"Fecha","NOW.Open","NOW.High","NOW.Low","NOW.Close","NOW.Volume","NOW.Adjusted"
2014-01-13,59.6800003051758,59.9799995422363,56.7599983215332,57.0900001525879,1978700,57.0900001525879
2014-01-14,57.4500007629395,58.0400009155273,56.4500007629395,57.6300010681152,1432900,57.6300010681152
2014-01-15,58,60.4900016784668,58,60.310001373291,1530500,60.310001373291
2014-01-16,60,62.2299995422363,59.689998626709,61.8899993896484,1532900,61.8899993896484
2014-01-17,61.6699981689453,63.0400009155273,61.5800018310547,62.0499992370605,1199000,62.0499992370605
2014-01-21,62.2400016784668,62.7700004577637,60.6500015258789,60.7999992370605,1688600,60.7999992370605
2014-01-22,60.7999992370605,61.6800003051758,60.4900016784668,61.4799995422363,932300,61.4799995422363
2014-01-23,61.0900001525879,62.4799995422363,60.6500015258789,62.4599990844727,795600,62.4599990844727
2014-01-24,62.5900001525879,62.8199996948242,58.060001373291,58.560001373291,1950900,58.560001373291
2014-01-27,59.060001373291,59.1699981689453,56.0699996948242,58,2477000,58
2014-01-28,58.2700004577637,59.4900016784668,57.9900016784668,58.9599990844727,1527500,58.9599990844727
2014-01-29,58.189998626709,58.2200012207031,56.439998626709,57.5999984741211,1998900,57.5999984741211
2014-01-30,68.4499969482422,70.4800033569336,65.2699966430664,65.6100006103516,6921500,65.6100006103516
2014-01-31,63.9900016784668,64.6900024414062,62.310001373291,63.4300003051758,3252800,63.4300003051758
2014-02-03,63.0699996948242,65.1900024414062,61.4599990844727,62.9599990844727,2942100,62.9599990844727
2014-02-04,63.6100006103516,64.629997253418,63.1399993896484,64.1500015258789,2261900,64.1500015258789
2014-02-05,64.3399963378906,64.6900024414062,61.8699989318848,63.5299987792969,1993500,63.5299987792969
2014-02-06,63.6800003051758,63.9099998474121,61.9900016784668,62.6500015258789,1540200,62.6500015258789
2014-02-07,62.0200004577637,67.7099990844727,62.0200004577637,66.2900009155273,2964300,66.2900009155273
2014-02-10,65.9599990844727,66.0800018310547,65.2099990844727,65.8399963378906,1524000,65.8399963378906
2014-02-11,65.5,66.5299987792969,65.0400009155273,66.129997253418,862000,66.129997253418
2014-02-12,66.1800003051758,66.8399963378906,65.5100021362305,66.1900024414062,817200,66.1900024414062
2014-02-13,65.3899993896484,68.4800033569336,65.1399993896484,67.6500015258789,1211600,67.6500015258789
2014-02-14,67.5500030517578,68,66.6699981689453,67.5299987792969,972300,67.5299987792969
2014-02-18,67.0999984741211,67.8899993896484,67,67.5199966430664,1267700,67.5199966430664
2014-02-19,67.2799987792969,67.4599990844727,66.0199966430664,66.75,817700,66.75
2014-02-20,67,67.379997253418,66.0400009155273,67.0800018310547,790300,67.0800018310547
2014-02-21,67.4499969482422,71.0999984741211,67.2300033569336,69.2799987792969,2324200,69.2799987792969
2014-02-24,68.879997253418,69.8499984741211,68.5100021362305,68.9000015258789,930500,68.9000015258789
2014-02-25,69,69.3000030517578,67.8099975585938,68.7600021362305,886400,68.7600021362305
2014-02-26,68.629997253418,70.4199981689453,68.1999969482422,68.6800003051758,1377900,68.6800003051758
2014-02-27,68.9199981689453,71.8000030517578,68.9199981689453,70.120002746582,2123100,70.120002746582
2014-02-28,69.6900024414062,70.1999969482422,65.7799987792969,68.0599975585938,1804400,68.0599975585938
2014-03-03,66.7799987792969,67.9800033569336,65.5800018310547,67.9499969482422,1638200,67.9499969482422
2014-03-04,68.7799987792969,71.3399963378906,68.7399978637695,70.8099975585938,1780800,70.8099975585938
2014-03-05,70.7200012207031,71.4599990844727,69.4300003051758,70.0299987792969,1322600,70.0299987792969
2014-03-06,70.25,70.4000015258789,68.3300018310547,68.5699996948242,1450600,68.5699996948242
2014-03-07,69.25,69.3199996948242,66.2600021362305,67.1399993896484,1373800,67.1399993896484
2014-03-10,66.9400024414062,67.2200012207031,65.4100036621094,66.9000015258789,1529800,66.9000015258789
2014-03-11,67.1800003051758,68.1800003051758,66.2300033569336,66.9400024414062,1214700,66.9400024414062
2014-03-12,66.4400024414062,68.9899978637695,65.8000030517578,68.8199996948242,1223700,68.8199996948242
2014-03-13,69.2900009155273,69.4100036621094,66.0100021362305,67.7399978637695,1232900,67.7399978637695
2014-03-14,67.6399993896484,68.0400009155273,66.0699996948242,66.1800003051758,1150700,66.1800003051758
2014-03-17,66.8000030517578,67.9700012207031,66.3499984741211,66.9899978637695,751100,66.9899978637695
2014-03-18,67.0800018310547,69.4499969482422,66.5100021362305,68.4599990844727,1334300,68.4599990844727
2014-03-19,68.4599990844727,68.8899993896484,67,67.4400024414062,825700,67.4400024414062
2014-03-20,66.870002746582,68.5800018310547,66.4300003051758,66.5999984741211,1109600,66.5999984741211
2014-03-21,66.6399993896484,66.6399993896484,62.5299987792969,62.560001373291,2996200,62.560001373291
2014-03-24,62.6300010681152,63.060001373291,59.5800018310547,61.5400009155273,2764700,61.5400009155273
2014-03-25,61.7999992370605,62.25,57.5699996948242,59.2099990844727,3397300,59.2099990844727
2014-03-26,60,60.7099990844727,57.3899993896484,57.5499992370605,1892600,57.5499992370605
2014-03-27,57.2000007629395,59.25,55.1399993896484,59.0099983215332,3127900,59.0099983215332
2014-03-28,59.2799987792969,59.689998626709,57.7999992370605,57.9099998474121,1526400,57.9099998474121
2014-03-31,58.3800010681152,59.9500007629395,57.8600006103516,59.9199981689453,1877100,59.9199981689453
2014-04-01,60.0699996948242,62.5499992370605,59.7099990844727,62.5299987792969,2254000,62.5299987792969
2014-04-02,63.2299995422363,63.9599990844727,60.5,61.2700004577637,1637200,61.2700004577637
2014-04-03,61.0800018310547,61.3300018310547,53.7700004577637,54.6800003051758,5284200,54.6800003051758
2014-04-04,55.5,55.7999992370605,51.8699989318848,52.3199996948242,5890200,52.3199996948242
2014-04-07,51.75,52.6800003051758,49.2099990844727,50.939998626709,4198500,50.939998626709
2014-04-08,51.2099990844727,52.25,50.2599983215332,50.8600006103516,8369300,50.8600006103516
2014-04-09,52.0299987792969,55,51.1500015258789,54.8800010681152,4494400,54.8800010681152
2014-04-10,54.7400016784668,54.8899993896484,49.8400001525879,50.6300010681152,4070300,50.6300010681152
2014-04-11,49.9099998474121,50.8400001525879,49.0999984741211,49.6699981689453,2564300,49.6699981689453
2014-04-14,50.1199989318848,51.1399993896484,48.7999992370605,49.6500015258789,2130500,49.6500015258789
2014-04-15,49.939998626709,51.9900016784668,48.6300010681152,51.7099990844727,2537700,51.7099990844727
2014-04-16,52.1199989318848,53.5099983215332,50.9500007629395,53.2900009155273,3210100,53.2900009155273
2014-04-17,53.1500015258789,53.9700012207031,51.9000015258789,53.2599983215332,1716100,53.2599983215332
2014-04-21,52.0999984741211,53.3699989318848,51.2999992370605,53.1500015258789,1806900,53.1500015258789
2014-04-22,53.4700012207031,55.3300018310547,53.1599998474121,55.2299995422363,2329300,55.2299995422363
2014-04-23,55.0900001525879,55.1500015258789,52.5200004577637,53.0699996948242,3319000,53.0699996948242
2014-04-24,54.7000007629395,54.7000007629395,45.0699996948242,49.8800010681152,10440700,49.8800010681152
2014-04-25,49.5900001525879,49.8600006103516,47.0400009155273,47.2299995422363,4431600,47.2299995422363
2014-04-28,47.5999984741211,49.0800018310547,44.1699981689453,46.4199981689453,5747400,46.4199981689453
2014-04-29,46.4000015258789,50.4199981689453,46.4000015258789,49.1699981689453,4090000,49.1699981689453
2014-04-30,49.1500015258789,50.0999984741211,47.8400001525879,49.7200012207031,3084000,49.7200012207031
2014-05-01,49.25,53.0400009155273,49.0200004577637,50.4799995422363,3002400,50.4799995422363
2014-05-02,50.7299995422363,51.939998626709,49.3199996948242,51.1800003051758,2653400,51.1800003051758
2014-05-05,50.560001373291,52.2400016784668,49.8199996948242,52.2200012207031,2522500,52.2200012207031
2014-05-06,52.2400016784668,52.7400016784668,49.4599990844727,49.4900016784668,2199700,49.4900016784668
2014-05-07,49.6399993896484,49.7400016784668,45.5299987792969,47.060001373291,6097000,47.060001373291
2014-05-08,46.4900016784668,48.1699981689453,45.6699981689453,46.7400016784668,3065200,46.7400016784668
2014-05-09,46.5,47.5299987792969,45.8699989318848,46.4599990844727,2414600,46.4599990844727
2014-05-12,46.8300018310547,48.939998626709,46.0800018310547,48.5099983215332,2209000,48.5099983215332
2014-05-13,48.2799987792969,49,47.310001373291,47.3300018310547,1920100,47.3300018310547
2014-05-14,47.1699981689453,48.75,46.810001373291,47.5699996948242,1195600,47.5699996948242
2014-05-15,47.189998626709,48.0400009155273,45.9599990844727,47.8199996948242,2179200,47.8199996948242
2014-05-16,48,48.1100006103516,46.3400001525879,47.3899993896484,2116200,47.3899993896484
2014-05-19,47.1800003051758,48.9300003051758,46.7999992370605,48.4000015258789,1605400,48.4000015258789
2014-05-20,48.4000015258789,49.2599983215332,47.0099983215332,48.4900016784668,1716600,48.4900016784668
2014-05-21,48.6300010681152,49.4300003051758,47.7000007629395,48.3699989318848,1192500,48.3699989318848
2014-05-22,48.4300003051758,50.810001373291,48,50.439998626709,1716000,50.439998626709
2014-05-23,50.5,52.9599990844727,49.8600006103516,52.5299987792969,2624200,52.5299987792969
2014-05-27,52.75,54.4500007629395,52.5999984741211,54.2999992370605,3130900,54.2999992370605
2014-05-28,54.2099990844727,54.3800010681152,52.1300010681152,53.810001373291,3027900,53.810001373291
2014-05-29,53.9799995422363,54.7799987792969,53.5200004577637,54.3899993896484,1646700,54.3899993896484
2014-05-30,54.060001373291,54.3600006103516,51.5099983215332,52.310001373291,2385100,52.310001373291
2014-06-02,52.3300018310547,52.3400001525879,49.4599990844727,50.2599983215332,3069100,50.2599983215332
2014-06-03,49.9000015258789,50.75,48.6699981689453,50.4099998474121,2854200,50.4099998474121
2014-06-04,50.0999984741211,51.4199981689453,49.2799987792969,51.3899993896484,1398700,51.3899993896484
2014-06-05,51.4300003051758,53.9799995422363,50.7900009155273,53.8899993896484,2883500,53.8899993896484
2014-06-06,54.0699996948242,56.9900016784668,53.9099998474121,56.6100006103516,3493300,56.6100006103516
2014-06-09,56.7700004577637,57.4900016784668,55.6399993896484,55.939998626709,1554700,55.939998626709
2014-06-10,55.8800010681152,56.8499984741211,54.9500007629395,55.9700012207031,1235200,55.9700012207031
2014-06-11,55.6300010681152,57.8499984741211,55.2200012207031,57.7999992370605,1757300,57.7999992370605
2014-06-12,57.2299995422363,58.9000015258789,56.2400016784668,57.4799995422363,2378400,57.4799995422363
2014-06-13,57.560001373291,59.2099990844727,56.9599990844727,59.2000007629395,1869100,59.2000007629395
2014-06-16,58.9599990844727,60.1199989318848,58.3600006103516,59.9599990844727,1630200,59.9599990844727
2014-06-17,59.7599983215332,60.4300003051758,58.8699989318848,60,1787400,60
2014-06-18,60.2599983215332,60.7099990844727,59.25,60.5200004577637,1266600,60.5200004577637
2014-06-19,60.75,60.75,59.2099990844727,60.0200004577637,1036700,60.0200004577637
2014-06-20,60.2000007629395,60.5200004577637,59.0900001525879,60.4700012207031,1214400,60.4700012207031
2014-06-23,60.0699996948242,61.2999992370605,59.5200004577637,61.2299995422363,1542700,61.2299995422363
2014-06-24,60.939998626709,62.810001373291,60.939998626709,61.0900001525879,1353400,61.0900001525879
2014-06-25,60.8899993896484,62.0200004577637,60.5999984741211,61.9300003051758,885300,61.9300003051758
2014-06-26,61.7799987792969,62.1800003051758,60.8300018310547,61.6300010681152,1235900,61.6300010681152
2014-06-27,61.5099983215332,62.5099983215332,60.6500015258789,61.4000015258789,4465700,61.4000015258789
2014-06-30,61.4000015258789,62.3400001525879,61.4000015258789,61.9599990844727,1521500,61.9599990844727
2014-07-01,62.3600006103516,64.6100006103516,62.189998626709,63.5800018310547,2406100,63.5800018310547
2014-07-02,63.1699981689453,63.4799995422363,61.7000007629395,62.1199989318848,1193100,62.1199989318848
2014-07-03,62.3300018310547,62.3300018310547,61.189998626709,61.5999984741211,598100,61.5999984741211
2014-07-07,61.3300018310547,61.7099990844727,59.6699981689453,59.9300003051758,1300400,59.9300003051758
2014-07-08,59.6399993896484,59.7299995422363,55.5200004577637,55.8800010681152,3241200,55.8800010681152
2014-07-09,56.1699981689453,56.8800010681152,55.310001373291,56.6399993896484,1249400,56.6399993896484
2014-07-10,55.6800003051758,58.2999992370605,54.1199989318848,57.5,1511700,57.5
2014-07-11,57.5900001525879,58.0200004577637,56.2900009155273,57.0200004577637,1025800,57.0200004577637
2014-07-14,57.7200012207031,59,57.0800018310547,57.5499992370605,1067800,57.5499992370605
2014-07-15,57.6699981689453,58.1500015258789,55.7700004577637,56.0200004577637,1432800,56.0200004577637
2014-07-16,56.6500015258789,57.1599998474121,55.6199989318848,56.3199996948242,1174700,56.3199996948242
2014-07-17,55.9500007629395,57.2200012207031,55.9500007629395,56.6100006103516,2246700,56.6100006103516
2014-07-18,56.939998626709,58.4099998474121,56.8499984741211,57.5200004577637,1458000,57.5200004577637
2014-07-21,57.0299987792969,59.0400009155273,56.689998626709,58.8800010681152,1508500,58.8800010681152
2014-07-22,59.2799987792969,60.310001373291,58.3600006103516,58.5499992370605,1358200,58.5499992370605
2014-07-23,59.0800018310547,59.1699981689453,57.8699989318848,58.2299995422363,976300,58.2299995422363
2014-07-24,58.3699989318848,59.6199989318848,58.1199989318848,59.4300003051758,1168700,59.4300003051758
2014-07-25,59.0200004577637,59.9799995422363,58.5200004577637,59.7299995422363,654000,59.7299995422363
2014-07-28,59.560001373291,59.9700012207031,57.6500015258789,58.3300018310547,2003600,58.3300018310547
2014-07-29,58.2700004577637,59.8499984741211,57.8800010681152,59.7000007629395,1222000,59.7000007629395
2014-07-30,60,63.1699981689453,59.7200012207031,62.6399993896484,3376100,62.6399993896484
2014-07-31,57.3699989318848,61.4500007629395,57.060001373291,58.7999992370605,3004500,58.7999992370605
2014-08-01,58.3499984741211,59.0499992370605,56.0299987792969,56.6699981689453,1959800,56.6699981689453
2014-08-04,56.8300018310547,57.9300003051758,56.4700012207031,57.7099990844727,1196000,57.7099990844727
2014-08-05,57.060001373291,58.1100006103516,56.4199981689453,56.6300010681152,1166000,56.6300010681152
2014-08-06,56.0400009155273,56.689998626709,55.189998626709,55.3699989318848,1617500,55.3699989318848
2014-08-07,55.7700004577637,56.1599998474121,54.8899993896484,55.3600006103516,1036000,55.3600006103516
2014-08-08,55.7700004577637,55.7700004577637,54.5099983215332,55,1057900,55
2014-08-11,55.4099998474121,56.0699996948242,54.8899993896484,55.9900016784668,795300,55.9900016784668
2014-08-12,56,56.2700004577637,54.3499984741211,54.6100006103516,928400,54.6100006103516
2014-08-13,55,55.3899993896484,54.5299987792969,55.310001373291,1439400,55.310001373291
2014-08-14,55.4099998474121,55.4700012207031,54.560001373291,54.8899993896484,725700,54.8899993896484
2014-08-15,55.0999984741211,55.4599990844727,54.1100006103516,54.7000007629395,937400,54.7000007629395
2014-08-18,55.3499984741211,56.0999984741211,55.2200012207031,56,1450500,56
2014-08-19,56.1399993896484,57.7799987792969,56.1399993896484,57.7099990844727,1740800,57.7099990844727
2014-08-20,57.810001373291,58.5200004577637,57.1399993896484,57.5299987792969,1246200,57.5299987792969
2014-08-21,57.6399993896484,57.9300003051758,56.5699996948242,56.9000015258789,833500,56.9000015258789
2014-08-22,56.9700012207031,60.4000015258789,56.6199989318848,59.6199989318848,2081200,59.6199989318848
2014-08-25,60,60,58.4700012207031,58.8199996948242,994300,58.8199996948242
2014-08-26,58.8800010681152,59.9900016784668,58.2200012207031,59.7299995422363,1039000,59.7299995422363
2014-08-27,60.1100006103516,60.6699981689453,59.560001373291,60.0800018310547,1346300,60.0800018310547
2014-08-28,60,60,59.3600006103516,59.5299987792969,884700,59.5299987792969
2014-08-29,59.7799987792969,61.5800018310547,59.7599983215332,61.1300010681152,1669900,61.1300010681152
2014-09-02,61.2700004577637,62.8800010681152,60.5099983215332,62.8499984741211,1569000,62.8499984741211
2014-09-03,63.3199996948242,63.75,62.2599983215332,62.7400016784668,1521700,62.7400016784668
2014-09-04,62.7999992370605,62.9900016784668,60.8899993896484,61.2599983215332,1115900,61.2599983215332
2014-09-05,61.2099990844727,62.6800003051758,60.6800003051758,62.4700012207031,883300,62.4700012207031
2014-09-08,62.75,64.9800033569336,62.7200012207031,64.3099975585938,1961600,64.3099975585938
2014-09-09,63.8400001525879,63.9700012207031,61.9599990844727,62.2299995422363,1190100,62.2299995422363
2014-09-10,62.2000007629395,62.6599998474121,61.439998626709,62.4799995422363,1483300,62.4799995422363
2014-09-11,62.25,63.3899993896484,61.6300010681152,63.3600006103516,1499600,63.3600006103516
2014-09-12,63.1500015258789,63.1599998474121,61.1399993896484,61.6100006103516,1449500,61.6100006103516
2014-09-15,62.4300003051758,62.4300003051758,57.8899993896484,58.9799995422363,1442300,58.9799995422363
2014-09-16,58.4599990844727,60.2599983215332,58.2000007629395,59.9099998474121,1515500,59.9099998474121
2014-09-17,59.7999992370605,61.4700012207031,59.689998626709,61.0099983215332,1417900,61.0099983215332
2014-09-18,61.0200004577637,61.4500007629395,60.2299995422363,61.310001373291,846600,61.310001373291
2014-09-19,61.7599983215332,63.6699981689453,61.6399993896484,62.3400001525879,3001300,62.3400001525879
2014-09-22,61.9599990844727,61.9599990844727,60.1100006103516,60.5999984741211,866800,60.5999984741211
2014-09-23,60.2299995422363,60.6800003051758,59.1599998474121,59.1699981689453,1230900,59.1699981689453
2014-09-24,59.1699981689453,60.3600006103516,58.8800010681152,60.0699996948242,874500,60.0699996948242
2014-09-25,59.9599990844727,60.1500015258789,58.25,58.4000015258789,933400,58.4000015258789
2014-09-26,58.4300003051758,59.7900009155273,58.310001373291,59.560001373291,608400,59.560001373291
2014-09-29,58.9000015258789,59.7999992370605,58.7400016784668,59.7900009155273,530800,59.7900009155273
2014-09-30,59.8600006103516,60.2200012207031,58.1699981689453,58.7799987792969,1107600,58.7799987792969
2014-10-01,58.4900016784668,58.4900016784668,56.5999984741211,57.2999992370605,1079000,57.2999992370605
2014-10-02,57.439998626709,58.0900001525879,55.7999992370605,57.9199981689453,875100,57.9199981689453
2014-10-03,58.25,60.3800010681152,58.2099990844727,60.2900009155273,1001900,60.2900009155273
2014-10-06,60.25,61.8899993896484,59.9599990844727,60.5299987792969,1109600,60.5299987792969
2014-10-07,60.0499992370605,60.0499992370605,57.7200012207031,57.8199996948242,713600,57.8199996948242
2014-10-08,57.9900016784668,59.5099983215332,56.2999992370605,59.3600006103516,794700,59.3600006103516
2014-10-09,59.2799987792969,60.810001373291,58.3400001525879,58.3600006103516,1275700,58.3600006103516
2014-10-10,57.9099998474121,58.6599998474121,56.4700012207031,56.4700012207031,1019900,56.4700012207031
2014-10-13,56.8300018310547,57.5200004577637,54.1100006103516,54.2000007629395,1933000,54.2000007629395
2014-10-14,54.9300003051758,56.4799995422363,54.1300010681152,56.0299987792969,1943100,56.0299987792969
2014-10-15,55.0400009155273,57.9700012207031,54.0499992370605,57.4000015258789,1269600,57.4000015258789
2014-10-16,55.8699989318848,58.2000007629395,55.560001373291,57.25,1208900,57.25
2014-10-17,58.2099990844727,61.0999984741211,57.75,60.3800010681152,1557200,60.3800010681152
2014-10-20,60.2299995422363,61.1300010681152,58.9300003051758,59.2799987792969,1046300,59.2799987792969
2014-10-21,59.6199989318848,61.2999992370605,59.5400009155273,60.4799995422363,1519200,60.4799995422363
2014-10-22,60.4799995422363,60.6699981689453,57.8699989318848,58.0699996948242,1799200,58.0699996948242
2014-10-23,59.75,65.4800033569336,59.5200004577637,64.5400009155273,5352400,64.5400009155273
2014-10-24,63.9000015258789,66.4899978637695,63.7000007629395,65.4499969482422,2320600,65.4499969482422
2014-10-27,65.1399993896484,65.4400024414062,63.9700012207031,64.0899963378906,1145500,64.0899963378906
2014-10-28,64.4899978637695,67.1500015258789,64.2099990844727,66.9700012207031,1629100,66.9700012207031
2014-10-29,66.8399963378906,66.9700012207031,64.9499969482422,65.0299987792969,1240600,65.0299987792969
2014-10-30,64.6900024414062,66.9400024414062,63.8600006103516,66.4199981689453,1120000,66.4199981689453
2014-10-31,67.4599990844727,69.870002746582,67.1900024414062,67.9300003051758,1712300,67.9300003051758
2014-11-03,67.4400024414062,67.9899978637695,66.0100021362305,66.2099990844727,1289800,66.2099990844727
2014-11-04,66.129997253418,67.0800018310547,65.9599990844727,66.879997253418,839000,66.879997253418
2014-11-05,67.1500015258789,67.2399978637695,65.2399978637695,65.5500030517578,922000,65.5500030517578
2014-11-06,65.6900024414062,67.5100021362305,65.620002746582,66.8499984741211,1409000,66.8499984741211
2014-11-07,66.6600036621094,68.2799987792969,66.120002746582,67.7900009155273,771700,67.7900009155273
2014-11-10,67.4000015258789,69.3399963378906,67.0899963378906,68.9100036621094,1335700,68.9100036621094
2014-11-11,68.620002746582,69,67.9400024414062,68.1500015258789,807700,68.1500015258789
2014-11-12,67.7699966430664,68.6399993896484,67.3499984741211,67.6800003051758,1247600,67.6800003051758
2014-11-13,67.620002746582,68.2600021362305,66.5100021362305,66.9700012207031,773100,66.9700012207031
2014-11-14,66.7699966430664,67.6100006103516,66.5100021362305,67.5100021362305,614400,67.5100021362305
2014-11-17,67.0100021362305,67.4000015258789,64.370002746582,65.3199996948242,1129500,65.3199996948242
2014-11-18,65.2099990844727,65.9800033569336,64.620002746582,64.9800033569336,919100,64.9800033569336
2014-11-19,64.9400024414062,65.0699996948242,62.689998626709,63.7200012207031,802600,63.7200012207031
2014-11-20,63.2799987792969,64.5999984741211,62.689998626709,64.129997253418,1194900,64.129997253418
2014-11-21,65.0599975585938,65.75,63.7400016784668,63.9799995422363,924100,63.9799995422363
2014-11-24,64.3600006103516,64.5699996948242,63.5099983215332,63.9700012207031,925000,63.9700012207031
2014-11-25,63.9000015258789,63.9799995422363,62.7599983215332,62.9799995422363,848900,62.9799995422363
2014-11-26,63.0200004577637,64.5500030517578,62.8600006103516,63.9700012207031,830200,63.9700012207031
2014-11-28,62.6699981689453,64.6600036621094,62,63.9599990844727,478500,63.9599990844727
2014-12-01,63.4099998474121,63.439998626709,61.1599998474121,61.8499984741211,1114100,61.8499984741211
2014-12-02,61.7799987792969,61.9799995422363,60.4799995422363,61.7299995422363,1429700,61.7299995422363
2014-12-03,61.6699981689453,62.0999984741211,60.5800018310547,61.8300018310547,1117700,61.8300018310547
2014-12-04,61.4000015258789,62.6800003051758,61.1500015258789,62.5,887500,62.5
2014-12-05,62.6599998474121,62.810001373291,61.9799995422363,62.6300010681152,767700,62.6300010681152
2014-12-08,61.9900016784668,63.2400016784668,61.3199996948242,61.689998626709,1136400,61.689998626709
2014-12-09,60.8899993896484,62.1800003051758,59.5800018310547,62.0299987792969,724900,62.0299987792969
2014-12-10,62.5299987792969,63.4799995422363,60.9700012207031,61.2599983215332,1402200,61.2599983215332
2014-12-11,61.8899993896484,62.5800018310547,61.1500015258789,61.3499984741211,923800,61.3499984741211
2014-12-12,60.75,61.8300018310547,60.5099983215332,61.25,1216500,61.25
2014-12-15,62.75,63.7999992370605,62.0900001525879,63.439998626709,1606400,63.439998626709
2014-12-16,63.9000015258789,65.4400024414062,62.6500015258789,63.5800018310547,1754300,63.5800018310547
2014-12-17,64.0500030517578,66.0199966430664,63,65.6900024414062,1313900,65.6900024414062
