"Fecha","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
2013-11-29,19.6242866516113,19.940357208252,19.5646438598633,19.8596439361572,318127600,17.4337158203125
2013-12-02,19.9285717010498,20.1546421051025,19.6721439361572,19.6867866516113,472544800,17.2819766998291
2013-12-03,19.9392852783203,20.2278575897217,19.917142868042,20.2257137298584,450968000,17.755069732666
2013-12-04,20.1964282989502,20.3282146453857,20.0292854309082,20.1785717010498,377809600,17.7136840820312
2013-12-05,20.4517860412598,20.540714263916,20.2289295196533,20.2821426391602,447580000,17.8046112060547
2013-12-06,20.2067852020264,20.2410717010498,19.9846439361572,20.0007133483887,344352400,17.557559967041
2013-12-09,20.0321426391602,20.3421421051025,20.0321426391602,20.229642868042,320493600,17.7585182189941
2013-12-10,20.127857208252,20.2814292907715,20.0428562164307,20.1982135772705,278269600,17.7309341430664
2013-12-11,20.25,20.3917865753174,19.9889297485352,20.0485706329346,359718800,17.5995674133301
2013-12-12,20.0764293670654,20.1907138824463,20.0010719299316,20.0192852020264,262290000,17.573860168457
2013-12-13,20.10178565979,20.1028575897217,19.7739295959473,19.8010711669922,332822000,17.3823013305664
2013-12-16,19.8221435546875,20.0942859649658,19.8217868804932,19.9107131958008,282592800,17.4785575866699
2013-12-17,19.8503570556641,19.9799995422363,19.7635707855225,19.8210716247559,229902400,17.3998584747314
2013-12-18,19.6321430206299,19.6946430206299,19.2428569793701,19.6703567504883,565863200,17.2675533294678
2013-12-19,19.625,19.6428565979004,19.4189281463623,19.4449996948242,320308800,17.0697250366211
2013-12-20,19.479642868042,19.7003574371338,19.457857131958,19.6078567504883,436413600,17.2126903533936
2013-12-23,20.2857131958008,20.3828563690186,20.0985717773438,20.3603572845459,501306400,17.8732662200928
2013-12-24,20.353214263916,20.4242858886719,20.2153568267822,20.2739295959473,167554800,17.7973976135254
2013-12-26,20.28928565979,20.3392868041992,20.1207141876221,20.1392860412598,204008000,17.6792011260986
2013-12-27,20.1364288330078,20.1574993133545,19.9821434020996,20.0032138824463,225884400,17.559757232666
2013-12-30,19.9092864990234,20.0032138824463,19.7257137298584,19.8042850494385,253629600,17.385124206543
2013-12-31,19.7917861938477,20.0457134246826,19.7857131958008,20.0364284515381,223084400,17.5889091491699
2014-01-02,19.8457145690918,19.893928527832,19.7150001525879,19.7546424865723,234684800,17.3415451049805
2014-01-03,19.7450008392334,19.7749996185303,19.3010711669922,19.3207149505615,392467600,16.9606266021729
2014-01-06,19.1946430206299,19.5285701751709,19.0571422576904,19.4260711669922,412610800,17.0531139373779
2014-01-07,19.4400005340576,19.498571395874,19.2114295959473,19.2871437072754,317209200,16.9311504364014
2014-01-08,19.2432136535645,19.4842853546143,19.2389297485352,19.4092864990234,258529600,17.0383796691895
2014-01-09,19.5285701751709,19.5307140350342,19.1196422576904,19.1614284515381,279148800,16.8207969665527
2014-01-10,19.2796421051025,19.3142852783203,18.9682140350342,19.0335712432861,304976000,16.7085571289062
2014-01-13,18.9253578186035,19.375,18.9242858886719,19.1332149505615,378492800,16.796028137207
2014-01-14,19.2221431732178,19.5260715484619,19.2021427154541,19.5139293670654,332561600,17.1302356719971
2014-01-15,19.7685718536377,20.0071430206299,19.7021427154541,19.9057140350342,391638800,17.4741611480713
2014-01-16,19.8178577423096,19.8875007629395,19.7028560638428,19.7946434020996,229278000,17.3766555786133
2014-01-17,19.6957149505615,19.7167854309082,19.2821426391602,19.309642791748,426739600,16.9509010314941
2014-01-21,19.3210716247559,19.645357131958,19.3007144927979,19.6096439361572,328526800,17.2142601013184
2014-01-22,19.6753578186035,19.9032135009766,19.5646438598633,19.6967868804932,379985200,17.2907524108887
2014-01-23,19.6407146453857,19.875,19.4575004577637,19.8635711669922,403239200,17.437162399292
2014-01-24,19.7857131958008,19.8435707092285,19.4553565979004,19.5025005340576,429354800,17.1202068328857
2014-01-27,19.645357131958,19.8142852783203,19.4910717010498,19.6607131958008,554878800,17.2590847015381
2014-01-28,18.1700000762939,18.3928565979004,17.9310703277588,18.0892868041992,1065523200,15.8796224594116
2014-01-29,17.9982147216797,18.1203575134277,17.8078575134277,17.8839282989502,502810000,15.6993436813354
2014-01-30,17.9478569030762,18.0892868041992,17.7392864227295,17.8492851257324,678501600,15.6689310073853
2014-01-31,17.6849994659424,17.9117851257324,17.6267852783203,17.8785705566406,464797200,15.6946411132812
2014-02-03,17.9503574371338,18.1332149505615,17.8321437835693,17.9117851257324,401464000,15.7237939834595
2014-02-04,18.0660705566406,18.1949996948242,17.9557132720947,18.171070098877,376681200,15.9514131546021
2014-02-05,18.0914287567139,18.4028568267822,18.0803565979004,18.3067855834961,328344800,16.0705471038818
2014-02-06,18.2164287567139,18.3392868041992,18.1360702514648,18.3039283752441,257765200,16.1642169952393
2014-02-07,18.6207141876221,18.6760711669922,18.4778575897217,18.5599994659424,370280400,16.3903541564941
2014-02-10,18.5235710144043,18.9996433258057,18.5,18.8924999237061,345559200,16.6839904785156
2014-02-11,18.9503574371338,19.2053565979004,18.9107131958008,19.141429901123,282256800,16.9038238525391
2014-02-12,19.1767864227295,19.2700004577637,19.0442867279053,19.1399993896484,308100800,16.9025573730469
2014-02-13,19.0949993133545,19.4589290618896,19.0785713195801,19.4439296722412,307398000,17.1709575653076
2014-02-14,19.3739280700684,19.4992866516113,19.328929901123,19.4282131195068,272924400,17.1570777893066
2014-02-18,19.5,19.6853561401367,19.4860706329346,19.4996433258057,260251600,17.2201595306396
2014-02-19,19.4553565979004,19.5317859649658,19.0839290618896,19.1917858123779,313768000,16.9482898712158
2014-02-20,19.0353565216064,19.1785717010498,18.8928565979004,18.9696426391602,305858000,16.7521171569824
2014-02-21,19.0282135009766,19.0917854309082,18.7357139587402,18.7589282989502,278784800,16.5660285949707
2014-02-24,18.6839294433594,18.9257144927979,18.6578578948975,18.8410701751709,288909600,16.6385688781738
2014-02-25,18.9064292907715,18.9132137298584,18.6071434020996,18.6450004577637,231952000,16.4654216766357
2014-02-26,18.7003574371338,18.75,18.41428565979,18.47678565979,276217200,16.316873550415
2014-02-27,18.4692859649658,18.8850002288818,18.4303569793701,18.8453578948975,301882000,16.64235496521
2014-02-28,18.8957138061523,19.0267868041992,18.6471424102783,18.7942867279053,371968800,16.5972499847412
2014-03-03,18.6935710906982,18.9517860412598,18.6717853546143,18.8485717773438,238781200,16.6451969146729
2014-03-04,18.9642868041992,19.0228576660156,18.8489284515381,18.9728565216064,259140000,16.7549533843994
2014-03-05,18.9614295959473,19.0982131958008,18.8974990844727,19.0128574371338,200062800,16.7902812957764
2014-03-06,19.0282135009766,19.0871429443359,18.8607139587402,18.9553565979004,185488800,16.7394905090332
2014-03-07,18.9675006866455,18.9992866516113,18.7875003814697,18.9442863464355,220729600,16.7297210693359
2014-03-10,18.8700008392334,19.0475006103516,18.8692855834961,18.9614295959473,178584000,16.7448596954346
2014-03-11,19.1232147216797,19.2407131195068,19.0210704803467,19.1460704803467,279224400,16.9079189300537
2014-03-12,19.0896434783936,19.1910705566406,19,19.1646423339844,199326400,16.9243221282959
2014-03-13,19.1942863464355,19.2735710144043,18.8985710144043,18.9517860412598,257742800,16.7363433837891
2014-03-14,18.8853569030762,18.9603576660156,18.6785717010498,18.7389297485352,237199200,16.5483741760254
2014-03-17,18.8464298248291,18.9274997711182,18.7803573608398,18.8121433258057,199544800,16.6130218505859
2014-03-18,18.7821426391602,18.9989280700684,18.7571430206299,18.9785709381104,209647200,16.7599945068359
2014-03-19,19.0092868804932,19.1514282226562,18.8928565979004,18.9735717773438,224756000,16.7555847167969
2014-03-20,18.9246425628662,19.0239295959473,18.8339290618896,18.8821430206299,208398400,16.6748447418213
2014-03-21,18.9974994659424,19.0625,18.7975006103516,19.0310707092285,374046400,16.806360244751
2014-03-24,19.2292861938477,19.3035717010498,19.1092853546143,19.2567863464355,355700800,17.0056934356689
2014-03-25,19.3392868041992,19.4910717010498,19.2710704803467,19.4639282226562,282293200,17.1886157989502
2014-03-26,19.5185718536377,19.6071434020996,19.2450008392334,19.2778568267822,299768000,17.0242938995361
2014-03-27,19.2864284515381,19.3392868041992,19.1114292144775,19.1949996948242,222031600,16.9511241912842
2014-03-28,19.2257137298584,19.2478561401367,19.0803565979004,19.1735706329346,200564000,16.9322071075439
2014-03-31,19.2582149505615,19.3146438598633,19.1403560638428,19.1692867279053,168669200,16.9284210205078
2014-04-01,19.2057132720947,19.3525009155273,19.1703567504883,19.3446426391602,200760000,17.0832748413086
2014-04-02,19.3707141876221,19.4099998474121,19.2950000762939,19.3767852783203,180420800,17.111665725708
2014-04-03,19.3353576660156,19.375,19.2014293670654,19.2425003051758,162344000,16.9930763244629
2014-04-04,19.2789287567139,19.2857131958008,18.9492855072021,18.9935703277588,275251200,16.7732429504395
2014-04-07,18.8578567504883,18.96071434021,18.6389293670654,18.6953563690186,289850400,16.5098915100098
2014-04-08,18.7567863464355,18.7900009155273,18.5249996185303,18.6942863464355,243888400,16.5089473724365
2014-04-09,18.665714263916,18.9460716247559,18.6435718536377,18.9400005340576,206169600,16.7259368896484
2014-04-10,18.9528560638428,19.0085716247559,18.684642791748,18.6957149505615,239652000,16.5102100372314
2014-04-11,18.5357131958008,18.6725006103516,18.4692859649658,18.5575008392334,271717600,16.3881511688232
2014-04-14,18.6392860412598,18.6485710144043,18.4717864990234,18.6314296722412,205674000,16.4534378051758
2014-04-15,18.5810718536377,18.6299991607666,18.2617855072021,18.498571395874,266490000,16.336109161377
2014-04-16,18.5017852783203,18.6103572845459,18.3621425628662,18.5360717773438,214765600,16.3692264556885
2014-04-17,18.5714282989502,18.8485717773438,18.5428562164307,18.7478561401367,284334400,16.5562572479248
2014-04-21,18.7621421813965,19.0049991607666,18.7128562927246,18.9703578948975,182548800,16.7527408599854
2014-04-22,18.8682136535645,18.9939289093018,18.8035717010498,18.9892864227295,202563200,16.7694644927979
2014-04-23,18.8950004577637,18.9689292907715,18.7303562164307,18.7410717010498,394940000,16.5502662658691
2014-04-24,20.2932147979736,20.3571434020996,20.0260715484619,20.2775001525879,759911600,17.9070854187012
2014-04-25,20.1617851257324,20.4282131195068,20.141429901123,20.4264297485352,390275200,18.0386047363281
2014-04-28,20.4571437835693,21.2767868041992,20.4482135772705,21.2175006866455,669485600,18.7371959686279
2014-04-29,21.2049999237061,21.2849998474121,21.0539283752441,21.1546421051025,337377600,18.6816940307617
2014-04-30,21.165714263916,21.4082145690918,21.0642852783203,21.0746421813965,456640800,18.6110458374023
2014-05-01,21.1428565979004,21.2428569793701,20.9414291381836,21.1242866516113,244048000,18.6548881530762
2014-05-02,21.1550006866455,21.2214298248291,21.061071395874,21.1635704040527,191514400,18.6895732879639
2014-05-05,21.0764293670654,21.4642868041992,21.0714282989502,21.4628562927246,287067200,18.9538745880127
2014-05-06,21.4928569793701,21.5860710144043,21.2289295196533,21.2289295196533,374564400,18.74729347229
2014-05-07,21.2589282989502,21.3317852020264,20.9903564453125,21.1546421051025,282864400,18.6816940307617
2014-05-08,21.0089282989502,21.2289295196533,20.9428577423096,20.9996433258057,230297200,18.6483879089355
2014-05-09,20.876428604126,20.9375,20.7260704040527,20.9121437072754,291597600,18.5706882476807
2014-05-12,20.9817867279053,21.2021427154541,20.9785709381104,21.1725006103516,213208800,18.8018913269043
2014-05-13,21.1428565979004,21.233570098877,21.0964298248291,21.2057132720947,159737200,18.8313903808594
2014-05-14,21.1582145690918,21.33571434021,21.1335716247559,21.2096424102783,166404000,18.8348770141602
2014-05-15,21.2392864227295,21.3071422576904,21.001428604126,21.0292854309082,230846000,18.674711227417
2014-05-16,21.0224990844727,21.3403568267822,20.9071426391602,21.3396434783936,276256400,18.9503192901611
2014-05-19,21.35178565979,21.690357208252,21.3332138061523,21.5925006866455,317755200,19.1748580932617
2014-05-20,21.5896434783936,21.6571426391602,21.4546432495117,21.5967864990234,234836000,19.1786708831787
2014-05-21,21.565357208252,21.6678562164307,21.5021438598633,21.6539287567139,196859600,19.2294178009033
2014-05-22,21.66428565979,21.7803573608398,21.5750007629395,21.6882133483887,200760000,19.2598571777344
2014-05-23,21.6875,21.9546432495117,21.6596431732178,21.9332141876221,232209600,19.4774303436279
2014-05-27,21.9957141876221,22.3521423339844,21.9867858886719,22.3439292907715,348866000,19.8421669006348
2014-05-28,22.3578567504883,22.4939289093018,22.2778568267822,22.2860717773438,315481600,19.7907791137695
2014-05-29,22.4232139587402,22.7453575134277,22.4203567504883,22.6921424865723,376474000,20.151388168335
2014-05-30,22.7849998474121,23.0060710906982,22.46071434021,22.6071434020996,564020800,20.0759029388428
2014-06-02,22.641429901123,22.6725006103516,22.2321434020996,22.4517860412598,369350800,19.9379386901855
2014-06-03,22.4449996948242,22.8121433258057,22.4375,22.7692852020264,292709200,20.2198886871338
2014-06-04,22.7657146453857,23.1389293670654,22.7182140350342,23.0292854309082,335482000,20.4507808685303
2014-06-05,23.0785713195801,23.1917858123779,22.9503574371338,23.1196422576904,303805600,20.5310192108154
2014-06-06,23.21071434021,23.2592868804932,23.0167865753174,23.0560703277588,349938400,20.4745616912842
2014-06-09,23.1749992370605,23.4699993133545,22.9375,23.4249992370605,301660000,20.8021907806396
2014-06-10,23.6825008392334,23.7625007629395,23.3924999237061,23.5625,251108000,20.9242897033691
2014-06-11,23.5324993133545,23.6900005340576,23.3675003051758,23.4650001525879,182724000,20.8377075195312
2014-06-12,23.5100002288818,23.5300006866455,22.9750003814697,23.0725002288818,218996000,20.4891548156738
2014-06-13,23.0499992370605,23.1100006103516,22.7199993133545,22.8199996948242,218100000,20.2649192810059
2014-06-16,22.8775005340576,23.1875,22.8624992370605,23.0499992370605,142244000,20.4691772460938
2014-06-17,23.0774993896484,23.1749992370605,22.9500007629395,23.0200004577637,118904000,20.4425354003906
2014-06-18,23.0674991607666,23.0725002288818,22.8374996185303,23.0450000762939,134056000,20.4647312164307
2014-06-19,23.0725002288818,23.0750007629395,22.8349990844727,22.9650001525879,142112000,20.3936920166016
2014-06-20,22.9624996185303,23.1375007629395,22.7250003814697,22.7275009155273,403592000,20.1827850341797
2014-06-23,22.8299999237061,22.9050006866455,22.6499996185303,22.7075004577637,174776000,20.1650218963623
2014-06-24,22.6875,22.9349994659424,22.5475006103516,22.5699996948242,156144000,20.0429210662842
2014-06-25,22.5524997711182,22.6749992370605,22.4125003814697,22.5900001525879,147476000,20.0606784820557
2014-06-26,22.5925006866455,22.7625007629395,22.4500007629395,22.7250003814697,130516000,20.1805629730225
2014-06-27,22.7049999237061,23,22.6924991607666,22.9950008392334,256116000,20.4203338623047
2014-06-30,23.0249996185303,23.4325008392334,23.0224990844727,23.2325000762939,197929200,20.6312408447266
2014-07-01,23.3799991607666,23.5174999237061,23.2824993133545,23.3799991607666,152892000,20.7622261047363
2014-07-02,23.4675006866455,23.5149993896484,23.2724990844727,23.3700008392334,113860000,20.753345489502
2014-07-03,23.4174995422363,23.5249996185303,23.2999992370605,23.5074996948242,91567200,20.8754539489746
2014-07-07,23.5349998474121,23.9974994659424,23.5249996185303,23.9925003051758,225872000,21.3061428070068
2014-07-08,24.0674991607666,24.2000007629395,23.4799995422363,23.8374996185303,260888000,21.1684989929199
2014-07-09,23.8600006103516,23.9874992370605,23.6900005340576,23.8474998474121,145744000,21.1773834228516
2014-07-10,23.4400005340576,23.8875007629395,23.3799991607666,23.7600002288818,158744000,21.0996780395508
2014-07-11,23.8400001525879,23.9724998474121,23.7150001525879,23.8050003051758,136072000,21.1396408081055
2014-07-14,23.9650001525879,24.2224998474121,23.9125003814697,24.1124992370605,171240000,21.4127101898193
2014-07-15,24.2000007629395,24.2124996185303,23.7574996948242,23.8299999237061,181911600,21.1618423461914
2014-07-16,24.2425003051758,24.2749996185303,23.6849994659424,23.6949996948242,213585200,21.0419597625732
2014-07-17,23.7574996948242,23.8199996948242,23.1424999237061,23.2724990844727,229192000,20.6667613983154
2014-07-18,23.4050006866455,23.6849994659424,23.2549991607666,23.6075000762939,199952000,20.9642524719238
2014-07-21,23.7474994659424,23.75,23.4300003051758,23.4850006103516,156316000,20.8554668426514
2014-07-22,23.6700000762939,23.7224998474121,23.5300006866455,23.6800003051758,220788000,21.0286388397217
2014-07-23,23.8549995422363,24.4699993133545,23.7924995422363,24.2975006103516,371672000,21.5769996643066
2014-07-24,24.2600002288818,24.3299999237061,24.1049995422363,24.2574996948242,182916000,21.5414772033691
2014-07-25,24.2124996185303,24.4599990844727,24.1599998474121,24.4174995422363,173876000,21.6835556030273
2014-07-28,24.4549999237061,24.8099994659424,24.3875007629395,24.7549991607666,221272000,21.9832706451416
2014-07-29,24.8325004577637,24.8600006103516,24.5625,24.5949993133545,172572000,21.8411827087402
2014-07-30,24.6100006103516,24.6749992370605,24.4174995422363,24.5375003814697,132040000,21.7901210784912
2014-07-31,24.2900009155273,24.3624992370605,23.8325004577637,23.8999996185303,227372000,21.2240047454834
2014-08-01,23.7250003814697,24.1550006866455,23.7024993896484,24.0324993133545,194044000,21.3416633605957
2014-08-04,24.0925006866455,24.1450004577637,23.7924995422363,23.8974990844727,159832000,21.2217845916748
2014-08-05,23.8400001525879,23.9200000762939,23.5900001525879,23.7800006866455,223732000,21.1174430847168
2014-08-06,23.6875,23.8700008392334,23.6774997711182,23.7399997711182,154232000,21.0819206237793
2014-08-07,23.7325000762939,23.9874992370605,23.5249996185303,23.6200008392334,186844000,21.0796871185303
2014-08-08,23.5650005340576,23.7049999237061,23.3199996948242,23.6849994659424,167460000,21.1376991271973
2014-08-11,23.8174991607666,24.0200004577637,23.7099990844727,23.9974994659424,146340000,21.4165859222412
2014-08-12,24.0100002288818,24.2199993133545,23.9025001525879,23.9925003051758,135180000,21.4121246337891
2014-08-13,24.0375003814697,24.3099994659424,24.0100002288818,24.3099994659424,127664000,21.6954784393311
2014-08-14,24.3325004577637,24.3924999237061,24.2000007629395,24.375,112464000,21.7534790039062
2014-08-15,24.4750003814697,24.5475006103516,24.2150001525879,24.4950008392334,195804000,21.8605785369873
2014-08-18,24.6224994659424,24.8425006866455,24.4950008392334,24.7900009155273,190288000,22.1238555908203
2014-08-19,24.8525009155273,25.1700000762939,24.8299999237061,25.1324996948242,277596000,22.429515838623
2014-08-20,25.1100006103516,25.2724990844727,24.9874992370605,25.1424999237061,210796000,22.438440322876
2014-08-21,25.1424999237061,25.2350006103516,25.0275001525879,25.1450004577637,133912000,22.4406776428223
2014-08-22,25.0725002288818,25.3675003051758,25.0475006103516,25.3299999237061,176736000,22.6057777404785
2014-08-25,25.4475002288818,25.5424995422363,25.3199996948242,25.3850002288818,161080000,22.6548614501953
2014-08-26,25.3549995422363,25.375,25.2150001525879,25.2224998474121,132608000,22.5098400115967
2014-08-27,25.2549991607666,25.6424999237061,25.1749992370605,25.5324993133545,209476000,22.7864990234375
2014-08-28,25.3974990844727,25.6949996948242,25.3899993896484,25.5625,273840000,22.8132667541504
2014-08-29,25.7150001525879,25.7250003814697,25.5499992370605,25.625,178380000,22.869047164917
2014-09-02,25.7649993896484,25.9349994659424,25.6800003051758,25.8250007629395,214256000,23.0475387573242
2014-09-03,25.7749996185303,25.7999992370605,24.6450004577637,24.7350006103516,501684000,22.0747756958008
2014-09-04,24.7124996185303,25.0224990844727,24.4475002288818,24.5300006866455,342872000,21.8918132781982
2014-09-05,24.7000007629395,24.8474998474121,24.5774993896484,24.7425003051758,233828000,22.0814590454102
2014-09-08,24.8250007629395,24.8274993896484,24.5125007629395,24.5900001525879,185426800,21.9453620910645
2014-09-09,24.7700004577637,25.7700004577637,24.0349998474121,24.4974994659424,759385200,21.8628177642822
2014-09-10,24.5025005340576,25.2775001525879,24.4400005340576,25.25,403478400,22.5343837738037
2014-09-11,25.1025009155273,25.3600006103516,24.9050006866455,25.3575000762939,249412400,22.6303215026855
2014-09-12,25.3024997711182,25.5475006103516,25.2700004577637,25.4150009155273,250504400,22.6816349029541
2014-09-15,25.7024993896484,25.7625007629395,25.3600006103516,25.4074993133545,245266000,22.6749401092529
2014-09-16,24.9500007629395,25.3150005340576,24.7224998474121,25.2150001525879,267632400,22.5031414031982
2014-09-17,25.3174991607666,25.4500007629395,25.1474990844727,25.3950004577637,243706000,22.6637897491455
2014-09-18,25.4825000762939,25.5874996185303,25.3899993896484,25.4475002288818,149197600,22.710636138916
2014-09-19,25.5725002288818,25.5874996185303,25.125,25.2399997711182,283609600,22.5254573822021
2014-09-22,25.4500007629395,25.5349998474121,25.1450004577637,25.2649993896484,211153600,22.5477619171143
2014-09-23,25.1499996185303,25.7350006103516,25.1350002288818,25.6599998474121,253608800,22.9002857208252
2014-09-24,25.5400009155273,25.7124996185303,25.2999992370605,25.4375,240687200,22.7017211914062
2014-09-25,25.1275005340576,25.1774997711182,24.4300003051758,24.4675006866455,400368000,21.8360443115234
2014-09-26,24.6324996948242,25.1875,24.6000003814697,25.1875,249482000,22.4786014556885
2014-09-29,24.6625003814697,25.1100006103516,24.6574993133545,25.0275001525879,199065200,22.3358097076416
2014-09-30,25.2024993896484,25.3850002288818,25.1324996948242,25.1875,221056400,22.4786014556885
2014-10-01,25.1474990844727,25.1725006103516,24.6749992370605,24.7950000762939,205965200,22.1283130645752
2014-10-02,24.8174991607666,25.0550003051758,24.5100002288818,24.9750003814697,191031200,22.2889595031738
2014-10-03,24.8600006103516,25.0524997711182,24.7600002288818,24.9050006866455,173878400,22.2264862060547
2014-10-06,24.9874992370605,25.1625003814697,24.8549995422363,24.9050006866455,148204800,22.2264862060547
2014-10-07,24.8575000762939,25.0300006866455,24.6825008392334,24.6875,168376800,22.032377243042
2014-10-08,24.6900005340576,25.2775001525879,24.5774993896484,25.2000007629395,229618800,22.4897556304932
2014-10-09,25.3850002288818,25.5949993133545,25.1525001525879,25.2549991607666,309506000,22.5388374328613
2014-10-10,25.1725006103516,25.5074996948242,25.0750007629395,25.1825008392334,265326400,22.4741382598877
2014-10-13,25.3325004577637,25.4449996948242,24.9524993896484,24.9524993896484,214333600,22.2688732147217
2014-10-14,25.0974998474121,25.1299991607666,24.6424999237061,24.6875,254754400,22.032377243042
2014-10-15,24.4925003051758,24.7875003814697,23.7950000762939,24.3850002288818,403734400,21.7624130249023
2014-10-16,23.8875007629395,24.4300003051758,23.8525009155273,24.0650005340576,288618000,21.4768238067627
2014-10-17,24.375,24.75,24.2024993896484,24.4174995422363,272718800,21.791410446167
2014-10-20,24.5799999237061,24.9899997711182,24.5550003051758,24.9400005340576,310069200,22.2577247619629
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.6175003051758,378495600,22.8623600006104
2014-10-22,25.7099990844727,26.0275001525879,25.6499996185303,25.7474994659424,273052400,22.9783763885498
2014-10-23,26.0200004577637,26.2625007629395,25.9074993133545,26.2075004577637,284298800,23.3889064788818
2014-10-24,26.2950000762939,26.3724994659424,26.1324996948242,26.3050003051758,188215600,23.4759197235107
2014-10-27,26.2124996185303,26.3700008392334,26.1749992370605,26.2775001525879,136750800,23.451379776001
2014-10-28,26.3500003814697,26.6849994659424,26.3374996185303,26.6849994659424,192243600,23.8150539398193
2014-10-29,26.6625003814697,26.8425006866455,26.5900001525879,26.8349990844727,210751600,23.9489192962646
2014-10-30,26.7399997711182,26.8374996185303,26.4750003814697,26.7450008392334,162619200,23.8685894012451
2014-10-31,27.0025005340576,27.0100002288818,26.8024997711182,27,178557200,24.0961647033691
2014-11-03,27.0550003051758,27.5750007629395,27.0025005340576,27.3500003814697,209130400,24.4085273742676
2014-11-04,27.3400001525879,27.3724994659424,26.9300003051758,27.1499996185303,166297600,24.2300357818604
2014-11-05,27.2749996185303,27.3250007629395,27.0324993133545,27.2150001525879,149743600,24.2880516052246
2014-11-06,27.1499996185303,27.1975002288818,26.9500007629395,27.1749992370605,139874000,24.3575096130371
2014-11-07,27.1875,27.3299999237061,27.1375007629395,27.2525005340576,134766000,24.4269695281982
2014-11-10,27.2549991607666,27.3325004577637,27.1674995422363,27.2075004577637,108782000,24.386646270752
2014-11-11,27.1749992370605,27.4375,27.1000003814697,27.4249992370605,109769200,24.5815887451172
2014-11-12,27.3449993133545,27.8575000762939,27.3425006866455,27.8125,187769600,24.9289112091064
2014-11-13,27.9500007629395,28.3624992370605,27.8999996185303,28.2049999237061,238091600,25.2807216644287
2014-11-14,28.2875003814697,28.5475006103516,27.8024997711182,28.5450000762939,176254400,25.5854721069336
2014-11-17,28.5674991607666,29.3199996948242,28.3250007629395,28.4974994659424,186986800,25.5428924560547
2014-11-18,28.4850006103516,28.9225006103516,28.4724998474121,28.8675003051758,176896000,25.874532699585
2014-11-19,28.8600006103516,28.9349994659424,28.4500007629395,28.6674995422363,167476800,25.6952705383301
2014-11-20,28.7275009155273,29.2150001525879,28.7124996185303,29.0774993896484,173582000,26.0627613067627
2014-11-21,29.3775005340576,29.3924999237061,29.0074996948242,29.1175003051758,228717200,26.0986137390137
2014-11-24,29.2124996185303,29.6924991607666,29.1550006866455,29.6574993133545,189803200,26.5826263427734
2014-11-25,29.7674999237061,29.9375,29.3624992370605,29.3999996185303,275361600,26.3518238067627
2014-11-26,29.4850006103516,29.7749996185303,29.4575004577637,29.75,163073200,26.6655349731445
2014-11-28,29.8174991607666,29.8500003814697,29.5125007629395,29.7325000762939,99257600,26.6498508453369
2014-12-01,29.7024993896484,29.8125,27.8174991607666,28.7674999237061,335256000,25.7848987579346
2014-12-02,28.375,28.9375,28.1875,28.6574993133545,237395600,25.6863098144531
2014-12-03,28.9375,29.0874996185303,28.7775001525879,28.9825000762939,172253600,25.977611541748
2014-12-04,28.9424991607666,29.2999992370605,28.8225002288818,28.8724994659424,168178000,25.8790092468262
2014-12-05,28.9974994659424,29.0200004577637,28.6599998474121,28.75,153275600,25.7692222595215
2014-12-08,28.5249996185303,28.6625003814697,27.9050006866455,28.1000003814697,230659600,25.1866073608398
