"Fecha","EPAM.Open","EPAM.High","EPAM.Low","EPAM.Close","EPAM.Volume","EPAM.Adjusted"
2013-12-30,34.9000015258789,35.0800018310547,34.4599990844727,34.8300018310547,210700,34.8300018310547
2013-12-31,34.7999992370605,35.0200004577637,34.5900001525879,34.939998626709,113500,34.939998626709
2014-01-02,34.7799987792969,35.0800018310547,34.6599998474121,34.7799987792969,183900,34.7799987792969
2014-01-03,34.7999992370605,35.1699981689453,34.7599983215332,35,88700,35
2014-01-06,35.0900001525879,35.1500015258789,34.8199996948242,34.9000015258789,104500,34.9000015258789
2014-01-07,34.9599990844727,35.8300018310547,34.9199981689453,35.7900009155273,215300,35.7900009155273
2014-01-08,35.8300018310547,36.7099990844727,35.6100006103516,36.6599998474121,348800,36.6599998474121
2014-01-09,36.689998626709,37.1800003051758,36.1599998474121,36.560001373291,256500,36.560001373291
2014-01-10,36.7099990844727,36.7099990844727,35.7599983215332,36.5,144100,36.5
2014-01-13,36.5200004577637,36.5200004577637,35.6699981689453,36.0099983215332,184900,36.0099983215332
2014-01-14,36.1100006103516,36.9199981689453,35.7599983215332,36.9000015258789,146900,36.9000015258789
2014-01-15,36.9099998474121,37.9300003051758,36.7999992370605,37.8400001525879,210200,37.8400001525879
2014-01-16,37.7700004577637,38.3300018310547,37.5400009155273,38.2099990844727,170700,38.2099990844727
2014-01-17,38.0800018310547,38.6500015258789,38.0800018310547,38.3400001525879,171600,38.3400001525879
2014-01-21,38.6699981689453,39.8800010681152,38.3300018310547,39.7400016784668,407700,39.7400016784668
2014-01-22,39.7999992370605,40.75,39.7799987792969,40.4599990844727,340500,40.4599990844727
2014-01-23,40.1300010681152,40.1500015258789,39.6100006103516,39.9099998474121,280600,39.9099998474121
2014-01-24,39.6300010681152,40.2400016784668,39.4700012207031,39.8699989318848,447100,39.8699989318848
2014-01-27,39.8300018310547,39.9799995422363,39.189998626709,39.3600006103516,641700,39.3600006103516
2014-01-28,39.3600006103516,42.2200012207031,39.3600006103516,41.8400001525879,881700,41.8400001525879
2014-01-29,41.5200004577637,41.5200004577637,40.7099990844727,41.0999984741211,423500,41.0999984741211
2014-01-30,41.5900001525879,42.3899993896484,41.4099998474121,41.5800018310547,202900,41.5800018310547
2014-01-31,40.6699981689453,41.2900009155273,40.6300010681152,40.9000015258789,341900,40.9000015258789
2014-02-03,40.8699989318848,41.1500015258789,39.4300003051758,39.7099990844727,533000,39.7099990844727
2014-02-04,39.7000007629395,40.5,39.5999984741211,40.439998626709,262700,40.439998626709
2014-02-05,40.2000007629395,40.6199989318848,39.4700012207031,40.4199981689453,205900,40.4199981689453
2014-02-06,40.5999984741211,41.5499992370605,40.5800018310547,40.8499984741211,332900,40.8499984741211
2014-02-07,41.1100006103516,43.4300003051758,41.1100006103516,43.4099998474121,565500,43.4099998474121
2014-02-10,43.3699989318848,44.2999992370605,42.5400009155273,43.0299987792969,568700,43.0299987792969
2014-02-11,43.1599998474121,43.4500007629395,42.439998626709,43.3499984741211,311200,43.3499984741211
2014-02-12,43.2900009155273,43.6399993896484,42.75,43.2400016784668,296000,43.2400016784668
2014-02-13,42.7400016784668,44.5,42.6699981689453,44.2599983215332,383000,44.2599983215332
2014-02-14,44.0400009155273,44.4900016784668,43.5499992370605,44.3499984741211,207500,44.3499984741211
2014-02-18,44.5,46.7000007629395,44.5,44.6199989318848,545300,44.6199989318848
2014-02-19,44.4000015258789,44.5400009155273,41.560001373291,42.7700004577637,1045900,42.7700004577637
2014-02-20,43.2000007629395,43.6500015258789,41.0200004577637,41.2299995422363,735500,41.2299995422363
2014-02-21,41.9500007629395,42.2599983215332,41.3899993896484,41.8800010681152,590100,41.8800010681152
2014-02-24,41.9900016784668,43.060001373291,41.9900016784668,42.8800010681152,324200,42.8800010681152
2014-02-25,42.8499984741211,43.0800018310547,41.8300018310547,41.9000015258789,294800,41.9000015258789
2014-02-26,42,42.4599990844727,41.6300010681152,42.1100006103516,181700,42.1100006103516
2014-02-27,41.9300003051758,42.9000015258789,41.6399993896484,42.2400016784668,285100,42.2400016784668
2014-02-28,42.3499984741211,42.6800003051758,41.5200004577637,41.9300003051758,340900,41.9300003051758
2014-03-03,40.2200012207031,40.2200012207031,31.7600002288818,32.0200004577637,3609500,32.0200004577637
2014-03-04,35.2799987792969,38.4300003051758,34.7999992370605,37.2099990844727,3675500,37.2099990844727
2014-03-05,37.2400016784668,37.4700012207031,36.0499992370605,36.5699996948242,682900,36.5699996948242
2014-03-06,36.2700004577637,36.5200004577637,34.810001373291,34.9199981689453,614100,34.9199981689453
2014-03-07,36.2000007629395,36.4799995422363,34.7099990844727,36.4199981689453,1080900,36.4199981689453
2014-03-10,36.3400001525879,36.6500015258789,35.2700004577637,35.5499992370605,445100,35.5499992370605
2014-03-11,35.4700012207031,35.8600006103516,35.0999984741211,35.7299995422363,459800,35.7299995422363
2014-03-12,35.5099983215332,35.75,34.939998626709,35.189998626709,406300,35.189998626709
2014-03-13,35.3800010681152,35.3800010681152,32.810001373291,32.9799995422363,613000,32.9799995422363
2014-03-14,32.8300018310547,33.2400016784668,31.7099990844727,32.060001373291,891300,32.060001373291
2014-03-17,32.3800010681152,33.3699989318848,32.0800018310547,33.3400001525879,972800,33.3400001525879
2014-03-18,33.5,35.5,33.5,34.189998626709,683400,34.189998626709
2014-03-19,34.4099998474121,34.6699981689453,33.2000007629395,33.7700004577637,464400,33.7700004577637
2014-03-20,33.75,33.9000015258789,32.9199981689453,33.4099998474121,647600,33.4099998474121
2014-03-21,33.5499992370605,33.6500015258789,32.3699989318848,32.439998626709,508000,32.439998626709
2014-03-24,32.5800018310547,32.7099990844727,31.3400001525879,32.1199989318848,711100,32.1199989318848
2014-03-25,32.2400016784668,33.0800018310547,32,32.6399993896484,577500,32.6399993896484
2014-03-26,32.9700012207031,33.4000015258789,32.5,33.1500015258789,988800,33.1500015258789
2014-03-27,33.0900001525879,33.3499984741211,32.6599998474121,33.0099983215332,355200,33.0099983215332
2014-03-28,33.0999984741211,33.0999984741211,31.9400005340576,32.0800018310547,532800,32.0800018310547
2014-03-31,32.3600006103516,33.0499992370605,32.0800018310547,32.9000015258789,595400,32.9000015258789
2014-04-01,33.060001373291,36.560001373291,32.7400016784668,36.3699989318848,1481100,36.3699989318848
2014-04-02,36.4700012207031,36.5800018310547,35.0099983215332,35.1399993896484,434900,35.1399993896484
2014-04-03,35.2400016784668,35.2400016784668,33.6399993896484,33.9900016784668,349000,33.9900016784668
2014-04-04,34.2799987792969,34.2799987792969,32.4700012207031,33.0099983215332,419200,33.0099983215332
2014-04-07,32.8600006103516,32.8600006103516,29.8600006103516,30.2099990844727,1045800,30.2099990844727
2014-04-08,30.2099990844727,31.5400009155273,29.4400005340576,31.4200000762939,1149800,31.4200000762939
2014-04-09,31.5799999237061,32.060001373291,30.6000003814697,32.0299987792969,511800,32.0299987792969
2014-04-10,32.0800018310547,32.0800018310547,30.7600002288818,30.8400001525879,571500,30.8400001525879
2014-04-11,31.5499992370605,33.8600006103516,31.4699993133545,33.439998626709,1550000,33.439998626709
2014-04-14,33.6300010681152,33.8400001525879,31.2299995422363,32.310001373291,1289900,32.310001373291
2014-04-15,32.4300003051758,33.2799987792969,31.2800006866455,32.4000015258789,523200,32.4000015258789
2014-04-16,32.7000007629395,32.7999992370605,32.0099983215332,32.6300010681152,215400,32.6300010681152
2014-04-17,32.5699996948242,33.4700012207031,32.2999992370605,33.1300010681152,464300,33.1300010681152
2014-04-21,33.1300010681152,33.4599990844727,32.5800018310547,32.7200012207031,444600,32.7200012207031
2014-04-22,32.7000007629395,33.0299987792969,32.2400016784668,32.8800010681152,316700,32.8800010681152
2014-04-23,32.7999992370605,33.7900009155273,32.5800018310547,32.6599998474121,467300,32.6599998474121
2014-04-24,32.8600006103516,32.8600006103516,31.4300003051758,32.0200004577637,764400,32.0200004577637
2014-04-25,31.8400001525879,32.1300010681152,31.2199993133545,31.4200000762939,447200,31.4200000762939
2014-04-28,31.7000007629395,31.8899993896484,30.3999996185303,30.9699993133545,533800,30.9699993133545
2014-04-29,31.2199993133545,31.3500003814697,30.5200004577637,30.8500003814697,840700,30.8500003814697
2014-04-30,30.6399993896484,31.3500003814697,30.6100006103516,31.1299991607666,771400,31.1299991607666
2014-05-01,32.2200012207031,34.5,31.2999992370605,32.7999992370605,981000,32.7999992370605
2014-05-02,32.8300018310547,32.9900016784668,32.0499992370605,32.7000007629395,762400,32.7000007629395
2014-05-05,32.4599990844727,33.5200004577637,31.7900009155273,33.1199989318848,460000,33.1199989318848
2014-05-06,33.1199989318848,33.4000015258789,32.1699981689453,32.3199996948242,450800,32.3199996948242
2014-05-07,32.5099983215332,34.6100006103516,32.2599983215332,34.5800018310547,850400,34.5800018310547
2014-05-08,34.5,35.4900016784668,34.2099990844727,34.5200004577637,540300,34.5200004577637
2014-05-09,34.4700012207031,35.310001373291,34.2599983215332,34.7999992370605,375900,34.7999992370605
2014-05-12,34.9700012207031,36.2400016784668,34.7200012207031,35.8699989318848,518400,35.8699989318848
2014-05-13,35.9300003051758,36.2999992370605,35.439998626709,35.7999992370605,360400,35.7999992370605
2014-05-14,35.7200012207031,36.0800018310547,35.4199981689453,35.8499984741211,255600,35.8499984741211
2014-05-15,35.6100006103516,36.1500015258789,35.2700004577637,36.0200004577637,425200,36.0200004577637
2014-05-16,35.8600006103516,36.7999992370605,35.4799995422363,36.6100006103516,438000,36.6100006103516
2014-05-19,36.7799987792969,38.3400001525879,36.5099983215332,38.3199996948242,586400,38.3199996948242
2014-05-20,38.1300010681152,38.8199996948242,37.4300003051758,38.5699996948242,650500,38.5699996948242
2014-05-21,38.7099990844727,39.5900001525879,38.5999984741211,39.2599983215332,427700,39.2599983215332
2014-05-22,39.1300010681152,40.9300003051758,39.0900001525879,39.8499984741211,534300,39.8499984741211
2014-05-23,39.8499984741211,41.2099990844727,39.8499984741211,41.2000007629395,425100,41.2000007629395
2014-05-27,41.7599983215332,42.3600006103516,40.9000015258789,41.4199981689453,634400,41.4199981689453
2014-05-28,41.7599983215332,42.2900009155273,41.3300018310547,41.7999992370605,783800,41.7999992370605
2014-05-29,41.939998626709,42.9599990844727,41.7700004577637,42.5,772200,42.5
2014-05-30,42.3600006103516,42.7000007629395,41.689998626709,42.0699996948242,575200,42.0699996948242
2014-06-02,42.0999984741211,42.25,41.439998626709,42.1500015258789,304700,42.1500015258789
2014-06-03,41.7200012207031,42.4900016784668,41.5,41.8600006103516,228400,41.8600006103516
2014-06-04,41.6699981689453,42.7400016784668,41.4300003051758,42.5900001525879,229600,42.5900001525879
2014-06-05,42.5499992370605,44.2299995422363,42.2599983215332,43.9900016784668,284700,43.9900016784668
2014-06-06,44.4700012207031,44.939998626709,43.7599983215332,44.6800003051758,458800,44.6800003051758
2014-06-09,44.9000015258789,45.9900016784668,44.7099990844727,45.5099983215332,553400,45.5099983215332
2014-06-10,45.189998626709,45.4300003051758,43.6500015258789,43.9700012207031,535900,43.9700012207031
2014-06-11,43.7999992370605,44.2299995422363,43.439998626709,43.9799995422363,230600,43.9799995422363
2014-06-12,44.0800018310547,44.0800018310547,43.1399993896484,43.810001373291,289200,43.810001373291
2014-06-13,44,44.3499984741211,43.5,43.8699989318848,313500,43.8699989318848
2014-06-16,44,44.1599998474121,43.6800003051758,43.8899993896484,561800,43.8899993896484
2014-06-17,43.75,44.7000007629395,43.7299995422363,44.0699996948242,490800,44.0699996948242
2014-06-18,44.189998626709,44.7599983215332,43.8300018310547,44.2299995422363,286900,44.2299995422363
2014-06-19,44.3699989318848,44.7299995422363,43.8800010681152,44.2900009155273,196500,44.2900009155273
2014-06-20,44.25,44.9099998474121,44.1399993896484,44.3699989318848,346300,44.3699989318848
2014-06-23,44.4900016784668,44.5,44.2200012207031,44.25,283600,44.25
2014-06-24,44.0699996948242,44.560001373291,43.6599998474121,43.8199996948242,319600,43.8199996948242
2014-06-25,43.5099983215332,44.0400009155273,43.4199981689453,43.9900016784668,363600,43.9900016784668
2014-06-26,44.1800003051758,44.2799987792969,43.3400001525879,43.9700012207031,307700,43.9700012207031
2014-06-27,43.7400016784668,44.0800018310547,43.4099998474121,43.5499992370605,1521200,43.5499992370605
2014-06-30,43.4599990844727,44.0400009155273,43.2000007629395,43.75,454100,43.75
2014-07-01,43.8699989318848,44,42.2799987792969,42.7400016784668,514000,42.7400016784668
2014-07-02,42.7000007629395,42.8400001525879,41.8600006103516,42.0299987792969,493800,42.0299987792969
2014-07-03,41.8400001525879,43.060001373291,41.5400009155273,43.0200004577637,246200,43.0200004577637
2014-07-07,42.9000015258789,42.9099998474121,41.75,41.7999992370605,178400,41.7999992370605
2014-07-08,41.7000007629395,41.7000007629395,39.8699989318848,40,526600,40
2014-07-09,39.9900016784668,40.2299995422363,39.6800003051758,39.9000015258789,255200,39.9000015258789
2014-07-10,39.0499992370605,39.560001373291,38.7000007629395,39.1699981689453,278200,39.1699981689453
2014-07-11,39.1100006103516,39.5200004577637,39.0999984741211,39.2000007629395,212300,39.2000007629395
2014-07-14,39.5499992370605,39.5800018310547,38.5099983215332,38.9099998474121,268200,38.9099998474121
2014-07-15,39,39.060001373291,38.060001373291,38.3600006103516,180500,38.3600006103516
2014-07-16,38.7799987792969,39.3899993896484,38.5499992370605,39.0099983215332,229000,39.0099983215332
2014-07-17,38.7599983215332,39.1399993896484,37.8899993896484,38.0200004577637,499600,38.0200004577637
2014-07-18,38,38.7299995422363,38,38.6800003051758,330600,38.6800003051758
2014-07-21,38.3400001525879,38.4300003051758,37.4700012207031,37.7900009155273,187700,37.7900009155273
2014-07-22,38.0800018310547,38.6800003051758,37.7900009155273,38.310001373291,210300,38.310001373291
2014-07-23,38.4099998474121,38.7000007629395,38.0699996948242,38.5499992370605,153300,38.5499992370605
2014-07-24,38.5400009155273,39,38.4700012207031,38.7200012207031,177800,38.7200012207031
2014-07-25,38.3499984741211,38.9799995422363,38.0299987792969,38.4199981689453,229400,38.4199981689453
2014-07-28,38.2700004577637,39.0400009155273,38.2299995422363,38.7099990844727,327600,38.7099990844727
2014-07-29,38.8699989318848,40.0499992370605,38.8699989318848,39.5699996948242,354400,39.5699996948242
2014-07-30,39.9500007629395,40.1300010681152,39.5400009155273,39.8899993896484,262300,39.8899993896484
2014-07-31,39.4700012207031,39.6399993896484,38.4000015258789,38.6599998474121,288600,38.6599998474121
2014-08-01,38.5699996948242,38.7799987792969,37.2200012207031,38.0200004577637,349900,38.0200004577637
2014-08-04,38.25,39.3300018310547,38.060001373291,39.2400016784668,287600,39.2400016784668
2014-08-05,40.1300010681152,41.4700012207031,39.3899993896484,39.9700012207031,774600,39.9700012207031
2014-08-06,39.7000007629395,41.1300010681152,39.3699989318848,40.9000015258789,467200,40.9000015258789
2014-08-07,40.939998626709,41.2599983215332,40.560001373291,41.0800018310547,362800,41.0800018310547
2014-08-08,41.0499992370605,41.75,40.7000007629395,40.7200012207031,459600,40.7200012207031
2014-08-11,41,41.2000007629395,40.1100006103516,40.1399993896484,241200,40.1399993896484
2014-08-12,40.0699996948242,40.0900001525879,39.25,39.7000007629395,182100,39.7000007629395
2014-08-13,39.7599983215332,40.8400001525879,39.7599983215332,40.8400001525879,247100,40.8400001525879
2014-08-14,40.8600006103516,41,40.1199989318848,40.7999992370605,325700,40.7999992370605
2014-08-15,41.0400009155273,41.5900001525879,40.2400016784668,41,438100,41
2014-08-18,41.0200004577637,41.0299987792969,39.8800010681152,40.4000015258789,312200,40.4000015258789
2014-08-19,40.5299987792969,40.6399993896484,39.9799995422363,40.0099983215332,2699800,40.0099983215332
2014-08-20,39.9199981689453,40.1500015258789,39.3800010681152,39.9700012207031,238200,39.9700012207031
2014-08-21,39.9700012207031,40.1399993896484,39.4599990844727,39.9500007629395,265200,39.9500007629395
2014-08-22,39.9199981689453,40.0999984741211,39.2999992370605,39.3199996948242,272400,39.3199996948242
2014-08-25,39.7900009155273,40.1500015258789,39.5,39.9900016784668,633200,39.9900016784668
2014-08-26,39.9799995422363,41.0900001525879,39.9500007629395,40.9599990844727,594500,40.9599990844727
2014-08-27,40.9700012207031,41.3699989318848,40.1800003051758,40.25,183200,40.25
2014-08-28,39.9500007629395,40.0900001525879,37.7200012207031,37.8800010681152,358100,37.8800010681152
2014-08-29,37.8899993896484,38.0200004577637,37,37.6500015258789,602200,37.6500015258789
2014-09-02,37.7700004577637,38.6300010681152,37.4000015258789,37.5400009155273,350600,37.5400009155273
2014-09-03,37.9599990844727,39.3800010681152,37.5999984741211,38.1699981689453,476700,38.1699981689453
2014-09-04,38.2000007629395,38.2900009155273,37.7299995422363,37.8400001525879,168800,37.8400001525879
2014-09-05,37.8300018310547,38.0499992370605,37.189998626709,37.9000015258789,146200,37.9000015258789
2014-09-08,37.7400016784668,38.2900009155273,37.7400016784668,38.0499992370605,105800,38.0499992370605
2014-09-09,37.9099998474121,38.060001373291,37.1399993896484,37.1599998474121,124200,37.1599998474121
2014-09-10,37.2200012207031,37.3699989318848,36.9900016784668,37.1800003051758,91100,37.1800003051758
2014-09-11,36.810001373291,37.9300003051758,36.810001373291,37.9199981689453,194800,37.9199981689453
2014-09-12,37.9300003051758,38.4700012207031,37.7599983215332,38.4300003051758,503400,38.4300003051758
2014-09-15,38.2700004577637,38.6300010681152,37.9099998474121,38.4300003051758,464600,38.4300003051758
2014-09-16,38.439998626709,39.3699989318848,37.939998626709,38.9300003051758,279800,38.9300003051758
2014-09-17,38.810001373291,39.560001373291,38.6699981689453,39.5,325600,39.5
2014-09-18,39.6399993896484,41.060001373291,39.5499992370605,40.8499984741211,1348100,40.8499984741211
2014-09-19,41.0299987792969,41.4500007629395,39.7599983215332,40.6100006103516,351700,40.6100006103516
2014-09-22,40.4199981689453,40.7099990844727,39.7799987792969,40.0699996948242,164400,40.0699996948242
2014-09-23,39.8899993896484,40.5,39.6399993896484,39.9900016784668,240700,39.9900016784668
2014-09-24,40.0800018310547,40.5800018310547,39.7799987792969,40.4799995422363,142500,40.4799995422363
2014-09-25,40.4799995422363,40.8499984741211,39.8899993896484,40.810001373291,249000,40.810001373291
2014-09-26,40.8800010681152,42.4300003051758,40.689998626709,42.3199996948242,365500,42.3199996948242
2014-09-29,41.75,42.5,41.7000007629395,42.4599990844727,199900,42.4599990844727
2014-09-30,42.5200004577637,44.3600006103516,42.5200004577637,43.7900009155273,573500,43.7900009155273
2014-10-01,43.8199996948242,43.9700012207031,42.4599990844727,43.1100006103516,431300,43.1100006103516
2014-10-02,43.1500015258789,43.8699989318848,42.6199989318848,43.3300018310547,194400,43.3300018310547
2014-10-03,43.7299995422363,44.1399993896484,43.4199981689453,43.7799987792969,551700,43.7799987792969
2014-10-06,43.6699981689453,43.9799995422363,43.2299995422363,43.2299995422363,270700,43.2299995422363
2014-10-07,43.0800018310547,43.5499992370605,42.5999984741211,42.7900009155273,385400,42.7900009155273
2014-10-08,42.7900009155273,43.9500007629395,42.5299987792969,43.9000015258789,291300,43.9000015258789
2014-10-09,43.9500007629395,43.9799995422363,42.0800018310547,42.0999984741211,315700,42.0999984741211
2014-10-10,41.9300003051758,42.8600006103516,41.4300003051758,41.7900009155273,208800,41.7900009155273
2014-10-13,41.8300018310547,43.4900016784668,41.4799995422363,42.5400009155273,235700,42.5400009155273
2014-10-14,42.8400001525879,43.560001373291,42.5999984741211,43.0200004577637,250300,43.0200004577637
2014-10-15,42.3800010681152,43.9300003051758,41.8600006103516,43.2200012207031,400900,43.2200012207031
2014-10-16,42.5499992370605,43.1800003051758,40.4199981689453,42.8199996948242,671600,42.8199996948242
2014-10-17,43.2400016784668,43.5099983215332,42,42.2099990844727,205800,42.2099990844727
2014-10-20,41.9000015258789,42.5400009155273,41.6599998474121,42.4599990844727,153800,42.4599990844727
2014-10-21,42.5900001525879,42.9900016784668,42.310001373291,42.9199981689453,154900,42.9199981689453
2014-10-22,42.9199981689453,43.5900001525879,42.6399993896484,43.0800018310547,317900,43.0800018310547
2014-10-23,43.5200004577637,45.6800003051758,43.2000007629395,45.0999984741211,766900,45.0999984741211
2014-10-24,45.2400016784668,45.4799995422363,44.1599998474121,44.3600006103516,467200,44.3600006103516
2014-10-27,44.4099998474121,47.4700012207031,44.0200004577637,46.9099998474121,1268800,46.9099998474121
2014-10-28,47.1300010681152,47.2700004577637,45.439998626709,47.1100006103516,848500,47.1100006103516
2014-10-29,47.310001373291,47.4700012207031,46.3699989318848,47.2200012207031,321200,47.2200012207031
2014-10-30,47.2299995422363,47.5,46.3899993896484,47.1399993896484,393900,47.1399993896484
2014-10-31,46.9199981689453,48.9900016784668,46.9199981689453,47.7400016784668,752800,47.7400016784668
2014-11-03,47.9599990844727,47.9700012207031,46.3800010681152,47.7099990844727,653900,47.7099990844727
2014-11-04,49.2000007629395,49.939998626709,42.7799987792969,46.6100006103516,2025100,46.6100006103516
2014-11-05,47.5200004577637,50,47.0400009155273,48.25,535200,48.25
2014-11-06,48.25,48.7900009155273,47.4700012207031,47.9199981689453,270100,47.9199981689453
2014-11-07,48.0400009155273,48.0499992370605,46.5900001525879,46.9500007629395,415500,46.9500007629395
2014-11-10,46.9900016784668,47.1599998474121,45.7299995422363,46.9799995422363,265200,46.9799995422363
2014-11-11,47,48.2000007629395,46.8199996948242,47.6199989318848,248700,47.6199989318848
2014-11-12,47.4599990844727,47.8600006103516,46.5699996948242,47.7900009155273,151600,47.7900009155273
2014-11-13,47.8400001525879,49.189998626709,47.7999992370605,49.1699981689453,508000,49.1699981689453
2014-11-14,49.1399993896484,49.7000007629395,48.6199989318848,49.6399993896484,288700,49.6399993896484
2014-11-17,49.9900016784668,50.0299987792969,48.0200004577637,49.689998626709,455100,49.689998626709
2014-11-18,50,50.3400001525879,48.5200004577637,49.1100006103516,380000,49.1100006103516
2014-11-19,49.0999984741211,49.0999984741211,47.5099983215332,48.4199981689453,300700,48.4199981689453
2014-11-20,48.3600006103516,48.7400016784668,47.6199989318848,48.5,208200,48.5
2014-11-21,49.1100006103516,49.3800010681152,48.5900001525879,48.8400001525879,236700,48.8400001525879
2014-11-24,49.0699996948242,49.6300010681152,48.4500007629395,49.6300010681152,304600,49.6300010681152
2014-11-25,49.5999984741211,50.1300010681152,48.8400001525879,49.5099983215332,346000,49.5099983215332
2014-11-26,49.5400009155273,50.5,49.5,50.4900016784668,190600,50.4900016784668
2014-11-28,50.2200012207031,52.2900009155273,50.2200012207031,51.0299987792969,271800,51.0299987792969
2014-12-01,51.0299987792969,51.0400009155273,49.0699996948242,49.4099998474121,336500,49.4099998474121
2014-12-02,49.4000015258789,50.0999984741211,49.0800018310547,50.0499992370605,237600,50.0499992370605
2014-12-03,50.3699989318848,50.5200004577637,49.3899993896484,49.7200012207031,225300,49.7200012207031
2014-12-04,49.8400001525879,50.0800018310547,49.2400016784668,49.9900016784668,193400,49.9900016784668
2014-12-05,50.2000007629395,50.8199996948242,48.7900009155273,50.5299987792969,1328400,50.5299987792969
2014-12-08,50.6100006103516,52.1699981689453,49.8600006103516,50.2099990844727,423100,50.2099990844727
2014-12-09,49.5200004577637,52.7299995422363,49.2900009155273,51.9500007629395,306000,51.9500007629395
2014-12-10,51.6500015258789,51.6500015258789,48.5999984741211,49.0099983215332,357900,49.0099983215332
2014-12-11,49.7700004577637,52.8899993896484,49.7700004577637,51.2299995422363,408200,51.2299995422363
2014-12-12,51.0400009155273,51.5999984741211,50.439998626709,50.9000015258789,246900,50.9000015258789
2014-12-15,51,51,48,49.5099983215332,521600,49.5099983215332
2014-12-16,48.8600006103516,49.189998626709,46.1800003051758,46.2400016784668,688200,46.2400016784668
2014-12-17,46.7200012207031,48.5,46.2599983215332,48.3699989318848,508600,48.3699989318848
2014-12-18,48.9099998474121,49.3899993896484,47.9300003051758,48.2900009155273,406300,48.2900009155273
2014-12-19,48,48.5900001525879,47.7099990844727,48.2400016784668,832300,48.2400016784668
2014-12-22,48.1699981689453,48.5,47.5299987792969,48.1100006103516,349200,48.1100006103516
