"Fecha","MRNA.Open","MRNA.High","MRNA.Low","MRNA.Close","MRNA.Volume","MRNA.Adjusted"
2019-02-14,18.6399993896484,19.9599990844727,18.6299991607666,19.6599998474121,1091400,19.6599998474121
2019-02-15,19.9400005340576,21.4669990539551,19.7000007629395,21.4400005340576,2087400,21.4400005340576
2019-02-19,21.5100002288818,21.5130004882812,20.0499992370605,20.8299999237061,1204700,20.8299999237061
2019-02-20,21.1200008392334,21.2399997711182,19.1299991607666,19.9200000762939,1159900,19.9200000762939
2019-02-21,19.7399997711182,19.9799995422363,18.8799991607666,19.3400001525879,822600,19.3400001525879
2019-02-22,19.3500003814697,20.0400009155273,19.3500003814697,19.8799991607666,567600,19.8799991607666
2019-02-25,20.5400009155273,22.2999992370605,19.8299999237061,21.6499996185303,1917900,21.6499996185303
2019-02-26,21.6000003814697,24.3999996185303,21.5599994659424,23.7000007629395,2522800,23.7000007629395
2019-02-27,23.3700008392334,23.8299999237061,21.5300006866455,22.1000003814697,1553000,22.1000003814697
2019-02-28,22.4500007629395,23.0300006866455,22.0499992370605,22.6000003814697,511000,22.6000003814697
2019-03-01,23.0900001525879,23.3899993896484,21.6399993896484,22.2700004577637,867000,22.2700004577637
2019-03-04,22.4699993133545,22.7999992370605,20.5200004577637,21.1200008392334,1134100,21.1200008392334
2019-03-05,21.1800003051758,21.4899997711182,20.2900009155273,21.3700008392334,1086400,21.3700008392334
2019-03-06,21.3999996185303,22.0499992370605,20.0599994659424,20.6499996185303,1061000,20.6499996185303
2019-03-07,20.4200000762939,21.1550006866455,19.6119995117188,20.5900001525879,1018100,20.5900001525879
2019-03-08,20.3700008392334,21.0799999237061,19.8999996185303,20.9300003051758,631100,20.9300003051758
2019-03-11,20.9899997711182,20.9899997711182,19.9699993133545,20.4300003051758,915400,20.4300003051758
2019-03-12,20.5200004577637,20.8899993896484,19.1200008392334,19.2600002288818,1627600,19.2600002288818
2019-03-13,19.2999992370605,20.2549991607666,19.2299995422363,19.9699993133545,756500,19.9699993133545
2019-03-14,19.9200000762939,21,19.9200000762939,20.8199996948242,883600,20.8199996948242
2019-03-15,20.9899997711182,22.1900005340576,20.8899993896484,21.8199996948242,2686600,21.8199996948242
2019-03-18,21.7399997711182,22.2199993133545,21.2199993133545,22.1800003051758,1245600,22.1800003051758
2019-03-19,22.4699993133545,22.6000003814697,20.1800003051758,20.3500003814697,976100,20.3500003814697
2019-03-20,20.4099998474121,20.9799995422363,19.8999996185303,20,985000,20
2019-03-21,20,20.25,19.2099990844727,19.3400001525879,860500,19.3400001525879
2019-03-22,19.3799991607666,19.7000007629395,18.75,19,579500,19
2019-03-25,19,19.5900001525879,18.2099990844727,19.3999996185303,671700,19.3999996185303
2019-03-26,19.6100006103516,19.9400005340576,19.2399997711182,19.8999996185303,393600,19.8999996185303
2019-03-27,20.0799999237061,20.0799999237061,18.8899993896484,19.2700004577637,602600,19.2700004577637
2019-03-28,19.2999992370605,19.7399997711182,19,19.6599998474121,436300,19.6599998474121
2019-03-29,19.8700008392334,20.7999992370605,19.4699993133545,20.3500003814697,660800,20.3500003814697
2019-04-01,20.5400009155273,20.9150009155273,20.0400009155273,20.5900001525879,547600,20.5900001525879
2019-04-02,20.6800003051758,20.6800003051758,19.5400009155273,19.7000007629395,546400,19.7000007629395
2019-04-03,19.9200000762939,21.6700000762939,19.8099994659424,21.3299999237061,909300,21.3299999237061
2019-04-04,21.1200008392334,23.1800003051758,21.0400009155273,23.0799999237061,1705900,23.0799999237061
2019-04-05,23.7999992370605,26.2299995422363,22.6650009155273,25.9599990844727,1978100,25.9599990844727
2019-04-08,25.8999996185303,29.7900009155273,25.6000003814697,27.2299995422363,2673100,27.2299995422363
2019-04-09,27.2999992370605,28.3999996185303,26.3110008239746,26.8199996948242,1051500,26.8199996948242
2019-04-10,26.8999996185303,27.7399997711182,26.5,26.7999992370605,639200,26.7999992370605
2019-04-11,26.8199996948242,26.9899997711182,24.2600002288818,25.7299995422363,1030000,25.7299995422363
2019-04-12,26,26.0510005950928,24.2700004577637,24.6100006103516,708600,24.6100006103516
2019-04-15,24.9899997711182,25.9400005340576,24.6200008392334,25.8400001525879,636500,25.8400001525879
2019-04-16,26,26.2199993133545,23.6499996185303,23.7800006866455,964600,23.7800006866455
2019-04-17,24,24.1200008392334,22.3139991760254,23.5,918500,23.5
2019-04-18,23.4699993133545,23.5499992370605,22.4300003051758,22.5100002288818,736400,22.5100002288818
2019-04-22,22.7000007629395,23.9899997711182,22.5109996795654,23.6299991607666,494100,23.6299991607666
2019-04-23,23.7299995422363,24.9829998016357,23.7299995422363,24.7000007629395,617800,24.7000007629395
2019-04-24,24.7999992370605,25.7600002288818,24.2900009155273,25.7600002288818,702200,25.7600002288818
2019-04-25,25.7600002288818,26.7199993133545,25.4300003051758,25.7399997711182,603300,25.7399997711182
2019-04-26,25.8299999237061,27.2999992370605,25.6900005340576,26.2600002288818,593500,26.2600002288818
2019-04-29,26.2800006866455,27.2000007629395,24.9710006713867,25.1399993896484,1057800,25.1399993896484
2019-04-30,25.2800006866455,26.0300006866455,25,26.0300006866455,620700,26.0300006866455
2019-05-01,26.3099994659424,27.0900001525879,25.8700008392334,26.3999996185303,1121500,26.3999996185303
2019-05-02,26.3299999237061,28.4899997711182,26.1900005340576,28.3400001525879,1079600,28.3400001525879
2019-05-03,28.8899993896484,28.9500007629395,26.8500003814697,27.2000007629395,837900,27.2000007629395
2019-05-06,26.3799991607666,27.8099994659424,26.25,27.1000003814697,667200,27.1000003814697
2019-05-07,27.1800003051758,27.2560005187988,24.1599998474121,24.5499992370605,1061300,24.5499992370605
2019-05-08,23.7000007629395,26,23.5300006866455,23.5400009155273,1023900,23.5400009155273
2019-05-09,23.5,24,22.75,23.2600002288818,523100,23.2600002288818
2019-05-10,23.0400009155273,24.9300003051758,22.7999992370605,24.9200000762939,536200,24.9200000762939
2019-05-13,24.4599990844727,24.7700004577637,23.2250003814697,24.4300003051758,491600,24.4300003051758
2019-05-14,24.5,24.8899993896484,23.5699996948242,23.5900001525879,473900,23.5900001525879
2019-05-15,23.4599990844727,23.8400001525879,22.8099994659424,23.1200008392334,847300,23.1200008392334
2019-05-16,23.5,24.0499992370605,23.1499996185303,23.4599990844727,536600,23.4599990844727
2019-05-17,23.3099994659424,23.4290008544922,21.6800003051758,23.0799999237061,1275200,23.0799999237061
2019-05-20,22.8500003814697,23.6000003814697,22.5499992370605,22.6000003814697,552700,22.6000003814697
2019-05-21,22.6499996185303,23.1599998474121,22.4300003051758,22.7000007629395,475900,22.7000007629395
2019-05-22,22.6499996185303,22.7679996490479,21.9300003051758,22,569600,22
2019-05-23,21.75,21.9400005340576,21.0100002288818,21.3799991607666,739600,21.3799991607666
2019-05-24,21.5599994659424,22,21.4099998474121,21.8299999237061,744000,21.8299999237061
2019-05-28,22.2999992370605,22.4599990844727,21.4400005340576,21.5400009155273,616000,21.5400009155273
2019-05-29,21.7099990844727,21.8980007171631,21.1599998474121,21.7000007629395,490700,21.7000007629395
2019-05-30,21.8400001525879,21.8999996185303,21.0499992370605,21.4899997711182,361300,21.4899997711182
2019-05-31,21.1599998474121,21.3799991607666,20.7399997711182,20.7800006866455,443500,20.7800006866455
2019-06-03,20.7900009155273,20.9899997711182,18.8199996948242,19.8500003814697,1031600,19.8500003814697
2019-06-04,19.7600002288818,20.7399997711182,19.2299995422363,19.4699993133545,1077700,19.4699993133545
2019-06-05,19.2000007629395,19.2000007629395,17.2000007629395,17.7000007629395,5046100,17.7000007629395
2019-06-06,17.8299999237061,18.9209995269775,17.6100006103516,17.9400005340576,6066300,17.9400005340576
2019-06-07,17.7099990844727,18.3999996185303,17.2999992370605,17.5200004577637,1892800,17.5200004577637
2019-06-10,17.8500003814697,17.9899997711182,15.6700000762939,15.6700000762939,2574700,15.6700000762939
2019-06-11,16.0900001525879,16.8799991607666,15.75,16,5614200,16
2019-06-12,16.1100006103516,16.3600006103516,15.6199998855591,16.2999992370605,2042400,16.2999992370605
2019-06-13,16.4200000762939,17.5900001525879,16.0499992370605,16.1599998474121,1607300,16.1599998474121
2019-06-14,16.25,16.6749992370605,15.3199996948242,15.3999996185303,2080000,15.3999996185303
2019-06-17,15.539999961853,15.8500003814697,15.2799997329712,15.7700004577637,1220400,15.7700004577637
2019-06-18,15.8999996185303,16.1900005340576,15.5780000686646,15.7399997711182,1120200,15.7399997711182
2019-06-19,15.75,16.3020000457764,15.3699998855591,15.5,2831100,15.5
2019-06-20,15.8500003814697,15.9350004196167,14.8599996566772,15.1800003051758,1605400,15.1800003051758
2019-06-21,15.1999998092651,15.3199996948242,14.5,14.6999998092651,2115700,14.6999998092651
2019-06-24,14.4099998474121,14.6909999847412,14.0200004577637,14.039999961853,1327300,14.039999961853
2019-06-25,14.1099996566772,14.25,13.6499996185303,13.7700004577637,1935300,13.7700004577637
2019-06-26,13.9200000762939,14.1800003051758,13.6499996185303,13.6999998092651,1112800,13.6999998092651
2019-06-27,13.5,14.4049997329712,13.5,14.3400001525879,1724400,14.3400001525879
2019-06-28,14.4099998474121,14.6400003433228,14.1099996566772,14.6400003433228,1657000,14.6400003433228
2019-07-01,14.8599996566772,15.0799999237061,14.4700002670288,14.7299995422363,1134400,14.7299995422363
2019-07-02,14.710000038147,14.710000038147,14,14.3999996185303,1202100,14.3999996185303
2019-07-03,14.5,15.3299999237061,14.3999996185303,15.3100004196167,954500,15.3100004196167
2019-07-05,15.4700002670288,15.4700002670288,14.8299999237061,14.960000038147,970600,14.960000038147
2019-07-08,14.8900003433228,14.8999996185303,14.1400003433228,14.289999961853,938300,14.289999961853
2019-07-09,14.3100004196167,14.8500003814697,14.1499996185303,14.8500003814697,739700,14.8500003814697
2019-07-10,14.9399995803833,15.2200002670288,14.0500001907349,14.4799995422363,1770200,14.4799995422363
2019-07-11,14.5600004196167,14.6999998092651,14.1199998855591,14.4399995803833,1135100,14.4399995803833
2019-07-12,14.2700004577637,14.4799995422363,14.0600004196167,14.1999998092651,1084300,14.1999998092651
2019-07-15,14.2799997329712,14.460000038147,14,14.3199996948242,727600,14.3199996948242
2019-07-16,14.3199996948242,14.4750003814697,14,14.1400003433228,1111000,14.1400003433228
2019-07-17,14.1700000762939,14.5900001525879,14,14.0299997329712,1202300,14.0299997329712
2019-07-18,14.0900001525879,14.2799997329712,13.8999996185303,14.2600002288818,756800,14.2600002288818
2019-07-19,14.289999961853,14.3999996185303,14.0100002288818,14.1099996566772,1042600,14.1099996566772
2019-07-22,14.2200002670288,14.3199996948242,13.9099998474121,14.0500001907349,1058900,14.0500001907349
2019-07-23,14.0600004196167,14.1300001144409,13.1199998855591,13.6000003814697,2053300,13.6000003814697
2019-07-24,13.75,14.5200004577637,13.4729995727539,14.4700002670288,1167300,14.4700002670288
2019-07-25,14.5100002288818,14.6499996185303,13.5,13.5100002288818,895500,13.5100002288818
2019-07-26,13.5900001525879,14.1800003051758,13.3599996566772,14.1199998855591,669000,14.1199998855591
2019-07-29,14.1700000762939,14.3299999237061,13.5600004196167,13.6899995803833,1049600,13.6899995803833
2019-07-30,13.6099996566772,13.7600002288818,13.289999961853,13.3999996185303,929500,13.3999996185303
2019-07-31,13.4200000762939,13.5100002288818,13.039999961853,13.1000003814697,1087500,13.1000003814697
2019-08-01,13.1999998092651,13.3999996185303,12.710000038147,13.0100002288818,1502100,13.0100002288818
2019-08-02,13,13.0369997024536,12.3999996185303,12.7299995422363,1180300,12.7299995422363
2019-08-05,12.5500001907349,12.6899995803833,12.1999998092651,12.2600002288818,1038200,12.2600002288818
2019-08-06,12.5,12.8680000305176,11.8999996185303,12.289999961853,2007700,12.289999961853
2019-08-07,12.2600002288818,14.5,11.539999961853,12.8500003814697,3003000,12.8500003814697
2019-08-08,12.9099998474121,13.3000001907349,12.3000001907349,13.1899995803833,1500900,13.1899995803833
2019-08-09,13.1400003433228,13.5500001907349,12.9700002670288,13.3299999237061,744900,13.3299999237061
2019-08-12,13.4200000762939,13.6800003051758,12.9840002059937,13.0200004577637,780300,13.0200004577637
2019-08-13,13,13.3950004577637,12.7600002288818,13.3000001907349,559000,13.3000001907349
2019-08-14,13.0799999237061,13.2200002670288,12.5,12.7399997711182,1362700,12.7399997711182
2019-08-15,12.7200002670288,12.9499998092651,12.4700002670288,12.6700000762939,1162800,12.6700000762939
2019-08-16,12.8500003814697,13.2399997711182,12.789999961853,13.1599998474121,1105100,13.1599998474121
2019-08-19,13.25,13.5,13.0200004577637,13.3999996185303,1914300,13.3999996185303
2019-08-20,13.8699998855591,14.6499996185303,13.6000003814697,14.1499996185303,3366900,14.1499996185303
2019-08-21,14.25,14.4099998474121,13.7600002288818,14.289999961853,1416100,14.289999961853
2019-08-22,14.3699998855591,14.4300003051758,14.039999961853,14.1599998474121,1022400,14.1599998474121
2019-08-23,14.0799999237061,14.3599996566772,13.8299999237061,13.8800001144409,1501000,13.8800001144409
2019-08-26,14.0100002288818,15.3800001144409,14,14.9700002670288,3153400,14.9700002670288
2019-08-27,15.1700000762939,15.5,14.1199998855591,14.5100002288818,2720200,14.5100002288818
2019-08-28,14.5100002288818,15.039999961853,14.3800001144409,14.8199996948242,1451700,14.8199996948242
2019-08-29,14.9099998474121,15.1999998092651,14.6099996566772,15.1800003051758,1684000,15.1800003051758
2019-08-30,15.3000001907349,15.75,15.1999998092651,15.7299995422363,1601300,15.7299995422363
2019-09-03,16.1000003814697,16.5,14.3500003814697,14.8800001144409,2508800,14.8800001144409
2019-09-04,15.1099996566772,15.5900001525879,14.8000001907349,15.4200000762939,1555700,15.4200000762939
2019-09-05,15.6499996185303,16.1299991607666,15.0200004577637,15.5299997329712,1394500,15.5299997329712
2019-09-06,15.5600004196167,16.1800003051758,15.1400003433228,15.8800001144409,2042500,15.8800001144409
2019-09-09,15.9799995422363,16.2299995422363,15.3599996566772,16.0300006866455,2311800,16.0300006866455
2019-09-10,16.0599994659424,17.3400001525879,15.9700002670288,17.0900001525879,3077200,17.0900001525879
2019-09-11,17.3400001525879,17.5900001525879,15.8900003433228,15.9200000762939,3590700,15.9200000762939
2019-09-12,16.2299995422363,18.4599990844727,16.2000007629395,16.3999996185303,8290900,16.3999996185303
2019-09-13,16.4500007629395,17.0400009155273,16.0599994659424,16.7099990844727,3162200,16.7099990844727
2019-09-16,16.7299995422363,17.3099994659424,16.6900005340576,17.0499992370605,3053900,17.0499992370605
2019-09-17,17.4599990844727,17.9500007629395,17.1900005340576,17.6599998474121,5239600,17.6599998474121
2019-09-18,17.7700004577637,18,17.3500003814697,17.7800006866455,5834500,17.7800006866455
2019-09-19,17.7099990844727,18.4200000762939,17.617000579834,17.8999996185303,5866800,17.8999996185303
2019-09-20,18.1399993896484,18.3899993896484,17.75,18.0699996948242,24387400,18.0699996948242
2019-09-23,18.2399997711182,18.4799995422363,17.5599994659424,17.8299999237061,4847400,17.8299999237061
2019-09-24,17.8299999237061,17.9899997711182,17.25,17.8199996948242,5213300,17.8199996948242
2019-09-25,17.7099990844727,17.7099990844727,17.1000003814697,17.1800003051758,3044600,17.1800003051758
2019-09-26,17.4099998474121,17.5100002288818,16.1450004577637,16.3400001525879,4448900,16.3400001525879
2019-09-27,16.2900009155273,16.5400009155273,15.6750001907349,15.8999996185303,2305200,15.8999996185303
2019-09-30,15.789999961853,16.2700004577637,15.6700000762939,15.9200000762939,1532200,15.9200000762939
2019-10-01,15.8699998855591,16.0599994659424,14.8000001907349,14.8100004196167,1544900,14.8100004196167
2019-10-02,14.7799997329712,15.0100002288818,14.4200000762939,14.8599996566772,1783300,14.8599996566772
2019-10-03,15.2399997711182,15.2399997711182,14.4099998474121,15.0699996948242,1464200,15.0699996948242
2019-10-04,15.0500001907349,15.5699996948242,14.8900003433228,15.5100002288818,1021400,15.5100002288818
2019-10-07,15.4499998092651,15.6300001144409,15.0699996948242,15.4700002670288,1373900,15.4700002670288
2019-10-08,15.3599996566772,15.4799995422363,15.0100002288818,15.3100004196167,1226200,15.3100004196167
2019-10-09,15.3299999237061,15.5500001907349,14.1800003051758,14.1999998092651,2386100,14.1999998092651
2019-10-10,14.1300001144409,14.4099998474121,13.8699998855591,14.1599998474121,1343300,14.1599998474121
2019-10-11,14.2399997711182,14.6999998092651,13.9899997711182,14.0550003051758,934900,14.0550003051758
2019-10-14,14.1899995803833,14.2700004577637,13.6700000762939,13.9300003051758,954300,13.9300003051758
2019-10-15,13.9300003051758,14.4499998092651,13.5299997329712,14.3299999237061,1153500,14.3299999237061
2019-10-16,14.2700004577637,14.3199996948242,14.0200004577637,14.1499996185303,914100,14.1499996185303
2019-10-17,14.2299995422363,14.7200002670288,14.1499996185303,14.539999961853,1033900,14.539999961853
2019-10-18,14.5,14.8500003814697,14.0699996948242,14.8100004196167,1596400,14.8100004196167
2019-10-21,14.8999996185303,15.5900001525879,14.6599998474121,15.5,930900,15.5
2019-10-22,15.5600004196167,16.0900001525879,15.5500001907349,15.9200000762939,588500,15.9200000762939
2019-10-23,16.1599998474121,17.0100002288818,16.0900001525879,16.8999996185303,1512000,16.8999996185303
2019-10-24,16.9200000762939,17.0300006866455,16.0499992370605,16.5900001525879,1112100,16.5900001525879
2019-10-25,16.7299995422363,17.1000003814697,16.4300003051758,17.0100002288818,737000,17.0100002288818
2019-10-28,17.0100002288818,17.1499996185303,16.8090000152588,17.0300006866455,652400,17.0300006866455
2019-10-29,16.9599990844727,17.1550006866455,16.6599998474121,16.9899997711182,751700,16.9899997711182
2019-10-30,16.9500007629395,17.2399997711182,16.5200004577637,17.1399993896484,958700,17.1399993896484
2019-10-31,17.0300006866455,17.1499996185303,16.4899997711182,16.75,1007300,16.75
2019-11-01,16.7999992370605,16.8939990997314,15.5200004577637,15.6599998474121,1600600,15.6599998474121
2019-11-04,15.8999996185303,16.7999992370605,15.8299999237061,16.7999992370605,1330000,16.7999992370605
2019-11-05,16.9400005340576,17.7199993133545,16.7099990844727,16.8899993896484,1741300,16.8899993896484
2019-11-06,16.8299999237061,17.4899997711182,16.0499992370605,16.1299991607666,1575400,16.1299991607666
2019-11-07,16.3299999237061,17.6079998016357,16.2800006866455,17.5,2043600,17.5
2019-11-08,17.25,17.5,17.1100006103516,17.4899997711182,973600,17.4899997711182
2019-11-11,17.3299999237061,17.5200004577637,17.2000007629395,17.3999996185303,941900,17.3999996185303
2019-11-12,17.3400001525879,18.1000003814697,17.30299949646,17.9899997711182,1978300,17.9899997711182
2019-11-13,18,18.5,17.7099990844727,18.25,2014800,18.25
2019-11-14,18.1599998474121,18.5,17.9099998474121,18.3400001525879,1532500,18.3400001525879
2019-11-15,18.3899993896484,19.4300003051758,18.3500003814697,19.3700008392334,1880000,19.3700008392334
2019-11-18,19.2099990844727,19.4500007629395,18.6700000762939,19.4500007629395,920600,19.4500007629395
2019-11-19,19.2700004577637,19.8700008392334,19.0820007324219,19.3600006103516,1144700,19.3600006103516
2019-11-20,19.3799991607666,20.3999996185303,19.3500003814697,20.1800003051758,2316500,20.1800003051758
2019-11-21,19.9799995422363,20.3199996948242,19.6900005340576,20.2000007629395,1202500,20.2000007629395
2019-11-22,20.0699996948242,20.7299995422363,19.8600006103516,20.6900005340576,1443300,20.6900005340576
2019-11-25,20.8999996185303,21,19.9500007629395,20,1926900,20
2019-11-26,20.0370006561279,20.6499996185303,19.8199996948242,20.3299999237061,1549400,20.3299999237061
2019-11-27,20.2800006866455,20.7000007629395,19.9899997711182,20.3700008392334,1561200,20.3700008392334
2019-11-29,20.6000003814697,20.9300003051758,20.2800006866455,20.3600006103516,1186700,20.3600006103516
2019-12-02,20.2999992370605,20.5400009155273,19.6000003814697,19.7600002288818,1184000,19.7600002288818
2019-12-03,19.4799995422363,21.3700008392334,19.4099998474121,21.2800006866455,1795200,21.2800006866455
2019-12-04,21,21.4699993133545,20.9330005645752,21.2700004577637,1980100,21.2700004577637
2019-12-05,21.4899997711182,21.5,20.5699996948242,20.6399993896484,1478100,20.6399993896484
2019-12-06,20.7800006866455,21.0400009155273,18.8199996948242,18.9400005340576,3537200,18.9400005340576
2019-12-09,19.0699996948242,19.2999992370605,18.6700000762939,18.7800006866455,2814000,18.7800006866455
2019-12-10,18.7800006866455,19.0900001525879,18.5799999237061,18.8700008392334,1619800,18.8700008392334
2019-12-11,19.0300006866455,19.1100006103516,18.5300006866455,18.6499996185303,1233100,18.6499996185303
2019-12-12,18.5599994659424,19.0450000762939,18.3199996948242,18.4500007629395,1313400,18.4500007629395
2019-12-13,18.4699993133545,18.7199993133545,18.3199996948242,18.6200008392334,1302400,18.6200008392334
2019-12-16,18.6000003814697,18.9699993133545,18.2199993133545,18.5200004577637,1785500,18.5200004577637
2019-12-17,18.5400009155273,18.7000007629395,18.3099994659424,18.4400005340576,1647800,18.4400005340576
2019-12-18,18.4799995422363,19,18.4799995422363,18.6399993896484,1277700,18.6399993896484
2019-12-19,18.5799999237061,19.6700000762939,18.5,19.4099998474121,2101700,19.4099998474121
2019-12-20,19.3999996185303,20,19.0499992370605,19.8299999237061,10931400,19.8299999237061
2019-12-23,19.7900009155273,19.8500003814697,19.3400001525879,19.7000007629395,1789700,19.7000007629395
2019-12-24,19.6900005340576,19.7900009155273,19.3500003814697,19.75,488900,19.75
2019-12-26,19.8199996948242,20.1100006103516,19.6599998474121,19.8600006103516,750300,19.8600006103516
2019-12-27,19.9899997711182,20,19.25,19.5200004577637,1046900,19.5200004577637
2019-12-30,19.5400009155273,19.9400005340576,18.9400005340576,19.0499992370605,1183300,19.0499992370605
2019-12-31,18.9599990844727,19.6399993896484,18.9599990844727,19.5599994659424,1112400,19.5599994659424
2020-01-02,19.5699996948242,19.8099994659424,18.8799991607666,19.2299995422363,1233600,19.2299995422363
2020-01-03,19.0200004577637,19.3600006103516,18.7199993133545,18.8899993896484,1751000,18.8899993896484
2020-01-06,18.7000007629395,18.7399997711182,18.0100002288818,18.1299991607666,1606500,18.1299991607666
2020-01-07,18.1499996185303,18.3199996948242,17.6800003051758,17.7800006866455,1461400,17.7800006866455
2020-01-08,17.9899997711182,18.0799999237061,17.7600002288818,17.9799995422363,1041600,17.9799995422363
2020-01-09,18,18.5499992370605,17.8999996185303,18.3999996185303,1495700,18.3999996185303
2020-01-10,21,21,19.0499992370605,19.1399993896484,4504700,19.1399993896484
2020-01-13,19.2600002288818,20.3600006103516,18.6000003814697,20.2600002288818,2207500,20.2600002288818
2020-01-14,20.4500007629395,20.4979991912842,19.5499992370605,20,1782800,20
2020-01-15,19.9400005340576,20.5799999237061,19.9400005340576,20.2399997711182,2055000,20.2399997711182
2020-01-16,21.6800003051758,21.8700008392334,20.7700004577637,21.0100002288818,4918400,21.0100002288818
2020-01-17,21.5,21.5,20.5499992370605,20.6200008392334,3348400,20.6200008392334
2020-01-21,20.7900009155273,21.4899997711182,20.6450004577637,20.9400005340576,2089600,20.9400005340576
2020-01-22,22.0799999237061,23.2000007629395,21.7000007629395,21.9699993133545,10920700,21.9699993133545
2020-01-23,22.1700000762939,22.6499996185303,21.3999996185303,21.4699993133545,3663900,21.4699993133545
2020-01-24,21.6000003814697,21.878999710083,20.8999996185303,21.1200008392334,2947800,21.1200008392334
2020-01-27,22.1000003814697,23.1200008392334,21.1200008392334,22.7399997711182,10294700,22.7399997711182
2020-01-28,23.5,23.5,21.8500003814697,22.3600006103516,5649300,22.3600006103516
2020-01-29,22.2299995422363,22.3400001525879,20.4500007629395,20.5499992370605,4671900,20.5499992370605
