"Fecha","OTIS.Open","OTIS.High","OTIS.Low","OTIS.Close","OTIS.Volume","OTIS.Adjusted"
2020-06-01,52.4500007629395,54.439998626709,52.1100006103516,54.0800018310547,3073300,51.7673454284668
2020-06-02,54.1599998474121,54.75,53.2900009155273,54.1500015258789,2638100,51.834342956543
2020-06-03,55,55.5800018310547,54.5499992370605,55.4700012207031,4134500,53.0978927612305
2020-06-04,55.2999992370605,56.6599998474121,54.689998626709,55.4000015258789,3281300,53.030891418457
2020-06-05,57.8300018310547,58.7089996337891,56,58.5699996948242,4615100,56.0653343200684
2020-06-08,58.6800003051758,61.3199996948242,58.3600006103516,61.2599983215332,5966500,58.6402931213379
2020-06-09,60.4000015258789,61.4599990844727,59.2400016784668,60.6500015258789,4610200,58.0563888549805
2020-06-10,60.6100006103516,60.9599990844727,59.0200004577637,59.0299987792969,2658300,56.5056533813477
2020-06-11,56,58.0699996948242,55.7050018310547,56.25,3293900,53.8445472717285
2020-06-12,57.7299995422363,58.9799995422363,55.0999984741211,56.0400009155273,4313000,53.6435317993164
2020-06-15,54.5099983215332,57.7999992370605,53.8300018310547,57.6699981689453,4464300,55.2038116455078
2020-06-16,59.5,59.7999992370605,57.375,57.8499984741211,3510300,55.3761177062988
2020-06-17,58.1199989318848,58.189998626709,56.4599990844727,56.7400016784668,2441500,54.313591003418
2020-06-18,56.439998626709,57.6800003051758,56.2400016784668,57.4900016784668,2137500,55.0315170288086
2020-06-19,58.9599990844727,58.9599990844727,55.9500007629395,57,7096100,54.5624656677246
2020-06-22,56.8800010681152,58.1800003051758,56.6399993896484,57.060001373291,2027000,54.6199073791504
2020-06-23,57.689998626709,57.8699989318848,56.5900001525879,56.7999992370605,2386900,54.371021270752
2020-06-24,56.1500015258789,56.9700012207031,55.25,55.5400009155273,3022000,53.164909362793
2020-06-25,55.0499992370605,56.5,54.7599983215332,56.2000007629395,2942900,53.7966804504395
2020-06-26,56.2299995422363,56.4799995422363,54.4420013427734,55.7900009155273,6634300,53.4042091369629
2020-06-29,55.8899993896484,56.7999992370605,55.3300018310547,56.5699996948242,2257300,54.1508598327637
2020-06-30,55.9700012207031,57.0999984741211,55.5099983215332,56.8600006103516,2518100,54.4284591674805
2020-07-01,57,57,55.75,55.7799987792969,2400200,53.3946380615234
2020-07-02,56.4300003051758,57.2400016784668,55.7700004577637,56.5,3162900,54.0838508605957
2020-07-06,57.3800010681152,57.5800018310547,56.4300003051758,56.8600006103516,1999100,54.4284591674805
2020-07-07,56.4300003051758,57.310001373291,56.1199989318848,56.8199996948242,2537900,54.3901634216309
2020-07-08,57.0299987792969,57.1500015258789,56.2700004577637,56.9199981689453,6694900,54.4858932495117
2020-07-09,56.8600006103516,57.939998626709,56.0699996948242,56.1100006103516,2424200,53.7105331420898
2020-07-10,56.2299995422363,57.310001373291,56.0400009155273,56.9799995422363,2137300,54.5433235168457
2020-07-13,56.560001373291,57.939998626709,56.4650001525879,56.8899993896484,2882500,54.4571723937988
2020-07-14,56.2200012207031,57.4500007629395,56.0299987792969,57.3699989318848,2755100,54.9166488647461
2020-07-15,58.0099983215332,59,57.8600006103516,58.2000007629395,2358400,55.7111587524414
2020-07-16,58,58.560001373291,57.6580009460449,58.3199996948242,2628800,55.8260231018066
2020-07-17,58.7299995422363,59.0299987792969,58.1500015258789,58.5499992370605,2983100,56.0461807250977
2020-07-20,58.4199981689453,59.6500015258789,57.9900016784668,58.560001373291,2407800,56.0557632446289
2020-07-21,58.3800010681152,58.939998626709,58.0999984741211,58.439998626709,2314000,55.9408950805664
2020-07-22,57.9599990844727,58.9300003051758,57.6800003051758,58.4799995422363,2034300,55.9791793823242
2020-07-23,58.5,59.4679985046387,58.3400001525879,59.060001373291,2566500,56.5343742370605
2020-07-24,59.1800003051758,59.1949996948242,57.6300010681152,58.1300010681152,3142100,55.644157409668
2020-07-27,57.8600006103516,58.439998626709,57.5999984741211,58.3199996948242,2670300,55.8260231018066
2020-07-28,59.8199996948242,61.8300018310547,59.7000007629395,60.2799987792969,4473600,57.7021980285645
2020-07-29,60.9599990844727,64.3600006103516,60.9599990844727,64.3000030517578,4885400,61.55029296875
2020-07-30,63.439998626709,64.5199966430664,63.1500015258789,63.3899993896484,2307000,60.6792106628418
2020-07-31,63.439998626709,63.439998626709,62.1800003051758,62.7400016784668,3156100,60.0570068359375
2020-08-03,63.0200004577637,63.8199996948242,62.7400016784668,63.2099990844727,3200500,60.506908416748
2020-08-04,62.5800018310547,62.9000015258789,61.9700012207031,62.6100006103516,1739400,59.9325637817383
2020-08-05,62.7400016784668,63.6500015258789,62.3400001525879,63.0900001525879,2645000,60.3920402526855
2020-08-06,62.8899993896484,63.5200004577637,62.8650016784668,63.4799995422363,1557400,60.7653617858887
2020-08-07,63.1599998474121,64.4700012207031,63.1599998474121,64.4100036621094,1169100,61.655590057373
2020-08-10,64.2900009155273,65.3000030517578,64.2900009155273,65.2099990844727,1572700,62.4213752746582
2020-08-11,65.5199966430664,65.9499969482422,64.3300018310547,64.370002746582,2787700,61.6172981262207
2020-08-12,64.9700012207031,65.4700012207031,64.2200012207031,64.9000015258789,1496600,62.1246376037598
2020-08-13,64.9599990844727,64.9599990844727,63.8300018310547,64,1436200,61.2631225585938
2020-08-14,63.7099990844727,64.5100021362305,63.5999984741211,64.0699996948242,1633900,61.3301277160645
2020-08-17,64.4599990844727,64.5299987792969,63.7099990844727,63.9599990844727,1785500,61.2248306274414
2020-08-18,63.8499984741211,64.4000015258789,63.375,63.4500007629395,1680200,60.7366371154785
2020-08-19,63.4799995422363,63.5900001525879,62.5900001525879,62.9199981689453,1549000,60.229305267334
2020-08-20,62.1599998474121,63.25,61.810001373291,62.9700012207031,1291500,60.4693794250488
2020-08-21,63.0299987792969,63.7400016784668,62.5900001525879,63.6300010681152,2649500,61.1031761169434
2020-08-24,63.6100006103516,64.2300033569336,63.0400009155273,63.7999992370605,3199900,61.2664260864258
2020-08-25,64.4100036621094,64.8099975585938,63.9049987792969,64.2900009155273,1604100,61.7369537353516
2020-08-26,64.2799987792969,64.7900009155273,63.7480010986328,64.1800003051758,1161900,61.6313209533691
2020-08-27,64.4700012207031,64.9049987792969,63.1699981689453,63.2299995422363,1341700,60.7190551757812
2020-08-28,63.2700004577637,63.6300010681152,62.6500015258789,63.5900001525879,1129900,61.0647659301758
2020-08-31,63.6100006103516,63.8400001525879,62.8400001525879,62.9000015258789,1736400,60.4021682739258
2020-09-01,62.5200004577637,64.2799987792969,62.3250007629395,64.0500030517578,2334100,61.5064926147461
2020-09-02,63.7299995422363,65.5599975585938,63.6500015258789,65.3399963378906,1827200,62.7452659606934
2020-09-03,64.879997253418,65.4499969482422,61.060001373291,61.8499984741211,3096800,59.3938598632812
2020-09-04,62.5,62.5999984741211,60.4300003051758,61.4900016784668,2697000,59.0481491088867
2020-09-08,61.4300003051758,61.75,60.4599990844727,60.6300010681152,2137900,58.2223091125488
2020-09-09,61.0299987792969,62.5299987792969,61,62.0800018310547,1888500,59.6147232055664
2020-09-10,61.9799995422363,61.9799995422363,59.7299995422363,59.9000015258789,3828900,57.521297454834
2020-09-11,60.2599983215332,60.7099990844727,59.7750015258789,60.1399993896484,2273400,57.751766204834
2020-09-14,60.5699996948242,60.5699996948242,59.0670013427734,59.9900016784668,2420100,57.607723236084
2020-09-15,60.0299987792969,61.6199989318848,60.0299987792969,60.2999992370605,1629400,57.9054107666016
2020-09-16,60.8600006103516,61.0099983215332,59.4000015258789,59.7900009155273,2457000,57.4156608581543
2020-09-17,58.75,61.0900001525879,58.0400009155273,61.0400009155273,2219900,58.616024017334
2020-09-18,61.1599998474121,62.6399993896484,60.3899993896484,60.8800010681152,3806500,58.4623794555664
2020-09-21,60,60.2200012207031,58.6699981689453,59.4099998474121,2512100,57.0507507324219
2020-09-22,58.939998626709,61.1199989318848,58.8600006103516,60.9900016784668,1841500,58.5680160522461
2020-09-23,60.7700004577637,61.7700004577637,60.2000007629395,60.4099998474121,1733700,58.0110397338867
2020-09-24,60.8499984741211,62.75,60.4599990844727,62.0800018310547,2374800,59.6147232055664
2020-09-25,61.6100006103516,62.3499984741211,61.189998626709,61.5499992370605,1557600,59.1057662963867
2020-09-28,62.2700004577637,62.8800010681152,61.9000015258789,62.5099983215332,1233900,60.0276489257812
2020-09-29,62.4199981689453,62.7599983215332,61.8800010681152,62.4099998474121,1435400,59.9316215515137
2020-09-30,62.7099990844727,63.5999984741211,61.9500007629395,62.4199981689453,2494000,59.941219329834
2020-10-01,62.8699989318848,64.2200012207031,61.7599983215332,62.3699989318848,2342500,59.8932075500488
2020-10-02,61.6199989318848,63.439998626709,61.5099983215332,63.1599998474121,1447800,60.6518325805664
2020-10-05,63.7400016784668,64.629997253418,63.2350006103516,64.5400009155273,1447700,61.9770431518555
2020-10-06,64.4300003051758,65,63.4850006103516,63.8300018310547,2107000,61.2952308654785
2020-10-07,64.629997253418,65.620002746582,64.375,65.0500030517578,1648100,62.4667778015137
2020-10-08,64.7900009155273,65.5100021362305,64.4800033569336,64.7099990844727,1213200,62.1402854919434
2020-10-09,65.0199966430664,65.6699981689453,64.3000030517578,65.3499984741211,1187000,62.7548637390137
2020-10-12,65.8499984741211,65.9850006103516,65.1699981689453,65.6900024414062,1185800,63.0813751220703
2020-10-13,65.1600036621094,65.8000030517578,64.6159973144531,65.129997253418,1415900,62.5436019897461
2020-10-14,65.5,66,64.5299987792969,65.6100006103516,1633600,63.0045547485352
2020-10-15,64.6699981689453,65.4349975585938,64.0100021362305,65.1999969482422,982100,62.6108245849609
2020-10-16,65.3000030517578,65.8099975585938,64.8099975585938,65.0299987792969,1047500,62.4475746154785
2020-10-19,64.9000015258789,65.4400024414062,64.0800018310547,64.3600006103516,910500,61.8041801452637
2020-10-20,64.6800003051758,65.7399978637695,64.3399963378906,64.3899993896484,720000,61.8329963684082
2020-10-21,64.25,64.8300018310547,63.7099990844727,63.7200012207031,1082600,61.1896018981934
2020-10-22,63.9900016784668,63.9900016784668,62.9799995422363,63.2400016784668,4980300,60.7286643981934
2020-10-23,63.4700012207031,64.0199966430664,63.1199989318848,63.4500007629395,2308600,60.9303169250488
2020-10-26,63.8400001525879,63.8899993896484,61.3699989318848,63.2099990844727,3026000,60.6998519897461
2020-10-27,62.9099998474121,63.2400016784668,61.8600006103516,61.9700012207031,1973200,59.5090942382812
2020-10-28,61.0099983215332,61.2599983215332,58.7700004577637,58.9900016784668,2570900,56.6474342346191
2020-10-29,58.8899993896484,61.189998626709,58.7999992370605,60.7900009155273,2122600,58.3759498596191
2020-10-30,60.3499984741211,61.2999992370605,59.7999992370605,61.2799987792969,2036100,58.846492767334
2020-11-02,62.189998626709,62.7700004577637,61.0900001525879,62.1399993896484,1819100,59.6723442077637
2020-11-03,62.9300003051758,63.8499984741211,62.0800018310547,62.7099990844727,1545600,60.2197036743164
2020-11-04,62.6800003051758,63.6450004577637,61.9500007629395,62.2999992370605,2042700,59.8259887695312
2020-11-05,63.3199996948242,63.9500007629395,62.5900001525879,62.6300010681152,1495700,60.1428871154785
2020-11-06,62.9700012207031,63.810001373291,62.6699981689453,63.5800018310547,1145800,61.0551567077637
2020-11-09,67,67.2900009155273,63.4300003051758,63.5,2420100,60.978328704834
2020-11-10,63.3800010681152,65.9179992675781,63.3199996948242,65.7399978637695,2174600,63.1293907165527
2020-11-11,65.8600006103516,66.3300018310547,64.7399978637695,66.120002746582,1319500,63.4942970275879
2020-11-12,66.1800003051758,66.4599990844727,65.4199981689453,65.9899978637695,1774700,63.3694458007812
2020-11-13,66.2399978637695,66.7399978637695,65.2300033569336,65.5699996948242,1438500,62.9661293029785
2020-11-16,66.2200012207031,67.6399993896484,65.6800003051758,67.3899993896484,2338900,64.7138519287109
2020-11-17,67.1600036621094,67.9499969482422,66.3050003051758,67.1999969482422,1465000,64.5313949584961
2020-11-18,67.3099975585938,67.9800033569336,66.5100021362305,66.629997253418,2182800,63.9840393066406
2020-11-19,66.629997253418,67.1900024414062,65.5999984741211,66.1600036621094,1809900,63.7239799499512
2020-11-20,66.0899963378906,66.7399978637695,66,66.3199996948242,1811200,63.8780937194824
2020-11-23,66.6399993896484,67.5299987792969,66.5500030517578,67.25,1885500,64.7738418579102
2020-11-24,68.0400009155273,68.0400009155273,66.879997253418,67.4000015258789,4738800,64.918327331543
2020-11-25,67.4400024414062,67.4700012207031,66.4199981689453,67.379997253418,1125400,64.899055480957
2020-11-27,67.5500030517578,68.2099990844727,66.9000015258789,67.3399963378906,1645000,64.8605346679688
2020-11-30,66.8399963378906,67.6999969482422,66.379997253418,66.9400024414062,1831000,64.4752426147461
2020-12-01,67.4199981689453,68.1600036621094,66.7699966430664,66.8300018310547,2928100,64.3693084716797
2020-12-02,66.9199981689453,67.2699966430664,65.5599975585938,65.6900024414062,1379600,63.2712898254395
2020-12-03,65.7699966430664,66.8499984741211,65.3600006103516,65.4899978637695,1061900,63.0786399841309
2020-12-04,65.6500015258789,66.0429992675781,64.879997253418,65.1600036621094,2054300,62.7607955932617
2020-12-07,64.9800033569336,65.3099975585938,64.0100021362305,64.8499984741211,1917600,62.462215423584
2020-12-08,64.7799987792969,66.1500015258789,64.6800003051758,66.1100006103516,2641500,63.6758270263672
2020-12-09,65.75,66.2099990844727,65.1900024414062,65.4899978637695,1668600,63.0786399841309
2020-12-10,65.2099990844727,66.1399993896484,63.8499984741211,64,2056600,61.6435050964355
2020-12-11,63.3300018310547,63.8800010681152,62.9500007629395,63.7299995422363,2023900,61.3834495544434
2020-12-14,64.4899978637695,64.4899978637695,62.5200004577637,62.7799987792969,1377800,60.4684257507324
2020-12-15,63.1100006103516,65.5899963378906,62.9599990844727,64.7300033569336,2041100,62.3466377258301
2020-12-16,64.9300003051758,65.3300018310547,64.3399963378906,65.2399978637695,1760600,62.8378486633301
2020-12-17,65.75,66.3199996948242,65.5,65.7900009155273,1873700,63.367603302002
2020-12-18,65.9899978637695,66.1999969482422,64.5400009155273,65.6100006103516,4028700,63.1942291259766
2020-12-21,64.9400024414062,66.4800033569336,64.5999984741211,66.1500015258789,2201300,63.7143402099609
2020-12-22,65.8399963378906,65.9899978637695,65.0950012207031,65.4100036621094,1151500,63.0016059875488
2020-12-23,65.4899978637695,66.2399978637695,65.3000030517578,65.629997253418,972500,63.2134895324707
2020-12-24,65.4499969482422,65.9800033569336,65.2900009155273,65.7900009155273,992100,63.367603302002
2020-12-28,66.1800003051758,66.5999984741211,65.5400009155273,66,786400,63.5698623657227
2020-12-29,66.3099975585938,66.5999984741211,65.129997253418,65.6900024414062,1008400,63.2712898254395
2020-12-30,65.7900009155273,66.8300018310547,65.7900009155273,66.7200012207031,1082200,64.2633590698242
2020-12-31,66.8600006103516,67.6900024414062,66.5699996948242,67.5500030517578,1238200,65.0627822875977
2021-01-04,67.5500030517578,68.0199966430664,65.5500030517578,65.5899963378906,2569600,63.1749610900879
2021-01-05,65.8199996948242,66.4199981689453,64.7590026855469,65.0999984741211,1366100,62.7030029296875
2021-01-06,65.8199996948242,67.3300018310547,65.25,66.9100036621094,1596000,64.4463653564453
2021-01-07,67.3000030517578,67.9550018310547,66.8450012207031,67.7799987792969,1542500,65.2843399047852
2021-01-08,67.4700012207031,67.9700012207031,65.8499984741211,66.8300018310547,1914000,64.3693084716797
2021-01-11,66.2200012207031,66.7900009155273,65.8099975585938,66.3600006103516,1506200,63.916618347168
2021-01-12,66.2699966430664,66.8000030517578,65.0699996948242,65.2300033569336,1722000,62.8282318115234
2021-01-13,65.1900024414062,65.5350036621094,63.8499984741211,63.9700012207031,3172600,61.6146125793457
2021-01-14,64.1999969482422,65.370002746582,63.7999992370605,64.9400024414062,3088300,62.5489044189453
2021-01-15,64.8099975585938,65.6900024414062,63.5099983215332,65.5299987792969,1841100,63.1171722412109
2021-01-19,66,66.4499969482422,64.9199981689453,65.370002746582,2489200,62.9630813598633
2021-01-20,65.8000030517578,66.5,64.8899993896484,65.1900024414062,1737200,62.7896995544434
2021-01-21,65.2399978637695,65.2399978637695,63.4500007629395,63.5200004577637,3945600,61.1811866760254
2021-01-22,63.5200004577637,65.2099990844727,63.2000007629395,64.879997253418,3546500,62.4911117553711
2021-01-25,64,64.6100006103516,62,64.2200012207031,4500200,61.8554039001465
2021-01-26,64.5999984741211,65.0899963378906,62.2700004577637,63.5099983215332,2742100,61.1715469360352
2021-01-27,62.6800003051758,63.0099983215332,61.2799987792969,62.2400016784668,3241300,59.9483108520508
2021-01-28,62.5999984741211,64.8199996948242,62.3300018310547,63.8300018310547,3235000,61.4797744750977
2021-01-29,65.1100006103516,65.9899978637695,63.4500007629395,64.6500015258789,10353200,62.2695770263672
2021-02-01,65.9899978637695,66.0100021362305,63,64.5500030517578,3731500,62.1732597351074
2021-02-02,65.0500030517578,66.7799987792969,64.5,64.6399993896484,4327800,62.2599449157715
2021-02-03,64.6399993896484,64.870002746582,62.9500007629395,64.0500030517578,3542100,61.6916694641113
2021-02-04,63.8899993896484,64.129997253418,63,63.2900009155273,2303900,60.9596481323242
2021-02-05,62.7400016784668,64.1999969482422,62.6300010681152,63.9300003051758,3697900,61.5760917663574
2021-02-08,63.75,64.5299987792969,63.1500015258789,63.7299995422363,1787100,61.3834495544434
2021-02-09,63.5400009155273,64.5930023193359,63.2099990844727,64.3600006103516,2819100,61.9902534484863
2021-02-10,64.9400024414062,65.9000015258789,64.5999984741211,65.3099975585938,1934100,62.9052734375
2021-02-11,65.0400009155273,65.2060012817383,62.8849983215332,63.4300003051758,4298900,61.2821655273438
2021-02-12,62.8899993896484,64.5400009155273,62.8899993896484,63.9300003051758,2021600,61.7652320861816
2021-02-16,64.3099975585938,64.3399963378906,62.5800018310547,63.189998626709,3228400,61.0502815246582
2021-02-17,63.310001373291,63.3699989318848,62.6189994812012,62.689998626709,2178600,60.5672187805176
2021-02-18,62.4599990844727,63.5800018310547,62.310001373291,63.060001373291,2258400,60.9246940612793
2021-02-19,63.3199996948242,63.4550018310547,62.939998626709,63.0400009155273,3852700,60.9053688049316
2021-02-22,62.8499984741211,63.5950012207031,62.5200004577637,63.2299995422363,2560000,61.0889358520508
2021-02-23,62.8400001525879,63.5699996948242,62.560001373291,63.2299995422363,2571200,61.0889358520508
2021-02-24,63.0900001525879,64.4100036621094,63.0299987792969,64.3499984741211,2257300,62.171012878418
2021-02-25,64.2799987792969,64.9100036621094,64.0100021362305,64.4599990844727,2431700,62.277286529541
2021-02-26,64.8899993896484,64.8899993896484,63.5900001525879,63.7099990844727,3278300,61.552677154541
2021-03-01,64.120002746582,65.75,64.0699996948242,64.9300003051758,1896000,62.7313575744629
2021-03-02,64.7300033569336,65.8450012207031,64.3300018310547,65.4100036621094,2657500,63.1951179504395
2021-03-03,65.5100021362305,67.6500015258789,65.0699996948242,67,3210800,64.7312850952148
2021-03-04,66.8300018310547,66.9000015258789,63.3400001525879,63.9500007629395,3634400,61.7845611572266
2021-03-05,64.5199966430664,65.1100006103516,62.7599983215332,64.870002746582,2168000,62.6734046936035
2021-03-08,64.9700012207031,66.3300018310547,64.5899963378906,65.2200012207031,1636700,63.011547088623
2021-03-09,65.6900024414062,66.6500015258789,64.9199981689453,64.9300003051758,2547300,62.7313575744629
2021-03-10,64.6699981689453,66.495002746582,64.6100006103516,66.25,1814900,64.0066680908203
2021-03-11,66.0999984741211,67.6399993896484,65.8899993896484,67.3000030517578,2214700,65.021125793457
2021-03-12,67.6500015258789,67.6500015258789,65.9899978637695,66,1938200,63.7651290893555
2021-03-15,65.9400024414062,66.6399993896484,65.5149993896484,66.6100006103516,1495700,64.3544845581055
2021-03-16,67.120002746582,67.9700012207031,66.5800018310547,67.6999969482422,2371800,65.4075546264648
2021-03-17,67.9899978637695,68.6500015258789,67.3600006103516,68.5800018310547,1729500,66.2577743530273
2021-03-18,68.1500015258789,68.6399993896484,67.4599990844727,68.1500015258789,2752800,65.8423385620117
2021-03-19,67.8899993896484,67.8899993896484,66.5199966430664,66.8600006103516,3149000,64.5960159301758
2021-03-22,66.8099975585938,66.9400024414062,65.6399993896484,66.8199996948242,1391500,64.5573806762695
2021-03-23,66.4199981689453,67.7099990844727,66.1999969482422,66.9599990844727,1364500,64.6926345825195
2021-03-24,66.879997253418,67.9599990844727,66.879997253418,67.1699981689453,1378000,64.8955154418945
2021-03-25,67.4100036621094,68.1399993896484,66.7600021362305,67.8600006103516,1738900,65.5621643066406
2021-03-26,68.1600036621094,69.379997253418,67.620002746582,69.0400009155273,1989400,66.7022094726562
2021-03-29,69.8300018310547,70.6699981689453,69.5,69.9100036621094,2038300,67.5427322387695
2021-03-30,70.0699996948242,70.4899978637695,69.4199981689453,69.7399978637695,2604800,67.3785018920898
2021-03-31,70.0199966430664,70.0199966430664,68.2699966430664,68.4499969482422,3783100,66.1321792602539
2021-04-01,68.8899993896484,69.6399993896484,68.3199996948242,69.2600021362305,1579200,66.9147415161133
2021-04-05,69.0800018310547,69.6999969482422,68.9199981689453,69.2300033569336,1126600,66.8857650756836
2021-04-06,69.5,70.4649963378906,68.8899993896484,69.7200012207031,1972800,67.3591766357422
2021-04-07,69.8600006103516,70.2699966430664,69.4100036621094,69.629997253418,7225700,67.2722091674805
2021-04-08,69.4899978637695,69.6449966430664,68.9199981689453,69.4100036621094,1881700,67.0596694946289
2021-04-09,69.6800003051758,70.9499969482422,69.4499969482422,70.75,3557700,68.3542938232422
2021-04-12,70.620002746582,71.1050033569336,70.3199996948242,70.6500015258789,1986000,68.2576904296875
2021-04-13,70.4499969482422,71.2350006103516,70.1920013427734,71.120002746582,1513400,68.7117691040039
2021-04-14,71,71.0749969482422,70.0599975585938,70.4000015258789,3099700,68.0161514282227
2021-04-15,70.6399993896484,71.2399978637695,70.1100006103516,70.9700012207031,1495600,68.5668487548828
2021-04-16,71.4100036621094,71.4100036621094,69.8499984741211,70.5800018310547,2548500,68.1900482177734
2021-04-19,70.7099990844727,71.3850021362305,70.3499984741211,71.0299987792969,2641300,68.6248092651367
2021-04-20,71.6399993896484,71.6900024414062,70.3300018310547,70.4700012207031,3682300,68.0837631225586
2021-04-21,70.4499969482422,71.0800018310547,69.8300018310547,71.0400009155273,3080300,68.6344604492188
2021-04-22,71.2300033569336,71.75,70.6100006103516,70.9499969482422,2415600,68.5475234985352
2021-04-23,71.0699996948242,71.9800033569336,70.7399978637695,71.2799987792969,2574700,68.8663558959961
2021-04-26,76.4400024414062,76.879997253418,74.5500030517578,76.2699966430664,6077800,73.687370300293
2021-04-27,76.5,79.2600021362305,76.120002746582,79,6143800,76.3249435424805
2021-04-28,79.1800003051758,79.5,77.9899978637695,78,3492300,75.3588104248047
2021-04-29,78.0199966430664,79.120002746582,78.0199966430664,78.6900024414062,2492200,76.0254287719727
2021-04-30,78.25,78.6699981689453,77.5500030517578,77.870002746582,3659500,75.2332153320312
2021-05-03,78.4899978637695,79.0999984741211,77.9100036621094,78.4000015258789,2739900,75.7452545166016
2021-05-04,78.379997253418,79.5599975585938,78.379997253418,78.7200012207031,3402100,76.0544204711914
2021-05-05,78.8899993896484,79.2399978637695,77.7600021362305,78.0599975585938,2075500,75.4167633056641
