"Fecha","ANSS.Open","ANSS.High","ANSS.Low","ANSS.Close","ANSS.Volume","ANSS.Adjusted"
2014-02-06,77.8300018310547,79.6600036621094,77.0999984741211,79.620002746582,382300,79.620002746582
2014-02-07,79.870002746582,81.2300033569336,79.8300018310547,81,559000,81
2014-02-10,80.8600006103516,81.0500030517578,80.1399993896484,80.4199981689453,480900,80.4199981689453
2014-02-11,80.5,81.9499969482422,80.1699981689453,80.8199996948242,353800,80.8199996948242
2014-02-12,81.0899963378906,81.5400009155273,80.1600036621094,80.9400024414062,395200,80.9400024414062
2014-02-13,80.2200012207031,82.129997253418,80.0999984741211,82.0599975585938,290000,82.0599975585938
2014-02-14,81.7799987792969,82.5999984741211,81.2699966430664,81.9400024414062,259600,81.9400024414062
2014-02-18,82.2399978637695,83.120002746582,81.9100036621094,83.0699996948242,295000,83.0699996948242
2014-02-19,82.629997253418,83.4000015258789,82.4000015258789,82.4599990844727,202500,82.4599990844727
2014-02-20,82.5699996948242,83.1900024414062,81.4199981689453,83.1100006103516,320600,83.1100006103516
2014-02-21,83.2300033569336,83.25,82.2900009155273,82.370002746582,306800,82.370002746582
2014-02-24,82.7699966430664,85.0599975585938,82.5299987792969,84.0699996948242,447000,84.0699996948242
2014-02-25,84.4000015258789,84.7799987792969,83.379997253418,83.6999969482422,219900,83.6999969482422
2014-02-26,84.0999984741211,84.8899993896484,83.7900009155273,84.4700012207031,404300,84.4700012207031
2014-02-27,84.0199966430664,84.2799987792969,80.0699996948242,83.1999969482422,643800,83.1999969482422
2014-02-28,82.9700012207031,84.25,82.4499969482422,83.5199966430664,450900,83.5199966430664
2014-03-03,82.8300018310547,83.2600021362305,81.8399963378906,82.3899993896484,319100,82.3899993896484
2014-03-04,83,83.879997253418,82.7600021362305,83.629997253418,511900,83.629997253418
2014-03-05,83.4199981689453,83.8399963378906,83.1800003051758,83.4000015258789,291000,83.4000015258789
2014-03-06,83.7900009155273,83.8300018310547,83.0800018310547,83.379997253418,388000,83.379997253418
2014-03-07,83.879997253418,83.879997253418,82.7799987792969,83.3000030517578,544900,83.3000030517578
2014-03-10,83.25,83.5199966430664,82.8300018310547,82.9899978637695,315600,82.9899978637695
2014-03-11,83.129997253418,83.4199981689453,81.4899978637695,81.8600006103516,312300,81.8600006103516
2014-03-12,81.4499969482422,81.9400024414062,80.6999969482422,81.1900024414062,382300,81.1900024414062
2014-03-13,81.6399993896484,82.7799987792969,77.9300003051758,78.3000030517578,574600,78.3000030517578
2014-03-14,78.3300018310547,78.4499969482422,75.7099990844727,75.8499984741211,739500,75.8499984741211
2014-03-17,76.3899993896484,77.129997253418,74.620002746582,75.6900024414062,998600,75.6900024414062
2014-03-18,75.6100006103516,76.1900024414062,75.1399993896484,75.8300018310547,841500,75.8300018310547
2014-03-19,75.75,75.8300018310547,72.5899963378906,73.6500015258789,1022900,73.6500015258789
2014-03-20,72.9499969482422,74.7200012207031,72.0999984741211,73.8899993896484,763800,73.8899993896484
2014-03-21,74.9000015258789,74.9000015258789,73.0999984741211,73.4599990844727,840600,73.4599990844727
2014-03-24,73.8199996948242,74.4700012207031,73.1999969482422,73.9199981689453,908900,73.9199981689453
2014-03-25,74.1500015258789,74.9100036621094,73.8399963378906,74.3300018310547,1008900,74.3300018310547
2014-03-26,74.4199981689453,75.0800018310547,73.9599990844727,74,788500,74
2014-03-27,76.0999984741211,76.0999984741211,74.2099990844727,75.6900024414062,811700,75.6900024414062
2014-03-28,75.9599990844727,76.9100036621094,75.3000030517578,76.129997253418,601800,76.129997253418
2014-03-31,76.6500015258789,77.1900024414062,75.9899978637695,77.0199966430664,887200,77.0199966430664
2014-04-01,77.2699966430664,77.8000030517578,76.9499969482422,77.7399978637695,399300,77.7399978637695
2014-04-02,77.7699966430664,78.0599975585938,77.1999969482422,77.6600036621094,499300,77.6600036621094
2014-04-03,77.5899963378906,78.0599975585938,77.2799987792969,77.4499969482422,424100,77.4499969482422
2014-04-04,78.129997253418,78.129997253418,75.3600006103516,75.629997253418,1195300,75.629997253418
2014-04-07,75.5,75.5500030517578,74.1100006103516,74.4100036621094,438300,74.4100036621094
2014-04-08,74.4499969482422,75.1900024414062,73.9199981689453,74.620002746582,471700,74.620002746582
2014-04-09,74.7399978637695,76.1500015258789,74.3899993896484,76.1100006103516,335500,76.1100006103516
2014-04-10,76.0299987792969,76.3399963378906,74.5699996948242,75.0199966430664,528900,75.0199966430664
2014-04-11,74.4400024414062,74.7600021362305,73.6699981689453,73.6999969482422,347000,73.6999969482422
2014-04-14,74.4199981689453,74.6600036621094,73.379997253418,73.8399963378906,376500,73.8399963378906
2014-04-15,73.9100036621094,74.7099990844727,72.8899993896484,73.9400024414062,424300,73.9400024414062
2014-04-16,74.5599975585938,75.379997253418,74.3199996948242,75.0699996948242,289500,75.0699996948242
2014-04-17,74.9800033569336,75.9599990844727,74.6500015258789,75.8099975585938,254900,75.8099975585938
2014-04-21,75.75,76.4199981689453,74.6399993896484,74.7200012207031,377700,74.7200012207031
2014-04-22,74.5699996948242,75.2900009155273,74.4899978637695,74.7600021362305,524900,74.7600021362305
2014-04-23,74.75,75.9000015258789,74.2799987792969,75.6100006103516,713800,75.6100006103516
2014-04-24,75.9899978637695,76.7099990844727,74.8399963378906,76.6600036621094,503400,76.6600036621094
2014-04-25,76.6399993896484,77.0800018310547,76.4199981689453,76.6399993896484,676900,76.6399993896484
2014-04-28,76.9199981689453,77.2600021362305,75.9499969482422,76.5,816300,76.5
2014-04-29,76.7900009155273,77.120002746582,75.629997253418,76.2399978637695,648100,76.2399978637695
2014-04-30,75.9000015258789,76.9499969482422,75.379997253418,76.3099975585938,651100,76.3099975585938
2014-05-01,75.5400009155273,75.5400009155273,71.5,72.4899978637695,1033000,72.4899978637695
2014-05-02,72,74.4599990844727,72,74,683500,74
2014-05-05,73.4599990844727,75.0500030517578,72.9800033569336,74.8000030517578,447600,74.8000030517578
2014-05-06,74.7699966430664,75.1399993896484,73.7900009155273,74.6500015258789,537300,74.6500015258789
2014-05-07,75.0599975585938,75.5699996948242,74.1399993896484,75.4899978637695,508300,75.4899978637695
2014-05-08,75.2600021362305,75.9100036621094,74.4599990844727,74.5100021362305,451200,74.5100021362305
2014-05-09,74.4899978637695,75.1500015258789,73.8099975585938,75.1399993896484,382400,75.1399993896484
2014-05-12,75.5,76.4700012207031,75.3899993896484,75.879997253418,241900,75.879997253418
2014-05-13,76.0500030517578,76.4800033569336,74.5800018310547,74.5999984741211,430100,74.5999984741211
2014-05-14,74.6999969482422,75.1900024414062,74.1800003051758,74.3199996948242,544300,74.3199996948242
2014-05-15,74.1800003051758,74.6500015258789,72.6100006103516,73.7099990844727,239100,73.7099990844727
2014-05-16,73.7900009155273,74.2399978637695,73.3300018310547,74.2200012207031,263000,74.2200012207031
2014-05-19,74.4100036621094,75.1100006103516,74.1900024414062,74.8000030517578,347600,74.8000030517578
2014-05-20,74.7699966430664,74.9000015258789,73.0899963378906,73.5699996948242,375300,73.5699996948242
2014-05-21,73.6699981689453,74.1999969482422,73.2699966430664,73.8300018310547,292900,73.8300018310547
2014-05-22,74.0599975585938,74.7699966430664,73.5699996948242,74.2699966430664,318600,74.2699966430664
2014-05-23,74.1999969482422,75.0500030517578,73.9199981689453,74.879997253418,388900,74.879997253418
2014-05-27,75.2900009155273,75.3199996948242,74.3899993896484,74.4700012207031,309200,74.4700012207031
2014-05-28,74.370002746582,74.8499984741211,73.4899978637695,74.0500030517578,369400,74.0500030517578
2014-05-29,74.379997253418,74.3899993896484,73.8399963378906,73.9199981689453,194900,73.9199981689453
2014-05-30,73.7799987792969,74.3300018310547,72.8199996948242,73.4499969482422,595400,73.4499969482422
2014-06-02,73.3399963378906,74.3499984741211,72.7300033569336,73.8000030517578,531300,73.8000030517578
2014-06-03,73.5100021362305,74.5199966430664,73.2200012207031,74.2300033569336,376100,74.2300033569336
2014-06-04,73.9899978637695,74.7399978637695,73.8600006103516,74.6399993896484,336400,74.6399993896484
2014-06-05,74.5800018310547,75.2799987792969,74.2799987792969,74.9599990844727,329600,74.9599990844727
2014-06-06,75.0299987792969,75.879997253418,75,75.8300018310547,341700,75.8300018310547
2014-06-09,75.5999984741211,76.8399963378906,75.5999984741211,76.5100021362305,588900,76.5100021362305
2014-06-10,76.120002746582,76.6600036621094,75.629997253418,75.9599990844727,508300,75.9599990844727
2014-06-11,75.7900009155273,75.7900009155273,75.120002746582,75.5299987792969,386400,75.5299987792969
2014-06-12,75.2399978637695,76.6999969482422,75.0199966430664,75.5999984741211,355800,75.5999984741211
2014-06-13,75.620002746582,76.1500015258789,75.4300003051758,75.6600036621094,195400,75.6600036621094
2014-06-16,75.5100021362305,75.8300018310547,75.0800018310547,75.2699966430664,241900,75.2699966430664
2014-06-17,75.25,76.2699966430664,74.9899978637695,75.4300003051758,464000,75.4300003051758
2014-06-18,75.5500030517578,76.3600006103516,75.2799987792969,75.9300003051758,266500,75.9300003051758
2014-06-19,75.879997253418,76.3300018310547,75.0199966430664,75.0999984741211,435500,75.0999984741211
2014-06-20,75.5100021362305,75.6900024414062,74.5599975585938,74.5899963378906,481900,74.5899963378906
2014-06-23,74.8399963378906,74.9899978637695,74.2699966430664,74.4100036621094,549000,74.4100036621094
2014-06-24,74.2900009155273,74.8399963378906,74.25,74.4499969482422,694800,74.4499969482422
2014-06-25,74.5100021362305,74.8199996948242,73.5199966430664,73.6999969482422,430800,73.6999969482422
2014-06-26,73.9100036621094,74.370002746582,73.0999984741211,74.0500030517578,953800,74.0500030517578
2014-06-27,73.8399963378906,75.6999969482422,73.8399963378906,75.3099975585938,2350400,75.3099975585938
2014-06-30,75.3000030517578,76.0800018310547,75.1399993896484,75.8199996948242,737400,75.8199996948242
2014-07-01,75.9000015258789,77.6399993896484,75.75,77.1900024414062,677000,77.1900024414062
2014-07-02,77.1900024414062,77.5,76.4800033569336,76.5800018310547,302400,76.5800018310547
2014-07-03,76.6699981689453,77.8199996948242,76.5500030517578,77.75,269600,77.75
2014-07-07,77.7699966430664,77.7699966430664,76.5699996948242,76.6600036621094,303100,76.6600036621094
2014-07-08,76.3399963378906,76.5999984741211,75.1500015258789,75.7200012207031,420800,75.7200012207031
2014-07-09,75.7900009155273,76.1999969482422,75.3499984741211,75.5800018310547,427600,75.5800018310547
2014-07-10,74.3600006103516,75.2300033569336,73.6699981689453,74.7399978637695,507300,74.7399978637695
2014-07-11,74.5800018310547,74.8600006103516,74.129997253418,74.1800003051758,276600,74.1800003051758
2014-07-14,74.4899978637695,75.2200012207031,74.3499984741211,74.9599990844727,265900,74.9599990844727
2014-07-15,74.629997253418,75.7300033569336,74.629997253418,75.3000030517578,299100,75.3000030517578
2014-07-16,78.8399963378906,78.8399963378906,75.2200012207031,75.5400009155273,455900,75.5400009155273
2014-07-17,75.1800003051758,75.6999969482422,74.6699981689453,74.7099990844727,363200,74.7099990844727
2014-07-18,74.629997253418,75.3099975585938,74.5,75.2699966430664,283800,75.2699966430664
2014-07-21,75.0599975585938,75.5800018310547,74.7799987792969,75.2300033569336,477300,75.2300033569336
2014-07-22,75.379997253418,76.4400024414062,75.379997253418,76.25,349300,76.25
2014-07-23,76.5699996948242,77.2300033569336,76.1399993896484,76.7699966430664,441400,76.7699966430664
2014-07-24,76.0199966430664,77.4499969482422,76.0199966430664,77.2200012207031,345400,77.2200012207031
2014-07-25,77.3000030517578,77.6699981689453,76.6399993896484,77.2699966430664,377600,77.2699966430664
2014-07-28,77.0899963378906,77.8099975585938,76.9700012207031,77.3899993896484,526400,77.3899993896484
2014-07-29,77.4499969482422,78.25,77.0999984741211,77.5999984741211,412800,77.5999984741211
2014-07-30,77.7600021362305,78.8899993896484,77.7600021362305,78.2900009155273,487500,78.2900009155273
2014-07-31,77.629997253418,78.0299987792969,76.7600021362305,76.9400024414062,584200,76.9400024414062
2014-08-01,76.6500015258789,77.3399963378906,75.620002746582,76,515800,76
2014-08-04,76.0299987792969,76.6900024414062,75.3399963378906,76.5899963378906,533200,76.5899963378906
2014-08-05,77.0400009155273,78.1399993896484,76.7099990844727,77.9599990844727,606100,77.9599990844727
2014-08-06,77.4700012207031,78.9599990844727,76.5999984741211,78.6600036621094,634200,78.6600036621094
2014-08-07,78.9899978637695,79.4000015258789,78.5500030517578,78.8499984741211,841300,78.8499984741211
2014-08-08,79.1399993896484,79.5599975585938,78.7799987792969,79.370002746582,484800,79.370002746582
2014-08-11,79.4899978637695,79.5899963378906,78.9800033569336,79.0899963378906,453500,79.0899963378906
2014-08-12,78.8399963378906,79.4599990844727,78.8399963378906,79.120002746582,369600,79.120002746582
2014-08-13,79.4899978637695,79.8899993896484,78.9100036621094,79.5100021362305,220400,79.5100021362305
2014-08-14,79.4400024414062,79.8199996948242,79.2699966430664,79.7799987792969,360600,79.7799987792969
2014-08-15,80.0100021362305,80.370002746582,79.1999969482422,79.7900009155273,353900,79.7900009155273
2014-08-18,80.1999969482422,81.1699981689453,79.9599990844727,81.120002746582,335100,81.120002746582
2014-08-19,81.1699981689453,81.2699966430664,80.379997253418,81.1999969482422,346600,81.1999969482422
2014-08-20,81.2300033569336,81.9000015258789,80.8199996948242,81.8399963378906,316100,81.8399963378906
2014-08-21,82.0599975585938,82.7200012207031,81.4400024414062,82.7099990844727,437100,82.7099990844727
2014-08-22,82.7699966430664,82.9599990844727,81.7600021362305,81.9899978637695,495600,81.9899978637695
2014-08-25,82.1600036621094,82.2099990844727,80.9000015258789,80.9199981689453,387600,80.9199981689453
2014-08-26,81.2399978637695,81.5899963378906,80.9700012207031,81.4300003051758,291300,81.4300003051758
2014-08-27,81.9000015258789,82.1100006103516,81.2200012207031,81.620002746582,241100,81.620002746582
2014-08-28,81.0400009155273,81.7799987792969,80.4199981689453,80.629997253418,358500,80.629997253418
2014-08-29,80.9599990844727,81.7600021362305,80.5800018310547,81.3000030517578,300400,81.3000030517578
2014-09-02,81.5899963378906,82.0899963378906,81.0199966430664,81.9000015258789,712200,81.9000015258789
2014-09-03,81.9800033569336,82.0999984741211,81.4300003051758,81.5999984741211,393600,81.5999984741211
2014-09-04,81.5899963378906,82.0500030517578,80.9400024414062,81.2200012207031,325400,81.2200012207031
2014-09-05,81.3199996948242,81.7099990844727,80.8600006103516,81.1500015258789,244100,81.1500015258789
2014-09-08,81.129997253418,81.6100006103516,80.5699996948242,81.5500030517578,273900,81.5500030517578
2014-09-09,81.2300033569336,81.8600006103516,80.2799987792969,80.3899993896484,275900,80.3899993896484
2014-09-10,80.2799987792969,80.7399978637695,79.9300003051758,80.4700012207031,224900,80.4700012207031
2014-09-11,80,80.9800033569336,80,80.9499969482422,226400,80.9499969482422
2014-09-12,81.0999984741211,81.4000015258789,80,80.1900024414062,234100,80.1900024414062
2014-09-15,80.370002746582,80.4400024414062,79.2300033569336,79.7900009155273,229100,79.7900009155273
2014-09-16,79.8399963378906,80.3499984741211,78.9400024414062,79.7399978637695,382900,79.7399978637695
2014-09-17,79.6100006103516,80.0599975585938,79.120002746582,79.629997253418,342500,79.629997253418
2014-09-18,79.8199996948242,80.5,79.5899963378906,80.2300033569336,141400,80.2300033569336
2014-09-19,80.1699981689453,80.3199996948242,79.3600006103516,79.5699996948242,658800,79.5699996948242
2014-09-22,79.5100021362305,79.6600036621094,77.1699981689453,77.6399993896484,709000,77.6399993896484
2014-09-23,77.1600036621094,77.5999984741211,76.7799987792969,76.7799987792969,323200,76.7799987792969
2014-09-24,76.629997253418,77.4300003051758,76.4199981689453,76.9499969482422,350000,76.9499969482422
2014-09-25,76.9199981689453,77.0899963378906,75.2699966430664,75.4300003051758,499500,75.4300003051758
2014-09-26,75.4899978637695,75.9800033569336,75.1399993896484,75.8000030517578,465800,75.8000030517578
2014-09-29,75.0299987792969,75.9599990844727,75,75.7200012207031,453700,75.7200012207031
2014-09-30,75.5899963378906,76.0400009155273,75.129997253418,75.6699981689453,307600,75.6699981689453
2014-10-01,75.370002746582,76.2699966430664,74.9300003051758,75.1699981689453,772700,75.1699981689453
2014-10-02,75.1500015258789,76.7399978637695,74.8300018310547,76.370002746582,414400,76.370002746582
2014-10-03,76.7600021362305,77.7699966430664,76.6900024414062,76.7200012207031,286900,76.7200012207031
2014-10-06,76.8899993896484,77.3600006103516,75.9400024414062,76.1900024414062,259000,76.1900024414062
2014-10-07,75.7399978637695,75.9800033569336,75.4899978637695,75.8000030517578,415500,75.8000030517578
2014-10-08,75.8600006103516,76.9400024414062,75.3199996948242,76.8499984741211,402900,76.8499984741211
2014-10-09,76.870002746582,76.9100036621094,75.8000030517578,75.9499969482422,409500,75.9499969482422
2014-10-10,75.5899963378906,76.3499984741211,74.9100036621094,74.9599990844727,898200,74.9599990844727
2014-10-13,74.629997253418,74.9199981689453,73.2900009155273,73.370002746582,551300,73.370002746582
2014-10-14,73.4700012207031,73.6500015258789,72.120002746582,72.6800003051758,1045800,72.6800003051758
2014-10-15,71.7099990844727,72.629997253418,71.1500015258789,72.2099990844727,739400,72.2099990844727
2014-10-16,71.620002746582,72.629997253418,71.0899963378906,72.4199981689453,728400,72.4199981689453
2014-10-17,73.25,73.5,72.4400024414062,72.9899978637695,485400,72.9899978637695
2014-10-20,72.9499969482422,74.1399993896484,72.3899993896484,74.120002746582,325700,74.120002746582
2014-10-21,74.6800003051758,76.0800018310547,74.2699966430664,75.870002746582,461800,75.870002746582
2014-10-22,75.9499969482422,76.0699996948242,74.4800033569336,74.5,316500,74.5
2014-10-23,75.25,75.5199966430664,74.6999969482422,75,458800,75
2014-10-24,74.9300003051758,75.5100021362305,74.5800018310547,75.370002746582,415700,75.370002746582
2014-10-27,75.3600006103516,75.8899993896484,74.8600006103516,75.8099975585938,200900,75.8099975585938
2014-10-28,75.9300003051758,77.120002746582,75.7900009155273,77.120002746582,229500,77.120002746582
2014-10-29,77.120002746582,77.3199996948242,76.3099975585938,76.629997253418,389700,76.629997253418
2014-10-30,76.2900009155273,77.6500015258789,76.2900009155273,77.2600021362305,360400,77.2600021362305
2014-10-31,78.4300003051758,78.7900009155273,77.9300003051758,78.5599975585938,382300,78.5599975585938
2014-11-03,78.4599990844727,79,77.8099975585938,78.0500030517578,341900,78.0500030517578
2014-11-04,78.0100021362305,78.4000015258789,77.3899993896484,77.4499969482422,470500,77.4499969482422
2014-11-05,76,77.6100006103516,74.5400009155273,77.0599975585938,585900,77.0599975585938
2014-11-06,76.1100006103516,78.4599990844727,76.1100006103516,78.4100036621094,516700,78.4100036621094
2014-11-07,78.1699981689453,79.8399963378906,78,79.5500030517578,451200,79.5500030517578
2014-11-10,79.6100006103516,80,79.0699996948242,79.3000030517578,363600,79.3000030517578
2014-11-11,79.5,80.1999969482422,79.1800003051758,80.0599975585938,336800,80.0599975585938
2014-11-12,79.6699981689453,79.9899978637695,79.5299987792969,79.9000015258789,174200,79.9000015258789
2014-11-13,79.9000015258789,80.3300018310547,78.4100036621094,79.2900009155273,388600,79.2900009155273
2014-11-14,79.1900024414062,79.9300003051758,78.6999969482422,79.7900009155273,310000,79.7900009155273
2014-11-17,79.7300033569336,80,79.2799987792969,79.7300033569336,342400,79.7300033569336
2014-11-18,79.6699981689453,80.7099990844727,79.6699981689453,79.9300003051758,390700,79.9300003051758
2014-11-19,79.9400024414062,79.9700012207031,79.3099975585938,79.7600021362305,569900,79.7600021362305
2014-11-20,79.0999984741211,79.870002746582,78.9100036621094,79.7900009155273,324700,79.7900009155273
2014-11-21,80.25,81.9199981689453,80.25,81.8499984741211,752500,81.8499984741211
2014-11-24,81.9300003051758,82.0899963378906,81.5,81.879997253418,492700,81.879997253418
2014-11-25,82.0999984741211,82.620002746582,82.0400009155273,82.1999969482422,532500,82.1999969482422
2014-11-26,82.3099975585938,83.1800003051758,82.3099975585938,83.0500030517578,446800,83.0500030517578
2014-11-28,83.0599975585938,84.0800018310547,83,83.5199966430664,229700,83.5199966430664
2014-12-01,83.0599975585938,83.370002746582,82.7699966430664,83.0599975585938,337300,83.0599975585938
2014-12-02,83.1399993896484,83.5800018310547,82.6800003051758,83.2699966430664,290900,83.2699966430664
2014-12-03,83.3099975585938,83.5699996948242,82.9000015258789,83.129997253418,486400,83.129997253418
2014-12-04,83,83.25,82.370002746582,83.1100006103516,467200,83.1100006103516
2014-12-05,83.129997253418,83.7200012207031,82.8300018310547,83.6500015258789,318300,83.6500015258789
2014-12-08,83.3000030517578,84.2799987792969,83.0500030517578,83.2799987792969,377100,83.2799987792969
2014-12-09,83.129997253418,83.5,82.2900009155273,83.2099990844727,485100,83.2099990844727
2014-12-10,82.8600006103516,83.8499984741211,81.9100036621094,81.9700012207031,485800,81.9700012207031
2014-12-11,81.9899978637695,83.1399993896484,81.5,81.6500015258789,239100,81.6500015258789
2014-12-12,80.9899978637695,81.4899978637695,80.2900009155273,80.3199996948242,280800,80.3199996948242
2014-12-15,80.4400024414062,81.0599975585938,79.4599990844727,80.1100006103516,444800,80.1100006103516
2014-12-16,80.1399993896484,81.3600006103516,79.2699966430664,80.4000015258789,598800,80.4000015258789
2014-12-17,80.4000015258789,81.9000015258789,79.620002746582,81.6600036621094,457500,81.6600036621094
2014-12-18,82.870002746582,83.379997253418,82.1100006103516,83.3399963378906,340000,83.3399963378906
2014-12-19,83.4100036621094,84.1900024414062,83.0599975585938,83.2399978637695,711600,83.2399978637695
2014-12-22,83.2399978637695,83.9000015258789,82.6100006103516,83.1600036621094,257400,83.1600036621094
