"Fecha","DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted"
2013-12-10,70.9100036621094,71.6500015258789,70.9000015258789,71.5699996948242,7112200,65.0637817382812
2013-12-11,71.7300033569336,72.129997253418,70.4300003051758,70.5199966430664,9519200,64.1092376708984
2013-12-12,69.2799987792969,70.0199966430664,68.8000030517578,69.629997253418,8756300,64.0816040039062
2013-12-13,69.9000015258789,70.129997253418,69.2799987792969,69.620002746582,5784300,64.0724029541016
2013-12-16,69.9100036621094,70.8499984741211,69.9100036621094,70.5100021362305,6246600,64.8915023803711
2013-12-17,70.6900024414062,70.9100036621094,69.8300018310547,70.6600036621094,6829100,65.0295486450195
2013-12-18,70.9599990844727,72.1999969482422,70.1399993896484,72.1999969482422,7971400,66.4468307495117
2013-12-19,72.1399993896484,73.0800018310547,72.0999984741211,72.9700012207031,6768100,67.1554718017578
2013-12-20,73.0999984741211,73.5599975585938,72.3399963378906,72.4000015258789,12989700,66.6308975219727
2013-12-23,72.8899993896484,73.3300018310547,72.6600036621094,73.2799987792969,5621900,67.4407730102539
2013-12-24,73.25,73.8600006103516,73.25,73.8499984741211,2883600,67.9653472900391
2013-12-26,73.9499969482422,74.6900024414062,73.9100036621094,74.620002746582,4620100,68.6739959716797
2013-12-27,74.6500015258789,74.7799987792969,73.9300003051758,74.3499984741211,3844800,68.4255065917969
2013-12-30,74.9899978637695,76.5400009155273,74.8899993896484,76.2300033569336,8578900,70.1557006835938
2013-12-31,76.2799987792969,76.5,75.8099975585938,76.4000015258789,4692300,70.3121566772461
2014-01-02,76.0400009155273,76.5,75.9000015258789,76.2699966430664,5200900,70.192512512207
2014-01-03,76.3000030517578,76.6999969482422,76.0100021362305,76.1100006103516,4060700,70.0452728271484
2014-01-06,76.5299987792969,76.8399963378906,75.4899978637695,75.8199996948242,6816200,69.7783737182617
2014-01-07,76.120002746582,76.6999969482422,75.9000015258789,76.3399963378906,4494900,70.2569351196289
2014-01-08,76.129997253418,76.2799987792969,74.8099975585938,75.2200012207031,10900300,69.226188659668
2014-01-09,75.4599990844727,75.4599990844727,74.3199996948242,74.9000015258789,8052900,68.9316940307617
2014-01-10,75.0800018310547,75.5100021362305,74.5599975585938,75.3899993896484,6219000,69.3826370239258
2014-01-13,74.9000015258789,75.129997253418,73.0500030517578,73.2699966430664,8232800,67.4315643310547
2014-01-14,73.7099990844727,74.5800018310547,73.2900009155273,74.4499969482422,5996500,68.5175247192383
2014-01-15,74.3000030517578,75.0999984741211,74.25,74.2799987792969,7283900,68.3610916137695
2014-01-16,74.3899993896484,74.4000015258789,73.7200012207031,74.2099990844727,5597400,68.2966613769531
2014-01-17,74.4300003051758,74.629997253418,73.6800003051758,73.9800033569336,6624800,68.0849914550781
2014-01-21,73.9899978637695,74.879997253418,73.3000030517578,74.1999969482422,7507100,68.2874526977539
2014-01-22,74.0800018310547,75.4300003051758,74.0500030517578,75.3099975585938,6795100,69.3090133666992
2014-01-23,74.5299987792969,74.9499969482422,74.1500015258789,74.7900009155273,6280900,68.8304595947266
2014-01-24,74.0999984741211,74.2300033569336,72.7200012207031,72.7200012207031,7334900,66.9253845214844
2014-01-27,72.4700012207031,72.9100036621094,71.7200012207031,72.25,7415100,66.4928359985352
2014-01-28,72.2600021362305,73,72.2399978637695,72.879997253418,5508400,67.0726470947266
2014-01-29,71.9700012207031,72.2399978637695,71.120002746582,71.3300018310547,8604800,65.6461563110352
2014-01-30,72.0899963378906,73.629997253418,72,73.2200012207031,7550500,67.3855514526367
2014-01-31,72.1999969482422,73.3199996948242,71.8000030517578,72.6100006103516,7748500,66.8241577148438
2014-02-03,72.6600036621094,72.7300033569336,69.8499984741211,69.9899978637695,11964800,64.4129257202148
2014-02-04,70.9400024414062,71.25,69.879997253418,71.0500030517578,11278800,65.3884735107422
2014-02-05,72.0500030517578,72.0500030517578,70.370002746582,71.7600021362305,11573300,66.0419006347656
2014-02-06,75.6100006103516,76.7300033569336,74.7799987792969,75.5599975585938,19821900,69.5390930175781
2014-02-07,75.0800018310547,75.6999969482422,74.6100006103516,75.6699981689453,11480100,69.6403274536133
2014-02-10,75.6699981689453,77.3099975585938,75.5699996948242,77.0599975585938,8781600,70.919548034668
2014-02-11,77.1500015258789,77.9199981689453,77.1100006103516,77.7900009155273,8186200,71.5914001464844
2014-02-12,77.6600036621094,78.0100021362305,77.6399993896484,77.9100036621094,6329500,71.7018356323242
2014-02-13,77.5199966430664,78.2399978637695,77.1999969482422,77.9000015258789,5955400,71.6926345825195
2014-02-14,77.879997253418,79.4700012207031,77.7699966430664,79.2300033569336,7001100,72.9166564941406
2014-02-18,79.5,80,79.4300003051758,79.5800018310547,6136500,73.23876953125
2014-02-19,79.5,79.7799987792969,78.8000030517578,78.870002746582,7024000,72.585334777832
2014-02-20,79.2099990844727,79.6500015258789,78.8399963378906,79.1900024414062,5748700,72.8798446655273
2014-02-21,79.0699996948242,80.4499969482422,78.8000030517578,80.129997253418,8252300,73.7449417114258
2014-02-24,80.5,81.5899963378906,80.4599990844727,80.7300033569336,6635200,74.2971267700195
2014-02-25,80.7200012207031,81.3499984741211,80.0400009155273,80.2099990844727,6064300,73.8185729980469
2014-02-26,80.629997253418,80.9499969482422,79.5899963378906,80.0800018310547,5775600,73.6989288330078
2014-02-27,80,80.5899963378906,79.8600006103516,80.4800033569336,4919800,74.0670471191406
2014-02-28,80.8399963378906,81.5899963378906,80.1699981689453,80.8099975585938,7030700,74.3707580566406
2014-03-03,80.3000030517578,80.6500015258789,78.8499984741211,79.4599990844727,8449400,73.1283264160156
2014-03-04,80.5999984741211,82.1699981689453,80.5400009155273,81.7099990844727,8021400,75.1990432739258
2014-03-05,82.2200012207031,83.2099990844727,82.0199966430664,82.6800003051758,7709700,76.0917434692383
2014-03-06,82.8600006103516,83.4199981689453,82.8399963378906,83.3399963378906,5774400,76.6991500854492
2014-03-07,83.5999984741211,83.6500015258789,82.0199966430664,82.2099990844727,7478100,75.6591873168945
2014-03-10,82.1800003051758,82.4300003051758,81.6900024414062,81.9700012207031,5209700,75.4383163452148
2014-03-11,82.1900024414062,82.3300018310547,80.7200012207031,81.0500030517578,7171600,74.5916366577148
2014-03-12,80.5899963378906,81.3899993896484,80.0500030517578,81.379997253418,6378300,74.8953247070312
2014-03-13,81.75,81.9800033569336,79.6600036621094,79.9300003051758,8570600,73.5608673095703
2014-03-14,79.8499984741211,80.4100036621094,79.5699996948242,80.0699996948242,7754700,73.6897277832031
2014-03-17,80.5,81.5999984741211,80.3099975585938,81.3899993896484,7280700,74.9045486450195
2014-03-18,81.5299987792969,82.25,81.2799987792969,81.9899978637695,5395900,75.4567337036133
2014-03-19,82.25,82.3000030517578,80.0400009155273,80.5199966430664,6403200,74.103874206543
2014-03-20,80.5899963378906,81.0199966430664,79.7600021362305,80.8099975585938,5968200,74.3707580566406
2014-03-21,81.9599990844727,82.0500030517578,80.0500030517578,80.3499984741211,7840900,73.9474029541016
2014-03-24,80.7099990844727,80.9300003051758,79.379997253418,79.4899978637695,7642900,73.1559295654297
2014-03-25,80.2399978637695,80.3399963378906,78.5999984741211,79.5500030517578,6692400,73.2111587524414
2014-03-26,79.9300003051758,80.2399978637695,78.6100006103516,78.620002746582,6750800,72.3552551269531
2014-03-27,78.3000030517578,78.6100006103516,77.2799987792969,78.4800033569336,9194700,72.226432800293
2014-03-28,78.7300033569336,79.4599990844727,78.3099975585938,78.9899978637695,5281700,72.6957626342773
2014-03-31,79.6999969482422,80.3899993896484,79.6600036621094,80.0699996948242,6848800,73.6897277832031
2014-04-01,80.3899993896484,81.6100006103516,80.3899993896484,81.5699996948242,6555000,75.070182800293
2014-04-02,81.7200012207031,81.9700012207031,81.3000030517578,81.6699981689453,6073500,75.1622161865234
2014-04-03,81.9199981689453,82.2399978637695,81.1399993896484,81.6900024414062,4930100,75.1806335449219
2014-04-04,82.3199996948242,82.8499984741211,80.4000015258789,80.4300003051758,8894400,74.0210266113281
2014-04-07,80.4199981689453,80.8000030517578,78.5599975585938,79.129997253418,9000800,72.8246307373047
2014-04-08,79.2699966430664,79.6500015258789,78.120002746582,79.5699996948242,7085100,73.2295684814453
2014-04-09,79.9700012207031,80.5299987792969,79.2600021362305,80.4700012207031,7004800,74.0578384399414
2014-04-10,80.9199981689453,80.9199981689453,77.4800033569336,77.5100021362305,10160200,71.3337173461914
2014-04-11,77.5100021362305,77.9499969482422,76.8099975585938,77.0100021362305,9204100,70.8735580444336
2014-04-14,77.6999969482422,77.8300018310547,76.8499984741211,77.620002746582,5964700,71.434944152832
2014-04-15,77.8899993896484,78.2099990844727,76.3099975585938,77.6600036621094,6398700,71.4717636108398
2014-04-16,78.379997253418,78.9800033569336,78.1900024414062,78.9499969482422,5958800,72.6589660644531
2014-04-17,78.6999969482422,80.2200012207031,78.5999984741211,79.9899978637695,7627700,73.616096496582
2014-04-21,79.9599990844727,79.9800033569336,78.6900024414062,79.1100006103516,7080300,72.8062210083008
2014-04-22,79.2200012207031,79.8899993896484,79.2099990844727,79.4499969482422,5876000,73.1191177368164
2014-04-23,79.5299987792969,79.9499969482422,78.9700012207031,79.5199966430664,4148600,73.1835479736328
2014-04-24,79.7399978637695,80.0599975585938,79.1100006103516,79.5899963378906,4632700,73.2479553222656
2014-04-25,79.4599990844727,79.4599990844727,78.1600036621094,78.2300033569336,6193300,71.9963455200195
2014-04-28,78.7600021362305,79.0599975585938,76.879997253418,77.7799987792969,7522700,71.5822067260742
2014-04-29,78.3499984741211,78.6800003051758,77.7399978637695,78.6399993896484,4608700,72.373664855957
2014-04-30,78.5,79.5299987792969,78.1800003051758,79.3399963378906,6550200,73.0178833007812
2014-05-01,79.3499984741211,79.870002746582,79.2600021362305,79.5599975585938,6486800,73.220344543457
2014-05-02,79.620002746582,80.5500030517578,79.620002746582,80.3099975585938,7599300,73.9105911254883
2014-05-05,80.4199981689453,81.3099975585938,79.8000030517578,81.2200012207031,5669800,74.7480773925781
2014-05-06,81.5899963378906,81.629997253418,80.8000030517578,81.0299987792969,10696500,74.5732192993164
2014-05-07,81.6500015258789,82.4400024414062,80.120002746582,80.2900009155273,11906800,73.8921890258789
2014-05-08,80.2099990844727,82.2699966430664,80.0699996948242,81.5999984741211,9257700,75.0978012084961
2014-05-09,81.2699966430664,82.0199966430664,80.9000015258789,81.9499969482422,5376600,75.4199142456055
2014-05-12,82.0800018310547,82.9400024414062,82.0800018310547,82.4199981689453,5704400,75.8524627685547
2014-05-13,82.4300003051758,82.75,81.75,82.0800018310547,5274700,75.5395660400391
2014-05-14,81.7699966430664,82.1800003051758,80.629997253418,80.9199981689453,6192000,74.4719772338867
2014-05-15,80.6399993896484,80.8300018310547,79.2099990844727,80.1500015258789,7687700,73.7633514404297
2014-05-16,80.1699981689453,80.4199981689453,79.3399963378906,80.3899993896484,5823700,73.9842300415039
2014-05-19,80.4300003051758,81.379997253418,80.1399993896484,81.0500030517578,4896900,74.5916366577148
2014-05-20,80.9400024414062,81.7600021362305,80.5199966430664,81.0899963378906,6023200,74.6284408569336
2014-05-21,81.4199981689453,82.3399963378906,81.4199981689453,82.1900024414062,4736400,75.6407775878906
2014-05-22,82.1900024414062,82.7900009155273,82.0400009155273,82.3499984741211,4652000,75.7880401611328
2014-05-23,82.1900024414062,83.3600006103516,82.1900024414062,83.3199996948242,4580300,76.6807556152344
2014-05-27,83.5599975585938,83.9800033569336,83.3199996948242,83.7399978637695,5197700,77.0672836303711
2014-05-28,83.8000030517578,83.9000015258789,83.25,83.5999984741211,4652100,76.9384231567383
2014-05-29,83.9199981689453,84.0899963378906,83.4300003051758,84.0299987792969,6522000,77.3341751098633
2014-05-30,83.8099975585938,84.3899993896484,83.620002746582,84.0100021362305,6352400,77.3157730102539
2014-06-02,84.2699966430664,84.4199981689453,84.0100021362305,84.2699966430664,3933800,77.5550384521484
2014-06-03,84.0699996948242,84.2300033569336,83.7200012207031,83.879997253418,4541400,77.1961212158203
2014-06-04,83.8499984741211,84.4000015258789,83.3099975585938,84.2399978637695,5800100,77.5274353027344
2014-06-05,84.370002746582,84.9499969482422,83.9000015258789,84.7799987792969,5956000,78.0244064331055
2014-06-06,84.9100036621094,84.9899978637695,84.2699966430664,84.6100006103516,5302800,77.8679580688477
2014-06-09,84.5999984741211,85.8600006103516,84.5299987792969,85.4800033569336,5667600,78.6686172485352
2014-06-10,85.4000015258789,85.4000015258789,84.6999969482422,84.75,4632600,77.9967956542969
2014-06-11,84.5999984741211,84.8099975585938,84.1699981689453,84.3099975585938,4300900,77.5918655395508
2014-06-12,84.0299987792969,84.1999969482422,82.5999984741211,82.8000030517578,7231400,76.2021865844727
2014-06-13,82.75,82.9899978637695,81.8000030517578,82.8000030517578,4711100,76.2021865844727
2014-06-16,82.6399993896484,83.4400024414062,82.5599975585938,83.3000030517578,5181100,76.6623382568359
2014-06-17,82.9800033569336,83.4599990844727,82.6100006103516,83.1600036621094,4535900,76.5335006713867
2014-06-18,83.1800003051758,83.75,82.8099975585938,83.5800018310547,4536300,76.9200286865234
2014-06-19,83.6500015258789,83.9199981689453,83.25,83.7699966430664,4326900,77.0948867797852
2014-06-20,84.0699996948242,84.0800018310547,82.7900009155273,82.8199996948242,11073400,76.2205810546875
2014-06-23,82.8499984741211,82.9300003051758,82.3199996948242,82.7600021362305,3946600,76.1653671264648
2014-06-24,82.6800003051758,83.5699996948242,82.4899978637695,82.6800003051758,5057100,76.0917434692383
2014-06-25,82.6699981689453,84.3199996948242,82.4800033569336,83.9000015258789,7899200,77.2145233154297
2014-06-26,84.6800003051758,84.6800003051758,83.7699966430664,84.4499969482422,6424000,77.7206954956055
2014-06-27,84.129997253418,85.3899993896484,84.129997253418,85.3000030517578,17932200,78.5029830932617
2014-06-30,85.4400024414062,86.0699996948242,85.0699996948242,85.7399978637695,6991400,78.9078979492188
2014-07-01,85.8099975585938,86.870002746582,85.7600021362305,86.4700012207031,5608200,79.5797424316406
2014-07-02,86.5800018310547,86.7099990844727,86.1999969482422,86.4400024414062,4439600,79.5521392822266
2014-07-03,86.6999969482422,86.9800033569336,86.5,86.8399963378906,3210400,79.9202575683594
2014-07-07,86.6100006103516,86.8199996948242,86.3199996948242,86.5899963378906,4897800,79.6901779174805
2014-07-08,86.1900024414062,86.3199996948242,85.6800003051758,85.8600006103516,4733600,79.0183486938477
2014-07-09,86,87.2900009155273,85.8499984741211,87.2200012207031,6311200,80.2699737548828
2014-07-10,86.5299987792969,87.6100006103516,86.1900024414062,86.8600006103516,7249700,79.9386520385742
2014-07-11,87,87.3600006103516,86.370002746582,86.8899993896484,5016000,79.9662704467773
2014-07-14,87.4599990844727,87.4899978637695,86.6600036621094,86.7600021362305,4012300,79.8466415405273
2014-07-15,86.5800018310547,86.6500015258789,85.5400009155273,86.1500015258789,7001300,79.2852325439453
2014-07-16,86.6900024414062,87.629997253418,85.120002746582,85.3499984741211,10667200,78.5490036010742
2014-07-17,85.3300018310547,86.1900024414062,84.870002746582,85.0299987792969,6885900,78.2544937133789
2014-07-18,85.4400024414062,85.9800033569336,85.1699981689453,85.8099975585938,4719100,78.9723358154297
2014-07-21,85.8099975585938,86,85.5,85.7399978637695,4799800,78.9078979492188
2014-07-22,86.370002746582,86.5599975585938,85.5100021362305,86.2099990844727,4984200,79.340461730957
2014-07-23,86.3099975585938,86.5299987792969,85.7600021362305,86.0400009155273,3650200,79.1840057373047
2014-07-24,86.5,86.9599990844727,86.3099975585938,86.8000030517578,4168200,79.8834457397461
2014-07-25,86.3000030517578,86.6999969482422,86.0500030517578,86.2300033569336,4659800,79.3588638305664
2014-07-28,86.4300003051758,87.2200012207031,85.8099975585938,87.1500015258789,4546800,80.2055587768555
2014-07-29,87.2900009155273,87.3000030517578,86.1600036621094,86.1999969482422,5478700,79.3312454223633
2014-07-30,86.620002746582,87.2699966430664,86.0899963378906,87.2099990844727,7294200,80.2607803344727
2014-07-31,86.5899963378906,86.9499969482422,85.6900024414062,85.879997253418,6342400,79.036750793457
2014-08-01,85.3899993896484,86.0100021362305,85.2099990844727,85.379997253418,6759200,78.5765991210938
2014-08-04,86.1699981689453,87.5199966430664,86.0100021362305,87.2399978637695,8262700,80.2883834838867
2014-08-05,87.1399993896484,87.2399978637695,86.0199966430664,86.75,9361800,79.8374252319336
2014-08-06,86.1800003051758,87.620002746582,86.1699981689453,86.5899963378906,9789500,79.6901779174805
2014-08-07,86.9899978637695,87.0100021362305,85.2300033569336,85.5100021362305,7916900,78.6962356567383
2014-08-08,85.6500015258789,86.8899993896484,85.620002746582,86.8499984741211,6382700,79.9294738769531
2014-08-11,87.0699996948242,87.9800033569336,87.0500030517578,87.5,5047900,80.5276641845703
2014-08-12,87.1500015258789,87.620002746582,86.7799987792969,87.2099990844727,4510100,80.2607803344727
2014-08-13,87.7399978637695,87.9499969482422,87.4199981689453,87.5999984741211,4532300,80.6196975708008
2014-08-14,88.0299987792969,88.9100036621094,87.8099975585938,88.6100006103516,8218000,81.5492172241211
2014-08-15,89.0199966430664,89.4700012207031,88.6900024414062,89.2799987792969,8211000,82.1658401489258
2014-08-18,89.6600036621094,90.370002746582,89.5800018310547,89.9700012207031,4973300,82.8008499145508
2014-08-19,90.129997253418,90.2900009155273,89.6399993896484,90.0899963378906,4153000,82.9112777709961
2014-08-20,89.9199981689453,90.0500030517578,89.6699981689453,89.8399963378906,3894500,82.6812057495117
2014-08-21,90.0599975585938,90.5299987792969,89.9800033569336,90.379997253418,4719100,83.1781768798828
2014-08-22,90.129997253418,90.9000015258789,90.120002746582,90.4899978637695,4756400,83.2794036865234
2014-08-25,90.9499969482422,91.1399993896484,90.3000030517578,90.379997253418,3515400,83.1781768798828
2014-08-26,90.6100006103516,90.6699981689453,89.9400024414062,90.0199966430664,4117700,82.8468627929688
2014-08-27,90.1399993896484,90.4100036621094,89.9800033569336,90.370002746582,3739700,83.1689834594727
2014-08-28,89.9800033569336,90.4899978637695,89.9599990844727,90.2300033569336,2678400,83.0401229858398
2014-08-29,90.3199996948242,90.379997253418,89.3300018310547,89.879997253418,4179400,82.718017578125
2014-09-02,90.1800003051758,90.9300003051758,90.1500015258789,90.8000030517578,5602000,83.5647201538086
2014-09-03,91.0599975585938,91.1600036621094,90.6699981689453,90.9400024414062,3684000,83.6935501098633
2014-09-04,90.870002746582,91.1999969482422,90.0100021362305,90.1399993896484,5458700,82.9572982788086
2014-09-05,90.1399993896484,90.9400024414062,90.0999984741211,90.9400024414062,4597100,83.6935501098633
2014-09-08,90.7600021362305,90.8399963378906,90.1600036621094,90.5599975585938,4331200,83.3438339233398
2014-09-09,90.5,90.5400009155273,89.5100021362305,89.5999984741211,4797700,82.4603271484375
2014-09-10,89.5400009155273,89.8199996948242,88.75,89.5199966430664,5078600,82.3867034912109
2014-09-11,89.1999969482422,90.0400009155273,89.0599975585938,89.9700012207031,4065500,82.8008499145508
2014-09-12,90.0999984741211,90.1999969482422,89.25,89.6699981689453,3870200,82.5247421264648
2014-09-15,89.7399978637695,90.370002746582,89.5599975585938,90.0800018310547,4910000,82.9020843505859
2014-09-16,89.7099990844727,90.4300003051758,89.4599990844727,90.2699966430664,4324600,83.0769424438477
2014-09-17,90.5800018310547,90.7699966430664,89.9700012207031,90.3300018310547,4058100,83.1321716308594
2014-09-18,90.3099975585938,90.5,89.9100036621094,90.3399963378906,4343600,83.141357421875
2014-09-19,90.8000030517578,91.1500015258789,90.3899993896484,90.4899978637695,13382900,83.2794036865234
2014-09-22,90.4899978637695,90.6100006103516,89.1900024414062,89.2900009155273,5003000,82.1750411987305
2014-09-23,89.120002746582,89.2399978637695,88.2300033569336,88.3099975585938,6155800,81.2731170654297
2014-09-24,88.3600006103516,89.6399993896484,88.2399978637695,89.4499969482422,5607000,82.3222732543945
2014-09-25,89.2600021362305,89.5999984741211,88.0599975585938,88.0699996948242,7077400,81.0522537231445
2014-09-26,88.1500015258789,88.8899993896484,87.9100036621094,88.7399978637695,5786400,81.6688537597656
2014-09-29,88.120002746582,89.0500030517578,87.3600006103516,88.8300018310547,5188600,81.7516937255859
2014-09-30,88.8399963378906,89.5400009155273,88.5400009155273,89.0299987792969,4824500,81.9357452392578
2014-10-01,89.0800018310547,89.2399978637695,87.1999969482422,87.4899978637695,7512500,80.5184631347656
2014-10-02,87.5,87.6600036621094,84.6500015258789,86.7900009155273,11051100,79.8742599487305
2014-10-03,88.0999984741211,88.9000015258789,87.5500030517578,88.4499969482422,7549000,81.4019775390625
2014-10-06,88.7900009155273,89.1800003051758,88.0699996948242,88.5599975585938,4047800,81.5032043457031
2014-10-07,88,88.2600021362305,87.0400009155273,87.1100006103516,6217600,80.1687469482422
2014-10-08,87.0599975585938,88.1500015258789,86.3300018310547,88.1100006103516,7008000,81.0890579223633
2014-10-09,88.0299987792969,88.1600036621094,85.5699996948242,85.7099990844727,8726200,78.8802947998047
2014-10-10,85.9199981689453,87,85.4000015258789,86.2699966430664,12675300,79.3956832885742
2014-10-13,85.9199981689453,86.3899993896484,83.7600021362305,83.9100036621094,9039800,77.2237396240234
2014-10-14,84.75,85.5199966430664,83.9000015258789,84.1399993896484,8607100,77.4354095458984
2014-10-15,82.3899993896484,83.7600021362305,78.5400009155273,82.0800018310547,21844400,75.5395660400391
2014-10-16,79.9300003051758,82.4700012207031,79.5500030517578,81.7399978637695,13216500,75.2266464233398
2014-10-17,82.6800003051758,84.6600036621094,82.6800003051758,83.8300018310547,12381800,77.1501007080078
2014-10-20,84.2300033569336,85.6100006103516,84.1500015258789,85.5199966430664,8302100,78.7054443359375
2014-10-21,86.3199996948242,87.6800003051758,86.25,87.5400009155273,9170400,80.5644836425781
2014-10-22,87.9400024414062,88.6100006103516,86.9800033569336,87.0999984741211,9314500,80.1595306396484
2014-10-23,88.2099990844727,88.629997253418,87.7600021362305,87.9899978637695,7245300,80.978630065918
2014-10-24,87.9100036621094,88.6600036621094,87.5800018310547,88.6100006103516,4937500,81.5492172241211
2014-10-27,88.4700012207031,88.9899978637695,88.2399978637695,88.4499969482422,5644300,81.4019775390625
2014-10-28,89.0400009155273,89.9599990844727,88.9499969482422,89.9300003051758,4554400,82.7640380859375
2014-10-29,89.8399963378906,90.25,88.9499969482422,89.5299987792969,5442100,82.3959197998047
2014-10-30,89.4400024414062,90.5400009155273,88.9100036621094,90.2200012207031,4445300,83.0309295654297
2014-10-31,91.5100021362305,91.9800033569336,90.75,91.379997253418,7472200,84.0984802246094
2014-11-03,91.2399978637695,91.8199996948242,91,91.7099990844727,5447700,84.4021911621094
2014-11-04,91.9700012207031,91.9800033569336,89.8000030517578,90.3499984741211,7928500,83.1505737304688
2014-11-05,91.5999984741211,91.5999984741211,89.5899963378906,91,7021000,83.748779296875
2014-11-06,91.2900009155273,92,91.1500015258789,92,9938800,84.6690902709961
2014-11-07,89.3899993896484,90.0199966430664,88.6500015258789,90,16176300,82.8284530639648
2014-11-10,90.2399978637695,90.4199981689453,88.9499969482422,89.7799987792969,8155700,82.6259841918945
2014-11-11,90.0100021362305,90.0299987792969,89.129997253418,89.9800033569336,5896800,82.8100509643555
2014-11-12,89.7699966430664,90.120002746582,89.3300018310547,89.9000015258789,5262500,82.7364196777344
2014-11-13,90.0999984741211,90.7099990844727,90.0299987792969,90.4899978637695,5098800,83.2794036865234
2014-11-14,90.6800003051758,90.8499984741211,90.379997253418,90.8000030517578,4281100,83.5647201538086
2014-11-17,90.5,90.7799987792969,90.0500030517578,90.4100036621094,4148400,83.2057952880859
2014-11-18,90.3300018310547,90.6900024414062,90.129997253418,90.2799987792969,4461600,83.0861511230469
2014-11-19,90.2600021362305,90.2799987792969,89.1900024414062,89.8199996948242,7710000,82.6628112792969
2014-11-20,89.25,89.4599990844727,88.75,88.9000015258789,8604000,81.8161087036133
2014-11-21,89.6900024414062,89.8000030517578,88.7600021362305,88.9599990844727,7383500,81.8713226318359
2014-11-24,89.3199996948242,90.6600036621094,89.3199996948242,90.5800018310547,6504100,83.3622512817383
2014-11-25,90.7099990844727,91.9199981689453,90.7099990844727,91.6500015258789,7404200,84.3469848632812
2014-11-26,91.9599990844727,92.2799987792969,91.6699981689453,91.9199981689453,4607200,84.5954666137695
2014-11-28,92.5299987792969,92.9599990844727,92.2300033569336,92.5100021362305,3853000,85.1384582519531
2014-12-01,92.629997253418,93.1399993896484,92.0999984741211,92.6999969482422,6714700,85.3133010864258
2014-12-02,92.6500015258789,93.8099975585938,92.4199981689453,93.4700012207031,6664200,86.0219650268555
2014-12-03,93.5400009155273,93.6600036621094,92.5,93.1100006103516,5492400,85.6906509399414
2014-12-04,93.6100006103516,93.629997253418,92.5699996948242,93.2300033569336,6017300,85.8010787963867
2014-12-05,93.6900024414062,93.9800033569336,93.3399963378906,93.7600021362305,5226800,86.2888336181641
2014-12-08,94.2099990844727,94.5,93.4100036621094,93.8000030517578,6682200,86.3256683349609
2014-12-09,93.5100021362305,93.5699996948242,91.7600021362305,92.9400024414062,9519900,85.5341796875
2014-12-10,92.5199966430664,92.8300018310547,91.5500030517578,91.629997253418,10346100,84.3285751342773
