"Fecha","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
2014-02-12,61.5133323669434,62.8066673278809,61.4033317565918,62.276668548584,3511200,56.6982383728027
2014-02-13,61.9233322143555,63.5233345031738,61.6833343505859,63.473331451416,3142200,57.7877006530762
2014-02-14,63.2566680908203,63.9799995422363,63.0200004577637,63.723331451416,2222400,58.0153121948242
2014-02-18,63.6699981689453,64.0800018310547,63.6100006103516,63.8199996948242,2224800,58.1033058166504
2014-02-19,63.6666679382324,64.9199981689453,63.5900001525879,64.3600006103516,3087300,58.5949401855469
2014-02-20,64.6166687011719,64.9700012207031,64.1800003051758,64.466667175293,2508300,58.6920585632324
2014-02-21,64.3566665649414,64.879997253418,64.1566696166992,64.5299987792969,2204100,58.7497291564941
2014-02-24,64.5366668701172,65.9599990844727,64.5366668701172,64.8433303833008,2868300,59.0349769592285
2014-02-25,64.7866668701172,66.2333297729492,64.5999984741211,65.7900009155273,2926800,59.896842956543
2014-02-26,65.8733367919922,66.6600036621094,65.7799987792969,66.1866683959961,2149200,60.257984161377
2014-02-27,65.8899993896484,66.4966659545898,65.7366638183594,66.2733306884766,1904700,60.5044975280762
2014-02-28,66.2799987792969,67.1666641235352,65.9633331298828,66.8266677856445,2704500,61.009651184082
2014-03-03,66.1800003051758,66.7333297729492,65.8633346557617,66.5,1680900,60.7114143371582
2014-03-04,67.4033355712891,67.7933349609375,66.6999969482422,67.7233352661133,1919100,61.8282775878906
2014-03-05,67.7033309936523,67.9366683959961,67.4300003051758,67.7600021362305,1793100,61.8617553710938
2014-03-06,67.7699966430664,68.2966690063477,67.3933334350586,67.6666641235352,1812000,61.7765312194824
2014-03-07,68.1999969482422,69.5433349609375,68.0400009155273,68.9033355712891,4024800,62.9055366516113
2014-03-10,68.6066665649414,68.9533309936523,68.1966705322266,68.6999969482422,1695900,62.7199249267578
2014-03-11,68.7533340454102,68.9899978637695,68.2699966430664,68.3266677856445,1613400,62.3790817260742
2014-03-12,68,68.3000030517578,67.7566680908203,68.0800018310547,1819800,62.1538963317871
2014-03-13,68.3399963378906,68.7300033569336,67.2533340454102,67.3966674804688,1418700,61.5300254821777
2014-03-14,67.3333358764648,68.0400009155273,67.0833358764648,67.3600006103516,1512600,61.4965629577637
2014-03-17,67.6033325195312,68.4566650390625,67.6033325195312,68.0733337402344,1203000,62.1477928161621
2014-03-18,68.1466674804688,68.5400009155273,68,68.2666702270508,1364100,62.3243217468262
2014-03-19,68.3333358764648,68.629997253418,67.0366668701172,67.4100036621094,1963500,61.5422058105469
2014-03-20,67.0999984741211,67.5366668701172,66.7333297729492,67.3733367919922,1426800,61.5087471008301
2014-03-21,67.9866638183594,67.9899978637695,66.6033325195312,66.8033294677734,3079800,60.9883499145508
2014-03-24,67,67.1600036621094,65.9000015258789,66.1900024414062,1557900,60.428409576416
2014-03-25,66.620002746582,66.9466705322266,65.9466705322266,65.9899978637695,1449300,60.2458152770996
2014-03-26,66.3000030517578,66.5233306884766,65.2566680908203,65.2566680908203,1204500,59.5763397216797
2014-03-27,65.2566680908203,65.2566680908203,64.1733322143555,64.7366638183594,1612200,59.1015815734863
2014-03-28,64.8099975585938,65.4833297729492,64.6433334350586,64.8966674804688,1084800,59.2476539611816
2014-03-31,65.1600036621094,65.783332824707,64.9100036621094,65.7099990844727,1197600,59.9901809692383
2014-04-01,65.9100036621094,66.4033355712891,65.6600036621094,66.3633346557617,1481400,60.5866584777832
2014-04-02,66.3066635131836,66.9933319091797,66.0100021362305,66.6900024414062,1815000,60.8848876953125
2014-04-03,66.9233322143555,67.6600036621094,66.4266662597656,66.8333358764648,1996500,61.0157318115234
2014-04-04,66.2733306884766,66.3666687011719,64.1100006103516,64.629997253418,4571700,59.0041961669922
2014-04-07,65.0299987792969,65.2433319091797,63.3400001525879,63.439998626709,2853600,57.917781829834
2014-04-08,63.5466651916504,64.1466674804688,63.1833343505859,63.966667175293,1652400,58.3986053466797
2014-04-09,64.2966690063477,64.9233322143555,63.8199996948242,64.879997253418,1891200,59.2324295043945
2014-04-10,64.7900009155273,65.120002746582,63.2299995422363,63.343334197998,1701300,57.8295364379883
2014-04-11,62.8899993896484,63.689998626709,62.75,62.843334197998,1624500,57.3730621337891
2014-04-14,63.189998626709,64.0699996948242,62.8199996948242,63.3699989318848,1602900,57.8538818359375
2014-04-15,63.5299987792969,63.9199981689453,62.75,63.8533325195312,2170500,58.2951316833496
2014-04-16,64.4933319091797,64.7466659545898,63.7633323669434,64.0833358764648,2694000,58.5051116943359
2014-04-17,64.6666641235352,66.6666641235352,64.4333343505859,65.8633346557617,4216500,60.1301765441895
2014-04-21,66.1699981689453,66.4599990844727,65.5199966430664,65.9199981689453,1910100,60.1819000244141
2014-04-22,65.9199981689453,67.6833343505859,65.8833312988281,67.5766677856445,2585700,61.6943626403809
2014-04-23,67.8000030517578,68.1033325195312,67.2733306884766,67.3166656494141,2070300,61.4569892883301
2014-04-24,67.8733367919922,67.9766693115234,66.7900009155273,67.0133361816406,2002200,61.1800765991211
2014-04-25,66.7233352661133,67.0033340454102,66.3300018310547,66.9100036621094,2690400,61.0857315063477
2014-04-28,67.3000030517578,67.3333358764648,65.2033309936523,66.2733306884766,2868000,60.5044975280762
2014-04-29,66.4000015258789,66.6666641235352,65.7933349609375,66.5966644287109,1724400,60.799674987793
2014-04-30,66.5133361816406,66.8199996948242,66.4000015258789,66.6133346557617,2027100,60.8148994445801
2014-05-01,66.5,66.7966690063477,66.2099990844727,66.629997253418,1307100,60.8301124572754
2014-05-02,66.6266632080078,67.1900024414062,66.6100006103516,66.9533309936523,1792800,61.1252975463867
2014-05-05,66.4366683959961,66.913330078125,66.0966644287109,66.5533294677734,1501500,60.7601013183594
2014-05-06,66.3199996948242,66.620002746582,65.7766647338867,66.1433334350586,1835100,60.3857917785645
2014-05-07,66.5033340454102,66.6900024414062,65.7633361816406,66.4166641235352,1953300,60.6353454589844
2014-05-08,66.4400024414062,66.629997253418,65.5599975585938,65.8199996948242,2032800,60.0906066894531
2014-05-09,65.836669921875,66.620002746582,65.3733367919922,66.5999984741211,1395600,60.8027076721191
2014-05-12,66.6800003051758,67.5266647338867,66.5199966430664,67.2799987792969,1842300,61.423511505127
2014-05-13,67.2333297729492,67.3866653442383,66.6766662597656,66.7533340454102,1383300,60.9426803588867
2014-05-14,66.5833358764648,66.7366638183594,66.2366638183594,66.3066635131836,1154700,60.7016372680664
2014-05-15,66.1433334350586,66.3566665649414,65.283332824707,66.1166687011719,1488300,60.5276985168457
2014-05-16,66.0666656494141,66.6466674804688,65.6933364868164,66.6133346557617,1564800,60.9823837280273
2014-05-19,66.466667175293,67.2366638183594,66.4366683959961,66.4766693115234,1442700,60.8572616577148
2014-05-20,66.5833358764648,67.1900024414062,66.4966659545898,66.7733306884766,1947000,61.1288414001465
2014-05-21,66.8099975585938,67.1500015258789,66.4466705322266,66.8133316040039,1350600,61.1654663085938
2014-05-22,66.7633361816406,67.1600036621094,66.5500030517578,66.8133316040039,1016400,61.1654663085938
2014-05-23,66.716667175293,67.5699996948242,66.5899963378906,67.4700012207031,1777200,61.7666168212891
2014-05-27,67.8966674804688,67.8966674804688,67.2733306884766,67.3399963378906,1309200,61.6476135253906
2014-05-28,67.4733352661133,67.9700012207031,67.2366638183594,67.2366638183594,1288200,61.5530204772949
2014-05-29,67.5733337402344,67.8666687011719,67.2533340454102,67.7900009155273,1142100,62.0595779418945
2014-05-30,67.6866683959961,68.4400024414062,67.5800018310547,68.2033309936523,1322100,62.4379692077637
2014-06-02,68.1699981689453,68.3766632080078,67.6833343505859,67.8566665649414,1368300,62.1206207275391
2014-06-03,67.5733337402344,68.2766647338867,67.5733337402344,67.9233322143555,1091100,62.1816062927246
2014-06-04,67.6666641235352,68.0933303833008,67.2133331298828,67.9566650390625,1239300,62.2121391296387
2014-06-05,67.9633331298828,68.2466659545898,67.1666641235352,67.9833297729492,1160100,62.2365646362305
2014-06-06,68.1433334350586,68.6666641235352,67.9899978637695,68.1433334350586,1124100,62.3830261230469
2014-06-09,67.9933319091797,68.4199981689453,67.8733367919922,68.0999984741211,1149900,62.3433570861816
2014-06-10,68.0100021362305,68.2766647338867,67.7666702270508,68.1399993896484,1026900,62.3799629211426
2014-06-11,68.0166702270508,68.1699981689453,67.6533355712891,67.75,856200,62.0229644775391
2014-06-12,67.7033309936523,68.1399993896484,67.2200012207031,67.4066696166992,1181700,61.7086524963379
2014-06-13,67.6133346557617,67.7600021362305,67.2200012207031,67.5766677856445,783000,61.8642654418945
2014-06-16,67.5466690063477,68.0133361816406,67.1733322143555,67.4433364868164,996000,61.7422256469727
2014-06-17,67.2399978637695,67.9266662597656,67.1666641235352,67.5899963378906,826200,61.8764724731445
2014-06-18,67.6100006103516,67.9766693115234,67.120002746582,67.9066696166992,1015500,62.1663818359375
2014-06-19,67.7533340454102,67.8766632080078,67.5466690063477,67.7733306884766,979800,62.0442962646484
2014-06-20,67.9800033569336,68.3199996948242,67.783332824707,67.9966659545898,1632600,62.248779296875
2014-06-23,68.086669921875,68.3666687011719,67.8666687011719,68.1966705322266,1030800,62.431884765625
2014-06-24,68,68.6999969482422,67.9599990844727,68.2566680908203,1570800,62.4867820739746
2014-06-25,68.2699966430664,68.7966690063477,68.216667175293,68.6833343505859,1189200,62.8774032592773
2014-06-26,68.6500015258789,68.6500015258789,67.870002746582,68.4300003051758,1068600,62.6454772949219
2014-06-27,68.0966644287109,69.2266693115234,68.0966644287109,69.1533355712891,1872000,63.3076515197754
2014-06-30,69.3333358764648,69.3333358764648,68.8399963378906,68.9700012207031,2029200,63.1398162841797
2014-07-01,69.0066680908203,69.4233322143555,68.966667175293,69.1166687011719,1294200,63.274112701416
2014-07-02,69,69.3000030517578,68.6800003051758,68.8633346557617,892200,63.0421867370605
2014-07-03,68.9933319091797,69.2266693115234,68.8233337402344,69.1533355712891,591900,63.3076515197754
2014-07-07,69.0766677856445,69.216667175293,68.25,68.413330078125,1168200,62.6302223205566
2014-07-08,68.4433364868164,68.4733352661133,67.5500030517578,67.7366638183594,1637100,62.0107574462891
2014-07-09,67.8066635131836,68.4066696166992,67.663330078125,68.3733367919922,1520100,62.593620300293
2014-07-10,67.6366653442383,67.6366653442383,67.283332824707,67.4266662597656,1976400,61.7269592285156
2014-07-11,67.4866638183594,67.6466674804688,67.1566696166992,67.586669921875,1039500,61.8734359741211
2014-07-14,67.6066665649414,67.879997253418,67.586669921875,67.7399978637695,1064700,62.0138168334961
2014-07-15,67.9933319091797,68.216667175293,67.2566680908203,67.4400024414062,1760700,61.7391624450684
2014-07-16,67.6666641235352,67.7233352661133,67.163330078125,67.2433319091797,2277600,61.5590972900391
2014-07-17,69.7133331298828,70.4566650390625,68.533332824707,70.3166656494141,4969500,64.3726272583008
2014-07-18,70.2699966430664,70.7933349609375,69.913330078125,70.7266693115234,3723300,64.7480163574219
2014-07-21,70.7033309936523,70.8866653442383,70.4000015258789,70.8600006103516,1845900,64.8700714111328
2014-07-22,70.8899993896484,71.6433334350586,70.8600006103516,71.3199996948242,1780500,65.2911758422852
2014-07-23,71.6666641235352,71.8733367919922,71.2699966430664,71.5366668701172,1422000,65.4895248413086
2014-07-24,71.6833343505859,71.6833343505859,71.0599975585938,71.1566696166992,1632300,65.1416244506836
2014-07-25,71.1566696166992,71.5,70.8433303833008,70.9233322143555,1043700,64.9280395507812
2014-07-28,71,71.2633361816406,70.533332824707,70.8833312988281,1588800,64.8914031982422
2014-07-29,70.9833297729492,71.1466674804688,70.2433319091797,70.2466659545898,1724700,64.3085556030273
2014-07-30,70.3133316040039,70.6100006103516,69.9066696166992,70.0533294677734,1685100,64.1315841674805
2014-07-31,69.9266662597656,69.9566650390625,68.6833343505859,68.7433319091797,1786800,62.9323120117188
2014-08-01,68.4800033569336,68.7200012207031,67.8833312988281,68.2533340454102,2646300,62.4837341308594
2014-08-04,68.6100006103516,69.6133346557617,67.9733352661133,69.4599990844727,1560000,63.5883903503418
2014-08-05,69.0933303833008,69.4833297729492,68.2099990844727,68.3399963378906,2331600,62.5630645751953
2014-08-06,68.3233337402344,69.1766662597656,68.3233337402344,69.1333312988281,2486100,63.2893524169922
2014-08-07,69.3766632080078,69.4433364868164,68.4233322143555,68.6166687011719,2246700,62.8163604736328
2014-08-08,68.9000015258789,69.6866683959961,68.7033309936523,69.6366653442383,1817100,63.7501602172852
2014-08-11,69.7366638183594,70.2566680908203,69.5166702270508,69.6133346557617,1019400,63.7287712097168
2014-08-12,69.5599975585938,70.3199996948242,69.5433349609375,70.2066650390625,1590000,64.2719421386719
2014-08-13,70.3766632080078,70.6866683959961,69.9700012207031,70.5833358764648,1190400,64.7859573364258
2014-08-14,70.8466644287109,70.9433364868164,70.3266677856445,70.6033325195312,1262100,64.8043212890625
2014-08-15,70.9066696166992,71.2799987792969,70.2799987792969,70.9333343505859,1398300,65.1072158813477
2014-08-18,71.2066650390625,71.4966659545898,70.9800033569336,71.3766632080078,1172700,65.5141448974609
2014-08-19,71.6533355712891,71.6600036621094,71.3533325195312,71.4499969482422,977700,65.5814361572266
2014-08-20,71.3733367919922,71.8166656494141,71.163330078125,71.6800003051758,1213800,65.7925338745117
2014-08-21,71.8166656494141,72.6166687011719,71.7633361816406,72.4166641235352,1446300,66.4687042236328
2014-08-22,72.4166641235352,72.663330078125,72.0999984741211,72.3199996948242,874500,66.3799743652344
2014-08-25,72.5166702270508,72.6666641235352,72.1966705322266,72.5299987792969,1051200,66.5727233886719
2014-08-26,72.5500030517578,72.8333358764648,72.2766647338867,72.5999984741211,767100,66.6369934082031
2014-08-27,72.6666641235352,72.7733306884766,72.129997253418,72.5433349609375,1258800,66.5849685668945
2014-08-28,72.1833343505859,73.0699996948242,72,72.7099990844727,832800,66.7379455566406
2014-08-29,72.6233367919922,72.7733306884766,72.3000030517578,72.7033309936523,902100,66.7318267822266
2014-09-02,72.8633346557617,73.0066680908203,72.3433303833008,72.5233306884766,1111800,66.5666122436523
2014-09-03,72.9266662597656,73.0666656494141,72.2300033569336,72.4100036621094,953100,66.4626083374023
2014-09-04,72.3766632080078,72.9233322143555,72.3000030517578,72.4833297729492,851100,66.5298919677734
2014-09-05,72.2966690063477,72.8333358764648,72.1133346557617,72.7633361816406,1195200,66.7868957519531
2014-09-08,72.75,72.836669921875,72.3133316040039,72.6399993896484,841800,66.6737213134766
2014-09-09,72.4033355712891,72.5199966430664,72.1166687011719,72.1733322143555,1229400,66.2453765869141
2014-09-10,72.370002746582,72.3866653442383,71.9833297729492,72.2666702270508,1214100,66.3310241699219
2014-09-11,72.1500015258789,72.7366638183594,72.0400009155273,72.6800003051758,1166400,66.7104187011719
2014-09-12,72.4833297729492,72.5766677856445,71.5599975585938,71.8499984741211,1263300,65.9486083984375
2014-09-15,71.7200012207031,71.9700012207031,71.2033309936523,71.7266693115234,1328400,65.8353881835938
2014-09-16,71.7433319091797,72.5699996948242,71.5666656494141,72.1733322143555,1415100,66.2453765869141
2014-09-17,72.3133316040039,72.7633361816406,72.0366668701172,72.3633346557617,877500,66.4197387695312
2014-09-18,72.6600036621094,73.4899978637695,72.5500030517578,73.2866668701172,1325400,67.2672500610352
2014-09-19,73.6866683959961,73.7566680908203,73.3000030517578,73.5133361816406,2138700,67.4753036499023
2014-09-22,73.3466644287109,73.6066665649414,73.0166702270508,73.0166702270508,1435800,67.0194473266602
2014-09-23,72.9599990844727,73.3166656494141,72.8000030517578,72.8266677856445,1383600,66.8450317382812
2014-09-24,72.8899993896484,73.8133316040039,72.7333297729492,73.6699981689453,1519500,67.6191024780273
2014-09-25,73.370002746582,73.6600036621094,72.7866668701172,72.7900009155273,1208400,66.8113861083984
2014-09-26,72.75,73.7266693115234,72.7399978637695,73.5966644287109,1099800,67.5517807006836
2014-09-29,73.2033309936523,74.1766662597656,72.9366683959961,73.8133316040039,1419900,67.7506561279297
2014-09-30,73.4899978637695,73.9166641235352,72.9333343505859,72.9966659545898,1645800,67.0010681152344
2014-10-01,72.8766632080078,72.9700012207031,71.0233306884766,71.2466659545898,1527300,65.3947982788086
2014-10-02,71.2399978637695,71.663330078125,70.4533309936523,71.5033340454102,1349700,65.6304016113281
2014-10-03,71.7366638183594,72.5100021362305,71.7366638183594,71.9966659545898,1159800,66.0832138061523
2014-10-06,72.1066665649414,72.3666687011719,71.2900009155273,71.5466690063477,1631700,65.6701812744141
2014-10-07,71.3466644287109,71.4866638183594,70.4800033569336,70.4800033569336,1487400,64.6911239624023
2014-10-08,70.8466644287109,72.3533325195312,70.5766677856445,72.2533340454102,1952400,66.3187866210938
2014-10-09,72.2633361816406,72.4366683959961,71.3300018310547,71.336669921875,2001900,65.477424621582
2014-10-10,71.3333358764648,72.2433319091797,71.0366668701172,71.0466690063477,1697700,65.2112426757812
2014-10-13,71.3066635131836,71.4866638183594,67.8466644287109,68.0266647338867,3441300,62.4392776489258
2014-10-14,68.1233367919922,69.1166687011719,67.7566680908203,68.5899963378906,2256300,62.9563446044922
2014-10-15,67.5233306884766,70.4266662597656,67.336669921875,70.1733322143555,3372600,64.4096450805664
2014-10-16,68.7533340454102,70.8300018310547,68.7533340454102,70.5299987792969,1647900,64.7370147705078
2014-10-17,71.2533340454102,72.9333343505859,71.1566696166992,72.336669921875,2674500,66.3952941894531
2014-10-20,72.3333358764648,73.4333343505859,72.2399978637695,73.2666702270508,1741500,67.248908996582
2014-10-21,73.9333343505859,75.7766647338867,73.5033340454102,75.6566696166992,2007900,69.4425888061523
2014-10-22,75.6766662597656,76.5400009155273,75.2766647338867,75.3066635131836,2044500,69.1213455200195
2014-10-23,76.0999984741211,76.2133331298828,75.1033325195312,75.2699966430664,2468100,69.0876846313477
2014-10-24,75.5999984741211,76.4199981689453,75.1966705322266,76.3033294677734,1700700,70.0361480712891
2014-10-27,75.8133316040039,76.0800018310547,74.5233306884766,75.2266693115234,2613000,69.0479202270508
2014-10-28,75.2366638183594,76.5,74.3933334350586,74.6666641235352,2583600,68.5339126586914
2014-10-29,74.6966705322266,74.8766632080078,73.3766632080078,73.9499969482422,4767600,67.8761138916016
2014-10-30,73.8233337402344,75.4933319091797,73.8233337402344,75.0533294677734,2705400,68.8887939453125
2014-10-31,75.8033294677734,76.5766677856445,75.7633361816406,76.5199966430664,2911500,70.2350082397461
2014-11-03,76.6266632080078,76.8499984741211,75.9566650390625,76.4266662597656,2101200,70.1493530273438
2014-11-04,76.4266662597656,76.9633331298828,75.7333297729492,76.0899963378906,2296800,69.8403167724609
2014-11-05,76.8766632080078,77.0666656494141,76.2733306884766,76.7966690063477,2317500,70.4889678955078
2014-11-06,76.7300033569336,77.9233322143555,76.3333358764648,77.7399978637695,1929600,71.3548049926758
2014-11-07,78.0100021362305,78.7666702270508,77.7133331298828,78.6800003051758,2193000,72.2176055908203
2014-11-10,78.8133316040039,78.9599990844727,78.3666687011719,78.9066696166992,1425900,72.4256591796875
2014-11-11,79,79.4499969482422,78.6900024414062,79.2066650390625,1486200,72.7009887695312
2014-11-12,78.8766632080078,79.4733352661133,78.4733352661133,79.3666687011719,1355400,73.0168762207031
2014-11-13,79.7099990844727,80.120002746582,79.1699981689453,79.8766632080078,1821000,73.4860687255859
2014-11-14,79.6733322143555,80.1600036621094,79.4599990844727,79.8833312988281,1339800,73.4922103881836
2014-11-17,79.7666702270508,80.3066635131836,79.5599975585938,79.7699966430664,1172700,73.3879318237305
2014-11-18,79.7333297729492,80.5266647338867,79.7099990844727,80.4400024414062,1051800,74.0043182373047
2014-11-19,80.4466705322266,80.5299987792969,79.9033355712891,80.283332824707,1241100,73.8601989746094
2014-11-20,79.7699966430664,80.7900009155273,79.6266632080078,80.7466659545898,1237500,74.2864761352539
2014-11-21,81.4733352661133,81.620002746582,80.2233352661133,80.6833343505859,1614600,74.2281951904297
2014-11-24,80.9700012207031,80.9700012207031,80.163330078125,80.6766662597656,1293600,74.2220764160156
2014-11-25,80.6433334350586,81.336669921875,79.9400024414062,79.9400024414062,2066100,73.5443420410156
2014-11-26,79.6399993896484,80.2433319091797,79.6399993896484,80.1999969482422,1206900,73.7835311889648
2014-11-28,80.6866683959961,83.2200012207031,80.4166641235352,81.620002746582,1587900,75.0899200439453
2014-12-01,81.4966659545898,81.8233337402344,80.7900009155273,81.0233306884766,2150700,74.5409774780273
2014-12-02,80.9366683959961,81.5933303833008,80.7633361816406,81.5166702270508,1922400,74.9948577880859
2014-12-03,81.0466690063477,82.25,81.0466690063477,82.1500015258789,1995900,75.577522277832
2014-12-04,82.1133346557617,83,82.0500030517578,82.5699996948242,1998300,75.9639282226562
2014-12-05,82.5,83.1666641235352,82.1333312988281,82.2900009155273,1900200,75.7063446044922
2014-12-08,82.4400024414062,83.3333358764648,82.0133361816406,83.1666641235352,1746900,76.5128402709961
