"Fecha","AAP.Open","AAP.High","AAP.Low","AAP.Close","AAP.Volume","AAP.Adjusted"
2014-01-15,117.650001525879,119.540000915527,116.709999084473,117.470001220703,958200,107.403617858887
2014-01-16,117.220001220703,118.25,116.150001525879,117.879997253418,609900,107.778450012207
2014-01-17,117.809997558594,119.019996643066,117.089996337891,118.440002441406,692400,108.290489196777
2014-01-21,119.730003356934,120.309997558594,117.959999084473,118,821500,107.888175964355
2014-01-22,118.389999389648,118.709999084473,116.75,117.75,502000,107.659606933594
2014-01-23,116.809997558594,117.529998779297,115.290000915527,116.330001831055,659100,106.361267089844
2014-01-24,116,117.01000213623,115.470001220703,115.980003356934,782100,106.04126739502
2014-01-27,116.48999786377,117.199996948242,113.800003051758,115.400001525879,974300,105.511001586914
2014-01-28,115.389999389648,117.660003662109,115.220001220703,116.25,918500,106.288131713867
2014-01-29,115.410003662109,116.610000610352,113.790000915527,113.900001525879,643900,104.139526367188
2014-01-30,115,115.889999389648,114.449996948242,115.199996948242,585800,105.328117370605
2014-01-31,115.230003356934,116.029998779297,113.699996948242,114.809997558594,807500,104.971542358398
2014-02-03,115.440002441406,115.650001525879,109.580001831055,110.220001220703,1327800,100.774871826172
2014-02-04,110.970001220703,112.110000610352,110.099998474121,110.25,1086100,100.802299499512
2014-02-05,109.860000610352,112.220001220703,109.650001525879,110.75,1719100,101.259460449219
2014-02-06,121.5,127.089996337891,120,124.860000610352,3374200,114.16032409668
2014-02-07,125.629997253418,128.100006103516,124.559997558594,125,1687400,114.288299560547
2014-02-10,124.519996643066,125.430000305176,123,123.319999694824,1118500,112.752288818359
2014-02-11,123.470001220703,125.870002746582,123.139999389648,125.440002441406,927600,114.690620422363
2014-02-12,125.550003051758,126.680000305176,124.290000915527,124.959999084473,663300,114.251739501953
2014-02-13,125.199996948242,127,123.839996337891,126.26000213623,802300,115.44034576416
2014-02-14,126.709999084473,127.5,125.610000610352,127.339996337891,786000,116.427787780762
2014-02-18,127.180000305176,128.320007324219,126.089996337891,126.790000915527,1020300,115.924926757812
2014-02-19,126.540000915527,127.480003356934,125.730003356934,125.940002441406,1096200,115.147766113281
2014-02-20,125.980003356934,128.059997558594,125.769996643066,127.559997558594,882700,116.628929138184
2014-02-21,127.309997558594,128.479995727539,127.309997558594,127.919998168945,884100,116.958099365234
2014-02-24,128.309997558594,129.100006103516,126.330001831055,126.5,1050700,115.659797668457
2014-02-25,126.639999389648,127.830001831055,125.379997253418,125.5,823000,114.745475769043
2014-02-26,126.089996337891,126.819999694824,124.5,125.790000915527,1105500,115.010620117188
2014-02-27,125.819999694824,126.089996337891,124.430000305176,125.029998779297,888100,114.315742492676
2014-02-28,125.050003051758,128.440002441406,125.050003051758,127.360000610352,1037400,116.446075439453
2014-03-03,125.919998168945,127.180000305176,125.129997253418,126.279998779297,777200,115.458618164062
2014-03-04,128.330001831055,129.990005493164,126.160003662109,126.419998168945,1126500,115.586631774902
2014-03-05,126.419998168945,126.709999084473,125.080001831055,125.589996337891,692600,114.827751159668
2014-03-06,126.230003356934,127.319999694824,125.860000610352,126.73999786377,715100,115.879196166992
2014-03-07,127.029998779297,128.130004882812,126.459999084473,126.800003051758,530300,115.934059143066
2014-03-10,126.819999694824,127.870002746582,125.959999084473,126.779998779297,612800,115.915771484375
2014-03-11,127.25,128.490005493164,126.480003356934,126.940002441406,1022200,116.062065124512
2014-03-12,125.860000610352,127.01000213623,125.26000213623,126.48999786377,986000,115.65062713623
2014-03-13,126.910003662109,126.910003662109,123.809997558594,124.559997558594,754200,113.886016845703
2014-03-14,124.449996948242,125.480003356934,123.870002746582,124.599998474121,521600,113.92259979248
2014-03-17,125.610000610352,126.5,124.860000610352,126.300003051758,607700,115.476905822754
2014-03-18,126.190002441406,126.190002441406,124.650001525879,125.949996948242,798700,115.156913757324
2014-03-19,125.839996337891,126.5,123.480003356934,124.519996643066,575500,113.903739929199
2014-03-20,124.370002746582,125.069999694824,123.370002746582,124.75,588700,114.114120483398
2014-03-21,125.580001831055,127.919998168945,124.309997558594,126.330001831055,1985700,115.559394836426
2014-03-24,126.440002441406,127.150001525879,124.089996337891,124.699996948242,525600,114.068367004395
2014-03-25,125.230003356934,125.709999084473,123.129997253418,123.559997558594,846400,113.025527954102
2014-03-26,124.360000610352,124.51000213623,122.680000305176,122.75,593100,112.284629821777
2014-03-27,122.309997558594,125.300003051758,122.069999694824,123.889999389648,732400,113.327415466309
2014-03-28,124.610000610352,124.900001525879,123.51000213623,124.650001525879,656400,114.022644042969
2014-03-31,125.26000213623,126.599998474121,124.76000213623,126.5,534100,115.714904785156
2014-04-01,126.959999084473,128.490005493164,126.599998474121,127.25,775400,116.400993347168
2014-04-02,127.449996948242,127.480003356934,126.209999084473,126.860000610352,722300,116.04419708252
2014-04-03,127.059997558594,127.330001831055,125.559997558594,126.400001525879,401800,115.623435974121
2014-04-04,125.139999389648,125.769996643066,121.569999694824,121.639999389648,904500,111.269248962402
2014-04-07,121.440002441406,121.660003662109,117.519996643066,118.110000610352,1238900,108.040222167969
2014-04-08,118.069999694824,119.459999084473,117.389999389648,119.160003662109,700200,109.000694274902
2014-04-09,120.150001525879,121.699996948242,119.360000610352,121.580001831055,580000,111.214378356934
2014-04-10,122.629997253418,124.620002746582,118.610000610352,118.610000610352,702900,108.497604370117
2014-04-11,117.290000915527,118.690002441406,116.150001525879,116.25,823100,106.338798522949
2014-04-14,117.25,118.550003051758,115.76000213623,117.199996948242,659000,107.207817077637
2014-04-15,117.410003662109,118.48999786377,115.860000610352,117.540000915527,539400,107.51879119873
2014-04-16,118.449996948242,119.580001831055,117.76000213623,119.51000213623,542200,109.320861816406
2014-04-17,119.480003356934,122.339996337891,119.069999694824,120.839996337891,803400,110.537460327148
2014-04-21,120.629997253418,121.519996643066,119.949996948242,121.400001525879,476100,111.049713134766
2014-04-22,121.529998779297,125.370002746582,121.529998779297,121.610000610352,1221900,111.241821289062
2014-04-23,121.400001525879,123.089996337891,120.559997558594,122.150001525879,592000,111.735786437988
2014-04-24,121.849998474121,123.040000915527,120.540000915527,122.339996337891,398800,111.909576416016
2014-04-25,121.809997558594,122.290000915527,120.01000213623,120.629997253418,635800,110.345367431641
2014-04-28,121.599998474121,123.230003356934,119.599998474121,121.440002441406,714000,111.086303710938
2014-04-29,121.370002746582,121.370002746582,118.860000610352,119.830001831055,762900,109.613578796387
2014-04-30,120.029998779297,121.470001220703,119.410003662109,121.290000915527,671000,110.949104309082
2014-05-01,124.069999694824,124.160003662109,120.76000213623,120.980003356934,377700,110.66552734375
2014-05-02,121.26000213623,123.029998779297,121.150001525879,121.690002441406,449300,111.314987182617
2014-05-05,120.629997253418,121.699996948242,119.650001525879,121.029998779297,625600,110.711265563965
2014-05-06,120.699996948242,121.589996337891,119.839996337891,120.48999786377,628400,110.217277526855
2014-05-07,120.639999389648,121.25,118.51000213623,119.449996948242,555900,109.265968322754
2014-05-08,120.019996643066,123.099998474121,119.650001525879,122.459999084473,1001400,112.019340515137
2014-05-09,122.430000305176,124.870002746582,122.160003662109,124.559997558594,842000,113.940315246582
2014-05-12,124.790000915527,125.660003662109,124.26000213623,125.25,755200,114.571472167969
2014-05-13,125.690002441406,125.690002441406,123.069999694824,123.410003662109,816800,112.888359069824
2014-05-14,123.639999389648,124.019996643066,122.160003662109,123.139999389648,1559900,112.641403198242
2014-05-15,127.779998779297,128.449996948242,120.129997253418,124.230003356934,2247200,113.63843536377
2014-05-16,123.860000610352,123.98999786377,120.209999084473,121.669998168945,1900300,111.296714782715
2014-05-19,121.480003356934,123.470001220703,121.309997558594,122.800003051758,784200,112.33039855957
2014-05-20,122.790000915527,122.790000915527,121.120002746582,122.110000610352,891100,111.699188232422
2014-05-21,122.110000610352,123.019996643066,120.709999084473,122.580001831055,924900,112.129135131836
2014-05-22,122.110000610352,123.669998168945,122.110000610352,122.5,638200,112.055938720703
2014-05-23,122.980003356934,123.709999084473,122.48999786377,123.23999786377,512700,112.732841491699
2014-05-27,124.029998779297,124.029998779297,121.23999786377,121.440002441406,599200,111.086303710938
2014-05-28,121.419998168945,121.800003051758,120,121.110000610352,529300,110.784439086914
2014-05-29,122.110000610352,123.349998474121,121.580001831055,122.309997558594,606800,111.882133483887
2014-05-30,122.330001831055,124.300003051758,122.330001831055,124.169998168945,679900,113.583564758301
2014-06-02,124.220001220703,124.48999786377,123.199996948242,124.470001220703,509700,113.857963562012
2014-06-03,123.879997253418,125.819999694824,123.769996643066,125.230003356934,733600,114.553192138672
2014-06-04,124.819999694824,126.51000213623,124.730003356934,126.459999084473,418300,115.678329467773
2014-06-05,126.529998779297,127.769996643066,126.160003662109,127.430000305176,605600,116.565620422363
2014-06-06,127.650001525879,128.649993896484,127.129997253418,128.410003662109,493000,117.462074279785
2014-06-09,128.199996948242,128.970001220703,126.790000915527,127.709999084473,632500,116.821739196777
2014-06-10,127.069999694824,127.629997253418,126.209999084473,126.970001220703,519200,116.14485168457
2014-06-11,126.529998779297,126.919998168945,125.440002441406,126.139999389648,351200,115.385643005371
2014-06-12,125.800003051758,125.910003662109,123.519996643066,124.279998779297,541900,113.684181213379
2014-06-13,124.650001525879,124.839996337891,123.360000610352,124.800003051758,439800,114.159851074219
2014-06-16,124.360000610352,125.290000915527,124.150001525879,125.01000213623,443900,114.406944274902
2014-06-17,125.01000213623,126.599998474121,125.01000213623,125.949996948242,571200,115.267196655273
2014-06-18,126.709999084473,130.509994506836,126.709999084473,129.720001220703,935400,118.717468261719
2014-06-19,130,130.509994506836,127.330001831055,128.839996337891,620200,117.912071228027
2014-06-20,129.399993896484,129.910003662109,127.889999389648,129.800003051758,828800,118.790649414062
2014-06-23,129.699996948242,130.820007324219,129.210006713867,130.669998168945,1376200,119.586875915527
2014-06-24,130.669998168945,133.919998168945,130.669998168945,131.660003662109,1509100,120.492935180664
2014-06-25,130.979995727539,131.529998779297,128.020004272461,129.850006103516,1124900,118.836456298828
2014-06-26,130.300003051758,131.710006713867,130.020004272461,130.529998779297,1157700,119.458763122559
2014-06-27,130.5,133.509994506836,130.5,133.479995727539,1338000,122.158554077148
2014-06-30,133.669998168945,136.119995117188,132.880004882812,134.919998168945,1470500,123.47639465332
2014-07-01,135.860000610352,135.949996948242,134.350006103516,134.529998779297,1085900,123.119476318359
2014-07-02,134.270004272461,135.190002441406,133.600006103516,134.25,522300,122.863220214844
2014-07-03,135.050003051758,135.199996948242,134.130004882812,134.940002441406,300300,123.49471282959
2014-07-07,133.970001220703,135.070007324219,133.800003051758,134,431100,122.634429931641
2014-07-08,133.990005493164,133.990005493164,131.639999389648,132.270004272461,484300,121.051170349121
2014-07-09,132.710006713867,133.610000610352,131.229995727539,133.580001831055,673400,122.250007629395
2014-07-10,132.509994506836,133.919998168945,132,133.160003662109,499100,121.865661621094
2014-07-11,132.960006713867,133.570007324219,132.490005493164,133.289993286133,484700,121.98462677002
2014-07-14,133.649993896484,135.270004272461,133.649993896484,134.809997558594,731500,123.375717163086
2014-07-15,134.25,134.809997558594,132.389999389648,132.639999389648,524000,121.389762878418
2014-07-16,133.520004272461,133.520004272461,131.169998168945,131.820007324219,471600,120.639358520508
2014-07-17,130.970001220703,131.369995117188,129.729995727539,129.860000610352,480500,118.845588684082
2014-07-18,129.919998168945,130.869995117188,128.660003662109,130.470001220703,645400,119.403785705566
2014-07-21,130.309997558594,131,128.479995727539,128.550003051758,411300,117.646713256836
2014-07-22,128.220001220703,128.339996337891,123.889999389648,124.150001525879,1547900,113.619888305664
2014-07-23,124.680000305176,124.930000305176,123.25,123.589996337891,653700,113.107383728027
2014-07-24,124.900001525879,127.730003356934,124.199996948242,126.629997253418,1366200,115.889533996582
2014-07-25,126.129997253418,126.910003662109,124.959999084473,125.550003051758,353400,114.901153564453
2014-07-28,125.23999786377,125.269996643066,123.800003051758,124.48999786377,495500,113.931022644043
2014-07-29,124.519996643066,124.779998779297,122.940002441406,122.959999084473,422200,112.530799865723
2014-07-30,123.199996948242,124.5,123.01000213623,124.199996948242,522800,113.665649414062
2014-07-31,123.860000610352,124.540000915527,121.029998779297,121.110000610352,891300,110.837738037109
2014-08-01,121.319999694824,122.629997253418,119.709999084473,121.059997558594,934500,110.791976928711
2014-08-04,121.720001220703,124.349998474121,121.169998168945,124.019996643066,819200,113.500907897949
2014-08-05,123.580001831055,125.550003051758,122.849998474121,124.410003662109,775400,113.857833862305
2014-08-06,123.589996337891,124.51000213623,122.98999786377,122.98999786377,810700,112.55827331543
2014-08-07,123.970001220703,124.279998779297,121.629997253418,121.849998474121,567900,111.514961242676
2014-08-08,122.300003051758,125.209999084473,121.699996948242,125.110000610352,666800,114.498474121094
2014-08-11,125.809997558594,126.389999389648,124.580001831055,125.25,526800,114.626579284668
2014-08-12,125.209999084473,125.589996337891,123.5,124.709999084473,613300,114.132385253906
2014-08-13,125.199996948242,125.449996948242,122.680000305176,122.930000305176,1098200,112.503364562988
2014-08-14,129,132.369995117188,126.25,131.589996337891,2388100,120.428810119629
2014-08-15,132.350006103516,133.419998168945,130.880004882812,131.470001220703,1352900,120.318992614746
2014-08-18,132.080001831055,133.350006103516,131.880004882812,133.330001831055,678600,122.021263122559
2014-08-19,133.410003662109,135,133.339996337891,134.020004272461,796700,122.652755737305
2014-08-20,133.940002441406,135.330001831055,133.5,135.139999389648,400200,123.677749633789
2014-08-21,135.399993896484,135.990005493164,134.240005493164,134.479995727539,557000,123.07373046875
2014-08-22,134.630004882812,135.990005493164,133.929992675781,135.410003662109,407000,123.924865722656
2014-08-25,136.149993896484,136.960006713867,135.610000610352,136.330001831055,432500,124.766807556152
2014-08-26,136.130004882812,136.679992675781,135.720001220703,136.059997558594,441300,124.519683837891
2014-08-27,136.470001220703,137.529998779297,136.009994506836,137.440002441406,556000,125.782646179199
2014-08-28,137.589996337891,138.059997558594,136.279998779297,137.410003662109,629000,125.755233764648
2014-08-29,137.429992675781,137.809997558594,135.860000610352,136.419998168945,599300,124.849197387695
2014-09-02,137.139999389648,138.75,137.009994506836,137.880004882812,1040100,126.185317993164
2014-09-03,138.419998168945,138.970001220703,137.970001220703,138.300003051758,597300,126.569702148438
2014-09-04,138.300003051758,139.580001831055,137.949996948242,138.270004272461,439400,126.542266845703
2014-09-05,138.009994506836,138.550003051758,137.050003051758,137.759994506836,532800,126.075492858887
2014-09-08,137.470001220703,138.270004272461,136.020004272461,136.800003051758,401700,125.196960449219
2014-09-09,136.389999389648,137.089996337891,135.550003051758,135.880004882812,354200,124.35498046875
2014-09-10,136.070007324219,136.300003051758,134.559997558594,135.899993896484,402600,124.373252868652
2014-09-11,135.009994506836,135.559997558594,133.580001831055,134.419998168945,554800,123.018783569336
2014-09-12,134.759994506836,135.240005493164,133.25,133.860000610352,533400,122.506294250488
2014-09-15,133.710006713867,134.759994506836,132.850006103516,133.990005493164,684000,122.62525177002
2014-09-16,133.389999389648,136.470001220703,133.100006103516,135.419998168945,735600,123.934005737305
2014-09-17,135.309997558594,136.160003662109,134.279998779297,134.369995117188,361200,123.02758026123
2014-09-18,134.429992675781,134.5,133.309997558594,133.619995117188,511600,122.340827941895
2014-09-19,133.729995727539,133.729995727539,131.380004882812,131.759994506836,989600,120.637855529785
2014-09-22,131,131.139999389648,129.270004272461,130.899993896484,1155500,119.850456237793
2014-09-23,130.699996948242,131.279998779297,129.089996337891,129.119995117188,595600,118.220726013184
2014-09-24,129.509994506836,130.710006713867,129,130.619995117188,439400,119.594062805176
2014-09-25,130.619995117188,130.919998168945,128.199996948242,128.199996948242,467700,117.378364562988
2014-09-26,128.679992675781,130.369995117188,128.679992675781,130.100006103516,460400,119.117988586426
2014-09-29,128.300003051758,130.940002441406,128.300003051758,130.639999389648,574900,119.612426757812
2014-09-30,130.839996337891,131.089996337891,129.009994506836,130.300003051758,781300,119.301078796387
2014-10-01,129.889999389648,131.440002441406,129.080001831055,130.520004272461,1017000,119.502548217773
2014-10-02,130.199996948242,133.229995727539,130.029998779297,132.970001220703,944500,121.745735168457
2014-10-03,133.759994506836,135.389999389648,132.210006713867,135.130004882812,806000,123.723419189453
2014-10-06,136.339996337891,136.339996337891,134.259994506836,134.419998168945,614600,123.073318481445
2014-10-07,134.339996337891,136.100006103516,133.380004882812,133.809997558594,773000,122.51481628418
2014-10-08,134.240005493164,136.880004882812,133.740005493164,136.839996337891,904700,125.289070129395
2014-10-09,135.720001220703,136.75,133.059997558594,133.990005493164,700600,122.679611206055
2014-10-10,133.350006103516,134.880004882812,132.699996948242,132.809997558594,869400,121.599212646484
2014-10-13,133.410003662109,134.199996948242,130.759994506836,130.880004882812,1283300,119.832153320312
2014-10-14,131.350006103516,134.050003051758,130.800003051758,133.979995727539,684400,122.670455932617
2014-10-15,131.759994506836,134.949996948242,130.139999389648,133.509994506836,1117700,122.240142822266
2014-10-16,131.520004272461,134.149993896484,131.399993896484,132.429992675781,1085800,121.251327514648
2014-10-17,133.839996337891,136.029998779297,132.690002441406,135.789993286133,719000,124.327682495117
2014-10-20,135.5,139.850006103516,135.490005493164,139.570007324219,900600,127.788627624512
2014-10-21,140.850006103516,142.080001831055,140.330001831055,141.020004272461,908300,129.1162109375
2014-10-22,141.710006713867,142.199996948242,138.300003051758,138.779998779297,864000,127.065307617188
2014-10-23,141.149993896484,143.610000610352,140.639999389648,140.779998779297,1624900,128.896423339844
2014-10-24,141.25,142.130004882812,139.479995727539,142.039993286133,958300,130.050094604492
2014-10-27,142.160003662109,144.520004272461,141.860000610352,144.460006713867,464800,132.265823364258
2014-10-28,145,146.229995727539,143.75,145.779998779297,664300,133.474380493164
2014-10-29,146.330001831055,146.330001831055,143.949996948242,145.029998779297,490800,132.787719726562
2014-10-30,145,146,143.960006713867,145.710006713867,461400,133.410369873047
2014-10-31,147.25,147.25,145.710006713867,146.960006713867,731400,134.554794311523
2014-11-03,148.160003662109,149.300003051758,147.110000610352,147.759994506836,891500,135.287261962891
2014-11-04,147.089996337891,148.75,147.089996337891,148.440002441406,1029200,135.909866333008
2014-11-05,149.270004272461,149.839996337891,148.559997558594,149.369995117188,1416400,136.761413574219
2014-11-06,138.5,147.5,137.169998168945,145.559997558594,3398600,133.272994995117
2014-11-07,145.880004882812,146.570007324219,141.300003051758,141.850006103516,1321000,129.87614440918
2014-11-10,142.229995727539,145.179992675781,141.800003051758,145.169998168945,1164700,132.915893554688
2014-11-11,145,145.389999389648,144.229995727539,144.979995727539,524800,132.741943359375
2014-11-12,144.710006713867,146.5,144.710006713867,146.270004272461,579800,133.923080444336
2014-11-13,146.449996948242,147.270004272461,145.410003662109,146,519400,133.675857543945
2014-11-14,146.800003051758,147.610000610352,144.350006103516,144.809997558594,563200,132.586303710938
2014-11-17,145.210006713867,147.029998779297,145.210006713867,145.830001831055,557800,133.52018737793
2014-11-18,145.440002441406,146.520004272461,145.440002441406,146.240005493164,736500,133.895584106445
2014-11-19,146,146.149993896484,144.080001831055,144.740005493164,813100,132.522155761719
2014-11-20,144.210006713867,146.25,144.080001831055,145.190002441406,485000,132.934234619141
2014-11-21,146.059997558594,146.419998168945,145.440002441406,145.490005493164,522400,133.208892822266
2014-11-24,145.740005493164,146.169998168945,144.119995117188,145.580001831055,585900,133.291290283203
2014-11-25,146,146.440002441406,143.110000610352,145.449996948242,1001700,133.172256469727
2014-11-26,145.860000610352,146.380004882812,144.75,145.710006713867,644000,133.410369873047
2014-11-28,146,148.059997558594,145.669998168945,147.080001831055,683000,134.66471862793
2014-12-01,146.410003662109,147.770004272461,146.130004882812,147.070007324219,1220300,134.655563354492
2014-12-02,146.710006713867,148.869995117188,146.550003051758,148.479995727539,1022700,135.946502685547
2014-12-03,148.440002441406,152.149993896484,148.360000610352,152.039993286133,1046300,139.206008911133
2014-12-04,152.419998168945,153.529998779297,150.660003662109,153.25,800500,140.313842773438
2014-12-05,154.210006713867,154.369995117188,152.380004882812,154.179992675781,909200,141.165313720703
2014-12-08,154.889999389648,154.889999389648,152.889999389648,153.679992675781,817200,140.707534790039
2014-12-09,152.009994506836,158.649993896484,152.009994506836,158.25,1242000,144.891799926758
2014-12-10,158.160003662109,159.119995117188,156.809997558594,157.240005493164,658000,143.967041015625
2014-12-11,157.339996337891,161.270004272461,157.339996337891,159.160003662109,807400,145.725006103516
2014-12-12,158.919998168945,161.990005493164,158.919998168945,160.25,857500,146.72297668457
2014-12-15,161.699996948242,163.360000610352,160.289993286133,161.009994506836,1343500,147.418807983398
2014-12-16,161,161.259994506836,156.979995727539,157.009994506836,1159200,143.756439208984
2014-12-17,157.279998779297,159.699996948242,155.869995117188,159.550003051758,497800,146.082077026367
2014-12-18,161.050003051758,161.559997558594,159.289993286133,160.740005493164,505300,147.171600341797
2014-12-19,160.710006713867,161.210006713867,159.009994506836,159.850006103516,1017900,146.356750488281
2014-12-22,160.220001220703,160.660003662109,158.789993286133,159.440002441406,507300,145.981353759766
2014-12-23,160.509994506836,162.520004272461,160.270004272461,161.190002441406,524900,147.639175415039
2014-12-24,161.440002441406,162.399993896484,160.220001220703,160.229995727539,152400,146.75993347168
2014-12-26,160.279998779297,161.25,159.860000610352,160,307500,146.549255371094
2014-12-29,160.179992675781,162.130004882812,159.740005493164,161.220001220703,417700,147.666702270508
2014-12-30,161.210006713867,162.080001831055,160,160.029998779297,340000,146.576705932617
2014-12-31,160.639999389648,162.690002441406,159.259994506836,159.279998779297,468100,145.889724731445
2015-01-02,160.850006103516,162.5,157.470001220703,158.559997558594,509800,145.230224609375
2015-01-05,158.169998168945,158.990005493164,155.899993896484,156.470001220703,803600,143.315979003906
2015-01-06,156.559997558594,157.289993286133,153.899993896484,156.360000610352,872300,143.215225219727
2015-01-07,157.610000610352,160.610000610352,157.059997558594,159.720001220703,1326800,146.29280090332
2015-01-08,163.360000610352,163.460006713867,161,161.119995117188,1025700,147.57502746582
2015-01-09,159.949996948242,161.619995117188,158.389999389648,160.300003051758,912100,146.823974609375
2015-01-12,160.130004882812,160.410003662109,158.220001220703,158.929992675781,756700,145.569198608398
2015-01-13,159.619995117188,160.720001220703,152.330001831055,153.759994506836,824700,140.833801269531
2015-01-14,151.899993896484,153.160003662109,149.380004882812,150.830001831055,719400,138.150146484375
2015-01-15,151.169998168945,151.860000610352,147.830001831055,148.020004272461,926200,135.576354980469
2015-01-16,148,150.199996948242,147.199996948242,150,776800,137.389877319336
2015-01-20,150.039993286133,152.75,148.449996948242,152.660003662109,941800,139.826278686523
2015-01-21,152.490005493164,154.089996337891,152.070007324219,153.350006103516,711200,140.458267211914
2015-01-22,154.399993896484,157.619995117188,153.899993896484,156.539993286133,738800,143.380111694336
2015-01-23,156.990005493164,158.050003051758,154.639999389648,155.779998779297,685500,142.683990478516
2015-01-26,155.75,159.25,155.75,159.229995727539,614500,145.843948364258
2015-01-27,158.089996337891,159.529998779297,156.869995117188,159.029998779297,540800,145.660751342773
2015-01-28,159.490005493164,161.130004882812,158.520004272461,159.300003051758,1149800,145.908065795898
2015-01-29,159.690002441406,160.979995727539,157.580001831055,160.259994506836,561300,146.787353515625
2015-01-30,159.559997558594,160.979995727539,157.399993896484,159,830500,145.633270263672
2015-02-02,159,159.470001220703,153.289993286133,155.970001220703,820100,142.858032226562
