"Fecha","DLR.Open","DLR.High","DLR.Low","DLR.Close","DLR.Volume","DLR.Adjusted"
2014-02-21,52.1800003051758,53.5499992370605,52.1699981689453,53.4799995422363,1764500,36.3781509399414
2014-02-24,53.439998626709,54.5,53.3199996948242,54.1399993896484,2668700,36.8270950317383
2014-02-25,55.0400009155273,57.5200004577637,52.3699989318848,53.5499992370605,3925900,36.4257583618164
2014-02-26,54,54,52.8300018310547,53.5900001525879,1658100,36.4529647827148
2014-02-27,53.6399993896484,54.0499992370605,53,53.7099990844727,695700,36.5345878601074
2014-02-28,53.5800018310547,54.439998626709,53.4199981689453,54.1599998474121,1213700,36.8407020568848
2014-03-03,53.7000007629395,54.4599990844727,53.560001373291,54.3499984741211,845300,36.9699249267578
2014-03-04,54.9500007629395,55,54.5999984741211,54.939998626709,885700,37.3712692260742
2014-03-05,55.0800018310547,55.0999984741211,54.3600006103516,54.7599983215332,828900,37.2488098144531
2014-03-06,54.939998626709,55.0800018310547,54.1500015258789,54.2999992370605,786500,36.9359169006348
2014-03-07,54.2299995422363,54.25,51.8699989318848,52.3600006103516,1533200,35.6163024902344
2014-03-10,52.3499984741211,52.7599983215332,52.0999984741211,52.3899993896484,1046100,35.6367111206055
2014-03-11,52.25,53.439998626709,52.25,53.25,834700,36.2216987609863
2014-03-12,52.0800018310547,52.7299995422363,51.7799987792969,52.6599998474121,1170500,36.387523651123
2014-03-13,52.5699996948242,52.7900009155273,51.060001373291,51.2799987792969,1211200,35.4339752197266
2014-03-14,51.1300010681152,52.0200004577637,51.1300010681152,51.5099983215332,646900,35.5928955078125
2014-03-17,52.0999984741211,52.9900016784668,51.8499984741211,52.7700004577637,851000,36.4635429382324
2014-03-18,52.4199981689453,52.6500015258789,50.0699996948242,51.9099998474121,2321300,35.8693008422852
2014-03-19,51.9599990844727,52.9500007629395,50.1599998474121,50.2900009155273,1466100,34.7498931884766
2014-03-20,50.1399993896484,50.3400001525879,48.8499984741211,49.7700004577637,2193800,34.3905639648438
2014-03-21,49.8400001525879,50.2200012207031,49.6100006103516,49.9700012207031,1510700,34.5287666320801
2014-03-24,50.0699996948242,50.5499992370605,49.7400016784668,50.3400001525879,1112500,34.7844314575195
2014-03-25,50.8800010681152,51.7599983215332,50.689998626709,51.75,1243400,35.7587280273438
2014-03-26,52.0099983215332,52.7200012207031,51.2599983215332,52.0800018310547,1372200,35.9867630004883
2014-03-27,51.9199981689453,53.6500015258789,51.9199981689453,53.1599998474121,2258500,36.7330207824707
2014-03-28,53.4500007629395,54.2400016784668,52.6100006103516,53.5,1760200,36.9679641723633
2014-03-31,53.689998626709,53.7000007629395,52.7999992370605,53.0800018310547,1231000,36.6777420043945
2014-04-01,53.310001373291,53.5699996948242,52.3499984741211,52.939998626709,1467800,36.5810165405273
2014-04-02,52.810001373291,52.9099998474121,52,52.2200012207031,1293600,36.0834999084473
2014-04-03,52.1800003051758,53.3699989318848,51.810001373291,53.1199989318848,1616500,36.705379486084
2014-04-04,52.9099998474121,54.6599998474121,52.7799987792969,53.1800003051758,2543800,36.7468376159668
2014-04-07,53.1100006103516,53.6500015258789,52.7900009155273,53.3300018310547,2520900,36.8505020141602
2014-04-08,53.2000007629395,54.310001373291,53.2000007629395,53.5999984741211,4115200,37.0370635986328
2014-04-09,53.6300010681152,54.3499984741211,52.7999992370605,54.1800003051758,3936200,37.4378433227539
2014-04-10,54.4300003051758,55.0699996948242,52.4500007629395,52.8800010681152,1658200,36.53955078125
2014-04-11,52.560001373291,52.7999992370605,51.3300018310547,51.6800003051758,3158000,35.7103614807129
2014-04-14,51.9099998474121,52.5900001525879,51.5400009155273,52.1100006103516,1250400,36.0074806213379
2014-04-15,52.3199996948242,53.6399993896484,52.1199989318848,53.3199996948242,1405600,36.8435974121094
2014-04-16,53.6199989318848,54.1500015258789,53.1599998474121,53.8300018310547,1115200,37.1959915161133
2014-04-17,53.9000015258789,54.0099983215332,52.939998626709,53.4700012207031,1277100,36.9472351074219
2014-04-21,53.7200012207031,54.0900001525879,53.3300018310547,53.5800018310547,1174300,37.0232429504395
2014-04-22,53.6500015258789,53.7999992370605,53.3699989318848,53.4300003051758,1603200,36.9195976257324
2014-04-23,53.5200004577637,53.5900001525879,52.2599983215332,52.75,3886100,36.4497184753418
2014-04-24,52.8199996948242,53.1199989318848,52.5299987792969,52.8600006103516,2262400,36.5257377624512
2014-04-25,52.810001373291,52.9900016784668,52.3899993896484,52.6199989318848,2208800,36.3598747253418
2014-04-28,52.6300010681152,52.8800010681152,52.4000015258789,52.7400016784668,2617200,36.4428100585938
2014-04-29,52.7599983215332,53.4199981689453,52.7299995422363,53.2599983215332,1613500,36.802116394043
2014-04-30,53.25,53.4500007629395,53,53.4000015258789,2183800,36.8988571166992
2014-05-01,53.2900009155273,53.8400001525879,52.7799987792969,53.5400009155273,1425300,36.9955940246582
2014-05-02,53.3499984741211,54.1399993896484,53.2999992370605,54,970900,37.3134651184082
2014-05-05,53.75,54.3199996948242,53.5999984741211,54.1800003051758,803600,37.4378433227539
2014-05-06,54.0800018310547,54.6699981689453,53.7799987792969,54.5,1722800,37.6589431762695
2014-05-07,55.2799987792969,56.4500007629395,54.5,55.7900009155273,2806500,38.5503349304199
2014-05-08,55.8899993896484,56.25,55.7400016784668,56.2299995422363,2680900,38.854362487793
2014-05-09,56.0900001525879,58.1300010681152,56.0900001525879,57.8699989318848,2258100,39.9875869750977
2014-05-12,57.9000015258789,59.3800010681152,57.9000015258789,58.4799995422363,2788300,40.4090957641602
2014-05-13,58.6300010681152,59.3400001525879,58.2799987792969,58.5900001525879,3207000,40.485107421875
2014-05-14,58.560001373291,59.0900001525879,58.2000007629395,58.7999992370605,2077600,40.6302032470703
2014-05-15,58.5900001525879,58.7700004577637,57.8800010681152,58.2400016784668,1683100,40.2432518005371
2014-05-16,58.5200004577637,59.4099998474121,58.2200012207031,59.3300018310547,2743100,40.9964256286621
2014-05-19,59.1100006103516,59.310001373291,58.5900001525879,58.9799995422363,1077000,40.754581451416
2014-05-20,58.9099998474121,59.2599983215332,58.5299987792969,58.8199996948242,1159400,40.6440353393555
2014-05-21,58.25,58.3199996948242,56.8400001525879,57.75,1446400,39.904670715332
2014-05-22,57.75,57.9900016784668,57.2799987792969,57.4599990844727,1136200,39.7042846679688
2014-05-23,57.6100006103516,58,56.9599990844727,57.3600006103516,1344200,39.6351852416992
2014-05-27,57.7700004577637,57.8699989318848,57.2999992370605,57.5800018310547,927000,39.7872085571289
2014-05-28,57.5999984741211,58,57.2299995422363,57.6399993896484,964000,39.8286476135254
2014-05-29,57.1800003051758,57.6100006103516,56.5099983215332,57.4000015258789,1341200,39.6628189086914
2014-05-30,57.4700012207031,57.9700012207031,57.2799987792969,57.5,1351500,39.7319221496582
2014-06-02,57.5400009155273,58.1500015258789,57.4700012207031,58.0999984741211,828700,40.1465072631836
2014-06-03,57.7799987792969,58.0699996948242,57.5099983215332,58.0699996948242,785500,40.1257820129395
2014-06-04,57.9599990844727,58.5999984741211,57.8199996948242,58.3800010681152,900500,40.3400039672852
2014-06-05,58.060001373291,59.3499984741211,58.060001373291,59.2999992370605,1949900,40.9757118225098
2014-06-06,59.5,59.5,58.5099983215332,58.6599998474121,1003200,40.5334701538086
2014-06-09,58.689998626709,58.9000015258789,57.9599990844727,58.0200004577637,1137800,40.091236114502
2014-06-10,58.0299987792969,58.3400001525879,57.7700004577637,58.2900009155273,900300,40.2778091430664
2014-06-11,57.2999992370605,57.5,56.2999992370605,56.7000007629395,1267700,39.7450637817383
2014-06-12,56.7599983215332,57.0200004577637,55.9599990844727,56.6800003051758,1051500,39.7310485839844
2014-06-13,56.7299995422363,56.7999992370605,56.2400016784668,56.6599998474121,736900,39.7170295715332
2014-06-16,57.2799987792969,58.1699981689453,57.2799987792969,57.6100006103516,1006300,40.3829498291016
2014-06-17,57.3499984741211,57.9900016784668,57.1199989318848,57.8699989318848,855700,40.5651969909668
2014-06-18,57.7599983215332,57.8400001525879,56.8499984741211,57.7099990844727,798600,40.4530410766602
2014-06-19,57.9199981689453,58.5800018310547,57.6500015258789,58.0800018310547,950900,40.7124099731445
2014-06-20,58.0699996948242,58.2200012207031,57.4300003051758,57.8899993896484,1647300,40.5792236328125
2014-06-23,58,58,57.4300003051758,57.4700012207031,800600,40.2848129272461
2014-06-24,57.4799995422363,58.4500007629395,57.4799995422363,57.7200012207031,981100,40.4600639343262
2014-06-25,57.8499984741211,57.9799995422363,57.4900016784668,57.5999984741211,862200,40.3759384155273
2014-06-26,57.5,57.7400016784668,57.2700004577637,57.689998626709,622800,40.4390258789062
2014-06-27,57.7299995422363,58.4900016784668,57.6699981689453,58.4000015258789,2273900,40.9367179870605
2014-06-30,58.25,58.560001373291,57.7700004577637,58.3199996948242,853500,40.8806457519531
2014-07-01,58.4799995422363,59.0499992370605,57.9799995422363,58.8800010681152,787800,41.2731895446777
2014-07-02,58.7599983215332,58.8899993896484,58.1300010681152,58.6699981689453,661800,41.1259727478027
2014-07-03,58.5999984741211,58.8699989318848,57.6399993896484,58.1699981689453,599600,40.7754936218262
2014-07-07,58.2099990844727,58.7400016784668,58.1100006103516,58.6300010681152,592900,41.0979309082031
2014-07-08,58.5699996948242,59.4300003051758,58.2700004577637,59.2000007629395,797400,41.4974899291992
2014-07-09,59.2099990844727,59.310001373291,58.5800018310547,59.2799987792969,749900,41.5535621643066
2014-07-10,59.1300010681152,60.1100006103516,59.0499992370605,59.7999992370605,1104900,41.9180679321289
2014-07-11,59.8699989318848,60.0900001525879,59.3800010681152,59.6500015258789,855900,41.812931060791
2014-07-14,59.9300003051758,60.2000007629395,59.6199989318848,59.9700012207031,690700,42.0372428894043
2014-07-15,60.0299987792969,60.6100006103516,59.9700012207031,60.3899993896484,1091600,42.3316612243652
2014-07-16,60.4199981689453,60.7000007629395,60.1100006103516,60.5499992370605,743700,42.4438056945801
2014-07-17,60.3600006103516,60.7000007629395,60.1800003051758,60.4099998474121,922600,42.3456802368164
2014-07-18,60.4099998474121,61.2299995422363,60.0499992370605,61.2299995422363,711000,42.920467376709
2014-07-21,61.2299995422363,61.5200004577637,60.9099998474121,61.2299995422363,752000,42.920467376709
2014-07-22,61.9799995422363,62.5400009155273,61.4599990844727,62.2900009155273,1036900,43.6634902954102
2014-07-23,62.6599998474121,63.3699989318848,62.4000015258789,63.1699981689453,1667600,44.2803421020508
2014-07-24,63.3300018310547,63.9900016784668,63.2200012207031,63.4700012207031,1721400,44.4906349182129
2014-07-25,63.2700004577637,63.6699981689453,62.6800003051758,62.9199981689453,2684200,44.105094909668
2014-07-28,62.9900016784668,63.810001373291,62.689998626709,63.4900016784668,1056000,44.5046577453613
2014-07-29,63.5,63.9599990844727,63.1800003051758,63.9099998474121,1653200,44.7990646362305
2014-07-30,63.4000015258789,65.2300033569336,63.0099983215332,64.7799987792969,2949700,45.4089202880859
2014-07-31,64.3499984741211,65.1500015258789,64.129997253418,64.3899993896484,2840800,45.1355361938477
2014-08-01,64.3199996948242,64.9199981689453,63.9900016784668,64.0899963378906,1818300,44.9252395629883
2014-08-04,64.2900009155273,64.5199966430664,63.6500015258789,64.3499984741211,2439900,45.1074905395508
2014-08-05,64.3499984741211,65.4100036621094,64.2699966430664,64.5100021362305,2162200,45.219654083252
2014-08-06,64.1800003051758,64.6500015258789,64,64.0400009155273,903900,44.8901901245117
2014-08-07,64.0500030517578,64.4499969482422,63.6699981689453,64,1127400,44.8621597290039
2014-08-08,64.1699981689453,64.6399993896484,63.7799987792969,64.6100006103516,611700,45.2897491455078
2014-08-11,64.7799987792969,65.3899993896484,64.370002746582,64.9800033569336,673400,45.5491027832031
2014-08-12,64.9400024414062,65.3300018310547,64.8199996948242,64.8199996948242,736100,45.4369583129883
2014-08-13,64.9300003051758,65.8899993896484,64.8099975585938,65.8899993896484,566200,46.1869926452637
2014-08-14,66.0299987792969,66.3000030517578,65.5599975585938,65.7699966430664,580000,46.1028671264648
2014-08-15,65.9499969482422,66.0999984741211,65.4899978637695,65.5,799600,45.9136199951172
2014-08-18,65.9100036621094,66.6800003051758,65.6600036621094,66.4899978637695,754300,46.6075668334961
2014-08-19,66.5100021362305,67.0899963378906,66.0599975585938,66.379997253418,1077800,46.5304679870605
2014-08-20,66.5,67.3399963378906,66.1699981689453,66.9400024414062,1288600,46.9230079650879
2014-08-21,67.120002746582,67.75,66.9100036621094,67.5199966430664,976700,47.3295669555664
2014-08-22,67.3499984741211,67.4000015258789,65.7900009155273,65.8899993896484,1135800,46.1869926452637
2014-08-25,65.9100036621094,65.9300003051758,65.4400024414062,65.6699981689453,909300,46.0327758789062
2014-08-26,65.5899963378906,65.9100036621094,65.5599975585938,65.5999984741211,748400,45.9837112426758
2014-08-27,65.7200012207031,65.8899993896484,65.5599975585938,65.5999984741211,605800,45.9837112426758
2014-08-28,65.5899963378906,65.7200012207031,65.3300018310547,65.4700012207031,631100,45.892578125
2014-08-29,65.6800003051758,65.7099990844727,65.2399978637695,65.25,1679000,45.7383613586426
2014-09-02,65.4700012207031,65.5899963378906,65.0199966430664,65.5299987792969,1177600,45.9346313476562
2014-09-03,65.5199966430664,66.2300033569336,65.4599990844727,65.8099975585938,810800,46.1309051513672
2014-09-04,65.870002746582,66.1999969482422,65.4100036621094,65.9499969482422,726500,46.2290458679199
2014-09-05,65.9899978637695,66.8000030517578,65.870002746582,66.7399978637695,941100,46.7828102111816
2014-09-08,66.8899993896484,67.75,66.7300033569336,67.5400009155273,1306900,47.3435859680176
2014-09-09,67.4700012207031,67.5299987792969,67.0800018310547,67.370002746582,945800,47.224437713623
2014-09-10,67.1900024414062,67.3099975585938,66.2399978637695,66.5400009155273,1139900,46.6426200866699
2014-09-11,65.7099990844727,66.4000015258789,65.2900009155273,66,2603200,46.848461151123
2014-09-12,65.8399963378906,65.9000015258789,63.689998626709,64.379997253418,2647600,45.6985511779785
2014-09-15,64.25,64.5699996948242,63.189998626709,63.6300010681152,1189300,45.1661911010742
2014-09-16,63.5200004577637,64.1999969482422,63.2599983215332,63.9300003051758,1255900,45.3791275024414
2014-09-17,64.1800003051758,64.4700012207031,63.4000015258789,63.4700012207031,1193700,45.0526084899902
2014-09-18,63.6699981689453,63.7099990844727,62.5299987792969,62.8600006103516,1125800,44.6196136474609
2014-09-19,63.0499992370605,63.3499984741211,62.9099998474121,62.9599990844727,1231700,44.6906051635742
2014-09-22,62.9599990844727,63.1100006103516,62.4700012207031,62.6199989318848,583400,44.4492645263672
2014-09-23,62.6399993896484,62.8899993896484,61.6699981689453,61.6800003051758,1093900,43.7820281982422
2014-09-24,61.689998626709,62.1599998474121,61.3800010681152,61.75,929100,43.8317108154297
2014-09-25,61.7799987792969,62.1199989318848,61.560001373291,61.7599983215332,657100,43.8388175964355
2014-09-26,61.7900009155273,62.4500007629395,61.3300018310547,62.3600006103516,514700,44.264705657959
2014-09-29,62.1300010681152,62.5699996948242,61.4500007629395,62.5699996948242,626500,44.413761138916
2014-09-30,62.4799995422363,62.6800003051758,61.8499984741211,62.3800010681152,723900,44.2789039611816
2014-10-01,62.4199981689453,63.5400009155273,62.189998626709,62.8899993896484,1447900,44.6409225463867
2014-10-02,62.7400016784668,63.3300018310547,62.3300018310547,62.8300018310547,1114300,44.5983390808105
2014-10-03,63.1399993896484,63.2700004577637,62.2999992370605,62.8699989318848,567100,44.6267242431641
2014-10-06,62.8600006103516,63.2700004577637,62.6199989318848,62.7400016784668,1225100,44.5344505310059
2014-10-07,62.7000007629395,63.0499992370605,62.3899993896484,62.4000015258789,700300,44.2931022644043
2014-10-08,62.5,63.5299987792969,62.3499984741211,63.25,1129700,44.8964462280273
2014-10-09,63.2799987792969,64.4400024414062,63.2799987792969,63.560001373291,982100,45.1164970397949
2014-10-10,63.5800018310547,64.3099975585938,62.7900009155273,62.8499984741211,874100,44.6125221252441
2014-10-13,62.9599990844727,63.9500007629395,62.6100006103516,63.3199996948242,686700,44.9461364746094
2014-10-14,63.4199981689453,65,63.4099998474121,64.4000015258789,952500,45.7127494812012
2014-10-15,63.9900016784668,64.8399963378906,62.939998626709,63.6500015258789,1275300,45.1803855895996
2014-10-16,63.1800003051758,63.6699981689453,62.560001373291,63.0200004577637,1856100,44.7331848144531
2014-10-17,63.0499992370605,64.6399993896484,62.7799987792969,64.3899993896484,1377800,45.7056541442871
2014-10-20,64.4899978637695,65.4700012207031,64.2900009155273,65.2900009155273,979700,46.3444976806641
2014-10-21,65.4899978637695,66.4100036621094,65.0500030517578,66.3499984741211,997000,47.0969123840332
2014-10-22,66.4100036621094,66.75,65.8099975585938,66.2099990844727,915100,46.9975318908691
2014-10-23,66.4300003051758,66.629997253418,66.0400009155273,66.3000030517578,2070500,47.0614242553711
2014-10-24,66.4800033569336,66.8199996948242,66.0999984741211,66.3000030517578,2406800,47.0614242553711
2014-10-27,66.3099975585938,67.4100036621094,66.3099975585938,67.4000015258789,1263800,47.842212677002
2014-10-28,67.4000015258789,67.5400009155273,66.9800033569336,67.5299987792969,891700,47.9345016479492
2014-10-29,67.3099975585938,67.6600036621094,66.3899993896484,67.0199966430664,1106900,47.5724945068359
2014-10-30,66.9499969482422,68.0100021362305,66.7300033569336,67.5,1917400,47.9132080078125
2014-10-31,67.9800033569336,69.0400009155273,67.5,68.9899978637695,1513200,48.9708442687988
2014-11-03,68.4800033569336,68.6600036621094,67.5899963378906,67.6699981689453,1489100,48.033878326416
2014-11-04,67.6399993896484,67.8099975585938,67.1399993896484,67.75,767200,48.0906600952148
2014-11-05,67.9800033569336,68.2900009155273,67.5699996948242,68.25,1022900,48.4455795288086
2014-11-06,68.4400024414062,68.75,67.5500030517578,67.6100006103516,1131400,47.9912910461426
2014-11-07,67.6500015258789,68.0599975585938,66.9599990844727,67.7699966430664,1122700,48.1048774719238
2014-11-10,67.9000015258789,68.9400024414062,67.6500015258789,68.6100006103516,1305300,48.7011184692383
2014-11-11,68.6999969482422,68.7200012207031,67.9800033569336,68.4499969482422,734300,48.5875434875488
2014-11-12,68.4499969482422,68.7699966430664,68,68.4000015258789,806000,48.5520477294922
2014-11-13,68.6100006103516,69.120002746582,68.0699996948242,69.0599975585938,949600,49.0205345153809
2014-11-14,69.0599975585938,69.2600021362305,68.5999984741211,68.8300018310547,1128400,48.8572731018066
2014-11-17,68.9199981689453,69.5800018310547,68.8300018310547,69.4100036621094,834800,49.2689743041992
2014-11-18,69.2099990844727,69.3399963378906,68.2699966430664,69.0100021362305,754700,48.9850425720215
2014-11-19,68.7799987792969,69.1500015258789,68.3000030517578,68.5500030517578,806500,48.658519744873
2014-11-20,68.5800018310547,68.8499984741211,68.0699996948242,68.3099975585938,693700,48.4881706237793
2014-11-21,68.6399993896484,69.3899993896484,68.1600036621094,69.3899993896484,1263700,49.2547836303711
2014-11-24,69.4199981689453,69.4700012207031,68.8600006103516,68.9700012207031,756800,48.9566612243652
2014-11-25,69.0999984741211,69.2399978637695,68.370002746582,68.6100006103516,916000,48.7011184692383
2014-11-26,68.8000030517578,70.4300003051758,68.8000030517578,69.8899993896484,891400,49.609691619873
2014-11-28,70.1100006103516,70.9199981689453,70,70.2699966430664,594200,49.8794288635254
2014-12-01,70.2099990844727,70.4199981689453,69.1800003051758,69.370002746582,717000,49.2405891418457
2014-12-02,69.2099990844727,69.5800018310547,68.5199966430664,69.0899963378906,720000,49.041820526123
2014-12-03,69.3000030517578,69.4700012207031,68.5599975585938,68.7399978637695,687700,48.7934074401855
2014-12-04,68.879997253418,68.879997253418,68.1600036621094,68.5299987792969,992800,48.6443328857422
2014-12-05,68.4899978637695,68.7399978637695,67.75,68.6500015258789,982300,48.7295074462891
2014-12-08,68.6900024414062,69.8099975585938,68.4300003051758,68.879997253418,903400,48.8927764892578
2014-12-09,68.6100006103516,69.8600006103516,68.3499984741211,69.2699966430664,901200,49.1695899963379
2014-12-10,69.4300003051758,69.5500030517578,68.25,68.6600036621094,956500,48.7366180419922
2014-12-11,68.2699966430664,68.2699966430664,66.9300003051758,66.9700012207031,797800,48.1186866760254
2014-12-12,66.8399963378906,68.0699996948242,66.5,66.5500030517578,1293800,47.8169136047363
2014-12-15,66.6900024414062,66.879997253418,64.8099975585938,64.9300003051758,1485300,46.6529235839844
2014-12-16,64.8000030517578,65.3199996948242,64.1100006103516,64.4800033569336,1186800,46.3296012878418
