"Fecha","FTV.Open","FTV.High","FTV.Low","FTV.Close","FTV.Volume","FTV.Adjusted"
2016-09-15,41.8242683410645,42.3430976867676,41.4225921630859,42.2510452270508,1685070,41.0687980651855
2016-09-16,41.9330558776855,42.1673622131348,41.3556480407715,42.0585784912109,2810521,40.881721496582
2016-09-19,42.1841011047363,43.0167350769043,42.1589965820312,42.493724822998,1165484,41.3046913146973
2016-09-20,42.493724822998,42.7447700500488,42.0167350769043,42.0502090454102,1279128,40.8735885620117
2016-09-21,42.2343101501465,42.6861915588379,42.0251045227051,42.6610870361328,1016706,41.4673690795898
2016-09-22,42.9707107543945,43.506275177002,42.9205017089844,43.2133903503418,1970794,42.0042190551758
2016-09-23,42.9288711547852,43.1631813049316,42.384937286377,42.5774078369141,964604,41.3860282897949
2016-09-26,42.3933067321777,43.0878677368164,42.0920486450195,42.8619232177734,1274229,41.6625823974609
2016-09-27,42.7615051269531,43.3305435180664,42.7196655273438,43.1882858276367,1429698,41.9798202514648
2016-09-28,43.2970695495605,43.3221778869629,42.9707107543945,43.2803344726562,1082312,42.0692939758301
2016-09-29,42.7531394958496,43.1882858276367,42.3682022094727,42.4267768859863,1742430,41.2396049499512
2016-09-30,42.7782440185547,42.9037666320801,42.0753135681152,42.5941429138184,2333118,41.4023017883301
2016-10-03,42.3514633178711,43.2301254272461,42.3514633178711,43.0041847229004,1626037,41.8008651733398
2016-10-04,42.8953971862793,43.0543937683105,42.3096237182617,42.5188293457031,1449296,41.3290939331055
2016-10-05,42.6945610046387,42.9246864318848,42.3430976867676,42.6276168823242,1056978,41.4348297119141
2016-10-06,42.5355644226074,42.6527214050293,42.2594146728516,42.4267768859863,912980,41.2396049499512
2016-10-07,42.2594146728516,42.5188293457031,41.7322196960449,41.7824287414551,1261442,40.6132965087891
2016-10-10,42.0334739685059,42.1087875366211,41.7573204040527,41.7991638183594,1220334,40.6295547485352
2016-10-11,41.7740592956543,41.9748954772949,41.0209197998047,41.1882858276367,1675271,40.0357818603516
2016-10-12,41.3389129638672,41.3389129638672,40.711296081543,40.9958152770996,1935900,39.848690032959
2016-10-14,41.0627632141113,41.7866096496582,40.8451881408691,41.3891220092773,1042399,40.2309913635254
2016-10-17,41.4728012084961,41.4979095458984,40.9288711547852,41.0543937683105,1334218,39.9056167602539
2016-10-18,41.5481185913086,42.1087875366211,41.0041847229004,41.0794982910156,1377357,39.9300346374512
2016-10-19,41.2301254272461,41.6702919006348,40.5522994995117,41.3305435180664,908081,40.1740493774414
2016-10-28,42.0334739685059,43.2552299499512,41.615062713623,42.0167350769043,4754666,40.8410491943359
2016-10-31,42.0167350769043,42.9707107543945,41.8744773864746,42.7196655273438,1866232,41.5243148803711
2016-11-01,42.6276168823242,42.6945610046387,41.8326377868652,42.2510452270508,2122081,41.0687980651855
2016-11-02,42.2175712585449,42.8033485412598,42.0753135681152,42.1087875366211,1035587,40.9305229187012
2016-11-03,42.083683013916,42.8451881408691,41.8326377868652,42.6610870361328,1369112,41.4673690795898
2016-11-04,42.6945610046387,43.2301254272461,42.2928886413574,42.7698745727539,1873999,41.5731201171875
2016-11-07,43.1548118591309,43.5732231140137,42.7071113586426,43.3389129638672,1689611,42.1262245178223
2016-11-08,43.4142265319824,44.1841011047363,42.9874496459961,44.0585784912109,1393251,42.8257484436035
2016-11-09,43.506275177002,45.1297073364258,43.4343109130859,44.736400604248,2000311,43.4846115112305
2016-11-10,45.1464424133301,46.3096237182617,44.9330558776855,45.3556480407715,2146459,44.086540222168
2016-11-11,45.263599395752,45.8075294494629,44.5857734680176,44.6861915588379,1710523,43.4358062744141
2016-11-14,44.9037666320801,45.2384948730469,44.7615051269531,45.0376586914062,3143328,43.7774314880371
2016-11-15,45.1380767822266,45.5648536682129,44.9288711547852,45.288703918457,2035563,44.0214614868164
2016-11-16,45.0125503540039,45.5690383911133,44.9456062316895,45.5564842224121,1832533,44.28173828125
2016-11-17,45.506275177002,45.7405853271484,45.121337890625,45.6066932678223,1114218,44.3305549621582
2016-11-18,45.589958190918,45.8158988952637,45.263599395752,45.7154808044434,1451806,44.4362945556641
2016-11-21,45.3974914550781,46.1589965820312,45.1882858276367,45.8828468322754,1662604,44.5989723205566
2016-11-22,45.8075294494629,46.6694564819336,45.6569023132324,46.3347282409668,1593174,45.0957946777344
2016-11-23,46.5355644226074,46.8033485412598,46.2510452270508,46.6945610046387,1177195,45.4460105895996
2016-11-25,46.9288711547852,46.9874496459961,46.4016723632812,46.8368186950684,584714,45.5844497680664
2016-11-28,46.9288711547852,47.0627632141113,46.2928886413574,46.5188293457031,1259650,45.2749671936035
2016-11-29,46.326358795166,46.8451881408691,46.2008361816406,46.2594146728516,1288210,45.0224914550781
2016-11-30,46.5690383911133,46.9916305541992,45.8577423095703,46.0167350769043,5639086,44.786304473877
2016-12-01,46.1422576904297,46.2008361816406,45.1882858276367,45.3472785949707,3973734,44.1347351074219
2016-12-02,45.4309616088867,46.0502090454102,45.1966514587402,45.589958190918,3041753,44.3709297180176
2016-12-05,45.8326377868652,45.9330558776855,44.8284530639648,45.1129722595215,1697856,43.9067001342773
2016-12-06,45.1631813049316,45.288703918457,44.8033485412598,45.1882858276367,2726154,43.9800033569336
2016-12-07,45.1882858276367,45.5271987915039,44.6945610046387,45.3891220092773,3926412,44.1754684448242
2016-12-08,45.4979095458984,45.5732231140137,44.7154808044434,44.9205017089844,2632824,43.719367980957
2016-12-09,44.7782440185547,45.3221778869629,44.6192474365234,45.1882858276367,1722473,43.9800033569336
2016-12-12,45.0878677368164,45.4979095458984,44.9707107543945,45.1799163818359,1832174,43.971851348877
2016-12-13,45.4225921630859,45.5648536682129,44.5606689453125,45.0627632141113,3288640,43.857837677002
2016-12-14,45.0962333679199,46.3054389953613,45.0794982910156,45.3974914550781,1863842,44.1836166381836
2016-12-15,45.3640174865723,46.2677803039551,45.1297073364258,45.8661079406738,1885830,44.639705657959
2016-12-16,45.9079513549805,46.0418395996094,45.5230140686035,45.8828468322754,3162090,44.6559829711914
2016-12-19,45.8661079406738,46.0502090454102,45.5146446228027,45.9916305541992,1397314,44.7618598937988
2016-12-20,46.2259407043457,46.410041809082,45.8661079406738,46.0669441223145,1419541,44.8351631164551
2016-12-21,46,46,45.121337890625,45.288703918457,1756411,44.0777359008789
2016-12-22,45.288703918457,46.0083694458008,44.9288711547852,45.263599395752,1844244,44.053295135498
2016-12-23,45.4644355773926,45.8242683410645,44.9958152770996,45.615062713623,611721,44.3953704833984
2016-12-27,45.8158988952637,45.8912124633789,45.2803344726562,45.5732231140137,1093903,44.3546447753906
2016-12-28,45.7405853271484,45.7405853271484,44.7447700500488,44.9790802001953,720227,43.7763786315918
2016-12-29,45.1799163818359,45.3054389953613,44.8451881408691,45.1966514587402,594154,43.9881439208984
2016-12-30,45.3556480407715,45.589958190918,44.6778221130371,44.878662109375,842595,43.678653717041
2017-01-03,45.0962333679199,45.3422584533691,44.3430976867676,44.9623413085938,1930045,43.7601051330566
2017-01-04,45.288703918457,45.6317977905273,45.1631813049316,45.3974914550781,1777085,44.1836166381836
2017-01-05,45.4644355773926,45.7740592956543,44.9456062316895,45.1380767822266,1708850,43.9311370849609
2017-01-06,45.1046028137207,45.3556480407715,44.6778221130371,45.0794982910156,1505700,43.8741264343262
2017-01-09,45.205020904541,45.3556480407715,44.8451881408691,44.9623413085938,888244,43.7601051330566
2017-01-10,44.9623413085938,45.2552299499512,44.7531394958496,45.0209197998047,1567362,43.8171043395996
2017-01-11,45.0041847229004,45.0878677368164,44.5690383911133,44.9037666320801,4411582,43.7030830383301
2017-01-12,44.7447700500488,45.0962333679199,44.6527214050293,44.9121322631836,2426089,43.7112197875977
2017-01-13,45.5230140686035,46.1589965820312,45.5230140686035,45.8242683410645,1720083,44.5989799499512
2017-01-17,45.5564842224121,45.6317977905273,44.9121322631836,45.2970695495605,1475706,44.0858840942383
2017-01-18,45.2803344726562,45.5230140686035,45.0627632141113,45.3054389953613,1608590,44.0940246582031
2017-01-19,45.3807525634766,45.7573204040527,45.1882858276367,45.4142265319824,981215,44.1999092102051
2017-01-20,45.5397491455078,45.7573204040527,45.3640174865723,45.6234321594238,2178366,44.403507232666
2017-01-23,45.4560661315918,45.8661079406738,44.8451881408691,45.2803344726562,1640496,44.0695953369141
2017-01-24,45.4477005004883,46.0167350769043,45.2627601623535,45.7740592956543,2044048,44.5501251220703
2017-01-25,45.9748954772949,46.3096237182617,45.7740592956543,46.1673622131348,2098301,44.9328994750977
2017-01-26,46.0251045227051,46.8451881408691,45.8242683410645,46.6025085449219,2746827,45.3564033508301
2017-01-27,46.6359825134277,46.8619232177734,46.4853553771973,46.8033485412598,1874597,45.551872253418
2017-01-30,46.8033485412598,46.8033485412598,45.8158988952637,46.3933067321777,1876867,45.1528053283691
2017-01-31,46.2259407043457,46.4769859313965,45.9497909545898,46.2845191955566,2142396,45.0469207763672
2017-02-01,46.4184112548828,46.5690383911133,45.8619232177734,46.1338920593262,1385842,44.9003219604492
2017-02-02,45.8577423095703,46.4435157775879,45.6066932678223,46.2008361816406,2264764,44.9654731750488
2017-02-03,46.493724822998,47.4058570861816,46.083683013916,46.878662109375,1729643,45.625171661377
2017-02-06,46.6108779907227,46.8117141723633,46.4518814086914,46.7029304504395,1051122,45.4541397094727
2017-02-07,46.8619232177734,46.9623413085938,46.493724822998,46.5606689453125,2268110,45.3156890869141
2017-02-08,46,47.1882858276367,45.9280319213867,47.0125503540039,5530699,45.755485534668
2017-02-09,46.9958152770996,47.8242683410645,46.9958152770996,47.7154808044434,1348319,46.439624786377
2017-02-10,47.8577423095703,48.0502090454102,47.4309616088867,47.8242683410645,1494706,46.5455017089844
2017-02-13,48.083683013916,48.5690383911133,48.0167350769043,48.1422576904297,1419421,46.8549842834473
2017-02-14,48.1171531677246,48.1422576904297,47.6317977905273,47.9414215087891,1205277,46.6595115661621
2017-02-15,47.8995819091797,48.326358795166,47.7665252685547,48.1841011047363,1221290,46.8957138061523
2017-02-16,48.2510452270508,48.736400604248,47.531379699707,48.0251045227051,1338878,46.740966796875
2017-02-17,48.0418395996094,48.3012542724609,47.8075294494629,48.2761497497559,1077890,46.985294342041
2017-02-21,48.2761497497559,48.7447700500488,48.1422576904297,48.6443519592285,1856074,47.3436622619629
2017-02-22,48.3430976867676,48.6778221130371,48.1589965820312,48.2761497497559,1122822,47.0419425964355
2017-02-23,48.5439338684082,48.6610870361328,47.7991638183594,47.916316986084,1218064,46.6913070678711
2017-02-24,47.7740592956543,48.4518814086914,47.4728012084961,48.3598327636719,2206807,47.1234855651855
2017-02-27,48.2343101501465,48.4351463317871,48.0920486450195,48.2426795959473,1065462,47.0093383789062
2017-02-28,48.2594146728516,48.4435157775879,47.9581604003906,48.2426795959473,1970197,47.0093383789062
2017-03-01,48.7196655273438,49.5732231140137,48.6025085449219,49.2970695495605,1716259,48.0367622375488
2017-03-02,49.2970695495605,49.3807525634766,48.8033485412598,49.0627632141113,2322602,47.8084487915039
2017-03-03,49.0460243225098,49.2719688415527,48.8451881408691,49.1464424133301,1718888,47.8899917602539
2017-03-06,48.8033485412598,49.0878677368164,48.5397491455078,48.8117141723633,1872804,47.5638236999512
2017-03-07,48.8451881408691,48.9958152770996,48.5439338684082,48.7029304504395,1989197,47.4578132629395
2017-03-08,48.711296081543,48.9288711547852,48.5522994995117,48.6778221130371,1542148,47.4333457946777
2017-03-09,48.6025085449219,48.9288711547852,48.3933067321777,48.5522994995117,1563180,47.3110313415527
2017-03-10,48.7698745727539,48.9958152770996,48.5188293457031,48.794979095459,1456825,47.5475158691406
2017-03-13,48.9121322631836,49.3472785949707,48.6108779907227,49.1799163818359,1880452,47.9226036071777
2017-03-14,48.9372367858887,49.0794982910156,48.7447700500488,48.9958152770996,1136445,47.7432098388672
2017-03-15,49.1882858276367,50.1087875366211,49.1882858276367,49.9581604003906,2131761,48.6809539794922
2017-03-16,49.9832649230957,50.1422576904297,49.7071113586426,49.7991638183594,1706580,48.5260238647461
2017-03-17,49.9832649230957,50.0543937683105,49.7405853271484,49.8577423095703,2304558,48.5831184387207
2017-03-20,49.8744773864746,50.083683013916,49.3389129638672,49.3723831176758,1754021,48.1101570129395
2017-03-21,49.6066932678223,49.7656898498535,48.8200836181641,48.9623413085938,2218518,47.7105903625488
2017-03-22,48.9623413085938,49.2217559814453,48.7782440185547,48.9456062316895,1985015,47.6942901611328
2017-03-23,48.794979095459,49.2384948730469,48.7782440185547,48.9790802001953,1260128,47.7269096374512
2017-03-24,50.3598327636719,50.3598327636719,49.3221778869629,49.6317977905273,2164384,48.3629341125488
2017-03-27,49.1380767822266,49.6234321594238,48.6610870361328,49.4393310546875,1127124,48.1753959655762
2017-03-28,49.4058570861816,50.0167350769043,49.1631813049316,49.8661079406738,977391,48.5912666320801
2017-03-29,50.0920486450195,50.5522994995117,49.7991638183594,49.916316986084,1644679,48.6401786804199
2017-03-30,49.9748954772949,50.2008361816406,49.7489547729492,49.8912124633789,1380703,48.61572265625
2017-03-31,49.8493728637695,50.5439338684082,49.6903762817383,50.3933067321777,1458737,49.1049728393555
2017-04-03,50.3933067321777,50.7531394958496,49.8242683410645,50.3179931640625,2292010,49.0315933227539
2017-04-04,50.3096237182617,50.4602508544922,50.0460243225098,50.2259407043457,1809708,48.9418983459473
2017-04-05,50.4267768859863,50.8702926635742,50.2594146728516,50.4184112548828,1660931,49.1294403076172
2017-04-06,50.4351463317871,50.8619232177734,50.3347282409668,50.6861915588379,860281,49.3903732299805
2017-04-07,50.6945610046387,50.794979095459,50.5020904541016,50.6025085449219,623073,49.3088264465332
2017-04-10,50.6276168823242,51.1380767822266,50.6025085449219,51.0460243225098,1463397,49.7410011291504
2017-04-11,50.7615051269531,51.0209197998047,50.5522994995117,50.8535575866699,2960493,49.5534591674805
2017-04-12,50.8702926635742,50.9958152770996,50.4016723632812,50.6276168823242,1847590,49.3332901000977
2017-04-13,50.6276168823242,50.9790802001953,50.4518814086914,50.4853553771973,1452403,49.1946754455566
2017-04-17,50.6276168823242,50.6861915588379,50.263599395752,50.6108779907227,1169069,49.3169822692871
2017-04-18,50.3096237182617,50.6142272949219,50.205020904541,50.4351463317871,1867785,49.1457405090332
2017-04-19,50.4518814086914,50.7866096496582,50.1087875366211,50.2175712585449,2346144,48.9337348937988
2017-04-20,50.4267768859863,50.9205017089844,50.1087875366211,50.7196655273438,1795727,49.4229888916016
2017-04-21,50.7029304504395,50.794979095459,50.1882858276367,50.2175712585449,1660931,48.9337348937988
2017-04-24,50.8702926635742,51.4979095458984,50.7782440185547,51.4058570861816,1516814,50.0916404724121
2017-04-25,51.7071113586426,52.3347282409668,51.6317977905273,52.1589965820312,1759040,50.8255233764648
2017-04-26,52.1338920593262,52.493724822998,51.9748954772949,52.0920486450195,1557802,50.7602882385254
2017-04-27,52.083683013916,52.7280311584473,51.9414215087891,52.1506271362305,2325112,50.8173675537109
2017-04-28,52.6861915588379,53.7824287414551,52.3012542724609,52.9372367858887,2871585,51.5838623046875
2017-05-01,53.2301254272461,53.263599395752,51.9748954772949,52.1673622131348,2102125,50.833667755127
2017-05-02,51.7405853271484,52.1506271362305,51.1297073364258,52.0334739685059,1798714,50.7032051086426
2017-05-03,51.8410034179688,52.4853553771973,51.6987457275391,52.4435157775879,1167276,51.1027793884277
2017-05-04,52.410041809082,52.8117141723633,52.3514633178711,52.5690383911133,979781,51.2250823974609
2017-05-05,52.6025085449219,52.8535575866699,52.2845191955566,52.8368186950684,711503,51.4860153198242
2017-05-08,52.794979095459,53.0209197998047,52.4979095458984,52.6276168823242,2140843,51.282169342041
2017-05-09,52.6694564819336,53.0794982910156,52.2677803039551,52.468620300293,987070,51.1272277832031
2017-05-10,52.326358795166,52.5606689453125,52.083683013916,52.3598327636719,1252958,51.0212326049805
2017-05-11,52.0334739685059,52.468620300293,51.9497909545898,52.4016723632812,706604,51.0620040893555
2017-05-12,52.2510452270508,52.3246841430664,51.8828468322754,52.0334739685059,1201095,50.7032051086426
2017-05-15,52.1338920593262,52.4184112548828,52.0418395996094,52.0669441223145,1172893,50.7358207702637
2017-05-16,52.2594146728516,52.2594146728516,51.9246864318848,52.1589965820312,1062833,50.8255233764648
2017-05-17,52.1589965820312,52.1589965820312,51.1548118591309,51.2133903503418,1476901,49.9040985107422
2017-05-18,50.8368186950684,51.5397491455078,50.5439338684082,51.1799163818359,1646471,49.8714637756348
2017-05-19,51.4477005004883,51.8995819091797,51.0418395996094,51.7489547729492,2231782,50.4259643554688
2017-05-22,51.9581604003906,52.3012542724609,51.7991638183594,52.2175712585449,922182,50.8825988769531
2017-05-23,52.2092056274414,52.468620300293,51.9916305541992,52.3933067321777,919553,51.0538520812988
2017-05-24,52.5020904541016,52.9037666320801,52.410041809082,52.7866096496582,1622691,51.4946670532227
2017-05-25,52.8200836181641,53.4477005004883,52.5104598999023,53.2552299499512,1241725,51.9518089294434
2017-05-26,53.288703918457,53.4728012084961,53.0376586914062,53.1464424133301,1405559,51.8456916809082
2017-05-30,52.9205017089844,53.3807525634766,52.7447700500488,53.0125503540039,2122081,51.7150726318359
2017-05-31,53.0711288452148,53.1882858276367,51.7154808044434,52.2594146728516,4692287,50.9803771972656
2017-06-01,52.493724822998,53.0794982910156,52.2803344726562,52.711296081543,1321073,51.4211921691895
2017-06-02,52.6359825134277,53.4142265319824,52.589958190918,53.0627632141113,1419302,51.7640571594238
2017-06-05,52.9205017089844,53.1882858276367,52.9037666320801,52.9874496459961,1003203,51.6905899047852
2017-06-06,52.9205017089844,53.0962333679199,52.7531394958496,52.8870277404785,1645276,51.5926246643066
2017-06-07,52.9288711547852,53.3556480407715,52.7782440185547,53.0209197998047,939270,51.7232437133789
2017-06-08,53.0209197998047,53.3472785949707,52.5606689453125,53.3054389953613,1179465,52.0007972717285
2017-06-09,53.5564842224121,53.5564842224121,52.3514633178711,52.794979095459,1227385,51.5028266906738
2017-06-12,52.7531394958496,53.0083694458008,52.0485343933105,52.2677803039551,1360149,50.9885406494141
2017-06-13,52.4518814086914,52.9623413085938,52.2426795959473,52.9456062316895,1211372,51.6497688293457
2017-06-14,52.9539756774902,53.121337890625,52.6610870361328,52.6778221130371,1647666,51.3885383605957
2017-06-15,52.4351463317871,52.9372367858887,52.2008361816406,52.7531394958496,1400540,51.4620132446289
2017-06-16,52.8619232177734,53.6066932678223,52.6108779907227,53.5983276367188,2003657,52.2865142822266
2017-06-19,53.8158988952637,54.2510452270508,53.7154808044434,54.2175712585449,1641452,52.8906059265137
2017-06-20,53.9748954772949,54.5690383911133,53.8075294494629,53.9497909545898,2104156,52.6293830871582
2017-06-21,53.9916305541992,54.1422576904297,53.7907943725586,53.8661079406738,1747688,52.5477447509766
2017-06-22,53.8410034179688,54,53.4811706542969,53.6401672363281,1246983,52.3273277282715
2017-06-23,53.5146446228027,53.6903762817383,53.2803344726562,53.6401672363281,8739035,52.3273277282715
2017-06-26,53.8075294494629,54.1589965820312,53.506275177002,53.6485366821289,1206353,52.3355026245117
2017-06-27,53.3807525634766,53.6317977905273,53.0292892456055,53.0292892456055,833871,51.7313957214355
2017-06-28,53.3807525634766,54.0167350769043,53.2175712585449,53.8995819091797,992089,52.5803909301758
2017-06-29,53.8661079406738,53.8661079406738,52.5104598999023,52.6025085449219,1542984,51.315071105957
2017-06-30,52.6527214050293,53.288703918457,52.6359825134277,53.0125503540039,1406396,51.7150726318359
2017-07-03,53.263599395752,53.3305435180664,52.878662109375,52.9958152770996,779857,51.6987571716309
2017-07-05,53.2468605041504,53.5397491455078,52.8744773864746,53.2301254272461,1066179,51.9273300170898
2017-07-06,53.0543937683105,53.3723831176758,52.9037666320801,52.9958152770996,1763462,51.6987571716309
2017-07-07,53.2301254272461,53.5564842224121,53.1046028137207,53.4309616088867,1331350,52.1232452392578
2017-07-10,53.4058570861816,54.3472785949707,53.3556480407715,54.0585784912109,2360245,52.7355079650879
2017-07-11,54.1255226135254,54.1255226135254,53.0376586914062,53.531379699707,1320236,52.2212104797363
2017-07-12,53.7573204040527,54.3096237182617,53.7238502502441,54.1422576904297,1336608,52.8171272277832
2017-07-13,54.1841011047363,54.2761497497559,53.8158988952637,53.8828468322754,1038933,52.564079284668
2017-07-14,53.9079513549805,54.2175712585449,53.8242683410645,54.0251045227051,1330513,52.7028465270996
2017-07-17,54.0334739685059,54.0334739685059,53.3723831176758,53.673641204834,1658899,52.3599891662598
2017-07-18,53.5815887451172,53.7405853271484,53.2468605041504,53.3472785949707,1230731,52.0416107177734
2017-07-19,53.506275177002,53.5481185913086,53.205020904541,53.531379699707,1673717,52.2212104797363
2017-07-20,53.5648536682129,53.6820068359375,52.5774078369141,53.1380767822266,1861930,51.8375244140625
2017-07-21,52.9205017089844,53.1297073364258,52.7866096496582,52.9288711547852,1534619,51.6334381103516
2017-07-24,52.9958152770996,53.0543937683105,52.7615051269531,52.9623413085938,1438183,51.6660919189453
2017-07-25,53.1966514587402,53.3305435180664,52.6945610046387,52.7782440185547,2051457,51.4865036010742
2017-07-26,52.8117141723633,52.9037666320801,52,52.0334739685059,2080376,50.7599563598633
2017-07-27,52.0167350769043,52.5439338684082,51.9246864318848,52.3682022094727,2199039,51.0864944458008
2017-07-28,53.1380767822266,54.2426795959473,52.4175720214844,53.9497909545898,2641787,52.6293830871582
2017-07-31,54.1924705505371,54.3179931640625,53.7322196960449,54.1757316589355,2373270,52.8497848510742
2017-08-01,54.2175712585449,55.0041847229004,53.7740592956543,54.5606689453125,2210392,53.2253036499023
2017-08-02,54.6527214050293,55.6820068359375,54.6443519592285,55.4644355773926,2166894,54.1069488525391
2017-08-03,55.5230140686035,55.6820068359375,55.2803344726562,55.673641204834,1317846,54.3110389709473
2017-08-04,55.7991638183594,56.2343101501465,55.6652717590332,56.2092056274414,1335652,54.83349609375
2017-08-07,56.0669441223145,56.468620300293,55.8326377868652,56.2510452270508,1752468,54.8743133544922
2017-08-08,56.0418395996094,56.2343101501465,55.9414215087891,56,1401377,54.6294136047363
2017-08-09,55.9497909545898,56.0502090454102,55.6861915588379,55.916316986084,1135131,54.5477714538574
2017-08-10,55.6903762817383,55.8326377868652,54.8200836181641,54.8368186950684,1240052,53.4946899414062
2017-08-11,54.9121322631836,55.2970695495605,54.7280311584473,54.8953971862793,842834,53.5518379211426
2017-08-14,55.3138084411621,55.5481185913086,55.2133903503418,55.4393310546875,591047,54.0824584960938
2017-08-15,55.3974914550781,55.5481185913086,55.1631813049316,55.3305435180664,711623,53.9763374328613
2017-08-16,55.4895401000977,55.7573204040527,55.2301254272461,55.3556480407715,771014,54.0008239746094
2017-08-17,55.121337890625,55.2702941894531,54.4853553771973,54.5271987915039,652112,53.1926536560059
2017-08-18,54.3514633178711,54.7196655273438,54.1255226135254,54.4184112548828,1151383,53.0865287780762
2017-08-21,54.3933067321777,54.8284530639648,54.0920486450195,54.7447700500488,849167,53.4048957824707
2017-08-22,54.8870277404785,55.2301254272461,54.8870277404785,55.1129722595215,929591,53.7640953063965
2017-08-23,54.9288711547852,54.9790802001953,54.3765678405762,54.4184112548828,766234,53.1430053710938
2017-08-24,54.493724822998,54.6778221130371,54.083683013916,54.2928886413574,1394924,53.0204315185547
2017-08-25,54.4351463317871,54.6025085449219,53.6401672363281,54.1338920593262,1682321,52.865161895752
