"Fecha","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
2014-01-27,106.889999389648,107.379997253418,104.190002441406,104.919998168945,2066700,84.0084228515625
2014-01-28,105.680000305176,106.720001220703,105.269996643066,106.540000915527,1721600,85.305549621582
2014-01-29,104.980003356934,106.129997253418,104.830001831055,105.019996643066,1055400,84.088493347168
2014-01-30,105.930000305176,107.019996643066,105.809997558594,106.430000305176,805100,85.2174758911133
2014-01-31,104.449996948242,106.76000213623,104.01000213623,105.639999389648,1628900,84.5849380493164
2014-02-03,105.650001525879,105.970001220703,101.290000915527,101.470001220703,1872100,81.2460479736328
2014-02-04,101.809997558594,103.680000305176,101.639999389648,103.540000915527,1323000,82.9035034179688
2014-02-05,106.319999694824,108.800003051758,103.069999694824,103.430000305176,2292800,82.8154144287109
2014-02-06,103.720001220703,105.730003356934,103.480003356934,105.639999389648,1292500,84.5849380493164
2014-02-07,106.129997253418,107.709999084473,105.400001525879,107.610000610352,1879200,86.1622924804688
2014-02-10,107.360000610352,107.580001831055,105.360000610352,105.900001525879,1555300,84.7931289672852
2014-02-11,105.589996337891,107.279998779297,105.360000610352,107.209999084473,1380000,85.8420257568359
2014-02-12,106.98999786377,107.629997253418,106.559997558594,106.980003356934,961500,86.0753326416016
2014-02-13,106.150001525879,107.529998779297,105.769996643066,107.330001831055,955400,86.3569641113281
2014-02-14,107.220001220703,107.75,106.580001831055,107.089996337891,866400,86.1638488769531
2014-02-18,107.940002441406,108.769996643066,107.5,107.98999786377,987300,86.8880081176758
2014-02-19,107.819999694824,109.300003051758,106.48999786377,106.660003662109,1074700,85.81787109375
2014-02-20,106.720001220703,107.069999694824,105.48999786377,106.199996948242,1209700,85.4477462768555
2014-02-21,106.809997558594,107.699996948242,106.430000305176,106.809997558594,826000,85.9385604858398
2014-02-24,106.5,109.230003356934,106.360000610352,108.279998779297,1090400,87.1213073730469
2014-02-25,107.819999694824,108.199996948242,106.980003356934,107.370002746582,928700,86.3891525268555
2014-02-26,107.639999389648,107.980003356934,106.440002441406,106.620002746582,1073900,85.7856903076172
2014-02-27,106.569999694824,108.75,106.25,108.629997253418,1131600,87.4029312133789
2014-02-28,108.400001525879,110.089996337891,108.099998474121,108.98999786377,1182200,87.6925888061523
2014-03-03,107.220001220703,108.230003356934,106.849998474121,107.75,974600,86.6948852539062
2014-03-04,109.410003662109,110.629997253418,109.150001525879,110.279998779297,1313900,88.7304992675781
2014-03-05,110.190002441406,110.660003662109,109.550003051758,109.849998474121,1082400,88.3845062255859
2014-03-06,110.370002746582,111.51000213623,110.169998168945,110.839996337891,1097500,89.1810684204102
2014-03-07,111.309997558594,113.290000915527,111.309997558594,112.650001525879,1383600,90.6373748779297
2014-03-10,112.370002746582,112.730003356934,111.480003356934,112.050003051758,815000,90.1546401977539
2014-03-11,112.169998168945,112.599998474121,110.639999389648,110.919998168945,880000,89.2454223632812
2014-03-12,109.870002746582,110.919998168945,109.5,110.900001525879,1076000,89.2293472290039
2014-03-13,111.629997253418,111.949996948242,108.940002441406,109.160003662109,1178800,87.8293762207031
2014-03-14,108.970001220703,109.699996948242,108.080001831055,108.25,1031800,87.0971832275391
2014-03-17,109.279998779297,109.790000915527,108.779998779297,108.959999084473,1197900,87.6684646606445
2014-03-18,109.019996643066,109.889999389648,108.940002441406,109.300003051758,747300,87.9420166015625
2014-03-19,109.330001831055,110.080001831055,108.199996948242,108.720001220703,1262900,87.4753494262695
2014-03-20,108.519996643066,111.839996337891,108.379997253418,111.720001220703,1494800,89.8891296386719
2014-03-21,113.169998168945,113.680000305176,111.620002746582,111.779998779297,1749200,89.9374084472656
2014-03-24,111.830001831055,112.639999389648,110.370002746582,110.720001220703,956200,89.0845184326172
2014-03-25,110.900001525879,111.620002746582,109.110000610352,109.839996337891,1271100,88.3764953613281
2014-03-26,110.529998779297,110.940002441406,108.809997558594,108.819999694824,1016400,87.5557861328125
2014-03-27,108.330001831055,109,106.849998474121,107.019996643066,1136600,86.1075439453125
2014-03-28,107.860000610352,110.220001220703,107.660003662109,108.809997558594,1068900,87.5477752685547
2014-03-31,109.910003662109,110.550003051758,109.769996643066,110.069999694824,1588400,88.5615310668945
2014-04-01,110.569999694824,112.059997558594,110.449996948242,111.860000610352,938300,90.0017700195312
2014-04-02,113.339996337891,113.730003356934,112.550003051758,113.470001220703,1627500,91.2971572875977
2014-04-03,113.5,114.48999786377,112.150001525879,113.269996643066,1215600,91.1362228393555
2014-04-04,114.459999084473,115.410003662109,111.389999389648,111.419998168945,1732600,89.6477508544922
2014-04-07,111.169998168945,111.419998168945,107.370002746582,107.589996337891,1216300,86.5661697387695
2014-04-08,107.610000610352,108.089996337891,106.699996948242,107.480003356934,1521800,86.4776382446289
2014-04-09,108.160003662109,109.300003051758,107.330001831055,109.25,1308400,87.9017944335938
2014-04-10,109.059997558594,109.400001525879,105.040000915527,105.040000915527,1730000,84.5144424438477
2014-04-11,103.800003051758,103.980003356934,101.699996948242,101.73999786377,2123500,81.8592681884766
2014-04-14,102.919998168945,102.930000305176,100.940002441406,101.910003662109,1289900,81.9960708618164
2014-04-15,102.180000305176,103.48999786377,101.160003662109,103.360000610352,2144300,83.1627349853516
2014-04-16,104.389999389648,104.889999389648,103.519996643066,104.830001831055,1012700,84.3454742431641
2014-04-17,105.150001525879,106.580001831055,105.099998474121,106.029998779297,1020100,85.3109741210938
2014-04-21,106.019996643066,106.480003356934,105.519996643066,106.110000610352,604200,85.3753662109375
2014-04-22,106,107.290000915527,105.839996337891,106.790000915527,808800,85.9224624633789
2014-04-23,106.639999389648,107.220001220703,106.110000610352,106.440002441406,618900,85.6408615112305
2014-04-24,107.099998474121,107.25,105.599998474121,105.849998474121,844800,85.166145324707
2014-04-25,105.610000610352,105.970001220703,103.26000213623,103.529998779297,1342200,83.2994842529297
2014-04-28,104,104.639999389648,101.669998168945,103.51000213623,1622300,83.2834014892578
2014-04-29,107.769996643066,109.910003662109,106.980003356934,109.550003051758,2005400,88.1431579589844
2014-04-30,109.23999786377,111.940002441406,108.470001220703,111.629997253418,1934500,89.8167114257812
2014-05-01,111.790000915527,111.879997253418,110.519996643066,111.599998474121,1224200,89.7925643920898
2014-05-02,111.629997253418,113.139999389648,111.629997253418,112.339996337891,918600,90.3879470825195
2014-05-05,111.23999786377,112.470001220703,110.180000305176,112.160003662109,799900,90.2431259155273
2014-05-06,111.139999389648,111.849998474121,110.309997558594,110.610000610352,1151800,88.9960174560547
2014-05-07,110.370002746582,111.690002441406,109.300003051758,111.580001831055,1036900,90.2497329711914
2014-05-08,111.139999389648,112.709999084473,111.01000213623,111.339996337891,822200,90.0555877685547
2014-05-09,111.230003356934,111.610000610352,110.339996337891,111.230003356934,856300,89.9666442871094
2014-05-12,111.980003356934,112.830001831055,111.599998474121,112.720001220703,852900,91.1717987060547
2014-05-13,112.720001220703,113.300003051758,111.769996643066,111.900001525879,960900,90.5085296630859
2014-05-14,112.139999389648,112.139999389648,110.309997558594,110.470001220703,671000,89.3519058227539
2014-05-15,109.98999786377,110.190002441406,107.209999084473,108.230003356934,1045200,87.5401153564453
2014-05-16,108.470001220703,109.25,107.110000610352,108.870002746582,851300,88.0577926635742
2014-05-19,108.279998779297,109.900001525879,108.23999786377,109.690002441406,545900,88.7210235595703
2014-05-20,109.620002746582,109.73999786377,107.73999786377,108.400001525879,865800,87.6776275634766
2014-05-21,109.330001831055,110.410003662109,108.980003356934,110.139999389648,902700,89.0849990844727
2014-05-22,110.139999389648,111.059997558594,109.730003356934,110.559997558594,637700,89.4247055053711
2014-05-23,110.519996643066,111.389999389648,110.25,110.930000305176,655200,89.7239990234375
2014-05-27,111.199996948242,112.290000915527,110.980003356934,111.419998168945,925000,90.1203079223633
2014-05-28,111.110000610352,111.98999786377,110.639999389648,111.180000305176,913300,89.9261703491211
2014-05-29,112.180000305176,112.919998168945,111.580001831055,112.819999694824,1207200,91.2526626586914
2014-05-30,112.330001831055,113.110000610352,111.900001525879,112.610000610352,892800,91.0828170776367
2014-06-02,112.98999786377,113.980003356934,112.089996337891,113.940002441406,886100,92.1585845947266
2014-06-03,113.470001220703,114.809997558594,113.169998168945,114.720001220703,1227800,92.7894592285156
2014-06-04,114.76000213623,115.139999389648,113.800003051758,115.110000610352,1136100,93.1049118041992
2014-06-05,115,115.949996948242,114.440002441406,115.790000915527,802400,93.6548919677734
2014-06-06,115.98999786377,118.209999084473,115.800003051758,118.040000915527,1009700,95.4747772216797
2014-06-09,117.690002441406,118.650001525879,117.269996643066,117.769996643066,608000,95.2564010620117
2014-06-10,117.150001525879,117.839996337891,116.540000915527,117.650001525879,716900,95.1593322753906
2014-06-11,116.550003051758,117.059997558594,116.360000610352,116.779998779297,495400,94.4556732177734
2014-06-12,116.800003051758,116.910003662109,115.440002441406,115.819999694824,563400,93.6791610717773
2014-06-13,116.040000915527,116.629997253418,115.629997253418,116.050003051758,642300,93.8651885986328
2014-06-16,115.76000213623,116.230003356934,115.180000305176,115.73999786377,479400,93.6144638061523
2014-06-17,115.23999786377,117.519996643066,114.76000213623,116.919998168945,925400,94.5688705444336
2014-06-18,116.910003662109,118.400001525879,116.190002441406,118.199996948242,1103100,95.6042098999023
2014-06-19,118.379997253418,118.639999389648,117.269996643066,117.800003051758,873800,95.2806625366211
2014-06-20,118.080001831055,119.370002746582,117.910003662109,119.139999389648,1254900,96.3645095825195
2014-06-23,119.040000915527,119.569999694824,118.610000610352,119.379997253418,590300,96.5586090087891
2014-06-24,118.610000610352,119.730003356934,118.370002746582,118.5,847000,95.8468322753906
2014-06-25,117.800003051758,119.629997253418,117.779998779297,119.23999786377,720800,96.4453964233398
2014-06-26,119,119.23999786377,117.849998474121,119.150001525879,615700,96.3725662231445
2014-06-27,118.940002441406,119.930000305176,118.76000213623,119.809997558594,924400,96.9064178466797
2014-06-30,119.75,120.319999694824,119.410003662109,120,894100,97.0600891113281
2014-07-01,120.199996948242,122,120.150001525879,121.529998779297,1159200,98.2976226806641
2014-07-02,118.639999389648,121.940002441406,118.639999389648,121.110000610352,729800,97.9579162597656
2014-07-03,121.940002441406,122.699996948242,121.940002441406,122.419998168945,414800,99.0174942016602
2014-07-07,121.650001525879,122.099998474121,121.430000305176,122,455500,98.6777648925781
2014-07-08,121.76000213623,121.949996948242,120.870002746582,121.099998474121,802000,97.9498062133789
2014-07-09,121.169998168945,121.910003662109,120.629997253418,121.160003662109,872500,97.9983444213867
2014-07-10,118.980003356934,120.639999389648,118.870002746582,120.269996643066,721900,97.2784576416016
2014-07-11,120.01000213623,121.199996948242,119.410003662109,121.059997558594,562400,97.9174346923828
2014-07-14,122.389999389648,122.389999389648,121.519996643066,121.769996643066,880200,98.4917297363281
2014-07-15,121.900001525879,122.639999389648,121.360000610352,122.300003051758,837400,98.92041015625
2014-07-16,123.080001831055,123.300003051758,121.650001525879,122.209999084473,685700,98.8476181030273
2014-07-17,121.440002441406,122.970001220703,120.459999084473,120.709999084473,646400,97.6343765258789
2014-07-18,121.209999084473,122.48999786377,120.940002441406,122.180000305176,559800,98.8233489990234
2014-07-21,121.639999389648,122.220001220703,121.199996948242,121.660003662109,525800,98.4027786254883
2014-07-22,122.029998779297,122.98999786377,122.029998779297,122.730003356934,506200,99.2682266235352
2014-07-23,122.690002441406,122.919998168945,122.099998474121,122.629997253418,361900,99.1873474121094
2014-07-24,122.779998779297,123.120002746582,122.269996643066,122.529998779297,494600,99.1064224243164
2014-07-25,121.900001525879,122.470001220703,121.319999694824,122.269996643066,462200,98.8961486816406
2014-07-28,121.860000610352,122.150001525879,120.599998474121,121.5,786200,98.2733459472656
2014-07-29,121.559997558594,122.48999786377,120.839996337891,120.839996337891,705500,97.7395172119141
2014-07-30,123.900001525879,127,121.930000305176,123.449996948242,1218400,99.8505935668945
2014-07-31,122.169998168945,122.580001831055,119.529998779297,119.599998474121,1189100,96.7365646362305
2014-08-01,119.599998474121,120,117.209999084473,118.230003356934,1263100,95.6284637451172
2014-08-04,118.199996948242,119.51000213623,117.629997253418,119.069999694824,812200,96.3078994750977
2014-08-05,118.290000915527,118.790000915527,116.910003662109,117.389999389648,776200,94.9490280151367
2014-08-06,116.75,118.790000915527,116.730003356934,117.459999084473,767700,95.0056381225586
2014-08-07,117.620002746582,118.129997253418,116.019996643066,116.5,992900,94.6967697143555
2014-08-08,117.110000610352,118.669998168945,116.550003051758,118.559997558594,948700,96.3712463378906
2014-08-11,118.26000213623,120.120002746582,117.949996948242,118.870002746582,1018500,96.6232223510742
2014-08-12,118.680000305176,119.51000213623,118.23999786377,119.01000213623,1009800,96.7370147705078
2014-08-13,119.720001220703,120.190002441406,119.480003356934,119.949996948242,697100,97.501106262207
2014-08-14,120.040000915527,120.779998779297,119.930000305176,120.379997253418,663300,97.8506088256836
2014-08-15,120.589996337891,120.970001220703,119.139999389648,120.220001220703,908700,97.7205505371094
2014-08-18,120.940002441406,121.73999786377,120.839996337891,121.550003051758,891500,98.8016204833984
2014-08-19,121.730003356934,122.300003051758,121.629997253418,121.910003662109,872500,99.0942764282227
2014-08-20,121.879997253418,123.099998474121,121.5,122.930000305176,867200,99.9233856201172
2014-08-21,122.779998779297,123.720001220703,122.559997558594,123.480003356934,725100,100.370468139648
2014-08-22,123.110000610352,124.040000915527,123.050003051758,123.190002441406,725600,100.134742736816
2014-08-25,124.150001525879,125.120002746582,123.660003662109,125.099998474121,610000,101.687255859375
2014-08-26,125,126.360000610352,124.470001220703,126.080001831055,719300,102.483840942383
2014-08-27,126.5,126.669998168945,125.51000213623,125.98999786377,690800,102.410713195801
2014-08-28,124.959999084473,125.470001220703,124.669998168945,125.209999084473,517300,101.776679992676
2014-08-29,125.769996643066,126.199996948242,125.110000610352,125.76000213623,530700,102.223754882812
2014-09-02,126.449996948242,128.179992675781,126.449996948242,127.75,1085500,103.84130859375
2014-09-03,128.220001220703,128.509994506836,125.889999389648,126.01000213623,1026500,102.426956176758
2014-09-04,126.269996643066,127.099998474121,125.230003356934,125.610000610352,695700,102.101829528809
2014-09-05,125.330001831055,126.470001220703,124.410003662109,126.410003662109,713600,102.752090454102
2014-09-08,125.940002441406,126.819999694824,125.819999694824,126.309997558594,843600,102.670822143555
2014-09-09,125.809997558594,126.089996337891,124.51000213623,124.720001220703,861900,101.378395080566
2014-09-10,125.410003662109,126.080001831055,124.889999389648,125.599998474121,688000,102.093673706055
2014-09-11,124.720001220703,125.269996643066,124.569999694824,124.889999389648,896000,101.516555786133
2014-09-12,124.970001220703,125.589996337891,124.319999694824,124.839996337891,680200,101.475929260254
2014-09-15,124.660003662109,124.660003662109,123.48999786377,123.75,980700,100.58992767334
2014-09-16,124.139999389648,125.209999084473,123.51000213623,124.76000213623,704100,101.410888671875
2014-09-17,125.26000213623,127.580001831055,125.110000610352,126.550003051758,953500,102.86589050293
2014-09-18,127.360000610352,128.199996948242,127.190002441406,127.569999694824,712300,103.694999694824
2014-09-19,128.139999389648,128.369995117188,125.819999694824,126.650001525879,1332100,102.947158813477
2014-09-22,126.220001220703,126.430000305176,124.610000610352,124.76000213623,905100,101.410888671875
2014-09-23,124.610000610352,125.279998779297,123.76000213623,123.870002746582,918400,100.687454223633
2014-09-24,123.900001525879,125.26000213623,123.370002746582,125.220001220703,650600,101.784797668457
2014-09-25,124.370002746582,124.680000305176,122.709999084473,122.940002441406,1105000,99.9315185546875
2014-09-26,123.569999694824,124.51000213623,123.040000915527,124.139999389648,920800,100.906929016113
2014-09-29,122.449996948242,124.01000213623,122.190002441406,123.580001831055,660200,100.451751708984
2014-09-30,123.5,124.610000610352,122.889999389648,123.379997253418,849300,100.289176940918
2014-10-01,122.730003356934,122.949996948242,119.319999694824,119.650001525879,1361600,97.2572631835938
2014-10-02,119.589996337891,120.419998168945,118.26000213623,119.919998168945,911000,97.4767074584961
2014-10-03,121.319999694824,122.269996643066,120.589996337891,121.839996337891,666200,99.0374069213867
2014-10-06,122.290000915527,123.019996643066,121.150001525879,121.889999389648,660900,99.0780487060547
2014-10-07,120.809997558594,121.099998474121,119.040000915527,119.069999694824,729400,96.7858047485352
2014-10-08,118.76000213623,120.709999084473,117.569999694824,120.620002746582,1026400,98.0457229614258
2014-10-09,120.23999786377,120.25,117.040000915527,117.050003051758,1170700,95.1438293457031
2014-10-10,117,117.889999389648,114.470001220703,114.550003051758,1315000,93.1117401123047
2014-10-13,114.660003662109,115.379997253418,111.669998168945,111.779998779297,1169400,90.8601303100586
2014-10-14,112.330001831055,113.190002441406,111.300003051758,111.800003051758,960000,90.8764038085938
2014-10-15,109.720001220703,109.940002441406,105.410003662109,109.349998474121,2037200,88.8849029541016
2014-10-16,107.069999694824,110.889999389648,106.440002441406,109.870002746582,1612500,89.3075790405273
2014-10-17,110.709999084473,112.709999084473,110.709999084473,112.300003051758,1491800,91.2828140258789
2014-10-20,111.800003051758,113.589996337891,111.349998474121,113.470001220703,888200,92.2338409423828
2014-10-21,114.25,116.650001525879,113.889999389648,116.569999694824,1121400,94.7536697387695
2014-10-22,116.569999694824,116.680000305176,114.620002746582,114.75,856500,93.2742614746094
2014-10-23,116.5,117.389999389648,115.930000305176,116.51000213623,1180600,94.7049179077148
2014-10-24,116.819999694824,117.910003662109,116.309997558594,117.650001525879,803300,95.6315536499023
2014-10-27,117.669998168945,119.589996337891,116.769996643066,118.5,1651700,96.3224563598633
2014-10-28,118.860000610352,120.470001220703,118.819999694824,120.300003051758,1156700,97.7856063842773
2014-10-29,121.73999786377,126.120002746582,121.569999694824,123.76000213623,1401000,100.598045349121
2014-10-30,123.480003356934,124.879997253418,123.160003662109,124.110000610352,961200,100.882530212402
2014-10-31,125.349998474121,127.040000915527,125.349998474121,126.169998168945,1007800,102.557014465332
2014-11-03,126.550003051758,127.389999389648,126.029998779297,126.440002441406,643700,102.776481628418
2014-11-04,126.470001220703,128,126.150001525879,127.980003356934,1153200,104.028274536133
2014-11-05,128.570007324219,129.380004882812,127.849998474121,128.570007324219,825500,104.507850646973
2014-11-06,128.399993896484,129,127.470001220703,128.889999389648,692000,105.242721557617
2014-11-07,128.429992675781,129.440002441406,127.669998168945,129.050003051758,725500,105.373390197754
2014-11-10,128.600006103516,130.220001220703,128.479995727539,130.160003662109,911100,106.279754638672
2014-11-11,130.25,130.809997558594,130.080001831055,130.360000610352,801100,106.443023681641
2014-11-12,129.899993896484,130.570007324219,129.619995117188,130.279998779297,629700,106.377708435059
2014-11-13,130.259994506836,130.880004882812,129.350006103516,130.029998779297,589900,106.173568725586
2014-11-14,130.029998779297,130.300003051758,129.100006103516,129.380004882812,486900,105.64282989502
2014-11-17,128.850006103516,129.160003662109,128.369995117188,128.970001220703,551800,105.308052062988
2014-11-18,129.089996337891,131.240005493164,128.839996337891,130.309997558594,784300,106.402168273926
2014-11-19,129.820007324219,130.429992675781,129.110000610352,130.009994506836,536200,106.157211303711
2014-11-20,129,131.169998168945,128.910003662109,130.460006713867,727700,106.524681091309
2014-11-21,132.339996337891,132.479995727539,131.020004272461,131.369995117188,660500,107.267738342285
2014-11-24,132,132.740005493164,131.119995117188,132.169998168945,442600,107.920944213867
2014-11-25,132.210006713867,132.600006103516,131.029998779297,132.169998168945,791700,107.920944213867
2014-11-26,132.660003662109,132.690002441406,131.479995727539,132.190002441406,411600,107.93724822998
2014-11-28,132.429992675781,132.75,131.610000610352,131.770004272461,368400,107.594375610352
2014-12-01,131.270004272461,131.270004272461,129.809997558594,130.679992675781,569500,106.704322814941
2014-12-02,131.020004272461,132.899993896484,130.830001831055,132.630004882812,748900,108.296577453613
2014-12-03,132.779998779297,133.669998168945,132.160003662109,133.440002441406,800500,108.957939147949
2014-12-04,132.699996948242,133.699996948242,132.350006103516,133.600006103516,580700,109.088584899902
2014-12-05,134.100006103516,135.479995727539,133.809997558594,135.149993896484,807900,110.35417175293
2014-12-08,135.210006713867,137.149993896484,134.369995117188,135.869995117188,855900,110.942138671875
2014-12-09,133.619995117188,135.589996337891,132.639999389648,135.460006713867,885100,110.60733795166
2014-12-10,135.259994506836,135.869995117188,133.490005493164,133.630004882812,1267100,109.113098144531
2014-12-11,134.460006713867,135.710006713867,133.610000610352,133.889999389648,869300,109.325370788574
2014-12-12,132.139999389648,132.729995727539,127.680000305176,127.720001220703,1478400,104.287376403809
2014-12-15,128.559997558594,128.910003662109,124.76000213623,126.449996948242,1489600,103.250389099121
2014-12-16,125.459999084473,127.559997558594,124.01000213623,124.839996337891,1565600,101.935768127441
2014-12-17,125.5,129.5,125.319999694824,129.270004272461,1116300,105.553016662598
2014-12-18,130.949996948242,134.429992675781,129.809997558594,134.320007324219,1229400,109.676513671875
2014-12-19,135.070007324219,135.759994506836,133.419998168945,134.330001831055,1286400,109.684638977051
2014-12-22,134.330001831055,134.889999389648,134.050003051758,134.800003051758,533700,110.068435668945
2014-12-23,135.300003051758,137.330001831055,135.300003051758,136.759994506836,647300,111.668823242188
2014-12-24,136.619995117188,137.309997558594,135.699996948242,135.729995727539,296300,110.82780456543
2014-12-26,136.210006713867,136.539993286133,135.199996948242,135.270004272461,341000,110.452194213867
2014-12-29,135,136.389999389648,134.720001220703,135.309997558594,399900,110.484848022461
2014-12-30,134.860000610352,134.860000610352,134.100006103516,134.199996948242,533700,109.578506469727
2014-12-31,134.869995117188,134.869995117188,132.149993896484,132.25,545800,107.986251831055
2015-01-02,132.979995727539,133.490005493164,130.710006713867,132.089996337891,622200,107.855621337891
2015-01-05,130.779998779297,131.300003051758,127.209999084473,127.849998474121,1068600,104.393539428711
2015-01-06,127.830001831055,128.220001220703,123.480003356934,124.410003662109,1307600,101.584655761719
2015-01-07,125.75,127.040000915527,124.809997558594,126.620002746582,1271000,103.389213562012
2015-01-08,128.529998779297,129.369995117188,127.75,128.869995117188,1681400,105.226387023926
2015-01-09,129.330001831055,129.619995117188,127.26000213623,127.680000305176,843700,104.254722595215
2015-01-12,127.519996643066,127.690002441406,125.419998168945,126.379997253418,908800,103.193222045898
2015-01-13,128.130004882812,129.929992675781,126.319999694824,127.300003051758,1177000,103.944442749023
2015-01-14,124.900001525879,125.660003662109,123.120002746582,124.970001220703,1199900,102.04190826416
2015-01-15,125.129997253418,125.650001525879,122.730003356934,122.860000610352,888900,100.319038391113
2015-01-16,122.959999084473,124.73999786377,121.48999786377,124.660003662109,934800,101.788803100586
2015-01-20,125,125.870002746582,123.830001831055,125.160003662109,1020600,102.197059631348
2015-01-21,125.160003662109,126.830001831055,123.839996337891,126.339996337891,1172700,103.16056060791
