"Fecha","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
2014-01-17,55.5125007629395,58.064998626709,55.5099983215332,58.0449981689453,38344400,54.2421379089355
2014-01-21,58.5974998474121,58.875,57.7050018310547,57.9824981689453,19752400,54.1837348937988
2014-01-22,58.0999984741211,58.4550018310547,57.9199981689453,58.247501373291,7254400,54.4313621520996
2014-01-23,57.9150009155273,58.0825004577637,56.9150009155273,57.0625,13662400,53.3239936828613
2014-01-24,56.5999984741211,56.7400016784668,55.3125,55.3125,16043200,51.688648223877
2014-01-27,55.5175018310547,55.5175018310547,53.7799987792969,54.0550003051758,19470800,50.513542175293
2014-01-28,54.4049987792969,55.5900001525879,54.3499984741211,55.2400016784668,17852400,51.6208992004395
2014-01-29,54.7750015258789,55.185001373291,54.125,54.2799987792969,16800000,50.7238006591797
2014-01-30,56.4375,56.5,54.0774993896484,55.2200012207031,20040400,51.6022109985352
2014-01-31,54.0325012207031,54.7249984741211,53.7775001525879,53.8574981689453,24457200,50.3289794921875
2014-02-03,54.127498626709,54.4599990844727,53.0175018310547,53.3675003051758,21662400,49.8710861206055
2014-02-04,53.5400009155273,53.9700012207031,52.8450012207031,53.6349983215332,14913600,50.1210556030273
2014-02-05,53.310001373291,54.185001373291,53.2799987792969,53.9025001525879,13520800,50.3710327148438
2014-02-06,54.0200004577637,54.752498626709,53.9449996948242,54.752498626709,12721600,51.165340423584
2014-02-07,55.0475006103516,55.5,54.6150016784668,55.4449996948242,12537200,51.8124809265137
2014-02-10,55.4724998474121,55.5325012207031,54.997501373291,55.1375007629395,10316800,51.5251274108887
2014-02-11,55.2825012207031,55.7224998474121,55.0125007629395,55.5825004577637,9809600,51.9409675598145
2014-02-12,55.8600006103516,56.2249984741211,55.7224998474121,56.0424995422363,14650800,52.4652099609375
2014-02-13,55.7125015258789,56.1875,55.6150016784668,56.0125007629395,13158800,52.4371376037598
2014-02-14,56.0675010681152,56.560001373291,55.877498626709,56.5,12682000,52.8935127258301
2014-02-18,56.6199989318848,57.1199989318848,56.4049987792969,56.5149993896484,13427200,52.9075469970703
2014-02-19,56.4674987792969,56.9474983215332,55.9199981689453,55.9700012207031,9322000,52.397346496582
2014-02-20,56.0400009155273,56.2425003051758,55.6474990844727,55.8650016784668,8810000,52.2990608215332
2014-02-21,55.9324989318848,56.1674995422363,55.7449989318848,55.8400001525879,9136000,52.2756423950195
2014-02-24,55.9324989318848,56.8574981689453,55.8675003051758,56.5475006103516,10817200,52.9379844665527
2014-02-25,56.5475006103516,57.1074981689453,56.372501373291,56.7775001525879,11339600,53.1533012390137
2014-02-26,56.8074989318848,56.9749984741211,56.314998626709,56.5275001525879,10413600,52.919261932373
2014-02-27,56.5475006103516,56.9500007629395,56.4000015258789,56.5699996948242,8097600,52.9590492248535
2014-02-28,56.6175003051758,56.997501373291,55.1749992370605,56.4850006103516,14004000,52.8794746398926
2014-03-03,55.810001373291,56.0099983215332,54.8974990844727,55.3600006103516,16422800,51.8262825012207
2014-03-04,56.2874984741211,56.4925003051758,55.6450004577637,56.375,14884800,52.776496887207
2014-03-05,56.4049987792969,56.4500007629395,55.5750007629395,55.7024993896484,11328400,52.1469078063965
2014-03-06,55.939998626709,56.5175018310547,55.8300018310547,55.9650001525879,9120400,52.3926696777344
2014-03-07,56.2374992370605,56.4324989318848,55.8849983215332,56.3899993896484,8971200,52.7905311584473
2014-03-10,56.377498626709,56.5924987792969,56.1800003051758,56.375,7350400,52.776496887207
2014-03-11,56.4874992370605,57.0974998474121,56.1575012207031,56.7949981689453,11062800,53.1696853637695
2014-03-12,56.5299987792969,56.9199981689453,56.3224983215332,56.5250015258789,9394800,52.916919708252
2014-03-13,56.6650009155273,56.872501373291,55.1074981689453,55.1949996948242,11996400,51.6718215942383
2014-03-14,55.1549987792969,55.4799995422363,54.6399993896484,55.1925010681152,13692000,51.6694717407227
2014-03-17,55.497501373291,55.9700012207031,55.3450012207031,55.9449996948242,8800000,52.3739433288574
2014-03-18,56.1500015258789,56.6925010681152,55.8125,56.6025009155273,8304800,52.9894752502441
2014-03-19,56.6525001525879,56.7724990844727,55.5,55.9550018310547,7888800,52.38330078125
2014-03-20,56.0299987792969,56.0299987792969,55.2275009155273,55.4550018310547,11890000,51.9152030944824
2014-03-21,55.7425003051758,58.1674995422363,54.9249992370605,55.8424987792969,38092400,52.2779846191406
2014-03-24,56.3474998474121,56.5574989318848,54.7750015258789,55.1875,18228400,51.6647987365723
2014-03-25,55.5475006103516,55.7599983215332,54.5999984741211,54.5999984741211,11675200,51.1147918701172
2014-03-26,54.9874992370605,55.0475006103516,53.9199981689453,53.9199981689453,10657200,50.478199005127
2014-03-27,53.7224998474121,54.0424995422363,53.2625007629395,53.9425010681152,10489600,50.4992752075195
2014-03-28,53.6199989318848,54.0849990844727,52.6300010681152,53.0224990844727,14950000,49.6379814147949
2014-03-31,53.1974983215332,53.9650001525879,52.9174995422363,53.9650001525879,11639200,50.520320892334
2014-04-01,54.2700004577637,54.5400009155273,53.6375007629395,53.6749992370605,9090400,50.2488327026367
2014-04-02,53.6949996948242,54.125,53.3424987792969,53.6650009155273,9344800,50.2394714355469
2014-04-03,53.9474983215332,54.0699996948242,53.3450012207031,53.752498626709,14210400,50.321403503418
2014-04-04,53.8925018310547,53.9275016784668,51.4375,51.9249992370605,24449200,48.6105461120605
2014-04-07,51.6949996948242,51.8600006103516,50.2550010681152,50.8525009155273,40124000,47.6065101623535
2014-04-08,50.7050018310547,51.4799995422363,50.5,50.6474990844727,21745600,47.4145965576172
2014-04-09,51.1450004577637,51.9449996948242,50.6549987792969,51.8849983215332,19142800,48.5730934143066
2014-04-10,52.064998626709,52.2675018310547,50.0374984741211,50.3875007629395,20403600,47.1711845397949
2014-04-11,49.8074989318848,50,48.7099990844727,49.1575012207031,29939600,46.0196990966797
2014-04-14,49.9500007629395,50.4874992370605,49.502498626709,50.252498626709,20925600,47.0448036193848
2014-04-15,50.9599990844727,51.2350006103516,49.7924995422363,51.0125007629395,19214000,47.7562866210938
2014-04-16,51.75,52.3899993896484,51.3699989318848,52.3400001525879,15832800,48.9990539550781
2014-04-17,52.5849990844727,52.8849983215332,51.9874992370605,51.9874992370605,13364000,48.6690521240234
2014-04-21,52.2449989318848,52.375,52.0974998474121,52.2825012207031,10012400,48.9452285766602
2014-04-22,52.3349990844727,52.6450004577637,52.1324996948242,52.4925003051758,9840000,49.1418037414551
2014-04-23,52.5750007629395,52.5750007629395,52,52.2050018310547,8819600,48.8726692199707
2014-04-24,52.4500007629395,52.625,51.8974990844727,52.3499984741211,13547200,49.0084114074707
2014-04-25,50,50.9500007629395,49.6399993896484,49.7324981689453,38239200,46.5579872131348
2014-04-28,49.875,50.4824981689453,49.752498626709,50.3549995422363,24263200,47.140754699707
2014-04-29,50.4724998474121,51.0125007629395,50.4474983215332,50.6674995422363,12760000,47.4333114624023
2014-04-30,50.564998626709,50.9099998474121,50.4749984741211,50.6525001525879,12145600,47.4192733764648
2014-05-01,51.0250015258789,51.8274993896484,50.8400001525879,51.5224990844727,14273200,48.2337341308594
2014-05-02,51.435001373291,51.7750015258789,51,51.1049995422363,10908800,47.8428916931152
2014-05-05,50.9375,51.9700012207031,50.75,51.7825012207031,13792800,48.4771385192871
2014-05-06,51.6749992370605,51.7550010681152,51.2999992370605,51.3400001525879,10873200,48.0628814697266
2014-05-07,51.752498626709,52.25,51.1100006103516,52.1749992370605,14732000,48.8446044921875
2014-05-08,52.2324981689453,53.0250015258789,52.1525001525879,52.7249984741211,14613600,49.3594818115234
2014-05-09,52.5449981689453,52.7174987792969,52.0374984741211,52.7024993896484,11795600,49.3384132385254
2014-05-12,52.7700004577637,53.1199989318848,52.7574996948242,52.9249992370605,8732800,49.546703338623
2014-05-13,52.997501373291,53.1725006103516,52.8499984741211,53.0149993896484,7137600,49.6309661865234
2014-05-14,52.7999992370605,52.9700012207031,52.4650001525879,52.4650001525879,6838000,49.2089004516602
2014-05-15,52.25,52.4225006103516,51.6049995422363,51.8624992370605,12685200,48.6437911987305
2014-05-16,51.8974990844727,52.5224990844727,51.8974990844727,52.4524993896484,12279600,49.1971817016602
2014-05-19,52.3450012207031,52.7449989318848,52.2125015258789,52.5900001525879,7039600,49.3261337280273
2014-05-20,52.5800018310547,52.5800018310547,51.8499984741211,51.9799995422363,8740000,48.7540016174316
2014-05-21,52.2125015258789,52.6674995422363,52.1474990844727,52.5250015258789,9096400,49.2651710510254
2014-05-22,52.5325012207031,52.5699996948242,52.1749992370605,52.3424987792969,16870000,49.0939903259277
2014-05-23,52.497501373291,53.0675010681152,52.4275016784668,53.0175018310547,11117600,49.727108001709
2014-05-27,53.247501373291,53.6300010681152,53.2050018310547,53.625,9676800,50.2968940734863
2014-05-28,53.625,53.625,53.252498626709,53.4500007629395,7223200,50.1327629089355
2014-05-29,53.5,53.6725006103516,53.375,53.6674995422363,5260400,50.3367576599121
2014-05-30,53.9700012207031,53.9874992370605,53.3325004577637,53.7075004577637,6136400,50.3742752075195
2014-06-02,53.8424987792969,53.9225006103516,53.2099990844727,53.3800010681152,6364000,50.0671043395996
2014-06-03,53.2574996948242,53.3074989318848,52.7000007629395,52.8300018310547,9011600,49.5512466430664
2014-06-04,52.7900009155273,52.8574981689453,52.3624992370605,52.8574981689453,12589600,49.5770378112793
2014-06-05,53.0299987792969,53.125,52.6549987792969,53.0550003051758,6597600,49.7622871398926
2014-06-06,53.1324996948242,53.3499984741211,52.9025001525879,53.25,10002400,49.9451866149902
2014-06-09,53.372501373291,53.497501373291,52.9075012207031,53.1450004577637,5516400,49.8467025756836
2014-06-10,53.25,53.6949996948242,53.1875,53.5625,6835600,50.23828125
2014-06-11,53.247501373291,53.4775009155273,53.0299987792969,53.1699981689453,6758000,49.8701286315918
2014-06-12,53.0974998474121,53.2924995422363,52.8074989318848,52.9425010681152,6218000,49.6567611694336
2014-06-13,52.9674987792969,53.0175018310547,52.7125015258789,52.8224983215332,7085200,49.5441970825195
2014-06-16,52.7200012207031,52.747501373291,52.4925003051758,52.560001373291,7899200,49.2980079650879
2014-06-17,52.5349998474121,52.9799995422363,52.4749984741211,52.7024993896484,5722400,49.4316482543945
2014-06-18,52.6124992370605,52.8125,52.2574996948242,52.8125,10326000,49.5348243713379
2014-06-19,52.8675003051758,53.0400009155273,52.0050010681152,52.5800018310547,15331200,49.3167610168457
2014-06-20,52.8800010681152,53.0299987792969,52.2750015258789,52.372501373291,18358800,49.122127532959
2014-06-23,52.25,52.4524993896484,52.0449981689453,52.3675003051758,14765200,49.1174392700195
2014-06-24,52.3175010681152,52.6474990844727,51.8450012207031,51.9474983215332,13089600,48.7235107421875
2014-06-25,51.8274993896484,52.622501373291,51.8274993896484,52.2649993896484,8244800,49.021297454834
2014-06-26,52.4575004577637,52.4650001525879,51.8899993896484,52.2400016784668,8580400,48.9978561401367
2014-06-27,52.0250015258789,52.4749984741211,51.9650001525879,52.3199996948242,12961200,49.0728950500488
2014-06-30,52.1650009155273,52.935001373291,52.125,52.6775016784668,9961600,49.4082107543945
2014-07-01,52.9874992370605,53.8375015258789,52.9575004577637,53.5625,10993600,50.23828125
2014-07-02,53.7200012207031,53.872501373291,53.5625,53.7099990844727,5768800,50.3766288757324
2014-07-03,53.8274993896484,54.25,53.7750015258789,54.127498626709,5571600,50.7682037353516
2014-07-07,54.1074981689453,54.3875007629395,53.9099998474121,54.185001373291,6612400,50.822135925293
2014-07-08,54.1925010681152,54.2224998474121,53.2874984741211,53.814998626709,12149200,50.4751091003418
2014-07-09,53.875,54.0699996948242,53.627498626709,54.0400009155273,5177200,50.6861381530762
2014-07-10,53.4500007629395,54.2224998474121,53.1699981689453,53.8849983215332,8536800,50.540771484375
2014-07-11,53.9874992370605,54.2599983215332,53.5924987792969,54.25,5696800,50.8831253051758
2014-07-14,54.6875,55.5900001525879,54.4124984741211,55.2574996948242,13716400,51.8280944824219
2014-07-15,55.4174995422363,56.1875,55.2249984741211,55.4449996948242,10900800,52.0039482116699
2014-07-16,55.7350006103516,55.7900009155273,55.2700004577637,55.6674995422363,8853200,52.212646484375
2014-07-17,55.4850006103516,55.5,54.4575004577637,54.4700012207031,9806000,51.0894622802734
2014-07-18,54.7949981689453,55.4724998474121,54.7299995422363,55.0499992370605,11068000,51.6334686279297
2014-07-21,54.8824996948242,55.0325012207031,54.627498626709,54.8050003051758,6168400,51.4036712646484
2014-07-22,55.2299995422363,55.6474990844727,55.1525001525879,55.314998626709,7699200,51.882007598877
2014-07-23,55.372501373291,55.6349983215332,55.1699981689453,55.2999992370605,8189200,51.8679504394531
2014-07-24,55.8474998474121,55.9625015258789,55.4575004577637,55.685001373291,11947600,52.2290534973145
2014-07-25,53.5250015258789,54.1749992370605,52.8349990844727,53.6925010681152,27530400,50.3602027893066
2014-07-28,53.6049995422363,53.7400016784668,53.2799987792969,53.5550003051758,10401600,50.2312393188477
2014-07-29,53.5999984741211,53.9275016784668,53.3325004577637,53.375,10577200,50.0624122619629
2014-07-30,53.372501373291,53.6974983215332,53.3624992370605,53.5149993896484,10422800,50.1937294006348
2014-07-31,53.3175010681152,53.3400001525879,52.752498626709,52.752498626709,13874000,49.4785537719727
2014-08-01,52.4674987792969,53.2649993896484,52.4449996948242,52.9524993896484,14100000,49.666145324707
2014-08-04,53.2125015258789,53.2924995422363,52.8800010681152,53.0400009155273,8079600,49.7482032775879
2014-08-05,52.875,53.0974998474121,52.2924995422363,52.6349983215332,11151200,49.3683471679688
2014-08-06,52.4949989318848,52.8450012207031,52.4524993896484,52.6725006103516,7528400,49.4035148620605
2014-08-07,52.7949981689453,52.8624992370605,52.1500015258789,52.2599983215332,9568000,49.0166091918945
2014-08-08,52.2200012207031,52.6375007629395,52.0525016784668,52.6150016784668,9256800,49.3495941162109
2014-08-11,52.7599983215332,52.8050003051758,52.5074996948242,52.6450004577637,9018400,49.3777160644531
2014-08-12,52.5224990844727,52.7999992370605,52.3624992370605,52.5750007629395,6442000,49.3120613098145
2014-08-13,52.7374992370605,53.0250015258789,52.6150016784668,52.8574981689453,6451200,49.6714973449707
2014-08-14,53.0224990844727,53.1474990844727,52.8274993896484,53.1300010681152,7136800,49.9275817871094
2014-08-15,53.2224998474121,53.3300018310547,52.4824981689453,52.5475006103516,8999600,49.3801956176758
2014-08-18,52.872501373291,53.6074981689453,52.8175010681152,53.5800018310547,8352400,50.3504791259766
2014-08-19,53.6875,53.9225006103516,53.5325012207031,53.75,8212400,50.5102195739746
2014-08-20,53.6450004577637,54.1100006103516,53.6074981689453,54.0499992370605,7296800,50.7921409606934
2014-08-21,54.125,54.2425003051758,53.9275016784668,53.9375,5544000,50.6864128112793
2014-08-22,54.0499992370605,54.2374992370605,53.8250007629395,54.0224990844727,7145600,50.7662925720215
2014-08-25,54.2999992370605,54.3300018310547,53.9625015258789,54.0050010681152,4962400,50.7498474121094
2014-08-26,54.122501373291,54.5,54.0449981689453,54.1824989318848,6944000,50.9166488647461
2014-08-27,54.2799987792969,54.3824996948242,53.8224983215332,54.2825012207031,8035600,51.0106201171875
2014-08-28,53.75,53.935001373291,53.4425010681152,53.6500015258789,11083600,50.4162483215332
2014-08-29,53.6399993896484,53.75,53.0250015258789,53.1300010681152,14646000,49.9275817871094
2014-09-02,53.3525009155273,53.7425003051758,53.1775016784668,53.6824989318848,8066400,50.4467849731445
2014-09-03,53.7675018310547,54.0400009155273,53.5774993896484,53.7249984741211,7788400,50.4867286682129
2014-09-04,53.8600006103516,54.0299987792969,53.5,53.564998626709,9492400,50.3363761901855
2014-09-05,53.5900001525879,53.5924987792969,53.2750015258789,53.5525016784668,8202800,50.3246154785156
2014-09-08,53.502498626709,54.0550003051758,53.375,53.9425010681152,10266400,50.6911125183105
2014-09-09,53.8224983215332,53.8675003051758,53.5,53.5699996948242,7328800,50.3410682678223
2014-09-10,53.5175018310547,54.6624984741211,53.5099983215332,54.2200012207031,12646800,50.9519004821777
2014-09-11,54.1749992370605,54.1875,53.6124992370605,53.7374992370605,8861200,50.4984664916992
2014-09-12,53.7200012207031,53.9375,53.1875,53.5099983215332,8710800,50.2846794128418
2014-09-15,53.4625015258789,53.9025001525879,53.4625015258789,53.6599998474121,7036800,50.4256439208984
2014-09-16,53.7275009155273,54.4449996948242,53.4124984741211,54.3250007629395,9211600,51.0505676269531
2014-09-17,54.25,54.372501373291,53.4249992370605,53.8824996948242,12321200,50.6347351074219
2014-09-18,53.9824981689453,54.1699981689453,53.7874984741211,54.1100006103516,9215200,50.8485260009766
2014-09-19,54.4225006103516,54.5374984741211,53.872501373291,54.0625,20475200,50.8038749694824
2014-09-22,54.2449989318848,54.2449989318848,53.4375,53.4700012207031,9074000,50.2470779418945
2014-09-23,53.4749984741211,53.4749984741211,53.1150016784668,53.1150016784668,7959600,49.9135055541992
2014-09-24,53.1949996948242,53.75,53.0625,53.6025009155273,8336000,50.3716087341309
2014-09-25,53.5099983215332,53.5675010681152,52.6049995422363,52.6775016784668,11729600,49.502368927002
2014-09-26,52.8624992370605,53.0550003051758,52.6399993896484,52.9850006103516,7178800,49.7913246154785
2014-09-29,52.5525016784668,52.8650016784668,52.2799987792969,52.7324981689453,8788800,49.5540542602539
2014-09-30,52.7924995422363,53.5050010681152,52.7550010681152,53.3424987792969,11456000,50.1272888183594
2014-10-01,53.2125015258789,53.4524993896484,52.4375,52.502498626709,11686000,49.3379020690918
2014-10-02,52.25,52.5,51.9500007629395,52.4300003051758,11411600,49.2697830200195
2014-10-03,52.7574996948242,53.0750007629395,52.5449981689453,52.997501373291,9960800,49.8030815124512
2014-10-06,53.1474990844727,53.2874984741211,52.9150009155273,52.9474983215332,8937200,49.7560844421387
2014-10-07,52.7024993896484,52.7724990844727,51.9625015258789,52.0125007629395,8949600,48.87744140625
2014-10-08,52.0074996948242,53.1349983215332,51.9249992370605,53.0900001525879,14038800,49.8899955749512
2014-10-09,53.0525016784668,53.0525016784668,51.8950004577637,51.9275016784668,10996800,48.7975730895996
2014-10-10,51.9724998474121,52.3925018310547,51.2449989318848,51.2449989318848,11744400,48.1562080383301
2014-10-13,51.125,51.9375,50.9300003051758,51.0699996948242,12188800,47.9917526245117
2014-10-14,51.1025009155273,51.4749984741211,50.6100006103516,50.6800003051758,14018000,47.6252593994141
2014-10-15,50.2150001525879,50.4925003051758,49.2374992370605,50.0625,19668000,47.0449829101562
2014-10-16,49.2724990844727,50.8025016784668,48.7975006103516,50.75,15625600,47.6910438537598
2014-10-17,51.2099990844727,51.6425018310547,50.8925018310547,51.5,12731600,48.395824432373
2014-10-20,51.3824996948242,52.0499992370605,51.2849998474121,51.9625015258789,7628000,48.8304595947266
2014-10-21,52.4449996948242,53.3450012207031,51.9749984741211,53.3274993896484,12986000,50.1131896972656
2014-10-22,53.3224983215332,53.4874992370605,52.6925010681152,52.7299995422363,11042000,49.551700592041
2014-10-23,53.4674987792969,53.9749984741211,53.1699981689453,53.5699996948242,9729600,50.3410682678223
2014-10-24,53.4075012207031,53.5374984741211,52.9650001525879,53.3699989318848,10896000,50.1531143188477
2014-10-27,53.2649993896484,53.6824989318848,53.0525016784668,53.3525009155273,6658800,50.1366882324219
2014-10-28,53.6525001525879,54.2150001525879,53.5149993896484,54.1775016784668,10497600,50.9119606018066
2014-10-29,54.0774993896484,54.5999984741211,53.4375,53.6650009155273,16095200,50.4303283691406
2014-10-30,57.1324996948242,59.8199996948242,57.0050010681152,59.1624984741211,50857600,55.5964736938477
2014-10-31,59.3224983215332,60.625,59.3224983215332,60.3574981689453,24956000,56.7194519042969
2014-11-03,60.2449989318848,60.7999992370605,59.75,60.3849983215332,12716000,56.7452964782715
2014-11-04,59.9124984741211,60.752498626709,59.7750015258789,60.7425003051758,16644400,57.0812454223633
2014-11-05,61.0400009155273,63.0849990844727,61,62.3824996948242,21939600,58.6223831176758
2014-11-06,62.377498626709,62.7249984741211,61.8849983215332,62.5224990844727,13212000,58.7539482116699
2014-11-07,62.5299987792969,63.1074981689453,62.2599983215332,63.1074981689453,9507600,59.3036994934082
2014-11-10,62.9949989318848,63.0999984741211,62.1324996948242,62.5525016784668,13145200,58.782154083252
2014-11-11,62.2949981689453,62.4700012207031,62.0400009155273,62.4324989318848,8467600,58.6693801879883
2014-11-12,62.2125015258789,63.0400009155273,62.0849990844727,62.9874992370605,10897200,59.3049087524414
2014-11-13,63.0999984741211,63.0999984741211,62.3974990844727,62.7299995422363,12473200,59.0624618530273
2014-11-14,62.7849998474121,62.7900009155273,62.1824989318848,62.2099990844727,8532800,58.572868347168
2014-11-17,62.1450004577637,62.8574981689453,62.0400009155273,62.4500007629395,9876800,58.7988510131836
2014-11-18,62.4474983215332,62.9324989318848,62.2675018310547,62.4324989318848,7647200,58.7823638916016
2014-11-19,62.5574989318848,62.7075004577637,61.7975006103516,62.4650001525879,6642800,58.8129615783691
2014-11-20,61.8824996948242,62.9724998474121,61.877498626709,62.9174995422363,6704000,59.2390060424805
2014-11-21,63.7849998474121,64.1399993896484,63.2050018310547,63.5550003051758,11886800,59.8392333984375
2014-11-24,63.75,63.8125,63.4000015258789,63.6549987792969,10724800,59.9333915710449
2014-11-25,63.8400001525879,64.5,63.7050018310547,64.3150024414062,12966400,60.5548095703125
2014-11-26,64.370002746582,64.7375030517578,63.9000015258789,64.3150024414062,7977200,60.5548095703125
2014-11-28,64.6449966430664,64.875,64.4749984741211,64.5475006103516,5186800,60.7737197875977
2014-12-01,64.067497253418,65.1624984741211,64.067497253418,64.5374984741211,10925600,60.7642860412598
2014-12-02,64.7925033569336,65.0625,64.557502746582,65.0025024414062,8535200,61.2021141052246
2014-12-03,64.9100036621094,65.4700012207031,64.6725006103516,65.4000015258789,9382000,61.5763702392578
2014-12-04,65.5199966430664,65.5625,65.0124969482422,65.2850036621094,7362400,61.4680862426758
2014-12-05,65.4100036621094,65.8724975585938,65.25,65.8375015258789,7838000,61.98828125
2014-12-08,65.875,66.4075012207031,65.629997253418,65.7750015258789,12342000,61.929443359375
2014-12-09,64.875,66.182502746582,64.875,66.0350036621094,10454000,62.1742630004883
2014-12-10,65.9449996948242,66.2099990844727,65.25,65.4300003051758,8528000,61.6046180725098
2014-12-11,65.7375030517578,66.3949966430664,65.6275024414062,65.7799987792969,13383600,61.9341430664062
2014-12-12,65.1324996948242,66.1125030517578,64.1949996948242,64.1949996948242,15325600,60.4418258666992
2014-12-15,64.5425033569336,64.7125015258789,63.2724990844727,64.1750030517578,12825200,60.4229850769043
2014-12-16,63.2299995422363,64.6125030517578,63.0875015258789,63.3525009155273,12050400,59.6485786437988
2014-12-17,63.5299987792969,64.8899993896484,63.4249992370605,64.7699966430664,9714400,60.9832077026367
