"Fecha","VRSN.Open","VRSN.High","VRSN.Low","VRSN.Close","VRSN.Volume","VRSN.Adjusted"
2013-12-20,58.3699989318848,59.4000015258789,58.0900001525879,59.2700004577637,5553600,59.2700004577637
2013-12-23,59.5099983215332,59.6599998474121,59.060001373291,59.4700012207031,1623300,59.4700012207031
2013-12-24,59.4700012207031,59.4700012207031,59.0900001525879,59.2700004577637,398500,59.2700004577637
2013-12-26,59.3199996948242,59.8899993896484,59.25,59.6800003051758,597900,59.6800003051758
2013-12-27,59.7099990844727,59.7900009155273,59.3899993896484,59.4500007629395,579800,59.4500007629395
2013-12-30,59.2799987792969,59.4000015258789,58.9199981689453,59.1599998474121,866400,59.1599998474121
2013-12-31,59.3600006103516,59.8499984741211,59.3300018310547,59.7799987792969,769900,59.7799987792969
2014-01-02,59.7400016784668,60.1599998474121,59.4099998474121,60.0200004577637,1871900,60.0200004577637
2014-01-03,60.0900001525879,60.5099983215332,59.6800003051758,59.8400001525879,2203600,59.8400001525879
2014-01-06,60,60.1199989318848,59.2900009155273,59.4599990844727,1144500,59.4599990844727
2014-01-07,59.4900016784668,61.3300018310547,59.4799995422363,61.1399993896484,1696400,61.1399993896484
2014-01-08,60.3600006103516,61.2900009155273,60.3600006103516,61.2400016784668,1476900,61.2400016784668
2014-01-09,61.5,61.9300003051758,60.7900009155273,60.9799995422363,2238000,60.9799995422363
2014-01-10,60.9700012207031,61.5,60.9700012207031,61.4599990844727,1383000,61.4599990844727
2014-01-13,61.5499992370605,61.7999992370605,60.1699981689453,60.3300018310547,1100300,60.3300018310547
2014-01-14,60.6399993896484,61.5299987792969,60.4799995422363,61.5299987792969,803700,61.5299987792969
2014-01-15,61.7099990844727,62.6500015258789,61.5699996948242,62.6100006103516,1194100,62.6100006103516
2014-01-16,62.810001373291,62.9599990844727,61.560001373291,61.6199989318848,4449600,61.6199989318848
2014-01-17,61.5,61.9599990844727,61.0099983215332,61.8899993896484,1265800,61.8899993896484
2014-01-21,62.5999984741211,62.6100006103516,61.5900001525879,61.9599990844727,724200,61.9599990844727
2014-01-22,61.9700012207031,62.2099990844727,61.5400009155273,62.2099990844727,718400,62.2099990844727
2014-01-23,61.8600006103516,62.4799995422363,61.75,62.4700012207031,829200,62.4700012207031
2014-01-24,61.939998626709,61.9500007629395,60.3699989318848,60.3699989318848,1106400,60.3699989318848
2014-01-27,60.4000015258789,60.6399993896484,59.2999992370605,59.3800010681152,1816400,59.3800010681152
2014-01-28,59.3400001525879,60.0900001525879,59.3199996948242,59.5999984741211,1736400,59.5999984741211
2014-01-29,59.1699981689453,59.6500015258789,58.6699981689453,59.0099983215332,1032100,59.0099983215332
2014-01-30,59.4500007629395,59.8400001525879,59.3600006103516,59.439998626709,1031100,59.439998626709
2014-01-31,58.8300018310547,59.4099998474121,58.4700012207031,58.75,2604600,58.75
2014-02-03,58.4000015258789,58.7299995422363,56.2099990844727,56.2799987792969,2719800,56.2799987792969
2014-02-04,56.3400001525879,56.9900016784668,55.4300003051758,56.0999984741211,6082500,56.0999984741211
2014-02-05,56.3699989318848,56.7999992370605,55.4900016784668,55.5200004577637,4026900,55.5200004577637
2014-02-06,55.4199981689453,56.4900016784668,55.3800010681152,55.4199981689453,6766000,55.4199981689453
2014-02-07,53.0099983215332,53.1399993896484,50.4900016784668,52.6800003051758,6534100,52.6800003051758
2014-02-10,52.6800003051758,53.8699989318848,52.6800003051758,53.8699989318848,2460300,53.8699989318848
2014-02-11,53.6500015258789,54.0699996948242,53.3400001525879,53.9599990844727,1940100,53.9599990844727
2014-02-12,54.0800018310547,54.2299995422363,53.8300018310547,54.0800018310547,2310100,54.0800018310547
2014-02-13,51.4099998474121,54.5699996948242,51.4099998474121,54.4199981689453,1190200,54.4199981689453
2014-02-14,54.4199981689453,54.7900009155273,53.9500007629395,54.5200004577637,1721000,54.5200004577637
2014-02-18,54.4500007629395,55.5200004577637,54.3199996948242,55.5099983215332,2045600,55.5099983215332
2014-02-19,55.310001373291,55.9199981689453,55.1399993896484,55.2400016784668,1697800,55.2400016784668
2014-02-20,55.2999992370605,55.75,54.8400001525879,55.7000007629395,1374400,55.7000007629395
2014-02-21,55.8199996948242,55.9900016784668,54.9799995422363,54.9900016784668,2410600,54.9900016784668
2014-02-24,53.9000015258789,55.6100006103516,53.9000015258789,54.7200012207031,1089800,54.7200012207031
2014-02-25,54.8699989318848,55.25,54.7700004577637,55.0400009155273,1933000,55.0400009155273
2014-02-26,55.2400016784668,55.4799995422363,54.75,55.0299987792969,845600,55.0299987792969
2014-02-27,54.7599983215332,55.5,54.5299987792969,55.2299995422363,1430100,55.2299995422363
2014-02-28,55.0699996948242,55.6300010681152,54.7000007629395,55.1100006103516,1505400,55.1100006103516
2014-03-03,54.7099990844727,55.2900009155273,54.6599998474121,55.189998626709,1131600,55.189998626709
2014-03-04,55.7900009155273,56.2299995422363,55.6500015258789,56.2200012207031,1202100,56.2200012207031
2014-03-05,56.0800018310547,56.6599998474121,55.7799987792969,56.2200012207031,2245800,56.2200012207031
2014-03-06,56.189998626709,56.5499992370605,56.0499992370605,56.1699981689453,811700,56.1699981689453
2014-03-07,56.1699981689453,56.4099998474121,55.6599998474121,55.8800010681152,777300,55.8800010681152
2014-03-10,55.8300018310547,55.9300003051758,55,55.1500015258789,897100,55.1500015258789
2014-03-11,55.2000007629395,55.5699996948242,54.5299987792969,54.7099990844727,1474200,54.7099990844727
2014-03-12,54.560001373291,54.9000015258789,54.3800010681152,54.5999984741211,783100,54.5999984741211
2014-03-13,54.8199996948242,54.9700012207031,54.0999984741211,54.3499984741211,1230300,54.3499984741211
2014-03-14,54.3800010681152,55.2000007629395,54.3800010681152,54.8499984741211,1291900,54.8499984741211
2014-03-17,51.8600006103516,52,48.5499992370605,51.6800003051758,10815300,51.6800003051758
2014-03-18,51.6800003051758,52.7299995422363,51.5999984741211,52.4099998474121,2254200,52.4099998474121
2014-03-19,52.5,53.2200012207031,52.3199996948242,52.7000007629395,1796700,52.7000007629395
2014-03-20,52.7000007629395,52.8300018310547,52.1800003051758,52.4099998474121,1387600,52.4099998474121
2014-03-21,52.9000015258789,52.9599990844727,52.4199981689453,52.7799987792969,2482400,52.7799987792969
2014-03-24,52.810001373291,52.9000015258789,51.9199981689453,52.2200012207031,882800,52.2200012207031
2014-03-25,52.3600006103516,52.9000015258789,52.1199989318848,52.4900016784668,1148500,52.4900016784668
2014-03-26,52.6500015258789,53.5800018310547,52.4900016784668,53.2599983215332,1664500,53.2599983215332
2014-03-27,53.310001373291,53.5400009155273,52.7799987792969,53.3199996948242,1385200,53.3199996948242
2014-03-28,53.3600006103516,53.9900016784668,53.1100006103516,53.4900016784668,1450000,53.4900016784668
2014-03-31,53.5999984741211,54.2200012207031,53.5699996948242,53.9099998474121,1316300,53.9099998474121
2014-04-01,54.0800018310547,54.4700012207031,53.8400001525879,53.9500007629395,2517600,53.9500007629395
2014-04-02,54.3600006103516,54.3600006103516,52.7000007629395,52.8300018310547,1748400,52.8300018310547
2014-04-03,52.9900016784668,53.1599998474121,51.5699996948242,51.5900001525879,1646700,51.5900001525879
2014-04-04,51.9700012207031,52.2400016784668,50.5699996948242,50.7299995422363,1985600,50.7299995422363
2014-04-07,50.7400016784668,51.310001373291,50.2200012207031,50.4599990844727,1846600,50.4599990844727
2014-04-08,50.5400009155273,51.0900001525879,50.2999992370605,50.6800003051758,2808200,50.6800003051758
2014-04-09,50.9000015258789,51.4799995422363,50.8300018310547,51.25,1448100,51.25
2014-04-10,51.25,51.4900016784668,50.1800003051758,50.1800003051758,1697500,50.1800003051758
2014-04-11,50.0800018310547,50.4300003051758,48.9599990844727,49.0299987792969,2414200,49.0299987792969
2014-04-14,49.4300003051758,49.9900016784668,48.9000015258789,49.1800003051758,1211400,49.1800003051758
2014-04-15,49.1800003051758,49.8699989318848,48.5299987792969,49.7299995422363,1644700,49.7299995422363
2014-04-16,50,50.9000015258789,49.560001373291,50.5800018310547,1632200,50.5800018310547
2014-04-17,50.2599983215332,50.9500007629395,50.2299995422363,50.6599998474121,944600,50.6599998474121
2014-04-21,50.6399993896484,51.0499992370605,50.2799987792969,50.5800018310547,1088300,50.5800018310547
2014-04-22,50.5099983215332,51.3899993896484,50.5099983215332,50.8400001525879,1007500,50.8400001525879
2014-04-23,50.7799987792969,50.939998626709,49.7999992370605,50.0299987792969,1702700,50.0299987792969
2014-04-24,50.1300010681152,50.4300003051758,48.9900016784668,49.25,2614800,49.25
2014-04-25,48.939998626709,49.0900001525879,47.1100006103516,47.1500015258789,2978900,47.1500015258789
2014-04-28,47.7000007629395,47.9000015258789,46.4500007629395,47.0099983215332,2338600,47.0099983215332
2014-04-29,47.1100006103516,47.4199981689453,46.8699989318848,47.0400009155273,2465800,47.0400009155273
2014-04-30,46.7799987792969,47.4700012207031,46.4500007629395,47.1800003051758,2241000,47.1800003051758
2014-05-01,47.3199996948242,48.9700012207031,46.9199981689453,47.6100006103516,1919900,47.6100006103516
2014-05-02,47.5499992370605,48.5499992370605,46.9500007629395,48.4199981689453,2169900,48.4199981689453
2014-05-05,48.0999984741211,48.3800010681152,47.6699981689453,48.0299987792969,1681600,48.0299987792969
2014-05-06,47.7700004577637,48.0999984741211,47.5,47.5200004577637,1355600,47.5200004577637
2014-05-07,47.6599998474121,48.8499984741211,46.5400009155273,47.5499992370605,1414100,47.5499992370605
2014-05-08,47.5299987792969,48.4300003051758,47.2599983215332,47.7000007629395,1126700,47.7000007629395
2014-05-09,47.7799987792969,48.060001373291,47.2599983215332,47.9300003051758,1030700,47.9300003051758
2014-05-12,48.060001373291,49.1599998474121,48,48.8699989318848,1017800,48.8699989318848
2014-05-13,48.8300018310547,49.5900001525879,48.7299995422363,49.1300010681152,1689000,49.1300010681152
2014-05-14,49.0800018310547,49.2299995422363,48.7299995422363,48.8600006103516,1356600,48.8600006103516
2014-05-15,48.8600006103516,48.8600006103516,47.7700004577637,48.4300003051758,1318500,48.4300003051758
2014-05-16,48.3699989318848,48.5800018310547,47.8400001525879,48.2599983215332,1834000,48.2599983215332
2014-05-19,48.2999992370605,48.9000015258789,48.0999984741211,48.8899993896484,804400,48.8899993896484
2014-05-20,48.9599990844727,49.0999984741211,48.4099998474121,48.5800018310547,895200,48.5800018310547
2014-05-21,48.7599983215332,49.3199996948242,48.5999984741211,49.189998626709,952600,49.189998626709
2014-05-22,49.189998626709,49.7099990844727,49.1800003051758,49.2599983215332,802400,49.2599983215332
2014-05-23,49.2599983215332,49.9599990844727,49.2299995422363,49.9199981689453,883300,49.9199981689453
2014-05-27,50,50.060001373291,49.2700004577637,49.9199981689453,1645600,49.9199981689453
2014-05-28,49.9199981689453,50.2200012207031,49.6399993896484,50.0099983215332,1054400,50.0099983215332
2014-05-29,50.2400016784668,50.5900001525879,50.0099983215332,50.3400001525879,1306400,50.3400001525879
2014-05-30,50.2099990844727,50.4300003051758,49.7900009155273,50.0800018310547,979100,50.0800018310547
2014-06-02,50.0699996948242,50.0800018310547,49.6399993896484,49.9700012207031,928500,49.9700012207031
2014-06-03,49.7299995422363,50.5299987792969,49.7299995422363,50.3300018310547,1325500,50.3300018310547
2014-06-04,50.0800018310547,50.2999992370605,49.8499984741211,50.1199989318848,851200,50.1199989318848
2014-06-05,50.2700004577637,50.810001373291,50.0400009155273,50.6800003051758,756500,50.6800003051758
2014-06-06,50.9199981689453,51.2900009155273,50.7900009155273,51.0499992370605,726100,51.0499992370605
2014-06-09,51.0699996948242,51.3499984741211,50.8199996948242,51.2700004577637,901200,51.2700004577637
2014-06-10,51.0699996948242,51.2999992370605,50.810001373291,51.1100006103516,751800,51.1100006103516
2014-06-11,50.939998626709,51.4300003051758,50.7299995422363,51.3199996948242,797800,51.3199996948242
2014-06-12,51.1599998474121,51.3199996948242,50.6199989318848,50.7000007629395,1075500,50.7000007629395
2014-06-13,50.939998626709,51.3499984741211,50.6699981689453,50.810001373291,619700,50.810001373291
2014-06-16,50.689998626709,51.1500015258789,50.4500007629395,51.0999984741211,772300,51.0999984741211
2014-06-17,51.1100006103516,51.5,51,51.3800010681152,719500,51.3800010681152
2014-06-18,51.5200004577637,51.6300010681152,51.0499992370605,51.6100006103516,1031800,51.6100006103516
2014-06-19,51.7400016784668,51.9300003051758,51.2900009155273,51.4799995422363,907900,51.4799995422363
2014-06-20,51.4099998474121,51.4500007629395,50.6500015258789,50.7799987792969,3925300,50.7799987792969
2014-06-23,50.8699989318848,51.2599983215332,50.6199989318848,51.2400016784668,765900,51.2400016784668
2014-06-24,51.7799987792969,51.9500007629395,51.0099983215332,51.0900001525879,850500,51.0900001525879
2014-06-25,50.810001373291,51.0800018310547,50.5099983215332,50.9199981689453,630400,50.9199981689453
2014-06-26,50.9300003051758,51.1199989318848,50.4300003051758,50.7299995422363,564500,50.7299995422363
2014-06-27,49.6500015258789,49.8699989318848,48.3499984741211,48.7599983215332,2880900,48.7599983215332
2014-06-30,48.5900001525879,49.189998626709,48.3699989318848,48.810001373291,1313500,48.810001373291
2014-07-01,48.7999992370605,49.0800018310547,48.5699996948242,48.6699981689453,1114500,48.6699981689453
2014-07-02,48.6599998474121,49.5299987792969,48.5,49.4599990844727,839900,49.4599990844727
2014-07-03,49.4900016784668,50.3800010681152,49.4900016784668,50.2000007629395,495200,50.2000007629395
2014-07-07,50.310001373291,50.310001373291,49.5400009155273,49.6100006103516,732300,49.6100006103516
2014-07-08,49.4099998474121,49.5999984741211,48.9099998474121,49.3800010681152,1505400,49.3800010681152
2014-07-09,49.4000015258789,49.75,49.2700004577637,49.5099983215332,887500,49.5099983215332
2014-07-10,48.9500007629395,49.7900009155273,48.9000015258789,49.4000015258789,968000,49.4000015258789
2014-07-11,49.3400001525879,49.5900001525879,49.1399993896484,49.2599983215332,947100,49.2599983215332
2014-07-14,49.6300010681152,50.4199981689453,49.6300010681152,50.060001373291,1001500,50.060001373291
2014-07-15,50.1500015258789,50.5400009155273,49.8400001525879,49.8699989318848,761300,49.8699989318848
2014-07-16,50.0099983215332,50.1800003051758,49.5299987792969,49.5999984741211,750600,49.5999984741211
2014-07-17,49.3600006103516,49.7900009155273,48.7599983215332,48.9099998474121,1113800,48.9099998474121
2014-07-18,49.0900001525879,49.6199989318848,48.9500007629395,49.4199981689453,563900,49.4199981689453
2014-07-21,49.6399993896484,49.6399993896484,48.8199996948242,49.1500015258789,573200,49.1500015258789
2014-07-22,49.4300003051758,49.9900016784668,49.310001373291,49.5800018310547,1053600,49.5800018310547
2014-07-23,49.6100006103516,49.7799987792969,48.560001373291,48.5900001525879,1497300,48.5900001525879
2014-07-24,48.8600006103516,49.9700012207031,48.6199989318848,49.8300018310547,2273500,49.8300018310547
2014-07-25,52.5,56.3300018310547,51.7599983215332,55.5900001525879,6441100,55.5900001525879
2014-07-28,55.3600006103516,55.3699989318848,53.9199981689453,53.9700012207031,2188000,53.9700012207031
2014-07-29,54.2400016784668,54.5299987792969,53.7799987792969,53.7900009155273,1711500,53.7900009155273
2014-07-30,54.0200004577637,54.4799995422363,53.7099990844727,54.3300018310547,1462200,54.3300018310547
2014-07-31,53.9199981689453,54.7200012207031,53.6599998474121,54.0499992370605,1614600,54.0499992370605
2014-08-01,54.4099998474121,54.5,52.75,53.2000007629395,1318800,53.2000007629395
2014-08-04,53.5299987792969,55.5999984741211,53.2000007629395,54.5499992370605,2452000,54.5499992370605
2014-08-05,54.2999992370605,55.1100006103516,53.8699989318848,54.5699996948242,1475200,54.5699996948242
2014-08-06,54.5200004577637,55.310001373291,54.2200012207031,54.810001373291,1120500,54.810001373291
2014-08-07,54.8699989318848,55,54.2200012207031,54.4500007629395,1013300,54.4500007629395
2014-08-08,54.4700012207031,54.8800010681152,54.3699989318848,54.6199989318848,745100,54.6199989318848
2014-08-11,54.8899993896484,55.4199981689453,54.8300018310547,54.8600006103516,896900,54.8600006103516
2014-08-12,54.8499984741211,55.7599983215332,54.7400016784668,55.060001373291,1229800,55.060001373291
2014-08-13,55.1100006103516,55.5699996948242,55.0099983215332,55.4199981689453,737000,55.4199981689453
2014-08-14,55.5499992370605,55.939998626709,55.2999992370605,55.4900016784668,837900,55.4900016784668
2014-08-15,55.7400016784668,56.3199996948242,55.4599990844727,55.7400016784668,1146500,55.7400016784668
2014-08-18,56.2000007629395,56.4700012207031,55.9000015258789,56.0099983215332,730800,56.0099983215332
2014-08-19,56.0400009155273,56.2999992370605,55.6599998474121,55.9199981689453,656400,55.9199981689453
2014-08-20,55.7200012207031,56.4599990844727,55.5099983215332,56.3300018310547,500100,56.3300018310547
2014-08-21,56.0200004577637,57.1699981689453,55.7599983215332,56.4700012207031,1092100,56.4700012207031
2014-08-22,56.6699981689453,56.7400016784668,55.2799987792969,56.2999992370605,1370100,56.2999992370605
2014-08-25,56.5200004577637,56.9900016784668,56.1199989318848,56.5999984741211,828700,56.5999984741211
2014-08-26,56.5200004577637,57.2299995422363,56.2900009155273,57.1699981689453,886500,57.1699981689453
2014-08-27,57,57.310001373291,56.2799987792969,56.4599990844727,642200,56.4599990844727
2014-08-28,55.939998626709,56.7299995422363,55.9000015258789,56.4700012207031,614800,56.4700012207031
2014-08-29,56.5499992370605,57.4300003051758,56.5499992370605,57.0800018310547,827600,57.0800018310547
2014-09-02,57.3800010681152,57.5699996948242,56.8699989318848,57.189998626709,1503200,57.189998626709
2014-09-03,57.2900009155273,57.4900016784668,56.6300010681152,56.7299995422363,1185200,56.7299995422363
2014-09-04,56.7900009155273,57.4000015258789,56.5900001525879,57.0499992370605,849300,57.0499992370605
2014-09-05,56.9099998474121,57.2799987792969,56.8400001525879,57.2299995422363,697800,57.2299995422363
2014-09-08,57.0900001525879,57.4300003051758,56.689998626709,56.8499984741211,1687200,56.8499984741211
2014-09-09,56.9000015258789,56.9799995422363,55.9099998474121,55.939998626709,1648900,55.939998626709
2014-09-10,56.0699996948242,56.5900001525879,55.9500007629395,56.4599990844727,1854600,56.4599990844727
2014-09-11,56.3300018310547,56.7200012207031,56.189998626709,56.5299987792969,1285500,56.5299987792969
2014-09-12,56.1300010681152,56.75,56.0699996948242,56.1500015258789,764700,56.1500015258789
2014-09-15,56.2299995422363,56.7400016784668,55.5,55.5800018310547,1159700,55.5800018310547
2014-09-16,55.439998626709,55.939998626709,55.1100006103516,55.75,981900,55.75
2014-09-17,55.6800003051758,56.2400016784668,55.4500007629395,55.6399993896484,1134500,55.6399993896484
2014-09-18,55.9500007629395,56.1699981689453,55.4599990844727,55.7900009155273,1294900,55.7900009155273
2014-09-19,55.7599983215332,55.939998626709,54.810001373291,55.8400001525879,4414700,55.8400001525879
2014-09-22,55.7900009155273,56.25,55.3300018310547,55.5400009155273,1160300,55.5400009155273
2014-09-23,55.3499984741211,55.7099990844727,55.2200012207031,55.3300018310547,751800,55.3300018310547
2014-09-24,55.4500007629395,56.4000015258789,55.3699989318848,56.2099990844727,877800,56.2099990844727
2014-09-25,55.9000015258789,56.1500015258789,55.1699981689453,55.2900009155273,1176500,55.2900009155273
2014-09-26,55.3400001525879,55.689998626709,55.1599998474121,55.4900016784668,667100,55.4900016784668
2014-09-29,55.0299987792969,55.5699996948242,54.8899993896484,55.2099990844727,948400,55.2099990844727
2014-09-30,55.2700004577637,55.6100006103516,55.060001373291,55.1199989318848,804100,55.1199989318848
2014-10-01,55.0099983215332,55.1100006103516,54.0499992370605,54.310001373291,885900,54.310001373291
2014-10-02,54.4900016784668,56.060001373291,54.3199996948242,55.5200004577637,1484000,55.5200004577637
2014-10-03,55.9599990844727,56.4000015258789,55.5200004577637,56.0200004577637,726700,56.0200004577637
2014-10-06,56.310001373291,56.4500007629395,55.4300003051758,55.8300018310547,539100,55.8300018310547
2014-10-07,55.560001373291,55.9700012207031,55,55.0099983215332,642600,55.0099983215332
2014-10-08,55.1100006103516,56.2999992370605,54.8300018310547,56.1300010681152,649700,56.1300010681152
2014-10-09,55.9099998474121,56.25,55.1500015258789,55.25,572900,55.25
2014-10-10,55.1300010681152,55.7099990844727,53.8699989318848,53.8699989318848,1032500,53.8699989318848
2014-10-13,53.8600006103516,54.5400009155273,53.0400009155273,53.6800003051758,1028500,53.6800003051758
2014-10-14,54.1399993896484,54.6800003051758,53.5299987792969,53.6300010681152,1168600,53.6300010681152
2014-10-15,53.1699981689453,53.6599998474121,52.3300018310547,53.1399993896484,1226400,53.1399993896484
2014-10-16,52.2900009155273,54.0800018310547,52.0999984741211,53.75,987900,53.75
2014-10-17,54.5699996948242,55.060001373291,54,54.2400016784668,866400,54.2400016784668
2014-10-20,53.9099998474121,55.2299995422363,53.3300018310547,55.1699981689453,599300,55.1699981689453
2014-10-21,55.3800010681152,56.7400016784668,54.9799995422363,56.6100006103516,989200,56.6100006103516
2014-10-22,56.7000007629395,57.0099983215332,55.1399993896484,55.189998626709,1081000,55.189998626709
2014-10-23,55.4199981689453,56.4199981689453,55.0299987792969,56.3400001525879,1297600,56.3400001525879
2014-10-24,56.439998626709,59.8499984741211,56.4300003051758,58.5499992370605,1866700,58.5499992370605
2014-10-27,58.3699989318848,59.2000007629395,58.2099990844727,58.6399993896484,1036100,58.6399993896484
2014-10-28,58.75,59.2799987792969,58.4500007629395,59.0400009155273,1118700,59.0400009155273
2014-10-29,58.9300003051758,59.2700004577637,58.3300018310547,58.7299995422363,762700,58.7299995422363
2014-10-30,58.4199981689453,58.9799995422363,57.7299995422363,58.7900009155273,860200,58.7900009155273
2014-10-31,59.4599990844727,59.8300018310547,59.2000007629395,59.7599983215332,1313200,59.7599983215332
2014-11-03,59.6699981689453,60.1800003051758,59.4900016784668,59.560001373291,675700,59.560001373291
2014-11-04,58.8499984741211,59.2799987792969,58.189998626709,58.7900009155273,1308600,58.7900009155273
2014-11-05,59.0900001525879,59.3499984741211,58.6100006103516,59.2400016784668,732300,59.2400016784668
2014-11-06,59.3600006103516,60.25,59.1399993896484,59.810001373291,1395800,59.810001373291
2014-11-07,59.7700004577637,60.0299987792969,59.2599983215332,59.7999992370605,798400,59.7999992370605
2014-11-10,59.7099990844727,60.7200012207031,59.5099983215332,60.4700012207031,1330500,60.4700012207031
2014-11-11,60.5299987792969,60.5900001525879,59.8499984741211,59.9300003051758,723600,59.9300003051758
2014-11-12,59.5900001525879,60.3899993896484,59.5,60.3600006103516,578500,60.3600006103516
2014-11-13,60.2999992370605,60.5400009155273,59.7799987792969,60.189998626709,508400,60.189998626709
2014-11-14,59.9500007629395,60.810001373291,59.9300003051758,60.6800003051758,697600,60.6800003051758
2014-11-17,60.6800003051758,61.2299995422363,60.4000015258789,60.6599998474121,969500,60.6599998474121
2014-11-18,60.5699996948242,61.25,60.4700012207031,60.5999984741211,1162400,60.5999984741211
2014-11-19,59.9900016784668,59.9900016784668,59.2000007629395,59.3800010681152,1107600,59.3800010681152
2014-11-20,59.2400016784668,59.9799995422363,59.060001373291,59.7299995422363,934000,59.7299995422363
2014-11-21,60.3499984741211,60.3499984741211,59.810001373291,59.9000015258789,980800,59.9000015258789
2014-11-24,60.189998626709,60.4099998474121,59.9199981689453,60.2400016784668,800800,60.2400016784668
2014-11-25,60.2299995422363,60.2900009155273,59.560001373291,59.8699989318848,1254300,59.8699989318848
2014-11-26,60,60.25,59.8199996948242,60.0699996948242,857900,60.0699996948242
2014-11-28,60,60.4000015258789,59.9799995422363,60.0999984741211,566400,60.0999984741211
2014-12-01,59.6699981689453,60.0299987792969,58.7000007629395,58.7099990844727,898600,58.7099990844727
2014-12-02,58.5999984741211,59,58.2400016784668,58.7299995422363,1202900,58.7299995422363
2014-12-03,58.4599990844727,59.310001373291,58.310001373291,58.6500015258789,1036200,58.6500015258789
2014-12-04,58.5900001525879,59.2999992370605,58.3199996948242,59.0400009155273,749900,59.0400009155273
2014-12-05,59.1399993896484,59.5400009155273,58.6300010681152,58.8199996948242,708800,58.8199996948242
2014-12-08,58.7299995422363,59.2299995422363,57.4000015258789,57.5,1143700,57.5
2014-12-09,56.8600006103516,57.4700012207031,56.6599998474121,57.3800010681152,1323400,57.3800010681152
2014-12-10,57.0800018310547,57.6399993896484,56.3699989318848,56.6500015258789,996400,56.6500015258789
2014-12-11,56.9599990844727,57.9300003051758,56.810001373291,57.4900016784668,1185600,57.4900016784668
2014-12-12,57.1300010681152,57.6500015258789,56.6800003051758,56.9799995422363,814900,56.9799995422363
