"Fecha","GPC.Open","GPC.High","GPC.Low","GPC.Close","GPC.Volume","GPC.Adjusted"
2014-01-24,83.3000030517578,83.5199966430664,82.3300018310547,82.3399963378906,848700,62.6229095458984
2014-01-27,82.6399993896484,83.4700012207031,82.1399993896484,82.9100036621094,840500,63.0564193725586
2014-01-28,83.4000015258789,83.6800003051758,82.9199981689453,83.2099990844727,1356000,63.2845611572266
2014-01-29,82.629997253418,82.8600006103516,81.0599975585938,81.3199996948242,696400,61.8471641540527
2014-01-30,81.9899978637695,82.1399993896484,81.25,82.0800018310547,805800,62.4251670837402
2014-01-31,81.0800018310547,82.5699996948242,81.0199966430664,82.25,824000,62.5544662475586
2014-02-03,81.9599990844727,82.1999969482422,77.5,77.75,1524200,59.1320304870605
2014-02-04,77.4000015258789,78.4300003051758,76.5,78,1739100,59.322193145752
2014-02-05,77.9599990844727,78.3600006103516,76.8499984741211,78.0699996948242,1058900,59.3754081726074
2014-02-06,78.5400009155273,80.8899993896484,78.2600021362305,80.5999984741211,1085600,61.2995719909668
2014-02-07,81.1500015258789,81.7300033569336,80.8000030517578,81.5899963378906,622500,62.0525054931641
2014-02-10,81.5100021362305,82.1399993896484,81.120002746582,81.879997253418,583600,62.2730522155762
2014-02-11,82,83.2300033569336,81.9599990844727,82.8499984741211,635800,63.0107841491699
2014-02-12,83.0400009155273,83.9100036621094,82.9199981689453,83.8199996948242,706300,63.7485198974609
2014-02-13,83.1100006103516,85.0400009155273,83.1100006103516,84.6399993896484,931800,64.3721466064453
2014-02-14,84.6999969482422,85.9899978637695,84.25,85.9499969482422,949300,65.3684692382812
2014-02-18,87,90,87,87.4100036621094,1923900,66.4788589477539
2014-02-19,87.3600006103516,87.3600006103516,86.1800003051758,86.4599990844727,1141300,65.7563323974609
2014-02-20,86.2699966430664,87.1699981689453,85.8600006103516,87.0500030517578,663400,66.205078125
2014-02-21,87.1399993896484,87.629997253418,86.629997253418,87.25,542000,66.357177734375
2014-02-24,87.4499969482422,88.0500030517578,87.1100006103516,87.120002746582,657800,66.2582931518555
2014-02-25,87.1800003051758,87.3300018310547,86.5500030517578,86.7099990844727,852000,65.9464797973633
2014-02-26,86.7399978637695,87.7799987792969,86.6399993896484,87.1500015258789,664100,66.2810974121094
2014-02-27,86.9400024414062,87.1399993896484,86.0999984741211,86.7900009155273,618700,66.0073013305664
2014-02-28,87.0500030517578,88.2699966430664,86.7600021362305,88.0899963378906,811400,66.9960250854492
2014-03-03,86.8000030517578,87.2799987792969,85.9899978637695,86.9800033569336,756100,66.1518249511719
2014-03-04,88.0899963378906,88.3099975585938,87.4100036621094,87.9300003051758,743300,66.8743362426758
2014-03-05,87.620002746582,88.1399993896484,87.25,87.5999984741211,594400,67.0618743896484
2014-03-06,88.0299987792969,88.120002746582,87.0100021362305,87.0899963378906,523200,66.6714782714844
2014-03-07,87.3499984741211,87.7600021362305,87.0299987792969,87.4800033569336,486400,66.9700088500977
2014-03-10,87.3000030517578,87.4899978637695,86.2200012207031,86.5500030517578,595800,66.2580947875977
2014-03-11,86.7600021362305,87.0999984741211,86.1600036621094,86.4400024414062,447700,66.1738586425781
2014-03-12,86.0599975585938,86.8000030517578,85.75,86.7799987792969,513900,66.4341506958008
2014-03-13,87.1100006103516,87.25,85.5400009155273,85.5400009155273,818500,65.4848937988281
2014-03-14,85.5,86.1100006103516,85.3300018310547,85.4300003051758,865400,65.4006805419922
2014-03-17,86.0100021362305,86.4000015258789,85.3300018310547,85.7699966430664,673200,65.6609268188477
2014-03-18,85.9300003051758,86.0999984741211,85.5299987792969,85.8499984741211,493100,65.72216796875
2014-03-19,85.9700012207031,86.2600021362305,84.3600006103516,84.9000015258789,698400,64.9949111938477
2014-03-20,84.6800003051758,85.3000030517578,84.4599990844727,85.0800018310547,598400,65.1327133178711
2014-03-21,85.5,85.6399993896484,84.5899963378906,84.6900024414062,1192100,64.8341369628906
2014-03-24,84.9100036621094,85.3199996948242,83.9199981689453,84.1999969482422,572600,64.4590072631836
2014-03-25,84.9599990844727,85.0500030517578,84.1100006103516,84.4599990844727,683100,64.658088684082
2014-03-26,84.7300033569336,85.0800018310547,83.9700012207031,84.2399978637695,604700,64.4896621704102
2014-03-27,84.0500030517578,84.1600036621094,83.5100021362305,83.9599990844727,444500,64.2752990722656
2014-03-28,84.370002746582,85.379997253418,84.0599975585938,85.2300033569336,464000,65.24755859375
2014-03-31,85.7399978637695,86.8899993896484,85.3600006103516,86.8499984741211,739400,66.4877243041992
2014-04-01,86.7699966430664,86.9300003051758,86,86.8000030517578,770800,66.4494552612305
2014-04-02,87,87.4899978637695,86.5299987792969,87,883900,66.6025695800781
2014-04-03,87.7099990844727,87.9499969482422,87.1699981689453,87.6100006103516,690200,67.0695571899414
2014-04-04,88.0899963378906,88.1800003051758,86,86.3000030517578,545000,66.0666809082031
2014-04-07,85.9000015258789,86.2900009155273,84.1999969482422,84.6800003051758,621200,64.8265151977539
2014-04-08,84.5599975585938,86.2699966430664,84.3499984741211,86.1800003051758,647900,65.9747924804688
2014-04-09,86.5199966430664,87.1699981689453,85.8899993896484,87.0599975585938,657900,66.6485061645508
2014-04-10,87.0299987792969,87.3199996948242,85.4499969482422,85.4599990844727,655600,65.4236373901367
2014-04-11,84.7699966430664,85.4800033569336,84.4499969482422,84.5500030517578,518700,64.7269744873047
2014-04-14,85.370002746582,85.4400024414062,84.0899963378906,84.879997253418,442200,64.9795913696289
2014-04-15,85.0800018310547,85.3600006103516,83.7200012207031,85.1999969482422,440000,65.2245559692383
2014-04-16,86.9599990844727,87.5999984741211,86.75,87.4100036621094,1078900,66.9164428710938
2014-04-17,87.4000015258789,88.2799987792969,87.1600036621094,87.3199996948242,936100,66.847541809082
2014-04-21,87.2699966430664,88.2300033569336,86.7099990844727,87.9499969482422,847100,67.3298263549805
2014-04-22,88.1900024414062,89.0500030517578,85.9700012207031,86.1900024414062,1502800,65.9824829101562
2014-04-23,86.2099990844727,86.9199981689453,85.3300018310547,86.6399993896484,1099500,66.3269882202148
2014-04-24,86.8399963378906,86.8399963378906,85.8899993896484,86.2300033569336,435900,66.0130920410156
2014-04-25,86.0599975585938,86.0599975585938,85.2699966430664,85.629997253418,528300,65.5537490844727
2014-04-28,86.0599975585938,86.7300033569336,85,86.5400009155273,817300,66.2504119873047
2014-04-29,86.75,86.9100036621094,86.0899963378906,86.1399993896484,475000,65.9441986083984
2014-04-30,86.1399993896484,87.1800003051758,85.7699966430664,87.120002746582,924100,66.6944351196289
2014-05-01,87.0800018310547,87.5,85.629997253418,85.8399963378906,761900,65.7145309448242
2014-05-02,85.6600036621094,86.620002746582,85.2600021362305,85.5699996948242,1039800,65.5078353881836
2014-05-05,85.2900009155273,85.3600006103516,84.4899978637695,84.7300033569336,892900,64.8647918701172
2014-05-06,84.5500030517578,84.879997253418,83.9599990844727,84.2699966430664,726400,64.5126266479492
2014-05-07,84.5299987792969,84.8300018310547,83.8399963378906,84.7600021362305,717700,64.8877639770508
2014-05-08,84.7799987792969,85.6800003051758,84.620002746582,85,551700,65.0714797973633
2014-05-09,84.9599990844727,85.1399993896484,84.3199996948242,85.1399993896484,528200,65.1786651611328
2014-05-12,85.3600006103516,86.1900024414062,85.1699981689453,86.1500015258789,419800,65.9518432617188
2014-05-13,86.1900024414062,86.4300003051758,85.620002746582,85.8399963378906,429900,65.7145309448242
2014-05-14,85.879997253418,85.879997253418,85.1999969482422,85.3000030517578,345900,65.3011245727539
2014-05-15,85,85.1600036621094,83.9599990844727,84.5400009155273,545900,64.7192993164062
2014-05-16,84.5800018310547,85.3499984741211,84.2799987792969,85.3099975585938,452700,65.3087768554688
2014-05-19,84.9100036621094,85.1500015258789,84.629997253418,84.9000015258789,676600,64.9949111938477
2014-05-20,84.6999969482422,84.6999969482422,83.4300003051758,83.7300033569336,568400,64.0992431640625
2014-05-21,84.1600036621094,84.8600006103516,84.129997253418,84.7799987792969,450900,64.9030456542969
2014-05-22,84.870002746582,85.5,84.6900024414062,85.0400009155273,284600,65.1021118164062
2014-05-23,85.0500030517578,85.5199966430664,84.9199981689453,85.3899993896484,281300,65.3700408935547
2014-05-27,85.7099990844727,86.1800003051758,85.4300003051758,85.8099975585938,407300,65.6915893554688
2014-05-28,85.8600006103516,86.370002746582,85.4100036621094,86.1600036621094,291900,65.9595108032227
2014-05-29,86.2699966430664,86.2699966430664,85.5,85.7600021362305,448200,65.6532745361328
2014-05-30,85.7099990844727,86.370002746582,85.5199966430664,86.3300018310547,449700,66.0896606445312
2014-06-02,86.370002746582,86.9800033569336,85.9300003051758,86.7799987792969,504900,66.4341506958008
2014-06-03,86.1900024414062,86.4400024414062,85.0800018310547,85.6100006103516,1209400,65.5384521484375
2014-06-04,84.9499969482422,85.5199966430664,84.8099975585938,85.5,666800,65.8968505859375
2014-06-05,85.6999969482422,86.1900024414062,85.0500030517578,85.9700012207031,524700,66.2590866088867
2014-06-06,86.0599975585938,86.8399963378906,85.8399963378906,86.75,406000,66.860237121582
2014-06-09,86.6500015258789,87.2699966430664,86.5,86.8099975585938,319400,66.9064788818359
2014-06-10,86.5899963378906,86.7600021362305,86.0199966430664,86.1699981689453,392100,66.4132308959961
2014-06-11,85.75,85.9700012207031,85.0500030517578,85.5599975585938,555400,65.9430999755859
2014-06-12,85.4899978637695,85.4899978637695,84.9800033569336,85.0899963378906,431300,65.5808258056641
2014-06-13,85.1699981689453,85.5999984741211,84.9199981689453,85.0999984741211,329600,65.5885314941406
2014-06-16,84.9800033569336,85.5599975585938,84.9499969482422,85.4599990844727,505700,65.8660430908203
2014-06-17,85.1399993896484,86.2099990844727,85.0100021362305,86.0100021362305,379500,66.2898941040039
2014-06-18,86.1399993896484,86.9000015258789,85.8300018310547,86.8600006103516,369900,66.9450225830078
2014-06-19,87.0299987792969,87.3399963378906,86.370002746582,86.6600036621094,451700,66.7908782958984
2014-06-20,87.0299987792969,87.5,86.5400009155273,87.4700012207031,775100,67.415168762207
2014-06-23,87.3199996948242,87.629997253418,86.8300018310547,86.9400024414062,347800,67.0066986083984
2014-06-24,86.7900009155273,87.1699981689453,86.3199996948242,86.379997253418,409300,66.575080871582
2014-06-25,86.1100006103516,86.8399963378906,86.0500030517578,86.5299987792969,370100,66.6907043457031
2014-06-26,86.620002746582,86.7200012207031,85.7399978637695,86.4599990844727,291900,66.63671875
2014-06-27,86.2900009155273,87.4599990844727,86.2900009155273,87.379997253418,620600,67.3457946777344
2014-06-30,87.2699966430664,87.9400024414062,87.0699996948242,87.8000030517578,696100,67.6695022583008
2014-07-01,87,88.2099990844727,86.5999984741211,87.9100036621094,795000,67.7542953491211
2014-07-02,87.620002746582,88.0100021362305,87.0400009155273,87.5999984741211,629800,67.5153503417969
2014-07-03,88.0100021362305,89.1500015258789,87.879997253418,89.0500030517578,417700,68.6329040527344
2014-07-07,88.879997253418,88.9100036621094,88.25,88.5500030517578,509400,68.2475357055664
2014-07-08,88.2799987792969,88.4000015258789,87.7799987792969,87.879997253418,343700,67.7311553955078
2014-07-09,87.9700012207031,88.7099990844727,87.8499984741211,88.5899963378906,494300,68.2783737182617
2014-07-10,87.5999984741211,87.8600006103516,86.8499984741211,86.879997253418,562000,66.9604034423828
2014-07-11,86.7600021362305,87.129997253418,86.3099975585938,87.120002746582,511300,67.1454010009766
2014-07-14,87.8199996948242,87.8199996948242,87.1399993896484,87.2699966430664,287300,67.2610092163086
2014-07-15,87.1600036621094,87.4700012207031,86.3000030517578,86.5800018310547,448600,66.7292175292969
2014-07-16,87.0500030517578,87.2200012207031,86.2600021362305,86.7600021362305,778200,66.8679656982422
2014-07-17,86.3399963378906,87.0500030517578,85.9899978637695,86.0299987792969,414500,66.3053131103516
2014-07-18,86.4899978637695,87.1999969482422,85.9199981689453,87.1900024414062,872500,67.1993789672852
2014-07-21,87.7799987792969,89.9000015258789,86.6800003051758,87.379997253418,1336900,67.3457946777344
2014-07-22,87.8499984741211,87.9100036621094,85.7399978637695,85.9000015258789,984700,66.2051467895508
2014-07-23,85.870002746582,86.0599975585938,85.2699966430664,85.3099975585938,642800,65.7503814697266
2014-07-24,85.7300033569336,85.9100036621094,85.2399978637695,85.4599990844727,520000,65.8660430908203
2014-07-25,85.1100006103516,85.5199966430664,84.9499969482422,85.3099975585938,326100,65.7503814697266
2014-07-28,85.2900009155273,85.3499984741211,84.6399993896484,84.8300018310547,436400,65.3804550170898
2014-07-29,84.7600021362305,85.0699996948242,84.2399978637695,84.2399978637695,416800,64.9257049560547
2014-07-30,84.5,85.0500030517578,84.1999969482422,84.9199981689453,761200,65.4498291015625
2014-07-31,84.2699966430664,84.5599975585938,82.8199996948242,82.8199996948242,1142600,63.8313217163086
2014-08-01,82.7399978637695,83.0199966430664,82.2099990844727,82.6100006103516,625700,63.6694641113281
2014-08-04,82.6100006103516,83.3300018310547,82.1500015258789,83.0999984741211,1176300,64.0470886230469
2014-08-05,82.7699966430664,83.5800018310547,82.4000015258789,82.870002746582,739300,63.8698387145996
2014-08-06,82.6500015258789,83.4599990844727,82.5199966430664,82.9800033569336,387500,63.9546241760254
2014-08-07,83.4199981689453,83.6600036621094,82.1699981689453,82.3499984741211,463000,63.469051361084
2014-08-08,82.6800003051758,84.2900009155273,82.6800003051758,84.2399978637695,608500,64.9257049560547
2014-08-11,84.4100036621094,84.5,83.9199981689453,84.0899963378906,365100,64.8101272583008
2014-08-12,84.0699996948242,84.1699981689453,83.5,83.879997253418,272700,64.6482620239258
2014-08-13,84.0699996948242,84.4400024414062,83.5800018310547,84.1600036621094,425800,64.8640670776367
2014-08-14,84.7099990844727,85.620002746582,84.4800033569336,85.5500030517578,642000,65.9353790283203
2014-08-15,85.7799987792969,85.8499984741211,84.3499984741211,85.120002746582,609600,65.6039505004883
2014-08-18,85.7099990844727,86.2200012207031,85.629997253418,86.1399993896484,488000,66.3901214599609
2014-08-19,86.3600006103516,86.8600006103516,86.1600036621094,86.5599975585938,354200,66.7137908935547
2014-08-20,86.2300033569336,87.1500015258789,86.0400009155273,87.120002746582,434800,67.1454010009766
2014-08-21,87.5599975585938,88.3600006103516,86.9899978637695,87.6999969482422,559700,67.5924301147461
2014-08-22,87.5599975585938,88.129997253418,87.2200012207031,87.8499984741211,633100,67.7080459594727
2014-08-25,88.1999969482422,88.4100036621094,87.879997253418,88.2799987792969,391000,68.0394515991211
2014-08-26,88.2799987792969,88.4599990844727,87.7799987792969,87.8199996948242,324500,67.6849136352539
2014-08-27,87.8499984741211,88.0100021362305,87.4599990844727,87.8000030517578,307300,67.6695022583008
2014-08-28,86.4100036621094,87.5500030517578,86.4100036621094,87.4499969482422,429600,67.3997497558594
2014-08-29,87.75,87.7799987792969,87.0199966430664,87.7399978637695,398600,67.6232452392578
2014-09-02,87.9499969482422,88.5400009155273,87.4700012207031,87.9899978637695,449800,67.8159332275391
2014-09-03,87.8499984741211,87.879997253418,87.3499984741211,87.4800033569336,422000,67.8663787841797
2014-09-04,87.5,88.4400024414062,87.4800033569336,87.8600006103516,356300,68.1611862182617
2014-09-05,87.6399993896484,88.3499984741211,87.3099975585938,88.2399978637695,516200,68.4559555053711
2014-09-08,88.0100021362305,88.1800003051758,87.4800033569336,87.7600021362305,287700,68.0836029052734
2014-09-09,87.4700012207031,87.5699996948242,86.8300018310547,86.9899978637695,354300,67.4862289428711
2014-09-10,87.0500030517578,87.5400009155273,86.4800033569336,87.5400009155273,378300,67.9129104614258
2014-09-11,87.1100006103516,87.5199966430664,86.9800033569336,87.2699966430664,344700,67.7034454345703
2014-09-12,88.1699981689453,88.7099990844727,87.870002746582,88.620002746582,658600,68.7507629394531
2014-09-15,88.7600021362305,88.8399963378906,88.1999969482422,88.4000015258789,430500,68.5800933837891
2014-09-16,88.4000015258789,89.2900009155273,88.0100021362305,89.0800018310547,577300,69.1076507568359
2014-09-17,89.4199981689453,89.5599975585938,88.3399963378906,88.9800033569336,563400,69.0300521850586
2014-09-18,89.1699981689453,89.4899978637695,88.7699966430664,89.4400024414062,340000,69.3869094848633
2014-09-19,90.0199966430664,90.1999969482422,88.8899993896484,89.2300033569336,716800,69.2240219116211
2014-09-22,88.8899993896484,89.1600036621094,88.379997253418,88.6900024414062,444400,68.8050689697266
2014-09-23,88.5299987792969,88.6600036621094,87.6999969482422,87.7200012207031,479900,68.0525512695312
2014-09-24,87.6399993896484,88.9300003051758,87.6399993896484,88.7200012207031,441900,68.828369140625
2014-09-25,88.3199996948242,88.4499969482422,87.3000030517578,87.4100036621094,359300,67.8120574951172
2014-09-26,87.7099990844727,88.4100036621094,87.2300033569336,88.1699981689453,399500,68.4016799926758
2014-09-29,87.2300033569336,88.2699966430664,87.2300033569336,88.0699996948242,463300,68.3240966796875
2014-09-30,87.9800033569336,88.2600021362305,87.5100021362305,87.7099990844727,763100,68.0447998046875
2014-10-01,86,87.3099975585938,86,86.5800018310547,859600,67.1681747436523
2014-10-02,86.4700012207031,87.3499984741211,86.1699981689453,87.0899963378906,510000,67.5638046264648
2014-10-03,87.7200012207031,88.8499984741211,87.6999969482422,88.2200012207031,858800,68.4404830932617
2014-10-06,88.5699996948242,88.8000030517578,87.5699996948242,87.8300018310547,332100,68.1378936767578
2014-10-07,87.3300018310547,87.5299987792969,86.4700012207031,86.5,421400,67.106086730957
2014-10-08,86.629997253418,88.3099975585938,86.3899993896484,88.2900009155273,552100,68.4947738647461
2014-10-09,88.0899963378906,88.1999969482422,86.370002746582,86.5199966430664,596200,67.1216125488281
2014-10-10,87.5899963378906,88.2300033569336,86.9000015258789,87.1100006103516,602900,67.5793228149414
2014-10-13,87.0999984741211,87.75,85.8600006103516,85.9800033569336,637300,66.7026748657227
2014-10-14,86.2200012207031,87.870002746582,86.2200012207031,86.8899993896484,651800,67.4086761474609
2014-10-15,85.7300033569336,87.7099990844727,84.9899978637695,87.25,1112100,67.6879425048828
2014-10-16,85.5699996948242,88.3600006103516,85.5699996948242,88.0500030517578,818000,68.3085556030273
2014-10-17,89.1699981689453,89.6900024414062,88.2200012207031,88.5500030517578,1141200,68.6964645385742
2014-10-20,87.9599990844727,89.5,87.0599975585938,89.4400024414062,900300,69.3869094848633
2014-10-21,90.2699966430664,92.9499969482422,89.7300033569336,92.7200012207031,1074300,71.9315338134766
2014-10-22,92.9000015258789,93.6100006103516,92.4300003051758,92.7300033569336,688300,71.9392623901367
2014-10-23,93.8399963378906,94.3600006103516,92.6600036621094,92.8000030517578,900900,71.9935836791992
2014-10-24,92.7099990844727,93.2699966430664,92.2600021362305,93.1900024414062,602100,72.2961502075195
2014-10-27,93.0199966430664,93.4499969482422,92.6800003051758,93.2200012207031,516500,72.3194351196289
2014-10-28,93.6399993896484,94.3600006103516,93.3300018310547,94.3600006103516,458100,73.203857421875
2014-10-29,94.2900009155273,94.5199966430664,93.0800018310547,94.0599975585938,607800,72.971076965332
2014-10-30,93.7600021362305,95.4700012207031,93.4400024414062,95.3600006103516,573000,73.979621887207
2014-10-31,96.5500030517578,97.129997253418,95.9899978637695,97.0800018310547,943700,75.3139724731445
2014-11-03,96.9599990844727,97.6699981689453,96.3499984741211,97.1399993896484,677900,75.3605499267578
2014-11-04,97.3000030517578,98.0899963378906,96.8300018310547,97.8300018310547,924400,75.8958282470703
2014-11-05,98.0199966430664,99.4400024414062,98.0199966430664,98.7900009155273,987700,76.6405944824219
2014-11-06,98.379997253418,99,97.8399963378906,98.5899963378906,999400,76.4854431152344
2014-11-07,98.629997253418,99.129997253418,98.2900009155273,99.129997253418,521300,76.9043426513672
2014-11-10,99.3499984741211,100.120002746582,99.0599975585938,99.5899963378906,533900,77.2612152099609
2014-11-11,99.8000030517578,100.25,99.2699966430664,99.6600036621094,437300,77.315544128418
2014-11-12,99.3000030517578,100.690002441406,99.0599975585938,100.589996337891,562900,78.036994934082
2014-11-13,100.589996337891,101.069999694824,100.25,100.540000915527,818100,77.9982223510742
2014-11-14,100.25,100.470001220703,99.5,99.6800003051758,377300,77.3310394287109
2014-11-17,99.4899978637695,100.169998168945,99.3199996948242,99.9199981689453,345500,77.5172271728516
2014-11-18,99.629997253418,100.529998779297,99.4100036621094,100.120002746582,375600,77.6723937988281
2014-11-19,100.120002746582,100.410003662109,99.6999969482422,100.199996948242,325900,77.7344665527344
2014-11-20,99.7200012207031,100.769996643066,99.5699996948242,100.660003662109,381100,78.0913391113281
2014-11-21,101.849998474121,101.900001525879,100.819999694824,101.419998168945,670100,78.6809234619141
2014-11-24,101.569999694824,102.400001525879,101.379997253418,102.150001525879,434200,79.2472457885742
2014-11-25,102.519996643066,102.73999786377,101.349998474121,101.519996643066,696400,78.7585067749023
2014-11-26,101.639999389648,101.980003356934,101.169998168945,101.839996337891,474600,79.0067443847656
2014-11-28,102.139999389648,103.540000915527,102.059997558594,102.779998779297,327200,79.7360229492188
2014-12-01,102.620002746582,102.889999389648,101.730003356934,101.76000213623,665700,78.9446868896484
2014-12-02,101.919998168945,102.519996643066,101.779998779297,102.48999786377,532100,79.5110244750977
2014-12-03,102.099998474121,103.480003356934,102.099998474121,103.449996948242,676300,80.7085800170898
2014-12-04,103.440002441406,103.790000915527,102.819999694824,103.650001525879,857700,80.864616394043
2014-12-05,103.75,104.059997558594,102.919998168945,103.25,394800,80.5525588989258
2014-12-08,103.129997253418,103.75,102.349998474121,102.779998779297,379100,80.1858978271484
2014-12-09,102.059997558594,103,101.879997253418,102.790000915527,546500,80.1936874389648
2014-12-10,102.800003051758,103.720001220703,101.839996337891,101.930000305176,569100,79.5227203369141
2014-12-11,102.699996948242,104.430000305176,102.470001220703,103.269996643066,542200,80.5681610107422
2014-12-12,102.709999084473,103.669998168945,102.389999389648,102.459999084473,545100,79.9362106323242
2014-12-15,102.180000305176,103.150001525879,101.650001525879,101.650001525879,968100,79.3042678833008
2014-12-16,101.720001220703,103.949996948242,101.379997253418,102.309997558594,641300,79.8191986083984
2014-12-17,102.860000610352,104.099998474121,102.01000213623,103.900001525879,510900,81.0596542358398
2014-12-18,105.120002746582,105.470001220703,104.309997558594,105.470001220703,764300,82.2845306396484
2014-12-19,106.120002746582,106.800003051758,105.75,105.879997253418,1030700,82.604377746582
2014-12-22,106.23999786377,106.75,105.75,106.459999084473,384800,83.0568771362305
2014-12-23,106.75,108.029998779297,106.610000610352,107.830001831055,402500,84.1257171630859
