"Fecha","FI.Open","FI.High","FI.Low","FI.Close","FI.Volume","FI.Adjusted"
2013-12-18,28.2950000762939,28.7350006103516,27.9500007629395,28.7350006103516,2321600,28.7350006103516
2013-12-19,28.7649993896484,28.9200000762939,28.5949993133545,28.6350002288818,2091600,28.6350002288818
2013-12-20,28.7350006103516,29.0300006866455,28.5799999237061,28.9150009155273,4661600,28.9150009155273
2013-12-23,29.0200004577637,29.2199993133545,28.9349994659424,29.1949996948242,1890400,29.1949996948242
2013-12-24,29.2600002288818,29.2600002288818,29.1100006103516,29.1849994659424,554200,29.1849994659424
2013-12-26,29.2600002288818,29.5,29.1399993896484,29.4400005340576,1508000,29.4400005340576
2013-12-27,29.5349998474121,29.5599994659424,29.2800006866455,29.3050003051758,1111200,29.3050003051758
2013-12-30,29.2950000762939,29.4850006103516,29.25,29.3600006103516,1114400,29.3600006103516
2013-12-31,29.3899993896484,29.6399993896484,29.3899993896484,29.5249996185303,1100600,29.5249996185303
2014-01-02,29.5249996185303,29.6100006103516,28.9950008392334,29.1000003814697,2057600,29.1000003814697
2014-01-03,29.0849990844727,29.2000007629395,28.9650001525879,29.0200004577637,2165000,29.0200004577637
2014-01-06,29.0599994659424,29.2099990844727,28.9099998474121,29.0550003051758,2646600,29.0550003051758
2014-01-07,29.1499996185303,29.2549991607666,29.1049995422363,29.2000007629395,1254800,29.2000007629395
2014-01-08,29.1700000762939,29.4099998474121,29.0349998474121,29.3549995422363,2391000,29.3549995422363
2014-01-09,29.3799991607666,29.4850006103516,29.2150001525879,29.3050003051758,1148800,29.3050003051758
2014-01-10,29.3999996185303,29.3999996185303,28.9500007629395,29.1499996185303,2267200,29.1499996185303
2014-01-13,28.9799995422363,29.2299995422363,28.5949993133545,28.6949996948242,1762600,28.6949996948242
2014-01-14,28.7999992370605,29.0799999237061,28.6350002288818,28.9899997711182,2148400,28.9899997711182
2014-01-15,28.9899997711182,29.0499992370605,28.8250007629395,28.8999996185303,1901400,28.8999996185303
2014-01-16,28.8299999237061,28.9200000762939,28.6499996185303,28.6949996948242,2417000,28.6949996948242
2014-01-17,28.5799999237061,28.7649993896484,28.3299999237061,28.625,3592200,28.625
2014-01-21,28.7350006103516,28.8999996185303,28.375,28.5599994659424,3356000,28.5599994659424
2014-01-22,28.7350006103516,29.2350006103516,28.6100006103516,29.1949996948242,2345800,29.1949996948242
2014-01-23,28.8600006103516,29.2350006103516,28.7299995422363,28.875,3299600,28.875
2014-01-24,28.7000007629395,28.7150001525879,28.1700000762939,28.2000007629395,3431400,28.2000007629395
2014-01-27,27.7900009155273,28.3099994659424,27.7900009155273,27.9500007629395,3332200,27.9500007629395
2014-01-28,27.9850006103516,28.4400005340576,27.9050006866455,28.3899993896484,2056600,28.3899993896484
2014-01-29,28.2549991607666,28.4699993133545,28.0900001525879,28.1049995422363,2392000,28.1049995422363
2014-01-30,28.2900009155273,28.6100006103516,28.1800003051758,28.3899993896484,2086200,28.3899993896484
2014-01-31,26.8400001525879,28.1399993896484,26.8400001525879,28.0249996185303,4543600,28.0249996185303
2014-02-03,28.1949996948242,28.2399997711182,27.1650009155273,27.2000007629395,3265800,27.2000007629395
2014-02-04,27.2700004577637,27.8600006103516,27.1800003051758,27.7600002288818,2513000,27.7600002288818
2014-02-05,27.6900005340576,27.9249992370605,27.3099994659424,27.8649997711182,2703800,27.8649997711182
2014-02-06,27.5149993896484,27.9950008392334,27.2150001525879,27.4249992370605,4327800,27.4249992370605
2014-02-07,27.6399993896484,27.7950000762939,27.4400005340576,27.6149997711182,3593000,27.6149997711182
2014-02-10,27.4349994659424,27.5,27.0200004577637,27.3899993896484,7482800,27.3899993896484
2014-02-11,27.2749996185303,27.8050003051758,27.0450000762939,27.7749996185303,5245400,27.7749996185303
2014-02-12,27.8449993133545,28.0450000762939,27.5900001525879,27.9300003051758,4557600,27.9300003051758
2014-02-13,27.7900009155273,28.1550006866455,27.6800003051758,28.0450000762939,4076000,28.0450000762939
2014-02-14,27.9400005340576,28.1650009155273,27.9050006866455,28.0599994659424,2362200,28.0599994659424
2014-02-18,28.0300006866455,28.5599994659424,28.0149993896484,28.5049991607666,2805000,28.5049991607666
2014-02-19,28.4599990844727,28.6650009155273,28.3250007629395,28.4850006103516,2131800,28.4850006103516
2014-02-20,28.5200004577637,28.6849994659424,28.375,28.5900001525879,1816000,28.5900001525879
2014-02-21,28.6900005340576,28.9300003051758,28.5149993896484,28.6849994659424,2378400,28.6849994659424
2014-02-24,28.4750003814697,29.0400009155273,28.375,28.7800006866455,2584000,28.7800006866455
2014-02-25,28.7099990844727,28.8999996185303,28.6149997711182,28.75,1703000,28.75
2014-02-26,28.8649997711182,29.0100002288818,28.7350006103516,28.8199996948242,1534200,28.8199996948242
2014-02-27,28.8299999237061,29.1700000762939,28.7450008392334,28.9950008392334,1772000,28.9950008392334
2014-02-28,29.0349998474121,29.1650009155273,28.8050003051758,29.0249996185303,2245200,29.0249996185303
2014-03-03,28.8449993133545,28.9449996948242,28.6350002288818,28.8150005340576,1637000,28.8150005340576
2014-03-04,29.125,29.6450004577637,29.125,29.5900001525879,2014000,29.5900001525879
2014-03-05,29.4899997711182,29.5799999237061,29.1200008392334,29.1399993896484,2346600,29.1399993896484
2014-03-06,29.1200008392334,29.4150009155273,29.0949993133545,29.3299999237061,1769200,29.3299999237061
2014-03-07,29.4899997711182,29.5599994659424,29.2749996185303,29.3899993896484,1796600,29.3899993896484
2014-03-10,29.3649997711182,29.4699993133545,29.2250003814697,29.3250007629395,1416200,29.3250007629395
2014-03-11,29.3899993896484,29.4650001525879,29.2299995422363,29.3150005340576,1003800,29.3150005340576
2014-03-12,29.1200008392334,29.3549995422363,29.0100002288818,29.3099994659424,1173800,29.3099994659424
2014-03-13,29.3850002288818,29.4599990844727,28.6049995422363,28.7299995422363,2270200,28.7299995422363
2014-03-14,28.7199993133545,28.9899997711182,28.6100006103516,28.6200008392334,1933200,28.6200008392334
2014-03-17,28.75,29.2150001525879,28.75,29.0849990844727,2179000,29.0849990844727
2014-03-18,29.0300006866455,29.3700008392334,28.9449996948242,29.2150001525879,1774200,29.2150001525879
2014-03-19,29.1399993896484,29.3600006103516,28.8649997711182,29.0550003051758,1750200,29.0550003051758
2014-03-20,28.9400005340576,29.2250003814697,28.8850002288818,29.2199993133545,1233200,29.2199993133545
2014-03-21,29.5799999237061,29.5799999237061,28.75,28.875,4153000,28.875
2014-03-24,29.0049991607666,29.0599994659424,28.1749992370605,28.2900009155273,2388000,28.2900009155273
2014-03-25,27.8799991607666,28.5,27.8799991607666,28.1599998474121,2105000,28.1599998474121
2014-03-26,28.2150001525879,28.3150005340576,27.8400001525879,27.8449993133545,1572600,27.8449993133545
2014-03-27,27.9349994659424,28.0849990844727,27.6849994659424,27.7049999237061,3512800,27.7049999237061
2014-03-28,27.8600006103516,28.1800003051758,27.75,27.9449996948242,2224000,27.9449996948242
2014-03-31,28.0400009155273,28.6900005340576,28.0400009155273,28.3449993133545,3975200,28.3449993133545
2014-04-01,28.5249996185303,28.6650009155273,28.3099994659424,28.6450004577637,1931400,28.6450004577637
2014-04-02,28.6650009155273,28.8999996185303,28.5750007629395,28.8400001525879,2854600,28.8400001525879
2014-04-03,28.9099998474121,28.9850006103516,28.8549995422363,28.8799991607666,2884000,28.8799991607666
2014-04-04,29.0349998474121,29.1499996185303,28.6100006103516,28.6499996185303,4010400,28.6499996185303
2014-04-07,28.4950008392334,28.6650009155273,28.0249996185303,28.2150001525879,5197200,28.2150001525879
2014-04-08,28.2450008392334,28.5149993896484,28.1749992370605,28.3799991607666,2345200,28.3799991607666
2014-04-09,28.375,28.5599994659424,28.2250003814697,28.5200004577637,1918400,28.5200004577637
2014-04-10,28.4699993133545,28.5900001525879,27.8999996185303,27.8999996185303,2151200,27.8999996185303
2014-04-11,27.6550006866455,27.9549999237061,27.4599990844727,27.5249996185303,2497600,27.5249996185303
2014-04-14,27.6949996948242,27.8950004577637,27.4549999237061,27.7649993896484,1904600,27.7649993896484
2014-04-15,27.8500003814697,28.1650009155273,27.6650009155273,28.1049995422363,1828400,28.1049995422363
2014-04-16,28.3700008392334,28.6200008392334,28.2199993133545,28.5599994659424,2064600,28.5599994659424
2014-04-17,28.4899997711182,28.9650001525879,28.3349990844727,28.7900009155273,2325800,28.7900009155273
2014-04-21,28.8349990844727,28.8700008392334,28.5,28.5900001525879,1617400,28.5900001525879
2014-04-22,28.5,28.7049999237061,28.3999996185303,28.5400009155273,1741600,28.5400009155273
2014-04-23,28.4750003814697,28.5900001525879,28.2649993896484,28.3050003051758,2401800,28.3050003051758
2014-04-24,28.5499992370605,28.6450004577637,28.2549991607666,28.3349990844727,2462400,28.3349990844727
2014-04-25,28.3099994659424,28.3449993133545,27.9349994659424,27.9449996948242,2644200,27.9449996948242
2014-04-28,28.0249996185303,28.5450000762939,27.9050006866455,28.3950004577637,7059200,28.3950004577637
2014-04-29,28.5849990844727,28.8150005340576,28.4799995422363,28.75,3398600,28.75
2014-04-30,29.0400009155273,30.4050006866455,28.5,30.3899993896484,7954600,30.3899993896484
2014-05-01,30.3950004577637,30.5249996185303,30.0799999237061,30.4549999237061,4242000,30.4549999237061
2014-05-02,30.6450004577637,30.8700008392334,30.4200000762939,30.7900009155273,3086000,30.7900009155273
2014-05-05,30.5849990844727,30.875,30.3500003814697,30.8700008392334,2370600,30.8700008392334
2014-05-06,30.8500003814697,30.8700008392334,30.6049995422363,30.7649993896484,1914200,30.7649993896484
2014-05-07,30.7549991607666,30.8850002288818,30.4850006103516,30.8449993133545,2586600,30.8449993133545
2014-05-08,30.7549991607666,31.1350002288818,30.6049995422363,30.7649993896484,2176200,30.7649993896484
2014-05-09,30.7549991607666,30.8549995422363,30.4099998474121,30.5,3420000,30.5
2014-05-12,30.5400009155273,30.8700008392334,30.5,30.7999992370605,3412600,30.7999992370605
2014-05-13,30.8349990844727,30.8349990844727,30.625,30.6350002288818,1830000,30.6350002288818
2014-05-14,30.6000003814697,30.6650009155273,30.1900005340576,30.2450008392334,1812200,30.2450008392334
2014-05-15,30.3999996185303,30.3999996185303,29.7250003814697,29.8449993133545,2002200,29.8449993133545
2014-05-16,29.9200000762939,29.9200000762939,29.4650001525879,29.7399997711182,7829600,29.7399997711182
2014-05-19,29.6900005340576,30.0249996185303,29.6700000762939,29.9400005340576,1300600,29.9400005340576
2014-05-20,29.9400005340576,30,29.5949993133545,29.6149997711182,1651600,29.6149997711182
2014-05-21,29.6800003051758,29.7900009155273,29.6000003814697,29.6499996185303,1503800,29.6499996185303
2014-05-22,29.6000003814697,29.7399997711182,29.3799991607666,29.6450004577637,1845600,29.6450004577637
2014-05-23,29.7749996185303,29.9500007629395,29.625,29.9150009155273,1382600,29.9150009155273
2014-05-27,29.8600006103516,30.2099990844727,29.8600006103516,30.0949993133545,1289600,30.0949993133545
2014-05-28,30.0750007629395,30.1350002288818,29.8999996185303,29.9449996948242,1584800,29.9449996948242
2014-05-29,29.9850006103516,30.1849994659424,29.9300003051758,30.1450004577637,1016400,30.1450004577637
2014-05-30,30.25,30.3199996948242,29.9249992370605,30.0550003051758,1429800,30.0550003051758
2014-06-02,30.0450000762939,30.2549991607666,29.9249992370605,30.2150001525879,1077800,30.2150001525879
2014-06-03,30.1450004577637,30.5049991607666,30.0550003051758,30.4750003814697,2212600,30.4750003814697
2014-06-04,30.3549995422363,30.4650001525879,30.2900009155273,30.3899993896484,1393400,30.3899993896484
2014-06-05,30.4099998474121,30.5949993133545,30.1299991607666,30.5349998474121,1371200,30.5349998474121
2014-06-06,30.6749992370605,30.7450008392334,30.3850002288818,30.6000003814697,1657600,30.6000003814697
2014-06-09,30.5349998474121,30.75,30.4950008392334,30.6200008392334,1250800,30.6200008392334
2014-06-10,30.4599990844727,30.6849994659424,30.2649993896484,30.4200000762939,1407800,30.4200000762939
2014-06-11,30.3899993896484,30.4449996948242,30.1149997711182,30.2250003814697,1468000,30.2250003814697
2014-06-12,30.1849994659424,30.25,29.6800003051758,29.7700004577637,1903600,29.7700004577637
2014-06-13,29.8549995422363,30.0699996948242,29.75,29.9549999237061,1205400,29.9549999237061
2014-06-16,29.9099998474121,30.0200004577637,29.6800003051758,29.7600002288818,1390000,29.7600002288818
2014-06-17,29.7299995422363,29.9150009155273,29.5949993133545,29.8349990844727,1865800,29.8349990844727
2014-06-18,29.8299999237061,30.1650009155273,29.6599998474121,30.0900001525879,1616000,30.0900001525879
2014-06-19,30.0599994659424,30.1100006103516,29.8299999237061,30.1000003814697,1858800,30.1000003814697
2014-06-20,30.2199993133545,30.2900009155273,30.0499992370605,30.2049999237061,4919800,30.2049999237061
2014-06-23,30.1450004577637,30.2049999237061,29.9200000762939,30.1550006866455,968600,30.1550006866455
2014-06-24,30.0300006866455,30.2849998474121,29.9549999237061,29.9799995422363,1093000,29.9799995422363
2014-06-25,29.9750003814697,30.3649997711182,29.9050006866455,30.3050003051758,1425400,30.3050003051758
2014-06-26,30.4349994659424,30.4349994659424,30.2049999237061,30.3099994659424,1379400,30.3099994659424
2014-06-27,30.1900005340576,30.2399997711182,30.0499992370605,30.1900005340576,1722600,30.1900005340576
2014-06-30,30.1049995422363,30.1749992370605,29.9249992370605,30.1599998474121,1700400,30.1599998474121
2014-07-01,30.3099994659424,30.7600002288818,30.2849998474121,30.6049995422363,1899800,30.6049995422363
2014-07-02,30.5900001525879,30.6049995422363,30.25,30.3500003814697,2151800,30.3500003814697
2014-07-03,30.3850002288818,30.5450000762939,30.25,30.5400009155273,983000,30.5400009155273
2014-07-07,30.3700008392334,30.4750003814697,30.2299995422363,30.4200000762939,2272200,30.4200000762939
2014-07-08,30.4549999237061,30.5,30.3400001525879,30.4300003051758,1627600,30.4300003051758
2014-07-09,30.5,30.5650005340576,30.3600006103516,30.4799995422363,1408400,30.4799995422363
2014-07-10,30.3150005340576,30.5049991607666,30.1749992370605,30.4549999237061,1524600,30.4549999237061
2014-07-11,30.4950008392334,30.6200008392334,29.8400001525879,30.6100006103516,1257800,30.6100006103516
2014-07-14,30.7099990844727,30.7649993896484,30.5799999237061,30.7549991607666,1512200,30.7549991607666
2014-07-15,30.6299991607666,30.9650001525879,30.6299991607666,30.9500007629395,1738000,30.9500007629395
2014-07-16,31,31.0949993133545,30.9300003051758,31.0200004577637,1658000,31.0200004577637
2014-07-17,30.9249992370605,31.1849994659424,30.8500003814697,30.9750003814697,1741400,30.9750003814697
2014-07-18,31.1399993896484,31.5049991607666,30.9150009155273,31.4349994659424,2203200,31.4349994659424
2014-07-21,31.3400001525879,31.5499992370605,31.25,31.3250007629395,2043200,31.3250007629395
2014-07-22,31.4249992370605,31.4799995422363,31.1800003051758,31.3299999237061,1694800,31.3299999237061
2014-07-23,31.2350006103516,31.3500003814697,31.1350002288818,31.1900005340576,1195400,31.1900005340576
2014-07-24,31.2749996185303,31.4750003814697,31.2749996185303,31.3899993896484,1576400,31.3899993896484
2014-07-25,31.3299999237061,31.4400005340576,31.2299995422363,31.3349990844727,1080800,31.3349990844727
2014-07-28,31.2299995422363,31.3449993133545,31.0100002288818,31.1749992370605,1805400,31.1749992370605
2014-07-29,31.1149997711182,31.3700008392334,31.0149993896484,31.1800003051758,1939600,31.1800003051758
2014-07-30,30.7299995422363,31.3400001525879,30.6550006866455,31.2749996185303,2861200,31.2749996185303
2014-07-31,31.3700008392334,31.3700008392334,30.7999992370605,30.8349990844727,2427400,30.8349990844727
2014-08-01,30.7800006866455,30.9850006103516,30.6550006866455,30.7199993133545,2975000,30.7199993133545
2014-08-04,30.7199993133545,30.7950000762939,30.4699993133545,30.7049999237061,2619000,30.7049999237061
2014-08-05,30.5550003051758,30.6749992370605,30.3500003814697,30.4249992370605,2423200,30.4249992370605
2014-08-06,30.3600006103516,30.7600002288818,30.2700004577637,30.6350002288818,3211400,30.6350002288818
2014-08-07,30.7049999237061,30.7999992370605,30.3500003814697,30.4099998474121,1968000,30.4099998474121
2014-08-08,30.4099998474121,30.7450008392334,30.3999996185303,30.6949996948242,2112600,30.6949996948242
2014-08-11,30.6949996948242,30.9249992370605,30.6849994659424,30.8349990844727,1359400,30.8349990844727
2014-08-12,30.7450008392334,30.8950004577637,30.6499996185303,30.7600002288818,1305000,30.7600002288818
2014-08-13,30.8950004577637,31.0650005340576,30.8199996948242,31,1710200,31
2014-08-14,31.0450000762939,31.2350006103516,31,31.1849994659424,1396600,31.1849994659424
2014-08-15,31.4150009155273,31.5849990844727,31.0699996948242,31.3600006103516,5344400,31.3600006103516
2014-08-18,31.5,31.7849998474121,31.3899993896484,31.7600002288818,1508800,31.7600002288818
2014-08-19,31.7450008392334,31.9650001525879,31.6499996185303,31.9599990844727,1284200,31.9599990844727
2014-08-20,31.8549995422363,32.1800003051758,31.7800006866455,32.1500015258789,1628600,32.1500015258789
2014-08-21,32.0849990844727,32.2350006103516,32.0400009155273,32.1100006103516,1800600,32.1100006103516
2014-08-22,32.1949996948242,32.2050018310547,32.0099983215332,32.1150016784668,1426000,32.1150016784668
2014-08-25,32.2949981689453,32.3849983215332,32.1800003051758,32.2649993896484,1198000,32.2649993896484
2014-08-26,32.2400016784668,32.4049987792969,32.2000007629395,32.2200012207031,1241000,32.2200012207031
2014-08-27,32.1949996948242,32.2649993896484,31.9750003814697,32.0849990844727,1520000,32.0849990844727
2014-08-28,32.0699996948242,32.2449989318848,31.9699993133545,32.1749992370605,1432400,32.1749992370605
2014-08-29,32.3400001525879,32.3400001525879,31.9899997711182,32.2350006103516,1630600,32.2350006103516
2014-09-02,32.2849998474121,32.4000015258789,32.1049995422363,32.3250007629395,2125000,32.3250007629395
2014-09-03,32.439998626709,32.5800018310547,32.3499984741211,32.5250015258789,1782000,32.5250015258789
2014-09-04,32.5800018310547,32.9000015258789,32.560001373291,32.6199989318848,1829800,32.6199989318848
2014-09-05,32.560001373291,32.8300018310547,32.560001373291,32.810001373291,1696600,32.810001373291
2014-09-08,32.7200012207031,33.0099983215332,32.625,32.7449989318848,1381000,32.7449989318848
2014-09-09,32.6699981689453,32.7750015258789,32.4850006103516,32.4949989318848,1427400,32.4949989318848
2014-09-10,32.4850006103516,32.7449989318848,32.4799995422363,32.6450004577637,1352000,32.6450004577637
2014-09-11,32.560001373291,32.7150001525879,32.5149993896484,32.6399993896484,1353200,32.6399993896484
2014-09-12,32.560001373291,32.6800003051758,32.2649993896484,32.4700012207031,1567400,32.4700012207031
2014-09-15,32.5699996948242,32.6150016784668,32.3499984741211,32.5099983215332,1334200,32.5099983215332
2014-09-16,32.4150009155273,32.6300010681152,32.3050003051758,32.5900001525879,1702800,32.5900001525879
2014-09-17,32.6100006103516,32.7449989318848,32.4099998474121,32.5750007629395,1307400,32.5750007629395
2014-09-18,32.6399993896484,32.810001373291,32.5750007629395,32.7700004577637,1087600,32.7700004577637
2014-09-19,32.935001373291,33.0550003051758,32.7249984741211,32.8499984741211,2597200,32.8499984741211
2014-09-22,32.7700004577637,32.8250007629395,32.3650016784668,32.4650001525879,1417400,32.4650001525879
2014-09-23,32.5099983215332,32.5800018310547,32.2249984741211,32.2400016784668,1676600,32.2400016784668
2014-09-24,32.2999992370605,32.7949981689453,32.2449989318848,32.7400016784668,1905400,32.7400016784668
2014-09-25,32.7150001525879,32.75,32,32.0050010681152,2116000,32.0050010681152
2014-09-26,31.9650001525879,32.2550010681152,31.8950004577637,32.1749992370605,1483800,32.1749992370605
2014-09-29,31.8500003814697,32.314998626709,31.7299995422363,32.2649993896484,1342400,32.2649993896484
2014-09-30,32.2750015258789,32.560001373291,32.2099990844727,32.3199996948242,1762000,32.3199996948242
2014-10-01,32.2900009155273,32.3499984741211,32.0200004577637,32.1599998474121,2018600,32.1599998474121
2014-10-02,32.1349983215332,32.4049987792969,32.0149993896484,32.1749992370605,1565000,32.1749992370605
2014-10-03,32.2900009155273,32.6699981689453,32.2750015258789,32.5699996948242,1650400,32.5699996948242
2014-10-06,32.6450004577637,32.7599983215332,32.2350006103516,32.25,2684000,32.25
2014-10-07,32.0449981689453,32.1300010681152,31.5699996948242,31.5949993133545,2362200,31.5949993133545
2014-10-08,31.6599998474121,32.4249992370605,31.6499996185303,32.4000015258789,3228800,32.4000015258789
2014-10-09,32.2599983215332,32.3800010681152,31.7800006866455,31.8349990844727,2067800,31.8349990844727
2014-10-10,31.8050003051758,32.1549987792969,31.4349994659424,31.4599990844727,3184800,31.4599990844727
2014-10-13,31.3600006103516,31.6550006866455,31.1800003051758,31.1800003051758,2540600,31.1800003051758
2014-10-14,31.4599990844727,31.7000007629395,31.2600002288818,31.4850006103516,1831200,31.4850006103516
2014-10-15,31,31.2900009155273,30.4349994659424,30.8649997711182,3550000,30.8649997711182
2014-10-16,30.2999992370605,30.9249992370605,30.2749996185303,30.8549995422363,2611800,30.8549995422363
2014-10-17,31.0650005340576,31.5349998474121,30.9699993133545,31.3850002288818,2736400,31.3850002288818
2014-10-20,31.3299999237061,31.4850006103516,31.125,31.4549999237061,1945400,31.4549999237061
2014-10-21,31.5849990844727,32.2949981689453,31.5550003051758,32.2750015258789,3863800,32.2750015258789
2014-10-22,32.4300003051758,32.4599990844727,32.0699996948242,32.0900001525879,2408600,32.0900001525879
2014-10-23,32.4599990844727,32.7400016784668,32.3300018310547,32.5449981689453,2928600,32.5449981689453
2014-10-24,32.7099990844727,33.1399993896484,32.4049987792969,33.0200004577637,1884200,33.0200004577637
2014-10-27,33.0149993896484,33.3400001525879,32.875,33.060001373291,1800800,33.060001373291
2014-10-28,33.1599998474121,33.6349983215332,33.0499992370605,33.6300010681152,2540600,33.6300010681152
2014-10-29,34.3800010681152,34.9700012207031,33.7700004577637,33.8450012207031,4006400,33.8450012207031
2014-10-30,33.8300018310547,34.4449996948242,33.7999992370605,34.2849998474121,2408600,34.2849998474121
2014-10-31,35.0349998474121,35.0349998474121,34.5050010681152,34.7400016784668,3035000,34.7400016784668
2014-11-03,34.810001373291,34.9799995422363,34.7299995422363,34.8349990844727,2071600,34.8349990844727
2014-11-04,34.8499984741211,35.0900001525879,34.564998626709,34.5750007629395,2592600,34.5750007629395
2014-11-05,35.125,35.125,34.6549987792969,34.939998626709,2415200,34.939998626709
2014-11-06,35.0200004577637,35.1100006103516,34.935001373291,34.9900016784668,2019600,34.9900016784668
2014-11-07,35.0849990844727,35.1049995422363,34.6749992370605,34.7299995422363,2212600,34.7299995422363
2014-11-10,34.6949996948242,35.0400009155273,34.6399993896484,35.0349998474121,3216600,35.0349998474121
2014-11-11,35.0149993896484,35.0950012207031,34.8499984741211,34.9199981689453,1824800,34.9199981689453
2014-11-12,34.75,35.0099983215332,34.75,34.9249992370605,1893600,34.9249992370605
2014-11-13,35.0449981689453,35.2099990844727,34.8600006103516,35.185001373291,2520800,35.185001373291
2014-11-14,35.310001373291,35.310001373291,34.9949989318848,35.0449981689453,1794200,35.0449981689453
2014-11-17,34.935001373291,35.2649993896484,34.9199981689453,35.1549987792969,1914600,35.1549987792969
2014-11-18,35.1100006103516,35.4249992370605,35.0149993896484,35.25,1580600,35.25
2014-11-19,35.2350006103516,35.2799987792969,35.0950012207031,35.2050018310547,2173600,35.2050018310547
2014-11-20,35.1049995422363,35.2550010681152,34.9099998474121,35.2150001525879,2068200,35.2150001525879
2014-11-21,35.6049995422363,35.6049995422363,34.9700012207031,35.0299987792969,4395800,35.0299987792969
2014-11-24,35.1749992370605,35.3400001525879,35.0400009155273,35.314998626709,2089000,35.314998626709
2014-11-25,35.435001373291,35.5750007629395,35.2050018310547,35.2449989318848,2398000,35.2449989318848
2014-11-26,35.2999992370605,35.5,35.2400016784668,35.4500007629395,1964600,35.4500007629395
2014-11-28,35.7350006103516,35.9599990844727,35.685001373291,35.7449989318848,2109000,35.7449989318848
2014-12-01,35.6100006103516,35.7249984741211,35.5050010681152,35.6049995422363,3128200,35.6049995422363
2014-12-02,35.6100006103516,35.7700004577637,35.5299987792969,35.6300010681152,2138800,35.6300010681152
2014-12-03,35.6199989318848,35.75,35.435001373291,35.7350006103516,2555200,35.7350006103516
2014-12-04,35.7700004577637,35.9249992370605,35.3800010681152,35.4500007629395,2506200,35.4500007629395
2014-12-05,35.5449981689453,35.685001373291,35.4700012207031,35.685001373291,3081000,35.685001373291
2014-12-08,35.0099983215332,35.75,35.0099983215332,35.3950004577637,3761600,35.3950004577637
2014-12-09,35.0250015258789,35.3950004577637,34.810001373291,35.2350006103516,2914400,35.2350006103516
2014-12-10,35.1199989318848,35.2750015258789,34.6749992370605,34.7200012207031,3112600,34.7200012207031
