"Fecha","NTRS.Open","NTRS.High","NTRS.Low","NTRS.Close","NTRS.Volume","NTRS.Adjusted"
2014-03-12,62.6699981689453,63.0200004577637,62.3400001525879,62.7000007629395,728900,49.5267181396484
2014-03-13,63,63,61.7099990844727,61.7999992370605,1013500,48.8157997131348
2014-03-14,61.9099998474121,62.2799987792969,61.6500015258789,62.0400009155273,906200,49.0053825378418
2014-03-17,62.5,62.9900016784668,62.3199996948242,62.75,646400,49.5662040710449
2014-03-18,62.7000007629395,63.1599998474121,62.4500007629395,63.0800018310547,984500,49.8268737792969
2014-03-19,63.1199989318848,64.0100021362305,62.689998626709,63.9199981689453,1403300,50.4903831481934
2014-03-20,63.6699981689453,66.0999984741211,63.4300003051758,65.5800018310547,2496800,51.8016166687012
2014-03-21,66.4700012207031,67.1699981689453,65.6699981689453,65.7699966430664,2363000,51.9517021179199
2014-03-24,65.9700012207031,66.4100036621094,65.0299987792969,65.6500015258789,1438700,51.8569183349609
2014-03-25,66.0899963378906,66.3600006103516,64.8399963378906,65.3099975585938,1020100,51.5883483886719
2014-03-26,65.75,65.7900009155273,64.6500015258789,64.6699981689453,852200,51.0828132629395
2014-03-27,64.6600036621094,64.9300003051758,63.6800003051758,64.3199996948242,1297000,50.8063507080078
2014-03-28,64.6100006103516,65.4000015258789,64.3199996948242,64.9100036621094,760900,51.272388458252
2014-03-31,65.4400024414062,65.7600021362305,64.9400024414062,65.5599975585938,787000,51.7858200073242
2014-04-01,65.7799987792969,65.9800033569336,65.2900009155273,65.75,833300,51.935905456543
2014-04-02,65.7099990844727,65.8399963378906,65.3399963378906,65.6399993896484,2180000,51.8490142822266
2014-04-03,65.9000015258789,65.9400024414062,65.1900024414062,65.4700012207031,1543100,51.7147331237793
2014-04-04,65.7699966430664,65.8600006103516,64.0100021362305,64.1600036621094,1541100,50.6799659729004
2014-04-07,64.1999969482422,64.3600006103516,62.5699996948242,62.8300018310547,1726200,49.6294059753418
2014-04-08,62.7900009155273,63.25,62.0999984741211,62.5800018310547,1887800,49.4319229125977
2014-04-09,62.8400001525879,62.9000015258789,62.2700004577637,62.7799987792969,1105500,49.5899124145508
2014-04-10,62.8699989318848,62.8800010681152,61.4000015258789,61.560001373291,1620900,48.626220703125
2014-04-11,60.9700012207031,61.2900009155273,60.5800018310547,60.5900001525879,1282400,47.8600234985352
2014-04-14,61.3699989318848,61.6199989318848,60.6199989318848,61.2200012207031,1495000,48.3576469421387
2014-04-15,58.3800010681152,60.1599998474121,58.2999992370605,59.6300010681152,3196600,47.1017189025879
2014-04-16,60.5299987792969,60.5800018310547,58.5499992370605,59.0400009155273,3107200,46.6356773376465
2014-04-17,58.9199981689453,59.7700004577637,58.8499984741211,59.3899993896484,1923200,46.9121513366699
2014-04-21,59.6500015258789,60.1800003051758,59.4799995422363,59.9099998474121,1354300,47.3228912353516
2014-04-22,59.689998626709,60.7000007629395,59.189998626709,60.2900009155273,1181100,47.6230545043945
2014-04-23,60.1500015258789,61.0200004577637,60.1500015258789,60.8400001525879,1142000,48.0574989318848
2014-04-24,61.189998626709,61.2299995422363,60.2000007629395,60.2400016784668,1378000,47.5835609436035
2014-04-25,60.0499992370605,60.1800003051758,59.3899993896484,59.4700012207031,1432700,46.9753379821777
2014-04-28,59.6300010681152,59.689998626709,58.689998626709,59.2000007629395,1400900,46.7620658874512
2014-04-29,59.6100006103516,60.2799987792969,59.4000015258789,60.0200004577637,859100,47.4097747802734
2014-04-30,59.8499984741211,60.4099998474121,58.6199989318848,60.25,917200,47.5914649963379
2014-05-01,60.2700004577637,60.939998626709,59.8699989318848,60.060001373291,932100,47.4413909912109
2014-05-02,59.9700012207031,61.2700004577637,58.6100006103516,60.4900016784668,787900,47.7810249328613
2014-05-05,60.0400009155273,60.3300018310547,59.6199989318848,60.1500015258789,421700,47.5124702453613
2014-05-06,59.8199996948242,60.0499992370605,59.3800010681152,59.439998626709,806400,46.9516448974609
2014-05-07,59.7700004577637,60.7099990844727,59.310001373291,60.6399993896484,803400,47.8994979858398
2014-05-08,60.7200012207031,61.6300010681152,59.8800010681152,61.0400009155273,1212100,48.2154884338379
2014-05-09,61.3199996948242,61.7000007629395,60.4500007629395,61.1100006103516,981900,48.2707786560059
2014-05-12,61.2599983215332,61.8300018310547,61.2099990844727,61.7599983215332,601300,48.7841987609863
2014-05-13,61.7000007629395,61.9199981689453,61.4300003051758,61.7200012207031,765000,48.7526054382324
2014-05-14,61.6800003051758,61.75,60.7200012207031,60.8800010681152,731900,48.0890960693359
2014-05-15,60.7900009155273,61.0099983215332,58.7200012207031,59.6199989318848,1621800,47.0938186645508
2014-05-16,59.7599983215332,59.9700012207031,58.9900016784668,59.810001373291,1078100,47.2439002990723
2014-05-19,59.5800018310547,60.25,59.5800018310547,60.0800018310547,746600,47.4571762084961
2014-05-20,59.9799995422363,60.3699989318848,59.4199981689453,59.5699996948242,599600,47.0543212890625
2014-05-21,59.8499984741211,60.2599983215332,59.6100006103516,59.8800010681152,811300,47.2991981506348
2014-05-22,59.8600006103516,60.4900016784668,59.7599983215332,60.3300018310547,603800,47.654655456543
2014-05-23,60.25,60.5099983215332,60.0099983215332,60.3600006103516,677200,47.6783485412598
2014-05-27,60.5800018310547,61.1100006103516,60.4700012207031,60.8400001525879,874400,48.0574989318848
2014-05-28,60.9599990844727,61.1500015258789,60.4300003051758,60.7799987792969,832200,48.0101127624512
2014-05-29,60.8699989318848,60.939998626709,60.2099990844727,60.4900016784668,712400,47.7810249328613
2014-05-30,60.5,60.6300010681152,60.2400016784668,60.4000015258789,794400,47.7099494934082
2014-06-02,60.4599990844727,60.8800010681152,60.2000007629395,60.8300018310547,440800,48.0495986938477
2014-06-03,60.5699996948242,60.9799995422363,60.5,60.939998626709,561400,48.1364860534668
2014-06-04,60.5400009155273,61.3699989318848,60.5200004577637,61.2900009155273,666800,48.6765327453613
2014-06-05,61.3400001525879,61.8400001525879,60.9599990844727,61.6300010681152,503300,48.9465713500977
2014-06-06,61.9199981689453,62.4900016784668,61.7299995422363,62.2099990844727,887400,49.4072113037109
2014-06-09,62.0699996948242,62.8899993896484,62.0699996948242,62.6399993896484,799200,49.7487106323242
2014-06-10,62.3699989318848,62.7599983215332,62.2700004577637,62.689998626709,455500,49.7884254455566
2014-06-11,62.3400001525879,62.3699989318848,61.9799995422363,62.0999984741211,431400,49.3198432922363
2014-06-12,62.1500015258789,62.6199989318848,61.7900009155273,62.2000007629395,778100,49.3992652893066
2014-06-13,62.2999992370605,62.7700004577637,61.9799995422363,62.2099990844727,639100,49.4072113037109
2014-06-16,62.0200004577637,62.560001373291,61.6500015258789,62.25,999900,49.4389762878418
2014-06-17,61.9700012207031,64.9700012207031,61.810001373291,63.8899993896484,2330800,50.741455078125
2014-06-18,63.8300018310547,64.7200012207031,63.4300003051758,64.3899993896484,2219500,51.1385688781738
2014-06-19,64.5400009155273,64.5699996948242,63.7200012207031,64.120002746582,1019100,50.9241256713867
2014-06-20,64.5100021362305,64.5100021362305,63.8300018310547,64.2900009155273,1743100,51.0591468811035
2014-06-23,64.1600036621094,64.4700012207031,63.75,64.1100006103516,777500,50.9161911010742
2014-06-24,63.9000015258789,64.620002746582,63.7799987792969,63.8800010681152,1001200,50.7335205078125
2014-06-25,63.6300010681152,64.1999969482422,63.3199996948242,64.1500015258789,666100,50.9479522705078
2014-06-26,64.0400009155273,64.1900024414062,63.0900001525879,64.0699996948242,720400,50.8844223022461
2014-06-27,63.9099998474121,64.5199966430664,63.689998626709,64.4499969482422,943600,51.1862182617188
2014-06-30,64.4700012207031,64.9000015258789,64.1100006103516,64.2099990844727,1246300,50.99560546875
2014-07-01,64.5100021362305,64.9899978637695,64.2300033569336,64.5,1080100,51.2259330749512
2014-07-02,64.3099975585938,64.9199981689453,63.9799995422363,64.0599975585938,991700,50.8764801025391
2014-07-03,64.3899993896484,65.2799987792969,64.1399993896484,64.8899993896484,654200,51.5356750488281
2014-07-07,64.5999984741211,64.8300018310547,64.0800018310547,64.8000030517578,627200,51.4641876220703
2014-07-08,64.5199966430664,64.5599975585938,63.8400001525879,64.120002746582,615400,50.9241256713867
2014-07-09,64.4800033569336,64.7099990844727,63.7599983215332,64.0199966430664,974100,50.8447074890137
2014-07-10,63.5400009155273,64.0500030517578,63.1100006103516,63.8300018310547,626800,50.6938247680664
2014-07-11,63.8300018310547,64.4899978637695,63.3600006103516,64.4100036621094,853200,51.1544570922852
2014-07-14,64.9499969482422,65.2300033569336,64.2300033569336,64.4300003051758,1163800,51.170337677002
2014-07-15,64.4700012207031,65.1999969482422,64.3300018310547,64.4800033569336,1520800,51.2100524902344
2014-07-16,64.9000015258789,65.7399978637695,63.9199981689453,64.4800033569336,1505900,51.2100524902344
2014-07-17,64.1500015258789,64.6800003051758,63.9000015258789,64.3399963378906,1414800,51.0988464355469
2014-07-18,64.6999969482422,65.1900024414062,64.2699966430664,65.0199966430664,1294000,51.6389122009277
2014-07-21,64.5599975585938,65.5299987792969,64.5599975585938,65.4899978637695,1126600,52.0121803283691
2014-07-22,65.5,66.1900024414062,65.4100036621094,66.0699996948242,1460500,52.4728164672852
2014-07-23,66.0100021362305,66.629997253418,65.7600021362305,66.3899993896484,1442000,52.7269554138184
2014-07-24,66.4000015258789,67.2600021362305,66.370002746582,67.1100006103516,1115600,53.2987899780273
2014-07-25,67.1100006103516,67.370002746582,66.9499969482422,67.129997253418,1143800,53.3146858215332
2014-07-28,67.1500015258789,67.4499969482422,66.8099975585938,67.1800003051758,1049900,53.3544006347656
2014-07-29,66.629997253418,67.6999969482422,66.629997253418,67.1100006103516,993500,53.2987899780273
2014-07-30,67.5,68.1100006103516,66.8399963378906,67.879997253418,1368100,53.9103202819824
2014-07-31,67.6399993896484,67.9199981689453,66.8899993896484,66.8899993896484,1460200,53.1240692138672
2014-08-01,66.8000030517578,66.9400024414062,65.9899978637695,66.1399993896484,1293200,52.5284194946289
2014-08-04,66.1399993896484,66.6399993896484,65.9300003051758,66.5,1049300,52.8143196105957
2014-08-05,66.120002746582,66.5,65.4499969482422,65.6800003051758,814500,52.1630821228027
2014-08-06,65.5299987792969,66.620002746582,65.4100036621094,65.9000015258789,1118000,52.3378143310547
2014-08-07,66.2399978637695,66.4700012207031,65.4499969482422,65.6900024414062,2076100,52.1710166931152
2014-08-08,65.6900024414062,66.2099990844727,65.4700012207031,66.129997253418,1361400,52.5204658508301
2014-08-11,66.1699981689453,66.379997253418,65.9400024414062,66.25,1316900,52.6157836914062
2014-08-12,66.2099990844727,66.4700012207031,66.120002746582,66.4400024414062,1345300,52.7666702270508
2014-08-13,64.0599975585938,66.8499984741211,64.0599975585938,66.7799987792969,1001200,53.0367088317871
2014-08-14,66.7600021362305,67.129997253418,66.370002746582,66.9800033569336,875600,53.1955528259277
2014-08-15,67.1600036621094,67.2799987792969,66.25,66.5899963378906,999000,52.8858070373535
2014-08-18,67.120002746582,67.379997253418,66.370002746582,67.1500015258789,810300,53.3305587768555
2014-08-19,67.2300033569336,67.4499969482422,66.7799987792969,66.9599990844727,1348700,53.1796569824219
2014-08-20,66.9499969482422,67.379997253418,66.5999984741211,67.2300033569336,1269200,53.3940925598145
2014-08-21,67.1999969482422,68,67.1999969482422,67.9899978637695,1233500,53.997688293457
2014-08-22,67.7600021362305,68.6800003051758,66.4800033569336,68.2600021362305,1312700,54.2121276855469
2014-08-25,68.4400024414062,69.1600036621094,68.4199981689453,68.9400024414062,1710300,54.7521820068359
2014-08-26,69.0199966430664,69.0899963378906,68.6900024414062,68.9400024414062,664600,54.7521820068359
2014-08-27,68.8000030517578,69.1399993896484,68.6800003051758,68.9700012207031,921300,54.7760047912598
2014-08-28,68.8499984741211,68.8899993896484,68.4499969482422,68.8000030517578,822500,54.6410064697266
2014-08-29,69,69.4400024414062,68.6999969482422,69.3499984741211,1091500,55.0777969360352
2014-09-02,69.5400009155273,69.870002746582,69.1100006103516,69.4899978637695,1776100,55.1889839172363
2014-09-03,69.620002746582,69.7699966430664,69.1500015258789,69.4000015258789,1304800,55.3804969787598
2014-09-04,69.620002746582,69.879997253418,69.0100021362305,69.0699996948242,1146500,55.1171646118164
2014-09-05,68.8499984741211,69.4400024414062,68.6600036621094,69.120002746582,1181600,55.1570777893066
2014-09-08,68.7699966430664,68.9499969482422,68.2300033569336,68.620002746582,1923100,54.7580757141113
2014-09-09,68.6100006103516,68.6399993896484,67.9899978637695,68.2699966430664,861800,54.4787750244141
2014-09-10,68.4300003051758,69.0999984741211,68.2900009155273,68.8499984741211,988700,54.9416122436523
2014-09-11,68.6399993896484,69.1399993896484,68.4800033569336,69.0699996948242,819200,55.1171646118164
2014-09-12,69.1100006103516,69.8000030517578,68.9599990844727,69.5500030517578,1099000,55.5002021789551
2014-09-15,69.3399963378906,69.5299987792969,69.0199966430664,69.3399963378906,1029900,55.3326187133789
2014-09-16,69.3000030517578,69.5800018310547,68.9700012207031,69.1800003051758,1040400,55.2049446105957
2014-09-17,69.2099990844727,70.3899993896484,68.9300003051758,69.9000015258789,1220400,55.7795028686523
2014-09-18,70.0400009155273,70.8399963378906,69.8899993896484,70.3300018310547,1582300,56.1226501464844
2014-09-19,70.5999984741211,70.6500015258789,69.629997253418,69.629997253418,1568000,55.564037322998
2014-09-22,69.3199996948242,69.8199996948242,69.2699966430664,69.5299987792969,1104800,55.4842376708984
2014-09-23,69.6600036621094,69.8300018310547,69.0100021362305,69.0500030517578,1455600,55.1012153625488
2014-09-24,68.6800003051758,69.2699966430664,68.3600006103516,69.2099990844727,1060400,55.2288856506348
2014-09-25,69.1399993896484,69.7099990844727,68,68.0800018310547,1076200,54.3271560668945
2014-09-26,68.5800018310547,68.7900009155273,68.0100021362305,68.6500015258789,723400,54.7819976806641
2014-09-29,67.9899978637695,68.4499969482422,67.620002746582,68.2300033569336,764200,54.4468536376953
2014-09-30,68.4100036621094,68.5699996948242,67.6900024414062,68.0299987792969,1117500,54.2872581481934
2014-10-01,68.0999984741211,68.0999984741211,67.1399993896484,67.2600021362305,856600,53.6728172302246
2014-10-02,67.2200012207031,67.6100006103516,66.8300018310547,67.370002746582,674400,53.7605972290039
2014-10-03,67.7399978637695,68.3499984741211,67.5800018310547,68.120002746582,572900,54.3590850830078
2014-10-06,68.5599975585938,68.6999969482422,67.7099990844727,68.2200012207031,706600,54.4388618469238
2014-10-07,67.8199996948242,68.0699996948242,66.6399993896484,66.6600036621094,945100,53.1940078735352
2014-10-08,66.7799987792969,67.4199981689453,66.2900009155273,67.379997253418,1318500,53.7685585021973
2014-10-09,67.5899963378906,67.5899963378906,65.4199981689453,65.4400024414062,1740100,52.2204704284668
2014-10-10,65.5500030517578,66.1999969482422,64.5199966430664,64.5500030517578,1280900,51.5102500915527
2014-10-13,64.6500015258789,64.9800033569336,63.6800003051758,63.7999992370605,1098800,50.9117698669434
2014-10-14,64.0400009155273,64.8300018310547,63.6500015258789,63.7900009155273,960800,50.9037818908691
2014-10-15,62.9700012207031,63.9000015258789,61.2599983215332,62.5900001525879,2222400,49.9461860656738
2014-10-16,61.3899993896484,63.310001373291,60.7799987792969,62.7599983215332,1644900,50.081844329834
2014-10-17,64.8099975585938,64.8099975585938,62.9700012207031,63.2999992370605,1807600,50.512767791748
2014-10-20,63.9500007629395,64.6999969482422,62.9700012207031,63.6100006103516,1220600,50.7601432800293
2014-10-21,64,65.5299987792969,63.9700012207031,65.4700012207031,1743700,52.2444000244141
2014-10-22,62.0699996948242,64.629997253418,61.4900016784668,61.9000015258789,3593800,49.3955726623535
2014-10-23,62.1599998474121,63.0999984741211,62.1199989318848,62.8600006103516,2278100,50.1616554260254
2014-10-24,62.7799987792969,63.6800003051758,62.6199989318848,63.6399993896484,1456900,50.784065246582
2014-10-27,63.6300010681152,63.7000007629395,63.1199989318848,63.6399993896484,1279800,50.784065246582
2014-10-28,64.2099990844727,64.3300018310547,62.3499984741211,64.1800003051758,1554200,51.2150077819824
2014-10-29,64.1999969482422,65.1600036621094,63.9799995422363,65.0999984741211,1856200,51.949146270752
2014-10-30,64.7300033569336,65.5,64.5899963378906,65.2300033569336,1287000,52.0528869628906
2014-10-31,66.1399993896484,66.5599975585938,65.6900024414062,66.3000030517578,1530200,52.90673828125
2014-11-03,66.2300033569336,66.5100021362305,65.6600036621094,65.7900009155273,1376100,52.4997711181641
2014-11-04,65.8300018310547,66.120002746582,65.1999969482422,65.9100036621094,873500,52.5955238342285
2014-11-05,66.379997253418,66.5,65.7799987792969,66.2900009155273,944800,52.898754119873
2014-11-06,66.4400024414062,66.9000015258789,66.1900024414062,66.8300018310547,819500,53.329662322998
2014-11-07,66.6900024414062,67.1600036621094,66.2399978637695,66.9000015258789,732600,53.3855285644531
2014-11-10,66,67.2699966430664,66,67.2300033569336,674600,53.6488723754883
2014-11-11,67.1100006103516,67.7600021362305,66.5,67.5800018310547,805400,53.928165435791
2014-11-12,67.4400024414062,68.0800018310547,67.1600036621094,67.8600006103516,798600,54.1516036987305
2014-11-13,68,68.1999969482422,67.1900024414062,67.5199966430664,817600,53.8802871704102
2014-11-14,67.2799987792969,68.0400009155273,67.1500015258789,67.7900009155273,1057000,54.0957374572754
2014-11-17,67.6699981689453,67.8499984741211,67.4700012207031,67.8300018310547,1049600,54.1276741027832
2014-11-18,67.9400024414062,68.4199981689453,67.4899978637695,68.120002746582,967900,54.3590850830078
2014-11-19,67.9800033569336,68.3099975585938,67.5400009155273,68.1399993896484,765000,54.3750534057617
2014-11-20,67.5500030517578,68.4300003051758,67.3899993896484,68.3099975585938,789200,54.5107002258301
2014-11-21,69.1500015258789,69.1500015258789,67.7099990844727,67.9199981689453,1536500,54.1994819641113
2014-11-24,67.9599990844727,68.4400024414062,67.5199966430664,67.7399978637695,1265200,54.0558395385742
2014-11-25,68,68,67.5999984741211,67.8499984741211,1137200,54.1436233520508
2014-11-26,67.9499969482422,68.1399993896484,67.4899978637695,67.6100006103516,951800,53.9521141052246
2014-11-28,67.7600021362305,67.9899978637695,67.4899978637695,67.7300033569336,393800,54.0478782653809
2014-12-01,67.4899978637695,67.6999969482422,66.4100036621094,66.7799987792969,818300,53.2897796630859
2014-12-02,67.0199966430664,67.8099975585938,65.1900024414062,67.6699981689453,674800,53.9999694824219
2014-12-03,67.2399978637695,67.8600006103516,67.0100021362305,67.8399963378906,715400,54.4009284973145
2014-12-04,67.5999984741211,68,67.3199996948242,67.5299987792969,729900,54.1523399353027
2014-12-05,67.9899978637695,68.9000015258789,67.8499984741211,68.3600006103516,942200,54.8179168701172
2014-12-08,68.3399963378906,69,67.8899993896484,68.6699981689453,675500,55.066520690918
2014-12-09,67.8300018310547,68.5599975585938,67.5199966430664,68.379997253418,563700,54.8339538574219
2014-12-10,68,68.7900009155273,67.0500030517578,67.0899963378906,797200,53.7994956970215
2014-12-11,67.4499969482422,68.1900024414062,66.7600021362305,66.8600006103516,885200,53.6150665283203
2014-12-12,66.2600021362305,67.0899963378906,65.9000015258789,65.9000015258789,1082100,52.8452491760254
2014-12-15,66.1999969482422,66.4000015258789,64.879997253418,65.6500015258789,865600,52.6447715759277
