"Fecha","NSC.Open","NSC.High","NSC.Low","NSC.Close","NSC.Volume","NSC.Adjusted"
2013-12-19,90.3499984741211,90.5299987792969,89.5,90.5100021362305,1453600,73.0451507568359
2013-12-20,90.4700012207031,92,90.2799987792969,91.3199996948242,2850100,73.6988525390625
2013-12-23,91.9700012207031,92.3399963378906,91.6399993896484,91.8300018310547,1695600,74.1104583740234
2013-12-24,91.7900009155273,92.4000015258789,91.6900024414062,92.1999969482422,414300,74.4090881347656
2013-12-26,92.4000015258789,93.1699981689453,92.3099975585938,92.870002746582,1054100,74.9497604370117
2013-12-27,92.9599990844727,93.1100006103516,92.1100006103516,92.3300018310547,743400,74.5139694213867
2013-12-30,92.3099975585938,92.6999969482422,91.7399978637695,91.9599990844727,855500,74.2153625488281
2013-12-31,92.0999984741211,93.0299987792969,92.0500030517578,92.8300018310547,892100,74.91748046875
2014-01-02,92.3300018310547,92.5899963378906,91.0699996948242,91.3099975585938,1319900,73.6907653808594
2014-01-03,91.8000030517578,92.5299987792969,91.1399993896484,91.370002746582,1016100,73.7392044067383
2014-01-06,91.4899978637695,92.1399993896484,89.9499969482422,90,1690200,72.6335372924805
2014-01-07,90.4000015258789,90.7399978637695,90.0800018310547,90.5400009155273,1672400,73.0693664550781
2014-01-08,90.5400009155273,90.629997253418,89.1900024414062,89.9100036621094,1435900,72.5609283447266
2014-01-09,90.3000030517578,91.379997253418,90.0599975585938,91.3099975585938,1451200,73.6907653808594
2014-01-10,91,91.8300018310547,90.7699966430664,91.5899963378906,892900,73.916748046875
2014-01-13,91.6399993896484,92.0400009155273,89.9100036621094,90.1900024414062,1284300,72.7869110107422
2014-01-14,90.25,91.1699981689453,89.6900024414062,90.7600021362305,1421800,73.2468948364258
2014-01-15,90.8300018310547,91.1800003051758,90.4100036621094,91.1600036621094,1344300,73.5697479248047
2014-01-16,88.4899978637695,88.9800033569336,87.1399993896484,87.7600021362305,3841300,70.825798034668
2014-01-17,87.629997253418,89.879997253418,87.6100006103516,88.9899978637695,2862300,71.8184432983398
2014-01-21,89.2600021362305,89.7399978637695,88.25,88.7099990844727,2420300,71.5924606323242
2014-01-22,91.5400009155273,94.75,91.3099975585938,92.9400024414062,5877200,75.0062942504883
2014-01-23,93.8099975585938,95.0999984741211,93.2399978637695,93.6600036621094,3194600,75.5873413085938
2014-01-24,92.0199966430664,92.1399993896484,89.5899963378906,89.6100006103516,3062500,72.3188171386719
2014-01-27,89.8000030517578,91.1699981689453,89.4000015258789,90.3199996948242,2963400,72.8918228149414
2014-01-28,90.2399978637695,92,90.1100006103516,91.2600021362305,1660000,73.6504287719727
2014-01-29,90.5299987792969,90.7699966430664,89.3300018310547,89.8000030517578,2195200,72.4721755981445
2014-01-30,90.6399993896484,93.2699966430664,90.620002746582,92.7600021362305,2081300,74.8609924316406
2014-01-31,91.5199966430664,93.2799987792969,91.3099975585938,92.5899963378906,2540900,74.7237854003906
2014-02-03,93.129997253418,93.6999969482422,89.4599990844727,89.5800018310547,2960800,72.2945938110352
2014-02-04,91.3300018310547,92.5,89.5800018310547,91.7900009155273,8301200,74.0781784057617
2014-02-05,91.3899993896484,92.120002746582,89.9100036621094,91.7600021362305,3272900,74.4921722412109
2014-02-06,91.9000015258789,93.75,91.6800003051758,93.5699996948242,2505500,75.9615631103516
2014-02-07,93.6999969482422,94.9300003051758,92.8000030517578,94.7399978637695,2643400,76.9113922119141
2014-02-10,94.5199966430664,94.6500015258789,92.7300033569336,92.9199981689453,2522800,75.4338912963867
2014-02-11,93.25,93.7600021362305,92.9599990844727,93.1100006103516,2345500,75.5881195068359
2014-02-12,93.4599990844727,93.6800003051758,92.6699981689453,93.5999984741211,2372000,75.9859161376953
2014-02-13,92.5699996948242,92.75,91.9599990844727,92.4700012207031,2076300,75.0685653686523
2014-02-14,92.4300003051758,93.1500015258789,92.2200012207031,92.8399963378906,1847000,75.3689346313477
2014-02-18,92.870002746582,92.879997253418,90.4300003051758,91.4000015258789,3351700,74.1999282836914
2014-02-19,91.1500015258789,91.5599975585938,90.2799987792969,90.3199996948242,3099700,73.3231658935547
2014-02-20,90.4800033569336,91.4700012207031,90.129997253418,91.0199966430664,2112100,73.8914337158203
2014-02-21,91.2600021362305,91.6399993896484,90.3000030517578,90.4700012207031,2484200,73.4449310302734
2014-02-24,90.8600006103516,92.0500030517578,90.4100036621094,91.2699966430664,2309700,74.0943984985352
2014-02-25,91.1100006103516,91.2099990844727,89.9199981689453,90.6399993896484,2149800,73.5829772949219
2014-02-26,90.75,91.6900024414062,90.4300003051758,90.6900024414062,1680600,73.6235198974609
2014-02-27,90.4100036621094,90.7099990844727,89.7600021362305,90.6100006103516,1929200,73.55859375
2014-02-28,90.6900024414062,92.4800033569336,90.5699996948242,91.9100036621094,1923400,74.6139831542969
2014-03-03,90.9599990844727,92.120002746582,90.9000015258789,91.7600021362305,2409100,74.4921722412109
2014-03-04,92.9300003051758,94.9300003051758,92.8199996948242,94.1500015258789,2544100,76.4324417114258
2014-03-05,94.4599990844727,95.25,93.75,93.9899978637695,2337400,76.3025283813477
2014-03-06,94.3000030517578,94.8099975585938,93.8099975585938,94.5,1647800,76.7165832519531
2014-03-07,95.0599975585938,95.0699996948242,93.9499969482422,94.2900009155273,2314500,76.5460968017578
2014-03-10,94.2799987792969,94.7600021362305,93.4599990844727,94.4300003051758,2100700,76.6597290039062
2014-03-11,94.4300003051758,95.9899978637695,93.7600021362305,95.75,2883600,77.7313385009766
2014-03-12,95.4300003051758,96.5,94.8899993896484,96.0899963378906,2037900,78.0073318481445
2014-03-13,96.5,96.9000015258789,94.9000015258789,95.2399978637695,2058200,77.3172988891602
2014-03-14,95.1399993896484,95.3199996948242,94.0199966430664,94.5299987792969,2058600,76.7409286499023
2014-03-17,94.9700012207031,96.5100021362305,94.9199981689453,95.8300018310547,1277300,77.7962646484375
2014-03-18,96.0599975585938,96.8899993896484,95.7600021362305,96.6600036621094,1531700,78.470085144043
2014-03-19,96.9700012207031,97.8899993896484,96.8300018310547,97.3000030517578,2948200,78.9896392822266
2014-03-20,96.9499969482422,97.120002746582,96.2099990844727,96.9800033569336,1499500,78.729850769043
2014-03-21,97.8199996948242,97.9100036621094,96.3499984741211,96.4700012207031,2904500,78.3158187866211
2014-03-24,96.870002746582,97.1500015258789,95.6100006103516,96.5500030517578,2004500,78.3807754516602
2014-03-25,97.3399963378906,98.0299987792969,97.1399993896484,97.379997253418,1978400,79.0545806884766
2014-03-26,97.6399993896484,98.0899963378906,96.0199966430664,96.0400009155273,1441200,77.9667434692383
2014-03-27,95.9100036621094,96.3499984741211,95.1800003051758,95.2600021362305,1313700,77.3335266113281
2014-03-28,95.6900024414062,96.8499984741211,95.4300003051758,96.3499984741211,1168900,78.2184219360352
2014-03-31,96.8199996948242,97.629997253418,96.4899978637695,97.1699981689453,1524300,78.8840942382812
2014-04-01,97.5,98.0999984741211,96.7600021362305,98.0800018310547,1202500,79.6228485107422
2014-04-02,97.879997253418,98.0100021362305,97.1800003051758,97.6800003051758,1957700,79.2981033325195
2014-04-03,96.8399963378906,97.5800018310547,96.0800018310547,97.4700012207031,1382300,79.1276626586914
2014-04-04,98.0599975585938,98.120002746582,96.4599990844727,96.6399993896484,1359400,78.4538421630859
2014-04-07,95.9599990844727,97.0899963378906,95.7099990844727,95.879997253418,1507900,77.8368453979492
2014-04-08,95.4800033569336,96.0599975585938,95.0699996948242,95.2699966430664,1420100,77.341682434082
2014-04-09,95.7200012207031,96.3099975585938,95.5199966430664,96.2799987792969,1463500,78.1615982055664
2014-04-10,96.1600036621094,96.4199981689453,94.4800033569336,94.5,1507000,76.7165832519531
2014-04-11,93.8600006103516,94.0100021362305,92.6900024414062,93.1500015258789,2575800,75.6206207275391
2014-04-14,93.9000015258789,94.0400009155273,93.0100021362305,93.8000030517578,1875900,76.1482925415039
2014-04-15,93.870002746582,95.4899978637695,93.3300018310547,94.4899978637695,3036300,76.7084503173828
2014-04-16,94.2099990844727,95.3099975585938,91.9100036621094,95.25,2456000,77.3254089355469
2014-04-17,95.5699996948242,96.5899963378906,95.0800018310547,96.2699966430664,1292100,78.1534881591797
2014-04-21,96.2399978637695,97.1500015258789,96.0599975585938,96.8899993896484,1205200,78.6568069458008
2014-04-22,96.9700012207031,97.4800033569336,96.370002746582,96.9199981689453,1655000,78.68115234375
2014-04-23,94.9700012207031,95.8099975585938,93.25,95.0100021362305,3488300,77.1305999755859
2014-04-24,95.2699966430664,95.5999984741211,94.3300018310547,95.1100006103516,1452300,77.2117614746094
2014-04-25,95.1100006103516,95.1100006103516,93.6399993896484,94.0299987792969,1472000,76.3349914550781
2014-04-28,94.2300033569336,94.629997253418,93.1900024414062,94.25,1664100,76.5136108398438
2014-04-29,94.4499969482422,94.8600006103516,93.7600021362305,94.7099990844727,1257500,76.8870239257812
2014-04-30,94.2600021362305,94.6699981689453,93.7900009155273,94.5299987792969,1299900,77.1809844970703
2014-05-01,94.379997253418,94.6699981689453,93.4499969482422,93.5800018310547,1342300,76.4053115844727
2014-05-02,93.6800003051758,93.9599990844727,93.2399978637695,93.5699996948242,1316600,76.3971481323242
2014-05-05,93.2900009155273,93.7699966430664,92.6900024414062,93.6399993896484,1109000,76.4542922973633
2014-05-06,93.379997253418,94.5999984741211,93.1800003051758,93.75,2135800,76.5441207885742
2014-05-07,94,95.1900024414062,93.8000030517578,94.9599990844727,1152100,77.5320358276367
2014-05-08,94.9300003051758,96,94.9300003051758,95.5,1229900,77.9729385375977
2014-05-09,95.6100006103516,95.7399978637695,95.0100021362305,95.3000030517578,1113900,77.8096466064453
2014-05-12,95.9599990844727,96.8499984741211,95.7799987792969,96.7600021362305,1037600,79.0016937255859
2014-05-13,97.0699996948242,97.9800033569336,96.879997253418,97.5800018310547,1346000,79.6711883544922
2014-05-14,97.5800018310547,97.7399978637695,96.6900024414062,97.4199981689453,1031400,79.5405654907227
2014-05-15,97.120002746582,97.120002746582,95.5699996948242,96.4300003051758,1294900,78.7322387695312
2014-05-16,96.5199966430664,97.379997253418,96.370002746582,97.3399963378906,968700,79.4752655029297
2014-05-19,97.1800003051758,97.9000015258789,96.9000015258789,97.7699966430664,953600,79.8263397216797
2014-05-20,97.8000030517578,98.5699996948242,97.5199966430664,97.870002746582,1500200,79.9079818725586
2014-05-21,98,99.0199966430664,97.9300003051758,98.8300018310547,1009000,80.691764831543
2014-05-22,98.8499984741211,99.4400024414062,98.3399963378906,99.0400009155273,998100,80.8632507324219
2014-05-23,99.2600021362305,100.129997253418,99.1600036621094,99.1999969482422,2112900,80.9938812255859
2014-05-27,99.8399963378906,100,99.5800018310547,99.8099975585938,1055200,81.4919509887695
2014-05-28,99.9000015258789,100.75,99.75,100.139999389648,1024100,81.7613677978516
2014-05-29,100.480003356934,101.080001831055,100.269996643066,101.040000915527,934600,82.4961853027344
2014-05-30,100.809997558594,101.330001831055,100.410003662109,100.75,1472300,82.2594223022461
2014-06-02,101.059997558594,101.529998779297,100.419998168945,100.580001831055,1215900,82.1206207275391
2014-06-03,99.629997253418,100.069999694824,98.5400009155273,98.879997253418,2007900,80.7326126098633
2014-06-04,98.8099975585938,99.4199981689453,98.7099990844727,99.1800003051758,1191400,80.9775619506836
2014-06-05,99.3199996948242,100.580001831055,99.2900009155273,100.48999786377,1562700,82.0471420288086
2014-06-06,100.620002746582,101.940002441406,100.419998168945,101.76000213623,1132400,83.0840454101562
2014-06-09,101.76000213623,102.889999389648,101.699996948242,102.400001525879,1333400,83.6065902709961
2014-06-10,102.930000305176,103.050003051758,101.23999786377,101.919998168945,1121300,83.2146606445312
2014-06-11,101.599998474121,102.169998168945,101.379997253418,101.75,902700,83.0759048461914
2014-06-12,101.540000915527,101.559997558594,100,100.199996948242,1121300,81.8103485107422
2014-06-13,100.519996643066,101.319999694824,100.430000305176,101.160003662109,981700,82.5941696166992
2014-06-16,101.099998474121,102.080001831055,100.730003356934,101.559997558594,1391700,82.9207458496094
2014-06-17,101.319999694824,101.809997558594,100.76000213623,101.5,1124900,82.8717651367188
2014-06-18,101.680000305176,102.889999389648,101.519996643066,102.819999694824,1345900,83.9495239257812
2014-06-19,102.720001220703,103.379997253418,102.400001525879,103.160003662109,1068000,84.2271194458008
2014-06-20,103.449996948242,104.48999786377,103.190002441406,104.410003662109,1633300,85.2477188110352
2014-06-23,104.269996643066,104.629997253418,103.069999694824,103.349998474121,1228900,84.3822326660156
2014-06-24,103.150001525879,103.629997253418,102.089996337891,102.129997253418,1150500,83.3861465454102
2014-06-25,102.180000305176,102.75,101.699996948242,102.300003051758,1365900,83.5249328613281
2014-06-26,102.389999389648,102.470001220703,101.160003662109,101.639999389648,2002300,82.9860687255859
2014-06-27,101.169998168945,101.970001220703,101.019996643066,101.650001525879,2032200,82.9942474365234
2014-06-30,102.669998168945,104.580001831055,102.269996643066,103.029998779297,1853700,84.120964050293
2014-07-01,103.209999084473,103.75,102.470001220703,102.550003051758,1829600,83.7290802001953
2014-07-02,103.080001831055,103.629997253418,102.309997558594,103.559997558594,1664300,84.5537109375
2014-07-03,103.819999694824,104.290000915527,103.480003356934,103.839996337891,782500,84.7823028564453
2014-07-07,103.580001831055,103.839996337891,103.01000213623,103.230003356934,1190400,84.2842483520508
2014-07-08,103.180000305176,103.48999786377,102.26000213623,102.690002441406,1393800,83.8433685302734
2014-07-09,103.279998779297,103.830001831055,102.830001831055,103.400001525879,963000,84.4230499267578
2014-07-10,102.25,102.720001220703,101.830001831055,102.410003662109,1365400,83.6147613525391
2014-07-11,102.449996948242,104.059997558594,102.300003051758,103.949996948242,1356000,84.8721084594727
2014-07-14,104.220001220703,105.050003051758,104.220001220703,104.430000305176,1032200,85.2640075683594
2014-07-15,104.069999694824,105.110000610352,104.069999694824,104.349998474121,2011100,85.1987075805664
2014-07-16,104.48999786377,105.370002746582,103.970001220703,105.300003051758,1122900,85.9743499755859
2014-07-17,104.51000213623,105.470001220703,104.330001831055,104.379997253418,1479500,85.2231826782227
2014-07-18,104.660003662109,106.220001220703,104.629997253418,106.180000305176,1152900,86.69287109375
2014-07-21,105.720001220703,106.370002746582,105.519996643066,106.220001220703,1148500,86.7254867553711
2014-07-22,106.970001220703,107.809997558594,106.400001525879,107.610000610352,1696100,87.8603820800781
2014-07-23,108.419998168945,108.839996337891,106.050003051758,106.839996337891,1922400,87.2317352294922
2014-07-24,107.190002441406,108.300003051758,106.879997253418,107.779998779297,1673300,87.9991836547852
2014-07-25,107.629997253418,107.889999389648,107.120002746582,107.5,989100,87.7705993652344
2014-07-28,107.029998779297,107.400001525879,105.019996643066,105.330001831055,1650800,85.9988327026367
2014-07-29,105.25,105.400001525879,103.440002441406,103.459999084473,1879800,84.4720458984375
2014-07-30,103.519996643066,104.050003051758,103.180000305176,103.650001525879,1663400,85.0960006713867
2014-07-31,103.459999084473,103.459999084473,101.550003051758,101.660003662109,1341700,83.4622421264648
2014-08-01,101.540000915527,102.019996643066,100.150001525879,101.199996948242,1581100,83.0845718383789
2014-08-04,101.209999084473,101.419998168945,99.8600006103516,101.370002746582,2143200,83.2241439819336
2014-08-05,100.629997253418,101.919998168945,100.459999084473,100.690002441406,1741700,82.6658630371094
2014-08-06,99.9800033569336,100.849998474121,99.629997253418,100.089996337891,1662800,82.1732559204102
2014-08-07,100.080001831055,101.099998474121,99.7600021362305,100,1764300,82.0993804931641
2014-08-08,100.089996337891,101.440002441406,99.8199996948242,101.370002746582,1720800,83.2241439819336
2014-08-11,101.51000213623,103.419998168945,101.400001525879,102.839996337891,1467900,84.4310073852539
2014-08-12,102.279998779297,103.040000915527,102.01000213623,102.449996948242,1053500,84.1108245849609
2014-08-13,102.48999786377,103.370002746582,102.48999786377,103.230003356934,903000,84.7511672973633
2014-08-14,103.290000915527,104.080001831055,103.199996948242,103.970001220703,914200,85.3587493896484
2014-08-15,104.449996948242,104.680000305176,103.529998779297,104.48999786377,1178200,85.7856369018555
2014-08-18,105.449996948242,106.139999389648,105.01000213623,106.029998779297,1358100,87.0499801635742
2014-08-19,106.169998168945,106.589996337891,105.800003051758,106.080001831055,1103000,87.0910186767578
2014-08-20,106.110000610352,106.919998168945,105.980003356934,106.360000610352,2115600,87.3208847045898
2014-08-21,106.569999694824,106.620002746582,104.220001220703,105.180000305176,2992200,86.3521423339844
2014-08-22,105.110000610352,105.879997253418,105.040000915527,105.480003356934,1155400,86.5984344482422
2014-08-25,105.949996948242,106.080001831055,105.379997253418,105.550003051758,590200,86.6559066772461
2014-08-26,105.879997253418,106.059997558594,105.51000213623,105.529998779297,916600,86.6394653320312
2014-08-27,106.139999389648,106.930000305176,106,106.819999694824,1238600,87.6985549926758
2014-08-28,106.330001831055,106.769996643066,106.110000610352,106.580001831055,815900,87.5015335083008
2014-08-29,106.800003051758,107,106.290000915527,107,699300,87.8463363647461
2014-09-02,107,107.870002746582,106.639999389648,107.01000213623,1317100,87.8545455932617
2014-09-03,107.339996337891,108.48999786377,107.339996337891,107.959999084473,1267700,88.6344909667969
2014-09-04,106.599998474121,109.220001220703,106.599998474121,108.559997558594,1731700,89.1270980834961
2014-09-05,108.669998168945,109.610000610352,108.300003051758,109.550003051758,1808300,89.9398651123047
2014-09-08,109.410003662109,109.699996948242,108.169998168945,108.639999389648,1365000,89.1927642822266
2014-09-09,108.639999389648,109.199996948242,108.120002746582,108.779998779297,1240100,89.3077163696289
2014-09-10,108.870002746582,109.129997253418,107.75,107.98999786377,1485400,88.6591186523438
2014-09-11,107.699996948242,108.650001525879,107.540000915527,108.639999389648,888600,89.1927642822266
2014-09-12,108.73999786377,108.919998168945,107.559997558594,107.889999389648,867300,88.577033996582
2014-09-15,108.069999694824,108.389999389648,107.319999694824,108.169998168945,889200,88.8068923950195
2014-09-16,108.129997253418,109.26000213623,107.540000915527,109.169998168945,1550500,89.6278915405273
2014-09-17,109.470001220703,112.580001831055,109.470001220703,111.769996643066,2894900,91.7624816894531
2014-09-18,111.839996337891,112.440002441406,111.660003662109,112.150001525879,1255500,92.0744400024414
2014-09-19,112.699996948242,112.949996948242,111.940002441406,112,1668700,91.9513092041016
2014-09-22,112.089996337891,112.610000610352,110.949996948242,111,1496000,91.1303100585938
2014-09-23,110.870002746582,110.949996948242,110,110.059997558594,956900,90.3585891723633
2014-09-24,110.309997558594,111.610000610352,110.099998474121,111.449996948242,1226500,91.4997634887695
2014-09-25,111.080001831055,111.080001831055,109.389999389648,109.800003051758,1259400,90.1451187133789
2014-09-26,109.959999084473,111.720001220703,109.800003051758,111.309997558594,1151700,91.3848342895508
2014-09-29,110.349998474121,111.529998779297,109.830001831055,111.419998168945,956800,91.4751358032227
2014-09-30,111.449996948242,113.410003662109,111.209999084473,111.599998474121,2342300,91.6229019165039
2014-10-01,110.860000610352,110.970001220703,108.169998168945,108.650001525879,2396300,89.2009735107422
2014-10-02,109.26000213623,110.349998474121,108.800003051758,110.120002746582,2037200,90.407829284668
2014-10-03,110.650001525879,112.599998474121,110.650001525879,112.470001220703,2077600,92.3371658325195
2014-10-06,112.930000305176,113.5,111.050003051758,111.110000610352,1802900,91.2206268310547
2014-10-07,110.400001525879,110.5,108.180000305176,108.25,2112200,88.8725738525391
2014-10-08,108.230003356934,109.25,106.230003356934,109.150001525879,2322300,89.6114730834961
2014-10-09,108.580001831055,108.900001525879,105.139999389648,105.430000305176,2500100,86.5573577880859
2014-10-10,105.48999786377,105.48999786377,101.800003051758,102.360000610352,2683000,84.0369033813477
2014-10-13,106.330001831055,111.25,102.809997558594,103.209999084473,5190100,84.7347793579102
2014-10-14,104.01000213623,106.209999084473,103.680000305176,104.449996948242,2164300,85.7527847290039
2014-10-15,103.050003051758,105.699996948242,101.800003051758,105.199996948242,2732500,86.368537902832
2014-10-16,102.550003051758,106.120002746582,102.290000915527,104.800003051758,2743900,86.0401458740234
2014-10-17,105.98999786377,107.209999084473,105.809997558594,106.540000915527,1832500,87.4686813354492
2014-10-20,105.660003662109,107.230003356934,105.180000305176,107.069999694824,2054400,87.9038314819336
2014-10-21,108.400001525879,109.860000610352,108.209999084473,109.849998474121,2320700,90.1861572265625
2014-10-22,106.51000213623,109.690002441406,106.309997558594,106.5,4253000,87.4358444213867
2014-10-23,107.76000213623,108.73999786377,107,107.870002746582,2711200,88.5606231689453
2014-10-24,108.120002746582,109.440002441406,107.660003662109,109.389999389648,1496800,89.8084945678711
2014-10-27,109.069999694824,109.839996337891,108.449996948242,109.360000610352,1243300,89.7838592529297
2014-10-28,109.790000915527,111.379997253418,109.790000915527,111.300003051758,1596100,91.3766098022461
2014-10-29,111.419998168945,111.970001220703,109.410003662109,110.680000305176,1515800,90.8675994873047
2014-10-30,109.910003662109,110.389999389648,109.080001831055,109.540000915527,2304700,89.9316558837891
2014-10-31,111.279998779297,111.419998168945,109.76000213623,110.639999389648,3024700,90.8347396850586
2014-11-03,110.5,110.949996948242,108.550003051758,109.410003662109,2623600,89.824951171875
2014-11-04,109.430000305176,110.099998474121,108.470001220703,108.790000915527,2677800,89.31591796875
2014-11-05,108.220001220703,110.309997558594,108.129997253418,109.790000915527,1765400,90.6116638183594
2014-11-06,110.309997558594,111.150001525879,109.5,110.720001220703,1699700,91.3792037963867
2014-11-07,113.930000305176,114.400001525879,111.930000305176,112.860000610352,2252100,93.145378112793
2014-11-10,114.75,116.599998474121,114.660003662109,116.599998474121,2620300,96.2320861816406
2014-11-11,116.559997558594,116.980003356934,115.720001220703,116.629997253418,1744700,96.2568359375
2014-11-12,115.839996337891,117.26000213623,115.790000915527,116.660003662109,2025300,96.2815933227539
2014-11-13,116.870002746582,116.919998168945,115.160003662109,115.449996948242,1834000,95.282958984375
2014-11-14,115.480003356934,116.51000213623,115.290000915527,116.029998779297,1028300,95.7616424560547
2014-11-17,115.279998779297,116.220001220703,114.849998474121,115.830001831055,1236100,95.5965957641602
2014-11-18,115.779998779297,116.410003662109,114.839996337891,115.379997253418,1055400,95.2251815795898
2014-11-19,115.059997558594,115.589996337891,114.430000305176,115.169998168945,1151800,95.0518646240234
2014-11-20,114.550003051758,115.440002441406,114.529998779297,115.379997253418,875800,95.2251815795898
2014-11-21,116.169998168945,116.169998168945,114.680000305176,115.360000610352,1700700,95.2086868286133
2014-11-24,115.699996948242,116.919998168945,115.599998474121,116.349998474121,960300,96.0257720947266
2014-11-25,116.620002746582,117.639999389648,116.529998779297,117.129997253418,1168600,96.6694869995117
2014-11-26,117.029998779297,117.309997558594,116.589996337891,117.199996948242,716500,96.7272491455078
2014-11-28,116.790000915527,116.839996337891,111.360000610352,111.639999389648,2390500,92.1384811401367
2014-12-01,111.080001831055,111.080001831055,104.480003356934,106.360000610352,5433400,87.7808074951172
2014-12-02,106.470001220703,109.370002746582,105.830001831055,109.300003051758,3604600,90.2072525024414
2014-12-03,109.650001525879,111.930000305176,109.620002746582,111.889999389648,2570600,92.3448181152344
2014-12-04,110.5,111.040000915527,106.980003356934,107.300003051758,3494200,88.5566329956055
2014-12-05,108.169998168945,108.870002746582,106.730003356934,107.069999694824,2944000,88.3668212890625
2014-12-08,106.48999786377,106.48999786377,102.830001831055,103.400001525879,2849300,85.3378982543945
2014-12-09,102.150001525879,104.110000610352,101.430000305176,104.080001831055,2312900,85.8990707397461
2014-12-10,103.519996643066,103.690002441406,101.019996643066,101.279998779297,2427400,83.5882110595703
2014-12-11,102.389999389648,103.790000915527,101.150001525879,102.629997253418,2511800,84.7024078369141
2014-12-12,102.099998474121,104.069999694824,101.540000915527,101.550003051758,2979800,83.81103515625
2014-12-15,102.160003662109,103.069999694824,101.360000610352,101.669998168945,2535100,83.9100723266602
2014-12-16,101.25,104.449996948242,101.059997558594,102.330001831055,2335100,84.4547882080078
2014-12-17,102.48999786377,105.589996337891,101.449996948242,105.25,3251000,86.8647079467773
2014-12-18,106.779998779297,109,106.669998168945,108.980003356934,3755700,89.9431610107422
2014-12-19,109.180000305176,109.599998474121,108.089996337891,109.050003051758,3011100,90.0009231567383
2014-12-22,109.419998168945,110.319999694824,108.199996948242,110.019996643066,1793200,90.8014831542969
2014-12-23,110.529998779297,111.559997558594,110.180000305176,111.199996948242,1286600,91.7753601074219
2014-12-24,111.5,111.800003051758,110.610000610352,111.410003662109,754700,91.9486999511719
2014-12-26,111.559997558594,112.059997558594,111.019996643066,111.540000915527,918300,92.0559692382812
2014-12-29,110.830001831055,112.059997558594,110.470001220703,111.790000915527,954400,92.2623062133789
2014-12-30,111.370002746582,112.220001220703,110.400001525879,110.819999694824,993200,91.4617385864258
