"Fecha","CLX.Open","CLX.High","CLX.Low","CLX.Close","CLX.Volume","CLX.Adjusted"
2013-12-05,93.4499969482422,93.5999984741211,92.5800018310547,92.9499969482422,1562600,70.7672119140625
2013-12-06,93.6100006103516,95.9000015258789,93.5199966430664,95.8300018310547,1725700,72.9599075317383
2013-12-09,95.8600006103516,96.7600021362305,95.4899978637695,95.7799987792969,1617300,72.9218292236328
2013-12-10,95.6699981689453,95.6900024414062,94.0999984741211,94.5100021362305,1249000,71.9549255371094
2013-12-11,94.7399978637695,95.629997253418,94.4300003051758,94.5999984741211,754000,72.0234451293945
2013-12-12,94.7900009155273,95.129997253418,93.1999969482422,93.3099975585938,1396700,71.0412902832031
2013-12-13,93.5899963378906,93.6699981689453,92.9400024414062,93.25,579200,70.99560546875
2013-12-16,93.5400009155273,94.25,93,93.3399963378906,775300,71.0641250610352
2013-12-17,93.1900024414062,93.2799987792969,91.5400009155273,92.2399978637695,979600,70.2266693115234
2013-12-18,92.2900009155273,93.4300003051758,91.5599975585938,93.4000015258789,1572300,71.1098480224609
2013-12-19,93.379997253418,93.5,92.2399978637695,92.5400009155273,884400,70.4550552368164
2013-12-20,92.7300033569336,93.1900024414062,92.5100021362305,92.9599990844727,1146500,70.7748184204102
2013-12-23,93.1699981689453,93.4199981689453,92.2699966430664,92.4899978637695,805400,70.4169845581055
2013-12-24,92.75,93.1100006103516,92.3899993896484,92.6600036621094,333500,70.5464096069336
2013-12-26,93.0299987792969,93.0299987792969,92.379997253418,92.6900024414062,407200,70.5692672729492
2013-12-27,93.0999984741211,93.5,93,93.2799987792969,493500,71.0184707641602
2013-12-30,92.9599990844727,93.7799987792969,92.8099975585938,93.6999969482422,638300,71.3381958007812
2013-12-31,93.7600021362305,93.8499984741211,92.4499969482422,92.7600021362305,899400,70.6225509643555
2014-01-02,92.75,92.75,90.6500015258789,91.1600036621094,1353300,69.4043884277344
2014-01-03,91.7200012207031,91.75,90.8099975585938,91.4899978637695,837000,69.6556549072266
2014-01-06,91.879997253418,92.1699981689453,90.7300033569336,91.1100006103516,907900,69.3663177490234
2014-01-07,91.5400009155273,91.7600021362305,90.2900009155273,90.4899978637695,1658100,68.8943023681641
2014-01-08,89.5500030517578,89.7200012207031,88.6999969482422,88.9899978637695,2797100,67.7522735595703
2014-01-09,89.2900009155273,89.7900009155273,88.879997253418,89.129997253418,1777000,67.85888671875
2014-01-10,89.3499984741211,89.7399978637695,89.0899963378906,89.2799987792969,1107700,67.9730834960938
2014-01-13,89.25,90.0299987792969,88.6100006103516,89.0999984741211,1577200,67.8360443115234
2014-01-14,89.5199966430664,89.7099990844727,88.5999984741211,89.6699981689453,1188500,68.2699813842773
2014-01-15,89.6699981689453,89.9899978637695,89.120002746582,89.6800003051758,1273300,68.2776184082031
2014-01-16,89.4700012207031,90.2399978637695,89.0999984741211,90.120002746582,1395600,68.6125869750977
2014-01-17,90,90.1900024414062,89.4100036621094,89.9700012207031,2565700,68.498405456543
2014-01-21,90.5899963378906,91.0199966430664,89.8000030517578,90.1100006103516,1391700,68.6050033569336
2014-01-22,90.2600021362305,90.7200012207031,89.3300018310547,89.9000015258789,1075400,68.4450912475586
2014-01-23,89.2799987792969,89.6500015258789,88.7799987792969,89.25,870600,67.9502258300781
2014-01-24,89.4400024414062,91.4100036621094,88.5999984741211,88.8300018310547,2419500,67.6304626464844
2014-01-27,88.1699981689453,88.3899993896484,87.3600006103516,87.4499969482422,1553400,67.1162338256836
2014-01-28,87.4499969482422,88.9000015258789,87.3099975585938,88.4000015258789,1030800,67.8453598022461
2014-01-29,87.5999984741211,87.620002746582,86.3399963378906,87.0800018310547,1589400,66.832275390625
2014-01-30,88.120002746582,88.1399993896484,87.3600006103516,87.4700012207031,1076200,67.1316070556641
2014-01-31,86.629997253418,88.5699996948242,86.4100036621094,88.2699966430664,1814500,67.7455978393555
2014-02-03,88.5100021362305,88.6600036621094,86.0699996948242,86.3600006103516,2652800,66.2797012329102
2014-02-04,86.3099975585938,86.9000015258789,84.3899993896484,85.8099975585938,2844400,65.8575820922852
2014-02-05,84.620002746582,85.129997253418,83.6999969482422,84.5599975585938,2126800,64.8982162475586
2014-02-06,84.5800018310547,85.1500015258789,84.1699981689453,85.0599975585938,1110900,65.2819747924805
2014-02-07,85.3300018310547,85.6800003051758,85.0400009155273,85.629997253418,1014700,65.7194061279297
2014-02-10,85.4400024414062,86.120002746582,85.120002746582,86.120002746582,1190700,66.0955047607422
2014-02-11,86.2300033569336,87.0899963378906,85.9499969482422,86.8300018310547,1194200,66.640380859375
2014-02-12,86.9199981689453,87.2200012207031,86.3399963378906,86.5400009155273,786900,66.417839050293
2014-02-13,86.0699996948242,87.2900009155273,86.0699996948242,86.9599990844727,761100,66.7401885986328
2014-02-14,86.9400024414062,88.5699996948242,86.7799987792969,88.1100006103516,1010700,67.6227951049805
2014-02-18,88.0699996948242,88.120002746582,86.9800033569336,87.3499984741211,1065100,67.0394897460938
2014-02-19,87.0999984741211,87.5699996948242,86.6600036621094,86.870002746582,798400,66.6710739135742
2014-02-20,86.9899978637695,87.8300018310547,86.8300018310547,86.9499969482422,1260200,66.7325210571289
2014-02-21,87.2799987792969,87.7900009155273,86.9800033569336,87.0100021362305,879800,66.7785568237305
2014-02-24,86.8300018310547,87.7600021362305,86.75,87.0599975585938,970200,66.8169174194336
2014-02-25,87.2399978637695,87.5999984741211,86.6999969482422,86.8099975585938,1231200,66.6250762939453
2014-02-26,87.2799987792969,87.4000015258789,86.3000030517578,86.4700012207031,1059900,66.364128112793
2014-02-27,86.2099990844727,86.9100036621094,85.8899993896484,86.7699966430664,980100,66.594352722168
2014-02-28,86.8000030517578,87.7200012207031,86.5,87.2799987792969,1036000,66.9857788085938
2014-03-03,86.6100006103516,86.7200012207031,86.0599975585938,86.6600036621094,1136200,66.5099411010742
2014-03-04,86.9800033569336,87.6500015258789,86.6900024414062,87.5599975585938,1390500,67.20068359375
2014-03-05,87.2699966430664,87.4100036621094,86.4100036621094,86.5599975585938,949500,66.4331741333008
2014-03-06,86.5400009155273,87.129997253418,86.4100036621094,86.629997253418,785000,66.4869232177734
2014-03-07,86.7399978637695,86.9499969482422,86.129997253418,86.4400024414062,844800,66.3410949707031
2014-03-10,86.4199981689453,86.870002746582,86.3199996948242,86.7099990844727,670500,66.5482940673828
2014-03-11,86.9400024414062,87.2300033569336,86.4800033569336,86.5800018310547,604000,66.4485473632812
2014-03-12,86.129997253418,86.9100036621094,86.120002746582,86.7900009155273,702600,66.6097106933594
2014-03-13,86.9800033569336,87.9400024414062,86.7699966430664,86.8199996948242,1076500,66.6327362060547
2014-03-14,86.7399978637695,87.4899978637695,86.629997253418,87.370002746582,1008800,67.0548629760742
2014-03-17,87.5800018310547,88.0400009155273,87.5100021362305,87.8300018310547,578400,67.4079055786133
2014-03-18,87.8399963378906,88.5500030517578,87.8099975585938,88.2300033569336,614300,67.7148895263672
2014-03-19,88.1800003051758,88.4800033569336,86.9800033569336,87.2799987792969,582000,66.9857788085938
2014-03-20,87.25,87.6500015258789,87.0299987792969,87.370002746582,562400,67.0548629760742
2014-03-21,87.9400024414062,88.5699996948242,87.4700012207031,87.5400009155273,1533000,67.1853332519531
2014-03-24,87.9400024414062,88.5599975585938,87.620002746582,88.0299987792969,963600,67.5613861083984
2014-03-25,88.3600006103516,88.379997253418,87.1699981689453,87.25,1228300,66.9627456665039
2014-03-26,87.5500030517578,88.1999969482422,87.3099975585938,87.9000015258789,1277400,67.4616241455078
2014-03-27,87.9800033569336,90.4000015258789,87.8000030517578,88.0500030517578,1700800,67.5767364501953
2014-03-28,88.3300018310547,88.370002746582,87.8600006103516,88.0899963378906,904700,67.6074447631836
2014-03-31,88.3099975585938,88.4899978637695,87.2600021362305,88.0100021362305,1406500,67.5460433959961
2014-04-01,87.9800033569336,87.9800033569336,86.9400024414062,87.9100036621094,1036100,67.4692993164062
2014-04-02,87.7200012207031,88.5199966430664,87.4300003051758,87.8899993896484,904200,67.4539566040039
2014-04-03,88.1600036621094,88.3399963378906,87.629997253418,88.25,1048500,67.7302398681641
2014-04-04,88.5800018310547,89.0999984741211,88.3199996948242,88.4899978637695,1037200,67.9144287109375
2014-04-07,88.5999984741211,90.0999984741211,88.5999984741211,88.7900009155273,1999000,68.1446685791016
2014-04-08,88.7399978637695,89.7799987792969,88.3899993896484,89.7399978637695,1204200,68.8737869262695
2014-04-09,89.9300003051758,90.4300003051758,89.129997253418,89.2600021362305,1486500,68.5053863525391
2014-04-10,89.3199996948242,90.3000030517578,88.8499984741211,88.870002746582,1462100,68.2060623168945
2014-04-11,88.7399978637695,89.5299987792969,88.120002746582,88.2399978637695,1101500,67.7225570678711
2014-04-14,88.5400009155273,89.1399993896484,88.4899978637695,88.9199981689453,883900,68.2444305419922
2014-04-15,89.1999969482422,90.0500030517578,89.0199966430664,89.879997253418,1175800,68.9812164306641
2014-04-16,90.0800018310547,90.879997253418,89.8899993896484,90.5100021362305,918100,69.4647598266602
2014-04-17,90.2900009155273,90.9100036621094,89.9700012207031,90.8399963378906,996000,69.7180252075195
2014-04-21,90.0400009155273,90.379997253418,89.5500030517578,90.0199966430664,951400,69.6329040527344
2014-04-22,89.9400024414062,90.0899963378906,88.8499984741211,88.9700012207031,1278300,68.8207244873047
2014-04-23,89,89.3899993896484,88.75,88.9899978637695,842100,68.8361968994141
2014-04-24,89.129997253418,89.5299987792969,88.9100036621094,89.120002746582,908100,68.9367370605469
2014-04-25,89,90.1600036621094,88.9800033569336,90.0299987792969,1070400,69.6406478881836
2014-04-28,90.1699981689453,91.8000030517578,90.1699981689453,91.5699996948242,1654700,70.8318862915039
2014-04-29,91.7399978637695,92.4199981689453,90.9400024414062,91.129997253418,1084300,70.4915390014648
2014-04-30,91.1600036621094,91.5599975585938,90.5199966430664,90.6999969482422,1837900,70.1589126586914
2014-05-01,88.6900024414062,89.9899978637695,87.5,89.4000015258789,2376000,69.1533203125
2014-05-02,89.3399963378906,90.3199996948242,88.3399963378906,89.5800018310547,1864200,69.2925720214844
2014-05-05,88.6900024414062,88.8399963378906,87,87.3099975585938,3502100,67.5366744995117
2014-05-06,87.3099975585938,88,86.5599975585938,87.3499984741211,2246100,67.5676040649414
2014-05-07,87.4800033569336,88.2699966430664,87.3600006103516,87.870002746582,1358400,67.969841003418
2014-05-08,87.7399978637695,88.1100006103516,87.4599990844727,88.0100021362305,1254600,68.0781478881836
2014-05-09,88.1800003051758,88.620002746582,87.9300003051758,88.5100021362305,1051500,68.4649124145508
2014-05-12,88.6399993896484,88.6399993896484,87.7600021362305,88.1999969482422,1422000,68.22509765625
2014-05-13,88.4499969482422,88.9599990844727,88.1399993896484,88.9300003051758,1023100,68.7897872924805
2014-05-14,88.8199996948242,89.7900009155273,88.8199996948242,89.129997253418,1275600,68.9444732666016
2014-05-15,88.8300018310547,89.1699981689453,88.2399978637695,88.3499984741211,866100,68.3411102294922
2014-05-16,88.4499969482422,88.870002746582,88.1900024414062,88.6500015258789,659400,68.5731887817383
2014-05-19,88.4000015258789,88.620002746582,88.0800018310547,88.3600006103516,623700,68.348876953125
2014-05-20,88.3600006103516,88.9199981689453,87.9300003051758,88.3600006103516,787300,68.348876953125
2014-05-21,88.5100021362305,88.6999969482422,87.9700012207031,88.5899963378906,565900,68.5267791748047
2014-05-22,88.3600006103516,88.6399993896484,87.8399963378906,88.0599975585938,729900,68.1168060302734
2014-05-23,88.2799987792969,88.620002746582,88.0699996948242,88.3300018310547,687400,68.3256607055664
2014-05-27,88.4100036621094,88.5,88.0199966430664,88.2399978637695,535100,68.2560501098633
2014-05-28,88.3899993896484,88.8000030517578,88.1399993896484,88.4700012207031,688000,68.433952331543
2014-05-29,88.6100006103516,89.5199966430664,88.5,89.4800033569336,819300,69.215202331543
2014-05-30,89.2399978637695,89.8300018310547,89.2399978637695,89.620002746582,921100,69.3235092163086
2014-06-02,89.4700012207031,89.6999969482422,88.620002746582,88.8600006103516,815400,68.7356338500977
2014-06-03,88.9300003051758,88.9800033569336,88.120002746582,88.5,962200,68.457160949707
2014-06-04,88.4400024414062,89,88.25,88.9700012207031,995700,68.8207244873047
2014-06-05,89.3099975585938,89.4499969482422,88.7799987792969,89.4300003051758,636000,69.1765365600586
2014-06-06,89.379997253418,89.6999969482422,89.1800003051758,89.5,536100,69.2306823730469
2014-06-09,89.2300033569336,93.0500030517578,89.1900024414062,92.6600036621094,4837200,71.6750411987305
2014-06-10,92.8499984741211,93.4300003051758,91.2099990844727,91.6900024414062,2105900,70.9247207641602
2014-06-11,91.5899963378906,91.7600021362305,90.4300003051758,91.2300033569336,1044800,70.5689010620117
2014-06-12,91.1500015258789,91.2099990844727,89.9599990844727,90.4000015258789,1053500,69.9268646240234
2014-06-13,90.4000015258789,90.7300033569336,89.9000015258789,90.0699996948242,823200,69.6715850830078
2014-06-16,89.8499984741211,90.5999984741211,89.8499984741211,90.1399993896484,740500,69.7257614135742
2014-06-17,90.25,90.6699981689453,89.9000015258789,90.5699996948242,907200,70.0583572387695
2014-06-18,90.129997253418,91.3300018310547,90.0299987792969,91.2799987792969,715900,70.6075820922852
2014-06-19,91.4300003051758,92.1500015258789,91.3600006103516,92.1100006103516,754600,71.2495956420898
2014-06-20,92.1600036621094,92.2300033569336,91.5999984741211,91.7099990844727,854500,70.940185546875
2014-06-23,91.8499984741211,91.9899978637695,91.1399993896484,91.3399963378906,719200,70.6539688110352
2014-06-24,91.2300033569336,91.7300033569336,91.0100021362305,91.4800033569336,600800,70.7622756958008
2014-06-25,91.1500015258789,91.5299987792969,90.9300003051758,91.2799987792969,606300,70.6075820922852
2014-06-26,91.2300033569336,91.3300018310547,90.5299987792969,91.120002746582,758900,70.4838104248047
2014-06-27,91,91.8399963378906,90.8399963378906,91.6999969482422,651900,70.9324340820312
2014-06-30,91.5100021362305,92.25,91.1999969482422,91.4000015258789,710400,70.7003936767578
2014-07-01,91.1600036621094,91.5,90.0800018310547,91.2600021362305,954200,70.5920944213867
2014-07-02,91.3499984741211,91.7600021362305,91.2600021362305,91.7099990844727,615200,70.940185546875
2014-07-03,91.8300018310547,92.25,91.5999984741211,91.9000015258789,551400,71.087158203125
2014-07-07,91.7799987792969,92.2900009155273,91.6900024414062,92.120002746582,522600,71.2573547363281
2014-07-08,92.25,92.7399978637695,92.0100021362305,92.0699996948242,800700,71.2186584472656
2014-07-09,92.2399978637695,92.9499969482422,92.0699996948242,92.8099975585938,621800,71.7910614013672
2014-07-10,92.3399963378906,93.3099975585938,92.2200012207031,93.0299987792969,746100,71.9612503051758
2014-07-11,92.8899993896484,93.0899963378906,92.5999984741211,92.7699966430664,563600,71.7601318359375
2014-07-14,93.0599975585938,93.4800033569336,92.75,93.129997253418,644800,72.03857421875
2014-07-15,93.1500015258789,93.3399963378906,92.2699966430664,92.4899978637695,1191000,71.5435333251953
2014-07-16,92.7099990844727,92.9300003051758,92.4599990844727,92.629997253418,710300,71.6518325805664
2014-07-17,92.6399993896484,92.7399978637695,92.0299987792969,92.0400009155273,659500,71.195442199707
2014-07-18,92,92.2699966430664,91.5699996948242,92.25,1094200,71.3578948974609
2014-07-21,91.0999984741211,91.1600036621094,90.4700012207031,90.9100036621094,1132500,70.8900299072266
2014-07-22,90.8600006103516,90.9599990844727,90.2799987792969,90.3399963378906,862000,70.445556640625
2014-07-23,90.2200012207031,90.4899978637695,89.870002746582,90.1800003051758,753200,70.32080078125
2014-07-24,90.4700012207031,90.6600036621094,90.2600021362305,90.5400009155273,738000,70.6015090942383
2014-07-25,90.370002746582,90.5599975585938,89.3399963378906,89.4800033569336,735200,69.7749099731445
2014-07-28,89.4199981689453,89.9300003051758,89.0299987792969,89.379997253418,711800,69.6969604492188
2014-07-29,89.620002746582,89.879997253418,88.6399993896484,88.6699981689453,923200,69.1432952880859
2014-07-30,88.9000015258789,89.1900024414062,87.8099975585938,88.0500030517578,1170700,68.6598281860352
2014-07-31,87.75,88.0899963378906,86.6100006103516,86.870002746582,1487800,67.7396926879883
2014-08-01,87.2900009155273,89.8499984741211,87.2900009155273,89.1999969482422,2561300,69.5565872192383
2014-08-04,88.9499969482422,88.9899978637695,86.3099975585938,86.3899993896484,2182100,67.3654327392578
2014-08-05,86.4400024414062,87.2099990844727,86.0299987792969,86.4800033569336,1207400,67.4355850219727
2014-08-06,86.4899978637695,88.1800003051758,86.3099975585938,88.1100006103516,1284600,68.706657409668
2014-08-07,88.0999984741211,88.2900009155273,87.120002746582,87.2399978637695,888700,68.0282211303711
2014-08-08,87.1600036621094,88.3099975585938,87.1399993896484,88.25,920600,68.815803527832
2014-08-11,88.4100036621094,89.1900024414062,88.25,89.0100021362305,1023800,69.4084396362305
2014-08-12,88.620002746582,89.0800018310547,88.3300018310547,88.4899978637695,640100,69.0029449462891
2014-08-13,88.879997253418,88.9599990844727,88.1999969482422,88.5100021362305,547400,69.0185546875
2014-08-14,88.5100021362305,88.8199996948242,88.129997253418,88.4800033569336,577300,68.9951629638672
2014-08-15,88.7200012207031,88.8600006103516,87.9199981689453,88.4400024414062,940500,68.9639663696289
2014-08-18,88.4599990844727,89.379997253418,88.4599990844727,88.9300003051758,585900,69.3460540771484
2014-08-19,88.870002746582,89.0999984741211,88.620002746582,88.9899978637695,678500,69.3928451538086
2014-08-20,89,89.2600021362305,88.6500015258789,88.9400024414062,482600,69.3538513183594
2014-08-21,89.0299987792969,89.5500030517578,88.8399963378906,89.4199981689453,586300,69.7281265258789
2014-08-22,89.4199981689453,89.7099990844727,89.0699996948242,89.2099990844727,516800,69.5643768310547
2014-08-25,89.4899978637695,89.4899978637695,88.8899993896484,89.0599975585938,614400,69.4474411010742
2014-08-26,89.0599975585938,89.3399963378906,88.8899993896484,88.9400024414062,528800,69.3538513183594
2014-08-27,88.9400024414062,89.2099990844727,88.7200012207031,88.879997253418,815400,69.3070602416992
2014-08-28,88.8499984741211,88.9400024414062,88.3099975585938,88.6500015258789,737500,69.1277084350586
2014-08-29,88.8099975585938,88.9000015258789,88.1800003051758,88.5999984741211,803600,69.0886993408203
2014-09-02,88.6500015258789,89.0699996948242,88.2300033569336,88.6600036621094,770300,69.1355285644531
2014-09-03,88.6600036621094,89.1900024414062,88.629997253418,88.7399978637695,682000,69.1978912353516
2014-09-04,88.7399978637695,89.4000015258789,88.6500015258789,88.8099975585938,994200,69.2524719238281
2014-09-05,88.9700012207031,89.8099975585938,88.6100006103516,89.8099975585938,866600,70.0322570800781
2014-09-08,89.4300003051758,89.7799987792969,89.0899963378906,89.2900009155273,631100,69.6267700195312
2014-09-09,89.0500030517578,89.5500030517578,88.6900024414062,89.5,849000,69.7905197143555
2014-09-10,89.5,90.0800018310547,89.1600036621094,89.9400024414062,777300,70.1336212158203
2014-09-11,89.9400024414062,90.2600021362305,89.620002746582,90.0800018310547,749800,70.2427978515625
2014-09-12,89.7300033569336,89.9899978637695,88.7099990844727,88.9800033569336,1075900,69.3850402832031
2014-09-15,89.1100006103516,89.6399993896484,88.9899978637695,89.4899978637695,480400,69.7827377319336
2014-09-16,89.7699966430664,90.620002746582,89.0100021362305,90.1800003051758,685100,70.32080078125
2014-09-17,90.0400009155273,90.2699966430664,89.4000015258789,89.8199996948242,690700,70.0400695800781
2014-09-18,89.9599990844727,90.2200012207031,89.370002746582,89.9000015258789,545900,70.1024475097656
2014-09-19,90.4400024414062,90.6900024414062,90,90.5699996948242,1090500,70.6248931884766
2014-09-22,94.8000030517578,98.3099975585938,94.129997253418,97.2300033569336,8863700,75.8182601928711
2014-09-23,94.5100021362305,95.9100036621094,94.1600036621094,94.8499984741211,3522900,73.9623565673828
2014-09-24,94.629997253418,95.9000015258789,94.5999984741211,95.5400009155273,1411700,74.5004119873047
2014-09-25,95.1600036621094,95.7300033569336,94.7699966430664,95.1399993896484,1210800,74.1885070800781
2014-09-26,95.1999969482422,95.9000015258789,94.9800033569336,95.6399993896484,932800,74.5783996582031
2014-09-29,94.9700012207031,96.3399963378906,94.7900009155273,96.2699966430664,1330200,75.0696411132812
2014-09-30,95.9899978637695,96.3000030517578,95.75,96.0400009155273,1144400,74.8903121948242
2014-10-01,96,96,95.1900024414062,95.4599990844727,1297400,74.4380264282227
2014-10-02,95.8099975585938,96.2099990844727,95.2799987792969,95.9599990844727,1013800,74.8279113769531
2014-10-03,96.379997253418,96.7099990844727,96.1999969482422,96.4700012207031,1375900,75.2256240844727
2014-10-06,97,97.0299987792969,95.9800033569336,96.379997253418,644900,75.1554183959961
2014-10-07,96.3000030517578,97.4599990844727,96.1600036621094,96.6600036621094,1397900,75.3737716674805
2014-10-08,96.9700012207031,98.8899993896484,96.75,98.7600021362305,1342600,77.0113143920898
2014-10-09,98.5,99.0899963378906,97.3199996948242,97.4599990844727,810800,75.9975891113281
2014-10-10,97.7699966430664,98.1399993896484,97.0599975585938,97.0899963378906,883600,75.7090606689453
2014-10-13,97.0899963378906,97.3000030517578,95.8600006103516,95.9199981689453,880100,74.7967376708984
2014-10-14,96.0400009155273,97.1800003051758,95.2799987792969,97.0299987792969,1145500,75.6622848510742
2014-10-15,96.5899963378906,97.5400009155273,95.4899978637695,97.2399978637695,1435400,75.826042175293
2014-10-16,96.0899963378906,96.9300003051758,95.5699996948242,96.129997253418,1154900,74.9604949951172
2014-10-17,96.5299987792969,96.6600036621094,95.6999969482422,96.3000030517578,1392900,75.0930328369141
2014-10-20,96.1999969482422,97.7799987792969,96.1999969482422,97.7300033569336,1140600,76.208137512207
2014-10-21,97.9800033569336,99.5999984741211,97.1500015258789,98.8000030517578,907200,77.0424957275391
2014-10-22,98.6900024414062,99.5299987792969,98.6900024414062,99.0500030517578,822300,77.2374572753906
2014-10-23,99.5699996948242,99.5699996948242,98.370002746582,98.4300003051758,1091000,76.7539901733398
2014-10-24,98.8499984741211,99.8099975585938,98.6100006103516,99.4700012207031,651700,77.5649642944336
2014-10-27,99.0599975585938,99.5,98.3300018310547,98.370002746582,829300,77.2821426391602
2014-10-28,98.6500015258789,98.9000015258789,97.5100021362305,97.8000030517578,1230200,76.8343276977539
2014-10-29,97.8600006103516,98.2300033569336,97.0100021362305,97.7300033569336,1362400,76.7793273925781
2014-10-30,98.0800018310547,98.629997253418,97.3399963378906,98.5999984741211,898100,77.4628219604492
2014-10-31,100,100,98.4000015258789,99.5,1092400,78.1699066162109
2014-11-03,99.9800033569336,100.470001220703,98.8600006103516,99.8300018310547,1205100,78.4291458129883
2014-11-04,99.5899963378906,102.180000305176,99.5899963378906,100.930000305176,1241800,79.2933502197266
2014-11-05,101.5,101.669998168945,100.370002746582,100.730003356934,880500,79.13623046875
2014-11-06,101,101.209999084473,100.129997253418,100.360000610352,1180400,78.8455200195312
2014-11-07,100.269996643066,101,99.9100036621094,100.790000915527,826000,79.183349609375
2014-11-10,101,101.690002441406,100.580001831055,101.669998168945,906500,79.8747100830078
2014-11-11,101.419998168945,101.980003356934,100.900001525879,101.349998474121,968000,79.6232986450195
2014-11-12,101.430000305176,101.639999389648,101.110000610352,101.519996643066,812500,79.7568359375
2014-11-13,101.900001525879,102.23999786377,101.589996337891,101.910003662109,938200,80.063232421875
2014-11-14,101.629997253418,101.76000213623,99.7300033569336,100.120002746582,1291900,78.6569671630859
2014-11-17,100.059997558594,101.129997253418,99.8300018310547,101.019996643066,1000400,79.3640213012695
2014-11-18,101.019996643066,101.220001220703,100.129997253418,100.769996643066,953400,79.1676406860352
2014-11-19,101,101,100.199996948242,100.800003051758,941000,79.1912155151367
2014-11-20,100.849998474121,100.959999084473,100.150001525879,100.23999786377,797400,78.7512512207031
2014-11-21,100.709999084473,100.849998474121,99.5,99.7099990844727,1302500,78.3348846435547
2014-11-24,99.9899978637695,100.01000213623,99.1600036621094,99.3399963378906,1234100,78.044189453125
2014-11-25,99.3399963378906,99.9199981689453,99.129997253418,99.7799987792969,1581700,78.3898620605469
2014-11-26,99.5,99.9499969482422,99.3000030517578,99.9000015258789,782300,78.4841384887695
2014-11-28,100.470001220703,102.290000915527,100.400001525879,101.620002746582,651600,79.8354187011719
2014-12-01,100.279998779297,102.199996948242,100.279998779297,101.300003051758,1100500,79.5840225219727
2014-12-02,101.120002746582,101.419998168945,100.309997558594,100.529998779297,1456900,78.9791107177734
2014-12-03,100.379997253418,100.419998168945,97.8499984741211,99.1800003051758,2701500,77.9184951782227
2014-12-04,99.5400009155273,99.9100036621094,98.2900009155273,99.6100006103516,2177500,78.2563095092773
2014-12-05,99.5999984741211,99.7200012207031,98.3000030517578,98.8600006103516,1629400,77.6670913696289
2014-12-08,99,99.879997253418,98.6999969482422,99.4599990844727,1246100,78.1384735107422
2014-12-09,99.0100021362305,99.5800018310547,98.7099990844727,99.120002746582,981600,77.8713684082031
2014-12-10,99.4599990844727,100.190002441406,99.0299987792969,99.4899978637695,1091800,78.1620483398438
2014-12-11,99.6500015258789,101.349998474121,99.6500015258789,100.919998168945,968200,79.2854919433594
2014-12-12,100.23999786377,101.309997558594,99.4300003051758,99.4700012207031,1111100,78.1463165283203
2014-12-15,99.6100006103516,100.309997558594,99.0999984741211,99.620002746582,704400,78.2641754150391
2014-12-16,99.629997253418,101.040000915527,98.8000030517578,100.120002746582,1187200,78.6569671630859
2014-12-17,100.559997558594,102.110000610352,100.120002746582,102,1161400,80.1339645385742
2014-12-18,102.800003051758,103.830001831055,102.120002746582,103.819999694824,1040800,81.5638046264648
2014-12-19,104.160003662109,104.599998474121,103.650001525879,104.410003662109,1352500,82.0273361206055
