"Fecha","SWKS.Open","SWKS.High","SWKS.Low","SWKS.Close","SWKS.Volume","SWKS.Adjusted"
2013-12-20,27.5599994659424,27.9599990844727,27.4699993133545,27.6900005340576,4206000,23.8830490112305
2013-12-23,28,28.2099990844727,27.8500003814697,27.8600006103516,2338200,24.0296840667725
2013-12-24,27.9400005340576,28.3700008392334,27.8999996185303,28.0799999237061,1287800,24.2194309234619
2013-12-26,28.2299995422363,28.4200000762939,27.7700004577637,27.9200000762939,1775000,24.0814323425293
2013-12-27,27.9599990844727,28.0900001525879,27.7800006866455,27.8500003814697,1479400,24.0210514068604
2013-12-30,27.8899993896484,28.3799991607666,27.8600006103516,28.3199996948242,1573200,24.426441192627
2013-12-31,28.2900009155273,28.6399993896484,28.2199993133545,28.5599994659424,1593900,24.6334400177002
2014-01-02,28.2999992370605,28.3400001525879,27.2000007629395,27.3999996185303,3533900,23.6329212188721
2014-01-03,27.3999996185303,27.75,27.3999996185303,27.7199993133545,1974200,23.9089317321777
2014-01-06,27.8700008392334,27.9300003051758,27.3500003814697,27.6299991607666,2180200,23.831298828125
2014-01-07,27.6499996185303,28,27.6100006103516,27.7900009155273,1799100,23.9693031311035
2014-01-08,27.9500007629395,28.0400009155273,27.7600002288818,27.9200000762939,2729800,24.0814323425293
2014-01-09,28.0599994659424,28.0599994659424,27.5300006866455,27.7199993133545,2920100,23.9089317321777
2014-01-10,27.6599998474121,27.8400001525879,27.3999996185303,27.75,1956400,23.9348011016846
2014-01-13,28.3799991607666,29.2099990844727,28.1399993896484,28.4400005340576,4978300,24.529935836792
2014-01-14,28.6399993896484,29.1700000762939,28.6100006103516,28.9200000762939,2492600,24.9439449310303
2014-01-15,29.1399993896484,29.2999992370605,28.8999996185303,29.1100006103516,2792300,25.1078224182129
2014-01-16,29.1100006103516,29.1499996185303,28.3799991607666,28.6200008392334,6589900,24.6851863861084
2014-01-17,31.5499992370605,31.7999992370605,30.2700004577637,30.5300006866455,13657000,26.3326034545898
2014-01-21,30.6100006103516,31.3199996948242,30.5599994659424,31.2199993133545,6947200,26.9277362823486
2014-01-22,31.3700008392334,31.6900005340576,31.3199996948242,31.5900001525879,4008700,27.246862411499
2014-01-23,31.5499992370605,31.6700000762939,31.0200004577637,31.4300003051758,3103300,27.108865737915
2014-01-24,31.2700004577637,31.3500003814697,30.6599998474121,30.7700004577637,2991000,26.5396022796631
2014-01-27,30.9799995422363,31.1599998474121,30.2199993133545,30.3799991607666,3014600,26.2032203674316
2014-01-28,29.5100002288818,30.1100006103516,29.0200004577637,30.0499992370605,6464100,25.9185886383057
2014-01-29,29.9500007629395,30.2800006866455,29.6100006103516,30.1399993896484,4445500,25.9962158203125
2014-01-30,30.6399993896484,30.6900005340576,30.1499996185303,30.5599994659424,1864900,26.3584728240967
2014-01-31,30.2099990844727,30.6800003051758,30.2000007629395,30.25,1936700,26.0910949707031
2014-02-03,30.1499996185303,30.2900009155273,29.2900009155273,29.5699996948242,4866300,25.5045795440674
2014-02-04,29.7600002288818,29.8400001525879,29.3400001525879,29.7099990844727,2782000,25.6253299713135
2014-02-05,29.5300006866455,30.1399993896484,29.25,29.8600006103516,2347900,25.7547149658203
2014-02-06,30.1100006103516,30.7299995422363,30,30.2600002288818,2566500,26.0997123718262
2014-02-07,30.4099998474121,30.6900005340576,30.3500003814697,30.4699993133545,1615000,26.2808456420898
2014-02-10,30.5699996948242,31.0599994659424,30.5,30.7000007629395,2131500,26.4792175292969
2014-02-11,30.8099994659424,31.5900001525879,30.6599998474121,31.0900001525879,3382000,26.8156051635742
2014-02-12,31.3099994659424,32.1399993896484,31.2999992370605,32.1199989318848,3845700,27.7039966583252
2014-02-13,31.9899997711182,32.189998626709,31.75,32.1100006103516,2927600,27.6953678131104
2014-02-14,32.0999984741211,32.2000007629395,31.8299999237061,32,1813300,27.6004905700684
2014-02-18,32.1399993896484,32.1500015258789,31.5699996948242,31.7999992370605,2682300,27.4279899597168
2014-02-19,31.6800003051758,31.7999992370605,31.2700004577637,31.3199996948242,2467800,27.0139865875244
2014-02-20,32,33.4000015258789,31.8999996185303,33.3199996948242,8257400,28.7390213012695
2014-02-21,33.439998626709,33.439998626709,32.689998626709,32.7200012207031,3552600,28.2214965820312
2014-02-24,33.7000007629395,34.4500007629395,33.2999992370605,34.4000015258789,7784300,29.670524597168
2014-02-25,34.4900016784668,34.5999984741211,33.5800018310547,33.7599983215332,4151100,29.1185188293457
2014-02-26,33.7000007629395,35.0499992370605,33.7000007629395,35.0200004577637,4803600,30.2052936553955
2014-02-27,34.8800010681152,35.1300010681152,34.5,34.9500007629395,3526300,30.1449184417725
2014-02-28,34.8400001525879,35.9799995422363,34.8300018310547,35.4599990844727,5197200,30.584789276123
2014-03-03,35.310001373291,36.2999992370605,34.8600006103516,36.2000007629395,5168800,31.2230529785156
2014-03-04,36.6199989318848,36.9799995422363,36.0800018310547,36.75,5712700,31.6974430084229
2014-03-05,36.8300018310547,36.9700012207031,36.5400009155273,36.7999992370605,2752500,31.7405586242676
2014-03-06,37.0299987792969,37.3199996948242,36.8300018310547,37,3119100,31.9130802154541
2014-03-07,37.2200012207031,37.2400016784668,36.4099998474121,36.6500015258789,2843300,31.6111831665039
2014-03-10,36.4300003051758,36.9500007629395,36.1199989318848,36.5,1872000,31.4818267822266
2014-03-11,36.6500015258789,36.7700004577637,36.0299987792969,36.2299995422363,2538500,31.248929977417
2014-03-12,36.2200012207031,37.4799995422363,36.0499992370605,37.3199996948242,4157900,32.1890716552734
2014-03-13,37.4300003051758,37.689998626709,36.5200004577637,36.8300018310547,3270400,31.766450881958
2014-03-14,36.5999984741211,37.0499992370605,36.5999984741211,36.6800003051758,2514200,31.6370658874512
2014-03-17,36.8199996948242,37.0800018310547,36.6800003051758,36.8800010681152,1963400,31.8095626831055
2014-03-18,37.2000007629395,37.5900001525879,36.8800010681152,37.4900016784668,1713800,32.3357086181641
2014-03-19,37.4199981689453,38.1399993896484,37.310001373291,37.689998626709,2169600,32.5082054138184
2014-03-20,37.689998626709,39.3400001525879,37.5999984741211,39.2700004577637,4667500,33.8709716796875
2014-03-21,39.2200012207031,39.3300018310547,37.4799995422363,37.5499992370605,5640400,32.3874549865723
2014-03-24,37.8400001525879,38.1599998474121,37.0400009155273,37.3800010681152,3035000,32.2408294677734
2014-03-25,37.810001373291,38.2599983215332,37.5800018310547,37.7200012207031,1975800,32.5340805053711
2014-03-26,37.8800010681152,38.2000007629395,36.6699981689453,36.7400016784668,3192900,31.6888198852539
2014-03-27,37.4199981689453,37.439998626709,36.5400009155273,36.9099998474121,2440100,31.8354473114014
2014-03-28,37.1399993896484,37.2400016784668,36.7799987792969,36.939998626709,1812800,31.8613243103027
2014-03-31,37.3199996948242,37.9799995422363,37.2999992370605,37.5200004577637,2785000,32.3615837097168
2014-04-01,37.5200004577637,37.8300018310547,36.939998626709,37.6100006103516,3787200,32.439208984375
2014-04-02,37.7299995422363,37.8199996948242,37.1300010681152,37.5800018310547,2694000,32.4133377075195
2014-04-03,37.5800018310547,38.2999992370605,37.439998626709,37.6699981689453,2066600,32.4909591674805
2014-04-04,37.9900016784668,38.1500015258789,35.7700004577637,35.9000015258789,3838600,30.9643173217773
2014-04-07,35.5999984741211,36.4700012207031,35.0999984741211,35.7200012207031,3542900,30.8090496063232
2014-04-08,35.7799987792969,36.3800010681152,35.4799995422363,36.0200004577637,2235900,31.0678100585938
2014-04-09,36.5400009155273,37.0499992370605,36.2799987792969,36.8899993896484,2312400,31.8181991577148
2014-04-10,36.8199996948242,36.9700012207031,35.439998626709,35.5099983215332,2376300,30.6279144287109
2014-04-11,35,35.7599983215332,34.2999992370605,34.9000015258789,2376300,30.1017894744873
2014-04-14,35.2299995422363,35.6699981689453,34.9000015258789,35.3300018310547,2351700,30.4726791381836
2014-04-15,35.3600006103516,35.9199981689453,34.9799995422363,35.7599983215332,2958300,30.8435497283936
2014-04-16,35.9199981689453,35.9199981689453,34.9599990844727,35.810001373291,3119200,30.8866806030273
2014-04-17,35.5699996948242,36.5200004577637,35.560001373291,36.0800018310547,2832600,31.1195583343506
2014-04-21,36.5299987792969,37.1300010681152,36.189998626709,37.0200004577637,3950300,31.9303302764893
2014-04-22,37.2099990844727,37.9700012207031,36.8699989318848,37.9599990844727,6631600,32.7410850524902
2014-04-23,41.5,41.9700012207031,40.3600006103516,41.5,11141700,35.7943916320801
2014-04-24,41.6300010681152,42.4900016784668,41.2299995422363,42.1599998474121,4798600,36.3636589050293
2014-04-25,41.5099983215332,42.1500015258789,41,41.4599990844727,3114600,35.7598915100098
2014-04-28,41.9000015258789,42.2999992370605,40.3499984741211,41.3800010681152,4050100,35.6909027099609
2014-04-29,41.6300010681152,41.8499984741211,40.9700012207031,41.0299987792969,3520400,35.3889999389648
2014-04-30,41.0299987792969,41.4700012207031,40.8600006103516,41.0499992370605,3253500,35.4062576293945
2014-05-01,41.2000007629395,41.9300003051758,40.9500007629395,41.25,2442000,35.5787506103516
2014-05-02,41.4500007629395,41.6500015258789,40.9099998474121,41.4300003051758,1953600,35.7340049743652
2014-05-05,41.3800010681152,42.1500015258789,41.0099983215332,41.9700012207031,2196900,36.1997756958008
2014-05-06,42.060001373291,42.1599998474121,41.2700004577637,41.3699989318848,2325400,35.6822624206543
2014-05-07,41.5099983215332,41.5400009155273,39.9500007629395,41.0499992370605,3137200,35.4062576293945
2014-05-08,40.9900016784668,42.4500007629395,40.6699981689453,41.439998626709,3118000,35.7426528930664
2014-05-09,41.1399993896484,41.4900016784668,40.689998626709,41.3499984741211,1862700,35.7599449157715
2014-05-12,41.5800018310547,42.9700012207031,41.5499992370605,42.7200012207031,3196000,36.9447212219238
2014-05-13,43,44.1699981689453,42.4199981689453,42.5200004577637,3509400,36.7717628479004
2014-05-14,42.5,42.5999984741211,41.8400001525879,41.9199981689453,2482100,36.2528800964355
2014-05-15,41.8400001525879,41.9900016784668,40.0800018310547,40.8400001525879,4786900,35.3188819885254
2014-05-16,40.7599983215332,40.8699989318848,40.1399993896484,40.75,2620700,35.2410621643066
2014-05-19,40.7000007629395,41.5400009155273,40.6599998474121,41.1100006103516,2447800,35.5523910522461
2014-05-20,41,41.0800018310547,40.25,40.5299987792969,2646600,35.0507888793945
2014-05-21,40.7700004577637,41.3899993896484,40.689998626709,41.2599983215332,1865300,35.6820869445801
2014-05-22,41.5299987792969,41.8800010681152,41.2099990844727,41.2400016784668,1911200,35.6648025512695
2014-05-23,41.2299995422363,41.9700012207031,40.939998626709,41.7900009155273,2126200,36.1404571533203
2014-05-27,42.1800003051758,42.3800010681152,41.8499984741211,42.1800003051758,1909100,36.4777183532715
2014-05-28,42.3199996948242,42.4500007629395,41.7999992370605,42.2400016784668,2505900,36.5296211242676
2014-05-29,42.4099998474121,43.2000007629395,42.3300018310547,42.9099998474121,2733500,37.1090431213379
2014-05-30,43,43.6300010681152,42.8699989318848,43.310001373291,3096200,37.454963684082
2014-06-02,43.9099998474121,44.7799987792969,42.9000015258789,43.0699996948242,2506500,37.2474136352539
2014-06-03,44.6500015258789,45.8899993896484,44.25,45.6500015258789,7167400,39.478630065918
2014-06-04,45.5,46.7900009155273,45.5,46.7599983215332,4014000,40.4385604858398
2014-06-05,46.8400001525879,46.9700012207031,46.0299987792969,46.4799995422363,3104300,40.1964225769043
2014-06-06,46.689998626709,46.939998626709,46.1599998474121,46.810001373291,2775500,40.481803894043
2014-06-09,47.060001373291,47.3600006103516,46.5999984741211,46.689998626709,2906100,40.3780403137207
2014-06-10,46.7099990844727,46.9599990844727,45.8800010681152,46.8800010681152,3484200,40.5423431396484
2014-06-11,46.9799995422363,48.3199996948242,46.9300003051758,47.810001373291,4093400,41.3466186523438
2014-06-12,47.6300010681152,48.1699981689453,46.689998626709,46.9199981689453,3414700,40.5769309997559
2014-06-13,47.2000007629395,47.8499984741211,47.0299987792969,47.189998626709,2359300,40.810432434082
2014-06-16,47.0499992370605,47.6100006103516,46.7700004577637,47.3699989318848,2527500,40.9661026000977
2014-06-17,47.2400016784668,48.5699996948242,47.1599998474121,47.9500007629395,3381800,41.4676895141602
2014-06-18,48.1399993896484,48.1399993896484,47.3300018310547,47.5299987792969,2010600,41.1044616699219
2014-06-19,47.5699996948242,47.9000015258789,46.9300003051758,47.4799995422363,2137900,41.0612335205078
2014-06-20,47.6599998474121,48.5,47.4599990844727,48.3400001525879,2890800,41.8049697875977
2014-06-23,48.8600006103516,49.0999984741211,47.6800003051758,47.8899993896484,2608600,41.4157905578613
2014-06-24,48.0400009155273,48.1500015258789,46.4199981689453,46.810001373291,3670400,40.481803894043
2014-06-25,46.7999992370605,46.9300003051758,45.2599983215332,46.7900009155273,4192400,40.4645118713379
2014-06-26,47.1300010681152,47.1500015258789,45.75,46.3600006103516,2554000,40.0926361083984
2014-06-27,46.1599998474121,46.3300018310547,45.7599983215332,46.060001373291,4653700,39.8332023620605
2014-06-30,46.2900009155273,47.0499992370605,46.2900009155273,46.9599990844727,3068400,40.6115264892578
2014-07-01,47.2700004577637,48.2799987792969,47.2700004577637,47.7299995422363,3675200,41.2774314880371
2014-07-02,47.5499992370605,48,47.2299995422363,47.6199989318848,1997300,41.1822967529297
2014-07-03,47.9000015258789,48.2099990844727,47.5900001525879,48.0900001525879,1522200,41.5887680053711
2014-07-07,48,48.5900001525879,47.310001373291,47.3899993896484,2683900,40.9834060668945
2014-07-08,47.2000007629395,47.3800010681152,46,47.1699981689453,3412800,40.7931289672852
2014-07-09,47.0400009155273,47.7900009155273,46.6300010681152,47.6699981689453,2450500,41.225528717041
2014-07-10,46.1500015258789,47.2599983215332,45.5,46.8499984741211,3531100,40.5163879394531
2014-07-11,46.6399993896484,47.3499984741211,46.5900001525879,47.2299995422363,1977100,40.845027923584
2014-07-14,47.5699996948242,47.8600006103516,47.1100006103516,47.4599990844727,1908100,41.0439186096191
2014-07-15,47.5099983215332,47.75,46.8300018310547,47.5499992370605,2585300,41.1217651367188
2014-07-16,47.810001373291,48.2000007629395,47.4099998474121,47.7799987792969,3489400,41.3206672668457
2014-07-17,47.6599998474121,47.8699989318848,46.2099990844727,46.3400001525879,6421800,40.0753402709961
2014-07-18,50.1100006103516,53.4500007629395,49.6699981689453,52.8699989318848,18366500,45.7225494384766
2014-07-21,52.7000007629395,54.5,52.6199989318848,54.2400016784668,6949700,46.9073524475098
2014-07-22,54.2999992370605,54.4000015258789,53.560001373291,54.2200012207031,4442100,46.8900604248047
2014-07-23,54.2400016784668,54.2599983215332,53.4099998474121,53.4500007629395,3669000,46.2241554260254
2014-07-24,53.4000015258789,53.7599983215332,52.4099998474121,52.6500015258789,3866000,45.5323066711426
2014-07-25,52.6800003051758,52.7000007629395,51.3600006103516,51.439998626709,4108100,44.4858741760254
2014-07-28,51.6699981689453,52.3400001525879,50.75,52.1800003051758,3611400,45.1258354187012
2014-07-29,52.2599983215332,52.9700012207031,52.060001373291,52.1399993896484,2960400,45.091236114502
2014-07-30,52.4099998474121,52.7599983215332,51.6800003051758,52.1699981689453,2417000,45.1171913146973
2014-07-31,51.5,51.7599983215332,50.2700004577637,50.7599983215332,3666500,43.8977966308594
2014-08-01,50.2900009155273,52.3400001525879,50.2700004577637,52.0699996948242,3999400,45.0307083129883
2014-08-04,52.3699989318848,52.5299987792969,51.4199981689453,52.1199989318848,2719100,45.0739402770996
2014-08-05,51.6699981689453,52.2000007629395,51.3199996948242,51.8899993896484,2505400,44.9699478149414
2014-08-06,51.75,52.4900016784668,51.7299995422363,52.1500015258789,2417100,45.1952857971191
2014-08-07,52.4000015258789,52.75,50.8800010681152,51.1300010681152,3035400,44.3113059997559
2014-08-08,51.1199989318848,51.3499984741211,50.4700012207031,51.2700004577637,3130800,44.4326438903809
2014-08-11,51.9900016784668,52.7200012207031,51.5999984741211,52.1199989318848,2425600,45.1692771911621
2014-08-12,52.5999984741211,52.6599998474121,51.5099983215332,52.4099998474121,2215200,45.4206008911133
2014-08-13,52.4199981689453,54.0499992370605,52.3600006103516,54.0099983215332,3865400,46.8072280883789
2014-08-14,54.1199989318848,54.310001373291,53.1199989318848,53.5,2771600,46.3652420043945
2014-08-15,53.9700012207031,54.8800010681152,53.5,54.3899993896484,2909600,47.136547088623
2014-08-18,54.6800003051758,54.7799987792969,53.5,54.2999992370605,2754700,47.0585594177246
2014-08-19,54.3199996948242,55.6399993896484,54.2999992370605,55.3800010681152,2574400,47.9945373535156
2014-08-20,55.0099983215332,56.0800018310547,55.0099983215332,55.8199996948242,1820200,48.3758544921875
2014-08-21,55.8699989318848,55.9900016784668,55.0900001525879,55.2599983215332,1847800,47.8905334472656
2014-08-22,55.4199981689453,55.4500007629395,54.5099983215332,55.1500015258789,2223100,47.7951927185059
2014-08-25,55.5999984741211,55.6599998474121,54.6100006103516,54.7599983215332,2225200,47.4572067260742
2014-08-26,54.8699989318848,54.8899993896484,53.8800010681152,54.7000007629395,2334800,47.4052085876465
2014-08-27,55.0200004577637,55.1300010681152,53.9900016784668,54.8600006103516,1853100,47.5438766479492
2014-08-28,54.4900016784668,55.6599998474121,54.1800003051758,55.5400009155273,1839400,48.1331977844238
2014-08-29,56.1199989318848,56.939998626709,56.0999984741211,56.6599998474121,3071000,49.1038246154785
2014-09-02,57.1599998474121,57.1800003051758,56.1100006103516,56.2900009155273,3326900,48.7831726074219
2014-09-03,56.3199996948242,56.560001373291,54.7599983215332,55.4900016784668,3586600,48.0898628234863
2014-09-04,55.6500015258789,56.1599998474121,54.7000007629395,54.939998626709,2594800,47.6132164001465
2014-09-05,54.9000015258789,56.2999992370605,54.8800010681152,56.2799987792969,2561100,48.7745208740234
2014-09-08,56.4900016784668,56.7400016784668,56,56.5200004577637,2193400,48.9824981689453
2014-09-09,56.5900001525879,56.7599983215332,55.6199989318848,55.6300010681152,2341300,48.2111930847168
2014-09-10,55.6300010681152,56.189998626709,54.7999992370605,56.0099983215332,2099800,48.5405120849609
2014-09-11,55.5499992370605,56,55.189998626709,55.8400001525879,1752300,48.3931922912598
2014-09-12,55.8300018310547,55.9300003051758,54.8199996948242,55.0200004577637,2519000,47.6825332641602
2014-09-15,55.0200004577637,55.439998626709,53.7099990844727,54,3015700,46.7985649108887
2014-09-16,53.7599983215332,55.9000015258789,53.5299987792969,55.8199996948242,3092700,48.3758544921875
2014-09-17,55.6599998474121,56.2400016784668,55.3600006103516,55.8800010681152,2025900,48.4278564453125
2014-09-18,56.5200004577637,57.9799995422363,56.25,57.7999992370605,3539200,50.0917930603027
2014-09-19,58.1199989318848,58.4799995422363,56.6100006103516,57.6800003051758,5958900,49.9877967834473
2014-09-22,57.689998626709,58.439998626709,56.5499992370605,56.7700004577637,3069500,49.1991653442383
2014-09-23,56.4300003051758,57.3300018310547,56.0699996948242,56.9000015258789,2296600,49.3118286132812
2014-09-24,57.2400016784668,58.8699989318848,57.060001373291,58.8400001525879,3140600,50.993106842041
2014-09-25,58.7900009155273,59.25,57.3199996948242,57.5200004577637,2998400,49.8491477966309
2014-09-26,57.8899993896484,58.75,57.5900001525879,58.4099998474121,2435600,50.6204528808594
2014-09-29,57.7099990844727,58.7900009155273,57.5099983215332,58.5299987792969,1825500,50.7244491577148
2014-09-30,58.6399993896484,58.7599983215332,57.6699981689453,58.0499992370605,2615600,50.3084526062012
2014-10-01,57.689998626709,57.7999992370605,52.5699996948242,53.310001373291,10650900,46.2005844116211
2014-10-02,53.6800003051758,54.2799987792969,51.6300010681152,53.6199989318848,6320600,46.4692420959473
2014-10-03,54.2400016784668,55.9099998474121,54.1300010681152,55.25,4518500,47.8818664550781
2014-10-06,55.8899993896484,55.9300003051758,53.2000007629395,54.0999984741211,3781400,46.8852386474609
2014-10-07,53.5999984741211,53.5999984741211,52.2999992370605,52.4099998474121,4429600,45.4206008911133
2014-10-08,52.3600006103516,54.4000015258789,51.4099998474121,54.2599983215332,4040900,47.0238876342773
2014-10-09,54.0299987792969,54.25,52.1500015258789,52.2299995422363,2925600,45.2646102905273
2014-10-10,50.0999984741211,50.1300010681152,44.060001373291,47.0099983215332,12383200,40.7407608032227
2014-10-13,47.4300003051758,47.5499992370605,45.0999984741211,45.3199996948242,7259000,39.276123046875
2014-10-14,48.2799987792969,50.9900016784668,47.5,48.9099998474121,12932100,42.3873710632324
2014-10-15,47.5499992370605,50.4599990844727,47.25,49.6100006103516,7576700,42.9940071105957
2014-10-16,48.3800010681152,52,48.3800010681152,51.5299987792969,6961700,44.6579627990723
2014-10-17,52.75,53.1599998474121,50.7000007629395,51.060001373291,4898500,44.2506446838379
2014-10-20,50.8899993896484,51.9700012207031,50.4500007629395,51.8600006103516,3530500,44.9439582824707
2014-10-21,53.3199996948242,54.7099990844727,53,54.7000007629395,4658100,47.4052085876465
2014-10-22,55,55.2299995422363,53.560001373291,53.689998626709,3352300,46.5299034118652
2014-10-23,54.5,55.939998626709,54.2799987792969,55.3400001525879,3934500,47.9598693847656
2014-10-24,55.1399993896484,55.5,54.560001373291,55.0400009155273,3007500,47.6998863220215
2014-10-27,54.6399993896484,55.1100006103516,54.2099990844727,54.8600006103516,2649200,47.5438766479492
2014-10-28,54.9900016784668,55.8499984741211,54.6599998474121,55.810001373291,3356900,48.3671798706055
2014-10-29,55.3699989318848,57.3600006103516,55.3699989318848,57.3199996948242,3105700,49.6758117675781
2014-10-30,56.939998626709,57.3499984741211,55.310001373291,56.0400009155273,3529300,48.566520690918
2014-10-31,57.5299987792969,58.3699989318848,57.4000015258789,58.2400016784668,3686100,50.4731292724609
2014-11-03,58.4700012207031,60.6500015258789,58.2599983215332,60.2299995422363,5155900,52.1977500915527
2014-11-04,60.0400009155273,60.7099990844727,59.5,60.4199981689453,3898500,52.3623886108398
2014-11-05,60.75,61.2900009155273,60,60.8800010681152,4500900,52.7610473632812
2014-11-06,61,62.3400001525879,60.3300018310547,62.1399993896484,6192200,53.85302734375
2014-11-07,62.8499984741211,63.3899993896484,56.6800003051758,59.8800010681152,11115800,51.8944206237793
2014-11-10,60.2400016784668,61.5400009155273,60.0800018310547,60.9700012207031,4277500,52.8390579223633
2014-11-11,61,61.0900001525879,60.2400016784668,60.9700012207031,2697400,52.8390579223633
2014-11-12,60.9000015258789,61.7999992370605,60.7599983215332,60.9900016784668,3438600,52.8563804626465
2014-11-13,61.0699996948242,61.7400016784668,60.3300018310547,60.7099990844727,3186200,52.6137237548828
2014-11-14,60.8899993896484,63.2000007629395,60.4000015258789,62.7999992370605,5876400,54.5417823791504
2014-11-17,62.7400016784668,62.9500007629395,61.2299995422363,62.1500015258789,3711500,53.9772682189941
2014-11-18,62.2000007629395,63.9700012207031,62.1800003051758,63.9000015258789,4050700,55.497142791748
2014-11-19,63.8499984741211,63.9900016784668,62.6599998474121,63.810001373291,3144000,55.4189796447754
2014-11-20,63.2000007629395,64.9100036621094,62.810001373291,64.6600036621094,3036900,56.1572113037109
2014-11-21,65.1399993896484,65.3499984741211,64.0500030517578,64.3600006103516,3148000,55.8966522216797
2014-11-24,64.6800003051758,66,64.5,65.7300033569336,2686600,57.086498260498
2014-11-25,66.379997253418,66.5,64.9400024414062,65.4700012207031,10064900,56.8606834411621
2014-11-26,65.6800003051758,68,65.6800003051758,67.9000015258789,3950000,58.9711380004883
2014-11-28,67.9000015258789,68,67.0800018310547,67.4700012207031,1774300,58.5977058410645
2014-12-01,67.2600021362305,67.3499984741211,64.3300018310547,65.7699966430664,4437700,57.1212348937988
2014-12-02,64.8399963378906,66.25,64.0299987792969,65.8000030517578,4766900,57.1473007202148
2014-12-03,66.0199966430664,66.8399963378906,65.0400009155273,66.6699981689453,3870000,57.9028778076172
2014-12-04,68,70.1399993896484,67.2200012207031,69.75,6602900,60.5778617858887
2014-12-05,70.1500015258789,71.0899963378906,69.3399963378906,70.3600006103516,3988500,61.1076583862305
2014-12-08,70.0100021362305,70.9400024414062,68.1399993896484,69.1500015258789,3814900,60.0567665100098
2014-12-09,66.870002746582,69.8099975585938,65.629997253418,69.2200012207031,2993300,60.1175498962402
2014-12-10,69.7600021362305,70.6800003051758,68.3099975585938,68.5199966430664,3447100,59.5096206665039
2014-12-11,68.9000015258789,71.3399963378906,68.7600021362305,70.0800018310547,3375100,60.8644676208496
2014-12-12,69.0100021362305,70.2699966430664,69.0100021362305,69.0999984741211,2382200,60.0133514404297
2014-12-15,69.9400024414062,70.25,67.6999969482422,68.5100021362305,3570500,59.5009231567383
2014-12-16,67.8399963378906,69.8099975585938,67.2699966430664,68.120002746582,2874200,59.1622047424316
2014-12-17,68.629997253418,70.9100036621094,67.5,70.8199996948242,2822300,61.5071449279785
2014-12-18,73,73.1900024414062,71.8499984741211,73.1900024414062,3716400,63.5655059814453
2014-12-19,73.5699996948242,73.7300033569336,71.5899963378906,72.6999969482422,4409200,63.1399345397949
