"Fecha","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
2013-12-03,91.0899963378906,91.3600006103516,90.0199966430664,90.3399963378906,1198600,72.3840560913086
2013-12-04,90,90.7699966430664,88.8499984741211,89.4800033569336,1597700,71.6949768066406
2013-12-05,89.2799987792969,90.2600021362305,89.0999984741211,89.2300033569336,882000,71.4946670532227
2013-12-06,90.0599975585938,90.7900009155273,89.7799987792969,90.7900009155273,1042700,72.7446136474609
2013-12-09,90.8899993896484,90.9800033569336,90.4100036621094,90.5299987792969,690200,72.5362777709961
2013-12-10,90.2300033569336,90.9599990844727,89.9899978637695,90.5500030517578,893000,72.5523223876953
2013-12-11,90.7399978637695,90.9000015258789,89.1800003051758,89.6999969482422,1924600,71.8712539672852
2013-12-12,89.4700012207031,90.0999984741211,89.4100036621094,89.8899993896484,1141100,72.0234832763672
2013-12-13,89.8899993896484,90.620002746582,89.379997253418,90.2600021362305,1178100,72.3199462890625
2013-12-16,90.4800033569336,91.3399963378906,90.2900009155273,90.9199981689453,1200800,72.8487548828125
2013-12-17,91.2699966430664,91.5,91.0100021362305,91.4400024414062,1124200,73.2653961181641
2013-12-18,91.4000015258789,93.6100006103516,91.0100021362305,93.5500030517578,1926800,74.9560470581055
2013-12-19,92.9499969482422,93.129997253418,92.0500030517578,92.6600036621094,1365600,74.242919921875
2013-12-20,92.6399993896484,93.9100036621094,92.6399993896484,93.370002746582,1832100,74.8118286132812
2013-12-23,93.8499984741211,93.9100036621094,93.0100021362305,93.1800003051758,1019500,74.6595611572266
2013-12-24,93.3199996948242,93.7699966430664,93.1399993896484,93.7699966430664,358400,75.1323013305664
2013-12-26,93.9499969482422,94.9400024414062,93.9499969482422,94.8399963378906,786800,75.9896087646484
2013-12-27,94.4899978637695,95.0400009155273,94.4499969482422,95,944600,76.1178283691406
2013-12-30,94.9700012207031,95.0999984741211,94.6600036621094,95.0999984741211,1015100,76.1979446411133
2013-12-31,94.7399978637695,95.7600021362305,94.3600006103516,95.5500030517578,1078900,76.5585250854492
2014-01-02,94.8499984741211,95.5299987792969,94.5400009155273,94.75,1816400,75.9175033569336
2014-01-03,94.7600021362305,95.370002746582,94.3399963378906,94.7399978637695,1045600,75.9094924926758
2014-01-06,94.9499969482422,95.2699966430664,94.0299987792969,94.4599990844727,1581900,75.6851501464844
2014-01-07,94.6999969482422,95.6600036621094,94.6699981689453,95.2600021362305,1470800,76.3261413574219
2014-01-08,95.1600036621094,95.3000030517578,94.1999969482422,94.7200012207031,1842200,75.8934707641602
2014-01-09,95.0199966430664,95.9700012207031,94.9899978637695,95.2300033569336,1848500,76.3021011352539
2014-01-10,95.5999984741211,95.6399993896484,94.5299987792969,95.0999984741211,1459900,76.1979446411133
2014-01-13,94.8899993896484,96.2799987792969,94.6999969482422,95.0100021362305,1846500,76.1258163452148
2014-01-14,95.4400024414062,95.9599990844727,95,95.9599990844727,1659900,76.8870086669922
2014-01-15,95.2300033569336,96.6500015258789,94.9300003051758,95.5899963378906,2668300,77.0401458740234
2014-01-16,95.4499969482422,95.8300018310547,95.1800003051758,95.4000015258789,777300,76.8870010375977
2014-01-17,95.4000015258789,95.9199981689453,95.3300018310547,95.4700012207031,1748500,76.9434204101562
2014-01-21,95.8399963378906,96.870002746582,95.2099990844727,95.3000030517578,1673100,76.8064117431641
2014-01-22,96.120002746582,100.599998474121,93.8499984741211,99.6500015258789,5421000,80.3122863769531
2014-01-23,99.9599990844727,101.800003051758,99.9300003051758,101.550003051758,3070600,81.8435821533203
2014-01-24,100.040000915527,100.209999084473,98.0999984741211,98.3099975585938,3503500,79.2323303222656
2014-01-27,97.8600006103516,100.370002746582,97.8600006103516,99.9499969482422,3145800,80.5540542602539
2014-01-28,100.019996643066,101.730003356934,100.019996643066,100.5,3568800,80.9973220825195
2014-01-29,99.7799987792969,99.9899978637695,98.4300003051758,99.0100021362305,2536200,79.7964782714844
2014-01-30,99.1399993896484,100.709999084473,99.1100006103516,100.48999786377,2363900,80.9892578125
2014-01-31,99.2099990844727,102.180000305176,98.8300018310547,101.309997558594,3304200,81.6501388549805
2014-02-03,101,101.769996643066,98.4000015258789,98.4700012207031,2721800,79.3612442016602
2014-02-04,100.819999694824,101.589996337891,98.75,99.6800003051758,7819300,80.3364639282227
2014-02-05,99.2600021362305,99.8399963378906,97.5800018310547,98.879997253418,4055600,79.6916885375977
2014-02-06,100.150001525879,101.589996337891,99.620002746582,101.220001220703,3383200,81.5775909423828
2014-02-07,101.870002746582,104.580001831055,101.51000213623,104.190002441406,3158900,83.9712371826172
2014-02-10,103.199996948242,103.639999389648,102.440002441406,102.51000213623,2759600,82.6172637939453
2014-02-11,102.76000213623,103.75,102.559997558594,103.220001220703,1949100,83.1894989013672
2014-02-12,103.290000915527,103.809997558594,103.040000915527,103.660003662109,2008900,83.5441131591797
2014-02-13,103.040000915527,104.01000213623,102.900001525879,103.730003356934,1629500,83.6005172729492
2014-02-14,103.620002746582,106.449996948242,103.220001220703,106.349998474121,2579600,85.7120895385742
2014-02-18,106.080001831055,107.220001220703,105.580001831055,106.769996643066,2246800,86.0505981445312
2014-02-19,106.330001831055,107.25,105.050003051758,105.26000213623,2762400,84.833610534668
2014-02-20,105.650001525879,108,105.529998779297,107.75,2377000,86.8404312133789
2014-02-21,108.069999694824,108.209999084473,107.059997558594,107.449996948242,2426000,86.5986251831055
2014-02-24,107.269996643066,109.569999694824,107,108.76000213623,2642400,87.654426574707
2014-02-25,108.610000610352,109.26000213623,107.980003356934,108.269996643066,2090400,87.259521484375
2014-02-26,108.23999786377,108.699996948242,107.389999389648,108.029998779297,2137700,87.0660858154297
2014-02-27,107.980003356934,109.040000915527,107.410003662109,108.980003356934,1894100,87.8317337036133
2014-02-28,109.040000915527,110.25,108.790000915527,109.540000915527,2282300,88.2830657958984
2014-03-03,108.059997558594,110.980003356934,107.730003356934,110.610000610352,3125000,89.1454086303711
2014-03-04,111.129997253418,113.569999694824,111.099998474121,112.660003662109,3641800,90.7975845336914
2014-03-05,112.400001525879,113.099998474121,111.690002441406,111.839996337891,2236800,90.1367416381836
2014-03-06,110.809997558594,112.129997253418,110.720001220703,111.449996948242,2589700,89.8223876953125
2014-03-07,110.830001831055,112.089996337891,110.620002746582,111.48999786377,2642300,89.8546295166016
2014-03-10,110.519996643066,111.279998779297,110.01000213623,110.410003662109,2191300,88.9842529296875
2014-03-11,109.839996337891,110.629997253418,108.919998168945,108.98999786377,1905200,87.8397598266602
2014-03-12,108.5,109.459999084473,108.040000915527,109.379997253418,1793500,88.1540832519531
2014-03-13,109.580001831055,110.319999694824,107.300003051758,107.98999786377,3006200,87.0338287353516
2014-03-14,107.849998474121,108.470001220703,107.209999084473,107.629997253418,2445400,86.7436828613281
2014-03-17,106.360000610352,108.919998168945,106.290000915527,108.410003662109,1756700,87.3723526000977
2014-03-18,108.889999389648,109.639999389648,108.680000305176,109.400001525879,2034200,88.1702423095703
2014-03-19,109.660003662109,110.330001831055,107.480003356934,108.019996643066,2185600,87.0580291748047
2014-03-20,107.949996948242,108.379997253418,106.870002746582,107.25,2057300,86.4374465942383
2014-03-21,108.279998779297,108.440002441406,107.040000915527,107.080001831055,5152100,86.3004302978516
2014-03-24,107.5,107.959999084473,105.660003662109,106.580001831055,2191600,85.8974304199219
2014-03-25,107.129997253418,108.519996643066,106.809997558594,107.650001525879,1850800,86.7598037719727
2014-03-26,108.190002441406,108.819999694824,106.660003662109,106.660003662109,2073500,85.9619293212891
2014-03-27,106.199996948242,107.230003356934,105.5,106.370002746582,1893000,85.7282409667969
2014-03-28,106.430000305176,108.080001831055,106.379997253418,107.699996948242,1505700,86.8001022338867
2014-03-31,108.5,109.180000305176,108.190002441406,108.919998168945,1713500,87.7833709716797
2014-04-01,109.160003662109,109.73999786377,108.660003662109,109.680000305176,1441100,88.395881652832
2014-04-02,109.769996643066,111.209999084473,109.75,110.610000610352,1672500,89.1454086303711
2014-04-03,110.959999084473,111.319999694824,110.199996948242,110.889999389648,1199100,89.3710632324219
2014-04-04,111.349998474121,111.830001831055,108.01000213623,108.290000915527,2052000,87.2755889892578
2014-04-07,108.290000915527,109.25,107.139999389648,107.650001525879,2338300,86.7598037719727
2014-04-08,107.650001525879,108,106.099998474121,106.379997253418,2403500,85.7362442016602
2014-04-09,106.150001525879,108.180000305176,106.050003051758,108.040000915527,1695400,87.5845642089844
2014-04-10,108.269996643066,108.699996948242,105.650001525879,105.709999084473,1453700,85.6957321166992
2014-04-11,105.370002746582,106.139999389648,104.940002441406,104.98999786377,1447800,85.1120300292969
2014-04-14,105.410003662109,106.019996643066,104.220001220703,105.129997253418,1718200,85.2255554199219
2014-04-15,105.449996948242,106.919998168945,104.699996948242,106.699996948242,1709900,86.4982986450195
2014-04-16,107.449996948242,108.190002441406,106.690002441406,108.180000305176,1194800,87.6980895996094
2014-04-17,108.430000305176,109.48999786377,107.610000610352,109.059997558594,1556800,88.4114685058594
2014-04-21,109.190002441406,109.599998474121,108.419998168945,109.300003051758,1280000,88.6060409545898
2014-04-22,109.360000610352,109.910003662109,108.01000213623,108.040000915527,2020900,87.5845642089844
2014-04-23,108.370002746582,112.099998474121,106.540000915527,111.580001831055,2264700,90.4543762207031
2014-04-24,111.800003051758,111.98999786377,109.919998168945,110.419998168945,2016700,89.5139770507812
2014-04-25,110,110.389999389648,108.730003356934,109.01000213623,1258400,88.3709411621094
2014-04-28,109.870002746582,109.910003662109,106.580001831055,107.389999389648,2644200,87.0576553344727
2014-04-29,108.540000915527,109.080001831055,108.129997253418,108.26000213623,2801700,87.7629470825195
2014-04-30,108.379997253418,109.900001525879,107.839996337891,109.449996948242,2409100,88.7276153564453
2014-05-01,109.51000213623,110.790000915527,109.180000305176,109.769996643066,1880500,88.9870452880859
2014-05-02,109.970001220703,111.690002441406,109.709999084473,111.01000213623,2124700,89.9922866821289
2014-05-05,110.599998474121,111.98999786377,110.410003662109,111.879997253418,2117800,90.6975479125977
2014-05-06,111.339996337891,112.230003356934,111.169998168945,111.720001220703,1795200,90.5678634643555
2014-05-07,112,112.370002746582,111.209999084473,111.959999084473,2503700,90.7624282836914
2014-05-08,111.970001220703,112.559997558594,111.430000305176,111.930000305176,2128800,90.7380905151367
2014-05-09,111.860000610352,112.790000915527,111.080001831055,112.790000915527,2129900,91.4352798461914
2014-05-12,113,114.940002441406,112.930000305176,114.849998474121,2412000,93.1052398681641
2014-05-13,115,115.959999084473,114.75,115.290000915527,2225400,93.4619293212891
2014-05-14,115.339996337891,115.870002746582,114.569999694824,114.660003662109,1958600,92.9512100219727
2014-05-15,114.559997558594,114.830001831055,113.089996337891,113.220001220703,2110100,91.7838439941406
2014-05-16,113.319999694824,113.699996948242,112.430000305176,113.559997558594,2534700,92.0594787597656
2014-05-19,112.930000305176,115,112.819999694824,114.819999694824,2027800,93.0809173583984
2014-05-20,114.040000915527,114.559997558594,112.629997253418,113.080001831055,1853500,91.6703491210938
2014-05-21,113.279998779297,114.730003356934,113.26000213623,114.650001525879,1550800,92.9430923461914
2014-05-22,114.699996948242,115.23999786377,114.309997558594,114.980003356934,1313200,93.2106399536133
2014-05-23,115.029998779297,115.879997253418,114.980003356934,115.48999786377,1472100,93.6240386962891
2014-05-27,115.75,116.480003356934,115.48999786377,116.349998474121,1151600,94.3212356567383
2014-05-28,116.069999694824,117.75,115.559997558594,117.559997558594,2146700,95.3021545410156
2014-05-29,117.529998779297,118.190002441406,116.830001831055,117.970001220703,1893300,95.6345138549805
2014-05-30,117.699996948242,118.220001220703,116.970001220703,118.120002746582,1870900,95.7561264038086
2014-06-02,118.110000610352,118.480003356934,117.629997253418,118.019996643066,1508700,95.6750869750977
2014-06-03,117,118.76000213623,117,118.360000610352,2090900,95.9506988525391
2014-06-04,118.319999694824,118.660003662109,117.860000610352,118.360000610352,1512700,95.9506988525391
2014-06-05,118.75,120.910003662109,118.669998168945,120.889999389648,1969200,98.0016860961914
2014-06-06,120.769996643066,121.540000915527,120.480003356934,120.830001831055,1871600,97.9530334472656
2014-06-09,121,121.680000305176,120.290000915527,120.620002746582,2245200,97.7827987670898
2014-06-10,120.550003051758,121.089996337891,119.98999786377,120.819999694824,1586000,97.9449462890625
2014-06-11,120.319999694824,120.73999786377,119.610000610352,119.870002746582,1578200,97.1747894287109
2014-06-12,119.769996643066,120.069999694824,118.120002746582,118.459999084473,1049300,96.03173828125
2014-06-13,118.76000213623,119.569999694824,118.26000213623,119.139999389648,956500,96.5830154418945
2014-06-16,118.900001525879,119.709999084473,118.699996948242,119.199996948242,1251200,96.6316452026367
2014-06-17,119.26000213623,119.379997253418,118.190002441406,119.099998474121,1197900,96.5505981445312
2014-06-18,119.319999694824,119.790000915527,118.459999084473,119.639999389648,926500,96.9883422851562
2014-06-19,119.660003662109,120.169998168945,118.980003356934,120.040000915527,1256800,97.3125991821289
2014-06-20,119.699996948242,120.099998474121,119.440002441406,119.550003051758,2210200,96.9153823852539
2014-06-23,119.819999694824,119.819999694824,118.430000305176,118.73999786377,1193200,96.2587432861328
2014-06-24,118.110000610352,118.849998474121,116.629997253418,116.690002441406,1483400,94.5968780517578
2014-06-25,116.699996948242,117.410003662109,116.199996948242,117.220001220703,1215900,95.0265197753906
2014-06-26,117.290000915527,117.370002746582,116.160003662109,116.980003356934,909200,94.8319625854492
2014-06-27,116.779998779297,117.75,116.75,117.5,1522400,95.2535171508789
2014-06-30,117.410003662109,117.559997558594,116.379997253418,116.550003051758,1231500,94.4833679199219
2014-07-01,115.169998168945,117.069999694824,114.660003662109,116.449996948242,2174100,94.9071807861328
2014-07-02,116.190002441406,116.449996948242,115.129997253418,115.5,1484300,94.1329345703125
2014-07-03,116.050003051758,116.519996643066,115.75,116.019996643066,888900,94.5567245483398
2014-07-07,116.169998168945,116.230003356934,115.339996337891,115.75,1392000,94.3366851806641
2014-07-08,115.669998168945,115.75,114.319999694824,114.800003051758,1316300,93.5624542236328
2014-07-09,115,115.680000305176,114.529998779297,115.620002746582,1094800,94.2307281494141
2014-07-10,114.069999694824,116.120002746582,114.040000915527,115.529998779297,1173200,94.1573867797852
2014-07-11,115.669998168945,117.019996643066,115.309997558594,116.849998474121,1513300,95.2331695556641
2014-07-14,117.089996337891,117.449996948242,116.410003662109,116.680000305176,1556900,95.0946350097656
2014-07-15,116.889999389648,118.099998474121,116.870002746582,117.51000213623,1596700,95.7710876464844
2014-07-16,117.959999084473,118.150001525879,117.150001525879,117.51000213623,798800,95.7710876464844
2014-07-17,117.059997558594,117.550003051758,116.050003051758,116.099998474121,795800,94.6219329833984
2014-07-18,116.650001525879,117.879997253418,116.51000213623,117.639999389648,1424900,95.8770294189453
2014-07-21,117.480003356934,118.470001220703,117.099998474121,118.349998474121,828500,96.4556884765625
2014-07-22,118.709999084473,119.139999389648,118.349998474121,118.550003051758,1382700,96.6186828613281
2014-07-23,120.349998474121,121.110000610352,119.110000610352,120.730003356934,2915400,98.395393371582
2014-07-24,120.720001220703,121.930000305176,120.650001525879,121.480003356934,2182100,99.0066528320312
2014-07-25,120.959999084473,122.169998168945,120.860000610352,121.139999389648,1220600,98.7295227050781
2014-07-28,120.709999084473,121.110000610352,119.709999084473,120.480003356934,1239300,98.1916580200195
2014-07-29,120.480003356934,120.709999084473,119.180000305176,119.180000305176,990000,97.1321411132812
2014-07-30,119.230003356934,119.980003356934,118.550003051758,119.209999084473,1184200,97.1565856933594
2014-07-31,118.330001831055,118.870002746582,116.449996948242,116.769996643066,2168100,95.1679763793945
2014-08-01,116.419998168945,118.080001831055,116.419998168945,117.379997253418,1540200,95.6651229858398
2014-08-04,117.379997253418,117.599998474121,115.910003662109,117.230003356934,1814900,95.5428924560547
2014-08-05,117,118.5,116.160003662109,116.349998474121,1914300,94.8256454467773
2014-08-06,115.559997558594,115.98999786377,114.599998474121,114.75,1826600,93.5216751098633
2014-08-07,114.73999786377,116.099998474121,114.099998474121,114.389999389648,1566300,93.2282562255859
2014-08-08,114.599998474121,117.290000915527,114.599998474121,117.160003662109,1873500,95.48583984375
2014-08-11,117.860000610352,118.51000213623,117.419998168945,117.819999694824,1139000,96.0237274169922
2014-08-12,117.720001220703,118.599998474121,116.860000610352,117.220001220703,936800,95.5347290039062
2014-08-13,117.849998474121,119.300003051758,117.639999389648,119.120002746582,921100,97.0832366943359
2014-08-14,119.349998474121,119.930000305176,119.050003051758,119.120002746582,966000,97.0832366943359
2014-08-15,119.550003051758,120,118.550003051758,119.339996337891,1879600,97.2625350952148
2014-08-18,120.199996948242,121.48999786377,120.169998168945,121.180000305176,1079400,98.7621536254883
2014-08-19,121.400001525879,121.980003356934,121.300003051758,121.809997558594,1054800,99.2755966186523
2014-08-20,121.650001525879,123.75,121.48999786377,123.480003356934,1220800,100.636650085449
2014-08-21,123.470001220703,124.25,123.129997253418,123.680000305176,1254700,100.799652099609
2014-08-22,123.669998168945,124.379997253418,123.120002746582,123.849998474121,1121600,100.938209533691
2014-08-25,124.190002441406,124.849998474121,123.629997253418,124.419998168945,1167900,101.40274810791
2014-08-26,124.660003662109,124.889999389648,124.26000213623,124.400001525879,760300,101.386451721191
2014-08-27,124.599998474121,124.76000213623,123.680000305176,123.98999786377,878500,101.052314758301
2014-08-28,123.699996948242,123.790000915527,122.940002441406,123.389999389648,1083900,100.56330871582
2014-08-29,123.050003051758,123.599998474121,122.639999389648,123.25,1140600,100.449211120605
2014-09-02,123.349998474121,123.839996337891,122.540000915527,122.660003662109,1711300,99.9683532714844
2014-09-03,123.550003051758,124.980003356934,123.470001220703,124.930000305176,2142800,101.818397521973
2014-09-04,124.949996948242,126.220001220703,124.51000213623,124.699996948242,1493000,101.63094329834
2014-09-05,124.730003356934,125.5,123.559997558594,125.449996948242,1459800,102.242195129395
2014-09-08,125.26000213623,126.449996948242,125.040000915527,125.769996643066,1479400,102.503021240234
2014-09-09,125.769996643066,127.019996643066,125.720001220703,126.26000213623,1607800,102.902359008789
2014-09-10,126.129997253418,127.690002441406,126.029998779297,127.419998168945,1203000,103.847793579102
2014-09-11,127.089996337891,127.199996948242,126.339996337891,126.620002746582,1241800,103.195770263672
2014-09-12,126.610000610352,126.690002441406,125.800003051758,126.400001525879,1027200,103.016464233398
2014-09-15,126.339996337891,127.129997253418,125.779998779297,126.849998474121,1099300,103.383224487305
2014-09-16,126.599998474121,128.339996337891,126.180000305176,127.75,1253000,104.116722106934
2014-09-17,128,128.899993896484,127.330001831055,128.240005493164,985100,104.516067504883
2014-09-18,128.600006103516,129.429992675781,128.559997558594,129.279998779297,1122600,105.36368560791
2014-09-19,130,130.169998168945,129.009994506836,129.449996948242,2467400,105.502243041992
2014-09-22,129.270004272461,129.380004882812,127.889999389648,128.020004272461,1155900,104.336753845215
2014-09-23,127.620002746582,128.029998779297,125.879997253418,125.970001220703,1603700,102.666030883789
2014-09-24,126.139999389648,127.199996948242,125.900001525879,126.980003356934,1289300,103.489189147949
2014-09-25,126.870002746582,127,124.699996948242,125.01000213623,1431100,101.883605957031
2014-09-26,125.470001220703,127.949996948242,125.23999786377,127.699996948242,1569300,104.075965881348
2014-09-29,126.800003051758,128.479995727539,126.589996337891,127.48999786377,1303600,103.904808044434
2014-09-30,127.5,128.389999389648,126.889999389648,127.089996337891,1820500,103.578819274902
2014-10-01,126.169998168945,126.220001220703,124.110000610352,124.290000915527,1929300,101.296806335449
2014-10-02,123.080001831055,123.650001525879,120.559997558594,121.800003051758,5747200,99.267448425293
2014-10-03,122.620002746582,123.790000915527,122.430000305176,123.540000915527,2679800,100.685539245605
2014-10-06,124.160003662109,124.919998168945,122.389999389648,123.110000610352,1493700,100.335121154785
2014-10-07,122.800003051758,122.949996948242,120.660003662109,120.690002441406,1783700,98.3627777099609
2014-10-08,120.269996643066,123.319999694824,119.540000915527,123.150001525879,1767100,100.885963439941
2014-10-09,123.190002441406,123.360000610352,120.959999084473,121.5,2090900,99.5342483520508
2014-10-10,121.669998168945,122.449996948242,120.550003051758,121.220001220703,2437300,99.3048858642578
2014-10-13,122.190002441406,123.089996337891,118.160003662109,118.269996643066,2319600,96.8882217407227
2014-10-14,118.529998779297,120.150001525879,118.129997253418,118.610000610352,2469000,97.1667251586914
2014-10-15,117.599998474121,118.669998168945,114.730003356934,117.980003356934,2292700,96.650634765625
2014-10-16,115.98999786377,118.639999389648,115.629997253418,117.849998474121,2157100,96.5441207885742
2014-10-17,119.01000213623,121.5,119.01000213623,120.870002746582,1929900,99.0181732177734
2014-10-20,120.51000213623,121.349998474121,120.279998779297,121.300003051758,1114000,99.3704223632812
2014-10-21,121.190002441406,124.190002441406,121.190002441406,123.889999389648,1781000,101.492179870605
2014-10-22,127.180000305176,128.220001220703,125.589996337891,126.309997558594,2620900,103.474662780762
2014-10-23,128.589996337891,131.440002441406,128.470001220703,130.339996337891,2192400,106.776107788086
2014-10-24,130.339996337891,132.539993286133,129.860000610352,132.5,1407800,108.545631408691
2014-10-27,132.330001831055,133.289993286133,131.839996337891,133.089996337891,1988500,109.028930664062
2014-10-28,133.800003051758,136.600006103516,133.740005493164,136.600006103516,2041100,111.90438079834
2014-10-29,136.419998168945,136.919998168945,135.600006103516,136.449996948242,1828900,111.78148651123
2014-10-30,135.559997558594,139.020004272461,134.669998168945,138.289993286133,2275000,113.288856506348
2014-10-31,139.789993286133,140.779998779297,138.630004882812,139.759994506836,2758600,114.493064880371
2014-11-03,139.759994506836,140.419998168945,138.720001220703,139.720001220703,2339100,114.460334777832
2014-11-04,139.649993896484,140.889999389648,139.300003051758,140.789993286133,1965200,115.336814880371
2014-11-05,141.139999389648,142.380004882812,140.270004272461,141.949996948242,1916200,116.287147521973
2014-11-06,142,142.570007324219,141.360000610352,141.559997558594,1490900,115.967666625977
2014-11-07,141.5,141.729995727539,139.729995727539,140.139999389648,1994800,114.804389953613
2014-11-10,140.300003051758,141.470001220703,139.919998168945,140.820007324219,1762500,115.361442565918
2014-11-11,141.050003051758,142.119995117188,141.009994506836,141.300003051758,1276600,115.754669189453
2014-11-12,140.880004882812,141.649993896484,140.710006713867,141.300003051758,1226800,115.754669189453
2014-11-13,140.979995727539,143.5,140.889999389648,142.710006713867,1977400,116.909774780273
2014-11-14,142.610000610352,143.419998168945,141.550003051758,142.660003662109,1768500,116.86882019043
2014-11-17,142.210006713867,142.940002441406,141.699996948242,142.050003051758,1298600,116.369064331055
2014-11-18,142.240005493164,144.699996948242,141.929992675781,143.929992675781,1349000,117.909164428711
2014-11-19,143.509994506836,143.639999389648,142.470001220703,143.369995117188,1069700,117.450401306152
2014-11-20,142.759994506836,143.929992675781,141.970001220703,143.75,1103000,117.761734008789
2014-11-21,145.350006103516,145.720001220703,144.270004272461,144.589996337891,1404900,118.449829101562
2014-11-24,145.089996337891,145.919998168945,144.639999389648,144.880004882812,1631900,118.687438964844
2014-11-25,145.399993896484,145.440002441406,144.559997558594,144.600006103516,1614600,118.458076477051
2014-11-26,144.899993896484,145.050003051758,144.389999389648,144.529998779297,1552800,118.400749206543
2014-11-28,145.309997558594,146.130004882812,145.029998779297,145.360000610352,840100,119.080696105957
2014-12-01,145,145.199996948242,143.699996948242,143.759994506836,1823400,117.769927978516
2014-12-02,144.089996337891,144.639999389648,143.869995117188,144.220001220703,1489400,118.146789550781
2014-12-03,144.75,145.389999389648,144.330001831055,145.130004882812,1980500,118.89225769043
2014-12-04,145.320007324219,145.320007324219,144.100006103516,144.880004882812,1365300,118.687438964844
2014-12-05,145,145.5,144.720001220703,145.149993896484,1812400,118.908630371094
2014-12-08,145.25,145.630004882812,144.300003051758,144.960006713867,2135500,118.752983093262
2014-12-09,143.559997558594,145.649993896484,142.940002441406,145.020004272461,1850400,118.802154541016
2014-12-10,144.660003662109,144.830001831055,140.940002441406,141.139999389648,1993800,115.623580932617
2014-12-11,141.759994506836,143.350006103516,141.669998168945,142.399993896484,1599700,116.655792236328
2014-12-12,141.009994506836,141.289993286133,137.339996337891,137.410003662109,2988700,112.56795501709
2014-12-15,137.669998168945,138.600006103516,135.490005493164,135.610000610352,2468200,111.093368530273
2014-12-16,135.429992675781,138.949996948242,135.050003051758,136.399993896484,2210100,111.740539550781
2014-12-17,136.600006103516,137.869995117188,135.479995727539,137.229995727539,1954400,112.420478820801
2014-12-18,138.720001220703,140.25,138.720001220703,139.820007324219,3154500,114.542236328125
2014-12-19,140.119995117188,140.839996337891,139.75,139.830001831055,4035600,114.550453186035
2014-12-22,140.679992675781,142.009994506836,140.210006713867,141.399993896484,3251700,115.836578369141
2014-12-23,142.139999389648,142.380004882812,141.169998168945,141.309997558594,1553800,115.762855529785
2014-12-24,141.600006103516,142.050003051758,141.429992675781,141.539993286133,815300,115.951271057129
2014-12-26,141.929992675781,142.080001831055,141.300003051758,141.389999389648,570700,115.828384399414
2014-12-29,141,141.309997558594,140.229995727539,140.669998168945,985400,115.238555908203
2014-12-30,140.619995117188,140.729995727539,139.449996948242,139.630004882812,965900,114.386604309082
2014-12-31,139.199996948242,139.889999389648,137.509994506836,137.619995117188,1169400,112.739974975586
2015-01-02,138.470001220703,139.050003051758,137.160003662109,138.449996948242,1111700,113.419914245605
2015-01-05,137.960006713867,138.630004882812,135.380004882812,135.559997558594,1437100,111.052360534668
2015-01-06,135.779998779297,136.610000610352,134.179992675781,135.720001220703,2766800,111.183456420898
2015-01-07,135.789993286133,136.669998168945,134.970001220703,135.199996948242,2067200,110.757461547852
2015-01-08,136.130004882812,138.570007324219,135.970001220703,138.460006713867,3858400,113.428100585938
2015-01-09,138.369995117188,139.509994506836,137.380004882812,138.970001220703,3032700,113.845909118652
2015-01-12,139.589996337891,139.600006103516,137.529998779297,137.899993896484,1386200,112.969345092773
