"Fecha","TRV.Open","TRV.High","TRV.Low","TRV.Close","TRV.Volume","TRV.Adjusted"
2013-12-31,90.3399963378906,90.7399978637695,90.2200012207031,90.5400009155273,1107700,72.2814025878906
2014-01-02,90.5100021362305,90.6600036621094,88.9700012207031,89.3300018310547,1543900,71.3153839111328
2014-01-03,89.3000030517578,89.6699981689453,88.879997253418,89.1600036621094,1448600,71.1797027587891
2014-01-06,89.7200012207031,89.9000015258789,88.7699966430664,88.9199981689453,1763600,70.9880981445312
2014-01-07,89.0599975585938,89.1699981689453,88.0699996948242,88.4000015258789,1818300,70.5729522705078
2014-01-08,88.2099990844727,88.4000015258789,87.2300033569336,87.5800018310547,2627700,69.9183044433594
2014-01-09,87.7600021362305,88.2200012207031,87.1699981689453,87.6800003051758,1687200,69.9981460571289
2014-01-10,88.0999984741211,88.120002746582,87.0800018310547,87.4899978637695,1863000,69.8464508056641
2014-01-13,87.3300018310547,87.5500030517578,86.2699966430664,86.3399963378906,2215800,68.9283676147461
2014-01-14,86.8000030517578,87.6999969482422,86.8000030517578,87.4499969482422,2034200,69.8144989013672
2014-01-15,87.5999984741211,88,87.3199996948242,87.879997253418,2063900,70.1578369140625
2014-01-16,87.5500030517578,87.8600006103516,86.9100036621094,87.2399978637695,1412100,69.6468734741211
2014-01-17,87.2300033569336,87.3000030517578,86.4199981689453,86.4700012207031,2931500,69.0321807861328
2014-01-21,86.25,86.2699966430664,83.6600036621094,85,6092100,67.8585739135742
2014-01-22,84.9000015258789,85.0699996948242,84.3499984741211,84.5599975585938,3080900,67.50732421875
2014-01-23,83.4199981689453,84.370002746582,82.9199981689453,83.0699996948242,4141800,66.3178176879883
2014-01-24,82.5,83.0299987792969,81.6100006103516,81.6100006103516,3753600,65.1522445678711
2014-01-27,81.25,83.1500015258789,81.2200012207031,82.2900009155273,4329300,65.6951217651367
2014-01-28,82.75,83.5699996948242,82.5999984741211,83.0999984741211,3158700,66.3417434692383
2014-01-29,82.3099975585938,82.8000030517578,82.0100021362305,82.2099990844727,3165200,65.631233215332
2014-01-30,82.620002746582,82.7200012207031,82.1600036621094,82.3600006103516,2754500,65.7509841918945
2014-01-31,81.3899993896484,81.9899978637695,80.879997253418,81.2799987792969,5186100,64.888786315918
2014-02-03,81.1999969482422,81.2799987792969,80.0500030517578,80.2600021362305,4116300,64.0744857788086
2014-02-04,80.5699996948242,80.629997253418,79.8899993896484,80.3499984741211,2628500,64.1463470458984
2014-02-05,80.0699996948242,80.9300003051758,80.0199966430664,80.4400024414062,2342400,64.2181777954102
2014-02-06,80.6500015258789,80.7300033569336,79.9499969482422,80.6900024414062,2642800,64.4177856445312
2014-02-07,81.1900024414062,81.1900024414062,80.2300033569336,80.879997253418,2538100,64.5694580078125
2014-02-10,81.3300018310547,82.4400024414062,80.6500015258789,82.3499984741211,4305000,65.7430114746094
2014-02-11,82.4000015258789,83.5899963378906,82.2099990844727,83.2099990844727,3105600,66.4295883178711
2014-02-12,82.7600021362305,83.0999984741211,81.879997253418,82.2600021362305,3732900,65.6711730957031
2014-02-13,81.870002746582,82.9000015258789,81.5599975585938,82.879997253418,2650700,66.166130065918
2014-02-14,82.5400009155273,84.0699996948242,82.5400009155273,84.0199966430664,2050800,67.0762481689453
2014-02-18,84.0800018310547,84.7900009155273,84.0699996948242,84.370002746582,2531500,67.3556594848633
2014-02-19,84.2699966430664,85.1800003051758,83.9800033569336,84.0100021362305,3115900,67.0682220458984
2014-02-20,84.1800003051758,84.370002746582,83.370002746582,83.8099975585938,2083500,66.9085845947266
2014-02-21,83.9199981689453,84.1100006103516,83.370002746582,83.7900009155273,1895300,66.8926162719727
2014-02-24,83.8300018310547,84.3899993896484,83.4000015258789,83.4400024414062,2163200,66.613166809082
2014-02-25,83.3099975585938,83.4400024414062,82.5500030517578,83.3399963378906,2681900,66.5333557128906
2014-02-26,83.4000015258789,83.6999969482422,83.0100021362305,83.4300003051758,2157100,66.6052093505859
2014-02-27,83.2799987792969,83.8600006103516,83.0999984741211,83.8499984741211,1584900,66.9405288696289
2014-02-28,83.7200012207031,84.1999969482422,83.4899978637695,83.8399963378906,2286700,66.9325332641602
2014-03-03,83.4499969482422,83.8199996948242,82.5999984741211,83.1800003051758,1728600,66.4056396484375
2014-03-04,84.1600036621094,84.4899978637695,83.8099975585938,84.1100006103516,1864900,67.1480865478516
2014-03-05,84.0500030517578,84.4000015258789,83.620002746582,84.370002746582,2582700,67.3556594848633
2014-03-06,83.9400024414062,84.5299987792969,83.75,84.4000015258789,1922100,67.7812957763672
2014-03-07,84.7300033569336,84.8600006103516,83.7099990844727,83.9300003051758,2733700,67.4038238525391
2014-03-10,83.6999969482422,83.8899993896484,83.3399963378906,83.7799987792969,1954400,67.2833862304688
2014-03-11,84.1399993896484,84.1800003051758,83.3399963378906,83.5800018310547,1859000,67.1227416992188
2014-03-12,83.1500015258789,83.7300033569336,83,83.4300003051758,1758500,67.0022811889648
2014-03-13,83.6800003051758,83.8600006103516,82.5100021362305,82.5899963378906,2121000,66.3276672363281
2014-03-14,82.5899963378906,82.8399963378906,82.3199996948242,82.6600036621094,2074400,66.383903503418
2014-03-17,83.2099990844727,83.7799987792969,82.8000030517578,83.5400009155273,2758600,67.0906219482422
2014-03-18,83.6900024414062,84.2399978637695,83.3600006103516,83.9499969482422,2141100,67.4199142456055
2014-03-19,83.9899978637695,84.2399978637695,82.8099975585938,83.1999969482422,2526500,66.8175506591797
2014-03-20,82.9000015258789,83.5100021362305,82.5100021362305,83.2300033569336,2753400,66.8416595458984
2014-03-21,83.8000030517578,84.0599975585938,83.3199996948242,83.7799987792969,6498300,67.2833862304688
2014-03-24,83.870002746582,84.2600021362305,83.6399993896484,83.8600006103516,2795100,67.3476104736328
2014-03-25,84.3199996948242,84.6699981689453,83.9599990844727,84.0299987792969,2021900,67.484130859375
2014-03-26,84.4300003051758,84.4899978637695,83.4199981689453,83.4300003051758,2113300,67.0022811889648
2014-03-27,83.2699966430664,83.8300018310547,83.2200012207031,83.4899978637695,3563800,67.0504913330078
2014-03-28,83.8600006103516,84.1699981689453,83.4400024414062,83.9899978637695,2423300,67.4519882202148
2014-03-31,84.6399993896484,85.129997253418,84.5199966430664,85.0999984741211,2106600,68.3434600830078
2014-04-01,85.1699981689453,85.2399978637695,84.1600036621094,84.3899993896484,2172800,67.7732772827148
2014-04-02,84.370002746582,85.2699966430664,84.2200012207031,84.6500015258789,1997500,67.982063293457
2014-04-03,84.8300018310547,85.1100006103516,84.4499969482422,84.9800033569336,1904600,68.2470855712891
2014-04-04,85.4100036621094,86.0599975585938,85.1399993896484,85.1999969482422,2333100,68.4237518310547
2014-04-07,85.1900024414062,85.5500030517578,84.9300003051758,85,2352500,68.2631149291992
2014-04-08,84.8000030517578,84.9100036621094,84.4499969482422,84.7300033569336,1750800,68.0463256835938
2014-04-09,84.8300018310547,85.8300018310547,84.6699981689453,85.8199996948242,2098700,68.9216842651367
2014-04-10,85.6999969482422,86.3199996948242,84.9199981689453,84.9899978637695,2138900,68.2551116943359
2014-04-11,84.9100036621094,85.620002746582,84.8600006103516,85.3000030517578,2067000,68.5040664672852
2014-04-14,85.8000030517578,85.9499969482422,84.8399963378906,85.5,3153000,68.6647033691406
2014-04-15,84.9000015258789,85.9599990844727,84.9000015258789,85.8899993896484,2164600,68.977897644043
2014-04-16,86.5199966430664,86.9300003051758,86.120002746582,86.7799987792969,1826700,69.6926574707031
2014-04-17,87.1500015258789,87.3899993896484,86.4000015258789,86.6800003051758,1888600,69.6123352050781
2014-04-21,86.7099990844727,86.8399963378906,86.0599975585938,86.4000015258789,2330000,69.3874969482422
2014-04-22,86.75,87.6600036621094,86.0100021362305,86.8899993896484,3181900,69.781005859375
2014-04-23,86.9000015258789,88.5699996948242,86.7300033569336,88.129997253418,2911100,70.7768096923828
2014-04-24,88.3000030517578,88.9899978637695,88.3000030517578,88.5899963378906,2239600,71.1462478637695
2014-04-25,88.6999969482422,88.6999969482422,87.9899978637695,88.3099975585938,2256200,70.9213638305664
2014-04-28,88.8499984741211,90.2799987792969,88.7900009155273,89.6399993896484,4086900,71.9895248413086
2014-04-29,90,90.9400024414062,89.8899993896484,90.9000015258789,3649300,73.0014266967773
2014-04-30,90.6999969482422,90.7699966430664,90.0299987792969,90.5800018310547,2744500,72.7444152832031
2014-05-01,90.6399993896484,90.9199981689453,90.25,90.8300018310547,2753600,72.945182800293
2014-05-02,90.9899978637695,91.6800003051758,90.8399963378906,91,2100100,73.0817108154297
2014-05-05,90.8199996948242,90.9199981689453,89.9300003051758,90.6500015258789,1911400,72.8006362915039
2014-05-06,90.3199996948242,90.629997253418,89.8099975585938,89.879997253418,2301000,72.1822662353516
2014-05-07,90.3300018310547,91.5100021362305,90.3300018310547,91.0699996948242,3279200,73.1379241943359
2014-05-08,90.9800033569336,91.5299987792969,90.9100036621094,91.2399978637695,1775400,73.2744674682617
2014-05-09,91.0699996948242,91.3600006103516,90.7399978637695,91.3000030517578,1640400,73.3226470947266
2014-05-12,92.120002746582,92.9300003051758,92.0299987792969,92.0400009155273,2072600,73.9169540405273
2014-05-13,92.370002746582,93.0599975585938,92.2200012207031,92.9100036621094,2246800,74.6156463623047
2014-05-14,93.0199966430664,93.0400009155273,92.4400024414062,92.6500015258789,1330600,74.4068222045898
2014-05-15,92.4499969482422,92.6500015258789,91.9100036621094,92.370002746582,2257200,74.1819610595703
2014-05-16,92.4599990844727,92.620002746582,91.620002746582,92.5800018310547,2331000,74.3506240844727
2014-05-19,92.4800033569336,92.8899993896484,92.1399993896484,92.7699966430664,1292200,74.5031967163086
2014-05-20,92.4800033569336,92.9800033569336,92.3199996948242,92.6699981689453,1391800,74.4228973388672
2014-05-21,93.0299987792969,93.3399963378906,92.5699996948242,92.8600006103516,1701900,74.5754928588867
2014-05-22,92.8000030517578,93.0999984741211,92.5999984741211,93.0100021362305,1364300,74.6959457397461
2014-05-23,93.0100021362305,93.3399963378906,92.4100036621094,92.8600006103516,1451200,74.5754928588867
2014-05-27,93.1500015258789,93.6500015258789,92.9800033569336,93.4899978637695,1590800,75.081428527832
2014-05-28,93.4300003051758,93.8099975585938,93.2699966430664,93.4599990844727,2048200,75.0573272705078
2014-05-29,93.4000015258789,94.3099975585938,93.4000015258789,94.0999984741211,1724200,75.5713195800781
2014-05-30,94,94.120002746582,93.370002746582,93.4499969482422,2276700,75.0493011474609
2014-06-02,93.6999969482422,94.0100021362305,93.6500015258789,93.7099990844727,1454800,75.2581100463867
2014-06-03,93.0800018310547,93.4499969482422,92.870002746582,93.4100036621094,2012100,75.0171966552734
2014-06-04,93.3899993896484,94.75,93.129997253418,94.6699981689453,2048300,76.0290908813477
2014-06-05,94.8899993896484,95,94.2399978637695,94.9700012207031,1854800,76.2699966430664
2014-06-06,94.5400009155273,94.9700012207031,94.2900009155273,94.3600006103516,2157500,76.2215347290039
2014-06-09,94.7099990844727,95.0500030517578,94.5500030517578,94.6600036621094,1871000,76.4638824462891
2014-06-10,94.6900024414062,95.1600036621094,94.6500015258789,95.0999984741211,1730400,76.8193054199219
2014-06-11,94.8099975585938,95.0999984741211,94.5999984741211,94.9000015258789,1555600,76.6577377319336
2014-06-12,94.9700012207031,95.1900024414062,94.5699996948242,95,1840500,76.7385177612305
2014-06-13,94.9499969482422,95.4800033569336,94.8199996948242,95.4100036621094,1446500,77.069694519043
2014-06-16,95.2099990844727,95.75,95.1999969482422,95.4599990844727,1306200,77.1100921630859
2014-06-17,94.9300003051758,95.6900024414062,94.5699996948242,95.2200012207031,2175700,76.9162368774414
2014-06-18,95.1900024414062,95.5699996948242,94.9100036621094,95.4000015258789,2556600,77.061637878418
2014-06-19,95.5500030517578,95.6600036621094,95.0100021362305,95.5999984741211,2115900,77.2231903076172
2014-06-20,95.8199996948242,96.1800003051758,94.5599975585938,94.5899963378906,4795700,76.4073333740234
2014-06-23,94.5899963378906,95.2399978637695,94.5899963378906,94.9499969482422,1930300,76.698127746582
2014-06-24,94.8099975585938,95.3899993896484,94.5299987792969,94.6699981689453,1640200,76.4719619750977
2014-06-25,94.6399993896484,95.0400009155273,94.3499984741211,94.8600006103516,1298200,76.6254425048828
2014-06-26,94.879997253418,94.9599990844727,93.6100006103516,94.4100036621094,1215500,76.2619476318359
2014-06-27,94.5199966430664,94.9000015258789,93.5899963378906,93.9199981689453,4143600,75.8661193847656
2014-06-30,94.0800018310547,94.379997253418,93.6500015258789,94.0699996948242,2153900,75.9872817993164
2014-07-01,94.879997253418,95.8099975585938,94.7399978637695,95.2099990844727,1631100,76.9081420898438
2014-07-02,94.9100036621094,95.25,94.4300003051758,94.620002746582,1114500,76.4315643310547
2014-07-03,94.6399993896484,94.8499984741211,94.3499984741211,94.8399963378906,828900,76.6092758178711
2014-07-07,94.5,94.7699966430664,94.3499984741211,94.5500030517578,1319100,76.3750381469727
2014-07-08,94.4199981689453,94.5800018310547,93.8499984741211,94.1399993896484,2444700,76.0438613891602
2014-07-09,94.5800018310547,94.7699966430664,94.2300033569336,94.6999969482422,1512400,76.4961853027344
2014-07-10,93.7300033569336,94.379997253418,93.5500030517578,94.3000030517578,1656100,76.173095703125
2014-07-11,94.370002746582,94.7399978637695,94.120002746582,94.6800003051758,1117000,76.4800415039062
2014-07-14,95.1800003051758,95.8300018310547,95.1800003051758,95.5599975585938,1416700,77.1908798217773
2014-07-15,95.5299987792969,96.0299987792969,95.4700012207031,95.9499969482422,1575800,77.5059051513672
2014-07-16,95.9300003051758,96.0100021362305,95.4599990844727,95.620002746582,1437800,77.239372253418
2014-07-17,95.3300018310547,95.7399978637695,94.6399993896484,94.6999969482422,1202900,76.4961853027344
2014-07-18,94.9300003051758,95.4400024414062,94.75,95.3399963378906,1737200,77.01318359375
2014-07-21,95.3899993896484,95.5800018310547,94.6800003051758,95.2600021362305,1748800,76.9485321044922
2014-07-22,90.3600006103516,92.0999984741211,90.3600006103516,91.629997253418,6323100,74.0163116455078
2014-07-23,91.5199966430664,91.9000015258789,91.2799987792969,91.7799987792969,2731700,74.1374816894531
2014-07-24,92.0899963378906,93.0899963378906,91.9100036621094,92.879997253418,2410400,75.0260391235352
2014-07-25,92.9100036621094,92.9599990844727,91.7900009155273,92.0999984741211,1907800,74.3959884643555
2014-07-28,91.6999969482422,92.0999984741211,91.0199966430664,91.879997253418,2490100,74.2182769775391
2014-07-29,92.0899963378906,92.4700012207031,91.0899963378906,91.120002746582,2265100,73.604362487793
2014-07-30,91.2200012207031,91.5899963378906,90.8199996948242,90.9400024414062,2069400,73.4589614868164
2014-07-31,90.75,91.1999969482422,89.5500030517578,89.5599975585938,2646900,72.3442230224609
2014-08-01,89.4700012207031,90.0299987792969,89.0699996948242,89.6100006103516,2234100,72.3846130371094
2014-08-04,89.6699981689453,90.0199966430664,89.1100006103516,89.9000015258789,2167800,72.6188659667969
2014-08-05,89.6699981689453,89.870002746582,88.8199996948242,89.120002746582,2218300,71.9888000488281
2014-08-06,88.9300003051758,89.9199981689453,88.8099975585938,89.6999969482422,1400900,72.4573135375977
2014-08-07,89.8399963378906,90.2600021362305,89.6600036621094,89.9000015258789,1877200,72.6188659667969
2014-08-08,89.8399963378906,90.629997253418,89.629997253418,90.4800033569336,1803900,73.0873794555664
2014-08-11,90.5899963378906,90.9599990844727,90.5100021362305,90.6600036621094,1595700,73.232795715332
2014-08-12,90.5999984741211,91.2200012207031,90.4300003051758,91.0899963378906,1290100,73.5801544189453
2014-08-13,91.4800033569336,91.5800018310547,90.9899978637695,91.2699966430664,1405600,73.7255020141602
2014-08-14,91.370002746582,92.25,91.3300018310547,92.2200012207031,1076300,74.4928970336914
2014-08-15,92.3399963378906,92.9300003051758,91.4800033569336,92.129997253418,1343000,74.4201965332031
2014-08-18,92.4199981689453,93.0599975585938,92.379997253418,92.9899978637695,1193900,75.1149063110352
2014-08-19,92.870002746582,93.0599975585938,92.7200012207031,92.9100036621094,973000,75.0502624511719
2014-08-20,92.620002746582,93.1600036621094,92.3300018310547,93.1100006103516,1023000,75.2118072509766
2014-08-21,93.0100021362305,94.1800003051758,92.9000015258789,93.9400024414062,1348100,75.8822860717773
2014-08-22,93.879997253418,94.129997253418,93.5,93.75,1401300,75.7288055419922
2014-08-25,94.0800018310547,94.5199966430664,93.870002746582,94.2900009155273,1335500,76.1649780273438
2014-08-26,94.5199966430664,94.6600036621094,94.1100006103516,94.1999969482422,1053300,76.0923080444336
2014-08-27,94.1500015258789,94.7699966430664,94.0699996948242,94.7600021362305,1223000,76.544677734375
2014-08-28,94.3600006103516,94.7699966430664,94.1800003051758,94.3399963378906,1221400,76.2054061889648
2014-08-29,94.4700012207031,94.7600021362305,93.9599990844727,94.7099990844727,1376000,76.5042724609375
2014-09-02,94.9199981689453,95.3399963378906,94.3499984741211,94.5199966430664,2465700,76.3507843017578
2014-09-03,95.0400009155273,95.3199996948242,94.370002746582,94.4700012207031,1575700,76.3104019165039
2014-09-04,94.629997253418,94.9899978637695,94.0800018310547,94.2600021362305,1491400,76.140754699707
2014-09-05,94.2399978637695,94.4199981689453,93.4800033569336,94.2099990844727,1658700,76.1003875732422
2014-09-08,93.7399978637695,94.0199966430664,93.0999984741211,93.2699966430664,1408900,75.7835006713867
2014-09-09,93.4000015258789,93.4599990844727,92.5800018310547,92.8499984741211,2039700,75.4422378540039
2014-09-10,93.0400009155273,93.5400009155273,92.870002746582,93.1699981689453,1456500,75.7022247314453
2014-09-11,92.8499984741211,93.0400009155273,92.5500030517578,92.9199981689453,1349700,75.4991149902344
2014-09-12,92.7699966430664,93,92.3199996948242,92.4199981689453,1539200,75.0928421020508
2014-09-15,92.5800018310547,93.7600021362305,92.3499984741211,93.5500030517578,1701900,76.0110321044922
2014-09-16,93.2099990844727,94.0599975585938,93.1600036621094,93.6399993896484,1167900,76.0841064453125
2014-09-17,93.5599975585938,93.9800033569336,93.4300003051758,93.6500015258789,2029600,76.0922775268555
2014-09-18,93.9400024414062,94.8899993896484,93.6900024414062,94.7799987792969,1620000,77.0103988647461
2014-09-19,95.3300018310547,95.379997253418,94.6100006103516,94.6100006103516,4375400,76.8722534179688
2014-09-22,94.5599975585938,95.1500015258789,94.4700012207031,94.5999984741211,1463800,76.8641357421875
2014-09-23,94.5199966430664,94.5500030517578,93.5500030517578,93.5500030517578,1418000,76.0110321044922
2014-09-24,93.4800033569336,95.0100021362305,93.4499969482422,94.7900009155273,1665900,77.0185394287109
2014-09-25,94.629997253418,94.7900009155273,93.6399993896484,93.6999969482422,1998900,76.1328735351562
2014-09-26,93.7900009155273,94.6900024414062,93.3600006103516,94.4000015258789,1195900,76.7016372680664
2014-09-29,93.9000015258789,94.0699996948242,93.3899993896484,93.7699966430664,1997400,76.1897735595703
2014-09-30,93.7699966430664,94.4000015258789,93.4599990844727,93.9400024414062,1802500,76.3278884887695
2014-10-01,94.120002746582,94.1399993896484,92.9899978637695,93.0999984741211,2323400,75.6453552246094
2014-10-02,93.0199966430664,93.5299987792969,92.7799987792969,93.0699996948242,2282400,75.620979309082
2014-10-03,93.6399993896484,94.6600036621094,93.5199966430664,94.4599990844727,3226400,76.7504119873047
2014-10-06,95.0400009155273,95.5,94.379997253418,94.6999969482422,1724000,76.9453964233398
2014-10-07,94.0999984741211,94.6900024414062,93.6600036621094,93.6600036621094,2556100,76.1004104614258
2014-10-08,93.9100036621094,94.5699996948242,93.620002746582,94.4499969482422,3132300,76.7422790527344
2014-10-09,94.4700012207031,95.4400024414062,93.7799987792969,93.8899993896484,2543300,76.2872543334961
2014-10-10,94.2699966430664,94.8899993896484,93.8600006103516,94.0400009155273,2875000,76.4091339111328
2014-10-13,93.8199996948242,94.8600006103516,93.4599990844727,93.5199966430664,2577600,75.9866180419922
2014-10-14,93.6600036621094,94.379997253418,93.4700012207031,93.6800003051758,3534200,76.1166229248047
2014-10-15,92.8000030517578,93.0800018310547,90.8300018310547,91.9899978637695,3475600,74.7434692382812
2014-10-16,91.0100021362305,92.3000030517578,90.9499969482422,91.8099975585938,2739500,74.5972137451172
2014-10-17,92.120002746582,93.4000015258789,91.879997253418,93.2399978637695,2948200,75.7591323852539
2014-10-20,93.379997253418,93.5199966430664,92.8499984741211,93.1999969482422,2544600,75.7266082763672
2014-10-21,93.9599990844727,94.5400009155273,92.5,94.2399978637695,3502800,76.5716400146484
2014-10-22,94.7399978637695,96.2900009155273,94.7200012207031,95.5800018310547,3762100,77.6604385375977
2014-10-23,96.379997253418,97.2300033569336,96.1800003051758,96.7699966430664,3707200,78.6272888183594
2014-10-24,96.5899963378906,97.8099975585938,96.4599990844727,97.7300033569336,2353300,79.4073257446289
2014-10-27,97.9000015258789,99.0299987792969,97.5999984741211,98.870002746582,2580500,80.3335800170898
2014-10-28,99.2900009155273,99.8000030517578,99.0800018310547,99.7300033569336,2751900,81.0323638916016
2014-10-29,99.9700012207031,100.169998168945,99.0599975585938,99.4199981689453,2049900,80.7804641723633
2014-10-30,99.0999984741211,100.529998779297,99.0699996948242,100,2715900,81.2517471313477
2014-10-31,101.120002746582,101.190002441406,100.580001831055,100.800003051758,2349600,81.9017562866211
2014-11-03,100.809997558594,100.910003662109,99.9400024414062,99.9499969482422,3703500,81.2111206054688
2014-11-04,100.23999786377,101.430000305176,99.8199996948242,101.129997253418,2920600,82.1698760986328
2014-11-05,101.580001831055,101.699996948242,100.819999694824,101.48999786377,1767700,82.4623794555664
2014-11-06,101.889999389648,102.050003051758,101.279998779297,101.910003662109,1289900,82.8036727905273
2014-11-07,102.040000915527,102.470001220703,101.699996948242,102.370002746582,1434600,83.1774215698242
2014-11-10,102.110000610352,103.110000610352,102.110000610352,102.98999786377,2025300,83.6811447143555
2014-11-11,102.910003662109,103.599998474121,102.870002746582,102.940002441406,1595300,83.6405410766602
2014-11-12,102.690002441406,103.150001525879,102.139999389648,103.059997558594,1466300,83.738037109375
2014-11-13,103.300003051758,103.519996643066,102.73999786377,103.230003356934,1420100,83.8761672973633
2014-11-14,103.139999389648,103.300003051758,102.089996337891,102.430000305176,1704600,83.2261657714844
2014-11-17,102.209999084473,102.870002746582,102.040000915527,102.75,1643300,83.4861450195312
2014-11-18,102.569999694824,103.300003051758,102.449996948242,102.849998474121,1787200,83.5673980712891
2014-11-19,102.610000610352,103.150001525879,102.379997253418,103.029998779297,1878300,83.7136688232422
2014-11-20,102.589996337891,103.720001220703,102.580001831055,103.459999084473,1596400,84.0630569458008
2014-11-21,104.389999389648,104.459999084473,103.550003051758,103.809997558594,1767100,84.3474349975586
2014-11-24,104.019996643066,104.23999786377,103.459999084473,103.790000915527,1463900,84.3311996459961
2014-11-25,104.089996337891,104.089996337891,103.110000610352,103.430000305176,2251800,84.038688659668
2014-11-26,103.410003662109,104.419998168945,103.410003662109,104.370002746582,1647900,84.8024444580078
2014-11-28,104.629997253418,105.069999694824,104.220001220703,104.449996948242,834600,84.8674468994141
2014-12-01,104.379997253418,104.790000915527,104.019996643066,104.440002441406,1594800,84.8593292236328
2014-12-02,103.730003356934,104.589996337891,103.550003051758,104.400001525879,2103400,84.8268051147461
2014-12-03,104.23999786377,105.300003051758,104,105.190002441406,2384200,85.4687118530273
2014-12-04,105.190002441406,105.440002441406,104.809997558594,105.099998474121,3234800,85.3955764770508
2014-12-05,105.199996948242,105.910003662109,104.910003662109,105.199996948242,1730100,85.4768524169922
2014-12-08,104.930000305176,106.129997253418,104.569999694824,105.839996337891,2028700,86.4488143920898
2014-12-09,104.440002441406,105.639999389648,104.360000610352,105.019996643066,1975300,85.779052734375
2014-12-10,104.550003051758,105.76000213623,104.220001220703,104.26000213623,2417000,85.1582794189453
2014-12-11,103.779998779297,105.730003356934,103.709999084473,104.569999694824,2467600,85.4114837646484
