"Fecha","PKN.SG.Open","PKN.SG.High","PKN.SG.Low","PKN.SG.Close","PKN.SG.Volume","PKN.SG.Adjusted"
2014-01-02,29.6949996948242,29.6949996948242,29.6949996948242,29.6949996948242,0,28.5960636138916
2014-01-03,29.7000007629395,29.7000007629395,29.7000007629395,29.7000007629395,0,28.6008815765381
2014-01-06,30.0650005340576,30.0650005340576,30.0650005340576,30.0650005340576,0,28.9523754119873
2014-01-07,30.3349990844727,30.3349990844727,30.3349990844727,30.3349990844727,0,29.2123794555664
2014-01-08,30.6000003814697,30.6000003814697,30.6000003814697,30.6000003814697,0,29.4675750732422
2014-01-09,31.1350002288818,31.1350002288818,31.1350002288818,31.1350002288818,0,29.9827785491943
2014-01-10,31.6499996185303,31.6499996185303,31.6499996185303,31.6499996185303,0,30.4787178039551
2014-01-13,31.2749996185303,31.2749996185303,31.2749996185303,31.2749996185303,0,30.1175937652588
2014-01-14,30.7099990844727,30.9950008392334,30.7099990844727,30.9950008392334,95,29.8479595184326
2014-01-15,31.0249996185303,31.0249996185303,31.0249996185303,31.0249996185303,0,29.8768444061279
2014-01-16,31.25,31.25,31.25,31.25,0,30.0935153961182
2014-01-17,31.4500007629395,31.4500007629395,31.4500007629395,31.4500007629395,0,30.2861175537109
2014-01-20,31.4750003814697,31.4750003814697,31.4750003814697,31.4750003814697,0,30.310188293457
2014-01-21,31.5799999237061,31.5799999237061,31.5799999237061,31.5799999237061,0,30.411304473877
2014-01-22,31.5650005340576,31.5650005340576,31.5650005340576,31.5650005340576,0,30.3968620300293
2014-01-23,31.4650001525879,31.4650001525879,31.4650001525879,31.4650001525879,0,30.3005638122559
2014-01-24,30.7450008392334,30.7450008392334,30.7450008392334,30.7450008392334,0,29.6072120666504
2014-01-27,29.8050003051758,29.8050003051758,29.8050003051758,29.8050003051758,0,28.7019920349121
2014-01-28,29.75,29.75,29.75,29.75,0,28.6490287780762
2014-01-29,31.1499996185303,31.1499996185303,31.1499996185303,31.1499996185303,0,29.9972229003906
2014-01-30,31,31,31,31,0,29.8527679443359
2014-01-31,32.2150001525879,32.2150001525879,32.2150001525879,32.2150001525879,0,31.0228080749512
2014-02-03,31.9950008392334,31.9950008392334,31.9950008392334,31.9950008392334,0,30.8109493255615
2014-02-04,31.5249996185303,31.5249996185303,31.5249996185303,31.5249996185303,0,30.358341217041
2014-02-05,31.4300003051758,31.4300003051758,31.4300003051758,31.4300003051758,0,30.2668609619141
2014-02-06,31.2600002288818,31.2600002288818,31.2600002288818,31.2600002288818,0,30.1031513214111
2014-02-07,31.3050003051758,31.3050003051758,31.3050003051758,31.3050003051758,0,30.1464786529541
2014-02-10,31.8199996948242,31.8199996948242,31.8199996948242,31.8199996948242,0,30.642427444458
2014-02-11,31.625,31.625,31.625,31.625,0,30.4546413421631
2014-02-12,31.9349994659424,31.9349994659424,31.9349994659424,31.9349994659424,0,30.753173828125
2014-02-13,32.0999984741211,32.0999984741211,32.0999984741211,32.0999984741211,0,30.9120616912842
2014-02-14,32.0550003051758,32.0550003051758,32.0550003051758,32.0550003051758,0,30.8687286376953
2014-02-17,31.7649993896484,31.7649993896484,31.7649993896484,31.7649993896484,0,30.5894584655762
2014-02-18,31.8099994659424,31.8099994659424,31.8099994659424,31.8099994659424,0,30.6327953338623
2014-02-19,31.4200000762939,31.4200000762939,31.4200000762939,31.4200000762939,0,30.2572326660156
2014-02-20,30.9650001525879,30.9650001525879,30.9650001525879,30.9650001525879,0,29.81907081604
2014-02-21,31.8850002288818,31.8850002288818,31.8850002288818,31.8850002288818,0,30.7050151824951
2014-02-24,31.5200004577637,31.5200004577637,31.5200004577637,31.5200004577637,0,30.3535251617432
2014-02-25,31.5200004577637,31.5200004577637,31.5200004577637,31.5200004577637,0,30.3535251617432
2014-02-26,32.064998626709,32.064998626709,32.064998626709,32.064998626709,0,30.8783569335938
2014-02-27,32.3349990844727,32.3349990844727,32.3349990844727,32.3349990844727,0,31.1383590698242
2014-02-28,32.75,33.1549987792969,32.75,33.1549987792969,120,31.9280300140381
2014-03-03,32.5499992370605,32.5499992370605,32.5499992370605,32.5499992370605,0,31.3454036712646
2014-03-04,32.4150009155273,32.4150009155273,32.4150009155273,32.4150009155273,0,31.215404510498
2014-03-05,32.7550010681152,32.7550010681152,32.7550010681152,32.7550010681152,0,31.5428295135498
2014-03-06,33.0800018310547,33.0800018310547,33.0800018310547,33.0800018310547,0,31.8558006286621
2014-03-07,32.9749984741211,32.9749984741211,32.9749984741211,32.9749984741211,0,31.7546844482422
2014-03-10,32.7099990844727,32.7099990844727,32.7099990844727,32.7099990844727,0,31.4994869232178
2014-03-11,32.4900016784668,32.4900016784668,32.4900016784668,32.4900016784668,0,31.2876243591309
2014-03-12,32.1500015258789,32.1500015258789,32.1500015258789,32.1500015258789,0,30.9602184295654
2014-03-13,32.2599983215332,32.2599983215332,32.2599983215332,32.2599983215332,0,31.0661373138428
2014-03-14,31.8449993133545,31.8850002288818,31.8449993133545,31.8850002288818,121,30.7050151824951
2014-03-17,31.8899993896484,31.8899993896484,31.8899993896484,31.8899993896484,121,30.7098350524902
2014-03-18,32.2799987792969,32.9150009155273,32.2799987792969,32.9150009155273,20,31.696907043457
2014-03-19,32.6650009155273,32.6650009155273,32.6650009155273,32.6650009155273,0,31.4561614990234
2014-03-20,32.8499984741211,32.8499984741211,32.8499984741211,32.8499984741211,0,31.634313583374
2014-03-21,33.1949996948242,33.1949996948242,33.1949996948242,33.1949996948242,0,31.9665336608887
2014-03-24,32.8450012207031,32.8450012207031,32.8450012207031,32.8450012207031,0,31.6295032501221
2014-03-25,32.2750015258789,32.2750015258789,32.2750015258789,32.2750015258789,0,31.0805931091309
2014-03-26,32.1300010681152,32.1300010681152,32.1300010681152,32.1300010681152,0,30.940954208374
2014-03-27,32.0800018310547,32.0800018310547,32.0800018310547,32.0800018310547,0,30.8928070068359
2014-03-28,31.9500007629395,31.9500007629395,31.9500007629395,31.9500007629395,0,30.7676162719727
2014-03-31,32.185001373291,32.185001373291,32.185001373291,32.185001373291,0,30.9939212799072
2014-04-01,32.3950004577637,32.3950004577637,32.3950004577637,32.3950004577637,0,31.1961364746094
2014-04-02,32.6300010681152,32.6300010681152,32.6300010681152,32.6300010681152,0,31.4224605560303
2014-04-03,33.2200012207031,33.2200012207031,33.2200012207031,33.2200012207031,0,31.9906120300293
2014-04-04,33.4449996948242,33.4449996948242,33.4449996948242,33.4449996948242,0,32.2072906494141
2014-04-07,33.0050010681152,33.0050010681152,33.0050010681152,33.0050010681152,0,31.7835807800293
2014-04-08,32.4449996948242,32.4449996948242,32.4449996948242,32.4449996948242,0,31.2442932128906
2014-04-09,32.3499984741211,32.3499984741211,32.3499984741211,32.3499984741211,0,31.1528091430664
2014-04-10,32.6749992370605,32.6749992370605,32.6749992370605,32.6749992370605,0,31.4657802581787
2014-04-11,31.6650009155273,31.6650009155273,31.6650009155273,31.6650009155273,0,30.4931602478027
2014-04-14,31.3150005340576,31.3150005340576,31.3150005340576,31.3150005340576,0,30.1561126708984
2014-04-15,31.625,31.625,31.625,31.625,0,30.5228672027588
2014-04-16,31.7150001525879,31.7150001525879,31.7150001525879,31.7150001525879,0,30.6097278594971
2014-04-17,31.625,31.625,31.625,31.625,0,30.5228672027588
2014-04-22,32.1300010681152,32.1300010681152,32.1300010681152,32.1300010681152,0,31.0102691650391
2014-04-23,31.8050003051758,31.8050003051758,31.8050003051758,31.8050003051758,0,30.6965942382812
2014-04-24,32.0550003051758,32.0550003051758,32.0550003051758,32.0550003051758,0,30.9378910064697
2014-04-25,31.7299995422363,31.7299995422363,31.7299995422363,31.7299995422363,0,30.6242122650146
2014-04-28,30.875,30.875,30.875,30.875,0,29.7990093231201
2014-04-29,30.1499996185303,30.1499996185303,30.1499996185303,30.1499996185303,0,29.0992774963379
2014-04-30,30.2299995422363,30.2299995422363,30.2299995422363,30.2299995422363,0,29.1764850616455
2014-05-02,30.2549991607666,30.2549991607666,30.2549991607666,30.2549991607666,0,29.200611114502
2014-05-05,30.2950000762939,30.2950000762939,30.2950000762939,30.2950000762939,0,29.2392234802246
2014-05-06,31.3600006103516,31.3600006103516,31.3600006103516,31.3600006103516,0,30.267110824585
2014-05-07,30.7399997711182,30.7399997711182,30.7399997711182,30.7399997711182,0,29.6687126159668
2014-05-08,30.8150005340576,30.8150005340576,30.8150005340576,30.8150005340576,0,29.7410926818848
2014-05-09,30.9249992370605,30.9249992370605,30.9249992370605,30.9249992370605,0,29.8472576141357
2014-05-12,31.4249992370605,31.4249992370605,31.4249992370605,31.4249992370605,0,30.3298358917236
2014-05-13,31.9200000762939,31.9200000762939,31.9200000762939,31.9200000762939,0,30.8075923919678
2014-05-14,32.1500015258789,32.1500015258789,32.1500015258789,32.1500015258789,0,31.0295753479004
2014-05-15,31.6149997711182,31.6149997711182,31.6149997711182,31.6149997711182,0,30.5132179260254
2014-05-16,30.9899997711182,30.9899997711182,30.9899997711182,30.9899997711182,0,29.9099998474121
2014-05-19,31.3549995422363,31.3549995422363,31.3549995422363,31.3549995422363,0,30.262279510498
2014-05-20,31.5,31.5,31.5,31.5,0,30.4022254943848
2014-05-21,31.3600006103516,31.3600006103516,31.3600006103516,31.3600006103516,0,30.267110824585
2014-05-22,31.625,31.625,31.625,31.625,0,30.5228672027588
2014-05-23,31.9899997711182,31.9899997711182,31.9899997711182,31.9899997711182,0,30.8751525878906
2014-05-26,32.0950012207031,32.0950012207031,32.0950012207031,32.0950012207031,0,30.9764919281006
2014-05-27,32.1100006103516,32.1100006103516,32.1100006103516,32.1100006103516,0,30.9909744262695
2014-05-28,32.1699981689453,32.1699981689453,32.1699981689453,32.1699981689453,0,31.0488719940186
2014-05-29,32.4099998474121,32.4099998474121,32.4099998474121,32.4099998474121,0,31.2805213928223
2014-05-30,32.6349983215332,32.6349983215332,32.6349983215332,32.6349983215332,0,31.4976711273193
2014-06-02,32.6800003051758,32.6800003051758,32.6800003051758,32.6800003051758,0,31.541109085083
2014-06-03,33.1450004577637,33.1450004577637,33.1450004577637,33.1450004577637,0,31.9899024963379
2014-06-04,33.5149993896484,33.5149993896484,33.5149993896484,33.5149993896484,0,32.3470039367676
2014-06-05,33.5149993896484,33.5149993896484,33.5149993896484,33.5149993896484,0,32.3470039367676
2014-06-06,33.9249992370605,33.9249992370605,33.9249992370605,33.9249992370605,0,32.7427177429199
2014-06-09,34.4900016784668,34.4900016784668,34.4900016784668,34.4900016784668,0,33.2880249023438
2014-06-10,34.2649993896484,34.2649993896484,34.2649993896484,34.2649993896484,0,33.0708694458008
2014-06-11,34.2999992370605,34.2999992370605,34.2999992370605,34.2999992370605,0,33.1046371459961
2014-06-12,34.1450004577637,34.1450004577637,34.1450004577637,34.1450004577637,0,32.9550552368164
2014-06-13,33.8800010681152,33.8800010681152,33.8800010681152,33.8800010681152,0,32.6992874145508
2014-06-16,33.939998626709,33.939998626709,33.939998626709,33.939998626709,0,32.7571868896484
2014-06-17,33.625,33.625,33.625,33.625,0,32.4531669616699
2014-06-18,33.8849983215332,33.8849983215332,33.8849983215332,33.8849983215332,0,32.7041053771973
2014-06-19,34.2550010681152,34.2550010681152,34.2550010681152,34.2550010681152,0,33.0612297058105
2014-06-20,34.0149993896484,34.0149993896484,34.0149993896484,34.0149993896484,0,32.8295860290527
2014-06-23,34.310001373291,34.310001373291,34.310001373291,34.310001373291,0,33.1143074035645
2014-06-24,34.1699981689453,34.1699981689453,34.1699981689453,34.1699981689453,0,32.9791793823242
2014-06-25,33.9049987792969,33.9049987792969,33.9049987792969,33.9049987792969,0,32.7234115600586
2014-06-26,33.9449996948242,33.9449996948242,33.9449996948242,33.9449996948242,0,32.7620162963867
2014-06-27,33.9749984741211,33.9749984741211,33.9749984741211,33.9749984741211,0,32.7909698486328
2014-06-30,33.9700012207031,33.9700012207031,33.9700012207031,33.9700012207031,0,32.7861480712891
2014-07-01,33.9249992370605,33.9249992370605,33.9249992370605,33.9249992370605,0,32.7427177429199
2014-07-02,34.4850006103516,34.4850006103516,34.4850006103516,34.4850006103516,0,33.2831954956055
2014-07-03,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,0,33.3941841125488
2014-07-04,35.1199989318848,35.1199989318848,35.1199989318848,35.1199989318848,0,33.8960723876953
2014-07-07,35.1800003051758,35.1800003051758,35.1800003051758,35.1800003051758,0,33.953987121582
2014-07-08,34.5499992370605,34.5499992370605,34.5499992370605,34.5499992370605,0,33.3459396362305
2014-07-09,34.0950012207031,34.0950012207031,34.0950012207031,34.0950012207031,0,32.9067840576172
2014-07-10,34.0050010681152,34.0050010681152,34.0050010681152,34.0050010681152,0,32.819938659668
2014-07-11,34.0050010681152,34.0050010681152,34.0050010681152,34.0050010681152,0,32.819938659668
2014-07-14,34,34,34,34,0,32.8151016235352
2014-07-15,34.0299987792969,34.0299987792969,34.0299987792969,34.0299987792969,0,32.8440551757812
2014-07-16,33.75,33.75,33.75,33.75,0,32.6409454345703
2014-07-17,33.7599983215332,33.7599983215332,33.7599983215332,33.7599983215332,0,32.650634765625
2014-07-18,33.7099990844727,33.7099990844727,33.7099990844727,33.7099990844727,0,32.6022758483887
2014-07-21,34.1450004577637,34.1450004577637,34.1450004577637,34.1450004577637,0,33.0229797363281
2014-07-22,34.4799995422363,34.4799995422363,34.4799995422363,34.4799995422363,0,33.346981048584
2014-07-23,35.0449981689453,35.0449981689453,35.0449981689453,35.0449981689453,0,33.8934020996094
2014-07-24,35.060001373291,35.060001373291,35.060001373291,35.060001373291,0,33.9079170227051
2014-07-25,35.0950012207031,35.0950012207031,35.0950012207031,35.0950012207031,0,33.9417610168457
2014-07-28,35.2649993896484,35.2649993896484,35.2649993896484,35.2649993896484,0,34.1061706542969
2014-07-29,34.939998626709,34.939998626709,34.939998626709,34.939998626709,0,33.7918510437012
2014-07-30,34.8300018310547,34.8300018310547,34.8300018310547,34.8300018310547,0,33.6854705810547
2014-07-31,34.8450012207031,34.8450012207031,34.8450012207031,34.8450012207031,0,33.6999740600586
2014-08-01,34.2000007629395,34.2000007629395,34.2000007629395,34.2000007629395,0,33.0761604309082
2014-08-04,34.1599998474121,34.1599998474121,34.1599998474121,34.1599998474121,0,33.0374870300293
2014-08-05,33.064998626709,33.064998626709,33.064998626709,33.064998626709,0,31.9784755706787
2014-08-06,33.1699981689453,33.1699981689453,33.1650009155273,33.1650009155273,95,32.0751762390137
2014-08-07,33.1949996948242,33.1949996948242,33.1949996948242,33.1949996948242,95,32.1041946411133
2014-08-08,33.1150016784668,33.1150016784668,33.1150016784668,33.1150016784668,95,32.0268211364746
2014-08-11,33.2200012207031,33.2200012207031,33.2200012207031,33.2200012207031,0,32.1283683776855
2014-08-12,33.0900001525879,33.4550018310547,33.0900001525879,33.4550018310547,70,32.3556594848633
2014-08-13,33.2999992370605,33.2999992370605,33.2999992370605,33.2999992370605,70,32.2057342529297
2014-08-14,33.5950012207031,33.5950012207031,33.5950012207031,33.5950012207031,70,32.4910583496094
2014-08-15,33.814998626709,33.814998626709,33.814998626709,33.814998626709,70,32.7038269042969
2014-08-18,33.6349983215332,33.6349983215332,33.6349983215332,33.6349983215332,70,32.5297393798828
2014-08-19,34.0400009155273,34.0400009155273,34.0400009155273,34.0400009155273,70,32.9214363098145
2014-08-20,33.9550018310547,33.9550018310547,33.9550018310547,33.9550018310547,70,32.8392181396484
2014-08-21,33.75,33.75,33.75,33.75,70,32.6409454345703
2014-08-22,33.6300010681152,33.6300010681152,33.6300010681152,33.6300010681152,70,32.5248985290527
2014-08-25,33.810001373291,33.810001373291,33.810001373291,33.810001373291,70,32.6989860534668
2014-08-26,33.9099998474121,33.9099998474121,33.9099998474121,33.9099998474121,70,32.7957077026367
2014-08-27,33.9300003051758,33.9300003051758,33.9300003051758,33.9300003051758,70,32.8150482177734
2014-08-28,33.5149993896484,33.5149993896484,33.5149993896484,33.5149993896484,70,32.4136848449707
2014-08-29,33.625,33.625,33.625,33.625,70,32.5200691223145
2014-09-01,33.8400001525879,33.8400001525879,33.8400001525879,33.8400001525879,70,32.7280006408691
2014-09-02,33.8650016784668,33.8650016784668,33.8650016784668,33.8650016784668,70,32.7521705627441
2014-09-03,33.8699989318848,33.8699989318848,33.8699989318848,33.8699989318848,70,32.7570152282715
2014-09-04,33.8600006103516,33.8600006103516,33.8600006103516,33.8600006103516,70,32.7473411560059
2014-09-05,34.4949989318848,34.4949989318848,34.4949989318848,34.4949989318848,70,33.3614730834961
2014-09-08,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,70,33.4630126953125
2014-09-09,34.9449996948242,34.9449996948242,34.9449996948242,34.9449996948242,70,33.7966995239258
2014-09-10,34.4700012207031,34.4700012207031,34.4700012207031,34.4700012207031,70,33.3372993469238
2014-09-11,34.5999984741211,34.5999984741211,34.5999984741211,34.5999984741211,70,33.4630126953125
2014-09-12,34.4300003051758,34.4300003051758,34.4300003051758,34.4300003051758,70,33.2986068725586
2014-09-15,34.1549987792969,34.1549987792969,34.1549987792969,34.1549987792969,70,33.0326461791992
2014-09-16,33.7900009155273,33.7900009155273,33.7900009155273,33.7900009155273,70,32.6796417236328
2014-09-17,33.4650001525879,33.4650001525879,33.4650001525879,33.4650001525879,70,32.3653259277344
2014-09-18,34.0950012207031,34.0950012207031,34.0950012207031,34.0950012207031,70,32.9746131896973
2014-09-19,34.0299987792969,34.0299987792969,34.0299987792969,34.0299987792969,70,32.9117546081543
2014-09-22,33.9049987792969,33.9049987792969,33.9049987792969,33.9049987792969,70,32.7908668518066
2014-09-23,34.0950012207031,34.0950012207031,34.0950012207031,34.0950012207031,70,32.9746131896973
2014-09-24,33.7400016784668,33.7400016784668,33.7400016784668,33.7400016784668,70,32.631290435791
2014-09-25,34.4749984741211,34.4749984741211,34.4749984741211,34.4749984741211,70,33.3421287536621
2014-09-26,33.8899993896484,34.2000007629395,33.8899993896484,34.2000007629395,70,33.0761604309082
2014-09-29,34.2000007629395,34.4550018310547,34.1450004577637,34.439998626709,70,33.3082733154297
2014-09-30,34.3250007629395,34.689998626709,34.3250007629395,34.5699996948242,70,33.434009552002
2014-10-01,34.2179985046387,34.3629989624023,34.1119995117188,34.1119995117188,0,32.9910621643066
2014-10-02,33.5769996643066,33.6469993591309,33.3359985351562,33.3359985351562,0,32.2405586242676
2014-10-03,33.3359985351562,33.3359985351562,33.3359985351562,33.3359985351562,0,32.2405586242676
2014-10-06,33.9280014038086,34.0849990844727,33.7970008850098,33.9300003051758,0,32.8150482177734
2014-10-07,33.6319999694824,33.7109985351562,33.4690017700195,33.5820007324219,0,32.4784774780273
2014-10-08,33.1469993591309,33.4210014343262,33.0180015563965,33.4210014343262,0,32.3227653503418
2014-10-09,33.560001373291,33.9500007629395,33.5229988098145,33.7140007019043,0,32.606128692627
2014-10-10,33.0870018005371,33.5340003967285,32.8709983825684,32.8709983825684,0,31.7908458709717
2014-10-13,32.1699981689453,32.1860008239746,31.8759994506836,32.0830001831055,0,31.0287322998047
2014-10-14,31.0559997558594,31.2530002593994,31.0559997558594,31.2530002593994,0,30.2260131835938
2014-10-15,31.7290000915527,31.7290000915527,30.5869998931885,30.5869998931885,0,29.6483001708984
2014-10-16,30.7929992675781,31.1240005493164,30.7929992675781,31.1240005493164,0,30.1688232421875
2014-10-17,30.9990005493164,31.7360000610352,30.9990005493164,31.7360000610352,0,30.7620429992676
2014-10-20,31.2140007019043,31.2240009307861,31.0909996032715,31.2110004425049,0,30.2531566619873
2014-10-21,30.9519996643066,32.5999984741211,30.9519996643066,32.5999984741211,0,31.5995254516602
2014-10-22,32.5449981689453,32.5470008850098,32.5279998779297,32.5279998779297,200,31.5297298431396
2014-10-23,31.5440006256104,31.6450004577637,31.5440006256104,31.6450004577637,0,30.6738300323486
2014-10-24,32.1860008239746,32.515998840332,32.181999206543,32.515998840332,0,31.5180988311768
2014-10-27,32.5719985961914,32.7700004577637,32.5719985961914,32.7560005187988,0,31.7507400512695
2014-10-28,32.6389999389648,33.2459983825684,32.5330009460449,33.2459983825684,0,32.2256965637207
2014-10-29,33.298999786377,33.3419990539551,33.298999786377,33.3330001831055,0,32.3100242614746
2014-10-30,33.5169982910156,33.9230003356934,33.3479995727539,33.9230003356934,0,32.8819160461426
2014-10-31,34.5789985656738,34.6640014648438,34.4850006103516,34.5509986877441,0,33.4906463623047
2014-11-03,34.4189987182617,35.173999786377,34.3919982910156,34.9939994812012,0,33.9200553894043
2014-11-04,34.6660003662109,34.9809989929199,34.6660003662109,34.9809989929199,0,33.9074440002441
2014-11-05,34.9230003356934,35.4080009460449,34.9230003356934,35.4080009460449,0,34.321346282959
2014-11-06,34.8569984436035,35.7830009460449,34.8569984436035,35.7830009460449,0,34.6848373413086
2014-11-07,35.8030014038086,35.8030014038086,35.3940010070801,35.3940010070801,0,34.3077735900879
2014-11-10,34.8689994812012,35.265998840332,34.851001739502,35.2120018005371,0,34.1313629150391
2014-11-11,35.1220016479492,35.3479995727539,34.9790000915527,35.1590003967285,0,34.0799865722656
2014-11-12,34.8880004882812,34.976001739502,34.8880004882812,34.9550018310547,0,33.882251739502
2014-11-13,34.939998626709,34.9609985351562,34.8489990234375,34.923999786377,0,33.8521881103516
2014-11-14,34.6990013122559,35.1459999084473,34.6459999084473,34.7449989318848,0,33.6786880493164
2014-11-17,34.4790000915527,34.7560005187988,34.4790000915527,34.7560005187988,0,33.6893539428711
2014-11-18,34.4900016784668,34.9990005493164,34.3940010070801,34.9990005493164,0,33.9248962402344
2014-11-19,34.6829986572266,34.8199996948242,34.6290016174316,34.8199996948242,0,33.7513847351074
2014-11-20,34.5180015563965,35.1479988098145,34.5089988708496,35.1479988098145,0,34.0693206787109
2014-11-21,34.7809982299805,35.8209991455078,34.7809982299805,35.8209991455078,0,34.7216796875
2014-11-24,36.2109985351562,36.5690002441406,36.193000793457,36.2910003662109,0,35.17724609375
2014-11-25,36.2599983215332,36.681999206543,36.2599983215332,36.5880012512207,0,35.4651412963867
2014-11-26,36.3899993896484,36.5250015258789,36.3269996643066,36.3429985046387,0,35.2276420593262
2014-11-27,36.1419982910156,36.5400009155273,36.1220016479492,36.5400009155273,100,35.4186058044434
2014-11-28,36.3479995727539,36.5390014648438,36.2509994506836,36.4459991455078,0,35.3274917602539
2014-12-01,36.1769981384277,36.3619995117188,36.0060005187988,36.3619995117188,0,35.2460670471191
2014-12-02,36.0550003051758,36.1790008544922,35.9860000610352,36.0550003051758,0,34.9484977722168
2014-12-03,35.9900016784668,36.439998626709,35.9900016784668,36.439998626709,0,35.3216743469238
2014-12-04,36.0999984741211,36.0999984741211,35.693000793457,35.693000793457,0,34.5976104736328
2014-12-05,35.6679992675781,35.939998626709,35.6679992675781,35.7459983825684,0,34.6489753723145
2014-12-08,35.5299987792969,35.8209991455078,35.1549987792969,35.306999206543,0,34.2234382629395
2014-12-09,34.9580001831055,34.9580001831055,34.6339988708496,34.6339988708496,0,33.5711097717285
2014-12-10,34.3639984130859,34.4519996643066,34.1450004577637,34.1790008544922,0,33.1300582885742
2014-12-11,33.4490013122559,34.265998840332,33.4490013122559,34.2309989929199,0,33.1804618835449
2014-12-12,33.6129989624023,33.7360000610352,33.4910011291504,33.7360000610352,0,32.7006568908691
2014-12-15,33.1980018615723,33.4529991149902,33.1559982299805,33.2970008850098,0,32.2751350402832
2014-12-16,32.9780006408691,33.3359985351562,32.6920013427734,32.9389991760254,0,31.928129196167
2014-12-17,32.5579986572266,33.0730018615723,32.5579986572266,33.0699996948242,0,32.0551071166992
2014-12-18,34.0009994506836,35.0359992980957,34.0009994506836,34.9529991149902,0,33.880298614502
2014-12-19,34.9309997558594,35.9199981689453,34.7770004272461,35.5779991149902,0,34.4861335754395
2014-12-22,35.3790016174316,35.9669990539551,35.3790016174316,35.9669990539551,0,34.8631858825684
2014-12-23,35.9220008850098,36.2229995727539,35.8919982910156,36.2200012207031,0,35.1084289550781
