"Fecha","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
2013-12-13,47.7099990844727,48.1399993896484,47.5,47.6699981689453,180200,45.3208122253418
2013-12-16,47.7700004577637,48.9000015258789,47.5,48.8600006103516,197400,46.4521713256836
2013-12-17,48.7900009155273,48.7900009155273,47.5499992370605,47.7000007629395,155200,45.3493347167969
2013-12-18,47.8699989318848,48.9300003051758,47.4000015258789,48.8600006103516,233100,46.4521713256836
2013-12-19,48.5699996948242,48.689998626709,47.8300018310547,47.8400001525879,213500,45.482421875
2013-12-20,48.0099983215332,49.75,48.0099983215332,49.4000015258789,894900,46.9655647277832
2013-12-23,49.4099998474121,49.8199996948242,48.9599990844727,49.7200012207031,265900,47.2697868347168
2013-12-24,49.689998626709,49.9900016784668,49.0999984741211,49.2299995422363,140100,46.8039245605469
2013-12-26,49.2799987792969,49.8400001525879,48.8300018310547,49.4799995422363,131500,47.0416221618652
2013-12-27,49.689998626709,49.9900016784668,48.6399993896484,48.9599990844727,150900,46.5472450256348
2013-12-30,48.9099998474121,49.1399993896484,48.560001373291,48.9099998474121,186900,46.4997024536133
2013-12-31,49.0099983215332,49.5200004577637,48.6100006103516,49.060001373291,270200,46.6422996520996
2014-01-02,49.060001373291,49.0699996948242,48.2000007629395,48.6800003051758,210200,46.2810363769531
2014-01-03,48.6699981689453,49.4799995422363,48.6699981689453,49.1199989318848,223900,46.6993522644043
2014-01-06,49.3199996948242,49.3199996948242,48.5299987792969,48.8499984741211,277800,46.4426536560059
2014-01-07,48.9300003051758,49.5900001525879,48.6699981689453,49.2200012207031,375800,46.7944259643555
2014-01-08,49.2200012207031,49.9700012207031,48.939998626709,49.9300003051758,600900,47.4694442749023
2014-01-09,50.0999984741211,50.6599998474121,48.6399993896484,49.5699996948242,519500,47.1271896362305
2014-01-10,49.5099983215332,49.8800010681152,49.060001373291,49.689998626709,595500,47.2412605285645
2014-01-13,49.7599983215332,50.439998626709,49.0099983215332,49.2700004577637,472700,46.8419647216797
2014-01-14,49.5699996948242,50.3199996948242,49.5299987792969,50.2400016784668,463700,47.7641639709473
2014-01-15,50.3199996948242,50.8800010681152,49.7599983215332,50.4700012207031,440600,47.9828224182129
2014-01-16,50.2999992370605,51.0999984741211,50.2000007629395,51.0099983215332,323000,48.4962120056152
2014-01-17,50.7700004577637,51.1199989318848,50,50.2299995422363,1795300,47.8484497070312
2014-01-21,50.439998626709,50.439998626709,49.4900016784668,50.1599998474121,504700,47.7817840576172
2014-01-22,50.1399993896484,50.1599998474121,49.5299987792969,49.810001373291,344100,47.448371887207
2014-01-23,49.4700012207031,49.6800003051758,48.9199981689453,49.6300010681152,389400,47.2769088745117
2014-01-24,49.1599998474121,49.4199981689453,48.1100006103516,48.2099990844727,238700,45.9242324829102
2014-01-27,48.25,48.3600006103516,47.1800003051758,47.3300018310547,426000,45.0859565734863
2014-01-28,47.4099998474121,48.2099990844727,47.0699996948242,48.2000007629395,371900,45.9147033691406
2014-01-29,47.7599983215332,48.1399993896484,47.189998626709,47.4199981689453,328500,45.1716804504395
2014-01-30,47.8899993896484,48.4799995422363,47.560001373291,48.1699981689453,278200,45.8861351013184
2014-01-31,47.4599990844727,47.9199981689453,47.0800018310547,47.4500007629395,315800,45.2002639770508
2014-02-03,47.3899993896484,47.4500007629395,46.0099983215332,46.3199996948242,440000,44.1238288879395
2014-02-04,46.4700012207031,46.810001373291,45.8600006103516,45.9099998474121,264300,43.7332801818848
2014-02-05,45.7599983215332,46.060001373291,45.1599998474121,45.8400001525879,334300,43.6665878295898
2014-02-06,46.0200004577637,46.3899993896484,45.7099990844727,46.25,233300,44.0571556091309
2014-02-07,46.3800010681152,47.0800018310547,46.3400001525879,47.0499992370605,279100,44.8192253112793
2014-02-10,47,47.8199996948242,46.7299995422363,47.4900016784668,274200,45.2383728027344
2014-02-11,47.4099998474121,48.060001373291,47.25,47.8499984741211,156100,45.581298828125
2014-02-12,47.8400001525879,48.3400001525879,47.4500007629395,47.6100006103516,180500,45.3526802062988
2014-02-13,47.310001373291,48.6100006103516,47.1399993896484,48.4900016784668,177100,46.1909523010254
2014-02-14,48.4900016784668,48.7200012207031,48.0299987792969,48.1100006103516,133700,45.828971862793
2014-02-18,48.2000007629395,48.939998626709,48.2000007629395,48.689998626709,231800,46.3814659118652
2014-02-19,48.4900016784668,48.8499984741211,47.6199989318848,47.7400016784668,207800,45.4765014648438
2014-02-20,47.6699981689453,48.560001373291,44.7900009155273,48.4199981689453,549700,46.1242599487305
2014-02-21,48.439998626709,48.5499992370605,47.7099990844727,48.1199989318848,323600,45.8384819030762
2014-02-24,48,48,47.1800003051758,47.3400001525879,286400,45.0954856872559
2014-02-25,47.3499984741211,47.439998626709,46.310001373291,46.4199981689453,178400,44.2190895080566
2014-02-26,46.5,46.7799987792969,46.0099983215332,46.2000007629395,278100,44.009521484375
2014-02-27,46.060001373291,46.189998626709,45.5499992370605,45.7999992370605,213900,43.628490447998
2014-02-28,45.939998626709,46.3499984741211,45.310001373291,45.5800018310547,265600,43.4189262390137
2014-03-03,45.3300018310547,45.5400009155273,44.939998626709,45.0999984741211,249800,42.9616889953613
2014-03-04,45.5,46.9199981689453,45.2700004577637,46.6199989318848,515600,44.409610748291
2014-03-05,46.5299987792969,46.8400001525879,46.1699981689453,46.6199989318848,272500,44.409610748291
2014-03-06,46.6599998474121,46.9300003051758,46.4799995422363,46.810001373291,217300,44.5906028747559
2014-03-07,47.2299995422363,47.3499984741211,46.3400001525879,46.5200004577637,215600,44.3143653869629
2014-03-10,46.4300003051758,46.5900001525879,46.1599998474121,46.2999992370605,180900,44.1047821044922
2014-03-11,46.3600006103516,46.5,45.4900016784668,45.5499992370605,204300,43.3903312683105
2014-03-12,45.3699989318848,45.9300003051758,45.1199989318848,45.9099998474121,134000,43.7332801818848
2014-03-13,46.0999984741211,46.2999992370605,45.3600006103516,45.4900016784668,181000,43.333194732666
2014-03-14,45.2299995422363,45.7999992370605,44.5200004577637,44.75,344100,42.6282844543457
2014-03-17,44.9000015258789,45.25,44.8800010681152,45.2000007629395,232000,43.0569305419922
2014-03-18,45.3300018310547,45.5499992370605,45.1599998474121,45.5200004577637,217500,43.3617668151855
2014-03-19,45.3899993896484,45.5999984741211,44.8499984741211,45.2200012207031,186600,43.0759963989258
2014-03-20,45.1399993896484,45.4000015258789,44.9099998474121,45.1199989318848,221600,42.9807357788086
2014-03-21,45.1699981689453,45.4900016784668,44.2400016784668,44.4700012207031,638000,42.3615531921387
2014-03-24,44.560001373291,44.6300010681152,43.25,43.4900016784668,350700,41.4280281066895
2014-03-25,43.689998626709,44.3199996948242,43.689998626709,43.7900009155273,265300,41.7137985229492
2014-03-26,44.0499992370605,44.0800018310547,42.8400001525879,42.8600006103516,225700,40.8278999328613
2014-03-27,42.9099998474121,43.1100006103516,42.25,42.4799995422363,272900,40.4659080505371
2014-03-28,42.4799995422363,42.7200012207031,41.4099998474121,41.6800003051758,426000,39.7038269042969
2014-03-31,42.0699996948242,44.3600006103516,41.8300018310547,44.0499992370605,355700,41.9614639282227
2014-04-01,44.1300010681152,44.8300018310547,43.8699989318848,44.8300018310547,368800,42.7044792175293
2014-04-02,44.7999992370605,45.3499984741211,44.4599990844727,45.2200012207031,252600,43.0759963989258
2014-04-03,45.3300018310547,45.4900016784668,44.7999992370605,45.0099983215332,223500,42.8759460449219
2014-04-04,45.2200012207031,45.3899993896484,44.1699981689453,44.5,499100,42.39013671875
2014-04-07,44.4000015258789,44.6699981689453,43.8499984741211,43.9099998474121,421600,41.8280982971191
2014-04-08,43.9900016784668,44.3499984741211,43.1699981689453,44.1800003051758,339100,42.0853042602539
2014-04-09,44.439998626709,45.7299995422363,44.3499984741211,45.4599990844727,373300,43.304615020752
2014-04-10,45.3899993896484,45.689998626709,43.7200012207031,43.9099998474121,293700,41.8280982971191
2014-04-11,43.4500007629395,43.9900016784668,42.439998626709,42.8199996948242,325900,40.7897758483887
2014-04-14,43.2799987792969,43.4300003051758,42.6699981689453,43.0499992370605,285300,41.0088691711426
2014-04-15,43.2400016784668,43.3800010681152,42.0099983215332,43.0299987792969,489800,40.9898147583008
2014-04-16,43.439998626709,43.6599998474121,42.7099990844727,43.0299987792969,324900,40.9898147583008
2014-04-17,42.8600006103516,43.8499984741211,42.75,43.7599983215332,557700,41.6852149963379
2014-04-21,43.6100006103516,43.9700012207031,43.2799987792969,43.5099983215332,192200,41.5419998168945
2014-04-22,43.6699981689453,43.8600006103516,43.2299995422363,43.560001373291,264800,41.5897598266602
2014-04-23,43.3600006103516,43.5499992370605,42.6800003051758,42.7999992370605,244700,40.8641242980957
2014-04-24,43.1399993896484,43.1399993896484,42.2000007629395,42.5400009155273,201100,40.6158638000488
2014-04-25,42.3600006103516,42.4199981689453,41.9599990844727,42.0499992370605,242200,40.1480369567871
2014-04-28,42.3300018310547,43.1100006103516,41.9199981689453,42.9099998474121,224900,40.9691352844238
2014-04-29,43.2000007629395,43.4799995422363,42.7200012207031,42.9300003051758,259700,40.988224029541
2014-04-30,42.9000015258789,43.4700012207031,42.4099998474121,43.3800010681152,267200,41.4178810119629
2014-05-01,43.1199989318848,43.1199989318848,41.4199981689453,42.7799987792969,409900,40.8450050354004
2014-05-02,42.9099998474121,43.7000007629395,42.7900009155273,43.5800018310547,258200,41.6088371276855
2014-05-05,43.2799987792969,43.5800018310547,42.8400001525879,43.5,190200,41.5324554443359
2014-05-06,43.3400001525879,43.7000007629395,43.0499992370605,43.0999984741211,266700,41.1505432128906
2014-05-07,43.0900001525879,43.25,42.3600006103516,43.1800003051758,246000,41.226936340332
2014-05-08,43.2000007629395,43.9700012207031,42.3800010681152,42.4500007629395,433700,40.5299453735352
2014-05-09,42.1800003051758,43.060001373291,42.0400009155273,43.0400009155273,257000,41.0932579040527
2014-05-12,43.2799987792969,44.2799987792969,43.060001373291,44.0699996948242,276800,42.0766639709473
2014-05-13,44.0999984741211,44.1399993896484,42.9300003051758,42.9500007629395,301900,41.0073318481445
2014-05-14,42.8899993896484,42.8899993896484,41.7400016784668,42,563300,40.1002960205078
2014-05-15,41.6699981689453,42.0299987792969,41.1300010681152,41.9300003051758,457900,40.0334625244141
2014-05-16,41.8300018310547,42.1500015258789,41.6399993896484,42.0999984741211,290000,40.1957664489746
2014-05-19,41.8300018310547,42.9099998474121,41.8300018310547,42.8600006103516,176600,40.9214057922363
2014-05-20,42.5999984741211,42.6500015258789,41.2400016784668,41.7000007629395,434800,39.8138656616211
2014-05-21,41.8800010681152,42.4500007629395,41.6699981689453,42.2599983215332,277000,40.3485412597656
2014-05-22,42.1699981689453,42.5900001525879,41.7099990844727,42.2099990844727,209700,40.3008117675781
2014-05-23,42.3300018310547,42.9900016784668,42.1599998474121,42.8699989318848,234900,40.9309501647949
2014-05-27,43.25,43.8699989318848,43.0800018310547,43.7799987792969,276500,41.7998008728027
2014-05-28,43.7299995422363,43.7299995422363,42.9300003051758,42.9900016784668,228300,41.0455284118652
2014-05-29,43.1199989318848,43.2000007629395,42.5299987792969,42.5800018310547,196900,40.6540603637695
2014-05-30,42.7200012207031,42.7200012207031,41.9799995422363,42.0900001525879,238900,40.1862258911133
2014-06-02,42.1699981689453,42.4700012207031,41.4099998474121,42.189998626709,214500,40.2817115783691
2014-06-03,41.9900016784668,42.2700004577637,41.4700012207031,41.7400016784668,216400,39.8520660400391
2014-06-04,41.4500007629395,42.0099983215332,41.25,41.9500007629395,175200,40.0525550842285
2014-06-05,41.9799995422363,42.8199996948242,41.5699996948242,42.7700004577637,227600,40.8354797363281
2014-06-06,43.060001373291,43.060001373291,42.560001373291,42.6800003051758,348000,40.7495384216309
2014-06-09,42.5699996948242,42.9500007629395,42.4900016784668,42.9099998474121,314700,40.9691352844238
2014-06-10,42.8499984741211,42.8499984741211,42.2000007629395,42.7200012207031,151400,40.7877311706543
2014-06-11,42.3899993896484,42.5299987792969,42.2299995422363,42.4700012207031,214800,40.5490417480469
2014-06-12,42.2900009155273,42.2900009155273,41.5400009155273,41.6800003051758,117500,39.7947807312012
2014-06-13,41.8800010681152,41.8800010681152,41.1500015258789,41.2799987792969,110700,39.4128723144531
2014-06-16,41.2700004577637,41.7000007629395,40.9300003051758,41.4500007629395,125800,39.5751762390137
2014-06-17,41.439998626709,41.7200012207031,41.3400001525879,41.439998626709,236500,39.5656318664551
2014-06-18,41.4000015258789,41.8600006103516,41.2299995422363,41.8300018310547,173700,39.93798828125
2014-06-19,41.9900016784668,42.2799987792969,41.8199996948242,42.1800003051758,226500,40.2721519470215
2014-06-20,42.3400001525879,42.6199989318848,42.189998626709,42.5900001525879,534300,40.6636199951172
2014-06-23,42.6399993896484,42.6399993896484,41.9900016784668,42.2700004577637,120400,40.358081817627
2014-06-24,42.1199989318848,42.5,41.5299987792969,41.5499992370605,276500,39.6706504821777
2014-06-25,41.2400016784668,41.8899993896484,41.2400016784668,41.7799987792969,194900,39.890251159668
2014-06-26,41.5999984741211,41.8300018310547,41.0999984741211,41.7999992370605,223800,39.9093437194824
2014-06-27,41.4500007629395,42.2200012207031,41.3400001525879,42.1500015258789,284400,40.2435111999512
2014-06-30,42.0299987792969,42.3300018310547,41.7000007629395,42.1800003051758,459100,40.2721519470215
2014-07-01,42.4500007629395,43.7000007629395,42.2099990844727,43.5,587100,41.5324554443359
2014-07-02,43.4300003051758,43.5800018310547,42.8499984741211,42.8699989318848,303000,40.9309501647949
2014-07-03,42.9900016784668,43.4500007629395,42.9199981689453,43.4199981689453,108900,41.4560661315918
2014-07-07,43.2099990844727,43.4900016784668,42.7799987792969,42.7999992370605,264000,40.8641242980957
2014-07-08,42.6100006103516,42.7299995422363,42.1699981689453,42.3300018310547,279200,40.4153671264648
2014-07-09,42.5,42.6399993896484,42.0999984741211,42.25,215400,40.3389930725098
2014-07-10,41.1699981689453,42.5,41.1300010681152,42.1300010681152,235700,40.2244110107422
2014-07-11,42.1100006103516,42.5999984741211,41.7799987792969,42.4199981689453,190700,40.5012893676758
2014-07-14,42.8199996948242,42.8199996948242,41.9900016784668,42.0400009155273,249500,40.1384963989258
2014-07-15,41.9799995422363,42.2200012207031,41.2299995422363,41.2599983215332,255200,39.3937683105469
2014-07-16,41.5200004577637,41.5999984741211,40.2999992370605,40.3499984741211,364700,38.5249290466309
2014-07-17,40.0299987792969,40.2700004577637,39.5900001525879,39.7099990844727,403500,37.9138793945312
2014-07-18,39.5999984741211,40.7000007629395,39.5999984741211,40.3300018310547,720800,38.5058441162109
2014-07-21,39.9700012207031,40.3300018310547,39.4099998474121,40.0400009155273,307900,38.3239822387695
2014-07-22,40.189998626709,40.75,40.189998626709,40.5999984741211,315400,38.859977722168
2014-07-23,40.6100006103516,40.9799995422363,40.439998626709,40.7599983215332,196900,39.0131225585938
2014-07-24,40.939998626709,40.939998626709,40.310001373291,40.4500007629395,204100,38.7164077758789
2014-07-25,39.9700012207031,40.6699981689453,39.8600006103516,40.3400001525879,222200,38.6111259460449
2014-07-28,40.3800010681152,40.8400001525879,40.1100006103516,40.2799987792969,322200,38.5536918640137
2014-07-29,40.3300018310547,40.3899993896484,39.9900016784668,40.0999984741211,378800,38.381404876709
2014-07-30,40.3499984741211,40.6699981689453,39.8899993896484,40.2799987792969,450100,38.5536918640137
2014-07-31,41.4500007629395,41.5299987792969,40.3600006103516,40.75,400700,39.0035438537598
2014-08-01,40.689998626709,41.0299987792969,39.8600006103516,40.2400016784668,314800,38.5154190063477
2014-08-04,40.5,40.5800018310547,39.9199981689453,40.4900016784668,239200,38.7546882629395
2014-08-05,40.3199996948242,40.9500007629395,40.1399993896484,40.6800003051758,202000,38.9365539550781
2014-08-06,40.2700004577637,40.9700012207031,40.1399993896484,40.9199981689453,280600,39.1662521362305
2014-08-07,40.9799995422363,41,40.060001373291,40.1800003051758,155600,38.4579658508301
2014-08-08,40.1500015258789,40.5200004577637,39.9099998474121,40.1300010681152,259600,38.4101333618164
2014-08-11,40.2099990844727,40.2900009155273,39.7599983215332,39.939998626709,288800,38.2282600402832
2014-08-12,39.9000015258789,39.9500007629395,39.1100006103516,39.2599983215332,202600,37.5774040222168
2014-08-13,39.2900009155273,40.5200004577637,39.2900009155273,40.5,246900,38.7642555236816
2014-08-14,40.6599998474121,41.5099983215332,40.439998626709,41.5,315900,39.7214050292969
2014-08-15,41.9300003051758,42.1599998474121,41.3899993896484,42.0200004577637,657200,40.219123840332
2014-08-18,42.3800010681152,42.7999992370605,42.1399993896484,42.7400016784668,339200,40.9082679748535
2014-08-19,42.7299995422363,43.5499992370605,42.5999984741211,43.4500007629395,390700,41.587833404541
2014-08-20,43.2999992370605,44.3499984741211,43.2999992370605,43.939998626709,553700,42.0568351745605
2014-08-21,43.8199996948242,44.2000007629395,43.3800010681152,44.0499992370605,415900,42.1621246337891
2014-08-22,44.0299987792969,44.3300018310547,43.5699996948242,43.6699981689453,280000,41.798397064209
2014-08-25,44.0400009155273,44.310001373291,43.8899993896484,44.1599998474121,313700,42.267406463623
2014-08-26,44.0800018310547,44.7000007629395,43.9900016784668,44.6800003051758,336700,42.7651100158691
2014-08-27,44.6599998474121,44.9099998474121,43.8199996948242,43.8400001525879,235600,41.9611129760742
2014-08-28,43.7599983215332,43.9799995422363,43.4000015258789,43.4500007629395,322100,41.587833404541
2014-08-29,43.4099998474121,43.6100006103516,43.25,43.4300003051758,273500,41.5686912536621
2014-09-02,43.5,43.9900016784668,43.3800010681152,43.9700012207031,297500,42.0855484008789
2014-09-03,44.1399993896484,44.3499984741211,43.8899993896484,44.1100006103516,280200,42.2195510864258
2014-09-04,44.0900001525879,44.4900016784668,43.7799987792969,43.8499984741211,232100,41.9706878662109
2014-09-05,43.6699981689453,44.0699996948242,43.5800018310547,43.9799995422363,166800,42.0951156616211
2014-09-08,44.0200004577637,44.2599983215332,43.810001373291,44.1599998474121,206400,42.267406463623
2014-09-09,44,44.0499992370605,43.3699989318848,43.560001373291,237300,41.693115234375
2014-09-10,43.5299987792969,43.8400001525879,43.5200004577637,43.6800003051758,226600,41.807975769043
2014-09-11,43.3800010681152,44.0200004577637,43.3800010681152,43.9000015258789,263300,42.0185432434082
2014-09-12,43.9900016784668,43.9900016784668,43.4599990844727,43.6199989318848,295900,41.7505340576172
2014-09-15,43.7099990844727,43.7099990844727,43.1100006103516,43.3699989318848,212700,41.5112648010254
2014-09-16,43.3300018310547,43.7299995422363,43.1699981689453,43.5800018310547,163700,41.7122459411621
2014-09-17,43.5800018310547,44.1699981689453,43.439998626709,44.0099983215332,333200,42.1238288879395
2014-09-18,44.2099990844727,44.8899993896484,44.060001373291,44.8899993896484,237600,42.9661102294922
2014-09-19,44.939998626709,45.0499992370605,44.3600006103516,44.7900009155273,675300,42.8704071044922
2014-09-22,44.560001373291,44.75,44.2999992370605,44.5,288100,42.5928268432617
2014-09-23,44.2099990844727,44.4700012207031,43.9799995422363,44.3199996948242,413400,42.4205513000488
2014-09-24,44.5200004577637,44.5699996948242,43.9500007629395,44.3899993896484,226300,42.487548828125
2014-09-25,44.3499984741211,44.3499984741211,43.7400016784668,44.1699981689453,423500,42.276969909668
2014-09-26,44.189998626709,44.5400009155273,44.0200004577637,44.5,345800,42.5928268432617
2014-09-29,44.1199989318848,44.9799995422363,44.1199989318848,44.9500007629395,297800,43.023551940918
2014-09-30,44.9500007629395,45.4300003051758,44.4300003051758,44.7599983215332,510400,42.8416976928711
2014-10-01,44.6399993896484,44.810001373291,43.5499992370605,44.0499992370605,399700,42.1621246337891
2014-10-02,44.1300010681152,44.75,43.8899993896484,44.4000015258789,208200,42.4971160888672
2014-10-03,44.8699989318848,45.0499992370605,44.5999984741211,44.9000015258789,238000,42.9756927490234
2014-10-06,44.9000015258789,45.2299995422363,44.75,44.75,215400,42.8321151733398
2014-10-07,44.5800018310547,44.6500015258789,43.7599983215332,43.7700004577637,324600,41.894115447998
2014-10-08,43.6300010681152,44.8199996948242,43.4900016784668,44.7700004577637,344900,42.8512573242188
2014-10-09,44.7000007629395,44.9300003051758,44.3300018310547,44.6100006103516,311400,42.6981239318848
2014-10-10,44.4500007629395,45.2200012207031,44.1699981689453,44.2900009155273,309200,42.3918380737305
2014-10-13,44.2400016784668,45.1699981689453,44,44.560001373291,223600,42.6502685546875
2014-10-14,44.9099998474121,45.9300003051758,44.5800018310547,45.3699989318848,500300,43.4255332946777
2014-10-15,44,45.1399993896484,43.5299987792969,44.75,440900,42.8321151733398
2014-10-16,44.1699981689453,44.8400001525879,43.8400001525879,44.2799987792969,515600,42.382251739502
2014-10-17,44.8699989318848,44.9099998474121,44,44.4300003051758,587700,42.5258369445801
2014-10-20,44,44.9700012207031,44,44.9700012207031,266200,43.1495132446289
2014-10-21,45.3800010681152,45.4199981689453,44.810001373291,45.1500015258789,294200,43.3222351074219
2014-10-22,45.1100006103516,45.4099998474121,44.6399993896484,44.7299995422363,405600,42.9192428588867
2014-10-23,45.0299987792969,45.4300003051758,44.2200012207031,45.0999984741211,276700,43.2742576599121
2014-10-24,45.25,45.5299987792969,45.1699981689453,45.4799995422363,152800,43.6388664245605
2014-10-27,45.2599983215332,45.8800010681152,45.2599983215332,45.8800010681152,160400,44.0226860046387
2014-10-28,46.1699981689453,47.7099990844727,45.8800010681152,47.6699981689453,389500,45.7402114868164
2014-10-29,47.689998626709,48.0200004577637,46.7999992370605,47.310001373291,335500,45.3947944641113
2014-10-30,47.439998626709,51.1199989318848,47.439998626709,50.1800003051758,549300,48.1486015319824
2014-10-31,51,51.6300010681152,50.6699981689453,51.25,430200,49.1752777099609
2014-11-03,51.2599983215332,51.2599983215332,49.9900016784668,50.5,486100,48.4556541442871
2014-11-04,50.2999992370605,50.9599990844727,50.0999984741211,50.7700004577637,219500,48.714714050293
2014-11-05,51.0999984741211,51.3300018310547,50.5400009155273,50.7999992370605,196800,48.7435150146484
2014-11-06,50.9599990844727,51.0999984741211,50.4700012207031,50.8499984741211,239800,48.7914695739746
2014-11-07,50.6800003051758,50.9500007629395,49.7799987792969,49.9900016784668,232500,47.9663009643555
2014-11-10,49.9500007629395,50.3499984741211,49.7200012207031,50.3400001525879,296700,48.302131652832
2014-11-11,50.689998626709,52.1399993896484,50.5,51.4599990844727,678500,49.3767967224121
2014-11-12,51.1199989318848,52.6199989318848,51.0900001525879,52.4599990844727,319400,50.3363037109375
2014-11-13,52.4700012207031,52.6300010681152,52.0900001525879,52.1399993896484,353300,50.0292625427246
2014-11-14,52.1800003051758,52.3400001525879,51.1500015258789,51.3499984741211,184300,49.2712440490723
2014-11-17,51.1500015258789,51.8699989318848,50.7700004577637,51.689998626709,280600,49.5974769592285
2014-11-18,51.7400016784668,52.1100006103516,51.4500007629395,51.75,186800,49.6550559997559
2014-11-19,51.6199989318848,51.6199989318848,50.6100006103516,50.7000007629395,137400,48.6475410461426
2014-11-20,50.3400001525879,51.0200004577637,50.2900009155273,50.9799995422363,157700,48.9162139892578
2014-11-21,51.6699981689453,51.6699981689453,50.810001373291,50.8899993896484,173000,48.8298759460449
2014-11-24,50.9700012207031,52.2700004577637,50.9599990844727,52.2599983215332,213400,50.1443977355957
2014-11-25,52.2799987792969,52.560001373291,51.7400016784668,51.939998626709,193000,49.8373527526855
2014-11-26,51.7999992370605,52.3800010681152,51.7799987792969,52.1100006103516,265400,50.0004806518555
2014-11-28,52.3600006103516,53.2799987792969,51.9599990844727,52.0099983215332,124800,49.9045333862305
2014-12-01,51.939998626709,52.310001373291,51.2599983215332,51.7599983215332,192600,49.6646385192871
2014-12-02,51.9700012207031,53.0999984741211,51.7400016784668,53.0299987792969,162200,50.8832397460938
2014-12-03,52.9500007629395,53.810001373291,52.4199981689453,53.6599998474121,214400,51.4877281188965
2014-12-04,53.6500015258789,53.6500015258789,52.9500007629395,53.3699989318848,323500,51.2094688415527
2014-12-05,53.2700004577637,53.9799995422363,53.1199989318848,53.939998626709,226700,51.7563896179199
2014-12-08,53.7000007629395,54.7000007629395,53.5200004577637,53.5800018310547,225200,51.4109764099121
2014-12-09,52.9199981689453,54.8800010681152,52.5900001525879,54.8600006103516,320500,52.6391525268555
2014-12-10,54.6100006103516,54.7599983215332,53.0400009155273,53.2599983215332,188300,51.1039161682129
2014-12-11,53.5699996948242,54.7400016784668,53.5699996948242,53.8600006103516,153800,51.6796264648438
2014-12-12,53.1599998474121,53.9000015258789,53.1399993896484,53.3499984741211,215500,51.1902770996094
2014-12-15,53.7299995422363,53.8199996948242,51.689998626709,52.2900009155273,277300,50.1731796264648
2014-12-16,52.2200012207031,53.3199996948242,52.2200012207031,52.3499984741211,197100,50.2307662963867
2014-12-17,52.6500015258789,54.2900009155273,51.9000015258789,54.189998626709,324000,51.9962577819824
2014-12-18,54.8300018310547,55.2200012207031,54.0499992370605,55.0800018310547,289700,52.8502502441406
2014-12-19,55.0499992370605,55.2900009155273,54.310001373291,54.6699981689453,1036300,52.4568367004395
