"Fecha","PPG.Open","PPG.High","PPG.Low","PPG.Close","PPG.Volume","PPG.Adjusted"
2014-03-18,98.2350006103516,99.4049987792969,98.2200012207031,98.9800033569336,1223200,84.8935623168945
2014-03-19,99.4449996948242,99.6100006103516,97.2249984741211,97.5800018310547,1495200,83.6927719116211
2014-03-20,97.2399978637695,98.0650024414062,97.004997253418,97.370002746582,1833800,83.5126647949219
2014-03-21,98.2350006103516,99.0699996948242,97.2699966430664,97.5599975585938,3024800,83.6756286621094
2014-03-24,98.0500030517578,98.1999969482422,96.125,96.6050033569336,1008800,82.8565216064453
2014-03-25,97.0699996948242,97.5449981689453,96.2050018310547,96.4349975585938,1555400,82.7107238769531
2014-03-26,96.7050018310547,97,95.2050018310547,95.2050018310547,1492400,81.65576171875
2014-03-27,95.2149963378906,95.4800033569336,94.0149993896484,94.7649993896484,1201400,81.2783966064453
2014-03-28,95.0149993896484,95.8550033569336,94.7050018310547,95.4049987792969,1012800,81.8273162841797
2014-03-31,96.3600006103516,97.4899978637695,96.004997253418,96.7300033569336,1627800,82.9637451171875
2014-04-01,97.5400009155273,98.3600006103516,96.6900024414062,98.3199996948242,1093600,84.3274536132812
2014-04-02,98.0849990844727,98.995002746582,97.7300033569336,98.629997253418,1458200,84.5933532714844
2014-04-03,98.625,100.025001525879,98.0800018310547,98.6849975585938,1224600,84.6405029296875
2014-04-04,100.235000610352,100.794998168945,98.3550033569336,98.879997253418,2836400,84.8077545166016
2014-04-07,98.6350021362305,98.870002746582,96.1449966430664,96.5350036621094,2327000,82.7964859008789
2014-04-08,96.4400024414062,97.0650024414062,95.1500015258789,96.25,1858600,82.5520553588867
2014-04-09,96.3450012207031,97.9850006103516,95.8550033569336,97.8450012207031,1432000,83.920051574707
2014-04-10,97.9899978637695,98.0950012207031,94.9449996948242,94.9800033569336,1847000,81.4628067016602
2014-04-11,94.6999969482422,95.3850021362305,93.8150024414062,93.9100036621094,1373400,80.5450668334961
2014-04-14,94.5800018310547,94.8499984741211,93.5699996948242,94.2799987792969,1304200,80.862419128418
2014-04-15,94.3199996948242,94.5800018310547,92.5899963378906,94.2649993896484,1875400,80.8495635986328
2014-04-16,95,95.9649963378906,94.245002746582,95.8150024414062,2034400,82.178955078125
2014-04-17,99.995002746582,100,98.2399978637695,99.7300033569336,3588200,85.5367889404297
2014-04-21,99.0500030517578,99.7099990844727,98.1949996948242,98.2699966430664,2523000,84.2845687866211
2014-04-22,98.4349975585938,98.995002746582,98.1399993896484,98.1800003051758,1778000,84.2073974609375
2014-04-23,98.3300018310547,99.0599975585938,97.9649963378906,98.1500015258789,1542200,84.1816558837891
2014-04-24,98.3150024414062,98.4700012207031,97.1350021362305,97.254997253418,1536800,83.4140396118164
2014-04-25,96.9349975585938,97.1500015258789,95.879997253418,96.4899978637695,1429000,82.7579116821289
2014-04-28,96.8850021362305,97.2850036621094,95.0350036621094,95.7350006103516,1583800,82.1103744506836
2014-04-29,96.1750030517578,96.7249984741211,95.5899963378906,96.5,987400,82.7664794921875
2014-04-30,96.1449966430664,97,96.129997253418,96.8099975585938,1117400,83.0323638916016
2014-05-01,96.5749969482422,97.1050033569336,96.125,96.3199996948242,789000,82.6121063232422
2014-05-02,96.2050018310547,97.7850036621094,96.0899963378906,97.5899963378906,1516200,83.7013473510742
2014-05-05,97.4300003051758,98.1050033569336,96.7949981689453,97.9449996948242,888000,84.0058364868164
2014-05-06,97.3649978637695,98.245002746582,96.504997253418,97.7350006103516,1240600,83.8256912231445
2014-05-07,98.1600036621094,99.4499969482422,97.5,99.370002746582,1619800,85.2280578613281
2014-05-08,98.8099975585938,99.4400024414062,97.4850006103516,98.1399993896484,1200800,84.4578094482422
2014-05-09,98.125,98.4199981689453,97.4049987792969,98.3099975585938,1005000,84.6040954589844
2014-05-12,98.9150009155273,99.8249969482422,98.3600006103516,99.7050018310547,688800,85.8045959472656
2014-05-13,99.6500015258789,99.75,98.7799987792969,98.8649978637695,950000,85.0817337036133
2014-05-14,98.7949981689453,99.2050018310547,98.1650009155273,98.2799987792969,866200,84.5782928466797
2014-05-15,98.1500015258789,98.2249984741211,96.5,97.3150024414062,933800,83.7478256225586
2014-05-16,97.4150009155273,97.7900009155273,96.4800033569336,97.6800003051758,1471400,84.0619201660156
2014-05-19,97.9649963378906,99.2350006103516,97.6800003051758,98.0199966430664,986400,84.3545303344727
2014-05-20,98.1399993896484,98.620002746582,97.7600021362305,97.8450012207031,1540400,84.2039108276367
2014-05-21,98.0100021362305,98.9449996948242,97.8600006103516,98.5849990844727,1186400,84.8407745361328
2014-05-22,98.504997253418,99.0199966430664,98.1500015258789,98.1750030517578,691400,84.487907409668
2014-05-23,98.1350021362305,99.5149993896484,98.1350021362305,99.4300003051758,605200,85.5679779052734
2014-05-27,99.75,99.8550033569336,98.9150009155273,99.0599975585938,1357800,85.24951171875
2014-05-28,99.25,100.459999084473,98.9749984741211,100.125,1453000,86.1660537719727
2014-05-29,100.214996337891,100.5,99.0100021362305,100.5,1044600,86.4887771606445
2014-05-30,100.464996337891,101.440002441406,100.069999694824,100.805000305176,1078200,86.7512664794922
2014-06-02,100.904998779297,101.525001525879,100.480003356934,101.165000915527,615400,87.0610656738281
2014-06-03,100.705001831055,101.150001525879,100.464996337891,100.860000610352,832200,86.7985916137695
2014-06-04,100.815002441406,102.375,100.035003662109,101.930000305176,1573600,87.7194213867188
2014-06-05,101.790000915527,101.894996643066,100.550003051758,101.574996948242,986200,87.4139251708984
2014-06-06,102.120002746582,102.900001525879,102.004997253418,102.464996337891,873600,88.1798477172852
2014-06-09,102.315002441406,102.824996948242,102.180000305176,102.555000305176,840400,88.2572937011719
2014-06-10,102.199996948242,102.944999694824,101.629997253418,102.900001525879,834400,88.5541763305664
2014-06-11,102.25,102.959999084473,102.144996643066,102.800003051758,763400,88.468132019043
2014-06-12,102.684997558594,102.855003356934,101.675003051758,101.790000915527,1284000,87.5989456176758
2014-06-13,101.915000915527,102.375,101.605003356934,102.13500213623,504200,87.8958587646484
2014-06-16,101.875,102.125,100.904998779297,101.51000213623,861000,87.3579788208008
2014-06-17,101.26000213623,102.059997558594,101.025001525879,101.254997253418,725600,87.1385116577148
2014-06-18,101.125,102,100.63500213623,101.794998168945,1122800,87.6032409667969
2014-06-19,101.705001831055,102.025001525879,101.48999786377,101.610000610352,850200,87.4440383911133
2014-06-20,101.915000915527,102.730003356934,101.639999389648,102.285003662109,1507000,88.0249252319336
2014-06-23,102.440002441406,102.535003662109,101.849998474121,102.184997558594,599800,87.9388580322266
2014-06-24,101.800003051758,102.745002746582,101.26000213623,101.514999389648,1050800,87.3622741699219
2014-06-25,101.709999084473,102.925003051758,101.709999084473,102.235000610352,1229400,87.9818954467773
2014-06-26,102.36499786377,102.38500213623,100.955001831055,101.290000915527,955200,87.1686401367188
2014-06-27,100.805000305176,102.099998474121,100.800003051758,102.025001525879,1474000,87.8011703491211
2014-06-30,105.964996337891,106.504997253418,104.300003051758,105.074996948242,2919000,90.4259643554688
2014-07-01,105.110000610352,105.495002746582,104.415000915527,104.430000305176,1358600,89.8708801269531
2014-07-02,104.285003662109,104.73999786377,103.970001220703,104.154998779297,925600,89.6342239379883
2014-07-03,104.345001220703,105.180000305176,104.190002441406,105.080001831055,577200,90.4302673339844
2014-07-07,104.5,104.529998779297,103.654998779297,104.190002441406,1244000,89.6643447875977
2014-07-08,103.949996948242,104.430000305176,103.345001220703,103.400001525879,960000,88.9844589233398
2014-07-09,103.900001525879,104.050003051758,103.190002441406,103.910003662109,849400,89.4233779907227
2014-07-10,102.824996948242,103.904998779297,102.5,103.694999694824,1188000,89.2383575439453
2014-07-11,103.519996643066,104.099998474121,102.894996643066,104.014999389648,701000,89.5137329101562
2014-07-14,104.245002746582,104.470001220703,103.955001831055,103.995002746582,631200,89.4965133666992
2014-07-15,104.360000610352,104.745002746582,102.690002441406,102.779998779297,1512400,88.4509201049805
2014-07-16,103.375,103.595001220703,102.474998474121,102.894996643066,2035800,88.5498733520508
2014-07-17,102.51000213623,104.875,102.51000213623,103.849998474121,1891000,89.3717498779297
2014-07-18,104.099998474121,105.25,103.980003356934,104.775001525879,1398000,90.1677780151367
2014-07-21,104.294998168945,104.904998779297,104.110000610352,104.375,1377600,89.8235473632812
2014-07-22,104.639999389648,105.544998168945,104.474998474121,105.055000305176,1163000,90.4087600708008
2014-07-23,105.084999084473,105.830001831055,104.86499786377,105.154998779297,1485000,90.4948043823242
2014-07-24,105,105.660003662109,104.709999084473,105.01000213623,914600,90.3700485229492
2014-07-25,105,105.25,104.264999389648,104.434997558594,629400,89.8751983642578
2014-07-28,104.639999389648,104.819999694824,103.775001525879,104.334999084473,960000,89.7891159057617
2014-07-29,104.25,104.285003662109,102.455001831055,102.495002746582,1429800,88.2056350708008
2014-07-30,102.625,103.334999084473,101.800003051758,102.214996337891,1270400,87.9646835327148
2014-07-31,101.910003662109,101.910003662109,99.1699981689453,99.1800003051758,1586600,85.3528289794922
2014-08-01,98.4899978637695,99.620002746582,98.25,99.1949996948242,1409200,85.3657302856445
2014-08-04,99.0550003051758,100.495002746582,99.0550003051758,100.309997558594,991000,86.3252334594727
2014-08-05,99.629997253418,100.349998474121,98.8399963378906,99.1050033569336,1059400,85.2882843017578
2014-08-06,98.9499969482422,99.9049987792969,98.8150024414062,99.4449996948242,1186600,85.5808792114258
2014-08-07,99.8150024414062,100,98.5,98.6600036621094,1035600,85.1922836303711
2014-08-08,98.8949966430664,100.190002441406,98.5100021362305,100.110000610352,763400,86.4443664550781
2014-08-11,100.324996948242,100.555000305176,99.5800018310547,99.5899963378906,753800,85.9953155517578
2014-08-12,99.6750030517578,99.995002746582,99.2350006103516,99.7649993896484,557800,86.1464691162109
2014-08-13,100.360000610352,101.055000305176,99.5999984741211,101.004997253418,815600,87.2171859741211
2014-08-14,100.775001525879,101.050003051758,100.459999084473,100.785003662109,867400,87.027229309082
2014-08-15,101.029998779297,101.88500213623,100.434997558594,101.13500213623,882200,87.3294296264648
2014-08-18,101.150001525879,101.964996337891,101.110000610352,101.88500213623,974400,87.9770660400391
2014-08-19,102.050003051758,102.644996643066,101.910003662109,102.315002441406,814600,88.3483581542969
2014-08-20,102,102.370002746582,101.595001220703,102.040000915527,939800,88.1109008789062
2014-08-21,102.349998474121,103,102.040000915527,102.540000915527,929000,88.5426483154297
2014-08-22,102.550003051758,102.724998474121,102.214996337891,102.275001525879,644800,88.313835144043
2014-08-25,102.555000305176,103.180000305176,102.459999084473,103.11499786377,921000,89.0391616821289
2014-08-26,103.425003051758,103.425003051758,102.775001525879,103.230003356934,871600,89.1384658813477
2014-08-27,103.055000305176,103.324996948242,102.285003662109,102.620002746582,859000,88.6117324829102
2014-08-28,102.345001220703,103.059997558594,102.180000305176,102.720001220703,758000,88.6980590820312
2014-08-29,102.970001220703,103.099998474121,102.605003356934,102.930000305176,777000,88.8794021606445
2014-09-02,103.194999694824,103.269996643066,102.285003662109,102.595001220703,858000,88.5901336669922
2014-09-03,102.86499786377,103.059997558594,101.650001525879,101.764999389648,1174400,87.8734512329102
2014-09-04,101.915000915527,102.504997253418,101.610000610352,101.809997558594,799000,87.9122848510742
2014-09-05,101.875,102.004997253418,101.474998474121,101.980003356934,1059200,88.05908203125
2014-09-08,101.855003356934,102.684997558594,101.61499786377,101.959999084473,656000,88.0418014526367
2014-09-09,102.059997558594,102.144996643066,100.555000305176,100.730003356934,836800,86.9797058105469
2014-09-10,100.589996337891,101.324996948242,100.059997558594,101.230003356934,804200,87.4114761352539
2014-09-11,100.495002746582,101.065002441406,100.224998474121,100.709999084473,900800,86.9624557495117
2014-09-12,100.660003662109,100.889999389648,99.4749984741211,99.8399963378906,949800,86.2112045288086
2014-09-15,99.879997253418,100.194999694824,99.2399978637695,99.8550033569336,992600,86.2241821289062
2014-09-16,99.6900024414062,100.934997558594,99.2649993896484,100.26000213623,1623600,86.5738906860352
2014-09-17,100.730003356934,101.449996948242,100.415000915527,100.915000915527,1358600,87.1394882202148
2014-09-18,101.105003356934,102.019996643066,100.944999694824,101.580001831055,1057600,87.7136840820312
2014-09-19,101.980003356934,102.580001831055,101.389999389648,101.404998779297,1459000,87.5625915527344
2014-09-22,101.480003356934,101.730003356934,99.7600021362305,99.8399963378906,1357000,86.2112045288086
2014-09-23,99.620002746582,99.9649963378906,99.0449981689453,99.1399993896484,1344200,85.6067810058594
2014-09-24,99.3499984741211,100.415000915527,99.2399978637695,100.269996643066,1175600,86.5824890136719
2014-09-25,99.6949996948242,99.8099975585938,98.7050018310547,98.7050018310547,1002600,85.2311553955078
2014-09-26,98.5599975585938,99.3499984741211,98.5,99.2249984741211,766800,85.68017578125
2014-09-29,98.6399993896484,99.9449996948242,98.3649978637695,99.7300033569336,1099400,86.1162185668945
2014-09-30,99.5400009155273,99.6900024414062,98.1900024414062,98.370002746582,1598800,84.9418869018555
2014-10-01,98.25,98.25,94.8349990844727,95.5849990844727,3029000,82.5370330810547
2014-10-02,95.4349975585938,95.9499969482422,93.9449996948242,95.5849990844727,1724800,82.5370330810547
2014-10-03,96.0149993896484,96.8300018310547,95.3649978637695,95.9250030517578,1442600,82.8306350708008
2014-10-06,96.7699966430664,96.7699966430664,95.2799987792969,95.6350021362305,939400,82.5802307128906
2014-10-07,95.1949996948242,95.1949996948242,93.1650009155273,93.2099990844727,2348000,80.4862670898438
2014-10-08,93.2249984741211,94.879997253418,92.5400009155273,94.7649993896484,2850200,81.828971862793
2014-10-09,94.995002746582,95.129997253418,92.8050003051758,93.0149993896484,2205000,80.3178863525391
2014-10-10,92.8899993896484,93.7050018310547,91.7300033569336,91.7750015258789,2004000,79.2471466064453
2014-10-13,91.6449966430664,91.995002746582,88.0899963378906,88.2949981689453,2501000,76.2421875
2014-10-14,88.5599975585938,89.9800033569336,87.7099990844727,88.7900009155273,2546000,76.6696166992188
2014-10-15,87.6849975585938,90.5699996948242,86.504997253418,90.25,3388200,77.9303131103516
2014-10-16,86.9499969482422,91.75,85.7799987792969,90.9150009155273,4098600,78.5045318603516
2014-10-17,92.3199996948242,94.1849975585938,91.8249969482422,93.625,3454600,80.8446044921875
2014-10-20,93.8899993896484,95.6350021362305,93.3850021362305,95.5899963378906,2413200,82.5414047241211
2014-10-21,95.9749984741211,98.1399993896484,95.9749984741211,98.0199966430664,2398800,84.6396560668945
2014-10-22,98.629997253418,99.25,96.6500015258789,96.8550033569336,2937400,83.6336822509766
2014-10-23,97.9850006103516,98.2850036621094,97.0550003051758,97.4499969482422,1712000,84.1474533081055
2014-10-24,97.4300003051758,98.0550003051758,96.3099975585938,97.9250030517578,1615000,84.5576171875
2014-10-27,96.5800018310547,96.9199981689453,95.5999984741211,96.3000030517578,2100200,83.1544418334961
2014-10-28,97.3850021362305,98.4300003051758,96.9800033569336,97.6949996948242,2245800,84.359016418457
2014-10-29,97.504997253418,97.7149963378906,95.3899993896484,96.0250015258789,3746800,82.9169769287109
2014-10-30,95.6699981689453,96.7200012207031,95.3899993896484,96.1750030517578,1368200,83.046501159668
2014-10-31,97.3949966430664,102.25,96.7750015258789,101.845001220703,5398200,87.9425354003906
2014-11-03,102.025001525879,102.389999389648,99.9400024414062,100.184997558594,2409200,86.5091247558594
2014-11-04,100.125,100.394996643066,98.6350021362305,99.2350006103516,1712600,85.6887893676758
2014-11-05,100.209999084473,102.730003356934,99.8249969482422,102.625,2963400,88.6160354614258
2014-11-06,102.5,103.129997253418,101.580001831055,103.044998168945,1990200,89.2701187133789
2014-11-07,101.529998779297,103.745002746582,101.529998779297,103.449996948242,1819400,89.620964050293
2014-11-10,103.285003662109,103.665000915527,102.669998168945,103.13500213623,1232000,89.3480682373047
2014-11-11,103.125,103.504997253418,102.355003356934,102.629997253418,1409600,88.9105834960938
2014-11-12,102.620002746582,102.794998168945,101.580001831055,101.949996948242,2076600,88.3214874267578
2014-11-13,102.11499786377,103.495002746582,101.504997253418,102.61499786377,1980000,88.8975830078125
2014-11-14,102.555000305176,103.175003051758,101.735000610352,101.949996948242,1606400,88.3214874267578
2014-11-17,102,103.184997558594,101.705001831055,102.665000915527,1093200,88.9409255981445
2014-11-18,102.474998474121,104.375,102.175003051758,104.25,1803000,90.3140411376953
2014-11-19,104.345001220703,105.540000915527,104.01000213623,105.330001831055,2718600,91.2496490478516
2014-11-20,104.919998168945,106.440002441406,104.805000305176,106.330001831055,1405800,92.1159744262695
2014-11-21,107.519996643066,108.86499786377,106.849998474121,107.675003051758,2580800,93.2811660766602
2014-11-24,107.800003051758,108.269996643066,107.224998474121,107.785003662109,2368000,93.3764953613281
2014-11-25,107.589996337891,108.720001220703,107.589996337891,107.699996948242,1364000,93.3028564453125
2014-11-26,107.574996948242,108.565002441406,107.275001525879,108.474998474121,909200,93.974250793457
2014-11-28,109.150001525879,109.769996643066,108.23999786377,109.410003662109,1286400,94.7842636108398
2014-12-01,108.730003356934,110.389999389648,108.394996643066,109.934997558594,3195800,95.2390670776367
2014-12-02,110.605003356934,111.120002746582,108.974998474121,109.565002441406,1815200,94.9185256958008
2014-12-03,109.800003051758,111.815002441406,109.565002441406,111.629997253418,1591600,96.7074813842773
2014-12-04,111.555000305176,112.584999084473,111.230003356934,111.855003356934,2052800,96.9024276733398
2014-12-05,111.949996948242,112.724998474121,111.224998474121,111.425003051758,1527800,96.5298767089844
2014-12-08,111.199996948242,111.974998474121,110.834999084473,111.419998168945,1805200,96.5255737304688
2014-12-09,110.504997253418,112.894996643066,110.504997253418,112.845001220703,1781200,97.7600708007812
2014-12-10,112.805000305176,112.805000305176,110.23999786377,110.425003051758,1528000,95.6635665893555
2014-12-11,110.430000305176,112.154998779297,110.235000610352,111.300003051758,1498800,96.4216384887695
2014-12-12,110.819999694824,111.205001831055,109.879997253418,109.910003662109,2742000,95.2174301147461
2014-12-15,110.51000213623,111.235000610352,108.11499786377,109.055000305176,2577400,94.4767074584961
2014-12-16,108.144996643066,110.665000915527,108.019996643066,108.330001831055,1945000,93.8486404418945
2014-12-17,108.544998168945,111.519996643066,108.345001220703,111.129997253418,1943000,96.2743301391602
2014-12-18,112.214996337891,113.550003051758,111.455001831055,113.504997253418,1510200,98.3318557739258
2014-12-19,114.040000915527,114.800003051758,113.504997253418,113.949996948242,2125800,98.7173614501953
2014-12-22,114.319999694824,115.014999389648,113.665000915527,114.800003051758,1643600,99.453727722168
2014-12-23,115.089996337891,116.080001831055,115,115.535003662109,1018800,100.090469360352
2014-12-24,115.75,115.919998168945,115.190002441406,115.559997558594,541600,100.112129211426
2014-12-26,115.690002441406,116.394996643066,115.294998168945,115.794998168945,605000,100.315742492676
2014-12-29,115.455001831055,116.580001831055,115.305000305176,116.230003356934,868600,100.692565917969
2014-12-30,115.764999389648,116.305000305176,115.565002441406,115.830001831055,843200,100.346046447754
