"Fecha","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted"
2013-12-30,74.8499984741211,75.0400009155273,74.3099975585938,74.7799987792969,1983800,64.3990325927734
2013-12-31,75,75.5400009155273,74.629997253418,75.3000030517578,2280000,64.8468780517578
2014-01-02,74.9100036621094,75.2900009155273,74.5100021362305,74.5699996948242,3067000,64.2182083129883
2014-01-03,74.8000030517578,75.7600021362305,74.5999984741211,75.0999984741211,3206400,64.6746215820312
2014-01-06,75.4199981689453,75.4199981689453,74.120002746582,74.2399978637695,3424500,63.9340019226074
2014-01-07,74.9400024414062,77.3300018310547,74.9400024414062,76.5100021362305,6542500,65.8888854980469
2014-01-08,76.3300018310547,76.4599990844727,75.4800033569336,75.620002746582,6172200,65.1224365234375
2014-01-09,75.6500015258789,76.2399978637695,75.6500015258789,76.0800018310547,6291500,65.5185852050781
2014-01-10,76.1999969482422,76.3000030517578,74.5500030517578,74.6999969482422,6632200,64.3301773071289
2014-01-13,74.6699981689453,75,73.6800003051758,73.9400024414062,5248700,63.6756553649902
2014-01-14,74.0500030517578,74.3399963378906,73.6900024414062,74.0199966430664,5783900,63.7445297241211
2014-01-15,73.9899978637695,74.8600006103516,73.9899978637695,74.8399963378906,7043300,64.4506988525391
2014-01-16,74.129997253418,74.8399963378906,72.1500015258789,72.7600021362305,8892800,62.6594657897949
2014-01-17,73.120002746582,73.120002746582,72.3000030517578,72.5199966430664,5551300,62.4527893066406
2014-01-21,72.7200012207031,73.620002746582,72.4100036621094,73.1600036621094,6379300,63.0039253234863
2014-01-22,73.8300018310547,73.9300003051758,73.2399978637695,73.4000015258789,4864700,63.2106132507324
2014-01-23,72.6999969482422,73.6900024414062,72.4899978637695,73.1999969482422,5050300,63.0383682250977
2014-01-24,72.8300018310547,72.9199981689453,71.379997253418,71.5999984741211,5523600,61.6604957580566
2014-01-27,71.3099975585938,72.1999969482422,71.1399993896484,71.6500015258789,4233600,61.7035522460938
2014-01-28,71.6500015258789,72.3600006103516,71.4700012207031,71.7099990844727,2932700,61.7552185058594
2014-01-29,71.3899993896484,72.9599990844727,70.8399963378906,71.2600021362305,6005100,61.3676872253418
2014-01-30,71.6999969482422,73.0400009155273,71.5299987792969,72.8000030517578,4254000,62.693920135498
2014-01-31,71.870002746582,72.3499984741211,71.4499969482422,72.2799987792969,4291500,62.2460975646973
2014-02-03,72.1399993896484,72.2099990844727,70.6399993896484,70.7399978637695,4526100,60.9198760986328
2014-02-04,70.8000030517578,71,69.8000030517578,70.5100021362305,4646100,60.7218017578125
2014-02-05,69.9400024414062,71.1999969482422,69.8300018310547,70.8199996948242,4394300,60.9887771606445
2014-02-06,70.7699966430664,71.0599975585938,70.0899963378906,70.870002746582,4765600,61.0318260192871
2014-02-07,70.5,71.6500015258789,70.1100006103516,71.3600006103516,6902900,61.4538230895996
2014-02-10,70.9100036621094,71.0699996948242,69.5699996948242,69.7399978637695,7774000,60.0586929321289
2014-02-11,69.7600021362305,70.870002746582,69.5800018310547,70.620002746582,5543000,60.8165435791016
2014-02-12,70.9100036621094,71.3000030517578,69.9800033569336,70.2399978637695,4120600,60.4892883300781
2014-02-13,70.129997253418,71.4800033569336,69.9300003051758,71.2099990844727,3788000,61.3246269226074
2014-02-14,71.1600036621094,73.8399963378906,71,73.5199966430664,6848800,63.3139801025391
2014-02-18,73.5199966430664,74.620002746582,73.4499969482422,73.8300018310547,5538400,63.580924987793
2014-02-19,73.5500030517578,74.3099975585938,73.4199981689453,73.5500030517578,3926500,63.339786529541
2014-02-20,73.5999984741211,74.1100006103516,73.2300033569336,73.4800033569336,4134000,63.2795104980469
2014-02-21,73.4300003051758,74.0999984741211,73.3399963378906,73.8099975585938,4552300,63.5637016296387
2014-02-24,74.1399993896484,76.7699966430664,74,76.0100021362305,9559000,65.4583129882812
2014-02-25,75.9800033569336,76.1399993896484,75.129997253418,75.3199996948242,3761800,64.8640747070312
2014-02-26,75.3300018310547,76.129997253418,74.7799987792969,76.0599975585938,5433200,65.5013732910156
2014-02-27,75.7799987792969,76.4100036621094,75.5999984741211,76.0199966430664,4227300,65.466911315918
2014-02-28,76.0400009155273,77.7099990844727,75.8000030517578,77.2699966430664,6176600,66.5433959960938
2014-03-03,76.6999969482422,77.4599990844727,76.5299987792969,77.0999984741211,3673400,66.3969802856445
2014-03-04,77.7399978637695,78.5699996948242,77.5400009155273,78.129997253418,5164500,67.2840194702148
2014-03-05,78.2600021362305,78.5,77.5800018310547,77.9899978637695,3917600,67.1634292602539
2014-03-06,78.1500015258789,78.3399963378906,77.5500030517578,77.6399993896484,4200500,66.8620300292969
2014-03-07,78.0100021362305,78.0699996948242,77.0400009155273,77.4000015258789,3434700,66.6553421020508
2014-03-10,77.2799987792969,77.9000015258789,77.1100006103516,77.879997253418,2986400,67.0686874389648
2014-03-11,77.9100036621094,78.4499969482422,77.5199966430664,77.7799987792969,3471200,66.9825744628906
2014-03-12,77.2799987792969,77.6999969482422,77.2300033569336,77.5999984741211,2875400,67.0689849853516
2014-03-13,77.7600021362305,78.0999984741211,76.9599990844727,77.0100021362305,3178600,66.5591049194336
2014-03-14,77.0199966430664,77.0199966430664,75.6500015258789,75.6999969482422,5128700,65.4268417358398
2014-03-17,76.1399993896484,77.0199966430664,76.0899963378906,76.7600021362305,3517900,66.3430099487305
2014-03-18,76.9700012207031,78.0500030517578,76.7699966430664,78,3670800,67.4147186279297
2014-03-19,78.0699996948242,80.3000030517578,77.9400024414062,79.9599990844727,9060100,69.1087341308594
2014-03-20,79.5800018310547,81.5899963378906,79.4300003051758,81.5299987792969,7786500,70.4656600952148
2014-03-21,82.1900024414062,83.3199996948242,81.3000030517578,81.3399963378906,11828100,70.3014297485352
2014-03-24,81.6500015258789,81.7200012207031,80.8600006103516,81.2799987792969,5306200,70.2495880126953
2014-03-25,81.5899963378906,82.1500015258789,80.9800033569336,81.0999984741211,4588800,70.0940322875977
2014-03-26,81.4800033569336,82.3000030517578,81.0699996948242,81.5400009155273,6910000,70.4743041992188
2014-03-27,81.5800018310547,81.9000015258789,80.7799987792969,81.0199966430664,5453900,70.0248870849609
2014-03-28,81.4000015258789,82.3499984741211,81.2600021362305,81.620002746582,4787400,70.54345703125
2014-03-31,82.0800018310547,82.2699966430664,81.4100036621094,81.9899978637695,3513700,70.8632659912109
2014-04-01,82.3499984741211,83.0500030517578,81.5800018310547,81.8399963378906,4339800,70.7336044311523
2014-04-02,81.5400009155273,81.7399978637695,81.2699966430664,81.6100006103516,3832100,70.5348052978516
2014-04-03,81.6500015258789,82.3499984741211,81.5999984741211,82.25,4214700,71.0879745483398
2014-04-04,82.6900024414062,82.9300003051758,81.370002746582,81.5299987792969,4788100,70.4656600952148
2014-04-07,81.5,81.9800033569336,80.75,81.0800018310547,5286700,70.0767364501953
2014-04-08,81.0699996948242,81.5500030517578,80.1100006103516,80.6600036621094,4044900,69.7137451171875
2014-04-09,80.8000030517578,81.5599975585938,80.5,81.3899993896484,3308900,70.3446655273438
2014-04-10,81.4199981689453,81.9899978637695,79.7799987792969,79.9899978637695,4850000,69.1346664428711
2014-04-11,79.7699966430664,79.9700012207031,78.8199996948242,78.9499969482422,3418700,68.2357864379883
2014-04-14,79.4400024414062,79.6800003051758,78.379997253418,79.1800003051758,4013700,68.4346008300781
2014-04-15,79.3600006103516,79.7200012207031,78.0599975585938,79.5100021362305,4719100,68.719841003418
2014-04-16,79.4899978637695,79.5400009155273,77.4700012207031,78.1900024414062,8098100,67.5789642333984
2014-04-17,75.4400024414062,76.6500015258789,73.6100006103516,75.7799987792969,13422900,65.4959945678711
2014-04-21,75.6999969482422,76.4800033569336,74.7900009155273,74.9499969482422,6912500,64.7786331176758
2014-04-22,75.1900024414062,76.1900024414062,74.9499969482422,75.7600021362305,6199400,65.4787139892578
2014-04-23,75.8099975585938,76.0699996948242,75.1100006103516,75.3300018310547,4645700,65.107063293457
2014-04-24,76.1500015258789,77.0800018310547,75.9100036621094,76.5899963378906,4604900,66.1960678100586
2014-04-25,76.5699996948242,77.2900009155273,75.2300033569336,75.6600036621094,5416200,65.3923110961914
2014-04-28,76.3499984741211,76.5800018310547,75.4199981689453,75.7399978637695,5346800,65.4614334106445
2014-04-29,75.9499969482422,76.2099990844727,74.8899993896484,75.1999969482422,4813200,64.9947204589844
2014-04-30,75.25,76.1900024414062,74.9199981689453,75.0400009155273,6435900,64.8564300537109
2014-05-01,75.0500030517578,75.4000015258789,74.2600021362305,74.9499969482422,4598000,64.7786331176758
2014-05-02,74.6800003051758,75.3300018310547,74.5100021362305,75.0299987792969,3794700,64.847785949707
2014-05-05,74.8300018310547,75.3099975585938,74.3000030517578,75.2300033569336,4476100,65.020637512207
2014-05-06,75.129997253418,75.5999984741211,74.8899993896484,75.2600021362305,4728200,65.0465774536133
2014-05-07,75.5899963378906,77.9499969482422,75.0800018310547,77.9100036621094,6383500,67.3369598388672
2014-05-08,77.8199996948242,78.0599975585938,76.7399978637695,76.8899993896484,4943100,66.4553604125977
2014-05-09,76.8199996948242,77.3000030517578,76.620002746582,76.9499969482422,3465600,66.5072326660156
2014-05-12,77.1999969482422,78.0199966430664,77.0999984741211,77.7399978637695,3110900,67.1899871826172
2014-05-13,77.8600006103516,78.2200012207031,77.5299987792969,78.0400009155273,3059000,67.4493026733398
2014-05-14,78.0500030517578,78.0500030517578,76.9400024414062,77.1699981689453,2635300,66.6973724365234
2014-05-15,77.1600036621094,77.3199996948242,76.2300033569336,76.4800033569336,3075200,66.1010284423828
2014-05-16,76.3499984741211,76.6699981689453,76.0100021362305,76.6500015258789,2974600,66.247932434082
2014-05-19,76.4199981689453,77.2300033569336,76.3600006103516,77.1999969482422,2149100,66.7232894897461
2014-05-20,77.1900024414062,77.4000015258789,76.3600006103516,76.6600036621094,2806500,66.2565841674805
2014-05-21,76.7099990844727,77.879997253418,76.629997253418,77.7200012207031,2401200,67.1727142333984
2014-05-22,77.7099990844727,78.629997253418,77.629997253418,78.3399963378906,3146900,67.7086029052734
2014-05-23,78.6500015258789,79,78.3600006103516,78.7699966430664,2251500,68.0802230834961
2014-05-27,79.2300033569336,79.3300018310547,78.6600036621094,79.1100006103516,2645500,68.3740844726562
2014-05-28,78.9700012207031,79.2099990844727,78.3000030517578,78.5800018310547,2250900,67.916015625
2014-05-29,78.5999984741211,79.4300003051758,78.0800018310547,79.370002746582,3526800,68.5988235473633
2014-05-30,79.2399978637695,79.7399978637695,78.879997253418,79.629997253418,5139900,68.8235168457031
2014-06-02,79.7699966430664,79.9300003051758,79.3199996948242,79.4700012207031,1986400,68.6852264404297
2014-06-03,79.3099975585938,80.1800003051758,79.2799987792969,79.879997253418,2841100,69.0395965576172
2014-06-04,79.7300033569336,80.5699996948242,79.4800033569336,80.5100021362305,3552900,69.584114074707
2014-06-05,80.4800033569336,80.75,79.6800003051758,79.8000030517578,3453700,68.970458984375
2014-06-06,79.9899978637695,80.3199996948242,79.5699996948242,79.9300003051758,3286600,69.0828094482422
2014-06-09,80.0500030517578,80.25,79.2600021362305,79.7600021362305,2801700,68.9358825683594
2014-06-10,79.5999984741211,80,79.4700012207031,79.8099975585938,2459200,68.9791107177734
2014-06-11,79.7600021362305,80.3399963378906,79.4199981689453,80.1699981689453,2733500,69.2902297973633
2014-06-12,79.7799987792969,80,79.0999984741211,79.4400024414062,2560000,68.9819641113281
2014-06-13,79.3399963378906,79.370002746582,78.5999984741211,79.1800003051758,2265200,68.7561950683594
2014-06-16,79.1800003051758,79.2099990844727,77.8099975585938,78,4542900,67.7315216064453
2014-06-17,77.9000015258789,78.25,77.5299987792969,78.1699981689453,3430900,67.8791580200195
2014-06-18,78.1699981689453,79.370002746582,77.7799987792969,79.2099990844727,4823000,68.7822494506836
2014-06-19,79.3499984741211,80.7900009155273,79.2600021362305,80.5100021362305,4538600,69.9111099243164
2014-06-20,80.8300018310547,81.4899978637695,80.4599990844727,81.4100036621094,7366500,70.6926116943359
2014-06-23,81.3899993896484,81.6500015258789,80.9800033569336,81.4899978637695,3066900,70.7621002197266
2014-06-24,81.4300003051758,82.3899993896484,81.4199981689453,81.7399978637695,4685500,70.9791717529297
2014-06-25,81.3499984741211,82.379997253418,80.8099975585938,82.3399963378906,3629200,71.5001831054688
2014-06-26,82.4800033569336,82.4800033569336,81.6600036621094,82.2900009155273,2915900,71.4567642211914
2014-06-27,81.6900024414062,82.1100006103516,81.3099975585938,82,4755600,71.204963684082
2014-06-30,82.2799987792969,82.5400009155273,81.5999984741211,81.75,3916100,70.9878540039062
2014-07-01,81.7399978637695,82.3499984741211,81.6500015258789,81.8899993896484,5482400,71.1094512939453
2014-07-02,81.8000030517578,82.5199966430664,81.0699996948242,82.4899978637695,3693500,71.6304550170898
2014-07-03,82.5899963378906,83.4400024414062,82.3199996948242,83.3499984741211,2183400,72.3772354125977
2014-07-07,82.9899978637695,83.0999984741211,81.7900009155273,82.2200012207031,2558500,71.3959884643555
2014-07-08,82.0199966430664,82.0699996948242,81.379997253418,81.9300003051758,2967300,71.1441650390625
2014-07-09,81.9800033569336,82.75,81.8899993896484,82.7399978637695,3079500,71.8475494384766
2014-07-10,81.2799987792969,82.5100021362305,81.0500030517578,82.0800018310547,3829400,71.2744369506836
2014-07-11,81.9199981689453,83.129997253418,81.7300033569336,82.870002746582,2758400,71.9604263305664
2014-07-14,83.3300018310547,84.6900024414062,83.2099990844727,84.2699966430664,3794500,73.1761169433594
2014-07-15,84.0400009155273,84.7399978637695,83.7300033569336,83.9000015258789,4356300,72.8548202514648
2014-07-16,84.0699996948242,84.129997253418,83.2200012207031,83.7600021362305,3955200,72.7332534790039
2014-07-17,84.25,87.2399978637695,83.4300003051758,85.1100006103516,7117900,73.9055252075195
2014-07-18,85.4700012207031,85.7799987792969,84.4300003051758,85.5199966430664,3892100,74.2615814208984
2014-07-21,85.2200012207031,85.2900009155273,84.0299987792969,85.0599975585938,4025100,73.8620986938477
2014-07-22,85.5199966430664,86.7600021362305,85.4700012207031,86.0500030517578,4366900,74.721809387207
2014-07-23,86.3099975585938,86.5500030517578,85.7699966430664,85.9400024414062,2596300,74.6262588500977
2014-07-24,85.4499969482422,86.3300018310547,85.2900009155273,85.6800003051758,4022400,74.400505065918
2014-07-25,84.120002746582,85.0100021362305,84,84.6800003051758,3362600,73.5321350097656
2014-07-28,85.0299987792969,85.9000015258789,84.5999984741211,85.75,2206900,74.4612579345703
2014-07-29,84.9599990844727,85.5599975585938,83.9899978637695,84.2699966430664,4897800,73.1761169433594
2014-07-30,84.7600021362305,84.870002746582,81.7200012207031,82.9499969482422,7171800,72.0298919677734
2014-07-31,81.7699966430664,82.1800003051758,80.5500030517578,81.0500030517578,5345400,70.380012512207
2014-08-01,81.1399993896484,82.0699996948242,80.5599975585938,81.4899978637695,4625100,70.7621002197266
2014-08-04,81.5899963378906,82.5299987792969,81.1600036621094,82.2699966430664,3197700,71.4394073486328
2014-08-05,81.8300018310547,82.5299987792969,80.5699996948242,80.9899978637695,4599500,70.3279190063477
2014-08-06,80.9499969482422,82.120002746582,80.7399978637695,81.5,3311300,70.7707901000977
2014-08-07,81,81.0899963378906,79.1600036621094,79.2600021362305,5465400,68.8256683349609
2014-08-08,79.4100036621094,80.1900024414062,78.7399978637695,80.120002746582,3713400,69.5724563598633
2014-08-11,80.3899993896484,80.6500015258789,79.7600021362305,79.870002746582,3460000,69.355354309082
2014-08-12,79.6100006103516,80.3899993896484,79.5299987792969,80.2200012207031,3206200,69.6592864990234
2014-08-13,80.620002746582,81.6699981689453,80.3899993896484,81.5100021362305,3049900,70.7794876098633
2014-08-14,81.7099990844727,82.0699996948242,80.1600036621094,81.8199996948242,2241100,71.0486602783203
2014-08-15,82.2099990844727,82.2799987792969,80.8099975585938,81.4700012207031,2442700,70.7447357177734
2014-08-18,81.7699966430664,82.4800033569336,81.3499984741211,82.3399963378906,2795800,71.5001831054688
2014-08-19,82.4899978637695,83.7600021362305,82.0500030517578,83.4700012207031,3549300,72.4814147949219
2014-08-20,82.9400024414062,83.75,82.3600006103516,83.4300003051758,2579600,72.4467010498047
2014-08-21,83.6100006103516,84.0999984741211,83.5899963378906,83.7699966430664,2648500,72.7419204711914
2014-08-22,83.5999984741211,84,83.4599990844727,83.7799987792969,2089300,72.750617980957
2014-08-25,84.3899993896484,84.75,83.9499969482422,84.2399978637695,1988100,73.1500701904297
2014-08-26,84.4499969482422,85.3399963378906,84.1500015258789,85.120002746582,2267800,73.9142379760742
2014-08-27,85.1800003051758,86.9700012207031,84.9599990844727,86.379997253418,5800700,75.0083160400391
2014-08-28,86,87,85.5199966430664,86.3399963378906,2749700,74.9735946655273
2014-08-29,86.75,87.2300033569336,86.3499984741211,86.6800003051758,3297500,75.2688446044922
2014-09-02,87.120002746582,87.2200012207031,85.7600021362305,86.3899993896484,3726100,75.0170135498047
2014-09-03,86.7799987792969,87.3499984741211,86.4199981689453,86.7900009155273,2824400,75.364387512207
2014-09-04,86.7600021362305,88.4499969482422,86.7099990844727,87.0599975585938,3650100,75.5988235473633
2014-09-05,86.9499969482422,87.8000030517578,86.7399978637695,87.75,3873500,76.197998046875
2014-09-08,87.6999969482422,88,87.4199981689453,87.9100036621094,2298000,76.3369293212891
2014-09-09,88,88.8499984741211,87.4899978637695,88.5599975585938,4409400,76.9013442993164
2014-09-10,88.4400024414062,88.5,86.6900024414062,87.25,3355800,76.0859756469727
2014-09-11,86.7600021362305,87.120002746582,86.1999969482422,87.0800018310547,3034500,75.9377593994141
2014-09-12,87.2399978637695,87.2399978637695,85.8600006103516,86.1800003051758,2582400,75.1529159545898
2014-09-15,86.3000030517578,86.8199996948242,85.8300018310547,86.0299987792969,2441800,75.0221099853516
2014-09-16,86,87.370002746582,85.8499984741211,87.1600036621094,2973700,76.0075302124023
2014-09-17,86.9499969482422,87.5599975585938,86.4700012207031,86.9899978637695,3302700,75.859260559082
2014-09-18,87.4199981689453,87.9700012207031,87.1900024414062,87.629997253418,2584000,76.4173431396484
2014-09-19,88.5100021362305,88.7200012207031,87.6399993896484,87.8000030517578,6486300,76.5656204223633
2014-09-22,87.8000030517578,88.4400024414062,87.4800033569336,87.7699966430664,2335400,76.5394592285156
2014-09-23,87.3199996948242,87.6900024414062,86.379997253418,86.5899963378906,2640200,75.5104370117188
2014-09-24,86.620002746582,88.4599990844727,86.5999984741211,88.2099990844727,2661500,76.9231643676758
2014-09-25,87.7900009155273,88,86.0299987792969,86.1800003051758,3657100,75.1529159545898
2014-09-26,86.25,86.9700012207031,85.9100036621094,86.5999984741211,2260500,75.5191497802734
2014-09-29,85.5800018310547,86.9499969482422,85.5800018310547,86.5100021362305,3114800,75.440673828125
2014-09-30,86.6800003051758,87.0800018310547,86.120002746582,86.25,2843200,75.2139282226562
2014-10-01,86,86.2600021362305,84.6100006103516,84.879997253418,4140200,74.0192337036133
2014-10-02,84.8499984741211,85.2699966430664,83.7300033569336,84.9000015258789,3047000,74.0366821289062
2014-10-03,85.370002746582,86.2799987792969,85.0699996948242,86.0199966430664,3108100,75.0133590698242
2014-10-06,86.6500015258789,86.9499969482422,84.9499969482422,85.0899963378906,2596100,74.2023544311523
2014-10-07,84.9000015258789,85.129997253418,83.9300003051758,84.1900024414062,3412900,73.4175186157227
2014-10-08,84.2900009155273,86.8399963378906,83.9899978637695,86.620002746582,4787400,75.5365982055664
2014-10-09,86.3499984741211,86.5500030517578,84.629997253418,84.9400024414062,4432800,74.0715560913086
2014-10-10,85.0899963378906,86.8199996948242,85.0500030517578,85.3899993896484,4036800,74.463981628418
2014-10-13,85.2200012207031,85.9499969482422,83.7600021362305,83.9499969482422,3672600,73.2082290649414
2014-10-14,84.3399963378906,84.5699996948242,82.5500030517578,82.8199996948242,5929500,72.2228317260742
2014-10-15,82.1699981689453,82.9800033569336,80.7200012207031,82.1600036621094,8308900,71.6472778320312
2014-10-16,84.7600021362305,86.6999969482422,84.0999984741211,85.3899993896484,10233000,74.463981628418
2014-10-17,86.8499984741211,88.8099975585938,86.75,88.1800003051758,8532800,76.8969879150391
2014-10-20,88.2399978637695,88.8399963378906,88,88.5400009155273,4890900,77.2109222412109
2014-10-21,89.1600036621094,91.0800018310547,88.8499984741211,90.9499969482422,5882100,79.3125762939453
2014-10-22,91.4400024414062,91.4400024414062,89.7099990844727,89.7699966430664,4290300,78.283561706543
2014-10-23,90.9400024414062,91.2799987792969,90.4199981689453,90.6600036621094,3159200,79.0596694946289
2014-10-24,90.6600036621094,91.6999969482422,90.5899963378906,91.6399993896484,2977300,79.9142684936523
2014-10-27,91.4300003051758,92.2799987792969,91.379997253418,92.129997253418,3948900,80.3415908813477
2014-10-28,91.0500030517578,92.7799987792969,90.3600006103516,92.6399993896484,4741300,80.7863311767578
2014-10-29,92.9000015258789,93.6800003051758,92.6900024414062,92.9599990844727,4330400,81.0653762817383
2014-10-30,92.5599975585938,94.1500015258789,92.5,93.879997253418,2836400,81.8676605224609
2014-10-31,95,95.6699981689453,94.3099975585938,95.0100021362305,5031500,82.8530654907227
2014-11-03,95.4499969482422,95.6699981689453,94.5,94.8600006103516,4001200,82.7222442626953
2014-11-04,94.9899978637695,95.5999984741211,94.2399978637695,94.9800033569336,4437300,82.8269119262695
2014-11-05,95.5699996948242,96.0100021362305,95.0199966430664,95.8000030517578,3454700,83.5419845581055
2014-11-06,96.0400009155273,96.6399993896484,95.9000015258789,96.2099990844727,3743200,83.8995056152344
2014-11-07,95.5,95.7200012207031,93.0100021362305,93.6100006103516,6155400,81.632194519043
2014-11-10,93.6800003051758,95,93.5,94.75,4087700,82.626350402832
2014-11-11,95.0500030517578,95.75,94.7200012207031,95.6900024414062,2291400,83.4460525512695
2014-11-12,95.2300033569336,95.9700012207031,94.5199966430664,95.6800003051758,2897700,83.4373397827148
2014-11-13,95.6399993896484,96.7399978637695,95.4000015258789,95.9000015258789,2767700,83.6291809082031
2014-11-14,96.0199966430664,96.120002746582,94.870002746582,95.1100006103516,2709600,82.9402770996094
2014-11-17,95.1999969482422,96.6900024414062,94.8399963378906,96.4700012207031,3297600,84.1262512207031
2014-11-18,96.9899978637695,98.6100006103516,96.8499984741211,98.1900024414062,4320800,85.6261672973633
2014-11-19,97.7300033569336,98.4100036621094,96.7900009155273,96.8600006103516,3433800,84.4663619995117
2014-11-20,96.4599990844727,96.8499984741211,96.1699981689453,96.8499984741211,3316700,84.4576187133789
2014-11-21,97.4000015258789,98.0400009155273,96.5899963378906,96.7099990844727,4408600,84.3355407714844
2014-11-24,97.2699966430664,97.2900009155273,96.5100021362305,96.9000015258789,3998800,84.5012283325195
2014-11-25,97,98.1399993896484,96.9100036621094,97.9000015258789,4066300,85.3732833862305
2014-11-26,97.9899978637695,98.7399978637695,97.8199996948242,98.1100006103516,2765900,85.5564193725586
2014-11-28,98.6999969482422,99.4199981689453,98.4300003051758,98.629997253418,2177500,86.0098876953125
2014-12-01,98.75,99.8300018310547,98.0100021362305,99.0599975585938,4892800,86.3848419189453
2014-12-02,99,100,98.1999969482422,99.8300018310547,5297200,87.0563278198242
2014-12-03,99.879997253418,101.330001831055,99.6999969482422,100.800003051758,6689000,88.233642578125
2014-12-04,100.839996337891,100.930000305176,99.4199981689453,99.6699981689453,4065200,87.244514465332
2014-12-05,99.8099975585938,100.709999084473,99.6800003051758,100.330001831055,3104900,87.8222579956055
2014-12-08,100.319999694824,100.900001525879,99.6399993896484,99.9199981689453,3085800,87.4633636474609
2014-12-09,99.0400009155273,101.089996337891,98.75,101.019996643066,3792200,88.4262008666992
2014-12-10,100.769996643066,101.019996643066,99.0100021362305,99.0899963378906,3908700,86.7368316650391
2014-12-11,99.3899993896484,100.669998168945,99.2399978637695,99.7300033569336,2940600,87.2970504760742
2014-12-12,99.5800018310547,100.410003662109,98.6900024414062,98.7600021362305,3086500,86.4479598999023
