"Fecha","DGX.Open","DGX.High","DGX.Low","DGX.Close","DGX.Volume","DGX.Adjusted"
2013-12-03,61.1199989318848,62.0299987792969,61,61.4300003051758,3156900,50.0818939208984
2013-12-04,61.1500015258789,61.4199981689453,60.2999992370605,60.8600006103516,2494000,49.6171913146973
2013-12-05,60.8499984741211,61.0900001525879,60.1699981689453,60.2099990844727,1708500,49.087272644043
2013-12-06,60.560001373291,60.6199989318848,59.8699989318848,59.9900016784668,2069200,48.9079055786133
2013-12-09,60.1599998474121,60.5200004577637,59.7299995422363,60.3300018310547,2006700,49.1850967407227
2013-12-10,59.4099998474121,59.5,58.1199989318848,58.5999984741211,4038300,47.7746849060059
2013-12-11,57.5999984741211,57.6500015258789,55.0999984741211,55.2000007629395,5817300,45.0027809143066
2013-12-12,55.0400009155273,55.1599998474121,53.75,53.810001373291,4554200,43.8695526123047
2013-12-13,54.6699981689453,54.8400001525879,53.4500007629395,54.2000007629395,4524500,44.1875114440918
2013-12-16,54.4900016784668,54.7999992370605,54.2999992370605,54.3199996948242,2691100,44.2853507995605
2013-12-17,54.0900001525879,54.0900001525879,53.4799995422363,53.5499992370605,2205200,43.6575736999512
2013-12-18,53.560001373291,53.8899993896484,53,53.4700012207031,3016700,43.5923652648926
2013-12-19,53.0400009155273,53.5299987792969,52.5,52.7900009155273,3048800,43.0379791259766
2013-12-20,52.7999992370605,53.5699996948242,52.7700004577637,53.5200004577637,4133300,43.6331405639648
2013-12-23,53.5499992370605,54.2999992370605,53.5499992370605,54.0499992370605,1825700,44.0652160644531
2013-12-24,53.8499984741211,54.7000007629395,53.8400001525879,54.5,1157100,44.4320907592773
2013-12-26,54.3899993896484,54.439998626709,53.7700004577637,53.8699989318848,1170100,43.9184608459473
2013-12-27,54,54.4300003051758,53.8699989318848,54.0999984741211,1351800,44.1059951782227
2013-12-30,53.9000015258789,54.2099990844727,53.7999992370605,54.0499992370605,1356500,44.0652160644531
2013-12-31,54.2200012207031,54.2799987792969,53.3499984741211,53.5400009155273,2400200,43.6494293212891
2014-01-02,53.4500007629395,53.5,52.75,52.8499984741211,2856300,43.0868949890137
2014-01-03,52.2200012207031,53.1599998474121,52.1100006103516,52.7200012207031,6175400,43.2262916564941
2014-01-06,53.060001373291,53.2099990844727,51.9000015258789,52.189998626709,4481300,42.7917251586914
2014-01-07,52.3600006103516,53.7200012207031,52.3199996948242,53.4700012207031,2918900,43.8412284851074
2014-01-08,53.3600006103516,53.75,53,53.189998626709,1995100,43.6116371154785
2014-01-09,53.0800018310547,53.810001373291,53.0800018310547,53.7299995422363,1929000,44.0544090270996
2014-01-10,53.560001373291,54.0400009155273,53.4099998474121,53.8699989318848,1953300,44.1691818237305
2014-01-13,53.7400016784668,54.2400016784668,53.4000015258789,53.75,3013000,44.07080078125
2014-01-14,53.8899993896484,54.1300010681152,53.6699981689453,53.9300003051758,1971800,44.2183799743652
2014-01-15,54.0400009155273,54.7200012207031,53.9000015258789,54.4900016784668,1904900,44.6775436401367
2014-01-16,54.3300018310547,54.7799987792969,54.1199989318848,54.6300010681152,1219100,44.7923431396484
2014-01-17,54.6300010681152,54.9599990844727,54.3300018310547,54.6800003051758,1059600,44.8333435058594
2014-01-21,55,55.060001373291,54.4900016784668,54.5299987792969,1576800,44.7103385925293
2014-01-22,54.7099990844727,55.2400016784668,54.3300018310547,55.0900001525879,1802400,45.1695022583008
2014-01-23,54.810001373291,54.9199981689453,54.1199989318848,54.4500007629395,1476200,44.6447601318359
2014-01-24,54.4500007629395,54.5900001525879,53.6399993896484,53.7099990844727,1972600,44.0379943847656
2014-01-27,53.8499984741211,54.0999984741211,53.6599998474121,53.7599983215332,2163800,44.0790100097656
2014-01-28,53.6100006103516,53.7200012207031,53.0099983215332,53.3600006103516,3703200,43.7510299682617
2014-01-29,53,53.8699989318848,52.7700004577637,53.8199996948242,3368800,44.1282043457031
2014-01-30,54.689998626709,55.6800003051758,51.7999992370605,52.3800010681152,6957600,42.9475135803223
2014-01-31,51.9900016784668,52.8600006103516,51.9199981689453,52.5,3884900,43.0459060668945
2014-02-03,52.2000007629395,53.3600006103516,51.060001373291,51.0800018310547,3070000,41.8816108703613
2014-02-04,51.0400009155273,51.5499992370605,50.5099983215332,51.2200012207031,3906200,41.9964141845703
2014-02-05,50.9500007629395,51.3899993896484,50.8400001525879,51.0999984741211,3168900,41.898006439209
2014-02-06,51.2900009155273,51.2999992370605,50.5900001525879,51.060001373291,2008800,41.8652114868164
2014-02-07,50.9799995422363,51.310001373291,50.4599990844727,50.7999992370605,1967400,41.6520309448242
2014-02-10,51,51.8300018310547,50.9799995422363,51.7400016784668,4051300,42.4227561950684
2014-02-11,51.939998626709,52.6100006103516,51.8600006103516,52.3400001525879,2751500,42.9147033691406
2014-02-12,52.439998626709,52.4500007629395,51.8499984741211,52.060001373291,2649900,42.6851387023926
2014-02-13,51.7700004577637,52.560001373291,51.7700004577637,52.2000007629395,3066600,42.7999267578125
2014-02-14,52.2000007629395,52.9700012207031,52.1399993896484,52.5999984741211,1917700,43.1278915405273
2014-02-18,52.4900016784668,53.25,52.4500007629395,52.9099998474121,1635800,43.3820724487305
2014-02-19,52.7099990844727,52.9500007629395,52.1199989318848,52.7700004577637,2324600,43.2672805786133
2014-02-20,52.8400001525879,53.0699996948242,52.6100006103516,52.9700012207031,1161900,43.4312591552734
2014-02-21,52.9700012207031,53.0900001525879,52.7999992370605,53.0499992370605,2007200,43.4968605041504
2014-02-24,53.0499992370605,54.0099983215332,53.0099983215332,53.810001373291,2032000,44.120002746582
2014-02-25,53.5900001525879,53.6699981689453,53.0099983215332,53.1599998474121,2338000,43.5870552062988
2014-02-26,53.0900001525879,53.4199981689453,52.8600006103516,53.0400009155273,1441300,43.4886703491211
2014-02-27,53.0499992370605,53.189998626709,52.6399993896484,52.7599983215332,1238400,43.2590675354004
2014-02-28,52.939998626709,53.5299987792969,52.7599983215332,53,1956800,43.455867767334
2014-03-03,52.9000015258789,53.1800003051758,52.3199996948242,52.3800010681152,1182000,42.9475135803223
2014-03-04,52.8199996948242,53.0800018310547,52.2000007629395,52.2599983215332,1964300,42.8491134643555
2014-03-05,52.2599983215332,52.4000015258789,52.0299987792969,52.0999984741211,1800600,42.7179336547852
2014-03-06,52.310001373291,52.7700004577637,52.2599983215332,52.4000015258789,1193900,42.9639167785645
2014-03-07,52.6599998474121,53.0200004577637,52.5400009155273,52.5800018310547,1281300,43.1115036010742
2014-03-10,52.4300003051758,52.7000007629395,51.8600006103516,52.6599998474121,2358900,43.1770858764648
2014-03-11,53.1300010681152,54.5,53.0699996948242,54.1300010681152,4496100,44.3823699951172
2014-03-12,53.7900009155273,54.2200012207031,53.7000007629395,53.9099998474121,2839800,44.2019882202148
2014-03-13,54.0299987792969,54.6500015258789,53.8899993896484,54.0400009155273,2929100,44.3085784912109
2014-03-14,54,54.1300010681152,53.4099998474121,53.5900001525879,2218800,43.9396209716797
2014-03-17,53.6300010681152,54.0900001525879,53.6300010681152,54.0800018310547,1267400,44.3413772583008
2014-03-18,54.0499992370605,55.2000007629395,54.0499992370605,55.1500015258789,1902100,45.218692779541
2014-03-19,55.25,56.2000007629395,55.2000007629395,55.810001373291,2554300,45.7598457336426
2014-03-20,55.7000007629395,56.2799987792969,55.5,55.6800003051758,2168400,45.6532592773438
2014-03-21,55.9599990844727,56.0900001525879,55.5,55.7700004577637,2795200,45.7270431518555
2014-03-24,55.8800010681152,55.9000015258789,55.2200012207031,55.5200004577637,1897600,45.5220756530762
2014-03-25,55.7700004577637,55.9900016784668,54.6199989318848,54.939998626709,2350600,45.0465087890625
2014-03-26,58.5,60.5,56.9900016784668,57.9900016784668,6962600,47.5472679138184
2014-03-27,57.9500007629395,58.0099983215332,56.7700004577637,57.8800010681152,3433800,47.4570770263672
2014-03-28,57.8899993896484,58.2900009155273,57.3199996948242,57.7999992370605,1686800,47.391487121582
2014-03-31,57.8300018310547,57.9599990844727,57.5499992370605,57.9199981689453,2216500,47.4898834228516
2014-04-01,58.1500015258789,60.2999992370605,58.1500015258789,59.9799995422363,5528700,49.1789169311523
2014-04-02,59.8699989318848,61.4799995422363,59.5699996948242,61.1500015258789,5692100,50.138240814209
2014-04-03,61.1100006103516,61.4599990844727,60.2299995422363,60.6199989318848,2903300,49.7036666870117
2014-04-04,60.2599983215332,60.5999984741211,59.560001373291,59.6100006103516,2385100,49.1430778503418
2014-04-07,59.7799987792969,59.9700012207031,58.4700012207031,58.7799987792969,2160200,48.4588050842285
2014-04-08,58.8600006103516,59.9300003051758,58.7200012207031,59.8400001525879,3363300,49.3326759338379
2014-04-09,59.9199981689453,60.0900001525879,59.1100006103516,59.810001373291,1877900,49.3079566955566
2014-04-10,59.9700012207031,60.25,58.9000015258789,59.1599998474121,2131100,48.7720832824707
2014-04-11,59.1300010681152,59.4500007629395,58.5499992370605,58.6800003051758,1937600,48.3763732910156
2014-04-14,58.9000015258789,60.1800003051758,58.8699989318848,60.1399993896484,2054400,49.5800094604492
2014-04-15,60.1300010681152,60.6100006103516,59.439998626709,60.0800018310547,1735200,49.5305404663086
2014-04-16,60.7599983215332,60.7599983215332,59.5099983215332,59.9799995422363,2225700,49.4481010437012
2014-04-17,59.9799995422363,60.2900009155273,59.1199989318848,59.4799995422363,1482000,49.0359001159668
2014-04-21,59.3600006103516,59.8400001525879,59.1699981689453,59.2999992370605,1213900,48.8875007629395
2014-04-22,59.5,59.8699989318848,58.3699989318848,58.4000015258789,2401800,48.1455421447754
2014-04-23,58.4799995422363,58.9700012207031,58.25,58.3499984741211,1939000,48.1043128967285
2014-04-24,58.3899993896484,58.6300010681152,56.8800010681152,57.5699996948242,3085100,47.4612808227539
2014-04-25,57.6199989318848,57.7200012207031,55.8600006103516,55.8800010681152,3788700,46.0680274963379
2014-04-28,56.1599998474121,56.1599998474121,54.9000015258789,55.9000015258789,2169900,46.0845069885254
2014-04-29,56,56.560001373291,55.4599990844727,55.6500015258789,2410500,45.8784141540527
2014-04-30,55.5499992370605,56.1800003051758,55.3699989318848,55.9300003051758,1746300,46.1092491149902
2014-05-01,55.810001373291,56.5,55.5400009155273,55.9700012207031,993300,46.1422233581543
2014-05-02,55.8699989318848,56.0499992370605,55.5099983215332,55.7099990844727,1357100,45.927864074707
2014-05-05,55.4700012207031,55.6300010681152,55.1599998474121,55.5,1090000,45.7547416687012
2014-05-06,55.3300018310547,55.8300018310547,55.0800018310547,55.5699996948242,1265900,45.8124580383301
2014-05-07,55.8899993896484,56.2000007629395,55.560001373291,55.9000015258789,3337600,46.0845069885254
2014-05-08,56.4500007629395,57.9900016784668,56.3400001525879,57.2700004577637,4854000,47.2139625549316
2014-05-09,57.1199989318848,57.6199989318848,56.75,57.1800003051758,2673700,47.1397590637207
2014-05-12,57.439998626709,57.6399993896484,56.9700012207031,57.2000007629395,1852100,47.1562423706055
2014-05-13,57.2700004577637,57.3699989318848,56.9099998474121,57.2700004577637,1697700,47.2139625549316
2014-05-14,57.189998626709,57.2999992370605,56.8199996948242,57.1399993896484,787000,47.1067733764648
2014-05-15,56.9700012207031,57.5299987792969,56.5299987792969,57.5099983215332,1515900,47.4118003845215
2014-05-16,57.5099983215332,58.0800018310547,57.3600006103516,57.9000015258789,2724100,47.7333221435547
2014-05-19,57.9900016784668,58.060001373291,57.25,57.4000015258789,1321600,47.3211212158203
2014-05-20,57.4700012207031,57.6399993896484,57.0099983215332,57.2099990844727,944900,47.1644897460938
2014-05-21,57.3600006103516,57.7099990844727,57.2599983215332,57.4199981689453,686400,47.3376045227051
2014-05-22,57.4300003051758,57.7000007629395,57.3400001525879,57.3400001525879,1002000,47.2716674804688
2014-05-23,57.3600006103516,57.5200004577637,56.9199981689453,57.439998626709,1366000,47.3540916442871
2014-05-27,57.5499992370605,57.9799995422363,57.2099990844727,57.7200012207031,1249900,47.5849380493164
2014-05-28,57.8300018310547,58.310001373291,57.5499992370605,58.0699996948242,1381300,47.8734741210938
2014-05-29,58.1500015258789,59.6199989318848,58.0299987792969,59.5999984741211,2258200,49.1348266601562
2014-05-30,59.4700012207031,59.9500007629395,58.9799995422363,59.8899993896484,1834200,49.3739013671875
2014-06-02,59.8499984741211,60.6800003051758,59.5800018310547,60.0299987792969,1769900,49.4893188476562
2014-06-03,60.0299987792969,61.1100006103516,59.1199989318848,60.9300003051758,8730300,50.2312889099121
2014-06-04,60.9900016784668,62.4199981689453,60.8899993896484,61.6399993896484,3431700,50.8166122436523
2014-06-05,61.689998626709,62.0800018310547,61.1699981689453,61.3400001525879,3513200,50.5692901611328
2014-06-06,61.6399993896484,62.0099983215332,61.5499992370605,61.75,1589600,50.9073104858398
2014-06-09,61.8400001525879,61.9199981689453,61.5099983215332,61.7000007629395,1751900,50.8660850524902
2014-06-10,61.7799987792969,61.9500007629395,61,61.060001373291,2374400,50.3384590148926
2014-06-11,60.7999992370605,60.8699989318848,59.5499992370605,59.6199989318848,3515100,49.1513137817383
2014-06-12,59.6699981689453,60.0900001525879,58.6599998474121,59.7099990844727,2076300,49.2255020141602
2014-06-13,59.7400016784668,60.0999984741211,59.0400009155273,59.2099990844727,1464000,48.813304901123
2014-06-16,59.3499984741211,59.3699989318848,58.4000015258789,58.5499992370605,1351600,48.2691802978516
2014-06-17,58.2900009155273,58.5900001525879,58.2599983215332,58.5699996948242,1203000,48.2856712341309
2014-06-18,58.4000015258789,58.6399993896484,58.2200012207031,58.5400009155273,1280900,48.2609481811523
2014-06-19,58.5499992370605,58.6699981689453,58.060001373291,58.6399993896484,1230800,48.3433876037598
2014-06-20,58.7599983215332,59.310001373291,58.4700012207031,59.0800018310547,1632200,48.7061157226562
2014-06-23,59.1500015258789,59.5699996948242,58.7099990844727,59.2200012207031,1072000,48.8215408325195
2014-06-24,59.0800018310547,59.3199996948242,58.6399993896484,58.9500007629395,603500,48.5989608764648
2014-06-25,59.0800018310547,59.5900001525879,58.5200004577637,58.5299987792969,1336400,48.2527122497559
2014-06-26,58.5699996948242,58.5800018310547,57.939998626709,58.3199996948242,1351700,48.0795860290527
2014-06-27,58.0200004577637,58.8400001525879,57.8800010681152,58.8199996948242,1418600,48.4917831420898
2014-06-30,58.8199996948242,58.9900016784668,58.4900016784668,58.689998626709,1151100,48.3846130371094
2014-07-01,58.8699989318848,59.2900009155273,58.7599983215332,59.0900001525879,1057300,48.7143707275391
2014-07-02,59.2099990844727,59.7599983215332,58.8899993896484,59.75,1153000,49.2584915161133
2014-07-03,59.75,60.1199989318848,59.4099998474121,60.0699996948242,854200,49.5222930908203
2014-07-07,59.560001373291,59.9199981689453,59.2599983215332,59.4599990844727,1413500,49.2901916503906
2014-07-08,59.3899993896484,59.6199989318848,59.2000007629395,59.2799987792969,1216000,49.1409759521484
2014-07-09,59.3400001525879,59.4900016784668,58.9300003051758,59.3499984741211,725800,49.1990051269531
2014-07-10,59,59.2700004577637,58.8400001525879,59.0400009155273,880500,48.9420127868652
2014-07-11,59.0299987792969,59.4599990844727,58.560001373291,59.4000015258789,696200,49.2404479980469
2014-07-14,59.6599998474121,60.5999984741211,59.6300010681152,60.2299995422363,1988500,49.9284858703613
2014-07-15,60.3800010681152,61.2799987792969,60.3800010681152,60.9000015258789,1928000,50.4839019775391
2014-07-16,61.189998626709,61.689998626709,60.9700012207031,61.4900016784668,2085000,50.9729919433594
2014-07-17,61.2299995422363,61.8300018310547,60.6199989318848,60.6500015258789,1388200,50.2766494750977
2014-07-18,60.7599983215332,60.8899993896484,59.5900001525879,60.2099990844727,1913900,49.9119148254395
2014-07-21,60.2200012207031,60.7599983215332,59.9300003051758,60.75,1153000,50.3595390319824
2014-07-22,61.1399993896484,61.6199989318848,60.9799995422363,61.5200004577637,1411000,50.9978561401367
2014-07-23,61.4300003051758,61.5200004577637,60.8800010681152,61.2799987792969,1046200,50.798900604248
2014-07-24,61.9199981689453,61.9199981689453,60.4199981689453,61.4300003051758,1947600,50.9232368469238
2014-07-25,61.7200012207031,62.3499984741211,61.25,62.1399993896484,1468800,51.5118179321289
2014-07-28,61.5099983215332,62.2299995422363,61.3400001525879,62.1100006103516,1447300,51.4869384765625
2014-07-29,62.060001373291,62.4599990844727,62.0499992370605,62.2400016784668,1262200,51.5947074890137
2014-07-30,62.2299995422363,62.5400009155273,62.0299987792969,62.4799995422363,1211400,51.7936553955078
2014-07-31,62.4099998474121,62.4799995422363,61.0400009155273,61.0999984741211,2131000,50.6496887207031
2014-08-01,60.9799995422363,61.5099983215332,60.1800003051758,60.9700012207031,1673100,50.5419158935547
2014-08-04,60.8800010681152,61.4500007629395,60.5800018310547,61.3600006103516,2126000,50.8652229309082
2014-08-05,61.3499984741211,61.7299995422363,60.4300003051758,60.5699996948242,1380800,50.2103462219238
2014-08-06,60.4099998474121,61.2099990844727,60.3400001525879,60.4099998474121,1869600,50.0777015686035
2014-08-07,60.6199989318848,60.6699981689453,59.6800003051758,59.9000015258789,1568500,49.6549224853516
2014-08-08,60.0400009155273,60.7799987792969,59.8699989318848,60.5,1266900,50.1523170471191
2014-08-11,60.7799987792969,61.2599983215332,60.5900001525879,61.0900001525879,988700,50.6413955688477
2014-08-12,60.8800010681152,61.3499984741211,60.6399993896484,60.6699981689453,749700,50.2932319641113
2014-08-13,61,61.4500007629395,60.8300018310547,61.1500015258789,749000,50.6911430358887
2014-08-14,61.3800010681152,61.8199996948242,61.1399993896484,61.75,983800,51.1885223388672
2014-08-15,61.9000015258789,61.9500007629395,60.2900009155273,60.3800010681152,1827500,50.0528259277344
2014-08-18,60.7900009155273,61.9500007629395,60.7799987792969,61.7299995422363,980300,51.1719398498535
2014-08-19,61.8699989318848,62.3300018310547,61.6500015258789,62.2400016784668,622100,51.5947074890137
2014-08-20,62.0099983215332,62.6699981689453,61.9099998474121,62.5400009155273,577800,51.8433990478516
2014-08-21,62.5999984741211,62.8899993896484,62.4300003051758,62.7700004577637,636600,52.0340576171875
2014-08-22,62.6100006103516,62.7700004577637,62,62.3300018310547,757700,51.6693115234375
2014-08-25,62.4500007629395,62.9900016784668,62.3699989318848,62.7400016784668,482700,52.0091819763184
2014-08-26,62.7799987792969,62.810001373291,62.0699996948242,62.7099990844727,1002300,51.984317779541
2014-08-27,62.6300010681152,62.9900016784668,62.3600006103516,62.4099998474121,708400,51.7356224060059
2014-08-28,62.189998626709,62.4900016784668,61.8499984741211,61.9500007629395,814900,51.354320526123
2014-08-29,62.1699981689453,63.25,62.1399993896484,63.2099990844727,856100,52.3987998962402
2014-09-02,63.25,63.2999992370605,62.7099990844727,63.0900001525879,844200,52.2993202209473
2014-09-03,63.8600006103516,64.379997253418,63.6199989318848,63.75,1654700,52.8464393615723
2014-09-04,63.9199981689453,64.1800003051758,63.0299987792969,63.4500007629395,1298700,52.597770690918
2014-09-05,63.5099983215332,63.8800010681152,63.1599998474121,63.75,675200,52.8464393615723
2014-09-08,63.5,64.1600036621094,62.9900016784668,64.0800018310547,893400,53.1199989318848
2014-09-09,64.1100006103516,64.2200012207031,63.689998626709,63.8300018310547,1061800,52.9127540588379
2014-09-10,64,64,62.6599998474121,62.7799987792969,1040700,52.0423469543457
2014-09-11,62.7799987792969,63.1800003051758,62.4099998474121,63.0499992370605,1014400,52.2661743164062
2014-09-12,63.1399993896484,63.1399993896484,62.4199981689453,62.6199989318848,713000,51.9097099304199
2014-09-15,62.7000007629395,62.9500007629395,62.25,62.4199981689453,567100,51.7439231872559
2014-09-16,62.4500007629395,63.689998626709,62.2599983215332,63.5200004577637,819900,52.6557960510254
2014-09-17,63.3600006103516,63.4199981689453,62.7099990844727,62.9199981689453,751700,52.1584014892578
2014-09-18,63,63.2900009155273,62.7999992370605,63.060001373291,563200,52.2744598388672
2014-09-19,63.3499984741211,63.5699996948242,63.1100006103516,63.4000015258789,1035200,52.5563011169434
2014-09-22,63.2000007629395,63.2400016784668,62.060001373291,62.2799987792969,1097700,51.6278648376465
2014-09-23,61.9500007629395,62.4900016784668,61.4900016784668,61.4900016784668,1071300,50.9729919433594
2014-09-24,61.5299987792969,62.4000015258789,61.2999992370605,62.3400001525879,912300,51.6775970458984
2014-09-25,62.0900001525879,62.1399993896484,60.9099998474121,60.9199981689453,907100,50.5004730224609
2014-09-26,61,61.4300003051758,60.7099990844727,61.3600006103516,601300,50.8652229309082
2014-09-29,60.9099998474121,61.6199989318848,60.9000015258789,61.4700012207031,665300,50.9564056396484
2014-09-30,61.4900016784668,61.5200004577637,60.6699981689453,60.6800003051758,615200,50.3015289306641
2014-10-01,60.810001373291,61.1599998474121,60.25,60.3199996948242,930600,50.0030975341797
2014-10-02,60.25,60.7900009155273,59.6800003051758,60.6300010681152,1242700,50.2600936889648
2014-10-03,60.6699981689453,60.9900016784668,60.2599983215332,60.5999984741211,2869800,50.5101203918457
2014-10-06,61.0800018310547,61.0900001525879,60.060001373291,60.3400001525879,1011800,50.2934150695801
2014-10-07,60.0699996948242,60.2900009155273,59.3199996948242,59.3600006103516,1069100,49.4765739440918
2014-10-08,59.3699989318848,60.4599990844727,59.0099983215332,60.310001373291,1565000,50.2684135437012
2014-10-09,60.2700004577637,60.4900016784668,58.310001373291,58.3499984741211,1922600,48.6347389221191
2014-10-10,58.4799995422363,58.939998626709,57.9099998474121,58.3699989318848,3244600,48.651424407959
2014-10-13,58.4300003051758,59.7400016784668,58.4300003051758,58.6199989318848,1226100,48.8597946166992
2014-10-14,58.9500007629395,59.3499984741211,57.6699981689453,57.8499984741211,1768300,48.2180023193359
2014-10-15,57.3300018310547,58.1100006103516,56.2700004577637,57.7099990844727,1496800,48.1013069152832
2014-10-16,56.9099998474121,58.4300003051758,56.9000015258789,57.9300003051758,1679700,48.2846755981445
2014-10-17,58.5299987792969,58.9900016784668,58.3300018310547,58.810001373291,1071700,49.0181617736816
2014-10-20,58.6500015258789,59.6500015258789,58.4000015258789,59.6500015258789,1547700,49.7182998657227
2014-10-21,59.9900016784668,61.189998626709,59.6300010681152,61.1199989318848,1166200,50.9435386657715
2014-10-22,60.9300003051758,62.0699996948242,59.9500007629395,61.2099990844727,2014000,51.0185623168945
2014-10-23,60.8400001525879,63.4599990844727,59.9900016784668,62.8800010681152,2091400,52.4105110168457
2014-10-24,63.1699981689453,63.9599990844727,62.8199996948242,63.7599983215332,1239700,53.1439895629883
2014-10-27,63.7099990844727,63.75,62.7599983215332,62.8899993896484,1713700,52.4188423156738
2014-10-28,63.2200012207031,63.9000015258789,62.9099998474121,63.7400016784668,1756900,53.1273231506348
2014-10-29,64.0599975585938,64.0899963378906,63.0900001525879,63.6800003051758,1161400,53.0772972106934
2014-10-30,63.5499992370605,63.7000007629395,63.3499984741211,63.4799995422363,1572400,52.9106025695801
2014-10-31,64.1100006103516,64.25,63.2999992370605,63.4599990844727,2787000,52.8939323425293
2014-11-03,63.5200004577637,63.5200004577637,61.6100006103516,62.1100006103516,3293600,51.7687110900879
2014-11-04,61.1100006103516,61.7200012207031,59.25,61.3600006103516,7937400,51.1435928344727
2014-11-05,60.560001373291,61.3600006103516,60.2000007629395,60.439998626709,4413800,50.3767585754395
2014-11-06,60.4799995422363,62.8699989318848,60.4500007629395,62.7599983215332,2706800,52.310474395752
2014-11-07,62.3300018310547,62.7200012207031,61.2799987792969,61.689998626709,2189800,51.4186477661133
2014-11-10,61.7900009155273,63.060001373291,61.6199989318848,62.689998626709,1385200,52.252140045166
2014-11-11,62.8899993896484,63.5900001525879,62.7099990844727,63,1277500,52.5105209350586
2014-11-12,62.6699981689453,63.2200012207031,62.3499984741211,62.8899993896484,942400,52.4188423156738
2014-11-13,63.6199989318848,64.6500015258789,63.0999984741211,63.7700004577637,2397500,53.1523208618164
2014-11-14,63.689998626709,63.8499984741211,62.2999992370605,62.4099998474121,1294900,52.0187606811523
2014-11-17,62.4300003051758,63.0800018310547,62.0999984741211,63.0400009155273,1321700,52.5438652038574
2014-11-18,63.0999984741211,64.2399978637695,63.0999984741211,64.0899963378906,1293400,53.4190406799316
2014-11-19,63.9500007629395,64.0400009155273,63.0400009155273,63.4799995422363,1682100,52.9106025695801
2014-11-20,62.9599990844727,63.5400009155273,62.9500007629395,63.5200004577637,618600,52.9439468383789
2014-11-21,64.1500015258789,64.8499984741211,64.129997253418,64.4100036621094,2051000,53.6857604980469
2014-11-24,64.7200012207031,64.9899978637695,64.370002746582,64.6699981689453,1376700,53.9024696350098
2014-11-25,64.6699981689453,65.4199981689453,63.75,63.8199996948242,1472900,53.1940002441406
2014-11-26,63.8499984741211,64.5299987792969,63.7799987792969,64.4300003051758,718000,53.7024383544922
2014-11-28,64.370002746582,65.6399993896484,64.2699966430664,65.3099975585938,613900,54.435905456543
2014-12-01,65.2200012207031,65.6699981689453,64.5100021362305,64.6800003051758,1030300,53.9108047485352
2014-12-02,64.9800033569336,65.3499984741211,64.75,64.9899978637695,1129000,54.1691856384277
2014-12-03,65.129997253418,66.0599975585938,65.0299987792969,65.7699966430664,1566000,54.8193206787109
2014-12-04,65.6399993896484,65.8899993896484,64.1600036621094,64.5999984741211,2379900,53.8441314697266
2014-12-05,64.6500015258789,65.25,64.5,65,1605300,54.1775321960449
2014-12-08,65.0199966430664,65.5699996948242,64.6500015258789,65.0999984741211,1251200,54.2608795166016
2014-12-09,64.2900009155273,64.9599990844727,64.2300033569336,64.8499984741211,1006600,54.0524978637695
2014-12-10,64.6800003051758,64.8199996948242,64.1900024414062,64.2600021362305,1610500,53.5607414245605
2014-12-11,64.5699996948242,65.4599990844727,64.5599975585938,64.8199996948242,1484400,54.0274925231934
2014-12-12,64.2900009155273,64.7600021362305,63.3899993896484,63.4199981689453,1418700,52.8605918884277
