"Fecha","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
2013-11-01,73.620002746582,73.9800033569336,72.9899978637695,73.370002746582,1796800,54.7326164245605
2013-11-04,73.4499969482422,73.5800018310547,73,73.1699981689453,1228700,54.5834197998047
2013-11-05,72.9499969482422,74.0199966430664,72.9199981689453,73.2900009155273,1939000,54.672924041748
2013-11-06,73.9700012207031,74,73.4300003051758,73.879997253418,1483100,55.1130638122559
2013-11-07,74.0899963378906,74.2399978637695,72.8499984741211,72.9000015258789,1917300,54.3820152282715
2013-11-08,73.2799987792969,75.6699981689453,72.9199981689453,75.5199966430664,3490200,56.3364715576172
2013-11-11,75.5199966430664,75.8099975585938,75.0299987792969,75.4199981689453,1563400,56.2618751525879
2013-11-12,75.1600036621094,75.2099990844727,73.870002746582,74.1800003051758,2225400,55.3368797302246
2013-11-13,73.9499969482422,74.2699966430664,73.3300018310547,74.2699966430664,2426400,55.4039840698242
2013-11-14,73.9100036621094,74.7300033569336,73.5500030517578,74.6800003051758,2485900,55.709846496582
2013-11-15,74.9400024414062,75.5999984741211,74.7200012207031,75.1399993896484,2082800,56.0530090332031
2013-11-18,75.1999969482422,76,75.0199966430664,75.3099975585938,1559100,56.1798324584961
2013-11-19,75.4400024414062,75.9000015258789,75.1800003051758,75.5,1699800,56.3215637207031
2013-11-20,75.6999969482422,75.8499984741211,74.8300018310547,75.1999969482422,1813700,56.0977554321289
2013-11-21,75.4199981689453,76.5800018310547,75.25,76.3300018310547,1996100,56.9406890869141
2013-11-22,76.3399963378906,76.9800033569336,76.129997253418,76.8199996948242,2259700,57.3062286376953
2013-11-25,76.9499969482422,77.3300018310547,76.25,76.3199996948242,1821700,56.9332466125488
2013-11-26,76.4700012207031,76.8499984741211,76.1699981689453,76.6100006103516,2615100,57.1495819091797
2013-11-27,76.5500030517578,77.4899978637695,76.3899993896484,77.4100036621094,1834100,57.7463874816895
2013-11-29,77.6500015258789,77.8499984741211,76.9199981689453,76.9499969482422,1015800,57.4032325744629
2013-12-02,76.8499984741211,77.9000015258789,76.8499984741211,77.5,2303400,57.8135185241699
2013-12-03,77.2200012207031,77.3499984741211,75.4100036621094,75.620002746582,3207500,56.411075592041
2013-12-04,75.5899963378906,76.4400024414062,75.1800003051758,75.7200012207031,2309200,56.4856643676758
2013-12-05,75.3600006103516,75.5199966430664,74.8000030517578,75.0199966430664,2031100,55.9634780883789
2013-12-06,75.9599990844727,76.3300018310547,75.4400024414062,76.1699981689453,1717300,56.8213653564453
2013-12-09,76.7699966430664,76.7900009155273,76.0699996948242,76.2799987792969,1402500,56.9034156799316
2013-12-10,75.9100036621094,76.8899993896484,75.8099975585938,76.5599975585938,2867400,57.1122932434082
2013-12-11,76.4599990844727,76.5599975585938,75.2300033569336,75.4800033569336,2430000,56.3066253662109
2013-12-12,75.4899978637695,76.1100006103516,75.2600021362305,75.8199996948242,1884300,56.5602760314941
2013-12-13,75.7699966430664,76.2699966430664,75.1399993896484,75.379997253418,1690100,56.2320404052734
2013-12-16,75.0999984741211,75.6699981689453,75.0899963378906,75.4800033569336,2370500,56.3066253662109
2013-12-17,75.4700012207031,75.5,74.4100036621094,74.6500015258789,2492000,55.6874771118164
2013-12-18,74.7600021362305,75.6500015258789,73.9199981689453,75.6399993896484,3258300,56.4259834289551
2013-12-19,75.379997253418,76.3099975585938,74.9100036621094,76,2535900,56.6945495605469
2013-12-20,76.2799987792969,76.7399978637695,76.2099990844727,76.370002746582,2630100,56.9705543518066
2013-12-23,76.7300033569336,77.3899993896484,76.379997253418,77.0199966430664,1553700,57.4554443359375
2013-12-24,77.0899963378906,77.3199996948242,76.8600006103516,77.129997253418,415400,57.5375061035156
2013-12-26,77.3199996948242,77.4700012207031,77.129997253418,77.2600021362305,663400,57.6344795227051
2013-12-27,77.5100021362305,78.3600006103516,77.1900024414062,78.1999969482422,2022000,58.3356857299805
2013-12-30,78.1999969482422,78.2900009155273,77.3600006103516,77.5100021362305,1251200,57.8209800720215
2013-12-31,77.5400009155273,77.7799987792969,77.3499984741211,77.5800018310547,1292300,57.8731880187988
2014-01-02,76.0599975585938,77.2200012207031,76.0599975585938,76.5999984741211,1742100,57.1421203613281
2014-01-03,76.8099975585938,77.2300033569336,76.6699981689453,76.9599990844727,1362200,57.4106864929199
2014-01-06,77.2900009155273,77.9400024414062,76.8499984741211,76.8600006103516,2966300,57.3360900878906
2014-01-07,76.6900024414062,77.75,76.6900024414062,77.4300003051758,1997700,57.7612915039062
2014-01-08,77.5,78.8300018310547,77.5,78.7200012207031,2929400,58.7235984802246
2014-01-09,78.9499969482422,79.2900009155273,78.6500015258789,79.1900024414062,3017800,59.0742340087891
2014-01-10,79.0800018310547,79.1399993896484,78.2099990844727,78.7699966430664,1975900,58.7609214782715
2014-01-13,78.0299987792969,78.3499984741211,77.1699981689453,77.370002746582,1543100,58.0407524108887
2014-01-14,77.620002746582,78.1900024414062,77.0800018310547,78,1673600,58.5133590698242
2014-01-15,78.1399993896484,79.120002746582,78.1399993896484,78.8399963378906,2355800,59.1434936523438
2014-01-16,80.6900024414062,81.2799987792969,78.8399963378906,80.9300003051758,4537600,60.7113761901855
2014-01-17,82.1500015258789,84.4100036621094,81.7600021362305,82.2600021362305,4840100,61.7090759277344
2014-01-21,82.75,84.2799987792969,82.620002746582,84.1100006103516,4349600,63.0969161987305
2014-01-22,84.2200012207031,84.4300003051758,83.4499969482422,84.2099990844727,2679700,63.1719017028809
2014-01-23,83.6600036621094,83.7799987792969,82.2300033569336,82.6600036621094,2985900,62.0091705322266
2014-01-24,82.129997253418,82.2900009155273,81.0299987792969,81.0299987792969,2325000,60.7863807678223
2014-01-27,81.1500015258789,81.6600036621094,80.2200012207031,80.8000030517578,3382800,60.6138534545898
2014-01-28,81.3899993896484,81.5400009155273,80.7399978637695,81.2399978637695,2296300,60.9439163208008
2014-01-29,80.5999984741211,81.3000030517578,79.8499984741211,79.870002746582,3148000,59.9161758422852
2014-01-30,80.9000015258789,81.7200012207031,80.4300003051758,81.620002746582,2028900,61.22900390625
2014-01-31,80.3300018310547,80.8000030517578,79.7799987792969,79.879997253418,2234900,59.9236717224121
2014-02-03,79.879997253418,80.379997253418,78.3199996948242,78.4300003051758,3092900,58.8359413146973
2014-02-04,78.870002746582,79.4499969482422,78.1600036621094,78.879997253418,2493600,59.1735229492188
2014-02-05,78.870002746582,79.129997253418,78.0299987792969,78.8099975585938,2453100,59.1210098266602
2014-02-06,78.9100036621094,79.870002746582,78.5800018310547,79.8300018310547,2213500,59.8861770629883
2014-02-07,80.0199966430664,80.8000030517578,79.5699996948242,79.8899993896484,1981000,59.9311943054199
2014-02-10,80.0899963378906,80.370002746582,79.2399978637695,79.8399963378906,1702100,59.8936576843262
2014-02-11,79.8199996948242,81.2699966430664,79.6500015258789,81,2198000,60.7638702392578
2014-02-12,81.1399993896484,81.7699966430664,80.620002746582,81.0199966430664,1395700,60.778865814209
2014-02-13,80.4499969482422,81.2399978637695,80.1100006103516,81.1399993896484,1589700,60.8689002990723
2014-02-14,81.0100021362305,81.8000030517578,80.9499969482422,81.620002746582,1833400,61.22900390625
2014-02-18,83.5299987792969,83.5299987792969,81.4100036621094,81.5500030517578,1551800,61.1764907836914
2014-02-19,81.1600036621094,81.4599990844727,79.4700012207031,79.6699981689453,2625900,59.7661514282227
2014-02-20,79.9700012207031,80.3000030517578,79.0599975585938,79.9800033569336,2147700,59.9986991882324
2014-02-21,80,80.7699966430664,79.8099975585938,80.2300033569336,1858900,60.1862297058105
2014-02-24,80.2799987792969,81.8199996948242,80.2200012207031,81.3399963378906,2518900,61.018928527832
2014-02-25,81.2600021362305,81.3399963378906,80.2799987792969,80.7099990844727,2008700,60.5463256835938
2014-02-26,81.0699996948242,81.3399963378906,80.1600036621094,81.129997253418,1185600,60.861385345459
2014-02-27,80.9899978637695,81.3499984741211,80.4000015258789,81.3399963378906,1643300,61.018928527832
2014-02-28,81.4800033569336,82.6500015258789,81.4100036621094,81.7799987792969,2453000,61.3489952087402
2014-03-03,80.8199996948242,81.2099990844727,80.3499984741211,80.9800033569336,1748000,60.7488746643066
2014-03-04,80.25,82.2200012207031,80.25,82.0299987792969,1991900,61.5365447998047
2014-03-05,82.120002746582,82.9800033569336,82.120002746582,82.9400024414062,2427200,62.2192077636719
2014-03-06,83.0400009155273,83.5899963378906,82.7099990844727,82.8199996948242,1950100,62.1291847229004
2014-03-07,83.4000015258789,84.6500015258789,83.2900009155273,83.9800033569336,2368600,62.999382019043
2014-03-10,83.8199996948242,84.1100006103516,83.3499984741211,84.0899963378906,1698100,63.0818977355957
2014-03-11,84.0599975585938,84.0599975585938,82.9300003051758,83.2200012207031,1236400,62.4292449951172
2014-03-12,82.8000030517578,83.5299987792969,82.5,83.4599990844727,1533600,62.6093101501465
2014-03-13,83.8399963378906,84.0500030517578,82.629997253418,82.7900009155273,1703300,62.1066703796387
2014-03-14,82.75,83.5500030517578,82.5599975585938,82.8600006103516,1587500,62.1591987609863
2014-03-17,83.2600021362305,84.2799987792969,83.2600021362305,84.1699981689453,1593800,63.1418991088867
2014-03-18,84.1999969482422,84.6999969482422,83.7799987792969,84.620002746582,2130200,63.4794807434082
2014-03-19,84.7300033569336,85.8000030517578,83.8499984741211,85.0599975585938,3084300,63.8095626831055
2014-03-20,84.8099975585938,86.879997253418,84.6699981689453,86.629997253418,3300900,64.9873352050781
2014-03-21,87.5899963378906,87.8000030517578,86.6699981689453,86.870002746582,4325200,65.1673812866211
2014-03-24,87.2300033569336,87.6399993896484,86.5500030517578,86.9499969482422,1798800,65.2273941040039
2014-03-25,87.1500015258789,87.1600036621094,86.1500015258789,86.4199981689453,2331200,64.8297882080078
2014-03-26,86.9899978637695,86.9899978637695,85.3099975585938,85.3199996948242,2211300,64.0046081542969
2014-03-27,85.3300018310547,86.0999984741211,84.4499969482422,85.1399993896484,2376400,63.8695640563965
2014-03-28,85.629997253418,86.1699981689453,85.0999984741211,85.7300033569336,1894700,64.3121795654297
2014-03-31,86.2099990844727,87.2900009155273,86.129997253418,87,2727500,65.264892578125
2014-04-01,87.1800003051758,87.4700012207031,86.5400009155273,87.2600021362305,2418600,65.4599761962891
2014-04-02,87.5,87.7799987792969,87.2600021362305,87.6100006103516,2558000,65.7225189208984
2014-04-03,87.5500030517578,87.6699981689453,86.9700012207031,87.4100036621094,1579700,65.5724639892578
2014-04-04,87.8300018310547,88.0299987792969,86.1999969482422,86.25,2329300,64.7022705078125
2014-04-07,86.0400009155273,86.3899993896484,84.6100006103516,84.8199996948242,3579300,63.6295318603516
2014-04-08,84.9400024414062,85.0500030517578,83.9100036621094,84.629997253418,2302200,63.4870185852051
2014-04-09,84.7699966430664,84.9000015258789,84.3000030517578,84.5899963378906,2487000,63.4569816589355
2014-04-10,84.6100006103516,84.8899993896484,82.1999969482422,82.2099990844727,3505200,61.6715698242188
2014-04-11,80.9499969482422,81.9300003051758,79.8000030517578,81.1399993896484,3193900,61.2264022827148
2014-04-14,81.9300003051758,82.1900024414062,80.7300033569336,81.5899963378906,2072700,61.5659408569336
2014-04-15,81.8199996948242,82.3000030517578,80.870002746582,82.1500015258789,2363400,61.9884872436523
2014-04-16,83.1699981689453,84.6500015258789,82.4000015258789,84.379997253418,4320300,63.6712036132812
2014-04-17,83.9100036621094,84.2399978637695,83.1900024414062,83.7699966430664,2486500,63.2109222412109
2014-04-21,84.0100021362305,84.629997253418,83.5699996948242,83.6999969482422,1733400,63.158088684082
2014-04-22,83.629997253418,84.7799987792969,83.3600006103516,84.6600036621094,1938300,63.8824806213379
2014-04-23,84.5,84.9199981689453,84.3499984741211,84.7300033569336,1695600,63.935302734375
2014-04-24,85.0400009155273,85.0899963378906,84.0400009155273,84.2600021362305,1715800,63.5806770324707
2014-04-25,84.2799987792969,84.7300033569336,83.6999969482422,83.870002746582,1787600,63.2863655090332
2014-04-28,84.1100006103516,84.1900024414062,82.5400009155273,82.9599990844727,2648600,62.5997161865234
2014-04-29,83.5400009155273,84.0199966430664,83.2399978637695,83.4199981689453,1665800,62.9468231201172
2014-04-30,83.5199966430664,84.2300033569336,83.4000015258789,84.0400009155273,2305500,63.4146537780762
2014-05-01,83.9599990844727,84.3600006103516,83.3600006103516,83.7699966430664,1734600,63.2109222412109
2014-05-02,84.0699996948242,85.879997253418,83.8000030517578,84.7300033569336,2950200,63.935302734375
2014-05-05,84.5,84.5,83.5100021362305,84.1600036621094,2006900,63.5052185058594
2014-05-06,83.7600021362305,83.8300018310547,82.9300003051758,82.9499969482422,1564800,62.5921669006348
2014-05-07,83.2699966430664,83.9599990844727,83.0800018310547,83.8600006103516,1669700,63.2788352966309
2014-05-08,83.5599975585938,84.4100036621094,83.5299987792969,83.8600006103516,1529700,63.2788352966309
2014-05-09,83.7300033569336,84.2099990844727,83.3399963378906,84.1800003051758,1255300,63.5202789306641
2014-05-12,84.5699996948242,85.6800003051758,84.3099975585938,85.4700012207031,1903900,64.4936752319336
2014-05-13,85.5199966430664,85.6800003051758,84.6800003051758,84.7799987792969,1309700,63.9730339050293
2014-05-14,84.7300033569336,85.0500030517578,83.0999984741211,83.2900009155273,2678700,62.8487091064453
2014-05-15,83.0599975585938,83.1999969482422,81.6500015258789,82.6399993896484,2185400,62.358226776123
2014-05-16,82.5199966430664,82.9499969482422,82.0400009155273,82.7799987792969,2185000,62.4638900756836
2014-05-19,82.5400009155273,83.370002746582,82.4800033569336,83.2099990844727,1548100,62.7883491516113
2014-05-20,83,83.2099990844727,82.3300018310547,82.629997253418,1645700,62.3506774902344
2014-05-21,82.9499969482422,84.2399978637695,82.9499969482422,83.5199966430664,1593100,63.0222434997559
2014-05-22,83.5599975585938,84.0999984741211,83.3600006103516,84.0899963378906,1561300,63.4523735046387
2014-05-23,84.1999969482422,84.6900024414062,83.8600006103516,84.5100021362305,1280400,63.7693023681641
2014-05-27,84.879997253418,85.6600036621094,84.6399993896484,84.6999969482422,1588200,63.9126663208008
2014-05-28,84.6800003051758,84.7699966430664,84.1500015258789,84.5199966430664,1380600,63.7768173217773
2014-05-29,84.5599975585938,84.8199996948242,84.1600036621094,84.7600021362305,2265700,63.9579315185547
2014-05-30,84.629997253418,85.5800018310547,84.620002746582,85.2699966430664,1414900,64.3427810668945
2014-06-02,85.5100021362305,85.6999969482422,84.7099990844727,85.620002746582,1445200,64.6068725585938
2014-06-03,85.4100036621094,85.7900009155273,85.0199966430664,85.4300003051758,1750500,64.4635009765625
2014-06-04,85.1699981689453,85.870002746582,85.1600036621094,85.6800003051758,1305700,64.6521682739258
2014-06-05,85.8399963378906,86.8000030517578,85.3099975585938,86.629997253418,1499200,65.3690185546875
2014-06-06,86.8600006103516,87.4899978637695,86.6500015258789,87.3199996948242,1162700,65.8896713256836
2014-06-09,87.3399963378906,88.6399993896484,87.3399963378906,88.5100021362305,1759700,66.7876129150391
2014-06-10,88.0899963378906,88.5,87.75,88.4199981689453,1175900,66.7196807861328
2014-06-11,87.9400024414062,88.4300003051758,87.8000030517578,88.0299987792969,1428000,66.4254455566406
2014-06-12,87.2699966430664,87.8600006103516,86.8399963378906,87.3499984741211,2910400,65.9123001098633
2014-06-13,87.379997253418,88.2600021362305,87.1900024414062,87.8099975585938,1930700,66.2593841552734
2014-06-16,87.6500015258789,87.8899993896484,87.2600021362305,87.6900024414062,2129400,66.1688537597656
2014-06-17,87.6699981689453,88.7200012207031,85.879997253418,88.3600006103516,1762200,66.6744079589844
2014-06-18,88.3199996948242,88.7200012207031,87.7600021362305,88.629997253418,2047800,66.8781661987305
2014-06-19,88.6800003051758,88.8199996948242,88.2600021362305,88.5500030517578,1266600,66.8177795410156
2014-06-20,88.9800033569336,89.6100006103516,88.7300033569336,89.4199981689453,2576200,67.4742584228516
2014-06-23,89.5800018310547,89.8499984741211,89.0100021362305,89.3399963378906,1287300,67.4139022827148
2014-06-24,89.1399993896484,89.8000030517578,88.5500030517578,88.5999984741211,1287400,66.8555068969727
2014-06-25,88.7099990844727,89.0299987792969,87.8099975585938,88.7399978637695,1506000,66.9611740112305
2014-06-26,88.5699996948242,88.8199996948242,87.8199996948242,88.6800003051758,1010700,66.9158706665039
2014-06-27,88.5500030517578,89.3499984741211,88.5199966430664,89.3099975585938,1653400,67.3912734985352
2014-06-30,88.9899978637695,89.5899963378906,88.870002746582,89.0500030517578,1645300,67.1950759887695
2014-07-01,89.4400024414062,89.9599990844727,89.0999984741211,89.3600006103516,1540500,67.4290008544922
2014-07-02,89.2200012207031,89.629997253418,88.8399963378906,88.9499969482422,1394100,67.1196136474609
2014-07-03,89.5199966430664,90,89.3499984741211,89.9700012207031,977700,67.889289855957
2014-07-07,88.1800003051758,89.7699966430664,88.1800003051758,89.0699996948242,2064600,67.2101821899414
2014-07-08,88.9300003051758,88.9700012207031,87.9000015258789,88.0500030517578,2617800,66.4404907226562
2014-07-09,88.3399963378906,88.4700012207031,87.9499969482422,88.2600021362305,1944000,66.5989608764648
2014-07-10,87.2399978637695,87.5800018310547,86.8399963378906,87.4499969482422,2532500,65.9877395629883
2014-07-11,86.8499984741211,87.5100021362305,86.5500030517578,87.3300018310547,1678200,66.2608947753906
2014-07-14,88,88.3499984741211,87,87.120002746582,2443600,66.1015548706055
2014-07-15,87.8199996948242,88.5100021362305,87.5199966430664,88.2399978637695,3119800,66.9513702392578
2014-07-16,86.379997253418,87.1900024414062,84.5199966430664,85.1800003051758,6052800,64.6296081542969
2014-07-17,84.1500015258789,84.4700012207031,83.1800003051758,83.3399963378906,4156500,63.2335243225098
2014-07-18,83.9199981689453,84.1699981689453,83.1600036621094,83.879997253418,3002600,63.643238067627
2014-07-21,83.4100036621094,84.0199966430664,83.0299987792969,83.879997253418,2935000,63.643238067627
2014-07-22,84.1399993896484,84.4700012207031,83.6100006103516,83.6800003051758,2560600,63.4915084838867
2014-07-23,83.8000030517578,84.1800003051758,83.5199966430664,83.9700012207031,1858600,63.7115440368652
2014-07-24,83.9300003051758,84.7099990844727,83.9300003051758,84.5699996948242,2142600,64.1667938232422
2014-07-25,84.379997253418,84.9199981689453,84.2399978637695,84.8199996948242,2108800,64.3564758300781
2014-07-28,84.5,84.7799987792969,83.7900009155273,83.8600006103516,1999600,63.628059387207
2014-07-29,83.9100036621094,84.0699996948242,83.4499969482422,83.4599990844727,3014800,63.3245735168457
2014-07-30,84.0500030517578,84.4700012207031,83.5,84.1100006103516,2072500,63.8177490234375
2014-07-31,83.6999969482422,84,82.5500030517578,82.5599975585938,2776900,62.6417045593262
2014-08-01,82.5400009155273,82.9499969482422,81.6100006103516,82.0100021362305,2569100,62.2244033813477
2014-08-04,82.3399963378906,82.5,81.6699981689453,82.3000030517578,1999100,62.4444580078125
2014-08-05,80.629997253418,82.4899978637695,80.4300003051758,81.8499984741211,3193700,62.1030044555664
2014-08-06,81.620002746582,82.3499984741211,81.4100036621094,81.5299987792969,2397900,61.8601989746094
