"Fecha","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
2013-11-01,38.875,39.2599983215332,38.6049995422363,38.814998626709,2874200,35.2223014831543
2013-11-04,38.3450012207031,38.75,38.3450012207031,38.6800003051758,2832200,35.0998077392578
2013-11-05,39.5299987792969,39.5299987792969,38.4700012207031,38.7900009155273,2034600,35.1996154785156
2013-11-06,38.9099998474121,39.1100006103516,38.7350006103516,38.8699989318848,1965400,35.2722015380859
2013-11-07,38.939998626709,39.2750015258789,38.3950004577637,38.4599990844727,2413400,34.9001617431641
2013-11-08,38.5,39.0800018310547,38.3600006103516,39.0449981689453,1816000,35.4310073852539
2013-11-11,39.0099983215332,39.3199996948242,38.8450012207031,39.25,1735400,35.6170310974121
2013-11-12,39.0400009155273,39.435001373291,39.0250015258789,39.3849983215332,2250000,35.7395362854004
2013-11-13,39.1500015258789,40.0449981689453,39.0750007629395,40.0299987792969,2807200,36.3248443603516
2013-11-14,39.9749984741211,40.625,39.7900009155273,40.5449981689453,2997800,36.7921676635742
2013-11-15,40.5099983215332,40.8300018310547,40.1150016784668,40.8199996948242,3422200,37.0417098999023
2013-11-18,40.8499984741211,40.9949989318848,40.2550010681152,40.435001373291,2881200,36.6923561096191
2013-11-19,40.4550018310547,40.8950004577637,40.2350006103516,40.4749984741211,2535400,36.728645324707
2013-11-20,40.7200012207031,40.8450012207031,40.3450012207031,40.6599998474121,2672200,36.8965263366699
2013-11-21,40.7750015258789,40.7750015258789,39.9700012207031,40.1300010681152,6071600,36.4155769348145
2013-11-22,37.1500015258789,38.2000007629395,36.5,37.8349990844727,19247400,34.3330116271973
2013-11-25,37.9949989318848,38.1100006103516,37.564998626709,37.7550010681152,5647200,34.2604179382324
2013-11-26,37.8400001525879,38.4650001525879,37.7900009155273,38.3450012207031,6116200,34.7957992553711
2013-11-27,39.1699981689453,39.1699981689453,38.2449989318848,38.3400001525879,2438600,34.7912673950195
2013-11-29,38.3400001525879,38.5,38.0849990844727,38.2299995422363,1206800,34.6914482116699
2013-12-02,37.9799995422363,38.0400009155273,37.2700004577637,37.3450012207031,7029600,33.8883590698242
2013-12-03,37.1599998474121,37.3899993896484,36.5,36.625,6898400,33.2350120544434
2013-12-04,35.8650016784668,36.4650001525879,35.8349990844727,36.3400001525879,6542800,32.9763870239258
2013-12-05,36.3549995422363,36.4650001525879,36.0250015258789,36.125,3685200,32.7812919616699
2013-12-06,36.439998626709,36.4850006103516,35.9500007629395,36.0699996948242,3212400,32.7313842773438
2013-12-09,36,36.1100006103516,35.875,35.939998626709,4274000,32.6904449462891
2013-12-10,35.7900009155273,35.9000015258789,35.6749992370605,35.7350006103516,3735000,32.5039863586426
2013-12-11,35.6450004577637,35.75,35.1949996948242,35.1949996948242,4938600,32.012809753418
2013-12-12,35.2449989318848,35.6650009155273,35.1450004577637,35.310001373291,4543400,32.1174049377441
2013-12-13,35.5200004577637,35.9850006103516,35.5200004577637,35.8699989318848,4872600,32.6267700195312
2013-12-16,36.060001373291,36.625,36.0499992370605,36.3050003051758,5326400,33.0224456787109
2013-12-17,36.1749992370605,36.3400001525879,35.9700012207031,35.9850006103516,3564000,32.7313842773438
2013-12-18,36.0900001525879,36.689998626709,35.8400001525879,36.685001373291,3799200,33.3680839538574
2013-12-19,36.5449981689453,36.7649993896484,36.310001373291,36.6599998474121,3337400,33.345344543457
2013-12-20,36.7449989318848,37.2099990844727,36.6599998474121,37.0099983215332,5459000,33.663703918457
2013-12-23,37.25,37.25,36.9099998474121,36.9749984741211,1907400,33.6318702697754
2013-12-24,37.0149993896484,37.0950012207031,36.8600006103516,36.9949989318848,900400,33.6500511169434
2013-12-26,37.0299987792969,37.3499984741211,37.0299987792969,37.25,1192600,33.8820037841797
2013-12-27,37.2150001525879,37.2999992370605,36.7550010681152,36.875,2089600,33.5409049987793
2013-12-30,36.9799995422363,37.3300018310547,36.875,37.1749992370605,1669800,33.813777923584
2013-12-31,37.189998626709,37.5200004577637,37.1699981689453,37.4650001525879,2244000,34.077564239502
2014-01-02,37.1749992370605,37.6749992370605,37,37.1349983215332,3027200,33.7773895263672
2014-01-03,37.1599998474121,37.4249992370605,37.0499992370605,37.1650009155273,2202800,33.8046875
2014-01-06,37.189998626709,37.5999984741211,37.0800018310547,37.0900001525879,1986800,33.7364807128906
2014-01-07,37.0900001525879,37.5550003051758,36.8549995422363,36.8849983215332,3816000,33.5499954223633
2014-01-08,36.935001373291,36.9900016784668,36.6049995422363,36.8499984741211,4705600,33.5181732177734
2014-01-09,36.9449996948242,37.3400001525879,36.8600006103516,37.3250007629395,4387000,33.9502143859863
2014-01-10,37.3950004577637,37.5999984741211,37.0550003051758,37.3250007629395,3253200,33.9502143859863
2014-01-13,37.0750007629395,37.1800003051758,36.6100006103516,36.6450004577637,5264600,33.3317031860352
2014-01-14,36.7700004577637,36.9000015258789,36.4850006103516,36.5999984741211,2086600,33.290771484375
2014-01-15,36.5849990844727,36.7750015258789,36.25,36.3849983215332,2956000,33.0952033996582
2014-01-16,36.8050003051758,36.8050003051758,35.935001373291,36.0400009155273,3292000,32.7814025878906
2014-01-17,36.0250015258789,36.0250015258789,35.6100006103516,35.6949996948242,3518800,32.4676055908203
2014-01-21,35.8450012207031,35.9150009155273,35.0200004577637,35.2099990844727,5006600,32.0264625549316
2014-01-22,35.6650009155273,35.6699981689453,34.6049995422363,34.6300010681152,5955600,31.498893737793
2014-01-23,34.5200004577637,34.5349998474121,33.9249992370605,34.2449989318848,5469000,31.1486949920654
2014-01-24,33.9199981689453,34.314998626709,33.8549995422363,33.9150009155273,5052800,30.8485412597656
2014-01-27,33.8800010681152,34.4650001525879,33.7350006103516,34.1399993896484,5756400,31.053186416626
2014-01-28,34.1949996948242,34.5200004577637,33.814998626709,33.8849983215332,5254600,30.8212490081787
2014-01-29,33.75,34.060001373291,33.6150016784668,33.8300018310547,5231000,30.7712268829346
2014-01-30,34.0200004577637,34.0950012207031,33.7799987792969,33.9799995422363,3578400,30.9076633453369
2014-01-31,33.5099983215332,34.2200012207031,33.5,33.9550018310547,4569600,30.8849239349365
2014-02-03,34,34.0999984741211,32.935001373291,32.9650001525879,6106600,29.9844284057617
2014-02-04,33.1749992370605,33.375,32.8549995422363,32.8899993896484,4890600,29.9162158966064
2014-02-05,32.8400001525879,33.2200012207031,32.5750007629395,33.1450004577637,9345400,30.1481609344482
2014-02-06,33.2249984741211,34.6800003051758,33.1599998474121,34.6549987792969,6051600,31.5216178894043
2014-02-07,34.5099983215332,34.7999992370605,34.1599998474121,34.6800003051758,3379600,31.5443725585938
2014-02-10,35.2900009155273,35.2900009155273,34.4500007629395,34.564998626709,3262400,31.4397602081299
2014-02-11,34.6399993896484,35,34.6150016784668,34.7649993896484,3332400,31.6216926574707
2014-02-12,35.435001373291,35.4449996948242,34.4650001525879,34.5800018310547,2838200,31.4534072875977
2014-02-13,35.0900001525879,35.0900001525879,34.5750007629395,34.7900009155273,2634600,31.6444225311279
2014-02-14,34.6300010681152,34.875,34.5250015258789,34.7099990844727,3809200,31.5716552734375
2014-02-18,34.685001373291,34.7299995422363,34.1599998474121,34.1599998474121,4484200,31.0713882446289
2014-02-19,34.2150001525879,34.314998626709,33.8800010681152,33.9000015258789,4498400,30.8348941802979
2014-02-20,33.9900016784668,34.3199996948242,33.6300010681152,33.8250007629395,4574200,30.7666778564453
2014-02-21,34.0900001525879,34.2249984741211,33.6949996948242,33.7249984741211,4673800,30.6757125854492
2014-02-24,33.8250007629395,34.7449989318848,33.7050018310547,34.6349983215332,5954200,31.503438949585
2014-02-25,34.814998626709,35.2050018310547,34.3549995422363,35.0200004577637,5077400,31.8536338806152
2014-02-26,35.4199981689453,36,34.9949989318848,35.8450012207031,9246400,32.6040496826172
2014-02-27,36.1150016784668,36.2649993896484,35.7249984741211,36.1549987792969,6017600,32.8860130310059
2014-02-28,36.9150009155273,36.9500007629395,35.7849998474121,36.4000015258789,8432400,33.1088562011719
2014-03-03,36.4550018310547,36.4550018310547,35.7400016784668,36.1450004577637,3297400,32.8769073486328
2014-03-04,36.314998626709,36.6399993896484,36.2000007629395,36.2249984741211,3304600,32.9496688842773
2014-03-05,36.7449989318848,36.7449989318848,35.8250007629395,35.9749984741211,3758200,32.722282409668
2014-03-06,35.9850006103516,36.0400009155273,35.5999984741211,35.875,2678000,32.722282409668
2014-03-07,36.0699996948242,36.1300010681152,35.5950012207031,36.0250015258789,3537400,32.8591003417969
2014-03-10,35.9300003051758,36.25,35.8300018310547,36.1800003051758,2530400,33.0004806518555
2014-03-11,36.1650009155273,36.3050003051758,35.8899993896484,36.125,2912800,32.9503135681152
2014-03-12,36.5149993896484,36.5149993896484,35.9850006103516,36.189998626709,2660800,33.0096015930176
2014-03-13,36.1800003051758,36.2849998474121,36.0149993896484,36.1500015258789,2425000,32.9731140136719
2014-03-14,36.0800018310547,36.6599998474121,36.0800018310547,36.3349990844727,4181600,33.1418685913086
2014-03-17,36.4949989318848,37.0699996948242,36.4150009155273,37.0449981689453,3954200,33.7894554138184
2014-03-18,37.4650001525879,37.4650001525879,36.5499992370605,36.625,3024600,33.406364440918
2014-03-19,36.560001373291,36.9000015258789,36.0849990844727,36.3300018310547,2075000,33.1372833251953
2014-03-20,36.189998626709,36.5400009155273,36.1500015258789,36.3849983215332,1983800,33.1874580383301
2014-03-21,36.7350006103516,37.0149993896484,36.4300003051758,36.4850006103516,6136200,33.2786750793457
2014-03-24,37.0499992370605,37.2050018310547,36.2849998474121,36.6450004577637,3690800,33.424617767334
2014-03-25,36.7000007629395,36.8600006103516,35.7849998474121,35.8349990844727,3805600,32.6857986450195
2014-03-26,35.9300003051758,36.1549987792969,35.5449981689453,35.6049995422363,2636800,32.4760093688965
2014-03-27,35.6599998474121,35.8600006103516,35.3300018310547,35.7050018310547,3714600,32.5672264099121
2014-03-28,35.7750015258789,36.2849998474121,35.7000007629395,36.0499992370605,2951000,32.8818969726562
2014-03-31,36.125,36.2999992370605,35.6549987792969,35.7849998474121,3185600,32.6401901245117
2014-04-01,36.0050010681152,36.4650001525879,35.8450012207031,36.4500007629395,3143800,33.2467575073242
2014-04-02,36.4000015258789,36.9150009155273,36.3699989318848,36.75,3742200,33.5203857421875
2014-04-03,36.8250007629395,37.1399993896484,36.5999984741211,36.7099990844727,1939000,33.4839096069336
2014-04-04,36.8250007629395,36.8899993896484,36.1450004577637,36.189998626709,2317200,33.0096015930176
2014-04-07,36.0950012207031,36.2849998474121,35.2900009155273,35.3849983215332,2634600,32.2753410339355
2014-04-08,35.2649993896484,35.9049987792969,35.0849990844727,35.8250007629395,2443000,32.6766662597656
2014-04-09,35.9000015258789,36,35.4650001525879,35.7200012207031,2279200,32.5809059143066
2014-04-10,35.6300010681152,35.7799987792969,34.8250007629395,34.9300003051758,3712200,31.8603191375732
2014-04-11,34.7999992370605,34.8050003051758,34.3549995422363,34.5250015258789,3353400,31.490930557251
2014-04-14,34.7750015258789,34.9550018310547,34.4300003051758,34.6349983215332,2860600,31.5912494659424
2014-04-15,34.8050003051758,34.9949989318848,34.3300018310547,34.5699996948242,2887800,31.5319709777832
2014-04-16,34.8400001525879,34.9900016784668,34.6349983215332,34.6949996948242,1653000,31.6459808349609
2014-04-17,34.6650009155273,34.9449996948242,34.4599990844727,34.4949989318848,2246200,31.4635543823242
2014-04-21,34.6100006103516,34.8899993896484,34.4900016784668,34.5149993896484,2254200,31.4817981719971
2014-04-22,34.5900001525879,34.8400001525879,34.4300003051758,34.5349998474121,2207400,31.5000514984131
2014-04-23,34.5699996948242,34.6949996948242,34.2099990844727,34.2649993896484,3236800,31.2537727355957
2014-04-24,34.3899993896484,34.5200004577637,34.2099990844727,34.2150001525879,2844600,31.2081604003906
2014-04-25,34.1300010681152,34.2599983215332,33.8699989318848,33.8849983215332,4095200,30.9071674346924
2014-04-28,34.0800018310547,34.2649993896484,33.8050003051758,34.1349983215332,4521800,31.1351928710938
2014-04-29,34.3300018310547,34.4550018310547,33.9300003051758,34.2799987792969,2564400,31.2674541473389
2014-04-30,34.1949996948242,34.2700004577637,33.8699989318848,34.0400009155273,3125000,31.0485420227051
2014-05-01,34.1349983215332,34.5299987792969,33.8849983215332,34.2649993896484,2338200,31.2537727355957
2014-05-02,34.4799995422363,34.689998626709,34.1450004577637,34.189998626709,2052200,31.1853580474854
2014-05-05,33.9650001525879,34.2449989318848,33.8349990844727,34.0349998474121,1622200,31.0439777374268
2014-05-06,33.8199996948242,34.0050010681152,33.7649993896484,33.8250007629395,6104000,30.8524360656738
2014-05-07,33.7949981689453,33.935001373291,33.6100006103516,33.8899993896484,3029400,30.9117202758789
2014-05-08,34,34.6450004577637,33.9550018310547,34.5250015258789,4098200,31.490930557251
2014-05-09,34.5,34.6399993896484,34.2350006103516,34.5750007629395,3394800,31.5365238189697
2014-05-12,34.5999984741211,35.0499992370605,34.5999984741211,34.8300018310547,2740000,31.7691268920898
2014-05-13,34.7099990844727,34.8600006103516,34.5550003051758,34.5750007629395,3151600,31.5365238189697
2014-05-14,34.5699996948242,34.7599983215332,34.439998626709,34.5050010681152,2976000,31.472677230835
2014-05-15,34.5550003051758,34.5550003051758,33.8849983215332,34.2099990844727,4021600,31.2035865783691
2014-05-16,34.2799987792969,34.7849998474121,34.2799987792969,34.7649993896484,2915800,31.7098255157471
2014-05-19,34.7050018310547,34.7750015258789,34.5250015258789,34.6049995422363,2399000,31.563892364502
2014-05-20,33.9000015258789,34.0149993896484,33.4650001525879,33.5550003051758,6108800,30.606164932251
2014-05-21,33.5349998474121,34.2700004577637,33.5349998474121,34.0400009155273,4836200,31.0485420227051
2014-05-22,34.0449981689453,34.3650016784668,33.8899993896484,34.0499992370605,4192000,31.0576553344727
2014-05-23,34.2949981689453,34.625,33.9300003051758,34.4249992370605,10124600,31.3997039794922
2014-05-27,35.2949981689453,35.2949981689453,33.7249984741211,34.1500015258789,5914000,31.1488819122314
2014-05-28,34.2200012207031,34.2350006103516,33.6800003051758,33.7400016784668,5175000,30.7749099731445
2014-05-29,33.875,33.8849983215332,33.5250015258789,33.8800010681152,4283200,30.9026069641113
2014-05-30,34.0050010681152,34.3400001525879,33.8800010681152,34.2249984741211,3636000,31.2172870635986
2014-06-02,34.2350006103516,34.3499984741211,33.939998626709,34.1749992370605,3401000,31.171667098999
2014-06-03,34.0699996948242,34.2000007629395,33.9249992370605,34.1100006103516,1925600,31.1123943328857
2014-06-04,33.9650001525879,34.314998626709,33.939998626709,34.310001373291,1991400,31.2948112487793
2014-06-05,34.2449989318848,34.4449996948242,33.75,34.3499984741211,2904000,31.3312969207764
2014-06-06,34.435001373291,34.5950012207031,34.2750015258789,34.5400009155273,2121600,31.5965843200684
2014-06-09,34.560001373291,34.9500007629395,34.3250007629395,34.3600006103516,2736800,31.431921005249
2014-06-10,34.3250007629395,34.3499984741211,33.8300018310547,33.8400001525879,3268800,30.9562435150146
2014-06-11,33.8250007629395,33.8400001525879,33.435001373291,33.7000007629395,3138800,30.8281669616699
2014-06-12,33.6150016784668,33.6150016784668,33.2649993896484,33.3899993896484,3424800,30.5445899963379
2014-06-13,33.3800010681152,33.5999984741211,33.2550010681152,33.560001373291,2784000,30.7000942230225
2014-06-16,33.4550018310547,33.564998626709,33.3300018310547,33.4749984741211,2701000,30.6223430633545
2014-06-17,33.4799995422363,33.7050018310547,33.375,33.6199989318848,2232800,30.7549858093262
2014-06-18,33.7050018310547,34.1500015258789,33.6549987792969,34.064998626709,2897200,31.1620597839355
2014-06-19,34.0999984741211,34.2050018310547,33.8250007629395,33.9150009155273,2630400,31.0248432159424
2014-06-20,34.064998626709,34.2849998474121,33.935001373291,33.9700012207031,4886200,31.075159072876
2014-06-23,33.9000015258789,34.0149993896484,33.7150001525879,33.9900016784668,2960600,31.0934600830078
2014-06-24,33.8499984741211,33.875,33.3549995422363,33.3800010681152,2804000,30.5354404449463
2014-06-25,33.4700012207031,33.5349998474121,33.0849990844727,33.1650009155273,2808000,30.3387660980225
2014-06-26,33.125,33.189998626709,32.7249984741211,33.0050010681152,3861000,30.1923961639404
2014-06-27,32.9949989318848,33.0849990844727,32.7999992370605,32.9000015258789,2968400,30.0963459014893
2014-06-30,33.0449981689453,33.3050003051758,32.9449996948242,33.064998626709,2459000,30.2472915649414
2014-07-01,33.2700004577637,33.2949981689453,32.9949989318848,33.2599983215332,2593600,30.4256572723389
2014-07-02,33.3650016784668,33.6150016784668,33.25,33.4850006103516,2408400,30.6314849853516
2014-07-03,33.5299987792969,33.7299995422363,33.5299987792969,33.5800018310547,1037800,30.7183933258057
2014-07-07,33.5250015258789,33.625,33.2550010681152,33.310001373291,1950800,30.4714050292969
2014-07-08,33.3250007629395,33.5449981689453,33.1450004577637,33.4650001525879,4224400,30.6131858825684
2014-07-09,33.6399993896484,33.8950004577637,33.4749984741211,33.8800010681152,2767200,30.9928340911865
2014-07-10,33.4099998474121,33.5200004577637,33.2200012207031,33.2999992370605,2667600,30.4622535705566
2014-07-11,33.125,33.3250007629395,32.7900009155273,32.9000015258789,2908800,30.0963459014893
2014-07-14,33.0299987792969,33.1650009155273,32.4850006103516,32.5299987792969,3853600,29.7578659057617
2014-07-15,32.4799995422363,32.7700004577637,32.4500007629395,32.6349983215332,3976800,29.8539257049561
2014-07-16,32.2849998474121,32.5449981689453,31.0599994659424,31.0750007629395,11583200,28.4268684387207
2014-07-17,30.9549999237061,31.2700004577637,30.9150009155273,31.0949993133545,8842800,28.445161819458
2014-07-18,31.1200008392334,31.7849998474121,31.0400009155273,31.6550006866455,4440200,28.9574394226074
2014-07-21,31.5,31.6599998474121,31.3099994659424,31.3899993896484,4219200,28.7150230407715
2014-07-22,31.5,31.625,31.2900009155273,31.2999992370605,3646600,28.6326904296875
2014-07-23,31.2800006866455,31.5499992370605,31.2549991607666,31.5,2870400,28.8156490325928
2014-07-24,31.4899997711182,32,31.4750003814697,31.8150005340576,2690400,29.1038055419922
2014-07-25,31.6800003051758,31.875,31.6749992370605,31.7299995422363,2277000,29.0260467529297
2014-07-28,31.7049999237061,32.1049995422363,31.6749992370605,31.9750003814697,2653000,29.2501678466797
2014-07-29,32.064998626709,32.189998626709,31.8649997711182,31.9349994659424,2260200,29.2135772705078
2014-07-30,31.9750003814697,32.4300003051758,31.9750003814697,32.3849983215332,3151000,29.6252288818359
2014-07-31,32.1549987792969,32.439998626709,32.1549987792969,32.2000007629395,3757200,29.4559955596924
2014-08-01,32.2449989318848,32.4650001525879,32.125,32.3450012207031,2792200,29.5886459350586
2014-08-04,32.2949981689453,32.5200004577637,32.1800003051758,32.4449996948242,3483200,29.6801166534424
2014-08-05,32.3600006103516,32.6549987792969,32.1500015258789,32.3300018310547,3029000,29.5749225616455
2014-08-06,32.0800018310547,32.7649993896484,32.0800018310547,32.4700012207031,3440400,29.7029876708984
2014-08-07,32.6199989318848,32.7249984741211,32.2449989318848,32.3199996948242,3254800,29.5657653808594
2014-08-08,32.4700012207031,33.5750007629395,32.4700012207031,33.375,4027800,30.5308742523193
2014-08-11,33.2900009155273,33.375,33.1150016784668,33.1599998474121,2378000,30.3341941833496
2014-08-12,33.2449989318848,33.314998626709,32.9099998474121,33.0050010681152,2164600,30.1923961639404
2014-08-13,32.875,32.9249992370605,32.4000015258789,32.7000007629395,2821800,29.9133892059326
2014-08-14,32.7700004577637,33.0800018310547,32.689998626709,33.0499992370605,1757400,30.2335586547852
2014-08-15,33.2550010681152,33.2849998474121,32.5849990844727,32.7750015258789,2539800,29.9819946289062
2014-08-18,33.0699996948242,33.3699989318848,32.9150009155273,33.310001373291,2812000,30.4714050292969
2014-08-19,33.6749992370605,34.7249984741211,33.6749992370605,34.6549987792969,6220000,31.7017822265625
2014-08-20,34.5400009155273,34.9949989318848,34.3400001525879,34.935001373291,4628200,31.9579277038574
2014-08-21,34.9749984741211,35.0750007629395,34.4599990844727,34.625,4838200,31.6743431091309
2014-08-22,36.125,37.2200012207031,36.0950012207031,37.185001373291,11708000,34.0162010192871
2014-08-25,37.1749992370605,37.25,36.7550010681152,36.9099998474121,4458200,33.7646293640137
2014-08-26,36.9099998474121,37.435001373291,36.9099998474121,37.1749992370605,3660800,34.0070495605469
2014-08-27,37.3199996948242,37.7649993896484,37.1749992370605,37.5750007629395,3109000,34.3729476928711
2014-08-28,37.4550018310547,37.7150001525879,37.0449981689453,37.6150016784668,2271000,34.4095497131348
2014-08-29,37.310001373291,37.8300018310547,37.310001373291,37.7099990844727,3906000,34.4964485168457
2014-09-02,37.7150001525879,38.0400009155273,37.6500015258789,37.8849983215332,3889000,34.6565361022949
2014-09-03,37.939998626709,38.2550010681152,37.7299995422363,38.0550003051758,4591000,34.904182434082
2014-09-04,38.0550003051758,38.5149993896484,38.0349998474121,38.435001373291,3308600,35.2527008056641
2014-09-05,38.310001373291,38.4199981689453,37.8499984741211,38.4199981689453,3697200,35.238956451416
2014-09-08,37.8250007629395,38.4249992370605,37.7299995422363,38.1300010681152,3281600,34.9729652404785
2014-09-09,38.2200012207031,38.2200012207031,37.5849990844727,37.7550010681152,3098000,34.629020690918
2014-09-10,37.7949981689453,38.0950012207031,37.5349998474121,37.6500015258789,2389600,34.5327186584473
2014-09-11,37.560001373291,37.7649993896484,37.5349998474121,37.7400016784668,1976200,34.6152458190918
2014-09-12,37.6450004577637,37.8300018310547,37.3349990844727,37.5800018310547,2291000,34.468505859375
2014-09-15,37.7249984741211,37.875,37.4449996948242,37.4749984741211,1822400,34.3722076416016
2014-09-16,37.4700012207031,37.8800010681152,37.375,37.7449989318848,2099200,34.6198501586914
2014-09-17,37.814998626709,37.9000015258789,37.5149993896484,37.7449989318848,1646600,34.6198501586914
2014-09-18,37.7949981689453,37.9500007629395,37.6949996948242,37.8349990844727,1494600,34.702392578125
2014-09-19,38,38.0900001525879,37.5299987792969,37.75,3890400,34.6244430541992
2014-09-22,37.5999984741211,37.8600006103516,37.2849998474121,37.2949981689453,2274400,34.2070999145508
2014-09-23,37.3349990844727,37.4099998474121,37.0499992370605,37.0849990844727,2462600,34.0144882202148
2014-09-24,37.0800018310547,37.9650001525879,37.0099983215332,37.8600006103516,2650400,34.7253150939941
