"Fecha","PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted"
2014-02-12,78.129997253418,78.5299987792969,77.0599975585938,77.4899978637695,11019700,58.5600509643555
2014-02-13,77.0899963378906,77.9199981689453,77,77.8000030517578,7420600,58.794319152832
2014-02-14,77.6900024414062,79.75,77.25,79.4000015258789,10791900,60.003475189209
2014-02-18,79.4800033569336,79.629997253418,77.5599975585938,77.9700012207031,15750700,58.922794342041
2014-02-19,77.6399993896484,78.9599990844727,77.5500030517578,78.1399993896484,8740000,59.0512542724609
2014-02-20,77.9599990844727,78.4400024414062,77.5,77.9199981689453,8275200,58.8849945068359
2014-02-21,78.0500030517578,78.8899993896484,77.9100036621094,77.9700012207031,8089200,58.922794342041
2014-02-24,78.0299987792969,78.7699966430664,77.6100006103516,77.8600006103516,7838700,58.8396606445312
2014-02-25,77.7300033569336,78.3099975585938,77.4000015258789,78.120002746582,8177500,59.0361404418945
2014-02-26,78.2300033569336,78.7699966430664,77.8199996948242,77.8600006103516,7764700,58.8396606445312
2014-02-27,77.7699966430664,78.2300033569336,77.5599975585938,78.1900024414062,6549800,59.0890426635742
2014-02-28,78.2399978637695,78.9100036621094,78.0100021362305,78.6600036621094,8489600,59.4442558288574
2014-03-03,78.2600021362305,78.4100036621094,77.3499984741211,77.4800033569336,8598600,58.5524864196777
2014-03-04,78.0899963378906,78.7200012207031,77.9000015258789,78.4499969482422,8306900,59.2855186462402
2014-03-05,78.3199996948242,78.4100036621094,77.5500030517578,77.8199996948242,8542300,58.8094215393066
2014-03-06,78.0400009155273,78.4400024414062,77.8399963378906,78.0599975585938,6475600,58.9907913208008
2014-03-07,78.4100036621094,78.5999984741211,78.1100006103516,78.379997253418,5865400,59.2326431274414
2014-03-10,78.2900009155273,78.5699996948242,78.1999969482422,78.5299987792969,5229900,59.346004486084
2014-03-11,78.5899963378906,79.3899993896484,78.5699996948242,78.9499969482422,6595800,59.663387298584
2014-03-12,78.6600036621094,79.4499969482422,78.620002746582,79.2399978637695,7469300,59.8825416564941
2014-03-13,79.3199996948242,79.7600021362305,79.1900024414062,79.1900024414062,9676600,59.8447647094727
2014-03-14,79.0999984741211,79.2300033569336,78.6699981689453,78.9800033569336,14850700,59.6860656738281
2014-03-17,79.0199966430664,79.9499969482422,79.0199966430664,79.8399963378906,8452100,60.3359794616699
2014-03-18,79.8399963378906,80.0800018310547,79.5100021362305,79.7699966430664,7703200,60.2830619812012
2014-03-19,79.6800003051758,79.9100036621094,78.5100021362305,78.7799987792969,8607200,59.5348968505859
2014-03-20,78.6999969482422,78.9300003051758,78.1500015258789,78.3199996948242,8659500,59.1872863769531
2014-03-21,79.0400009155273,79.75,77.879997253418,77.879997253418,21244400,58.8547821044922
2014-03-24,78.5,79.8300018310547,78.4700012207031,79.3000030517578,11221600,59.9278831481934
2014-03-25,79.5199966430664,79.9899978637695,79.4400024414062,79.8099975585938,8892500,60.3132934570312
2014-03-26,80.0299987792969,80.1800003051758,79.3300018310547,79.5,8269800,60.079029083252
2014-03-27,79.5500030517578,80.4300003051758,79.379997253418,79.6500015258789,8134100,60.1923866271973
2014-03-28,79.9400024414062,80.3199996948242,79.5199966430664,79.7600021362305,6413500,60.2755126953125
2014-03-31,80,80.8300018310547,79.5500030517578,80.5999984741211,8492800,60.9103126525879
2014-04-01,80.5999984741211,80.8399963378906,80.2099990844727,80.3399963378906,8222300,60.7138404846191
2014-04-02,80.1900024414062,80.3300018310547,79.8000030517578,80.129997253418,6741800,60.5551261901855
2014-04-03,80.2799987792969,80.5800018310547,79.9300003051758,80.0999984741211,5646000,60.5324401855469
2014-04-04,80.4700012207031,80.5599975585938,79.75,79.7699966430664,8649600,60.2830619812012
2014-04-07,80.0199966430664,81.0699996948242,79.9300003051758,80.4899978637695,13229000,60.8271903991699
2014-04-08,80.5100021362305,81.379997253418,80.0199966430664,81.3499984741211,11880700,61.4770736694336
2014-04-09,81.8000030517578,82.2399978637695,81.3199996948242,81.4899978637695,11550700,61.582893371582
2014-04-10,81.5800018310547,82.129997253418,80.8899993896484,81.0899963378906,12194300,61.2806167602539
2014-04-11,80.9800033569336,81.6600036621094,80.5,80.7600021362305,11831400,61.0312080383301
2014-04-14,81,81.1999969482422,80.5100021362305,80.8099975585938,7105600,61.0690155029297
2014-04-15,80.7900009155273,81.0899963378906,80.5199966430664,80.8399963378906,9000800,61.0916709899902
2014-04-16,81.2799987792969,81.879997253418,81.0299987792969,81.6500015258789,8300700,61.703800201416
2014-04-17,81.4700012207031,81.8899993896484,81.3399963378906,81.7600021362305,8374700,61.786937713623
2014-04-21,81.8099975585938,81.8099975585938,81.2900009155273,81.5599975585938,6391000,61.6357955932617
2014-04-22,81.5400009155273,81.6699981689453,81.1500015258789,81.25,9259100,61.4015274047852
2014-04-23,80.7200012207031,80.7200012207031,79.379997253418,80.3600006103516,9577500,61.2141227722168
2014-04-24,80.2600021362305,81.379997253418,80.0100021362305,81.1500015258789,9523200,61.8159255981445
2014-04-25,81.1999969482422,81.5800018310547,80.9700012207031,81.4100036621094,7497400,62.0139465332031
2014-04-28,81.5400009155273,82.9800033569336,81.5100021362305,82.9400024414062,11595100,63.1794586181641
2014-04-29,82.75,82.9499969482422,82.3600006103516,82.4400024414062,7214300,62.7985610961914
2014-04-30,82.3899993896484,82.75,82.2399978637695,82.5500030517578,6243300,62.8823623657227
2014-05-01,82.3899993896484,82.4700012207031,81.7600021362305,82.3399963378906,5305000,62.7224006652832
2014-05-02,82.2200012207031,82.5999984741211,81.75,81.9199981689453,6629200,62.4024620056152
2014-05-05,81.6399993896484,81.879997253418,81.4700012207031,81.6999969482422,4563600,62.2348709106445
2014-05-06,81.7600021362305,81.7600021362305,81.120002746582,81.129997253418,4591300,61.8006782531738
2014-05-07,81.4499969482422,82.1399993896484,81.4199981689453,82.0899963378906,6639500,62.5319290161133
2014-05-08,82.0599975585938,82.3199996948242,81.8199996948242,82.1600036621094,4631200,62.5852851867676
2014-05-09,82.1999969482422,82.8000030517578,82.1399993896484,82.3899993896484,7303500,62.760498046875
2014-05-12,82.6100006103516,82.7099990844727,81.7099990844727,81.7300033569336,7859000,62.257740020752
2014-05-13,81.9400024414062,81.9800033569336,81.4199981689453,81.6100006103516,6540200,62.166316986084
2014-05-14,81.7399978637695,81.9100036621094,81.120002746582,81.1699981689453,6867200,61.8311538696289
2014-05-15,81.25,81.370002746582,80.4400024414062,80.5299987792969,9402100,61.3436431884766
2014-05-16,80.629997253418,80.7600021362305,80,80.3300018310547,11558900,61.1912651062012
2014-05-19,80.0100021362305,80.0500030517578,79.5400009155273,79.9300003051758,6068100,60.8865776062012
2014-05-20,80.0199966430664,80.5800018310547,79.9700012207031,80.2300033569336,7057200,61.1151237487793
2014-05-21,80.3399963378906,80.6699981689453,80.0199966430664,80.4899978637695,6339800,61.3131637573242
2014-05-22,80.370002746582,80.6699981689453,80.0500030517578,80.6500015258789,5561100,61.4350509643555
2014-05-23,80.5100021362305,80.8499984741211,80.4000015258789,80.5199966430664,4472600,61.336009979248
2014-05-27,80.5500030517578,80.5800018310547,80.0500030517578,80.0800018310547,7003800,61.0008392333984
2014-05-28,80.0299987792969,80.2799987792969,80.0199966430664,80.0999984741211,4201400,61.0160751342773
2014-05-29,80.0999984741211,80.4000015258789,80.0800018310547,80.4000015258789,3886800,61.2446060180664
2014-05-30,80.25,80.8499984741211,80.1699981689453,80.7900009155273,7433000,61.541675567627
2014-06-02,80.6600036621094,80.6699981689453,80.2900009155273,80.3600006103516,4331700,61.2141227722168
2014-06-03,80.0400009155273,80.3000030517578,79.5999984741211,79.9300003051758,6970600,60.8865776062012
2014-06-04,80,80.2200012207031,79.6399993896484,79.8600006103516,5427700,60.8332710266113
2014-06-05,80.1100006103516,80.3099975585938,79.9700012207031,80.1100006103516,5787700,61.0237007141113
2014-06-06,80.0899963378906,80.2399978637695,79.8199996948242,80.0299987792969,5520500,60.9627532958984
2014-06-09,79.9100036621094,80.2399978637695,79.8499984741211,80.0899963378906,6352500,61.0084648132324
2014-06-10,80.0299987792969,80.3000030517578,80,80.1500015258789,5658400,61.0541458129883
2014-06-11,80.0500030517578,80.3000030517578,79.879997253418,80.0599975585938,7453700,60.9856109619141
2014-06-12,79.8199996948242,80.0299987792969,79.6900024414062,79.7600021362305,6526800,60.7570991516113
2014-06-13,79.7300033569336,79.9400024414062,79.5,79.6399993896484,5214000,60.6656684875488
2014-06-16,79.5199966430664,79.9400024414062,79.1100006103516,79.6900024414062,5334600,60.7037658691406
2014-06-17,79.6100006103516,79.7900009155273,79.3499984741211,79.5800018310547,5337300,60.6199531555176
2014-06-18,79.4400024414062,79.9400024414062,79.129997253418,79.7900009155273,9614200,60.7799453735352
2014-06-19,79.8499984741211,80.5699996948242,79.8000030517578,80.2399978637695,12485100,61.1227149963379
2014-06-20,80.4400024414062,80.5,79.8300018310547,79.9300003051758,11659900,60.8865776062012
2014-06-23,80.0599975585938,80.0599975585938,79.3600006103516,79.5199966430664,6938900,60.5742454528809
2014-06-24,79.4199981689453,79.4400024414062,78.9199981689453,79.0100021362305,8157300,60.1857719421387
2014-06-25,79.0400009155273,79.3600006103516,78.6500015258789,79.3199996948242,12569300,60.4219245910645
2014-06-26,79.2399978637695,79.2900009155273,78.5899963378906,78.620002746582,7258800,59.8886871337891
2014-06-27,78.5999984741211,79.1900024414062,78.5199966430664,79.0199966430664,8974900,60.1933975219727
2014-06-30,79.0100021362305,79.4599990844727,78.4300003051758,78.5899963378906,10297700,59.8658218383789
2014-07-01,78.870002746582,79.4100036621094,78.5100021362305,79.2799987792969,8421200,60.3914489746094
2014-07-02,79.5599975585938,79.8600006103516,79.4400024414062,79.5599975585938,6276600,60.6047210693359
2014-07-03,79.9300003051758,80.1399993896484,79.6399993896484,79.9800033569336,5501100,60.9246711730957
2014-07-07,79.75,80.1999969482422,79.6600036621094,80.1900024414062,6673600,61.0846290588379
2014-07-08,80.0299987792969,80.8499984741211,79.9100036621094,80.5599975585938,9150200,61.3664855957031
2014-07-09,80.6600036621094,81.8000030517578,80.5,81.6699981689453,12113100,62.212028503418
2014-07-10,81.2699966430664,81.9100036621094,81.1900024414062,81.6100006103516,8786500,62.166316986084
2014-07-11,81.0599975585938,81.5699996948242,81,81.1600036621094,7519300,61.8235359191895
2014-07-14,81.3600006103516,81.7399978637695,81.3000030517578,81.3199996948242,6802000,61.9454040527344
2014-07-15,81.5100021362305,81.5199966430664,81.0899963378906,81.2600021362305,9637600,61.8996925354004
2014-07-16,80.9000015258789,81.1999969482422,80.75,80.9400024414062,8940500,62.1484718322754
2014-07-17,80.9899978637695,81.2200012207031,80.3899993896484,80.4000015258789,5844700,61.7338485717773
2014-07-18,80.5500030517578,80.75,80.1600036621094,80.5500030517578,6502400,61.8490219116211
2014-07-21,80.3300018310547,80.4000015258789,79.9499969482422,80.2799987792969,4434300,61.6416893005371
2014-07-22,80.2900009155273,80.5800018310547,79.7699966430664,80.0999984741211,6073200,61.5035171508789
2014-07-23,80.3300018310547,80.5,79.8199996948242,79.9899978637695,5891200,61.4190330505371
2014-07-24,80.120002746582,80.3199996948242,79.8499984741211,80.2600021362305,6273100,61.6263580322266
2014-07-25,80.0199966430664,80.1600036621094,79.370002746582,79.5599975585938,6293400,61.0888557434082
2014-07-28,79.4100036621094,79.620002746582,78.8499984741211,79.2600021362305,6757300,60.8585319519043
2014-07-29,79.0899963378906,79.5,78.6500015258789,78.6500015258789,6419600,60.3901329040527
2014-07-30,78.6999969482422,79.0100021362305,78.1399993896484,78.1600036621094,8296500,60.0138969421387
2014-07-31,77.7600021362305,78.0100021362305,77.2900009155273,77.3199996948242,11235600,59.3689231872559
2014-08-01,79.25,80.6699981689453,78.8300018310547,79.6500015258789,18110700,61.1579856872559
2014-08-04,79.4599990844727,79.4599990844727,78.6600036621094,79.2200012207031,12075300,60.8278160095215
2014-08-05,78.9899978637695,79.7399978637695,78.9800033569336,79.4100036621094,7995900,60.9736938476562
2014-08-06,79.4000015258789,81.3000030517578,79.2699966430664,81.0899963378906,12839000,62.2636604309082
2014-08-07,81.0199966430664,81.1800003051758,80.0100021362305,80.1399993896484,7904000,61.5342140197754
2014-08-08,80.0500030517578,81.0299987792969,80.0400009155273,80.9499969482422,6215600,62.1561508178711
2014-08-11,81.2300033569336,81.870002746582,81.0299987792969,81.4800033569336,8188000,62.5630989074707
2014-08-12,81.5,81.8600006103516,81.2099990844727,81.4199981689453,6591200,62.5170516967773
2014-08-13,81.6399993896484,81.8000030517578,81.1100006103516,81.4800033569336,5472200,62.5630989074707
2014-08-14,81.5899963378906,82.0400009155273,81.4400024414062,81.9499969482422,5930700,62.923999786377
2014-08-15,82.2300033569336,82.2300033569336,81.1800003051758,81.7799987792969,7418400,62.7934379577637
2014-08-18,81.9899978637695,82.8499984741211,81.8099975585938,82.4400024414062,8450500,63.3002243041992
2014-08-19,82.3499984741211,82.870002746582,82.120002746582,82.6900024414062,6867700,63.4921875
2014-08-20,82.4599990844727,82.9400024414062,82.4599990844727,82.8099975585938,4581800,63.5843505859375
2014-08-21,82.8000030517578,83.4700012207031,82.6900024414062,83.2799987792969,7099800,63.9452018737793
2014-08-22,83.1600036621094,83.6600036621094,83.1399993896484,83.3899993896484,6978500,64.0296630859375
2014-08-25,83.7399978637695,83.8199996948242,83.3099975585938,83.5400009155273,5586800,64.1448364257812
2014-08-26,83.6100006103516,83.8300018310547,83.3300018310547,83.379997253418,5188400,64.0219802856445
2014-08-27,83.4300003051758,83.5999984741211,83.1600036621094,83.3099975585938,4248300,63.9682388305664
2014-08-28,83.0199966430664,83.2200012207031,82.7600021362305,83.0299987792969,4278700,63.7532768249512
2014-08-29,83.0899963378906,83.129997253418,82.5999984741211,83.1100006103516,4901300,63.8146743774414
2014-09-02,83.2099990844727,83.4899978637695,82.7099990844727,82.9800033569336,5528900,63.7148704528809
2014-09-03,83.2600021362305,83.4800033569336,82.7699966430664,82.9000015258789,5851800,63.6534233093262
2014-09-04,82.9199981689453,83.75,82.7799987792969,83.6999969482422,7444200,64.2677154541016
2014-09-05,83.4400024414062,83.8000030517578,83.0699996948242,83.7699966430664,5888900,64.3214721679688
2014-09-08,83.5699996948242,83.5999984741211,83.129997253418,83.3199996948242,4899600,63.975944519043
2014-09-09,83.0500030517578,83.2900009155273,82.8300018310547,82.9899978637695,5202900,63.722541809082
2014-09-10,83.1999969482422,83.9599990844727,83.1500015258789,83.6399993896484,6715300,64.2216491699219
2014-09-11,83.6100006103516,83.75,83.370002746582,83.4899978637695,6341600,64.1064529418945
2014-09-12,83.2099990844727,83.379997253418,82.8600006103516,83.2600021362305,6358500,63.929874420166
2014-09-15,83.1800003051758,84.25,83.1399993896484,83.870002746582,7004700,64.3982315063477
2014-09-16,83.5800018310547,84.4499969482422,83.5599975585938,84.0800018310547,7143800,64.5594787597656
2014-09-17,84.0199966430664,84.5,83.9300003051758,84.1600036621094,8273800,64.6208877563477
2014-09-18,84.1800003051758,84.4400024414062,84.0699996948242,84.1900024414062,5309200,64.6439361572266
2014-09-19,84.5199966430664,84.7699966430664,84.1800003051758,84.4700012207031,11377700,64.8589553833008
2014-09-22,84.6399993896484,84.9499969482422,84.4899978637695,84.8099975585938,8397100,65.119987487793
2014-09-23,84.6500015258789,84.9199981689453,84.4400024414062,84.4400024414062,7723500,64.8359069824219
2014-09-24,84.3300018310547,85.4000015258789,84.3300018310547,85.2399978637695,11694700,65.4501724243164
2014-09-25,85.0199966430664,85.129997253418,84.3300018310547,84.3300018310547,8212300,64.7514419555664
2014-09-26,84.5400009155273,84.7399978637695,83.8600006103516,84.5800018310547,5478000,64.9434280395508
2014-09-29,84.1100006103516,84.4700012207031,83.6600036621094,84.4400024414062,6360000,64.8359069824219
2014-09-30,84.3399963378906,84.3600006103516,83.6800003051758,83.7399978637695,8074700,64.2984161376953
2014-10-01,84.0199966430664,84.0400009155273,83.0299987792969,83.1399993896484,9024700,63.8377113342285
2014-10-02,83.0999984741211,83.9700012207031,82.9499969482422,83.0500030517578,8858400,63.768611907959
2014-10-03,83.4400024414062,83.9499969482422,82.879997253418,83.7900009155273,6701500,64.336799621582
2014-10-06,83.5699996948242,83.9400024414062,83.1900024414062,83.5699996948242,5656500,64.1678695678711
2014-10-07,83.379997253418,83.9199981689453,83.120002746582,83.1600036621094,7378200,63.853084564209
2014-10-08,83.3399963378906,84.2799987792969,83.2099990844727,84.1800003051758,8107100,64.6362762451172
2014-10-09,84.2099990844727,84.879997253418,83.5299987792969,83.6600036621094,7765700,64.2369918823242
2014-10-10,83.9499969482422,85.2799987792969,83.9100036621094,84.6900024414062,13732400,65.0278701782227
2014-10-13,84.3099975585938,84.4700012207031,83.3099975585938,83.370002746582,10066100,64.0143432617188
2014-10-14,83.9100036621094,83.9100036621094,83.0299987792969,83.5500030517578,8210300,64.1525268554688
2014-10-15,82.5899963378906,83.5800018310547,81.7600021362305,82.9499969482422,13283200,63.6918334960938
2014-10-16,81.6500015258789,82.8000030517578,81.5699996948242,82.2399978637695,11310200,63.1466484069824
2014-10-17,82.9499969482422,83.4800033569336,82.0299987792969,83.2699966430664,11786600,63.9375305175781
2014-10-20,83.25,84.3300018310547,82.8300018310547,84.1800003051758,8558100,64.6362762451172
2014-10-21,84.4700012207031,84.6399993896484,83.6600036621094,84.6100006103516,12389600,64.966423034668
2014-10-22,84.0599975585938,84.5899963378906,83.9199981689453,84.2300033569336,9747600,65.1706848144531
2014-10-23,84.2600021362305,84.3300018310547,82.3000030517578,83.2300033569336,14292100,64.3969650268555
2014-10-24,85.0999984741211,85.9700012207031,84.9100036621094,85.1600036621094,13465600,65.8902740478516
2014-10-27,84.9599990844727,86.4800033569336,84.8300018310547,85.9499969482422,10316600,66.5014724731445
2014-10-28,86.1999969482422,86.6500015258789,86.1699981689453,86.4700012207031,9437700,66.9038391113281
2014-10-29,86.6699981689453,86.6699981689453,85.9100036621094,86.5400009155273,6880600,66.9580078125
2014-10-30,86.1600036621094,87,85.6699981689453,86.9400024414062,5560300,67.2674789428711
2014-10-31,87.0800018310547,87.3600006103516,86.7099990844727,87.2699966430664,9359800,67.522819519043
2014-11-03,86.6600036621094,87.3899993896484,86.1999969482422,87.379997253418,7789500,67.6078796386719
2014-11-04,87.4899978637695,88.870002746582,87.4400024414062,88.6399993896484,10594800,68.5827941894531
2014-11-05,88.7399978637695,89.4899978637695,88.3600006103516,89,8462000,68.8613433837891
2014-11-06,89.0800018310547,89.1999969482422,88.5699996948242,88.9000015258789,6628900,68.7839736938477
2014-11-07,88.7399978637695,89.1999969482422,88.25,89.129997253418,5975700,68.9619369506836
2014-11-10,88.9199981689453,89.5,88.2600021362305,89.4499969482422,5927100,69.2095184326172
2014-11-11,89.379997253418,89.7900009155273,89.1699981689453,89.6699981689453,6343900,69.3797378540039
2014-11-12,89.5999984741211,89.879997253418,89.4199981689453,89.4800033569336,6298700,69.2327499389648
2014-11-13,88.9400024414062,89.8399963378906,88.4599990844727,88.5999984741211,10191600,68.551872253418
2014-11-14,88.6999969482422,88.8899993896484,87.9300003051758,88.1100006103516,7559400,68.1727447509766
2014-11-17,88,88.1800003051758,87.370002746582,87.8399963378906,9475800,67.9638366699219
2014-11-18,88.0199966430664,88.1800003051758,87.4899978637695,87.9499969482422,6419400,68.048942565918
2014-11-19,88.2399978637695,88.870002746582,87.9300003051758,88.7300033569336,6570400,68.652473449707
2014-11-20,88.3300018310547,88.8000030517578,88.3300018310547,88.4700012207031,5527600,68.4512710571289
2014-11-21,89.2600021362305,89.4300003051758,88.4599990844727,88.5999984741211,8984100,68.551872253418
2014-11-24,88.879997253418,88.8899993896484,87.8600006103516,88.1100006103516,5569200,68.1727447509766
2014-11-25,88.3600006103516,88.8199996948242,88.0800018310547,88.8000030517578,6439700,68.7065963745117
2014-11-26,88.8300018310547,88.879997253418,88.4499969482422,88.879997253418,4420000,68.7685241699219
2014-11-28,89.0899963378906,90.5599975585938,88.9700012207031,90.4300003051758,7661800,69.9677886962891
2014-12-01,90.1699981689453,90.6699981689453,89.5199966430664,90.0800018310547,6745100,69.6969680786133
2014-12-02,90.4400024414062,91.1699981689453,90.120002746582,91.0699996948242,7432900,70.4629592895508
2014-12-03,90.8399963378906,90.9700012207031,89.6399993896484,90,6465600,69.6350784301758
2014-12-04,90.5,90.9400024414062,90.0999984741211,90.5800018310547,6406700,70.0838470458984
2014-12-05,90.3199996948242,90.4199981689453,89.2099990844727,90.379997253418,6383400,69.9290924072266
2014-12-08,90.3399963378906,91,90.3199996948242,90.7600021362305,4721900,70.2231216430664
2014-12-09,90.4700012207031,90.7799987792969,89.870002746582,90.7099990844727,5704000,70.1844253540039
2014-12-10,90.9499969482422,91.0999984741211,89.9599990844727,90,6293300,69.6350784301758
2014-12-11,90,91.2799987792969,89.9800033569336,90.4100036621094,6468700,69.9522933959961
