"Fecha","PNW.Open","PNW.High","PNW.Low","PNW.Close","PNW.Volume","PNW.Adjusted"
2014-01-06,52.1500015258789,52.1800003051758,51.8899993896484,52.0299987792969,993300,35.3179473876953
2014-01-07,52.0299987792969,52.5099983215332,52.0099983215332,52.4300003051758,851100,35.589469909668
2014-01-08,52.4199981689453,52.4199981689453,51.939998626709,52.0999984741211,925300,35.3654632568359
2014-01-09,52.3400001525879,52.6399993896484,52.0499992370605,52.5200004577637,908600,35.650562286377
2014-01-10,52.75,53.810001373291,52.75,53.2799987792969,770600,36.1664543151855
2014-01-13,53.4099998474121,53.7799987792969,52.8800010681152,52.9700012207031,808800,35.9560241699219
2014-01-14,53,53.2599983215332,52.6300010681152,52.7599983215332,740800,35.8134803771973
2014-01-15,52.9799995422363,53.060001373291,52.5299987792969,52.560001373291,659100,35.6777153015137
2014-01-16,52.5999984741211,52.8400001525879,52.5,52.7999992370605,608400,35.840633392334
2014-01-17,52.6800003051758,52.8600006103516,52.2999992370605,52.3899993896484,866800,35.562313079834
2014-01-21,52.5,53.1300010681152,52.4000015258789,52.9599990844727,584000,35.9492378234863
2014-01-22,53.1100006103516,53.2999992370605,52.9599990844727,53.1699981689453,455600,36.0917778015137
2014-01-23,53,53.0200004577637,52.3600006103516,52.6500015258789,1160400,35.7388000488281
2014-01-24,52.439998626709,52.8199996948242,52.0099983215332,52.0099983215332,734900,35.3043594360352
2014-01-27,52.0400009155273,52.2599983215332,51.9000015258789,51.9000015258789,649900,35.2296981811523
2014-01-28,52.0299987792969,52.1199989318848,51.75,51.9900016784668,818500,35.2908020019531
2014-01-29,51.9500007629395,52.1599998474121,51.5699996948242,51.7200012207031,934500,35.1075210571289
2014-01-30,51.4500007629395,52.2599983215332,51.3699989318848,52.2000007629395,850500,35.8268089294434
2014-01-31,51.7599983215332,52.7299995422363,51.7099990844727,52.6300010681152,1092000,36.1219215393066
2014-02-03,52.6300010681152,53.2099990844727,51.1500015258789,51.2799987792969,1851700,35.195369720459
2014-02-04,51.8899993896484,52.0200004577637,51.2000007629395,51.6300010681152,1522800,35.4355850219727
2014-02-05,51.6399993896484,51.6599998474121,51.1699981689453,51.4099998474121,819900,35.284595489502
2014-02-06,51.3899993896484,52.1699981689453,51.2999992370605,52.1100006103516,873100,35.765022277832
2014-02-07,52.2400016784668,52.8600006103516,52.189998626709,52.7599983215332,1061300,36.2111587524414
2014-02-10,52.5900001525879,53.189998626709,52.3600006103516,53.0699996948242,741200,36.4239273071289
2014-02-11,53.0200004577637,53.9599990844727,52.9199981689453,53.7799987792969,929000,36.9112167358398
2014-02-12,53.7799987792969,54.0299987792969,53.6399993896484,53.7799987792969,861100,36.9112167358398
2014-02-13,53.5200004577637,54.1100006103516,53.5099983215332,54.0200004577637,1585300,37.0759353637695
2014-02-14,53.9099998474121,54.4099998474121,53.7799987792969,54.3899993896484,1399700,37.3298683166504
2014-02-18,54.5999984741211,54.8499984741211,54.3499984741211,54.8400001525879,1020800,37.6387367248535
2014-02-19,54.6199989318848,54.9500007629395,54.3199996948242,54.3600006103516,989500,37.3092842102051
2014-02-20,54.3699989318848,55.2200012207031,54.3699989318848,55.0999984741211,796000,37.8171882629395
2014-02-21,54.4000015258789,55.4300003051758,54.4000015258789,54.7299995422363,1326300,37.563232421875
2014-02-24,54.689998626709,55.4500007629395,54.4199981689453,54.439998626709,954600,37.364200592041
2014-02-25,54.3800010681152,55.3800010681152,54.3400001525879,55.1399993896484,1682800,37.8446350097656
2014-02-26,55.3899993896484,55.4700012207031,55.0099983215332,55.2400016784668,1082600,37.913272857666
2014-02-27,55.0400009155273,55.2900009155273,54.7999992370605,55.2700004577637,1344200,37.9338607788086
2014-02-28,55.2900009155273,55.9900016784668,55.2099990844727,55.6500015258789,975500,38.1946601867676
2014-03-03,55.4199981689453,55.5499992370605,55.0299987792969,55.0699996948242,961400,37.7965850830078
2014-03-04,55.3300018310547,55.5400009155273,55.1599998474121,55.25,1257500,37.9201278686523
2014-03-05,55.1599998474121,55.2900009155273,54.4799995422363,54.5099983215332,1189200,37.412239074707
2014-03-06,54.4799995422363,54.5099983215332,53.8800010681152,54.0499992370605,1382800,37.0965156555176
2014-03-07,54.060001373291,54.2099990844727,53.689998626709,54.0400009155273,795600,37.0896606445312
2014-03-10,53.7999992370605,54.2999992370605,53.7999992370605,54.25,1168300,37.2337799072266
2014-03-11,54.3600006103516,54.4700012207031,53.6300010681152,53.6399993896484,1288000,36.8151245117188
2014-03-12,53.5800018310547,54.2599983215332,53.5099983215332,54.2400016784668,892500,37.2269325256348
2014-03-13,54.2900009155273,55.2799987792969,54.2000007629395,54.9300003051758,1291000,37.7005004882812
2014-03-14,54.9300003051758,55.5200004577637,54.7599983215332,55.0400009155273,1029500,37.776008605957
2014-03-17,55.25,55.4300003051758,54.9199981689453,55.4199981689453,515400,38.0368003845215
2014-03-18,55.4799995422363,55.7799987792969,55.3800010681152,55.5900001525879,842800,38.1534767150879
2014-03-19,55.5,55.5099983215332,54.060001373291,54.2099990844727,675000,37.2063484191895
2014-03-20,53.9500007629395,54,53.2900009155273,53.5499992370605,735700,36.7533493041992
2014-03-21,53.9799995422363,54.4000015258789,53.5900001525879,53.939998626709,1032300,37.0210304260254
2014-03-24,54.0299987792969,54.8300018310547,53.8699989318848,54.7700004577637,1093900,37.5906829833984
2014-03-25,54.8800010681152,55.0800018310547,54.0999984741211,54.4900016784668,889700,37.3985023498535
2014-03-26,54.5400009155273,54.7400016784668,54.1500015258789,54.189998626709,677300,37.1926002502441
2014-03-27,54.2299995422363,54.5400009155273,54.0499992370605,54.5,522200,37.4053764343262
2014-03-28,54.3400001525879,54.3499984741211,53.8199996948242,54.0299987792969,1274800,37.0828056335449
2014-03-31,54.2900009155273,54.8499984741211,54.1399993896484,54.6599998474121,890400,37.515193939209
2014-04-01,54.6599998474121,54.8400001525879,54.1199989318848,54.2799987792969,913600,37.2543754577637
2014-04-02,54.25,54.3600006103516,53.7099990844727,54.0800018310547,1055100,37.1171188354492
2014-04-03,54.2299995422363,54.6599998474121,54,54.5800018310547,681400,37.4602813720703
2014-04-04,54.7299995422363,55.4099998474121,54.6300010681152,54.9199981689453,905400,37.6936302185059
2014-04-07,54.9500007629395,55.4199981689453,54.810001373291,54.8499984741211,766100,37.6455917358398
2014-04-08,54.75,55.8199996948242,54.3400001525879,55.6199989318848,880200,38.1740646362305
2014-04-09,55.5900001525879,55.6399993896484,54.6399993896484,55.3899993896484,943500,38.0162086486816
2014-04-10,55.4599990844727,55.9300003051758,54.9000015258789,55,1000900,37.7485504150391
2014-04-11,55.4900016784668,55.9700012207031,54.7200012207031,54.7799987792969,1406200,37.597541809082
2014-04-14,55.0400009155273,55.4300003051758,54.7999992370605,55.2099990844727,1462300,37.8926773071289
2014-04-15,55.1599998474121,55.7400016784668,55.0299987792969,55.6300010681152,1240800,38.1809425354004
2014-04-16,55.9199981689453,56.5699996948242,55.6500015258789,56.5400009155273,879500,38.8055152893066
2014-04-17,56.3300018310547,56.7400016784668,55.7799987792969,55.939998626709,624700,38.3936958312988
2014-04-21,55.9000015258789,56.1599998474121,55.5099983215332,55.810001373291,588500,38.3044738769531
2014-04-22,55.7299995422363,55.7999992370605,55.4099998474121,55.5999984741211,488400,38.160343170166
2014-04-23,55.689998626709,56.0999984741211,55.5499992370605,55.6199989318848,787500,38.1740646362305
2014-04-24,55.6300010681152,56.189998626709,55.2299995422363,56.1699981689453,757500,38.5515632629395
2014-04-25,56.2200012207031,57.1599998474121,55.9700012207031,56.9700012207031,1039800,39.1006317138672
2014-04-28,56.9900016784668,57.2599983215332,56.310001373291,56.9500007629395,1212400,39.0868988037109
2014-04-29,57.0900001525879,57.310001373291,56.3300018310547,56.3800010681152,720800,38.6956787109375
2014-04-30,56.2400016784668,56.689998626709,55.7400016784668,55.9500007629395,1573700,38.4005661010742
2014-05-01,55.6199989318848,56.2299995422363,55.2299995422363,55.9500007629395,1039200,38.7944068908691
2014-05-02,55.5800018310547,57.0900001525879,53.9000015258789,54.0200004577637,2111100,37.4561882019043
2014-05-05,53.810001373291,54.9500007629395,53.810001373291,54.6599998474121,1312700,37.8999519348145
2014-05-06,54.6100006103516,55.1300010681152,54.5400009155273,54.7599983215332,1257200,37.9692802429199
2014-05-07,54.7400016784668,55.939998626709,54.6699981689453,55.9199981689453,1346300,38.7736015319824
2014-05-08,55.9799995422363,56.2099990844727,55.5299987792969,55.810001373291,1471500,38.6973266601562
2014-05-09,55.75,56.0299987792969,55.2299995422363,55.2700004577637,1100500,38.3229103088379
2014-05-12,55.3300018310547,55.4799995422363,54.7700004577637,54.8699989318848,1190800,38.0455627441406
2014-05-13,54.9799995422363,55.25,54.8199996948242,54.9700012207031,1086900,38.1148910522461
2014-05-14,55,55.5999984741211,54.8899993896484,55.1599998474121,543400,38.2466430664062
2014-05-15,55.1599998474121,55.2099990844727,54.7799987792969,54.9300003051758,783000,38.0871620178223
2014-05-16,54.8600006103516,55.189998626709,54.7000007629395,55.1800003051758,539400,38.2605094909668
2014-05-19,55.1500015258789,55.1699981689453,54.6100006103516,54.7200012207031,1000800,37.9415588378906
2014-05-20,54.689998626709,55.0699996948242,54.4500007629395,54.5200004577637,1099900,37.8028717041016
2014-05-21,54.560001373291,54.7099990844727,54.3699989318848,54.5,1016800,37.789005279541
2014-05-22,54.5,55.060001373291,54.5,54.939998626709,326800,38.0940856933594
2014-05-23,55.0299987792969,55.1300010681152,54.7799987792969,54.8199996948242,328700,38.0108795166016
2014-05-27,55.2599983215332,55.5800018310547,54.9900016784668,55.0099983215332,763200,38.1426315307617
2014-05-28,55.0699996948242,55.2200012207031,54.8800010681152,55.060001373291,534900,38.177303314209
2014-05-29,54.8400001525879,55.2000007629395,54.5499992370605,54.8600006103516,545700,38.0386161804199
2014-05-30,54.9099998474121,55.4799995422363,54.7400016784668,55.4199981689453,667300,38.4269104003906
2014-06-02,55.4500007629395,55.5299987792969,55.0400009155273,55.0900001525879,446800,38.1981048583984
2014-06-03,54.9900016784668,55.2799987792969,54.8400001525879,54.9900016784668,562700,38.1287689208984
2014-06-04,54.9799995422363,55.0400009155273,54.6399993896484,54.7299995422363,486000,37.9484786987305
2014-06-05,54.7700004577637,55.2799987792969,54.6300010681152,55.189998626709,419700,38.2674369812012
2014-06-06,55.25,55.4799995422363,54.8199996948242,54.9599990844727,585300,38.1079597473145
2014-06-09,54.9900016784668,55.1399993896484,54.4300003051758,54.5299987792969,422100,37.8098068237305
2014-06-10,54.6100006103516,54.7400016784668,54.2900009155273,54.3899993896484,413800,37.7127304077148
2014-06-11,54.2799987792969,54.4799995422363,53.8300018310547,53.8400001525879,360400,37.3313789367676
2014-06-12,53.7900009155273,54.0699996948242,53.0400009155273,54.0499992370605,520800,37.476978302002
2014-06-13,54.060001373291,54.4300003051758,53.6100006103516,54.2200012207031,346700,37.5948600769043
2014-06-16,54.2200012207031,54.9599990844727,54.1699981689453,54.7200012207031,720000,37.9415588378906
2014-06-17,54.5699996948242,54.689998626709,54.0699996948242,54.4599990844727,640900,37.7612762451172
2014-06-18,54.4099998474121,55.8499984741211,54.4099998474121,55.7999992370605,798100,38.6903915405273
2014-06-19,55.939998626709,56.6100006103516,55.7700004577637,56.560001373291,740000,39.2173690795898
2014-06-20,56.6300010681152,56.7000007629395,55.9700012207031,56.1500015258789,1124400,38.9330787658691
2014-06-23,56.4199981689453,56.9000015258789,56.1599998474121,56.4799995422363,659300,39.1618881225586
2014-06-24,56.3400001525879,57.0099983215332,56.3400001525879,56.689998626709,670800,39.307502746582
2014-06-25,56.5200004577637,56.9199981689453,56.2599983215332,56.4500007629395,828900,39.1410827636719
2014-06-26,56.5400009155273,56.75,56.2299995422363,56.310001373291,711100,39.0440292358398
2014-06-27,56.2400016784668,56.7599983215332,56.0499992370605,56.4799995422363,1440900,39.1618881225586
2014-06-30,56.6699981689453,58.060001373291,56.6300010681152,57.8400001525879,1204800,40.1048851013184
2014-07-01,57.7200012207031,57.9500007629395,57.310001373291,57.7599983215332,1001000,40.0494194030762
2014-07-02,57.5099983215332,57.5299987792969,56.5,56.939998626709,1323100,39.4808464050293
2014-07-03,56.5200004577637,56.6300010681152,56.0200004577637,56.439998626709,744900,39.1341552734375
2014-07-07,56.4599990844727,57.0800018310547,56.1399993896484,56.3899993896484,1410800,39.0994834899902
2014-07-08,56.4099998474121,57.2200012207031,56.4099998474121,56.9799995422363,850800,39.5085868835449
2014-07-09,57.2200012207031,57.2200012207031,56.2000007629395,56.5099983215332,747200,39.1826934814453
2014-07-10,56.5200004577637,57.1100006103516,56.4599990844727,56.939998626709,445800,39.4808464050293
2014-07-11,56.8400001525879,57.2999992370605,56.7599983215332,56.7799987792969,685500,39.3699073791504
2014-07-14,56.9099998474121,57.0299987792969,55.9700012207031,56,1123000,38.8290672302246
2014-07-15,55.8699989318848,56.25,55.7000007629395,56,1718200,38.8290672302246
2014-07-16,56,56,55.4099998474121,55.7400016784668,1113800,38.6488037109375
2014-07-17,55.75,56.0299987792969,55.5900001525879,55.5900001525879,444900,38.5447807312012
2014-07-18,55.810001373291,56.8300018310547,55.4500007629395,56.8199996948242,1120000,39.3976402282715
2014-07-21,56.7000007629395,57.1399993896484,56.5400009155273,56.9799995422363,1343900,39.5085868835449
2014-07-22,57.0800018310547,57.2000007629395,56.7700004577637,57.0099983215332,1094300,39.5293731689453
2014-07-23,56.9099998474121,57.0999984741211,56.689998626709,56.8499984741211,663700,39.4184455871582
2014-07-24,56.7999992370605,56.9799995422363,56.6100006103516,56.8199996948242,475700,39.3976402282715
2014-07-25,56.7799987792969,56.9199981689453,56.2200012207031,56.2900009155273,401100,39.0301551818848
2014-07-28,56.439998626709,57.2000007629395,56.3199996948242,57.0999984741211,843400,39.5917854309082
2014-07-29,57.2799987792969,57.4000015258789,56.4300003051758,56.4300003051758,572900,39.1272239685059
2014-07-30,55.8699989318848,56.0099983215332,54.6599998474121,54.8499984741211,832600,38.4183883666992
2014-07-31,54.9099998474121,55.4799995422363,53.2900009155273,53.4900016784668,1673600,37.4658050537109
2014-08-01,53.5099983215332,54.4700012207031,53.4599990844727,53.9700012207031,1443000,37.8020095825195
2014-08-04,54,54,52.4700012207031,53.3699989318848,1476100,37.3817596435547
2014-08-05,53.1699981689453,53.5299987792969,52.6199989318848,52.8600006103516,655000,37.0245475769043
2014-08-06,52.6399993896484,52.75,52.1300010681152,52.1699981689453,1216700,36.5412406921387
2014-08-07,52.2799987792969,52.9099998474121,52.2099990844727,52.5699996948242,755300,36.821418762207
2014-08-08,52.5999984741211,53.6599998474121,52.5999984741211,53.6500015258789,828500,37.5778846740723
2014-08-11,53.6699981689453,53.8899993896484,53.310001373291,53.3699989318848,511100,37.3817596435547
2014-08-12,53.3199996948242,53.5299987792969,53.0999984741211,53.2900009155273,730100,37.3257331848145
2014-08-13,53.4199981689453,53.6300010681152,53.1199989318848,53.4099998474121,1683700,37.409782409668
2014-08-14,53.5499992370605,54.4099998474121,53.5499992370605,54.3499984741211,769000,38.0681762695312
2014-08-15,54.5400009155273,54.9300003051758,54.2099990844727,54.5200004577637,815900,38.187255859375
2014-08-18,54.6500015258789,54.8199996948242,54.2400016784668,54.3199996948242,624300,38.0471649169922
2014-08-19,54.4199981689453,55.0200004577637,54.310001373291,54.9599990844727,489400,38.4954414367676
2014-08-20,54.9500007629395,55.1300010681152,54.6399993896484,55.0699996948242,374100,38.5724830627441
2014-08-21,55.0900001525879,55.5200004577637,55.0800018310547,55.4199981689453,749000,38.8176231384277
2014-08-22,55.5,55.810001373291,55.0200004577637,55.7599983215332,1136900,39.0557708740234
2014-08-25,55.8400001525879,56.4300003051758,55.7700004577637,56.4000015258789,1239700,39.5040588378906
2014-08-26,56.4199981689453,56.5099983215332,55.4799995422363,55.560001373291,1194600,38.9156913757324
2014-08-27,55.689998626709,56.6300010681152,55.689998626709,56.6199989318848,1743600,39.6581344604492
2014-08-28,56.3499984741211,56.8400001525879,56.2999992370605,56.5800018310547,817000,39.6301231384277
2014-08-29,56.5900001525879,56.9700012207031,56.4799995422363,56.9500007629395,739700,39.8892784118652
2014-09-02,57.0400009155273,57.0699996948242,55.9500007629395,56.1500015258789,865000,39.3289489746094
2014-09-03,56.2200012207031,56.5,56.1699981689453,56.3199996948242,706600,39.4480209350586
2014-09-04,56.2700004577637,56.4199981689453,55.9099998474121,56.060001373291,690500,39.2659072875977
2014-09-05,56.1500015258789,56.810001373291,56.1500015258789,56.7999992370605,836300,39.7842216491699
2014-09-08,57.4199981689453,57.4700012207031,56.5099983215332,56.8600006103516,626000,39.8262519836426
2014-09-09,56.7900009155273,56.9000015258789,56.1800003051758,56.2299995422363,809500,39.3849830627441
2014-09-10,56.1500015258789,56.3899993896484,55.9599990844727,56.2400016784668,586000,39.3919944763184
2014-09-11,56.2599983215332,57.4199981689453,56.0499992370605,57.2099990844727,1379400,40.0713882446289
2014-09-12,56.8499984741211,57.0999984741211,56.3300018310547,56.6100006103516,1265700,39.6511383056641
2014-09-15,56.7700004577637,57.0999984741211,56.6500015258789,56.75,585900,39.749195098877
2014-09-16,56.6800003051758,57.5299987792969,56.6399993896484,57.3400001525879,571600,40.1624565124512
2014-09-17,57.4199981689453,57.7400016784668,57,57.2700004577637,980200,40.1134262084961
2014-09-18,57.2299995422363,57.4000015258789,56.1300010681152,56.2400016784668,994700,39.3919944763184
2014-09-19,56.5099983215332,56.6399993896484,56.2000007629395,56.5099983215332,1338800,39.5810928344727
2014-09-22,56.4000015258789,56.5200004577637,56.060001373291,56.2200012207031,913200,39.3779830932617
2014-09-23,56.1599998474121,56.2900009155273,55.8699989318848,55.9700012207031,581900,39.2028694152832
2014-09-24,55.9799995422363,56.0900001525879,55.3499984741211,55.5999984741211,907300,38.943717956543
2014-09-25,55.5099983215332,55.7799987792969,55,55,1122700,38.5234527587891
2014-09-26,55,55.1399993896484,54.4900016784668,54.9900016784668,720300,38.5164451599121
2014-09-29,54.6399993896484,55.0400009155273,54.5099983215332,54.8699989318848,696600,38.4324073791504
2014-09-30,54.9500007629395,55.3499984741211,54.1300010681152,54.6399993896484,1125100,38.271297454834
2014-10-01,54.7000007629395,55.3699989318848,54.5900001525879,54.810001373291,594200,38.3903770446777
2014-10-02,54.8400001525879,55.3300018310547,54.689998626709,54.9500007629395,604100,38.4884338378906
2014-10-03,55.0499992370605,55.6399993896484,54.6300010681152,55.5299987792969,539200,38.8946838378906
2014-10-06,55.7700004577637,55.8800010681152,55.1800003051758,55.4700012207031,466200,38.852653503418
2014-10-07,55.3300018310547,56.1300010681152,55.0699996948242,55.4300003051758,589100,38.8246307373047
2014-10-08,55.560001373291,57.0699996948242,55.3499984741211,56.9599990844727,1147400,39.8962860107422
2014-10-09,56.939998626709,57.5200004577637,55.9700012207031,55.9700012207031,1147700,39.2028694152832
2014-10-10,56.3400001525879,56.9900016784668,56.2299995422363,56.560001373291,785200,39.6161270141602
2014-10-13,56.6699981689453,57.6599998474121,56.5099983215332,57.0999984741211,842200,39.9943389892578
2014-10-14,57.4500007629395,58.75,57.1699981689453,57.9199981689453,843100,40.5687026977539
2014-10-15,57.7700004577637,58.3899993896484,56.2400016784668,57.3800010681152,1063900,40.1904678344727
2014-10-16,56.9099998474121,57.4300003051758,56.1599998474121,57.0900001525879,1031100,39.9873504638672
2014-10-17,57.4300003051758,57.9199981689453,56.5999984741211,57.7200012207031,688300,40.4286155700684
2014-10-20,57.7200012207031,58.560001373291,57.5900001525879,58.5,782800,40.9749374389648
2014-10-21,58.5,58.7099990844727,58.189998626709,58.5200004577637,702500,40.9889526367188
2014-10-22,58.5099983215332,59.2200012207031,58.1800003051758,58.7299995422363,586400,41.1360473632812
2014-10-23,58.9099998474121,59.439998626709,58.6100006103516,59.0999984741211,495500,41.395206451416
2014-10-24,59.2200012207031,59.3899993896484,58.8699989318848,59.1699981689453,638900,41.444221496582
2014-10-27,59.2299995422363,59.8400001525879,59.0099983215332,59.6100006103516,681100,41.7524261474609
2014-10-28,59.75,59.8300018310547,58.7400016784668,59.7700004577637,796000,41.8644790649414
2014-10-29,59.7700004577637,60,59.0699996948242,59.7599983215332,706900,41.8574829101562
2014-10-30,59.3300018310547,60.5499992370605,59.2700004577637,60.5200004577637,818800,42.8161125183105
2014-10-31,61,61.560001373291,59.8899993896484,61.4700012207031,1335600,43.4882011413574
2014-11-03,61.75,62.2700004577637,61.3699989318848,62.25,1066600,44.0400276184082
2014-11-04,62.0900001525879,62.7200012207031,61.5299987792969,61.6599998474121,940300,43.6226272583008
2014-11-05,62.0699996948242,62.9500007629395,61.7700004577637,62.8899993896484,1060100,44.4928131103516
2014-11-06,62.7900009155273,62.8400001525879,61.2299995422363,61.7900009155273,1305300,43.7145957946777
2014-11-07,61.9199981689453,62.5200004577637,61.6399993896484,62.5,648100,44.2168998718262
2014-11-10,62.5,62.8600006103516,62.1100006103516,62.810001373291,517900,44.4362106323242
2014-11-11,62.8300018310547,63.1300010681152,62.4900016784668,62.8199996948242,590300,44.4432907104492
2014-11-12,62.4199981689453,62.4199981689453,61.25,61.7999992370605,1096900,43.7216682434082
2014-11-13,62,62.0999984741211,61.0900001525879,61.2299995422363,620000,43.3184051513672
2014-11-14,60.9700012207031,61.1500015258789,60.6599998474121,60.7900009155273,519100,43.0071258544922
2014-11-17,60.6100006103516,61.8499984741211,60.6100006103516,61.8199996948242,587200,43.7358207702637
2014-11-18,61.9700012207031,62.560001373291,61.5800018310547,62.2400016784668,663200,44.0329437255859
2014-11-19,61.9500007629395,62.3499984741211,61.6100006103516,62.0800018310547,432600,43.9197540283203
2014-11-20,61.9099998474121,62.439998626709,61.5299987792969,61.9500007629395,423100,43.8277931213379
2014-11-21,62.4500007629395,62.8600006103516,62.0299987792969,62.7000007629395,1175300,44.3583869934082
2014-11-24,62.6500015258789,62.75,61.8600006103516,62.0200004577637,881500,43.8773193359375
2014-11-25,62.0499992370605,62.3199996948242,61.5499992370605,62.1500015258789,840900,43.9692802429199
2014-11-26,62.25,62.6199989318848,62.0299987792969,62.3699989318848,453500,44.1249160766602
2014-11-28,62.5900001525879,63.5,62.560001373291,63.2299995422363,423500,44.733341217041
2014-12-01,62.8499984741211,64.1100006103516,62.5999984741211,63.5999984741211,967500,44.9951210021973
2014-12-02,63.75,64.9199981689453,63.2900009155273,64.8399963378906,1442000,45.872386932373
2014-12-03,64.9300003051758,66.6800003051758,64.5400009155273,65.3300018310547,3864800,46.2190551757812
2014-12-04,65.3300018310547,66.2300033569336,65.1600036621094,65.8600006103516,1562800,46.593994140625
2014-12-05,65.4599990844727,66.0299987792969,65.1500015258789,65.9000015258789,1694300,46.6222991943359
2014-12-08,66.0800018310547,67.0999984741211,65.6900024414062,66.2200012207031,1407700,46.8486824035645
2014-12-09,65.9800033569336,66.5400009155273,65.4300003051758,65.9899978637695,1607800,46.6859741210938
2014-12-10,65.7799987792969,66.5500030517578,65.0199966430664,65.2699966430664,1283400,46.1765899658203
2014-12-11,65.3399963378906,66.3099975585938,65.3399963378906,65.870002746582,832400,46.6010704040527
2014-12-12,65.6999969482422,66.370002746582,65.25,65.5,743400,46.3393058776855
2014-12-15,65.5500030517578,66.0100021362305,64.2600021362305,64.5400009155273,915900,45.6601333618164
2014-12-16,64.6800003051758,65.4800033569336,64.1500015258789,64.4599990844727,1461600,45.6035346984863
2014-12-17,64.6900024414062,66.0299987792969,64.5500030517578,65.9899978637695,769400,46.6859741210938
