"Fecha","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
2013-12-06,79.4400024414062,80.0599975585938,78.4800033569336,79.9700012207031,2648900,53.3240127563477
2013-12-09,79.9700012207031,81.8300018310547,79.9599990844727,81.0299987792969,1846200,54.0308036804199
2013-12-10,80.6600036621094,80.9499969482422,78.9599990844727,79.7399978637695,1615700,53.1706428527832
2013-12-11,79.6900024414062,80.2399978637695,78.7900009155273,78.9300003051758,1351900,52.6305656433105
2013-12-12,79.0500030517578,80.129997253418,78.5100021362305,80.1100006103516,1519900,53.4173774719238
2013-12-13,80.1399993896484,81.8600006103516,80.1100006103516,81.5100021362305,1792000,54.3508834838867
2013-12-16,82,82.9599990844727,81.8499984741211,82.3600006103516,1968200,54.9176788330078
2013-12-17,82.2099990844727,83.0599975585938,82.0999984741211,82.8899993896484,2430700,55.2710800170898
2013-12-18,83.1999969482422,84.7099990844727,82.4199981689453,84.6399993896484,2379700,56.43798828125
2013-12-19,84.1600036621094,84.6999969482422,83.5899963378906,83.6800003051758,2118300,55.7978363037109
2013-12-20,83.5999984741211,84.4100036621094,83.3000030517578,83.7900009155273,2693400,55.8711929321289
2013-12-23,84.3600006103516,84.4300003051758,82.3300018310547,83.120002746582,1962700,55.424430847168
2013-12-24,80.379997253418,80.4599990844727,78.6800003051758,80.0299987792969,1715300,55.0871658325195
2013-12-26,80.370002746582,80.7799987792969,79.5500030517578,79.879997253418,2441800,54.9838829040527
2013-12-27,80.2099990844727,80.2099990844727,78.8300018310547,78.9100036621094,1438400,54.316219329834
2013-12-30,79.1100006103516,79.1800003051758,77.5899963378906,78.4400024414062,2752800,53.9926948547363
2013-12-31,78.9300003051758,79.4599990844727,78.129997253418,78.4599990844727,1307600,54.006462097168
2014-01-02,77.9599990844727,78.75,77.3199996948242,77.9599990844727,2070900,53.662296295166
2014-01-03,78.120002746582,79.5500030517578,77.8099975585938,79.1999969482422,1343300,54.5158424377441
2014-01-06,79,79.9700012207031,78.3899993896484,78.4000015258789,1961200,53.9651718139648
2014-01-07,78.5500030517578,79.0800018310547,77.2900009155273,77.8199996948242,1598100,53.5659523010254
2014-01-08,76.8199996948242,78.0400009155273,76.5899963378906,77.0599975585938,2578400,53.0428047180176
2014-01-09,77.3399963378906,77.8000030517578,76.9199981689453,77.0999984741211,1577700,53.0703392028809
2014-01-10,77.1999969482422,77.4800033569336,75.9000015258789,76.4899978637695,1727400,52.6504707336426
2014-01-13,76.3899993896484,76.4100036621094,73.8499984741211,74.0199966430664,2558300,50.9502906799316
2014-01-14,74.5699996948242,75.4499969482422,74.1900024414062,75.2900009155273,1706000,51.8244667053223
2014-01-15,75.379997253418,76.6999969482422,75.2200012207031,75.7600021362305,3598300,52.1479606628418
2014-01-16,75.3199996948242,75.9000015258789,75.120002746582,75.5,1246700,51.9690284729004
2014-01-17,75.2600021362305,75.8199996948242,75.0500030517578,75.4899978637695,1690400,51.9621200561523
2014-01-21,75.75,76.0999984741211,75.5699996948242,75.7300033569336,1223500,52.1273231506348
2014-01-22,75.75,76.379997253418,75.6800003051758,75.8499984741211,1145900,52.2099227905273
2014-01-23,75.370002746582,75.7200012207031,75.1900024414062,75.5100021362305,2061600,51.975902557373
2014-01-24,75.0100021362305,75.3099975585938,74.1999969482422,74.4199981689453,2508600,51.2256050109863
2014-01-27,74.4300003051758,75.0500030517578,72.8899993896484,72.9300003051758,3849800,50.2000312805176
2014-01-28,73.1800003051758,73.4100036621094,72.7799987792969,73.1999969482422,4170300,50.3858451843262
2014-01-29,72.7099990844727,73.4199981689453,72.1100006103516,72.3399963378906,2589600,49.7938804626465
2014-01-30,73.129997253418,74.8000030517578,72.629997253418,74.3199996948242,4651700,51.1567802429199
2014-01-31,73.5,75.3499984741211,73.2300033569336,74.7600021362305,4281100,51.4596405029297
2014-02-03,74.4800033569336,75.2099990844727,72.9800033569336,73.1800003051758,2735400,50.3720855712891
2014-02-04,70.6999969482422,74.1999969482422,70.5199966430664,73.6100006103516,2456900,50.6680717468262
2014-02-05,74.0500030517578,74.1600036621094,72.4000015258789,73.5599975585938,2180900,50.6336631774902
2014-02-06,73.9800033569336,76.1399993896484,73.5400009155273,75.9800033569336,1902300,52.2994079589844
2014-02-07,76.7099990844727,78,75.5699996948242,75.6900024414062,1852000,52.0998001098633
2014-02-10,75.6500015258789,76.3199996948242,75.0299987792969,75.5599975585938,1259400,52.0103034973145
2014-02-11,75.6399993896484,77.0500030517578,75.5,76.5500030517578,1258500,52.691764831543
2014-02-12,76.5800018310547,77.1699981689453,76.370002746582,76.8000030517578,735900,52.8638572692871
2014-02-13,76.4300003051758,77.1699981689453,76.0299987792969,76.9899978637695,884500,52.9946098327637
2014-02-14,76.7600021362305,77.5199966430664,76.6999969482422,77.1100006103516,910900,53.0772285461426
2014-02-18,77.1399993896484,77.4100036621094,76.129997253418,76.2200012207031,1776300,52.4646263122559
2014-02-19,75.7900009155273,76.6900024414062,74.7200012207031,74.7699966430664,1943100,51.4665374755859
2014-02-20,74.6800003051758,75.0599975585938,73.5400009155273,73.7600021362305,1694400,50.771312713623
2014-02-21,73.9000015258789,74.8199996948242,73.5699996948242,73.7099990844727,1789100,50.7368774414062
2014-02-24,73.9100036621094,74.9400024414062,73.6999969482422,74.3199996948242,2772200,51.1567802429199
2014-02-25,74.1699981689453,74.9100036621094,73.0999984741211,73.2600021362305,1421200,50.4271392822266
2014-02-26,73.3099975585938,73.5699996948242,71.8600006103516,72.5800018310547,2314000,49.9591026306152
2014-02-27,72.4100036621094,73.2399978637695,72.0999984741211,73.1600036621094,1942300,50.3583297729492
2014-02-28,73.1900024414062,73.9700012207031,72.9100036621094,73.8199996948242,1654500,50.8126258850098
2014-03-03,73.1800003051758,74.1900024414062,72.7699966430664,74.1100006103516,1796100,51.0122337341309
2014-03-04,75.1600036621094,76.2300033569336,75.0999984741211,76,2027600,52.3131828308105
2014-03-05,75.7699966430664,76.9700012207031,75.7099990844727,76.4199981689453,2588000,52.6022567749023
2014-03-06,76.2300033569336,77.1900024414062,75.8899993896484,76.7600021362305,1849700,53.1632957458496
2014-03-07,76.8399963378906,77.5400009155273,76.629997253418,76.9700012207031,1961900,53.3087348937988
2014-03-10,77.0500030517578,77.25,76.3499984741211,76.7300033569336,1066900,53.1425170898438
2014-03-11,76.6500015258789,77.1900024414062,75.6699981689453,75.9100036621094,1332700,52.5745735168457
2014-03-12,75.6900024414062,76.0500030517578,75,76.0500030517578,1299600,52.6715354919434
2014-03-13,76.3199996948242,76.3199996948242,74.7300033569336,74.7799987792969,2200800,51.7919425964355
2014-03-14,75.0599975585938,75.9100036621094,74.4599990844727,75.3600006103516,1506300,52.1936683654785
2014-03-17,75.8399963378906,76.4700012207031,75.8399963378906,76.2600021362305,987500,52.8169746398926
2014-03-18,76.120002746582,76.3600006103516,75.1399993896484,75.9100036621094,1674800,52.5745735168457
2014-03-19,75.7600021362305,75.9400024414062,74.9000015258789,75.7099990844727,2445200,52.4360618591309
2014-03-20,75.5299987792969,77.0699996948242,75.3600006103516,76.9199981689453,2521300,53.2741012573242
2014-03-21,77.75,77.75,77,77.4499969482422,2997500,53.6411666870117
2014-03-24,77.6699981689453,77.6699981689453,76.8000030517578,77.0400009155273,1526600,53.3572158813477
2014-03-25,77.370002746582,77.4100036621094,76.3300018310547,76.5400009155273,1640100,53.0109062194824
2014-03-26,76.879997253418,76.879997253418,74.9700012207031,75.0199966430664,1769600,51.958179473877
2014-03-27,74.870002746582,75,73.2200012207031,73.9199981689453,2019100,51.1963043212891
2014-03-28,74.1800003051758,74.8600006103516,73.5800018310547,73.8300018310547,931000,51.133975982666
2014-03-31,73.8899993896484,74.7399978637695,73.75,74.0199966430664,1411600,51.2655830383301
2014-04-01,74.4199981689453,75,72.25,72.6600036621094,3638300,50.3236618041992
2014-04-02,72.7300033569336,73.370002746582,71.75,72.2699966430664,3379400,50.0535354614258
2014-04-03,72.1100006103516,73.1600036621094,71.9400024414062,72.1800003051758,1843800,49.9912109375
2014-04-04,73.0199966430664,73.129997253418,70.5400009155273,70.5999984741211,2189800,48.8969116210938
2014-04-07,70.3600006103516,70.5699996948242,67.5100021362305,67.5899963378906,5082900,46.8122291564941
2014-04-08,67.8000030517578,69.3399963378906,67.0100021362305,69.129997253418,5285400,47.8788146972656
2014-04-09,68.0899963378906,69.7099990844727,68.0899963378906,69.5299987792969,2855700,48.1558418273926
2014-04-10,69.3099975585938,70.2600021362305,68.0199966430664,68.370002746582,2683400,47.3524360656738
2014-04-11,67.7600021362305,68.0899963378906,66.75,66.9499969482422,2073800,46.3689498901367
2014-04-14,67.2200012207031,67.9000015258789,66.620002746582,67.25,1426800,46.5767478942871
2014-04-15,67.5800018310547,67.9400024414062,66.4400024414062,67.7900009155273,1293000,46.9507293701172
2014-04-16,68.2099990844727,68.8300018310547,67.6699981689453,68.7300033569336,1191100,47.6017761230469
2014-04-17,68.7300033569336,69.6100006103516,68.6399993896484,69.3000030517578,1031100,47.9965629577637
2014-04-21,69.25,69.6100006103516,68.8099975585938,69.4300003051758,779400,48.0865783691406
2014-04-22,69.4100036621094,71.25,69.0999984741211,71.1399993896484,1610900,49.2709083557129
2014-04-23,70.9599990844727,71.6399993896484,70.9000015258789,71.4000015258789,1283900,49.4510040283203
2014-04-24,71.8899993896484,72,70.5100021362305,70.9000015258789,1119300,49.1046905517578
2014-04-25,70.8199996948242,70.9800033569336,70.3000030517578,70.3899993896484,799200,48.7514877319336
2014-04-28,70.620002746582,70.9400024414062,69.5800018310547,70.75,1201600,49.0008125305176
2014-04-29,70.7600021362305,71.3899993896484,70.4199981689453,70.8300018310547,1187100,49.056209564209
2014-04-30,70.6500015258789,70.8300018310547,69.8899993896484,70.3899993896484,2189500,48.7514877319336
2014-05-01,70.8099975585938,71.2399978637695,67.5400009155273,70.6800003051758,2918400,48.952335357666
2014-05-02,70.6699981689453,71,69.5199966430664,69.5699996948242,1662700,48.1835479736328
2014-05-05,69.1900024414062,69.9100036621094,68.4599990844727,69.75,1209600,48.3082237243652
2014-05-06,69.4000015258789,69.6500015258789,68.4899978637695,68.5500030517578,1543200,47.477108001709
2014-05-07,68.8399963378906,70.4199981689453,68.4000015258789,70.3600006103516,1621800,48.7306900024414
2014-05-08,70.0100021362305,70.5999984741211,69.0400009155273,69.1699981689453,1814400,47.9064979553223
2014-05-09,69.2300033569336,69.9199981689453,69,69.5899963378906,1407200,48.1973991394043
2014-05-12,69.9000015258789,71.0100021362305,69.3199996948242,70.9100036621094,1314700,49.1116409301758
2014-05-13,70.8399963378906,71.0100021362305,70.4000015258789,70.5899963378906,812700,48.8899841308594
2014-05-14,70.5800018310547,70.6999969482422,69.7699966430664,69.8099975585938,1120400,48.3497657775879
2014-05-15,69.8000030517578,69.9400024414062,69.2200012207031,69.4800033569336,1443800,48.1212120056152
2014-05-16,69.5199966430664,69.5199966430664,68.1900024414062,68.6800003051758,1053500,47.5671501159668
2014-05-19,68.6399993896484,70.4199981689453,68.4000015258789,70.3499984741211,1204300,48.7237663269043
2014-05-20,70.3300018310547,70.370002746582,67.9000015258789,68.5199966430664,1689600,47.4563217163086
2014-05-21,69,70.0999984741211,68.6600036621094,70.0199966430664,996400,48.4952087402344
2014-05-22,69.8399963378906,71.370002746582,69.7399978637695,71.3399963378906,1337800,49.4094390869141
2014-05-23,71.2900009155273,71.4000015258789,70.629997253418,71,1039800,49.1739540100098
2014-05-27,71.4000015258789,72.0299987792969,71.0999984741211,71.6699981689453,1553000,49.6379852294922
2014-05-28,71.5299987792969,72.1999969482422,71.3199996948242,71.9300003051758,1101700,49.818058013916
2014-05-29,72.0199966430664,72.4800033569336,71.5500030517578,72.4599990844727,1003700,50.185131072998
2014-05-30,72.4100036621094,72.4700012207031,71.8199996948242,72,1671200,49.866527557373
2014-06-02,72.0599975585938,72.2699966430664,71.0100021362305,71.9499969482422,1892500,49.831901550293
2014-06-03,71.5899963378906,72,70.75,70.9899978637695,1539300,49.1670227050781
2014-06-04,70.6600036621094,70.9700012207031,69.9300003051758,70.2600021362305,1620700,48.6614265441895
2014-06-05,70.5599975585938,70.6500015258789,69.1600036621094,69.5100021362305,1660800,48.1420021057129
2014-06-06,69.3000030517578,69.9800033569336,69.3000030517578,69.8199996948242,1079000,48.6858863830566
2014-06-09,69.9199981689453,71.0500030517578,69.620002746582,70.6100006103516,1620500,49.2367553710938
2014-06-10,69.9700012207031,70.120002746582,69.4000015258789,70.0299987792969,1327500,48.8323211669922
2014-06-11,69.870002746582,70.5500030517578,69.6500015258789,70.4599990844727,1554300,49.1321754455566
2014-06-12,70.379997253418,71.1699981689453,70.1399993896484,70.8899993896484,1463200,49.432014465332
2014-06-13,70.9899978637695,71.7699966430664,70.8300018310547,71.4499969482422,1514000,49.8224983215332
2014-06-16,71.4599990844727,71.5999984741211,70.3000030517578,70.9000015258789,1547700,49.4389762878418
2014-06-17,70.7799987792969,72.3099975585938,70.4800033569336,72.120002746582,1662000,50.2896842956543
2014-06-18,72.0599975585938,72.4899978637695,71.4300003051758,72.2799987792969,1305700,50.4012641906738
2014-06-19,72.1600036621094,72.2799987792969,70.7600021362305,71.7300033569336,1398900,50.0177574157715
2014-06-20,72.120002746582,72.129997253418,71.2900009155273,71.75,1771000,50.0316925048828
2014-06-23,71.6500015258789,72.2799987792969,71.3899993896484,72.1900024414062,788400,50.3384971618652
2014-06-24,71.879997253418,72,70.5299987792969,70.7699966430664,1229000,49.3483276367188
2014-06-25,70.9100036621094,71.4899978637695,70.5299987792969,70.6800003051758,1074100,49.2855834960938
2014-06-26,70.5299987792969,70.6500015258789,69.8600006103516,70.5,785700,49.160041809082
2014-06-27,70.3000030517578,70.6399993896484,70.0899963378906,70.4199981689453,1089900,49.1042861938477
2014-06-30,70.8499984741211,71.6999969482422,70.5599975585938,70.9499969482422,1530100,49.4738388061523
2014-07-01,70.9800033569336,71.3099975585938,70.75,70.9899978637695,1378600,49.5017395019531
2014-07-02,70.7699966430664,71.1800003051758,70.6100006103516,71.0599975585938,1085000,49.550537109375
2014-07-03,71.3499984741211,72.4599990844727,71.2600021362305,72.3600006103516,765400,50.4570388793945
2014-07-07,72.2399978637695,72.2799987792969,71.7099990844727,72.1399993896484,921700,50.303638458252
2014-07-08,72.0899963378906,72.2200012207031,70.7799987792969,71.0500030517578,1346300,49.543586730957
2014-07-09,71.2799987792969,71.629997253418,70.4499969482422,71.5800018310547,3081700,49.913143157959
2014-07-10,70.5999984741211,70.8099975585938,70.0599975585938,70.129997253418,1372600,48.9020614624023
2014-07-11,69.9400024414062,70.5899963378906,69.7399978637695,70.4899978637695,1400100,49.1530914306641
2014-07-14,71.3499984741211,71.5199966430664,70.8300018310547,71.2799987792969,823100,49.7039642333984
2014-07-15,71.3199996948242,71.7600021362305,71,71.2799987792969,808800,49.7039642333984
2014-07-16,71.3399963378906,71.5800018310547,70.6800003051758,71.0199966430664,831000,49.5226554870605
2014-07-17,70.5400009155273,71.4599990844727,70.5400009155273,71.129997253418,1295400,49.5993576049805
2014-07-18,71.4599990844727,72.9499969482422,71.0899963378906,72.4599990844727,1375900,50.5267753601074
2014-07-21,72.2099990844727,73.4599990844727,71.879997253418,73.379997253418,1603900,51.1682968139648
2014-07-22,73.4599990844727,74.7600021362305,73.4599990844727,74.5699996948242,1335300,51.9980812072754
2014-07-23,74.5400009155273,75.0999984741211,73.7699966430664,74.879997253418,1835000,52.2142524719238
2014-07-24,74.9000015258789,75.8899993896484,74.7900009155273,75.3600006103516,1687700,52.5489807128906
2014-07-25,75.0299987792969,75.5899963378906,74.5,75.0500030517578,1702700,52.3328170776367
2014-07-28,75.1500015258789,75.4499969482422,74.1500015258789,75.1399993896484,1176600,52.3955459594727
2014-07-29,75.1100006103516,75.9000015258789,74.9599990844727,75.5,1419700,52.6465759277344
2014-07-30,75.9000015258789,76.2200012207031,75.2300033569336,75.8300018310547,1524900,52.8767013549805
2014-07-31,74.5,75.4899978637695,73.5999984741211,73.9400024414062,2198700,51.5587882995605
2014-08-01,73.7099990844727,74.6800003051758,73.3499984741211,74.1800003051758,1692100,51.7261505126953
2014-08-04,74.3300018310547,74.4000015258789,73.7099990844727,74.1699981689453,1793400,51.7191848754883
2014-08-05,73.9000015258789,74.120002746582,73.2200012207031,73.6500015258789,1974300,51.3565711975098
2014-08-06,73.5500030517578,74.4800033569336,73.4400024414062,73.5899963378906,1524800,51.3147354125977
2014-08-07,74.0500030517578,74.0500030517578,73.0199966430664,73.2200012207031,1617500,51.0567474365234
2014-08-08,73.5,73.620002746582,72.9100036621094,73.3499984741211,2550800,51.1473770141602
2014-08-11,73.6900024414062,73.9300003051758,73.2799987792969,73.370002746582,1325000,51.1613311767578
2014-08-12,73.25,73.5299987792969,72.9499969482422,73.2099990844727,1712100,51.0497436523438
2014-08-13,72.25,73.6999969482422,72.25,73.5400009155273,1622500,51.2798500061035
2014-08-14,73.5400009155273,73.75,73.3600006103516,73.5899963378906,923500,51.3147354125977
2014-08-15,73.9499969482422,73.9499969482422,72.8899993896484,73.3600006103516,1307400,51.1543464660645
2014-08-18,73.9400024414062,74.3199996948242,73.6900024414062,73.8099975585938,1088700,51.4681434631348
2014-08-19,73.9800033569336,73.9800033569336,73.1699981689453,73.5100021362305,965100,51.2589454650879
2014-08-20,73.4100036621094,74.2399978637695,73.370002746582,74.1699981689453,874000,51.7191848754883
2014-08-21,74.0800018310547,74.6999969482422,73.8499984741211,74.6399993896484,1066500,52.0468902587891
2014-08-22,74.4599990844727,75.1900024414062,74.2200012207031,74.8600006103516,958800,52.2003059387207
2014-08-25,75.3300018310547,75.9899978637695,74.9400024414062,75.6500015258789,983900,52.7511711120605
2014-08-26,75.370002746582,76.6900024414062,75.370002746582,76.3600006103516,1177600,53.2462921142578
2014-08-27,76.2600021362305,76.5500030517578,75.9899978637695,76.4599990844727,933200,53.3159942626953
2014-08-28,75.9400024414062,76.6900024414062,75.9300003051758,76.5800018310547,1042400,53.3996887207031
2014-08-29,76.879997253418,77.4199981689453,76.5,76.5500030517578,1084900,53.3787727355957
2014-09-02,76.5800018310547,77.0999984741211,76.4000015258789,76.75,1255000,53.5182266235352
2014-09-03,77.0299987792969,77.1999969482422,76,76.5199966430664,927700,53.3578453063965
2014-09-04,76.6699981689453,77.0199966430664,76.25,76.6100006103516,1169200,53.4205932617188
2014-09-05,76.5299987792969,76.5500030517578,75.8499984741211,76.4499969482422,1345800,53.309009552002
2014-09-08,76.0199966430664,76.3099975585938,75.629997253418,75.9400024414062,1020000,53.2809600830078
2014-09-09,75.9199981689453,76.1500015258789,75.3899993896484,75.6800003051758,895400,53.0985527038574
2014-09-10,75.8899993896484,76.2799987792969,75.3000030517578,76.0100021362305,1157200,53.3300895690918
2014-09-11,75.9100036621094,77.5999984741211,75.9100036621094,77.5199966430664,1514200,54.389518737793
2014-09-12,77.5299987792969,79.3600006103516,77.5199966430664,79.3300018310547,2321600,55.6594581604004
2014-09-15,79,80.1600036621094,78.879997253418,79.8199996948242,1880900,56.0032653808594
2014-09-16,79.6399993896484,80.4199981689453,79.1800003051758,79.870002746582,1435600,56.0383377075195
2014-09-17,79.75,81.0199966430664,79.4599990844727,80.6900024414062,1933200,56.6136703491211
2014-09-18,80.3399963378906,83.6100006103516,80.1100006103516,82.9599990844727,3067400,58.2063369750977
2014-09-19,83.6600036621094,83.6600036621094,82.1399993896484,82.8399963378906,2227200,58.1221389770508
2014-09-22,82.6699981689453,83.1500015258789,82.1800003051758,82.5699996948242,1520400,57.9326858520508
2014-09-23,82.5400009155273,83,81.1100006103516,81.129997253418,1652100,56.9223747253418
2014-09-24,81.129997253418,81.5899963378906,80.8000030517578,81.2799987792969,1185100,57.0276145935059
2014-09-25,80.9599990844727,81.2300033569336,78.9800033569336,79.1999969482422,2158200,55.5682563781738
2014-09-26,79.7399978637695,80.1600036621094,78.7200012207031,80.0299987792969,1852500,56.150577545166
2014-09-29,79.3000030517578,79.9199981689453,78.9199981689453,79.5,1544200,55.7787322998047
2014-09-30,79.5699996948242,80.2399978637695,79.3899993896484,79.9599990844727,1983200,56.1014671325684
2014-10-01,79.9599990844727,80.0100021362305,79.2300033569336,79.4000015258789,2005100,55.7085647583008
2014-10-02,79.7300033569336,80.9400024414062,79.620002746582,80.4199981689453,2299600,56.4242172241211
2014-10-03,79.7600021362305,81.3499984741211,79.7600021362305,80.9499969482422,1683100,56.7960815429688
2014-10-06,81.2900009155273,81.75,80.9100036621094,81.3499984741211,1909800,57.0767364501953
2014-10-07,80.9400024414062,81.3099975585938,79.7200012207031,79.75,1715500,55.9541358947754
2014-10-08,79.9199981689453,81.1999969482422,79.7099990844727,81.1600036621094,3011600,56.9434127807617
2014-10-09,80.9300003051758,81.5,80.370002746582,80.9800033569336,1755100,56.8171081542969
2014-10-10,81.1100006103516,82.620002746582,80.9400024414062,81.6100006103516,1683200,57.2591590881348
2014-10-13,80.8199996948242,81.3300018310547,78.870002746582,79.0100021362305,1980100,55.4349365234375
2014-10-14,79.6699981689453,80.5800018310547,79.5199966430664,79.8499984741211,1549600,56.0243072509766
2014-10-15,79.0599975585938,80.5699996948242,75.9400024414062,79.3099975585938,3139700,55.6454162597656
2014-10-16,77.9899978637695,79.7600021362305,77.5599975585938,79.129997253418,1824400,55.5191345214844
2014-10-17,79.5699996948242,80.0299987792969,77.7799987792969,78.2600021362305,2333600,54.9087371826172
2014-10-20,78.3300018310547,79.6500015258789,77.8199996948242,79.3899993896484,1336600,55.701545715332
2014-10-21,80.0199966430664,80.0599975585938,79.4400024414062,80.0400009155273,1096700,56.1575889587402
2014-10-22,80.25,80.3000030517578,79.2900009155273,79.4899978637695,1071700,55.7717170715332
2014-10-23,80.3300018310547,81.6699981689453,79.9800033569336,81.1999969482422,1388000,56.9714851379395
2014-10-24,81.0599975585938,82.4199981689453,81.0199966430664,82.3099975585938,1063400,57.7502708435059
2014-10-27,82.2200012207031,82.7900009155273,81.7300033569336,81.9800033569336,1129600,57.5187377929688
2014-10-28,82.0500030517578,82.4300003051758,80.75,81.3300018310547,1750500,57.0626945495605
2014-10-29,81.1399993896484,82.0999984741211,80.8199996948242,81.8300018310547,1516900,57.4134979248047
2014-10-30,81.5500030517578,82.1600036621094,80.6100006103516,81.5599975585938,1631200,57.224063873291
2014-10-31,82.75,83.879997253418,82.3199996948242,83.8099975585938,2979800,58.8027076721191
2014-11-03,84.1100006103516,85,83.8300018310547,84.7900009155273,1832800,59.4902877807617
2014-11-04,84.6800003051758,85.379997253418,84.5899963378906,85.2699966430664,1734100,59.8270797729492
2014-11-05,85.7300033569336,86.1800003051758,85.25,85.7699966430664,1521100,60.1778717041016
2014-11-06,85.6999969482422,86.4000015258789,85.4899978637695,86.2699966430664,969100,60.5286827087402
2014-11-07,86.0800018310547,86.4000015258789,85.0699996948242,85.5999984741211,939200,60.0586090087891
2014-11-10,85.5999984741211,86.0400009155273,85.0199966430664,85.9499969482422,1041500,60.3041725158691
2014-11-11,86,86.3899993896484,85.6100006103516,86.2900009155273,752300,60.5427513122559
2014-11-12,86.0699996948242,86.2799987792969,85.4899978637695,85.5999984741211,1062700,60.0586090087891
2014-11-13,85.9499969482422,86.1399993896484,84.870002746582,85.1399993896484,1282800,59.7358627319336
2014-11-14,85.1900024414062,85.5100021362305,84.7099990844727,84.8199996948242,1277300,59.5113334655762
2014-11-17,84.6100006103516,84.8499984741211,83.8499984741211,84.0899963378906,1327800,58.9991722106934
2014-11-18,84.3899993896484,84.4499969482422,83.3399963378906,83.7099990844727,1467300,58.732536315918
2014-11-19,83.5100021362305,84.0199966430664,82.7200012207031,83.7799987792969,1510600,58.781665802002
2014-11-20,83.1900024414062,84,82.5100021362305,83.5899963378906,1300900,58.6483535766602
2014-11-21,84.5800018310547,84.5800018310547,82.8300018310547,83.1399993896484,1159800,58.3326072692871
2014-11-24,83.5599975585938,84.1900024414062,83.0299987792969,83.3600006103516,998600,58.4869689941406
2014-11-25,83.0100021362305,84,83,83.5299987792969,1856900,58.6062469482422
2014-11-26,83.5999984741211,83.8399963378906,83.2900009155273,83.6900024414062,1093600,58.7185325622559
2014-11-28,84.120002746582,84.9100036621094,83.8499984741211,84.6399993896484,1370000,59.3850402832031
2014-12-01,84.5899963378906,84.8300018310547,84.0100021362305,84.6100006103516,1398900,59.3640022277832
2014-12-02,84.6500015258789,85.6399993896484,84.370002746582,85.6100006103516,1713700,60.0656127929688
2014-12-03,85.3899993896484,86.8000030517578,85.0899963378906,86.7399978637695,1420000,60.8584594726562
2014-12-04,86.4300003051758,87.2600021362305,86.2399978637695,87.2399978637695,1315000,61.2092704772949
2014-12-05,87.6500015258789,88.879997253418,87.4800033569336,88.7399978637695,2018700,62.2616882324219
2014-12-08,87.9599990844727,89.4899978637695,87.5899963378906,88.9300003051758,1922200,62.7272186279297
2014-12-09,88.0400009155273,88.6399993896484,86.9800033569336,88.5800018310547,1085100,62.4803466796875
2014-12-10,88.2200012207031,89.5299987792969,88,89.0299987792969,2210700,62.7977600097656
2014-12-11,89.5199966430664,89.9899978637695,88.3399963378906,88.4800033569336,1902900,62.4098281860352
2014-12-12,87.8199996948242,88.379997253418,87.0400009155273,87.0800018310547,1427200,61.4223175048828
2014-12-15,87.6699981689453,88.1699981689453,87,87.9400024414062,1758100,62.0289115905762
