"Fecha","VMC.Open","VMC.High","VMC.Low","VMC.Close","VMC.Volume","VMC.Adjusted"
2013-12-02,56.560001373291,56.9199981689453,55.7700004577637,56.560001373291,500200,52.3597030639648
2013-12-03,56.2099990844727,56.5699996948242,54.7299995422363,55.5099983215332,426600,51.3876762390137
2013-12-04,54.9199981689453,55.4099998474121,53.5499992370605,54.4500007629395,707500,50.4064140319824
2013-12-05,54.2400016784668,54.7900009155273,53.939998626709,54.6199989318848,588600,50.5637702941895
2013-12-06,55.1199989318848,56.8699989318848,55.1199989318848,55.9199981689453,808900,51.7672309875488
2013-12-09,55.9799995422363,56.560001373291,55.2599983215332,55.6100006103516,591900,51.4802551269531
2013-12-10,55.4700012207031,56.0900001525879,54.9000015258789,54.9599990844727,484300,50.8785247802734
2013-12-11,54.9700012207031,55,53.689998626709,53.9000015258789,662200,49.8972473144531
2013-12-12,53.8699989318848,54.5499992370605,53.6500015258789,54.4099998474121,533700,50.3693695068359
2013-12-13,56.75,56.75,55.2999992370605,56.1300010681152,864600,51.9616470336914
2013-12-16,56.3600006103516,56.9799995422363,56.1399993896484,56.7099990844727,743000,52.4985618591309
2013-12-17,56.4199981689453,56.6699981689453,55.9900016784668,56.4900016784668,496100,52.2949104309082
2013-12-18,56.4599990844727,58.0699996948242,56.1500015258789,57.7400016784668,698500,53.4520835876465
2013-12-19,57.4900016784668,57.5900001525879,56.5900001525879,57.1599998474121,447900,52.915153503418
2013-12-20,57.7000007629395,57.9900016784668,57.2999992370605,57.3400001525879,1114400,53.0817909240723
2013-12-23,57.6599998474121,58.060001373291,57.4199981689453,57.689998626709,549400,53.4057960510254
2013-12-24,57.6599998474121,58.3600006103516,57.4500007629395,57.9900016784668,322500,53.683521270752
2013-12-26,58.439998626709,58.5099983215332,57.8499984741211,58.2700004577637,441900,53.9427185058594
2013-12-27,58.6500015258789,58.6500015258789,58.0699996948242,58.6399993896484,360100,54.2852401733398
2013-12-30,58.5400009155273,59.5,58.5200004577637,59.4900016784668,940900,55.0721130371094
2013-12-31,59.4000015258789,59.7000007629395,58.8499984741211,59.4199981689453,513500,55.0073127746582
2014-01-02,59.3400001525879,59.4099998474121,58.5099983215332,58.6800003051758,497000,54.3222579956055
2014-01-03,58.7400016784668,59.6500015258789,58.5499992370605,58.5900001525879,436800,54.2389602661133
2014-01-06,58.7599983215332,58.7999992370605,57.5499992370605,58.060001373291,615500,53.7483139038086
2014-01-07,58.2700004577637,59.0400009155273,58.25,58.8400001525879,901200,54.4704132080078
2014-01-08,58.7099990844727,59.5900001525879,58.5900001525879,59.3499984741211,702000,54.942512512207
2014-01-09,59.560001373291,59.9300003051758,58.7999992370605,59.8199996948242,716300,55.377613067627
2014-01-10,60,60.060001373291,59.0999984741211,59.4199981689453,1119600,55.0073127746582
2014-01-13,59.189998626709,59.9700012207031,58.3800010681152,58.6599998474121,902000,54.3037376403809
2014-01-14,58.9599990844727,59.3199996948242,58.6800003051758,59.2099990844727,1538700,54.8129196166992
2014-01-15,59.1800003051758,59.6800003051758,58.810001373291,59.6800003051758,2008500,55.2480201721191
2014-01-16,59.5999984741211,60.2700004577637,59.3199996948242,59.9099998474121,1272500,55.4609336853027
2014-01-17,59.9300003051758,59.9799995422363,59.2999992370605,59.6500015258789,841500,55.2202262878418
2014-01-21,59.9599990844727,60.1500015258789,59.3400001525879,59.9799995422363,1088400,55.5257301330566
2014-01-22,60.0999984741211,60.1699981689453,59.4900016784668,59.5999984741211,459100,55.1739463806152
2014-01-23,60.7799987792969,62.4000015258789,60.1199989318848,61.310001373291,1835700,56.7569618225098
2014-01-24,60.8899993896484,61.3400001525879,58.7999992370605,59.5699996948242,1886700,55.146183013916
2014-01-27,60.1399993896484,60.1399993896484,57.8600006103516,58.0400009155273,1467800,53.729808807373
2014-01-28,59.2700004577637,63.0499992370605,59.2000007629395,61.5800018310547,2675000,57.0069122314453
2014-01-29,60.6699981689453,62.9099998474121,60.4199981689453,62.2599983215332,1283800,57.6363983154297
2014-01-30,62.6500015258789,62.810001373291,61.3199996948242,61.6800003051758,1080100,57.0994873046875
2014-01-31,60.4000015258789,62.7299995422363,60.2400016784668,61.7299995422363,866200,57.1457672119141
2014-02-03,61.6800003051758,62.310001373291,58.6800003051758,59.0499992370605,1302300,54.6647911071777
2014-02-04,59.0999984741211,60.4199981689453,58.9300003051758,59.8800010681152,1149600,55.4331474304199
2014-02-05,59.8800010681152,61.3899993896484,59.4500007629395,60.189998626709,1774900,55.7201347351074
2014-02-06,61.5800018310547,67.9700012207031,61.5800018310547,65.6600036621094,4067700,60.783935546875
2014-02-07,66,66.3499984741211,63.8400001525879,64.7600021362305,2058800,59.9507446289062
2014-02-10,65.4599990844727,66.379997253418,64.7099990844727,65.1800003051758,1145900,60.3395614624023
2014-02-11,65.1100006103516,66.0899963378906,64.5500030517578,65.5400009155273,1238300,60.6728248596191
2014-02-12,65.9499969482422,66.25,65.0699996948242,65.379997253418,719400,60.5247039794922
2014-02-13,64.9899978637695,66.1999969482422,64.4100036621094,66,1055300,61.0986671447754
2014-02-14,66.0500030517578,66.8000030517578,65.4700012207031,66.3300018310547,743500,61.4041519165039
2014-02-18,66.5299987792969,67.379997253418,65.9700012207031,66.4400024414062,869900,61.5059928894043
2014-02-19,66.0299987792969,67.1500015258789,64.6800003051758,64.9199981689453,957300,60.0988616943359
2014-02-20,64.9300003051758,65.4599990844727,64.2300033569336,65.3000030517578,662700,60.4972534179688
2014-02-21,65.4100036621094,66.1900024414062,65.4100036621094,65.7300033569336,706900,60.8956260681152
2014-02-24,65.8899993896484,66.4800033569336,65,65.0299987792969,592600,60.2470970153809
2014-02-25,65.0100021362305,65.9899978637695,64.5699996948242,65.5500030517578,563800,60.7288513183594
2014-02-26,65.7799987792969,68.1100006103516,65.5199966430664,66.9599990844727,1209100,62.0351676940918
2014-02-27,66.9499969482422,68.4499969482422,66.9499969482422,67.9300003051758,802500,62.9338035583496
2014-02-28,67.879997253418,68.5899963378906,67.2799987792969,67.9300003051758,811300,62.9338035583496
2014-03-03,67.5400009155273,68.5500030517578,67.3399963378906,68.3600006103516,974500,63.3321762084961
2014-03-04,69.3099975585938,69.5,68.4599990844727,69.0100021362305,840300,63.934383392334
2014-03-05,68.879997253418,69.2200012207031,67.9300003051758,68.1999969482422,768500,63.1839332580566
2014-03-06,68.3600006103516,68.8600006103516,67.7200012207031,67.9899978637695,726200,62.9894142150879
2014-03-07,68.4199981689453,69.1800003051758,68.1399993896484,68.8499984741211,830800,63.7861518859863
2014-03-10,68.5800018310547,68.75,67.2399978637695,68.1399993896484,624700,63.1283531188965
2014-03-11,68.4899978637695,68.7699966430664,67.1999969482422,67.4800033569336,682800,62.5169143676758
2014-03-12,66.9499969482422,67.370002746582,66.879997253418,66.9300003051758,809700,62.0073585510254
2014-03-13,67.3499984741211,67.3499984741211,65.6100006103516,65.7900009155273,652300,60.9512062072754
2014-03-14,65.7200012207031,66.6999969482422,65.6100006103516,66.2300033569336,606000,61.358829498291
2014-03-17,66.4899978637695,67.2900009155273,66.2200012207031,66.7300033569336,707300,61.8220596313477
2014-03-18,66.8000030517578,67.5400009155273,66.6699981689453,67.4000015258789,927100,62.4427909851074
2014-03-19,67.6900024414062,68.3099975585938,66.6600036621094,67.1999969482422,673000,62.2575149536133
2014-03-20,66.9300003051758,67.1800003051758,66.0999984741211,67.0100021362305,672700,62.081470489502
2014-03-21,67.4400024414062,67.4400024414062,66.0800018310547,66.1100006103516,1293300,61.2476615905762
2014-03-24,66.2699966430664,66.5999984741211,64.8000030517578,65.120002746582,658300,60.3304824829102
2014-03-25,65.5599975585938,66.0899963378906,65.379997253418,65.9100036621094,487200,61.0623931884766
2014-03-26,66.1699981689453,66.4599990844727,64.5599975585938,64.6100006103516,660900,59.8579978942871
2014-03-27,64.5599975585938,65.2200012207031,63.8300018310547,65.1100006103516,656400,60.321216583252
2014-03-28,65.5199966430664,66.9700012207031,65.2600021362305,66.3899993896484,702900,61.5070762634277
2014-03-31,66.8600006103516,67.5400009155273,66.1699981689453,66.4499969482422,1018800,61.5626602172852
2014-04-01,66.870002746582,66.870002746582,65.870002746582,66.4800033569336,763100,61.590461730957
2014-04-02,66.3199996948242,66.5899963378906,65.5100021362305,65.7200012207031,781900,60.8863525390625
2014-04-03,66.0500030517578,67,65.5999984741211,66.3399963378906,890700,61.4607543945312
2014-04-04,66.8000030517578,68.2900009155273,65.6699981689453,66.3300018310547,1419900,61.4514808654785
2014-04-07,66.4700012207031,66.9199981689453,63.8199996948242,64.0699996948242,1055900,59.3577194213867
2014-04-08,64.0400009155273,64.5699996948242,63.1800003051758,63.9599990844727,969500,59.255802154541
2014-04-09,64.3300018310547,65.4100036621094,63.7999992370605,65.1100006103516,872200,60.321216583252
2014-04-10,65.1999969482422,66.4400024414062,64.4899978637695,64.8199996948242,1276500,60.0525436401367
2014-04-11,64.7799987792969,64.8499984741211,63.6300010681152,63.7200012207031,871800,59.0334396362305
2014-04-14,64.1600036621094,64.629997253418,62.9500007629395,63.560001373291,606700,58.8852081298828
2014-04-15,63.6100006103516,63.8899993896484,62.2200012207031,63.6500015258789,9e+05,58.9686050415039
2014-04-16,63.9799995422363,64.9499969482422,63.7000007629395,64.879997253418,617700,60.1081390380859
2014-04-17,64.5699996948242,65.0400009155273,62.9799995422363,64.75,1915200,59.9876899719238
2014-04-21,64.7799987792969,65.5699996948242,64.4400024414062,65.2200012207031,714700,60.4231376647949
2014-04-22,65.2200012207031,65.8000030517578,64.5500030517578,64.6100006103516,1277400,59.8579978942871
2014-04-23,64.5800018310547,65.0199966430664,63.9700012207031,64.4100036621094,772900,59.6727142333984
2014-04-24,65,65.2699966430664,63.5400009155273,65.25,979500,60.4509315490723
2014-04-25,64.9899978637695,65,63.5400009155273,64.0699996948242,767900,59.3577194213867
2014-04-28,64.1500015258789,64.3600006103516,61.3800010681152,61.8899993896484,1580800,57.3380393981934
2014-04-29,62.0699996948242,64.1999969482422,61.7799987792969,64,1546700,59.2928619384766
2014-04-30,63.9799995422363,64.8099975585938,63.189998626709,64.5299987792969,1181000,59.7838668823242
2014-05-01,64.5599975585938,66.1399993896484,64.379997253418,64.7799987792969,2268100,60.0154991149902
2014-05-02,65.25,65.6699981689453,64.7399978637695,65.1500015258789,933600,60.3582725524902
2014-05-05,64.8899993896484,65.0899963378906,63.8699989318848,65.0100021362305,1235800,60.2285690307617
2014-05-06,63.5,65.9700012207031,63.2900009155273,63.3199996948242,1328500,58.6628608703613
2014-05-07,63.4000015258789,64.0999984741211,62.0299987792969,62.2299995422363,1627400,57.6530456542969
2014-05-08,62.25,63.2599983215332,60.9099998474121,61.0999984741211,1332400,56.6061477661133
2014-05-09,61.1199989318848,61.2599983215332,59.5200004577637,59.9199981689453,1367000,55.5129470825195
2014-05-12,60.5800018310547,62.3300018310547,60.5200004577637,62.1399993896484,1056200,57.5696601867676
2014-05-13,62.0400009155273,62.8600006103516,61.4099998474121,61.6599998474121,979600,57.1249580383301
2014-05-14,61.5499992370605,61.5499992370605,60.8800010681152,60.8800010681152,682300,56.4023208618164
2014-05-15,60.560001373291,60.5699996948242,58.939998626709,59.7400016784668,1196300,55.3461685180664
2014-05-16,59.6800003051758,60.6500015258789,59.5400009155273,60.4300003051758,957700,55.9854202270508
2014-05-19,60.5,60.6300010681152,59.8600006103516,60.5800018310547,986200,56.1244010925293
2014-05-20,60.4000015258789,60.5999984741211,59.2299995422363,59.5699996948242,482400,55.1886787414551
2014-05-21,59.7000007629395,60.3300018310547,58.9599990844727,59.1699981689453,917600,54.8180885314941
2014-05-22,59.2799987792969,60.0200004577637,58.8800010681152,59.9099998474121,995200,55.5506057739258
2014-05-23,59.9500007629395,61.3499984741211,59.6199989318848,61.189998626709,740100,56.737476348877
2014-05-27,61.4000015258789,61.7200012207031,61.0400009155273,61.3499984741211,756500,56.8858375549316
2014-05-28,61.4700012207031,61.9700012207031,61.25,61.4099998474121,891200,56.9414596557617
2014-05-29,61.8300018310547,62.0999984741211,60.1399993896484,60.9300003051758,601400,56.4963836669922
2014-05-30,60.8400001525879,61.0200004577637,60.3699989318848,60.9700012207031,508800,56.5334815979004
2014-06-02,60.9300003051758,61.4199981689453,60.4700012207031,61.2700004577637,695500,56.8116493225098
2014-06-03,60.9099998474121,61.3699989318848,60.5699996948242,60.9900016784668,674800,56.5520210266113
2014-06-04,60.7799987792969,61.3899993896484,60.5900001525879,61.2799987792969,432500,56.8209190368652
2014-06-05,61.2299995422363,63.0999984741211,61.1500015258789,62.7999992370605,1072900,58.2303237915039
2014-06-06,63.0200004577637,63.7999992370605,63.0099983215332,63.5299987792969,543400,58.9072036743164
2014-06-09,63.3699989318848,64.2699966430664,63.2000007629395,63.4000015258789,529200,58.7866592407227
2014-06-10,63.3499984741211,65.0500030517578,63.3499984741211,64.9100036621094,788600,60.1867942810059
2014-06-11,64.6900024414062,64.9100036621094,63.6300010681152,64.0899963378906,562600,59.426456451416
2014-06-12,64.1999969482422,64.4400024414062,63.5299987792969,63.939998626709,845800,59.2873725891113
2014-06-13,63.7799987792969,64.7900009155273,63.5499992370605,64.75,708600,60.0384254455566
2014-06-16,64.5500030517578,65.1800003051758,64.2600021362305,64.5400009155273,668200,59.8437156677246
2014-06-17,63.7400016784668,64.8000030517578,63.5900001525879,63.8499984741211,638000,59.203914642334
2014-06-18,63.8300018310547,65.4000015258789,63.3400001525879,65.1900024414062,818500,60.4464225769043
2014-06-19,65.1600036621094,65.4199981689453,64.5,65.0100021362305,551900,60.2795257568359
2014-06-20,65.0599975585938,65.3300018310547,64.5800018310547,65.2399978637695,1253800,60.4927673339844
2014-06-23,65.1900024414062,66.1699981689453,64.8399963378906,65,719800,60.2702560424805
2014-06-24,64.6800003051758,65.0500030517578,63.6199989318848,63.8600006103516,519700,59.2131881713867
2014-06-25,63.4500007629395,63.9599990844727,63.1399993896484,63.5,654000,58.87939453125
2014-06-26,63.5999984741211,63.5999984741211,62.5099983215332,63.0299987792969,717100,58.4435920715332
2014-06-27,62.6699981689453,64.1399993896484,62.6699981689453,63.9000015258789,823500,59.2502937316895
2014-06-30,64.0500030517578,64.2200012207031,63.2599983215332,63.75,593400,59.1111869812012
2014-07-01,64.2399978637695,64.9400024414062,64.2200012207031,64.3099975585938,786600,59.6304359436035
2014-07-02,64.0500030517578,64.1399993896484,63.1300010681152,63.5299987792969,1105200,58.9072036743164
2014-07-03,63.5999984741211,64.4499969482422,63.5999984741211,64.3600006103516,544600,59.6768035888672
2014-07-07,64.0100021362305,64.1600036621094,63.4799995422363,63.7400016784668,679000,59.1019248962402
2014-07-08,63.5400009155273,64.8399963378906,63.2200012207031,64.3000030517578,924600,59.6211776733398
2014-07-09,64.4800033569336,64.9499969482422,64.2799987792969,64.9199981689453,548500,60.1960411071777
2014-07-10,63.7099990844727,64.7300033569336,63.3600006103516,64.5,836700,59.8066177368164
2014-07-11,64.379997253418,65.1900024414062,63.8600006103516,65.1600036621094,547200,60.4185981750488
2014-07-14,64.6800003051758,64.8099975585938,63.9599990844727,64.370002746582,852200,59.6860847473145
2014-07-15,64.3000030517578,64.7099990844727,64.0699996948242,64.1999969482422,706900,59.5284538269043
2014-07-16,64.4700012207031,64.7200012207031,63.5900001525879,64.4100036621094,438200,59.7231674194336
2014-07-17,63.7799987792969,63.9700012207031,62.8199996948242,62.9900016784668,726600,58.4065017700195
2014-07-18,63.1199989318848,64.2699966430664,62.9700012207031,64.0500030517578,583300,59.3893661499023
2014-07-21,63.810001373291,64.0599975585938,63.0800018310547,63.560001373291,382100,58.9350128173828
2014-07-22,64.0500030517578,64.620002746582,63.9799995422363,64.5699996948242,485600,59.8715209960938
2014-07-23,65.5599975585938,66.0800018310547,64.0400009155273,65.8399963378906,965400,61.0491142272949
2014-07-24,65.2200012207031,66.0100021362305,64.5500030517578,65.9499969482422,1219700,61.1511039733887
2014-07-25,65.6900024414062,65.6900024414062,65.0899963378906,65.1999969482422,522800,60.4556770324707
2014-07-28,65.0699996948242,65.1800003051758,64.1999969482422,64.4899978637695,536300,59.7973518371582
2014-07-29,64.7699966430664,66.5500030517578,64.6100006103516,65.4499969482422,1254900,60.6874923706055
2014-07-30,65.75,66.0999984741211,64.9199981689453,65.3399963378906,888600,60.5854988098145
2014-07-31,64.5599975585938,64.9000015258789,63.0200004577637,63.1300010681152,1049800,58.5363159179688
2014-08-01,63,63.8699989318848,62.5099983215332,63.3400001525879,865300,58.731029510498
2014-08-04,63.4099998474121,63.7599983215332,62.9799995422363,63.2700004577637,1221400,58.6661338806152
2014-08-05,62.5999984741211,64.2600021362305,61.5999984741211,62.25,1487700,57.7203483581543
2014-08-06,62.1300010681152,62.5099983215332,61.3199996948242,62.4099998474121,1402200,57.8687019348145
2014-08-07,62.5900001525879,62.7799987792969,60.7799987792969,61.5,1356900,57.0249214172363
2014-08-08,61.75,62.2000007629395,61.1500015258789,61.9700012207031,729800,57.4607200622559
2014-08-11,62.0800018310547,62.5200004577637,61.6500015258789,61.689998626709,921300,57.2010879516602
2014-08-12,61.6399993896484,61.939998626709,61.1699981689453,61.8800010681152,793400,57.377269744873
2014-08-13,62.1800003051758,62.8400001525879,61.939998626709,62.0299987792969,889700,57.5163650512695
2014-08-14,62.1300010681152,62.3499984741211,61.9500007629395,62.0400009155273,525400,57.5256233215332
2014-08-15,62.4300003051758,62.6800003051758,61.3499984741211,61.4700012207031,871200,56.9971008300781
2014-08-18,61.8199996948242,63.0200004577637,61.3800010681152,62.9700012207031,939800,58.3879547119141
2014-08-19,63.2200012207031,63.8300018310547,62.9500007629395,63,564400,58.4157600402832
2014-08-20,62.7200012207031,62.8899993896484,62.2599983215332,62.7400016784668,417000,58.1746940612793
2014-08-21,63.1199989318848,63.1800003051758,62.2700004577637,63.0800018310547,612100,58.4899597167969
2014-08-22,62.9300003051758,63.2200012207031,62.4700012207031,62.6699981689453,697800,58.1097755432129
2014-08-25,62.9000015258789,63.1800003051758,62.310001373291,62.4799995422363,608500,57.9891242980957
2014-08-26,62.6800003051758,63.8699989318848,62.3600006103516,63.6800003051758,1005200,59.1028709411621
2014-08-27,64.0599975585938,64.1800003051758,63.2200012207031,63.4199981689453,599200,58.861572265625
2014-08-28,63.2099990844727,63.3199996948242,62.7700004577637,63.2200012207031,528400,58.6759414672852
2014-08-29,63.4199981689453,63.6800003051758,62.8699989318848,63.3800010681152,406000,58.8244361877441
2014-09-02,63.6399993896484,63.8300018310547,62.4099998474121,62.75,771200,58.2397232055664
2014-09-03,63.0699996948242,63.2000007629395,61.7000007629395,62.0499992370605,980700,57.5900344848633
2014-09-04,62.0699996948242,63.1100006103516,61.7599983215332,62.0299987792969,811300,57.5714797973633
2014-09-05,62.060001373291,62.8199996948242,61.7000007629395,62.7200012207031,788700,58.2118682861328
2014-09-08,62.5400009155273,62.8499984741211,62.1399993896484,62.4300003051758,338300,57.9427146911621
2014-09-09,62.4300003051758,62.6599998474121,61.4300003051758,61.7000007629395,566900,57.2651901245117
2014-09-10,61.75,62.1599998474121,61.2900009155273,62.0699996948242,723200,57.6086082458496
2014-09-11,61.9099998474121,63.189998626709,61.7799987792969,63.1599998474121,756800,58.6202583312988
2014-09-12,63.1800003051758,63.1800003051758,62.2400016784668,62.6199989318848,872100,58.1190605163574
2014-09-15,62.5200004577637,62.810001373291,61.9199981689453,62.3199996948242,861600,57.8406257629395
2014-09-16,62.0299987792969,62.9599990844727,61.6500015258789,62.7099990844727,640500,58.2025871276855
2014-09-17,62.8699989318848,64.1500015258789,62.6399993896484,63.2999992370605,1139700,58.7501907348633
2014-09-18,63.4799995422363,63.560001373291,62.3400001525879,62.439998626709,869200,57.9520034790039
2014-09-19,62.439998626709,62.560001373291,61.8400001525879,62.25,1266200,57.7756576538086
2014-09-22,62.189998626709,62.2900009155273,61.5499992370605,61.7200012207031,530200,57.2837524414062
2014-09-23,61.5400009155273,62.2200012207031,61.3499984741211,61.689998626709,880600,57.2559013366699
2014-09-24,61.5299987792969,62.7099990844727,61.1399993896484,62.6300010681152,930200,58.1283340454102
2014-09-25,62.5999984741211,62.939998626709,60.9500007629395,61.3400001525879,1123400,56.9310646057129
2014-09-26,61.3499984741211,61.6399993896484,61.0699996948242,61.3300018310547,1062700,56.9217910766602
2014-09-29,60.7400016784668,61.0999984741211,60.2900009155273,60.6199989318848,1024300,56.2628135681152
2014-09-30,62.2400016784668,62.3699989318848,60.2000007629395,60.2299995422363,884500,55.9008522033691
2014-10-01,60.310001373291,60.5699996948242,58.8199996948242,58.9000015258789,1493600,54.6664505004883
2014-10-02,58.7999992370605,59.5099983215332,58,58.7799987792969,1972900,54.5550689697266
2014-10-03,59.0999984741211,59.4700012207031,59.0699996948242,59.1599998474121,851700,54.9077606201172
2014-10-06,59.6100006103516,59.6100006103516,58.0499992370605,58.5099983215332,1061500,54.3044700622559
2014-10-07,58,58.4099998474121,57.2799987792969,57.2799987792969,1038000,53.1628875732422
2014-10-08,57.2099990844727,58.0900001525879,55.810001373291,57.9900016784668,1967800,53.8218460083008
2014-10-09,58.6699981689453,59.2400016784668,56.9000015258789,57.3300018310547,2008800,53.209285736084
2014-10-10,57.5200004577637,58.2299995422363,56.3800010681152,56.5200004577637,1736000,52.4575119018555
2014-10-13,56.6300010681152,57.3400001525879,55.2200012207031,55.2799987792969,1218000,51.306640625
2014-10-14,55.6500015258789,56.4500007629395,55.0499992370605,55.7299995422363,1086700,51.7242965698242
2014-10-15,55.2200012207031,56.6800003051758,54.0999984741211,56.2799987792969,1739700,52.2347602844238
2014-10-16,55.8600006103516,57.3199996948242,55.1599998474121,56.7700004577637,2142500,52.6895408630371
2014-10-17,57.5,59.4500007629395,57.439998626709,59.0900001525879,2916300,54.8427925109863
2014-10-20,58.9300003051758,59.6100006103516,58.6500015258789,59.4599990844727,765900,55.1861877441406
2014-10-21,59.7799987792969,60.5800018310547,59.6399993896484,60.25,781700,55.9194068908691
2014-10-22,60.4199981689453,60.8899993896484,59.3199996948242,59.3499984741211,942600,55.0841026306152
2014-10-23,59.9199981689453,60.939998626709,59.3499984741211,60.2400016784668,1195300,55.9101371765137
2014-10-24,61.0499992370605,61.439998626709,60.25,61.25,1163300,56.8475303649902
2014-10-27,60.75,60.939998626709,59.4300003051758,59.7700004577637,965800,55.4739112854004
2014-10-28,59.810001373291,60.6300010681152,58.9599990844727,60.5200004577637,1392300,56.1700096130371
2014-10-29,60.4099998474121,60.7599983215332,58.7099990844727,59.4000015258789,1878300,55.1305046081543
2014-10-30,59.0099983215332,60.75,58.9199981689453,60.2900009155273,1202500,55.9565391540527
2014-10-31,61.5,62.0299987792969,60.4000015258789,61.7099990844727,1507800,57.274471282959
2014-11-03,61.6399993896484,62.7900009155273,61.2700004577637,62.4000015258789,2139900,57.9148712158203
2014-11-04,62.7200012207031,64.7099990844727,61.2200012207031,63.5,2691100,58.9358177185059
2014-11-05,64.25,65.5,63.810001373291,64.1699981689453,1596200,59.5576591491699
2014-11-06,64.1900024414062,64.8499984741211,63.5099983215332,64.7699966430664,1039000,60.1145210266113
2014-11-07,64.7600021362305,65.7699966430664,64.7300033569336,65.1100006103516,1237500,60.4300765991211
2014-11-10,65.0500030517578,65.7699966430664,64.9599990844727,65.4199981689453,1063700,60.7178230285645
2014-11-11,65.2799987792969,65.879997253418,65.1800003051758,65.3499984741211,598300,60.6528205871582
2014-11-12,65.5299987792969,65.7200012207031,64.8099975585938,65.4599990844727,889700,60.7549209594727
2014-11-13,65.4199981689453,65.9000015258789,64.9199981689453,65.5800018310547,842500,60.8662948608398
2014-11-14,65.5,66.370002746582,65.120002746582,66.3099975585938,830800,61.5438194274902
2014-11-17,66.1600036621094,66.1999969482422,65.7399978637695,66,896800,61.2560997009277
2014-11-18,65.9300003051758,67.2099990844727,65.9300003051758,67.0999984741211,1369400,62.2770538330078
2014-11-19,67.0800018310547,67.8399963378906,66.4800033569336,67.6699981689453,1200200,62.8060836791992
2014-11-20,67.0899963378906,68.2399978637695,66.8000030517578,68.0100021362305,1064500,63.1216468811035
2014-11-21,68.629997253418,69.0999984741211,68.2399978637695,68.6100006103516,1541200,63.678524017334
2014-11-24,68.8099975585938,68.9800033569336,68.5599975585938,68.6100006103516,1596200,63.734245300293
2014-11-25,68.6699981689453,68.9199981689453,67.2799987792969,67.5899963378906,811900,62.7867317199707
2014-11-26,67.7600021362305,67.7900009155273,66.7300033569336,67.120002746582,670600,62.3501510620117
2014-11-28,67.0199966430664,67.0400009155273,66.0100021362305,66.0999984741211,533400,61.4026336669922
2014-12-01,65.9800033569336,66.0999984741211,64.1999969482422,64.5,1336300,59.9163284301758
2014-12-02,64.629997253418,65.4800033569336,64.4300003051758,65.4100036621094,1226700,60.7616729736328
2014-12-03,65.629997253418,67.1100006103516,65.4599990844727,67.0699996948242,1175400,62.3036956787109
2014-12-04,66.8199996948242,67.7099990844727,66.5999984741211,67.4199981689453,1063600,62.6288299560547
2014-12-05,67.2200012207031,67.4899978637695,66.4700012207031,66.6699981689453,693900,61.9321212768555
2014-12-08,66.3600006103516,66.4700012207031,64.9899978637695,65.25,619400,60.6130409240723
2014-12-09,64.5400009155273,66.0500030517578,64.4000015258789,66.0299987792969,723400,61.3376045227051
2014-12-10,65.8600006103516,65.9100036621094,62.6399993896484,63.1599998474121,1760800,58.6715469360352
2014-12-11,63.3499984741211,64.0100021362305,62.9000015258789,63.0499992370605,976100,58.5693778991699
2014-12-12,63.5400009155273,63.5400009155273,62.3600006103516,62.3899993896484,1214900,57.9562797546387
2014-12-15,62.4900016784668,63.2999992370605,61.4500007629395,61.5099983215332,1214100,57.1388130187988
2014-12-16,61.6300010681152,63.7599983215332,61.4900016784668,62.1199989318848,1062900,57.705451965332
