"Fecha","ILMN.Open","ILMN.High","ILMN.Low","ILMN.Close","ILMN.Volume","ILMN.Adjusted"
2013-12-11,99.8499984741211,102.669998168945,99.0500030517578,99.2600021362305,1079300,99.2600021362305
2013-12-12,99.379997253418,101.419998168945,99.0500030517578,101,1462600,101
2013-12-13,101.099998474121,102.569999694824,100.959999084473,102.430000305176,1010000,102.430000305176
2013-12-16,102.699996948242,104.26000213623,102.309997558594,102.599998474121,909300,102.599998474121
2013-12-17,102.680000305176,103.730003356934,101.26000213623,102,1254100,102
2013-12-18,103.440002441406,104.809997558594,102.160003662109,104.620002746582,1192200,104.620002746582
2013-12-19,105.410003662109,105.51000213623,103,103.51000213623,922700,103.51000213623
2013-12-20,103.930000305176,106.209999084473,102.300003051758,104.919998168945,5962200,104.919998168945
2013-12-23,105.26000213623,109.879997253418,105.26000213623,107.379997253418,1211700,107.379997253418
2013-12-24,107.169998168945,108.129997253418,105.959999084473,108.120002746582,441100,108.120002746582
2013-12-26,108.360000610352,109.419998168945,107.519996643066,108.660003662109,654800,108.660003662109
2013-12-27,109.690002441406,110.540000915527,108.379997253418,110.379997253418,613600,110.379997253418
2013-12-30,110.370002746582,115,108.98999786377,110.199996948242,587000,110.199996948242
2013-12-31,110.669998168945,110.98999786377,109.629997253418,110.589996337891,520000,110.589996337891
2014-01-02,110.480003356934,110.599998474121,108.910003662109,110.339996337891,654500,110.339996337891
2014-01-03,109.129997253418,109.870002746582,106.790000915527,108.610000610352,1088200,108.610000610352
2014-01-06,109.190002441406,110.169998168945,107.440002441406,108.870002746582,1185800,108.870002746582
2014-01-07,109.720001220703,112.76000213623,109.309997558594,112.51000213623,1020500,112.51000213623
2014-01-08,112.860000610352,114.120002746582,112.180000305176,113.970001220703,1418400,113.970001220703
2014-01-09,115.050003051758,115.75,114.26000213623,114.800003051758,1472800,114.800003051758
2014-01-10,116.129997253418,117.5,114.160003662109,116.669998168945,1429900,116.669998168945
2014-01-13,117.040000915527,117.040000915527,113.150001525879,113.930000305176,1625800,113.930000305176
2014-01-14,114.669998168945,122.349998474121,113.5,121.51000213623,4173500,121.51000213623
2014-01-15,121.779998779297,123.139999389648,120.150001525879,121.120002746582,2382900,121.120002746582
2014-01-16,126.940002441406,127,123.75,125.26000213623,2874700,125.26000213623
2014-01-17,135.360000610352,141,134,136.339996337891,7204100,136.339996337891
2014-01-21,141.690002441406,142,139.100006103516,141.199996948242,3561200,141.199996948242
2014-01-22,142.600006103516,148.479995727539,140.050003051758,144.729995727539,3528400,144.729995727539
2014-01-23,144.089996337891,144.360000610352,140.660003662109,144.100006103516,2336900,144.100006103516
2014-01-24,142.639999389648,143.5,136.509994506836,138.619995117188,2209300,138.619995117188
2014-01-27,136,142.160003662109,135.869995117188,140.25,2747400,140.25
2014-01-28,139.380004882812,145.320007324219,139.009994506836,144.529998779297,3572300,144.529998779297
2014-01-29,142.979995727539,154.990005493164,140.050003051758,146.669998168945,4406100,146.669998168945
2014-01-30,147.020004272461,151.589996337891,147.020004272461,150.820007324219,1434900,150.820007324219
2014-01-31,145,154,144.559997558594,152,2275900,152
2014-02-03,151.529998779297,153.990005493164,149.389999389648,151.009994506836,1923500,151.009994506836
2014-02-04,152.179992675781,153.449996948242,149.75,151.589996337891,1458300,151.589996337891
2014-02-05,150.830001831055,151.639999389648,148.520004272461,150.779998779297,1614600,150.779998779297
2014-02-06,151,152.399993896484,148.610000610352,150.059997558594,1897300,150.059997558594
2014-02-07,149.410003662109,157.240005493164,149,156.899993896484,1409800,156.899993896484
2014-02-10,157.029998779297,162.380004882812,154.210006713867,161.740005493164,2476000,161.740005493164
2014-02-11,162.179992675781,163.460006713867,159.289993286133,161.100006103516,1603100,161.100006103516
2014-02-12,161.580001831055,162.309997558594,158.830001831055,158.940002441406,2680200,158.940002441406
2014-02-13,160.199996948242,164.460006713867,159.479995727539,163.770004272461,1908000,163.770004272461
2014-02-14,162.850006103516,165.449996948242,161,164.330001831055,1392100,164.330001831055
2014-02-18,167.529998779297,173,166.699996948242,170.399993896484,1455800,170.399993896484
2014-02-19,170,173.979995727539,169.490005493164,170.160003662109,1698400,170.160003662109
2014-02-20,173.720001220703,173.800003051758,171.009994506836,173.699996948242,1566400,173.699996948242
2014-02-21,174.949996948242,175.75,171.529998779297,174.050003051758,1408600,174.050003051758
2014-02-24,175.259994506836,180.740005493164,174.229995727539,178.529998779297,2355400,178.529998779297
2014-02-25,180.160003662109,180.160003662109,175.110000610352,179.539993286133,1469100,179.539993286133
2014-02-26,179.559997558594,180.860000610352,176.360000610352,176.690002441406,1781700,176.690002441406
2014-02-27,178.919998168945,181.600006103516,177.300003051758,178.110000610352,2307900,178.110000610352
2014-02-28,178.559997558594,179.979995727539,168.889999389648,171.490005493164,2923100,171.490005493164
2014-03-03,171.490005493164,175.190002441406,167.009994506836,172.979995727539,2027300,172.979995727539
2014-03-04,175.429992675781,183.300003051758,175.320007324219,178.830001831055,2575200,178.830001831055
2014-03-05,180.279998779297,181.580001831055,176.009994506836,178.210006713867,1357400,178.210006713867
2014-03-06,178.889999389648,180.369995117188,170.649993896484,171.369995117188,2007900,171.369995117188
2014-03-07,173.350006103516,174,164.020004272461,168.350006103516,4500800,168.350006103516
2014-03-10,167.679992675781,168.539993286133,163.089996337891,166.550003051758,2504600,166.550003051758
2014-03-11,167.210006713867,168.979995727539,164.990005493164,166.669998168945,1336000,166.669998168945
2014-03-12,165.190002441406,169.059997558594,163.740005493164,168.820007324219,1592000,168.820007324219
2014-03-13,168.779998779297,169.119995117188,157.990005493164,159.199996948242,2584100,159.199996948242
2014-03-14,157.970001220703,165.710006713867,157.75,164.720001220703,2564800,164.720001220703
2014-03-17,165.520004272461,167,159.580001831055,159.720001220703,1555200,159.720001220703
2014-03-18,159.669998168945,164,159.279998779297,161.960006713867,1368800,161.960006713867
2014-03-19,163.649993896484,163.990005493164,159.919998168945,161.600006103516,899100,161.600006103516
2014-03-20,160.550003051758,163,159.729995727539,161.350006103516,806600,161.350006103516
2014-03-21,158.889999389648,162.350006103516,152.600006103516,152.600006103516,4519400,152.600006103516
2014-03-24,152.600006103516,154.509994506836,139.699996948242,150.940002441406,4494300,150.940002441406
2014-03-25,151.949996948242,155,145.350006103516,147.889999389648,1935000,147.889999389648
2014-03-26,147.570007324219,148.990005493164,139.75,139.990005493164,3992000,139.990005493164
2014-03-27,139.5,146.639999389648,133.820007324219,142.970001220703,3341400,142.970001220703
2014-03-28,143.470001220703,147.679992675781,141.300003051758,142.020004272461,1733800,142.020004272461
2014-03-31,143.5,150.169998168945,142.5,148.660003662109,2409700,148.660003662109
2014-04-01,150.669998168945,157.880004882812,150.110000610352,155.860000610352,2373500,155.860000610352
2014-04-02,157.559997558594,162.210006713867,155.479995727539,156.570007324219,1987200,156.570007324219
2014-04-03,155.649993896484,156.550003051758,146.559997558594,148.440002441406,2134500,148.440002441406
2014-04-04,150.649993896484,151.399993896484,135.300003051758,138.570007324219,3235200,138.570007324219
2014-04-07,141.339996337891,144.199996948242,136.009994506836,140.460006713867,2618100,140.460006713867
2014-04-08,140.130004882812,143.5,135.710006713867,141.820007324219,1929700,141.820007324219
2014-04-09,141.830001831055,146.350006103516,141.240005493164,145.839996337891,1207000,145.839996337891
2014-04-10,145.029998779297,146.559997558594,134,135.740005493164,1974100,135.740005493164
2014-04-11,133.119995117188,141,129.110000610352,135.240005493164,3214500,135.240005493164
2014-04-14,135.710006713867,138.399993896484,130.690002441406,131.940002441406,2275800,131.940002441406
2014-04-15,132.710006713867,135.990005493164,127.690002441406,131.050003051758,2394100,131.050003051758
2014-04-16,133.050003051758,137.070007324219,130.360000610352,136.220001220703,1906700,136.220001220703
2014-04-17,136.929992675781,138.330001831055,133.660003662109,135.449996948242,1123000,135.449996948242
2014-04-21,135.820007324219,141.339996337891,134.410003662109,141.210006713867,1567000,141.210006713867
2014-04-22,145.910003662109,149.429992675781,142.889999389648,147.979995727539,3802200,147.979995727539
2014-04-23,157.509994506836,158.5,149.309997558594,153.690002441406,6333600,153.690002441406
2014-04-24,154.070007324219,155,146.789993286133,151.679992675781,2851200,151.679992675781
2014-04-25,148.220001220703,150.639999389648,139.509994506836,139.710006713867,2602200,139.710006713867
2014-04-28,139.589996337891,140.410003662109,131.070007324219,133.75,2393200,133.75
2014-04-29,132.570007324219,134.789993286133,128.380004882812,134.119995117188,2602600,134.119995117188
2014-04-30,132.800003051758,135.940002441406,131.070007324219,135.850006103516,1938500,135.850006103516
2014-05-01,135.880004882812,141.919998168945,133.720001220703,139.679992675781,2064700,139.679992675781
2014-05-02,140.729995727539,141.720001220703,137.360000610352,139.160003662109,996200,139.160003662109
2014-05-05,138.029998779297,142.240005493164,136.130004882812,141.660003662109,1383400,141.660003662109
2014-05-06,141.5,144.380004882812,138.990005493164,139.539993286133,1031200,139.539993286133
2014-05-07,140.619995117188,142.169998168945,136.460006713867,141.630004882812,1374400,141.630004882812
2014-05-08,140.869995117188,144.899993896484,139.419998168945,139.919998168945,1095300,139.919998168945
2014-05-09,139.440002441406,143.630004882812,138.059997558594,143.330001831055,800100,143.330001831055
2014-05-12,144.649993896484,149.75,143.5,148.229995727539,1717900,148.229995727539
2014-05-13,147.800003051758,150.300003051758,146.520004272461,148.880004882812,1455800,148.880004882812
2014-05-14,148.479995727539,150.5,144,144.729995727539,913000,144.729995727539
2014-05-15,143.710006713867,145.380004882812,139.800003051758,144.75,1069200,144.75
2014-05-16,145.740005493164,146,140.600006103516,144.020004272461,894300,144.020004272461
2014-05-19,145.490005493164,153.240005493164,144.729995727539,152.110000610352,1531400,152.110000610352
2014-05-20,151.649993896484,151.979995727539,147.509994506836,148.330001831055,1015800,148.330001831055
2014-05-21,148.520004272461,154.570007324219,148.520004272461,153.970001220703,1412200,153.970001220703
2014-05-22,153.470001220703,157.990005493164,152.009994506836,157.380004882812,1367300,157.380004882812
2014-05-23,158,160.800003051758,156.369995117188,159.199996948242,1725900,159.199996948242
2014-05-27,160.860000610352,161,157.850006103516,159.699996948242,1093100,159.699996948242
2014-05-28,159.199996948242,160.860000610352,156.240005493164,157.389999389648,1448900,157.389999389648
2014-05-29,158.990005493164,160.889999389648,158.009994506836,159.869995117188,924800,159.869995117188
2014-05-30,160.550003051758,160.899993896484,156.589996337891,158.25,1289200,158.25
2014-06-02,159.580001831055,159.580001831055,153.179992675781,158.679992675781,1048300,158.679992675781
2014-06-03,157.5,160.570007324219,155.339996337891,159.580001831055,1136400,159.580001831055
2014-06-04,158.630004882812,163.979995727539,158.009994506836,160.929992675781,1938500,160.929992675781
2014-06-05,160,168.470001220703,159.5,164.089996337891,5857800,164.089996337891
2014-06-06,166.449996948242,169.100006103516,163.110000610352,168.949996948242,3633200,168.949996948242
2014-06-09,168.919998168945,172.559997558594,168.899993896484,171.350006103516,2616900,171.350006103516
2014-06-10,172.149993896484,175.960006713867,170.130004882812,175.399993896484,3289700,175.399993896484
2014-06-11,173.679992675781,178.190002441406,173.580001831055,177.399993896484,2373600,177.399993896484
2014-06-12,177.029998779297,177.029998779297,169.5,172.009994506836,1951000,172.009994506836
2014-06-13,172,172.5,169.520004272461,170.529998779297,1321300,170.529998779297
2014-06-16,170.339996337891,173.440002441406,166.589996337891,169.380004882812,1485600,169.380004882812
2014-06-17,169.210006713867,172.809997558594,168.389999389648,169.850006103516,783200,169.850006103516
2014-06-18,169.360000610352,171.979995727539,166.639999389648,171.009994506836,1019500,171.009994506836
2014-06-19,172.139999389648,173.490005493164,170.229995727539,172.699996948242,733600,172.699996948242
2014-06-20,173.800003051758,175.720001220703,172.710006713867,175.020004272461,1569200,175.020004272461
2014-06-23,174.899993896484,175.669998168945,169.880004882812,170.669998168945,1048800,170.669998168945
2014-06-24,170.889999389648,173.789993286133,167.229995727539,168.75,1076300,168.75
2014-06-25,168.880004882812,171.759994506836,168.259994506836,170.860000610352,1319300,170.860000610352
2014-06-26,171.399993896484,171.820007324219,169.190002441406,170.979995727539,1285400,170.979995727539
2014-06-27,171.440002441406,173.850006103516,170.130004882812,172.699996948242,957100,172.699996948242
2014-06-30,174.339996337891,180.800003051758,172.5,178.539993286133,2261400,178.539993286133
2014-07-01,178.589996337891,183.119995117188,177.860000610352,182.699996948242,1276700,182.699996948242
2014-07-02,182.25,184.490005493164,179.169998168945,180.460006713867,994100,180.460006713867
2014-07-03,181.800003051758,183.350006103516,179.220001220703,182.860000610352,598600,182.860000610352
2014-07-07,182.559997558594,182.860000610352,177.449996948242,178.039993286133,1600300,178.039993286133
2014-07-08,177.259994506836,177.949996948242,170.580001831055,170.940002441406,2161900,170.940002441406
2014-07-09,172.089996337891,176.339996337891,170.330001831055,175.229995727539,1766300,175.229995727539
2014-07-10,172.199996948242,176.229995727539,168.520004272461,173.990005493164,1538800,173.990005493164
2014-07-11,174.630004882812,176.839996337891,172.5,176.639999389648,701600,176.639999389648
2014-07-14,178.990005493164,179.990005493164,176,177.830001831055,816300,177.830001831055
2014-07-15,177.210006713867,178.809997558594,168.800003051758,171.740005493164,1539600,171.740005493164
2014-07-16,172.899993896484,174.369995117188,170.649993896484,171.089996337891,967100,171.089996337891
2014-07-17,171.440002441406,172.869995117188,165.369995117188,166.160003662109,1162400,166.160003662109
2014-07-18,167.470001220703,174.779998779297,166.5,174.050003051758,1220200,174.050003051758
2014-07-21,173,176.619995117188,170.050003051758,175.889999389648,1132400,175.889999389648
2014-07-22,175.789993286133,178.979995727539,174.509994506836,176.309997558594,870800,176.309997558594
2014-07-23,177.820007324219,180.740005493164,175.809997558594,180.639999389648,1911800,180.639999389648
2014-07-24,183.389999389648,185,170.559997558594,171.800003051758,2829800,171.800003051758
2014-07-25,171.410003662109,175.380004882812,168.570007324219,171.029998779297,1134800,171.029998779297
2014-07-28,171.089996337891,171.710006713867,164.179992675781,166.080001831055,1382600,166.080001831055
2014-07-29,165.619995117188,169.389999389648,165.360000610352,166.729995727539,884100,166.729995727539
2014-07-30,167.660003662109,168.860000610352,164.539993286133,165.039993286133,1031800,165.039993286133
2014-07-31,163.169998168945,163.5,159.520004272461,159.910003662109,1175700,159.910003662109
2014-08-01,160.419998168945,161.320007324219,157.529998779297,160.869995117188,1021800,160.869995117188
2014-08-04,160.869995117188,162.229995727539,157.800003051758,161.710006713867,939500,161.710006713867
2014-08-05,162.259994506836,162.259994506836,158.320007324219,159.779998779297,797600,159.779998779297
2014-08-06,157.800003051758,161.330001831055,156.850006103516,159.300003051758,635000,159.300003051758
2014-08-07,159.690002441406,160.949996948242,158.119995117188,159.179992675781,977100,159.179992675781
2014-08-08,162.5,167.779998779297,160.809997558594,167.449996948242,1438600,167.449996948242
2014-08-11,167.690002441406,167.970001220703,161.800003051758,164.139999389648,1389900,164.139999389648
2014-08-12,165.339996337891,166.270004272461,161.899993896484,162.919998168945,889800,162.919998168945
2014-08-13,163.470001220703,167.089996337891,163.009994506836,166.130004882812,922800,166.130004882812
2014-08-14,166.449996948242,168.039993286133,165,168.009994506836,711400,168.009994506836
2014-08-15,169.279998779297,169.759994506836,164.820007324219,168.570007324219,1230100,168.570007324219
2014-08-18,169.880004882812,173.160003662109,169.130004882812,172.279998779297,788900,172.279998779297
2014-08-19,172.240005493164,174,170.25,170.490005493164,796700,170.490005493164
2014-08-20,171.179992675781,175.679992675781,171.179992675781,172.960006713867,1050700,172.960006713867
2014-08-21,175.259994506836,178,171.190002441406,172.089996337891,1064100,172.089996337891
2014-08-22,171.679992675781,173.240005493164,171.199996948242,172,710500,172
2014-08-25,173.800003051758,178.369995117188,173.009994506836,177.910003662109,1056000,177.910003662109
2014-08-26,176.490005493164,180.559997558594,176.070007324219,179.449996948242,895800,179.449996948242
2014-08-27,180.119995117188,181,177.520004272461,179.940002441406,1363700,179.940002441406
2014-08-28,179.820007324219,180.149993896484,178.029998779297,179.080001831055,993700,179.080001831055
2014-08-29,180.130004882812,180.229995727539,178.949996948242,179.360000610352,1369300,179.360000610352
2014-09-02,180.259994506836,180.449996948242,178.830001831055,179.729995727539,926000,179.729995727539
2014-09-03,180.649993896484,181.960006713867,177.289993286133,177.779998779297,1178300,177.779998779297
2014-09-04,182.270004272461,182.270004272461,176.809997558594,177.199996948242,861900,177.199996948242
2014-09-05,177.759994506836,179.270004272461,173.5,178.75,747400,178.75
2014-09-08,178.100006103516,180.800003051758,177.130004882812,180.190002441406,993900,180.190002441406
2014-09-09,179.619995117188,179.619995117188,174.330001831055,175.149993896484,1095800,175.149993896484
2014-09-10,175,179,173.679992675781,178.139999389648,1082700,178.139999389648
2014-09-11,177.190002441406,177.899993896484,175.160003662109,177.139999389648,820200,177.139999389648
2014-09-12,176.929992675781,176.929992675781,171.880004882812,172.75,1012800,172.75
2014-09-15,172.75,173.279998779297,167.550003051758,168.100006103516,819900,168.100006103516
2014-09-16,166.610000610352,173.509994506836,164.779998779297,173.020004272461,1437200,173.020004272461
2014-09-17,174.759994506836,177.100006103516,173.210006713867,177,1358300,177
2014-09-18,177.059997558594,179.190002441406,175.220001220703,177.919998168945,766800,177.919998168945
2014-09-19,179.070007324219,180.449996948242,171.289993286133,172.259994506836,2878300,172.259994506836
2014-09-22,171.039993286133,172.679992675781,167.5,170.470001220703,972100,170.470001220703
2014-09-23,170.880004882812,172,166.820007324219,167.270004272461,1032300,167.270004272461
2014-09-24,167.860000610352,169.25,166.160003662109,168.639999389648,971000,168.639999389648
2014-09-25,168.449996948242,168.449996948242,162.029998779297,163.880004882812,1280200,163.880004882812
2014-09-26,163.75,166.779998779297,163.529998779297,165.440002441406,681700,165.440002441406
2014-09-29,164.520004272461,166.610000610352,162.550003051758,165.220001220703,554400,165.220001220703
2014-09-30,164.970001220703,165.520004272461,162.779998779297,163.919998168945,910400,163.919998168945
2014-10-01,164.360000610352,164.369995117188,157.529998779297,158.699996948242,1280300,158.699996948242
2014-10-02,159.639999389648,160.789993286133,155.520004272461,159.539993286133,793600,159.539993286133
2014-10-03,162.5,165.389999389648,162,163.289993286133,1045400,163.289993286133
2014-10-06,164.979995727539,166.429992675781,161.5,163.119995117188,569200,163.119995117188
2014-10-07,161.639999389648,162.979995727539,157.800003051758,157.970001220703,974800,157.970001220703
2014-10-08,158.199996948242,163.559997558594,156.529998779297,163.300003051758,1178600,163.300003051758
2014-10-09,163.539993286133,165.789993286133,158.809997558594,159.210006713867,1295100,159.210006713867
2014-10-10,158,161.179992675781,153.869995117188,153.919998168945,1334400,153.919998168945
2014-10-13,153.899993896484,155.309997558594,149.550003051758,150.020004272461,1612000,150.020004272461
2014-10-14,151.850006103516,154.070007324219,148.649993896484,149.119995117188,1174300,149.119995117188
2014-10-15,146.5,155.860000610352,145.119995117188,153.589996337891,2231300,153.589996337891
2014-10-16,154.720001220703,165.380004882812,152.800003051758,160.229995727539,1899400,160.229995727539
2014-10-17,163.419998168945,167.649993896484,161.229995727539,164.910003662109,1638500,164.910003662109
2014-10-20,165.580001831055,166,161,164.470001220703,1872900,164.470001220703
2014-10-21,180.449996948242,180.800003051758,174.009994506836,179.550003051758,3662700,179.550003051758
2014-10-22,180.800003051758,188.979995727539,178.110000610352,184.820007324219,2684400,184.820007324219
2014-10-23,187.550003051758,190.860000610352,184.660003662109,185.839996337891,2121400,185.839996337891
2014-10-24,185.839996337891,189.419998168945,185.839996337891,189.119995117188,1237500,189.119995117188
2014-10-27,189.839996337891,192.490005493164,187.509994506836,191.309997558594,1343600,191.309997558594
2014-10-28,192.020004272461,192.869995117188,189.059997558594,190.649993896484,1040600,190.649993896484
2014-10-29,190.009994506836,191.839996337891,185.600006103516,188.880004882812,831400,188.880004882812
2014-10-30,189.139999389648,194.770004272461,187.199996948242,193.419998168945,1277300,193.419998168945
2014-10-31,195,197.369995117188,190.520004272461,192.580001831055,1248100,192.580001831055
2014-11-03,192.580001831055,196.830001831055,192.580001831055,194.330001831055,1048800,194.330001831055
2014-11-04,192.279998779297,194.5,189.639999389648,191.410003662109,792300,191.410003662109
2014-11-05,194.119995117188,194.130004882812,184.830001831055,186.369995117188,1126000,186.369995117188
2014-11-06,188.220001220703,190.889999389648,186.899993896484,189.869995117188,850800,189.869995117188
2014-11-07,189.410003662109,189.690002441406,185.320007324219,186.350006103516,1179100,186.350006103516
2014-11-10,186.350006103516,190.179992675781,186.309997558594,188.270004272461,1226900,188.270004272461
2014-11-11,188.5,189.5,186.929992675781,188.039993286133,710200,188.039993286133
2014-11-12,188.300003051758,188.589996337891,186.110000610352,186.919998168945,529800,186.919998168945
2014-11-13,187,191.619995117188,183.839996337891,185,1197300,185
2014-11-14,185,186,178.119995117188,180.5,1833900,180.5
2014-11-17,178.259994506836,184.399993896484,176.929992675781,182.910003662109,1301300,182.910003662109
2014-11-18,183,191.949996948242,182.960006713867,189.850006103516,1181000,189.850006103516
2014-11-19,188.279998779297,190.910003662109,187.5,190.029998779297,661800,190.029998779297
2014-11-20,189.360000610352,189.360000610352,185.229995727539,186.259994506836,900700,186.259994506836
2014-11-21,190.520004272461,191.199996948242,185.539993286133,185.830001831055,796400,185.830001831055
2014-11-24,186.009994506836,191.350006103516,185.929992675781,191.160003662109,903100,191.160003662109
2014-11-25,191.160003662109,192.789993286133,188.789993286133,189.210006713867,1604200,189.210006713867
2014-11-26,189.199996948242,192.130004882812,187.009994506836,191.899993896484,656100,191.899993896484
2014-11-28,192.759994506836,192.869995117188,188.160003662109,190.889999389648,626300,190.889999389648
2014-12-01,189.899993896484,190.889999389648,186.5,189.630004882812,799100,189.630004882812
2014-12-02,189.320007324219,190.889999389648,185.809997558594,188.169998168945,1186400,188.169998168945
2014-12-03,188.710006713867,191.960006713867,187.029998779297,191.25,1121200,191.25
2014-12-04,191,195.070007324219,189.660003662109,190.830001831055,1161800,190.830001831055
2014-12-05,192.979995727539,196,189,189.899993896484,1184200,189.899993896484
2014-12-08,189.350006103516,192.589996337891,187.729995727539,189.889999389648,890600,189.889999389648
2014-12-09,187.089996337891,188.449996948242,183.649993896484,187.309997558594,736200,187.309997558594
2014-12-10,187.309997558594,188.869995117188,183.160003662109,183.860000610352,947200,183.860000610352
2014-12-11,183.589996337891,188.190002441406,183.550003051758,186.830001831055,819600,186.830001831055
2014-12-12,184.160003662109,187.270004272461,183.399993896484,184.300003051758,660600,184.300003051758
2014-12-15,185.710006713867,185.710006713867,178.160003662109,178.309997558594,1470500,178.309997558594
2014-12-16,177.809997558594,181.009994506836,172.089996337891,175.179992675781,1241900,175.179992675781
2014-12-17,174.699996948242,181.369995117188,174.009994506836,181.210006713867,1265500,181.210006713867
2014-12-18,184.130004882812,187.460006713867,183.139999389648,187.289993286133,1405100,187.289993286133
2014-12-19,187.800003051758,190.399993896484,184.669998168945,189.970001220703,1471800,189.970001220703
2014-12-22,189.960006713867,191.639999389648,187.169998168945,189.429992675781,794900,189.429992675781
2014-12-23,189.5,189.990005493164,182.880004882812,183.5,1060500,183.5
2014-12-24,183.229995727539,188.880004882812,182.660003662109,186.220001220703,378400,186.220001220703
2014-12-26,186.220001220703,189.419998168945,184.929992675781,188.199996948242,533100,188.199996948242
2014-12-29,188.199996948242,189.880004882812,185.160003662109,189.529998779297,621700,189.529998779297
2014-12-30,188.5,190.330001831055,185.630004882812,186.289993286133,583700,186.289993286133
2014-12-31,186.470001220703,189.649993896484,184.160003662109,184.580001831055,510000,184.580001831055
2015-01-02,186.169998168945,189.990005493164,183.949996948242,185.419998168945,1531700,185.419998168945
2015-01-05,185.419998168945,193.770004272461,184.479995727539,190.720001220703,1548500,190.720001220703
2015-01-06,190.449996948242,192.899993896484,185.809997558594,188.309997558594,1139700,188.309997558594
2015-01-07,189.179992675781,197,188.130004882812,194.919998168945,2363100,194.919998168945
2015-01-08,197.820007324219,199.470001220703,194.889999389648,196.820007324219,1737600,196.820007324219
2015-01-09,198.240005493164,199.479995727539,194.449996948242,194.800003051758,1256000,194.800003051758
2015-01-12,195.919998168945,198.75,180.020004272461,190.100006103516,3059200,190.100006103516
2015-01-13,192.559997558594,193.169998168945,182.199996948242,185.089996337891,1877100,185.089996337891
2015-01-14,181.960006713867,184.350006103516,179.300003051758,182.410003662109,1237400,182.410003662109
2015-01-15,182.440002441406,185.490005493164,179.360000610352,180.910003662109,1702900,180.910003662109
2015-01-16,181.190002441406,184.25,179.600006103516,183.820007324219,1430300,183.820007324219
2015-01-20,185,196.990005493164,184.399993896484,196.729995727539,2364600,196.729995727539
2015-01-21,193.490005493164,194.289993286133,189,191.770004272461,2073700,191.770004272461
2015-01-22,192.449996948242,194.380004882812,185.699996948242,193.889999389648,1430700,193.889999389648
2015-01-23,194.289993286133,199.460006713867,194.100006103516,197.160003662109,1632600,197.160003662109
2015-01-26,197.949996948242,201.949996948242,195.610000610352,201.679992675781,1316800,201.679992675781
2015-01-27,198.899993896484,206,197.020004272461,203.25,1660700,203.25
2015-01-28,208.740005493164,213.330001831055,197.559997558594,197.860000610352,2261500,197.860000610352
2015-01-29,198,201.669998168945,193.449996948242,200,1423500,200
2015-01-30,198.619995117188,202,195,195.190002441406,1471600,195.190002441406
2015-02-02,195.369995117188,196.759994506836,190.240005493164,194.770004272461,1293200,194.770004272461
2015-02-03,193.229995727539,194.800003051758,187.199996948242,193,1593600,193
