"Fecha","IT.Open","IT.High","IT.Low","IT.Close","IT.Volume","IT.Adjusted"
2014-01-24,69.2699966430664,69.8600006103516,68.0100021362305,68.1900024414062,306500,68.1900024414062
2014-01-27,68.3099975585938,68.5199966430664,67.3499984741211,68.0299987792969,699900,68.0299987792969
2014-01-28,68.0699996948242,69.0599975585938,68.0699996948242,69.0299987792969,284900,69.0299987792969
2014-01-29,68.5999984741211,69.2600021362305,68.2200012207031,68.8000030517578,413900,68.8000030517578
2014-01-30,69.3199996948242,70.4899978637695,68.7600021362305,70.3199996948242,286700,70.3199996948242
2014-01-31,70.120002746582,70.7200012207031,68.9800033569336,70.3300018310547,518000,70.3300018310547
2014-02-03,70.1600036621094,70.6500015258789,65.629997253418,65.7099990844727,839600,65.7099990844727
2014-02-04,65.9599990844727,66.7600021362305,65.3899993896484,66.5299987792969,687700,66.5299987792969
2014-02-05,66.5299987792969,67.0299987792969,65.870002746582,66.5699996948242,514600,66.5699996948242
2014-02-06,62.9000015258789,64.0299987792969,61.2799987792969,62.5099983215332,2447200,62.5099983215332
2014-02-07,62.810001373291,65.4499969482422,62.4599990844727,65.3300018310547,848000,65.3300018310547
2014-02-10,65.1999969482422,65.379997253418,63.9700012207031,64.6399993896484,426000,64.6399993896484
2014-02-11,64.629997253418,65.8199996948242,64.629997253418,65.4000015258789,459500,65.4000015258789
2014-02-12,65.629997253418,66.4100036621094,65.5299987792969,66.25,526800,66.25
2014-02-13,66.2300033569336,67.5400009155273,65.620002746582,67.0599975585938,640000,67.0599975585938
2014-02-14,66.8000030517578,67.2600021362305,66.5199966430664,66.6399993896484,496100,66.6399993896484
2014-02-18,66.8000030517578,66.8099975585938,66.2900009155273,66.370002746582,521500,66.370002746582
2014-02-19,66.2399978637695,66.8600006103516,65.7200012207031,65.7399978637695,362600,65.7399978637695
2014-02-20,65.9499969482422,66.2399978637695,65.1600036621094,65.7699966430664,464600,65.7699966430664
2014-02-21,65.9000015258789,66.8000030517578,65.3199996948242,66.5400009155273,391700,66.5400009155273
2014-02-24,66.5,67.9599990844727,66.5,67.5500030517578,512900,67.5500030517578
2014-02-25,67.5,68.2799987792969,67.4300003051758,68.1399993896484,352100,68.1399993896484
2014-02-26,68.3399963378906,69.4400024414062,68.25,68.9599990844727,552800,68.9599990844727
2014-02-27,68.8000030517578,69.6699981689453,68.6399993896484,69.4499969482422,544700,69.4499969482422
2014-02-28,69.2300033569336,70.3499984741211,69.0500030517578,69.5599975585938,497400,69.5599975585938
2014-03-03,68.6100006103516,69.8399963378906,68.2799987792969,69.5,448600,69.5
2014-03-04,70.0800018310547,71.7300033569336,69.9899978637695,71.3899993896484,558100,71.3899993896484
2014-03-05,71.4499969482422,72,70.9499969482422,71.4899978637695,493500,71.4899978637695
2014-03-06,71.5,72.6600036621094,71.2300033569336,72.2200012207031,380500,72.2200012207031
2014-03-07,72.3600006103516,73.0199966430664,72.1100006103516,73,478100,73
2014-03-10,72.7200012207031,73.3499984741211,72.2200012207031,72.8300018310547,444000,72.8300018310547
2014-03-11,72.9400024414062,73.3000030517578,72.3099975585938,72.6500015258789,324400,72.6500015258789
2014-03-12,72.2699966430664,73.2399978637695,72,73.0800018310547,479000,73.0800018310547
2014-03-13,73.2300033569336,73.2900009155273,71.5599975585938,71.8199996948242,420100,71.8199996948242
2014-03-14,71.6100006103516,72.6500015258789,71.6100006103516,72.120002746582,351200,72.120002746582
2014-03-17,72.379997253418,73.4700012207031,72.3099975585938,72.4899978637695,314200,72.4899978637695
2014-03-18,72.5999984741211,73.5199966430664,72.5999984741211,73.3499984741211,259200,73.3499984741211
2014-03-19,73.2099990844727,73.2399978637695,72.1999969482422,72.5400009155273,309500,72.5400009155273
2014-03-20,72.3499984741211,72.9800033569336,72.0500030517578,72.9000015258789,271700,72.9000015258789
2014-03-21,73.1800003051758,73.5299987792969,72.2300033569336,72.6999969482422,933400,72.6999969482422
2014-03-24,71.9700012207031,72.4499969482422,70.5599975585938,71.2600021362305,603900,71.2600021362305
2014-03-25,71.5999984741211,71.8300018310547,70.5800018310547,70.7399978637695,402800,70.7399978637695
2014-03-26,71.0400009155273,71.2699966430664,68.7799987792969,68.8099975585938,878600,68.8099975585938
2014-03-27,68.8000030517578,68.879997253418,67.25,67.5800018310547,829600,67.5800018310547
2014-03-28,67.7399978637695,68.4000015258789,66.9800033569336,67.0599975585938,664100,67.0599975585938
2014-03-31,67.7300033569336,69.5199966430664,67.5400009155273,69.4400024414062,866600,69.4400024414062
2014-04-01,69.5899963378906,70.620002746582,69.4700012207031,70.3099975585938,719200,70.3099975585938
2014-04-02,70.4499969482422,70.75,70.0500030517578,70.120002746582,311400,70.120002746582
2014-04-03,70.0299987792969,70.7799987792969,68.75,69.2099990844727,420100,69.2099990844727
2014-04-04,69.5500030517578,69.6699981689453,67.7900009155273,67.8499984741211,442800,67.8499984741211
2014-04-07,67.6399993896484,68.0400009155273,66.2300033569336,66.8899993896484,555800,66.8899993896484
2014-04-08,66.9100036621094,67.75,66.5,67.2799987792969,438200,67.2799987792969
2014-04-09,67.4700012207031,68.7600021362305,67.2699966430664,68.629997253418,270900,68.629997253418
2014-04-10,66.7300033569336,68.870002746582,66.3000030517578,66.4899978637695,373300,66.4899978637695
2014-04-11,65.6100006103516,67.1500015258789,65.6100006103516,65.7300033569336,365900,65.7300033569336
2014-04-14,66.2300033569336,67.2099990844727,65.75,66.5599975585938,393600,66.5599975585938
2014-04-15,66.6999969482422,67.4000015258789,65.5500030517578,66.8099975585938,389900,66.8099975585938
2014-04-16,67.2300033569336,68.1600036621094,66.6800003051758,67.75,380700,67.75
2014-04-17,67.4300003051758,68.0899963378906,67.0599975585938,67.5699996948242,283600,67.5699996948242
2014-04-21,67.5899963378906,67.9199981689453,67.3499984741211,67.5,297100,67.5
2014-04-22,67.5400009155273,69.0599975585938,67.5400009155273,68.4000015258789,322000,68.4000015258789
2014-04-23,68.4100036621094,68.4700012207031,67.6100006103516,67.629997253418,311300,67.629997253418
2014-04-24,68.0100021362305,68.5299987792969,66.7300033569336,67.0299987792969,610100,67.0299987792969
2014-04-25,66.870002746582,67.0999984741211,65.9199981689453,66.1500015258789,488500,66.1500015258789
2014-04-28,66.4599990844727,67.6699981689453,65.5899963378906,66.6600036621094,474100,66.6600036621094
2014-04-29,66.8300018310547,67.9400024414062,66.4800033569336,67.5599975585938,351000,67.5599975585938
2014-04-30,67.5299987792969,69.0599975585938,67.0800018310547,68.9400024414062,643500,68.9400024414062
2014-05-01,73,74.9000015258789,71.25,73.5400009155273,976300,73.5400009155273
2014-05-02,73.8600006103516,75.6100006103516,73.5100021362305,74.9000015258789,695100,74.9000015258789
2014-05-05,74.3000030517578,74.5,72.9899978637695,73.3000030517578,725400,73.3000030517578
2014-05-06,72.8300018310547,73.3000030517578,71.7799987792969,72.2399978637695,657000,72.2399978637695
2014-05-07,72.0999984741211,72.2399978637695,70.8499984741211,71.3099975585938,655600,71.3099975585938
2014-05-08,71.1100006103516,71.75,69.8300018310547,69.879997253418,959100,69.879997253418
2014-05-09,69.6699981689453,70.2399978637695,68.9199981689453,69.5,1048700,69.5
2014-05-12,69.7200012207031,71.129997253418,69.7200012207031,71.0599975585938,631900,71.0599975585938
2014-05-13,71.1900024414062,71.2200012207031,70.5599975585938,70.5899963378906,413100,70.5899963378906
2014-05-14,70.5,70.6100006103516,69.3300018310547,69.5699996948242,650400,69.5699996948242
2014-05-15,69.4700012207031,69.4800033569336,67.8499984741211,68.4800033569336,626200,68.4800033569336
2014-05-16,68.3399963378906,70.1399993896484,68.1100006103516,70.0100021362305,820800,70.0100021362305
2014-05-19,69.879997253418,70.9100036621094,69.879997253418,70.5100021362305,309100,70.5100021362305
2014-05-20,70.4400024414062,70.5999984741211,69.8199996948242,70.4000015258789,567800,70.4000015258789
2014-05-21,70.5299987792969,70.8499984741211,70.0699996948242,70.1100006103516,382400,70.1100006103516
2014-05-22,70.1100006103516,70.6900024414062,69.9400024414062,70.0100021362305,269400,70.0100021362305
2014-05-23,67.9100036621094,70.8300018310547,67.9100036621094,70.7300033569336,258800,70.7300033569336
2014-05-27,70.8499984741211,71.4100036621094,70.5,71.2900009155273,265700,71.2900009155273
2014-05-28,71.3300018310547,71.4300003051758,70.7200012207031,71.0999984741211,329300,71.0999984741211
2014-05-29,71.0999984741211,71.3399963378906,70.6100006103516,71.0999984741211,263300,71.0999984741211
2014-05-30,71.0500030517578,71.5400009155273,70.9100036621094,71.0899963378906,409200,71.0899963378906
2014-06-02,71.1600036621094,71.4599990844727,70.2099990844727,71.1699981689453,338000,71.1699981689453
2014-06-03,70.9599990844727,71.3399963378906,70.879997253418,71.2799987792969,320300,71.2799987792969
2014-06-04,71.2300033569336,72.4800033569336,70.9300003051758,72.4599990844727,508000,72.4599990844727
2014-06-05,72.7600021362305,73.0699996948242,71.5599975585938,72,433000,72
2014-06-06,72.2399978637695,72.4400024414062,71.8099975585938,72.0500030517578,527000,72.0500030517578
2014-06-09,71.75,72.4899978637695,71.5699996948242,71.9700012207031,312400,71.9700012207031
2014-06-10,71.9000015258789,72.3199996948242,71.2399978637695,71.4000015258789,280600,71.4000015258789
2014-06-11,71.1600036621094,71.25,70.4499969482422,70.75,308700,70.75
2014-06-12,70.6399993896484,70.6399993896484,69.8199996948242,70.1999969482422,340900,70.1999969482422
2014-06-13,70.3399963378906,70.7200012207031,69.9800033569336,70.0999984741211,289900,70.0999984741211
2014-06-16,69.9100036621094,70.2399978637695,69.379997253418,69.5800018310547,356100,69.5800018310547
2014-06-17,69.5199966430664,70.6399993896484,69.1999969482422,70.0199966430664,496500,70.0199966430664
2014-06-18,70.0699996948242,70.1999969482422,69.4300003051758,69.7699966430664,429900,69.7699966430664
2014-06-19,69.9000015258789,69.9199981689453,69.1500015258789,69.3399963378906,452900,69.3399963378906
2014-06-20,69.4599990844727,69.9599990844727,69.4300003051758,69.6699981689453,1173000,69.6699981689453
2014-06-23,69.8000030517578,69.8000030517578,69.1100006103516,69.4300003051758,273700,69.4300003051758
2014-06-24,69.120002746582,69.9300003051758,68.8000030517578,68.8099975585938,290600,68.8099975585938
2014-06-25,68.7900009155273,69.6800003051758,68.629997253418,69.4199981689453,340300,69.4199981689453
2014-06-26,69.4300003051758,69.4300003051758,68.6900024414062,68.9000015258789,218800,68.9000015258789
2014-06-27,68.6100006103516,70.2200012207031,68.4100036621094,70.1999969482422,482400,70.1999969482422
2014-06-30,70.0299987792969,70.5400009155273,69.7900009155273,70.5199966430664,405900,70.5199966430664
2014-07-01,70.8899993896484,72.6900024414062,70.8899993896484,72.0800018310547,560800,72.0800018310547
2014-07-02,71.9199981689453,72.1100006103516,70.5800018310547,70.6699981689453,281900,70.6699981689453
2014-07-03,70.9499969482422,71.6999969482422,70.9499969482422,71.4599990844727,199800,71.4599990844727
2014-07-07,70.9800033569336,71.4400024414062,70.8600006103516,70.9899978637695,309200,70.9899978637695
2014-07-08,70.7699966430664,71.0800018310547,70.4499969482422,70.6999969482422,357300,70.6999969482422
2014-07-09,70.8000030517578,71.5100021362305,70.629997253418,71.2900009155273,350800,71.2900009155273
2014-07-10,70.0100021362305,70.5299987792969,69.8499984741211,70.4700012207031,411500,70.4700012207031
2014-07-11,70.2600021362305,71.0100021362305,70.0400009155273,70.9499969482422,292000,70.9499969482422
2014-07-14,71.5299987792969,71.6800003051758,70.9599990844727,71.1100006103516,253000,71.1100006103516
2014-07-15,71.1999969482422,71.4199981689453,70.5400009155273,71,209400,71
2014-07-16,71.4599990844727,71.4599990844727,70.5299987792969,70.8499984741211,430000,70.8499984741211
2014-07-17,70.4599990844727,71.1699981689453,69.7300033569336,69.9100036621094,275100,69.9100036621094
2014-07-18,70,70.5,69.4899978637695,70.3099975585938,257600,70.3099975585938
2014-07-21,69.7699966430664,70.0400009155273,69.2099990844727,69.9599990844727,318000,69.9599990844727
2014-07-22,70.1399993896484,70.6699981689453,69.8399963378906,70.1999969482422,274700,70.1999969482422
2014-07-23,70.3899993896484,70.7300033569336,70.0299987792969,70.25,404700,70.25
2014-07-24,70.4899978637695,70.6600036621094,69.9499969482422,70.0500030517578,307100,70.0500030517578
2014-07-25,69.9499969482422,70.2900009155273,69.7399978637695,69.8899993896484,279600,69.8899993896484
2014-07-28,69.9000015258789,69.9000015258789,69.3199996948242,69.4899978637695,307700,69.4899978637695
2014-07-29,69.3000030517578,69.9300003051758,69.1800003051758,69.2200012207031,364900,69.2200012207031
2014-07-30,69.379997253418,70.0400009155273,69.2399978637695,69.4700012207031,281000,69.4700012207031
2014-07-31,68.8199996948242,69.379997253418,68.0400009155273,68.4199981689453,561300,68.4199981689453
2014-08-01,68.2900009155273,68.6500015258789,67.8300018310547,68.5,724700,68.5
2014-08-04,68.8099975585938,69.4700012207031,67.9100036621094,69.4000015258789,452700,69.4000015258789
2014-08-05,70.8499984741211,72.4300003051758,69.7099990844727,72.0800018310547,1028800,72.0800018310547
2014-08-06,71.8300018310547,72.0800018310547,71.0599975585938,71.0899963378906,420500,71.0899963378906
2014-08-07,71.2699966430664,72.0500030517578,70.9300003051758,71.0800018310547,490000,71.0800018310547
2014-08-08,71.2699966430664,72.2799987792969,71.0999984741211,72.1500015258789,278000,72.1500015258789
2014-08-11,72.4100036621094,73.2600021362305,71.7900009155273,72.5999984741211,347300,72.5999984741211
2014-08-12,72.5400009155273,73.1900024414062,71.7600021362305,72.1600036621094,231700,72.1600036621094
2014-08-13,72.370002746582,72.6800003051758,71.9400024414062,72.5100021362305,257500,72.5100021362305
2014-08-14,72.5699996948242,73.0500030517578,72.4499969482422,72.9300003051758,202700,72.9300003051758
2014-08-15,73.3000030517578,73.7399978637695,71.9400024414062,72.0599975585938,352600,72.0599975585938
2014-08-18,72.3899993896484,73.0100021362305,72.3899993896484,72.9100036621094,207900,72.9100036621094
2014-08-19,72.8899993896484,73.7799987792969,72.7099990844727,73.7799987792969,390700,73.7799987792969
2014-08-20,73.4899978637695,73.9100036621094,73.4000015258789,73.6900024414062,246800,73.6900024414062
2014-08-21,73.7200012207031,73.9700012207031,73.4000015258789,73.8499984741211,240500,73.8499984741211
2014-08-22,73.5800018310547,74.9000015258789,73.4400024414062,74.0199966430664,270100,74.0199966430664
2014-08-25,74.5199966430664,74.5199966430664,73.5199966430664,73.7799987792969,148800,73.7799987792969
2014-08-26,73.9700012207031,74.4000015258789,73.6999969482422,74.120002746582,179100,74.120002746582
2014-08-27,74.1600036621094,74.1699981689453,73.629997253418,74.1399993896484,162500,74.1399993896484
2014-08-28,73.9700012207031,74.4400024414062,73.4199981689453,74.0299987792969,265000,74.0299987792969
2014-08-29,74.0400009155273,74.6600036621094,73.7799987792969,74.5899963378906,225300,74.5899963378906
2014-09-02,74.75,75.4800033569336,74.3899993896484,75.3199996948242,389600,75.3199996948242
2014-09-03,75.4400024414062,75.7200012207031,74.9199981689453,75.0800018310547,196900,75.0800018310547
2014-09-04,75.0100021362305,75.7099990844727,74.9499969482422,75.1800003051758,307100,75.1800003051758
2014-09-05,74.9199981689453,75.9199981689453,74.629997253418,75.8899993896484,279500,75.8899993896484
2014-09-08,75.7900009155273,76,75.5100021362305,75.9000015258789,292200,75.9000015258789
2014-09-09,75.9800033569336,76.0100021362305,74.9199981689453,75.3300018310547,281000,75.3300018310547
2014-09-10,75.2699966430664,76.3499984741211,75.2699966430664,76.3499984741211,313000,76.3499984741211
2014-09-11,76.1699981689453,76.7699966430664,76.0400009155273,76.629997253418,360000,76.629997253418
2014-09-12,76.6500015258789,76.8199996948242,76.2399978637695,76.7900009155273,443700,76.7900009155273
2014-09-15,76.7099990844727,76.7099990844727,75.9400024414062,76.3399963378906,580100,76.3399963378906
2014-09-16,76.1500015258789,76.8099975585938,75.8099975585938,76.3600006103516,372800,76.3600006103516
2014-09-17,76.3099975585938,76.3199996948242,75.0899963378906,75.3000030517578,475600,75.3000030517578
2014-09-18,75.6999969482422,75.8300018310547,75.0899963378906,75.75,294200,75.75
2014-09-19,75.7799987792969,76.1500015258789,74.629997253418,74.7300033569336,719300,74.7300033569336
2014-09-22,74.8000030517578,74.9499969482422,74.1500015258789,74.4300003051758,343500,74.4300003051758
2014-09-23,73.9899978637695,74.5199966430664,73.1800003051758,73.1800003051758,263100,73.1800003051758
2014-09-24,73.3399963378906,74.4700012207031,72.9300003051758,74.3199996948242,529800,74.3199996948242
2014-09-25,74.2399978637695,74.2399978637695,72.620002746582,72.8199996948242,604000,72.8199996948242
2014-09-26,72.8199996948242,73.4000015258789,72.5500030517578,73.2799987792969,226800,73.2799987792969
2014-09-29,72.5,73.9499969482422,72.4100036621094,73.8099975585938,269900,73.8099975585938
2014-09-30,73.8399963378906,73.9700012207031,73.3499984741211,73.4700012207031,386600,73.4700012207031
2014-10-01,73.3399963378906,73.7200012207031,73.0199966430664,73.25,605200,73.25
2014-10-02,73.4700012207031,74.0999984741211,73.0699996948242,73.8099975585938,355900,73.8099975585938
2014-10-03,74.1999969482422,76.0999984741211,74.1999969482422,75.6100006103516,605900,75.6100006103516
2014-10-06,75.9000015258789,75.9899978637695,75.2300033569336,75.3099975585938,616400,75.3099975585938
2014-10-07,74.5800018310547,75.4599990844727,74.3300018310547,74.4400024414062,571900,74.4400024414062
2014-10-08,74.4400024414062,74.7600021362305,73.4800033569336,74.7399978637695,402400,74.7399978637695
2014-10-09,74.370002746582,75.4300003051758,73.5400009155273,73.5999984741211,257500,73.5999984741211
2014-10-10,73.6600036621094,74.4599990844727,72.5299987792969,72.5699996948242,291000,72.5699996948242
2014-10-13,72.6900024414062,73.5800018310547,72.1399993896484,72.5299987792969,404800,72.5299987792969
2014-10-14,73,73.6500015258789,72.620002746582,73.1900024414062,322800,73.1900024414062
2014-10-15,71.620002746582,72.9899978637695,71.2200012207031,72.4300003051758,544300,72.4300003051758
2014-10-16,71.4000015258789,72.879997253418,71.3199996948242,72.5800018310547,368800,72.5800018310547
2014-10-17,73.25,73.870002746582,72.870002746582,73.5999984741211,207800,73.5999984741211
2014-10-20,73.5699996948242,74.370002746582,73.5699996948242,74.370002746582,253300,74.370002746582
2014-10-21,74.6999969482422,76.0199966430664,74.5599975585938,76,363300,76
2014-10-22,76.4300003051758,76.8499984741211,75.8399963378906,75.9000015258789,280600,75.9000015258789
2014-10-23,77.0199966430664,77.7699966430664,76.5100021362305,77.2300033569336,283800,77.2300033569336
2014-10-24,76.0599975585938,77.370002746582,75.9499969482422,77.3099975585938,243300,77.3099975585938
2014-10-27,77.1500015258789,77.4899978637695,76.4899978637695,77.0299987792969,263500,77.0299987792969
2014-10-28,77.5800018310547,78.8499984741211,77.379997253418,78.8499984741211,230000,78.8499984741211
2014-10-29,79.1100006103516,79.3199996948242,78.3199996948242,78.9899978637695,265900,78.9899978637695
2014-10-30,78.6500015258789,79.9700012207031,78.5299987792969,79.7799987792969,190600,79.7799987792969
2014-10-31,80.8499984741211,81.0400009155273,80.25,80.7099990844727,355000,80.7099990844727
2014-11-03,80.7699966430664,81.3399963378906,80.3300018310547,80.8000030517578,367300,80.8000030517578
2014-11-04,80.7799987792969,81.2399978637695,80.2200012207031,80.5299987792969,202500,80.5299987792969
2014-11-05,81,81.0800018310547,80,80.4100036621094,506800,80.4100036621094
2014-11-06,82,85.6100006103516,81.6600036621094,84.5999984741211,1325600,84.5999984741211
2014-11-07,84.9100036621094,84.9899978637695,83.5,83.5400009155273,701100,83.5400009155273
2014-11-10,83.4599990844727,84.4100036621094,83.3099975585938,83.8899993896484,710000,83.8899993896484
2014-11-11,84.0899963378906,84.5699996948242,83.7200012207031,84.5699996948242,312400,84.5699996948242
2014-11-12,84.0999984741211,85.6500015258789,83.9599990844727,85.620002746582,265300,85.620002746582
2014-11-13,85.9700012207031,86.3000030517578,85.4599990844727,85.6999969482422,229400,85.6999969482422
2014-11-14,85.8300018310547,86.5299987792969,85.3099975585938,86.0500030517578,315600,86.0500030517578
2014-11-17,86.0100021362305,86.7699966430664,85.7399978637695,86.3899993896484,283300,86.3899993896484
2014-11-18,86.6399993896484,87.1100006103516,85.7399978637695,85.8499984741211,410000,85.8499984741211
2014-11-19,85.5299987792969,85.9499969482422,84.3199996948242,85.0699996948242,284700,85.0699996948242
2014-11-20,84.3499984741211,84.4499969482422,83.5999984741211,83.9499969482422,493200,83.9499969482422
2014-11-21,84.5699996948242,84.7600021362305,83.9100036621094,84.0599975585938,203600,84.0599975585938
2014-11-24,84.4400024414062,85.0699996948242,84,84.8899993896484,298800,84.8899993896484
2014-11-25,84.8899993896484,85.2200012207031,84.4899978637695,84.6800003051758,146100,84.6800003051758
2014-11-26,84.5199966430664,85.0400009155273,84.25,84.4899978637695,191100,84.4899978637695
2014-11-28,84.4899978637695,86.7099990844727,84.2699966430664,85.4800033569336,197400,85.4800033569336
2014-12-01,85.3000030517578,86.1999969482422,84.4300003051758,84.8099975585938,325600,84.8099975585938
2014-12-02,85.0999984741211,85.3600006103516,84.0699996948242,84.6600036621094,262900,84.6600036621094
2014-12-03,85.120002746582,85.3899993896484,83.370002746582,84.8000030517578,479700,84.8000030517578
2014-12-04,84.8499984741211,85.1600036621094,83.9100036621094,84.1399993896484,324900,84.1399993896484
2014-12-05,84.5299987792969,85.0100021362305,84.1399993896484,84.8000030517578,277300,84.8000030517578
2014-12-08,84.7799987792969,84.8300018310547,83.2300033569336,83.3499984741211,241200,83.3499984741211
2014-12-09,82.3199996948242,83.9499969482422,82.1399993896484,83.870002746582,299000,83.870002746582
2014-12-10,83.7799987792969,84.4400024414062,83.620002746582,83.879997253418,370600,83.879997253418
2014-12-11,83.9800033569336,84.9899978637695,83.879997253418,84.5,340300,84.5
2014-12-12,83.8399963378906,84.2200012207031,82.5899963378906,82.7200012207031,312700,82.7200012207031
2014-12-15,82.6399993896484,84.629997253418,82.5100021362305,84.2799987792969,411000,84.2799987792969
2014-12-16,83.9899978637695,84.0400009155273,82.7699966430664,82.9700012207031,380400,82.9700012207031
2014-12-17,83.1999969482422,85.2799987792969,82.3899993896484,85.129997253418,330000,85.129997253418
2014-12-18,85.870002746582,87.4300003051758,85.6399993896484,87.4000015258789,249600,87.4000015258789
2014-12-19,87.1600036621094,87.5800018310547,85.7699966430664,86.5100021362305,627500,86.5100021362305
2014-12-22,86.370002746582,86.8199996948242,85.379997253418,85.6900024414062,265900,85.6900024414062
