"Fecha","EFX.Open","EFX.High","EFX.Low","EFX.Close","EFX.Volume","EFX.Adjusted"
2014-03-12,70.7300033569336,72,70.7200012207031,71.9599990844727,603600,65.0959243774414
2014-03-13,72,72.6500015258789,71.5899963378906,71.6699981689453,940200,64.8336410522461
2014-03-14,71.4700012207031,71.8000030517578,70.9300003051758,71.0299987792969,574300,64.2546691894531
2014-03-17,71.2799987792969,71.9599990844727,71.129997253418,71.5400009155273,558700,64.7160186767578
2014-03-18,71.6600036621094,72.8499984741211,71.5999984741211,72.8099975585938,487900,65.864875793457
2014-03-19,72.7099990844727,72.9000015258789,71.129997253418,71.5599975585938,460900,64.7340774536133
2014-03-20,71.5,72,71.1800003051758,72,379100,65.1321334838867
2014-03-21,72.5199966430664,72.5899963378906,71.1600036621094,71.2200012207031,827800,64.4265365600586
2014-03-24,71.3099975585938,71.4700012207031,70.1699981689453,70.5699996948242,558300,63.8385429382324
2014-03-25,70.8399963378906,70.9199981689453,69.8300018310547,70.0599975585938,648600,63.3771934509277
2014-03-26,70.4400024414062,70.5999984741211,69.1699981689453,69.1800003051758,487300,62.5811195373535
2014-03-27,69.2900009155273,69.2900009155273,68.4800033569336,68.6699981689453,542600,62.1197891235352
2014-03-28,68.8499984741211,69.370002746582,68.0599975585938,68.1900024414062,796900,61.6855545043945
2014-03-31,68.7300033569336,68.8300018310547,67.9199981689453,68.0299987792969,1592300,61.5408134460449
2014-04-01,68.2200012207031,69.8499984741211,68.2200012207031,69.7300033569336,1085400,63.0786819458008
2014-04-02,69.879997253418,70.1900024414062,69.379997253418,69.4000015258789,452300,62.7801322937012
2014-04-03,69.6399993896484,69.6399993896484,68.8099975585938,69.129997253418,560200,62.5358924865723
2014-04-04,69.379997253418,69.4400024414062,67.6900024414062,67.6999969482422,553200,61.2422866821289
2014-04-07,67.5899963378906,67.9000015258789,66.2799987792969,66.7200012207031,726600,60.3557777404785
2014-04-08,66.8000030517578,67.1500015258789,66.629997253418,66.9899978637695,657000,60.600025177002
2014-04-09,67.1600036621094,67.9199981689453,67.0999984741211,67.9199981689453,517900,61.4413223266602
2014-04-10,67.8899993896484,68.129997253418,66.0100021362305,66.0100021362305,755200,59.7135124206543
2014-04-11,65.6699981689453,66.3199996948242,64.8000030517578,65.0400009155273,739400,58.8360290527344
2014-04-14,65.6699981689453,65.7200012207031,64.75,65.4199981689453,622300,59.1797828674316
2014-04-15,65.5299987792969,66.2200012207031,65.0899963378906,66.1399993896484,530400,59.8311004638672
2014-04-16,66.6100006103516,67.5400009155273,66.3300018310547,67.5,593400,61.0613784790039
2014-04-17,68.3399963378906,69.0800018310547,67.9300003051758,68.6100006103516,784700,62.065502166748
2014-04-21,68.5199966430664,68.8300018310547,68.0299987792969,68.2900009155273,395800,61.7760162353516
2014-04-22,68.25,68.8099975585938,67.9400024414062,68.4499969482422,327200,61.9207801818848
2014-04-23,69.879997253418,70.4100036621094,69.3300018310547,70.0599975585938,1012200,63.3771934509277
2014-04-24,68.1100006103516,69.5899963378906,67.1999969482422,69.0800018310547,1656400,62.4906578063965
2014-04-25,69.0699996948242,69.379997253418,68.5299987792969,68.8899993896484,873000,62.3187980651855
2014-04-28,69.0500030517578,69.6100006103516,68.5699996948242,69.5,784100,62.8705863952637
2014-04-29,69.8600006103516,70.0999984741211,69.3600006103516,69.9300003051758,554100,63.2595901489258
2014-04-30,69.9100036621094,70.8300018310547,69.629997253418,70.8099975585938,506800,64.0556488037109
2014-05-01,70.8099975585938,70.8099975585938,70.120002746582,70.6100006103516,426600,63.8747444152832
2014-05-02,70.5599975585938,71.4599990844727,70.4400024414062,70.9100036621094,491600,64.146110534668
2014-05-05,70.4899978637695,70.9100036621094,70.129997253418,70.8300018310547,257100,64.0737609863281
2014-05-06,70.4899978637695,70.9000015258789,70.3099975585938,70.7699966430664,506000,64.0194473266602
2014-05-07,70.9199981689453,71.120002746582,70.3399963378906,71.0699996948242,459400,64.2908554077148
2014-05-08,70.9800033569336,71.4899978637695,70.5299987792969,70.870002746582,386000,64.1099548339844
2014-05-09,70.8000030517578,71.2300033569336,70.5999984741211,71.2300033569336,381300,64.4355697631836
2014-05-12,71.5,71.7099990844727,71.3199996948242,71.6500015258789,372800,64.8155212402344
2014-05-13,71.7399978637695,71.7600021362305,70.8300018310547,71.0899963378906,631500,64.308952331543
2014-05-14,71.0400009155273,71.2600021362305,70.3000030517578,71.0299987792969,695800,64.2546691894531
2014-05-15,71,71,69.9700012207031,70.3899993896484,394900,63.6757125854492
2014-05-16,70.3300018310547,70.7600021362305,69.9499969482422,70.7300033569336,392900,63.9832649230957
2014-05-19,70.4700012207031,70.9000015258789,70.4000015258789,70.6399993896484,817600,63.9018592834473
2014-05-20,70.5699996948242,70.6399993896484,69.2699966430664,69.4599990844727,667700,62.8344268798828
2014-05-21,69.4599990844727,69.7799987792969,69.3899993896484,69.3899993896484,813800,62.9978523254395
2014-05-22,69.4700012207031,69.8499984741211,69.1600036621094,69.4499969482422,889700,63.0523071289062
2014-05-23,69.5100021362305,69.6800003051758,69.3899993896484,69.5299987792969,476300,63.1249504089355
2014-05-27,69.7099990844727,70.4400024414062,69.6600036621094,70.3600006103516,435300,63.8784637451172
2014-05-28,70.4100036621094,70.9000015258789,70.2900009155273,70.3399963378906,402700,63.8603019714355
2014-05-29,70.370002746582,70.6800003051758,69.9599990844727,70.370002746582,579700,63.887580871582
2014-05-30,70.1900024414062,70.8600006103516,70.1900024414062,70.7900009155273,432200,64.2688674926758
2014-06-02,71.0199966430664,71.6100006103516,70.3199996948242,70.5599975585938,336600,64.06005859375
2014-06-03,70.25,70.4599990844727,69.6699981689453,70.0100021362305,458900,63.5607299804688
2014-06-04,69.9300003051758,70.9100036621094,69.9300003051758,70.7600021362305,295000,64.2416458129883
2014-06-05,70.9599990844727,71.1999969482422,70.4599990844727,71.120002746582,190300,64.5684585571289
2014-06-06,71.3099975585938,71.9100036621094,71.0500030517578,71.8899993896484,262200,65.2675476074219
2014-06-09,71.8600006103516,72.629997253418,71.7399978637695,72.4199981689453,387600,65.7487258911133
2014-06-10,72.5400009155273,72.620002746582,71.9499969482422,71.9899978637695,411000,65.3583526611328
2014-06-11,71.7300033569336,72.0199966430664,71.629997253418,71.7699966430664,240800,65.1585845947266
2014-06-12,71.6399993896484,71.6600036621094,71.0199966430664,71.25,268400,64.6864929199219
2014-06-13,71.2799987792969,71.7799987792969,70.870002746582,71.6800003051758,230900,65.076904296875
2014-06-16,71.5699996948242,71.870002746582,71.0299987792969,71.3000030517578,326300,64.7318878173828
2014-06-17,71.0899963378906,71.9199981689453,71.0500030517578,71.5800018310547,230100,64.9861145019531
2014-06-18,71.5800018310547,71.5899963378906,70.8399963378906,71.5199966430664,404400,64.9316177368164
2014-06-19,71.5599975585938,72.7600021362305,71.4199981689453,72.75,474400,66.0483016967773
2014-06-20,72.8300018310547,73.3899993896484,72.4100036621094,73.25,636400,66.5022506713867
2014-06-23,73.2200012207031,73.25,72.5299987792969,72.7799987792969,477900,66.075553894043
2014-06-24,72.7200012207031,73.3199996948242,72.4899978637695,72.5100021362305,728500,65.830451965332
2014-06-25,72.2099990844727,72.879997253418,71.8399963378906,72,528900,65.3674087524414
2014-06-26,72.0699996948242,72.3899993896484,71.4700012207031,72.3600006103516,179800,65.6942520141602
2014-06-27,72.2099990844727,72.6999969482422,71.9599990844727,72.6699981689453,854400,65.9756774902344
2014-06-30,72.6500015258789,73.0599975585938,72.3000030517578,72.5400009155273,360700,65.8576889038086
2014-07-01,72.8300018310547,73,72.2900009155273,72.3600006103516,723000,65.6942520141602
2014-07-02,72.3899993896484,72.6999969482422,72.0800018310547,72.3000030517578,423200,65.639762878418
2014-07-03,72.4499969482422,72.9499969482422,72.3899993896484,72.6999969482422,406800,66.0029144287109
2014-07-07,72.620002746582,72.8600006103516,72,72.8600006103516,455000,66.1481704711914
2014-07-08,72.8199996948242,72.9700012207031,72.4300003051758,72.6900024414062,469500,65.9938507080078
2014-07-09,72.7600021362305,73.3000030517578,72.75,73.1399993896484,4e+05,66.4023971557617
2014-07-10,72.4100036621094,73.6600036621094,72,73.3899993896484,530900,66.6293487548828
2014-07-11,73.2399978637695,73.379997253418,72.8000030517578,73.3300018310547,469400,66.5748901367188
2014-07-14,73.7099990844727,73.9300003051758,73.5500030517578,73.6100006103516,220000,66.8291015625
2014-07-15,73.6100006103516,73.9199981689453,73.1600036621094,73.8499984741211,466700,67.047004699707
2014-07-16,73.9800033569336,74.1900024414062,73.5599975585938,73.9300003051758,284900,67.1196136474609
2014-07-17,73.5800018310547,74.0400009155273,73.5,73.6500015258789,604000,66.8654098510742
2014-07-18,73.6800003051758,73.7099990844727,73.2200012207031,73.3300018310547,619800,66.5748901367188
2014-07-21,73.2900009155273,73.2900009155273,72.620002746582,73.0899963378906,352700,66.3569869995117
2014-07-22,73.6399993896484,74.6999969482422,73.4199981689453,74.5599975585938,491500,67.6915893554688
2014-07-23,74.5699996948242,74.629997253418,74.2300033569336,74.4100036621094,415500,67.5554122924805
2014-07-24,74.0999984741211,76.6900024414062,73.8300018310547,76.6100006103516,648300,69.5527267456055
2014-07-25,76.4899978637695,77,76.3300018310547,76.7799987792969,497100,69.7070922851562
2014-07-28,76.7099990844727,77.0800018310547,76.3899993896484,76.9499969482422,504200,69.8614120483398
2014-07-29,76.9000015258789,77.25,76.5999984741211,76.9000015258789,638700,69.8160400390625
2014-07-30,77.1900024414062,77.7399978637695,76.7399978637695,77.1900024414062,820100,70.0793151855469
2014-07-31,76.8199996948242,76.9700012207031,76.0299987792969,76.0899963378906,752900,69.0806121826172
2014-08-01,76.0199966430664,76.4000015258789,75.1999969482422,75.5999984741211,550000,68.6357803344727
2014-08-04,75.7600021362305,75.9800033569336,75.3000030517578,75.8899993896484,373100,68.8990631103516
2014-08-05,75.6399993896484,75.9700012207031,75.0999984741211,75.4400024414062,396800,68.4905166625977
2014-08-06,74.9700012207031,75.2600021362305,74.2399978637695,74.2799987792969,925500,67.437370300293
2014-08-07,74.4499969482422,74.8300018310547,74.1100006103516,74.4100036621094,535100,67.5554122924805
2014-08-08,74.4599990844727,75.6500015258789,74.1100006103516,75.6100006103516,296000,68.6448593139648
2014-08-11,75.7300033569336,76.3300018310547,75.620002746582,76.0400009155273,272300,69.0352401733398
2014-08-12,76.0400009155273,76.4899978637695,75.9899978637695,76.1800003051758,338800,69.1623382568359
2014-08-13,76.4400024414062,76.9199981689453,76.1900024414062,76.8399963378906,230600,69.7615356445312
2014-08-14,76.9499969482422,77.3099975585938,76.8099975585938,77.3000030517578,286300,70.1791687011719
2014-08-15,77.5,78.1399993896484,77,77.25,520600,70.1337814331055
2014-08-18,77.5599975585938,78.1900024414062,77.5,77.9599990844727,301000,70.7783966064453
2014-08-19,77.9300003051758,78.3600006103516,77.9199981689453,78.2300033569336,262100,71.0235061645508
2014-08-20,78.1399993896484,78.7399978637695,77.879997253418,78.5699996948242,515400,71.5608520507812
2014-08-21,78.4000015258789,78.6600036621094,77.9199981689453,78.4700012207031,265900,71.4697952270508
2014-08-22,78.4599990844727,78.7300033569336,78.129997253418,78.1900024414062,278900,71.2147674560547
2014-08-25,78.4499969482422,78.9100036621094,78.1399993896484,78.7799987792969,362300,71.7521514892578
2014-08-26,78.9800033569336,79.129997253418,78.4599990844727,78.5199966430664,296600,71.5153350830078
2014-08-27,78.4000015258789,78.4000015258789,77.7699966430664,78.0599975585938,272900,71.0963745117188
2014-08-28,77.9000015258789,78.5999984741211,77.6399993896484,78.4499969482422,238200,71.4515762329102
2014-08-29,78.7200012207031,79.370002746582,78.4199981689453,78.7600021362305,275200,71.7339248657227
2014-09-02,78.9300003051758,79.3099975585938,78.2600021362305,78.6999969482422,536300,71.6792526245117
2014-09-03,78.9100036621094,79.2099990844727,78.7099990844727,78.870002746582,266800,71.8341217041016
2014-09-04,78.870002746582,79.3199996948242,78.6399993896484,78.9300003051758,221100,71.8887557983398
2014-09-05,78.9899978637695,79.9400024414062,78.8300018310547,79.8600006103516,361700,72.7357864379883
2014-09-08,79.6900024414062,79.8000030517578,78.8000030517578,78.8099975585938,412200,71.7794418334961
2014-09-09,78.75,78.75,77.9599990844727,78.1100006103516,384500,71.1419067382812
2014-09-10,78.25,78.7799987792969,78.1500015258789,78.5999984741211,378000,71.5881958007812
2014-09-11,78.370002746582,78.7099990844727,78.2600021362305,78.4199981689453,316600,71.4242477416992
2014-09-12,78.7300033569336,78.7699966430664,77.8300018310547,78.0599975585938,365100,71.0963745117188
2014-09-15,78.5,78.6399993896484,77.8199996948242,78.120002746582,436200,71.151008605957
2014-09-16,78.129997253418,78.129997253418,77.5800018310547,77.9300003051758,465100,70.9779510498047
2014-09-17,78.0299987792969,78.1800003051758,77.5500030517578,77.7600021362305,390700,70.8231430053711
2014-09-18,78.0400009155273,78.1900024414062,77.6500015258789,77.7799987792969,343400,70.8413467407227
2014-09-19,78.2699966430664,78.3499984741211,76.5599975585938,76.7699966430664,1120400,69.9214477539062
2014-09-22,76.5999984741211,76.6800003051758,75.4800033569336,75.870002746582,781900,69.1017303466797
2014-09-23,75.5699996948242,75.879997253418,75.2399978637695,75.2600021362305,403700,68.5461654663086
2014-09-24,75.1100006103516,75.8000030517578,74.9000015258789,75.4499969482422,549500,68.7191925048828
2014-09-25,75.3000030517578,75.4700012207031,73.9199981689453,74.25,738200,67.6262435913086
2014-09-26,74.2699966430664,74.629997253418,73.8099975585938,74.5999984741211,918600,67.9450149536133
2014-09-29,74.129997253418,74.4700012207031,73.8000030517578,74.3099975585938,572400,67.6808853149414
2014-09-30,74.4400024414062,74.9899978637695,74.3300018310547,74.7399978637695,963800,68.0725402832031
2014-10-01,74.6399993896484,74.7799987792969,73.1100006103516,73.4000015258789,496700,66.8520736694336
2014-10-02,73.3099975585938,73.6900024414062,72.9599990844727,73.3600006103516,465700,66.8156433105469
2014-10-03,73.7200012207031,74.4700012207031,73.5100021362305,74.0400009155273,538300,67.4349822998047
2014-10-06,74.1600036621094,74.5299987792969,73.9499969482422,74.1699981689453,360800,67.5533752441406
2014-10-07,73.6800003051758,73.8099975585938,72.620002746582,72.6500015258789,496200,66.1689758300781
2014-10-08,72.9300003051758,73.8899993896484,72.2799987792969,73.8199996948242,455400,67.2345886230469
2014-10-09,73.8300018310547,73.9499969482422,72.2200012207031,72.3000030517578,387700,65.850227355957
2014-10-10,72.4300003051758,73.0599975585938,71.629997253418,71.6600036621094,443900,65.2672729492188
2014-10-13,71.8099975585938,72.0400009155273,70.5999984741211,70.7099990844727,599100,64.4020462036133
2014-10-14,71.0199966430664,71.8000030517578,70.8000030517578,71.2200012207031,502800,64.8665466308594
2014-10-15,70.2799987792969,70.7200012207031,69.0400009155273,70.370002746582,656700,64.0923843383789
2014-10-16,69.379997253418,71.9499969482422,69.1800003051758,71.75,1088200,65.3492736816406
2014-10-17,72.4100036621094,73.0999984741211,71.9000015258789,72.879997253418,568300,66.3784561157227
2014-10-20,72.5,73,72.4599990844727,72.9499969482422,559900,66.4422302246094
2014-10-21,73.6800003051758,74.9100036621094,73.3300018310547,74.7399978637695,744800,68.0725402832031
2014-10-22,74.5699996948242,74.7900009155273,73.8199996948242,73.8600006103516,700900,67.2710418701172
2014-10-23,74.0599975585938,74.5500030517578,72.620002746582,72.7799987792969,1052500,66.2873764038086
2014-10-24,72.8399963378906,73.9599990844727,72.4599990844727,73.8899993896484,983800,67.2983779907227
2014-10-27,73.75,74.8399963378906,73.4899978637695,74.8000030517578,600900,68.1271896362305
2014-10-28,75.2099990844727,75.7600021362305,75.120002746582,75.7600021362305,424500,69.0015411376953
2014-10-29,75.5800018310547,75.9700012207031,74.4100036621094,74.8600006103516,576800,68.1818389892578
2014-10-30,74.5,75.8899993896484,74.3399963378906,75.5599975585938,619700,68.8193817138672
2014-10-31,76.620002746582,76.6800003051758,75.370002746582,75.7399978637695,569600,68.9833297729492
2014-11-03,75.8099975585938,76.2200012207031,75.3600006103516,75.9499969482422,524000,69.1745986938477
2014-11-04,75.8600006103516,76.0800018310547,75.4599990844727,75.5400009155273,376400,68.8011779785156
2014-11-05,75.75,76.5999984741211,75.5400009155273,76.4300003051758,552500,69.6117630004883
2014-11-06,76.6900024414062,77.5500030517578,76.4499969482422,77.5400009155273,478300,70.6227416992188
2014-11-07,77.5999984741211,77.7699966430664,77.1100006103516,77.7699966430664,491500,70.8322296142578
2014-11-10,77.6699981689453,78.2699966430664,77.5699996948242,78.2600021362305,302500,71.2785415649414
2014-11-11,78.25,78.6500015258789,77.9800033569336,78.2300033569336,374900,71.2511901855469
2014-11-12,78.0699996948242,78.7900009155273,77.879997253418,78.6500015258789,393300,71.6337280273438
2014-11-13,78.6500015258789,78.9599990844727,78.0100021362305,78.3300018310547,405200,71.34228515625
2014-11-14,78.4199981689453,78.5899963378906,77.7200012207031,78.1999969482422,293500,71.2238922119141
2014-11-17,77.9199981689453,78.4700012207031,77.6500015258789,78.129997253418,347500,71.1601257324219
2014-11-18,77.9899978637695,79,77.6999969482422,78.7600021362305,545400,71.7339248657227
2014-11-19,78.5100021362305,78.879997253418,78,78.3000030517578,541000,71.31494140625
2014-11-20,77.9000015258789,78.1900024414062,77.4300003051758,78.1900024414062,407400,71.44287109375
2014-11-21,78.8399963378906,78.9400024414062,78.1600036621094,78.5299987792969,487100,71.7535095214844
2014-11-24,78.7399978637695,79.7699966430664,78.1600036621094,79.6100006103516,638400,72.7403411865234
2014-11-25,79.4400024414062,79.9400024414062,79.2200012207031,79.6699981689453,575000,72.7951507568359
2014-11-26,79.9300003051758,80,79.0999984741211,79.3499984741211,398100,72.5027847290039
2014-11-28,79.3099975585938,80,79.2799987792969,79.5500030517578,172400,72.6855545043945
2014-12-01,79.4300003051758,80.4100036621094,79.0800018310547,79.4000015258789,701500,72.5484771728516
2014-12-02,79.4300003051758,80,79.0199966430664,79.9899978637695,418200,73.0875549316406
2014-12-03,80.3499984741211,81.5599975585938,80.0100021362305,81.3899993896484,719100,74.3667373657227
2014-12-04,81.4800033569336,82,80.7699966430664,80.9100036621094,516900,73.9281539916992
2014-12-05,80.8199996948242,81.1699981689453,80.7900009155273,80.9400024414062,573500,73.9555816650391
2014-12-08,81.0199966430664,81.4300003051758,80.7200012207031,80.9899978637695,506000,74.0012588500977
2014-12-09,80.6600036621094,81.4100036621094,80.1600036621094,81.3300018310547,450500,74.3119201660156
2014-12-10,81.2399978637695,81.5100021362305,80.3399963378906,80.6100006103516,638800,73.6540679931641
2014-12-11,80.8600006103516,81.8899993896484,80.6800003051758,81.0500030517578,535200,74.0560760498047
2014-12-12,81.0500030517578,81.25,79.6100006103516,79.629997253418,705200,72.7586059570312
2014-12-15,79.9599990844727,80.4199981689453,79.3199996948242,79.8600006103516,493400,72.9687805175781
2014-12-16,79.6900024414062,80.8099975585938,79.4000015258789,79.5999984741211,550100,72.7311859130859
2014-12-17,79.4700012207031,79.6600036621094,78.3399963378906,79.0999984741211,1308200,72.2743530273438
2014-12-18,79.9499969482422,81.0800018310547,79.6800003051758,81.0400009155273,725400,74.0469512939453
2014-12-19,81.3199996948242,81.3199996948242,80.75,81.0599975585938,928000,74.0652236938477
