"Fecha","SBAC.Open","SBAC.High","SBAC.Low","SBAC.Close","SBAC.Volume","SBAC.Adjusted"
2014-01-31,91.0800018310547,93.7900009155273,90.1800003051758,92.75,856900,89.385871887207
2014-02-03,92.8600006103516,93.2799987792969,91.3099975585938,91.9899978637695,1632100,88.6534042358398
2014-02-04,92.1999969482422,92.7399978637695,90.0599975585938,91.620002746582,1592300,88.2968292236328
2014-02-05,91.75,91.9899978637695,90.8199996948242,91.7200012207031,847500,88.393196105957
2014-02-06,92.2600021362305,93.4899978637695,91.0800018310547,92,753900,88.6630477905273
2014-02-07,91.2900009155273,93.129997253418,89.8199996948242,92.9100036621094,1604800,89.5400390625
2014-02-10,92.6399993896484,93.1999969482422,91.8600006103516,93.1699981689453,881300,89.7906112670898
2014-02-11,93.4400024414062,95.1699981689453,93.0400009155273,94.7300033569336,989400,91.2940292358398
2014-02-12,94.75,94.9199981689453,93.5299987792969,94.1699981689453,986600,90.7543411254883
2014-02-13,93.4400024414062,95.6600036621094,93.4400024414062,95.1399993896484,858900,91.6891479492188
2014-02-14,94.7699966430664,96.4100036621094,94.7699966430664,96.3600006103516,747000,92.8649063110352
2014-02-18,96.8899993896484,96.9100036621094,96.2099990844727,96.5999984741211,505400,93.0962066650391
2014-02-19,96.6100006103516,97.8099975585938,96,97.6900024414062,746600,94.1466827392578
2014-02-20,98.370002746582,99.5299987792969,97.7799987792969,99.2099990844727,1664800,95.6115493774414
2014-02-21,99.4599990844727,99.6399993896484,97.0800018310547,97.2399978637695,1220700,93.7129821777344
2014-02-24,97.1699981689453,98.2900009155273,95.870002746582,95.9000015258789,1885900,92.4216003417969
2014-02-25,96.3600006103516,96.379997253418,94.9300003051758,95.3399963378906,1817100,91.8818969726562
2014-02-26,94,95.3000030517578,92,92.7900009155273,2724300,89.4244079589844
2014-02-27,93.6800003051758,96.0199966430664,93.25,94.8899993896484,1273400,91.4482421875
2014-02-28,95.2099990844727,96.4199981689453,94.129997253418,95.1699981689453,1090800,91.7180862426758
2014-03-03,94.0599975585938,95.7300033569336,94.0500030517578,95.1800003051758,1096600,91.7277069091797
2014-03-04,96.1500015258789,96.4199981689453,94.7300033569336,95.8099975585938,1359300,92.3348617553711
2014-03-05,96.0100021362305,96.0100021362305,94.4800033569336,95.2399978637695,1155600,91.7855224609375
2014-03-06,95.1999969482422,95.7699966430664,94.9100036621094,95.5299987792969,632900,92.0650100708008
2014-03-07,96.1900024414062,96.2200012207031,94.7699966430664,95.0800018310547,758500,91.6313400268555
2014-03-10,94.9700012207031,95.5400009155273,93.9700012207031,94.5599975585938,737400,91.1301956176758
2014-03-11,95.25,96.2399978637695,94.5500030517578,94.9899978637695,1032500,91.5446014404297
2014-03-12,94.4300003051758,95.5,94.2399978637695,95.1999969482422,730400,91.7469711303711
2014-03-13,95.6699981689453,96.0699996948242,94.4000015258789,94.870002746582,724000,91.4289703369141
2014-03-14,94.4499969482422,96.120002746582,94.0299987792969,94.9599990844727,606900,91.5156936645508
2014-03-17,94.9800033569336,95.3000030517578,94.4499969482422,94.5100021362305,494200,91.0820083618164
2014-03-18,94.4000015258789,95.6900024414062,94.2099990844727,94.7200012207031,505300,91.2843933105469
2014-03-19,94.9700012207031,95.0500030517578,93.0400009155273,93.7399978637695,779400,90.3399276733398
2014-03-20,93.2099990844727,94.3499984741211,93.1600036621094,93.5100021362305,658000,90.1182708740234
2014-03-21,93.879997253418,94.25,91.7799987792969,91.8899993896484,1041100,88.5570449829102
2014-03-24,92.2300033569336,92.4899978637695,90.1900024414062,91.3899993896484,793100,88.0751724243164
2014-03-25,91.7099990844727,91.9499969482422,89.9499969482422,90.5400009155273,946100,87.2560119628906
2014-03-26,90.8099975585938,91.0899963378906,90.1600036621094,90.370002746582,788200,87.0921859741211
2014-03-27,90.4899978637695,93.5800018310547,90.1600036621094,93.2600021362305,6283100,89.8773498535156
2014-03-28,93.5899963378906,93.9000015258789,91.9700012207031,92.25,786100,88.9039993286133
2014-03-31,92.6699981689453,93.0299987792969,90.7200012207031,90.9599990844727,1755700,87.6607818603516
2014-04-01,90.9300003051758,91.6600036621094,90.7600021362305,91.1399993896484,1917300,87.8342437744141
2014-04-02,91.379997253418,91.3899993896484,89.4800033569336,89.9800033569336,2146300,86.7163314819336
2014-04-03,90.1600036621094,90.5599975585938,89.9700012207031,90.1500015258789,1503700,86.8801574707031
2014-04-04,90.5800018310547,90.7799987792969,87.0299987792969,88.1399993896484,2976700,84.9430465698242
2014-04-07,87.8300018310547,88.4700012207031,87.2300033569336,87.4000015258789,1249400,84.2298965454102
2014-04-08,87.370002746582,88.5299987792969,87.25,87.8600006103516,1122900,84.673225402832
2014-04-09,88.4100036621094,90.4100036621094,88.0199966430664,90.2300033569336,1167900,86.9572677612305
2014-04-10,90.4000015258789,91.1100006103516,88.870002746582,89.0800018310547,1283900,85.8489532470703
2014-04-11,88.7699966430664,89.4899978637695,87.8499984741211,88.2200012207031,1031200,85.020149230957
2014-04-14,88.4899978637695,89.1800003051758,87.7799987792969,88.0100021362305,1073900,84.8177871704102
2014-04-15,88.129997253418,88.5800018310547,87.1100006103516,88,991300,84.8081283569336
2014-04-16,88.5699996948242,90.0100021362305,88.370002746582,89.9000015258789,1580500,86.6392135620117
2014-04-17,90.3499984741211,91.6999969482422,89.7799987792969,91.1699981689453,1553900,87.8631591796875
2014-04-21,91.0299987792969,92.0100021362305,91.0299987792969,91.9199981689453,1049000,88.5859527587891
2014-04-22,91.6800003051758,92.6699981689453,91.5999984741211,92.2200012207031,894600,88.8750686645508
2014-04-23,92.25,92.4300003051758,90.8899993896484,91.0100021362305,678400,87.7089538574219
2014-04-24,91.6399993896484,92.0699996948242,90.1699981689453,90.6399993896484,978100,87.3523712158203
2014-04-25,90.5199966430664,90.9800033569336,89.7200012207031,89.9300003051758,755400,86.6681365966797
2014-04-28,90.4800033569336,90.8399963378906,87.9800033569336,89.0999984741211,1075300,85.8682327270508
2014-04-29,89.1999969482422,90.1999969482422,89.0899963378906,89.6900024414062,875300,86.4368286132812
2014-04-30,89.2799987792969,89.9899978637695,88.7399978637695,89.7600021362305,1299800,86.5043029785156
2014-05-01,89.9300003051758,91.0599975585938,89.3499984741211,90.5599975585938,1438300,87.275276184082
2014-05-02,93.75,98.1500015258789,92,94.8899993896484,3527000,91.4482421875
2014-05-05,94.5800018310547,97.2099990844727,94.2399978637695,96.5199966430664,2290600,93.0190963745117
2014-05-06,96.5899963378906,97.1100006103516,96.0299987792969,96.5299987792969,1004500,93.0287475585938
2014-05-07,96.6999969482422,97.379997253418,95.870002746582,96.3600006103516,1336900,92.8649063110352
2014-05-08,96.2099990844727,97.8600006103516,96.0500030517578,96.8000030517578,989500,93.2889633178711
2014-05-09,96.7799987792969,97.6699981689453,96.3099975585938,97.1999969482422,601800,93.674430847168
2014-05-12,97.4199981689453,98.3099975585938,96.9499969482422,98.1100006103516,1154600,94.5514373779297
2014-05-13,98.1999969482422,100.01000213623,97.9899978637695,99.1600036621094,1222600,95.5633392333984
2014-05-14,99.1800003051758,101.059997558594,98.7099990844727,100.839996337891,1869800,97.1824035644531
2014-05-15,100.639999389648,100.830001831055,98.6999969482422,99.620002746582,2086300,96.0066757202148
2014-05-16,100.139999389648,100.580001831055,99.2300033569336,100.190002441406,1212800,96.5559997558594
2014-05-19,100.139999389648,100.440002441406,99.4400024414062,100.099998474121,1164000,96.4692535400391
2014-05-20,100.040000915527,100.5,99.5299987792969,100.220001220703,1099500,96.5848846435547
2014-05-21,100.639999389648,101.440002441406,99.9000015258789,100.839996337891,1245300,97.1824035644531
2014-05-22,100.900001525879,101.830001831055,100.610000610352,101.48999786377,804700,97.808837890625
2014-05-23,101.830001831055,101.900001525879,100.430000305176,100.599998474121,975400,96.9511032104492
2014-05-27,101.209999084473,101.470001220703,100.089996337891,100.389999389648,1288900,96.7487411499023
2014-05-28,100.290000915527,100.540000915527,99.7399978637695,100.449996948242,1803400,96.8065338134766
2014-05-29,100.949996948242,101.099998474121,99.8300018310547,100.709999084473,874300,97.0571365356445
2014-05-30,100.849998474121,101.629997253418,99.8399963378906,101.5,1709400,97.8184814453125
2014-06-02,101.300003051758,101.300003051758,99.6500015258789,100.400001525879,873900,96.7583847045898
2014-06-03,100.370002746582,100.620002746582,99.4000015258789,99.7799987792969,887100,96.1608581542969
2014-06-04,100.01000213623,100.699996948242,99.5899963378906,100.51000213623,671300,96.864387512207
2014-06-05,100.629997253418,100.860000610352,99.1800003051758,100.080001831055,778700,96.4499969482422
2014-06-06,100.480003356934,101,100.029998779297,100.430000305176,793500,96.7872924804688
2014-06-09,100.309997558594,101.089996337891,100.069999694824,100.25,737700,96.6138000488281
2014-06-10,100.319999694824,100.839996337891,99.7200012207031,100.25,749200,96.6138000488281
2014-06-11,99.870002746582,100.48999786377,99.6999969482422,100.209999084473,991200,96.5752639770508
2014-06-12,100.23999786377,100.5,99.4499969482422,99.8399963378906,689200,96.2186889648438
2014-06-13,99.4899978637695,99.7200012207031,97.9300003051758,98.1600036621094,861900,94.5996170043945
2014-06-16,98.1999969482422,98.3399963378906,96.6399993896484,97.7699966430664,965500,94.2237701416016
2014-06-17,97.8199996948242,98.4000015258789,97.2900009155273,97.6399993896484,465700,94.0984725952148
2014-06-18,97.7399978637695,97.9599990844727,96.6500015258789,97.7399978637695,814900,94.1948394775391
2014-06-19,97.4300003051758,98.9400024414062,97.3600006103516,98.5299987792969,671700,94.956184387207
2014-06-20,98.6800003051758,98.9100036621094,97.3399963378906,98.6900024414062,1236000,95.1103897094727
2014-06-23,98.4300003051758,98.9899978637695,97.7900009155273,98.2300033569336,679200,94.6670761108398
2014-06-24,97.7399978637695,99.1100006103516,97.620002746582,98.6500015258789,725100,95.0718460083008
2014-06-25,98.7600021362305,101.330001831055,98.4199981689453,100.209999084473,827000,96.5752639770508
2014-06-26,99.7900009155273,100.330001831055,98.5199966430664,99.8000030517578,725900,96.1801300048828
2014-06-27,99.0599975585938,101.730003356934,98.8000030517578,101.639999389648,1287500,97.9533996582031
2014-06-30,101.279998779297,102.569999694824,100.459999084473,102.300003051758,1032200,98.5894622802734
2014-07-01,102.269996643066,102.459999084473,101.279998779297,101.940002441406,757900,98.2425155639648
2014-07-02,101.75,101.98999786377,101.180000305176,101.610000610352,760900,97.9244842529297
2014-07-03,101.919998168945,101.949996948242,101,101.730003356934,390800,98.0401458740234
2014-07-07,101.650001525879,101.980003356934,100.959999084473,101.370002746582,656500,97.6931991577148
2014-07-08,101.480003356934,101.919998168945,99.6999969482422,100.620002746582,1044600,96.9704055786133
2014-07-09,100.970001220703,103.629997253418,100.629997253418,103.440002441406,1094400,99.688117980957
2014-07-10,102.339996337891,105.910003662109,102.339996337891,104.139999389648,1544100,100.362716674805
2014-07-11,104.209999084473,104.279998779297,103.129997253418,103.639999389648,673000,99.8808517456055
2014-07-14,103.930000305176,104.709999084473,103.730003356934,104.050003051758,376500,100.275978088379
2014-07-15,104.01000213623,104.569999694824,103.129997253418,103.769996643066,495500,100.006141662598
2014-07-16,104.199996948242,104.910003662109,103.449996948242,104.430000305176,479200,100.642211914062
2014-07-17,103.819999694824,104.860000610352,102.919998168945,103.169998168945,653500,99.4278869628906
2014-07-18,103.580001831055,104.449996948242,102.910003662109,103.98999786377,1004800,100.218147277832
2014-07-21,104.290000915527,104.639999389648,103.370002746582,104.540000915527,931200,100.748207092285
2014-07-22,104.819999694824,106.040000915527,104.26000213623,104.339996337891,870100,100.555450439453
2014-07-23,104.449996948242,104.680000305176,103.889999389648,104.48999786377,1056500,100.700004577637
2014-07-24,104.339996337891,104.940002441406,103.190002441406,103.480003356934,1083600,99.7266616821289
2014-07-25,102.910003662109,106.709999084473,102.559997558594,103.220001220703,2480700,99.4760818481445
2014-07-28,103.339996337891,107.550003051758,103.339996337891,106.669998168945,1850700,102.800941467285
2014-07-29,107.029998779297,107.809997558594,105.800003051758,106.480003356934,1142300,102.617851257324
2014-07-30,106.879997253418,109.519996643066,106.800003051758,108.959999084473,1466200,105.007888793945
2014-07-31,108.379997253418,108.379997253418,106.779998779297,106.930000305176,1319000,103.051544189453
2014-08-01,107.220001220703,107.5,105.230003356934,106.169998168945,984400,102.319076538086
2014-08-04,106.519996643066,106.669998168945,104.949996948242,104.949996948242,1191200,101.143325805664
2014-08-05,104.580001831055,105.48999786377,104.379997253418,104.76000213623,965900,100.960227966309
2014-08-06,105.180000305176,108.290000915527,105.050003051758,106.690002441406,1840700,102.820243835449
2014-08-07,106.709999084473,107.339996337891,105.790000915527,107.080001831055,1005400,103.196083068848
2014-08-08,107.169998168945,111.150001525879,106.849998474121,110.48999786377,1627700,106.482391357422
2014-08-11,110.419998168945,111.730003356934,109.449996948242,109.48999786377,1175000,105.518676757812
2014-08-12,109.230003356934,109.940002441406,107.98999786377,109.639999389648,861900,105.663230895996
2014-08-13,109.720001220703,110.75,108.540000915527,108.940002441406,932700,104.988616943359
2014-08-14,109.209999084473,109.660003662109,108.440002441406,109.120002746582,928100,105.162101745605
2014-08-15,110.150001525879,110.150001525879,107.949996948242,108.569999694824,961600,104.632049560547
2014-08-18,109.349998474121,109.860000610352,108.599998474121,109.290000915527,1206900,105.32593536377
2014-08-19,109.25,109.769996643066,107.650001525879,108.019996643066,1393100,104.101989746094
2014-08-20,108.230003356934,109.300003051758,107.319999694824,109.26000213623,1005500,105.297027587891
2014-08-21,108.98999786377,109.879997253418,108.029998779297,109.339996337891,1608000,105.374122619629
2014-08-22,109.569999694824,109.569999694824,107.830001831055,108.589996337891,970700,104.651298522949
2014-08-25,108.900001525879,110.290000915527,108.900001525879,110.040000915527,936200,106.048736572266
2014-08-26,109.849998474121,110.330001831055,108.860000610352,110.110000610352,687600,106.116188049316
2014-08-27,110.339996337891,111.5,109.650001525879,110.610000610352,1070100,106.598030090332
2014-08-28,110.25,110.970001220703,109.879997253418,110.669998168945,638900,106.655883789062
2014-08-29,111.129997253418,111.129997253418,109.930000305176,110.290000915527,526700,106.289657592773
2014-09-02,110.389999389648,110.800003051758,109.699996948242,110.470001220703,690200,106.46314239502
2014-09-03,110.949996948242,111.98999786377,110.529998779297,111,1216900,106.97388458252
2014-09-04,110.809997558594,112.160003662109,110.75,111.51000213623,907900,107.465393066406
2014-09-05,111.269996643066,113.410003662109,111.230003356934,112.959999084473,1124500,108.86279296875
2014-09-08,112.589996337891,113.790000915527,112.589996337891,113.559997558594,855200,109.441024780273
2014-09-09,113.139999389648,113.569999694824,111.720001220703,112.699996948242,1147100,108.612236022949
2014-09-10,112.699996948242,113.099998474121,111.889999389648,112.830001831055,976800,108.737518310547
2014-09-11,112.379997253418,113.870002746582,112.190002441406,113.650001525879,1140500,109.527778625488
2014-09-12,113.550003051758,114.370002746582,112.099998474121,112.230003356934,1574800,108.159278869629
2014-09-15,112.730003356934,113.26000213623,110.879997253418,111.349998474121,738700,107.311195373535
2014-09-16,111.419998168945,113.300003051758,110.940002441406,113.160003662109,857600,109.055557250977
2014-09-17,113.650001525879,113.889999389648,112.870002746582,113.23999786377,927400,109.132652282715
2014-09-18,113.279998779297,113.809997558594,112.529998779297,112.849998474121,921000,108.756805419922
2014-09-19,113.129997253418,113.400001525879,111.589996337891,112.129997253418,1200700,108.06290435791
2014-09-22,111.910003662109,112,109.059997558594,109.660003662109,1394400,105.682510375977
2014-09-23,109.559997558594,110.949996948242,109.23999786377,109.690002441406,957800,105.711418151855
2014-09-24,109.690002441406,111.540000915527,109.029998779297,110.720001220703,601400,106.704055786133
2014-09-25,110.449996948242,111.050003051758,108.830001831055,109.279998779297,1186700,105.316276550293
2014-09-26,108.930000305176,111.610000610352,108.559997558594,111.610000610352,1484000,107.561782836914
2014-09-29,110.98999786377,111.480003356934,110.400001525879,110.73999786377,949500,106.72331237793
2014-09-30,110.680000305176,111.379997253418,110.279998779297,110.900001525879,781300,106.877517700195
2014-10-01,110.300003051758,111.419998168945,109.069999694824,109.449996948242,1202700,105.480125427246
2014-10-02,109.73999786377,109.73999786377,108.410003662109,109.379997253418,1364900,105.412651062012
2014-10-03,109.930000305176,111.669998168945,109.51000213623,111.470001220703,1421600,107.426872253418
2014-10-06,112.069999694824,112.720001220703,111.370002746582,111.930000305176,700300,107.870170593262
2014-10-07,111.019996643066,111.470001220703,110.349998474121,110.480003356934,789700,106.472763061523
2014-10-08,110.580001831055,111.440002441406,109.839996337891,111.279998779297,922200,107.243751525879
2014-10-09,110.569999694824,111.400001525879,109.370002746582,109.889999389648,1021800,105.904167175293
2014-10-10,109.650001525879,110.540000915527,107.669998168945,107.819999694824,1089500,103.909233093262
2014-10-13,107.639999389648,108.089996337891,106.160003662109,106.269996643066,912900,102.41544342041
2014-10-14,107.110000610352,107.75,106.23999786377,106.389999389648,1691400,102.531112670898
2014-10-15,105.470001220703,107.459999084473,103.830001831055,106.849998474121,1238700,102.974418640137
2014-10-16,105.48999786377,107,104.970001220703,106.599998474121,894400,102.733489990234
2014-10-17,107.25,108.76000213623,107.230003356934,108.300003051758,1080700,104.37181854248
2014-10-20,108.599998474121,110.160003662109,108.110000610352,108.98999786377,1451200,105.036796569824
2014-10-21,109.930000305176,111.199996948242,108.930000305176,110.809997558594,1028300,106.790786743164
2014-10-22,111.01000213623,111.73999786377,109.860000610352,109.980003356934,512800,105.990898132324
2014-10-23,111.019996643066,111.360000610352,109.720001220703,110.599998474121,666200,106.588386535645
2014-10-24,111.019996643066,112.389999389648,110.970001220703,111.569999694824,498900,107.523239135742
2014-10-27,111.379997253418,112.330001831055,109.949996948242,112.309997558594,1110900,108.236381530762
2014-10-28,112.589996337891,113.900001525879,112.089996337891,113.059997558594,859600,108.959175109863
2014-10-29,113,113.580001831055,112.059997558594,112.459999084473,818300,108.38094329834
2014-10-30,112.069999694824,114.589996337891,112.040000915527,114.400001525879,865800,110.250579833984
2014-10-31,116.050003051758,116.050003051758,111.370002746582,112.330001831055,2242400,108.255653381348
2014-11-03,112,112.959999084473,111.330001831055,112.330001831055,2139200,108.255653381348
2014-11-04,111.690002441406,113.889999389648,109.870002746582,110.690002441406,1590800,106.675148010254
2014-11-05,111.169998168945,111.949996948242,108.730003356934,110.410003662109,1867500,106.405296325684
2014-11-06,110.199996948242,111.769996643066,109.73999786377,111.650001525879,1072300,107.600318908691
2014-11-07,112.120002746582,114.680000305176,111.639999389648,114.620002746582,1201300,110.462585449219
2014-11-10,113.900001525879,113.900001525879,112.440002441406,113.279998779297,946100,109.171203613281
2014-11-11,113.139999389648,113.540000915527,112.269996643066,112.419998168945,735600,108.342384338379
2014-11-12,112.220001220703,113.23999786377,111.540000915527,113.199996948242,844100,109.094085693359
2014-11-13,112.819999694824,114.709999084473,112.440002441406,112.519996643066,765900,108.438751220703
2014-11-14,113.269996643066,113.269996643066,112.01000213623,113.040000915527,734200,108.939918518066
2014-11-17,113.01000213623,113.419998168945,112.449996948242,113.300003051758,614300,109.190483093262
2014-11-18,113.300003051758,115.360000610352,113.300003051758,114.889999389648,869300,110.722808837891
2014-11-19,114.050003051758,114.910003662109,113.940002441406,114.209999084473,679600,110.06746673584
2014-11-20,114.400001525879,116.209999084473,113.699996948242,116.139999389648,947500,111.927459716797
2014-11-21,117.300003051758,117.599998474121,115.879997253418,117.370002746582,740200,113.112854003906
2014-11-24,117.25,117.949996948242,116.629997253418,117.580001831055,484800,113.315231323242
2014-11-25,117.919998168945,119.970001220703,117.419998168945,119.959999084473,2441500,115.608901977539
2014-11-26,119.629997253418,120.900001525879,119.040000915527,120.419998168945,704200,116.052223205566
2014-11-28,120.379997253418,122.790000915527,120.379997253418,121.669998168945,462800,117.256881713867
2014-12-01,120.970001220703,121.569999694824,119.440002441406,119.949996948242,830300,115.599273681641
2014-12-02,119.400001525879,119.629997253418,114.550003051758,116.139999389648,2067600,111.927459716797
2014-12-03,116.400001525879,117.379997253418,115.349998474121,116.339996337891,1396500,112.120216369629
2014-12-04,116.349998474121,116.660003662109,115.230003356934,115.650001525879,775900,111.45524597168
2014-12-05,115.680000305176,116.410003662109,113.889999389648,114.709999084473,1628200,110.549339294434
2014-12-08,114.910003662109,115.360000610352,112.680000305176,113.099998474121,1826300,108.997718811035
2014-12-09,112.019996643066,113.569999694824,111.839996337891,113.110000610352,825500,109.007354736328
2014-12-10,112.680000305176,112.919998168945,110.169998168945,110.699996948242,1857900,106.684783935547
2014-12-11,110.809997558594,111.220001220703,109.75,109.970001220703,988400,105.981269836426
2014-12-12,108.690002441406,111.120002746582,108.5,110.120002746582,1176900,106.125823974609
2014-12-15,110.51000213623,111.029998779297,109.190002441406,110.190002441406,1585300,106.193283081055
2014-12-16,109.889999389648,110.959999084473,108.970001220703,109.180000305176,1194600,105.219917297363
2014-12-17,109.150001525879,111.589996337891,108.75,111.519996643066,1390100,107.475051879883
2014-12-18,112.290000915527,114.430000305176,111.98999786377,113.639999389648,1142700,109.518157958984
2014-12-19,113.569999694824,114.269996643066,112.349998474121,113.150001525879,1045000,109.045921325684
2014-12-22,113.389999389648,114.050003051758,112.889999389648,113.51000213623,1323400,109.392868041992
2014-12-23,113.919998168945,115,113.360000610352,113.599998474121,1310000,109.479583740234
2014-12-24,113.389999389648,113.879997253418,113.139999389648,113.269996643066,451300,109.161567687988
2014-12-26,113.190002441406,114.089996337891,112.440002441406,112.660003662109,572100,108.573692321777
2014-12-29,112.660003662109,113.160003662109,112.129997253418,112.389999389648,734800,108.313491821289
2014-12-30,111.779998779297,112.430000305176,110.959999084473,112.26000213623,622200,108.188209533691
2014-12-31,112.540000915527,112.540000915527,110.599998474121,110.76000213623,434100,106.742599487305
2015-01-02,111.309997558594,111.669998168945,110.26000213623,110.970001220703,1012900,106.945007324219
2015-01-05,110.809997558594,110.970001220703,108.73999786377,109.220001220703,863800,105.25846862793
