"Fecha","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
2013-12-31,90.9800033569336,91.4899978637695,90.6999969482422,91.3300018310547,1850900,75.5649337768555
2014-01-02,90.9499969482422,91.3000030517578,90.129997253418,90.2600021362305,2462000,74.6796417236328
2014-01-03,90.4599990844727,91.25,90.0999984741211,90.6600036621094,2419600,75.0105743408203
2014-01-06,91.0599975585938,91.1999969482422,89.5,89.9100036621094,2914500,74.3900451660156
2014-01-07,90.0899963378906,90.8000030517578,89.9000015258789,90.3099975585938,2293500,74.7210388183594
2014-01-08,89.75,90.1999969482422,89.0699996948242,89.3399963378906,2901400,73.9184417724609
2014-01-09,89.4599990844727,89.9400024414062,88.4300003051758,88.9800033569336,3136500,73.6205902099609
2014-01-10,89.2799987792969,89.9000015258789,88.6600036621094,89.7600021362305,3681900,74.2659530639648
2014-01-13,89.6800003051758,90.879997253418,89.4400024414062,89.5100021362305,2812100,74.0590972900391
2014-01-14,89.879997253418,90.5599975585938,89.3099975585938,89.6999969482422,3467800,74.2163162231445
2014-01-15,89.8199996948242,90.5100021362305,89.6999969482422,89.8000030517578,4435500,74.2990493774414
2014-01-16,90.1100006103516,90.25,89.5599975585938,89.8300018310547,2436000,74.323860168457
2014-01-17,90.0599975585938,90.129997253418,89.3399963378906,89.3499984741211,3241600,73.9267044067383
2014-01-21,89.6999969482422,89.9000015258789,88.7600021362305,89.379997253418,2277500,73.9515380859375
2014-01-22,89.5899963378906,89.629997253418,88.4599990844727,88.6600036621094,2269300,73.3558197021484
2014-01-23,88.1500015258789,88.7300033569336,87.7099990844727,87.879997253418,2719100,72.7104949951172
2014-01-24,87.4400024414062,87.6800003051758,85.2900009155273,85.5500030517578,4671300,70.7826766967773
2014-01-27,86.7399978637695,86.8000030517578,85.5800018310547,86.0100021362305,3365500,71.1632690429688
2014-01-28,86.0999984741211,86.9400024414062,86.0100021362305,86.5899963378906,2097800,71.6431503295898
2014-01-29,85.8600006103516,86.6699981689453,85.6100006103516,85.9300003051758,2400100,71.0970764160156
2014-01-30,86.3300018310547,86.8000030517578,85.3000030517578,86.5800018310547,1997600,71.6348876953125
2014-01-31,85.7200012207031,86.7900009155273,85.6100006103516,85.9599990844727,3384900,71.1219024658203
2014-02-03,85.7900009155273,86.3300018310547,84.5999984741211,84.7799987792969,3381800,70.1455841064453
2014-02-04,84.6900024414062,85.4100036621094,83.7699966430664,85.1100006103516,3013800,70.4186325073242
2014-02-05,84.5299987792969,84.9100036621094,83.4100036621094,84.6999969482422,3157500,70.0793609619141
2014-02-06,84.9499969482422,85.9499969482422,84.6999969482422,85.4300003051758,3198500,70.6834030151367
2014-02-07,85.7600021362305,86.879997253418,85.7399978637695,86.5599975585938,2085400,71.6183242797852
2014-02-10,86.6800003051758,87.6399993896484,86.6100006103516,87.3600006103516,3844000,72.2802200317383
2014-02-11,87.4400024414062,88.0599975585938,87.0800018310547,87.4599990844727,3674000,72.3629760742188
2014-02-12,86.9199981689453,87.9499969482422,86.0500030517578,86.9000015258789,5472500,71.8996505737305
2014-02-13,86.0500030517578,86.2699966430664,85.1699981689453,85.8499984741211,4414300,71.030876159668
2014-02-14,85.4700012207031,86.1699981689453,85.2799987792969,85.8399963378906,2716800,71.022590637207
2014-02-18,85.9899978637695,86.0800018310547,84.7099990844727,85.0999984741211,3450400,70.4103469848633
2014-02-19,84.5899963378906,85.4899978637695,84.1999969482422,84.2900009155273,2876200,69.7401733398438
2014-02-20,84.7900009155273,85.3399963378906,84.2900009155273,85.120002746582,3241400,70.4269027709961
2014-02-21,85.1600036621094,85.4400024414062,84.6800003051758,84.6900024414062,2225800,70.0711135864258
2014-02-24,84.9400024414062,85.3499984741211,84.7099990844727,84.8000030517578,2659300,70.1621398925781
2014-02-25,84.7799987792969,84.870002746582,84,84.0500030517578,3002300,69.5415878295898
2014-02-26,84.2200012207031,84.6600036621094,83.9499969482422,84.3499984741211,1884900,69.7898330688477
2014-02-27,84.370002746582,85.2900009155273,84.1699981689453,84.9700012207031,2711700,70.3027954101562
2014-02-28,84.629997253418,86.7200012207031,84.5599975585938,85.9300003051758,3316600,71.0970764160156
2014-03-03,85.629997253418,87.4599990844727,85.3000030517578,86.9599990844727,5401000,71.9492874145508
2014-03-04,87.4199981689453,87.4400024414062,86.2600021362305,86.629997253418,3301200,71.6762466430664
2014-03-05,86.5,87.2099990844727,85.9100036621094,86.9199981689453,2267600,71.9161911010742
2014-03-06,87.1600036621094,88.4100036621094,86.9700012207031,88.2300033569336,3797700,73.0000610351562
2014-03-07,88.7699966430664,89.2399978637695,88.3499984741211,88.8000030517578,2841400,73.4716720581055
2014-03-10,88.5299987792969,88.5800018310547,87.5599975585938,88.5199966430664,2499400,73.239990234375
2014-03-11,88.629997253418,89.6699981689453,88.4100036621094,89.1100006103516,3434500,73.7281646728516
2014-03-12,88.629997253418,89.0599975585938,88.3199996948242,88.8399963378906,2468700,73.504768371582
2014-03-13,88.9700012207031,88.9700012207031,87.5800018310547,87.9800033569336,2302500,72.793212890625
2014-03-14,87.9300003051758,88.4000015258789,87.1399993896484,87.1999969482422,2881700,72.1478576660156
2014-03-17,87.5500030517578,88.1399993896484,87.379997253418,87.4899978637695,1893400,72.387809753418
2014-03-18,87.2300033569336,88,87.1999969482422,87.6699981689453,1542000,72.5367202758789
2014-03-19,87.4400024414062,87.9899978637695,86.7399978637695,87.2900009155273,2366200,72.2223205566406
2014-03-20,87.129997253418,87.9000015258789,86.8199996948242,87.5699996948242,1940700,72.4539794921875
2014-03-21,88.2099990844727,89.8399963378906,87.879997253418,89.8399963378906,6953100,74.3321304321289
2014-03-24,88.9199981689453,89.0299987792969,88.0400009155273,88.5100021362305,3975100,73.2317123413086
2014-03-25,88.7699966430664,89.5400009155273,88.5100021362305,89.0999984741211,2784600,73.7198944091797
2014-03-26,89.1399993896484,89.5999984741211,88.3199996948242,88.3300018310547,2592600,73.0828018188477
2014-03-27,87.7600021362305,88.2699966430664,86.8000030517578,87.8600006103516,2211700,73.116081237793
2014-03-28,88.0100021362305,88.7900009155273,87.9899978637695,88.75,2038400,73.8567199707031
2014-03-31,89,90.9800033569336,88.3199996948242,90.8000030517578,5349300,75.5627212524414
2014-04-01,90.9800033569336,91.9800033569336,90.8600006103516,91.3899993896484,3952000,76.0537033081055
2014-04-02,91.2600021362305,92,91.0299987792969,91.9000015258789,2714000,76.4781188964844
2014-04-03,91.7300033569336,92.370002746582,91.620002746582,92.0599975585938,2387500,76.6112747192383
2014-04-04,92.4599990844727,92.7900009155273,91.7600021362305,91.8300018310547,2501100,76.4198684692383
2014-04-07,91.6999969482422,91.8199996948242,90.620002746582,91.1500015258789,2924600,75.8539733886719
2014-04-08,91.1900024414062,93.4400024414062,91.1900024414062,92.5400009155273,4401500,77.0107421875
2014-04-09,92.6800003051758,93.629997253418,92.3000030517578,93.379997253418,2846900,77.7097549438477
2014-04-10,93.5699996948242,94.5899963378906,92.5400009155273,92.7399978637695,4369100,77.1771621704102
2014-04-11,92.1999969482422,92.879997253418,91.1800003051758,92.0100021362305,3575200,76.5696716308594
2014-04-14,92.6600036621094,92.9599990844727,91.9599990844727,92.4400024414062,3000200,76.9275131225586
2014-04-15,92.5400009155273,92.7099990844727,91.6999969482422,92.3399963378906,2718700,76.8442764282227
2014-04-16,93.25,93.2900009155273,92.5800018310547,93.1500015258789,1996200,77.5183563232422
2014-04-17,93,93.7399978637695,92.7900009155273,93.4000015258789,2104300,77.7264022827148
2014-04-21,92.9800033569336,93.25,92.6900024414062,93.120002746582,1354600,77.493408203125
2014-04-22,93.129997253418,93.5800018310547,92.6100006103516,93.3399963378906,2032100,77.6764526367188
2014-04-23,93.2099990844727,93.9800033569336,93.0500030517578,93.5699996948242,2021600,77.8678817749023
2014-04-24,94.0100021362305,94.0500030517578,92.9300003051758,93.8899993896484,2351800,78.1341781616211
2014-04-25,93.620002746582,93.6800003051758,92.4899978637695,93.1399993896484,2254000,77.5100402832031
2014-04-28,93.5899963378906,93.7799987792969,92.379997253418,92.7699966430664,2931600,77.2021255493164
2014-04-29,93.6999969482422,94.370002746582,93.2399978637695,93.7300033569336,2395100,78.0010223388672
2014-04-30,93.6600036621094,94.1699981689453,93.1800003051758,93.3399963378906,2906800,77.6764526367188
2014-05-01,93.1500015258789,93.629997253418,92.4300003051758,93.2200012207031,2205700,77.5766067504883
2014-05-02,93.3300018310547,93.4499969482422,92.6699981689453,92.9199981689453,1766900,77.3269500732422
2014-05-05,92.4300003051758,92.7799987792969,92.0699996948242,92.6900024414062,1783800,77.1355590820312
2014-05-06,92.4700012207031,92.9700012207031,92.3199996948242,92.7699966430664,1442100,77.2021255493164
2014-05-07,92.9700012207031,94.7600021362305,92.9700012207031,94.5299987792969,2812800,78.6668014526367
2014-05-08,94.4899978637695,94.8899993896484,93.75,94.2799987792969,1866800,78.4587326049805
2014-05-09,94.1699981689453,94.7900009155273,93.6100006103516,94.3399963378906,2247200,78.5086822509766
2014-05-12,94.3199996948242,94.629997253418,93.5,93.6500015258789,2699900,77.9344635009766
2014-05-13,93.7300033569336,94.0599975585938,92.9100036621094,93.6100006103516,3370200,77.9011535644531
2014-05-14,92.4899978637695,93.2200012207031,91.0500030517578,91.6999969482422,5258800,76.3116912841797
2014-05-15,91.0899963378906,91.5800018310547,90.4899978637695,91.2099990844727,3015700,75.9039077758789
2014-05-16,91.0699996948242,91.9800033569336,90.9800033569336,91.2699966430664,3795900,75.9538421630859
2014-05-19,90.8600006103516,91.0299987792969,90.4000015258789,90.6699981689453,2445600,75.4545211791992
2014-05-20,90.5100021362305,90.8499984741211,89.629997253418,89.9499969482422,2742500,74.855354309082
2014-05-21,90.0599975585938,90.1100006103516,89.2600021362305,89.9800033569336,2490100,74.8802947998047
2014-05-22,89.5999984741211,90.5,89.5999984741211,89.9899978637695,1657800,74.8886489868164
2014-05-23,90.129997253418,90.129997253418,89.4899978637695,89.9800033569336,1931200,74.8802947998047
2014-05-27,90.2799987792969,91.1999969482422,90.2399978637695,90.9199981689453,2829400,75.6626052856445
2014-05-28,91.1900024414062,91.5400009155273,90.6900024414062,90.9100036621094,1909700,75.6542510986328
2014-05-29,90.9499969482422,91.2099990844727,90.3300018310547,91.0999984741211,1513100,75.8123779296875
2014-05-30,90.8600006103516,91.3000030517578,90.6600036621094,91.1699981689453,1768400,75.8706207275391
2014-06-02,91.2900009155273,91.6800003051758,91.1500015258789,91.1800003051758,1941100,75.8789520263672
2014-06-03,90.7099990844727,91.1399993896484,90.4000015258789,90.8399963378906,1589600,75.5959930419922
2014-06-04,90.7200012207031,91.1699981689453,90.6800003051758,90.8399963378906,1431000,75.5959930419922
2014-06-05,91.1999969482422,91.5899963378906,90.8099975585938,91.3000030517578,1888900,75.9788055419922
2014-06-06,91.3499984741211,92.4199981689453,91.3499984741211,92.3000030517578,2756700,76.8109970092773
2014-06-09,92.4499969482422,93.7799987792969,92.3600006103516,93,2817100,77.3935317993164
2014-06-10,92.6900024414062,92.9899978637695,92.0999984741211,92.4499969482422,1793400,76.9358367919922
2014-06-11,92.0100021362305,92.0400009155273,91.129997253418,91.4199981689453,2233900,76.0786666870117
2014-06-12,91.2399978637695,91.5999984741211,90.1100006103516,90.4700012207031,2352900,75.2880859375
2014-06-13,90.4599990844727,90.879997253418,90.3000030517578,90.4700012207031,1785500,75.2880859375
2014-06-16,90.3199996948242,90.4599990844727,89.9599990844727,90.370002746582,1672200,75.2048873901367
2014-06-17,90.3600006103516,90.6699981689453,89.7699966430664,90.5999984741211,1441500,75.3962860107422
2014-06-18,90.4199981689453,91.2200012207031,90.0100021362305,91.1900024414062,1554900,75.8872909545898
2014-06-19,91.0100021362305,91.8600006103516,90.879997253418,91.5800018310547,1817500,76.2118225097656
2014-06-20,91.879997253418,92.1100006103516,91.6600036621094,92.0400009155273,2796600,76.594612121582
2014-06-23,91.3399963378906,92.4899978637695,91.3399963378906,91.3899993896484,2375300,76.0537033081055
2014-06-24,91.2399978637695,91.7399978637695,90.5,90.629997253418,2042900,75.421257019043
2014-06-25,90.3000030517578,91.0699996948242,89.9700012207031,90.7399978637695,2810500,75.5127944946289
2014-06-26,90.3600006103516,90.629997253418,89.9800033569336,90.4100036621094,1827300,75.7389831542969
2014-06-27,90.2699966430664,90.870002746582,90.1699981689453,90.8199996948242,5211400,76.0824432373047
2014-06-30,90.879997253418,91.9499969482422,90.1399993896484,90.5500030517578,3243800,75.8562545776367
2014-07-01,90.8099975585938,90.8099975585938,89.629997253418,90.0800018310547,3464900,75.462516784668
2014-07-02,90.2699966430664,90.5199966430664,89.9800033569336,90.3499984741211,1785900,75.6886901855469
2014-07-03,91.0500030517578,91.5,90.7600021362305,91.379997253418,1798200,76.5515594482422
2014-07-07,90.9700012207031,91.3399963378906,90.3199996948242,90.7900009155273,2135800,76.0573043823242
2014-07-08,90.75,91.0100021362305,90.0800018310547,90.120002746582,3261500,75.4960174560547
2014-07-09,90.0899963378906,90.2300033569336,88.4199981689453,89.1600036621094,4591400,74.6918029785156
2014-07-10,88.370002746582,88.9599990844727,87.879997253418,88.120002746582,4364900,73.8205795288086
2014-07-11,87.9400024414062,88.629997253418,87.1699981689453,88.5299987792969,3823800,74.1640319824219
2014-07-14,89.1900024414062,89.2200012207031,88.4700012207031,88.5100021362305,3242200,74.1472625732422
2014-07-15,88.3499984741211,89.0800018310547,88.2799987792969,88.5599975585938,3072800,74.1891784667969
2014-07-16,88.5899963378906,89.5199966430664,88.3099975585938,89.4499969482422,3632600,74.9347381591797
2014-07-17,88.8300018310547,89,87.3199996948242,87.4300003051758,4071000,73.2425384521484
2014-07-18,87.7699966430664,88.2399978637695,87.5699996948242,87.629997253418,2834200,73.4100952148438
2014-07-21,87.4000015258789,88.0599975585938,87.1999969482422,87.6399993896484,2590800,73.41845703125
2014-07-22,88.2099990844727,88.9300003051758,88.0599975585938,88.4000015258789,2389300,74.0551452636719
2014-07-23,88.4800033569336,88.5599975585938,87.379997253418,87.4499969482422,2974000,73.2593078613281
2014-07-24,87.1900024414062,87.5999984741211,86.8499984741211,86.9800033569336,3273300,72.8655853271484
2014-07-25,86.8899993896484,86.9499969482422,85.8899993896484,86.1699981689453,3398300,72.1869964599609
2014-07-28,86,86.129997253418,85.1900024414062,86.0100021362305,5173400,72.0529708862305
2014-07-29,85.8300018310547,86.4599990844727,85.6900024414062,85.8300018310547,3803500,71.9021911621094
2014-07-30,85.9599990844727,86.0599975585938,85.0100021362305,85.4300003051758,2744200,71.5671081542969
2014-07-31,85,85.6600036621094,84.5299987792969,85.1100006103516,3906000,71.2990188598633
2014-08-01,85.2200012207031,85.629997253418,84.5599975585938,84.9599990844727,3549700,71.1733627319336
2014-08-04,84.9899978637695,85.2799987792969,84.629997253418,85.2699966430664,2312300,71.4330444335938
2014-08-05,84.9199981689453,86.5100021362305,84.8499984741211,85.2900009155273,4468800,71.4498062133789
2014-08-06,84.8600006103516,85.6800003051758,84.8600006103516,85.4100036621094,2825800,71.5503234863281
2014-08-07,85.5100021362305,86.0999984741211,85.2399978637695,85.370002746582,2593600,71.5168228149414
2014-08-08,85.4700012207031,87,85.3099975585938,86.9800033569336,2718700,72.8655853271484
2014-08-11,87.0699996948242,87.3899993896484,86.6600036621094,87.1600036621094,2178800,73.0163726806641
2014-08-12,86.9000015258789,87.1900024414062,86.1600036621094,86.4800033569336,5172600,72.4467086791992
2014-08-13,85.5100021362305,86.9800033569336,84.370002746582,84.4899978637695,9515900,70.7796325683594
2014-08-14,84.6100006103516,84.9800033569336,83.5,84.8899993896484,6386700,71.1147155761719
2014-08-15,85.120002746582,85.1500015258789,83.879997253418,84.8000030517578,4553200,71.0393218994141
2014-08-18,85.2099990844727,86.1800003051758,85.0899963378906,86.1100006103516,3225800,72.1367340087891
2014-08-19,86.3000030517578,86.3000030517578,85.629997253418,85.7099990844727,2101700,71.8016357421875
2014-08-20,85.8000030517578,86.3300018310547,85.620002746582,85.870002746582,2755600,71.9356918334961
2014-08-21,85.8600006103516,86.6100006103516,85.370002746582,86.2099990844727,2217200,72.2205352783203
2014-08-22,85.6699981689453,85.9400024414062,84.6999969482422,84.7600021362305,4225800,71.0058135986328
2014-08-25,84.9400024414062,85.3499984741211,84.8399963378906,85.1100006103516,2210800,71.2990188598633
2014-08-26,84.9700012207031,85.2600021362305,83.9800033569336,84.0999984741211,3716000,70.4529190063477
2014-08-27,84.1500015258789,84.25,83.6600036621094,83.8499984741211,3453700,70.2434768676758
2014-08-28,83.5800018310547,84.1100006103516,83.1900024414062,83.9700012207031,2295600,70.343994140625
2014-08-29,84.0800018310547,84.1100006103516,83.4700012207031,84.0899963378906,2382100,70.4445495605469
2014-09-02,84.0100021362305,84.5800018310547,83.5299987792969,83.7699966430664,2790200,70.1764450073242
2014-09-03,84.1699981689453,84.25,83.0999984741211,83.1699981689453,3042200,69.6738128662109
2014-09-04,83.3099975585938,84.0100021362305,83.0100021362305,83.1100006103516,3421100,69.6235580444336
2014-09-05,83.120002746582,83.1800003051758,82.5699996948242,82.7900009155273,3524200,69.3554992675781
2014-09-08,82.7900009155273,83.25,82.4599990844727,82.9300003051758,3573500,69.472770690918
2014-09-09,82.5999984741211,82.9000015258789,82.1900024414062,82.25,3068800,68.9030990600586
2014-09-10,82.2399978637695,82.4899978637695,81.8099975585938,81.9800033569336,4466800,68.6769332885742
2014-09-11,81.7300033569336,82.1800003051758,81.620002746582,82.0800018310547,4086900,68.7607040405273
2014-09-12,81.8600006103516,82.2600021362305,81.6600036621094,81.9499969482422,2640800,68.6518020629883
2014-09-15,81.6800003051758,82.8000030517578,81.5500030517578,82.6800003051758,3513300,69.2633438110352
2014-09-16,82.4000015258789,83.3899993896484,82.1999969482422,82.9300003051758,4223200,69.472770690918
2014-09-17,83.0999984741211,83.9499969482422,83,83.5699996948242,5249900,70.008918762207
2014-09-18,83.5999984741211,84.2099990844727,83.5400009155273,84.1500015258789,3647900,70.4947814941406
2014-09-19,84.4599990844727,84.5100021362305,83.5999984741211,83.6399993896484,5150100,70.0675582885742
2014-09-22,83.379997253418,83.7600021362305,83.1600036621094,83.7399978637695,3902100,70.1513290405273
2014-09-23,83.6900024414062,83.8499984741211,83.2399978637695,83.3199996948242,4384100,69.7994842529297
2014-09-24,83.3199996948242,83.8899993896484,83.0699996948242,83.7699966430664,4107600,70.1764450073242
2014-09-25,83.7699966430664,83.7799987792969,83.0699996948242,83.129997253418,5515700,69.6403121948242
2014-09-26,82.4000015258789,83.0999984741211,82.4000015258789,82.8300018310547,2877200,69.8934631347656
2014-09-29,82.1999969482422,82.4499969482422,82,82.3399963378906,3782500,69.4799728393555
2014-09-30,82.3399963378906,82.5699996948242,81.9599990844727,81.9899978637695,3821200,69.1846466064453
2014-10-01,81.8099975585938,82.2699966430664,81.4100036621094,81.5500030517578,4625100,68.8133773803711
2014-10-02,81.5100021362305,81.7900009155273,80.9499969482422,81.7099990844727,4115800,68.9483871459961
2014-10-03,82.8099975585938,82.9499969482422,82.0199966430664,82.1600036621094,3422900,69.3281021118164
2014-10-06,82.4899978637695,82.9400024414062,82.2799987792969,82.8399963378906,2662700,69.9018859863281
2014-10-07,81.1699981689453,81.5800018310547,79.9599990844727,80.0100021362305,7171300,67.5138854980469
2014-10-08,79.7900009155273,81.4300003051758,78.879997253418,81.3099975585938,8312200,68.6108322143555
2014-10-09,81.3600006103516,82.2699966430664,81.0199966430664,81.1500015258789,5240000,68.475830078125
2014-10-10,80.9700012207031,82.6900024414062,80.3099975585938,80.9800033569336,5165400,68.332389831543
2014-10-13,81.5699996948242,82.879997253418,81.4199981689453,81.6500015258789,4872800,68.8977432250977
2014-10-14,81.9499969482422,86.0899963378906,81.5699996948242,84.3600006103516,7207400,71.1845016479492
2014-10-15,83.5800018310547,85.3199996948242,82.7399978637695,84.9300003051758,5571300,71.6654510498047
2014-10-16,83.6800003051758,85.120002746582,83.2699966430664,84.120002746582,6177000,70.9819793701172
2014-10-17,84.7699966430664,84.7699966430664,82.5899963378906,83.2900009155273,6437200,70.2816009521484
2014-10-20,82.7099990844727,82.9100036621094,82.0500030517578,82.1999969482422,4819800,69.3618469238281
2014-10-21,82.6500015258789,84.120002746582,82.25,83.7799987792969,4333400,70.695068359375
2014-10-22,83.5400009155273,84.5699996948242,83.0699996948242,83.4199981689453,4061700,70.3913116455078
2014-10-23,85.0299987792969,85.5599975585938,83.7799987792969,85.1699981689453,4378700,71.8680038452148
2014-10-24,84.9599990844727,85.6399993896484,84.6800003051758,85.4300003051758,2380700,72.08740234375
2014-10-27,85.0800018310547,85.0800018310547,83.7900009155273,84.5800018310547,2378200,71.3701324462891
2014-10-28,84.9300003051758,85.5400009155273,84.8199996948242,85.4899978637695,2517400,72.1380157470703
2014-10-29,85.5800018310547,85.8399963378906,84.629997253418,85.1500015258789,2465900,71.8511047363281
2014-10-30,84.7799987792969,85.4400024414062,84.4100036621094,85.2300033569336,1666700,71.9186248779297
2014-10-31,86.120002746582,86.1399993896484,84.9800033569336,85.5400009155273,2554800,72.1802062988281
2014-11-03,85.5,85.6399993896484,83.8000030517578,85,2709600,71.7245559692383
2014-11-04,84.7399978637695,84.8499984741211,84.0899963378906,84.5500030517578,2643100,71.3448257446289
2014-11-05,85.4499969482422,85.4899978637695,84.4599990844727,84.9700012207031,4007200,71.6992263793945
2014-11-06,85.0400009155273,87.9300003051758,84.9100036621094,87.7699966430664,5481000,74.0619354248047
2014-11-07,87.7900009155273,88.8499984741211,87.7200012207031,88.6600036621094,4401400,74.8129272460938
2014-11-10,88.4100036621094,89.2799987792969,87.9599990844727,88.5400009155273,3549400,74.7116317749023
2014-11-11,88.3600006103516,88.8399963378906,87.8399963378906,88.4499969482422,1669800,74.6356964111328
2014-11-12,88.3399963378906,88.5699996948242,87.5100021362305,88.2699966430664,2602200,74.4838256835938
2014-11-13,88.2600021362305,88.3499984741211,87.25,87.4599990844727,2580800,73.8003463745117
2014-11-14,87.0800018310547,87.75,86.8399963378906,87.5199966430664,2098700,73.8509750366211
2014-11-17,86.6999969482422,87.1399993896484,85.4499969482422,86.8099975585938,4047500,73.251838684082
2014-11-18,86.8099975585938,87.5199966430664,86.4499969482422,87.2900009155273,2144200,73.6568832397461
2014-11-19,87.2399978637695,87.3300018310547,86.1800003051758,86.3300018310547,2854900,72.8468246459961
2014-11-20,85.7900009155273,85.8600006103516,85.1500015258789,85.370002746582,3881800,72.036750793457
2014-11-21,86.0999984741211,87.0999984741211,85.9499969482422,87.0699996948242,3364300,73.4712524414062
2014-11-24,87.4499969482422,88,86.5999984741211,87.5199966430664,2315600,73.8509750366211
2014-11-25,87.5999984741211,87.9300003051758,87.0199966430664,87.7900009155273,4061900,74.0788116455078
2014-11-26,85.7399978637695,87.9400024414062,84.4100036621094,86.9899978637695,8945500,73.4037246704102
2014-11-28,86.5299987792969,87,85.5699996948242,86.620002746582,2928000,73.0915298461914
2014-12-01,87.9499969482422,89.6600036621094,87.8199996948242,89.5800018310547,5245200,75.589241027832
2014-12-02,89.4499969482422,89.629997253418,88.0800018310547,88.3099975585938,3787900,74.5175933837891
2014-12-03,88.5999984741211,90.379997253418,88.5400009155273,90.1800003051758,3623500,76.0955123901367
2014-12-04,89.870002746582,89.9499969482422,88.8899993896484,89.5699996948242,2055800,75.5808029174805
2014-12-05,89.2399978637695,90.0500030517578,89.0100021362305,89.7300033569336,2071700,75.7158279418945
2014-12-08,89.6100006103516,90.0999984741211,88.629997253418,88.8399963378906,1995300,74.9648208618164
2014-12-09,87.9599990844727,89.1999969482422,87.9499969482422,89.1999969482422,2499100,75.2685623168945
2014-12-10,88.8899993896484,89,87.4700012207031,87.5199966430664,2814300,73.8509750366211
