"Fecha","ALB.Open","ALB.High","ALB.Low","ALB.Close","ALB.Volume","ALB.Adjusted"
2013-12-26,63.0099983215332,63.560001373291,63,63.3699989318848,363300,55.1713104248047
2013-12-27,63.5099983215332,63.939998626709,63.3699989318848,63.560001373291,276600,55.3367156982422
2013-12-30,63.560001373291,63.9500007629395,63.2599983215332,63.2599983215332,476300,55.0755271911621
2013-12-31,63.1800003051758,63.5499992370605,63.1199989318848,63.3899993896484,386900,55.1887130737305
2014-01-02,63.3800010681152,63.5999984741211,62.5999984741211,63.1399993896484,548800,54.971061706543
2014-01-03,63.2400016784668,63.3400001525879,62.7799987792969,63.25,402000,55.066822052002
2014-01-06,63.3699989318848,63.3699989318848,62.3899993896484,63.1100006103516,842700,54.944938659668
2014-01-07,63.5299987792969,63.9599990844727,62.9000015258789,63.5400009155273,662700,55.3193206787109
2014-01-08,63.6399993896484,64.9000015258789,63.6399993896484,64.870002746582,1125600,56.4772338867188
2014-01-09,65.5500030517578,66.379997253418,65,65.8300018310547,1037300,57.3130264282227
2014-01-10,65.870002746582,66.5100021362305,65.4199981689453,66.4899978637695,929800,57.8876342773438
2014-01-13,66.2900009155273,66.5599975585938,65.4800033569336,65.75,744800,57.2433776855469
2014-01-14,65.8199996948242,66.620002746582,65.5,66.6100006103516,535700,57.9921035766602
2014-01-15,66.629997253418,67.3099975585938,66.629997253418,66.7399978637695,444400,58.1053009033203
2014-01-16,66.6900024414062,66.8600006103516,66.1600036621094,66.370002746582,342000,57.7831687927246
2014-01-17,66.3899993896484,66.3899993896484,65.7399978637695,66,382000,57.4610366821289
2014-01-21,66.1900024414062,66.4899978637695,65.9100036621094,66.1500015258789,420300,57.5916290283203
2014-01-22,66.5400009155273,66.7699966430664,66,66.3000030517578,254500,57.722225189209
2014-01-23,65.9300003051758,66.2399978637695,65.2200012207031,65.5199966430664,389800,57.0431289672852
2014-01-24,65.2900009155273,65.2900009155273,63.2299995422363,63.310001373291,758500,55.1190605163574
2014-01-27,63.2700004577637,64.1699981689453,62.6599998474121,63.5900001525879,550000,55.3628425598145
2014-01-28,63.689998626709,63.7799987792969,62.5699996948242,63.2000007629395,717000,55.0232849121094
2014-01-29,63.8300018310547,66.5299987792969,63.2299995422363,65.25,1610000,56.8080749511719
2014-01-30,65.2699966430664,65.6399993896484,64.1800003051758,64.620002746582,723400,56.2595672607422
2014-01-31,64.0599975585938,65.0999984741211,64.0100021362305,64.1800003051758,646600,55.8765068054199
2014-02-03,64.4800033569336,64.5400009155273,62.1500015258789,62.2299995422363,1334800,54.1787872314453
2014-02-04,63.1800003051758,63.1800003051758,61.8800010681152,62.2099990844727,1088200,54.1613731384277
2014-02-05,62.0999984741211,62.6100006103516,60.9199981689453,62.4900016784668,820400,54.4051551818848
2014-02-06,62.5499992370605,63.0400009155273,62.2999992370605,62.8800010681152,409600,54.7446975708008
2014-02-07,63.0999984741211,63.5699996948242,62.8300018310547,63.4799995422363,337500,55.2670707702637
2014-02-10,63.1500015258789,64.1100006103516,63.1500015258789,63.7099990844727,356300,55.4673156738281
2014-02-11,63.5999984741211,64.4499969482422,63.4599990844727,64.0999984741211,377200,55.8068504333496
2014-02-12,64.0800018310547,64.5899963378906,64.0800018310547,64.4700012207031,451500,56.1289863586426
2014-02-13,64.1600036621094,65.0699996948242,63.5999984741211,64.8099975585938,392500,56.424991607666
2014-02-14,64.870002746582,65.4800033569336,64.5899963378906,65.2600021362305,245400,56.8167877197266
2014-02-18,65.3899993896484,65.3899993896484,64.3199996948242,64.4800033569336,451500,56.1376800537109
2014-02-19,64.5,65.1500015258789,64.3600006103516,64.4100036621094,749300,56.0767478942871
2014-02-20,64.4499969482422,64.75,64.3600006103516,64.4400024414062,553600,56.1028709411621
2014-02-21,64.5800018310547,64.8399963378906,63.8199996948242,63.9099998474121,666900,55.6414375305176
2014-02-24,63.9199981689453,64.129997253418,63.5900001525879,63.8400001525879,513900,55.5804862976074
2014-02-25,63.9900016784668,64.6600036621094,63.5900001525879,64.2799987792969,481100,55.963565826416
2014-02-26,65.6600036621094,65.6600036621094,64.3199996948242,65.5599975585938,565900,57.0779571533203
2014-02-27,65.379997253418,65.6699981689453,65.0699996948242,65.5800018310547,274300,57.0953750610352
2014-02-28,65.4899978637695,66.4700012207031,65.3499984741211,65.9899978637695,380700,57.4523277282715
2014-03-03,65.2300033569336,66.25,65.1600036621094,65.7399978637695,729600,57.2346649169922
2014-03-04,66.1699981689453,67.25,65.8499984741211,66.0400009155273,1408300,57.495849609375
2014-03-05,66.0999984741211,66.379997253418,65.6699981689453,66.0400009155273,365300,57.495849609375
2014-03-06,66.1800003051758,66.9599990844727,66.1699981689453,66.5800018310547,245700,57.9659881591797
2014-03-07,66.7799987792969,66.9899978637695,66.1900024414062,66.5500030517578,405000,57.9398880004883
2014-03-10,66.3000030517578,66.6999969482422,65.5500030517578,65.9700012207031,467300,57.4348983764648
2014-03-11,65.4599990844727,66.1100006103516,65.4499969482422,65.5400009155273,479500,57.0605583190918
2014-03-12,64.8399963378906,65.2099990844727,64.6399993896484,65.0100021362305,615600,56.8375968933105
2014-03-13,65.0400009155273,65.4199981689453,64.120002746582,64.1999969482422,606800,56.1294250488281
2014-03-14,64.0400009155273,64.8000030517578,63.439998626709,63.5299987792969,603200,55.5436477661133
2014-03-17,64.0699996948242,64.5100021362305,63.6100006103516,64.3499984741211,460900,56.2605667114258
2014-03-18,64.5400009155273,64.8199996948242,64.1800003051758,64.7600021362305,437200,56.6190452575684
2014-03-19,64.8099975585938,65.0699996948242,64.0800018310547,64.3000030517578,241200,56.2168579101562
2014-03-20,64.2799987792969,64.4400024414062,63.6599998474121,64.0800018310547,690800,56.0245246887207
2014-03-21,64.4300003051758,65.2399978637695,64.1900024414062,64.6600036621094,1080700,56.5316047668457
2014-03-24,64.8300018310547,65.4700012207031,64.1600036621094,64.4199981689453,643500,56.3217658996582
2014-03-25,65.1699981689453,65.4899978637695,64.620002746582,64.8499984741211,336100,56.6977119445801
2014-03-26,65.0500030517578,65.5299987792969,64.3499984741211,64.3600006103516,420500,56.2693099975586
2014-03-27,64.4899978637695,65.1100006103516,64.3499984741211,64.8899993896484,495000,56.7326965332031
2014-03-28,64.879997253418,65.2900009155273,64.6900024414062,65.0999984741211,351400,56.9162673950195
2014-03-31,65.5,66.629997253418,65.2300033569336,66.4199981689453,510900,58.0703468322754
2014-04-01,66.5899963378906,66.870002746582,65.879997253418,66.4499969482422,475300,58.0965843200684
2014-04-02,66.6699981689453,67.0800018310547,66.1100006103516,66.9199981689453,329400,58.507511138916
2014-04-03,67.0199966430664,67.5,66.629997253418,66.8000030517578,444500,58.4025955200195
2014-04-04,67.2300033569336,67.2300033569336,65.5699996948242,66.1100006103516,546000,57.7993125915527
2014-04-07,66.0800018310547,66.0899963378906,64.9100036621094,65.0299987792969,415500,56.8550796508789
2014-04-08,64.879997253418,65.6999969482422,64.6900024414062,65.370002746582,499300,57.1523475646973
2014-04-09,65.5999984741211,66.4700012207031,65.4899978637695,66.0699996948242,754500,57.764347076416
2014-04-10,65.9800033569336,66.370002746582,65.0500030517578,65.129997253418,719500,56.9425010681152
2014-04-11,64.9000015258789,65.6999969482422,64.6500015258789,64.8600006103516,497300,56.706470489502
2014-04-14,65.1800003051758,65.8000030517578,64.8899993896484,65.5899963378906,572300,57.3446884155273
2014-04-15,65.7200012207031,65.8399963378906,64.5500030517578,65.620002746582,686200,57.370922088623
2014-04-16,66.0500030517578,66.4300003051758,65.6399993896484,66.2799987792969,492600,57.9479522705078
2014-04-17,66.9499969482422,67.0299987792969,65.3000030517578,66.6800003051758,437400,58.2976608276367
2014-04-21,66.5500030517578,67.2399978637695,66.1500015258789,67.1999969482422,706300,58.7523002624512
2014-04-22,67.4000015258789,67.8600006103516,67.1900024414062,67.7399978637695,448500,59.2244262695312
2014-04-23,67.7900009155273,68.2300033569336,66.8199996948242,67.0699996948242,705200,58.6386375427246
2014-04-24,67.0999984741211,67.1900024414062,66.7399978637695,66.8399963378906,677100,58.4375457763672
2014-04-25,66.6100006103516,66.7300033569336,65.75,65.8499984741211,363800,57.5720176696777
2014-04-28,66.2200012207031,66.3099975585938,65.370002746582,66.0199966430664,507900,57.720630645752
2014-04-29,66.3099975585938,67.0800018310547,66.3099975585938,66.5899963378906,410500,58.2189788818359
2014-04-30,66.6100006103516,67.2300033569336,66.2699966430664,67.0400009155273,481100,58.612419128418
2014-05-01,67.5400009155273,67.9599990844727,67.2600021362305,67.7399978637695,450600,59.2244262695312
2014-05-02,67.8300018310547,68.629997253418,67.4599990844727,68.0999984741211,633700,59.5391464233398
2014-05-05,67.8000030517578,68.9100036621094,67.8000030517578,68.5699996948242,548100,59.9500846862793
2014-05-06,68.3199996948242,68.75,68.0699996948242,68.2399978637695,803500,59.6615676879883
2014-05-07,68.4599990844727,68.6900024414062,68,68.5,555800,59.8888740539551
2014-05-08,68.3300018310547,68.879997253418,67.9700012207031,68.1399993896484,628700,59.5741157531738
2014-05-09,68.0400009155273,68.5,67.6800003051758,68.2699966430664,381400,59.6877899169922
2014-05-12,68.5999984741211,69.5800018310547,68.5999984741211,69.3600006103516,383500,60.6407928466797
2014-05-13,69.3600006103516,69.8899993896484,69.0400009155273,69.0699996948242,401600,60.38720703125
2014-05-14,68.9000015258789,69.3399963378906,68.6999969482422,68.9800033569336,349900,60.3085517883301
2014-05-15,68.8199996948242,69.129997253418,67.5,67.6699981689453,728100,59.1632232666016
2014-05-16,67.7300033569336,67.8899993896484,67.0199966430664,67.7200012207031,673100,59.2069473266602
2014-05-19,67.5800018310547,68.6399993896484,67.4700012207031,67.8899993896484,607600,59.3555641174316
2014-05-20,67.9199981689453,68.0800018310547,67.25,67.4700012207031,561600,58.9883613586426
2014-05-21,67.7399978637695,68.3199996948242,67.5199966430664,68.0699996948242,507100,59.512939453125
2014-05-22,68,68.4700012207031,67.7799987792969,68.0699996948242,396000,59.512939453125
2014-05-23,68.0899963378906,68.879997253418,67.9300003051758,68.6600036621094,434100,60.0287590026855
2014-05-27,68.9400024414062,69.3000030517578,68.5199966430664,68.5800018310547,226600,59.9588088989258
2014-05-28,68.4199981689453,68.620002746582,67.8899993896484,68.4400024414062,375600,59.8364105224609
2014-05-29,68.629997253418,69.3899993896484,68.1999969482422,69.3300018310547,407400,60.6145210266113
2014-05-30,69.1800003051758,69.4800033569336,68.8600006103516,69.1900024414062,323900,60.4921340942383
2014-06-02,69.2900009155273,69.8199996948242,68.8600006103516,69.6600036621094,379200,60.9030609130859
2014-06-03,69.379997253418,70.3099975585938,69.1500015258789,70.0199966430664,503500,61.2178001403809
2014-06-04,69.8300018310547,70.9100036621094,69.6500015258789,70.8499984741211,697200,61.9434585571289
2014-06-05,71.129997253418,71.8600006103516,70.75,71.4700012207031,658900,62.4855117797852
2014-06-06,71.5800018310547,72.3199996948242,71.4599990844727,72.1800003051758,540000,63.1062698364258
2014-06-09,72.0599975585938,72.6900024414062,72.0199966430664,72.2300033569336,474600,63.1499557495117
2014-06-10,72.129997253418,72.4199981689453,71.6800003051758,72.2200012207031,379300,63.1412506103516
2014-06-11,71.7099990844727,72.370002746582,71.3000030517578,71.5999984741211,381900,62.8384590148926
2014-06-12,71.5199966430664,71.8399963378906,70.7399978637695,70.8300018310547,356600,62.1626968383789
2014-06-13,70.8099975585938,71.1999969482422,70.7399978637695,71,598800,62.3118934631348
2014-06-16,71.0599975585938,71.1900024414062,70.379997253418,70.4400024414062,495000,61.8203926086426
2014-06-17,70.4000015258789,71.6999969482422,70.2600021362305,71.3399963378906,723300,62.6102561950684
2014-06-18,71.4199981689453,71.6500015258789,70.5800018310547,71.0800018310547,402300,62.3820648193359
2014-06-19,71.0699996948242,71.5599975585938,71.0699996948242,71.3199996948242,276400,62.5927124023438
2014-06-20,71.629997253418,71.8300018310547,71.0800018310547,71.5199966430664,422300,62.7682495117188
2014-06-23,71.4700012207031,71.5899963378906,71.0100021362305,71.1900024414062,356200,62.4786262512207
2014-06-24,71.1399993896484,71.879997253418,70.4700012207031,70.5500030517578,472700,61.9169578552246
2014-06-25,70.620002746582,71.3899993896484,70.5500030517578,71.2200012207031,377200,62.5049324035645
2014-06-26,71.2900009155273,71.4700012207031,70.5899963378906,71.0699996948242,310500,62.3733100891113
2014-06-27,70.7900009155273,71.8499984741211,70.5100021362305,71.8499984741211,775800,63.0578689575195
2014-06-30,71.9300003051758,71.9300003051758,70.9400024414062,71.5,520500,62.7506980895996
2014-07-01,71.8199996948242,72.5800018310547,71.75,72.120002746582,453500,63.2948265075684
2014-07-02,71.9199981689453,72.2399978637695,71.629997253418,71.9300003051758,462400,63.1280555725098
2014-07-03,72.0599975585938,72.5500030517578,72.0199966430664,72.4599990844727,331400,63.5932273864746
2014-07-07,71.9800033569336,72.4100036621094,71.9100036621094,72.2200012207031,376500,63.3825912475586
2014-07-08,72.1500015258789,72.4499969482422,71.9100036621094,72.2600021362305,339200,63.4176864624023
2014-07-09,72.5999984741211,72.7900009155273,71.8199996948242,72.0800018310547,346400,63.2597007751465
2014-07-10,71.0999984741211,71.9300003051758,70.879997253418,71.5999984741211,340300,62.8384590148926
2014-07-11,71.5800018310547,72.0500030517578,71.3899993896484,72,311900,63.1895027160645
2014-07-14,72.4199981689453,72.7900009155273,72.1500015258789,72.620002746582,478000,63.7336349487305
2014-07-15,76.0299987792969,76.2799987792969,68.3199996948242,70.0299987792969,14564100,61.4605560302734
2014-07-16,70.3499984741211,71.0699996948242,68.7300033569336,69.0699996948242,2726300,60.6180267333984
2014-07-17,68.6100006103516,70.1999969482422,68.1100006103516,69.4300003051758,2059000,60.9339752197266
2014-07-18,69.6399993896484,70.5100021362305,69.5,70.1999969482422,1422300,61.6097412109375
2014-07-21,69.7399978637695,70.3600006103516,69.120002746582,69.129997253418,802100,60.670711517334
2014-07-22,69.2699966430664,69.7200012207031,68.4899978637695,68.4899978637695,980900,60.1090049743652
2014-07-23,68.629997253418,69.0899963378906,67.9599990844727,68.3899993896484,1500100,60.0212669372559
2014-07-24,68.5999984741211,68.5999984741211,67.1900024414062,67.5400009155273,1654700,59.2752685546875
2014-07-25,67.5800018310547,69.1699981689453,67.5800018310547,69.0699996948242,1928200,60.6180267333984
2014-07-28,68.9400024414062,69.129997253418,68.1399993896484,68.879997253418,1056500,60.451286315918
2014-07-29,70,70.0199966430664,67.2200012207031,67.25,1585100,59.0207481384277
2014-07-30,67.5800018310547,68.0899963378906,66.5800018310547,66.7099990844727,1572400,58.5468139648438
2014-07-31,66.7099990844727,66.7099990844727,59.8600006103516,61.3400001525879,5793300,53.8339424133301
2014-08-01,60.9700012207031,62.4700012207031,60.75,61.75,3081300,54.1937789916992
2014-08-04,61.7900009155273,62.0999984741211,61.0499992370605,61.9700012207031,1451700,54.3868560791016
2014-08-05,61.5,62.5900001525879,61.2299995422363,61.4599990844727,2230100,53.939266204834
2014-08-06,61.3499984741211,61.75,60.9000015258789,61.2799987792969,1040800,53.7813034057617
2014-08-07,61.7700004577637,61.9199981689453,60.3600006103516,60.5999984741211,1356200,53.184497833252
2014-08-08,60.6599998474121,61.0200004577637,60.1300010681152,60.9199981689453,1765200,53.4653358459473
2014-08-11,61.7000007629395,61.7799987792969,60.8300018310547,60.8899993896484,992100,53.4390068054199
2014-08-12,60.6399993896484,60.9599990844727,60.2700004577637,60.5200004577637,1243200,53.1142883300781
2014-08-13,60.7700004577637,61.689998626709,60.5,61.3899993896484,1019600,53.8778228759766
2014-08-14,61.2900009155273,61.4199981689453,60.4000015258789,60.6699981689453,1122200,53.2459335327148
2014-08-15,60.6599998474121,61.2099990844727,60.310001373291,61.1599998474121,1478900,53.675968170166
2014-08-18,61.3899993896484,62.1699981689453,61.3899993896484,61.6599998474121,741100,54.1147918701172
2014-08-19,61.7299995422363,61.9700012207031,61.4700012207031,61.9700012207031,772900,54.3868560791016
2014-08-20,61.689998626709,62.0299987792969,61.3800010681152,61.9300003051758,1183100,54.3517456054688
2014-08-21,62,62.4799995422363,61.7000007629395,61.9199981689453,683000,54.3429679870605
2014-08-22,61.7599983215332,62.1599998474121,61.3600006103516,61.810001373291,591100,54.2464408874512
2014-08-25,62.1599998474121,62.3300018310547,61.7700004577637,62.2999992370605,481000,54.6764831542969
2014-08-26,62.5200004577637,62.5400009155273,62.0900001525879,62.3400001525879,817900,54.7115783691406
2014-08-27,62.1100006103516,62.5999984741211,62.1100006103516,62.4000015258789,859900,54.7642364501953
2014-08-28,62.0900001525879,63.6800003051758,61.6100006103516,63.2099990844727,1413500,55.4751129150391
2014-08-29,63.4000015258789,63.8600006103516,63.2000007629395,63.5800018310547,666200,55.7998466491699
2014-09-02,63.6500015258789,64.120002746582,63.5800018310547,63.9199981689453,871200,56.0982398986816
2014-09-03,64.1399993896484,64.5,63.5,63.560001373291,493600,55.782283782959
2014-09-04,63.5299987792969,64,63.3499984741211,63.5400009155273,636000,55.7647476196289
2014-09-05,63.3899993896484,63.7599983215332,63.0800018310547,63.7200012207031,427000,55.9227027893066
2014-09-08,63.7099990844727,64.4400024414062,63.6699981689453,63.8499984741211,832400,56.0368003845215
2014-09-09,63.7200012207031,63.8699989318848,63.1800003051758,63.4199981689453,615700,55.659423828125
2014-09-10,63.2999992370605,64.9700012207031,63.2400016784668,64.6999969482422,1633900,56.782787322998
2014-09-11,64.0199966430664,64.9000015258789,63.939998626709,64.3499984741211,1368100,56.7167015075684
2014-09-12,64.370002746582,64.4599990844727,63.2000007629395,63.7900009155273,992600,56.2231140136719
2014-09-15,64.0599975585938,64.4700012207031,63.439998626709,64.2900009155273,669100,56.6637954711914
2014-09-16,64.25,65.2399978637695,64.0199966430664,64.9800033569336,1178700,57.2719497680664
2014-09-17,65,65.4499969482422,64.6399993896484,64.9400024414062,1016700,57.2367095947266
2014-09-18,65.1900024414062,65.25,64.8300018310547,65.0400009155273,705000,57.3248519897461
2014-09-19,65.0500030517578,65.129997253418,63.8800010681152,64.0500030517578,1136300,56.4522857666016
2014-09-22,64.0100021362305,64.4300003051758,63.2299995422363,63.2599983215332,1349000,55.7559852600098
2014-09-23,63.189998626709,63.5499992370605,62.8400001525879,63.060001373291,834100,55.579719543457
2014-09-24,63.2099990844727,63.5200004577637,62.6599998474121,63.1699981689453,824800,55.6766548156738
2014-09-25,62.7999992370605,62.7999992370605,60.560001373291,60.6300010681152,1480500,53.4379692077637
2014-09-26,60.6199989318848,61.060001373291,60.310001373291,60.8800010681152,919400,53.6583099365234
2014-09-29,60.1100006103516,60.5299987792969,59.8499984741211,60.0299987792969,1047400,52.909122467041
2014-09-30,59.9799995422363,60.2000007629395,58.3699989318848,58.9000015258789,1877700,51.9131889343262
2014-10-01,58.7299995422363,58.7700004577637,57.2799987792969,57.7900009155273,2150800,50.9348411560059
2014-10-02,57.7799987792969,58.9500007629395,57.2200012207031,58.8800010681152,1686600,51.8955421447754
2014-10-03,58.9199981689453,59.2700004577637,58.2400016784668,58.9799995422363,1592900,51.9836807250977
2014-10-06,60.1399993896484,60.9000015258789,59.2400016784668,59.5099983215332,1072100,52.4508285522461
2014-10-07,59.2000007629395,59.7400016784668,58.4099998474121,58.4599990844727,1204200,51.5253715515137
2014-10-08,58.2599983215332,58.7400016784668,57.25,58.689998626709,1095700,51.7280883789062
2014-10-09,58.5,58.6800003051758,56.25,56.2999992370605,1300200,49.6216011047363
2014-10-10,56.3300018310547,56.4300003051758,54.6500015258789,55.0299987792969,1671800,48.5022430419922
2014-10-13,55.0400009155273,55.7400016784668,53.0800018310547,53.1599998474121,1113300,46.854076385498
2014-10-14,53.7299995422363,54.3600006103516,52.8400001525879,53.5099983215332,1590600,47.1625518798828
2014-10-15,52.5499992370605,54.060001373291,51.3499984741211,53.7200012207031,2058200,47.3476448059082
2014-10-16,52.6500015258789,54.25,52.439998626709,53.8899993896484,1971100,47.497486114502
2014-10-17,54.5400009155273,55.6500015258789,54.25,54.5900001525879,1935200,48.1144256591797
2014-10-20,54.5200004577637,55.3899993896484,53.8499984741211,55.3600006103516,1406500,48.7930908203125
2014-10-21,55.8199996948242,56.7599983215332,55.6300010681152,56.5299987792969,1795400,49.8243141174316
2014-10-22,56.9700012207031,57.1300010681152,55.1599998474121,55.2400016784668,1849800,48.6873321533203
2014-10-23,57.2400016784668,58.3499984741211,55.9700012207031,56.7999992370605,2413700,50.0622711181641
2014-10-24,56.7400016784668,57.2799987792969,56.0900001525879,57.2000007629395,847100,50.4148330688477
2014-10-27,56.6300010681152,56.9700012207031,55.5299987792969,56.5299987792969,1046000,49.8243141174316
2014-10-28,57.060001373291,58.0900001525879,56.4900016784668,57.9900016784668,1824900,51.1111183166504
2014-10-29,58.060001373291,58.0900001525879,56.7999992370605,57.189998626709,1701100,50.4060287475586
2014-10-30,57,57.6699981689453,56.6800003051758,57.3499984741211,1264300,50.547046661377
2014-10-31,58.2000007629395,58.5200004577637,57.7099990844727,58.3800010681152,1302000,51.4548759460449
2014-11-03,58.4599990844727,59.0200004577637,58.2599983215332,58.7299995422363,1306200,51.7633476257324
2014-11-04,59.0299987792969,59.2200012207031,58.5499992370605,58.7999992370605,1421500,51.8250350952148
2014-11-05,59.3300018310547,60.7700004577637,59.0099983215332,60.75,1551700,53.5437278747559
2014-11-06,60.6300010681152,60.9799995422363,59.9000015258789,60.8600006103516,1168000,53.640682220459
2014-11-07,60.8600006103516,61.3899993896484,60.560001373291,61.1800003051758,1043600,53.9227333068848
2014-11-10,61.1100006103516,61.5900001525879,60.9000015258789,61.4500007629395,1113500,54.1606903076172
2014-11-11,61.3400001525879,62.25,61.0900001525879,62.0400009155273,1344500,54.6807136535645
2014-11-12,61.9199981689453,62.2000007629395,61.439998626709,61.560001373291,1412700,54.2576446533203
2014-11-13,61.6800003051758,62.4199981689453,61.2999992370605,61.8800010681152,1624300,54.5396995544434
2014-11-14,61.6300010681152,62.1100006103516,61.1199989318848,61.7400016784668,3264700,54.4162864685059
2014-11-17,61.6100006103516,61.9300003051758,61.4300003051758,61.5999984741211,1322900,54.2928924560547
2014-11-18,61.560001373291,61.9799995422363,61.4700012207031,61.689998626709,1207900,54.3722267150879
2014-11-19,61.7400016784668,61.7799987792969,61.1599998474121,61.5499992370605,1336400,54.2488403320312
2014-11-20,61.0499992370605,61.8300018310547,60.7999992370605,61.5499992370605,1183700,54.2488403320312
2014-11-21,62.4700012207031,62.5400009155273,61.5200004577637,61.7799987792969,1298600,54.4515380859375
2014-11-24,62.1199989318848,62.1699981689453,61.5900001525879,61.8499984741211,770300,54.5132369995117
2014-11-25,62.0200004577637,62.0699996948242,61.2000007629395,61.3199996948242,1221600,54.0461082458496
2014-11-26,61.4099998474121,61.7099990844727,60.8899993896484,61.6699981689453,678000,54.3545875549316
2014-11-28,61.3400001525879,61.3400001525879,58.689998626709,59.0400009155273,757200,52.0365676879883
2014-12-01,59,59.3800010681152,58.0800018310547,58.3400001525879,1527500,51.4196090698242
2014-12-02,58.4700012207031,58.9599990844727,57.8600006103516,58.8800010681152,1026600,51.8955421447754
2014-12-03,59.1599998474121,61.5999984741211,58.8400001525879,61.4000015258789,1702600,54.116626739502
2014-12-04,61.1699981689453,61.7999992370605,60.5400009155273,61.7999992370605,1273500,54.4691772460938
2014-12-05,61.6500015258789,63.3800010681152,61.6500015258789,62.3800010681152,1572100,54.9803695678711
2014-12-08,62.1399993896484,62.5400009155273,61.6699981689453,61.8300018310547,1164700,54.4956207275391
2014-12-09,61.1500015258789,62.4000015258789,61.0699996948242,62.3400001525879,942600,54.945125579834
2014-12-10,62.0499992370605,62.0499992370605,58.5099983215332,59,1922700,52.0013160705566
2014-12-11,58.9500007629395,59.9900016784668,57.6800003051758,57.8699989318848,1480800,51.2442016601562
2014-12-12,57.2299995422363,57.5,55.4700012207031,55.5999984741211,1332300,49.2341117858887
2014-12-15,56.1500015258789,56.439998626709,54.4700012207031,54.7599983215332,1429500,48.4903030395508
2014-12-16,54.4500007629395,56.25,54.2900009155273,54.9700012207031,1156200,48.6762466430664
2014-12-17,55.0400009155273,57.2400016784668,54.9500007629395,57.2000007629395,1601700,50.6509056091309
