"Fecha","IQV.Open","IQV.High","IQV.Low","IQV.Close","IQV.Volume","IQV.Adjusted"
2014-02-05,46.5800018310547,48.3899993896484,46.3400001525879,48.3699989318848,607000,48.3699989318848
2014-02-06,48.7400016784668,49.5099983215332,48.2900009155273,49,864900,49
2014-02-07,49.0999984741211,49.4099998474121,47.8699989318848,48.2299995422363,468700,48.2299995422363
2014-02-10,48.0999984741211,48.9500007629395,47.9799995422363,48.6100006103516,356900,48.6100006103516
2014-02-11,48.7299995422363,49.2900009155273,48.1500015258789,49.1500015258789,375000,49.1500015258789
2014-02-12,49.0499992370605,49.5800018310547,48.8899993896484,49.439998626709,431500,49.439998626709
2014-02-13,50,52.2400016784668,49.8499984741211,52.2000007629395,1732600,52.2000007629395
2014-02-14,52.2000007629395,53.1699981689453,51.8600006103516,53.1500015258789,1273800,53.1500015258789
2014-02-18,53,54.310001373291,52.8499984741211,53.7700004577637,743100,53.7700004577637
2014-02-19,53.6800003051758,55,53.2799987792969,54.939998626709,742700,54.939998626709
2014-02-20,54.4799995422363,54.9500007629395,53.9599990844727,54.5400009155273,750000,54.5400009155273
2014-02-21,54.7900009155273,54.8600006103516,53.8699989318848,53.9300003051758,572400,53.9300003051758
2014-02-24,54,54,53,53.6300010681152,414500,53.6300010681152
2014-02-25,53.5200004577637,53.75,52.7000007629395,53.2599983215332,266700,53.2599983215332
2014-02-26,53.4000015258789,53.6500015258789,52.9000015258789,53.6199989318848,260800,53.6199989318848
2014-02-27,53.2900009155273,54.4099998474121,53.0800018310547,53.5,345100,53.5
2014-02-28,53.5099983215332,54.5699996948242,53.3499984741211,54.1500015258789,398900,54.1500015258789
2014-03-03,53.5999984741211,53.5999984741211,52.0699996948242,52.8699989318848,477700,52.8699989318848
2014-03-04,53.0900001525879,54.4000015258789,53.0900001525879,54.060001373291,314100,54.060001373291
2014-03-05,54.3199996948242,54.7799987792969,53.7000007629395,54.1199989318848,535500,54.1199989318848
2014-03-06,54.5200004577637,55,53.8199996948242,54.4799995422363,556500,54.4799995422363
2014-03-07,54.5800018310547,54.7700004577637,53.9700012207031,54.1100006103516,290000,54.1100006103516
2014-03-10,53.939998626709,54.3600006103516,53.1100006103516,54.2999992370605,723500,54.2999992370605
2014-03-11,54.1800003051758,54.2999992370605,52.7599983215332,52.810001373291,926900,52.810001373291
2014-03-12,52.0999984741211,54.0800018310547,51.7799987792969,52.8199996948242,1528900,52.8199996948242
2014-03-13,51.5900001525879,52,50.4099998474121,51.2400016784668,12618800,51.2400016784668
2014-03-14,51.0699996948242,52.2700004577637,51,52.1699981689453,1911000,52.1699981689453
2014-03-17,52.2099990844727,52.6800003051758,52.2000007629395,52.4500007629395,1349200,52.4500007629395
2014-03-18,52.5499992370605,53.3300018310547,52.4799995422363,52.9599990844727,824700,52.9599990844727
2014-03-19,53,53.6699981689453,52.4500007629395,52.7200012207031,738300,52.7200012207031
2014-03-20,52.4099998474121,53.1699981689453,52.3499984741211,52.9199981689453,1087700,52.9199981689453
2014-03-21,53.0200004577637,53.0200004577637,50.0699996948242,51.0200004577637,2305000,51.0200004577637
2014-03-24,51.3300018310547,51.7299995422363,50.2200012207031,50.439998626709,542700,50.439998626709
2014-03-25,50.4799995422363,51.2700004577637,49.6599998474121,49.7999992370605,886800,49.7999992370605
2014-03-26,50.0699996948242,50.4799995422363,49.810001373291,50.0099983215332,692500,50.0099983215332
2014-03-27,50.060001373291,50.4900016784668,49.7799987792969,50.060001373291,292200,50.060001373291
2014-03-28,50.1300010681152,50.5499992370605,49.9000015258789,49.9700012207031,463400,49.9700012207031
2014-03-31,50.2999992370605,51.0900001525879,49.6500015258789,50.7700004577637,449500,50.7700004577637
2014-04-01,50.2999992370605,51.439998626709,49.689998626709,51.1100006103516,841800,51.1100006103516
2014-04-02,51,51.5,50.5099983215332,51.0699996948242,732100,51.0699996948242
2014-04-03,51.3400001525879,51.5,50.689998626709,50.939998626709,425900,50.939998626709
2014-04-04,51.2200012207031,51.2200012207031,49.8300018310547,50.1100006103516,729200,50.1100006103516
2014-04-07,49.939998626709,50.310001373291,49.2000007629395,49.7099990844727,634600,49.7099990844727
2014-04-08,49.5699996948242,51.1500015258789,49.4900016784668,51.0499992370605,592900,51.0499992370605
2014-04-09,51.0699996948242,51.560001373291,51,51.3400001525879,800900,51.3400001525879
2014-04-10,51.3400001525879,51.8699989318848,51.3400001525879,51.4000015258789,927100,51.4000015258789
2014-04-11,51,51,50.060001373291,50.2799987792969,666900,50.2799987792969
2014-04-14,50.8400001525879,51.2000007629395,50.1199989318848,50.5499992370605,544300,50.5499992370605
2014-04-15,50.7999992370605,51.0699996948242,49.689998626709,50.6699981689453,526500,50.6699981689453
2014-04-16,50.8800010681152,51.2099990844727,50.5699996948242,50.5999984741211,384600,50.5999984741211
2014-04-17,50.6300010681152,50.7400016784668,50.1699981689453,50.2200012207031,236400,50.2200012207031
2014-04-21,50.3699989318848,50.75,50.25,50.6800003051758,542800,50.6800003051758
2014-04-22,50.75,50.75,49.9000015258789,49.9500007629395,745400,49.9500007629395
2014-04-23,49.9199981689453,50.2400016784668,49.1599998474121,49.4700012207031,430500,49.4700012207031
2014-04-24,49.9199981689453,50.3499984741211,49.0099983215332,49.939998626709,382100,49.939998626709
2014-04-25,49.9000015258789,50.0499992370605,49.2999992370605,49.3899993896484,397300,49.3899993896484
2014-04-28,49.5099983215332,49.9199981689453,46.4199981689453,47.5200004577637,1326800,47.5200004577637
2014-04-29,47.5,47.6800003051758,46.9500007629395,47.5800018310547,866700,47.5800018310547
2014-04-30,47.6199989318848,47.9300003051758,46.2700004577637,47.1300010681152,1390700,47.1300010681152
2014-05-01,49.9900016784668,49.9900016784668,48.3199996948242,48.7599983215332,1786300,48.7599983215332
2014-05-02,49.1699981689453,49.7799987792969,47.0299987792969,47.3199996948242,1399500,47.3199996948242
2014-05-05,47.2400016784668,47.4099998474121,46.8600006103516,46.9900016784668,616000,46.9900016784668
2014-05-06,46.939998626709,47.4000015258789,46.6500015258789,46.75,596100,46.75
2014-05-07,46.6300010681152,47.4000015258789,46.2700004577637,47.3499984741211,644000,47.3499984741211
2014-05-08,47.2400016784668,47.75,46.7999992370605,46.9900016784668,497100,46.9900016784668
2014-05-09,46.9000015258789,47.8699989318848,46.6599998474121,47.5400009155273,520500,47.5400009155273
2014-05-12,47.7299995422363,48.0400009155273,47.4900016784668,47.8699989318848,729400,47.8699989318848
2014-05-13,47.939998626709,47.939998626709,47.0200004577637,47.5,496500,47.5
2014-05-14,47.4900016784668,48.25,47.2700004577637,47.7599983215332,574600,47.7599983215332
2014-05-15,47.9099998474121,49.25,47.9099998474121,49.2200012207031,882300,49.2200012207031
2014-05-16,49.0099983215332,49.7400016784668,48.9300003051758,49.5999984741211,777900,49.5999984741211
2014-05-19,49.5,50.2099990844727,49.2400016784668,49.810001373291,631200,49.810001373291
2014-05-20,49.7099990844727,50.4300003051758,49.6199989318848,50.4000015258789,915100,50.4000015258789
2014-05-21,50.4799995422363,51.0699996948242,50.1300010681152,50.6399993896484,669000,50.6399993896484
2014-05-22,50.4099998474121,51.060001373291,49.9900016784668,50.8899993896484,418700,50.8899993896484
2014-05-23,50.7099990844727,51.2400016784668,50.6599998474121,51.2400016784668,300800,51.2400016784668
2014-05-27,51.2200012207031,51.5999984741211,51.1599998474121,51.2599983215332,459800,51.2599983215332
2014-05-28,51.189998626709,51.5,50.8499984741211,50.8699989318848,597400,50.8699989318848
2014-05-29,51.0499992370605,51.2000007629395,50.5299987792969,50.8699989318848,493200,50.8699989318848
2014-05-30,51.1300010681152,51.75,50.060001373291,50.9799995422363,2637600,50.9799995422363
2014-06-02,50.9000015258789,51.3400001525879,50.5499992370605,51.0999984741211,380400,51.0999984741211
2014-06-03,51,51.8499984741211,50.8800010681152,51.439998626709,452500,51.439998626709
2014-06-04,51.2400016784668,52.7999992370605,51.0299987792969,52.6300010681152,1229600,52.6300010681152
2014-06-05,52.9000015258789,53,52.4599990844727,52.810001373291,535100,52.810001373291
2014-06-06,53,53.0800018310547,52.4199981689453,52.9900016784668,462500,52.9900016784668
2014-06-09,52.9300003051758,53.2200012207031,52.8800010681152,52.9799995422363,452900,52.9799995422363
2014-06-10,52.6800003051758,52.9300003051758,52.4700012207031,52.6699981689453,345100,52.6699981689453
2014-06-11,52.5,52.6500015258789,52.2999992370605,52.3400001525879,260100,52.3400001525879
2014-06-12,52.2799987792969,52.4599990844727,51.8699989318848,52.1399993896484,243900,52.1399993896484
2014-06-13,52.0900001525879,52.0900001525879,51.5,51.6100006103516,308300,51.6100006103516
2014-06-16,51.5,51.9799995422363,51,51.0499992370605,653200,51.0499992370605
2014-06-17,51,51.7700004577637,50.7999992370605,51.25,681600,51.25
2014-06-18,51.310001373291,51.439998626709,51.0200004577637,51.25,378100,51.25
2014-06-19,51.4199981689453,52.9799995422363,51.0800018310547,52.9300003051758,684900,52.9300003051758
2014-06-20,52.8499984741211,53.5299987792969,52.7700004577637,53.3300018310547,537100,53.3300018310547
2014-06-23,53.2400016784668,53.5499992370605,52.8199996948242,52.9500007629395,382700,52.9500007629395
2014-06-24,52.7000007629395,53.2799987792969,52.4199981689453,52.8800010681152,618000,52.8800010681152
2014-06-25,52.6599998474121,52.9799995422363,52.3300018310547,52.689998626709,557500,52.689998626709
2014-06-26,52.5800018310547,52.5800018310547,51.8199996948242,52.2799987792969,475900,52.2799987792969
2014-06-27,52.25,52.4599990844727,51.5499992370605,51.9199981689453,1900900,51.9199981689453
2014-06-30,52.0200004577637,53.5,51.9199981689453,53.2900009155273,512900,53.2900009155273
2014-07-01,53.2999992370605,53.8400001525879,53.0299987792969,53.560001373291,487600,53.560001373291
2014-07-02,53.6300010681152,54.4500007629395,53.189998626709,54.4199981689453,679900,54.4199981689453
2014-07-03,54.4000015258789,55,53.4900016784668,54.9599990844727,1152200,54.9599990844727
2014-07-07,54.4700012207031,55.4700012207031,54.439998626709,55.2999992370605,902200,55.2999992370605
2014-07-08,55.0400009155273,55.0400009155273,54.2999992370605,54.9199981689453,645700,54.9199981689453
2014-07-09,54.9700012207031,55.1699981689453,54.8499984741211,55.0499992370605,615700,55.0499992370605
2014-07-10,54.6300010681152,55.6800003051758,54.1800003051758,55.5499992370605,433700,55.5499992370605
2014-07-11,55.4099998474121,55.6500015258789,55.1500015258789,55.3899993896484,379200,55.3899993896484
2014-07-14,55.4000015258789,55.4000015258789,54.7099990844727,55.0200004577637,536600,55.0200004577637
2014-07-15,55.189998626709,55.5400009155273,55.0400009155273,55.0999984741211,515300,55.0999984741211
2014-07-16,55.4000015258789,55.4000015258789,54.7200012207031,54.9000015258789,403700,54.9000015258789
2014-07-17,54.7700004577637,55.1300010681152,54.3800010681152,54.4799995422363,256400,54.4799995422363
2014-07-18,54.6800003051758,55.2799987792969,54.6500015258789,55.2099990844727,246500,55.2099990844727
2014-07-21,55.1300010681152,55.4300003051758,54.7099990844727,55.2700004577637,301100,55.2700004577637
2014-07-22,55.3400001525879,55.6500015258789,54.4500007629395,54.9700012207031,363100,54.9700012207031
2014-07-23,54.9599990844727,55.2999992370605,54.8800010681152,55,304700,55
2014-07-24,55,55.1599998474121,54.560001373291,54.8400001525879,305000,54.8400001525879
2014-07-25,54.75,55.2599983215332,54.4500007629395,54.9900016784668,199300,54.9900016784668
2014-07-28,54.7700004577637,55.2700004577637,54.439998626709,54.7999992370605,336100,54.7999992370605
2014-07-29,54.8600006103516,56.3600006103516,54.4300003051758,55.939998626709,619600,55.939998626709
2014-07-30,56.2799987792969,57.3300018310547,55.4300003051758,56.8199996948242,1027000,56.8199996948242
2014-07-31,54.8499984741211,55.2400016784668,53.4199981689453,54.9300003051758,1113400,54.9300003051758
2014-08-01,55.5200004577637,56.310001373291,54.8699989318848,55.0400009155273,543000,55.0400009155273
2014-08-04,55.2299995422363,55.4099998474121,54.6599998474121,55.4099998474121,518600,55.4099998474121
2014-08-05,55.0999984741211,55.6100006103516,54.7900009155273,55.5299987792969,397400,55.5299987792969
2014-08-06,55.2400016784668,55.5,54.8199996948242,55.060001373291,367600,55.060001373291
2014-08-07,55.4599990844727,55.8300018310547,54.9900016784668,55.7599983215332,529500,55.7599983215332
2014-08-08,55.8699989318848,56.0400009155273,55.2000007629395,55.8499984741211,385700,55.8499984741211
2014-08-11,55.8499984741211,56.5099983215332,55.75,55.939998626709,337800,55.939998626709
2014-08-12,55.8899993896484,56.310001373291,55.2999992370605,56.0999984741211,435600,56.0999984741211
2014-08-13,56.1300010681152,56.5,55.8499984741211,56.3899993896484,263900,56.3899993896484
2014-08-14,56.8600006103516,57.2400016784668,56.5999984741211,57.1699981689453,332200,57.1699981689453
2014-08-15,57.1699981689453,57.1699981689453,56.5299987792969,57.0200004577637,323600,57.0200004577637
2014-08-18,57.3199996948242,57.6500015258789,56.7599983215332,57.0800018310547,463500,57.0800018310547
2014-08-19,56.6500015258789,56.8600006103516,55.6399993896484,56.1300010681152,728700,56.1300010681152
2014-08-20,55.9900016784668,56.3600006103516,55.7700004577637,56.0499992370605,310200,56.0499992370605
2014-08-21,56.0800018310547,56.3899993896484,55.8499984741211,56.3400001525879,310000,56.3400001525879
2014-08-22,56.310001373291,56.4900016784668,55.6699981689453,55.7400016784668,253600,55.7400016784668
2014-08-25,55.9000015258789,56.0800018310547,55.2599983215332,55.4900016784668,446900,55.4900016784668
2014-08-26,55.7200012207031,56.0900001525879,55.189998626709,55.8499984741211,361000,55.8499984741211
2014-08-27,56,56.8899993896484,55.9300003051758,56.7599983215332,321400,56.7599983215332
2014-08-28,56.6800003051758,57,56.2700004577637,56.3600006103516,206900,56.3600006103516
2014-08-29,56.5999984741211,56.7299995422363,55.8499984741211,56.1199989318848,348000,56.1199989318848
2014-09-02,56.3199996948242,56.3600006103516,55.7599983215332,55.8800010681152,367900,55.8800010681152
2014-09-03,55.939998626709,56.4799995422363,55.8800010681152,55.9799995422363,774300,55.9799995422363
2014-09-04,56,56.6199989318848,55.7099990844727,56.2700004577637,853500,56.2700004577637
2014-09-05,55.9700012207031,56.1199989318848,55.3499984741211,55.689998626709,511900,55.689998626709
2014-09-08,56.0900001525879,56.25,55.8800010681152,55.9599990844727,496100,55.9599990844727
2014-09-09,56.1199989318848,56.2900009155273,55.3600006103516,55.5400009155273,537400,55.5400009155273
2014-09-10,55.8199996948242,56.8699989318848,55.3899993896484,56.5,614300,56.5
2014-09-11,56.439998626709,58.8899993896484,56.439998626709,58.6699981689453,962900,58.6699981689453
2014-09-12,58.6699981689453,58.7700004577637,57.1699981689453,57.5699996948242,659000,57.5699996948242
2014-09-15,57.6800003051758,57.9500007629395,57.1100006103516,57.25,467900,57.25
2014-09-16,57.3600006103516,57.8499984741211,56.6199989318848,57.1599998474121,527500,57.1599998474121
2014-09-17,57.2900009155273,57.4799995422363,56.1100006103516,56.2200012207031,595000,56.2200012207031
2014-09-18,56.4300003051758,57.2299995422363,56.1399993896484,57,533100,57
2014-09-19,57.3600006103516,57.5,56.9300003051758,57.3199996948242,1176200,57.3199996948242
2014-09-22,57.3199996948242,57.4900016784668,56.2799987792969,56.2900009155273,454700,56.2900009155273
2014-09-23,56.4099998474121,56.7299995422363,55.5400009155273,55.7599983215332,443700,55.7599983215332
2014-09-24,55.9700012207031,57.0099983215332,55.6100006103516,56.9799995422363,414500,56.9799995422363
2014-09-25,56.9199981689453,56.9700012207031,55.5900001525879,55.8300018310547,342700,55.8300018310547
2014-09-26,56.189998626709,56.9799995422363,55.5900001525879,56.9199981689453,553700,56.9199981689453
2014-09-29,56.5800018310547,57.7299995422363,56.310001373291,57.2000007629395,542400,57.2000007629395
2014-09-30,57.4099998474121,57.5299987792969,55.7099990844727,55.7799987792969,553200,55.7799987792969
2014-10-01,56.2599983215332,56.5,54.0800018310547,54.560001373291,959700,54.560001373291
2014-10-02,54.75,55.1800003051758,54.3400001525879,54.5699996948242,820000,54.5699996948242
2014-10-03,54.810001373291,56.5499992370605,54.7700004577637,56.189998626709,961600,56.189998626709
2014-10-06,56.4500007629395,57.1300010681152,55.189998626709,55.3800010681152,483000,55.3800010681152
2014-10-07,55.1300010681152,55.2200012207031,54.5,54.5999984741211,320700,54.5999984741211
2014-10-08,54.6399993896484,55.3199996948242,53.75,55.2999992370605,402600,55.2999992370605
2014-10-09,55.0800018310547,55.5200004577637,54.189998626709,54.6399993896484,408800,54.6399993896484
2014-10-10,53.5499992370605,55.5299987792969,53.1300010681152,53.2000007629395,527200,53.2000007629395
2014-10-13,53.4000015258789,53.6300010681152,52.4900016784668,52.5999984741211,404600,52.5999984741211
2014-10-14,52.9599990844727,53.5999984741211,52.060001373291,52.9099998474121,415600,52.9099998474121
2014-10-15,52.5,53.0400009155273,51.0900001525879,52.5400009155273,517400,52.5400009155273
2014-10-16,52.6399993896484,54.2999992370605,52.439998626709,54.1100006103516,802900,54.1100006103516
2014-10-17,54.7400016784668,55.8300018310547,54.6100006103516,55.2999992370605,2055900,55.2999992370605
2014-10-20,55.0400009155273,55.4099998474121,54.2599983215332,54.7799987792969,372500,54.7799987792969
2014-10-21,55.2799987792969,56.7400016784668,55.0699996948242,56.5,522500,56.5
2014-10-22,56.5200004577637,57,56.1500015258789,56.5499992370605,315400,56.5499992370605
2014-10-23,57,57.4599990844727,56.7999992370605,56.9900016784668,343400,56.9900016784668
2014-10-24,56.939998626709,58.5299987792969,56.8699989318848,57.560001373291,591900,57.560001373291
2014-10-27,57.689998626709,57.9599990844727,57.3300018310547,57.5299987792969,297100,57.5299987792969
2014-10-28,57.9300003051758,57.939998626709,57.1800003051758,57.7400016784668,341900,57.7400016784668
2014-10-29,58,58,57.2700004577637,57.9900016784668,427300,57.9900016784668
2014-10-30,57.75,57.75,55.2599983215332,56.2999992370605,1309400,56.2999992370605
2014-10-31,56.3300018310547,58.5499992370605,56.1500015258789,58.5400009155273,1094300,58.5400009155273
2014-11-03,59,60.7099990844727,58.4099998474121,59.6500015258789,1558200,59.6500015258789
2014-11-04,59.5,59.9000015258789,58.7200012207031,58.8499984741211,826100,58.8499984741211
2014-11-05,57.2700004577637,57.4900016784668,56.6399993896484,57.060001373291,4117100,57.060001373291
2014-11-06,57.060001373291,58.0499992370605,57.060001373291,57.9500007629395,1435500,57.9500007629395
2014-11-07,58.0299987792969,58.1199989318848,56.9700012207031,57.2099990844727,903100,57.2099990844727
2014-11-10,57.6800003051758,57.8899993896484,57.0499992370605,57.2200012207031,494100,57.2200012207031
2014-11-11,57.2400016784668,57.4900016784668,56.4199981689453,56.810001373291,520100,56.810001373291
2014-11-12,56.7099990844727,56.8899993896484,56.0200004577637,56.4099998474121,647800,56.4099998474121
2014-11-13,56.5299987792969,56.7900009155273,56.2700004577637,56.3899993896484,533300,56.3899993896484
2014-11-14,56.4700012207031,56.6399993896484,54.7700004577637,55.8300018310547,1095900,55.8300018310547
2014-11-17,55.5699996948242,56.5800018310547,55.3699989318848,56.4300003051758,1064300,56.4300003051758
2014-11-18,56.4700012207031,57.4900016784668,56.2900009155273,57.3300018310547,882800,57.3300018310547
2014-11-19,57.4099998474121,57.8300018310547,57.2900009155273,57.7200012207031,831200,57.7200012207031
2014-11-20,57.3199996948242,58.2000007629395,57.1699981689453,57.75,1180500,57.75
2014-11-21,58.2700004577637,58.5400009155273,57.7900009155273,57.8600006103516,908500,57.8600006103516
2014-11-24,58,58.189998626709,57.3300018310547,57.5900001525879,714600,57.5900001525879
2014-11-25,57.8499984741211,58.0299987792969,57.2099990844727,57.75,691200,57.75
2014-11-26,57.6500015258789,58.2000007629395,57.2700004577637,57.9599990844727,365000,57.9599990844727
2014-11-28,58.0699996948242,58.1699981689453,57.5499992370605,57.8199996948242,230000,57.8199996948242
2014-12-01,57.3199996948242,57.7000007629395,56.1199989318848,56.75,591200,56.75
2014-12-02,57.0200004577637,57.8300018310547,56.9199981689453,57.5400009155273,417700,57.5400009155273
2014-12-03,57.7799987792969,58.4500007629395,57.4500007629395,58.25,696300,58.25
2014-12-04,58,58.3199996948242,57,57.4000015258789,402600,57.4000015258789
2014-12-05,57.6800003051758,58,56.9000015258789,57.3699989318848,329500,57.3699989318848
2014-12-08,57.1699981689453,57.6300010681152,56.439998626709,57,320800,57
2014-12-09,57.6199989318848,58.0999984741211,57.1199989318848,57.7900009155273,1140800,57.7900009155273
2014-12-10,58.4900016784668,58.4900016784668,57.1500015258789,57.2099990844727,541600,57.2099990844727
2014-12-11,57.3600006103516,58.0400009155273,57.1100006103516,57.4799995422363,1232500,57.4799995422363
2014-12-12,57,58.1800003051758,57,57.3699989318848,1658200,57.3699989318848
2014-12-15,57.810001373291,58.25,56.7799987792969,57.0499992370605,1104300,57.0499992370605
2014-12-16,56.7900009155273,57.6699981689453,56.7900009155273,57.1699981689453,1148000,57.1699981689453
2014-12-17,57.1699981689453,58.2999992370605,57.1100006103516,57.5400009155273,1751600,57.5400009155273
2014-12-18,58.5699996948242,59.4900016784668,57.4300003051758,59.3800010681152,1267300,59.3800010681152
2014-12-19,60,60.4799995422363,59.5800018310547,60.3899993896484,1326400,60.3899993896484
2014-12-22,60.2799987792969,60.6500015258789,59.7700004577637,60.0900001525879,396600,60.0900001525879
2014-12-23,60.6500015258789,60.6500015258789,59.1100006103516,59.4700012207031,462100,59.4700012207031
2014-12-24,59.4199981689453,60,59.1800003051758,59.4799995422363,221700,59.4799995422363
2014-12-26,59.560001373291,60.7900009155273,59.3800010681152,60.6599998474121,457800,60.6599998474121
2014-12-29,60.6199989318848,60.6199989318848,59.560001373291,59.9500007629395,318700,59.9500007629395
2014-12-30,59.9500007629395,60.25,59.4799995422363,59.689998626709,261400,59.689998626709
