"Fecha","ECL.Open","ECL.High","ECL.Low","ECL.Close","ECL.Volume","ECL.Adjusted"
2016-01-13,106.650001525879,106.76000213623,103.019996643066,103.129997253418,1399600,94.6093978881836
2016-01-14,103.480003356934,105.400001525879,102.480003356934,104.819999694824,1485000,96.159797668457
2016-01-15,103.389999389648,103.910003662109,100.589996337891,102.580001831055,2042300,94.1048583984375
2016-01-19,104,104.080001831055,101.48999786377,102.370002746582,1426800,93.9121856689453
2016-01-20,100.879997253418,103.540000915527,99.9899978637695,102.440002441406,1738000,93.9764099121094
2016-01-21,102.110000610352,102.73999786377,100.589996337891,101.849998474121,1627900,93.4351501464844
2016-01-22,103.879997253418,106.809997558594,103.610000610352,104.98999786377,1555500,96.3157272338867
2016-01-25,104.480003356934,104.889999389648,103.080001831055,103.26000213623,1206000,94.7286834716797
2016-01-26,103.410003662109,104.160003662109,103.120002746582,104.129997253418,1148000,95.5267944335938
2016-01-27,103.410003662109,104.730003356934,102.059997558594,102.779998779297,1146500,94.2883148193359
2016-01-28,104.080001831055,105.199996948242,103.379997253418,104,1030200,95.4075241088867
2016-01-29,104.709999084473,107.980003356934,103.98999786377,107.870002746582,2133100,98.9578094482422
2016-02-01,106.559997558594,107.650001525879,105.480003356934,107.419998168945,1109500,98.5449829101562
2016-02-02,106.540000915527,106.540000915527,104.690002441406,104.930000305176,1330400,96.2606887817383
2016-02-03,106.900001525879,107.900001525879,104.150001525879,107.279998779297,1546100,98.4165496826172
2016-02-04,107.459999084473,109.690002441406,107.129997253418,109.169998168945,1382200,100.150375366211
2016-02-05,108.889999389648,108.889999389648,105.669998168945,106.169998168945,1353100,97.3982391357422
2016-02-08,105.040000915527,105.720001220703,102.440002441406,103.620002746582,1654500,95.0589141845703
2016-02-09,102.910003662109,107.699996948242,102.209999084473,107.199996948242,1792600,98.3431396484375
2016-02-10,107.620002746582,109.650001525879,106.069999694824,106.209999084473,1239400,97.4349365234375
2016-02-11,104.019996643066,104.599998474121,102.550003051758,103.300003051758,1449000,94.7653656005859
2016-02-12,104.959999084473,106.930000305176,104.040000915527,106.629997253418,1201600,97.8202362060547
2016-02-16,108.230003356934,108.879997253418,106.379997253418,108.650001525879,1243500,99.6733322143555
2016-02-17,110,110.559997558594,109.559997558594,109.959999084473,1353200,100.875129699707
2016-02-18,109.730003356934,110,108.339996337891,108.76000213623,1000300,99.7742462158203
2016-02-19,108.300003051758,108.330001831055,106.769996643066,107.769996643066,2189700,98.8660430908203
2016-02-22,109.269996643066,109.470001220703,106.849998474121,108.089996337891,2274700,99.1595993041992
2016-02-23,103.620002746582,104.120002746582,99.9899978637695,100.139999389648,6287600,91.8664627075195
2016-02-24,99.4100036621094,102.309997558594,98.620002746582,102.129997253418,2945800,93.6920318603516
2016-02-25,102.589996337891,103.690002441406,101.589996337891,103.680000305176,1250900,95.1139678955078
2016-02-26,104.449996948242,106.559997558594,104.220001220703,106.279998779297,1816400,97.4991607666016
2016-02-29,105.940002441406,106.809997558594,102.550003051758,102.550003051758,2055100,94.0773315429688
2016-03-01,103.550003051758,106.139999389648,102.690002441406,105.860000610352,1789700,97.1138610839844
2016-03-02,105.279998779297,105.720001220703,104.099998474121,104.680000305176,1385800,96.0313491821289
2016-03-03,104.730003356934,105.480003356934,104.459999084473,105.23999786377,1164400,96.5450668334961
2016-03-04,105.699996948242,107.120002746582,104.790000915527,106.330001831055,1235000,97.5450210571289
2016-03-07,105.699996948242,106.669998168945,105.269996643066,105.959999084473,1148300,97.2055969238281
2016-03-08,104.949996948242,105.400001525879,104.209999084473,104.279998779297,1362300,95.6643981933594
2016-03-09,104.73999786377,105.330001831055,103.919998168945,104.220001220703,2218900,95.6093444824219
2016-03-10,104.830001831055,106.26000213623,103.879997253418,105.26000213623,1639000,96.5634231567383
2016-03-11,106.01000213623,106.819999694824,105.949996948242,106.360000610352,1000600,97.898063659668
2016-03-14,104.279998779297,104.279998779297,102.919998168945,103.040000915527,2158800,94.8422164916992
2016-03-15,102.769996643066,104.190002441406,102.379997253418,104.050003051758,1359900,95.7718505859375
2016-03-16,103.949996948242,106.430000305176,103.529998779297,105.870002746582,1169000,97.4470596313477
2016-03-17,106.029998779297,108.080001831055,106.029998779297,107.839996337891,1762100,99.2603378295898
2016-03-18,108.220001220703,109.410003662109,107.73999786377,108.139999389648,2388400,99.5364608764648
2016-03-21,108.129997253418,109.680000305176,107.830001831055,108.980003356934,1343600,100.309623718262
2016-03-22,108.040000915527,111.860000610352,108.040000915527,110.559997558594,2044300,101.763916015625
2016-03-23,110.25,110.910003662109,109.610000610352,110,898300,101.248458862305
2016-03-24,109.269996643066,110.599998474121,109.080001831055,110.529998779297,1065700,101.736289978027
2016-03-28,110.529998779297,111.230003356934,109.580001831055,110.599998474121,1109600,101.800727844238
2016-03-29,110.120002746582,111.550003051758,109.769996643066,111.459999084473,879600,102.592315673828
2016-03-30,112.089996337891,113.220001220703,111.919998168945,112.419998168945,982100,103.475936889648
2016-03-31,112.620002746582,113.400001525879,111.059997558594,111.519996643066,1289100,102.647521972656
2016-04-01,110.470001220703,112.669998168945,109.830001831055,112.419998168945,1355700,103.475936889648
2016-04-04,111.970001220703,112.819999694824,111.690002441406,112.080001831055,1279100,103.16300201416
2016-04-05,111.26000213623,112.029998779297,110.970001220703,111.300003051758,656900,102.44506072998
2016-04-06,111.23999786377,112.459999084473,110.470001220703,112.360000610352,940200,103.420707702637
2016-04-07,111.730003356934,112.069999694824,110.449996948242,110.730003356934,1017600,101.920387268066
2016-04-08,112.099998474121,113.160003662109,111.290000915527,111.629997253418,820100,102.748802185059
2016-04-11,112.050003051758,112.790000915527,111.449996948242,111.470001220703,698200,102.601539611816
2016-04-12,111.51000213623,112.940002441406,111.5,112.589996337891,885300,103.63240814209
2016-04-13,113,114.199996948242,112.720001220703,114.129997253418,1509700,105.049873352051
2016-04-14,114.400001525879,115.980003356934,114.080001831055,115.470001220703,1343800,106.28328704834
2016-04-15,115.599998474121,115.599998474121,114.430000305176,115.01000213623,1551600,105.859878540039
2016-04-18,114.529998779297,115.230003356934,114.139999389648,115.180000305176,1063200,106.016372680664
2016-04-19,115.629997253418,116.099998474121,115.190002441406,116.040000915527,767900,106.807929992676
2016-04-20,115.800003051758,116,114.830001831055,115.569999694824,1081500,106.375312805176
2016-04-21,115.839996337891,116.660003662109,115.110000610352,115.290000915527,819400,106.117622375488
2016-04-22,115.550003051758,116.680000305176,115.319999694824,116.23999786377,1052200,106.992004394531
2016-04-25,115.900001525879,116.330001831055,115.389999389648,115.730003356934,1071500,106.522605895996
2016-04-26,116.23999786377,116.379997253418,115.599998474121,115.959999084473,849400,106.734283447266
2016-04-27,116.01000213623,116.900001525879,115.550003051758,116.650001525879,863600,107.369400024414
2016-04-28,115.360000610352,115.730003356934,114.690002441406,115.300003051758,1796300,106.126815795898
2016-04-29,114.839996337891,115.370002746582,114.110000610352,114.980003356934,1326200,105.83226776123
2016-05-02,114.470001220703,115.139999389648,113.860000610352,114.269996643066,2031500,105.178749084473
2016-05-03,116.860000610352,116.870002746582,112.690002441406,113.589996337891,2659400,104.552841186523
2016-05-04,112.730003356934,115.680000305176,112.300003051758,115.309997558594,2036900,106.136001586914
2016-05-05,115.319999694824,115.930000305176,114.220001220703,115.040000915527,1241000,105.887489318848
2016-05-06,114.949996948242,117.330001831055,114.330001831055,117.050003051758,1427000,107.737579345703
2016-05-09,116.569999694824,116.669998168945,115.26000213623,115.470001220703,1085900,106.28328704834
2016-05-10,116.050003051758,117.169998168945,115.930000305176,117.110000610352,862200,107.792831420898
2016-05-11,117.050003051758,117.48999786377,116.5,116.569999694824,1067300,107.295768737793
2016-05-12,117.290000915527,117.75,116.599998474121,117.129997253418,944300,107.811195373535
2016-05-13,117.099998474121,117.300003051758,115.709999084473,116.019996643066,1091400,106.789543151855
2016-05-16,116.230003356934,118.370002746582,116.230003356934,118.160003662109,984800,108.759292602539
2016-05-17,117.699996948242,118.169998168945,116.809997558594,117.029998779297,1091400,107.719192504883
2016-05-18,116.650001525879,117.139999389648,115.470001220703,116.01000213623,1086900,106.780326843262
2016-05-19,115.860000610352,116.269996643066,114.98999786377,116.160003662109,943500,106.918380737305
2016-05-20,116.809997558594,117.580001831055,116.389999389648,116.720001220703,1736100,107.433853149414
2016-05-23,116.76000213623,117.180000305176,116.190002441406,116.849998474121,678900,107.55347442627
2016-05-24,117.150001525879,118.940002441406,115.019996643066,118.559997558594,990400,109.127449035645
2016-05-25,118.980003356934,119.5,118.430000305176,118.519996643066,1119900,109.090614318848
2016-05-26,118.849998474121,119.089996337891,118.040000915527,118.199996948242,846000,108.796081542969
2016-05-27,118.199996948242,118.589996337891,117.839996337891,118.339996337891,882900,108.924942016602
2016-05-31,118.620002746582,118.620002746582,116.849998474121,117.23999786377,1486600,107.912452697754
2016-06-01,117.059997558594,118.610000610352,116.230003356934,118.519996643066,829800,109.090614318848
2016-06-02,117.949996948242,118.870002746582,117.5,118.870002746582,763400,109.412780761719
2016-06-03,118.080001831055,118.970001220703,117.709999084473,118.790000915527,1091200,109.339149475098
2016-06-06,119,120.339996337891,118.480003356934,120.129997253418,1131500,110.572540283203
2016-06-07,120.25,120.970001220703,119.709999084473,120.809997558594,950600,111.198432922363
2016-06-08,121,121.809997558594,120.400001525879,121.550003051758,1109200,111.879592895508
2016-06-09,121.139999389648,121.480003356934,120.480003356934,120.790000915527,840500,111.180015563965
2016-06-10,120.059997558594,120.440002441406,118.769996643066,120.25,1618000,110.682998657227
2016-06-13,119.830001831055,121.269996643066,119.309997558594,119.339996337891,1011800,109.84538269043
2016-06-14,119,119.569999694824,118.720001220703,119.349998474121,1117400,109.854606628418
2016-06-15,119.669998168945,119.879997253418,118.51000213623,118.599998474121,1089800,109.164253234863
2016-06-16,118.330001831055,119.5,117.639999389648,119.319999694824,1120000,109.82698059082
2016-06-17,118.970001220703,118.970001220703,117.790000915527,118.599998474121,1359500,109.485412597656
2016-06-20,119.410003662109,120.169998168945,119.089996337891,119.139999389648,925100,109.983932495117
2016-06-21,119.330001831055,119.830001831055,118.930000305176,119.430000305176,608300,110.251617431641
2016-06-22,119.769996643066,120,119.330001831055,119.440002441406,705900,110.260887145996
2016-06-23,120.790000915527,121.169998168945,120.25,120.940002441406,807300,111.645614624023
2016-06-24,117.860000610352,118.160003662109,116.120002746582,116.370002746582,1405200,107.426803588867
2016-06-27,115.169998168945,115.480003356934,113.790000915527,114.470001220703,1563300,105.672805786133
2016-06-28,115.48999786377,115.900001525879,114.529998779297,115.25,1232500,106.392852783203
2016-06-29,116,116.930000305176,116,116.790000915527,1045900,107.814521789551
2016-06-30,116.839996337891,118.980003356934,116.569999694824,118.599998474121,1706200,109.485412597656
2016-07-01,118.870002746582,119.589996337891,118.589996337891,118.849998474121,894700,109.716209411621
2016-07-05,118.449996948242,118.449996948242,117.269996643066,117.589996337891,1063400,108.553039550781
2016-07-06,117.23999786377,118.169998168945,117.120002746582,117.800003051758,888100,108.74690246582
2016-07-07,117.949996948242,118.860000610352,117.389999389648,117.589996337891,899800,108.553039550781
2016-07-08,118.709999084473,119.620002746582,118.400001525879,119.199996948242,1384900,110.039291381836
2016-07-11,119.48999786377,119.48999786377,118.819999694824,119.099998474121,731400,109.946983337402
2016-07-12,119.75,121.160003662109,119.580001831055,120.300003051758,977200,111.054763793945
2016-07-13,120.599998474121,120.720001220703,119.959999084473,120.559997558594,786600,111.294769287109
2016-07-14,120.940002441406,121.75,120.940002441406,121.269996643066,720900,111.950241088867
2016-07-15,121.730003356934,121.75,120.769996643066,120.949996948242,779300,111.654808044434
2016-07-18,120.680000305176,121.099998474121,120.120002746582,120.339996337891,696000,111.091705322266
2016-07-19,120.120002746582,120.550003051758,119.910003662109,120.139999389648,680900,110.90705871582
2016-07-20,120.190002441406,120.430000305176,119.709999084473,120.029998779297,840500,110.805511474609
2016-07-21,119.580001831055,119.959999084473,118.680000305176,119.639999389648,1053800,110.44548034668
2016-07-22,119.73999786377,120.389999389648,119.410003662109,120.019996643066,573000,110.796264648438
2016-07-25,120,120.209999084473,119.019996643066,119.790000915527,532500,110.583961486816
2016-07-26,119.690002441406,120.050003051758,119.379997253418,119.75,640300,110.547019958496
2016-07-27,119.790000915527,119.849998474121,118.379997253418,119.209999084473,796800,110.048530578613
2016-07-28,119.099998474121,119.769996643066,118.01000213623,119.129997253418,807300,109.97469329834
2016-07-29,118.809997558594,118.860000610352,117.610000610352,118.379997253418,982700,109.282333374023
2016-08-01,117.709999084473,119.220001220703,117.23999786377,118.669998168945,1342100,109.550010681152
2016-08-02,119.379997253418,122.819999694824,119.190002441406,122.809997558594,2023300,113.371871948242
2016-08-03,122.75,123.410003662109,120.76000213623,121.410003662109,1575100,112.079444885254
2016-08-04,121.690002441406,122.660003662109,121.529998779297,122.230003356934,1015800,112.836456298828
2016-08-05,122.5,122.790000915527,121.639999389648,122.720001220703,822800,113.288787841797
2016-08-08,123,123,122.029998779297,122.25,571300,112.854904174805
2016-08-09,122.26000213623,123.440002441406,122.059997558594,122.800003051758,606400,113.36262512207
2016-08-10,123.110000610352,123.230003356934,122.379997253418,122.860000610352,577100,113.418022155762
2016-08-11,122.940002441406,123.300003051758,122.680000305176,123.150001525879,481900,113.685745239258
2016-08-12,122.800003051758,123.050003051758,122.180000305176,122.449996948242,631600,113.039520263672
2016-08-15,122.910003662109,122.980003356934,121.330001831055,122.680000305176,720900,113.251846313477
2016-08-16,122.550003051758,122.959999084473,122.019996643066,122.23999786377,790700,112.845680236816
2016-08-17,122.360000610352,122.580001831055,121.550003051758,122.26000213623,608400,112.864158630371
2016-08-18,122.129997253418,122.650001525879,122.069999694824,122.389999389648,550200,112.984161376953
2016-08-19,121.930000305176,122.940002441406,121.559997558594,122.769996643066,803200,113.334930419922
2016-08-22,122.379997253418,122.599998474121,121.650001525879,122.26000213623,670400,112.864158630371
2016-08-23,122.800003051758,123.279998779297,122.349998474121,122.669998168945,563600,113.242630004883
2016-08-24,122.279998779297,122.300003051758,121.430000305176,121.709999084473,636100,112.356399536133
2016-08-25,121.800003051758,123.269996643066,121.300003051758,122.800003051758,828000,113.36262512207
2016-08-26,123.23999786377,124.110000610352,122.580001831055,122.930000305176,909900,113.482650756836
2016-08-29,123.01000213623,124.160003662109,122.529998779297,123.889999389648,658800,114.36888885498
2016-08-30,124.089996337891,124.230003356934,123.440002441406,123.980003356934,787200,114.451957702637
2016-08-31,123.860000610352,124.230003356934,122.639999389648,123.050003051758,786300,113.59342956543
2016-09-01,122.73999786377,123.400001525879,121.720001220703,123.099998474121,864800,113.639579772949
2016-09-02,123.720001220703,124.23999786377,123.379997253418,124.050003051758,577500,114.516563415527
2016-09-06,124.160003662109,124.599998474121,123.290000915527,123.699996948242,740700,114.193489074707
2016-09-07,124.470001220703,124.470001220703,122.26000213623,122.73999786377,698800,113.307243347168
2016-09-08,122.400001525879,122.660003662109,121.98999786377,122.379997253418,546300,112.974899291992
2016-09-09,121.48999786377,121.940002441406,118.669998168945,118.680000305176,1270800,109.55924987793
2016-09-12,118.330001831055,120.440002441406,118.199996948242,120.059997558594,923800,110.833213806152
2016-09-13,119.5,120.139999389648,117.169998168945,117.550003051758,1061200,108.516105651855
2016-09-14,117.529998779297,118.150001525879,116.879997253418,117.529998779297,996900,108.497650146484
2016-09-15,117.300003051758,118.430000305176,117.019996643066,118.080001831055,649200,109.005363464355
2016-09-16,117.389999389648,117.589996337891,116.660003662109,117.330001831055,1057300,108.635032653809
2016-09-19,118.01000213623,118.400001525879,117.309997558594,117.620002746582,599700,108.903549194336
2016-09-20,117.970001220703,118.220001220703,117.160003662109,117.309997558594,1130600,108.616493225098
2016-09-21,117.75,118.569999694824,117.01000213623,118.48999786377,749500,109.709037780762
2016-09-22,119.330001831055,119.730003356934,118.839996337891,119.139999389648,596800,110.310882568359
2016-09-23,118.889999389648,119.449996948242,118.319999694824,119.040000915527,1107300,110.218307495117
2016-09-26,119.050003051758,119.519996643066,118.379997253418,118.930000305176,806000,110.116455078125
2016-09-27,118.669998168945,120,118.459999084473,119.919998168945,866400,111.033065795898
2016-09-28,120.449996948242,121.440002441406,119.970001220703,121.300003051758,888500,112.310821533203
2016-09-29,121.059997558594,121.800003051758,120.410003662109,120.730003356934,777900,111.783058166504
2016-09-30,120.830001831055,122.069999694824,120.699996948242,121.720001220703,956800,112.699699401855
2016-10-03,121.550003051758,121.73999786377,120.809997558594,121.110000610352,735200,112.134887695312
2016-10-04,121.050003051758,121.26000213623,119.690002441406,120.160003662109,932800,111.255302429199
2016-10-05,120.230003356934,120.970001220703,119.889999389648,120.01000213623,672200,111.116424560547
2016-10-06,119.73999786377,120.970001220703,119.279998779297,120.540000915527,607100,111.607124328613
2016-10-07,120.48999786377,120.48999786377,118.639999389648,119.019996643066,538200,110.199783325195
2016-10-10,119.669998168945,120,118.980003356934,119.069999694824,493800,110.246063232422
2016-10-11,118.480003356934,119.139999389648,116.5,117.160003662109,864300,108.47762298584
2016-10-12,117,117.680000305176,116.680000305176,117.139999389648,705100,108.459083557129
2016-10-13,116.459999084473,117.389999389648,116.019996643066,117.01000213623,660200,108.338729858398
2016-10-14,117.629997253418,117.819999694824,116.75,116.76000213623,903700,108.10725402832
2016-10-17,116.48999786377,116.790000915527,116.199996948242,116.339996337891,656400,107.718383789062
2016-10-18,117.51000213623,117.550003051758,116.569999694824,116.599998474121,634100,107.959106445312
2016-10-19,116.800003051758,117.370002746582,116.379997253418,116.819999694824,778600,108.162803649902
2016-10-20,116.730003356934,116.889999389648,115.910003662109,116.430000305176,588700,107.801712036133
2016-10-21,116.029998779297,116.029998779297,115.019996643066,115.779998779297,741200,107.199882507324
2016-10-24,116.150001525879,116.800003051758,116.150001525879,116.709999084473,676900,108.060958862305
2016-10-25,116.379997253418,116.569999694824,115.849998474121,115.949996948242,621100,107.357284545898
2016-10-26,115.639999389648,115.870002746582,115.110000610352,115.349998474121,755300,106.801727294922
2016-10-27,115.440002441406,115.440002441406,114.650001525879,114.959999084473,891800,106.440635681152
2016-10-28,115.209999084473,116.209999084473,114.580001831055,115.099998474121,860100,106.570281982422
2016-10-31,115.389999389648,115.599998474121,114,114.169998168945,1523400,105.709197998047
2016-11-01,113.800003051758,114.809997558594,111.389999389648,112.139999389648,1673000,103.829605102539
2016-11-02,112.160003662109,112.569999694824,111.5,111.98999786377,919300,103.690742492676
2016-11-03,112.190002441406,112.309997558594,111.099998474121,111.180000305176,943000,102.940780639648
2016-11-04,111.180000305176,111.779998779297,110.650001525879,110.669998168945,1012400,102.468566894531
2016-11-07,111.970001220703,113.01000213623,111.76000213623,112.870002746582,840900,104.505531311035
2016-11-08,112.819999694824,114.01000213623,112.639999389648,113.599998474121,583300,105.181427001953
2016-11-09,111.809997558594,115.180000305176,111.069999694824,114.76000213623,1346100,106.255462646484
2016-11-10,115,116.98999786377,114.690002441406,116.150001525879,1272900,107.542465209961
2016-11-11,115.839996337891,116.459999084473,115.330001831055,115.669998168945,1062400,107.098037719727
2016-11-14,115.790000915527,116.199996948242,113.769996643066,113.980003356934,1330000,105.533279418945
2016-11-15,113.980003356934,114.279998779297,113.5,114.139999389648,911900,105.681419372559
2016-11-16,114.129997253418,114.839996337891,114.050003051758,114.779998779297,619000,106.273986816406
2016-11-17,114.639999389648,114.879997253418,114.120002746582,114.830001831055,759500,106.320281982422
2016-11-18,114.650001525879,115.269996643066,114.089996337891,114.279998779297,710300,105.811050415039
2016-11-21,114.839996337891,115.230003356934,114.360000610352,114.919998168945,530300,106.403633117676
2016-11-22,114.98999786377,116.559997558594,114.889999389648,116.360000610352,990200,107.736892700195
2016-11-23,116.309997558594,117.440002441406,116.309997558594,116.790000915527,754300,108.135047912598
2016-11-25,116.75,116.839996337891,116.120002746582,116.639999389648,359300,107.99617767334
2016-11-28,116.139999389648,117,116.050003051758,116.339996337891,1070900,107.718383789062
2016-11-29,116.040000915527,116.980003356934,115.779998779297,116.410003662109,725800,107.783218383789
2016-11-30,116.589996337891,117.370002746582,116.160003662109,116.730003356934,1276500,108.079483032227
2016-12-01,116.910003662109,118.550003051758,116.709999084473,118.48999786377,1925500,109.709037780762
2016-12-02,118.430000305176,118.73999786377,116.410003662109,116.889999389648,1166000,108.227630615234
2016-12-05,117.349998474121,119.050003051758,117,118.559997558594,1008400,109.773864746094
2016-12-06,118.220001220703,118.379997253418,116.419998168945,116.889999389648,1136900,108.227630615234
2016-12-07,116.980003356934,118.819999694824,116.639999389648,118.809997558594,1134300,110.005348205566
2016-12-08,118.849998474121,119.76000213623,118.419998168945,119.610000610352,922600,110.746047973633
2016-12-09,119.519996643066,120.51000213623,119.150001525879,120.5,1121900,111.570083618164
2016-12-12,120.680000305176,121.809997558594,120.48999786377,121.470001220703,833900,112.468223571777
2016-12-13,122,122.25,121.25,122.220001220703,1521400,113.162620544434
2016-12-14,122.180000305176,122.279998779297,120.830001831055,121.050003051758,876600,112.079322814941
2016-12-15,120.660003662109,122.089996337891,119.75,122.040000915527,1199900,112.995971679688
2016-12-16,121.75,122,120.199996948242,120.269996643066,2066000,111.695785522461
2016-12-19,120.580001831055,120.860000610352,120.110000610352,120.569999694824,707700,111.974388122559
2016-12-20,120.910003662109,121.190002441406,119.98999786377,120.419998168945,848000,111.835098266602
2016-12-21,120.379997253418,120.559997558594,119.349998474121,119.370002746582,1105200,110.859924316406
2016-12-22,119.180000305176,119.480003356934,118.349998474121,118.589996337891,942300,110.135551452637
2016-12-23,118.790000915527,119.129997253418,118.5,118.76000213623,815900,110.293449401855
2016-12-27,118.76000213623,119.599998474121,118.639999389648,119.209999084473,457700,110.711357116699
2016-12-28,119.550003051758,119.73999786377,117.959999084473,118,574800,109.587608337402
2016-12-29,117.949996948242,118.339996337891,117.480003356934,117.709999084473,450500,109.318290710449
2016-12-30,118.050003051758,118.269996643066,116.919998168945,117.220001220703,715200,108.863220214844
2017-01-03,118.120002746582,118.410003662109,117.290000915527,118.040000915527,1080600,109.62476348877
2017-01-04,118.25,119.120002746582,118.01000213623,118.790000915527,720000,110.321296691895
2017-01-05,118.419998168945,118.76000213623,117.699996948242,118.610000610352,731500,110.15412902832
2017-01-06,118.699996948242,119.569999694824,118.309997558594,118.919998168945,864600,110.442024230957
2017-01-09,118.870002746582,119.389999389648,118.379997253418,118.839996337891,914200,110.367736816406
2017-01-10,118.5,119.019996643066,117.779998779297,117.860000610352,784900,109.45760345459
2017-01-11,117.5,118.480003356934,117.330001831055,118.319999694824,771200,109.884788513184
2017-01-12,117.769996643066,118.709999084473,117.529998779297,118.639999389648,897600,110.181968688965
2017-01-13,118.75,119.220001220703,118.360000610352,118.569999694824,596200,110.116981506348
2017-01-17,118.23999786377,119.040000915527,117.690002441406,118.680000305176,754800,110.219146728516
2017-01-18,118.809997558594,119.190002441406,117.98999786377,119.069999694824,1031600,110.581314086914
2017-01-19,118.879997253418,119.48999786377,118.459999084473,118.849998474121,711400,110.377029418945
2017-01-20,119.150001525879,119.559997558594,117.550003051758,118.400001525879,1355800,109.959098815918
2017-01-23,118.319999694824,119.419998168945,118.099998474121,119.349998474121,927900,110.841354370117
2017-01-24,119.849998474121,122,119.400001525879,121.650001525879,1255900,112.977401733398
2017-01-25,121.709999084473,122.540000915527,121.569999694824,122.48999786377,1127500,113.757514953613
2017-01-26,122.639999389648,122.639999389648,120.569999694824,120.949996948242,910100,112.327301025391
2017-01-27,120.779998779297,121.51000213623,120.430000305176,121.290000915527,671800,112.64306640625
2017-01-30,121.220001220703,121.540000915527,120.069999694824,121.48999786377,975800,112.828804016113
2017-01-31,121.190002441406,121.75,119.769996643066,120.129997253418,1094100,111.565780639648
2017-02-01,119.73999786377,120.889999389648,119.51000213623,120.779998779297,795600,112.169425964355
2017-02-02,120.889999389648,121.23999786377,120.160003662109,120.209999084473,756200,111.640060424805
2017-02-03,120.360000610352,120.940002441406,120.01000213623,120.75,937900,112.141548156738
2017-02-06,120.400001525879,120.480003356934,119.089996337891,119.699996948242,813100,111.166412353516
2017-02-07,119.98999786377,120.730003356934,119.419998168945,120.25,708800,111.677192687988
2017-02-08,120.110000610352,120.51000213623,119.610000610352,120.339996337891,604300,111.760787963867
2017-02-09,120.339996337891,120.839996337891,120.110000610352,120.610000610352,573600,112.011535644531
2017-02-10,120.75,121.400001525879,120.459999084473,121.199996948242,642300,112.559478759766
2017-02-13,121.220001220703,122.319999694824,120.790000915527,121.76000213623,732800,113.079559326172
2017-02-14,121.839996337891,122.949996948242,121.559997558594,122.839996337891,861600,114.082557678223
2017-02-15,122.349998474121,123.910003662109,122.050003051758,123.400001525879,1045700,114.602630615234
2017-02-16,123.269996643066,123.5,122.26000213623,123.279998779297,829600,114.4912109375
2017-02-17,123.319999694824,124.089996337891,122.550003051758,123.949996948242,1249100,115.113426208496
2017-02-21,122.800003051758,124.300003051758,121.819999694824,124.029998779297,2200000,115.187744140625
2017-02-22,121.769996643066,124.269996643066,121.5,123.099998474121,1290700,114.324028015137
2017-02-23,123.5,123.620002746582,122.519996643066,122.76000213623,1005200,114.008255004883
2017-02-24,122.300003051758,125.5,122.300003051758,125.5,1758000,116.552925109863
2017-02-27,125.5,125.980003356934,123.809997558594,123.839996337891,1056800,115.011260986328
2017-02-28,123.849998474121,124.819999694824,123.550003051758,123.970001220703,1328000,115.132011413574
2017-03-01,125,126.169998168945,124.73999786377,125.870002746582,1051300,116.896545410156
2017-03-02,125.589996337891,125.830001831055,125.01000213623,125.089996337891,763700,116.172142028809
2017-03-03,124.930000305176,125.629997253418,124.680000305176,125.25,909300,116.320762634277
2017-03-06,124.769996643066,125.480003356934,124.73999786377,125.059997558594,729000,116.14427947998
2017-03-07,125.169998168945,125.449996948242,124.440002441406,124.720001220703,842900,115.828506469727
2017-03-08,124.639999389648,125.660003662109,124.300003051758,124.5,1081800,115.624237060547
2017-03-09,124.220001220703,124.550003051758,123.339996337891,123.690002441406,1338900,114.871963500977
2017-03-10,124.389999389648,124.910003662109,123.879997253418,124.25,1125300,115.392036437988
2017-03-13,124.25,124.779998779297,123.959999084473,124.769996643066,925600,115.874969482422
2017-03-14,124.059997558594,124.690002441406,123.480003356934,123.680000305176,931100,114.862655639648
2017-03-15,124.309997558594,125.669998168945,123.650001525879,125.370002746582,929600,116.432205200195
2017-03-16,125.370002746582,125.620002746582,124.48999786377,125.190002441406,928300,116.265014648438
2017-03-17,125.339996337891,125.819999694824,125.019996643066,125.410003662109,1732800,116.814598083496
2017-03-20,125.110000610352,125.769996643066,124.819999694824,125.129997253418,766300,116.553771972656
2017-03-21,125.019996643066,125.540000915527,123.959999084473,124.199996948242,913500,115.687530517578
2017-03-22,124.290000915527,124.860000610352,123.910003662109,124.23999786377,732400,115.72477722168
2017-03-23,124.139999389648,124.970001220703,123.650001525879,124.180000305176,996700,115.668876647949
2017-03-24,124.169998168945,124.599998474121,123.51000213623,123.830001831055,1007500,115.342872619629
2017-03-27,122.580001831055,124.180000305176,122.580001831055,124.110000610352,791400,115.603698730469
2017-03-28,124.01000213623,125.110000610352,123.650001525879,124.870002746582,1083000,116.311599731445
2017-03-29,124.589996337891,125.099998474121,124.379997253418,124.779998779297,670400,116.22777557373
2017-03-30,125.089996337891,125.419998168945,124.76000213623,125.339996337891,575700,116.749366760254
2017-03-31,124.660003662109,125.980003356934,124.660003662109,125.339996337891,1167300,116.749366760254
2017-04-03,126,127.059997558594,124.980003356934,125.879997253418,1514500,117.252365112305
2017-04-04,125.849998474121,126.040000915527,124.419998168945,125.059997558594,1140000,116.488571166992
2017-04-05,125.400001525879,125.830001831055,124.480003356934,124.830001831055,1102400,116.274314880371
2017-04-06,124.879997253418,125.779998779297,124.779998779297,125.209999084473,795600,116.628303527832
2017-04-07,124.849998474121,125.589996337891,124.699996948242,125.25,841100,116.665557861328
