"Fecha","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
2014-02-26,34.2999992370605,34.4249992370605,34.0699996948242,34.2400016784668,764200,33.2494583129883
2014-02-27,34.2599983215332,34.9300003051758,34.1599998474121,34.7799987792969,1262200,33.7738342285156
2014-02-28,34.8199996948242,35.3849983215332,34.7299995422363,35.1650009155273,1328200,34.1476860046387
2014-03-03,35.7050018310547,35.7050018310547,34.7849998474121,35.0400009155273,1246000,34.0263175964355
2014-03-04,35.4199981689453,35.7449989318848,35.1199989318848,35.6049995422363,1183000,34.5749702453613
2014-03-05,35.6949996948242,35.935001373291,35.435001373291,35.810001373291,1076600,34.7740364074707
2014-03-06,35.9650001525879,36.0200004577637,35.625,35.8400001525879,1849000,34.8031578063965
2014-03-07,35.9199981689453,36.4150009155273,35.8600006103516,36.2900009155273,1627200,35.2401580810547
2014-03-10,36.3450012207031,36.4000015258789,36.1049995422363,36.2249984741211,1296800,35.1770439147949
2014-03-11,36.3349990844727,36.6800003051758,36.0299987792969,36.2449989318848,917000,35.1964569091797
2014-03-12,36.1699981689453,36.3349990844727,35.9599990844727,36.310001373291,933200,35.2595672607422
2014-03-13,36.4449996948242,36.9199981689453,35.4199981689453,35.4700012207031,1146200,34.4438743591309
2014-03-14,35.4650001525879,35.9300003051758,35.3549995422363,35.4500007629395,1306000,34.4244499206543
2014-03-17,35.625,35.9099998474121,35.5250015258789,35.8450012207031,809800,34.8080368041992
2014-03-18,35.9199981689453,36.5200004577637,35.7750015258789,36.5,878000,35.4440727233887
2014-03-19,36.7299995422363,36.7299995422363,35.9799995422363,36.2400016784668,966400,35.1916007995605
2014-03-20,36.2200012207031,36.5250015258789,36.1049995422363,36.4599990844727,765600,35.4052352905273
2014-03-21,36.5550003051758,36.6150016784668,35.9850006103516,36.2700004577637,2567200,35.2207260131836
2014-03-24,36.3450012207031,36.6450004577637,35.7000007629395,35.9700012207031,841400,34.9294013977051
2014-03-25,36.1500015258789,36.3349990844727,35.0050010681152,35.0349998474121,1750400,34.0214462280273
2014-03-26,35.1300010681152,35.1399993896484,34.2400016784668,34.2400016784668,1756800,33.2494583129883
2014-03-27,34.4650001525879,35.189998626709,33.9700012207031,34.935001373291,1931400,33.9243507385254
2014-03-28,35.1599998474121,35.3450012207031,34.7999992370605,35.2150001525879,1144800,34.1962394714355
2014-03-31,35.3600006103516,35.7449989318848,35.2750015258789,35.5550003051758,784600,34.5264167785645
2014-04-01,35.7700004577637,36.1549987792969,35.7000007629395,36.0999984741211,1592200,35.0556411743164
2014-04-02,36.3349990844727,36.3849983215332,35.8199996948242,35.9300003051758,1368800,34.8905639648438
2014-04-03,35.8499984741211,36.0200004577637,35.4900016784668,35.8199996948242,1949400,34.7837562561035
2014-04-04,35,35.125,33.9749984741211,34.1399993896484,6742400,33.1523590087891
2014-04-07,33.9249992370605,34.1150016784668,32.4199981689453,33.185001373291,3498200,32.2249755859375
2014-04-08,33.060001373291,33.6199989318848,32.6300010681152,33.4949989318848,2279400,32.525993347168
2014-04-09,33.5,33.75,33.2299995422363,33.6949996948242,1576600,32.7202339172363
2014-04-10,33.6450004577637,33.7599983215332,33,33.2000007629395,2057200,32.2395439147949
2014-04-11,32.8650016784668,33.3849983215332,32.6500015258789,32.9099998474121,1795400,31.9579391479492
2014-04-14,33.0699996948242,33.185001373291,32.689998626709,33.064998626709,1866200,32.1084594726562
2014-04-15,33.1549987792969,33.5550003051758,32.5999984741211,33.4150009155273,1610600,32.4483222961426
2014-04-16,33.6949996948242,34.0800018310547,33.6549987792969,33.9249992370605,1369800,32.9435501098633
2014-04-17,33.875,34.1349983215332,33.8549995422363,33.9449996948242,1131600,32.9629859924316
2014-04-21,33.9599990844727,34.0050010681152,33.75,33.8600006103516,1306200,32.8804473876953
2014-04-22,33.9049987792969,34.1399993896484,33.7249984741211,33.8950004577637,1781000,32.9144325256348
2014-04-23,33.8950004577637,33.9799995422363,33.3450012207031,33.3499984741211,1930800,32.3851928710938
2014-04-24,33.5099983215332,33.5400009155273,32.8600006103516,33.2099990844727,2596600,32.2492637634277
2014-04-25,33.0750007629395,33.3650016784668,32.8549995422363,32.8600006103516,1507000,31.9093799591064
2014-04-28,33.0299987792969,33.1500015258789,32.4300003051758,32.625,1620000,31.6811656951904
2014-04-29,32.7599983215332,32.8699989318848,32.3300018310547,32.810001373291,2445800,31.8608226776123
2014-04-30,32.7700004577637,33.4449996948242,32.5900001525879,33.4150009155273,1360200,32.4483222961426
2014-05-01,33.5,33.8300018310547,32.9799995422363,33.0200004577637,1733400,32.0647583007812
2014-05-02,33.0849990844727,33.5950012207031,32.9949989318848,33.3250007629395,1521000,32.3609237670898
2014-05-05,33.1150016784668,33.5,32.8699989318848,33.439998626709,1275000,32.472599029541
2014-05-06,33.3349990844727,33.7000007629395,33.2299995422363,33.4599990844727,1479000,32.4920272827148
2014-05-07,33.4749984741211,33.8300018310547,33.1650009155273,33.810001373291,1314000,32.8318977355957
2014-05-08,33.8050003051758,34.625,33.7949981689453,34.0499992370605,1839000,33.0649604797363
2014-05-09,33.9300003051758,34.4650001525879,33.8199996948242,34.3400001525879,1939600,33.3465728759766
2014-05-12,34.3199996948242,34.8600006103516,33.9500007629395,34.1599998474121,2189800,33.1717681884766
2014-05-13,33.9500007629395,34.0099983215332,33.5050010681152,33.6949996948242,3086000,32.7202339172363
2014-05-14,33.7299995422363,33.9150009155273,33.4500007629395,33.689998626709,1502000,32.7250785827637
2014-05-15,33.6749992370605,33.9199981689453,33.2949981689453,33.7449989318848,1482000,32.7785034179688
2014-05-16,33.7799987792969,33.9550018310547,33.5449981689453,33.9199981689453,1684600,32.9484977722168
2014-05-19,33.935001373291,34.5900001525879,33.8950004577637,34.375,1415200,33.3904571533203
2014-05-20,34.3600006103516,34.4500007629395,33.6650009155273,33.6800003051758,1127400,32.7153549194336
2014-05-21,33.8699989318848,34.1049995422363,33.7750015258789,33.7999992370605,1528000,32.8319244384766
2014-05-22,33.810001373291,34.1100006103516,33.6049995422363,33.9500007629395,1269800,32.9776344299316
2014-05-23,34.0299987792969,34.560001373291,34.0299987792969,34.5,1169400,33.5118789672852
2014-05-27,34.6949996948242,34.8400001525879,34.4949989318848,34.6399993896484,896000,33.6478576660156
2014-05-28,34.7200012207031,35.1199989318848,34.560001373291,34.9249992370605,1204200,33.9247207641602
2014-05-29,35.0400009155273,35.1450004577637,34.6300010681152,34.6699981689453,1064600,33.6770057678223
2014-05-30,34.6300010681152,34.7249984741211,34.2550010681152,34.2799987792969,1269600,33.2981719970703
2014-06-02,34.2700004577637,34.7200012207031,34.2649993896484,34.5699996948242,1044600,33.5798721313477
2014-06-03,34.3899993896484,34.7700004577637,34.3600006103516,34.7050018310547,1318200,33.7110061645508
2014-06-04,34.4650001525879,34.7649993896484,34.2949981689453,34.7099990844727,689800,33.7158660888672
2014-06-05,34.7799987792969,34.8699989318848,34.5,34.5299987792969,1198600,33.541015625
2014-06-06,34.7000007629395,35.1349983215332,34.560001373291,35.0699996948242,1506000,34.0655517578125
2014-06-09,35.0550003051758,35.625,35,35.5800018310547,1082800,34.5609436035156
2014-06-10,35.4700012207031,35.7099990844727,35.4199981689453,35.5800018310547,1317800,34.5609436035156
2014-06-11,35.435001373291,35.6049995422363,35.2849998474121,35.4700012207031,744800,34.4541015625
2014-06-12,35.4199981689453,35.5900001525879,35.1650009155273,35.3950004577637,1038800,34.381233215332
2014-06-13,35.6049995422363,35.8899993896484,35.3199996948242,35.7649993896484,1266800,34.7406425476074
2014-06-16,35.7400016784668,35.814998626709,35.2900009155273,35.3800010681152,1142400,34.3666915893555
2014-06-17,35.2099990844727,35.3950004577637,35.060001373291,35.2550010681152,1645200,34.2452583312988
2014-06-18,35.3300018310547,35.4249992370605,34.9150009155273,35.0950012207031,1496000,34.0898323059082
2014-06-19,35.0999984741211,35.5099983215332,35.0449981689453,35.4449996948242,1270200,34.429817199707
2014-06-20,35.5299987792969,35.7799987792969,35.435001373291,35.7200012207031,1864200,34.6969375610352
2014-06-23,35.6450004577637,35.9949989318848,35.4300003051758,35.9599990844727,905800,34.9300651550293
2014-06-24,35.875,36.3699989318848,35.7949981689453,35.9500007629395,1069000,34.9203567504883
2014-06-25,35.8300018310547,36.2799987792969,35.7599983215332,36.1049995422363,584600,35.0709114074707
2014-06-26,36.0750007629395,36.2050018310547,35.7999992370605,36.0250015258789,470800,34.9931945800781
2014-06-27,35.935001373291,36.314998626709,35.935001373291,36.2599983215332,645200,35.2214775085449
2014-06-30,36.2449989318848,36.439998626709,36.0950012207031,36.4249992370605,839000,35.3817558288574
2014-07-01,36.4700012207031,37.2050018310547,36.3800010681152,36.75,1422400,35.6974411010742
2014-07-02,36.689998626709,36.8950004577637,36.3849983215332,36.435001373291,654400,35.3914527893066
2014-07-03,36.6199989318848,37.0099983215332,35.9650001525879,36.9049987792969,686800,35.8480033874512
2014-07-07,36.2700004577637,36.7400016784668,36.2700004577637,36.7150001525879,744600,35.6634407043457
2014-07-08,36.6599998474121,36.6599998474121,36.4000015258789,36.5499992370605,776800,35.5031661987305
2014-07-09,36.7000007629395,36.8499984741211,36.4900016784668,36.7200012207031,616400,35.6683044433594
2014-07-10,36.2999992370605,36.7000007629395,36.1650009155273,36.439998626709,682600,35.3963088989258
2014-07-11,36.4850006103516,36.6049995422363,36.2150001525879,36.5499992370605,702600,35.5031661987305
2014-07-14,36.7799987792969,37.1500015258789,36.689998626709,36.9749984741211,557600,35.9159851074219
2014-07-15,36.9949989318848,37.2299995422363,36.4449996948242,36.7999992370605,898200,35.7460098266602
2014-07-16,36.9700012207031,37.1199989318848,36.2900009155273,36.4749984741211,859400,35.4303092956543
2014-07-17,36.2849998474121,36.4599990844727,35.6100006103516,35.6399993896484,1090400,34.6192321777344
2014-07-18,35.8199996948242,36.439998626709,35.7599983215332,36.3800010681152,1096000,35.3380432128906
2014-07-21,36.2949981689453,36.625,36.1500015258789,36.5099983215332,707200,35.4643135070801
2014-07-22,36.6399993896484,37.0400009155273,36.5400009155273,36.8950004577637,875200,35.8382835388184
2014-07-23,36.9949989318848,37.0550003051758,36.814998626709,36.9049987792969,446000,35.8480033874512
2014-07-24,37.1049995422363,37.1049995422363,36.2750015258789,36.3300018310547,1344000,35.2894706726074
2014-07-25,36.1300010681152,36.1349983215332,35.7400016784668,35.8849983215332,1248600,34.8572044372559
2014-07-28,35.9099998474121,35.9599990844727,35.4949989318848,35.7200012207031,1485800,34.6969375610352
2014-07-29,35.6949996948242,36.0499992370605,35.4850006103516,35.8650016784668,1865400,34.8377876281738
2014-07-30,35.5,35.5,34.4249992370605,35.3250007629395,3754800,34.3132476806641
2014-07-31,35.1549987792969,35.2999992370605,34.5800018310547,34.6349983215332,2187600,33.6430130004883
2014-08-01,34.5099983215332,34.7299995422363,34.2799987792969,34.6349983215332,1757000,33.6430130004883
2014-08-04,34.7050018310547,34.7599983215332,34.4650001525879,34.6749992370605,1366400,33.6818542480469
2014-08-05,34.5099983215332,34.6100006103516,34.0400009155273,34.064998626709,1570000,33.0893287658691
2014-08-06,33.7649993896484,34.4500007629395,33.7649993896484,33.9850006103516,1431800,33.0116233825684
2014-08-07,34.1199989318848,34.1199989318848,33.6699981689453,34.0099983215332,1907200,33.0359153747559
2014-08-08,34.0449981689453,34.5900001525879,34.0449981689453,34.4799995422363,2594400,33.4924545288086
2014-08-11,34.625,35.0200004577637,34.5999984741211,34.7400016784668,973400,33.7450103759766
2014-08-12,34.6150016784668,34.9749984741211,34.4550018310547,34.564998626709,786800,33.5750160217285
2014-08-13,34.6699981689453,35.4049987792969,34.6699981689453,35.375,2211200,34.3717651367188
2014-08-14,35.3549995422363,35.6100006103516,35.2949981689453,35.5149993896484,1111400,34.5077857971191
2014-08-15,35.6349983215332,35.814998626709,35.2849998474121,35.4850006103516,1264600,34.4786415100098
2014-08-18,35.6949996948242,35.9500007629395,35.5250015258789,35.7750015258789,644400,34.760425567627
2014-08-19,35.9249992370605,36.0449981689453,35.8650016784668,35.9500007629395,681400,34.9304580688477
2014-08-20,35.8899993896484,36.0400009155273,35.5499992370605,35.9749984741211,748400,34.9547538757324
2014-08-21,36.0449981689453,36.2200012207031,35.875,36.0149993896484,636200,34.9936103820801
2014-08-22,35.9449996948242,36.25,35.8699989318848,36.064998626709,535600,35.0421943664551
2014-08-25,36.2900009155273,36.2900009155273,36.064998626709,36.1749992370605,497000,35.1490631103516
2014-08-26,36.2799987792969,36.3699989318848,36.1049995422363,36.2350006103516,446600,35.2073860168457
2014-08-27,36.2249984741211,36.2350006103516,35.9300003051758,36.1650009155273,740600,35.1393547058105
2014-08-28,36.0950012207031,36.1949996948242,35.8849983215332,36.0950012207031,552800,35.071346282959
2014-08-29,36.1399993896484,36.4550018310547,35.9700012207031,36.3600006103516,717800,35.3288230895996
2014-09-02,36.3600006103516,36.8899993896484,36.3250007629395,36.4249992370605,1445800,35.3919830322266
2014-09-03,36.5449981689453,36.6949996948242,35.8549995422363,36.0699996948242,1054000,35.0470428466797
2014-09-04,36.1450004577637,36.3450012207031,35.9799995422363,35.9799995422363,1137800,34.9596061706543
2014-09-05,36.0250015258789,36.2599983215332,36,36.2449989318848,391200,35.2170906066895
2014-09-08,36.2200012207031,36.310001373291,35.9300003051758,36.0950012207031,392000,35.071346282959
2014-09-09,36.0200004577637,36.185001373291,35.4500007629395,35.4749984741211,1793200,34.468921661377
2014-09-10,35.4049987792969,35.9000015258789,35.2849998474121,35.8300018310547,1048400,34.8138580322266
2014-09-11,35.7550010681152,35.8650016784668,35.4949989318848,35.6650009155273,887000,34.6535301208496
2014-09-12,35.6800003051758,35.814998626709,35.2599983215332,35.5250015258789,997200,34.517505645752
2014-09-15,35.5299987792969,35.6150016784668,35.2599983215332,35.4449996948242,1058200,34.4397735595703
2014-09-16,35.2750015258789,35.939998626709,35.0349998474121,35.7649993896484,1325600,34.7506942749023
2014-09-17,35.7400016784668,36,35.5750007629395,35.7000007629395,655400,34.6875457763672
2014-09-18,35.8300018310547,36.1800003051758,35.7350006103516,35.9049987792969,799800,34.8867301940918
2014-09-19,36.125,36.1500015258789,35.4449996948242,35.5200004577637,1965000,34.5126533508301
2014-09-22,35.4249992370605,35.9199981689453,35.2350006103516,35.2649993896484,787600,34.2648887634277
2014-09-23,35.0950012207031,35.3549995422363,34.7299995422363,34.7299995422363,924400,33.7450523376465
2014-09-24,34.7750015258789,34.9449996948242,34.6949996948242,34.814998626709,1316200,33.82763671875
2014-09-25,34.7900009155273,35.0200004577637,34.3650016784668,34.6699981689453,1697400,33.6867485046387
2014-09-26,34.810001373291,35.4749984741211,34.6800003051758,35.3050003051758,1502400,34.3037528991699
2014-09-29,34.939998626709,35.3600006103516,34.9049987792969,35.1049995422363,1263200,34.1094207763672
2014-09-30,35.1949996948242,35.3400001525879,34.875,34.939998626709,1888600,33.9490928649902
2014-10-01,34.9500007629395,35.0250015258789,34.2999992370605,34.3950004577637,2336200,33.4195556640625
2014-10-02,36.0499992370605,36.7999992370605,35.2449989318848,36.125,3865400,35.1005020141602
2014-10-03,36.4550018310547,38.3450012207031,36.2299995422363,38.1599998474121,4146600,37.0777854919434
2014-10-06,38.3800010681152,39.0400009155273,38.310001373291,38.5999984741211,3607400,37.505298614502
2014-10-07,38.3849983215332,38.4199981689453,37.810001373291,37.810001373291,1685600,36.7377090454102
2014-10-08,37.8199996948242,37.9900016784668,37.3250007629395,37.8650016784668,1976000,36.7911529541016
2014-10-09,37.8650016784668,38.0200004577637,36.9700012207031,36.9850006103516,1707200,35.9361038208008
2014-10-10,37.0299987792969,37.4049987792969,36.4199981689453,36.439998626709,2062600,35.4065589904785
2014-10-13,36.4900016784668,36.7200012207031,35.8250007629395,35.8400001525879,2170400,34.8235702514648
2014-10-14,35.9900016784668,36.4700012207031,35.8800010681152,36,2189400,34.9790458679199
2014-10-15,35.5099983215332,36.3349990844727,35.1949996948242,35.9150009155273,2539600,34.8964500427246
2014-10-16,35.3450012207031,36.0400009155273,35.2649993896484,35.9150009155273,1852400,34.8964500427246
2014-10-17,36.2400016784668,36.6399993896484,35.8699989318848,36.1749992370605,1838600,35.1490631103516
2014-10-20,36.0750007629395,36.4700012207031,36.0750007629395,36.4550018310547,1105200,35.4211273193359
2014-10-21,36.7900009155273,37.7900009155273,36.6150016784668,37.7750015258789,1665600,36.7037086486816
2014-10-22,38.4500007629395,39.0900001525879,38.1500015258789,38.4599990844727,2518600,37.369270324707
2014-10-23,38.8450012207031,38.9900016784668,38.5550003051758,38.6800003051758,1023000,37.5830383300781
2014-10-24,38.7550010681152,39.314998626709,38.7350006103516,39.2900009155273,848400,38.175724029541
2014-10-27,39.1599998474121,39.4099998474121,38.7999992370605,39.2949981689453,1279600,38.1805877685547
2014-10-28,39.4500007629395,40.060001373291,39.3499984741211,40.0550003051758,692400,38.9190330505371
2014-10-29,40.1100006103516,40.3349990844727,39.6150016784668,39.8050003051758,1248000,38.6761245727539
2014-10-30,39.7449989318848,40.0950012207031,39.4500007629395,39.8950004577637,1150000,38.7635803222656
2014-10-31,40.4449996948242,40.4599990844727,40.1049995422363,40.25,1484400,39.1085205078125
2014-11-03,40.2350006103516,40.5,40.1650009155273,40.1949996948242,1049000,39.0550651550293
2014-11-04,40.1650009155273,41.4249992370605,40,41.3950004577637,1834600,40.2210464477539
2014-11-05,41.625,41.810001373291,41.1549987792969,41.1599998474121,1701800,39.9927024841309
2014-11-06,41.2649993896484,41.8650016784668,41.125,41.6450004577637,1292400,40.4639549255371
2014-11-07,41.5449981689453,41.6199989318848,41.1500015258789,41.3800010681152,1099800,40.2064590454102
2014-11-10,41.4850006103516,42.0900001525879,41.2849998474121,42.060001373291,1376600,40.8671836853027
2014-11-11,41.9599990844727,42.1500015258789,41.7649993896484,42.0800018310547,664800,40.8866081237793
2014-11-12,41.9599990844727,42.1500015258789,41.7550010681152,42.1349983215332,681800,40.9497833251953
2014-11-13,42.1199989318848,42.1699981689453,41.8400001525879,42.0400009155273,1296200,40.8574562072754
2014-11-14,41.9449996948242,42.0250015258789,41.4150009155273,41.625,964800,40.4541282653809
2014-11-17,41.4650001525879,41.7949981689453,41.314998626709,41.7700004577637,669600,40.5950469970703
2014-11-18,41.7050018310547,41.9500007629395,41.6500015258789,41.7299995422363,739200,40.5561752319336
2014-11-19,41.625,41.6650009155273,41.1599998474121,41.560001373291,700400,40.3909568786621
2014-11-20,41.4150009155273,41.9150009155273,41.3349990844727,41.7750015258789,662800,40.5999069213867
2014-11-21,42.1049995422363,42.2700004577637,41.7599983215332,41.8600006103516,601600,40.6825065612793
2014-11-24,42.0950012207031,42.7249984741211,41.8250007629395,42.689998626709,1095600,41.4891586303711
2014-11-25,42.810001373291,42.8849983215332,42.375,42.5349998474121,872400,41.3385353088379
2014-11-26,42.5950012207031,42.8400001525879,42.4599990844727,42.8400001525879,441600,41.634952545166
2014-11-28,42.9000015258789,43.3549995422363,42.9000015258789,43.1800003051758,532000,41.9653930664062
2014-12-01,42.935001373291,42.9449996948242,41.5950012207031,41.6599998474121,1678600,40.4881439208984
2014-12-02,41.9049987792969,42.5400009155273,41.560001373291,42.5250015258789,814000,41.3288116455078
2014-12-03,42.5299987792969,42.9199981689453,42.2949981689453,42.8650016784668,655600,41.6592559814453
2014-12-04,42.7649993896484,42.9150009155273,42.2099990844727,42.4249992370605,808200,41.2316284179688
2014-12-05,42.560001373291,42.7150001525879,42.1549987792969,42.2799987792969,593000,41.0906867980957
2014-12-08,42.0950012207031,42.5099983215332,41.1949996948242,41.4300003051758,1318200,40.2646179199219
2014-12-09,40.9749984741211,41.8400001525879,40.7849998474121,41.7550010681152,699200,40.5804862976074
2014-12-10,41.7299995422363,41.7849998474121,40.7949981689453,40.8549995422363,1237800,39.7057800292969
2014-12-11,40.9599990844727,41.3450012207031,40.7900009155273,40.8450012207031,798200,39.6960678100586
2014-12-12,40.5550003051758,40.7099990844727,39.5750007629395,39.6150016784668,1536000,38.500675201416
