"Fecha","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
2014-02-26,65.1285705566406,65.1428604125977,63.7142868041992,64.1128540039062,15010100,64.1128540039062
2014-02-27,63.9771423339844,64.8757171630859,63.9771423339844,64.6042861938477,10304700,64.6042861938477
2014-02-28,64.7328567504883,64.8857116699219,63,63.6614303588867,15751400,63.6614303588867
2014-03-03,63.0271415710449,63.6785697937012,62.5857124328613,63.6557121276855,13528200,63.6557121276855
2014-03-04,64.4171447753906,65,63.6557121276855,64.9971466064453,12387900,64.9971466064453
2014-03-05,64.855712890625,65.2628555297852,64.5585708618164,64.7857131958008,10868900,64.7857131958008
2014-03-06,64.9914321899414,65.4285736083984,64.1414260864258,64.3585739135742,11809000,64.3585739135742
2014-03-07,64.8671417236328,64.9342880249023,63.644287109375,64.0528564453125,11573800,64.0528564453125
2014-03-10,64.0671463012695,64.1114273071289,61.728572845459,62.8499984741211,15439200,62.8499984741211
2014-03-11,63.2342872619629,63.8114280700684,62.2357139587402,62.497142791748,10448200,62.497142791748
2014-03-12,61.9542846679688,62.7857131958008,61.3828582763672,62.3685722351074,12134500,62.3685722351074
2014-03-13,62.8157157897949,62.897144317627,61.1828575134277,61.437141418457,11390400,61.437141418457
2014-03-14,61.1042861938477,62.141429901123,60.4285697937012,60.641429901123,14989100,60.641429901123
2014-03-17,61.1699981689453,61.5428581237793,60.3300018310547,60.3885726928711,10695300,60.3885726928711
2014-03-18,60.3385696411133,60.894287109375,59.5,60.0357131958008,14688100,60.0357131958008
2014-03-19,59.9814300537109,60.7785720825195,59.5800018310547,60.0128555297852,10531500,60.0128555297852
2014-03-20,59.9528579711914,61.7428588867188,59.9285697937012,60.6100006103516,14494900,60.6100006103516
2014-03-21,60.8714294433594,61.1914291381836,57.9628562927246,57.9985694885254,26770800,57.9985694885254
2014-03-24,57.9271430969238,58.0642852783203,52.6571426391602,54.1285705566406,42483700,54.1285705566406
2014-03-25,54.1428565979004,54.9900016784668,52.25,52.9771423339844,30356900,52.9771423339844
2014-03-26,53.2871437072754,53.9214286804199,52.3671417236328,53.1828575134277,27152300,53.1828575134277
2014-03-27,53.0014305114746,53.975715637207,51.647144317627,52.0257148742676,28672000,52.0257148742676
2014-03-28,51.4599990844727,52.7142868041992,50.8214302062988,51.2671432495117,24699500,51.2671432495117
2014-03-31,51.644287109375,52.4085693359375,49.9828567504883,50.2900009155273,22125600,50.2900009155273
2014-04-01,50.25,52.1785697937012,50.2485694885254,52.0985717773438,21338800,52.0985717773438
2014-04-02,52.2371444702148,53.0071411132812,51.1857147216797,51.8400001525879,24194100,51.8400001525879
2014-04-03,51.6185722351074,52.1571426391602,50.0142860412598,50.6699981689453,21983500,50.6699981689453
2014-04-04,50.7785720825195,50.8571434020996,47.9828567504883,48.187141418457,34958000,48.187141418457
2014-04-07,48.644287109375,49.7414283752441,47.3014297485352,48.2857131958008,37351300,48.2857131958008
2014-04-08,48.5785713195801,50.1128578186035,48.3414306640625,49.8414306640625,25761400,49.8414306640625
2014-04-09,50.147144317627,50.5571441650391,49.021427154541,50.4328575134277,20511400,50.4328575134277
2014-04-10,50.6399993896484,51.0685691833496,47.7157135009766,47.8185691833496,24871000,47.8185691833496
2014-04-11,47.2571411132812,47.831428527832,46.2299995422363,46.6728553771973,30146200,46.6728553771973
2014-04-14,47.5557136535645,47.8571434020996,46.5057144165039,47.3685722351074,17994200,47.3685722351074
2014-04-15,47.0114288330078,47.3671417236328,44.5857124328613,46.6100006103516,30799300,46.6100006103516
2014-04-16,47.2928581237793,47.7099990844727,46.1942863464355,47.3442878723145,16114700,47.3442878723145
2014-04-17,48.108570098877,49.9614295959473,47.5,49.391429901123,32116000,49.391429901123
2014-04-21,49.9000015258789,49.9142875671387,48.3285713195801,49.7842864990234,47892600,49.7842864990234
2014-04-22,53.8042869567871,54.4114303588867,52.1185722351074,53.271427154541,64702400,53.271427154541
2014-04-23,51.8185691833496,52.5,50.4285697937012,50.5,40285000,50.5
2014-04-24,50.3571434020996,50.8428573608398,47.8285713195801,49.1528587341309,30639000,49.1528587341309
2014-04-25,48.2085723876953,48.7728576660156,46,46.0114288330078,33071500,46.0114288330078
2014-04-28,45.4357147216797,45.8428573608398,42.7857131958008,44.8871421813965,47123300,44.8871421813965
2014-04-29,44.605712890625,46.3757133483887,44.5757141113281,45.6957130432129,23132900,45.6957130432129
2014-04-30,45.4171447753906,46.0571441650391,44.3214302062988,46.0057144165039,23618700,46.0057144165039
2014-05-01,46.2928581237793,49.3842849731445,46.1500015258789,48.0742874145508,37001300,48.0742874145508
2014-05-02,48.2157135009766,49.1285705566406,47.7214279174805,48.6642875671387,26194700,48.6642875671387
2014-05-05,48.2957153320312,49.3542861938477,48.0142860412598,49.1971435546875,20330800,49.1971435546875
2014-05-06,49.102855682373,49.6742858886719,46.5200004577637,46.5985717773438,22722700,46.5985717773438
2014-05-07,46.5900001525879,46.834285736084,45.0299987792969,45.7914276123047,25680900,45.7914276123047
2014-05-08,45.3085708618164,47.3885726928711,44.9085693359375,45.9514274597168,21168700,45.9514274597168
2014-05-09,46.0114288330078,47.1342849731445,45.3357124328613,46.9357147216797,17968300,46.9357147216797
2014-05-12,47.2657127380371,49.3614273071289,47.2171440124512,49.3499984741211,21395500,49.3499984741211
2014-05-13,49.2071418762207,50.6100006103516,48.6771430969238,49.5914306640625,20832000,49.5914306640625
2014-05-14,49.5785713195801,50.6285705566406,49.437141418457,50.2685699462891,19891900,50.2685699462891
2014-05-15,50.1214294433594,50.2557144165039,48.4828567504883,49.1699981689453,23370200,49.1699981689453
2014-05-16,49.352855682373,49.9957122802734,48.5485725402832,49.9828567504883,19072200,49.9828567504883
2014-05-19,49.5714302062988,52.4599990844727,49.5071411132812,52.0714302062988,25393200,52.0714302062988
2014-05-20,52.144287109375,53.2428588867188,51.771427154541,53.0957145690918,28828100,53.0957145690918
2014-05-21,53.5885696411133,55.812858581543,53.3357124328613,55.7999992370605,39939900,55.7999992370605
2014-05-22,55.8400001525879,56.7857131958008,55.3571434020996,55.9714279174805,33222700,55.9714279174805
2014-05-23,55.9485702514648,57.4957122802734,55.665714263916,57.478572845459,22122100,57.478572845459
2014-05-27,57.4285697937012,57.4599990844727,56.1642875671387,56.9728584289551,26735100,56.9728584289551
2014-05-28,56.7428588867188,57.8857154846191,56.2142868041992,57.3199996948242,19873700,57.3199996948242
2014-05-29,57.6285705566406,59.4271430969238,57.0785713195801,59.3142852783203,22844500,59.3142852783203
2014-05-30,59.3114280700684,60.2485694885254,58.8014297485352,59.689998626709,29248800,59.689998626709
2014-06-02,59.9257125854492,60.415714263916,58.9285697937012,60.2942848205566,20480600,60.2942848205566
2014-06-03,59.9985694885254,60.7999992370605,59.5785713195801,59.6528587341309,17133200,59.6528587341309
2014-06-04,59.5371437072754,60.6428565979004,59.0428581237793,60.4585723876953,17432800,60.4585723876953
2014-06-05,60.5357131958008,61.3428573608398,59.7957153320312,61.1928558349609,18930800,61.1928558349609
2014-06-06,61.4300003051758,62.1271438598633,61.1942863464355,61.4471435546875,15730400,61.4471435546875
2014-06-09,61.3571434020996,61.521427154541,60.0128555297852,60.4414291381836,16678900,60.4414291381836
2014-06-10,60.7885704040527,62.2914276123047,60.7171440124512,61.1842842102051,22920100,61.1842842102051
2014-06-11,60.747142791748,61.7999992370605,60.7142868041992,61.4285697937012,13745900,61.4285697937012
2014-06-12,61.2957153320312,61.4642868041992,60.0714302062988,60.3499984741211,15803200,60.3499984741211
2014-06-13,60.4285697937012,61.1285705566406,59.6014289855957,61.1014289855957,15778700,61.1014289855957
2014-06-16,60.9328575134277,61.6014289855957,60.4885711669922,61.4657135009766,12506200,61.4657135009766
2014-06-17,62.5771446228027,64.0128555297852,62.5385704040527,63.3785705566406,28996100,63.3785705566406
2014-06-18,63.3814277648926,64.4028549194336,62.8928565979004,64.0971450805664,18786600,64.0971450805664
2014-06-19,64.2042846679688,64.2128601074219,62.5800018310547,63.0557136535645,17308200,63.0557136535645
2014-06-20,63.0285720825195,63.2685699462891,62.1399993896484,62.8828582763672,13222300,62.8828582763672
2014-06-23,62.7657127380371,63.1228561401367,62.2214279174805,62.7885704040527,10672900,62.7885704040527
2014-06-24,62.5785713195801,64.2771453857422,62.2142868041992,62.3371429443359,20367200,62.3371429443359
2014-06-25,62.1428565979004,63.5371437072754,61.9042854309082,63.4585723876953,15752100,63.4585723876953
2014-06-26,62.9700012207031,63.1628570556641,62.3928565979004,62.8014297485352,14237300,62.8014297485352
2014-06-27,62.6171417236328,63.312858581543,62.4857139587402,63.1542854309082,15587600,63.1542854309082
2014-06-30,63.2657127380371,63.8385696411133,62.812858581543,62.9428558349609,10588900,62.9428558349609
2014-07-01,65.1757125854492,67.668571472168,65.042854309082,67.5857162475586,37995300,67.5857162475586
2014-07-02,67.6399993896484,67.9814300537109,66.5771408081055,66.6771392822266,17309600,66.6771392822266
2014-07-03,67.1657104492188,67.5171432495117,66.9814300537109,67.4785690307617,11359600,67.4785690307617
2014-07-07,67.4428558349609,67.46142578125,65.7142868041992,65.8028564453125,18296600,65.8028564453125
2014-07-08,65.6642837524414,65.8571395874023,62.7542877197266,63.5785713195801,26182800,63.5785713195801
2014-07-09,63.7400016784668,64.1914291381836,62.8185691833496,63.2857131958008,21011200,63.2857131958008
2014-07-10,62.0557136535645,63.4557151794434,61.1714286804199,62.6500015258789,24388700,62.6500015258789
2014-07-11,63.0657157897949,63.4471435546875,62.4500007629395,62.8514289855957,14219100,62.8514289855957
2014-07-14,63.3285713195801,65.0685729980469,62.7142868041992,64.6542892456055,17433500,64.6542892456055
2014-07-15,64.3842849731445,64.4814300537109,63.1814308166504,64.1557159423828,13505800,64.1557159423828
2014-07-16,64.8671417236328,65.0999984741211,63.3428573608398,63.4914283752441,13438600,63.4914283752441
2014-07-17,63.3257141113281,64.1214294433594,62.6128578186035,62.7657127380371,13266400,62.7657127380371
2014-07-18,62.9728584289551,63.4714279174805,62.25,63.4528579711914,11760700,63.4528579711914
2014-07-21,64.5271453857422,65.3571395874023,63.9457130432129,64.5642852783203,34671000,64.5642852783203
2014-07-22,63.2828559875488,63.524284362793,60.7228584289551,61.584285736084,57174600,61.584285736084
2014-07-23,61.4871444702148,62.2014274597168,60.9300003051758,61.1285705566406,17267600,61.1285705566406
2014-07-24,61.352855682373,61.4585723876953,59.8600006103516,60.7685699462891,18621400,60.7685699462891
2014-07-25,60.7142868041992,61.1671447753906,60.0571441650391,60.2657127380371,11610200,60.2657127380371
2014-07-28,60.3157157897949,60.8442878723145,59.7885704040527,60.665714263916,11960900,60.665714263916
2014-07-29,60.4585723876953,61.1985702514648,60.4585723876953,60.6114273071289,9282000,60.6114273071289
2014-07-30,60.6785697937012,62.1842842102051,60.6157150268555,62.0514297485352,15263500,62.0514297485352
2014-07-31,61.4657135009766,61.852855682373,60.1842842102051,60.3885726928711,13820100,60.3885726928711
2014-08-01,60.2514305114746,61.1042861938477,58.9300003051758,60.771427154541,18947600,60.771427154541
2014-08-04,61.0285720825195,61.4285697937012,60.1114273071289,60.3857154846191,10686900,60.3857154846191
2014-08-05,60.1857147216797,61.1428565979004,60.0442848205566,60.4071426391602,10653300,60.4071426391602
2014-08-06,60.1428565979004,62.1285705566406,60.0785713195801,61.4714279174805,15835400,61.4714279174805
2014-08-07,62.1857147216797,64.2785720825195,62.0785713195801,64.2385711669922,27313300,64.2385711669922
2014-08-08,64.3142852783203,64.4242858886719,63.1500015258789,63.6928558349609,15495200,63.6928558349609
2014-08-11,64.1742858886719,65.3785705566406,64.101432800293,64.5057144165039,13246800,64.5057144165039
2014-08-12,64.4785690307617,64.7142868041992,63.3442878723145,63.7728576660156,10845100,63.7728576660156
2014-08-13,64.0857162475586,64.8885726928711,63.831428527832,64.5042877197266,9058000,64.5042877197266
2014-08-14,64.601432800293,65,64.0314254760742,64.4100036621094,6676600,64.4100036621094
2014-08-15,64.4985733032227,66,64.0857162475586,65.5842895507812,22036700,65.5842895507812
2014-08-18,66.0085678100586,67.0714263916016,65.8928604125977,66.5714263916016,13496000,66.5714263916016
2014-08-19,66.7271423339844,67.2142868041992,66.0614318847656,66.8785705566406,10897600,66.8785705566406
2014-08-20,66.7142868041992,67.6785736083984,66.3628540039062,67.4557113647461,12163900,67.4557113647461
2014-08-21,67.3257141113281,68.0214309692383,66.8099975585938,67.4357147216797,11746700,67.4357147216797
2014-08-22,67.2771453857422,68.5071411132812,67.1500015258789,68.4557113647461,13735400,68.4557113647461
2014-08-25,68.792854309082,69.3285675048828,68.2185745239258,68.7042846679688,13484800,68.7042846679688
2014-08-26,68.3571395874023,68.8357162475586,67.792854309082,68.4800033569336,10137400,68.4800033569336
2014-08-27,68.4857177734375,68.6071395874023,67.6614303588867,67.8142852783203,10394300,67.8142852783203
2014-08-28,67.5214309692383,68.21142578125,67.2585678100586,67.8871459960938,7584500,67.8871459960938
2014-08-29,68.1214294433594,68.6428604125977,67.7342834472656,68.2342834472656,9838500,68.2342834472656
2014-09-02,68.3571395874023,68.398567199707,67.7985687255859,68.0857162475586,8806700,68.0857162475586
2014-09-03,68.6457138061523,69.6571426391602,68.0757141113281,68.1985702514648,16219000,68.1985702514648
2014-09-04,68.4442825317383,68.812858581543,67.4471435546875,67.524284362793,11958800,67.524284362793
2014-09-05,67.6042861938477,68.1928558349609,67.1528549194336,67.9542846679688,11953200,67.9542846679688
2014-09-08,67.7714309692383,68.6571426391602,67.7428588867188,68.475715637207,7668500,68.475715637207
2014-09-09,69.4714279174805,69.898567199707,68.0571441650391,68.4300003051758,19737900,68.4300003051758
2014-09-10,68.5999984741211,69.25,68.148567199707,69.1985702514648,9104900,69.1985702514648
2014-09-11,68.9385681152344,69.1942825317383,68.524284362793,68.7942886352539,7865200,68.7942886352539
2014-09-12,69.0928573608398,69.2699966430664,68.0171432495117,68.0785675048828,13425300,68.0785675048828
2014-09-15,68.2200012207031,68.2200012207031,65.2642822265625,65.3928604125977,20617100,65.3928604125977
2014-09-16,64.0571441650391,65.4485702514648,63.6571426391602,65.2728576660156,26838700,65.2728576660156
2014-09-17,65.2728576660156,65.5528564453125,64.4700012207031,64.9328536987305,12133100,64.9328536987305
2014-09-18,65.3528594970703,65.9085693359375,64.7600021362305,65.5728607177734,10630200,65.5728607177734
2014-09-19,65.8571395874023,65.9042892456055,64.8814315795898,65.3600006103516,11960900,65.3600006103516
2014-09-22,65.1814270019531,65.2785720825195,62.6971435546875,63.2542877197266,16169300,63.2542877197266
2014-09-23,63.0328559875488,64.0014266967773,62.9285697937012,63.4142875671387,11471600,63.4142875671387
2014-09-24,63.4942855834961,64.5228576660156,63.2200012207031,64.3657150268555,9551500,64.3657150268555
2014-09-25,64.2714309692383,64.6214294433594,63.2028579711914,63.355712890625,9839900,63.355712890625
2014-09-26,63.5714302062988,64.3771438598633,63.4128570556641,64.1071395874023,10404800,64.1071395874023
2014-09-29,63.4385719299316,64.3628540039062,63.1457138061523,64.2228546142578,9516500,64.2228546142578
2014-09-30,64.6142883300781,65.312858581543,64.2571411132812,64.4542846679688,12472600,64.4542846679688
2014-10-01,64.0985717773438,64.2857131958008,62.4700012207031,62.6857147216797,15416100,62.6857147216797
2014-10-02,62.7000007629395,64.355712890625,62.5542869567871,64.2828598022461,18450600,64.2828598022461
2014-10-03,64.7414321899414,65.8000030517578,64.644287109375,65.648567199707,15290100,65.648567199707
2014-10-06,66,66.7442855834961,65.8571395874023,66.21142578125,13709500,66.21142578125
2014-10-07,65.8714294433594,66.6114273071289,65.1428604125977,65.1785736083984,13759200,65.1785736083984
2014-10-08,65.2357177734375,66.8000030517578,64.4828567504883,66.6942825317383,14332500,66.6942825317383
2014-10-09,66.6614303588867,66.855712890625,65.6514282226562,65.9457168579102,14928200,65.9457168579102
2014-10-10,65.6857147216797,66.4057159423828,64.4914321899414,64.5828552246094,19110700,64.5828552246094
2014-10-13,64.4642868041992,64.6385726928711,61.8571434020996,62.6542854309082,20216700,62.6542854309082
2014-10-14,63.644287109375,64.5699996948242,62.5900001525879,64.1600036621094,16747500,64.1600036621094
2014-10-15,63.4957122802734,64.4257125854492,61.4542846679688,64.0842895507812,59927700,64.0842895507812
2014-10-16,47.5328559875488,52.310001373291,47.2857131958008,51.6714286804199,92304800,51.6714286804199
2014-10-17,51.4014282226562,51.4385719299316,48.7857131958008,51.0128555297852,79160900,51.0128555297852
2014-10-20,50.8571434020996,52.7414283752441,50.7928581237793,51.3171424865723,33529300,51.3171424865723
2014-10-21,51.7514305114746,52.3985710144043,50.7771415710449,52.2842864990234,19365500,52.2842864990234
2014-10-22,52.7128562927246,54.5685691833496,51.8857154846191,53.521427154541,32150300,53.521427154541
2014-10-23,54.3600006103516,55.1100006103516,54.0357131958008,54.7200012207031,19916400,54.7200012207031
2014-10-24,54.6542854309082,55.2857131958008,54.4014282226562,55.002857208252,14657300,55.002857208252
2014-10-27,54.8428573608398,54.9285697937012,53.8142852783203,54.2000007629395,14944300,54.2000007629395
2014-10-28,54.25,55.2671432495117,54.0499992370605,55.1742858886719,11736900,55.1742858886719
2014-10-29,55.1742858886719,55.2400016784668,53.9671440124512,54.0142860412598,12507600,54.0142860412598
2014-10-30,53.9300003051758,54.6199989318848,53.5142860412598,54.144287109375,10593800,54.144287109375
2014-10-31,54.9142875671387,56.252857208252,54.8571434020996,56.1100006103516,20470100,56.1100006103516
2014-11-03,56.1757125854492,56.502857208252,55.0157127380371,55.4871444702148,17581200,55.4871444702148
2014-11-04,55.274284362793,55.3214302062988,54.1100006103516,54.6828575134277,11389700,54.6828575134277
2014-11-05,55.0871429443359,55.4057121276855,53.7700004577637,54.3400001525879,13645800,54.3400001525879
2014-11-06,54,55.0471420288086,53.9071426391602,54.7571411132812,9991800,54.7571411132812
2014-11-07,54.7771415710449,55.0357131958008,54.1857147216797,54.8800010681152,9303700,54.8800010681152
2014-11-10,54.7142868041992,55.6357154846191,54.1428565979004,55.3242874145508,9711100,55.3242874145508
2014-11-11,55.3242874145508,56.2999992370605,54.5442848205566,54.6500015258789,14838600,54.6500015258789
2014-11-12,54.4471435546875,55.1371421813965,53.8628578186035,54.8371429443359,10958500,54.8371429443359
2014-11-13,54.9228553771973,55.0071411132812,53.9328575134277,54.2014274597168,10490200,54.2014274597168
2014-11-14,54.1971435546875,55.3171424865723,54.081428527832,55.1485710144043,10988600,55.1485710144043
2014-11-17,55.0542869567871,55.6428565979004,54.3928565979004,54.4485702514648,9225300,54.4485702514648
2014-11-18,54.4285697937012,54.9857139587402,54.3614273071289,54.4328575134277,7921200,54.4328575134277
2014-11-19,54.7442855834961,55.2928581237793,51.8085708618164,51.8714294433594,24515400,51.8714294433594
2014-11-20,51.8699989318848,53.3228569030762,51.5714302062988,52.5914306640625,15425200,52.5914306640625
2014-11-21,53.2114295959473,53.3214302062988,51.3571434020996,51.4685707092285,17878000,51.4685707092285
2014-11-24,51.5085716247559,51.9228553771973,50.771427154541,50.9242858886719,17864000,50.9242858886719
2014-11-25,50.1457138061523,50.3471412658691,49.1428565979004,49.855712890625,28100800,49.855712890625
2014-11-26,50.1542854309082,50.5271415710449,49.7457122802734,50.165714263916,10063200,50.165714263916
2014-11-28,50.5128555297852,50.5714302062988,49.4271430969238,49.5128555297852,6702500,49.5128555297852
2014-12-01,49.2857131958008,49.5714302062988,48.2342872619629,48.8300018310547,11964400,48.8300018310547
2014-12-02,48.7571411132812,50.4771423339844,48.6914291381836,50.3300018310547,14271600,50.3300018310547
2014-12-03,50.2214279174805,50.7314300537109,49.1814308166504,50.7314300537109,13819400,50.7314300537109
2014-12-04,50.4285697937012,51.1357154846191,49.9085693359375,50.0857124328613,11853800,50.0857124328613
2014-12-05,50.147144317627,50.6428565979004,49.7328567504883,50.1314277648926,9930200,50.1314277648926
2014-12-08,49.8814277648926,49.9828567504883,48.2900009155273,48.497142791748,13621300,48.497142791748
2014-12-09,47.8199996948242,49.3371429443359,47.002857208252,49.1114273071289,17976700,49.1114273071289
