"Fecha","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
2014-04-07,120.569999694824,121.620002746582,119.23999786377,119.290000915527,1354800,101.861206054688
2014-04-08,119.199996948242,119.650001525879,117.639999389648,118.870002746582,1184500,101.502532958984
2014-04-09,119.400001525879,120.389999389648,118.589996337891,120.319999694824,1380600,102.740699768066
2014-04-10,120.379997253418,120.639999389648,117.110000610352,117.160003662109,1203200,100.042388916016
2014-04-11,117.069999694824,118.349998474121,116.620002746582,116.669998168945,1359900,99.6239776611328
2014-04-14,117.769996643066,118.73999786377,116.830001831055,118,1075600,100.759666442871
2014-04-15,118.319999694824,119.290000915527,116.110000610352,118.919998168945,1234100,101.54524230957
2014-04-16,119.580001831055,120.839996337891,118.879997253418,120.599998474121,1216000,102.979789733887
2014-04-17,121.419998168945,122.220001220703,117.300003051758,122,881100,104.175247192383
2014-04-21,122.069999694824,122.550003051758,121.550003051758,122.209999084473,822800,104.354591369629
2014-04-22,122.660003662109,123.389999389648,119.76000213623,119.790000915527,1771700,102.288162231445
2014-04-23,119.26000213623,122.25,117.169998168945,121.660003662109,1661400,103.88493347168
2014-04-24,121.75,122,118.349998474121,119.180000305176,1951300,101.767242431641
2014-04-25,119.150001525879,119.150001525879,118.139999389648,118.98999786377,1731900,101.605033874512
2014-04-28,119.48999786377,119.779998779297,117.779998779297,119.110000610352,1449500,101.707481384277
2014-04-29,119.529998779297,120.830001831055,119.080001831055,120.459999084473,1270700,102.860260009766
2014-04-30,120.129997253418,121.830001831055,119.709999084473,121.51000213623,1270500,103.756866455078
2014-05-01,121.220001220703,121.550003051758,120.279998779297,120.610000610352,1347900,102.988342285156
2014-05-02,120.389999389648,121.319999694824,120,120.730003356934,811400,103.090782165527
2014-05-05,120.379997253418,121.440002441406,120.019996643066,120.949996948242,1063400,103.278663635254
2014-05-06,120.449996948242,120.809997558594,119.540000915527,119.620002746582,715300,102.14298248291
2014-05-07,120.080001831055,121.069999694824,119.349998474121,120.919998168945,899600,103.253044128418
2014-05-08,121,121.919998168945,120.680000305176,121.230003356934,947200,103.51774597168
2014-05-09,121,121.120002746582,120.150001525879,121.059997558594,691700,103.372596740723
2014-05-12,121.410003662109,122.699996948242,121.370002746582,122.440002441406,891300,104.550956726074
2014-05-13,122.589996337891,123.480003356934,122.220001220703,123.069999694824,908500,105.088920593262
2014-05-14,123.160003662109,123.160003662109,121.639999389648,121.73999786377,631300,103.953247070312
2014-05-15,121.680000305176,121.779998779297,119.069999694824,119.190002441406,1079100,101.775779724121
2014-05-16,119.209999084473,119.470001220703,118.300003051758,118.879997253418,1473300,101.511100769043
2014-05-19,119.23999786377,119.790000915527,118.370002746582,119.680000305176,1093000,102.194213867188
2014-05-20,119.050003051758,119.580001831055,117.5,117.680000305176,991900,100.486434936523
2014-05-21,117.889999389648,118.98999786377,117.889999389648,118.26000213623,1177800,100.981666564941
2014-05-22,118.269996643066,118.889999389648,118.01000213623,118.5,768800,101.186614990234
2014-05-23,118.819999694824,120.110000610352,118.470001220703,120.019996643066,968400,102.484519958496
2014-05-27,119.949996948242,120.330001831055,119.209999084473,120.169998168945,948000,102.612594604492
2014-05-28,120.430000305176,121.599998474121,119.900001525879,120.269996643066,1385100,102.69800567627
2014-05-29,119.650001525879,120.309997558594,119.220001220703,120.199996948242,1369500,103.239128112793
2014-05-30,119.849998474121,121.800003051758,119.690002441406,121.550003051758,1163100,104.398620605469
2014-06-02,121.319999694824,122.279998779297,120.620002746582,121.959999084473,946800,104.750770568848
2014-06-03,121.150001525879,122.099998474121,120.480003356934,121.48999786377,1758500,104.347091674805
2014-06-04,121.5,122.379997253418,120.919998168945,122.26000213623,1242300,105.008445739746
2014-06-05,122.199996948242,123.830001831055,122.01000213623,123.680000305176,1226300,106.228050231934
2014-06-06,123.900001525879,124.559997558594,123.629997253418,124,995200,106.502906799316
2014-06-09,123.75,124.919998168945,123.279998779297,124.459999084473,924100,106.897994995117
2014-06-10,124.01000213623,124.029998779297,123.029998779297,123.75,944700,106.288192749023
2014-06-11,122.970001220703,123.459999084473,122.199996948242,122.23999786377,973500,104.991271972656
2014-06-12,121.73999786377,122,119.300003051758,119.529998779297,1554700,102.663642883301
2014-06-13,119.959999084473,121.419998168945,119.650001525879,120.800003051758,977500,103.754425048828
2014-06-16,120.360000610352,122.139999389648,120.360000610352,121.559997558594,1107600,104.407203674316
2014-06-17,121.389999389648,121.839996337891,120.48999786377,121.089996337891,747800,104.003517150879
2014-06-18,121.01000213623,121.680000305176,120.160003662109,121.440002441406,838100,104.304122924805
2014-06-19,121.550003051758,122.870002746582,121.180000305176,122.330001831055,994700,105.068550109863
2014-06-20,123.120002746582,124.110000610352,122.650001525879,123.449996948242,1621000,106.030532836914
2014-06-23,123.589996337891,123.589996337891,122.190002441406,122.529998779297,701100,105.240348815918
2014-06-24,121.959999084473,122.559997558594,120.559997558594,120.599998474121,792800,103.582664489746
2014-06-25,120.519996643066,120.980003356934,120.160003662109,120.699996948242,722600,103.668571472168
2014-06-26,120.809997558594,120.809997558594,119.540000915527,120.400001525879,615000,103.410873413086
2014-06-27,120.180000305176,120.73999786377,119.930000305176,120.669998168945,892400,103.642799377441
2014-06-30,121.110000610352,121.139999389648,119.389999389648,119.629997253418,938900,102.749534606934
2014-07-01,119.330001831055,121.25,118.290000915527,120.430000305176,1257200,103.436653137207
2014-07-02,120.01000213623,120.809997558594,119.540000915527,119.73999786377,990200,102.844009399414
2014-07-03,120.230003356934,121.5,120.040000915527,121.190002441406,542400,104.089401245117
2014-07-07,121,121,119.889999389648,120.110000610352,725000,103.161811828613
2014-07-08,119.870002746582,120.430000305176,118.769996643066,119.349998474121,1078600,102.509048461914
2014-07-09,119.790000915527,120.199996948242,119.169998168945,119.800003051758,690700,102.895553588867
2014-07-10,118.230003356934,120.709999084473,118.230003356934,119.919998168945,804100,102.99861907959
2014-07-11,120.209999084473,121.900001525879,119.599998474121,121.669998168945,725800,104.501663208008
2014-07-14,121.569999694824,122.699996948242,121.410003662109,122.339996337891,926900,105.077125549316
2014-07-15,122.690002441406,123.819999694824,122.440002441406,123.150001525879,1048800,105.772850036621
2014-07-16,123.440002441406,123.639999389648,122.680000305176,123.190002441406,787600,105.80721282959
2014-07-17,122.419998168945,124,122.349998474121,122.559997558594,803000,105.266098022461
2014-07-18,123,124.400001525879,122.800003051758,123.870002746582,703000,106.391250610352
2014-07-21,123.73999786377,125.300003051758,123.379997253418,125.120002746582,1276700,107.464874267578
2014-07-22,125.519996643066,127.01000213623,125.209999084473,126.529998779297,1230300,108.675895690918
2014-07-23,124.959999084473,127.970001220703,124.930000305176,126.610000610352,1088900,108.74462890625
2014-07-24,127.01000213623,128.289993286133,126.01000213623,127.919998168945,1196100,109.869766235352
2014-07-25,127.410003662109,128.309997558594,127.349998474121,127.559997558594,952200,109.560577392578
2014-07-28,127.970001220703,128.460006713867,126.599998474121,127.790000915527,1262000,109.758110046387
2014-07-29,127.559997558594,127.970001220703,126.209999084473,126.370002746582,1060600,108.538482666016
2014-07-30,127.080001831055,127.230003356934,125.309997558594,125.849998474121,1027900,108.091850280762
2014-07-31,124.910003662109,125,123.029998779297,123.269996643066,1445600,105.875900268555
2014-08-01,122.910003662109,124.849998474121,122.849998474121,123.919998168945,1030600,106.434196472168
2014-08-04,123.529998779297,123.970001220703,122.220001220703,123.360000610352,1372000,105.953201293945
2014-08-05,123.120002746582,125.230003356934,122.879997253418,123.069999694824,1230200,105.704147338867
2014-08-06,122,122.199996948242,120.580001831055,120.980003356934,1212800,103.909049987793
2014-08-07,121.800003051758,122.360000610352,119.970001220703,120.300003051758,1302100,103.324974060059
2014-08-08,120.75,122.959999084473,120.540000915527,122.860000610352,1258900,105.523765563965
2014-08-11,123.26000213623,124.019996643066,123.180000305176,123.48999786377,709100,106.064888000488
2014-08-12,123.580001831055,124.389999389648,122.800003051758,123.029998779297,769700,105.669807434082
2014-08-13,123.5,125.680000305176,123.160003662109,125.160003662109,759700,107.499229431152
2014-08-14,125.379997253418,125.930000305176,124.940002441406,125.01000213623,725300,107.370376586914
2014-08-15,125.51000213623,125.980003356934,123.680000305176,124.870002746582,868100,107.250129699707
2014-08-18,125.620002746582,126.940002441406,125.620002746582,126.730003356934,727400,108.847694396973
2014-08-19,127.069999694824,127.419998168945,126.449996948242,127.01000213623,662800,109.088165283203
2014-08-20,127.019996643066,128.389999389648,126.76000213623,128.169998168945,935200,110.084510803223
2014-08-21,128.559997558594,128.559997558594,127.660003662109,128.029998779297,730700,109.964241027832
2014-08-22,128.300003051758,128.660003662109,127.449996948242,127.599998474121,686000,109.594932556152
2014-08-25,128.309997558594,128.440002441406,127.48999786377,128.020004272461,673000,109.95565032959
2014-08-26,128.039993286133,128.059997558594,127.019996643066,127.269996643066,776600,109.311485290527
2014-08-27,127.569999694824,127.860000610352,126.940002441406,127.620002746582,738000,109.612091064453
2014-08-28,126.309997558594,127.190002441406,126.309997558594,126.879997253418,682600,109.57755279541
2014-08-29,126.900001525879,127.680000305176,126.769996643066,127.220001220703,811800,109.871200561523
2014-09-02,128.410003662109,128.720001220703,127.809997558594,128.570007324219,1027800,111.037086486816
2014-09-03,129.100006103516,129.100006103516,127.610000610352,127.930000305176,862500,110.484367370605
2014-09-04,128.410003662109,128.630004882812,127.029998779297,127.220001220703,1036500,109.871200561523
2014-09-05,127.300003051758,127.610000610352,126.73999786377,127.529998779297,1002200,110.13890838623
2014-09-08,127.529998779297,128.360000610352,127.5,127.550003051758,1064100,110.156219482422
2014-09-09,127.910003662109,129.440002441406,127.569999694824,128.479995727539,1160300,110.959365844727
2014-09-10,128.360000610352,130.320007324219,128.339996337891,129.990005493164,1143100,112.26343536377
2014-09-11,129.600006103516,129.949996948242,129.259994506836,129.759994506836,943400,112.064826965332
2014-09-12,129.75,130.309997558594,129.399993896484,129.990005493164,911400,112.26343536377
2014-09-15,129.770004272461,130.919998168945,129.539993286133,130.570007324219,745400,112.764381408691
2014-09-16,130.320007324219,132.210006713867,130.080001831055,131.929992675781,728300,113.938919067383
2014-09-17,132.970001220703,133.309997558594,131.929992675781,132.570007324219,813600,114.491630554199
2014-09-18,132.699996948242,132.970001220703,132.130004882812,132.440002441406,944800,114.379341125488
2014-09-19,133.330001831055,134.240005493164,133.199996948242,133.660003662109,1821000,115.432968139648
2014-09-22,132.990005493164,133.660003662109,131.850006103516,131.899993896484,1009500,113.912986755371
2014-09-23,131.449996948242,131.449996948242,128.770004272461,128.839996337891,1175800,111.270294189453
2014-09-24,128.639999389648,130.229995727539,128.410003662109,129.990005493164,1001200,112.26343536377
2014-09-25,130.639999389648,130.910003662109,128.410003662109,128.899993896484,1042300,111.322082519531
2014-09-26,130.350006103516,132.350006103516,129.910003662109,131.929992675781,985900,113.938919067383
2014-09-29,131.240005493164,132.850006103516,130.600006103516,131.979995727539,1066100,113.982078552246
2014-09-30,132.169998168945,132.940002441406,131.309997558594,131.759994506836,1390500,113.792060852051
2014-10-01,130.610000610352,130.860000610352,127.76000213623,128.020004272461,1567200,110.562088012695
2014-10-02,128.220001220703,128.779998779297,126.550003051758,126.900001525879,1349300,109.594856262207
2014-10-03,127.680000305176,129.070007324219,127.620002746582,128.470001220703,1096300,110.950736999512
2014-10-06,129.080001831055,129.669998168945,127.199996948242,127.75,911400,110.32893371582
2014-10-07,127.120002746582,127.190002441406,124.559997558594,124.610000610352,1028500,107.617111206055
2014-10-08,124.550003051758,126.480003356934,123.430000305176,126.360000610352,1001200,109.128471374512
2014-10-09,126.099998474121,126.580001831055,123.690002441406,124.019996643066,771700,107.10758972168
2014-10-10,123.800003051758,125.410003662109,123.050003051758,124.01000213623,1198100,107.098937988281
2014-10-13,124.199996948242,125.220001220703,121.379997253418,121.470001220703,981500,104.905303955078
2014-10-14,122.01000213623,125.620002746582,121.870002746582,124.190002441406,1155700,107.254417419434
2014-10-15,122.269996643066,123.559997558594,118.23999786377,121.290000915527,1965300,104.749839782715
2014-10-16,119.309997558594,122.529998779297,118.569999694824,121.599998474121,1163400,105.017585754395
2014-10-17,122.51000213623,124.970001220703,122.51000213623,124.440002441406,1058300,107.470321655273
2014-10-20,124.099998474121,124.75,123.400001525879,124.669998168945,973300,107.6689453125
2014-10-21,124.5,126.220001220703,123.339996337891,126.129997253418,1456300,108.929832458496
2014-10-22,127,128.610000610352,124.580001831055,125.110000610352,1920100,108.048942565918
2014-10-23,127.099998474121,129.529998779297,125.559997558594,129.199996948242,1864500,111.581207275391
2014-10-24,129.169998168945,130.889999389648,128.539993286133,130.789993286133,1036400,112.954330444336
2014-10-27,130.839996337891,130.990005493164,129.300003051758,130.789993286133,1311600,112.954330444336
2014-10-28,132.100006103516,134.259994506836,131.539993286133,134.199996948242,1658900,115.899322509766
2014-10-29,134.410003662109,136.080001831055,133.779998779297,135.660003662109,1750100,117.160263061523
2014-10-30,134.649993896484,137.779998779297,133.75,137.289993286133,1779500,118.567947387695
2014-10-31,138.800003051758,139.220001220703,137.149993896484,137.960006713867,1500700,119.146606445312
2014-11-03,137.789993286133,137.889999389648,136.210006713867,136.960006713867,1254100,118.282943725586
2014-11-04,137.910003662109,139.470001220703,136.820007324219,138.570007324219,1325400,119.673446655273
2014-11-05,139.259994506836,139.460006713867,137,137.839996337891,1354300,119.042945861816
2014-11-06,137.889999389648,138.679992675781,136.800003051758,138.110000610352,1208800,119.276168823242
2014-11-07,138.130004882812,138.149993896484,135.389999389648,136.110000610352,1826900,117.548866271973
2014-11-10,135.75,136.160003662109,134.830001831055,135.649993896484,1089100,117.15160369873
2014-11-11,135.880004882812,137.669998168945,135.809997558594,136.850006103516,615100,118.18798828125
2014-11-12,136.169998168945,136.830001831055,135.369995117188,136.020004272461,787800,117.471176147461
2014-11-13,136.139999389648,138.059997558594,136.139999389648,137.199996948242,969900,118.490226745605
2014-11-14,136.300003051758,137.279998779297,135.789993286133,136.070007324219,1195200,117.514343261719
2014-11-17,136.070007324219,136.630004882812,135.660003662109,135.910003662109,768800,117.376152038574
2014-11-18,136.199996948242,138.350006103516,135.820007324219,138.080001831055,1201000,119.250244140625
2014-11-19,137.330001831055,137.830001831055,136.539993286133,137.539993286133,993700,118.783912658691
2014-11-20,136.809997558594,138.690002441406,136.490005493164,138.449996948242,763400,119.569778442383
2014-11-21,140,140.589996337891,138.809997558594,139.130004882812,1068800,120.157066345215
2014-11-24,138.970001220703,140.820007324219,138.809997558594,140.720001220703,718300,121.530212402344
2014-11-25,140.529998779297,142.309997558594,140.529998779297,141.559997558594,1176400,122.25569152832
2014-11-26,140.860000610352,141.649993896484,140.660003662109,141.449996948242,801700,122.767730712891
2014-11-28,141.5,142.509994506836,140.720001220703,140.929992675781,880600,122.316413879395
2014-12-01,140.720001220703,141.139999389648,138.679992675781,138.759994506836,1387000,120.433059692383
2014-12-02,139.029998779297,140.729995727539,138.880004882812,140.169998168945,2133000,121.65682220459
2014-12-03,140.559997558594,141.940002441406,140.320007324219,140.970001220703,1166600,122.351142883301
2014-12-04,140.580001831055,141.419998168945,139.100006103516,139.839996337891,949000,121.370399475098
2014-12-05,143.25,148.770004272461,143.029998779297,147.690002441406,2145700,128.183624267578
2014-12-08,147.690002441406,148,145.869995117188,146.570007324219,2355000,127.211517333984
2014-12-09,145.149993896484,148.059997558594,144.419998168945,147.550003051758,1307800,128.062103271484
2014-12-10,147.210006713867,147.449996948242,144.190002441406,144.320007324219,1603300,125.258682250977
2014-12-11,144.880004882812,146.800003051758,144.240005493164,145.720001220703,1145100,126.473815917969
2014-12-12,144.679992675781,144.679992675781,141.529998779297,141.559997558594,1224400,122.863227844238
2014-12-15,142.199996948242,143.589996337891,140.520004272461,141.899993896484,1237900,123.158325195312
2014-12-16,141.25,146.179992675781,141.210006713867,143.789993286133,1715200,124.798683166504
2014-12-17,144.110000610352,144.800003051758,141.960006713867,143.619995117188,1526700,124.651161193848
2014-12-18,145.330001831055,148.589996337891,145.300003051758,148.550003051758,1410600,128.930023193359
2014-12-19,148.710006713867,150.740005493164,148.570007324219,149.899993896484,2309500,130.101669311523
2014-12-22,150.339996337891,153.009994506836,150.240005493164,152.240005493164,1196000,132.132629394531
2014-12-23,153.009994506836,153.190002441406,151.149993896484,151.320007324219,933000,131.334197998047
2014-12-24,151.550003051758,152.75,151.309997558594,151.759994506836,417600,131.716033935547
2014-12-26,151.929992675781,152.589996337891,151.479995727539,151.550003051758,549400,131.533782958984
2014-12-29,150.919998168945,151.580001831055,150.160003662109,151.080001831055,796000,131.125885009766
2014-12-30,150.529998779297,151.139999389648,149.860000610352,150.759994506836,948400,130.848114013672
2014-12-31,150.75,151.210006713867,147.229995727539,147.389999389648,1600600,127.923187255859
2015-01-02,148.289993286133,149.160003662109,144.539993286133,146.460006713867,2042000,127.116035461426
2015-01-05,145.449996948242,146.470001220703,142.449996948242,143.369995117188,5765000,124.43416595459
2015-01-06,143.460006713867,146,141.580001831055,144.160003662109,3121100,125.119857788086
2015-01-07,145.050003051758,148.830001831055,144.880004882812,148.720001220703,2369900,129.077545166016
2015-01-08,149.839996337891,153.139999389648,149.809997558594,152.169998168945,3466300,132.071899414062
2015-01-09,152.449996948242,153.639999389648,151.800003051758,152.740005493164,1891200,132.56657409668
2015-01-12,152.789993286133,153.589996337891,150.789993286133,151.970001220703,1588700,131.898284912109
2015-01-13,153.029998779297,154.979995727539,150.960006713867,152,1487900,131.924331665039
2015-01-14,150.710006713867,152.470001220703,149.050003051758,152.110000610352,1401800,132.019866943359
2015-01-15,152.600006103516,153.559997558594,151.119995117188,152.309997558594,1453800,132.193389892578
2015-01-16,152.210006713867,153.5,151.389999389648,153.330001831055,1166700,133.078689575195
2015-01-20,154.669998168945,154.990005493164,151.270004272461,153.729995727539,1095700,133.425827026367
2015-01-21,152.809997558594,155.179992675781,152.429992675781,154.240005493164,1456000,133.868499755859
2015-01-22,155,157.220001220703,154.009994506836,156.5,1128700,135.829986572266
2015-01-23,156.399993896484,157.300003051758,155.649993896484,156.190002441406,995300,135.560928344727
