"Fecha","LW.Open","LW.High","LW.Low","LW.Close","LW.Volume","LW.Adjusted"
2017-01-31,36.6800003051758,37.5499992370605,36.6800003051758,37.3600006103516,1625200,34.3628692626953
2017-02-01,37.5800018310547,37.9700012207031,37.1599998474121,37.7700004577637,2212200,34.7399826049805
2017-02-02,37.7000007629395,38.810001373291,37.6100006103516,38.4199981689453,2496300,35.337833404541
2017-02-03,38.4900016784668,39.4700012207031,38.4599990844727,38.9000015258789,1495200,35.7793273925781
2017-02-06,39.1300010681152,39.3499984741211,38.7210006713867,39.2400016784668,1097600,36.0920486450195
2017-02-07,39.25,39.7999992370605,38.9799995422363,39.4099998474121,1362100,36.2484130859375
2017-02-08,39.2799987792969,39.689998626709,38.5800018310547,39.1599998474121,1575200,36.0184631347656
2017-02-09,39.1599998474121,39.5200004577637,38.689998626709,39.0800018310547,1138900,35.9448852539062
2017-02-10,39,39.5699996948242,38.5999984741211,39.2700004577637,868900,36.1196365356445
2017-02-13,39.2400016784668,39.7099990844727,38.8300018310547,39.4300003051758,1128300,36.2667999267578
2017-02-14,39.3300018310547,39.7400016784668,39.25,39.6500015258789,1098400,36.4691581726074
2017-02-15,39.5,39.75,39.2000007629395,39.6300010681152,1387700,36.4507598876953
2017-02-16,39.5699996948242,40.1599998474121,39.560001373291,39.9000015258789,1034800,36.699104309082
2017-02-17,39.7700004577637,39.9500007629395,39.2999992370605,39.6199989318848,1488000,36.4415626525879
2017-02-21,39.560001373291,40.1300010681152,39.2999992370605,39.6199989318848,1295400,36.4415626525879
2017-02-22,39.4099998474121,40,39.4099998474121,39.8499984741211,800800,36.6531105041504
2017-02-23,39.9500007629395,39.9500007629395,39.2700004577637,39.5,564200,36.3311920166016
2017-02-24,39.5,39.6599998474121,39.3219985961914,39.5800018310547,374900,36.4047622680664
2017-02-27,39.7000007629395,39.7000007629395,39.0800018310547,39.4799995422363,603400,36.3127937316895
2017-02-28,39.439998626709,39.7900009155273,39.189998626709,39.189998626709,653800,36.0460548400879
2017-03-01,39.0999984741211,40.0400009155273,39.0699996948242,39.9500007629395,734400,36.7450828552246
2017-03-02,39.7000007629395,40.3899993896484,39.556999206543,40.2200012207031,818900,36.9934425354004
2017-03-03,40.0800018310547,40.4669990539551,39.5299987792969,40.4000015258789,1254100,37.1589851379395
2017-03-06,40.3699989318848,40.6100006103516,40.060001373291,40.4199981689453,1784400,37.1773796081543
2017-03-07,40.2599983215332,41.0499992370605,40.0449981689453,40.7400016784668,1684000,37.4717178344727
2017-03-08,40.6500015258789,41.0800018310547,40.4199981689453,40.7200012207031,1926500,37.4533233642578
2017-03-09,40.7900009155273,41.0999984741211,40.5400009155273,40.9799995422363,1533800,37.6924514770508
2017-03-10,41.0200004577637,41.5999984741211,40.8639984130859,41.4000015258789,1544100,38.0787658691406
2017-03-13,41.3899993896484,41.6100006103516,41.310001373291,41.5299987792969,1383900,38.1983413696289
2017-03-14,41.5,42.25,41.3230018615723,42.2099990844727,992300,38.8237762451172
2017-03-15,42.439998626709,43.4700012207031,42.2799987792969,42.3600006103516,2309500,38.9617462158203
2017-03-16,42.2799987792969,42.5,41.75,41.9900016784668,1065300,38.6214447021484
2017-03-17,41.939998626709,42.3899993896484,41.6699981689453,42.25,1609000,38.8605766296387
2017-03-20,42.310001373291,42.6300010681152,42.0909996032715,42.4799995422363,1693200,39.0721244812012
2017-03-21,42.5900001525879,43.125,42.5400009155273,42.8699989318848,1640100,39.430835723877
2017-03-22,43.0200004577637,43.4799995422363,42.4300003051758,42.439998626709,1391700,39.035327911377
2017-03-23,42.4000015258789,43.2799987792969,42.2200012207031,43.0099983215332,1135600,39.5596046447754
2017-03-24,43,43.2350006103516,42.6699981689453,42.6699981689453,1338300,39.2468681335449
2017-03-27,42.5299987792969,43.0200004577637,42.2200012207031,42.9599990844727,812700,39.513614654541
2017-03-28,42.8600006103516,43.2000007629395,42.6599998474121,42.9199981689453,901800,39.4768180847168
2017-03-29,42.8800010681152,42.9500007629395,42.5200004577637,42.6399993896484,704000,39.2192916870117
2017-03-30,42.7000007629395,42.7000007629395,42.060001373291,42.0900001525879,640800,38.7134056091309
2017-03-31,42.0699996948242,42.1450004577637,41.810001373291,42.060001373291,1003800,38.6858024597168
2017-04-03,42.0099983215332,42.25,41.75,42,914700,38.6306266784668
2017-04-04,42.0800018310547,42.2200012207031,41.5400009155273,42.189998626709,1297300,38.8053855895996
2017-04-05,42.1300010681152,42.5,41.7000007629395,41.7400016784668,816300,38.3914947509766
2017-04-06,43.1199989318848,43.4000015258789,40.6100006103516,43.1399993896484,2956500,39.6791725158691
2017-04-07,42.1300010681152,43.2599983215332,41.75,42.9900016784668,2618100,39.5412063598633
2017-04-10,42.939998626709,43.0099983215332,42.1800003051758,42.7599983215332,1236700,39.3296508789062
2017-04-11,42.7799987792969,42.8899993896484,42.0940017700195,42.8800010681152,1170500,39.4400291442871
2017-04-12,42.9000015258789,42.9500007629395,42.0800018310547,42.1599998474121,717600,38.7777900695801
2017-04-13,42.1800003051758,42.3400001525879,41.8699989318848,41.8699989318848,531800,38.511058807373
2017-04-17,41.8899993896484,42.2599983215332,41.7550010681152,42.2299995422363,508300,38.8421783447266
2017-04-18,42.2700004577637,42.439998626709,41.9900016784668,42.3800010681152,812900,38.9801483154297
2017-04-19,42.2900009155273,42.3899993896484,42.0099983215332,42.2000007629395,526300,38.8145866394043
2017-04-20,42.310001373291,42.7400016784668,42.0200004577637,42.5999984741211,415600,39.1824951171875
2017-04-21,42.5699996948242,42.5699996948242,42.0400009155273,42.2599983215332,679600,38.8697662353516
2017-04-24,42.5299987792969,42.7099990844727,42.2000007629395,42.6699981689453,555600,39.2468681335449
2017-04-25,42.8400001525879,42.9300003051758,42.2799987792969,42.4599990844727,840100,39.0537223815918
2017-04-26,42.3300018310547,42.3800010681152,41.9599990844727,42.2400016784668,901200,39.0241546630859
2017-04-27,42.1399993896484,42.8499984741211,42.1300010681152,42.6399993896484,991400,39.3937110900879
2017-04-28,42.5900001525879,42.6399993896484,41.5499992370605,41.75,1186100,38.5714645385742
2017-05-01,41.8600006103516,41.9700012207031,41.3499984741211,41.7999992370605,1440300,38.6176643371582
2017-05-02,41.6800003051758,42.0200004577637,40.9099998474121,41.3899993896484,1039700,38.2388801574707
2017-05-03,41.1699981689453,41.439998626709,40.8300018310547,40.9000015258789,800600,37.7861862182617
2017-05-04,41.1800003051758,41.4000015258789,40.75,41.2599983215332,959100,38.1187705993652
2017-05-05,41.1800003051758,41.6349983215332,41.1800003051758,41.5699996948242,595200,38.4051780700684
2017-05-08,41.4199981689453,41.6199989318848,41.1199989318848,41.5800018310547,739200,38.4144172668457
2017-05-09,41.6199989318848,41.9000015258789,41.310001373291,41.75,715000,38.5714645385742
2017-05-10,41.6800003051758,42.4700012207031,41.6500015258789,42.4700012207031,1017200,39.2366638183594
2017-05-11,42.3300018310547,42.5,41.9199981689453,42.2000007629395,1006900,38.9872055053711
2017-05-12,42.0699996948242,42.3699989318848,42.0699996948242,42.2000007629395,523100,38.9872055053711
2017-05-15,42.1399993896484,42.9599990844727,42.1399993896484,42.9300003051758,601600,39.6616249084473
2017-05-16,43.2299995422363,44.5099983215332,43.0999984741211,44.4700012207031,1805900,41.0843811035156
2017-05-17,44.4700012207031,44.7099990844727,44.0299987792969,44.1699981689453,1248000,40.8072242736816
2017-05-18,44.0499992370605,44.2200012207031,43.7200012207031,43.939998626709,2490800,40.5947494506836
2017-05-19,44.4199981689453,44.8400001525879,44.0499992370605,44.3800010681152,740200,41.0012397766113
2017-05-22,44.5,44.75,44.2900009155273,44.5800018310547,531800,41.1860122680664
2017-05-23,44.5099983215332,44.7299995422363,44.1599998474121,44.2200012207031,650800,40.8534240722656
2017-05-24,44.6800003051758,45.5099983215332,44.4000015258789,45.4900016784668,1182000,42.0267372131348
2017-05-25,45.5800018310547,45.9199981689453,45.4000015258789,45.6300010681152,561400,42.1560745239258
2017-05-26,45.5499992370605,45.810001373291,45.310001373291,45.6599998474121,434200,42.1837844848633
2017-05-30,45.5,46.3199996948242,45.4099998474121,46.1699981689453,756900,42.654956817627
2017-05-31,46.310001373291,46.8199996948242,46.310001373291,46.4099998474121,879700,42.8766937255859
2017-06-01,46.4799995422363,47.4000015258789,46.3300018310547,47.3199996948242,740500,43.7174110412598
2017-06-02,47.560001373291,47.9900016784668,47,47.3800010681152,634100,43.7728309631348
2017-06-05,47.1500015258789,47.4599990844727,46.4099998474121,46.7099990844727,653600,43.1538619995117
2017-06-06,46.6500015258789,46.7050018310547,45.939998626709,46.6699981689453,568100,43.1168899536133
2017-06-07,46.7599983215332,47.2099990844727,46.3250007629395,46.9099998474121,691100,43.338623046875
2017-06-08,46.9000015258789,46.9099998474121,46.4799995422363,46.5,374000,42.9598388671875
2017-06-09,46.5800018310547,46.7599983215332,45.8499984741211,46.0299987792969,862700,42.5256233215332
2017-06-12,46.1599998474121,46.2799987792969,45.2000007629395,45.4300003051758,611500,41.9712982177734
2017-06-13,45.5999984741211,46.2400016784668,45.4700012207031,45.9799995422363,592500,42.4794273376465
2017-06-14,45.7999992370605,46.1300010681152,45.4599990844727,45.5900001525879,760000,42.1191177368164
2017-06-15,45.4599990844727,45.6399993896484,45.060001373291,45.3199996948242,480300,41.8696823120117
2017-06-16,45.1800003051758,45.2700004577637,43.8899993896484,45.0699996948242,1658200,41.6387062072754
2017-06-19,44.9599990844727,45.6500015258789,44.9599990844727,45.5499992370605,906200,42.082160949707
2017-06-20,45.8600006103516,45.9300003051758,45.4799995422363,45.7299995422363,447500,42.248462677002
2017-06-21,45.9099998474121,46.1800003051758,45.5699996948242,45.8199996948242,812100,42.3316116333008
2017-06-22,45.8300018310547,46.0099983215332,45.4099998474121,45.5900001525879,310800,42.1191177368164
2017-06-23,45.5400009155273,45.7299995422363,45.310001373291,45.560001373291,2435400,42.0914039611816
2017-06-26,45.6199989318848,45.7400016784668,45.060001373291,45.3400001525879,483000,41.8881645202637
2017-06-27,45.2799987792969,45.3699989318848,44.5200004577637,44.689998626709,591400,41.2876319885254
2017-06-28,44.8600006103516,45.7400016784668,44.6500015258789,45.3699989318848,663600,41.9158706665039
2017-06-29,45.2999992370605,45.310001373291,44.0400009155273,44.1300010681152,762100,40.7702674865723
2017-06-30,44.2900009155273,44.5099983215332,43.9599990844727,44.0400009155273,652600,40.687126159668
2017-07-03,44.0200004577637,44.1599998474121,43.3199996948242,43.8600006103516,618100,40.5208320617676
2017-07-05,43.6699981689453,44.0699996948242,43.2599983215332,43.2700004577637,820600,39.9757461547852
2017-07-06,43.1300010681152,43.2400016784668,42.7449989318848,42.9000015258789,726300,39.633918762207
2017-07-07,43.0099983215332,43.4000015258789,42.7599983215332,43.0999984741211,516800,39.8186721801758
2017-07-10,43.2000007629395,43.2599983215332,42.5800018310547,42.7400016784668,1034900,39.4860954284668
2017-07-11,42.810001373291,43.810001373291,42.5800018310547,43.7900009155273,1129600,40.4561500549316
2017-07-12,44,44.5299987792969,43.75,44,931900,40.6501655578613
2017-07-13,44.0299987792969,44.189998626709,43.4799995422363,43.7700004577637,696700,40.4376678466797
2017-07-14,43.7999992370605,44.0900001525879,43.6049995422363,43.6500015258789,358100,40.3268241882324
2017-07-17,43.6699981689453,44.1800003051758,43.4000015258789,43.9900016784668,512500,40.6409225463867
2017-07-18,44.0200004577637,44.3400001525879,43.8549995422363,44.1300010681152,568800,40.7702674865723
2017-07-19,44.2000007629395,44.5699996948242,44.0499992370605,44.3800010681152,592600,41.0012397766113
2017-07-20,44.439998626709,44.5099983215332,44.2200012207031,44.2799987792969,470100,40.9088478088379
2017-07-21,44.2999992370605,45.2000007629395,44.2700004577637,45,1989000,41.574031829834
2017-07-24,44.810001373291,45.2599983215332,44.4599990844727,44.75,961900,41.3430595397949
2017-07-25,47.3800010681152,49.939998626709,45.0200004577637,45.6800003051758,3175200,42.2022705078125
2017-07-26,45.5099983215332,46.0099983215332,44.1800003051758,44.2799987792969,1260000,40.9088478088379
2017-07-27,44.2900009155273,44.5400009155273,43.7200012207031,43.8600006103516,1866100,40.5208320617676
2017-07-28,43.689998626709,44.1809997558594,43.5999984741211,43.8199996948242,951100,40.4838790893555
2017-07-31,43.6500015258789,44.1500015258789,43.6430015563965,43.9799995422363,1196700,40.6316986083984
2017-08-01,44.2099990844727,44.2599983215332,43.9099998474121,44.0400009155273,1093500,40.687126159668
2017-08-02,43.8600006103516,44.1300010681152,43.25,43.7599983215332,1002600,40.6017608642578
2017-08-03,43.7400016784668,43.7400016784668,43.1199989318848,43.2200012207031,691500,40.1007308959961
2017-08-04,43.4099998474121,43.6199989318848,42.9000015258789,43.6199989318848,441600,40.471866607666
2017-08-07,43.6199989318848,44.1100006103516,43.4099998474121,43.8600006103516,555500,40.6945533752441
2017-08-08,43.7400016784668,43.7599983215332,43.2099990844727,43.560001373291,789300,40.416202545166
2017-08-09,43.4500007629395,43.810001373291,43,43.5099983215332,690700,40.369800567627
2017-08-10,43.4300003051758,44.3800010681152,43.2799987792969,44.3400001525879,620000,41.1399040222168
2017-08-11,44.3300018310547,44.810001373291,44.0800018310547,44.810001373291,452800,41.5759887695312
2017-08-14,44.8699989318848,45.060001373291,44.6949996948242,44.810001373291,690800,41.5759887695312
2017-08-15,44.9000015258789,45.0800018310547,44.7000007629395,45.0200004577637,439800,41.7708282470703
2017-08-16,45.1100006103516,45.5699996948242,44.9199981689453,45.3600006103516,523200,42.0862884521484
2017-08-17,45.2900009155273,45.9000015258789,45.1199989318848,45.3699989318848,729800,42.0955657958984
2017-08-18,45.2099990844727,45.310001373291,44.8600006103516,45.2700004577637,755600,42.0027809143066
2017-08-21,45.1399993896484,45.5800018310547,45.0139999389648,45.4500007629395,697200,42.169792175293
2017-08-22,45.5,45.9700012207031,45.3899993896484,45.6599998474121,858600,42.3646392822266
2017-08-23,45.5699996948242,45.7400016784668,45.0299987792969,45.5900001525879,709100,42.2996864318848
2017-08-24,45.6100006103516,45.6100006103516,44.814998626709,45,1029500,41.7522735595703
2017-08-25,45.060001373291,45.2299995422363,44.810001373291,45.0400009155273,983000,41.7893753051758
2017-08-28,45.189998626709,45.189998626709,44.7200012207031,44.8800010681152,981200,41.6409225463867
2017-08-29,44.7799987792969,45.1599998474121,44.7299995422363,45.0699996948242,975900,41.8172187805176
2017-08-30,45.1100006103516,45.2400016784668,44.6800003051758,45.1699981689453,731800,41.9099998474121
2017-08-31,45.1100006103516,45.7099990844727,45.0099983215332,45.4799995422363,652000,42.1976318359375
2017-09-01,45.7200012207031,46.1500015258789,45.5499992370605,45.9900016784668,545600,42.670825958252
2017-09-05,46.0499992370605,46.2299995422363,45.560001373291,45.7400016784668,1071500,42.4388694763184
2017-09-06,45.7400016784668,45.8050003051758,45.0200004577637,45.3199996948242,730500,42.0491828918457
2017-09-07,45.3899993896484,45.5800018310547,45.0400009155273,45.2799987792969,721100,42.0120620727539
2017-09-08,45.2099990844727,45.9000015258789,44.9199981689453,45.439998626709,631400,42.1605072021484
2017-09-11,45.6699981689453,46.1300010681152,45.4799995422363,45.6300010681152,567100,42.3367958068848
2017-09-12,45.6699981689453,46.0099983215332,45.5099983215332,46,714000,42.6800994873047
2017-09-13,46.0400009155273,46.7449989318848,46.0400009155273,46.5499992370605,848300,43.1904029846191
2017-09-14,46.4900016784668,46.5499992370605,46.0099983215332,46.0699996948242,636300,42.745044708252
2017-09-15,46.1599998474121,46.5099983215332,46.1199989318848,46.3899993896484,1962700,43.0419425964355
2017-09-18,46.2999992370605,46.4500007629395,45.8699989318848,46.2799987792969,583100,42.9398956298828
2017-09-19,46.2900009155273,46.4300003051758,45.9900016784668,46.3899993896484,666400,43.0419425964355
2017-09-20,46.3699989318848,46.7200012207031,46.1800003051758,46.6500015258789,815700,43.2831840515137
2017-09-21,46.7200012207031,46.7449989318848,45.8300018310547,45.8600006103516,284600,42.5501976013184
2017-09-22,45.9799995422363,46.1399993896484,45.3300018310547,45.3800010681152,380800,42.1048431396484
2017-09-25,45.3600006103516,45.5999984741211,45.0200004577637,45.1699981689453,857600,41.9099998474121
2017-09-26,45.2599983215332,45.8199996948242,45.1699981689453,45.5299987792969,598000,42.244026184082
2017-09-27,45.8300018310547,46.2400016784668,45.6300010681152,46.0400009155273,686400,42.717212677002
2017-09-28,45.9799995422363,46.6300010681152,45.875,46.5800018310547,685700,43.2182464599609
2017-09-29,46.4599990844727,47.1500015258789,46.4599990844727,46.8899993896484,910200,43.5058708190918
2017-10-02,46.7999992370605,48.1699981689453,46.681999206543,47.5400009155273,1324700,44.108943939209
2017-10-03,47.5400009155273,47.6100006103516,46.9599990844727,47.1699981689453,1275800,43.7656517028809
2017-10-04,48.6699981689453,48.8499984741211,46.2999992370605,48.4099998474121,2031300,44.9161682128906
2017-10-05,48.8400001525879,49.1399993896484,48.5400009155273,48.5900001525879,905800,45.0831718444824
2017-10-06,48.5900001525879,49.1300010681152,48.5900001525879,49.1300010681152,760100,45.5842018127441
2017-10-09,49.1399993896484,49.2099990844727,48.7099990844727,48.8300018310547,545200,45.3058662414551
2017-10-10,49.0900001525879,49.2400016784668,48.8499984741211,49.0400009155273,781700,45.5006980895996
2017-10-11,49.0499992370605,49.75,48.9500007629395,49.3699989318848,739300,45.8068733215332
2017-10-12,49.3600006103516,49.726001739502,49,49.7000007629395,504700,46.1130714416504
2017-10-13,49.8899993896484,50.0400009155273,49.6110000610352,50,534800,46.391414642334
2017-10-16,50,50.8199996948242,50,50.689998626709,665600,47.0316162109375
2017-10-17,50.5499992370605,50.5999984741211,49.9099998474121,50.2200012207031,1048600,46.595531463623
2017-10-18,50.3800010681152,50.564998626709,50.2200012207031,50.560001373291,763000,46.9110069274902
2017-10-19,50.4700012207031,50.6800003051758,50.1300010681152,50.2999992370605,487800,46.6697540283203
2017-10-20,50.4099998474121,50.7779998779297,50.2299995422363,50.6300010681152,501300,46.9759521484375
2017-10-23,50.6100006103516,51.0800018310547,50.5200004577637,50.9000015258789,710000,47.2264556884766
2017-10-24,50.6599998474121,51.2000007629395,50.4500007629395,50.7200012207031,409700,47.0594482421875
2017-10-25,51.0499992370605,51.1599998474121,50.351001739502,50.6199989318848,596400,46.966667175293
2017-10-26,50.6500015258789,50.9300003051758,50.5699996948242,50.5999984741211,298900,46.9480972290039
2017-10-27,50.6100006103516,50.8699989318848,50.0800018310547,50.8199996948242,374500,47.1522331237793
2017-10-30,50.7000007629395,50.9700012207031,50.2599983215332,50.3800010681152,475500,46.7439842224121
2017-10-31,50.5299987792969,51.560001373291,50.4010009765625,50.9900016784668,478900,47.3099632263184
2017-11-01,51.0200004577637,51.9700012207031,51.0200004577637,51.3499984741211,650400,47.6439628601074
2017-11-02,51.0999984741211,51.8600006103516,50.9000015258789,51.7999992370605,996700,48.238109588623
2017-11-03,51.7299995422363,52.4300003051758,51.4599990844727,52.1199989318848,660600,48.5361061096191
2017-11-06,52.4000015258789,52.4700012207031,51.7200012207031,52.060001373291,446600,48.4802360534668
2017-11-07,52.189998626709,52.3499984741211,51.4500007629395,51.6599998474121,435800,48.107738494873
2017-11-08,51.7299995422363,52.4099998474121,51.6699981689453,52.3899993896484,465000,48.7875442504883
2017-11-09,52.2000007629395,52.4500007629395,51.5699996948242,51.6199989318848,415200,48.070484161377
2017-11-10,51.3600006103516,52.2400016784668,50.5999984741211,51.9599990844727,733100,48.3871116638184
2017-11-13,51.8800010681152,52.8499984741211,51.7999992370605,52.7799987792969,747900,49.1507186889648
2017-11-14,52.7099990844727,54.0099983215332,52.4799995422363,53.3899993896484,809600,49.7187728881836
2017-11-15,53.2900009155273,53.2900009155273,52.7000007629395,52.7400016784668,1070200,49.1134757995605
2017-11-16,52.9799995422363,54.0299987792969,52.9799995422363,53.4500007629395,1499100,49.7746505737305
2017-11-17,53.2099990844727,53.9949989318848,53.1599998474121,53.2099990844727,853000,49.5511512756348
2017-11-20,53.2099990844727,53.9099998474121,53.2099990844727,53.689998626709,617700,49.9981460571289
2017-11-21,53.7299995422363,54.2050018310547,53.6300010681152,53.7400016784668,726500,50.0447044372559
2017-11-22,53.7400016784668,54.2700004577637,53.4700012207031,54.25,541100,50.5196380615234
2017-11-24,54.4000015258789,54.6500015258789,54.1800003051758,54.439998626709,130900,50.6965675354004
2017-11-27,54.4300003051758,54.4799995422363,53.9799995422363,54.0299987792969,997500,50.3147659301758
2017-11-28,54.0800018310547,54.4500007629395,53.7200012207031,54.0299987792969,2590800,50.3147659301758
2017-11-29,53.9799995422363,54.3699989318848,53.4900016784668,53.9500007629395,1096900,50.2402725219727
2017-11-30,53.939998626709,54.4850006103516,53.75,54.3699989318848,2492700,50.6313896179199
2017-12-01,54.5,54.9300003051758,53.8600006103516,54.8600006103516,1410000,51.0876998901367
2017-12-04,55.0099983215332,55.1580009460449,54.6199989318848,54.9500007629395,795300,51.1715087890625
2017-12-05,55.0999984741211,55.0999984741211,54.439998626709,54.4500007629395,666000,50.705883026123
2017-12-06,54.4500007629395,54.9000015258789,54.3600006103516,54.4500007629395,559600,50.705883026123
2017-12-07,54.25,55.1599998474121,54.2480010986328,54.9799995422363,1004800,51.1994476318359
2017-12-08,55.0499992370605,56.4199981689453,54.9500007629395,56.2000007629395,1608000,52.3355484008789
2017-12-11,56.1500015258789,57.2000007629395,56.0999984741211,56.8800010681152,1390400,52.9687919616699
2017-12-12,56.9799995422363,57.0400009155273,55.6500015258789,55.75,672700,51.9164924621582
2017-12-13,55.9000015258789,56.0800018310547,55.7000007629395,55.7999992370605,923600,51.9630584716797
2017-12-14,55.7099990844727,55.9500007629395,55.4099998474121,55.4500007629395,493700,51.6371307373047
2017-12-15,55.3199996948242,55.75,55.2000007629395,55.5,2592300,51.6836853027344
2017-12-18,55.6500015258789,56.5,55.5299987792969,56.1199989318848,1000100,52.2610511779785
2017-12-19,56.3300018310547,56.689998626709,55.7599983215332,55.8499984741211,787900,52.0096244812012
2017-12-20,56.0299987792969,56.0800018310547,55.3600006103516,55.9799995422363,1110100,52.130687713623
2017-12-21,56.0400009155273,56.25,55.2999992370605,55.4300003051758,776200,51.6185035705566
2017-12-22,55.6800003051758,55.9900016784668,55.3800010681152,55.8199996948242,835800,51.981689453125
2017-12-26,55.810001373291,55.8600006103516,55.1100006103516,55.1800003051758,492000,51.3856925964355
2017-12-27,55.3300018310547,55.7299995422363,55.2000007629395,55.4599990844727,571100,51.6464347839355
