"Fecha","STT.Open","STT.High","STT.Low","STT.Close","STT.Volume","STT.Adjusted"
2013-12-31,72.8199996948242,73.4300003051758,72.8199996948242,73.3899993896484,976100,57.2638473510742
2014-01-02,73.3499984741211,73.5599975585938,72.9199981689453,73.1600036621094,1733400,57.0843772888184
2014-01-03,73.1699981689453,74.9899978637695,73.1699981689453,74.6999969482422,2059500,58.286003112793
2014-01-06,74.9899978637695,76.2399978637695,74.5299987792969,74.6900024414062,2520800,58.2781982421875
2014-01-07,75.1900024414062,75.6600036621094,74.9199981689453,75.2399978637695,1521800,58.7073440551758
2014-01-08,75.1800003051758,75.1999969482422,74.3399963378906,75.0500030517578,1508700,58.5590782165527
2014-01-09,75.3899993896484,75.6600036621094,74.8300018310547,75.3499984741211,1298800,58.7931823730469
2014-01-10,75.3199996948242,75.4599990844727,74.6800003051758,74.879997253418,1392000,58.4264450073242
2014-01-13,74.8000030517578,74.8899993896484,72.7900009155273,72.9300003051758,2042700,56.9049186706543
2014-01-14,73.2699966430664,73.6399993896484,72.870002746582,73.4700012207031,1514100,57.3262596130371
2014-01-15,73.7300033569336,74.4599990844727,73.4199981689453,74.3199996948242,2084700,57.9894943237305
2014-01-16,74.0500030517578,74.2399978637695,73.4899978637695,73.7200012207031,1281500,57.5213356018066
2014-01-17,73.75,74.6100006103516,73.379997253418,73.5,2353500,57.3496704101562
2014-01-21,73.7799987792969,74.6600036621094,73.7099990844727,74.1699981689453,1866400,57.8724403381348
2014-01-22,74.4300003051758,75.3399963378906,74.4300003051758,75.1500015258789,1868200,58.6371116638184
2014-01-23,74.5599975585938,74.5599975585938,72.5400009155273,72.7600021362305,2607400,56.7722854614258
2014-01-24,67.8199996948242,70.5999984741211,66.6600036621094,69.5199966430664,5336800,54.2442016601562
2014-01-27,69.3600006103516,69.8099975585938,68.120002746582,68.3000030517578,4251200,53.2922859191895
2014-01-28,69.5299987792969,69.5299987792969,68.1500015258789,68.879997253418,3583300,53.7448234558105
2014-01-29,68.0400009155273,68.4800033569336,67.379997253418,67.5999984741211,4065500,52.7461051940918
2014-01-30,68.3399963378906,68.6500015258789,68.0299987792969,68.2399978637695,3081900,53.2454605102539
2014-01-31,67.0699996948242,67.6399993896484,66.7399978637695,66.9499969482422,3857600,52.2389144897461
2014-02-03,66.9400024414062,67.2399978637695,64.4899978637695,64.5999984741211,5548400,50.4052848815918
2014-02-04,65.0100021362305,66.0400009155273,64.5599975585938,65.4599990844727,2955200,51.0763244628906
2014-02-05,65.4000015258789,65.6699981689453,64.3000030517578,64.3399963378906,3961200,50.2024192810059
2014-02-06,64.5599975585938,66.0400009155273,64.4499969482422,65.9199981689453,2327200,51.435245513916
2014-02-07,66.3399963378906,68.3000030517578,66.3000030517578,68.2300033569336,3716500,53.2376708984375
2014-02-10,68.120002746582,68.3199996948242,67.7399978637695,68.1600036621094,2665300,53.1830596923828
2014-02-11,68.1399993896484,69.0699996948242,67.879997253418,68.75,1651000,53.6433944702148
2014-02-12,68.8399963378906,69.3099975585938,68.5699996948242,68.8000030517578,1670400,53.6824188232422
2014-02-13,68.1500015258789,68.9199981689453,68.0299987792969,68.5,2540100,53.4483337402344
2014-02-14,68.4000015258789,68.870002746582,68.25,68.8099975585938,2638100,53.6902313232422
2014-02-18,67.9199981689453,68.4400024414062,67.9199981689453,68.2200012207031,3031200,53.2298698425293
2014-02-19,67.7099990844727,68.9300003051758,67.5800018310547,68.0500030517578,2938100,53.0972061157227
2014-02-20,68.129997253418,68.2200012207031,67.0299987792969,67.8199996948242,1868500,52.9177513122559
2014-02-21,68.9499969482422,69.0299987792969,67.75,68.5199966430664,2970900,53.4639358520508
2014-02-24,67.1900024414062,69.7300033569336,67.0599975585938,69.0699996948242,2339900,53.8930816650391
2014-02-25,69.0100021362305,69.0199966430664,67.7300033569336,67.870002746582,2246200,52.9567680358887
2014-02-26,67.9899978637695,68.4599990844727,67.2699966430664,67.4100036621094,3216100,52.597843170166
2014-02-27,67.3099975585938,68.4000015258789,67.0500030517578,67.3899993896484,3414500,52.5822372436523
2014-02-28,65.370002746582,66.5299987792969,65.370002746582,65.6699981689453,7469500,51.2401847839355
2014-03-03,65.0899963378906,65.379997253418,64.4300003051758,65.1999969482422,2822100,50.8734512329102
2014-03-04,65.9700012207031,66.7799987792969,65.9300003051758,66.4100036621094,2620800,51.8175811767578
2014-03-05,66.5899963378906,66.8099975585938,66.0299987792969,66.5,2100500,51.8878021240234
2014-03-06,66.8899993896484,68.1600036621094,66.629997253418,67.7300033569336,3306900,52.8475227355957
2014-03-07,68.1100006103516,68.7799987792969,68.1100006103516,68.1399993896484,2833900,53.1674461364746
2014-03-10,68.0500030517578,68.4499969482422,67.9700012207031,68.1999969482422,1426700,53.2142601013184
2014-03-11,67.9300003051758,68.1600036621094,66.6600036621094,66.8300018310547,2628800,52.1452865600586
2014-03-12,66.1999969482422,66.620002746582,65.9700012207031,66.1600036621094,2357100,51.6225318908691
2014-03-13,66.5400009155273,66.5899963378906,64.4199981689453,64.4800033569336,4026600,50.3116607666016
2014-03-14,64.5,65.129997253418,64.2099990844727,64.7300033569336,2164400,50.5067253112793
2014-03-17,65.2200012207031,66.0899963378906,65.2200012207031,65.4400024414062,2013200,51.060718536377
2014-03-18,65.4499969482422,65.8399963378906,65.1600036621094,65.3399963378906,2288400,50.9826850891113
2014-03-19,65.3399963378906,66.7699966430664,64.7900009155273,66.1500015258789,3253600,51.6147003173828
2014-03-20,66.0100021362305,68.4599990844727,65.9499969482422,68,3823500,53.0581855773926
2014-03-21,68.870002746582,69.9899978637695,68.5,68.8099975585938,6591500,53.6902313232422
2014-03-24,69.2099990844727,70.7699966430664,69.1800003051758,70.2099990844727,5065600,54.7825965881348
2014-03-25,70.3600006103516,70.5299987792969,69.3600006103516,70.1600036621094,2990800,54.7435913085938
2014-03-26,70.6399993896484,70.7200012207031,68.6399993896484,68.6399993896484,3182200,53.5575675964355
2014-03-27,68.5400009155273,68.8600006103516,67.2699966430664,68.4899978637695,4525300,53.4405364990234
2014-03-28,68.3300018310547,69.1699981689453,68.25,68.9899978637695,2526900,54.0357971191406
2014-03-31,69.6999969482422,70,69.1900024414062,69.5500030517578,2177700,54.4744110107422
2014-04-01,69.8899993896484,69.9899978637695,69.3000030517578,69.5699996948242,2030600,54.490062713623
2014-04-02,69.6699981689453,69.8000030517578,68.9599990844727,69.2799987792969,2622800,54.2629356384277
2014-04-03,69.379997253418,69.629997253418,68.8899993896484,69.4899978637695,1542100,54.4274024963379
2014-04-04,69.9800033569336,70.1999969482422,68.2099990844727,68.25,3350500,53.4562149047852
2014-04-07,68.3099975585938,68.370002746582,66.4100036621094,66.5199966430664,2644300,52.1011962890625
2014-04-08,66.4700012207031,66.5299987792969,65.5199966430664,65.9199981689453,3678100,51.6312446594238
2014-04-09,66.129997253418,67.3300018310547,65.9899978637695,67.0699996948242,2595200,52.5319709777832
2014-04-10,67.1600036621094,67.1999969482422,65.129997253418,65.1500015258789,2545800,51.0281524658203
2014-04-11,64.6600036621094,64.9100036621094,63.5699996948242,63.7599983215332,3290100,49.9394493103027
2014-04-14,64.5800018310547,64.8199996948242,63.6800003051758,64.4400024414062,2549700,50.4720420837402
2014-04-15,64.7300033569336,64.7300033569336,63.1100006103516,64.3499984741211,3599000,50.4015426635742
2014-04-16,65.0599975585938,65.1399993896484,64.3300018310547,64.9100036621094,2182600,50.8401679992676
2014-04-17,65,65.9300003051758,64.879997253418,65.5299987792969,1922300,51.3257865905762
2014-04-21,65.4100036621094,65.5599975585938,64.7699966430664,65,1572600,50.9106750488281
2014-04-22,65.0199966430664,65.5500030517578,64.620002746582,65.3600006103516,2779600,51.1926307678223
2014-04-23,65.0500030517578,66.120002746582,64.7300033569336,65.9100036621094,2260300,51.6234169006348
2014-04-24,66.2399978637695,66.370002746582,65.0999984741211,65.7300033569336,3045400,51.4824256896973
2014-04-25,65.5,65.5,63.6500015258789,63.7900009155273,5063600,49.962947845459
2014-04-28,63.8800010681152,63.9900016784668,62.6699981689453,63.4900016784668,4464700,49.7279777526855
2014-04-29,63.939998626709,64.5299987792969,63.9300003051758,64.3399963378906,1670200,50.3937225341797
2014-04-30,64.3000030517578,64.7600021362305,63.9300003051758,64.5599975585938,2208800,50.5660438537598
2014-05-01,64.5500030517578,64.8899993896484,64.3199996948242,64.5999984741211,2037300,50.5973587036133
2014-05-02,64.6900024414062,66.0500030517578,64.5599975585938,65.3600006103516,2497000,51.1926307678223
2014-05-05,64.7099990844727,64.7200012207031,63.5099983215332,64.129997253418,2323300,50.2292404174805
2014-05-06,63.8499984741211,64.1399993896484,63.1599998474121,63.5499992370605,4913600,49.7749671936035
2014-05-07,63.7999992370605,64.3199996948242,63.2799987792969,64.25,2179300,50.3232345581055
2014-05-08,64.4000015258789,65.2099990844727,63.9900016784668,64.9599990844727,2660700,50.8793449401855
2014-05-09,64.8199996948242,65,63.9900016784668,64.8600006103516,1909700,50.8010177612305
2014-05-12,65.3199996948242,65.9199981689453,65.2399978637695,65.8600006103516,2416000,51.5842475891113
2014-05-13,65.8499984741211,66,65.5699996948242,65.5899963378906,3016200,51.3727645874023
2014-05-14,65.4100036621094,65.8499984741211,64.8399963378906,64.870002746582,2637200,50.8088417053223
2014-05-15,64.620002746582,64.6800003051758,62.7999992370605,63.2099990844727,4434600,49.5086555480957
2014-05-16,63.1199989318848,63.5,62.6699981689453,63.189998626709,4565100,49.4929809570312
2014-05-19,62.8899993896484,64.0100021362305,62.75,63.810001373291,2430000,49.9786186218262
2014-05-20,63.810001373291,63.9300003051758,62.9000015258789,63.2299995422363,3205300,49.5243263244629
2014-05-21,63.6100006103516,64.6999969482422,63.4500007629395,64.2699966430664,2240800,50.3388938903809
2014-05-22,64.25,64.8499984741211,63.9900016784668,64.6900024414062,1736700,50.6678619384766
2014-05-23,64.6399993896484,64.6900024414062,64.2600021362305,64.4899978637695,1776300,50.5111999511719
2014-05-27,64.870002746582,65.5199966430664,64.8000030517578,65.1699981689453,2117200,51.0438117980957
2014-05-28,65.1699981689453,65.4800033569336,64.6399993896484,64.8300018310547,2636900,50.7775039672852
2014-05-29,65.1600036621094,65.4899978637695,64.7300033569336,65.0100021362305,2257400,50.9185066223145
2014-05-30,64.7300033569336,65.5,64.6699981689453,65.2699966430664,2119000,51.122142791748
2014-06-02,65.4100036621094,65.4899978637695,64.6600036621094,65.0699996948242,1591000,50.9654884338379
2014-06-03,64.75,65.8199996948242,64.75,65.7900009155273,2279100,51.529426574707
2014-06-04,65.6900024414062,66.370002746582,65.5100021362305,66.3199996948242,1963000,51.9445343017578
2014-06-05,66.6600036621094,66.8300018310547,65.9800033569336,66.4300003051758,2315100,52.030704498291
2014-06-06,66.6699981689453,67.2300033569336,66.4400024414062,67,1831700,52.4771461486816
2014-06-09,66.9400024414062,67.4700012207031,66.8099975585938,67.2099990844727,1518400,52.6416206359863
2014-06-10,67,67.2600021362305,66.5699996948242,66.9599990844727,1531900,52.4458084106445
2014-06-11,66.620002746582,66.9199981689453,66.3199996948242,66.4800033569336,1462900,52.0698699951172
2014-06-12,66.5,66.7600021362305,66.129997253418,66.2300033569336,1926300,51.8740386962891
2014-06-13,66.3399963378906,66.8600006103516,66.1600036621094,66.2600021362305,2100300,51.8975563049316
2014-06-16,66.0800018310547,66.4100036621094,65.8399963378906,66.0899963378906,2073800,51.7643928527832
2014-06-17,65.9800033569336,68.1900024414062,65.8300018310547,67.7300033569336,3688600,53.0489044189453
2014-06-18,67.5599975585938,68.0599975585938,67.1800003051758,67.8199996948242,2660400,53.1194000244141
2014-06-19,67.8399963378906,67.9599990844727,66.9599990844727,67.2200012207031,3163600,52.6494636535645
2014-06-20,66.8600006103516,67.9300003051758,66.8600006103516,67.8000030517578,1826600,53.1037330627441
2014-06-23,67.8600006103516,68.0400009155273,67.2099990844727,68.0299987792969,1136800,53.2838859558105
2014-06-24,67.6999969482422,68.4300003051758,67.4700012207031,67.5500030517578,1665800,52.9079399108887
2014-06-25,67.2300033569336,68.1500015258789,67.2300033569336,68.0299987792969,1620500,53.2838859558105
2014-06-26,67.8600006103516,67.8600006103516,66.8300018310547,67.6699981689453,1845300,53.0019302368164
2014-06-27,67.4300003051758,67.4800033569336,66.6500015258789,66.8199996948242,2016400,52.5692253112793
2014-06-30,67.0999984741211,67.5,66.6600036621094,67.2600021362305,2168600,52.9153785705566
2014-07-01,67.620002746582,68.1699981689453,67.3499984741211,67.6600036621094,1556400,53.2300834655762
2014-07-02,67.5999984741211,68.7399978637695,67.5999984741211,68.0999984741211,2374300,53.5762176513672
2014-07-03,68.4400024414062,69.1800003051758,68.4100036621094,68.8399963378906,1259900,54.1583976745605
2014-07-07,68.5800018310547,68.6600036621094,67.8399963378906,68.5400009155273,1367100,53.9223937988281
2014-07-08,68.2200012207031,68.2799987792969,67.5299987792969,67.7900009155273,1661000,53.3323554992676
2014-07-09,68.1100006103516,68.5599975585938,67.8499984741211,68.1500015258789,2092600,53.6155662536621
2014-07-10,67.120002746582,68.0199966430664,66.8199996948242,67.6999969482422,1458100,53.2615280151367
2014-07-11,66.4199981689453,68.0500030517578,66.4199981689453,67.6100006103516,1597700,53.190731048584
2014-07-14,68.4899978637695,69.0400009155273,68.4899978637695,68.5800018310547,1994900,53.9538497924805
2014-07-15,68.870002746582,69.3199996948242,68.5999984741211,69.1100006103516,2211100,54.3708229064941
2014-07-16,69.2900009155273,69.7799987792969,69.1399993896484,69.4199981689453,3063000,54.6147117614746
2014-07-17,68.9599990844727,69.4700012207031,68.7399978637695,69.120002746582,2967300,54.3786735534668
2014-07-18,69.1999969482422,70.0199966430664,69.1399993896484,69.9000015258789,3713800,54.9923439025879
2014-07-21,69.4499969482422,70.1699981689453,69.3000030517578,69.75,2961800,54.874324798584
2014-07-22,69.8899993896484,70.2300033569336,67.1399993896484,70.0699996948242,6265300,55.1260795593262
2014-07-23,70,70.4000015258789,69.9400024414062,70.2900009155273,2096400,55.2991600036621
2014-07-24,70.4700012207031,71.6100006103516,70.3199996948242,71.5599975585938,2846800,56.2983016967773
2014-07-25,71.1900024414062,71.4800033569336,70.8899993896484,71.4499969482422,2060900,56.2117729187012
2014-07-28,72.6699981689453,73.0599975585938,70.7799987792969,71.25,1292700,56.0544319152832
2014-07-29,71.2099990844727,71.5500030517578,70.8000030517578,71.0199966430664,1346900,55.8734741210938
2014-07-30,72.9499969482422,73.1399993896484,71.0599975585938,71.8600006103516,1756100,56.5343208312988
2014-07-31,71.3600006103516,71.7399978637695,70.4199981689453,70.4400024414062,2458800,55.417179107666
2014-08-01,70.3899993896484,70.7200012207031,69.6900024414062,69.9599990844727,2124300,55.0395317077637
2014-08-04,70.2200012207031,70.6100006103516,69.7699966430664,70.4700012207031,1951100,55.4407768249512
2014-08-05,68.9800033569336,70.4199981689453,68.9000015258789,69.620002746582,1786800,54.7720527648926
2014-08-06,69.0999984741211,70.7600021362305,69.0999984741211,70.3199996948242,1945900,55.32275390625
2014-08-07,70.5400009155273,70.8199996948242,69.5,69.6900024414062,2016000,54.8271255493164
2014-08-08,69.7699966430664,70.3899993896484,69.5199966430664,70.3600006103516,1323000,55.3542327880859
2014-08-11,70.4800033569336,70.6100006103516,70.0899963378906,70.3000030517578,1234300,55.3070297241211
2014-08-12,70.0699996948242,70.4000015258789,69.4599990844727,69.7699966430664,2418000,54.8900566101074
2014-08-13,69.9700012207031,70.2900009155273,69.7099990844727,69.9899978637695,1817000,55.0631561279297
2014-08-14,70.1999969482422,70.2600021362305,69.8199996948242,70.1699981689453,1387100,55.2047576904297
2014-08-15,70.4300003051758,70.5400009155273,69.2300033569336,69.629997253418,2053500,54.7799110412598
2014-08-18,70.2099990844727,70.3499984741211,69.6900024414062,70.1900024414062,1965500,55.2204971313477
2014-08-19,70.0899963378906,70.4899978637695,70.0299987792969,70.1999969482422,1411500,55.2283515930176
2014-08-20,70.0699996948242,70.6900024414062,69.8300018310547,70.4400024414062,1676400,55.417179107666
2014-08-21,70.5299987792969,70.8300018310547,70.1600036621094,70.7699966430664,1726700,55.6767807006836
2014-08-22,70.6500015258789,71.4000015258789,70.3399963378906,70.9199981689453,1747600,55.7947959899902
2014-08-25,71.3399963378906,72.2200012207031,71.3099975585938,71.75,1324500,56.4477920532227
2014-08-26,71.8000030517578,72.5599975585938,71.7300033569336,72.1999969482422,1770400,56.8018112182617
2014-08-27,72.1999969482422,72.3000030517578,71.4599990844727,71.6100006103516,1355700,56.3376502990723
2014-08-28,71.1900024414062,71.8600006103516,71.0599975585938,71.6699981689453,1166700,56.3848419189453
2014-08-29,71.870002746582,72.1900024414062,71.5699996948242,72.0299987792969,1175800,56.6680679321289
2014-09-02,72.3199996948242,72.8499984741211,72.1399993896484,72.3899993896484,1609200,56.9512901306152
2014-09-03,72.8399963378906,72.9700012207031,71.9899978637695,72.3099975585938,1385700,56.8883514404297
2014-09-04,72.7799987792969,73.0999984741211,72.2200012207031,72.4300003051758,1984600,56.9827651977539
2014-09-05,72.1699981689453,72.7699966430664,71.7300033569336,72.6600036621094,1753000,57.163703918457
2014-09-08,72.4000015258789,73,72.379997253418,72.6900024414062,1445300,57.1872978210449
2014-09-09,72.1999969482422,72.2300033569336,71.3399963378906,71.5500030517578,1918900,56.2904510498047
2014-09-10,71.75,72.4899978637695,71.5899963378906,72.1900024414062,2078600,56.7939376831055
2014-09-11,71.8000030517578,73.0299987792969,71.8000030517578,72.9199981689453,2001500,57.3682670593262
2014-09-12,72.9300003051758,74.3099975585938,72.6800003051758,74.0800018310547,3165200,58.2808609008789
2014-09-15,74.0899963378906,74.5599975585938,73.5599975585938,74.3000030517578,2748900,58.4539527893066
2014-09-16,74.2099990844727,74.7900009155273,74.0100021362305,74.3000030517578,2252600,58.4539527893066
2014-09-17,74.0800018310547,75.1399993896484,73.7399978637695,74.8099975585938,2795000,58.8551712036133
2014-09-18,75.0999984741211,76.0400009155273,75.0400009155273,75.7300033569336,2394300,59.578971862793
2014-09-19,76.1999969482422,76.7799987792969,74.7600021362305,74.8399963378906,3198200,58.8787689208984
2014-09-22,74.5500030517578,74.6999969482422,74.1600036621094,74.4700012207031,1386300,58.5876998901367
2014-09-23,74.4300003051758,74.7200012207031,73.9400024414062,73.9400024414062,1361700,58.170726776123
2014-09-24,74.3099975585938,74.9499969482422,74,74.9400024414062,1778600,58.957462310791
2014-09-25,74.6699981689453,74.7600021362305,73.6900024414062,73.8600006103516,1893900,58.1077842712402
2014-09-26,74.129997253418,74.6500015258789,73.4899978637695,74.3099975585938,1510600,58.4618148803711
2014-09-29,73.2300033569336,73.8899993896484,72.8899993896484,73.6100006103516,1299500,58.1458396911621
2014-09-30,73.6600036621094,74.1500015258789,73.3899993896484,73.6100006103516,1764200,58.1458396911621
2014-10-01,73.5899963378906,73.7799987792969,72.4800033569336,72.5,1973600,57.2690544128418
2014-10-02,72.5599975585938,72.7399978637695,71.6100006103516,72.6600036621094,2776100,57.3954124450684
2014-10-03,73.3199996948242,73.9700012207031,73.25,73.5899963378906,1704900,58.1300506591797
2014-10-06,74.0800018310547,74.379997253418,73.1600036621094,73.5100021362305,1412900,58.0668563842773
2014-10-07,72.9899978637695,72.9899978637695,71.2200012207031,71.2699966430664,2733300,56.2974281311035
2014-10-08,71.4000015258789,71.9400024414062,70.5699996948242,71.9300003051758,3567300,56.8187789916992
2014-10-09,71.8199996948242,72.0800018310547,69.0999984741211,69.1100006103516,4754200,54.5912132263184
2014-10-10,69.1699981689453,69.6900024414062,68.0199966430664,68.0400009155273,4238900,53.7459983825684
2014-10-13,68.129997253418,68.5699996948242,66.879997253418,66.9000015258789,2809500,52.8454895019531
2014-10-14,66.9499969482422,68,66.8499984741211,67.2300033569336,2865200,53.1061668395996
2014-10-15,66.3199996948242,66.7600021362305,64.2699966430664,65.8099975585938,4695700,51.9844779968262
2014-10-16,64.2799987792969,66.7799987792969,64.2099990844727,66.1900024414062,2564000,52.2846565246582
2014-10-17,67.0899963378906,67.75,66.6500015258789,67.379997253418,3229400,53.2246513366699
2014-10-20,66.7799987792969,67.5,66.7099990844727,67.4199981689453,1461300,53.2562522888184
2014-10-21,67.9000015258789,69.0699996948242,67.8399963378906,68.9700012207031,1774000,54.4806327819824
2014-10-22,68.9300003051758,68.9300003051758,67.8899993896484,67.9000015258789,3219600,53.6354141235352
2014-10-23,68.8600006103516,69.4100036621094,68.4899978637695,68.9400024414062,2013000,54.4569244384766
2014-10-24,70.4300003051758,73.6699981689453,70.3000030517578,71.879997253418,3907400,56.7792854309082
2014-10-27,71.4899978637695,72.4599990844727,71,72.3600006103516,1951800,57.1584548950195
2014-10-28,72.6999969482422,73.1900024414062,72.0899963378906,72.9499969482422,2011900,57.6244964599609
2014-10-29,73.129997253418,74,72.7799987792969,73.8199996948242,2560700,58.3117141723633
2014-10-30,73.7200012207031,74.1999969482422,73.2099990844727,73.5500030517578,2530400,58.098461151123
2014-10-31,74.4499969482422,75.5800018310547,74.4499969482422,75.4599990844727,3036300,59.6071853637695
2014-11-03,75.620002746582,76.1100006103516,75,75.8600006103516,1906000,59.9231567382812
2014-11-04,75.7799987792969,76.7200012207031,75.5599975585938,76.5800018310547,2313600,60.4919281005859
2014-11-05,76.8899993896484,77.3000030517578,76.2600021362305,77.2200012207031,1352100,60.9974327087402
2014-11-06,77.3600006103516,77.9300003051758,77.0100021362305,77.8499984741211,1159200,61.4950828552246
2014-11-07,77.8499984741211,77.9899978637695,77.1500015258789,77.8099975585938,1789600,61.4635009765625
2014-11-10,77.6800003051758,78.4300003051758,77.4800033569336,78.120002746582,1961000,61.708381652832
2014-11-11,77.7600021362305,78.1399993896484,77.4199981689453,77.6800003051758,1888900,61.3608245849609
2014-11-12,77.2200012207031,77.5800018310547,76.8499984741211,77.4499969482422,2162900,61.1791191101074
2014-11-13,77.5299987792969,77.5699996948242,75.9700012207031,76.4800033569336,3010300,60.4129219055176
2014-11-14,76.4400024414062,76.7799987792969,75.9899978637695,76.0699996948242,2537000,60.089038848877
2014-11-17,75.5999984741211,75.9800033569336,75.4499969482422,75.6699981689453,2444100,59.7730712890625
2014-11-18,75.6800003051758,76.2399978637695,75.5400009155273,75.8600006103516,1712800,59.9231567382812
2014-11-19,75.8000030517578,75.9899978637695,75.2600021362305,75.879997253418,1624800,59.9389533996582
2014-11-20,75.3099975585938,76.6600036621094,75.1600036621094,76.1999969482422,1881100,60.1917457580566
2014-11-21,77.0699996948242,77.3600006103516,76.25,76.5699996948242,2004900,60.484001159668
2014-11-24,76.6100006103516,77.3000030517578,76.4899978637695,77.2099990844727,1508100,60.9895286560059
2014-11-25,77.3499984741211,77.4499969482422,76.870002746582,77.1900024414062,1565100,60.9737510681152
2014-11-26,77.0999984741211,77.2799987792969,76.6999969482422,76.870002746582,1060400,60.7209968566895
2014-11-28,77,77.2200012207031,76.629997253418,76.7300033569336,608600,60.6103782653809
2014-12-01,75.8000030517578,76.370002746582,75.5599975585938,76.0199966430664,1582200,60.0495491027832
2014-12-02,76.4800033569336,77.4400024414062,75.870002746582,77.4199981689453,1875900,61.155445098877
2014-12-03,77.3399963378906,78.5199966430664,77.3399963378906,78.3499984741211,1878900,61.890064239502
2014-12-04,78.1600036621094,78.5400009155273,77.5800018310547,78.2799987792969,1765900,61.8347473144531
2014-12-05,78.870002746582,79.6399993896484,78.7699966430664,79.2799987792969,1826400,62.6246757507324
2014-12-08,79.2399978637695,80.1399993896484,78.8399963378906,79.7200012207031,1705700,62.9722213745117
2014-12-09,78.4800033569336,79.6500015258789,78.4199981689453,79.5999984741211,1451500,62.8774719238281
2014-12-10,79.4400024414062,79.9199981689453,78.3000030517578,78.379997253418,2451300,61.9137496948242
