"Fecha","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
2014-02-13,88.6500015258789,90.6699981689453,87.5699996948242,90.5599975585938,630100,72.0918731689453
2014-02-14,91.0899963378906,92.0400009155273,90.6500015258789,91.7399978637695,386500,73.0312042236328
2014-02-18,92.0299987792969,92.5999984741211,91.6100006103516,92.5400009155273,449000,73.6680297851562
2014-02-19,92.3300018310547,93.2900009155273,91.4499969482422,91.5100021362305,384500,72.8480987548828
2014-02-20,91.6500015258789,92.0899963378906,90.9499969482422,91.9700012207031,405100,73.2142944335938
2014-02-21,92.25,92.629997253418,91.3499984741211,91.3899993896484,386300,72.7525634765625
2014-02-24,91.5299987792969,92.1500015258789,91.370002746582,91.4400024414062,276800,72.7923889160156
2014-02-25,91.3899993896484,92.4199981689453,91.2399978637695,91.7099990844727,422700,73.0073165893555
2014-02-26,91.9400024414062,93.5599975585938,91.9400024414062,93.3099975585938,584600,74.2810516357422
2014-02-27,93.1699981689453,93.5,92.870002746582,93.1800003051758,372200,74.1775436401367
2014-02-28,93.3899993896484,94.3099975585938,93.0999984741211,93.7900009155273,505900,74.6631469726562
2014-03-03,93.6999969482422,97.9100036621094,93.2099990844727,94,602800,74.8303298950195
2014-03-04,95,96.0500030517578,94.1100006103516,95.9800033569336,571000,76.4065322875977
2014-03-05,95.7900009155273,96.0100021362305,94.9400024414062,95.2799987792969,496600,75.8492736816406
2014-03-06,95.5800018310547,95.8199996948242,94.9499969482422,95.2300033569336,405800,75.8095016479492
2014-03-07,95.5800018310547,95.629997253418,94.8899993896484,95.3000030517578,368700,75.8651962280273
2014-03-10,95.370002746582,95.7200012207031,94.6600036621094,95.2799987792969,299600,75.8492736816406
2014-03-11,95.6399993896484,96.4300003051758,94.1800003051758,94.2799987792969,396300,75.05322265625
2014-03-12,93.9300003051758,94.3399963378906,93.7300033569336,94.0599975585938,396400,74.8780746459961
2014-03-13,94.370002746582,94.8199996948242,92.629997253418,92.7399978637695,469600,73.8272552490234
2014-03-14,92.7799987792969,93.5599975585938,92.6999969482422,92.8399963378906,484800,73.9068832397461
2014-03-17,93.3099975585938,94.1500015258789,93.0299987792969,93.5400009155273,350700,74.4641265869141
2014-03-18,93.7300033569336,93.9300003051758,93.1999969482422,93.5699996948242,252100,74.4880142211914
2014-03-19,93.5999984741211,93.8099975585938,92.3099975585938,92.7200012207031,255700,73.8113021850586
2014-03-20,92.5500030517578,93.2799987792969,92.2799987792969,93.25,517500,74.2332763671875
2014-03-21,94.0599975585938,94.1900024414062,93.4100036621094,93.7699966430664,769900,74.6472320556641
2014-03-24,94.3099975585938,94.75,92.3899993896484,92.8099975585938,296900,73.8829879760742
2014-03-25,92.9800033569336,93.4599990844727,92.5800018310547,93.3600006103516,493900,74.6344833374023
2014-03-26,93.5800018310547,93.9599990844727,92.5899963378906,92.5899963378906,398700,74.0188751220703
2014-03-27,92.6900024414062,93.5100021362305,92.2200012207031,93.1999969482422,438500,74.5065536499023
2014-03-28,93.2900009155273,94.5,93.2699966430664,94.1399993896484,349500,75.2579803466797
2014-03-31,94.8099975585938,95.7600021362305,94.6999969482422,95.6699981689453,513500,76.4811248779297
2014-04-01,95.7300033569336,96.4800033569336,95.4300003051758,96.4100036621094,430000,77.0727005004883
2014-04-02,96.5100021362305,96.5999984741211,96.129997253418,96.4300003051758,707200,77.0886840820312
2014-04-03,96.6600036621094,97.0299987792969,96.0800018310547,96.7799987792969,612000,77.3685073852539
2014-04-04,97.120002746582,97.4100036621094,94.5400009155273,94.8499984741211,439700,75.8255996704102
2014-04-07,94.8300018310547,95.1699981689453,93.2099990844727,93.4899978637695,746700,74.7383651733398
2014-04-08,93.2300033569336,93.5599975585938,92.1699981689453,93.0999984741211,619100,74.4266128540039
2014-04-09,93.1999969482422,94.4700012207031,92.9000015258789,94.3300018310547,409300,75.4098892211914
2014-04-10,94.4499969482422,94.5,92.0999984741211,92.0999984741211,339800,73.6271820068359
2014-04-11,91.6399993896484,92.2300033569336,91.3099975585938,91.5500030517578,460500,73.1875076293945
2014-04-14,92.120002746582,92.6999969482422,91.9499969482422,92.4800033569336,303800,73.9309387207031
2014-04-15,92.5100021362305,93.4100036621094,92.0999984741211,93.1999969482422,520300,74.5065536499023
2014-04-16,93.7600021362305,94.7699966430664,93.5400009155273,94.379997253418,375800,75.4498672485352
2014-04-17,94.6699981689453,95.3099975585938,94.6500015258789,95.1399993896484,377300,76.0574493408203
2014-04-21,95.0199966430664,95.1600036621094,94.4499969482422,95.1500015258789,284800,76.0654296875
2014-04-22,95.2600021362305,96.2099990844727,95.2600021362305,95.8199996948242,327900,76.6010208129883
2014-04-23,95.7600021362305,96.0400009155273,95.5699996948242,95.9100036621094,326000,76.6730041503906
2014-04-24,96.3099975585938,96.5500030517578,95.370002746582,95.6800003051758,269100,76.4891357421875
2014-04-25,95.2699966430664,95.7300033569336,94.8399963378906,95.2200012207031,361200,76.1213912963867
2014-04-28,95.4400024414062,95.7699966430664,94.6999969482422,95.4899978637695,678400,76.3372268676758
2014-04-29,95.9300003051758,96.9700012207031,95.9300003051758,96.8099975585938,435500,77.392463684082
2014-04-30,96.5299987792969,98.5599975585938,96.2200012207031,98.5199966430664,611200,78.7594985961914
2014-05-01,98.6900024414062,98.9800033569336,98.0500030517578,98.2799987792969,428700,78.5676498413086
2014-05-02,98.2200012207031,98.620002746582,97.4700012207031,97.6699981689453,620400,78.0799942016602
2014-05-05,97.3499984741211,97.9700012207031,96.9000015258789,97.8399963378906,385100,78.2158966064453
2014-05-06,98.0999984741211,98.2300033569336,97.1399993896484,98.0599975585938,484900,78.3917541503906
2014-05-07,98.0299987792969,100,98,100,455200,79.9426422119141
2014-05-08,99.7600021362305,100.930000305176,98.5599975585938,99,378500,79.1432189941406
2014-05-09,98.8499984741211,99.0400009155273,98.1500015258789,98.3099975585938,472100,78.5916061401367
2014-05-12,98.879997253418,99.25,98.3499984741211,98.6999969482422,466600,78.9033813476562
2014-05-13,98.9800033569336,99.2200012207031,98.0100021362305,98.1999969482422,333400,78.503662109375
2014-05-14,98.129997253418,98.1900024414062,97.1600036621094,97.2600021362305,375300,77.7522277832031
2014-05-15,97.1399993896484,97.2300033569336,95.5100021362305,96.2699966430664,470000,76.9607849121094
2014-05-16,96.370002746582,97.3899993896484,96.1699981689453,97.3499984741211,342000,77.8241806030273
2014-05-19,97.1900024414062,98.0999984741211,97.0999984741211,97.9300003051758,234500,78.2878189086914
2014-05-20,97.9300003051758,98,96.5899963378906,96.9400024414062,270800,77.4963912963867
2014-05-21,97.2099990844727,98.4199981689453,97.2099990844727,98.0999984741211,273600,78.4237213134766
2014-05-22,97.9599990844727,98.5500030517578,97.7699966430664,98.0599975585938,198700,78.3917541503906
2014-05-23,98,98.9199981689453,97.8000030517578,98.8600006103516,157700,79.0313110351562
2014-05-27,99.0800018310547,99.379997253418,98.2399978637695,98.629997253418,261100,78.8474349975586
2014-05-28,98.3099975585938,98.9199981689453,98.2900009155273,98.6399993896484,242400,78.8554153442383
2014-05-29,98.7900009155273,99,98.1699981689453,98.9499969482422,268700,79.1032562255859
2014-05-30,98.8300018310547,100.230003356934,98.8300018310547,99.2600021362305,628600,79.3510589599609
2014-06-02,99.4499969482422,100.199996948242,99.2099990844727,99.75,416600,79.7427749633789
2014-06-03,99.75,100.580001831055,99.3399963378906,99.75,305200,79.7427749633789
2014-06-04,99.8600006103516,100.699996948242,99.4300003051758,100.599998474121,417500,80.4223022460938
2014-06-05,100.550003051758,100.910003662109,99.7900009155273,100.449996948242,229000,80.302375793457
2014-06-06,100.5,100.860000610352,100.150001525879,100.860000610352,299700,80.6301498413086
2014-06-09,100.860000610352,101.730003356934,100.73999786377,101.660003662109,316100,81.2697067260742
2014-06-10,101.629997253418,101.809997558594,101.309997558594,101.769996643066,236100,81.3576202392578
2014-06-11,101.419998168945,102,101.190002441406,101.849998474121,221000,81.4215927124023
2014-06-12,101.589996337891,101.830001831055,101.040000915527,101.120002746582,294300,80.8380126953125
2014-06-13,101.139999389648,101.290000915527,100.629997253418,100.790000915527,270800,80.5742111206055
2014-06-16,100.790000915527,101.339996337891,100.110000610352,100.349998474121,525200,80.2224349975586
2014-06-17,100.550003051758,101.150001525879,99.9599990844727,100.940002441406,230900,80.694091796875
2014-06-18,101.069999694824,102.970001220703,100.730003356934,102.940002441406,501800,82.2929763793945
2014-06-19,102.949996948242,103.110000610352,102.269996643066,102.75,315000,82.1410675048828
2014-06-20,103.459999084473,105.610000610352,101.75,104.809997558594,837900,83.7878799438477
2014-06-23,104.959999084473,105.330001831055,103.790000915527,104.110000610352,329700,83.2283020019531
2014-06-24,103.650001525879,103.98999786377,103.099998474121,103.150001525879,303100,82.7709045410156
2014-06-25,103.290000915527,104.029998779297,103.169998168945,103.839996337891,351800,83.324592590332
2014-06-26,103.680000305176,103.860000610352,102.800003051758,103.51000213623,192700,83.0597915649414
2014-06-27,102.839996337891,104.440002441406,102.790000915527,104.370002746582,282600,83.7498779296875
2014-06-30,104.550003051758,104.76000213623,103.480003356934,104.279998779297,309800,83.6776504516602
2014-07-01,104.730003356934,105.370002746582,104.190002441406,105.120002746582,331300,84.351692199707
2014-07-02,104.910003662109,105.349998474121,104.599998474121,105.050003051758,263500,84.2955169677734
2014-07-03,105.23999786377,105.660003662109,105.169998168945,105.430000305176,250900,84.6004333496094
2014-07-07,105.589996337891,105.839996337891,105.040000915527,105.279998779297,557800,84.4800567626953
2014-07-08,105.349998474121,105.370002746582,104.349998474121,104.5,382800,83.8541793823242
2014-07-09,104.980003356934,105.199996948242,104.160003662109,104.379997253418,313300,83.7579040527344
2014-07-10,103.51000213623,104.25,103.23999786377,103.930000305176,243500,83.3968124389648
2014-07-11,103.930000305176,104.430000305176,103.839996337891,104.25,255400,83.6535873413086
2014-07-14,104.620002746582,104.699996948242,104.279998779297,104.51000213623,259300,83.862190246582
2014-07-15,104.790000915527,105.069999694824,104.089996337891,104.300003051758,289100,83.6937026977539
2014-07-16,104.589996337891,104.589996337891,103.930000305176,104.23999786377,403400,83.6455535888672
2014-07-17,103.889999389648,104.400001525879,103.25,103.419998168945,306500,82.9875640869141
2014-07-18,103.76000213623,104.449996948242,103.230003356934,104.290000915527,306000,83.685676574707
2014-07-21,103.980003356934,104.470001220703,103.269996643066,103.809997558594,282400,83.3005142211914
2014-07-22,104.089996337891,105.069999694824,103.669998168945,104.089996337891,618500,83.5251998901367
2014-07-23,104.150001525879,104.150001525879,103.48999786377,103.910003662109,691000,83.3807678222656
2014-07-24,104.150001525879,104.449996948242,103.639999389648,103.849998474121,297800,83.3326034545898
2014-07-25,103.800003051758,104.029998779297,103.309997558594,103.809997558594,359800,83.3005142211914
2014-07-28,103.709999084473,104.410003662109,103.199996948242,104.059997558594,310700,83.5011215209961
2014-07-29,103.98999786377,104.319999694824,102.940002441406,102.980003356934,289400,82.6344985961914
2014-07-30,103.440002441406,103.589996337891,102.669998168945,103.209999084473,388900,82.8190231323242
2014-07-31,102.76000213623,103.209999084473,100.959999084473,100.98999786377,439800,81.0376434326172
2014-08-01,100.599998474121,101.589996337891,97.5100021362305,101.129997253418,446100,81.1500015258789
2014-08-04,101.559997558594,102.019996643066,100.48999786377,101.930000305176,372100,81.7919464111328
2014-08-05,98,98.9400024414062,96.2300033569336,96.4800033569336,1082700,77.4186935424805
2014-08-06,96.2099990844727,98.2799987792969,96.0999984741211,98.0500030517578,705900,78.6784820556641
2014-08-07,98.3399963378906,98.4599990844727,97.1900024414062,97.6100006103516,653900,78.3254318237305
2014-08-08,97.9000015258789,98.7799987792969,97.3199996948242,98.7300033569336,401000,79.2241363525391
2014-08-11,98.8399963378906,99.370002746582,98.4400024414062,98.5800018310547,390900,79.1037826538086
2014-08-12,98.6800003051758,99.629997253418,98.3899993896484,99.4499969482422,407700,79.8019256591797
2014-08-13,100.26000213623,100.709999084473,99.5699996948242,100.550003051758,354800,80.6845855712891
2014-08-14,100.459999084473,100.940002441406,100.110000610352,100.48999786377,241900,80.6364135742188
2014-08-15,100.839996337891,100.98999786377,99.3600006103516,100.01000213623,463400,80.2512588500977
2014-08-18,100.650001525879,101.199996948242,100.26000213623,100.879997253418,310800,80.9493789672852
2014-08-19,101.349998474121,101.669998168945,101.040000915527,101.589996337891,346400,81.5191040039062
2014-08-20,101.589996337891,101.76000213623,100.470001220703,100.870002746582,354300,80.9413681030273
2014-08-21,101.080001831055,101.809997558594,100.720001220703,101.269996643066,327800,81.2623291015625
2014-08-22,101.180000305176,101.620002746582,100.75,100.779998779297,274200,80.8691329956055
2014-08-25,100.959999084473,101.379997253418,100.610000610352,100.860000610352,461800,80.9333267211914
2014-08-26,101.160003662109,101.279998779297,100.610000610352,100.709999084473,418600,80.8129730224609
2014-08-27,101.199996948242,101.220001220703,100.080001831055,100.720001220703,344000,80.8209762573242
2014-08-28,100.449996948242,101.559997558594,100.160003662109,101.25,291400,81.2462692260742
2014-08-29,101.480003356934,102,101.080001831055,101.589996337891,258700,81.5191040039062
2014-09-02,101.599998474121,102.080001831055,100.480003356934,101.339996337891,405300,81.3185043334961
2014-09-03,102,102,100.440002441406,100.620002746582,571000,80.7407531738281
2014-09-04,100.620002746582,101.589996337891,100.580001831055,101.180000305176,425000,81.1901245117188
2014-09-05,101.389999389648,101.410003662109,100.720001220703,101.389999389648,416400,81.3586273193359
2014-09-08,101.379997253418,102.01000213623,101.279998779297,101.339996337891,424900,81.3185043334961
2014-09-09,100.98999786377,101.25,98.8499984741211,98.9499969482422,640500,79.4006881713867
2014-09-10,98.9300003051758,99.4700012207031,98.6399993896484,99.0199966430664,560700,79.4568557739258
2014-09-11,98.4700012207031,99.379997253418,98.4599990844727,99.120002746582,310900,79.537109375
2014-09-12,99.1800003051758,99.5599975585938,97.9499969482422,98.2699966430664,376100,78.8550109863281
2014-09-15,98.1900024414062,98.870002746582,97.9199981689453,98.5800018310547,267700,79.1037826538086
2014-09-16,98.4800033569336,99.5699996948242,98.25,99.2399978637695,278100,79.6333999633789
2014-09-17,99.629997253418,99.9199981689453,98.9499969482422,99.379997253418,341900,79.745719909668
2014-09-18,99.7399978637695,100.809997558594,99.6900024414062,100.650001525879,492100,80.7648391723633
2014-09-19,101.080001831055,101.330001831055,100.220001220703,100.730003356934,903300,80.8290328979492
2014-09-22,100.599998474121,100.98999786377,99.2900009155273,99.4499969482422,464300,79.8019256591797
2014-09-23,98.8899993896484,99.0699996948242,97.4899978637695,97.5,480200,78.6086730957031
2014-09-24,97.3899993896484,97.7799987792969,97.0299987792969,97.4899978637695,574600,78.6005859375
2014-09-25,97.1699981689453,97.1699981689453,95.5299987792969,95.629997253418,462700,77.1009902954102
2014-09-26,95.7099990844727,96.8199996948242,95.5100021362305,96.7900009155273,415500,78.036262512207
2014-09-29,95.8600006103516,96.9800033569336,95.8199996948242,96.7600021362305,398600,78.0120239257812
2014-09-30,96.7200012207031,97.0100021362305,95.6399993896484,95.879997253418,463100,77.3025512695312
2014-10-01,95.7300033569336,95.7300033569336,94.0899963378906,94.129997253418,530800,75.8916168212891
2014-10-02,94.0299987792969,94.8300018310547,93.0400009155273,94.6999969482422,407500,76.3511505126953
2014-10-03,95.0100021362305,95.4100036621094,94.8899993896484,95.1100006103516,419100,76.6817474365234
2014-10-06,95.25,95.7300033569336,94.2900009155273,94.5299987792969,426400,76.2141265869141
2014-10-07,94.120002746582,94.4499969482422,93.1800003051758,93.1900024414062,492700,75.1337509155273
2014-10-08,93.3499984741211,94.8899993896484,92.75,94.8600006103516,358000,76.4801559448242
2014-10-09,94.7900009155273,94.8499984741211,92.8499984741211,93.0999984741211,547700,75.0612030029297
2014-10-10,92.9899978637695,93.4700012207031,92.0899963378906,92.9300003051758,724000,74.9241333007812
2014-10-13,93,93.3899993896484,91.6399993896484,92.0299987792969,893100,74.1985321044922
2014-10-14,92.9000015258789,93.879997253418,91.8600006103516,93.3899993896484,683200,75.2949905395508
2014-10-15,92.2799987792969,94.5299987792969,91.6500015258789,94.1399993896484,658800,75.8996887207031
2014-10-16,92.6100006103516,94.9800033569336,92.1800003051758,94.6399993896484,502000,76.3027954101562
2014-10-17,95.4000015258789,96.6500015258789,94.9899978637695,95.4100036621094,594100,76.9236221313477
2014-10-20,95.3300018310547,96.3399963378906,94.879997253418,96.3099975585938,334900,77.6492385864258
2014-10-21,96.7200012207031,98.3099975585938,96.7099990844727,98.3099975585938,450400,79.2617263793945
2014-10-22,98.6399993896484,99.370002746582,97.6699981689453,97.7099990844727,387200,78.7779922485352
2014-10-23,98.620002746582,98.620002746582,96.0199966430664,96.1900024414062,700400,77.5524826049805
2014-10-24,96.3099975585938,97.4000015258789,96.0599975585938,97.3099975585938,377300,78.4554672241211
2014-10-27,96.3300018310547,96.3499984741211,94.9300003051758,95.4300003051758,539900,76.9397354125977
2014-10-28,95.6100006103516,98.6699981689453,95.6100006103516,98.6699981689453,666700,79.5519638061523
2014-10-29,98.6699981689453,98.7399978637695,95.9199981689453,96.5199966430664,1148000,77.8185501098633
2014-10-30,96.3899993896484,97.4000015258789,96.129997253418,97,392000,78.2055511474609
2014-10-31,98.3600006103516,99.1800003051758,97.8000030517578,99.1500015258789,667700,79.9389495849609
2014-11-03,99.5100021362305,99.7900009155273,97.4899978637695,98.1699981689453,552100,79.1488418579102
2014-11-04,96.1699981689453,100.440002441406,95.4599990844727,95.5,700100,76.9961624145508
2014-11-05,95.6999969482422,97.8600006103516,95.6500015258789,97.5100021362305,661000,78.6167297363281
2014-11-06,97.6999969482422,99.2699966430664,97.5,98.9400024414062,564300,79.769645690918
2014-11-07,99.1100006103516,99.6500015258789,98.5500030517578,98.7900009155273,432400,79.6487121582031
2014-11-10,98.9300003051758,99.4700012207031,98.8600006103516,99.2900009155273,364900,80.0518417358398
2014-11-11,99.4199981689453,100.440002441406,99.2799987792969,99.7900009155273,311600,80.4549560546875
2014-11-12,99.6600036621094,100.169998168945,99.0599975585938,100.080001831055,266400,80.6887664794922
2014-11-13,100.300003051758,100.800003051758,99.5800018310547,100.080001831055,280300,80.6887664794922
2014-11-14,99.6999969482422,99.6999969482422,97.0800018310547,98.1399993896484,673500,79.1246795654297
2014-11-17,97.75,98.5100021362305,97.370002746582,98.0400009155273,420900,79.0440292358398
2014-11-18,98.0400009155273,98.9400024414062,97.5699996948242,98.8300018310547,463900,79.6809616088867
2014-11-19,98.8399963378906,98.9700012207031,98.1800003051758,98.620002746582,493400,79.5116500854492
2014-11-20,98.370002746582,99.6800003051758,98.1800003051758,99.629997253418,569400,80.3259658813477
2014-11-21,100.459999084473,101.069999694824,99.9400024414062,100.139999389648,1065300,80.7371597290039
2014-11-24,100.230003356934,100.459999084473,99.2300033569336,99.7900009155273,328800,80.4549560546875
2014-11-25,100.029998779297,100.330001831055,99.3399963378906,99.3899993896484,548300,80.1324615478516
2014-11-26,99.4100036621094,100.180000305176,98.7099990844727,100.120002746582,250200,80.7210159301758
2014-11-28,100.480003356934,102.080001831055,100.160003662109,101.169998168945,486200,81.5675811767578
2014-12-01,100.800003051758,101.930000305176,99.9000015258789,101.459999084473,782200,81.801383972168
2014-12-02,101.73999786377,102.279998779297,101.360000610352,102.160003662109,480100,82.3657760620117
2014-12-03,102.199996948242,102.919998168945,101.660003662109,102.76000213623,423100,82.8495178222656
2014-12-04,102.540000915527,103.230003356934,102.199996948242,103.190002441406,377100,83.1961975097656
2014-12-05,103.389999389648,103.98999786377,102.930000305176,103.419998168945,404700,83.3816146850586
2014-12-08,103.23999786377,103.339996337891,102.150001525879,102.550003051758,386600,82.6801834106445
2014-12-09,102.050003051758,103.190002441406,102.019996643066,103.120002746582,326300,83.1397476196289
2014-12-10,102.870002746582,102.870002746582,101.059997558594,101.160003662109,463800,81.5595169067383
2014-12-11,101.339996337891,102.559997558594,101.169998168945,102.25,334900,82.4383163452148
2014-12-12,101.800003051758,101.949996948242,100.040000915527,100.069999694824,679300,80.6807022094727
2014-12-15,100.680000305176,100.73999786377,98.8399963378906,99.0699996948242,339300,79.8744659423828
2014-12-16,98.7799987792969,100.540000915527,98.0800018310547,98.6500015258789,532000,79.5358428955078
2014-12-17,99.2200012207031,100.599998474121,98.5699996948242,100.48999786377,529300,81.0193328857422
2014-12-18,102.169998168945,102.529998779297,101.339996337891,102.529998779297,441000,82.6640472412109
2014-12-19,103.199996948242,103.199996948242,102.23999786377,102.48999786377,597800,82.6318130493164
2014-12-22,102.48999786377,103.050003051758,102.129997253418,102.830001831055,265000,82.9059371948242
2014-12-23,103.389999389648,103.959999084473,102.889999389648,103.550003051758,290400,83.486442565918
2014-12-24,103.610000610352,103.970001220703,103.430000305176,103.730003356934,173900,83.6315536499023
2014-12-26,103.75,104,103.319999694824,103.440002441406,145000,83.7773361206055
2014-12-29,103.160003662109,103.48999786377,102.790000915527,103.279998779297,211600,83.6477355957031
2014-12-30,102.819999694824,103.379997253418,102.550003051758,102.949996948242,198600,83.3804702758789
