"Fecha","SNA.Open","SNA.High","SNA.Low","SNA.Close","SNA.Volume","SNA.Adjusted"
2014-01-14,106.309997558594,107.930000305176,106.089996337891,107.910003662109,163800,87.6859741210938
2014-01-15,107.98999786377,108.300003051758,107.650001525879,107.980003356934,152100,87.7428817749023
2014-01-16,107.51000213623,108.519996643066,107.51000213623,107.900001525879,190900,87.6778717041016
2014-01-17,108.01000213623,108.400001525879,107.319999694824,107.669998168945,209200,87.4909439086914
2014-01-21,108.120002746582,108.410003662109,105.790000915527,105.98999786377,301900,86.1258392333984
2014-01-22,106.080001831055,106.269996643066,105.379997253418,105.48999786377,286700,85.7195358276367
2014-01-23,105.01000213623,105.330001831055,103.529998779297,103.809997558594,349300,84.3543853759766
2014-01-24,102.730003356934,103.169998168945,100,100.01000213623,546300,81.2665710449219
2014-01-27,100.300003051758,100.330001831055,98.4800033569336,99.4199981689453,462700,80.7871551513672
2014-01-28,99.5999984741211,100.419998168945,98.5999984741211,100.330001831055,370200,81.5266036987305
2014-01-29,99.3099975585938,100.650001525879,99.1699981689453,100.069999694824,392100,81.3153228759766
2014-01-30,100.900001525879,101.379997253418,100.139999389648,100.730003356934,297100,81.8516235351562
2014-01-31,99.2300033569336,101.379997253418,99.1500015258789,100.150001525879,401900,81.3803558349609
2014-02-03,99.6699981689453,100.550003051758,96.9300003051758,97.2300033569336,668400,79.0075988769531
2014-02-04,97.5,98.6500015258789,96.2399978637695,98.0800018310547,453700,79.6982879638672
2014-02-05,97.7699966430664,98.5999984741211,96.7600021362305,97.5599975585938,437400,79.2757339477539
2014-02-06,100.099998474121,105.23999786377,100.099998474121,105.129997253418,784500,85.4269790649414
2014-02-07,106.190002441406,108.790000915527,105.319999694824,108.660003662109,656000,88.2954254150391
2014-02-10,107.529998779297,108.190002441406,106.309997558594,107.699996948242,650000,87.5153656005859
2014-02-11,107.449996948242,109.730003356934,107.050003051758,109.150001525879,640000,88.6935806274414
2014-02-12,109.5,109.889999389648,108.879997253418,109.01000213623,425000,88.5798187255859
2014-02-13,108.029998779297,109.519996643066,107.699996948242,109.430000305176,290800,88.9211273193359
2014-02-14,108.690002441406,109.900001525879,108.470001220703,109.569999694824,306100,89.0348739624023
2014-02-18,109.430000305176,109.889999389648,108.900001525879,109.410003662109,295700,88.9048690795898
2014-02-19,109.25,110.120002746582,108.330001831055,108.430000305176,269600,88.1085357666016
2014-02-20,108.360000610352,109.26000213623,107.819999694824,108.98999786377,268000,88.9244232177734
2014-02-21,109.290000915527,109.449996948242,108.620002746582,108.769996643066,236800,88.7449264526367
2014-02-24,109.069999694824,109.970001220703,108.5,109.269996643066,4e+05,89.1528778076172
2014-02-25,109.040000915527,109.610000610352,108.269996643066,108.519996643066,293900,88.5409622192383
2014-02-26,108.849998474121,110.540000915527,108.839996337891,109.680000305176,432700,89.4874038696289
2014-02-27,109.559997558594,111.300003051758,109.440002441406,111.089996337891,385400,90.6378173828125
2014-02-28,111.25,112.610000610352,110.830001831055,112.169998168945,452600,91.5189666748047
2014-03-03,110.620002746582,112,110.199996948242,111.550003051758,376200,91.0131225585938
2014-03-04,113.050003051758,113.589996337891,112.410003662109,112.900001525879,391700,92.1145858764648
2014-03-05,112.870002746582,113.25,112.440002441406,112.849998474121,253000,92.0737838745117
2014-03-06,113.080001831055,113.779998779297,112.769996643066,113.419998168945,232400,92.5388259887695
2014-03-07,113.910003662109,114.370002746582,113.480003356934,114.180000305176,200100,93.1589202880859
2014-03-10,113.839996337891,113.919998168945,112.639999389648,113.190002441406,165600,92.351203918457
2014-03-11,113.639999389648,114.069999694824,112.309997558594,112.599998474121,226700,91.8697891235352
2014-03-12,111.550003051758,112.370002746582,111.379997253418,111.949996948242,185900,91.339469909668
2014-03-13,112.550003051758,112.569999694824,109.910003662109,110.169998168945,222700,89.8871841430664
2014-03-14,110.169998168945,111.550003051758,110.169998168945,111.059997558594,201600,90.6133270263672
2014-03-17,111.669998168945,112.650001525879,111.230003356934,111.680000305176,157400,91.1191711425781
2014-03-18,111.73999786377,112.860000610352,111.73999786377,112.769996643066,184900,92.0085067749023
2014-03-19,112.639999389648,113.339996337891,111.720001220703,112.110000610352,273100,91.4700164794922
2014-03-20,111.699996948242,112.5,111.339996337891,112.449996948242,152000,91.7474365234375
2014-03-21,113.319999694824,115.290000915527,112.480003356934,112.480003356934,731000,91.7719192504883
2014-03-24,112.76000213623,113.699996948242,109.949996948242,110.5,307700,90.1564407348633
2014-03-25,111.379997253418,113.019996643066,110.970001220703,112.980003356934,316500,92.1798248291016
2014-03-26,113.779998779297,114.339996337891,111,111.040000915527,383700,90.5970153808594
2014-03-27,110.550003051758,110.860000610352,109.550003051758,110.389999389648,192400,90.0666961669922
2014-03-28,110.819999694824,112.730003356934,110.23999786377,112.199996948242,208100,91.5434646606445
2014-03-31,113.51000213623,115.51000213623,112.730003356934,113.480003356934,333900,92.5877990722656
2014-04-01,113.879997253418,114.040000915527,113.150001525879,113.949996948242,296900,92.9712753295898
2014-04-02,114.139999389648,114.680000305176,113.370002746582,113.540000915527,328700,92.6367416381836
2014-04-03,114.180000305176,114.370002746582,113.160003662109,113.800003051758,256600,92.8488845825195
2014-04-04,114.709999084473,115.26000213623,111.669998168945,111.800003051758,273600,91.2170944213867
2014-04-07,111.790000915527,111.870002746582,109.150001525879,109.879997253418,340300,89.6505813598633
2014-04-08,109.830001831055,110.73999786377,108.819999694824,110.330001831055,297700,90.0177230834961
2014-04-09,110.680000305176,112.319999694824,110.400001525879,112.230003356934,192800,91.5679244995117
2014-04-10,112.110000610352,112.410003662109,109.779998779297,110.01000213623,235000,89.7566223144531
2014-04-11,109.550003051758,110.379997253418,109.330001831055,109.360000610352,231400,89.2262878417969
2014-04-14,110.319999694824,110.430000305176,109.209999084473,109.889999389648,237000,89.6587524414062
2014-04-15,109.919998168945,110.889999389648,108.940002441406,110.529998779297,252100,90.1809005737305
2014-04-16,111.269996643066,112.610000610352,111.169998168945,112.559997558594,230500,91.8371963500977
2014-04-17,113.75,116.169998168945,112.819999694824,115.940002441406,404000,94.5949096679688
2014-04-21,115.75,116.610000610352,114.779998779297,116.370002746582,337800,94.9457397460938
2014-04-22,116.839996337891,117.519996643066,116.269996643066,117,311900,95.4597396850586
2014-04-23,116.839996337891,117.889999389648,116.629997253418,116.910003662109,261500,95.3863296508789
2014-04-24,117.639999389648,117.75,116.23999786377,117.059997558594,307500,95.5086975097656
2014-04-25,116.610000610352,116.839996337891,115.209999084473,115.470001220703,259300,94.2114334106445
2014-04-28,116.339996337891,116.569999694824,113.470001220703,115.080001831055,408600,93.893196105957
2014-04-29,115.830001831055,115.919998168945,114.25,115,390600,93.8279418945312
2014-04-30,115.089996337891,116.550003051758,114.639999389648,116,339900,94.6438522338867
2014-05-01,115.839996337891,116.169998168945,114.98999786377,116.01000213623,459800,94.6520080566406
2014-05-02,115.959999084473,116.900001525879,115.300003051758,115.370002746582,329700,94.1298294067383
2014-05-05,115.5,116.699996948242,115.459999084473,116.01000213623,331000,94.6520080566406
2014-05-06,115.610000610352,116.480003356934,115.110000610352,115.269996643066,396400,94.0482559204102
2014-05-07,115.470001220703,116.180000305176,114.559997558594,115.76000213623,374900,94.4480514526367
2014-05-08,115.769996643066,116.680000305176,114.959999084473,115.290000915527,325100,94.064567565918
2014-05-09,115.110000610352,115.279998779297,113.699996948242,114.790000915527,434400,93.6566162109375
2014-05-12,115.48999786377,116.970001220703,115.480003356934,116.680000305176,283600,95.1986770629883
2014-05-13,117.029998779297,117.349998474121,116.169998168945,116.300003051758,336900,94.8886260986328
2014-05-14,116.370002746582,116.389999389648,115.26000213623,115.529998779297,221500,94.2603607177734
2014-05-15,115.120002746582,115.120002746582,112.709999084473,113.959999084473,357400,92.9794311523438
2014-05-16,116.839996337891,116.919998168945,113.470001220703,114.959999084473,382800,94.1588668823242
2014-05-19,114.339996337891,115.790000915527,114.139999389648,115.519996643066,217300,94.6175384521484
2014-05-20,115.860000610352,115.930000305176,112.629997253418,113.25,259600,92.7582778930664
2014-05-21,113.610000610352,115.599998474121,113.26000213623,115.300003051758,348800,94.4373550415039
2014-05-22,115.309997558594,115.860000610352,114.779998779297,114.849998474121,202700,94.0687561035156
2014-05-23,114.889999389648,115.949996948242,114.48999786377,115.830001831055,192700,94.871467590332
2014-05-27,116.069999694824,117.180000305176,116.019996643066,116.319999694824,205600,95.2728042602539
2014-05-28,116.370002746582,117.129997253418,116.169998168945,116.75,356300,95.6249771118164
2014-05-29,116.819999694824,117.220001220703,116.190002441406,117,284100,95.8297500610352
2014-05-30,116.540000915527,117.48999786377,116.540000915527,117.269996643066,196200,96.0509033203125
2014-06-02,117.559997558594,118.120002746582,116.410003662109,117.830001831055,299700,96.5095825195312
2014-06-03,117.830001831055,117.830001831055,116.800003051758,116.98999786377,194900,95.821533203125
2014-06-04,117.220001220703,117.220001220703,116.230003356934,116.279998779297,250700,95.2400283813477
2014-06-05,116.330001831055,117.25,116.150001525879,116.800003051758,478400,95.6659545898438
2014-06-06,117.160003662109,118.51000213623,116.800003051758,118.25,268800,96.8535690307617
2014-06-09,117.930000305176,119.080001831055,117.319999694824,118.529998779297,233400,97.0828857421875
2014-06-10,118.860000610352,118.870002746582,117.690002441406,118.540000915527,166800,97.0911102294922
2014-06-11,118.050003051758,118.050003051758,117.300003051758,117.839996337891,101900,96.5177612304688
2014-06-12,117.680000305176,117.839996337891,116.480003356934,116.660003662109,140000,95.55126953125
2014-06-13,117.23999786377,117.410003662109,116.480003356934,116.819999694824,115500,95.6823501586914
2014-06-16,116.430000305176,116.75,115.830001831055,116.580001831055,132400,95.4857406616211
2014-06-17,116.160003662109,117.919998168945,116.160003662109,117.769996643066,236900,96.4604110717773
2014-06-18,117.669998168945,118.720001220703,116.819999694824,118.650001525879,231400,97.1812057495117
2014-06-19,118.51000213623,118.849998474121,117.25,118.73999786377,168400,97.2548904418945
2014-06-20,118.940002441406,119.459999084473,118.379997253418,119.459999084473,605900,97.8446044921875
2014-06-23,119.529998779297,119.569999694824,118,118.269996643066,220100,96.8699340820312
2014-06-24,118.01000213623,118.819999694824,117.169998168945,117.23999786377,351300,96.0262985229492
2014-06-25,117.089996337891,118.220001220703,116.73999786377,118.110000610352,200300,96.738899230957
2014-06-26,118.01000213623,118.349998474121,116.819999694824,118.269996643066,180400,96.8699340820312
2014-06-27,117.889999389648,119,117.889999389648,118.650001525879,278300,97.1812057495117
2014-06-30,118.51000213623,118.849998474121,117.769996643066,118.519996643066,218200,97.07470703125
2014-07-01,118.660003662109,120,118.269996643066,119.629997253418,194300,97.98388671875
2014-07-02,119.379997253418,120.400001525879,118.769996643066,119.309997558594,196500,97.7217636108398
2014-07-03,119.720001220703,120.440002441406,119.610000610352,120.360000610352,89700,98.5818023681641
2014-07-07,119.599998474121,120.220001220703,118.819999694824,119.410003662109,182100,97.8036575317383
2014-07-08,119.309997558594,119.330001831055,118.290000915527,118.769996643066,176400,97.2794570922852
2014-07-09,119.290000915527,119.370002746582,118.839996337891,119.180000305176,175700,97.6152877807617
2014-07-10,117.430000305176,118.430000305176,117.360000610352,117.839996337891,144400,96.5177612304688
2014-07-11,118.050003051758,118.199996948242,117.48999786377,118.169998168945,224100,96.7880401611328
2014-07-14,119.129997253418,119.980003356934,118.660003662109,119.169998168945,326200,97.6070785522461
2014-07-15,118.690002441406,119.779998779297,118.190002441406,118.470001220703,334200,97.0337448120117
2014-07-16,119,119.529998779297,118.120002746582,119.040000915527,331100,97.5006332397461
2014-07-17,123,126.589996337891,122.51000213623,123.870002746582,969800,101.456657409668
2014-07-18,124.019996643066,124.769996643066,123.5,123.629997253418,689700,101.260093688965
2014-07-21,122.730003356934,123.76000213623,122.730003356934,122.930000305176,384800,100.68675994873
2014-07-22,123.690002441406,124.459999084473,123.349998474121,123.650001525879,371300,101.276481628418
2014-07-23,123.800003051758,124.029998779297,122.919998168945,123.300003051758,378000,100.989791870117
2014-07-24,123.589996337891,123.76000213623,122.629997253418,123.529998779297,423900,101.178169250488
2014-07-25,123.709999084473,124.879997253418,123.339996337891,124.669998168945,387900,102.111915588379
2014-07-28,124.300003051758,125.01000213623,123.410003662109,124.330001831055,558800,101.833435058594
2014-07-29,124.599998474121,125.110000610352,123.589996337891,123.610000610352,587400,101.243713378906
2014-07-30,123.839996337891,124.279998779297,122.050003051758,123.040000915527,319600,100.776840209961
2014-07-31,121.959999084473,122.339996337891,120.110000610352,120.199996948242,379000,98.4507369995117
2014-08-01,120.180000305176,120.620002746582,118.410003662109,119.75,396300,98.082160949707
2014-08-04,120.209999084473,121.480003356934,119.330001831055,121.190002441406,651900,99.261604309082
2014-08-05,120.699996948242,121.199996948242,119.059997558594,119.440002441406,384000,97.828239440918
2014-08-06,119,119.370002746582,118.279998779297,118.959999084473,446100,97.4351043701172
2014-08-07,119.709999084473,119.709999084473,118.76000213623,119.169998168945,368300,97.6070785522461
2014-08-08,119.300003051758,121.279998779297,118.949996948242,121.23999786377,279000,99.3025512695312
2014-08-11,121.709999084473,122.449996948242,121.419998168945,121.75,201800,99.7202682495117
2014-08-12,121.930000305176,122.819999694824,121.819999694824,122.279998779297,262900,100.154373168945
2014-08-13,122.730003356934,123.889999389648,122.410003662109,123.589996337891,307300,101.227333068848
2014-08-14,123.849998474121,124.569999694824,123.809997558594,124.550003051758,247600,102.013641357422
2014-08-15,125,125,123.069999694824,123.849998474121,376700,101.440307617188
2014-08-18,124.51000213623,125.180000305176,124.040000915527,125.029998779297,165500,102.406776428223
2014-08-19,125.120002746582,125.839996337891,125.040000915527,125.449996948242,207000,102.750793457031
2014-08-20,125.470001220703,126.599998474121,125.169998168945,126.339996337891,266300,103.479736328125
2014-08-21,125.76000213623,126.209999084473,125.110000610352,126,259200,103.56192779541
2014-08-22,125.75,125.940002441406,124.809997558594,125,292300,102.740013122559
2014-08-25,125.449996948242,126,124.910003662109,125.849998474121,161200,103.438659667969
2014-08-26,125.690002441406,125.949996948242,124.919998168945,125.019996643066,183900,102.756446838379
2014-08-27,124.98999786377,125.220001220703,124.330001831055,124.949996948242,192600,102.698905944824
2014-08-28,124.660003662109,125.400001525879,123.879997253418,125.230003356934,221000,102.929077148438
2014-08-29,125.440002441406,125.5,124.669998168945,124.949996948242,308900,102.698905944824
2014-09-02,125.290000915527,125.870002746582,124.819999694824,125.430000305176,428500,103.093437194824
2014-09-03,126,126.339996337891,125.610000610352,126.080001831055,412800,103.62769317627
2014-09-04,126.290000915527,127.319999694824,125.660003662109,126.01000213623,261800,103.57014465332
2014-09-05,126.019996643066,127.019996643066,125.139999389648,127.01000213623,241900,104.392066955566
2014-09-08,126.870002746582,126.970001220703,125.069999694824,125.629997253418,471800,103.257820129395
2014-09-09,125.75,126.059997558594,124.940002441406,124.98999786377,350600,102.731796264648
2014-09-10,125.160003662109,125.660003662109,124.269996643066,125.290000915527,216400,102.978370666504
2014-09-11,124.959999084473,125.470001220703,124.690002441406,125.220001220703,366100,102.920829772949
2014-09-12,125.269996643066,125.870002746582,124.900001525879,125.730003356934,388400,103.340019226074
2014-09-15,125.599998474121,125.769996643066,124.830001831055,125.360000610352,203800,103.035903930664
2014-09-16,125.389999389648,126.160003662109,124.400001525879,125.839996337891,260400,103.430419921875
2014-09-17,126.26000213623,126.449996948242,124.300003051758,124.98999786377,295000,102.731796264648
2014-09-18,125.26000213623,126,124.550003051758,125.330001831055,374700,103.011245727539
2014-09-19,126.220001220703,126.220001220703,123.610000610352,123.849998474121,577500,101.794815063477
2014-09-22,123.459999084473,123.459999084473,122.370002746582,122.819999694824,286000,100.948257446289
2014-09-23,122.669998168945,123.269996643066,121.900001525879,121.919998168945,366900,100.20849609375
2014-09-24,121.970001220703,123.160003662109,121.449996948242,122.919998168945,355300,101.030418395996
2014-09-25,122.419998168945,122.419998168945,120.540000915527,120.629997253418,337600,99.1482086181641
2014-09-26,121.209999084473,122.080001831055,120.639999389648,121.75,307500,100.068778991699
2014-09-29,120.76000213623,121.559997558594,120.540000915527,121.379997253418,309400,99.7646560668945
2014-09-30,121.050003051758,121.680000305176,120.430000305176,121.080001831055,415100,99.5180969238281
2014-10-01,120.980003356934,120.980003356934,118.139999389648,118.529998779297,461300,97.4221954345703
2014-10-02,118.680000305176,119.440002441406,117.470001220703,118.419998168945,312000,97.3317794799805
2014-10-03,119,120.919998168945,118.889999389648,120.900001525879,412300,99.3701477050781
2014-10-06,121,121.839996337891,120.610000610352,120.879997253418,479000,99.3537139892578
2014-10-07,120.040000915527,120.400001525879,118.169998168945,118.25,289500,97.1920547485352
2014-10-08,118.019996643066,120.300003051758,117.300003051758,120.110000610352,304700,98.720817565918
2014-10-09,120.589996337891,120.73999786377,117.580001831055,117.800003051758,298700,96.8221969604492
2014-10-10,118.01000213623,118.01000213623,115.76000213623,115.779998779297,320500,95.1619110107422
2014-10-13,116,116.519996643066,113.190002441406,113.279998779297,515600,93.1071014404297
2014-10-14,113.730003356934,116.23999786377,113.730003356934,114.699996948242,350000,94.2742538452148
2014-10-15,112.870002746582,115.050003051758,111.279998779297,114.540000915527,679400,94.1427383422852
2014-10-16,115.360000610352,122.660003662109,113.819999694824,121.849998474121,1089900,100.15096282959
2014-10-17,121.73999786377,123.080001831055,120.790000915527,122.349998474121,819000,100.56192779541
2014-10-20,122.430000305176,124.48999786377,121.980003356934,124.360000610352,551100,102.213958740234
2014-10-21,125,127.809997558594,124.919998168945,127.790000915527,539500,105.033187866211
2014-10-22,128.009994506836,128.649993896484,125.599998474121,125.650001525879,524100,103.274269104004
2014-10-23,127.370002746582,128.789993286133,127.150001525879,127.629997253418,479300,104.901664733887
2014-10-24,127.769996643066,128.649993896484,126.910003662109,128.240005493164,292300,105.403038024902
2014-10-27,127.470001220703,128.009994506836,126.720001220703,127.949996948242,220800,105.164695739746
2014-10-28,128.649993896484,130.279998779297,128.649993896484,130.179992675781,360800,106.997535705566
2014-10-29,130.169998168945,130.759994506836,128.160003662109,129.419998168945,309900,106.372901916504
2014-10-30,128.929992675781,135.699996948242,125,130.5,304500,107.260604858398
2014-10-31,132.410003662109,132.410003662109,130.869995117188,132.139999389648,332500,108.608489990234
2014-11-03,131.770004272461,133.259994506836,131.369995117188,132.619995117188,255100,109.003059387207
2014-11-04,132.130004882812,133.119995117188,131.800003051758,132.809997558594,331800,109.159233093262
2014-11-05,133.869995117188,134.369995117188,133,134.350006103516,279500,110.424964904785
2014-11-06,134.449996948242,135.720001220703,133.960006713867,135.600006103516,367800,111.452377319336
2014-11-07,136.539993286133,137.429992675781,134.139999389648,135.119995117188,898400,111.057830810547
2014-11-10,135.119995117188,136.059997558594,134.509994506836,135.759994506836,442700,111.583908081055
2014-11-11,135.949996948242,136.419998168945,134.919998168945,135.710006713867,325800,111.542762756348
2014-11-12,135.929992675781,136.410003662109,134.970001220703,136.039993286133,326000,111.813995361328
2014-11-13,135.740005493164,136.220001220703,134.770004272461,135.580001831055,318300,111.435913085938
2014-11-14,134.990005493164,135.809997558594,134.389999389648,135.339996337891,436600,111.238662719727
2014-11-17,134.690002441406,135.289993286133,134.190002441406,134.889999389648,372800,110.868804931641
2014-11-18,135,136.490005493164,134.75,136.020004272461,272100,111.797584533691
2014-11-19,135.729995727539,136.300003051758,134.5,135.779998779297,402300,111.600296020508
2014-11-20,134.759994506836,136.460006713867,134.559997558594,136.289993286133,296600,112.458465576172
2014-11-21,137.539993286133,137.830001831055,135.039993286133,135.720001220703,483300,111.988151550293
2014-11-24,136,137,135.820007324219,136.5,327500,112.631713867188
2014-11-25,136.029998779297,137.059997558594,134.339996337891,135.729995727539,2065600,111.996368408203
2014-11-26,135.839996337891,136.169998168945,134.839996337891,136.080001831055,264400,112.285163879395
2014-11-28,136.320007324219,136.75,134.639999389648,135.330001831055,181000,111.666351318359
2014-12-01,135,135.330001831055,133.380004882812,133.470001220703,368400,110.131546020508
2014-12-02,134.089996337891,135.5,133.649993896484,135.330001831055,274300,111.666351318359
2014-12-03,135.899993896484,137.770004272461,135.539993286133,137.509994506836,290400,113.465118408203
2014-12-04,137.25,137.580001831055,136.029998779297,136.550003051758,198700,112.673004150391
2014-12-05,136.559997558594,137.449996948242,136.339996337891,136.770004272461,281100,112.854522705078
2014-12-08,136.830001831055,137.559997558594,135.389999389648,135.919998168945,252800,112.153160095215
2014-12-09,134,136.389999389648,133.990005493164,136.270004272461,230200,112.441947937012
2014-12-10,135.570007324219,136.449996948242,134.169998168945,134.660003662109,275800,111.113487243652
2014-12-11,135.029998779297,136.75,134.419998168945,134.699996948242,258400,111.146469116211
2014-12-12,133.949996948242,134.460006713867,132.539993286133,132.649993896484,491500,109.454925537109
2014-12-15,133.529998779297,134.429992675781,131.929992675781,132.570007324219,283000,109.388946533203
2014-12-16,132.289993286133,135.080001831055,132.289993286133,132.529998779297,300800,109.355926513672
2014-12-17,132.860000610352,134.419998168945,131.380004882812,134.229995727539,304900,110.758674621582
2014-12-18,136.369995117188,136.960006713867,135.309997558594,136.949996948242,396100,113.003074645996
2014-12-19,137.770004272461,137.830001831055,136.669998168945,136.960006713867,488100,113.011306762695
2014-12-22,137.440002441406,138,136.979995727539,137.949996948242,201500,113.828201293945
2014-12-23,138.330001831055,139.490005493164,137.949996948242,139.089996337891,166700,114.768852233887
2014-12-24,139.350006103516,139.589996337891,138.820007324219,139.089996337891,63700,114.768852233887
2014-12-26,139.419998168945,140.220001220703,139.289993286133,139.350006103516,96800,114.983383178711
2014-12-29,139.320007324219,139.979995727539,138.729995727539,138.970001220703,210700,114.669822692871
2014-12-30,138.649993896484,138.979995727539,137.919998168945,138.199996948242,155400,114.034477233887
2014-12-31,138.740005493164,139.169998168945,136.559997558594,136.740005493164,212000,112.829750061035
2015-01-02,136.850006103516,137.690002441406,134.820007324219,136.289993286133,219300,112.458465576172
2015-01-05,135.240005493164,136.039993286133,133.710006713867,133.839996337891,437300,110.436859130859
2015-01-06,133.839996337891,134.570007324219,131.770004272461,133.429992675781,441500,110.098541259766
2015-01-07,134.149993896484,135.070007324219,133.5,134.270004272461,327100,110.791641235352
2015-01-08,135.149993896484,137.5,135.149993896484,137.330001831055,273800,113.316589355469
2015-01-09,137.580001831055,138.029998779297,135.630004882812,135.729995727539,228900,111.996368408203
2015-01-12,135.619995117188,136.270004272461,133.559997558594,134,282800,110.568878173828
2015-01-13,135.130004882812,136.529998779297,132.649993896484,133.869995117188,285500,110.461608886719
2015-01-14,132.770004272461,134.899993896484,132.639999389648,134.789993286133,390600,111.220726013184
2015-01-15,135.259994506836,135.759994506836,133,133.220001220703,270300,109.925270080566
2015-01-16,133.039993286133,133.389999389648,131.100006103516,132.559997558594,458600,109.380699157715
2015-01-20,132.800003051758,133.389999389648,131.229995727539,132.75,240500,109.537437438965
2015-01-21,132.220001220703,134.139999389648,131.649993896484,133.800003051758,298200,110.403861999512
2015-01-22,134.039993286133,135.289993286133,133.380004882812,134.880004882812,349100,111.295028686523
2015-01-23,134.929992675781,135.369995117188,134.190002441406,134.339996337891,219900,110.84944152832
2015-01-26,133.960006713867,135.220001220703,133.559997558594,134.899993896484,258400,111.311515808105
2015-01-27,133.520004272461,134.179992675781,132.25,133.149993896484,262900,109.867500305176
2015-01-28,133.470001220703,134.289993286133,131.809997558594,132.020004272461,283900,108.935111999512
