"Fecha","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
2014-01-24,106.75,106.849998474121,104.889999389648,104.889999389648,833600,72.5899505615234
2014-01-27,104.949996948242,105.629997253418,103.930000305176,104.309997558594,809800,72.1885299682617
2014-01-28,104.360000610352,105.98999786377,104.360000610352,105.319999694824,762000,72.8875122070312
2014-01-29,104.860000610352,106.839996337891,104.190002441406,105.800003051758,1056800,73.2197189331055
2014-01-30,106.529998779297,108.339996337891,106.480003356934,108,872400,74.7422561645508
2014-01-31,107.029998779297,108.629997253418,106.639999389648,108.089996337891,1013600,74.8045272827148
2014-02-03,107.930000305176,108.419998168945,105.819999694824,106.059997558594,830100,73.3996276855469
2014-02-04,106.669998168945,107.940002441406,105.940002441406,107.73999786377,915800,74.5622940063477
2014-02-05,107.580001831055,107.720001220703,106.190002441406,106.730003356934,717400,73.8633117675781
2014-02-06,106.980003356934,108.660003662109,106.769996643066,108.48999786377,953600,75.0813293457031
2014-02-07,108.919998168945,109.98999786377,107.919998168945,109.180000305176,1089000,75.5588836669922
2014-02-10,109.150001525879,110.23999786377,108.410003662109,109.919998168945,738100,76.0709991455078
2014-02-11,109.680000305176,110.379997253418,109.319999694824,109.639999389648,990100,75.8772048950195
2014-02-12,109.720001220703,110.290000915527,109.029998779297,110.129997253418,503600,76.2163238525391
2014-02-13,109.470001220703,111.23999786377,109.470001220703,110.110000610352,726700,76.2024841308594
2014-02-14,110.209999084473,111.230003356934,109.73999786377,110.959999084473,361500,76.7907333374023
2014-02-18,110.769996643066,111.349998474121,109.849998474121,111.319999694824,690100,77.0398788452148
2014-02-19,110.930000305176,111.970001220703,110.480003356934,110.839996337891,515100,76.7076644897461
2014-02-20,110.860000610352,111.73999786377,110.040000915527,110.660003662109,655300,76.583122253418
2014-02-21,110.699996948242,111.690002441406,110.300003051758,110.910003662109,582900,76.7561264038086
2014-02-24,110.910003662109,111.540000915527,110.599998474121,110.629997253418,694500,76.5623474121094
2014-02-25,110.669998168945,112.720001220703,110.25,112.099998474121,836700,77.5796813964844
2014-02-26,112.580001831055,112.940002441406,110.980003356934,111.400001525879,625200,77.0952224731445
2014-02-27,111.360000610352,112.25,109.730003356934,110.930000305176,717800,76.7699508666992
2014-02-28,110.790000915527,112.959999084473,110.589996337891,112.430000305176,1083900,77.8080520629883
2014-03-03,111.980003356934,112.839996337891,110.980003356934,112.169998168945,639700,77.6280975341797
2014-03-04,113,114.059997558594,112.559997558594,113.589996337891,938700,78.6108245849609
2014-03-05,113.470001220703,113.669998168945,111.160003662109,112.98999786377,903700,78.1955871582031
2014-03-06,113.459999084473,113.459999084473,111.610000610352,112.440002441406,764400,77.8149719238281
2014-03-07,112.440002441406,112.440002441406,110.169998168945,110.940002441406,903700,76.7769012451172
2014-03-10,110.849998474121,111.059997558594,109.940002441406,110.680000305176,688400,76.5969467163086
2014-03-11,111.480003356934,113.720001220703,111.230003356934,112.910003662109,1205600,78.1402435302734
2014-03-12,112.169998168945,113,111.430000305176,111.569999694824,820200,77.212890625
2014-03-13,111.870002746582,111.900001525879,110.769996643066,111.650001525879,639500,77.2682495117188
2014-03-14,111.589996337891,112.790000915527,111.400001525879,111.849998474121,487100,77.4066848754883
2014-03-17,112.300003051758,113,111.669998168945,112.190002441406,645400,77.6419525146484
2014-03-18,112.23999786377,113.290000915527,111.870002746582,113.209999084473,588000,78.3478698730469
2014-03-19,113.379997253418,114.440002441406,111.370002746582,112,1119700,77.5104675292969
2014-03-20,111.449996948242,112.879997253418,110.48999786377,112.839996337891,891700,78.0917816162109
2014-03-21,113.870002746582,114.589996337891,112.669998168945,113.949996948242,1095000,78.8599700927734
2014-03-24,113.970001220703,114.139999389648,112.180000305176,113.160003662109,745800,78.3132553100586
2014-03-25,113.610000610352,114.050003051758,112.879997253418,113.639999389648,482200,78.6454391479492
2014-03-26,113.800003051758,113.919998168945,112.169998168945,112.339996337891,955000,77.7457809448242
2014-03-27,111.629997253418,113.110000610352,111.389999389648,113.040000915527,776500,78.6854705810547
2014-03-28,113.379997253418,114.190002441406,113.379997253418,113.889999389648,522600,79.2771530151367
2014-03-31,114.199996948242,115.199996948242,113.199996948242,114.529998779297,685000,79.72265625
2014-04-01,114.580001831055,115.76000213623,113.819999694824,115.709999084473,884100,80.5440521240234
2014-04-02,115.360000610352,116.25,114.900001525879,115.5,787200,80.3978652954102
2014-04-03,115.690002441406,115.919998168945,114.839996337891,115.5,612600,80.3978652954102
2014-04-04,114.790000915527,117,114.790000915527,116.309997558594,782700,80.961669921875
2014-04-07,116.199996948242,117.449996948242,115.639999389648,116.569999694824,1302800,81.1426696777344
2014-04-08,116.569999694824,117.410003662109,115.970001220703,117.26000213623,719700,81.6229476928711
2014-04-09,117.279998779297,117.48999786377,116.01000213623,116.26000213623,969200,80.926887512207
2014-04-10,116.610000610352,117.279998779297,114.230003356934,114.449996948242,965200,79.6669616699219
2014-04-11,113.959999084473,116,113.860000610352,115.349998474121,1291000,80.2934265136719
2014-04-14,115.839996337891,116.470001220703,114.23999786377,115.440002441406,775600,80.356071472168
2014-04-15,115.480003356934,117.069999694824,115.349998474121,116.790000915527,1086800,81.2957916259766
2014-04-16,117.110000610352,117.550003051758,115.889999389648,116.889999389648,1182500,81.3654098510742
2014-04-17,116.540000915527,117.48999786377,116.199996948242,117.430000305176,690700,81.7413024902344
2014-04-21,118,118.23999786377,117.120002746582,117.589996337891,677100,81.8526611328125
2014-04-22,117.330001831055,118.26000213623,117.059997558594,118.01000213623,618900,82.14501953125
2014-04-23,118.019996643066,118.5,116.959999084473,117.370002746582,835200,81.6995468139648
2014-04-24,117.519996643066,118.360000610352,117.019996643066,118.220001220703,583400,82.2912139892578
2014-04-25,118.120002746582,118.379997253418,116.980003356934,117.370002746582,455200,81.6995468139648
2014-04-28,118.099998474121,118.459999084473,117.110000610352,118.300003051758,673300,82.3469009399414
2014-04-29,118.319999694824,118.410003662109,117.220001220703,117.529998779297,600100,81.810905456543
2014-04-30,118.290000915527,118.980003356934,116.559997558594,117.139999389648,1110400,81.5394287109375
2014-05-01,117.330001831055,118.370002746582,116.470001220703,118.230003356934,813800,82.2981796264648
2014-05-02,117.930000305176,118.970001220703,117.199996948242,117.849998474121,1194600,82.0336532592773
2014-05-05,117.48999786377,118.169998168945,117.230003356934,117.800003051758,711900,81.9988784790039
2014-05-06,117.629997253418,117.900001525879,116.910003662109,117.059997558594,854200,81.4837341308594
2014-05-07,117.73999786377,118.940002441406,117.220001220703,118.699996948242,688600,82.6253356933594
2014-05-08,118.660003662109,119.5,118.519996643066,119.059997558594,496000,82.8759231567383
2014-05-09,119.660003662109,120.160003662109,118.639999389648,119.430000305176,683400,83.1334381103516
2014-05-12,119.529998779297,119.98999786377,119.059997558594,119.790000915527,583600,83.3840484619141
2014-05-13,120,120.540000915527,118.300003051758,118.76000213623,585300,82.6670913696289
2014-05-14,118.940002441406,119.110000610352,117.930000305176,118.779998779297,493600,82.681022644043
2014-05-15,118.680000305176,119.199996948242,117.599998474121,119.169998168945,865200,82.9524917602539
2014-05-16,118.699996948242,120.180000305176,118.230003356934,120.139999389648,757500,83.6276779174805
2014-05-19,119.879997253418,120.199996948242,118.699996948242,120,776100,83.5302429199219
2014-05-20,119.73999786377,120.330001831055,119.449996948242,119.800003051758,826600,83.3910140991211
2014-05-21,120.900001525879,121.050003051758,119.089996337891,119.150001525879,505400,82.9385681152344
2014-05-22,119.129997253418,119.410003662109,118.059997558594,118.26000213623,446800,82.3190383911133
2014-05-23,118.669998168945,119.269996643066,118.360000610352,118.910003662109,676400,82.7715148925781
2014-05-27,119,120.440002441406,118.830001831055,120.430000305176,600200,83.8295516967773
2014-05-28,120.129997253418,120.129997253418,118.449996948242,119.300003051758,465000,83.04296875
2014-05-29,119.209999084473,119.599998474121,118.779998779297,119.480003356934,377900,83.1682662963867
2014-05-30,119.540000915527,120.680000305176,119.51000213623,120.680000305176,1143100,84.0035705566406
2014-06-02,120.470001220703,121.430000305176,120.199996948242,120.900001525879,507300,84.1567306518555
2014-06-03,120.589996337891,120.809997558594,119.830001831055,119.98999786377,416600,83.5232849121094
2014-06-04,119.730003356934,120.620002746582,119.180000305176,120.309997558594,529500,83.7460250854492
2014-06-05,120.349998474121,122.029998779297,119.980003356934,121.949996948242,769400,84.8875885009766
2014-06-06,121.940002441406,122,121.300003051758,121.900001525879,668600,84.8528137207031
2014-06-09,121.900001525879,122.400001525879,119.190002441406,119.73999786377,838100,83.349250793457
2014-06-10,119.400001525879,119.910003662109,117.709999084473,117.949996948242,905100,82.1032638549805
2014-06-11,117.879997253418,118.139999389648,116.769996643066,117,938200,81.4419784545898
2014-06-12,113.620002746582,117.040000915527,113.620002746582,116.25,1363700,80.919921875
2014-06-13,116.620002746582,117.25,115.720001220703,116.809997558594,1082000,81.3097229003906
2014-06-16,116.980003356934,117.470001220703,115.639999389648,116,878800,80.7458953857422
2014-06-17,115.589996337891,115.639999389648,114.400001525879,114.98999786377,1095900,80.0428466796875
2014-06-18,115.230003356934,117.190002441406,114.660003662109,116.949996948242,845700,81.4071807861328
2014-06-19,117.190002441406,118.069999694824,116.639999389648,118.029998779297,856300,82.1589431762695
2014-06-20,118.150001525879,118.559997558594,117.150001525879,118.389999389648,1021400,82.4095458984375
2014-06-23,118.23999786377,118.879997253418,117.900001525879,118.25,698000,82.3120880126953
2014-06-24,118.019996643066,118.73999786377,117.540000915527,118.73999786377,979900,82.6531753540039
2014-06-25,118.319999694824,118.879997253418,117.830001831055,118.319999694824,798600,82.3608245849609
2014-06-26,117.449996948242,117.690002441406,116.860000610352,117.309997558594,656300,82.1088333129883
2014-06-27,117.379997253418,118.529998779297,116.980003356934,118.529998779297,845800,82.9627838134766
2014-06-30,118.230003356934,118.589996337891,117.330001831055,118.180000305176,694800,82.7177886962891
2014-07-01,118.349998474121,119.120002746582,117.639999389648,118.519996643066,767100,82.9557723999023
2014-07-02,118.169998168945,118.610000610352,117.589996337891,117.940002441406,630400,82.5497970581055
2014-07-03,117.809997558594,117.98999786377,116.970001220703,117.379997253418,728200,82.157829284668
2014-07-07,117.529998779297,118.800003051758,117.110000610352,118.559997558594,1041200,82.9837417602539
2014-07-08,118.529998779297,118.900001525879,118.190002441406,118.599998474121,526300,83.0117645263672
2014-07-09,118.690002441406,118.900001525879,117.73999786377,118.629997253418,474900,83.0327606201172
2014-07-10,117.930000305176,120.190002441406,117.930000305176,119.690002441406,736800,83.7746734619141
2014-07-11,119.690002441406,119.690002441406,118.910003662109,119.419998168945,458500,83.5857086181641
2014-07-14,119.519996643066,120.440002441406,119.190002441406,120.370002746582,660700,84.2506332397461
2014-07-15,120.389999389648,120.720001220703,119.650001525879,120.449996948242,415000,84.3066253662109
2014-07-16,120.550003051758,121.169998168945,120.23999786377,120.790000915527,418100,84.5445938110352
2014-07-17,120.699996948242,121.110000610352,120.190002441406,120.319999694824,560000,84.2156295776367
2014-07-18,120.699996948242,121.839996337891,120.449996948242,121.690002441406,543900,85.1745223999023
2014-07-21,121.199996948242,121.599998474121,120.879997253418,121,473800,84.6915969848633
2014-07-22,121.550003051758,121.900001525879,121.349998474121,121.680000305176,659900,85.1675491333008
2014-07-23,121.849998474121,121.849998474121,121.059997558594,121.209999084473,531400,84.8385543823242
2014-07-24,121.540000915527,121.790000915527,120.720001220703,121.290000915527,601400,84.8945770263672
2014-07-25,120.800003051758,121.25,119.790000915527,120.080001831055,655200,84.0476531982422
2014-07-28,120.470001220703,122,120.370002746582,121.449996948242,604500,85.0065536499023
2014-07-29,121.26000213623,121.349998474121,119.879997253418,120.51000213623,568700,84.3486175537109
2014-07-30,120.349998474121,121.910003662109,120.25,120.980003356934,700400,84.6775817871094
2014-07-31,120.709999084473,121.290000915527,119.379997253418,119.449996948242,715100,83.6066818237305
2014-08-01,119.519996643066,120.069999694824,118.720001220703,118.779998779297,518900,83.1377563476562
2014-08-04,118.819999694824,120.23999786377,118.080001831055,119.819999694824,542600,83.8656692504883
2014-08-05,119.180000305176,119.639999389648,117.76000213623,118.309997558594,710600,82.8087844848633
2014-08-06,118.209999084473,119.230003356934,118.069999694824,118.959999084473,637100,83.2637557983398
2014-08-07,119.169998168945,119.800003051758,118.430000305176,118.669998168945,456300,83.0607452392578
2014-08-08,119.800003051758,120.120002746582,118.459999084473,120.050003051758,515600,84.0266647338867
2014-08-11,120.610000610352,121.379997253418,120.160003662109,120.650001525879,482500,84.4466094970703
2014-08-12,120.51000213623,120.970001220703,120.099998474121,120.51000213623,360900,84.3486175537109
2014-08-13,120.75,122.180000305176,120.540000915527,121.480003356934,453900,85.0275573730469
2014-08-14,121.769996643066,122,120.870002746582,120.930000305176,450100,84.6426162719727
2014-08-15,121.339996337891,121.660003662109,120.309997558594,120.540000915527,598400,84.3696136474609
2014-08-18,121.23999786377,122.5,120.889999389648,122.419998168945,533900,85.6854934692383
2014-08-19,122.550003051758,123.150001525879,121.790000915527,122.940002441406,381800,86.049446105957
2014-08-20,122.580001831055,123.800003051758,121.889999389648,123.410003662109,405600,86.3784255981445
2014-08-21,123.410003662109,124.040000915527,122.709999084473,122.98999786377,470500,86.0844421386719
2014-08-22,122.849998474121,123.339996337891,121.220001220703,121.980003356934,335000,85.3775100708008
2014-08-25,122.720001220703,122.720001220703,120.830001831055,121.379997253418,422700,84.9575576782227
2014-08-26,121.360000610352,121.959999084473,121.040000915527,121.139999389648,454200,84.7895660400391
2014-08-27,121.349998474121,122.220001220703,121.180000305176,121.48999786377,449600,85.0345687866211
2014-08-28,121.290000915527,121.669998168945,120.730003356934,121.069999694824,437900,84.7405624389648
2014-08-29,121.269996643066,121.519996643066,120.669998168945,121.419998168945,814900,84.9855575561523
2014-09-02,121.269996643066,121.889999389648,121.029998779297,121.230003356934,565300,84.8525772094727
2014-09-03,121.730003356934,122.300003051758,121.230003356934,121.849998474121,520600,85.2865295410156
2014-09-04,121.769996643066,122.370002746582,120.309997558594,120.669998168945,624100,84.4606094360352
2014-09-05,120.779998779297,122.889999389648,120.779998779297,122.790000915527,571000,85.944450378418
2014-09-08,122.910003662109,123.330001831055,122.230003356934,122.660003662109,318500,85.8534698486328
2014-09-09,122.330001831055,122.819999694824,121.110000610352,121.400001525879,357900,84.9715423583984
2014-09-10,120.980003356934,121.040000915527,118.900001525879,119.050003051758,602900,83.3267059326172
2014-09-11,118.910003662109,119.589996337891,118.529998779297,119.279998779297,452800,83.487678527832
2014-09-12,119,119.01000213623,114.550003051758,115.300003051758,1078900,80.7019882202148
2014-09-15,115.550003051758,116.050003051758,114.160003662109,114.860000610352,686300,80.3940200805664
2014-09-16,114.98999786377,116.769996643066,114.440002441406,116.309997558594,781400,81.4088973999023
2014-09-17,117.26000213623,118.669998168945,117.089996337891,117.940002441406,1113500,82.5497970581055
2014-09-18,118.930000305176,118.930000305176,117.040000915527,117.360000610352,749300,82.1438293457031
2014-09-19,117.98999786377,117.98999786377,116.98999786377,117.209999084473,984600,82.0388488769531
2014-09-22,116.800003051758,117.569999694824,116.389999389648,116.480003356934,535600,81.5278930664062
2014-09-23,116.180000305176,116.620002746582,115.300003051758,115.459999084473,739000,80.8139724731445
2014-09-24,115.269996643066,117.029998779297,114.889999389648,115.110000610352,847800,80.5689926147461
2014-09-25,115.410003662109,115.529998779297,113.610000610352,113.660003662109,1379000,79.5540771484375
2014-09-26,112.839996337891,115.669998168945,112.75,115.25,984500,81.1309661865234
2014-09-29,115.669998168945,115.889999389648,114.319999694824,115.870002746582,1054600,81.5674057006836
2014-09-30,115.900001525879,116.309997558594,114.860000610352,115.76000213623,1036500,81.4899749755859
2014-10-01,115.440002441406,117.029998779297,115.309997558594,115.980003356934,988200,81.6448287963867
2014-10-02,115.76000213623,116.569999694824,115.440002441406,115.98999786377,829500,81.6518630981445
2014-10-03,116.330001831055,116.819999694824,115.599998474121,116.440002441406,878200,81.9686660766602
2014-10-06,116.540000915527,117.169998168945,115.889999389648,116.349998474121,624300,81.9053115844727
2014-10-07,115.900001525879,116.709999084473,115.059997558594,115.099998474121,916700,81.0253677368164
2014-10-08,115.589996337891,118.620002746582,115.300003051758,118.589996337891,1397400,83.4821624755859
2014-10-09,118.5,119.849998474121,118.080001831055,118.779998779297,1214000,83.6159210205078
2014-10-10,119.139999389648,120.709999084473,119.040000915527,119.339996337891,818400,84.010139465332
2014-10-13,119.029998779297,120.790000915527,119.029998779297,119.300003051758,739500,83.9819869995117
2014-10-14,119.669998168945,122.309997558594,119.300003051758,120.669998168945,947500,84.9464263916016
2014-10-15,120.26000213623,121.029998779297,118.110000610352,119.480003356934,1443100,84.1086807250977
2014-10-16,118.51000213623,119.370002746582,117.459999084473,118.440002441406,1239100,83.376579284668
2014-10-17,118.889999389648,119.800003051758,117.569999694824,119.559997558594,1167500,84.1649856567383
2014-10-20,119.680000305176,120.940002441406,119.370002746582,120.919998168945,594400,85.1223983764648
2014-10-21,121.290000915527,122.160003662109,120.440002441406,122.110000610352,829900,85.9600982666016
2014-10-22,122.300003051758,122.800003051758,121.620002746582,121.769996643066,792200,85.7207565307617
2014-10-23,122.199996948242,122.690002441406,121.449996948242,121.900001525879,1057900,85.8122711181641
2014-10-24,121.919998168945,122.449996948242,121.330001831055,121.849998474121,755300,85.7770767211914
2014-10-27,122,123.019996643066,121.410003662109,122.900001525879,841900,86.5162200927734
2014-10-28,122.849998474121,123.120002746582,121.910003662109,123.120002746582,789500,86.6710968017578
2014-10-29,124.629997253418,125.569999694824,122.879997253418,124.73999786377,1320800,87.8114929199219
2014-10-30,124.139999389648,125.599998474121,123.879997253418,125.569999694824,859600,88.3957824707031
2014-10-31,126,126.919998168945,125.430000305176,126.75,1159000,89.2264556884766
2014-11-03,127.069999694824,128.690002441406,126.610000610352,128.690002441406,1484600,90.5921401977539
2014-11-04,128.809997558594,129.330001831055,127.970001220703,129.029998779297,943900,90.8314743041992
2014-11-05,129.190002441406,129.610000610352,128.009994506836,128.850006103516,804000,90.7047576904297
2014-11-06,128.940002441406,129.389999389648,127.680000305176,127.919998168945,1173700,90.0500946044922
2014-11-07,127.75,128.309997558594,126.76000213623,127.819999694824,1416800,89.9796905517578
2014-11-10,127.669998168945,128.410003662109,127.400001525879,128.289993286133,722300,90.3105316162109
2014-11-11,128.470001220703,128.520004272461,127.050003051758,127.639999389648,643300,89.8530044555664
2014-11-12,128.289993286133,128.300003051758,126.470001220703,126.800003051758,776000,89.2616577148438
2014-11-13,126.809997558594,127.940002441406,126.379997253418,127.839996337891,847400,89.9937591552734
2014-11-14,127.639999389648,128.110000610352,126.040000915527,126.339996337891,624300,88.9378204345703
2014-11-17,126.580001831055,127.23999786377,126.23999786377,126.430000305176,721800,89.0011978149414
2014-11-18,126.690002441406,127.900001525879,126.26000213623,127.769996643066,849200,89.9444885253906
2014-11-19,127.430000305176,128.830001831055,127.069999694824,127.910003662109,1046900,90.0430603027344
2014-11-20,127.080001831055,127.879997253418,126.449996948242,127.01000213623,846100,89.4094772338867
2014-11-21,127.73999786377,128.389999389648,127.269996643066,128.380004882812,1665300,90.3739242553711
2014-11-24,128.830001831055,128.979995727539,127.910003662109,128.369995117188,707000,90.3668594360352
2014-11-25,128.25,129.100006103516,127.809997558594,128.539993286133,949300,90.4865264892578
2014-11-26,128.729995727539,129.639999389648,128.479995727539,129.220001220703,823000,90.9652328491211
2014-11-28,129.580001831055,131.149993896484,128.850006103516,129.639999389648,484400,91.2608871459961
2014-12-01,129.479995727539,130.729995727539,129.179992675781,129.979995727539,951800,91.5002365112305
2014-12-02,129.910003662109,131.720001220703,129.139999389648,131.490005493164,808200,92.5632019042969
2014-12-03,131.25,131.429992675781,130.339996337891,131.080001831055,1191400,92.2746047973633
2014-12-04,131.25,131.789993286133,130.410003662109,131.520004272461,872400,92.5843200683594
2014-12-05,131.070007324219,131.449996948242,129.320007324219,131.389999389648,772500,92.4927978515625
2014-12-08,131.630004882812,132.830001831055,131.350006103516,131.820007324219,884800,92.795539855957
2014-12-09,130.979995727539,133.690002441406,130.979995727539,133.160003662109,849200,93.7388000488281
2014-12-10,132.740005493164,133.479995727539,132.160003662109,132.990005493164,810700,93.6191864013672
2014-12-11,133.509994506836,133.570007324219,131.570007324219,131.770004272461,1017700,92.7603225708008
2014-12-12,131.369995117188,132.240005493164,130.610000610352,130.649993896484,687000,91.9718627929688
2014-12-15,131.089996337891,131.259994506836,128.690002441406,128.929992675781,1231400,90.7610855102539
2014-12-16,128.960006713867,130.729995727539,128.350006103516,128.820007324219,1003100,90.6836700439453
2014-12-17,129.229995727539,132.179992675781,128.820007324219,131.990005493164,781100,92.9151763916016
2014-12-18,132.979995727539,134.119995117188,132.139999389648,134.100006103516,859600,94.4005432128906
2014-12-19,134.789993286133,134.839996337891,132.660003662109,133.710006713867,1392800,94.1260070800781
2014-12-22,134.039993286133,135.839996337891,133.710006713867,135.770004272461,741600,95.5761489868164
2014-12-23,135.839996337891,136.539993286133,135.380004882812,136.279998779297,797600,95.9351425170898
2014-12-24,136.559997558594,137.149993896484,134.919998168945,135.179992675781,360500,95.1608123779297
2014-12-26,135.160003662109,136.029998779297,135.119995117188,135.289993286133,528300,95.2382354736328
2014-12-29,131.25,131.550003051758,129.899993896484,130.75,700700,95.6846466064453
2014-12-30,130.949996948242,131.929992675781,130.119995117188,131.020004272461,550400,95.8822555541992
2014-12-31,131.570007324219,132.369995117188,128.490005493164,128.690002441406,1107500,94.1771240234375
2015-01-02,129.339996337891,131.460006713867,129.289993286133,131.259994506836,612000,96.057861328125
2015-01-05,131.850006103516,132.679992675781,131.059997558594,132.449996948242,892500,96.9287261962891
2015-01-06,132.910003662109,135.240005493164,132.729995727539,135.020004272461,1636600,98.8095169067383
2015-01-07,135.440002441406,137.039993286133,134.330001831055,136.529998779297,999200,99.9145126342773
2015-01-08,137.009994506836,137.880004882812,136.139999389648,137.080001831055,937400,100.317024230957
2015-01-09,137.380004882812,138.520004272461,136.360000610352,137.770004272461,664900,100.821990966797
2015-01-12,138.070007324219,138.690002441406,137.660003662109,138.339996337891,739100,101.239097595215
2015-01-13,138.779998779297,139.779998779297,137.179992675781,138.039993286133,611900,101.019546508789
2015-01-14,137.429992675781,139.770004272461,136.389999389648,139.660003662109,1043900,102.205116271973
2015-01-15,139.710006713867,140.330001831055,139.100006103516,139.970001220703,618300,102.431953430176
2015-01-16,139.880004882812,141.330001831055,139.070007324219,141.089996337891,731300,103.251579284668
2015-01-20,141.580001831055,141.860000610352,140.070007324219,140.520004272461,884400,102.834442138672
