"Fecha","O.Open","O.High","O.Low","O.Close","O.Volume","O.Adjusted"
2014-03-03,42.9069786071777,43.0135650634766,42.3934097290039,42.6841087341309,1855226,27.6852149963379
2014-03-04,42.7810096740723,43.1976737976074,42.6937980651855,42.9554252624512,1526431,27.8611831665039
2014-03-05,42.9360466003418,43.1007766723633,42.180233001709,42.2965126037598,1673491,27.4338054656982
2014-03-06,42.2674407958984,42.4224815368652,41.3953475952148,41.4244194030762,3120562,26.8681621551514
2014-03-07,41.1918601989746,41.288761138916,40,40.3003883361816,3701887,26.1391201019287
2014-03-10,39.7674407958984,40.2034873962402,39.641471862793,40.1550407409668,2624995,26.0448417663574
2014-03-11,40.3003883361816,40.7655029296875,40.2810096740723,40.571704864502,2310545,26.3150730133057
2014-03-12,40.6492233276367,40.9399223327637,40.610466003418,40.8236427307129,2114671,26.4784889221191
2014-03-13,40.8333320617676,41.1434097290039,40.6298446655273,41.0077514648438,2120450,26.5979175567627
2014-03-14,40.9011611938477,41.4050407409668,40.9011611938477,41.0077514648438,1480198,26.5979175567627
2014-03-17,41.2015495300293,41.4631767272949,40.959300994873,41.1240310668945,2741302,26.6733360290527
2014-03-18,41.0174407958984,41.0852699279785,40.7267456054688,40.9496116638184,1755122,26.5602035522461
2014-03-19,40.8042640686035,41.1627922058105,39.5445747375488,39.641471862793,2502187,25.7117290496826
2014-03-20,39.6317825317383,39.6608543395996,39.0600776672363,39.4670524597168,2403734,25.5986099243164
2014-03-21,39.5930213928223,40.0678291320801,39.360466003418,39.8255805969238,3598894,25.8311614990234
2014-03-24,39.9806213378906,40.1937980651855,38.9922485351562,39.5058135986328,2246664,25.6237449645996
2014-03-25,39.8158912658691,40.1550407409668,39.4864349365234,39.9709281921387,1127047,25.9254131317139
2014-03-26,40.0872077941895,40.1453475952148,39.5058135986328,39.5155029296875,1651716,25.6300258636475
2014-03-27,38.4980621337891,39.5348854064941,38.391471862793,39.5348854064941,18520788,25.6425971984863
2014-03-28,39.3507766723633,39.6027145385742,39.1957359313965,39.4864349365234,3779184,25.7259311676025
2014-03-31,39.5639533996582,39.7286834716797,39.0600776672363,39.5930213928223,3012305,25.795373916626
2014-04-01,39.6511611938477,39.680233001709,38.9631767272949,39.2732543945312,2654510,25.5870475769043
2014-04-02,39.2441864013672,39.7286834716797,39.1472854614258,39.4476737976074,2661425,25.7006855010986
2014-04-03,39.428295135498,39.4379844665527,38.9728698730469,39.1472854614258,1807961,25.5049724578857
2014-04-04,39.321704864502,39.680233001709,39.0988388061523,39.4767456054688,2537791,25.7196159362793
2014-04-07,39.4670524597168,40.4844970703125,39.389533996582,40.2228698730469,3693425,26.205717086792
2014-04-08,39.8255805969238,40.6686058044434,39.8062019348145,40.6201553344727,2974224,26.4645500183105
2014-04-09,40.6298446655273,40.930233001709,40.1647300720215,40.5135650634766,2477522,26.395112991333
2014-04-10,40.5426368713379,40.9011611938477,39.8546524047852,40.038761138916,1705070,26.0857734680176
2014-04-11,39.8837203979492,40.290699005127,39.8158912658691,40.1453475952148,2221793,26.1552257537842
2014-04-14,40.2519378662109,40.4263572692871,39.9418601989746,40.1453475952148,1827156,26.1552257537842
2014-04-15,40.2519378662109,41.3372077941895,40.1453475952148,41.25,2884440,26.8749141693115
2014-04-16,41.3662796020508,41.5213165283203,40.9496116638184,41.4534873962402,1996920,27.0074920654297
2014-04-17,41.4534873962402,41.4534873962402,40.4457359313965,40.5910835266113,2112814,26.4456329345703
2014-04-21,40.6201553344727,40.8527145385742,40.4263572692871,40.6298446655273,1304242,26.4708728790283
2014-04-22,40.7848854064941,41.1627922058105,40.6007766723633,41.1046524047852,1828188,26.7802295684814
2014-04-23,41.0755805969238,41.2209281921387,40.8333320617676,40.9689903259277,1152950,26.6918315887451
2014-04-24,41.0368232727051,41.5116271972656,40.9399223327637,41.4147300720215,1508165,26.982234954834
2014-04-25,41.3275184631348,41.7635650634766,41.3081398010254,41.5600776672363,2224682,27.0769386291504
2014-04-28,41.6472854614258,42.3449592590332,41.5988388061523,42.2286834716797,2647286,27.5125427246094
2014-04-29,42.0736427307129,42.1996116638184,41.8023262023926,42.0542640686035,1977002,27.5138092041016
2014-04-30,42.0639533996582,42.1996116638184,41.6957359313965,42.1027145385742,2639134,27.5455226898193
2014-05-01,42.2577514648438,42.2674407958984,41.2209281921387,41.8701553344727,2061523,27.3933506011963
2014-05-02,41.569766998291,41.9476737976074,41.3178291320801,41.8701553344727,2146560,27.3933506011963
2014-05-05,41.6472854614258,42.2868232727051,41.4631767272949,42.1705436706543,1550477,27.5898761749268
2014-05-06,42.1220932006836,42.1220932006836,41.7926368713379,41.9476737976074,2262041,27.4440784454346
2014-05-07,41.928295135498,42.8682174682617,41.860466003418,42.8391456604004,2229430,28.0273113250732
2014-05-08,42.8294563293457,42.9651145935059,42.5,42.6259689331055,1824060,27.8878555297852
2014-05-09,42.5968971252441,42.7810096740723,42.1899223327637,42.4224815368652,1709818,27.7547130584717
2014-05-12,42.5968971252441,43.1007766723633,42.5290718078613,42.7131767272949,2432114,27.9449024200439
2014-05-13,42.7616271972656,43.0813941955566,42.1608543395996,42.3255805969238,1580198,27.691312789917
2014-05-14,42.3546524047852,42.6356582641602,41.9379844665527,42.2480621337891,1452643,27.6405982971191
2014-05-15,42.0348854064941,42.1996116638184,41.5600776672363,41.8410835266113,2388874,27.3743362426758
2014-05-16,41.7732543945312,42.5193786621094,41.6666679382324,42.5193786621094,1487318,27.8181095123291
2014-05-19,42.3837203979492,42.5290718078613,42.1317825317383,42.3158912658691,1214767,27.684986114502
2014-05-20,42.3934097290039,42.6356582641602,42.209300994873,42.3255805969238,1463170,27.691312789917
2014-05-21,42.3255805969238,42.4709281921387,41.6666679382324,42.0058135986328,2348832,27.4821186065674
2014-05-22,42.0058135986328,42.1124038696289,41.5310096740723,41.5600776672363,2369782,27.1904888153076
2014-05-23,41.7054252624512,41.9767456054688,41.5116271972656,41.5988388061523,1872358,27.2158470153809
2014-05-27,41.7635650634766,41.9864349365234,41.4922485351562,41.8120155334473,1795680,27.3553333282471
2014-05-28,41.8313941955566,42.0251922607422,41.3759689331055,41.821704864502,2911788,27.3616523742676
2014-05-29,41.7344970703125,42.3062019348145,41.5891456604004,42.0155029296875,2122824,27.6048336029053
2014-05-30,41.9767456054688,42.180233001709,41.8023262023926,41.9573631286621,2442950,27.5666542053223
2014-06-02,41.9476737976074,42.2383728027344,41.6472854614258,42.141471862793,1554605,27.6876163482666
2014-06-03,41.9961242675781,42.1705436706543,41.860466003418,41.9379844665527,1180814,27.5539226531982
2014-06-04,41.9089164733887,41.9767456054688,41.6763572692871,41.7635650634766,1208782,27.4393291473389
2014-06-05,41.860466003418,42.790699005127,41.7635650634766,42.7422485351562,2194238,28.0823364257812
2014-06-06,42.8100776672363,42.9360466003418,42.538761138916,42.7034873962402,1571633,28.0568733215332
2014-06-09,42.6259689331055,42.7810096740723,41.7926368713379,41.9186058044434,1707857,27.5412063598633
2014-06-10,41.889533996582,42.0930213928223,41.6666679382324,41.9089164733887,1502282,27.5348167419434
2014-06-11,41.8992233276367,42.1124038696289,41.7732543945312,42.0930213928223,1930253,27.6557769775391
2014-06-12,41.928295135498,42.3449592590332,41.8507766723633,42.3352699279785,1639848,27.8149471282959
2014-06-13,42.3837203979492,42.5581398010254,42.0348854064941,42.4903106689453,2181648,27.916805267334
2014-06-16,42.4903106689453,42.8100776672363,42.0251922607422,42.1220932006836,2436139,27.6748828887939
2014-06-17,42.0930213928223,42.5484504699707,41.9670524597168,42.3255805969238,1840469,27.8085784912109
2014-06-18,42.3158912658691,42.9069786071777,42.1608543395996,42.8100776672363,1386079,28.1269016265869
2014-06-19,42.8391456604004,43.1201553344727,42.6647300720215,43.110466003418,1540879,28.3242664337158
2014-06-20,43.0620155334473,43.5465126037598,42.8488388061523,43.5465126037598,2497750,28.6107635498047
2014-06-23,43.5077514648438,43.5852699279785,43.0813941955566,43.110466003418,1708579,28.3242664337158
2014-06-24,43.071704864502,43.1298446655273,42.7519378662109,42.9941864013672,1605070,28.2478694915771
2014-06-25,42.9554252624512,43.1686058044434,42.790699005127,42.9360466003418,1363891,28.2096576690674
2014-06-26,42.9360466003418,42.9748077392578,42.5290718078613,42.7422485351562,1714874,28.0823364257812
2014-06-27,42.5678291320801,42.9844970703125,42.3740310668945,42.8488388061523,1645008,28.2696552276611
2014-06-30,42.858528137207,43.071704864502,42.5096893310547,43.0426368713379,1889076,28.397518157959
2014-07-01,43.110466003418,43.5271301269531,42.8003883361816,43.4689903259277,2296097,28.6788101196289
2014-07-02,43.3333320617676,43.4980621337891,43.0135650634766,43.1879844665527,1618279,28.493408203125
2014-07-03,43.1589164733887,43.1589164733887,42.6162796020508,42.858528137207,979471,28.2760486602783
2014-07-07,42.819766998291,43.2364349365234,42.7131767272949,43.1589164733887,1499186,28.4742202758789
2014-07-08,43.071704864502,43.5755805969238,42.9554252624512,43.3527145385742,1678238,28.6020946502686
2014-07-09,43.4108543395996,43.7015495300293,43.1201553344727,43.430233001709,1579889,28.653247833252
2014-07-10,43.071704864502,43.8275184631348,43.0523262023926,43.7403106689453,1508784,28.8578147888184
2014-07-11,43.7403106689453,43.7984504699707,43.4011611938477,43.711238861084,897943,28.8386211395264
2014-07-14,43.7984504699707,44.0310096740723,43.5562019348145,43.9631767272949,1085767,29.0048408508301
2014-07-15,43.9728698730469,44.2054252624512,43.8081398010254,43.9728698730469,1354913,29.0112323760986
2014-07-16,44.0116271972656,44.0503883361816,43.5658912658691,43.8662796020508,1552334,28.9409160614014
2014-07-17,43.7403106689453,44.0794563293457,43.7015495300293,43.8953475952148,1164302,28.9600925445557
2014-07-18,43.9534873962402,44.4186058044434,43.9050407409668,44.3701553344727,1067914,29.2733554840088
2014-07-21,44.1860466003418,44.2926368713379,43.9050407409668,44.1666679382324,1111464,29.1390857696533
2014-07-22,44.2054252624512,44.2829475402832,43.8081398010254,43.8372077941895,1580611,28.9217357635498
2014-07-23,43.9437980651855,44.0794563293457,43.6046524047852,43.8856582641602,2724274,28.9537162780762
2014-07-24,44.0891456604004,44.1472854614258,42.9263572692871,43.3333320617676,2613953,28.5892906188965
2014-07-25,43.3042640686035,43.4980621337891,43.1201553344727,43.3042640686035,1214148,28.5701179504395
2014-07-28,43.2655029296875,43.7015495300293,43.2170524597168,43.3817825317383,1721892,28.6212635040283
2014-07-29,43.4496116638184,43.6046524047852,43.1879844665527,43.1879844665527,1666990,28.493408203125
2014-07-30,43.071704864502,43.2461242675781,41.8023262023926,42.0930213928223,2655852,27.8854923248291
2014-07-31,41.9186058044434,42.0251922607422,41.6860466003418,41.7151145935059,2170709,27.6351432800293
2014-08-01,41.6472854614258,41.8120155334473,41.4437980651855,41.6472854614258,2666482,27.5902004241943
2014-08-04,41.6957359313965,42.0930213928223,41.4147300720215,41.9864349365234,1516834,27.8148994445801
2014-08-05,41.9864349365234,42.2577514648438,41.7829475402832,41.9089164733887,1430558,27.7635402679443
2014-08-06,41.8120155334473,42.1220932006836,41.8023262023926,41.9961242675781,1296502,27.8213043212891
2014-08-07,42.0251922607422,42.2674407958984,41.9379844665527,42.1996116638184,1041082,27.9561157226562
2014-08-08,42.1899223327637,42.5096893310547,42.0542640686035,42.4418601989746,1082774,28.1165809631348
2014-08-11,42.4224815368652,42.6550407409668,42.1220932006836,42.3352699279785,1675142,28.0459747314453
2014-08-12,42.4224815368652,42.5484504699707,42.1899223327637,42.4127922058105,1391858,28.097339630127
2014-08-13,42.5678291320801,43.1976737976074,42.5581398010254,43.178295135498,1082981,28.604455947876
2014-08-14,43.1492233276367,43.3430213928223,43.0329475402832,43.1686058044434,852742,28.5980415344238
2014-08-15,43.3430213928223,43.459300994873,43.0910835266113,43.3236427307129,1254706,28.700756072998
2014-08-18,43.3624038696289,43.7403106689453,43.2267456054688,43.7209281921387,1302281,28.9639492034912
2014-08-19,43.7790718078613,43.9050407409668,43.6240310668945,43.8468971252441,848304,29.0473976135254
2014-08-20,43.8081398010254,44.0794563293457,43.6918601989746,44.0213165283203,1063063,29.1629314422607
2014-08-21,43.9147300720215,44.2151145935059,43.8468971252441,43.9922485351562,822814,29.1436729431152
2014-08-22,43.9825592041016,44.0794563293457,43.4496116638184,43.6918601989746,1104343,28.9446773529053
2014-08-25,43.8759689331055,43.8856582641602,43.3817825317383,43.430233001709,1146139,28.7713756561279
2014-08-26,43.430233001709,43.5368232727051,43.2848854064941,43.3720932006836,1129730,28.7328395843506
2014-08-27,43.4786834716797,43.5271301269531,43.1686058044434,43.3236427307129,1231382,28.700756072998
2014-08-28,43.0135650634766,43.3139533996582,42.9554252624512,43.1976737976074,918583,28.7349147796631
2014-08-29,43.1589164733887,43.3624038696289,43.0910835266113,43.3333320617676,1124983,28.8251419067383
2014-09-02,43.3042640686035,43.430233001709,43.0038757324219,43.2461242675781,1807342,28.7671413421631
2014-09-03,43.2461242675781,43.4496116638184,43.0910835266113,43.1976737976074,1481849,28.7349147796631
2014-09-04,43.110466003418,43.5077514648438,42.9457359313965,43.2364349365234,1915805,28.7607135772705
2014-09-05,43.2655029296875,43.9534873962402,43.1589164733887,43.9437980651855,1734173,29.2312240600586
2014-09-08,43.788761138916,43.9147300720215,43.3236427307129,43.5852699279785,2563075,28.9927425384521
2014-09-09,43.6046524047852,43.6240310668945,42.9360466003418,43.2461242675781,1921997,28.7671413421631
2014-09-10,43.2848854064941,43.2848854064941,42.6453475952148,42.6841087341309,1679167,28.3932971954346
2014-09-11,42.6356582641602,42.8100776672363,42.2383728027344,42.3934097290039,2322206,28.1999206542969
2014-09-12,42.3449592590332,42.4031028747559,41.0755805969238,41.1821708679199,2837794,27.3942127227783
2014-09-15,41.2209281921387,41.540699005127,40.8624038696289,41.0755805969238,1502695,27.3233070373535
2014-09-16,41.1337203979492,41.8507766723633,41.1337203979492,41.5019378662109,3043678,27.6069221496582
2014-09-17,41.569766998291,41.860466003418,41.1918601989746,41.2209281921387,2019418,27.4199962615967
2014-09-18,41.25,41.4244194030762,40.4651145935059,40.4651145935059,2354302,26.9172210693359
2014-09-19,40.6589164733887,40.8624038696289,40.3682174682617,40.8139533996582,2311886,27.1492786407471
2014-09-22,40.7558135986328,40.7848854064941,40.3391456604004,40.3488388061523,2029531,26.8398818969727
2014-09-23,40.290699005127,40.4166679382324,39.7868232727051,39.8352699279785,2226643,26.49827003479
2014-09-24,39.9031028747559,40.1453475952148,39.6027145385742,39.6220932006836,1929014,26.3564605712891
2014-09-25,39.680233001709,39.7965126037598,39.3023262023926,39.680233001709,1775246,26.3951263427734
2014-09-26,39.6608543395996,40.2034873962402,39.4670524597168,40.1453475952148,1393406,26.7045288085938
2014-09-29,39.7189903259277,39.8643417358398,39.4670524597168,39.8255805969238,1427669,26.609354019165
2014-09-30,39.7577514648438,39.8740310668945,39.428295135498,39.5251922607422,1610436,26.4086437225342
2014-10-01,39.5251922607422,39.9418601989746,39.4476737976074,39.6996116638184,2904977,26.5251789093018
2014-10-02,39.6220932006836,39.9806213378906,39.4767456054688,39.6996116638184,1682573,26.5251789093018
2014-10-03,39.8934097290039,39.9224815368652,39.4961242675781,39.8255805969238,1390104,26.609354019165
2014-10-06,39.8546524047852,40.2519378662109,39.8255805969238,40,1592066,26.7258701324463
2014-10-07,39.9903106689453,40.2519378662109,39.8158912658691,39.8352699279785,1282673,26.6158294677734
2014-10-08,39.9031028747559,40.8720932006836,39.8546524047852,40.8624038696289,2335932,27.3021030426025
2014-10-09,40.9205436706543,41.6957359313965,40.891471862793,41.4341087341309,2908898,27.6840801239014
2014-10-10,41.4922485351562,41.9573631286621,41.1337203979492,41.211238861084,2314157,27.5351696014404
2014-10-13,41.2403106689453,41.6569786071777,40.9496116638184,41.2693786621094,2101565,27.5740146636963
2014-10-14,41.3856582641602,42.4031028747559,41.3372077941895,41.9089164733887,2638102,28.0013256072998
2014-10-15,41.7732543945312,42.6162796020508,41.6763572692871,42.4127922058105,3745025,28.3379821777344
2014-10-16,42.2189903259277,42.7519378662109,41.8120155334473,42.6065902709961,2563178,28.4674758911133
2014-10-17,42.8875961303711,42.9069786071777,42.0155029296875,42.1899223327637,1834793,28.1890754699707
2014-10-20,42.1899223327637,42.790699005127,42.1511611938477,42.790699005127,1232105,28.5904808044434
2014-10-21,42.8972854614258,43.1589164733887,42.6356582641602,43.0620155334473,1388762,28.7717533111572
2014-10-22,43.1201553344727,43.5077514648438,43.0329475402832,43.3720932006836,1403623,28.9789276123047
2014-10-23,43.5852699279785,43.7306213378906,43.2655029296875,43.5562019348145,2672261,29.1019649505615
2014-10-24,43.5658912658691,43.6724815368652,43.2558135986328,43.5755805969238,1306409,29.1148986816406
2014-10-27,43.5852699279785,43.9244194030762,43.5174407958984,43.8565902709961,1641706,29.3026523590088
2014-10-28,43.7984504699707,43.8565902709961,43.4205436706543,43.75,1915805,29.2314376831055
2014-10-29,43.6918601989746,44.9127922058105,43.6434097290039,44.4864349365234,7241234,29.7234878540039
2014-10-30,44.1279067993164,45.2131767272949,43.9341087341309,45.0775184631348,3950290,30.238941192627
2014-10-31,45.2131767272949,45.3100776672363,44.2248077392578,44.6027145385742,3928514,29.9204502105713
2014-11-03,44.7189903259277,45.5426368713379,44.6996116638184,45.4748077392578,2315292,30.505464553833
2014-11-04,45.3003883361816,46.1918601989746,45.2616271972656,46.1531028747559,2416325,30.9604797363281
2014-11-05,46.1337203979492,46.3953475952148,45.5523262023926,45.8042640686035,2209718,30.7264747619629
2014-11-06,45.8042640686035,46.0949592590332,45.2810096740723,45.4069786071777,1860799,30.4599704742432
2014-11-07,45.4166679382324,45.6976737976074,45.1162796020508,45.4166679382324,1565544,30.466459274292
2014-11-10,45.3972854614258,45.7751922607422,45.290699005127,45.639533996582,1683502,30.6159744262695
2014-11-11,45.639533996582,45.639533996582,45.1841087341309,45.3779067993164,1380610,30.4404735565186
2014-11-12,45.4554252624512,45.4554252624512,44.709300994873,44.9031028747559,1896816,30.1219539642334
2014-11-13,44.6996116638184,45.2519378662109,44.6608543395996,44.7383728027344,1939334,30.0114479064941
2014-11-14,44.7286834716797,44.9127922058105,44.0600776672363,44.2829475402832,2697029,29.7059364318848
2014-11-17,44.3023262023926,44.7868232727051,44.2344970703125,44.641471862793,1885464,29.9464302062988
2014-11-18,44.6899223327637,45.0290718078613,44.6124038696289,44.680233001709,1737062,29.9724407196045
2014-11-19,44.680233001709,44.8837203979492,44.3992233276367,44.4767456054688,1706722,29.8359260559082
2014-11-20,44.4186058044434,44.6996116638184,44.3023262023926,44.4961242675781,1323024,29.8489379882812
2014-11-21,44.6996116638184,44.6996116638184,44.2054252624512,44.5348854064941,1291961,29.8749370574951
2014-11-24,44.6705436706543,45.0581398010254,44.6317825317383,44.8740310668945,1128389,30.1024494171143
2014-11-25,44.9806213378906,45.1162796020508,44.6899223327637,44.9515495300293,1490208,30.154447555542
2014-11-26,44.9321708679199,45.0290718078613,44.6996116638184,44.9903106689453,1296089,30.2999877929688
2014-11-28,45.0678291320801,45.5910835266113,44.9224815368652,45.0193786621094,601140,30.3195533752441
2014-12-01,45.0193786621094,45.5426368713379,44.5930213928223,45.0193786621094,1781232,30.3195533752441
2014-12-02,44.8740310668945,45.1356582641602,44.5833320617676,45.0678291320801,1752439,30.3521671295166
2014-12-03,45.0484504699707,45.1356582641602,44.7771301269531,44.8449592590332,1042836,30.2020969390869
2014-12-04,44.9031028747559,45,44.6027145385742,44.7286834716797,1491962,30.1237659454346
2014-12-05,44.6608543395996,44.6608543395996,43.5174407958984,44.0988388061523,2832427,29.6995735168457
