"Fecha","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
2013-12-02,47.4143714904785,47.6695785522461,47.0920066833496,47.3002014160156,1149061,39.4331855773926
2013-12-03,46.991268157959,47.179313659668,46.5748825073242,47.0046997070312,1175417,39.1868324279785
2013-12-04,46.7092018127441,47.199462890625,46.2860984802246,46.8636665344238,815228,39.0692520141602
2013-12-05,46.7629280090332,47.0987243652344,46.5547332763672,46.8435173034668,893102,39.0524482727051
2013-12-06,47.5419731140137,47.7904624938965,47.1860313415527,47.6494293212891,1124195,39.7243270874023
2013-12-09,47.5554046630859,47.9986572265625,47.4143714904785,47.8441925048828,954300,39.8866958618164
2013-12-10,47.595703125,48.556079864502,47.4680976867676,48.1128273010254,1343674,40.1106491088867
2013-12-11,48.0859642028809,48.2404289245605,47.0920066833496,47.179313659668,1420208,39.3323974609375
2013-12-12,47.0651435852051,47.2733383178711,46.615177154541,46.991268157959,1533968,39.1756362915039
2013-12-13,47.179313659668,47.4479522705078,46.8166542053223,47.0181312561035,1167823,39.1980247497559
2013-12-16,47.5151100158691,48.2068481445312,46.8502349853516,48.0859642028809,2174089,40.088264465332
2013-12-17,48.8515777587891,49.3418388366699,48.3344535827637,48.9120216369629,2106191,40.776927947998
2013-12-18,49.0799179077148,50.4633979797363,48.7172584533691,50.429817199707,1622266,42.0422668457031
2013-12-19,50.2955017089844,50.4029541015625,49.8589668273926,50.2955017089844,1497487,41.9303092956543
2013-12-20,50.3156471252441,50.9805221557617,50.2484893798828,50.638011932373,2239307,42.2158470153809
2013-12-23,51.0812644958496,51.2155799865723,50.5507049560547,50.9872398376465,1984539,42.5069885253906
2013-12-24,51.1215591430664,51.5446624755859,51.0611152648926,51.410343170166,560906,42.8597106933594
2013-12-26,51.3566131591797,52.1087989807129,51.2491607666016,51.974479675293,917820,43.330020904541
2013-12-27,52.1490936279297,52.3640022277832,51.974479675293,52.0953674316406,1040811,43.4308166503906
2013-12-30,52.0953674316406,52.3237075805664,51.840160369873,51.974479675293,755370,43.330020904541
2013-12-31,52.1759567260742,52.3169898986816,51.7797164916992,52.162525177002,1049001,43.4867897033691
2014-01-02,51.9476165771484,52.1759567260742,51.3230361938477,51.6252517700195,1583552,43.0388870239258
2014-01-03,51.6319694519043,52.0953674316406,51.4237747192383,51.4640693664551,1399660,42.9045219421387
2014-01-06,51.7394218444824,51.8603096008301,51.1148414611816,51.1417045593262,2022658,42.6357688903809
2014-01-07,51.3700485229492,51.9476165771484,51.2693061828613,51.6924095153809,1299748,43.0948905944824
2014-01-08,51.578239440918,52.0483551025391,51.3700485229492,51.8871726989746,1413508,43.2572250366211
2014-01-09,52.0080604553223,52.2968444824219,51.7797164916992,51.9207534790039,1340845,43.285228729248
2014-01-10,52.0483551025391,52.1356620788574,51.5849571228027,51.7259902954102,1353352,43.1228713989258
2014-01-13,51.4573554992676,51.5916709899902,50.3223648071289,50.4231033325195,2811232,42.0366668701172
2014-01-14,50.5708541870117,51.034252166748,50.208194732666,50.9066505432129,2227395,42.439811706543
2014-01-15,51.0879783630371,51.840160369873,51.014102935791,51.840160369873,1686144,43.2180480957031
2014-01-16,51.6789779663086,52.0080604553223,51.5513763427734,51.8334465026855,1347694,43.2124633789062
2014-01-17,51.8267288208008,52.2834129333496,51.1215591430664,52.1155128479004,3398494,43.4476089477539
2014-01-21,52.3505706787109,52.5050354003906,51.6521148681641,52.216251373291,2285317,43.5315933227539
2014-01-22,52.4110145568848,52.4311637878418,51.7125587463379,51.9677658081055,1368093,43.4641914367676
2014-01-23,51.6588325500488,51.7998657226562,50.6715927124023,50.8462066650391,1919172,42.5261573791504
2014-01-24,50.5104103088379,50.6245803833008,48.3747482299805,48.5023498535156,3818987,40.5658226013184
2014-01-27,48.8582954406738,49.0329093933105,47.8777694702148,48.3613166809082,2614833,40.4478721618652
2014-01-28,52.236400604248,52.236400604248,49.0799179077148,50.2350578308105,4057078,42.015022277832
2014-01-29,50.2283401489258,50.8529205322266,49.4291458129883,49.6843528747559,3517911,41.5544242858887
2014-01-30,50.1477508544922,50.2887840270996,49.6306266784668,50.1947631835938,1744661,41.9812965393066
2014-01-31,49.9395561218262,50.3357963562012,49.0261917114258,49.9194107055664,1868844,41.7510032653809
2014-02-03,49.9194107055664,50.3089332580566,47.9986572265625,48.0658149719238,4305295,40.2007217407227
2014-02-04,48.3948974609375,49.6574897766113,47.9113502502441,49.5970458984375,3033986,41.4813995361328
2014-02-05,49.4090003967285,50.376091003418,49.2948303222656,50.241771697998,3262846,42.0206260681152
2014-02-06,50.1141700744629,50.5305557250977,49.8052368164062,50.3290786743164,1856039,42.0936508178711
2014-02-07,50.5372734069824,51.3163185119629,50.396240234375,51.2894554138184,2249283,42.8968696594238
2014-02-10,51.2894554138184,51.5043640136719,50.8865013122559,51.410343170166,1980966,42.9979782104492
2014-02-11,51.2894554138184,52.1558074951172,51.2894554138184,51.9207534790039,2641784,43.4248580932617
2014-02-12,51.9543304443359,52.5453338623047,51.9408988952637,52.162525177002,1466367,43.627067565918
2014-02-13,51.7595710754395,52.3438568115234,51.3230361938477,52.3371391296387,1502997,43.7731170654297
2014-02-14,52.2834129333496,52.6930847167969,51.9610481262207,52.6393547058105,1382834,44.0258827209473
2014-02-18,52.9751510620117,53.1094703674316,52.4916038513184,53.0893211364746,1321190,44.4022064208984
2014-02-19,52.9818687438965,53.2102088928223,52.1961059570312,52.2699813842773,1808986,43.7169494628906
2014-02-20,52.404296875,53.2236404418945,52.3237075805664,53.0490264892578,2058245,44.3685340881348
2014-02-21,53.2034912109375,53.6937522888184,52.8274002075195,53.1699142456055,1867951,44.4696235656738
2014-02-24,53.2572212219238,53.7206192016602,53.1833457946777,53.4049682617188,1526821,44.6662216186523
2014-02-25,53.4452667236328,54.0967102050781,53.3042297363281,53.8482208251953,3821667,45.036937713623
2014-02-26,53.9220962524414,54.2713241577148,53.572868347168,53.9892539978027,1787247,45.154899597168
2014-02-27,53.9758224487305,54.4526519775391,53.8012084960938,54.3586311340332,1369582,45.4638404846191
2014-02-28,54.4929466247559,54.6608467102051,53.9556732177734,54.2713241577148,1296472,45.3908004760742
2014-03-03,53.7944946289062,54.1705856323242,53.4318313598633,53.9153785705566,1173183,45.0931129455566
2014-03-04,54.640697479248,55.1511077880859,54.5735397338867,55.016788482666,1310916,46.0142936706543
2014-03-05,55.0100746154785,55.1981201171875,54.7011413574219,55.0100746154785,1490489,46.0086822509766
2014-03-06,54.9496307373047,55.60107421875,54.9496307373047,55.5540618896484,1507017,46.4636611938477
2014-03-07,55.7622566223145,55.9905967712402,55.3391532897949,55.6145057678223,1525332,46.5142211914062
2014-03-10,55.4667549133301,55.5607795715332,54.9966430664062,55.3257217407227,896527,46.2726707458496
2014-03-11,55.3122901916504,55.5876426696777,54.378776550293,54.6339836120605,2204018,45.6941413879395
2014-03-12,54.2175941467285,54.231029510498,53.3713912963867,53.8885154724121,2537256,45.0706405639648
2014-03-13,54.0698471069336,54.1974487304688,52.424446105957,52.7669563293457,3204924,44.1326026916504
2014-03-14,52.7736740112305,52.9550018310547,51.9610481262207,52.0013427734375,2865581,43.4922676086426
2014-03-17,52.5319023132324,53.3176612854004,52.4916038513184,53.1094703674316,2114827,44.4190826416016
2014-03-18,53.2907981872559,53.5392875671387,53.0893211364746,53.364673614502,1218449,44.6325263977051
2014-03-19,53.3915367126465,53.5862998962402,52.4513092041016,52.7938194274902,1138787,44.1550827026367
2014-03-20,52.612491607666,53.0826072692871,52.3505706787109,53.0691757202148,1352012,44.385368347168
2014-03-21,53.5527191162109,53.7206192016602,52.4378776550293,52.5520477294922,3263739,43.9528656005859
2014-03-24,52.8676948547363,53.2840843200684,52.1423759460449,52.5453338623047,1253291,43.9472503662109
2014-03-25,52.8811264038086,53.3243789672852,52.3169898986816,52.8072547912598,1380452,44.166316986084
2014-03-26,53.1094703674316,53.364673614502,51.8535919189453,51.8737411499023,1312256,43.3855476379395
2014-03-27,51.8871726989746,51.974479675293,51.0879783630371,51.390193939209,1541115,42.981128692627
2014-03-28,51.4775009155273,52.3035583496094,51.3969116210938,52.1558074951172,1408743,43.621467590332
2014-03-31,52.5721969604492,53.3176612854004,52.4445953369141,53.2840843200684,1536648,44.5651245117188
2014-04-01,53.2975158691406,54.2041625976562,53.2975158691406,53.8885154724121,1495254,45.0706405639648
2014-04-02,53.9892539978027,54.4257888793945,53.9355278015137,54.0967102050781,1319701,45.2447700500488
2014-04-03,54.1772994995117,54.3116188049316,53.5527191162109,53.7273330688477,1313000,44.9358329772949
2014-04-04,54.2847557067871,54.2847557067871,52.370719909668,52.5386161804199,1422888,43.9416313171387
2014-04-07,52.2498321533203,52.3102760314941,51.1417045593262,51.5245132446289,1718008,43.0934638977051
2014-04-08,51.6588325500488,52.7199478149414,51.5245132446289,52.6863670349121,2072241,44.0652084350586
2014-04-09,52.8475494384766,53.8415031433105,52.5453338623047,53.7944946289062,1830428,44.9920120239258
2014-04-10,53.7676277160645,53.8079261779785,52.4445953369141,52.4714584350586,2409500,43.8854789733887
2014-04-11,52.162525177002,52.6729354858398,51.598388671875,51.7461395263672,1773697,43.2788238525391
2014-04-14,52.2028198242188,52.5386161804199,51.7327079772949,51.99462890625,1642963,43.4866485595703
2014-04-15,52.2028198242188,52.4781723022461,51.181999206543,52.2028198242188,1186882,43.6607818603516
2014-04-16,52.8072547912598,53.7273330688477,52.4513092041016,53.7206192016602,1150699,44.9302139282227
2014-04-17,53.9556732177734,53.9556732177734,53.4251174926758,53.4251174926758,2185554,44.6830673217773
2014-04-21,53.4586982727051,54.1101417541504,53.2975158691406,54.0496978759766,1803179,45.205451965332
2014-04-22,52.3841514587402,52.4916038513184,50,50.3357963562012,7981338,42.0992584228516
2014-04-23,49.1672248840332,51.0476837158203,49.1470794677734,50.4902610778809,3886588,42.3697662353516
2014-04-24,50.7857627868652,50.7857627868652,50.0335807800293,50.2619209289551,2979489,42.1781539916992
2014-04-25,50.1276016235352,50.3626594543457,49.4963073730469,49.5836143493652,2148925,41.608943939209
2014-04-28,49.758228302002,49.8455352783203,48.3277359008789,49.1000671386719,3694507,41.2031745910645
2014-04-29,49.3015441894531,49.6306266784668,48.8582954406738,49.4291458129883,2686901,41.4793281555176
2014-04-30,49.3888511657715,50.0470123291016,49.1403617858887,49.8925437927246,2134779,41.8681983947754
2014-05-01,49.8925437927246,50.0470123291016,49.4895896911621,49.8388175964355,1489745,41.823112487793
2014-05-02,50.0335807800293,50.617862701416,49.8791122436523,50.167896270752,1917236,42.0992546081543
2014-05-05,49.8791122436523,50.396240234375,49.6306266784668,50.3156471252441,1768634,42.2232437133789
2014-05-06,50.1746139526367,50.4902610778809,49.8455352783203,50.2753524780273,1809731,42.1894416809082
2014-05-07,50.3425102233887,50.6245803833008,50.0268630981445,50.4633979797363,2501073,42.3472328186035
2014-05-08,50.2552032470703,51.0006713867188,50.2484893798828,50.7521820068359,1729622,42.5895690917969
2014-05-09,50.6111488342285,50.7051696777344,49.9261245727539,50.3492279052734,1857230,42.2514228820801
2014-05-12,50.5977172851562,51.3498992919922,50.5977172851562,51.3230361938477,2144160,43.0686187744141
2014-05-13,51.4506378173828,51.6588325500488,51.1148414611816,51.2827415466309,1300642,43.0348014831543
2014-05-14,51.0946922302246,51.2827415466309,50.4499664306641,50.5171241760254,947897,42.3923263549805
2014-05-15,50.2283401489258,50.2820701599121,49.0463409423828,49.7649421691895,2756437,41.7611122131348
2014-05-16,49.3888511657715,49.7380790710449,48.8851585388184,49.2679634094238,2598752,41.3440628051758
2014-05-19,49.173942565918,50.0805892944336,48.9523162841797,49.9395561218262,1267288,41.9076614379883
2014-05-20,49.9395561218262,50.0134315490723,48.8582954406738,49.039623260498,1345907,41.1524467468262
2014-05-21,49.1067848205566,49.7112159729004,49.0866355895996,49.5500335693359,1390726,41.5807685852051
2014-05-22,49.7313613891602,50.1074562072754,49.5970458984375,49.7649421691895,1000906,41.7611122131348
2014-05-23,49.9194107055664,50.2350578308105,49.7783737182617,50.1813316345215,890869,42.110523223877
2014-05-27,50.5104103088379,50.9939575195312,50.4365348815918,50.4633979797363,1668425,42.3472328186035
2014-05-28,50.5775680541992,50.9066505432129,50.0671577453613,50.1074562072754,1224405,42.0485496520996
2014-05-29,50.1611824035645,50.2887840270996,49.6507720947266,49.9664192199707,1440608,41.9301872253418
2014-05-30,49.9126930236816,50.167896270752,49.5097389221191,50.1276016235352,2283530,42.0654373168945
2014-06-02,50.2283401489258,50.396240234375,49.6574897766113,50.3425102233887,1001353,42.2457847595215
2014-06-03,50.1947631835938,50.3223648071289,49.6843528747559,49.8925437927246,981549,41.8681983947754
2014-06-04,49.811954498291,50.2552032470703,49.7850914001465,50.0604438781738,1403383,42.009090423584
2014-06-05,50.3156471252441,51.3700485229492,50,51.1618537902832,1618692,42.933349609375
2014-06-06,51.2625923156738,52.0080604553223,51.2625923156738,51.9811935424805,919755,43.620922088623
2014-06-09,51.8670234680176,53.1900596618652,51.8535919189453,52.7199478149414,1475897,44.2408599853516
2014-06-10,52.5453338623047,52.6729354858398,52.3237075805664,52.424446105957,1000459,43.9928894042969
2014-06-11,52.1692428588867,52.3102760314941,51.8737411499023,51.99462890625,1153528,43.6321907043457
2014-06-12,51.9677658081055,52.1289443969727,50.4768295288086,50.6044311523438,1884776,42.4655799865723
2014-06-13,50.617862701416,50.7588996887207,50.3022155761719,50.4902610778809,1165887,42.3697662353516
2014-06-16,50.4365348815918,50.9872398376465,50.3290786743164,50.6917381286621,1787098,42.5388450622559
2014-06-17,50.4701156616211,50.8797836303711,50.4029541015625,50.6783065795898,1933467,42.5275802612305
2014-06-18,50.7588996887207,50.8327751159668,49.8925437927246,50.3022155761719,1416486,42.2119750976562
2014-06-19,50.3290786743164,50.3290786743164,49.8455352783203,50.1477508544922,2453425,42.0823631286621
2014-06-20,50.2484893798828,50.7656135559082,50.1208877563477,50.617862701416,2383145,42.4768524169922
2014-06-23,50.617862701416,50.7790451049805,50.5238418579102,50.6514434814453,1002395,42.5050468444824
2014-06-24,50.7857627868652,50.8394889831543,50.3022155761719,50.3290786743164,1551985,42.2345237731934
2014-06-25,50.188045501709,50.2820701599121,49.6104774475098,49.791805267334,2052438,41.7836494445801
2014-06-26,49.6440544128418,49.7783737182617,49.0329093933105,49.1403617858887,1926022,41.236988067627
2014-06-27,48.8381462097168,49.1269302368164,48.6030883789062,48.8650093078613,3010609,41.0059242248535
2014-06-30,48.7844200134277,49.2679634094238,48.3075904846191,48.4351921081543,3155191,40.6452293395996
2014-07-01,48.7374076843262,48.8717269897461,48.2941551208496,48.6903953552246,2174536,40.8593864440918
2014-07-02,48.5426445007324,48.7844200134277,48.2538604736328,48.2874412536621,2088620,40.521240234375
2014-07-03,48.5829429626465,48.8448638916016,48.4083290100098,48.4889183044434,1141467,40.690315246582
2014-07-07,48.3075904846191,48.3411674499512,47.629280090332,47.7165870666504,2445087,40.0421905517578
2014-07-08,47.6830101013184,47.7165870666504,47.0181312561035,47.1725997924805,2485290,39.5857048034668
2014-07-09,47.3539276123047,47.7568855285645,47.2397575378418,47.6628608703613,3261506,39.9971160888672
2014-07-10,47.0718612670898,47.5419731140137,46.7830772399902,47.3337821960449,1766699,39.7209701538086
2014-07-11,47.4680976867676,47.6830101013184,47.0181312561035,47.575553894043,1866313,39.9238586425781
2014-07-14,48.0188064575195,48.6568183898926,47.9046325683594,48.5157814025879,3990967,40.7128562927246
2014-07-15,48.3545989990234,48.7911338806152,48.0523834228516,48.6903953552246,3283096,40.8593864440918
2014-07-16,48.9590339660645,49.4492950439453,48.7105445861816,49.173942565918,2804532,41.2651672363281
2014-07-17,48.9926109313965,48.9926109313965,47.971794128418,48.0658149719238,2606792,40.3352661132812
2014-07-18,48.159839630127,48.6702461242676,48.0523834228516,48.609806060791,2779814,40.7917709350586
2014-07-21,48.4822044372559,49.0261917114258,48.3075904846191,48.7575531005859,1465921,40.9157447814941
2014-07-22,49.039623260498,49.1403617858887,48.5762252807617,48.6366691589355,1907260,40.8143081665039
2014-07-23,48.5224990844727,48.6299514770508,48.1464080810547,48.2471466064453,1209515,40.6558494567871
2014-07-24,48.193416595459,48.556079864502,48.1061096191406,48.2068481445312,1787545,40.6218948364258
2014-07-25,48.1195411682129,48.6635322570801,48.0859642028809,48.5359306335449,1139978,40.8991889953613
2014-07-28,48.4754867553711,48.4822044372559,47.8240432739258,48.2202835083008,1024730,40.6332130432129
2014-07-29,48.1464080810547,48.3613166809082,46.9778366088867,46.9845542907715,1658002,39.5919036865234
2014-07-30,47.1255874633789,47.2061805725098,46.427131652832,46.7360649108887,3092057,39.3825187683105
2014-07-31,44.3250503540039,45.1175308227539,42.7065124511719,43.0288772583008,11069375,36.2586402893066
2014-08-01,42.6662178039551,43.2437896728516,42.2498321533203,42.7468109130859,6635729,36.0209465026855
2014-08-04,42.8139686584473,43.9422416687012,42.7535247802734,43.7071876525879,4707027,36.8302230834961
2014-08-05,43.4989929199219,44.1101417541504,43.2706527709961,43.4586982727051,3482473,36.6208152770996
2014-08-06,42.8744125366211,43.9623908996582,42.8744125366211,43.7071876525879,2954623,36.8302230834961
2014-08-07,44.002685546875,44.8153114318848,43.9959716796875,44.6944274902344,3554094,37.662109375
2014-08-08,44.6608467102051,45.1242446899414,44.378776550293,45.0973815917969,3030711,38.0016784667969
2014-08-11,45.5339164733887,46.165210723877,45.5137672424316,45.9100074768066,2777878,38.6864395141602
2014-08-12,45.6682357788086,46.4137001037598,45.6682357788086,45.9704513549805,1882096,38.737361907959
2014-08-13,46.1920738220215,46.4002685546875,45.9032897949219,46.0241775512695,1892370,38.7826461791992
2014-08-14,46.1719284057617,46.3666877746582,45.8965759277344,46.0040283203125,1919619,38.7656745910645
2014-08-15,46.2458038330078,46.2458038330078,45.1779708862305,45.6279373168945,3333127,38.4487495422363
2014-08-18,45.9503021240234,46.7494964599609,45.9503021240234,46.6017456054688,2126590,39.2693214416504
2014-08-19,46.6756210327148,47.1457366943359,46.6621894836426,46.8972473144531,2008661,39.5183486938477
2014-08-20,46.80322265625,47.3136329650879,46.80322265625,47.0181312561035,2113040,39.6202049255371
2014-08-21,47.1390190124512,47.2330436706543,46.823371887207,47.0248489379883,1430482,39.6258773803711
2014-08-22,46.8300857543945,46.9845542907715,46.4472808837891,46.6084632873535,2118698,39.2749977111816
2014-08-25,46.8099403381348,47.2196083068848,46.6689033508301,46.9375419616699,1165887,39.5522956848145
2014-08-26,47.0248489379883,47.2263259887695,46.1047668457031,46.1316337585449,2006725,38.8732032775879
2014-08-27,46.2323722839355,46.4204177856445,45.9637336730957,46.0980529785156,1454306,38.844898223877
2014-08-28,45.8629951477051,46.1249160766602,45.5876426696777,46.0107460021973,1028303,38.7713203430176
2014-08-29,46.0711898803711,46.0913352966309,45.4063148498535,45.7152442932129,1907409,38.5223159790039
2014-09-02,45.7219619750977,45.8361320495605,45.2115516662598,45.4600410461426,3325086,38.3072814941406
2014-09-03,45.768970489502,45.8361320495605,45.1108131408691,45.3660163879395,1394895,38.2280387878418
2014-09-04,45.5943603515625,45.7152442932129,44.9361991882324,45.0033569335938,2135226,37.922435760498
2014-09-05,45.0436515808105,45.2384147644043,44.5063781738281,45.2115516662598,2601879,38.0978775024414
2014-09-08,45.0839500427246,45.3324394226074,44.775016784668,44.9429168701172,1675870,37.8714981079102
2014-09-09,44.9966430664062,45.3794479370117,44.828742980957,45.2115516662598,8503828,38.0978775024414
2014-09-10,45.1511077880859,45.4264602661133,44.7817344665527,45.1242446899414,1932275,38.0243072509766
2014-09-11,44.9966430664062,45.6279373168945,44.8757553100586,45.5271987915039,1631944,38.3638687133789
2014-09-12,45.5674934387207,45.6077919006348,45.171257019043,45.2585639953613,1467261,38.1375122070312
2014-09-15,45.1376762390137,45.5339164733887,44.9160499572754,45.2182655334473,1317914,38.1035346984863
2014-09-16,45.0839500427246,45.4063148498535,44.8421745300293,45.2384147644043,1294537,38.1205139160156
2014-09-17,45.3324394226074,45.6950988769531,45.0772323608398,45.2384147644043,1560770,38.1205139160156
2014-09-18,45.4801864624023,45.6346549987793,45.2451324462891,45.4600410461426,1121366,38.3072814941406
2014-09-19,45.7421073913574,45.8697128295898,45.2518463134766,45.60107421875,2738569,38.4261054992676
2014-09-22,45.4063148498535,45.4533233642578,44.8824691772461,45.0436515808105,3210582,37.9564018249512
2014-09-23,44.7682991027832,45.1309585571289,44.6608467102051,44.8690414428711,2414265,37.8092651367188
2014-09-24,44.7212905883789,45.224983215332,44.4862327575684,45.1846885681152,1988113,38.0752372741699
2014-09-25,45.1511077880859,45.1511077880859,44.8556098937988,44.8556098937988,3296497,37.7979393005371
2014-09-26,44.8488922119141,45.4063148498535,44.6474151611328,45.2719955444336,2563760,38.1488075256348
2014-09-29,44.7884483337402,44.7884483337402,44.0967102050781,44.4392204284668,2644762,37.4470710754395
2014-09-30,44.5130958557129,44.6474151611328,43.8885154724121,43.9825401306152,3866486,37.0622329711914
2014-10-01,43.9220962524414,44.1168556213379,43.3176612854004,43.3915367126465,3903116,36.5642318725586
2014-10-02,43.2639350891113,43.5862998962402,43.1161842346191,43.4251174926758,3380477,36.5925331115723
2014-10-03,43.760913848877,43.834789276123,43.384822845459,43.7474822998047,1912621,36.8641586303711
2014-10-06,43.9153785705566,44.2578926086426,43.7407646179199,43.8818016052246,1184053,36.977352142334
2014-10-07,43.4184036254883,43.7004699707031,42.8811264038086,42.8811264038086,1812858,36.1341323852539
2014-10-08,42.9348564147949,43.6198806762695,42.558765411377,43.572868347168,2648484,36.7170295715332
2014-10-09,43.4519805908203,43.4788436889648,42.0617866516113,42.1222305297852,2323436,35.4946441650391
2014-10-10,42.0886497497559,42.3908653259277,41.4909324645996,41.7394218444824,3284585,35.1720657348633
2014-10-13,42.0617866516113,42.2565498352051,41.1349906921387,41.1752853393555,3638669,34.6966781616211
2014-10-14,41.3364677429199,42.1893882751465,41.222297668457,41.5110816955566,3127049,34.9796409606934
2014-10-15,40.8193435668945,41.5849571228027,39.6843528747559,40.8663520812988,4998126,34.4363670349121
2014-10-16,40.1208877563477,41.806583404541,40.1208877563477,41.5110816955566,4958370,34.9796409606934
2014-10-17,41.9274673461914,43.0288772583008,41.9006042480469,42.8072547912598,4209701,36.0718803405762
2014-10-20,42.6796493530273,43.3109474182129,42.5990600585938,43.1363334655762,3917261,36.3491744995117
2014-10-21,44.2511749267578,44.640697479248,43.5862998962402,43.6534576416016,5225199,36.7849273681641
2014-10-22,43.6803207397461,44.3049011230469,43.4049682617188,43.4251174926758,3554839,36.7622032165527
2014-10-23,43.9422416687012,45.0235061645508,43.9422416687012,44.5601081848145,2361554,37.7230377197266
2014-10-24,44.5936851501465,45.0503692626953,44.3720626831055,44.9496307373047,1504932,38.0527954101562
2014-10-27,44.7145729064941,44.8488922119141,44.2243118286133,44.3586311340332,2390292,37.5524826049805
2014-10-28,44.7481536865234,45.2182655334473,44.231029510498,45.2182655334473,2403395,38.2802200317383
2014-10-29,45.359302520752,45.359302520752,44.4459381103516,44.8959045410156,1207579,38.0073165893555
2014-10-30,44.6608467102051,45.1914024353027,44.4459381103516,45.1242446899414,1064635,38.2006187438965
2014-10-31,45.7219619750977,45.789119720459,44.8690414428711,45.0302238464355,2170515,38.1210327148438
2014-11-03,45.1645393371582,45.2921409606934,44.6339836120605,44.8153114318848,1730069,37.9390830993652
2014-11-04,44.8153114318848,44.8153114318848,44.0631294250488,44.4392204284668,2117358,37.6207046508789
2014-11-05,44.8623237609863,45.1578254699707,44.3854942321777,45.1040954589844,1277711,38.1835670471191
2014-11-06,45.1981201171875,45.6548004150391,44.9697761535645,45.5876426696777,1560174,38.5929260253906
2014-11-07,45.621223449707,45.7353935241699,45.4063148498535,45.7219619750977,1130449,38.7066307067871
2014-11-10,45.7421073913574,46.0040283203125,45.5943603515625,45.8629951477051,1025325,38.8260192871094
2014-11-11,45.8361320495605,46.0040283203125,45.4801864624023,45.7488250732422,1048554,38.729362487793
2014-11-12,45.5339164733887,46.0107460021973,45.3525848388672,45.9637336730957,1118835,38.9113006591797
2014-11-13,45.9234390258789,46.2860984802246,45.6883811950684,45.9838829040527,3289797,38.9283638000488
2014-11-14,45.768970489502,46.4338493347168,45.7085304260254,46.1114845275879,2753757,39.0363883972168
2014-11-17,46.2189407348633,46.5480194091797,45.7958374023438,46.3398246765137,1729622,39.2296905517578
2014-11-18,46.3062477111816,46.4741439819336,45.9435844421387,46.0107460021973,1542157,38.9511070251465
2014-11-19,45.9368705749512,45.9368705749512,45.0503692626953,45.4264602661133,1826705,38.4564666748047
2014-11-20,45.1846885681152,45.60107421875,45.036937713623,45.5339164733887,1062699,38.5474433898926
2014-11-21,46.1719284057617,46.373405456543,45.8831443786621,46.0510406494141,1028750,38.9852180480957
2014-11-24,46.2189407348633,46.3532562255859,45.9637336730957,46.2189407348633,1308384,39.1273422241211
2014-11-25,46.3398246765137,46.5883140563965,46.2928123474121,46.3935546875,1666191,39.2751884460449
2014-11-26,46.4741439819336,46.4741439819336,45.6413688659668,45.6883811950684,1013116,38.6781959533691
2014-11-28,45.433177947998,45.433177947998,43.2236404418945,43.4586982727051,1958482,36.7906227111816
2014-12-01,43.0355949401855,43.0355949401855,41.5513763427734,42.1423759460449,5080915,35.67626953125
2014-12-02,41.9543304443359,42.2565498352051,41.3096046447754,42.182674407959,4543981,35.7103805541992
2014-12-03,42.3169898986816,43.3243789672852,42.1222305297852,43.2572212219238,2130015,36.620059967041
2014-12-04,43.2907981872559,43.364673614502,42.9012756347656,43.1094703674316,1416039,36.4949798583984
2014-12-05,42.4781723022461,42.9415702819824,42.3237075805664,42.4513092041016,1614225,35.9378051757812
