"Fecha","ITW.Open","ITW.High","ITW.Low","ITW.Close","ITW.Volume","ITW.Adjusted"
2013-12-05,77.9199981689453,79.2300033569336,77.7900009155273,78.9100036621094,2277700,62.6869468688965
2013-12-06,79.4899978637695,80.620002746582,79.4599990844727,80.4899978637695,2565300,63.9420967102051
2013-12-09,80.4599990844727,80.6699981689453,79.8000030517578,79.8399963378906,2057700,63.4257392883301
2013-12-10,79.7699966430664,80.5999984741211,79.6699981689453,79.8600006103516,1741100,63.4416542053223
2013-12-11,79.9300003051758,79.9899978637695,78.5800018310547,78.6999969482422,1895500,62.5201225280762
2013-12-12,78.6100006103516,78.8399963378906,78.2399978637695,78.4300003051758,2056800,62.3056488037109
2013-12-13,78.5999984741211,79.370002746582,78.4599990844727,78.9499969482422,1505200,62.7187194824219
2013-12-16,79.2200012207031,80.4899978637695,79.0999984741211,79.9899978637695,1893400,63.5449180603027
2013-12-17,79.9599990844727,80.3499984741211,79.8399963378906,79.9599990844727,1931100,63.521068572998
2013-12-18,80.1100006103516,81.2200012207031,79.1800003051758,81.1900024414062,2231300,64.4982147216797
2013-12-19,81.0899963378906,82.1500015258789,80.870002746582,81.8199996948242,2230800,64.9986724853516
2013-12-20,81.9700012207031,82.5800018310547,81.7200012207031,81.870002746582,3449600,65.0383911132812
2013-12-23,82.4199981689453,82.7600021362305,82.2799987792969,82.6999969482422,1189400,65.6977615356445
2013-12-24,82.6600036621094,83.6100006103516,82.5599975585938,83.3399963378906,828100,66.2061996459961
2013-12-26,83.5599975585938,83.8399963378906,83.4000015258789,83.7099990844727,1046000,66.5001220703125
2013-12-27,83.5,83.9499969482422,83.5,83.5899963378906,999000,66.7396621704102
2013-12-30,83.4599990844727,83.5599975585938,83.2799987792969,83.4400024414062,1215600,66.6198959350586
2013-12-31,83.75,84.3199996948242,83.75,84.0800018310547,1252600,67.1308746337891
2014-01-02,83.9700012207031,84.0999984741211,83.0699996948242,83.1900024414062,1390800,66.4202880859375
2014-01-03,83.2099990844727,84.120002746582,83.1500015258789,83.7399978637695,1393300,66.8594284057617
2014-01-06,83.8899993896484,84.0299987792969,82.5400009155273,82.7099990844727,2225700,66.0370483398438
2014-01-07,82.7799987792969,83.0500030517578,82.4700012207031,82.5999984741211,2856500,65.9492034912109
2014-01-08,82.7099990844727,82.7699966430664,81.9499969482422,82.0599975585938,2308500,65.5180511474609
2014-01-09,82.3399963378906,82.870002746582,81.9300003051758,82.0800018310547,1783300,65.5340423583984
2014-01-10,82.3399963378906,82.5400009155273,81.8899993896484,82.4700012207031,1795700,65.8454132080078
2014-01-13,81.9899978637695,82.4899978637695,80.9700012207031,81.1100006103516,2199800,64.7596054077148
2014-01-14,81.4000015258789,82.2300033569336,81.120002746582,82.2300033569336,1761900,65.65380859375
2014-01-15,82.3399963378906,82.7699966430664,82.2900009155273,82.5100021362305,2223300,65.8773651123047
2014-01-16,82.4800033569336,83.0800018310547,82.3399963378906,82.8399963378906,1154800,66.1408386230469
2014-01-17,82.75,83.0299987792969,82.5800018310547,82.6600036621094,1931600,65.9971160888672
2014-01-21,83.0800018310547,83.3300018310547,82.5299987792969,83.0299987792969,1499700,66.2925109863281
2014-01-22,83.0400009155273,83.0800018310547,82.6699981689453,82.870002746582,1173900,66.164794921875
2014-01-23,82.2399978637695,82.2399978637695,81.129997253418,81.5400009155273,1448300,65.1028823852539
2014-01-24,80.6600036621094,81.0299987792969,79.2099990844727,79.2099990844727,2112900,63.2425689697266
2014-01-27,79.4100036621094,79.8300018310547,78.1100006103516,78.2900009155273,3004300,62.5080451965332
2014-01-28,79.6800003051758,80.1800003051758,78.0199966430664,79.0100021362305,5558600,63.0829048156738
2014-01-29,79.879997253418,80.1399993896484,77.9899978637695,78.3199996948242,3482300,62.531982421875
2014-01-30,79.0199966430664,79.4199981689453,78.7600021362305,79.2900009155273,2143300,63.3064651489258
2014-01-31,78.3099975585938,79.620002746582,77.9499969482422,78.870002746582,2660000,62.9711074829102
2014-02-03,78.8899993896484,79.3499984741211,76.75,76.7799987792969,2426500,61.3024024963379
2014-02-04,76.9400024414062,77.6100006103516,76.25,77.4300003051758,2112500,61.8213958740234
2014-02-05,77.0999984741211,78.6100006103516,76.8399963378906,77.5899963378906,3507500,61.9491386413574
2014-02-06,77.8300018310547,78.620002746582,77.8000030517578,78.120002746582,2701800,62.3722953796387
2014-02-07,78.7600021362305,79.7900009155273,78.4800033569336,79.6800003051758,2448800,63.6178359985352
2014-02-10,79.4300003051758,79.6100006103516,78.6100006103516,78.8000030517578,2485000,62.9152526855469
2014-02-11,78.8199996948242,79.1600036621094,78.6600036621094,78.7699966430664,4726500,62.891284942627
2014-02-12,78.7600021362305,79.1600036621094,78.6100006103516,78.7900009155273,4856000,62.9072494506836
2014-02-13,78.3199996948242,78.4700012207031,77.9499969482422,78.1800003051758,6027000,62.4201965332031
2014-02-14,78.0199966430664,78.7900009155273,78.0199966430664,78.5899963378906,6466500,62.74755859375
2014-02-18,78.7200012207031,79.9899978637695,78.5800018310547,79.9199981689453,2575500,63.809440612793
2014-02-19,79.629997253418,80.3399963378906,79.3899993896484,79.4100036621094,2139600,63.4022560119629
2014-02-20,79.5500030517578,80.9199981689453,79.4599990844727,80.7600021362305,1919500,64.4801254272461
2014-02-21,80.9100036621094,81.7699966430664,80.7300033569336,81.4800033569336,2399900,65.0549697875977
2014-02-24,81.9199981689453,82.7300033569336,81.6999969482422,81.7399978637695,2257900,65.262565612793
2014-02-25,81.6399993896484,82.4199981689453,81.4899978637695,81.8600006103516,2099800,65.3583908081055
2014-02-26,81.9499969482422,82.6399993896484,81.8600006103516,82.4499969482422,2156300,65.8294677734375
2014-02-27,82.2600021362305,82.6500015258789,81.9800033569336,82.2300033569336,2180300,65.65380859375
2014-02-28,82.3099975585938,83.2200012207031,82.1399993896484,82.5,2330500,65.8694000244141
2014-03-03,81.6100006103516,82.2399978637695,81.3000030517578,81.8399963378906,1786700,65.3424224853516
2014-03-04,82.6900024414062,83.2200012207031,82.5500030517578,82.5800018310547,1840500,65.933235168457
2014-03-05,82.6100006103516,82.7600021362305,82.129997253418,82.379997253418,1448400,65.773567199707
2014-03-06,82.5899963378906,82.8000030517578,82.3199996948242,82.370002746582,1845700,65.7655563354492
2014-03-07,82.7699966430664,82.9800033569336,82.2799987792969,82.7799987792969,1658700,66.0929260253906
2014-03-10,82.4300003051758,82.4899978637695,81.7300033569336,82.2699966430664,1391000,65.6857757568359
2014-03-11,82.4199981689453,83.0699996948242,81.9000015258789,81.9700012207031,2306600,65.4462051391602
2014-03-12,81.5599975585938,82.1699981689453,81.4499969482422,82.0999984741211,2823300,65.5500030517578
2014-03-13,82.3000030517578,82.5999984741211,80.9400024414062,81.0800018310547,2870900,64.7356185913086
2014-03-14,80.7799987792969,81.4199981689453,80.2200012207031,80.2900009155273,3558100,64.1048583984375
2014-03-17,80.7799987792969,82.0599975585938,80.7600021362305,81.7799987792969,2358200,65.2945175170898
2014-03-18,81.9300003051758,82.1500015258789,81.629997253418,81.7600021362305,1763000,65.2785568237305
2014-03-19,81.620002746582,81.6800003051758,80.120002746582,80.6699981689453,2665400,64.4082565307617
2014-03-20,80.5,80.7099990844727,80.0800018310547,80.6699981689453,2275200,64.4082565307617
2014-03-21,80.7699966430664,81.4300003051758,80.620002746582,80.7600021362305,5376600,64.4801254272461
2014-03-24,81.0699996948242,81.3600006103516,79.9800033569336,80.1399993896484,1857600,63.9851150512695
2014-03-25,80.7099990844727,81.4100036621094,80.5599975585938,81.2200012207031,2182500,64.8474197387695
2014-03-26,81.5299987792969,81.75,80.6699981689453,80.6699981689453,1981100,64.4082565307617
2014-03-27,80.5400009155273,80.5400009155273,79.4700012207031,79.8399963378906,1536600,64.0792083740234
2014-03-28,80.0899963378906,81.2200012207031,79.879997253418,80.7600021362305,1267500,64.8176040649414
2014-03-31,81.0999984741211,81.8199996948242,81,81.3300018310547,2264600,65.2750701904297
2014-04-01,81.5,82.2399978637695,81.4700012207031,82.1999969482422,2223100,65.9733276367188
2014-04-02,82.0899963378906,83.3899993896484,82.0800018310547,83.1500015258789,2430100,66.7358245849609
2014-04-03,83.4499969482422,83.9100036621094,82.9599990844727,83.620002746582,2400200,67.1129913330078
2014-04-04,84,85.1399993896484,83.2600021362305,83.5699996948242,3158100,67.0728912353516
2014-04-07,83.3600006103516,83.379997253418,81.8399963378906,82.0899963378906,1753200,65.8850326538086
2014-04-08,81.9899978637695,82.6699981689453,81.4800033569336,82.2600021362305,1874700,66.021484375
2014-04-09,82.4800033569336,83.4800033569336,82.4700012207031,83.3499984741211,2018900,66.8963012695312
2014-04-10,83.2600021362305,83.5899963378906,81.7799987792969,81.9800033569336,1926000,65.796760559082
2014-04-11,81.3399963378906,82.0199966430664,80.9700012207031,81.2699966430664,2017300,65.2269287109375
2014-04-14,82.120002746582,82.4000015258789,80.9100036621094,81.6399993896484,1428100,65.5238647460938
2014-04-15,81.6600036621094,82.2300033569336,80.8000030517578,82.1600036621094,1786900,65.9412231445312
2014-04-16,82.8300018310547,83.75,82.5299987792969,83.3499984741211,1804100,66.8963012695312
2014-04-17,83.5299987792969,84.4800033569336,83.3399963378906,84.2099990844727,2654100,67.586555480957
2014-04-21,84.3600006103516,84.5999984741211,83.5999984741211,84.5999984741211,2395000,67.8995666503906
2014-04-22,85.9800033569336,86.4599990844727,85.0400009155273,85.1100006103516,3527500,68.3088836669922
2014-04-23,85.3899993896484,85.870002746582,85.2399978637695,85.4000015258789,2154100,68.5416412353516
2014-04-24,85.6600036621094,85.8000030517578,85.1600036621094,85.6100006103516,1871100,68.710205078125
2014-04-25,85.1500015258789,85.4300003051758,84.1900024414062,84.4700012207031,2175000,67.7952117919922
2014-04-28,84.9100036621094,85.0999984741211,83.5699996948242,84.4800033569336,1898900,67.8032379150391
2014-04-29,84.870002746582,84.9700012207031,84.1699981689453,84.7699966430664,1504800,68.0359954833984
2014-04-30,84.6500015258789,85.3600006103516,84.3399963378906,85.2300033569336,1681600,68.4051818847656
2014-05-01,85.1500015258789,85.7399978637695,84.8199996948242,85.2799987792969,1713800,68.4453506469727
2014-05-02,85.129997253418,85.8000030517578,85.0400009155273,85.4300003051758,1612000,68.5657196044922
2014-05-05,85.0299987792969,85.7399978637695,84.5899963378906,85.5500030517578,1373500,68.6620483398438
2014-05-06,85.4800033569336,85.870002746582,85.1699981689453,85.3399963378906,1369100,68.4934768676758
2014-05-07,85.4400024414062,86.2200012207031,84.9300003051758,86.120002746582,1501600,69.1195220947266
2014-05-08,85.879997253418,86.8399963378906,85.879997253418,86.120002746582,1236400,69.1195220947266
2014-05-09,85.9499969482422,86.3499984741211,85.4000015258789,86.2300033569336,1277700,69.2077865600586
2014-05-12,86.5899963378906,87.5,86.5899963378906,87.1699981689453,1395500,69.9622344970703
2014-05-13,87.5699996948242,88,86.7799987792969,86.9000015258789,2996000,69.7455291748047
2014-05-14,87.0400009155273,87.0400009155273,86.1699981689453,86.2300033569336,1929500,69.2077865600586
2014-05-15,85.7799987792969,86.0999984741211,84.8199996948242,85.9599990844727,2327900,68.9910736083984
2014-05-16,85.7699966430664,85.9300003051758,85.3000030517578,85.629997253418,2230400,68.7262344360352
2014-05-19,85.3499984741211,86.4400024414062,85.2699966430664,86.0599975585938,1313300,69.0713424682617
2014-05-20,85.9300003051758,86.0800018310547,85,85.3300018310547,1733300,68.4854736328125
2014-05-21,85.5899963378906,86.0299987792969,85.25,85.7099990844727,1178400,68.7904205322266
2014-05-22,85.9499969482422,86.2600021362305,85.3899993896484,85.8600006103516,1345100,68.9108276367188
2014-05-23,85.8000030517578,86.5400009155273,85.75,86.4000015258789,986000,69.3442459106445
2014-05-27,86.5899963378906,87.0999984741211,86.5299987792969,86.7200012207031,1228900,69.6010665893555
2014-05-28,86.8000030517578,87.25,86.4899978637695,86.5199966430664,1408600,69.4405212402344
2014-05-29,86.7200012207031,86.9400024414062,86.3499984741211,86.75,1271600,69.625129699707
2014-05-30,86.5,86.7799987792969,86.4300003051758,86.5500030517578,2216500,69.4646377563477
2014-06-02,86.5500030517578,87.25,86.2900009155273,86.9499969482422,1780900,69.7856597900391
2014-06-03,86.6800003051758,87.1999969482422,86.6100006103516,86.8300018310547,1611200,69.6893463134766
2014-06-04,86.620002746582,87.2099990844727,86.4199981689453,87.120002746582,1003800,69.9220962524414
2014-06-05,87.1999969482422,87.870002746582,87.0500030517578,87.6699981689453,1986100,70.3635177612305
2014-06-06,87.8199996948242,88.8600006103516,87.7799987792969,88.4899978637695,1669500,71.0216369628906
2014-06-09,88.4899978637695,89.4899978637695,88.3399963378906,89.0400009155273,1361800,71.4630889892578
2014-06-10,88.7399978637695,89.0999984741211,88.5299987792969,88.9000015258789,1447900,71.3507385253906
2014-06-11,88.6900024414062,88.9300003051758,88.4000015258789,88.6900024414062,1102500,71.1821746826172
2014-06-12,88.4000015258789,88.4100036621094,87.6100006103516,87.8099975585938,1475200,70.4758911132812
2014-06-13,87.8499984741211,88.629997253418,87.6900024414062,88.1800003051758,1213700,70.772834777832
2014-06-16,87.9700012207031,88.1999969482422,87.1900024414062,87.5899963378906,2315200,70.2993316650391
2014-06-17,87.379997253418,88.3300018310547,87.25,87.9700012207031,1412800,70.6043014526367
2014-06-18,88.1699981689453,88.5500030517578,87.6100006103516,88.4100036621094,1309000,70.9574432373047
2014-06-19,88.5,88.9499969482422,88.2699966430664,88.879997253418,1719400,71.3346633911133
2014-06-20,89.0500030517578,89.5,88.8600006103516,89.379997253418,3819100,71.7359390258789
2014-06-23,89.2300033569336,89.2900009155273,88.1800003051758,88.6999969482422,1815200,71.1902160644531
2014-06-24,88.4100036621094,89.0999984741211,88.1800003051758,88.2300033569336,1678800,70.8129806518555
2014-06-25,88.1500015258789,88.9000015258789,88.0199966430664,88.620002746582,1292900,71.1259841918945
2014-06-26,88.0500030517578,88.1999969482422,87.3099975585938,87.9499969482422,1397800,70.9243850708008
2014-06-27,87.5999984741211,88.7200012207031,87.4000015258789,88.5500030517578,3046600,71.4082336425781
2014-06-30,88.3399963378906,88.4599990844727,87.4599990844727,87.5599975585938,2121600,70.6099090576172
2014-07-01,87.9599990844727,88,86.9899978637695,87.370002746582,2679400,70.456657409668
2014-07-02,87.3199996948242,87.7699966430664,87.1500015258789,87.2099990844727,1446700,70.3276443481445
2014-07-03,87.7200012207031,87.9700012207031,87.5100021362305,87.6999969482422,864400,70.7227935791016
2014-07-07,87.75,87.8399963378906,87.1999969482422,87.4400024414062,1352900,70.5130996704102
2014-07-08,87.4199981689453,87.4199981689453,86.7699966430664,86.8300018310547,1732400,70.0211944580078
2014-07-09,87.129997253418,87.4599990844727,86.6399993896484,86.7399978637695,1465500,69.948600769043
2014-07-10,85.9599990844727,86.25,85.4899978637695,85.6500015258789,1587900,69.0696411132812
2014-07-11,85.6399993896484,86.1500015258789,85.4700012207031,85.9000015258789,1238800,69.2712173461914
2014-07-14,86.4000015258789,86.6999969482422,86.0299987792969,86.1900024414062,1549100,69.5051040649414
2014-07-15,86.4499969482422,86.8600006103516,86.0100021362305,86.3199996948242,1527000,69.6099319458008
2014-07-16,86.5100021362305,86.6800003051758,86.0500030517578,86.2900009155273,1758000,69.5857391357422
2014-07-17,85.7699966430664,85.7699966430664,84.7099990844727,84.7399978637695,1936900,68.3357849121094
2014-07-18,84.9800033569336,85.5,84.8399963378906,85.1999969482422,1737900,68.7067337036133
2014-07-21,85.2300033569336,85.7900009155273,84.9000015258789,85.5199966430664,1670100,68.9647979736328
2014-07-22,85.9899978637695,86.2600021362305,85.7099990844727,85.7799987792969,1382000,69.1744613647461
2014-07-23,85.879997253418,86.1100006103516,85.5100021362305,85.5800018310547,1708900,69.01318359375
2014-07-24,85.620002746582,86.0299987792969,85.2900009155273,85.3899993896484,2052200,68.8599624633789
2014-07-25,85.0800018310547,85.4400024414062,85.0199966430664,85.1600036621094,1059200,68.6744918823242
2014-07-28,85.2399978637695,85.2399978637695,84.3099975585938,84.75,2296900,68.3438568115234
2014-07-29,84.4800033569336,84.7200012207031,83.4499969482422,83.5,3379400,67.335823059082
2014-07-30,83.9599990844727,84.3300018310547,83.629997253418,84.0899963378906,2970900,67.8116226196289
2014-07-31,83.9300003051758,84.0100021362305,82.3499984741211,82.370002746582,2776900,66.4245910644531
2014-08-01,81.9800033569336,82.5,81.7200012207031,82.0599975585938,2781900,66.1745834350586
2014-08-04,82.0299987792969,83.0100021362305,81.870002746582,82.8300018310547,1816200,66.795524597168
2014-08-05,82.3600006103516,83.3499984741211,82.3199996948242,82.7200012207031,2739500,66.7068252563477
2014-08-06,82.1999969482422,82.9199981689453,81.8600006103516,82.7799987792969,2122900,66.7551956176758
2014-08-07,83.2900009155273,84.0800018310547,82.9499969482422,83.0400009155273,1790200,66.9648666381836
2014-08-08,83.2200012207031,84.6600036621094,82.9899978637695,84.5999984741211,1855300,68.2228775024414
2014-08-11,84.8199996948242,85.2099990844727,84.4899978637695,84.6800003051758,1303600,68.2873840332031
2014-08-12,84.620002746582,85.3399963378906,84.2399978637695,84.9800033569336,1385200,68.5293350219727
2014-08-13,85.3899993896484,86.2600021362305,85.3899993896484,86,1377100,69.3518676757812
2014-08-14,86.1699981689453,86.8099975585938,85.9400024414062,86.7300033569336,1537400,69.9405746459961
2014-08-15,87.1999969482422,87.4000015258789,86.3600006103516,87.0199966430664,2805000,70.1744079589844
2014-08-18,87.4000015258789,88.2099990844727,87.3399963378906,87.9700012207031,2021400,70.9405288696289
2014-08-19,88.1699981689453,88.8000030517578,88,88.4800033569336,1916600,71.3517990112305
2014-08-20,88.5,89.370002746582,88.3099975585938,89.1399993896484,1572800,71.8840408325195
2014-08-21,89.2699966430664,89.4400024414062,88.5400009155273,89.0599975585938,1266800,71.8194961547852
2014-08-22,88.8499984741211,89.2099990844727,88.2200012207031,88.5,1460700,71.3679428100586
2014-08-25,89.1100006103516,89.1699981689453,88.629997253418,88.8199996948242,1105200,71.6259994506836
2014-08-26,89.0400009155273,89.2300033569336,88.4000015258789,88.4100036621094,995300,71.2953491210938
2014-08-27,88.2799987792969,88.7799987792969,88.2799987792969,88.4800033569336,1032600,71.3517990112305
2014-08-28,88.0500030517578,88.25,87.5100021362305,88.0299987792969,899300,70.9888763427734
2014-08-29,88.2600021362305,88.4300003051758,87.8000030517578,88.2099990844727,1251800,71.1340789794922
2014-09-02,88.2799987792969,88.6100006103516,87.8899993896484,88.370002746582,1646300,71.2630920410156
2014-09-03,88.6600036621094,88.9899978637695,88.0199966430664,88.120002746582,1178500,71.0615005493164
2014-09-04,88.1699981689453,89.4300003051758,88.0800018310547,88.2900009155273,1863100,71.1985778808594
2014-09-05,88.0899963378906,88.3099975585938,87.4700012207031,88.2900009155273,1859200,71.1985778808594
2014-09-08,88.120002746582,88.3199996948242,87.6699981689453,88,1645400,70.964714050293
2014-09-09,87.9499969482422,88.25,87.620002746582,87.7900009155273,1526400,70.7953872680664
2014-09-10,88.0899963378906,88.2699966430664,87.4300003051758,88.129997253418,2277400,71.0695648193359
2014-09-11,87.8000030517578,88.6399993896484,87.7099990844727,88.5599975585938,1818500,71.4163055419922
2014-09-12,88.3399963378906,88.8000030517578,87.9599990844727,88.2600021362305,1877500,71.1743698120117
2014-09-15,88.0299987792969,88.5800018310547,87.629997253418,88.3000030517578,1125700,71.2066268920898
2014-09-16,88.1800003051758,89.0599975585938,87.9400024414062,88.6999969482422,1476100,71.5292053222656
2014-09-17,88.8600006103516,89.1699981689453,88.2300033569336,88.629997253418,1839800,71.4727478027344
2014-09-18,89.0100021362305,89.1100006103516,88.5800018310547,88.9300003051758,1590400,71.7146606445312
2014-09-19,89.3899993896484,89.5800018310547,88.2099990844727,88.620002746582,4549000,71.4647064208984
2014-09-22,88.5899963378906,88.629997253418,87.6399993896484,87.7799987792969,1231900,70.7873001098633
2014-09-23,87.4199981689453,87.629997253418,86.6900024414062,86.7300033569336,2644800,69.9405746459961
2014-09-24,86.7300033569336,86.8000030517578,86.1100006103516,86.5299987792969,3133100,69.7792816162109
2014-09-25,86.4000015258789,86.4000015258789,84.9599990844727,84.9599990844727,1986100,68.5132217407227
2014-09-26,84.3499984741211,85.8399963378906,84.3399963378906,85.6100006103516,1549500,69.4337615966797
2014-09-29,84.9800033569336,85.6100006103516,84.7799987792969,85.2799987792969,1536500,69.1660995483398
2014-09-30,85.25,85.620002746582,84.2200012207031,84.4199981689453,1952900,68.4685668945312
2014-10-01,84.2799987792969,84.370002746582,82.9000015258789,83.1100006103516,2184000,67.406135559082
2014-10-02,83.120002746582,83.4800033569336,82.6600036621094,83.0599975585938,1460500,67.3655624389648
2014-10-03,83.4400024414062,83.8399963378906,83.2699966430664,83.629997253418,1527000,67.827880859375
2014-10-06,83.8099975585938,84.0299987792969,83.2300033569336,83.5899963378906,1288700,67.7954254150391
2014-10-07,83,83.0199966430664,81.6699981689453,81.7200012207031,1688700,66.2787704467773
2014-10-08,81.8000030517578,83.5599975585938,81.3600006103516,83.5100021362305,1771600,67.7305679321289
2014-10-09,83.3000030517578,83.3899993896484,81.5699996948242,81.6800003051758,1860200,66.246337890625
2014-10-10,81.3300018310547,81.6100006103516,80.2699966430664,80.7900009155273,2696100,65.5244979858398
2014-10-13,80.7900009155273,81.0199966430664,79.1399993896484,79.1900024414062,2022500,64.2268371582031
2014-10-14,79.8499984741211,81.5100021362305,79.6600036621094,80.5299987792969,2255400,65.313606262207
2014-10-15,79.9300003051758,81.3099975585938,79.0599975585938,80.9400024414062,2806900,65.6461563110352
2014-10-16,80.0999984741211,83.4199981689453,79.9899978637695,83.0699996948242,3936000,67.373664855957
2014-10-17,83.879997253418,84.5699996948242,82.9100036621094,83.3899993896484,3697600,67.6332397460938
2014-10-20,83.2600021362305,83.870002746582,82.879997253418,83.4100036621094,2029400,67.6494522094727
2014-10-21,85.8000030517578,86.870002746582,84.9100036621094,86.5999984741211,2634300,70.2366714477539
2014-10-22,86.6999969482422,87.4499969482422,86.0599975585938,86.0899963378906,2862700,69.8230361938477
2014-10-23,87.0999984741211,87.8600006103516,87.0999984741211,87.3399963378906,1754100,70.8368606567383
2014-10-24,87.3600006103516,88.1100006103516,87.1800003051758,87.9800033569336,1355400,71.3559265136719
2014-10-27,87.8600006103516,88.5999984741211,87.5500030517578,88.4100036621094,1437000,71.7046890258789
2014-10-28,88.9599990844727,89.8600006103516,88.9599990844727,89.8399963378906,1458700,72.8644638061523
2014-10-29,89.8000030517578,90.129997253418,88.9300003051758,89.5400009155273,2641000,72.6211547851562
2014-10-30,89.379997253418,90.1600036621094,88.7900009155273,90.0199966430664,1966900,73.0104522705078
2014-10-31,91.0699996948242,91.3899993896484,90.4100036621094,91.0500030517578,2256600,73.845832824707
2014-11-03,90.9599990844727,91.3300018310547,90.4300003051758,90.9000015258789,2129100,73.7241668701172
2014-11-04,90.75,91.2399978637695,90.5599975585938,90.9000015258789,2377500,73.7241668701172
2014-11-05,91.370002746582,91.8499984741211,91.0599975585938,91.7200012207031,1332400,74.3892364501953
2014-11-06,92,93.0400009155273,91.6600036621094,92.9599990844727,1322200,75.3949356079102
2014-11-07,92.9800033569336,93.1600036621094,92.4400024414062,92.8099975585938,1545700,75.2732849121094
2014-11-10,92.7300033569336,93.4000015258789,92.6800003051758,93.0699996948242,1775000,75.4841613769531
2014-11-11,93.0699996948242,93.5,92.7099990844727,93,1789400,75.427375793457
2014-11-12,92.7799987792969,93.4300003051758,92.7600021362305,93.2300033569336,1276400,75.6139221191406
2014-11-13,93.1999969482422,93.4199981689453,92.5100021362305,92.6600036621094,2169600,75.1516571044922
2014-11-14,92.5899963378906,93.7799987792969,92.5899963378906,93.7799987792969,2346900,76.0599822998047
2014-11-17,93.5699996948242,94.0400009155273,93.2200012207031,93.9800033569336,1776200,76.2221984863281
2014-11-18,94.0199966430664,94.9599990844727,93.9499969482422,94.7099990844727,1663700,76.8142547607422
2014-11-19,94.5100021362305,94.6600036621094,94.0599975585938,94.6500015258789,1513800,76.7656097412109
2014-11-20,94.0400009155273,95.1100006103516,93.879997253418,95.0800018310547,1734300,77.1143493652344
2014-11-21,96.2399978637695,96.5400009155273,95.7900009155273,95.9000015258789,1624700,77.7794189453125
2014-11-24,96.0299987792969,96.3300018310547,95.7600021362305,96.0899963378906,1040700,77.9335250854492
2014-11-25,96.0100021362305,96.1800003051758,95.4599990844727,95.7200012207031,2003600,77.6334381103516
2014-11-26,95.5800018310547,95.7600021362305,95.1699981689453,95.5299987792969,1745700,77.4793319702148
2014-11-28,95.7799987792969,95.8499984741211,94.7600021362305,94.9300003051758,1039400,76.9927062988281
2014-12-01,94.75,94.870002746582,94.120002746582,94.3099975585938,1914500,76.4898681640625
2014-12-02,94.5400009155273,95.370002746582,94.4000015258789,94.9800033569336,1830100,77.0332565307617
2014-12-03,95.2699966430664,96.9199981689453,95.1999969482422,96.8000030517578,1794700,78.5093536376953
2014-12-04,96.7200012207031,96.8399963378906,95.8499984741211,96.1699981689453,1904100,77.9983825683594
2014-12-05,96.0699996948242,97.1699981689453,95.9700012207031,96.6900024414062,1548100,78.4201278686523
2014-12-08,97.2399978637695,97.7900009155273,96.2300033569336,96.3300018310547,1618400,78.1281585693359
2014-12-09,95.379997253418,96.3300018310547,94.9499969482422,95.9899978637695,2342900,77.8524017333984
2014-12-10,95.5800018310547,95.6900024414062,94.4400024414062,94.6100006103516,1722400,76.7331619262695
