"Fecha","ETR.Open","ETR.High","ETR.Low","ETR.Close","ETR.Volume","ETR.Adjusted"
2013-12-18,61.5299987792969,62.4199981689453,60.7700004577637,62.2099990844727,1223000,41.5249786376953
2013-12-19,62,62.1199989318848,61.1300010681152,61.560001373291,986300,41.0910987854004
2013-12-20,61.689998626709,62.5699996948242,61.6699981689453,62.4900016784668,2855400,41.7118759155273
2013-12-23,62.7400016784668,63.0800018310547,62.2799987792969,62.5400009155273,1269000,41.745246887207
2013-12-24,62.4900016784668,63.0800018310547,62.3600006103516,62.7299995422363,395900,41.8720779418945
2013-12-26,62.6300010681152,62.9700012207031,62.2700004577637,62.3699989318848,583200,41.6317710876465
2013-12-27,62.4799995422363,62.8699989318848,62.3699989318848,62.8300018310547,731400,41.9388275146484
2013-12-30,63.1300010681152,63.439998626709,62.939998626709,63.3199996948242,1152600,42.2658958435059
2013-12-31,63.3300018310547,63.5499992370605,63,63.2700004577637,965800,42.2325096130371
2014-01-02,63.3499984741211,63.3899993896484,61.7099990844727,61.8400001525879,1206600,41.2779960632324
2014-01-03,61.0499992370605,61.4599990844727,60.6399993896484,61.0299987792969,1748300,40.7373352050781
2014-01-06,60.6100006103516,60.939998626709,60.4000015258789,60.6699981689453,1989900,40.4970321655273
2014-01-07,60.8300018310547,61.2999992370605,60.6699981689453,61.25,1496600,40.8841857910156
2014-01-08,61.1399993896484,61.2799987792969,60.5999984741211,60.8499984741211,1999800,40.6171684265137
2014-01-09,61.0299987792969,61.0900001525879,60.5200004577637,60.5200004577637,1628600,40.3969078063965
2014-01-10,60.9199981689453,62.1800003051758,60.8199996948242,61.060001373291,2661000,40.7573509216309
2014-01-13,61.2299995422363,61.4500007629395,60.5499992370605,60.6199989318848,1988100,40.4636459350586
2014-01-14,60.8899993896484,61.3600006103516,60.8300018310547,61.1399993896484,2068900,40.8107566833496
2014-01-15,61.2700004577637,61.439998626709,60.6699981689453,61.1599998474121,1999900,40.8241081237793
2014-01-16,61.2299995422363,61.5699996948242,61.0900001525879,61.3800010681152,1100300,40.9709548950195
2014-01-17,61.5999984741211,61.7700004577637,61.310001373291,61.6100006103516,932600,41.1244964599609
2014-01-21,61.9900016784668,62.0999984741211,61.5400009155273,61.9900016784668,1395600,41.3781242370605
2014-01-22,62.1500015258789,62.4900016784668,61.3400001525879,61.5499992370605,1803500,41.0844306945801
2014-01-23,61.2700004577637,61.7900009155273,60.9900016784668,61.7099990844727,1524000,41.1912269592285
2014-01-24,61.5,62.3499984741211,61.1500015258789,61.2799987792969,1298100,40.9042053222656
2014-01-27,61.4599990844727,61.8400001525879,61.2099990844727,61.2900009155273,1791900,40.9108810424805
2014-01-28,61.25,61.6599998474121,60.8699989318848,61.1199989318848,1673800,40.7974052429199
2014-01-29,60.9599990844727,62.0099983215332,60.9599990844727,61.5400009155273,1935700,41.077751159668
2014-01-30,61.7599983215332,63.3800010681152,61.5499992370605,63.1699981689453,2622900,42.1657676696777
2014-01-31,62.5800018310547,63.4900016784668,62.5299987792969,63.0299987792969,1787100,42.0723114013672
2014-02-03,63.2299995422363,63.9199981689453,62.6100006103516,62.7200012207031,1894400,41.865406036377
2014-02-04,63.2099990844727,63.2700004577637,62.2999992370605,62.4700012207031,1784200,41.6985168457031
2014-02-05,62.4199981689453,62.8699989318848,62.0099983215332,62.5800018310547,1957600,41.7719459533691
2014-02-06,62.6100006103516,63.8400001525879,62.5499992370605,63.75,3359900,42.552921295166
2014-02-07,63.810001373291,63.9000015258789,63.189998626709,63.560001373291,1547200,42.4260940551758
2014-02-10,63.4199981689453,63.9300003051758,63.060001373291,63.5999984741211,1875500,42.4527931213379
2014-02-11,63.4300003051758,63.5200004577637,61.6699981689453,62.5800018310547,2934800,42.324291229248
2014-02-12,62.5299987792969,63.6699981689453,62.5299987792969,63.560001373291,2357000,42.9870910644531
2014-02-13,63.2200012207031,64.5800018310547,63.2200012207031,64.4300003051758,2326100,43.5755004882812
2014-02-14,64.25,64.6600036621094,64.0999984741211,64.4899978637695,1429700,43.6160736083984
2014-02-18,64.5199966430664,65.1800003051758,64.4300003051758,64.9100036621094,1944900,43.9001350402832
2014-02-19,64.4599990844727,65.3399963378906,64.1900024414062,64.4599990844727,1692800,43.595775604248
2014-02-20,64.4499969482422,65.3000030517578,64.4499969482422,65.0500030517578,1378800,43.9948120117188
2014-02-21,64.9499969482422,65.3099975585938,64.4400024414062,64.4499969482422,1369500,43.5890274047852
2014-02-24,64.8600006103516,65.0500030517578,64.120002746582,64.120002746582,943900,43.365837097168
2014-02-25,64.4000015258789,64.5800018310547,64.0199966430664,64.1100006103516,1390800,43.359073638916
2014-02-26,64.7099990844727,64.7900009155273,64.0100021362305,64.0699996948242,770200,43.3320121765137
2014-02-27,63.8600006103516,64.1999969482422,63.5299987792969,63.7599983215332,983100,43.1223564147949
2014-02-28,63.8899993896484,64.1600036621094,63.6300010681152,63.8199996948242,1535800,43.1629295349121
2014-03-03,63.5999984741211,63.8899993896484,63.25,63.2799987792969,1550600,42.797721862793
2014-03-04,63.7099990844727,63.7599983215332,63.2200012207031,63.439998626709,1771000,42.9059295654297
2014-03-05,63.5299987792969,63.560001373291,62.810001373291,63.0299987792969,1439200,42.6286430358887
2014-03-06,63.0999984741211,63.3600006103516,62.1300010681152,62.3800010681152,1406400,42.1890258789062
2014-03-07,62.2999992370605,62.6500015258789,61.8199996948242,62.560001373291,1683300,42.3107643127441
2014-03-10,62.4799995422363,62.6500015258789,62.0699996948242,62.25,1509100,42.1011047363281
2014-03-11,62.4000015258789,62.4900016784668,61.9599990844727,62.310001373291,1303600,42.1416816711426
2014-03-12,62.1699981689453,63,62.0900001525879,63,1571200,42.6083488464355
2014-03-13,63.1199989318848,64.4800033569336,63.0800018310547,64.4199981689453,1963000,43.568733215332
2014-03-14,64.25,64.9300003051758,64.0999984741211,64.5800018310547,1390000,43.6769409179688
2014-03-17,64.6100006103516,65.1999969482422,64.0899963378906,65.1999969482422,1004200,44.096263885498
2014-03-18,65.2699966430664,65.4499969482422,65,65.0100021362305,939900,43.9677581787109
2014-03-19,65.1900024414062,65.620002746582,64.2200012207031,64.5699996948242,1138300,43.670166015625
2014-03-20,64.4000015258789,64.75,63.8699989318848,64.75,1166400,43.791919708252
2014-03-21,65.0899963378906,66.6900024414062,64.9700012207031,66.0299987792969,2710400,44.6576156616211
2014-03-24,66.1999969482422,66.629997253418,65.8300018310547,66.0699996948242,1560200,44.6846542358398
2014-03-25,66.1999969482422,66.3600006103516,65.4199981689453,66.0899963378906,1036800,44.6981773376465
2014-03-26,66.120002746582,66.2200012207031,65.6699981689453,65.7699966430664,843700,44.4817581176758
2014-03-27,66.0400009155273,66.6399993896484,65.5599975585938,66.5999984741211,1171200,45.0431175231934
2014-03-28,66.6800003051758,66.8099975585938,66.120002746582,66.6500015258789,917800,45.0769348144531
2014-03-31,66.7799987792969,67.0199966430664,66.379997253418,66.8499984741211,1370400,45.2121925354004
2014-04-01,66.8099975585938,67.1600036621094,66.5100021362305,67.0599975585938,1418300,45.3542213439941
2014-04-02,67.0100021362305,67.4700012207031,66.4100036621094,67.1100006103516,1218200,45.3880386352539
2014-04-03,67.1699981689453,68.1399993896484,66.8199996948242,68.0999984741211,1749100,46.0575981140137
2014-04-04,68.3000030517578,69.9199981689453,68.1500015258789,69.0699996948242,2806100,46.7136268615723
2014-04-07,69,69.7799987792969,68.870002746582,69.1399993896484,1719600,46.7609786987305
2014-04-08,69.0999984741211,70.2600021362305,68.7900009155273,70.1900024414062,2322100,47.4711151123047
2014-04-09,70.4499969482422,71.120002746582,69.5899963378906,70.2799987792969,2964900,47.5319747924805
2014-04-10,70.4199981689453,70.8899993896484,70,70.0999984741211,1674100,47.4102516174316
2014-04-11,70.0999984741211,71,70.0999984741211,70.3499984741211,1808600,47.5793075561523
2014-04-14,70.5500030517578,71.0400009155273,70.2600021362305,70.9499969482422,2532000,47.9851188659668
2014-04-15,72.2300033569336,72.5800018310547,71.2399978637695,71.9700012207031,3795800,48.6749572753906
2014-04-16,72.2399978637695,73.2699966430664,71.6900024414062,72.0100021362305,2902600,48.7020225524902
2014-04-17,72.0899963378906,72.4300003051758,71.0699996948242,71.2600021362305,1861100,48.1947822570801
2014-04-21,71.1600036621094,71.7699966430664,70.9100036621094,71.0800018310547,1512000,48.0730476379395
2014-04-22,71.0599975585938,71.4199981689453,70.6399993896484,71.0199966430664,1895700,48.0324668884277
2014-04-23,71.2099990844727,71.8000030517578,70.9400024414062,71.0199966430664,1787700,48.0324668884277
2014-04-24,71.4000015258789,71.5800018310547,70.3499984741211,71.4199981689453,2013300,48.3029899597168
2014-04-25,71.2099990844727,71.9499969482422,71.129997253418,71.8399963378906,2001600,48.5870361328125
2014-04-28,71.9000015258789,73.0299987792969,71.6600036621094,72.8199996948242,2954400,49.2498512268066
2014-04-29,73.129997253418,73.7099990844727,72.629997253418,72.8899993896484,2505900,49.2971839904785
2014-04-30,73.1999969482422,73.9199981689453,72.4599990844727,72.5,2864800,49.0334129333496
2014-05-01,72.6900024414062,73.25,72.0800018310547,72.9599990844727,1677100,49.3445243835449
2014-05-02,72.6699981689453,72.9700012207031,71.6800003051758,72.2399978637695,1606200,48.8575782775879
2014-05-05,72.2200012207031,73.129997253418,72.0699996948242,73.129997253418,1554500,49.4594993591309
2014-05-06,73.2099990844727,73.7200012207031,73,73.129997253418,2153800,49.4594993591309
2014-05-07,73.3600006103516,75.1999969482422,73.2099990844727,75.1600036621094,2693700,50.8324432373047
2014-05-08,74.9800033569336,75.0699996948242,74.3300018310547,74.7900009155273,2723100,50.582202911377
2014-05-09,74.7200012207031,75.2900009155273,74.370002746582,74.6100006103516,1660800,50.4604682922363
2014-05-12,74.6999969482422,75.0400009155273,74.0699996948242,74.379997253418,2812700,50.3049011230469
2014-05-13,73.620002746582,73.7799987792969,72.7900009155273,73.4100036621094,2372000,50.2091598510742
2014-05-14,73.4599990844727,74.2900009155273,73.3499984741211,74.2699966430664,2113800,50.7973556518555
2014-05-15,74.3000030517578,74.4199981689453,73.620002746582,74.2900009155273,2603700,50.8110237121582
2014-05-16,74.1800003051758,74.620002746582,74.0100021362305,74.5199966430664,1461200,50.968334197998
2014-05-19,74.4400024414062,74.5199966430664,73.0999984741211,73.1500015258789,1501000,50.031322479248
2014-05-20,73.1500015258789,73.7600021362305,73.0699996948242,73.4899978637695,1454800,50.2638702392578
2014-05-21,73.5100021362305,73.6600036621094,73,73.6500015258789,1607600,50.3733139038086
2014-05-22,73.4599990844727,74.3499984741211,73.4199981689453,74.0400009155273,1605800,50.6400451660156
2014-05-23,74.0199966430664,74.2600021362305,73.8499984741211,74.0599975585938,981600,50.6537170410156
2014-05-27,74.4700012207031,74.6100006103516,73.8199996948242,74.1100006103516,1379900,50.6879234313965
2014-05-28,74.1800003051758,74.6800003051758,73.8499984741211,74.620002746582,1204000,51.0367469787598
2014-05-29,74.5100021362305,75.5500030517578,74.379997253418,75.5299987792969,1868300,51.6591300964355
2014-05-30,75.4000015258789,75.6900024414062,74.9800033569336,75.4199981689453,2237000,51.5839004516602
2014-06-02,75.5599975585938,76.0400009155273,75.4599990844727,75.7699966430664,1762500,51.8232765197754
2014-06-03,75.75,76.2699966430664,75.4199981689453,76.2200012207031,2033800,52.1310615539551
2014-06-04,76.129997253418,76.6500015258789,75.8899993896484,76.6100006103516,1290800,52.3978004455566
2014-06-05,78.4199981689453,78.8000030517578,77.7600021362305,78.6100006103516,2560700,53.7657165527344
2014-06-06,79.1100006103516,79.129997253418,78.3199996948242,78.4100036621094,1728900,53.6289405822754
2014-06-09,78.1399993896484,78.8000030517578,78.0599975585938,78.6900024414062,1403400,53.8204383850098
2014-06-10,78.6500015258789,78.8099975585938,77.8300018310547,78.2799987792969,1399200,53.5400238037109
2014-06-11,78.2799987792969,78.4300003051758,77.25,77.4199981689453,1715500,52.9518089294434
2014-06-12,77.379997253418,77.9599990844727,76.5999984741211,77.8499984741211,1607400,53.2459106445312
2014-06-13,77.7699966430664,78.2600021362305,77.1399993896484,78.1999969482422,1030100,53.4853096008301
2014-06-16,78.1999969482422,79.2699966430664,78.0999984741211,79.0100021362305,1972700,54.0393028259277
2014-06-17,78.4400024414062,78.8099975585938,77.7799987792969,78.5199966430664,1117100,53.7041664123535
2014-06-18,78.5199966430664,80.2099990844727,78.4300003051758,80.1699981689453,1507400,54.8326797485352
2014-06-19,80.1999969482422,80.9400024414062,80.1100006103516,80.7900009155273,1650300,55.2567405700684
2014-06-20,81,81.5299987792969,80.6999969482422,80.8300018310547,2163500,55.284107208252
2014-06-23,80.7300033569336,80.8199996948242,79.7900009155273,80.5400009155273,1572500,55.0857543945312
2014-06-24,80.4700012207031,80.9100036621094,80.3899993896484,80.4499969482422,1702400,55.0241928100586
2014-06-25,80.5100021362305,81.2300033569336,80.4000015258789,81.1699981689453,1090800,55.5166397094727
2014-06-26,81.1500015258789,81.3300018310547,80.6600036621094,80.8600006103516,1136200,55.3045921325684
2014-06-27,80.5699996948242,81.3000030517578,80.3000030517578,81.1800003051758,1460400,55.5234870910645
2014-06-30,81.3199996948242,82.3000030517578,81.1500015258789,82.0899963378906,1266100,56.1458854675293
2014-07-01,81.879997253418,82.4800033569336,81.2099990844727,81.3000030517578,1412800,55.6055679321289
2014-07-02,81.2200012207031,81.3000030517578,78.0800018310547,78.6600036621094,3073000,53.7999229431152
2014-07-03,78.2099990844727,78.4000015258789,76.9700012207031,76.9700012207031,2087400,52.6440315246582
2014-07-07,77.1900024414062,78.5299987792969,77.1900024414062,78.4000015258789,2244300,53.6220779418945
2014-07-08,78.4700012207031,79.1699981689453,78.2699966430664,78.4700012207031,1781600,53.669979095459
2014-07-09,78.4700012207031,78.9000015258789,77.370002746582,77.9700012207031,1651700,53.327995300293
2014-07-10,77.5,78.8300018310547,77.4300003051758,78.6999969482422,1617800,53.8272819519043
2014-07-11,78.6600036621094,78.9400024414062,77.870002746582,78.0199966430664,1077400,53.3621864318848
2014-07-14,78.4000015258789,78.4400024414062,77.1800003051758,77.1999969482422,1332200,52.8013458251953
2014-07-15,77.4100036621094,77.629997253418,77,77.5299987792969,1622400,53.0270500183105
2014-07-16,77.620002746582,78.0100021362305,77.1100006103516,77.9499969482422,1638700,53.3143081665039
2014-07-17,77.1500015258789,77.6100006103516,76.1900024414062,76.2699966430664,1758900,52.165283203125
2014-07-18,77,77.2699966430664,75.9499969482422,77.2200012207031,1544100,52.8150291442871
2014-07-21,77.0500030517578,77.4700012207031,76.7099990844727,77.3499984741211,1506000,52.9039497375488
2014-07-22,77.5100021362305,77.8499984741211,75.9700012207031,76,2177800,51.9806060791016
2014-07-23,76.120002746582,76.2699966430664,75.5699996948242,75.6399993896484,2310500,51.7343826293945
2014-07-24,75.4599990844727,76.4300003051758,75.4599990844727,76.3499984741211,2139200,52.2199783325195
2014-07-25,76.3899993896484,76.7799987792969,75.3600006103516,75.4800033569336,1449900,51.6249465942383
2014-07-28,75.5299987792969,76.6900024414062,75.4000015258789,76.3499984741211,1907100,52.2199783325195
2014-07-29,76.4599990844727,76.4599990844727,74.4400024414062,74.9899978637695,2322400,51.2897872924805
2014-07-30,75.0100021362305,75.5100021362305,73.5599975585938,74.1600036621094,2102900,50.7221336364746
2014-07-31,73.9100036621094,74.1100006103516,72.8099975585938,72.8300018310547,1323900,49.8124542236328
2014-08-01,72.879997253418,73.620002746582,72.7600021362305,72.9899978637695,1552500,49.9218788146973
2014-08-04,72.9199981689453,72.9800033569336,71.120002746582,72.4300003051758,4022300,49.5388717651367
2014-08-05,72.1800003051758,73.0800018310547,71.8199996948242,72.120002746582,2417900,49.3268699645996
2014-08-06,71.9000015258789,71.9199981689453,70.6999969482422,70.8199996948242,2524000,48.4377174377441
2014-08-07,71.0500030517578,71.9100036621094,71.0500030517578,71.5699996948242,1448000,48.9506759643555
2014-08-08,71.75,72.7200012207031,71.75,72.6800003051758,1286500,49.7098655700684
2014-08-11,72.6500015258789,73.3499984741211,72.4400024414062,72.5500030517578,1349000,49.6209487915039
2014-08-12,71.5500030517578,71.8600006103516,71.2600021362305,71.4199981689453,1128500,49.4133834838867
2014-08-13,71.4599990844727,72.0899963378906,71.1399993896484,71.9199981689453,1564300,49.7593231201172
2014-08-14,71.8499984741211,73.2200012207031,71.8499984741211,73.0100021362305,1667000,50.5134658813477
2014-08-15,73.0100021362305,73.6399993896484,72.3499984741211,72.8199996948242,1255200,50.3820114135742
2014-08-18,72.9000015258789,73.1999969482422,72.5699996948242,72.75,783900,50.3335838317871
2014-08-19,72.8899993896484,73.9700012207031,72.8000030517578,73.9599990844727,1120200,51.1707305908203
2014-08-20,74.1100006103516,75.1800003051758,73.6399993896484,75.1100006103516,2191700,51.9663848876953
2014-08-21,74.9400024414062,75.8000030517578,74.5400009155273,74.8199996948242,1199900,51.7657508850098
2014-08-22,74.9100036621094,75.1399993896484,74.0800018310547,74.5699996948242,936600,51.5927734375
2014-08-25,74.6800003051758,75.6399993896484,74.5999984741211,75.5800018310547,1191200,52.2915649414062
2014-08-26,75.4300003051758,75.7699966430664,74.3199996948242,74.4700012207031,1286300,51.5235939025879
2014-08-27,74.879997253418,75.5400009155273,74.5599975585938,75.4800033569336,929700,52.2223892211914
2014-08-28,75.379997253418,76.379997253418,75.2200012207031,76.3300018310547,852400,52.8104820251465
2014-08-29,76.4300003051758,77.4499969482422,76.3600006103516,77.4100036621094,1353900,53.5577011108398
2014-09-02,77.3300018310547,77.4199981689453,75.8899993896484,76.379997253418,1959800,52.8450660705566
2014-09-03,76.5500030517578,77.5,76.5500030517578,77.1399993896484,887700,53.3708953857422
2014-09-04,77.0100021362305,77.2900009155273,76.4599990844727,76.8600006103516,1804400,53.177173614502
2014-09-05,76.9700012207031,77.6399993896484,76.5999984741211,77.4100036621094,1385600,53.5577011108398
2014-09-08,77.4800033569336,77.5599975585938,76.0599975585938,76.3499984741211,1194300,52.8243179321289
2014-09-09,76.120002746582,76.7099990844727,75.5599975585938,76.129997253418,1297000,52.6720962524414
2014-09-10,76.1800003051758,76.3499984741211,75.5800018310547,76.1600036621094,831900,52.6928520202637
2014-09-11,76.1900024414062,77.0800018310547,75.9000015258789,77.0599975585938,984900,53.315544128418
2014-09-12,76.5400009155273,76.6500015258789,75.2900009155273,75.4800033569336,844300,52.2223892211914
2014-09-15,75.6800003051758,76.4300003051758,75.5500030517578,75.9499969482422,1340400,52.5475616455078
2014-09-16,75.8499984741211,77.4899978637695,75.7099990844727,77.0100021362305,1194800,53.2809600830078
2014-09-17,77.2200012207031,77.4599990844727,76.2399978637695,76.5199966430664,1080300,52.9419136047363
2014-09-18,76.6900024414062,77.0299987792969,75.5999984741211,75.8399963378906,930200,52.4714584350586
2014-09-19,76.129997253418,76.879997253418,75.8600006103516,76.8199996948242,1591900,53.149486541748
2014-09-22,76.5199966430664,77.5599975585938,76.3300018310547,76.9899978637695,1196800,53.2671089172363
2014-09-23,76.9599990844727,77.0400009155273,76.3600006103516,76.5100021362305,1762500,52.9350128173828
2014-09-24,76.6399993896484,76.7200012207031,76.0100021362305,76.3099975585938,859100,52.7966423034668
2014-09-25,76.3199996948242,76.5299987792969,75.8000030517578,76,1222500,52.5821762084961
2014-09-26,76.0999984741211,76.4499969482422,75.4300003051758,76.1399993896484,934200,52.6790161132812
2014-09-29,76,76.7699966430664,75.9000015258789,76.7399978637695,998000,53.0941276550293
2014-09-30,76.9400024414062,78.370002746582,76.7900009155273,77.3300018310547,1615800,53.5023498535156
2014-10-01,77.3300018310547,78.6999969482422,77,78.0400009155273,1463400,53.9935722351074
2014-10-02,77.7900009155273,78.3199996948242,77.3199996948242,77.4700012207031,1593700,53.5992126464844
2014-10-03,77.6800003051758,77.9899978637695,76.5100021362305,77.8199996948242,1149700,53.8413505554199
2014-10-06,77.9000015258789,78.2799987792969,77.4700012207031,77.7099990844727,907200,53.765266418457
2014-10-07,77.5,78.8399963378906,77.370002746582,77.8099975585938,1612700,53.8344383239746
2014-10-08,77.9899978637695,79.6399993896484,77.8099975585938,79.620002746582,1771700,55.0867309570312
2014-10-09,79.0500030517578,79.6600036621094,77.4400024414062,77.5100021362305,2109900,53.6268882751465
2014-10-10,77.7799987792969,78.6600036621094,77.6800003051758,77.8300018310547,1556100,53.8482780456543
2014-10-13,77.9899978637695,79.5699996948242,77.7099990844727,78.6800003051758,1942500,54.4363822937012
2014-10-14,79.0500030517578,81.5899963378906,78.7399978637695,81.0400009155273,2777700,56.0691871643066
2014-10-15,78.9800033569336,81.6600036621094,77.6500015258789,78.9499969482422,2778600,54.6231842041016
2014-10-16,77.870002746582,79.5199966430664,77.0500030517578,79.4000015258789,1965200,54.9345245361328
2014-10-17,79.8000030517578,79.9800033569336,78.0400009155273,79.3300018310547,2377000,54.8860969543457
2014-10-20,79.2900009155273,79.9499969482422,79.0999984741211,79.8399963378906,1271700,55.2389373779297
2014-10-21,80.0599975585938,80.0699996948242,79.4000015258789,80,1282600,55.3496208190918
2014-10-22,80,81.379997253418,79.9599990844727,80.9400024414062,1256400,55.9999961853027
2014-10-23,81.4899978637695,81.9599990844727,80.75,81.2900009155273,1422400,56.2421607971191
2014-10-24,81.2799987792969,82.1900024414062,81.2399978637695,82.1399993896484,1089000,56.8302459716797
2014-10-27,82.1399993896484,82.6500015258789,81.7799987792969,82.1100006103516,1636200,56.8094749450684
2014-10-28,82.129997253418,82.2200012207031,81.0999984741211,81.879997253418,1885800,56.6503715515137
2014-10-29,82.0500030517578,82.879997253418,81.1800003051758,82.0599975585938,1382600,56.7748756408691
2014-10-30,82.4599990844727,84.2600021362305,81.9499969482422,84.2399978637695,1422900,58.2831573486328
2014-10-31,84.5599975585938,84.5800018310547,83.5500030517578,84.0199966430664,2165400,58.1309509277344
2014-11-03,84.3000030517578,84.3099975585938,83.4800033569336,83.8499984741211,2165200,58.0133399963379
2014-11-04,80.7699966430664,83.75,80.0400009155273,82.4700012207031,1757000,57.0585708618164
2014-11-05,83.0699996948242,84.129997253418,82.4800033569336,83.6999969482422,3751600,57.9095611572266
2014-11-06,83.7300033569336,83.8499984741211,81,81.9599990844727,3669600,56.7057037353516
2014-11-07,82.379997253418,82.7099990844727,81.5100021362305,82.6800003051758,2325500,57.2038612365723
2014-11-10,82.0800018310547,83.3199996948242,82.0800018310547,83.2900009155273,2366700,58.2102470397949
2014-11-11,83.4800033569336,83.5800018310547,82.4800033569336,82.9599990844727,1629900,57.9796142578125
2014-11-12,82.3199996948242,82.4899978637695,80.5800018310547,81.620002746582,2543400,57.0431175231934
2014-11-13,81.8300018310547,82.8000030517578,81.4800033569336,81.6800003051758,1931000,57.0850486755371
2014-11-14,81.5100021362305,81.9499969482422,81.0899963378906,81.4499969482422,1633900,56.9242973327637
2014-11-17,81.3099975585938,83.4499969482422,81.1600036621094,83.2699966430664,1854300,58.1962738037109
2014-11-18,83.4599990844727,84.4400024414062,82.870002746582,83.9000015258789,1237500,58.6365623474121
2014-11-19,83.6800003051758,84.120002746582,83.0599975585938,83.3399963378906,1444900,58.2451667785645
2014-11-20,82.9000015258789,83.2799987792969,82.0400009155273,82.2300033569336,1232100,57.4694404602051
2014-11-21,82.9100036621094,82.9800033569336,81.8000030517578,82.4000015258789,1542000,57.5882568359375
2014-11-24,82.5599975585938,82.7200012207031,81.3600006103516,81.4700012207031,1233000,56.9382667541504
2014-11-25,81.4199981689453,81.5400009155273,80.9700012207031,81.3099975585938,1254400,56.8264579772949
2014-11-26,81.6699981689453,82.4899978637695,81.5400009155273,82.1699981689453,1378600,57.4274826049805
2014-11-28,82.3499984741211,84.0100021362305,82.3499984741211,83.9000015258789,915400,58.6365623474121
2014-12-01,83.2099990844727,84.9899978637695,82.7600021362305,83.8300018310547,2016800,58.5876502990723
2014-12-02,83.5299987792969,84.1100006103516,83.2699966430664,83.6999969482422,1548200,58.4967842102051
2014-12-03,83.6999969482422,83.8600006103516,83.0999984741211,83.4700012207031,1031100,58.3360481262207
2014-12-04,83.3000030517578,83.9899978637695,83.1999969482422,83.5599975585938,1037100,58.3989372253418
2014-12-05,82.5,83,82.1800003051758,82.7200012207031,1634900,57.811882019043
2014-12-08,82.8300018310547,84.3199996948242,82.620002746582,84.0400009155273,1105500,58.7344131469727
2014-12-09,83.8300018310547,84.7900009155273,83.3499984741211,83.9800033569336,2119400,58.6924591064453
2014-12-10,83.9899978637695,84.5199966430664,83.0400009155273,83.0899963378906,1204500,58.0704574584961
2014-12-11,83.2099990844727,85.2099990844727,83.120002746582,84.9000015258789,1642500,59.3354644775391
