"Fecha","LIN.Open","LIN.High","LIN.Low","LIN.Close","LIN.Volume","LIN.Adjusted"
2016-02-29,103.370002746582,103.930000305176,101.75,101.790000915527,1325500,87.8580551147461
2016-03-01,102.849998474121,105.529998779297,102.389999389648,105.339996337891,1591500,90.9221649169922
2016-03-02,104.709999084473,105.26000213623,103.330001831055,104.139999389648,1582700,89.8864059448242
2016-03-03,103.569999694824,105.980003356934,102.720001220703,105.839996337891,1295700,92.0164184570312
2016-03-04,106.059997558594,110.089996337891,105.919998168945,108.790000915527,2152400,94.5811462402344
2016-03-07,109.180000305176,109.730003356934,107.629997253418,108.589996337891,1851700,94.4072723388672
2016-03-08,107.529998779297,108.690002441406,106.629997253418,108.139999389648,1315000,94.015998840332
2016-03-09,108.419998168945,109.349998474121,107.849998474121,109.059997558594,1416000,94.8158645629883
2016-03-10,109.76000213623,111.319999694824,109.300003051758,110.660003662109,2592500,96.206901550293
2016-03-11,111.080001831055,112.209999084473,110.599998474121,111.110000610352,2132100,96.5981063842773
2016-03-14,110.699996948242,111.050003051758,109.589996337891,109.900001525879,1279100,95.5461502075195
2016-03-15,108.949996948242,109.639999389648,108.569999694824,109.440002441406,1057300,95.1462326049805
2016-03-16,109.26000213623,110.660003662109,108.819999694824,110.129997253418,1331000,95.7461166381836
2016-03-17,110.660003662109,113.550003051758,110.589996337891,113.120002746582,2289100,98.345588684082
2016-03-18,113.51000213623,113.650001525879,112.809997558594,112.879997253418,2287000,98.1369247436523
2016-03-21,112.879997253418,113.400001525879,112.75,112.959999084473,1122600,98.2064971923828
2016-03-22,112.629997253418,112.860000610352,111.819999694824,112.580001831055,1246700,97.8760986328125
2016-03-23,112.389999389648,113.360000610352,111.660003662109,112.800003051758,1229500,98.0673828125
2016-03-24,111.879997253418,112.099998474121,111,111.73999786377,1106200,97.1458435058594
2016-03-28,112.059997558594,112.720001220703,111.949996948242,112.449996948242,852300,97.7630996704102
2016-03-29,111.949996948242,112.809997558594,111.589996337891,112.459999084473,960700,97.7718048095703
2016-03-30,113.180000305176,115.220001220703,112.919998168945,115,1708100,99.9800415039062
2016-03-31,114.930000305176,115.319999694824,114.360000610352,114.449996948242,1751700,99.5018692016602
2016-04-01,113.949996948242,115.48999786377,112.720001220703,115.23999786377,1171100,100.188705444336
2016-04-04,114.5,115.599998474121,114.300003051758,114.709999084473,977500,99.7279281616211
2016-04-05,113.819999694824,114.449996948242,112.379997253418,112.98999786377,1285900,98.2325744628906
2016-04-06,113.099998474121,113.330001831055,111.730003356934,113.279998779297,976700,98.4846878051758
2016-04-07,112.529998779297,112.75,111.290000915527,111.669998168945,878400,97.0849761962891
2016-04-08,112.470001220703,113.279998779297,111.959999084473,112.300003051758,840200,97.6327056884766
2016-04-11,112.769996643066,113.449996948242,112.709999084473,112.73999786377,919900,98.0152282714844
2016-04-12,112.980003356934,114.419998168945,112.360000610352,114.059997558594,774500,99.1628189086914
2016-04-13,114.660003662109,115.620002746582,113.839996337891,115.569999694824,908700,100.475601196289
2016-04-14,115.790000915527,115.910003662109,114.870002746582,115.529998779297,748100,100.440803527832
2016-04-15,115.309997558594,116.550003051758,115.089996337891,116.319999694824,987700,101.127655029297
2016-04-18,115.599998474121,116.209999084473,115.349998474121,116.120002746582,888300,100.95378112793
2016-04-19,116.529998779297,118.860000610352,116.139999389648,118.819999694824,1226200,103.301132202148
2016-04-20,119,119.709999084473,118.569999694824,119.290000915527,1079300,103.709739685059
2016-04-21,119.230003356934,120.040000915527,118.73999786377,118.849998474121,573500,103.327209472656
2016-04-22,119.419998168945,119.790000915527,118.360000610352,119.620002746582,658300,103.996627807617
2016-04-25,119.01000213623,119.720001220703,118.849998474121,119.190002441406,654500,103.62279510498
2016-04-26,119.199996948242,119.580001831055,118.319999694824,119.419998168945,903600,103.82275390625
2016-04-27,119.48999786377,119.529998779297,117.629997253418,118.449996948242,1493700,102.979461669922
2016-04-28,117.599998474121,119.379997253418,117.269996643066,118.26000213623,1193400,102.814254760742
2016-04-29,113.669998168945,118.349998474121,112.139999389648,117.459999084473,1962600,102.118774414062
2016-05-02,117.569999694824,118.73999786377,117.050003051758,117.400001525879,1290900,102.06657409668
2016-05-03,116.470001220703,116.610000610352,114.209999084473,115.089996337891,1477300,100.058288574219
2016-05-04,114.680000305176,114.930000305176,113.720001220703,113.940002441406,1248200,99.0584945678711
2016-05-05,114.650001525879,114.849998474121,113.279998779297,113.470001220703,1084100,98.6498718261719
2016-05-06,113.459999084473,114.550003051758,113.089996337891,114.300003051758,848400,99.3714599609375
2016-05-09,114.300003051758,114.300003051758,112.519996643066,113.029998779297,1132900,98.2673645019531
2016-05-10,113.769996643066,114.230003356934,113.339996337891,114.019996643066,979600,99.128059387207
2016-05-11,114.120002746582,114.639999389648,113.309997558594,113.430000305176,1049700,98.6150970458984
2016-05-12,114.190002441406,115.190002441406,113.48999786377,113.599998474121,1156400,98.7628936767578
2016-05-13,113.569999694824,114.129997253418,111.559997558594,111.959999084473,799200,97.3371047973633
2016-05-16,112.120002746582,113.379997253418,111.639999389648,112.949996948242,735700,98.1977920532227
2016-05-17,112.75,113.099998474121,112.150001525879,112.279998779297,1071100,97.6153030395508
2016-05-18,111.889999389648,111.970001220703,110.480003356934,110.779998779297,931000,96.3112106323242
2016-05-19,110.639999389648,111.919998168945,109.51000213623,110.059997558594,1429400,95.6852569580078
2016-05-20,110.790000915527,111.050003051758,109.900001525879,110.080001831055,1206600,95.7026519775391
2016-05-23,110.080001831055,111.099998474121,110.01000213623,110.48999786377,1093500,96.0590972900391
2016-05-24,110.970001220703,111.519996643066,110.569999694824,110.769996643066,1281000,96.3025207519531
2016-05-25,111.269996643066,112.01000213623,111,111.629997253418,881900,97.0501937866211
2016-05-26,111.809997558594,111.98999786377,110.459999084473,110.569999694824,637000,96.1286392211914
2016-05-27,110.569999694824,111.110000610352,110.209999084473,110.769996643066,750400,96.3025207519531
2016-05-31,110.870002746582,111.129997253418,109.809997558594,109.860000610352,1726200,95.5113677978516
2016-06-01,109.569999694824,111.029998779297,109.019996643066,110.839996337891,2096700,96.3633728027344
2016-06-02,110.569999694824,110.569999694824,109.940002441406,110.559997558594,974500,96.1199493408203
2016-06-03,109.580001831055,110.569999694824,109.580001831055,110.23999786377,1168200,96.496337890625
2016-06-06,110.580001831055,112.269996643066,110.51000213623,111.650001525879,1137600,97.7305679321289
2016-06-07,111.779998779297,112.580001831055,111.779998779297,111.860000610352,1101100,97.9143600463867
2016-06-08,112.23999786377,113.779998779297,111.610000610352,113.669998168945,1450200,99.4987335205078
2016-06-09,113.209999084473,113.529998779297,112.519996643066,113.440002441406,1765800,99.2973785400391
2016-06-10,112.949996948242,114.069999694824,112.379997253418,113.730003356934,1847200,99.5512313842773
2016-06-13,113.459999084473,114.470001220703,112.720001220703,112.879997253418,1283800,98.8072280883789
2016-06-14,112.400001525879,113.120002746582,111.949996948242,112.449996948242,1212800,98.4308166503906
2016-06-15,112.569999694824,113.209999084473,111.839996337891,112,1454900,98.0369186401367
2016-06-16,111.220001220703,112.26000213623,110.099998474121,112.120002746582,1159100,98.141975402832
2016-06-17,112.25,112.809997558594,111.309997558594,112.099998474121,1579200,98.1244583129883
2016-06-20,113.349998474121,114.300003051758,112.459999084473,112.620002746582,1401500,98.5796279907227
2016-06-21,112.930000305176,112.930000305176,111.5,111.849998474121,1393900,97.905632019043
2016-06-22,112.23999786377,112.949996948242,111.709999084473,112.860000610352,1075300,98.7896957397461
2016-06-23,114.199996948242,115.209999084473,114,115.199996948242,1383300,100.837989807129
2016-06-24,112.139999389648,112.589996337891,109.779998779297,110.290000915527,1903400,96.5401000976562
2016-06-27,108.949996948242,109.269996643066,106.309997558594,107.01000213623,1761100,93.6690216064453
2016-06-28,108,109.25,107.029998779297,108.480003356934,1345600,94.9557647705078
2016-06-29,109.970001220703,110.699996948242,109.720001220703,110.650001525879,1315800,96.8552322387695
2016-06-30,111,112.389999389648,110.209999084473,112.389999389648,1322200,98.378303527832
2016-07-01,112.519996643066,113.940002441406,112.019996643066,113.389999389648,1436400,99.2536392211914
2016-07-05,112.400001525879,112.970001220703,110.959999084473,111.480003356934,1087400,97.5817565917969
2016-07-06,113.5,113.51000213623,110.120002746582,111.830001831055,1389200,97.8881072998047
2016-07-07,112.150001525879,112.949996948242,111.330001831055,111.839996337891,716200,97.8968734741211
2016-07-08,112.360000610352,114.970001220703,111.889999389648,114.73999786377,1024000,100.435317993164
2016-07-11,114.910003662109,115.5,114.209999084473,114.360000610352,988300,100.102691650391
2016-07-12,115.23999786377,117.330001831055,115.099998474121,116.98999786377,1344400,102.404815673828
2016-07-13,117.459999084473,117.669998168945,116.339996337891,117.550003051758,880900,102.894996643066
2016-07-14,118.099998474121,118.720001220703,117.839996337891,118.349998474121,940400,103.595268249512
2016-07-15,118.830001831055,119.129997253418,117.160003662109,118.98999786377,988100,104.155471801758
2016-07-18,118.709999084473,119,118.23999786377,118.660003662109,579500,103.866622924805
2016-07-19,118.419998168945,118.580001831055,117.720001220703,118.180000305176,603400,103.446464538574
2016-07-20,118.069999694824,118.800003051758,117.75,118.269996643066,480900,103.525238037109
2016-07-21,118.150001525879,118.269996643066,117.349998474121,117.680000305176,660900,103.008796691895
2016-07-22,117.650001525879,118.089996337891,117.279998779297,117.699996948242,571900,103.026290893555
2016-07-25,117.569999694824,117.800003051758,117.089996337891,117.73999786377,587800,103.061317443848
2016-07-26,117.800003051758,118.580001831055,117.48999786377,118.389999389648,857700,103.630271911621
2016-07-27,118.470001220703,118.800003051758,117.830001831055,118.339996337891,986400,103.586517333984
2016-07-28,115.330001831055,117.279998779297,114.709999084473,117.110000610352,1575800,102.509841918945
2016-07-29,116.48999786377,116.839996337891,115.519996643066,116.540000915527,1256300,102.010917663574
2016-08-01,116.940002441406,116.970001220703,115.269996643066,115.900001525879,1506100,101.450706481934
2016-08-02,115.839996337891,116.199996948242,114.98999786377,116.050003051758,1052900,101.582015991211
2016-08-03,116.290000915527,116.959999084473,115.98999786377,116.580001831055,1156600,102.045944213867
2016-08-04,116.449996948242,116.919998168945,116.23999786377,116.669998168945,1051400,102.124710083008
2016-08-05,117.230003356934,117.389999389648,116.569999694824,116.709999084473,846000,102.159729003906
2016-08-08,117.069999694824,117.569999694824,116.449996948242,116.809997558594,884000,102.247261047363
2016-08-09,116.629997253418,117.150001525879,115.529998779297,116.919998168945,597200,102.343559265137
2016-08-10,117.129997253418,117.389999389648,116.480003356934,116.48999786377,576300,101.967163085938
2016-08-11,116.75,117.199996948242,116.309997558594,116.980003356934,649700,102.396049499512
2016-08-12,116.730003356934,117.949996948242,116.349998474121,116.769996643066,612200,102.212249755859
2016-08-15,116.879997253418,118.230003356934,116.879997253418,118.029998779297,551400,103.315162658691
2016-08-16,123.029998779297,125,121.089996337891,121.269996643066,5935800,106.151222229004
2016-08-17,120.959999084473,120.98999786377,119.069999694824,120.440002441406,2264800,105.424697875977
2016-08-18,120.440002441406,121.910003662109,120.300003051758,121.889999389648,1073500,106.693923950195
2016-08-19,121.349998474121,122.75,120.610000610352,122.559997558594,2162200,107.280403137207
2016-08-22,122.129997253418,122.669998168945,121.800003051758,122.430000305176,875400,107.166595458984
2016-08-23,122.919998168945,123.339996337891,122.050003051758,122.449996948242,708000,107.184127807617
2016-08-24,121.220001220703,122.300003051758,121.050003051758,122.089996337891,795700,106.869003295898
2016-08-25,121.98999786377,123.069999694824,121.849998474121,123.040000915527,967300,107.700569152832
2016-08-26,123.379997253418,123.550003051758,121.360000610352,121.819999694824,1006600,106.632659912109
2016-08-29,121.900001525879,122.769996643066,121.900001525879,122.25,727700,107.009033203125
2016-08-30,122.440002441406,122.910003662109,122.050003051758,122.519996643066,654000,107.245376586914
2016-08-31,122.349998474121,122.470001220703,121.400001525879,122.040000915527,844600,106.825225830078
2016-09-01,122.269996643066,123,121.940002441406,122.849998474121,1224300,107.534240722656
2016-09-02,123.040000915527,123.669998168945,122.900001525879,123.440002441406,489600,108.050689697266
2016-09-06,122.800003051758,123.360000610352,121.819999694824,122.160003662109,787200,107.583953857422
2016-09-07,121.860000610352,122.519996643066,121.400001525879,122.23999786377,731300,107.65438079834
2016-09-08,122.269996643066,122.419998168945,120.389999389648,120.569999694824,1032100,106.183647155762
2016-09-09,120.23999786377,120.23999786377,117.410003662109,117.410003662109,1373500,103.400703430176
2016-09-12,116.080001831055,119.300003051758,115.610000610352,118.529998779297,4768200,104.387077331543
2016-09-13,117.400001525879,120.069999694824,116.019996643066,118,3575700,103.920303344727
2016-09-14,118.23999786377,118.379997253418,116.389999389648,116.839996337891,1676300,102.898712158203
2016-09-15,116.400001525879,118.709999084473,116.23999786377,118.209999084473,1438900,104.105247497559
2016-09-16,117.75,118.180000305176,117.050003051758,117.680000305176,1597700,103.638496398926
2016-09-19,118.180000305176,118.709999084473,117.779998779297,117.809997558594,846800,103.752960205078
2016-09-20,118.660003662109,119,117.569999694824,117.610000610352,777900,103.576835632324
2016-09-21,118.160003662109,118.410003662109,117.319999694824,118,1558300,103.920303344727
2016-09-22,119,119.220001220703,117.889999389648,118.370002746582,1247200,104.246154785156
2016-09-23,117.940002441406,118.269996643066,116.599998474121,116.839996337891,1558200,102.898712158203
2016-09-26,116.76000213623,117.400001525879,116.370002746582,116.430000305176,1477400,102.537620544434
2016-09-27,116.430000305176,117.330001831055,116.349998474121,117,965400,103.039627075195
2016-09-28,118.550003051758,119.5,117.730003356934,118.349998474121,2086300,104.228546142578
2016-09-29,118.589996337891,119.839996337891,118.410003662109,118.860000610352,1648500,104.677703857422
2016-09-30,119.519996643066,121.169998168945,118.98999786377,120.830001831055,1698300,106.412628173828
2016-10-03,120.360000610352,121.569999694824,119.830001831055,121.23999786377,1708300,106.773704528809
2016-10-04,121.300003051758,122,120.190002441406,120.360000610352,1346300,105.99870300293
2016-10-05,121.099998474121,121.319999694824,120.099998474121,120.360000610352,918100,105.99870300293
2016-10-06,120.099998474121,121.019996643066,119.940002441406,120.849998474121,913200,106.430244445801
2016-10-07,121.160003662109,121.160003662109,118.319999694824,118.849998474121,1126100,104.668869018555
2016-10-10,120.069999694824,120.069999694824,118.709999084473,118.769996643066,733700,104.598426818848
2016-10-11,118.360000610352,118.419998168945,116.330001831055,117.129997253418,1095800,103.154083251953
2016-10-12,116.98999786377,117.690002441406,116.779998779297,117.309997558594,636700,103.312637329102
2016-10-13,116.290000915527,117.309997558594,114.830001831055,117.099998474121,669500,103.12767791748
2016-10-14,117.809997558594,118,117.180000305176,117.180000305176,464300,103.198143005371
2016-10-17,116.940002441406,117.339996337891,116.730003356934,117.080001831055,638300,103.110076904297
2016-10-18,118.389999389648,118.849998474121,117.769996643066,118.48999786377,726200,104.351829528809
2016-10-19,118.73999786377,120.01000213623,118.209999084473,119.879997253418,849800,105.575965881348
2016-10-20,119.25,120.050003051758,118.800003051758,119.769996643066,673000,105.479110717773
2016-10-21,118.900001525879,120.139999389648,118.099998474121,119.879997253418,683400,105.575965881348
2016-10-24,120.069999694824,120.76000213623,119.309997558594,119.559997558594,617300,105.294174194336
2016-10-25,119.5,119.5,118.330001831055,118.529998779297,599000,104.387077331543
2016-10-26,118.089996337891,118.949996948242,117.550003051758,118.569999694824,920200,104.422294616699
2016-10-27,118.23999786377,118.23999786377,114.699996948242,116.559997558594,2052800,102.652137756348
2016-10-28,116.730003356934,118.23999786377,116.449996948242,117.440002441406,1123000,103.427124023438
2016-10-31,117.860000610352,118.110000610352,116.800003051758,117.059997558594,1258000,103.092468261719
2016-11-01,117.160003662109,117.459999084473,115.080001831055,115.980003356934,866200,102.141342163086
2016-11-02,115.75,116.069999694824,114.620002746582,115,957200,101.278251647949
2016-11-03,115.220001220703,115.599998474121,114.660003662109,114.839996337891,759300,101.137344360352
2016-11-04,115.180000305176,115.400001525879,114.430000305176,114.5,855400,100.837936401367
2016-11-07,115.959999084473,117.5,115.650001525879,117.480003356934,1459300,103.462348937988
2016-11-08,117.480003356934,118.410003662109,116.75,117.849998474121,763900,103.788200378418
2016-11-09,115.660003662109,119.379997253418,115.319999694824,118.680000305176,1798800,104.519172668457
2016-11-10,118.889999389648,121.660003662109,118.889999389648,120.230003356934,1554600,105.884208679199
2016-11-11,119.75,120.330001831055,117.029998779297,117.849998474121,1379000,103.788200378418
2016-11-14,118.419998168945,118.680000305176,115.680000305176,116.790000915527,1613400,102.854682922363
2016-11-15,116.519996643066,117.129997253418,115.900001525879,117.080001831055,1075600,103.110076904297
2016-11-16,117.160003662109,117.389999389648,116.589996337891,117.150001525879,605600,103.171722412109
2016-11-17,117.459999084473,117.809997558594,116.019996643066,116.290000915527,1035300,102.414329528809
2016-11-18,116.25,116.519996643066,115.540000915527,115.779998779297,1041200,101.965202331543
2016-11-21,116.459999084473,117.120002746582,116.370002746582,116.73999786377,1158200,102.810623168945
2016-11-22,117.419998168945,117.430000305176,116.25,116.830001831055,1112500,102.88990020752
2016-11-23,116.389999389648,118.709999084473,116.099998474121,118.709999084473,1215500,104.545547485352
2016-11-25,118.839996337891,119.279998779297,118.690002441406,119.080001831055,352000,104.871444702148
2016-11-28,118.769996643066,119.069999694824,118.480003356934,118.690002441406,749900,104.527969360352
2016-11-29,118.150001525879,123.949996948242,117.139999389648,122.180000305176,3835600,107.601531982422
2016-11-30,122.559997558594,122.650001525879,120.050003051758,120.300003051758,2108200,105.945861816406
2016-12-01,120.580001831055,121.029998779297,119.199996948242,119.730003356934,1840600,105.443870544434
2016-12-02,119.610000610352,120.410003662109,119.089996337891,119.580001831055,934600,105.311790466309
2016-12-05,119.519996643066,120.029998779297,118.389999389648,119.76000213623,1946900,106.135963439941
2016-12-06,119.580001831055,120.180000305176,118.860000610352,119.019996643066,996000,105.480155944824
2016-12-07,119.720001220703,122.540000915527,119.400001525879,122.26000213623,2813600,108.351585388184
2016-12-08,122.639999389648,123.610000610352,121.940002441406,122.959999084473,1267300,108.971954345703
2016-12-09,123.029998779297,124.410003662109,121.430000305176,123.919998168945,1376500,109.822731018066
2016-12-12,124.319999694824,124.480003356934,123.050003051758,123.480003356934,872800,109.432800292969
2016-12-13,124.150001525879,124.160003662109,122.849998474121,123.730003356934,830500,109.654350280762
2016-12-14,123.660003662109,124.199996948242,122.349998474121,122.580001831055,995200,108.63516998291
2016-12-15,122.440002441406,124.089996337891,122.360000610352,123.430000305176,908200,109.388473510742
2016-12-16,123.959999084473,123.970001220703,122.120002746582,122.48999786377,1735000,108.555404663086
2016-12-19,122.319999694824,123.019996643066,122.139999389648,123,793500,109.007392883301
2016-12-20,121.819999694824,121.940002441406,116.470001220703,118.389999389648,4678100,104.921829223633
2016-12-21,118.680000305176,118.779998779297,117.110000610352,118.529998779297,2194300,105.045906066895
2016-12-22,117.889999389648,117.889999389648,116.129997253418,117.190002441406,1732100,103.858360290527
2016-12-23,116.900001525879,117.629997253418,116.290000915527,117.589996337891,936000,104.212837219238
2016-12-27,117.959999084473,118.690002441406,117.680000305176,118.550003051758,703600,105.06364440918
2016-12-28,118.830001831055,119.430000305176,117.400001525879,117.480003356934,747300,104.115348815918
2016-12-29,117.639999389648,118,117.25,117.410003662109,574800,104.053337097168
2016-12-30,117.230003356934,117.400001525879,116.440002441406,117.190002441406,984800,103.858360290527
2017-01-03,117.970001220703,118.220001220703,116.120002746582,116.900001525879,2364200,103.601341247559
2017-01-04,117.370002746582,117.410003662109,116.449996948242,116.849998474121,1564800,103.557014465332
2017-01-05,116.23999786377,116.389999389648,115,115.669998168945,1756500,102.511253356934
2017-01-06,115.720001220703,116.400001525879,115.139999389648,116.199996948242,1907500,102.980964660645
2017-01-09,116.470001220703,117.230003356934,115.970001220703,116.550003051758,1143700,103.291152954102
2017-01-10,116.790000915527,116.970001220703,115.690002441406,115.849998474121,928300,102.670776367188
2017-01-11,115.779998779297,117,115.099998474121,116.919998168945,995100,103.619064331055
2017-01-12,117,117.550003051758,116.529998779297,117.25,1102600,103.911529541016
2017-01-13,117.230003356934,117.639999389648,116.730003356934,117.080001831055,1088300,103.760848999023
2017-01-17,116.620002746582,117.220001220703,116.360000610352,116.919998168945,1424300,103.619064331055
2017-01-18,116.709999084473,117.120002746582,116.470001220703,116.599998474121,1386400,103.335479736328
2017-01-19,116.51000213623,116.900001525879,115.819999694824,116.099998474121,1965400,102.89232635498
2017-01-20,116.180000305176,117.389999389648,115.879997253418,117.389999389648,1295500,104.035606384277
2017-01-23,117.209999084473,117.589996337891,116.48999786377,116.680000305176,1750400,103.406364440918
2017-01-24,117.199996948242,118.230003356934,117,117.690002441406,3539800,104.301475524902
2017-01-25,117.889999389648,120.190002441406,117.279998779297,119.569999694824,3917600,105.96760559082
2017-01-26,116.540000915527,119.76000213623,115.709999084473,119.5,1980500,105.905555725098
2017-01-27,120.449996948242,121,119.5,120.199996948242,1739300,106.525924682617
2017-01-30,119.360000610352,119.529998779297,117.860000610352,119.300003051758,1649800,105.728309631348
2017-01-31,118.76000213623,118.879997253418,118.059997558594,118.440002441406,1356800,104.966148376465
2017-02-01,117.319999694824,118.459999084473,117.139999389648,117.949996948242,1324400,104.531867980957
2017-02-02,116.879997253418,117.339996337891,116.540000915527,116.620002746582,1705100,103.353179931641
2017-02-03,116.910003662109,117.76000213623,116.809997558594,117.470001220703,1120900,104.106491088867
2017-02-06,117.059997558594,117.110000610352,116.069999694824,116.440002441406,1448000,103.193664550781
2017-02-07,115.860000610352,116.73999786377,115.540000915527,116.300003051758,1582800,103.06958770752
2017-02-08,115.959999084473,116.629997253418,115.529998779297,116.300003051758,891600,103.06958770752
2017-02-09,116.300003051758,116.73999786377,115.599998474121,115.76000213623,1030400,102.591011047363
2017-02-10,116.199996948242,116.580001831055,115.76000213623,116.230003356934,1247500,103.007553100586
2017-02-13,116.970001220703,117.949996948242,116.599998474121,117.440002441406,1059300,104.079895019531
2017-02-14,116.790000915527,117.589996337891,115.879997253418,117.319999694824,767600,103.973556518555
2017-02-15,116.919998168945,117.73999786377,116.709999084473,117.589996337891,884700,104.212837219238
2017-02-16,117.699996948242,118.230003356934,117.120002746582,117.5,1810700,104.133071899414
2017-02-17,117.660003662109,117.910003662109,117.269996643066,117.419998168945,906000,104.062164306641
2017-02-21,117.300003051758,118.949996948242,117.040000915527,118.309997558594,1600600,104.850944519043
2017-02-22,117.819999694824,118.540000915527,117.550003051758,117.790000915527,861700,104.390090942383
2017-02-23,118.01000213623,118.470001220703,117.660003662109,118.059997558594,853800,104.629364013672
2017-02-24,117.110000610352,118.23999786377,116.830001831055,118.110000610352,833400,104.673698425293
2017-02-27,118,119.709999084473,117.800003051758,118.519996643066,1737000,105.037048339844
2017-02-28,118.069999694824,119.120002746582,117.349998474121,118.709999084473,1616100,105.205436706543
2017-03-01,119.779998779297,120.620002746582,119.319999694824,120.360000610352,1283100,106.667709350586
2017-03-02,120.330001831055,120.620002746582,118.680000305176,118.779998779297,1064600,105.267471313477
2017-03-03,118.029998779297,118.059997558594,117.370002746582,117.599998474121,1076300,104.917724609375
2017-03-06,117.169998168945,118.319999694824,117.139999389648,117.730003356934,1203300,105.033706665039
2017-03-07,117.629997253418,119.040000915527,117.279998779297,118.790000915527,1676500,105.979400634766
2017-03-08,118.199996948242,119.610000610352,118.160003662109,118.569999694824,2717000,105.783142089844
2017-03-09,118.150001525879,118.699996948242,116.610000610352,116.98999786377,1728800,104.373519897461
2017-03-10,117.529998779297,117.680000305176,116.879997253418,116.949996948242,1407300,104.337837219238
2017-03-13,117.339996337891,117.339996337891,115.98999786377,116.720001220703,1580600,104.13264465332
2017-03-14,116.419998168945,117.190002441406,116.220001220703,116.650001525879,1455800,104.070198059082
2017-03-15,117.300003051758,118.949996948242,116.699996948242,118.620002746582,1606300,105.827728271484
2017-03-16,118.690002441406,119.190002441406,117.040000915527,117.120002746582,1567400,104.489501953125
2017-03-17,117.720001220703,118.480003356934,117.559997558594,118.319999694824,2297100,105.560089111328
2017-03-20,118.419998168945,118.709999084473,117.980003356934,118.23999786377,643400,105.488731384277
2017-03-21,118.279998779297,118.639999389648,116.599998474121,116.949996948242,1047100,104.337837219238
2017-03-22,116.75,117.480003356934,116.279998779297,117.069999694824,1103500,104.444900512695
2017-03-23,116.949996948242,118.150001525879,116.470001220703,117.639999389648,781100,104.953422546387
2017-03-24,117.540000915527,118.120002746582,116.150001525879,116.410003662109,850600,103.856079101562
2017-03-27,115.800003051758,118.220001220703,115.669998168945,117.889999389648,1309200,105.176475524902
2017-03-28,118.559997558594,119.400001525879,117.73999786377,118.779998779297,2120500,105.970504760742
2017-03-29,118.690002441406,119.610000610352,118.290000915527,118.379997253418,1306000,105.613624572754
2017-03-30,118.120002746582,119.599998474121,118.040000915527,118.599998474121,1732200,105.809883117676
2017-03-31,118.230003356934,119.470001220703,118.089996337891,118.599998474121,1469700,105.809883117676
2017-04-03,118.75,119.25,117.110000610352,118,1825500,105.274597167969
2017-04-04,118.459999084473,119.580001831055,118.069999694824,119.269996643066,1006400,106.407638549805
2017-04-05,120,120,117.900001525879,118.129997253418,1440000,105.390579223633
2017-04-06,118.379997253418,119.75,118.199996948242,119.370002746582,1238600,106.496871948242
2017-04-07,119.150001525879,119.5,118.459999084473,118.849998474121,1076500,106.032936096191
2017-04-10,118.669998168945,119.930000305176,118,119.569999694824,686500,106.675300598145
2017-04-11,119.230003356934,119.540000915527,118.639999389648,119.180000305176,1019400,106.327354431152
2017-04-12,118.690002441406,119.279998779297,118.050003051758,118.230003356934,904000,105.479789733887
2017-04-13,118.01000213623,118.819999694824,117.400001525879,117.470001220703,818600,104.801750183105
2017-04-17,117.76000213623,118.839996337891,117.430000305176,118.050003051758,660900,105.319213867188
2017-04-18,118.050003051758,118.709999084473,117.610000610352,118.319999694824,1498300,105.560089111328
2017-04-19,119.199996948242,119.400001525879,117.849998474121,118.160003662109,1120300,105.417350769043
2017-04-20,118.730003356934,120.050003051758,118.309997558594,119.730003356934,1034700,106.818023681641
2017-04-21,119.709999084473,120.069999694824,119.069999694824,119.580001831055,853900,106.684234619141
2017-04-24,121.440002441406,123.120002746582,121.099998474121,123.01000213623,1896700,109.74430847168
2017-04-25,123.540000915527,124.75,123.150001525879,124.699996948242,1672900,111.252067565918
2017-04-26,124.519996643066,125.910003662109,124.110000610352,125.110000610352,1536000,111.617828369141
2017-04-27,123.199996948242,125.970001220703,120.019996643066,125.480003356934,1653700,111.947944641113
2017-04-28,125.120002746582,125.669998168945,124.110000610352,124.980003356934,1521100,111.50186920166
2017-05-01,125.389999389648,125.5,124.51000213623,124.959999084473,939300,111.484039306641
2017-05-02,125.440002441406,125.620002746582,124.51000213623,125.569999694824,1291900,112.028251647949
2017-05-03,125.379997253418,125.860000610352,125.040000915527,125.529998779297,1000200,111.992538452148
2017-05-04,125.790000915527,126.360000610352,125.430000305176,126.319999694824,1459700,112.69734954834
2017-05-05,126.620002746582,129.529998779297,126.330001831055,129.479995727539,2035500,115.516563415527
2017-05-08,128.389999389648,129.289993286133,128.320007324219,129.089996337891,1005500,115.168632507324
2017-05-09,129.110000610352,129.429992675781,128.520004272461,128.619995117188,861300,114.749320983887
2017-05-10,128.570007324219,129.210006713867,128.199996948242,129.169998168945,830400,115.239990234375
2017-05-11,128.990005493164,129.339996337891,128,129.089996337891,898500,115.168632507324
2017-05-12,128.690002441406,129.960006713867,128.630004882812,129.720001220703,1110800,115.73070526123
2017-05-15,129.960006713867,130.440002441406,129.440002441406,130.169998168945,2034700,116.132179260254
2017-05-16,130.320007324219,131.740005493164,130.320007324219,131.029998779297,1764800,116.8994140625
2017-05-17,131.029998779297,131.029998779297,128.809997558594,128.820007324219,1341600,114.927764892578
2017-05-18,124.459999084473,128.600006103516,122.900001525879,128.369995117188,2094600,114.526260375977
2017-05-19,128.770004272461,129.589996337891,128.399993896484,129.229995727539,1080900,115.293525695801
