"Fecha","BBWI.Open","BBWI.High","BBWI.Low","BBWI.Close","BBWI.Volume","BBWI.Adjusted"
2014-04-09,46.9038009643555,47.6071128845215,46.4753456115723,47.5990295410156,2122321,33.5528831481934
2014-04-10,47.5990295410156,47.6394500732422,45.0606307983398,45.1333885192871,4038805,31.8148403167725
2014-04-11,44.31689453125,44.4139060974121,43.3144683837891,43.6944236755371,4630338,30.8005065917969
2014-04-14,43.9692802429199,44.0824584960938,43.2821350097656,43.7105903625488,2537458,30.8119029998779
2014-04-15,43.7429275512695,44.1713829040527,43.0396118164062,43.7671775817871,2239217,30.8517990112305
2014-04-16,44.0986251831055,44.858528137207,43.9288597106934,44.333065032959,1552435,31.2506980895996
2014-04-17,44.1552124023438,44.333065032959,43.6216659545898,43.6216659545898,1566413,30.7492160797119
2014-04-21,43.702507019043,44.0582046508789,43.5489082336426,43.5731620788574,1914505,30.7150211334229
2014-04-22,43.6540031433105,44.0824584960938,43.419563293457,43.8965225219727,1703102,30.9429683685303
2014-04-23,43.8722724914551,44.3249816894531,43.7510108947754,43.7833480834961,1536107,30.8631858825684
2014-04-24,43.9854507446289,43.9854507446289,43.5246543884277,43.8561019897461,1288707,30.9144744873047
2014-04-25,43.8641891479492,43.8641891479492,43.4114799499512,43.5246543884277,1112310,30.6808395385742
2014-04-28,43.6054954528809,44.3815689086914,43.2740516662598,43.791431427002,1752458,30.8688869476318
2014-04-29,43.9611968994141,44.3492317199707,43.8318519592285,44.0177841186523,1494172,31.0284519195557
2014-04-30,44.0016174316406,44.1147956848145,43.3063850402832,43.8156814575195,2228332,30.8859786987305
2014-05-01,43.9207763671875,44.1228790283203,43.702507019043,43.8480186462402,1479452,30.9087734222412
2014-05-02,43.9531135559082,44.4624099731445,43.8156814575195,44.139045715332,1296376,31.1139183044434
2014-05-05,44.0177841186523,44.1875495910645,43.6620864868164,44.1471290588379,1102291,31.1196346282959
2014-05-06,43.8156814575195,43.8480186462402,43.1123695373535,43.4923210144043,2606112,30.6580333709717
2014-05-07,43.5246543884277,43.686336517334,42.8698463439941,43.1608734130859,2672044,30.4244060516357
2014-05-08,44.421989440918,45.8043632507324,44.3977355957031,45.2142295837402,4725959,31.8718299865723
2014-05-09,45.3354873657227,45.6265144348145,45.1091346740723,45.4971694946289,1937266,32.0712699890137
2014-05-12,45.7316093444824,46.6208572387695,45.5375900268555,46.2328224182129,1828533,32.5898361206055
2014-05-13,46.208568572998,46.8148765563965,46.0711402893066,46.5157623291016,1527571,32.7892875671387
2014-05-14,46.5157623291016,46.7016983032227,46.2409057617188,46.5480995178223,1533385,32.812084197998
2014-05-15,46.1924018859863,46.2813262939453,45.5133399963379,45.9579620361328,2005919,32.3960952758789
2014-05-16,46.1358108520508,46.8957138061523,46.0953903198242,46.8876304626465,1926751,33.0514221191406
2014-05-19,46.6046905517578,46.944221496582,46.5319328308105,46.8552932739258,1223022,33.0286293029785
2014-05-20,46.6208572387695,46.6208572387695,44.8181076049805,44.8666114807129,3033371,31.626781463623
2014-05-21,45.3597412109375,45.7801132202148,44.7291831970215,45.1576385498047,2464351,31.8319473266602
2014-05-22,45.68310546875,46.8795471191406,44.8827819824219,45.8286170959473,2929587,32.3049087524414
2014-05-23,46.2004852294922,46.564266204834,45.7881965637207,46.3379135131836,1676506,32.6639213562012
2014-05-27,46.3540802001953,46.5480995178223,45.6103477478027,45.6426849365234,1528808,32.1738395690918
2014-05-28,45.5456733703613,45.6750183105469,45.036376953125,45.5618438720703,1801938,32.1168670654297
2014-05-29,46.0388031005859,46.1924018859863,45.4729194641113,45.9417953491211,1209662,32.3846855163574
2014-05-30,45.9337120056152,46.4591751098633,45.9094581604004,46.3945045471191,1509264,32.7038154602051
2014-06-02,46.4510917663574,46.9523048400879,46.1115608215332,46.6936149597168,1557507,32.914665222168
2014-06-03,46.5076789855957,47.0735664367676,46.4349212646484,46.8876304626465,1497389,33.0514221191406
2014-06-04,46.4106712341309,47.2918357849121,46.4106712341309,47.2837524414062,1983282,33.5271987915039
2014-06-05,47.4454307556152,47.6879539489746,46.8552932739258,47.6394500732422,1532519,33.779411315918
2014-06-06,47.8577194213867,48.4640274047852,47.7122077941895,48.1002426147461,1200509,34.1061325073242
2014-06-09,48.3265953063965,48.9975738525391,47.7687950134277,47.9789810180664,1490832,34.0201530456543
2014-06-10,47.647533416748,47.8334693908691,47.1867408752441,47.3807601928711,1201498,33.5959777832031
2014-06-11,47.2271614074707,47.4616012573242,46.6289405822754,46.7178649902344,1489224,33.1259346008301
2014-06-12,46.5400161743164,46.6370239257812,45.7316093444824,46.1600646972656,1495162,32.7304191589355
2014-06-13,46.2813262939453,46.4753456115723,45.8367004394531,46.3621673583984,855014,32.8737335205078
2014-06-16,46.2247352600098,46.669361114502,46.1600646972656,46.6451072692871,864787,33.0743522644043
2014-06-17,46.580436706543,47.033145904541,46.4187545776367,46.9038009643555,954840,33.2577934265137
2014-06-18,46.8148765563965,47.0412292480469,46.4672584533691,46.8148765563965,1314931,33.1947250366211
2014-06-19,46.9199676513672,47.0816497802734,46.4430084228516,46.6208572387695,1216590,33.0571556091309
2014-06-20,46.7663688659668,46.8391265869141,46.3298301696777,46.6451072692871,2104013,33.0743522644043
2014-06-23,46.6855316162109,46.928050994873,46.5561828613281,46.9118843078613,1085715,33.2635231018066
2014-06-24,46.6855316162109,47.1705741882324,46.386417388916,46.8876304626465,1261493,33.2463111877441
2014-06-25,46.7421188354492,47.0978164672852,46.4995956420898,46.7259483337402,1594369,33.1316719055176
2014-06-26,46.7906227111816,46.7906227111816,45.8771209716797,46.313663482666,1389398,32.8393287658691
2014-06-27,46.2166519165039,47.3241691589355,46.208568572998,47.2675819396973,3984501,33.5157203674316
2014-06-30,47.2594985961914,47.5343551635742,47.1867408752441,47.4211807250977,1161048,33.6246337890625
2014-07-01,47.663703918457,48.7469673156738,47.5262718200684,48.6337928771973,2442580,34.4844551086426
2014-07-02,48.5206146240234,49.280517578125,48.4963607788086,49.0784149169922,1862922,34.7997093200684
2014-07-03,49.0945854187012,49.6119651794434,48.5933723449707,49.5957946777344,970179,35.1665802001953
2014-07-07,49.2562637329102,49.6604690551758,49.2562637329102,49.5553741455078,1596225,35.1379127502441
2014-07-08,49.5149574279785,49.7574768066406,49.3290214538574,49.5068702697754,1816040,35.1035232543945
2014-07-09,49.547290802002,50.0808410644531,49.4987869262695,50.0080833435059,2169080,35.4589233398438
2014-07-10,49.2643508911133,49.2643508911133,48.2295875549316,48.6742134094238,4084327,34.5131072998047
2014-07-11,48.455940246582,48.5125312805176,47.3241691589355,47.8981399536133,2979562,33.9628410339355
2014-07-14,48.2700080871582,48.2700080871582,47.6313667297363,47.7445411682129,1719183,33.8539199829102
2014-07-15,47.752628326416,47.7768783569336,47.0654792785645,47.3322563171387,1686897,33.5615768432617
2014-07-16,47.3726768493652,47.3726768493652,46.1277275085449,46.3459968566895,2717689,32.8622589111328
2014-07-17,46.208568572998,46.7421188354492,45.9983825683594,46.0630569458008,2348197,32.6616477966309
2014-07-18,46.2328224182129,46.6936149597168,45.9741325378418,46.6531944274902,1536849,33.0800857543945
2014-07-21,46.313663482666,46.4995956420898,45.9013748168945,46.208568572998,1447909,32.764820098877
2014-07-22,46.2004852294922,46.6855316162109,46.2004852294922,46.4753456115723,1903372,32.9539756774902
2014-07-23,46.4591751098633,46.7502021789551,46.3055763244629,46.5157623291016,1047863,32.9826316833496
2014-07-24,46.5966033935547,47.2756652832031,46.564266204834,47.0735664367676,1083612,33.3781661987305
2014-07-25,46.7421188354492,47.0008087158203,46.580436706543,46.6855316162109,761992,33.1030197143555
2014-07-28,46.5561828613281,46.6855316162109,46.1358108520508,46.5723533630371,1117258,33.0227699279785
2014-07-29,46.5157623291016,47.0412292480469,46.4187545776367,46.7259483337402,1308870,33.1316719055176
2014-07-30,46.8876304626465,47.6394500732422,46.8876304626465,47.5586090087891,1804907,33.7220764160156
2014-07-31,46.9684715270996,47.2029113769531,46.8310432434082,46.8633804321289,1964109,33.229118347168
2014-08-01,46.7987060546875,46.8391265869141,46.2489891052246,46.7340354919434,1450011,33.1374168395996
2014-08-04,46.928050994873,47.7445411682129,46.8310432434082,47.6556167602539,1779548,33.7908630371094
2014-08-05,47.2837524414062,47.9223937988281,47.033145904541,47.4939384460449,1562331,33.6762199401855
2014-08-06,47.2271614074707,48.2053337097168,47.0897331237793,47.8496360778809,1397810,33.9284362792969
2014-08-07,49.9595794677734,50.3476142883301,48.8116416931152,49.0056571960449,3482897,34.7481231689453
2014-08-08,49.2562637329102,51.3662071228027,49.2562637329102,51.0913505554199,3176369,36.2270126342773
2014-08-11,51.1479377746582,51.1641082763672,50.1374282836914,50.541633605957,2469176,35.8372383117676
2014-08-12,50.541633605957,50.8811645507812,50.2425231933594,50.4607925415039,1946543,35.7799110412598
2014-08-13,49.9434127807617,50.5173797607422,49.911075592041,50.3314476013184,2252453,35.6882133483887
2014-08-14,50.5578002929688,50.897331237793,50.1535987854004,50.7275657653809,1521386,35.9690780639648
2014-08-15,50.8569107055664,50.8730812072754,49.6766357421875,49.7978973388672,2223508,35.3098754882812
2014-08-18,50.0646743774414,50.6386413574219,50,50.6386413574219,3163380,35.9060134887695
2014-08-19,51.0590133666992,51.4955558776855,50.8649978637695,51.1075172424316,2464475,36.2384796142578
2014-08-20,50.8730812072754,51.0994338989258,50.4931297302246,50.913501739502,3261845,36.2961120605469
2014-08-21,51.3581237792969,51.7704124450684,50.719482421875,51.5117225646973,2427860,36.7225761413574
2014-08-22,51.5844802856445,51.9401779174805,51.4147148132324,51.6572341918945,1590411,36.8263168334961
2014-08-25,51.8431701660156,52.1180267333984,51.5683097839355,51.616813659668,1751221,36.7975120544434
2014-08-26,51.2853698730469,51.7784957885742,51.2853698730469,51.5602264404297,2167966,36.7571678161621
2014-08-27,51.7461585998535,51.8431701660156,51.2853698730469,51.527889251709,1627768,36.7341079711914
2014-08-28,51.1964416503906,51.8108329772949,50.8569107055664,51.5359725952148,1033266,36.7398681640625
2014-08-29,51.7704124450684,51.9320945739746,51.5036392211914,51.616813659668,1126165,36.7975120544434
2014-09-02,51.6572341918945,51.9644317626953,51.3419570922852,51.4227981567383,1351794,36.6591873168945
2014-09-03,51.7057418823242,51.9563446044922,51.3904609680176,51.4874687194824,1150410,36.7052917480469
2014-09-04,52.1422805786133,52.6758308410645,51.7461585998535,52.2392883300781,2276699,37.241268157959
2014-09-05,52.0291023254395,52.247371673584,51.5117225646973,52.1099433898926,2347579,37.1490631103516
2014-09-08,52.1261138916016,52.4818115234375,51.5925636291504,51.8431701660156,1244298,36.9588775634766
2014-09-09,51.8835906982422,51.9482612609863,51.3662071228027,51.4713020324707,1296376,36.6937789916992
2014-09-10,51.8835906982422,52.5626525878906,51.6491508483887,52.352466583252,2575187,37.3219566345215
2014-09-11,52.263542175293,52.8698463439941,52.2392883300781,52.6596603393555,2560343,37.5409507751465
2014-09-12,52.7809219360352,53.1527900695801,52.4575576782227,52.700080871582,1393728,37.5697555541992
2014-09-15,52.5303153991699,52.8860168457031,52.4413909912109,52.5788192749023,877775,37.4833221435547
2014-09-16,52.3605499267578,53.3953094482422,52.3201293945312,53.3548927307129,1831750,38.0365867614746
2014-09-17,53.1204528808594,53.2821350097656,52.7324180603027,53.0638656616211,1621336,37.8291015625
2014-09-18,53.1527900695801,53.8965225219727,53.0881156921387,53.8075981140137,1613172,38.3593101501465
2014-09-19,54.1956367492676,54.3007278442383,53.4923210144043,53.8075981140137,1807381,38.3593101501465
2014-09-22,53.5569915771484,54.0016174316406,53.5327415466309,53.8156814575195,3122807,38.3650703430176
2014-09-23,53.5165710449219,53.7510108947754,53.2012939453125,53.5569915771484,1856737,38.1806526184082
2014-09-24,53.7510108947754,55.0767974853516,53.6459197998047,54.9717063903809,2605369,39.1892013549805
2014-09-25,54.8908653259277,55.1010513305664,54.3249816894531,54.8100242614746,3721515,39.0739288330078
2014-09-26,54.8423614501953,55.4648323059082,54.8100242614746,55.1899757385254,2554652,39.3447952270508
2014-09-29,54.9717063903809,55.3193206787109,54.5351676940918,54.7857704162598,2524470,39.0566444396973
2014-09-30,54.6725959777832,54.8261909484863,54.050121307373,54.1471290588379,1505800,38.6013717651367
2014-10-01,54.1471290588379,54.1471290588379,53.2659645080566,53.4599838256836,1778559,38.1114959716797
2014-10-02,53.5327415466309,54.1309623718262,53.0476951599121,53.8480186462402,1484029,38.3881301879883
2014-10-03,54.0258674621582,54.494743347168,53.7590942382812,54.4058227539062,1319261,38.7857780456543
2014-10-06,55.3274040222168,55.3678245544434,54.1632995605469,54.227970123291,1889641,38.6589889526367
2014-10-07,53.9450263977051,54.1713829040527,53.2659645080566,53.3063850402832,2398048,38.0020027160645
2014-10-08,53.5408248901367,54.9312858581543,53.4842376708984,54.8423614501953,2040060,39.0969848632812
2014-10-09,54.9797897338867,55.3678245544434,54.0824584960938,54.494743347168,3435396,38.8491821289062
2014-10-10,54.3249816894531,54.510913848877,53.8884391784668,53.8884391784668,2410542,38.4169311523438
2014-10-13,53.9046096801758,53.9046096801758,52.8455924987793,52.9345207214355,2664127,37.7368927001953
2014-10-14,53.2417144775391,54.3249816894531,52.9021835327148,53.9692802429199,2674270,38.4745750427246
2014-10-15,53.1366195678711,53.9854507446289,52.1180267333984,53.7833480834961,4662995,38.3420219421387
2014-10-16,52.8213424682617,54.947452545166,52.6919975280762,54.4058227539062,2994282,38.7857780456543
2014-10-17,54.8019409179688,55.0202102661133,54.0743713378906,54.4058227539062,1448527,38.7857780456543
2014-10-20,54.3249816894531,56.1277275085449,54.2926445007324,56.0468864440918,2394461,39.9556846618652
2014-10-21,56.1924018859863,57.2352485656738,55.8932914733887,56.8714637756348,2360320,40.5435333251953
2014-10-22,57.1220703125,57.19482421875,55.9094581604004,56.1519813537598,3044752,40.0306129455566
2014-10-23,56.7340354919434,57.6556167602539,56.7016983032227,57.2675819396973,2247258,40.8259201049805
2014-10-24,57.0412292480469,57.2433319091797,56.2409057617188,56.5966033935547,1793526,40.3475799560547
2014-10-27,56.9927253723145,57.5666923522949,56.3217468261719,57.3969268798828,1639520,40.9181442260742
2014-10-28,57.388843536377,57.5424423217773,56.4268379211426,57.5424423217773,1797114,41.0218734741211
2014-10-29,57.4616012573242,57.9628143310547,57.3160858154297,57.7283744812012,1362679,41.1544303894043
2014-10-30,57.5666923522949,58.5286979675293,57.4211807250977,58.3104286193848,1234279,41.5693664550781
2014-10-31,59.0056571960449,59.2077598571777,58.0032348632812,58.3023452758789,1950007,41.5636177062988
2014-11-03,58.4963607788086,58.7065467834473,57.7687950134277,58.56103515625,2553415,41.7480278015137
2014-11-04,58.8116416931152,61.1964416503906,58.8116416931152,60.0485038757324,4143332,42.8084373474121
2014-11-05,60.7599029541016,60.9054145812988,59.733226776123,60.630558013916,2443570,43.2233810424805
2014-11-06,60.8164901733398,61.8108329772949,60.5658836364746,61.7219085693359,1930215,44.0013999938965
2014-11-07,61.2368621826172,61.3904609680176,60.4284553527832,61.1236877441406,2373927,43.5749359130859
2014-11-10,61.172191619873,61.9159278869629,60.9620056152344,61.891674041748,1568516,44.1224403381348
2014-11-11,61.8431701660156,62.158447265625,61.4793853759766,62.0048484802246,1369112,44.2031135559082
2014-11-12,61.8997573852539,63.1770401000977,61.7704124450684,63.0072746276855,2222518,44.9177360534668
2014-11-13,62.966854095459,63.2093772888184,61.5198059082031,62.2877922058105,2659303,44.4048233032227
2014-11-14,62.4171371459961,62.7647514343262,62.2392883300781,62.6354064941406,1336950,44.6526260375977
2014-11-17,62.8132591247559,63.330638885498,62.611156463623,62.8213424682617,2429715,44.7851791381836
2014-11-18,62.5222320556641,62.9749374389648,62.1261138916016,62.5141487121582,2330384,44.5661964416504
2014-11-19,62.3686332702637,62.966854095459,62.0533561706543,62.7970886230469,2941462,44.9655952453613
2014-11-20,62.8294258117676,64.8181076049805,62.247371673584,64.7372665405273,4092491,46.3548545837402
2014-11-21,65.2303924560547,65.4324951171875,63.7429275512695,63.7590942382812,3129486,45.6544342041016
2014-11-24,63.8641891479492,64.7049331665039,63.8237686157227,64.6483459472656,1746768,46.2911720275879
2014-11-25,65.1657257080078,65.578010559082,63.9046096801758,63.9450263977051,2511234,45.7875823974609
2014-11-26,64.1067123413086,64.9070358276367,64.0743713378906,64.8100204467773,1256545,46.4069480895996
2014-11-28,65.068717956543,66.1358108520508,65.0525436401367,65.4001617431641,804669,46.8295097351074
2014-12-01,65.3678283691406,65.7235260009766,64.5917510986328,65.3112335205078,1604389,46.7658348083496
2014-12-02,65.3031539916992,65.6184310913086,64.8908615112305,65.5133361816406,1513841,46.9105567932129
2014-12-03,65.68310546875,66.5723495483398,65.1576385498047,66.4349212646484,1391872,47.5704574584961
2014-12-04,67.0978164672852,67.2109909057617,66.5319290161133,66.8310394287109,3154969,47.8540916442871
