"Fecha","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
2014-03-06,90.6177749633789,91.0467910766602,90.2840957641602,90.3317642211914,3925550,74.3470230102539
2014-03-07,91.0277252197266,91.4376678466797,90.7798461914062,90.9895858764648,5045473,74.8884429931641
2014-03-10,90.6177749633789,90.9705200195312,90.2745590209961,90.8084487915039,2650179,74.739372253418
2014-03-11,90.6940460205078,90.8275146484375,89.5499954223633,89.7216033935547,2566686,73.844856262207
2014-03-12,88.9207763671875,89.4832611083984,88.2915496826172,89.4737319946289,2778881,73.6408462524414
2014-03-13,89.9408798217773,90.0838851928711,88.3106155395508,88.5203628540039,3705698,72.8561859130859
2014-03-14,88.2915496826172,88.739631652832,87.595588684082,87.7195281982422,3445359,72.1970520019531
2014-03-17,88.1962127685547,89.4451293945312,88.1580810546875,89.0447158813477,3268827,73.2877426147461
2014-03-18,89.3497924804688,89.4832611083984,89.0065765380859,89.3783950805664,2433999,73.5623474121094
2014-03-19,89.4165267944336,89.6358032226562,87.9102020263672,88.5584945678711,2495779,72.8875350952148
2014-03-20,88.5584945678711,89.0351791381836,88.1771469116211,88.6156997680664,2505954,72.9346313476562
2014-03-21,89.6644058227539,90.3603668212891,88.6252288818359,88.6538314819336,5034249,72.9660263061523
2014-03-24,89.0542449951172,89.2925872802734,87.2428436279297,87.681396484375,3875727,72.165657043457
2014-03-25,88.2724838256836,88.5870971679688,87.5002517700195,88.1294784545898,2483088,72.5344619750977
2014-03-26,88.5298919677734,88.7301025390625,86.5945510864258,86.6040878295898,3385151,71.2789840698242
2014-03-27,86.7184906005859,86.9377670288086,85.8509292602539,86.0892715454102,3480078,70.8552932739258
2014-03-28,86.2799453735352,87.2714462280273,86.260871887207,86.6517562866211,2595321,71.3182144165039
2014-03-31,87.3858489990234,88.5870971679688,87.1570434570312,88.4345550537109,3493294,72.785530090332
2014-04-01,88.8063735961914,89.0065765380859,88.2915496826172,88.9112396240234,2349876,73.1778869628906
2014-04-02,89.0733184814453,89.7978744506836,88.7968368530273,89.5023345947266,3023382,73.6643753051758
2014-04-03,89.7120742797852,89.9408798217773,89.206787109375,89.8836822509766,2434943,73.9782409667969
2014-04-04,90.1410903930664,90.7226409912109,88.9398422241211,88.9779815673828,3489518,73.2328033447266
2014-04-07,88.930305480957,89.1019134521484,87.300048828125,87.6146621704102,2965167,72.1107482910156
2014-04-08,89.0828475952148,89.0828475952148,86.918701171875,87.681396484375,2176701,72.165657043457
2014-04-09,87.8720703125,88.9207763671875,87.5860595703125,88.8635711669922,2879891,73.1386260986328
2014-04-10,88.8540420532227,89.0447158813477,87.0807723999023,87.0807723999023,2662137,71.6713256835938
2014-04-11,86.2132034301758,87.1761093139648,86.0034637451172,86.1846084594727,2885135,70.9337463378906
2014-04-14,86.9282302856445,87.0521697998047,85.8223266601562,86.6803588867188,2034888,71.3417739868164
2014-04-15,86.832893371582,87.49072265625,85.7651214599609,87.4335174560547,3747026,71.9616546630859
2014-04-16,88.1962127685547,88.9684448242188,87.786262512207,88.9493789672852,3632275,73.2092819213867
2014-04-17,89.2449188232422,89.5595321655273,87.9197387695312,88.7587051391602,4123794,73.0523223876953
2014-04-21,89.1114501953125,89.1114501953125,88.1580810546875,88.8349685668945,2777202,73.1150970458984
2014-04-22,88.8921737670898,89.6072006225586,88.6538314819336,88.9875106811523,3002928,73.2406539916992
2014-04-23,88.4917602539062,89.7692718505859,88.4917602539062,89.6453323364258,3623044,73.7820587158203
2014-04-24,90.1315536499023,90.16015625,89.0542449951172,89.2639923095703,2971041,73.4682235717773
2014-04-25,89.2735214233398,89.4165267944336,88.1485443115234,88.3296890258789,3115686,72.6992263793945
2014-04-28,88.5298919677734,89.0065765380859,87.1379776000977,88.1485443115234,2944294,72.5501480102539
2014-04-29,88.3392181396484,88.5775604248047,87.6909255981445,88.1580810546875,2730211,72.5579986572266
2014-04-30,87.9578704833984,88.8921737670898,87.6146621704102,88.5680313110352,3592416,72.8954238891602
2014-05-01,88.5012893676758,88.825439453125,87.6909255981445,87.9388046264648,2624900,72.3775405883789
2014-05-02,87.9292678833008,88.5108261108398,87.7767333984375,88.062744140625,2968209,72.4795303344727
2014-05-05,87.8720703125,88.5584945678711,87.5383911132812,88.2915496826172,3372459,72.667854309082
2014-05-06,88.0818099975586,88.2152786254883,87.300048828125,87.3095779418945,2697800,71.8596267700195
2014-05-07,87.6432571411133,88.634765625,87.2619094848633,88.5870971679688,2647137,72.9110946655273
2014-05-08,88.3582916259766,89.2735214233398,88.25341796875,88.6252288818359,2327849,72.9424743652344
2014-05-09,88.4345550537109,88.6538314819336,87.9960098266602,88.4726943969727,1921605,72.8169097900391
2014-05-12,88.8540420532227,90.0266876220703,88.8540420532227,89.9885482788086,2499660,74.0645294189453
2014-05-13,90.0934219360352,90.350830078125,89.6644058227539,89.8264770507812,2640110,73.93115234375
2014-05-14,89.8646087646484,90.1410903930664,88.3010864257812,88.4154891967773,2765874,72.7698440551758
2014-05-15,88.1390151977539,88.3010864257812,86.7566299438477,86.9091644287109,5226620,71.5300750732422
2014-05-16,86.8042984008789,87.0617065429688,86.4610824584961,86.9473037719727,3716712,71.5614776611328
2014-05-19,86.7661590576172,87.6527938842773,86.6994247436523,87.6051254272461,2985516,72.1028900146484
2014-05-20,86.9854354858398,87.2047119140625,85.8699951171875,86.1464691162109,2897617,71.2512817382812
2014-05-21,86.5659561157227,87.1475067138672,86.4801483154297,87.0045013427734,2842759,71.9609375
2014-05-22,87.0998382568359,87.4525833129883,86.7566299438477,87.1856460571289,2496409,72.1107864379883
2014-05-23,87.0045013427734,87.7957992553711,87.0045013427734,87.681396484375,1954856,72.5208206176758
2014-05-27,88.1390151977539,88.1866836547852,87.8339309692383,88.0532073974609,1888565,72.8283309936523
2014-05-28,87.976936340332,88.5584945678711,87.9674072265625,88.1962127685547,2148275,72.9466171264648
2014-05-29,88.2438812255859,88.5298919677734,88.0818099975586,88.5012893676758,1653504,73.1989364624023
2014-05-30,88.2724838256836,88.8635711669922,88.1866836547852,88.8063735961914,2530289,73.451286315918
2014-06-02,88.9493789672852,89.206787109375,88.3964233398438,89.0542449951172,1737731,73.6562957763672
2014-06-03,88.8540420532227,89.0542449951172,88.3106155395508,88.9112396240234,2913561,73.5380096435547
2014-06-04,88.8635711669922,89.6072006225586,88.5680313110352,89.4737319946289,2406937,74.0032577514648
2014-06-05,89.6167373657227,90.8847198486328,89.4260635375977,90.5224380493164,3507769,74.8706512451172
2014-06-06,90.732177734375,91.1039886474609,90.5796356201172,90.7607803344727,2911463,75.067741394043
2014-06-09,90.9705200195312,91.9906234741211,90.6463775634766,91.3423309326172,2807621,75.5487365722656
2014-06-10,91.0944595336914,91.1993255615234,90.5319671630859,90.8942489624023,2764406,75.1781158447266
2014-06-11,90.4842987060547,90.6654434204102,90.0934219360352,90.4842987060547,2162016,74.8390502929688
2014-06-12,90.4271011352539,90.4652328491211,89.0923843383789,89.2925872802734,2597209,73.8534240722656
2014-06-13,89.3307266235352,89.8360137939453,89.0733184814453,89.3974609375,1966813,73.9401473999023
2014-06-16,89.2353897094727,89.6930084228516,89.0447158813477,89.4260635375977,1976149,73.9638137817383
2014-06-17,89.2353897094727,90.0743560791016,89.1305160522461,89.9027481079102,1945730,74.3580780029297
2014-06-18,89.8169403076172,89.9218139648438,88.9875106811523,89.7978744506836,3120091,74.2713241577148
2014-06-19,90.0266876220703,90.0838851928711,89.5309295654297,90.0362167358398,2465571,74.4684753417969
2014-06-20,90.3222274780273,90.5033721923828,90.0171508789062,90.3984985351562,3253303,74.7681045532227
2014-06-23,90.1887588500977,90.4175643920898,89.5690689086914,89.8741455078125,2346834,74.3344116210938
2014-06-24,89.7597427368164,89.7978744506836,88.5966262817383,88.6824340820312,2993593,73.3487319946289
2014-06-25,88.3678207397461,89.1305160522461,88.2724838256836,88.8635711669922,2371483,73.4985809326172
2014-06-26,89.0542449951172,89.1305160522461,88.2820205688477,88.7205657958984,1797414,73.3802947998047
2014-06-27,88.2629547119141,88.9875106811523,88.1962127685547,88.9112396240234,2119954,73.5380096435547
2014-06-30,88.8349685668945,88.8731079101562,88.2820205688477,88.6156997680664,2469347,73.2935562133789
2014-07-01,88.9398422241211,90.3984985351562,88.739631652832,90.1792221069336,4593707,74.5867156982422
2014-07-02,89.8455429077148,90.1887588500977,89.588134765625,89.8836822509766,2371379,74.3423309326172
2014-07-03,90.3603668212891,90.7512435913086,90.2650299072266,90.4557037353516,1595814,74.8154220581055
2014-07-07,90.3031616210938,90.3412933349609,89.6834716796875,89.9790191650391,3056632,74.421142578125
2014-07-08,89.9122772216797,90.1124877929688,89.4832611083984,89.8169403076172,2537211,74.2871017456055
2014-07-09,90.2078247070312,90.4461669921875,89.5690689086914,90.1315536499023,1975519,74.5473175048828
2014-07-10,89.1305160522461,90.1315536499023,88.9207763671875,89.8836822509766,2916812,74.3423309326172
2014-07-11,89.8360137939453,90.5510406494141,89.6930084228516,90.4747695922852,2660983,74.831184387207
2014-07-14,90.9228515625,91.3899993896484,90.6559066772461,91.2755966186523,3271449,75.4935455322266
2014-07-15,91.1039886474609,91.7808837890625,90.9323883056641,91.4853363037109,4222812,75.6670303344727
2014-07-16,91.9524917602539,92.2480316162109,91.7046127319336,91.8952865600586,3320853,76.0061111450195
2014-07-17,90.9419174194336,91.8571548461914,90.7226409912109,90.732177734375,3961318,75.0441055297852
2014-07-18,91.8094863891602,92.7437896728516,91.1897964477539,92.3052368164062,4707514,76.3451614379883
2014-07-21,92.1908340454102,92.9535293579102,91.7999496459961,92.8009872436523,3924396,76.7551803588867
2014-07-22,93.3634796142578,93.5160140991211,92.257568359375,92.6579818725586,4024567,76.6369018554688
2014-07-23,93.1918716430664,93.2395401000977,92.0859603881836,92.0954971313477,3325049,76.1716918945312
2014-07-24,92.0859603881836,92.2861709594727,91.4472045898438,91.5330047607422,2300892,75.7064514160156
2014-07-25,91.3518676757812,91.7427520751953,91.1897964477539,91.2946624755859,2355645,75.5093307495117
2014-07-28,91.3614044189453,91.5234756469727,89.9599456787109,90.732177734375,3469379,75.0441055297852
2014-07-29,90.6654434204102,90.9228515625,89.3211898803711,89.4069976806641,3657553,73.9480361938477
2014-07-30,90.4080352783203,90.4080352783203,88.9875106811523,89.6834716796875,2765769,74.1767272949219
2014-07-31,88.9589080810547,89.0828475952148,87.5479202270508,87.5479202270508,4309452,72.4104080200195
2014-08-01,87.4716567993164,87.9960098266602,86.6994247436523,87.300048828125,4859920,72.2053833007812
2014-08-04,88.5298919677734,88.5298919677734,86.5182876586914,87.0998382568359,3487315,72.0398025512695
2014-08-05,86.6231536865234,87.976936340332,86.3657455444336,86.9854354858398,4497941,71.9451904296875
2014-08-06,86.1464691162109,86.7661590576172,85.9748611450195,86.3371429443359,4076803,71.4089965820312
2014-08-07,86.7470932006836,87.1379776000977,86.3657455444336,86.7184906005859,3764228,71.7243804931641
2014-08-08,86.8614959716797,88.4631576538086,86.642219543457,88.3868865966797,3066807,73.1043167114258
2014-08-11,88.6633682250977,89.4641952514648,88.6252288818359,88.8159027099609,2949538,73.4591598510742
2014-08-12,88.4917602539062,89.1781845092773,88.2343521118164,88.5775604248047,2304773,73.2620391845703
2014-08-13,88.930305480957,89.9504165649414,88.739631652832,89.8741455078125,2345890,74.3344116210938
2014-08-14,90.0648193359375,90.350830078125,89.8741455078125,89.9885482788086,2053139,74.4290313720703
2014-08-15,90.0838851928711,90.3603668212891,89.1400527954102,89.8360137939453,3627030,74.3028945922852
2014-08-18,90.2078247070312,90.9514541625977,90.1792221069336,90.8179779052734,2969782,75.1150588989258
2014-08-19,90.6368408203125,90.7131118774414,90.2554931640625,90.3031616210938,2510884,75.0437545776367
2014-08-20,90.6082382202148,91.5044097900391,90.1792221069336,91.30419921875,2698009,75.8756256103516
2014-08-21,91.5044097900391,91.8380889892578,91.0849227905273,91.4662704467773,1585849,76.0103149414062
2014-08-22,91.2755966186523,91.4186019897461,90.8084487915039,91.1039886474609,1520397,75.7092742919922
2014-08-25,91.5616073608398,91.685546875,91.2469940185547,91.3423309326172,1243694,75.9073257446289
2014-08-26,91.4186019897461,91.5616073608398,91.0086517333984,91.0563201904297,1596967,75.6696395874023
2014-08-27,91.2851333618164,91.4186019897461,90.8370513916016,91.113525390625,1367675,75.7171783447266
2014-08-28,90.7035751342773,90.9514541625977,90.2840957641602,90.8561172485352,992060,75.5032806396484
2014-08-29,90.9037857055664,91.113525390625,90.4080352783203,90.7893829345703,1227855,75.4478225708008
2014-09-02,90.7417144775391,91.3232650756836,90.6273040771484,91.0467910766602,1754619,75.6617202758789
2014-09-03,91.3899993896484,91.4758071899414,90.8179779052734,91.0086517333984,1407639,75.6300354003906
2014-09-04,91.0277252197266,91.5425415039062,90.3984985351562,90.5605697631836,2644830,75.2576675415039
2014-09-05,90.5605697631836,91.3423309326172,90.0934219360352,91.1516571044922,2017476,75.7488708496094
2014-09-08,91.0849227905273,91.1707305908203,90.5510406494141,90.7989120483398,2120899,75.4557189941406
2014-09-09,90.6082382202148,90.8370513916016,89.9313507080078,90.0552825927734,2350086,74.837760925293
2014-09-10,89.9313507080078,90.1982879638672,89.4260635375977,89.9599456787109,2619236,74.7585144042969
2014-09-11,89.7406692504883,90.3698959350586,89.5595321655273,90.3222274780273,1604729,75.0595855712891
2014-09-12,90.3412933349609,90.5510406494141,89.8741455078125,90.0934219360352,3172432,74.8694534301758
2014-09-15,89.9122772216797,90.4080352783203,89.3974609375,90.2364273071289,2844228,74.9883041381836
2014-09-16,90.0648193359375,90.5891723632812,89.5118637084961,90.4366302490234,2347149,75.1546630859375
2014-09-17,90.7226409912109,91.5044097900391,90.4747695922852,91.0849227905273,3286973,75.6934204101562
2014-09-18,91.5234756469727,92.0001602172852,91.2088623046875,91.8952865600586,2765140,76.3668441772461
2014-09-19,92.2098999023438,92.4101104736328,91.7522811889648,92.0001602172852,5652478,76.453987121582
2014-09-22,91.3518676757812,91.8380889892578,90.1506195068359,90.2840957641602,2340121,75.0279388427734
2014-09-23,89.9504165649414,90.0266876220703,88.9684448242188,89.0351791381836,3502839,73.9900436401367
2014-09-24,88.9589080810547,89.6358032226562,88.8921737670898,89.4546585083008,2463997,74.338623046875
2014-09-25,89.1686553955078,89.2735214233398,88.0246047973633,88.0913467407227,2374945,73.205696105957
2014-09-26,88.1199417114258,88.9970474243164,87.9483413696289,88.9493789672852,2509730,73.9187469482422
2014-09-29,88.1199417114258,89.4546585083008,88.0532073974609,89.1686553955078,3204319,74.1009674072266
2014-09-30,89.0733184814453,89.3497924804688,88.3487548828125,88.7777709960938,2688045,73.7761383056641
2014-10-01,88.4250259399414,88.5203628540039,87.0426406860352,87.3858489990234,4676466,72.6194229125977
2014-10-02,87.3191146850586,87.5860595703125,86.0892715454102,86.8710327148438,2857864,72.1915893554688
2014-10-03,87.6146621704102,87.8148651123047,86.8996353149414,87.4335174560547,2667591,72.6590194702148
2014-10-06,87.786262512207,88.4154891967773,87.3858489990234,87.6623306274414,2509835,72.8491744995117
2014-10-07,86.918701171875,87.0998382568359,85.5553817749023,85.6030502319336,2717100,71.1378631591797
2014-10-08,85.688850402832,87.2523803710938,85.116828918457,87.1856460571289,3625037,72.4530410766602
2014-10-09,87.1189041137695,87.3095779418945,85.3265686035156,85.583984375,2822935,71.1220321655273
2014-10-10,85.3742446899414,85.6030502319336,83.7916488647461,83.8011779785156,4877647,69.6404800415039
2014-10-13,83.9155883789062,84.3731994628906,81.5702972412109,81.6656341552734,4323612,67.8657836914062
2014-10-14,81.9897766113281,82.9050140380859,81.7133026123047,82.1709213256836,5896769,68.2856903076172
2014-10-15,81.1984786987305,81.7228393554688,79.0248031616211,81.1412811279297,8298251,67.430046081543
2014-10-16,79.8256301879883,82.7524719238281,79.587287902832,82.3615951538086,6305005,68.4441604614258
2014-10-17,85.0691604614258,86.5468826293945,84.7450180053711,85.8604583740234,8219164,71.3517608642578
2014-10-20,85.1835632324219,85.8223266601562,84.8212890625,85.8032608032227,4734156,71.3042526245117
2014-10-21,86.3752822875977,88.6156997680664,86.3752822875977,88.5870971679688,4761742,73.6176605224609
2014-10-22,89.1972503662109,89.4069976806641,86.8805618286133,86.9091644287109,5510770,72.223274230957
2014-10-23,88.4726943969727,90.0934219360352,88.2820205688477,89.2163162231445,4279872,74.1405715942383
2014-10-24,89.1781845092773,90.4271011352539,88.8635711669922,90.2840957641602,2793985,75.0279388427734
2014-10-27,89.7978744506836,90.0076141357422,88.9017105102539,89.3307266235352,4323193,74.2356491088867
2014-10-28,89.9980850219727,90.9419174194336,89.7597427368164,90.732177734375,3340677,75.4002838134766
2014-10-29,90.7989120483398,91.2755966186523,89.969482421875,90.6177749633789,2731994,75.3052291870117
2014-10-30,89.9980850219727,91.5425415039062,89.7597427368164,91.1325912475586,2404524,75.7330017089844
2014-10-31,92.4101104736328,92.4577789306641,91.4090728759766,91.6378784179688,4191239,76.1529388427734
2014-11-03,91.7618179321289,91.7618179321289,90.9800567626953,91.1993255615234,3242080,75.7884674072266
2014-11-04,91.2374649047852,91.3899993896484,90.4557037353516,90.8465805053711,2822935,75.4953536987305
2014-11-05,91.8285522460938,92.3719711303711,91.2374649047852,92.2003707885742,2912722,76.6203765869141
2014-11-06,92.3719711303711,92.4482421875,91.6474151611328,92.2003707885742,3165824,76.6203765869141
2014-11-07,92.1908340454102,92.4577789306641,91.6474151611328,92.257568359375,2480675,76.6679077148438
2014-11-10,92.3529052734375,92.8391265869141,91.8952865600586,92.7342529296875,1917515,77.0640258789062
2014-11-11,92.6675186157227,93.0488662719727,92.2289657592773,92.4577789306641,1295405,76.8342819213867
2014-11-12,91.8666839599609,92.6484527587891,91.8380889892578,92.4863815307617,1899368,76.8580703735352
2014-11-13,92.5149765014648,93.2395401000977,92.2289657592773,92.5340423583984,2536687,76.8976669311523
2014-11-14,92.6103134155273,92.7723846435547,92.0764312744141,92.2766342163086,1414037,76.6837615966797
2014-11-17,91.6950836181641,92.1431655883789,91.6950836181641,92.0287628173828,1826679,76.4777526855469
2014-11-18,91.7618179321289,92.7056503295898,91.6092758178711,92.3147735595703,2336764,77.1293563842773
2014-11-19,92.06689453125,92.1908340454102,91.5234756469727,92.06689453125,1415820,76.9222412109375
2014-11-20,91.6569442749023,92.3624420166016,91.3804702758789,92.2194366455078,1822483,77.049690246582
2014-11-21,93.1823348999023,93.8210983276367,93.0583953857422,93.6494903564453,3494238,78.2444915771484
2014-11-24,93.9450302124023,94.250114440918,93.3920822143555,93.6876220703125,2050517,78.2763748168945
2014-11-25,93.6780853271484,94.5837936401367,93.5732192993164,94.2691802978516,2925413,78.7622680664062
2014-11-26,94.5170516967773,94.5933227539062,94.2596435546875,94.4598541259766,2289773,78.9215393066406
2014-11-28,94.6219253540039,94.7172622680664,94.3263778686523,94.4503173828125,1624868,78.9135894775391
2014-12-01,94.0022354125977,94.2977828979492,92.7819213867188,92.8581924438477,3191312,77.5833587646484
2014-12-02,92.9249267578125,93.296745300293,92.6961212158203,93.296745300293,1768045,77.9497909545898
2014-12-03,93.5636825561523,95.394157409668,93.5636825561523,95.308349609375,2817480,79.630485534668
2014-12-04,95.1939468383789,95.1939468383789,94.1547775268555,94.631462097168,2000064,79.06494140625
