"Fecha","MPC.Open","MPC.High","MPC.Low","MPC.Close","MPC.Volume","MPC.Adjusted"
2013-12-09,43.8849983215332,44.4049987792969,42.7099990844727,42.7750015258789,12114400,31.3781356811523
2013-12-10,42.6650009155273,44.0299987792969,41.6199989318848,43.7550010681152,10819000,32.0970268249512
2013-12-11,43.5999984741211,43.7449989318848,42.5800018310547,42.9900016784668,6899400,31.5358467102051
2013-12-12,43.0550003051758,43.4199981689453,42.2249984741211,42.8499984741211,6871000,31.4331531524658
2013-12-13,42.9000015258789,43.0050010681152,41.7599983215332,42.6049995422363,7480600,31.2534370422363
2013-12-16,42.7200012207031,43.6749992370605,42.7200012207031,43.1749992370605,9189200,31.6715545654297
2013-12-17,43.1650009155273,43.4900016784668,42.689998626709,43.0449981689453,5612200,31.5761966705322
2013-12-18,43.2350006103516,44.125,42.7150001525879,43.7099990844727,7972000,32.0640182495117
2013-12-19,43.5699996948242,43.9000015258789,42.7550010681152,42.8549995422363,6993000,31.4368209838867
2013-12-20,42.75,44.0349998474121,42.7249984741211,43.6300010681152,11507400,32.0053291320801
2013-12-23,44.0950012207031,44.9749984741211,43.9199981689453,44.3849983215332,4906600,32.5591659545898
2013-12-24,44.3600006103516,44.689998626709,44.0299987792969,44.6749992370605,1793400,32.7719078063965
2013-12-26,44.5699996948242,44.9049987792969,44.4650001525879,44.7700004577637,2618400,32.8415870666504
2013-12-27,44.939998626709,44.939998626709,43.8849983215332,44.564998626709,3128800,32.6912078857422
2013-12-30,44.5400009155273,44.7350006103516,43.7449989318848,44.25,3245200,32.4601516723633
2013-12-31,44.5900001525879,45.9749984741211,44.564998626709,45.8650016784668,6417400,33.644832611084
2014-01-02,45.7449989318848,45.9099998474121,44.4150009155273,44.7400016784668,6062800,32.8195762634277
2014-01-03,44.8950004577637,45.125,43.8899993896484,44.1300010681152,4357400,32.3721199035645
2014-01-06,44.2799987792969,45.0050010681152,44.064998626709,44.3549995422363,4191600,32.5371627807617
2014-01-07,44.3699989318848,44.7249984741211,43.2550010681152,44.5,7553600,32.6435432434082
2014-01-08,44.6199989318848,44.6199989318848,43.560001373291,44.3400001525879,8400400,32.5261611938477
2014-01-09,44.5149993896484,45.9300003051758,44.3549995422363,45.5200004577637,10654000,33.3917694091797
2014-01-10,45.5,45.9300003051758,44.6199989318848,45.4850006103516,5297800,33.3660850524902
2014-01-13,45.4850006103516,45.7799987792969,43.8250007629395,44.0800018310547,6903000,32.3354415893555
2014-01-14,44.6949996948242,45.2200012207031,44.2000007629395,44.5499992370605,6102000,32.6802139282227
2014-01-15,44.7949981689453,44.8050003051758,42.4850006103516,43.3250007629395,11636600,31.7816009521484
2014-01-16,43.1349983215332,43.4000015258789,42.3400001525879,42.8499984741211,7891600,31.4331531524658
2014-01-17,42.75,43.3250007629395,42.5149993896484,42.6399993896484,7060200,31.279109954834
2014-01-21,43.1399993896484,43.7599983215332,42.9099998474121,43.1650009155273,5157400,31.6642246246338
2014-01-22,43.3849983215332,43.4550018310547,42.2400016784668,42.7900009155273,5239000,31.3891563415527
2014-01-23,43.1300010681152,43.4300003051758,41.8849983215332,42.7200012207031,8390800,31.3377857208252
2014-01-24,42.1699981689453,42.25,41.0250015258789,41.4900016784668,5447800,30.4355182647705
2014-01-27,41.4900016784668,41.9949989318848,40.685001373291,41.75,8472600,30.6262340545654
2014-01-28,41.6699981689453,41.7599983215332,41,41.5849990844727,5305600,30.5052032470703
2014-01-29,42.189998626709,44.0999984741211,41.0050010681152,43.2599983215332,15525800,31.7339191436768
2014-01-30,43.9300003051758,44.4700012207031,42.8899993896484,43.75,6661800,32.0933723449707
2014-01-31,43.3699989318848,44.3800010681152,43.0999984741211,43.5250015258789,8399200,31.928316116333
2014-02-03,43.5400009155273,43.5499992370605,41.7900009155273,42.1699981689453,9162400,30.9343318939209
2014-02-04,42.3050003051758,42.3349990844727,40.5999984741211,41.625,10087200,30.5345363616943
2014-02-05,41.2999992370605,41.4700012207031,40.3400001525879,41.1549987792969,10008800,30.1897659301758
2014-02-06,41.1650009155273,41.7400016784668,40.8250007629395,41.6650009155273,5257800,30.5638847351074
2014-02-07,41.875,42.7599983215332,41.7799987792969,42.2350006103516,5116800,30.9820137023926
2014-02-10,42.2299995422363,42.25,41.0149993896484,41.2599983215332,6327000,30.2667999267578
2014-02-11,41.25,42.4500007629395,41.1749992370605,42.2299995422363,7002800,30.9783382415771
2014-02-12,42.2900009155273,42.810001373291,41.9300003051758,42.0999984741211,5166200,30.8829708099365
2014-02-13,41.9749984741211,42.9249992370605,41.9500007629395,42.7900009155273,6113400,31.3891563415527
2014-02-14,42.7849998474121,44.3300018310547,42.439998626709,43.8549995422363,5999600,32.3290557861328
2014-02-18,43.9949989318848,44.5699996948242,43.5149993896484,43.8499984741211,5360000,32.3253593444824
2014-02-19,43.7449989318848,44.5449981689453,43.4099998474121,43.5099983215332,6390000,32.07470703125
2014-02-20,43.689998626709,44.3699989318848,43.1949996948242,43.9749984741211,5420800,32.4174957275391
2014-02-21,43.9599990844727,44.2449989318848,43.5849990844727,43.6549987792969,4939600,32.1816101074219
2014-02-24,44.0050010681152,44.7700004577637,44.0050010681152,44.060001373291,5835800,32.4801750183105
2014-02-25,44.064998626709,45.5400009155273,43.8600006103516,44.9449996948242,9419000,33.1325531005859
2014-02-26,44.8650016784668,45.4599990844727,43.7750015258789,44.0200004577637,6570400,32.4506721496582
2014-02-27,44,44,41.6800003051758,42.0750007629395,14367600,31.01686668396
2014-02-28,41.9949989318848,42.5849990844727,41.7649993896484,42,6485800,30.9615745544434
2014-03-03,41.8800010681152,42.7449989318848,41.435001373291,41.685001373291,6215200,30.7293605804443
2014-03-04,42.0499992370605,42.4550018310547,41.4500007629395,42.3450012207031,7198400,31.2159061431885
2014-03-05,42.1049995422363,43.3800010681152,42.0499992370605,43.0900001525879,6024200,31.7651081085205
2014-03-06,43.2550010681152,45,43.2550010681152,44.7400016784668,9341000,32.9814567565918
2014-03-07,45,45.2999992370605,44.5950012207031,45,8229800,33.1731147766113
2014-03-10,45,45.9550018310547,44.9300003051758,45.5400009155273,8210000,33.5712013244629
2014-03-11,45.6199989318848,45.8650016784668,44.8899993896484,45.6450004577637,7221600,33.648609161377
2014-03-12,45.5900001525879,47.3400001525879,45.560001373291,47.25,10844000,34.8317718505859
2014-03-13,47.185001373291,47.2649993896484,46.064998626709,46.2750015258789,8558800,34.1130332946777
2014-03-14,46.2599983215332,47.3400001525879,46.2050018310547,46.9900016784668,6533400,34.6401062011719
2014-03-17,47.1399993896484,47.439998626709,46.6549987792969,46.7849998474121,7592200,34.4889869689941
2014-03-18,46.7949981689453,47.3300018310547,46.3800010681152,47.0699996948242,6144000,34.6990776062012
2014-03-19,46.9449996948242,47,45.6349983215332,45.8250007629395,5648400,33.7812957763672
2014-03-20,45.75,46.2799987792969,45.3699989318848,45.9550018310547,5188400,33.8771286010742
2014-03-21,46.3349990844727,46.7900009155273,45.1599998474121,45.3450012207031,9785400,33.4274444580078
2014-03-24,45.4949989318848,45.9199981689453,44.5349998474121,44.8050003051758,7325000,33.029354095459
2014-03-25,45.0099983215332,45.8699989318848,44.9949989318848,45.3199996948242,5048400,33.4090156555176
2014-03-26,45.4249992370605,45.7900009155273,44.5050010681152,44.5499992370605,5223400,32.8413925170898
2014-03-27,44.3800010681152,44.4700012207031,43.3699989318848,43.6450004577637,6870400,32.174243927002
2014-03-28,43.8800010681152,44.189998626709,43.564998626709,43.8349990844727,4366200,32.3143081665039
2014-03-31,44,44.2200012207031,43.4000015258789,43.5200004577637,5580000,32.0820922851562
2014-04-01,43.5750007629395,44.7999992370605,43.5349998474121,44.7700004577637,8849800,33.0035629272461
2014-04-02,44.3250007629395,44.3250007629395,43.375,43.5800018310547,7907800,32.1263275146484
2014-04-03,43.7799987792969,43.8849983215332,43.5400009155273,43.5849990844727,5124400,32.1300163269043
2014-04-04,43.939998626709,44.1949996948242,43.2449989318848,43.5499992370605,5920600,32.1042022705078
2014-04-07,43.3950004577637,43.560001373291,42.0800018310547,42.5400009155273,5032000,31.3596687316895
2014-04-08,42.5950012207031,42.7449989318848,41.4049987792969,41.9500007629395,7488200,30.9247207641602
2014-04-09,41.9500007629395,43.185001373291,41.6500015258789,42.560001373291,6291400,31.3743858337402
2014-04-10,42.4799995422363,43.3699989318848,41.9700012207031,42.2649993896484,6598400,31.1569404602051
2014-04-11,42.1699981689453,42.6100006103516,41.3300018310547,41.6450004577637,7891400,30.6998748779297
2014-04-14,41.9700012207031,42.4199981689453,41.6549987792969,42.2849998474121,5615200,31.1716709136963
2014-04-15,42.4000015258789,43.3250007629395,42.3050003051758,43.2900009155273,7725000,31.9125461578369
2014-04-16,43.5849990844727,44.4650001525879,43.2150001525879,44.3899993896484,6155400,32.7234344482422
2014-04-17,44.2700004577637,45.2099990844727,44.2299995422363,44.9550018310547,5593800,33.1399421691895
2014-04-21,44.439998626709,45.2700004577637,44.2999992370605,45.0699996948242,3252200,33.2247200012207
2014-04-22,44.7599983215332,45.6349983215332,43.9000015258789,45.1949996948242,6409800,33.3168792724609
2014-04-23,45.189998626709,45.7350006103516,45.1500015258789,45.4199981689453,4273800,33.4827346801758
2014-04-24,45.5149993896484,45.7750015258789,44.9300003051758,45.3699989318848,4380400,33.445873260498
2014-04-25,45.2449989318848,45.8250007629395,45.2249984741211,45.3650016784668,4442400,33.4421882629395
2014-04-28,45.5449981689453,47.0750007629395,45.0699996948242,46.4599990844727,7105600,34.2494010925293
2014-04-29,46.8600006103516,47.2949981689453,46.5349998474121,46.689998626709,4785400,34.4189453125
2014-04-30,46.6549987792969,47.1399993896484,46.4000015258789,46.4749984741211,9770800,34.2604560852051
2014-05-01,44.5,48.6399993896484,44.3650016784668,47.7200012207031,11076200,35.1782455444336
2014-05-02,47.814998626709,48.5,47.2099990844727,47.875,5491600,35.2925033569336
2014-05-05,47.6699981689453,48.3699989318848,47.2150001525879,47.9049987792969,6481600,35.3146286010742
2014-05-06,47.7949981689453,48.8499984741211,47.6650009155273,48.3450012207031,7757400,35.6389808654785
2014-05-07,48.2350006103516,48.4049987792969,47.3250007629395,47.5999984741211,5786000,35.0897827148438
2014-05-08,47.5999984741211,48.064998626709,46.1599998474121,46.3950004577637,6225000,34.2014923095703
2014-05-09,46.5900001525879,46.5900001525879,45.3499984741211,45.6450004577637,4853400,33.648609161377
2014-05-12,45.9850006103516,46.5800018310547,45.7900009155273,46.0099983215332,4840800,33.917667388916
2014-05-13,46.2449989318848,46.7799987792969,43.0200004577637,45.8800010681152,5439600,33.8218383789062
2014-05-14,45.8349990844727,46.5,44.9650001525879,45.9099998474121,5395400,33.8439559936523
2014-05-15,45.5950012207031,45.6100006103516,44.564998626709,44.9500007629395,5937400,33.1362533569336
2014-05-16,44.9249992370605,45.0200004577637,44.2799987792969,44.5250015258789,4317600,32.8229484558105
2014-05-19,44.1450004577637,44.7900009155273,44.0499992370605,44.439998626709,4882200,32.9155464172363
2014-05-20,44.310001373291,45.1599998474121,44.1699981689453,44.314998626709,4671600,32.8229484558105
2014-05-21,44.4000015258789,44.6500015258789,43.3549995422363,43.8450012207031,5646400,32.4748420715332
2014-05-22,43.7750015258789,44.9249992370605,43.3849983215332,43.4550018310547,7462200,32.1859741210938
2014-05-23,43.435001373291,43.7949981689453,43.0999984741211,43.5699996948242,4626000,32.2711524963379
2014-05-27,43.5999984741211,43.8650016784668,43.2750015258789,43.4749984741211,5095000,32.200798034668
2014-05-28,43.685001373291,44.5849990844727,43.4850006103516,43.685001373291,7548400,32.3563385009766
2014-05-29,44.2249984741211,44.9900016784668,43.5149993896484,44.9049987792969,5173200,33.2599487304688
2014-05-30,44.7550010681152,45,44.375,44.6949996948242,4274200,33.1044082641602
2014-06-02,44.935001373291,45.0149993896484,44.3250007629395,44.8600006103516,3391800,33.2266273498535
2014-06-03,44.8800010681152,44.9049987792969,44,44.0449981689453,4737400,32.6229782104492
2014-06-04,44,44.4850006103516,43.625,43.9199981689453,5623800,32.5303993225098
2014-06-05,44.060001373291,44.3800010681152,43.6049995422363,43.9500007629395,8724600,32.5526123046875
2014-06-06,44.1949996948242,44.1949996948242,43.4249992370605,43.8450012207031,4150400,32.4748420715332
2014-06-09,43.7350006103516,44.3050003051758,43.4850006103516,43.75,4777200,32.4044761657715
2014-06-10,43.75,43.7750015258789,42.5800018310547,42.8450012207031,8261200,31.7341632843018
2014-06-11,42.5499992370605,42.9500007629395,42.5050010681152,42.8450012207031,4279000,31.7341632843018
2014-06-12,43.0550003051758,43.4199981689453,42.4249992370605,43.3250007629395,8324400,32.0896911621094
2014-06-13,43.4049987792969,43.5800018310547,43.0750007629395,43.2099990844727,4127400,32.004508972168
2014-06-16,43.1949996948242,43.3499984741211,42.8699989318848,42.935001373291,3916200,31.8008289337158
2014-06-17,42.8699989318848,43.3349990844727,42.4150009155273,43.2900009155273,7714600,32.0637741088867
2014-06-18,43.3199996948242,44.439998626709,42.8899993896484,44.3199996948242,6750000,32.8266525268555
2014-06-19,44.4850006103516,44.875,44.3800010681152,44.810001373291,5882600,33.1895866394043
2014-06-20,44.9850006103516,45.1049995422363,44.4949989318848,44.8050003051758,7134000,33.1858749389648
2014-06-23,44.9000015258789,45.0800018310547,44.375,44.4900016784668,3866200,32.9525833129883
2014-06-24,44.5299987792969,44.685001373291,43.1549987792969,43.2249984741211,6239800,32.015625
2014-06-25,40.375,41.0499992370605,38.9799995422363,40.4850006103516,27575000,29.9861698150635
2014-06-26,40.3250007629395,40.8199996948242,40.0449981689453,40.4650001525879,9658200,29.9713649749756
2014-06-27,40.5149993896484,40.625,39.5800018310547,39.7000007629395,14643600,29.4047451019287
2014-06-30,39.6749992370605,39.7599983215332,38.9700012207031,39.0349998474121,7769600,28.9121990203857
2014-07-01,39.1349983215332,39.4850006103516,38.935001373291,39.3050003051758,5785400,29.1121826171875
2014-07-02,39.1300010681152,40.1699981689453,39.0950012207031,39.939998626709,6280200,29.5825080871582
2014-07-03,40.0050010681152,40.5,39.7649993896484,40.4500007629395,4323400,29.9602527618408
2014-07-07,40.2200012207031,40.5,39.5400009155273,39.7350006103516,5309400,29.4306755065918
2014-07-08,39.7900009155273,39.8349990844727,38.9000015258789,38.9150009155273,6528800,28.8233318328857
2014-07-09,39.0400009155273,39.310001373291,38.5900001525879,39.0449981689453,5026800,28.9196071624756
2014-07-10,38.6399993896484,38.9449996948242,38.3600006103516,38.7050018310547,6558600,28.667781829834
2014-07-11,39.3600006103516,39.7849998474121,38.9650001525879,39.4300003051758,5679600,29.2047691345215
2014-07-14,39.6100006103516,39.6450004577637,38.8849983215332,39.0400009155273,4876800,28.9159107208252
2014-07-15,38.7299995422363,39.8199996948242,38.625,39.5099983215332,6494600,29.2640209197998
2014-07-16,39.6150016784668,39.8349990844727,39,39.2150001525879,5106600,29.0455226898193
2014-07-17,39.0099983215332,39.2750015258789,38.3250007629395,38.375,5251400,28.423360824585
2014-07-18,38.6599998474121,38.8349990844727,38.3899993896484,38.4550018310547,5385800,28.4826145172119
2014-07-21,38.5250015258789,38.5849990844727,37.9249992370605,37.9650001525879,5123200,28.1196765899658
2014-07-22,38.189998626709,38.5,37.8400001525879,37.8950004577637,5201600,28.0678329467773
2014-07-23,38.1450004577637,38.6599998474121,37.935001373291,38.3050003051758,4275000,28.3715019226074
2014-07-24,38.4099998474121,39.1150016784668,38.375,38.7150001525879,5539800,28.675178527832
2014-07-25,38.75,39.3349990844727,38.5800018310547,39.2900009155273,6114600,29.1010723114014
2014-07-28,39.4150009155273,39.6749992370605,38.8199996948242,38.8950004577637,5551600,28.8085079193115
2014-07-29,39.2550010681152,40.2449989318848,39.1800003051758,39.814998626709,8096600,29.4899215698242
2014-07-30,39.7900009155273,40.064998626709,39.2299995422363,39.4900016784668,6335200,29.2492122650146
2014-07-31,40.6800003051758,42.4900016784668,40.6399993896484,41.7400016784668,15821400,30.9157295227051
2014-08-01,41.8450012207031,43.0449981689453,41.4150009155273,41.7849998474121,13103200,30.9490661621094
2014-08-04,41.75,42.439998626709,41.3950004577637,42.2350006103516,6394000,31.2823543548584
2014-08-05,41.7700004577637,42.9000015258789,41.6399993896484,42.5149993896484,7867000,31.48974609375
2014-08-06,42.3349990844727,43.6599998474121,42.3349990844727,43.375,7819200,32.1267127990723
2014-08-07,43.5499992370605,43.7799987792969,42.8250007629395,43.25,4041200,32.0341377258301
2014-08-08,43.4199981689453,43.8499984741211,43.0950012207031,43.75,3274400,32.4044761657715
2014-08-11,43.9700012207031,44.1699981689453,43.4449996948242,43.5449981689453,3574400,32.252628326416
2014-08-12,43.5,43.7449989318848,43.0349998474121,43.2849998474121,3156600,32.0600662231445
2014-08-13,43.5099983215332,43.875,42.8400001525879,43.7150001525879,4500000,32.3785514831543
2014-08-14,43.875,44.6549987792969,43.7849998474121,44.4550018310547,4561600,32.9266624450684
2014-08-15,44.6199989318848,44.7299995422363,43.9850006103516,44.5400009155273,6883400,32.9896087646484
2014-08-18,44.310001373291,45.0800018310547,44.310001373291,45.0449981689453,5004400,33.5519828796387
2014-08-19,45.0400009155273,45.875,45.0149993896484,45.7999992370605,4185800,34.1143341064453
2014-08-20,45.6549987792969,45.9650001525879,45.375,45.6500015258789,3996000,34.0026092529297
2014-08-21,45.7000007629395,45.7000007629395,44.9599990844727,45.0299987792969,4766000,33.5407981872559
2014-08-22,45.0550003051758,45.3450012207031,44.6650009155273,45.2150001525879,4416400,33.6786079406738
2014-08-25,45.2999992370605,45.560001373291,45.125,45.2949981689453,3758600,33.7381744384766
2014-08-26,45.3050003051758,45.4000015258789,44.625,45.2150001525879,3747800,33.6786079406738
2014-08-27,45.3450012207031,45.3699989318848,44.8499984741211,45.0950012207031,4036400,33.5892181396484
2014-08-28,44.9000015258789,45.4650001525879,44.9000015258789,45.3899993896484,2681800,33.8089485168457
2014-08-29,45.2400016784668,45.5999984741211,45.0900001525879,45.5050010681152,3281200,33.8946075439453
2014-09-02,45.375,45.625,44.2000007629395,44.7550010681152,5939200,33.3359832763672
2014-09-03,44.9850006103516,45.3250007629395,44.7299995422363,45.2099990844727,5477600,33.674861907959
2014-09-04,45.1650009155273,45.810001373291,44.9099998474121,45.4850006103516,6374400,33.8797035217285
2014-09-05,45.4099998474121,45.814998626709,45.0750007629395,45.814998626709,4692600,34.1255111694336
2014-09-08,45.7050018310547,46.4449996948242,45.5200004577637,46.1949996948242,4197400,34.408561706543
2014-09-09,46.0149993896484,46.25,45.4850006103516,45.8600006103516,5835800,34.1590347290039
2014-09-10,45.8549995422363,45.9049987792969,44.3899993896484,45.2150001525879,9845800,33.6786079406738
2014-09-11,44.9650001525879,45.4449996948242,44.25,44.4500007629395,9593600,33.1087875366211
2014-09-12,44.4249992370605,44.5,43.2350006103516,43.4300003051758,8177200,32.3490257263184
2014-09-15,43.3349990844727,44.3600006103516,42.8600006103516,44.2649993896484,8076400,32.9709930419922
2014-09-16,44.0449981689453,44.9249992370605,43.9799995422363,44.0900001525879,5515600,32.8406372070312
2014-09-17,44.3199996948242,44.3549995422363,43.2750015258789,44.0950012207031,7038400,32.8443717956543
2014-09-18,44.1749992370605,44.4500007629395,43.2649993896484,43.6650009155273,5808400,32.5240821838379
2014-09-19,43.8499984741211,44.4300003051758,43.7799987792969,44.3199996948242,7755200,33.0119476318359
2014-09-22,44.1349983215332,44.3199996948242,43,43.0400009155273,5316800,32.0585403442383
2014-09-23,43.0499992370605,43.7649993896484,42.314998626709,42.3499984741211,9688800,31.5445747375488
2014-09-24,42.2000007629395,42.4249992370605,41.4799995422363,42.2449989318848,7517400,31.4663772583008
2014-09-25,42.1650009155273,42.310001373291,41.7299995422363,42.1399993896484,5772400,31.3881740570068
2014-09-26,42.0999984741211,42.7999992370605,42.0499992370605,42.5050010681152,4074400,31.6600399017334
2014-09-29,42.1949996948242,42.7200012207031,41.8899993896484,42.1949996948242,5058200,31.429141998291
2014-09-30,42.2350006103516,42.6399993896484,41.9599990844727,42.3349990844727,5853600,31.5334167480469
2014-10-01,42.4650001525879,42.5200004577637,41.1450004577637,41.2200012207031,5749600,30.7029037475586
2014-10-02,41.2150001525879,41.5,40.1199989318848,40.4749984741211,8016600,30.1479873657227
2014-10-03,40.6049995422363,40.6100006103516,39.9500007629395,40.4099998474121,10040600,30.0995693206787
2014-10-06,40.4500007629395,40.8450012207031,39.5750007629395,40.439998626709,5227600,30.1219100952148
2014-10-07,40.3450012207031,41.3699989318848,40.3450012207031,40.4099998474121,7017600,30.0995693206787
2014-10-08,40.5849990844727,42.1800003051758,40.1749992370605,42.1300010681152,7957000,31.3807220458984
2014-10-09,42.0200004577637,42.4599990844727,40.7050018310547,40.9000015258789,5595600,30.464542388916
2014-10-10,41.0550003051758,42.0800018310547,40.1549987792969,40.7949981689453,6955000,30.3863391876221
2014-10-13,40.7649993896484,41.6800003051758,39.8250007629395,39.9099998474121,6491200,29.7271404266357
2014-10-14,40.0750007629395,40.439998626709,38.7050018310547,39.2150001525879,10668800,29.2094707489014
2014-10-15,38.7150001525879,39.5950012207031,37.6399993896484,38.1349983215332,9307800,28.4050216674805
2014-10-16,37.4949989318848,39.935001373291,37.3199996948242,39.2249984741211,10641200,29.2169170379639
2014-10-17,39.4900016784668,40.2599983215332,39.0149993896484,39.625,6795400,29.5148582458496
2014-10-20,39.5999984741211,40.7050018310547,39.5999984741211,40.3199996948242,5336600,30.0325412750244
2014-10-21,40.3549995422363,42.625,40.3549995422363,42.4749984741211,7357800,31.6376972198486
2014-10-22,42.5250015258789,43.0900001525879,41.75,41.7849998474121,4257000,31.1237564086914
2014-10-23,42.4150009155273,42.9199981689453,42.1399993896484,42.2649993896484,4831600,31.4812793731689
2014-10-24,42.4049987792969,43.0050010681152,41.7400016784668,42.8950004577637,3485400,31.9505367279053
2014-10-27,42.5050010681152,43.2799987792969,41.810001373291,43.2099990844727,6976800,32.1851615905762
2014-10-28,43.3199996948242,44.7449989318848,42.8199996948242,44.560001373291,6601600,33.1907157897949
2014-10-29,44.939998626709,45.1199989318848,43.0750007629395,43.7050018310547,7878000,32.5538749694824
2014-10-30,44.7550010681152,46.0099983215332,44.2200012207031,45.3250007629395,14001400,33.7605323791504
2014-10-31,45.189998626709,45.685001373291,44.3600006103516,45.4500007629395,7236600,33.8536376953125
2014-11-03,45.689998626709,46.2599983215332,45.5550003051758,45.810001373291,10483800,34.1217956542969
2014-11-04,45.7599983215332,46.4150009155273,45.0750007629395,45.314998626709,8183400,33.7530746459961
2014-11-05,45.4949989318848,45.9449996948242,44.814998626709,45.3549995422363,6508400,33.7828712463379
2014-11-06,45.5900001525879,46.6100006103516,45.5550003051758,46.564998626709,7233400,34.684154510498
2014-11-07,46.6399993896484,47.0400009155273,46.1749992370605,47.0400009155273,7025400,35.0379676818848
2014-11-10,47.25,47.5900001525879,46.7400016784668,47.0499992370605,6704000,35.04541015625
2014-11-11,47,47.6749992370605,46.5750007629395,47.314998626709,5707400,35.2427864074707
2014-11-12,47.2350006103516,47.7949981689453,47.0699996948242,47.5050010681152,5957400,35.3843193054199
2014-11-13,47.1749992370605,47.3899993896484,46.1800003051758,46.7750015258789,6880200,34.8405685424805
2014-11-14,47.0400009155273,47.3600006103516,46.1749992370605,46.189998626709,7134400,34.4048271179199
2014-11-17,45.935001373291,46.8250007629395,45.8499984741211,46.2550010681152,9015600,34.6407470703125
2014-11-18,46.4599990844727,47.3199996948242,46.1699981689453,46.939998626709,8154400,35.1537399291992
2014-11-19,47,47.3849983215332,46.5449981689453,46.9000015258789,8838600,35.123779296875
2014-11-20,46.875,47.7900009155273,46.814998626709,47.5800018310547,6156200,35.6330451965332
2014-11-21,48.2150001525879,48.9700012207031,47.9850006103516,48.4599990844727,8871000,36.2920837402344
2014-11-24,48.3400001525879,48.685001373291,47.9500007629395,48.060001373291,4756400,35.9925117492676
2014-11-25,48.2900009155273,48.4500007629395,47.560001373291,47.6199989318848,5583000,35.6629905700684
2014-11-26,47.6599998474121,48.2599983215332,47.5349998474121,47.8349990844727,3290400,35.8240089416504
2014-11-28,46.6300010681152,46.6300010681152,44.8250007629395,45.0449981689453,7651600,33.7345542907715
2014-12-01,44.7000007629395,45.5999984741211,44.625,45.3950004577637,6449400,33.9966888427734
2014-12-02,45.3600006103516,47.5550003051758,45.25,47.0699996948242,9013200,35.2511024475098
2014-12-03,47.0900001525879,48.560001373291,47.0900001525879,48.0099983215332,6801000,35.9550590515137
2014-12-04,48.5,48.5499992370605,47.2400016784668,48.3349990844727,5024800,36.1984596252441
2014-12-05,48.1800003051758,48.5750007629395,45.9900016784668,46.0750007629395,9278000,34.505931854248
2014-12-08,45.6549987792969,46.1450004577637,44.1349983215332,44.3600006103516,7801600,33.2215614318848
2014-12-09,43.8400001525879,44.4449996948242,43.0550003051758,44.3800010681152,14885200,33.2365379333496
2014-12-10,43.7449989318848,44.2449989318848,41.8250007629395,42.5299987792969,10562600,31.8510570526123
2014-12-11,42.625,43.3699989318848,41.8499984741211,41.939998626709,8591000,31.4091987609863
2014-12-12,40.2400016784668,42.5800018310547,40.2400016784668,41.5999984741211,7719400,31.1545677185059
2014-12-15,41.7400016784668,42.1049995422363,40.5800018310547,40.685001373291,7761000,30.4693164825439
