"Fecha","CCI.Open","CCI.High","CCI.Low","CCI.Close","CCI.Volume","CCI.Adjusted"
2014-01-15,73.0999984741211,74.4800033569336,72.9199981689453,74.2799987792969,2660700,51.966983795166
2014-01-16,74.4800033569336,74.6999969482422,73.2600021362305,73.7200012207031,1886700,51.5752143859863
2014-01-17,74.370002746582,74.7600021362305,73.1399993896484,74.2200012207031,3598000,51.9250221252441
2014-01-21,74.5,74.7300033569336,73.6399993896484,74.379997253418,1683800,52.0369453430176
2014-01-22,74.4000015258789,75,73.5100021362305,73.7699966430664,4640600,51.6101760864258
2014-01-23,74.0500030517578,74.9700012207031,72.5500030517578,73.1999969482422,7065200,51.2114067077637
2014-01-24,73.3300018310547,73.4000015258789,71.3600006103516,71.370002746582,5264400,49.9311447143555
2014-01-27,71.3099975585938,71.6900024414062,70.4300003051758,70.8399963378906,3326800,49.5603256225586
2014-01-28,70.8000030517578,71.8300018310547,70.8000030517578,71,2423300,49.6722717285156
2014-01-29,70.3600006103516,70.9300003051758,70.1699981689453,70.4700012207031,3394300,49.3014755249023
2014-01-30,70.7300033569336,71.8399963378906,70.6999969482422,71.4199981689453,2676000,49.9661064147949
2014-01-31,70.6699981689453,71.5500030517578,70.4599990844727,70.9599990844727,2692000,49.6442756652832
2014-02-03,70.9599990844727,71.1399993896484,68.8300018310547,68.9599990844727,3179900,48.245059967041
2014-02-04,69.2900009155273,69.3399963378906,68.4400024414062,69.0800018310547,3039600,48.3290214538574
2014-02-05,68.870002746582,69.2699966430664,68.5599975585938,69.120002746582,3206900,48.3569984436035
2014-02-06,69.2699966430664,70.6800003051758,69.0599975585938,70.5299987792969,2721500,49.343448638916
2014-02-07,70.8199996948242,71.7300033569336,69.7900009155273,71.5599975585938,3009500,50.0640563964844
2014-02-10,71.5500030517578,72.4100036621094,71.5500030517578,72.3899993896484,2431200,50.6447257995605
2014-02-11,72.5699996948242,73.5100021362305,72.3399963378906,73.3199996948242,2496800,51.295352935791
2014-02-12,73.4199981689453,73.6399993896484,73.0199966430664,73.1500015258789,1366300,51.176441192627
2014-02-13,72.9100036621094,74.6900024414062,72.7099990844727,74.5500030517578,2900700,52.155876159668
2014-02-14,74.3399963378906,75.0400009155273,74.1699981689453,75.0199966430664,1711300,52.4846992492676
2014-02-18,75.1399993896484,75.2799987792969,74.2900009155273,74.4000015258789,1919300,52.0509567260742
2014-02-19,74.0100021362305,75.1999969482422,73.6699981689453,74.5100021362305,2236900,52.1279029846191
2014-02-20,74.5800018310547,76.5400009155273,74.5800018310547,76.2900009155273,2636600,53.3732070922852
2014-02-21,76.3600006103516,76.5299987792969,74.7799987792969,74.879997253418,2107900,52.3867492675781
2014-02-24,74.9899978637695,75.6999969482422,74.6900024414062,74.7200012207031,1406300,52.2748146057129
2014-02-25,74.4899978637695,74.8600006103516,74.0299987792969,74.2600021362305,1968200,51.952995300293
2014-02-26,74.2600021362305,74.5100021362305,73.379997253418,73.6999969482422,1555400,51.5612144470215
2014-02-27,73.7900009155273,75.5299987792969,73.75,75.4599990844727,1636200,52.7925224304199
2014-02-28,75.6399993896484,75.9100036621094,74.620002746582,75.9000015258789,11710100,53.1003570556641
2014-03-03,75.0800018310547,75.4400024414062,74.0299987792969,74.75,2232800,52.2957916259766
2014-03-04,75.4100036621094,75.8899993896484,74.3399963378906,74.8000030517578,2912200,52.3307914733887
2014-03-05,74.9100036621094,74.9100036621094,73.8300018310547,74.5100021362305,3293400,52.1279029846191
2014-03-06,74.5299987792969,75.0800018310547,74.370002746582,74.9000015258789,2542100,52.400749206543
2014-03-07,74.9199981689453,74.9700012207031,73.120002746582,74.629997253418,3121700,52.2118453979492
2014-03-10,74.5400009155273,75.0999984741211,74.2200012207031,74.7399978637695,2257100,52.2888145446777
2014-03-11,74.7200012207031,75.4300003051758,74.5599975585938,75.1100006103516,1930300,52.5476684570312
2014-03-12,74.9100036621094,75.8000030517578,74.8199996948242,75.7399978637695,2186200,52.9884223937988
2014-03-13,75.8499984741211,75.9300003051758,74.9599990844727,75.1800003051758,2190000,52.5966339111328
2014-03-14,75.0100021362305,75.8600006103516,74.879997253418,74.9400024414062,1227800,52.4287300109863
2014-03-17,75,75.4700012207031,74.7300033569336,74.879997253418,1926800,52.3867492675781
2014-03-18,74.8000030517578,75.3099975585938,74.5599975585938,74.8199996948242,1279800,52.5905990600586
2014-03-19,74.9800033569336,75.3300018310547,73.379997253418,73.6699981689453,1469600,51.7822723388672
2014-03-20,73.5100021362305,74.5199966430664,73.1500015258789,74.1699981689453,1223800,52.1337051391602
2014-03-21,74.6500015258789,74.8199996948242,73.4000015258789,73.6999969482422,3586200,51.8033561706543
2014-03-24,74.0500030517578,74.7099990844727,72.8099975585938,74.129997253418,1745800,52.1055908203125
2014-03-25,74.2799987792969,74.7699966430664,73.1600036621094,73.6900024414062,1828500,51.7963333129883
2014-03-26,74.0699996948242,74.4400024414062,73.4100036621094,73.4199981689453,1312300,51.6065483093262
2014-03-27,73.5100021362305,75.3300018310547,73.3199996948242,75.1800003051758,2612100,52.8436279296875
2014-03-28,75.1800003051758,75.5400009155273,74.4400024414062,74.6100006103516,1432700,52.4429931640625
2014-03-31,75.0800018310547,75.1600036621094,73.7099990844727,73.7799987792969,2511100,51.8595848083496
2014-04-01,74.129997253418,74.9000015258789,74,74.7600021362305,1734700,52.5484085083008
2014-04-02,74.5999984741211,75.2200012207031,74.5199966430664,74.629997253418,1535900,52.45703125
2014-04-03,74.9000015258789,75.1999969482422,74.3899993896484,75.0599975585938,1302400,52.7592849731445
2014-04-04,75.379997253418,75.4800033569336,74.4000015258789,74.75,2842000,52.5413818359375
2014-04-07,74.6399993896484,75.0500030517578,74.0899963378906,74.4000015258789,3359500,52.2953910827637
2014-04-08,74.0699996948242,75.1699981689453,74.0699996948242,74.6100006103516,2701800,52.4429931640625
2014-04-09,74.6500015258789,75.1800003051758,74.0400009155273,74.4499969482422,1660500,52.3305320739746
2014-04-10,74.379997253418,75.3300018310547,73.3499984741211,73.370002746582,3138900,51.5713996887207
2014-04-11,73.0599975585938,73.2200012207031,72,72.0999984741211,2326100,50.6787185668945
2014-04-14,72.6500015258789,73.9100036621094,72.4899978637695,73.0400009155273,1852700,51.3394508361816
2014-04-15,73.1999969482422,73.5,72.9000015258789,73.5,2037600,51.662769317627
2014-04-16,74.0899963378906,74.5199966430664,73.9599990844727,74,2745900,52.0142135620117
2014-04-17,73.9300003051758,74.4599990844727,73.6100006103516,73.9199981689453,2176800,51.9579925537109
2014-04-21,74.1800003051758,74.75,73.9499969482422,74.75,1915400,52.5413818359375
2014-04-22,74.620002746582,75.2699966430664,74.5100021362305,75.0100021362305,1697900,52.7241554260254
2014-04-23,74.8399963378906,74.9700012207031,74.0800018310547,74.8499984741211,3159000,52.611686706543
2014-04-24,74.8099975585938,75.0400009155273,73.120002746582,73.8399963378906,4182600,51.9017639160156
2014-04-25,73.5100021362305,73.5699996948242,72.6399993896484,72.7799987792969,1935200,51.1566848754883
2014-04-28,73.129997253418,73.1399993896484,71.2900009155273,71.7300033569336,2530000,50.4186668395996
2014-04-29,72.0199966430664,72.4899978637695,71.5500030517578,71.8000030517578,2174200,50.4678497314453
2014-04-30,71.8300018310547,72.7799987792969,71.5400009155273,72.7300033569336,2586000,51.1215553283691
2014-05-01,72.8600006103516,73.5899963378906,72.629997253418,73.5400009155273,1842000,51.6908950805664
2014-05-02,73.4000015258789,75.6500015258789,73.3499984741211,74.5699996948242,3503300,52.414867401123
2014-05-05,74.25,76.5,74.2099990844727,76.4599990844727,2591100,53.743335723877
2014-05-06,76.2200012207031,76.8199996948242,76.1399993896484,76.6999969482422,2502900,53.9120407104492
2014-05-07,77.0199966430664,77.8199996948242,77,77.6999969482422,3237300,54.6149291992188
2014-05-08,77.5800018310547,77.9499969482422,77.0699996948242,77.1999969482422,1911300,54.2634887695312
2014-05-09,77.2099990844727,77.5,76.8300018310547,77.2399978637695,2207100,54.2915954589844
2014-05-12,77.4199981689453,77.6100006103516,76.9000015258789,77.3399963378906,1661600,54.3618850708008
2014-05-13,77.3199996948242,77.5999984741211,77.0199966430664,77.2300033569336,2123500,54.2845573425293
2014-05-14,77.3300018310547,77.5100021362305,76.9499969482422,77.2799987792969,1820300,54.3197212219238
2014-05-15,76.9400024414062,77.0899963378906,76.1500015258789,76.8199996948242,1639900,53.9963798522949
2014-05-16,76.7699966430664,77.4199981689453,76.4100036621094,76.8000030517578,1579900,53.9823417663574
2014-05-19,76.7399978637695,76.879997253418,76.1800003051758,76.370002746582,1485100,53.6800842285156
2014-05-20,76.2699966430664,76.6600036621094,75.6100006103516,75.9400024414062,1105000,53.3778457641602
2014-05-21,76.120002746582,76.7900009155273,76.0500030517578,76.5599975585938,1711400,53.8136405944824
2014-05-22,76.629997253418,76.8199996948242,76.2799987792969,76.3899993896484,1599200,53.6941337585449
2014-05-23,76.4300003051758,76.5999984741211,75.5400009155273,76,1722300,53.4200172424316
2014-05-27,76.1699981689453,76.6999969482422,75.7600021362305,76.4199981689453,1173600,53.7152137756348
2014-05-28,76.0899963378906,76.7099990844727,76,76.6100006103516,839300,53.8487739562988
2014-05-29,76.6800003051758,76.9000015258789,76.0299987792969,76.629997253418,1217500,53.8628425598145
2014-05-30,76.5100021362305,76.8499984741211,76.4199981689453,76.7300033569336,2073700,53.9331283569336
2014-06-02,76.8399963378906,77.1100006103516,76.1800003051758,76.2900009155273,2014500,53.6238594055176
2014-06-03,76.3099975585938,76.4300003051758,75.4000015258789,75.6100006103516,1786800,53.1458854675293
2014-06-04,75.6500015258789,76.129997253418,75.4100036621094,75.4700012207031,1878500,53.0474624633789
2014-06-05,75.6500015258789,75.8499984741211,74.9899978637695,75.7600021362305,2907700,53.2513122558594
2014-06-06,76.0299987792969,76.1699981689453,75.5800018310547,75.9000015258789,1567700,53.3497352600098
2014-06-09,75.6500015258789,76.0400009155273,75.5599975585938,75.7699966430664,1375200,53.2583389282227
2014-06-10,75.4100036621094,75.6999969482422,74.9899978637695,75.379997253418,1494900,52.984203338623
2014-06-11,75.1100006103516,75.3399963378906,74.629997253418,74.8399963378906,959900,52.6046562194824
2014-06-12,74.5999984741211,74.8499984741211,73.9300003051758,74.3499984741211,2125800,52.2602195739746
2014-06-13,74.0899963378906,74.379997253418,73.0199966430664,73.8000030517578,2095200,51.8736572265625
2014-06-16,73.5899963378906,73.8099975585938,72.75,73.2600021362305,2425700,51.494083404541
2014-06-17,73.2300033569336,73.5800018310547,72.8099975585938,73.2600021362305,1667800,51.494083404541
2014-06-18,72.4300003051758,73.6999969482422,72.4300003051758,73.5899963378906,1770800,51.9743461608887
2014-06-19,73.8899993896484,74.0299987792969,73.5299987792969,73.9899978637695,1355700,52.2568511962891
2014-06-20,74.0599975585938,74.5599975585938,73.5599975585938,74.0299987792969,1690200,52.2851066589355
2014-06-23,73.9800033569336,74.1399993896484,73.629997253418,74.0599975585938,993800,52.306282043457
2014-06-24,73.7799987792969,75.1999969482422,73.7799987792969,74.2099990844727,1251600,52.4122352600098
2014-06-25,74.120002746582,74.9199981689453,73.7300033569336,74.4899978637695,1271800,52.6100006103516
2014-06-26,74.4899978637695,74.7600021362305,74.1100006103516,74.3099975585938,698800,52.482852935791
2014-06-27,74.120002746582,74.9100036621094,73.8899993896484,74.2399978637695,1740900,52.4334106445312
2014-06-30,74.0599975585938,74.4700012207031,73.9700012207031,74.2600021362305,1860700,52.4475326538086
2014-07-01,74.5299987792969,74.8600006103516,74.120002746582,74.6699981689453,1822200,52.7371063232422
2014-07-02,74.3600006103516,74.5,73.6900024414062,74.0899963378906,1405100,52.3274765014648
2014-07-03,75.5500030517578,75.5500030517578,73.5400009155273,74.1600036621094,823300,52.3769149780273
2014-07-07,74.0500030517578,74.4700012207031,73.8899993896484,73.9199981689453,1342600,52.2074089050293
2014-07-08,74,74.4000015258789,73.5800018310547,73.9499969482422,953100,52.2285995483398
2014-07-09,73.9800033569336,74.4300003051758,73.8199996948242,74.1699981689453,1724700,52.3839721679688
2014-07-10,73.6800003051758,74.9199981689453,73.5699996948242,74.4899978637695,2965800,52.6100006103516
2014-07-11,74.5,74.879997253418,74.4400024414062,74.5999984741211,1397100,52.6876487731934
2014-07-14,74.7900009155273,75.2300033569336,74.75,74.8499984741211,984900,52.8642463684082
2014-07-15,74.9899978637695,74.9899978637695,73.7200012207031,74.1500015258789,1886000,52.3698463439941
2014-07-16,74.5,74.7200012207031,73.9700012207031,74.6800003051758,2505000,52.7441673278809
2014-07-17,74.4100036621094,74.6900024414062,73.8399963378906,73.9100036621094,1393700,52.2003479003906
2014-07-18,74.2699966430664,75.379997253418,74.120002746582,75,2162600,52.9701766967773
2014-07-21,74.629997253418,75.2699966430664,74.4599990844727,75.0800018310547,1701500,53.0266723632812
2014-07-22,75.4400024414062,76.2200012207031,75.2099990844727,75.5400009155273,1908100,53.3515586853027
2014-07-23,75.4599990844727,76.8099975585938,75.4599990844727,76.5999984741211,2461300,54.100212097168
2014-07-24,76.5,76.5,73.4499969482422,73.8300018310547,5461400,52.1438369750977
2014-07-25,73.25,74.3099975585938,73.0100021362305,73.2099990844727,5582300,51.7059631347656
2014-07-28,73.2900009155273,75.0199966430664,73.1699981689453,74.9499969482422,2529800,52.9348564147949
2014-07-29,75.1900024414062,75.6900024414062,74.2900009155273,74.3899993896484,2034300,52.5393562316895
2014-07-30,74.7399978637695,75.25,73.9300003051758,74.5,1822700,52.6170387268066
2014-07-31,74.3000030517578,74.7200012207031,73.7600021362305,74.1800003051758,2825400,52.391040802002
2014-08-01,74.2399978637695,75.0199966430664,73.4100036621094,73.4700012207031,1708000,51.8896064758301
2014-08-04,73.6500015258789,73.6500015258789,72.5299987792969,73.0699996948242,1710400,51.6070861816406
2014-08-05,72.6100006103516,73.1999969482422,72.6100006103516,72.8499984741211,1611500,51.4516906738281
2014-08-06,73.9199981689453,76.8499984741211,73.9199981689453,75.9599990844727,4620000,53.6481971740723
2014-08-07,76.1600036621094,76.8000030517578,75.8300018310547,76.5999984741211,3341100,54.100212097168
2014-08-08,76.6900024414062,77.4499969482422,76.3600006103516,77.4300003051758,2739400,54.686408996582
2014-08-11,77.4499969482422,78.5599975585938,77.2799987792969,77.7699966430664,2105700,54.9265327453613
2014-08-12,77.5800018310547,77.9000015258789,77.2200012207031,77.5199966430664,2017400,54.7499961853027
2014-08-13,77.5400009155273,77.7200012207031,76.9899978637695,77.6500015258789,2200600,54.841796875
2014-08-14,77.9000015258789,78.1999969482422,77.5599975585938,78.0999984741211,1115200,55.1596183776855
2014-08-15,78.1699981689453,78.7099990844727,77.8199996948242,78.4599990844727,2420400,55.4138793945312
2014-08-18,78.9000015258789,78.9700012207031,78.3600006103516,78.5299987792969,1804100,55.4632873535156
2014-08-19,78.5899963378906,78.7300033569336,78.1800003051758,78.3399963378906,1040100,55.3291206359863
2014-08-20,78.25,78.6699981689453,77.4199981689453,78.5500030517578,902400,55.4774436950684
2014-08-21,78.5,80.5199966430664,78.3899993896484,80,4409400,56.5015144348145
2014-08-22,79.8499984741211,80.25,79.1999969482422,79.4800033569336,2151200,56.1342620849609
2014-08-25,79.6999969482422,79.8499984741211,78.9599990844727,79.5599975585938,1426100,56.1907768249512
2014-08-26,79.6699981689453,79.8899993896484,79.2699966430664,79.5699996948242,1478500,56.1978225708008
2014-08-27,79.6900024414062,80.1800003051758,79.5500030517578,79.7200012207031,1630200,56.3037643432617
2014-08-28,79.620002746582,79.9300003051758,79.25,79.75,907200,56.3249473571777
2014-08-29,79.9499969482422,79.9499969482422,79.4199981689453,79.5100021362305,991200,56.155460357666
2014-09-02,79.7699966430664,79.8000030517578,79.2200012207031,79.5299987792969,1180000,56.1695671081543
2014-09-03,79.5899963378906,80.2900009155273,79.5199966430664,79.9700012207031,1147900,56.4803466796875
2014-09-04,79.9400024414062,80.6500015258789,79.8000030517578,80.2399978637695,1145900,56.6710319519043
2014-09-05,80.1699981689453,80.7600021362305,79.9300003051758,80.6399993896484,1267600,56.9535522460938
2014-09-08,80.7099990844727,81,80.1900024414062,80.5299987792969,791000,56.8758506774902
2014-09-09,80.3300018310547,80.3300018310547,79.1800003051758,79.6999969482422,1320000,56.2896423339844
2014-09-10,79.4499969482422,80,79.0699996948242,79.9199981689453,1643700,56.4450187683105
2014-09-11,79.8300018310547,80.5299987792969,79.5500030517578,80.4499969482422,1896300,56.8193473815918
2014-09-12,80.25,80.3000030517578,78.4199981689453,78.7900009155273,3436500,55.6469421386719
2014-09-15,78.8499984741211,79.0400009155273,78.0199966430664,78.3899993896484,1151500,55.3644371032715
2014-09-16,78.1999969482422,79.2600021362305,78.0899963378906,79.2200012207031,1553500,55.9506340026855
2014-09-17,79.1399993896484,80.0400009155273,78.9199981689453,79.7200012207031,3432700,56.5536193847656
2014-09-18,80.0999984741211,80.6500015258789,79.5400009155273,80.1800003051758,3052700,56.879955291748
2014-09-19,80.4899978637695,80.7300033569336,79.6800003051758,79.7399978637695,2890000,56.5678062438965
2014-09-22,79.4199981689453,79.629997253418,78.5199966430664,78.5800018310547,1702500,55.7449150085449
2014-09-23,78.5899963378906,79.870002746582,78.4400024414062,79.379997253418,2296800,56.3124351501465
2014-09-24,79.3399963378906,79.9800033569336,79.1600036621094,79.75,2328200,56.5749053955078
2014-09-25,79.370002746582,79.620002746582,78.3899993896484,78.9499969482422,3847100,56.0074005126953
2014-09-26,79.25,79.9300003051758,78.879997253418,79.8000030517578,1872500,56.6103820800781
2014-09-29,79.3199996948242,79.9400024414062,79.0800018310547,79.8099975585938,1251700,56.6174850463867
2014-09-30,79.870002746582,80.7900009155273,79.7600021362305,80.5299987792969,2462800,57.1282424926758
2014-10-01,80.7699966430664,80.8399963378906,79.5100021362305,79.9800033569336,2787500,56.7380714416504
2014-10-02,80.0500030517578,80.5500030517578,79.3600006103516,80.5,2273400,57.1069641113281
2014-10-03,80.7300033569336,81.4599990844727,80.4100036621094,81.2099990844727,3001200,57.6106376647949
2014-10-06,81.4800033569336,81.6699981689453,81,81.25,1995100,57.6389999389648
2014-10-07,81.0999984741211,81.4400024414062,80.6600036621094,80.6900024414062,2280500,57.241771697998
2014-10-08,81,81.6699981689453,80.4899978637695,81.5,3698200,57.8163642883301
2014-10-09,81.5800018310547,81.7600021362305,79.9800033569336,80.5199966430664,4145600,57.1211471557617
2014-10-10,80.5500030517578,80.9599990844727,79.25,79.3300018310547,2346300,56.2769660949707
2014-10-13,79.370002746582,79.7300033569336,78.4400024414062,78.4700012207031,2057400,55.6668739318848
2014-10-14,79.7600021362305,82.0299987792969,79.75,80.8000030517578,4050900,57.319766998291
2014-10-15,80.1800003051758,80.7799987792969,77.879997253418,79.5400009155273,5851100,56.4259605407715
2014-10-16,78.7600021362305,79.629997253418,78.2900009155273,79.25,2425400,56.22021484375
2014-10-17,79.7900009155273,81.129997253418,79.7399978637695,80.8399963378906,2202700,57.3481559753418
2014-10-20,80.5800018310547,82.5100021362305,80.4499969482422,82.4599990844727,1966700,58.4974021911621
2014-10-21,83.1100006103516,84.9199981689453,82.9400024414062,84.5199966430664,7060100,59.9587593078613
2014-10-22,84.5299987792969,84.9000015258789,83.5199966430664,83.5699996948242,3538200,59.284854888916
2014-10-23,83.9499969482422,84.6500015258789,83.3899993896484,84.2900009155273,4482400,59.7955932617188
2014-10-24,84.3099975585938,84.9400024414062,84.0899963378906,84.75,1587300,60.1219367980957
2014-10-27,84.8199996948242,84.8199996948242,83.9700012207031,84.4100036621094,2052600,59.8807334899902
2014-10-28,84.9100036621094,84.9700012207031,83.1999969482422,83.5400009155273,3509700,59.2635536193848
2014-10-29,83.5400009155273,84.2799987792969,82.4400024414062,82.5,3540900,58.5257911682129
2014-10-30,82.0899963378906,83.5,82.0899963378906,83.2399978637695,3887300,59.0507354736328
2014-10-31,81.4899978637695,82.3899993896484,76.1600036621094,78.120002746582,27304700,55.418571472168
2014-11-03,78.7099990844727,79.8199996948242,78.2799987792969,78.9899978637695,5068400,56.0357437133789
2014-11-04,78.9499969482422,79.1699981689453,77.6900024414062,78.1600036621094,4830700,55.4469528198242
2014-11-05,79.1500015258789,79.4100036621094,78.2699966430664,79.3399963378906,8780700,56.2840461730957
2014-11-06,79.4300003051758,80.0400009155273,79.3499984741211,79.8600006103516,4319700,56.6529426574707
2014-11-07,79.8000030517578,80,79.0599975585938,79.8000030517578,2793100,56.6103820800781
2014-11-10,79.2099990844727,80.0100021362305,78.9499969482422,79.9100036621094,3299300,56.688419342041
2014-11-11,80.0899963378906,80.0899963378906,79.4000015258789,79.6100006103516,2158600,56.4755706787109
2014-11-12,79.2099990844727,80.629997253418,78.879997253418,80.5100021362305,4824800,57.1140632629395
2014-11-13,80.5699996948242,81.2399978637695,80.1399993896484,80.2099990844727,3152900,56.9012336730957
2014-11-14,80.1699981689453,80.4499969482422,79.9199981689453,80.3899993896484,1615600,57.0289268493652
2014-11-17,80.0500030517578,80.3000030517578,79.8600006103516,80.120002746582,1537800,56.8373947143555
2014-11-18,80.1900024414062,80.7300033569336,79.3399963378906,80.5199966430664,1640500,57.1211471557617
2014-11-19,80.4199981689453,81,80.2699966430664,80.7699966430664,1961000,57.2985038757324
2014-11-20,80.9700012207031,81.3300018310547,80.5999984741211,80.9800033569336,3473800,57.4474678039551
2014-11-21,81.7600021362305,81.8499984741211,81.2099990844727,81.6999969482422,2810800,57.9582443237305
2014-11-24,81.9100036621094,82.3600006103516,81.7300033569336,82.1699981689453,5980900,58.2916564941406
2014-11-25,82.1699981689453,82.5599975585938,81.7699966430664,82.379997253418,2860000,58.4406471252441
2014-11-26,82.5599975585938,82.8399963378906,82.1399993896484,82.5100021362305,2255800,58.5328674316406
2014-11-28,82.4599990844727,83.5800018310547,82.4599990844727,83.0899963378906,1355000,58.9443244934082
2014-12-01,82.8099975585938,83.1900024414062,82.1500015258789,82.25,3145100,58.3484115600586
2014-12-02,80.7099990844727,81.2099990844727,79.5899963378906,80.0599975585938,5064200,56.7948150634766
2014-12-03,80.120002746582,80.4100036621094,79.6399993896484,79.9000015258789,1951100,56.6813201904297
2014-12-04,79.9800033569336,80.1399993896484,79.7300033569336,79.9499969482422,1785200,56.7167892456055
2014-12-05,79.9300003051758,80.0800018310547,79.0500030517578,79.2699966430664,3138000,56.234375
2014-12-08,79.5400009155273,80.0599975585938,78.9700012207031,79.1500015258789,2230200,56.149284362793
2014-12-09,78.6100006103516,79.2699966430664,78.2099990844727,78.9700012207031,2606800,56.0215797424316
2014-12-10,78.2099990844727,78.4300003051758,77.2399978637695,77.4599990844727,2967100,54.950382232666
2014-12-11,77.4899978637695,77.5599975585938,76.5999984741211,76.8199996948242,3434500,54.4963531494141
2014-12-12,76.5699996948242,76.7900009155273,75.8000030517578,75.8499984741211,4770100,53.808235168457
