"Fecha","STE.Open","STE.High","STE.Low","STE.Close","STE.Volume","STE.Adjusted"
2013-12-18,45.7000007629395,46.560001373291,45.2900009155273,46.5499992370605,161700,41.4082870483398
2013-12-19,46.3699989318848,46.6500015258789,46.0299987792969,46.6300010681152,235600,41.4794311523438
2013-12-20,46.7799987792969,47.7700004577637,46.7200012207031,47.6599998474121,689000,42.3956680297852
2013-12-23,47.689998626709,48.0099983215332,47.4599990844727,48.0099983215332,173200,42.7070121765137
2013-12-24,47.9300003051758,48.5,47.9300003051758,48.1100006103516,125600,42.7959594726562
2013-12-26,48.2799987792969,48.2799987792969,47.5699996948242,47.9599990844727,155400,42.662540435791
2013-12-27,48.2200012207031,48.3800010681152,48.0099983215332,48.3199996948242,135600,42.982780456543
2013-12-30,48.2099990844727,48.4700012207031,47.9000015258789,48.0099983215332,133200,42.7070121765137
2013-12-31,48.1800003051758,48.4300003051758,47.8499984741211,48.0499992370605,175400,42.742603302002
2014-01-02,48.0499992370605,48.1500015258789,46.939998626709,47.189998626709,286800,41.9776000976562
2014-01-03,47.1800003051758,47.3899993896484,46.9599990844727,47.310001373291,129000,42.0843238830566
2014-01-06,47.4099998474121,47.5099983215332,46.9700012207031,47.4500007629395,250200,42.2088813781738
2014-01-07,47.6699981689453,48.4799995422363,47.5900001525879,48.310001373291,268100,42.9738731384277
2014-01-08,48.1599998474121,48.810001373291,47.939998626709,48.7200012207031,327900,43.3385887145996
2014-01-09,48.8400001525879,49.3899993896484,48.6500015258789,49.3400001525879,464800,43.8901100158691
2014-01-10,49.2700004577637,49.5699996948242,48.7700004577637,48.9199981689453,304200,43.516487121582
2014-01-13,48.7000007629395,49.0499992370605,48.4900016784668,48.9199981689453,394600,43.516487121582
2014-01-14,49.1100006103516,49.6699981689453,48.6800003051758,49.4700012207031,172500,44.0057411193848
2014-01-15,49.6399993896484,49.9199981689453,49.1800003051758,49.5299987792969,117800,44.059139251709
2014-01-16,49.2999992370605,49.7099990844727,49.2999992370605,49.6599998474121,135200,44.1747550964355
2014-01-17,49.5800018310547,49.8699989318848,49.1800003051758,49.4000015258789,123800,43.943473815918
2014-01-21,49.4000015258789,49.7700004577637,49.1399993896484,49.5999984741211,122900,44.1213798522949
2014-01-22,49.5999984741211,49.7999992370605,49.2900009155273,49.7599983215332,103500,44.2637214660645
2014-01-23,49.4599990844727,49.8499984741211,49.0099983215332,49.2599983215332,346200,43.8189430236816
2014-01-24,48.8300018310547,48.8600006103516,48.0200004577637,48.1699981689453,1101900,42.8493270874023
2014-01-27,48.1699981689453,48.2299995422363,46.8499984741211,46.8699989318848,274200,41.6929321289062
2014-01-28,46.8800010681152,47.1199989318848,46.6500015258789,46.9500007629395,273300,41.7640838623047
2014-01-29,46.6100006103516,46.75,46.2299995422363,46.5099983215332,365600,41.3727073669434
2014-01-30,46.7299995422363,46.9900016784668,46.4599990844727,46.6599998474121,322400,41.5061340332031
2014-01-31,45.7900009155273,46.2400016784668,45.4799995422363,45.8899993896484,384000,40.8211936950684
2014-02-03,45.7299995422363,46.2400016784668,43.7599983215332,43.9900016784668,802100,39.131046295166
2014-02-04,44.0400009155273,44.2900009155273,43.560001373291,43.6699981689453,580900,38.846378326416
2014-02-05,42,43.9099998474121,39.9000015258789,43.6300010681152,590100,38.8108177185059
2014-02-06,43.3699989318848,44.1800003051758,43.1399993896484,43.9000015258789,421200,39.0509872436523
2014-02-07,43.9199981689453,44.2900009155273,43.4799995422363,43.5800018310547,275900,38.7663307189941
2014-02-10,43.5999984741211,44.1599998474121,43.2200012207031,44.0699996948242,262800,39.2022094726562
2014-02-11,44.1300010681152,44.9799995422363,44.1300010681152,44.8499984741211,348100,39.8960647583008
2014-02-12,44.8499984741211,44.9599990844727,44.3600006103516,44.689998626709,210700,39.7537078857422
2014-02-13,44.4900016784668,45.4599990844727,44.3699989318848,45.310001373291,174700,40.3052406311035
2014-02-14,45.3199996948242,45.4300003051758,44.810001373291,45.25,165300,40.2518692016602
2014-02-18,45.3199996948242,45.8600006103516,45.2299995422363,45.4700012207031,236200,40.447582244873
2014-02-19,45.3400001525879,45.560001373291,44.5299987792969,44.560001373291,211700,39.6380882263184
2014-02-20,44.6100006103516,45.3699989318848,44.5,45.3300018310547,181500,40.3230476379395
2014-02-21,45.5299987792969,45.5800018310547,45.1100006103516,45.2000007629395,220400,40.2073936462402
2014-02-24,45.1500015258789,45.7099990844727,45.0299987792969,45.189998626709,181600,40.3861351013184
2014-02-25,45.2000007629395,45.3800010681152,44.9799995422363,45.3499984741211,193500,40.5291290283203
2014-02-26,45.5,46.25,45.2200012207031,46.2099990844727,411200,41.2976989746094
2014-02-27,46.0800018310547,46.310001373291,45.8400001525879,46.2999992370605,180900,41.3781318664551
2014-02-28,46.3600006103516,46.689998626709,45.939998626709,46.1500015258789,204500,41.2440986633301
2014-03-03,45.7000007629395,46.5,45.7000007629395,46.189998626709,331600,41.2798385620117
2014-03-04,46.8800010681152,47.7000007629395,46.7200012207031,47.4300003051758,403100,42.388011932373
2014-03-05,47.1699981689453,47.2999992370605,46.8499984741211,46.9900016784668,177600,41.9947967529297
2014-03-06,47.0400009155273,47.6500015258789,46.7400016784668,47.5,1033900,42.450569152832
2014-03-07,47.8699989318848,47.8699989318848,47.2299995422363,47.3800010681152,141400,42.3433303833008
2014-03-10,47.2400016784668,47.5299987792969,46.810001373291,47.4000015258789,516800,42.361198425293
2014-03-11,47.5400009155273,47.5400009155273,46.3400001525879,46.6699981689453,213000,41.7088012695312
2014-03-12,46.5499992370605,46.6100006103516,46.25,46.5800018310547,216700,41.6283760070801
2014-03-13,46.7599983215332,47.0099983215332,45.8199996948242,46.2599983215332,257400,41.342399597168
2014-03-14,46.0400009155273,46.5499992370605,45.8600006103516,46,129300,41.1100311279297
2014-03-17,46.3400001525879,46.7200012207031,46.2400016784668,46.5299987792969,121200,41.583683013916
2014-03-18,46.6300010681152,47.2599983215332,46.25,47.2299995422363,167200,42.2092781066895
2014-03-19,47.0800018310547,47.5999984741211,46.7999992370605,47.0299987792969,129600,42.0305366516113
2014-03-20,46.9900016784668,47.7400016784668,46.9900016784668,47.5699996948242,196100,42.513126373291
2014-03-21,48,48.560001373291,47.560001373291,47.7599983215332,508500,42.6829414367676
2014-03-24,48,48.0200004577637,47.2999992370605,47.6399993896484,265900,42.5756874084473
2014-03-25,47.9700012207031,48.3199996948242,47.5,47.7700004577637,155700,42.6918869018555
2014-03-26,48.1599998474121,48.2900009155273,47.3899993896484,47.4900016784668,184900,42.4416389465332
2014-03-27,47.689998626709,47.9799995422363,47.2900009155273,47.5699996948242,191600,42.513126373291
2014-03-28,47.560001373291,48.0400009155273,47.2200012207031,47.3899993896484,215100,42.3522605895996
2014-03-31,47.5,47.8899993896484,47.2200012207031,47.75,295400,42.6739959716797
2014-04-01,48.0499992370605,48.8899993896484,47.75,48.810001373291,239200,43.6213111877441
2014-04-02,49,51.7700004577637,48.939998626709,51.2000007629395,700900,45.7572479248047
2014-04-03,51.4599990844727,51.5299987792969,50.7000007629395,51.310001373291,361800,45.8555526733398
2014-04-04,51.7299995422363,51.8699989318848,50.3199996948242,50.4300003051758,360000,45.0690994262695
2014-04-07,50.189998626709,50.6399993896484,49.6599998474121,49.9799995422363,303900,44.6669464111328
2014-04-08,50.0299987792969,50.5900001525879,49.6699981689453,49.939998626709,370200,44.6311912536621
2014-04-09,49.9500007629395,50.5800018310547,49.75,50.5299987792969,346800,45.1584777832031
2014-04-10,50.75,51.5200004577637,49.0200004577637,49.3699989318848,294700,44.1217842102051
2014-04-11,49,49.7400016784668,48.7599983215332,48.8499984741211,207700,43.6570663452148
2014-04-14,49.4500007629395,49.7400016784668,49.0200004577637,49.5699996948242,230000,44.3005180358887
2014-04-15,49.7000007629395,50.1199989318848,48.5699996948242,49.8400001525879,247800,44.5418128967285
2014-04-16,50.0099983215332,50.1100006103516,49.2900009155273,49.5499992370605,184800,44.282657623291
2014-04-17,49.4199981689453,49.8499984741211,49.1300010681152,49.4799995422363,206600,44.220085144043
2014-04-21,49.5699996948242,49.9099998474121,49.2799987792969,49.7999992370605,145700,44.5060691833496
2014-04-22,49.8499984741211,50.4900016784668,49.6500015258789,50.060001373291,147600,44.7384414672852
2014-04-23,49.9700012207031,50.0699996948242,49.3800010681152,49.8300018310547,251700,44.5328788757324
2014-04-24,50,50.0400009155273,49.5800018310547,49.8499984741211,177600,44.5507545471191
2014-04-25,49.5999984741211,49.9599990844727,48.8899993896484,48.9700012207031,277200,43.7643165588379
2014-04-28,49.3400001525879,49.4799995422363,48.0800018310547,48.9300003051758,250600,43.7285614013672
2014-04-29,49.310001373291,49.3199996948242,48.5,48.5,281600,43.3442726135254
2014-04-30,48.3400001525879,48.5,47.7599983215332,48.0499992370605,389600,42.9421005249023
2014-05-01,48.1399993896484,48.5900001525879,47.7299995422363,48.0999984741211,402100,42.9867858886719
2014-05-02,48.0400009155273,48.4700012207031,47.7299995422363,48.2700004577637,271600,43.1387214660645
2014-05-05,48,48.5,47.8499984741211,48.2999992370605,342800,43.1655311584473
2014-05-06,48.1699981689453,48.5699996948242,47.9599990844727,48,298400,42.8974151611328
2014-05-07,48.2299995422363,48.4199981689453,47.2400016784668,47.6399993896484,334100,42.5756874084473
2014-05-08,48.9099998474121,53.5099983215332,48.9000015258789,51.7299995422363,1175500,46.2309036254883
2014-05-09,51.6599998474121,53.9199981689453,51.5800018310547,53.7799987792969,923300,48.0629920959473
2014-05-12,53.9900016784668,55.3600006103516,53.9900016784668,55.0099983215332,653200,49.1622314453125
2014-05-13,55.0099983215332,55.1800003051758,53.7799987792969,53.8699989318848,578800,48.1434173583984
2014-05-14,53.9000015258789,54.1500015258789,52.8699989318848,53.0499992370605,392800,47.4105949401855
2014-05-15,52.75,52.939998626709,52.0900001525879,52.5800018310547,534900,46.9905548095703
2014-05-16,52.4500007629395,53.0999984741211,51.8600006103516,53.0400009155273,250900,47.4016380310059
2014-05-19,52.9900016784668,53.6300010681152,52.9700012207031,53.2200012207031,304900,47.5625114440918
2014-05-20,53.0499992370605,53.0499992370605,52.1199989318848,52.6599998474121,388200,47.0620536804199
2014-05-21,52.8199996948242,53.3699989318848,52.7700004577637,53.0499992370605,279900,47.4105949401855
2014-05-22,52.9900016784668,53.560001373291,52.6399993896484,53.2400016784668,283900,47.5803756713867
2014-05-23,53.2000007629395,53.4700012207031,52.9500007629395,53.3800010681152,145300,47.7055015563965
2014-05-27,53.5,54.060001373291,52.9000015258789,53.9000015258789,230800,48.170238494873
2014-05-28,53.7299995422363,54,53.4300003051758,53.75,152200,48.0361747741699
2014-05-29,53.8300018310547,53.939998626709,53.4000015258789,53.6500015258789,152600,47.9468040466309
2014-05-30,53.7900009155273,53.7900009155273,53.0999984741211,53.5200004577637,192500,47.830623626709
2014-06-02,53.4500007629395,53.4500007629395,52.5699996948242,52.6399993896484,256700,47.0441703796387
2014-06-03,52.0400009155273,52.4799995422363,51.2299995422363,52.1599998474121,592000,46.8018951416016
2014-06-04,51.9599990844727,52.6300010681152,51.5900001525879,52.5299987792969,195100,47.1338920593262
2014-06-05,52.7099990844727,53.4500007629395,52.1100006103516,52.8800010681152,277000,47.4479446411133
2014-06-06,53.1800003051758,53.5999984741211,52.8300018310547,52.9099998474121,166400,47.4748687744141
2014-06-09,52.9300003051758,53.5,52.6599998474121,53.2400016784668,152800,47.7709503173828
2014-06-10,52.9900016784668,53.0900001525879,52.4099998474121,52.9700012207031,168600,47.528694152832
2014-06-11,52.6300010681152,53.1699981689453,52.25,52.7099990844727,163400,47.2953987121582
2014-06-12,52.4900016784668,52.5299987792969,51.9900016784668,52.1399993896484,106200,46.7839584350586
2014-06-13,52.2999992370605,52.5200004577637,51.7900009155273,51.9500007629395,136300,46.6134719848633
2014-06-16,51.939998626709,52.4700012207031,51.75,51.9700012207031,219000,46.6314239501953
2014-06-17,52.0900001525879,52.6199989318848,51.7999992370605,51.9599990844727,366700,46.622444152832
2014-06-18,52.0400009155273,52.4000015258789,51.75,52.2400016784668,198900,46.8736877441406
2014-06-19,52.3600006103516,52.7900009155273,52.2200012207031,52.6100006103516,121800,47.2056770324707
2014-06-20,52.8199996948242,53.2700004577637,52.2999992370605,53.2200012207031,414600,47.7530174255371
2014-06-23,53.439998626709,53.439998626709,52.5200004577637,52.7299995422363,186400,47.3133506774902
2014-06-24,52.4900016784668,53.5400009155273,52.3800010681152,53.0200004577637,335200,47.5735702514648
2014-06-25,52.8600006103516,53.689998626709,52.8600006103516,53.6800003051758,241700,48.1657676696777
2014-06-26,53.7299995422363,53.7299995422363,53.0400009155273,53.439998626709,217300,47.9504089355469
2014-06-27,53.060001373291,53.7000007629395,52.8600006103516,53.4599990844727,344100,47.9683609008789
2014-06-30,53.4000015258789,53.5699996948242,52.6399993896484,53.4799995422363,321600,47.9863166809082
2014-07-01,53.6800003051758,54.9900016784668,53.6800003051758,54.439998626709,385600,48.8476905822754
2014-07-02,54.2200012207031,54.6399993896484,53.9300003051758,54.1800003051758,265300,48.6144065856934
2014-07-03,54.2700004577637,54.75,54.0499992370605,54.7000007629395,119000,49.0809860229492
2014-07-07,54.4199981689453,54.4500007629395,53.7599983215332,53.8499984741211,175200,48.3182983398438
2014-07-08,53.689998626709,53.689998626709,52.7999992370605,53.5800018310547,273200,48.0760345458984
2014-07-09,53.7700004577637,54.1399993896484,53.5900001525879,53.8499984741211,148100,48.3182983398438
2014-07-10,52.8899993896484,53.7400016784668,52.7599983215332,53.5099983215332,200900,48.0132179260254
2014-07-11,53.7700004577637,54.4799995422363,53.4199981689453,54.3800010681152,286600,48.7938690185547
2014-07-14,54.6599998474121,54.6599998474121,54.0200004577637,54.189998626709,133700,48.6233749389648
2014-07-15,54.1599998474121,54.3199996948242,53.1500015258789,53.4900016784668,201200,47.9952926635742
2014-07-16,53.8499984741211,53.8499984741211,52.5200004577637,53.0099983215332,352400,47.5645790100098
2014-07-17,52.7200012207031,53.1599998474121,52.3400001525879,52.7000007629395,270800,47.2864418029785
2014-07-18,52.5800018310547,53.6199989318848,52.5,53.4900016784668,190200,47.9952926635742
2014-07-21,53.1300010681152,53.1699981689453,52.4000015258789,52.9799995422363,211500,47.5376739501953
2014-07-22,53.1800003051758,54.3400001525879,53.1800003051758,53.939998626709,226200,48.3990592956543
2014-07-23,53.939998626709,54.0999984741211,53.4599990844727,53.6599998474121,143000,48.1478271484375
2014-07-24,53.6500015258789,53.6800003051758,53.1300010681152,53.2700004577637,241800,47.7978820800781
2014-07-25,52.810001373291,52.9700012207031,52.3300018310547,52.7000007629395,174200,47.2864418029785
2014-07-28,52.75,52.8300018310547,52.060001373291,52.7000007629395,191100,47.2864418029785
2014-07-29,52.7000007629395,52.9000015258789,52.1399993896484,52.4099998474121,227700,47.0262336730957
2014-07-30,52.8199996948242,53.1599998474121,52.1800003051758,52.2099990844727,294600,46.8467788696289
2014-07-31,51.7400016784668,52.0200004577637,50.8699989318848,50.8800010681152,358200,45.653392791748
2014-08-01,50.9099998474121,51.1399993896484,50.310001373291,50.4300003051758,475000,45.2496185302734
2014-08-04,50.5800018310547,51.7700004577637,49.7799987792969,51.3899993896484,590300,46.1109962463379
2014-08-05,52.7999992370605,53.4099998474121,50.939998626709,52.2000007629395,370100,46.8377990722656
2014-08-06,51.8499984741211,52.5699996948242,51.439998626709,51.5299987792969,296900,46.2366218566895
2014-08-07,51.6100006103516,51.810001373291,50.7400016784668,51,238600,45.7610626220703
2014-08-08,50.9900016784668,51.7299995422363,50.7200012207031,51.5299987792969,229500,46.2366218566895
2014-08-11,51.8600006103516,52.2999992370605,51.4000015258789,51.7299995422363,171400,46.416072845459
2014-08-12,51.7599983215332,52.4199981689453,51.6800003051758,52.4099998474121,360200,47.0262336730957
2014-08-13,52.6500015258789,53.3400001525879,52.5699996948242,53.2999992370605,280300,47.8248138427734
2014-08-14,53.5900001525879,53.810001373291,53.3499984741211,53.560001373291,316100,48.05810546875
2014-08-15,54.060001373291,54.0900001525879,53.3199996948242,53.6699981689453,306100,48.1567840576172
2014-08-18,54.2400016784668,54.6699981689453,54.060001373291,54.6500015258789,258600,49.0361213684082
2014-08-19,54.7200012207031,55.0200004577637,54.5200004577637,55.0099983215332,244400,49.3591423034668
2014-08-20,54.7000007629395,55.0800018310547,54.5800018310547,55,166700,49.350170135498
2014-08-21,54.9599990844727,55.5,54.5,55.4599990844727,217000,49.7629165649414
2014-08-22,55.1599998474121,55.5499992370605,55.0900001525879,55.3499984741211,280900,49.8710289001465
2014-08-25,55.560001373291,55.9500007629395,55.560001373291,55.8600006103516,269900,50.3305587768555
2014-08-26,55.9300003051758,56.2999992370605,55.8800010681152,56.0900001525879,381200,50.537784576416
2014-08-27,56.2400016784668,56.2400016784668,55.8699989318848,55.939998626709,222800,50.4026298522949
2014-08-28,55.6399993896484,55.8699989318848,55.1399993896484,55.7999992370605,177600,50.2764854431152
2014-08-29,55.7799987792969,56.3699989318848,55.6100006103516,56.2900009155273,175700,50.7179870605469
2014-09-02,56.5,57.2400016784668,56.189998626709,57.1399993896484,341700,51.4838485717773
2014-09-03,57.2200012207031,57.7200012207031,56.5200004577637,56.6100006103516,219200,51.0063209533691
2014-09-04,56.7299995422363,57.0800018310547,56.2700004577637,56.4799995422363,203400,50.8891792297363
2014-09-05,56.4199981689453,57.0699996948242,55.9599990844727,56.939998626709,220700,51.303638458252
2014-09-08,56.9700012207031,57.1599998474121,56.5900001525879,57,189600,51.3577117919922
2014-09-09,57.0999984741211,57.3600006103516,56.2900009155273,56.4700012207031,155200,50.8801727294922
2014-09-10,56.3699989318848,57.0099983215332,56.1500015258789,56.4700012207031,157500,50.8801727294922
2014-09-11,56.0999984741211,57.0999984741211,56.0999984741211,57.0499992370605,276800,51.4027519226074
2014-09-12,56.9000015258789,57.1699981689453,56.2400016784668,56.4500007629395,361900,50.8621520996094
2014-09-15,56.5900001525879,56.9500007629395,55.9900016784668,56.5800018310547,315300,50.9792823791504
2014-09-16,56.5800018310547,57.1199989318848,56.2400016784668,56.6500015258789,313000,51.0423583984375
2014-09-17,56.5299987792969,56.5999984741211,55.939998626709,56.2099990844727,200700,50.6459045410156
2014-09-18,56.5299987792969,56.6500015258789,56.1599998474121,56.4000015258789,148100,50.8170967102051
2014-09-19,56.4700012207031,56.9500007629395,55.8199996948242,56,438300,50.4566955566406
2014-09-22,55.6800003051758,55.7000007629395,55.1399993896484,55.5099983215332,208500,50.0152053833008
2014-09-23,55.0499992370605,55.5,54.9199981689453,55.1500015258789,343100,49.6908302307129
2014-09-24,55.4199981689453,55.6599998474121,55.0800018310547,55.6300010681152,232500,50.1233253479004
2014-09-25,55.3199996948242,55.5900001525879,54.6399993896484,54.6500015258789,241900,49.2403373718262
2014-09-26,54.6800003051758,54.9599990844727,54.3499984741211,54.5200004577637,227800,49.1231842041016
2014-09-29,53.939998626709,54.7299995422363,53.7700004577637,54.5,332100,49.1051750183105
2014-09-30,54.5999984741211,54.6699981689453,53.9300003051758,53.9599990844727,387000,48.6186332702637
2014-10-01,54,54.4799995422363,53.6399993896484,53.9000015258789,373100,48.564567565918
2014-10-02,53.939998626709,54.310001373291,53.5999984741211,53.9300003051758,229300,48.5915946960449
2014-10-03,54.2900009155273,54.8699989318848,54.0200004577637,54.6300010681152,180000,49.2223052978516
2014-10-06,54.9599990844727,55.4000015258789,54.7900009155273,55.2599983215332,221200,49.7899360656738
2014-10-07,54.939998626709,56.4000015258789,54.7599983215332,56.1599998474121,578500,50.6008529663086
2014-10-08,56.0999984741211,57.7700004577637,55.9099998474121,57.689998626709,567000,51.979419708252
2014-10-09,57.4900016784668,57.7000007629395,56.9300003051758,57.5,1096600,51.8082046508789
2014-10-10,57.3499984741211,58.1500015258789,56.3600006103516,56.3800010681152,648500,50.7990684509277
2014-10-13,57.5999984741211,57.8199996948242,55.3499984741211,56.560001373291,3554900,50.9612617492676
2014-10-14,56.6500015258789,56.6500015258789,54.8400001525879,54.9900016784668,1551200,49.5466728210449
2014-10-15,53.9000015258789,55.2000007629395,52.2900009155273,54.9300003051758,1478900,49.492603302002
2014-10-16,54.5200004577637,55.2700004577637,54,54.9900016784668,686400,49.5466728210449
2014-10-17,55.4300003051758,55.439998626709,54.1800003051758,54.5900001525879,652000,49.1862602233887
2014-10-20,54.5099983215332,56.2900009155273,54.5099983215332,56.2599983215332,531200,50.6909599304199
2014-10-21,56.5,56.8699989318848,56.2200012207031,56.6800003051758,484300,51.0693855285645
2014-10-22,57.5,59.2099990844727,56.9700012207031,58.9599990844727,1054700,53.1236801147461
2014-10-23,59.5999984741211,61.1300010681152,59.1100006103516,60.3499984741211,833700,54.3760986328125
2014-10-24,60.6100006103516,60.6300010681152,59.4799995422363,59.5999984741211,432200,53.7003288269043
2014-10-27,59.5,59.810001373291,59.060001373291,59.6800003051758,380800,53.7724113464355
2014-10-28,59.7599983215332,60.4000015258789,59.439998626709,60.3499984741211,517500,54.3760986328125
2014-10-29,60.3400001525879,61.0900001525879,59.689998626709,60.4199981689453,371400,54.4391632080078
2014-10-30,60.1199989318848,61.3400001525879,59.9199981689453,60.8400001525879,342100,54.8175926208496
2014-10-31,61.7400016784668,61.9599990844727,60.8400001525879,61.7999992370605,368100,55.6825714111328
2014-11-03,61.7999992370605,62,60.3600006103516,60.5200004577637,467300,54.5292778015137
2014-11-04,60.0699996948242,62.5999984741211,60.0699996948242,62.439998626709,1028100,56.2592086791992
2014-11-05,63.1399993896484,64.9000015258789,62.5400009155273,62.6599998474121,944900,56.4574432373047
2014-11-06,62.939998626709,63.2900009155273,62.7000007629395,62.9799995422363,505300,56.7457504272461
2014-11-07,62.8800010681152,63.0099983215332,61.9000015258789,62.4199981689453,377200,56.2411880493164
2014-11-10,62.5800018310547,63.6800003051758,62.25,63.6399993896484,422500,57.3404312133789
2014-11-11,63.5699996948242,64.6800003051758,63.5499992370605,64.4899978637695,509700,58.1062812805176
2014-11-12,64.370002746582,64.879997253418,63.9799995422363,64.4400024414062,382500,58.0612373352051
2014-11-13,64.6600036621094,65.0299987792969,64.1999969482422,64.9300003051758,369100,58.5027389526367
2014-11-14,64.7600021362305,64.9400024414062,62.8199996948242,63.6100006103516,355000,57.3133850097656
2014-11-17,63.7799987792969,63.9900016784668,63.1100006103516,63.2700004577637,365900,57.0070419311523
2014-11-18,63.4099998474121,63.9700012207031,62.4000015258789,62.9099998474121,862100,56.6826858520508
2014-11-19,62.9199981689453,63.2999992370605,61.8800010681152,62.189998626709,415700,56.0339660644531
2014-11-20,61.7400016784668,62.2299995422363,61.2599983215332,62.060001373291,550500,55.9168281555176
2014-11-21,62.5900001525879,62.75,61.8600006103516,62.0999984741211,373700,55.9528656005859
2014-11-24,61.8600006103516,63.3300018310547,61.7000007629395,63.2999992370605,336300,57.2461051940918
2014-11-25,63.2299995422363,63.4199981689453,61.9000015258789,62.5099983215332,505000,56.5316467285156
2014-11-26,62.6500015258789,63.3800010681152,62.2799987792969,63.2099990844727,315800,57.1647148132324
2014-11-28,63.6300010681152,64.4599990844727,63.2599983215332,63.75,295200,57.6530723571777
2014-12-01,63.75,63.9199981689453,63.1199989318848,63.2999992370605,550600,57.2461051940918
2014-12-02,63.5099983215332,64.0999984741211,63.1800003051758,63.8499984741211,402500,57.7435073852539
2014-12-03,63.7599983215332,64.2200012207031,63.25,63.8199996948242,408300,57.7163734436035
2014-12-04,63.6399993896484,64.0199966430664,62.8499984741211,63.5,262500,57.4269828796387
2014-12-05,63.4500007629395,65.3499984741211,63.25,65.1999969482422,554200,58.9643936157227
2014-12-08,65.129997253418,65.9400024414062,64.7900009155273,65.1699981689453,392500,58.937255859375
2014-12-09,65.8499984741211,67.9300003051758,65.1699981689453,67.7099990844727,1225200,61.2343597412109
2014-12-10,67.6399993896484,68.0400009155273,65.9899978637695,66,717500,59.687873840332
2014-12-11,66.1100006103516,66.9599990844727,65.9899978637695,66.3000030517578,605500,59.9591827392578
2014-12-12,65.7099990844727,66.4000015258789,65.4100036621094,65.5500030517578,486200,59.2809257507324
2014-12-15,66,66.2600021362305,64.0100021362305,65,491400,58.7835273742676
2014-12-16,64.8600006103516,65.9499969482422,63.5999984741211,63.6599998474121,823200,57.5716781616211
2014-12-17,63.9000015258789,65.3600006103516,63.2099990844727,65.3000030517578,662600,59.0548248291016
2014-12-18,65.9800033569336,66.0699996948242,64.8099975585938,65.4300003051758,546100,59.1723937988281
2014-12-19,65.7300033569336,66.7399978637695,65.0599975585938,66.6399993896484,995400,60.2666778564453
2014-12-22,66.4499969482422,66.9199981689453,65.5899963378906,66.5800018310547,279700,60.2124099731445
