"Fecha","ATO.Open","ATO.High","ATO.Low","ATO.Close","ATO.Volume","ATO.Adjusted"
2013-12-13,44.0200004577637,44.310001373291,43.6599998474121,44.0499992370605,267700,34.6468811035156
2013-12-16,43.939998626709,44.3400001525879,43.5,43.8199996948242,530900,34.4659881591797
2013-12-17,43.8699989318848,44.3899993896484,43.7099990844727,44.3400001525879,347300,34.8749694824219
2013-12-18,44.3899993896484,45.0400009155273,44.1300010681152,44.9199981689453,358600,35.3311653137207
2013-12-19,44.7299995422363,44.8199996948242,44.1199989318848,44.2900009155273,310700,34.8356437683105
2013-12-20,44.3800010681152,45.3800010681152,43.9099998474121,45.2099990844727,732600,35.5592613220215
2013-12-23,45.5,45.5800018310547,44.9700012207031,45.0200004577637,197400,35.4098129272461
2013-12-24,44.9099998474121,45.4300003051758,44.8600006103516,45.2099990844727,77500,35.5592613220215
2013-12-26,45.439998626709,45.439998626709,44.8800010681152,45.0099983215332,146500,35.4019546508789
2013-12-27,45.060001373291,45.4000015258789,45.0400009155273,45.1699981689453,229600,35.5278015136719
2013-12-30,45.0900001525879,45.3600006103516,44.9799995422363,45.2000007629395,179100,35.551399230957
2013-12-31,45.310001373291,45.7099990844727,45.1500015258789,45.4199981689453,234900,35.7244300842285
2014-01-02,45.3400001525879,45.5200004577637,44.4500007629395,44.6699981689453,422000,35.1345252990723
2014-01-03,44.6199989318848,45,44.4000015258789,44.7400016784668,647300,35.1895866394043
2014-01-06,44.7099990844727,44.7400016784668,44.1599998474121,44.189998626709,298700,34.7569923400879
2014-01-07,44.4000015258789,45.5099983215332,44.2999992370605,45.1800003051758,460500,35.5356559753418
2014-01-08,45.2700004577637,45.5099983215332,44.9199981689453,45.4199981689453,568600,35.7244300842285
2014-01-09,45.5699996948242,45.7999992370605,45.3199996948242,45.6500015258789,300600,35.9053344726562
2014-01-10,45.7799987792969,46.2099990844727,45.6599998474121,45.810001373291,374200,36.0311698913574
2014-01-13,45.7900009155273,45.8400001525879,45.0400009155273,45.2400016784668,232800,35.5828590393066
2014-01-14,45.3400001525879,45.6300010681152,45.0800018310547,45.6199989318848,188600,35.8817405700684
2014-01-15,45.7200012207031,45.7200012207031,45.4599990844727,45.7000007629395,220100,35.9446640014648
2014-01-16,45.5900001525879,45.939998626709,45.4300003051758,45.8400001525879,278400,36.0547714233398
2014-01-17,45.8899993896484,46.3899993896484,45.7700004577637,46.2299995422363,458900,36.3615455627441
2014-01-21,46.5099983215332,47.1199989318848,46.2900009155273,47.0800018310547,284000,37.0300674438477
2014-01-22,47.2299995422363,47.4500007629395,47.0099983215332,47.2599983215332,238800,37.1716575622559
2014-01-23,47.0900001525879,47.5900001525879,46.9700012207031,47.5400009155273,350600,37.3918838500977
2014-01-24,47.4099998474121,47.5099983215332,46.8899993896484,46.8899993896484,322100,36.8806343078613
2014-01-27,47.0099983215332,47.1399993896484,46.560001373291,46.5699996948242,528400,36.6289443969727
2014-01-28,46.6599998474121,46.8199996948242,46.4799995422363,46.7700004577637,257300,36.7862586975098
2014-01-29,46.4300003051758,47.1300010681152,46.1699981689453,46.5999984741211,233700,36.6525459289551
2014-01-30,46.8400001525879,47.6100006103516,46.6100006103516,47.5400009155273,208600,37.3918838500977
2014-01-31,47.1800003051758,48.3800010681152,47.060001373291,48.0099983215332,335400,37.7615623474121
2014-02-03,47.9900016784668,48.060001373291,46.5099983215332,46.7099990844727,1095800,36.7390594482422
2014-02-04,46.7999992370605,46.8899993896484,46.1300010681152,46.7999992370605,698300,36.8098487854004
2014-02-05,46.0499992370605,46.5900001525879,45.6300010681152,46.2799987792969,509500,36.4008483886719
2014-02-06,46.4300003051758,47.1100006103516,46.3199996948242,47.0800018310547,332900,37.0300674438477
2014-02-07,47.2400016784668,47.7599983215332,46.9199981689453,47.189998626709,412500,37.1165885925293
2014-02-10,47.189998626709,47.6199989318848,46.8699989318848,47.4099998474121,599400,37.2896461486816
2014-02-11,46.6100006103516,46.6100006103516,45.2599983215332,45.4700012207031,2298200,35.7637519836426
2014-02-12,44.5,45.3699989318848,44.2599983215332,45.0800018310547,7730000,35.4570045471191
2014-02-13,45.0900001525879,46,45.0800018310547,45.8600006103516,1019000,36.0705070495605
2014-02-14,45.8699989318848,45.8800010681152,45.2999992370605,45.5299987792969,567700,35.8109474182129
2014-02-18,45.5200004577637,45.7999992370605,45.3800010681152,45.6599998474121,554600,35.9131965637207
2014-02-19,45.5299987792969,45.7200012207031,44.9099998474121,44.939998626709,518500,35.3468856811523
2014-02-20,44.560001373291,45.2999992370605,44.5099983215332,45.2999992370605,569200,35.9258270263672
2014-02-21,45.25,45.6300010681152,45.1399993896484,45.560001373291,657300,36.1320304870605
2014-02-24,45.7200012207031,46.1599998474121,45.5900001525879,45.6599998474121,940300,36.2113342285156
2014-02-25,45.7999992370605,45.9300003051758,45.4000015258789,45.8300018310547,1221600,36.3461570739746
2014-02-26,45.9500007629395,46.060001373291,45.3600006103516,45.4599990844727,606700,36.0527267456055
2014-02-27,45.3800010681152,45.8199996948242,45.2400016784668,45.7099990844727,668600,36.2509918212891
2014-02-28,45.7700004577637,46.4199981689453,45.5499992370605,46.0999984741211,749000,36.5602722167969
2014-03-03,45.8699989318848,46.2299995422363,45.7400016784668,45.9099998474121,651400,36.4095916748047
2014-03-04,46.3600006103516,46.6100006103516,46.2599983215332,46.4700012207031,855400,36.8537216186523
2014-03-05,46.5999984741211,46.5999984741211,45.9300003051758,45.9900016784668,562300,36.4730377197266
2014-03-06,46.0999984741211,46.1800003051758,45.7000007629395,45.7799987792969,414300,36.3064880371094
2014-03-07,45.810001373291,45.8800010681152,45.1300010681152,45.4700012207031,598300,36.0606384277344
2014-03-10,45.5800018310547,45.6199989318848,45.2599983215332,45.4900016784668,582700,36.0765113830566
2014-03-11,45.4099998474121,45.4700012207031,44.8400001525879,45.060001373291,584900,35.7354965209961
2014-03-12,44.9099998474121,45.3199996948242,44.9099998474121,45.3199996948242,571000,35.9416999816895
2014-03-13,45.5,46.0200004577637,45.3400001525879,45.939998626709,968500,36.4333915710449
2014-03-14,45.9799995422363,46.3899993896484,45.9000015258789,46.2999992370605,615300,36.7188873291016
2014-03-17,46.5200004577637,46.7799987792969,46.25,46.7799987792969,465100,37.0995635986328
2014-03-18,46.8300018310547,47.0699996948242,46.75,46.9099998474121,459700,37.2026672363281
2014-03-19,47.1300010681152,47.2099990844727,46.2700004577637,46.4799995422363,428800,36.8616485595703
2014-03-20,46.4700012207031,46.4700012207031,45.8300018310547,45.9900016784668,418100,36.4730377197266
2014-03-21,46.1800003051758,46.810001373291,46.0200004577637,46.1199989318848,1080800,36.5761451721191
2014-03-24,46.3199996948242,46.7799987792969,45.7400016784668,46.1100006103516,301100,36.5682182312012
2014-03-25,46.0499992370605,46.310001373291,45.5299987792969,45.9099998474121,462300,36.4095916748047
2014-03-26,46.2200012207031,46.2200012207031,45.7700004577637,45.7999992370605,366200,36.3223609924316
2014-03-27,45.7799987792969,46.0900001525879,45.7200012207031,45.939998626709,288400,36.4333915710449
2014-03-28,45.9599990844727,46.1199989318848,45.7900009155273,46.0699996948242,315100,36.5364837646484
2014-03-31,46.3600006103516,47.2000007629395,46.2200012207031,47.1300010681152,574800,37.3771438598633
2014-04-01,47.2299995422363,47.2299995422363,46.4199981689453,46.939998626709,734000,37.2264633178711
2014-04-02,46.9199981689453,47.6699981689453,46.5499992370605,47.4000015258789,503700,37.5912628173828
2014-04-03,47.5499992370605,47.9900016784668,47.3699989318848,47.7900009155273,649200,37.900562286377
2014-04-04,47.9300003051758,48.3600006103516,47.6300010681152,47.6500015258789,546100,37.7895355224609
2014-04-07,47.5999984741211,48,47.3600006103516,47.6500015258789,926100,37.7895355224609
2014-04-08,47.6599998474121,48.0200004577637,47.25,47.9900016784668,575300,38.0591735839844
2014-04-09,47.9900016784668,48.6300010681152,47.7299995422363,48.5200004577637,1410300,38.4795036315918
2014-04-10,48.5499992370605,49.1199989318848,48.5299987792969,48.9000015258789,1738800,38.7808570861816
2014-04-11,48.6800003051758,49.0299987792969,47.9799995422363,48.5200004577637,1365400,38.4795036315918
2014-04-14,48.7599983215332,49.1500015258789,48.4300003051758,48.9900016784668,1114400,38.8522453308105
2014-04-15,48.9700012207031,50.1800003051758,48.8800010681152,50.0699996948242,904100,39.7087478637695
2014-04-16,50.2700004577637,50.4300003051758,49.8800010681152,50.4199981689453,692800,39.9863243103027
2014-04-17,50.2000007629395,50.5200004577637,49.7000007629395,49.9000015258789,2909200,39.5739288330078
2014-04-21,49.689998626709,50.2000007629395,49.2200012207031,49.6399993896484,635100,39.3677291870117
2014-04-22,49.6300010681152,50.0400009155273,49.6100006103516,50.0400009155273,547400,39.6849594116211
2014-04-23,50.0900001525879,50.7999992370605,50.0099983215332,50.3899993896484,946200,39.962532043457
2014-04-24,50.5400009155273,50.810001373291,50.25,50.7900009155273,617200,40.2797470092773
2014-04-25,50.7400016784668,51.3699989318848,50.7000007629395,51.2700004577637,704900,40.6604347229004
2014-04-28,51.439998626709,51.7299995422363,50.9799995422363,51.5699996948242,1003900,40.8983345031738
2014-04-29,51.5200004577637,51.8199996948242,51,51.0699996948242,1514800,40.501823425293
2014-04-30,51.060001373291,51.1300010681152,50.75,51.0400009155273,613500,40.47802734375
2014-05-01,51.2599983215332,51.4099998474121,50.6599998474121,51.2799987792969,674300,40.6683578491211
2014-05-02,51.1699981689453,51.3400001525879,50.2700004577637,50.560001373291,788600,40.097354888916
2014-05-05,50.4799995422363,51.1199989318848,50.4300003051758,51.0499992370605,344300,40.4859428405762
2014-05-06,50.810001373291,51.25,50.7900009155273,51.1599998474121,670000,40.5731887817383
2014-05-07,51.1199989318848,51.7299995422363,51.1199989318848,51.5900001525879,730600,40.9141998291016
2014-05-08,52.4700012207031,53.0200004577637,50.3699989318848,50.4799995422363,1471200,40.0339050292969
2014-05-09,50.3699989318848,50.9599990844727,50.2099990844727,50.4099998474121,1077100,39.978385925293
2014-05-12,50.5,50.5499992370605,49.9599990844727,50.0200004577637,672600,39.6691017150879
2014-05-13,50.0699996948242,50.2299995422363,49.9000015258789,50.1100006103516,969500,39.7404708862305
2014-05-14,50.189998626709,50.8600006103516,50.0900001525879,50.4799995422363,366300,40.0339050292969
2014-05-15,50.25,50.5400009155273,49.7299995422363,50.1399993896484,514300,39.7642669677734
2014-05-16,50.3300018310547,50.6100006103516,50.0200004577637,50.5800018310547,310500,40.1132202148438
2014-05-19,50.6300010681152,50.7000007629395,50.1100006103516,50.1199989318848,466700,39.7483978271484
2014-05-20,50.1399993896484,50.4700012207031,49.8899993896484,50.4300003051758,480100,39.9942512512207
2014-05-21,50.6199989318848,50.689998626709,50.1199989318848,50.2599983215332,304600,39.8594360351562
2014-05-22,50.0999984741211,50.7099990844727,49.7000007629395,50.4199981689453,332000,40.2828636169434
2014-05-23,50.4900016784668,50.5400009155273,50.2200012207031,50.3300018310547,374700,40.2109603881836
2014-05-27,50.5099983215332,50.5999984741211,50.0400009155273,50.0800018310547,544100,40.0112266540527
2014-05-28,50.1100006103516,50.2900009155273,49.9099998474121,50.1199989318848,853200,40.0431900024414
2014-05-29,50.1300010681152,50.1699981689453,49.4300003051758,49.7599983215332,790200,39.7555732727051
2014-05-30,49.7799987792969,50.2299995422363,49.7299995422363,50.0999984741211,456300,40.0272102355957
2014-06-02,50.3600006103516,50.6100006103516,50.1399993896484,50.5699996948242,512200,40.4027290344238
2014-06-03,50.5699996948242,51.2299995422363,50.5200004577637,51.0999984741211,850000,40.8261566162109
2014-06-04,51.0999984741211,51.4799995422363,51.0800018310547,51.3400001525879,468300,41.0179061889648
2014-06-05,51.310001373291,51.5299987792969,51.189998626709,51.5,474100,41.1457290649414
2014-06-06,51.7400016784668,51.8400001525879,51.1199989318848,51.1699981689453,352000,40.8820686340332
2014-06-09,51.1800003051758,51.4000015258789,50.939998626709,51.1699981689453,516200,40.8820686340332
2014-06-10,51.189998626709,51.2099990844727,50.7599983215332,50.8199996948242,349600,40.6024398803711
2014-06-11,50.689998626709,50.9099998474121,50.3899993896484,50.4000015258789,167900,40.2669067382812
2014-06-12,50.3300018310547,50.7299995422363,49.8699989318848,50.5999984741211,291000,40.426685333252
2014-06-13,50.5699996948242,51.2099990844727,50.4500007629395,51.0699996948242,302300,40.8022003173828
2014-06-16,51.060001373291,51.8899993896484,51.0200004577637,51.5,465500,41.1457290649414
2014-06-17,51.3400001525879,52.060001373291,51.0299987792969,51.689998626709,444500,41.2975311279297
2014-06-18,51.7000007629395,52.3899993896484,51.7000007629395,52.2900009155273,320900,41.7769012451172
2014-06-19,52.2999992370605,53,52.2900009155273,52.7799987792969,320700,42.1683807373047
2014-06-20,52.8699989318848,53,52.4300003051758,52.6699981689453,485600,42.080493927002
2014-06-23,52.7999992370605,52.9099998474121,52.1599998474121,52.439998626709,296200,41.8967323303223
2014-06-24,52.3699989318848,53,52.2799987792969,52.6100006103516,279100,42.0325622558594
2014-06-25,52.4500007629395,53.0499992370605,52.4500007629395,53.0200004577637,347900,42.3601379394531
2014-06-26,53.060001373291,53.1599998474121,52.6100006103516,52.6500015258789,368900,42.0645294189453
2014-06-27,52.4700012207031,53.0499992370605,52.2599983215332,52.7099990844727,654900,42.1124610900879
2014-06-30,52.7099990844727,53.4099998474121,52.6599998474121,53.4000015258789,674500,42.6637420654297
2014-07-01,53.4700012207031,53.4700012207031,52.5699996948242,52.6800003051758,989400,42.088493347168
2014-07-02,52.5999984741211,52.6399993896484,51.6199989318848,51.810001373291,634900,41.3934135437012
2014-07-03,51.7099990844727,52.0200004577637,51.0099983215332,51.4500007629395,389700,41.1057815551758
2014-07-07,51.3300018310547,51.689998626709,50.75,51.1699981689453,532000,40.8820686340332
2014-07-08,51.0999984741211,51.6500015258789,51.0999984741211,51.5299987792969,625100,41.1697044372559
2014-07-09,51.4000015258789,51.6800003051758,50.8400001525879,51.2599983215332,523700,40.9539909362793
2014-07-10,51.0499992370605,51.7999992370605,50.9300003051758,51.6500015258789,430300,41.265567779541
2014-07-11,51.6199989318848,51.8600006103516,51.1699981689453,51.2000007629395,256500,40.9060592651367
2014-07-14,51.3800010681152,51.4099998474121,50.9799995422363,51.0299987792969,292400,40.7702293395996
2014-07-15,51.0200004577637,51.4099998474121,50.8600006103516,51.2400016784668,242600,40.9380187988281
2014-07-16,51.4199981689453,51.4199981689453,50.3400001525879,51.0099983215332,818000,40.7542572021484
2014-07-17,51.0200004577637,51.2999992370605,50.5299987792969,50.5499992370605,294800,40.3867416381836
2014-07-18,50.7799987792969,51.4700012207031,50.4700012207031,51.3499984741211,834000,41.0258941650391
2014-07-21,51.2599983215332,51.3300018310547,50.9799995422363,51.0699996948242,404900,40.8022003173828
2014-07-22,51.25,51.3499984741211,51.0400009155273,51.2000007629395,288200,40.9060592651367
2014-07-23,51.3499984741211,51.3499984741211,50.9000015258789,50.939998626709,231000,40.6983184814453
2014-07-24,50.9900016784668,51.3800010681152,50.9199981689453,50.9300003051758,284100,40.6903343200684
2014-07-25,50.9000015258789,50.9099998474121,50.0699996948242,50.2000007629395,328400,40.1071128845215
2014-07-28,49.9799995422363,50.8499984741211,49.8899993896484,50.7200012207031,650100,40.5225601196289
2014-07-29,50.9300003051758,50.9700012207031,50.3899993896484,50.5299987792969,516100,40.3707542419434
2014-07-30,50.5800018310547,50.7599983215332,49.1100006103516,49.2799987792969,567200,39.3720664978027
2014-07-31,48.8699989318848,49.2599983215332,48.2900009155273,48.3199996948242,593200,38.605094909668
2014-08-01,48.2599983215332,48.6500015258789,47.8199996948242,48.1599998474121,535600,38.4772529602051
2014-08-04,48.2599983215332,48.2599983215332,46.7700004577637,47.7900009155273,694700,38.1816482543945
2014-08-05,47.5299987792969,48.0299987792969,47.2900009155273,47.4099998474121,542400,37.8780479431152
2014-08-06,47.2999992370605,47.6100006103516,47.1199989318848,47.2999992370605,621500,37.7901611328125
2014-08-07,47.3600006103516,47.9599990844727,47.1199989318848,47.5900001525879,609200,38.021858215332
2014-08-08,47.4799995422363,48.4799995422363,47.4700012207031,48.4700012207031,482700,38.7249298095703
2014-08-11,48.5800018310547,48.8400001525879,48.2999992370605,48.5999984741211,422500,38.828784942627
2014-08-12,48.4900016784668,48.7900009155273,48.3499984741211,48.5299987792969,252400,38.7728691101074
2014-08-13,48.6300010681152,49.1599998474121,48.6300010681152,49.1300010681152,243000,39.2522430419922
2014-08-14,49.3400001525879,49.5999984741211,49.2099990844727,49.5699996948242,320600,39.6037673950195
2014-08-15,49.7200012207031,50.060001373291,49.3800010681152,49.7700004577637,217400,39.7635612487793
2014-08-18,50.060001373291,50.0800018310547,49.5699996948242,49.7599983215332,210600,39.7555732727051
2014-08-19,49.939998626709,50.6100006103516,49.7700004577637,50.560001373291,250500,40.3947296142578
2014-08-20,50.5499992370605,50.689998626709,50.2299995422363,50.6500015258789,300100,40.4666328430176
2014-08-21,50.2900009155273,50.5400009155273,50.1100006103516,50.2099990844727,400600,40.4102973937988
2014-08-22,50.2799987792969,50.4500007629395,49.8699989318848,50.0400009155273,330000,40.2734756469727
2014-08-25,50.2599983215332,50.3800010681152,49.9799995422363,50.0699996948242,258800,40.2976150512695
2014-08-26,50.1300010681152,50.3800010681152,49.6300010681152,49.6800003051758,207600,39.9837493896484
2014-08-27,49.8499984741211,50.060001373291,49.5999984741211,49.9799995422363,350800,40.2251777648926
2014-08-28,49.9000015258789,50.3300018310547,49.8199996948242,50.2999992370605,292600,40.4827308654785
2014-08-29,50.310001373291,50.6199989318848,49.5900001525879,50.560001373291,182000,40.6919898986816
2014-09-02,50.5699996948242,50.9799995422363,50.1500015258789,50.3300018310547,572700,40.5068626403809
2014-09-03,50.5499992370605,50.8300018310547,50.439998626709,50.7599983215332,275300,40.8529472351074
2014-09-04,50.6800003051758,50.9000015258789,50.310001373291,50.5400009155273,189100,40.6758880615234
2014-09-05,50.6100006103516,51.3400001525879,50.6100006103516,51.310001373291,315800,41.2956085205078
2014-09-08,51.2999992370605,51.4700012207031,51.0200004577637,51.310001373291,466900,41.2956085205078
2014-09-09,51.1199989318848,51.4099998474121,50.5299987792969,50.5900001525879,348900,40.7161178588867
2014-09-10,50.5099983215332,50.6500015258789,49.9599990844727,50.1699981689453,259100,40.378101348877
2014-09-11,49.9900016784668,50.4700012207031,49.8899993896484,50.4599990844727,304900,40.6114959716797
2014-09-12,50.2999992370605,50.3499984741211,49.3300018310547,49.6100006103516,387300,39.9273948669434
2014-09-15,49.7400016784668,50.0200004577637,49.5999984741211,49.8300018310547,360800,40.1044616699219
2014-09-16,49.689998626709,50.3899993896484,49.689998626709,50.1300010681152,429100,40.3459129333496
2014-09-17,50.1699981689453,50.3300018310547,49.5499992370605,49.8600006103516,263800,40.1286239624023
2014-09-18,49.939998626709,49.9900016784668,49.2000007629395,49.3899993896484,343200,39.7503433227539
2014-09-19,49.4900016784668,49.7000007629395,49.2099990844727,49.2400016784668,526200,39.6296081542969
2014-09-22,49.0900001525879,49.25,48.5099983215332,48.9000015258789,367400,39.3559722900391
2014-09-23,48.7000007629395,49.0200004577637,48.2799987792969,48.2900009155273,485700,38.8650283813477
2014-09-24,48.3199996948242,48.3600006103516,47.6199989318848,47.7400016784668,559600,38.4223747253418
2014-09-25,47.6399993896484,47.8899993896484,47.1699981689453,47.25,577900,38.028018951416
2014-09-26,47.2200012207031,47.2200012207031,46.6599998474121,47.0099983215332,765700,37.8348503112793
2014-09-29,46.6399993896484,47.8800010681152,46.6399993896484,47.8400001525879,704600,38.5028610229492
2014-09-30,47.8400001525879,48.1599998474121,47.560001373291,47.7000007629395,719800,38.3901824951172
2014-10-01,47.6300010681152,48.1100006103516,47.2200012207031,47.4500007629395,825200,38.1889839172363
2014-10-02,47.3300018310547,47.810001373291,47.2799987792969,47.4799995422363,426900,38.2131156921387
2014-10-03,47.7099990844727,47.9599990844727,47.2799987792969,47.689998626709,498900,38.3821334838867
2014-10-06,47.7599983215332,47.9700012207031,47.4700012207031,47.7799987792969,561000,38.4545707702637
2014-10-07,47.5200004577637,47.8699989318848,47.3400001525879,47.3499984741211,593600,38.1084899902344
2014-10-08,47.3899993896484,48.560001373291,47.2999992370605,48.5200004577637,527800,39.0501556396484
2014-10-09,48.560001373291,48.9700012207031,47.5900001525879,47.689998626709,566400,38.3821334838867
2014-10-10,47.8699989318848,48.5800018310547,47.6300010681152,47.9799995422363,623700,38.615535736084
2014-10-13,47.7999992370605,48.4199981689453,47.75,47.9199981689453,755200,38.5672378540039
2014-10-14,48.0999984741211,48.7999992370605,47.810001373291,48.7400016784668,888500,39.2271957397461
2014-10-15,48.3199996948242,48.7099990844727,47.2400016784668,48.4900016784668,829800,39.0259971618652
2014-10-16,47.8400001525879,49.1599998474121,47.3699989318848,49.1500015258789,1044600,39.5571823120117
2014-10-17,50.0499992370605,50.5200004577637,49.2999992370605,50.2099990844727,2314200,40.4102973937988
2014-10-20,50.25,51.0499992370605,50.2099990844727,50.8499984741211,725400,40.9253768920898
2014-10-21,51.0499992370605,51.5499992370605,50.75,51.2400016784668,692800,41.2392730712891
2014-10-22,51.2799987792969,51.9799995422363,51.1399993896484,51.4199981689453,629000,41.3841247558594
2014-10-23,51.9300003051758,52.4700012207031,51.6800003051758,51.9199981689453,466100,41.7865333557129
2014-10-24,52.0900001525879,52.0999984741211,51.560001373291,51.6199989318848,709600,41.5451011657715
2014-10-27,51.5200004577637,51.7799987792969,51.25,51.6199989318848,698600,41.5451011657715
2014-10-28,51.810001373291,52.4099998474121,51.3899993896484,52.3800010681152,443300,42.1567611694336
2014-10-29,52.5099983215332,52.8199996948242,51.8300018310547,52.4500007629395,398500,42.2130966186523
2014-10-30,52.25,53.3300018310547,52.25,53.3199996948242,304100,42.9132843017578
2014-10-31,53.560001373291,53.560001373291,52.8300018310547,53,806900,42.6557655334473
2014-11-03,53.1100006103516,53.6500015258789,52.8800010681152,53.4700012207031,526400,43.0340309143066
2014-11-04,53.6500015258789,53.8800010681152,53.2099990844727,53.4599990844727,545300,43.0259742736816
2014-11-05,53.9199981689453,54.2900009155273,53.560001373291,54.2000007629395,522800,43.6215553283691
2014-11-06,54.7999992370605,54.9199981689453,53.8699989318848,54.2200012207031,788600,43.6376533508301
2014-11-07,54.3300018310547,54.5,53.9900016784668,54.4300003051758,486600,43.8066673278809
2014-11-10,54.3300018310547,54.5800018310547,54.060001373291,54.2999992370605,357800,43.7020378112793
2014-11-11,54.4099998474121,54.560001373291,54.0499992370605,54.2400016784668,303300,43.653751373291
2014-11-12,54.1300010681152,54.1300010681152,53.4700012207031,53.9000015258789,608500,43.3801040649414
2014-11-13,53.7900009155273,54.5499992370605,53.4599990844727,54.5099983215332,1091300,43.8710441589355
2014-11-14,54.3800010681152,54.5200004577637,53.189998626709,53.2900009155273,531800,42.8891563415527
2014-11-17,53.1500015258789,53.6599998474121,53.060001373291,53.4700012207031,813200,43.0340309143066
2014-11-18,53.560001373291,53.8300018310547,53.2900009155273,53.4199981689453,647400,42.993782043457
2014-11-19,53.4599990844727,53.4799995422363,52.9500007629395,53.1399993896484,723200,42.7684288024902
2014-11-20,52.7599983215332,53.0999984741211,52.6399993896484,53.0800018310547,994900,43.0359916687012
2014-11-21,53.5999984741211,53.75,53.2900009155273,53.6500015258789,635600,43.4981269836426
2014-11-24,53.6199989318848,53.9199981689453,53.2700004577637,53.6100006103516,629700,43.4656867980957
2014-11-25,53.7400016784668,53.8499984741211,53.4799995422363,53.689998626709,364000,43.5305633544922
2014-11-26,53.6800003051758,54.0099983215332,53.6100006103516,53.7400016784668,323200,43.5710983276367
2014-11-28,53.6599998474121,54.4500007629395,53.6599998474121,53.7000007629395,291000,43.5386772155762
2014-12-01,53.7099990844727,54.0499992370605,53.189998626709,53.9099998474121,531800,43.7089538574219
2014-12-02,53.9000015258789,54.3499984741211,53.5499992370605,54.1599998474121,586200,43.9116172790527
2014-12-03,54.0900001525879,54.5,54.0900001525879,54.4599990844727,595200,44.154857635498
2014-12-04,54.3499984741211,54.8499984741211,54.2900009155273,54.6800003051758,482900,44.3332252502441
2014-12-05,54.4000015258789,54.7400016784668,54.2000007629395,54.3600006103516,430200,44.0737800598145
2014-12-08,54.4000015258789,54.8400001525879,53.7999992370605,54.1599998474121,342600,43.9116172790527
2014-12-09,53.9500007629395,55.0999984741211,53.8499984741211,55.060001373291,479900,44.6413192749023
2014-12-10,54.8899993896484,55.0699996948242,53.8499984741211,53.8800010681152,322400,43.6846008300781
2014-12-11,54.0099983215332,54.9300003051758,53.6100006103516,54.5499992370605,326700,44.2278327941895
2014-12-12,54,54.3499984741211,53.0800018310547,53.1300010681152,530400,43.0765342712402
2014-12-15,53.3600006103516,53.3600006103516,52.3699989318848,52.5699996948242,514500,42.622501373291
2014-12-16,52.5400009155273,53.2799987792969,52.0200004577637,52.9099998474121,613800,42.8981590270996
