"Fecha","IDXX.Open","IDXX.High","IDXX.Low","IDXX.Close","IDXX.Volume","IDXX.Adjusted"
2014-02-11,60.375,61.5349998474121,59.9150009155273,61.1399993896484,684200,61.1399993896484
2014-02-12,61.0200004577637,61.9300003051758,60.3050003051758,61.3400001525879,599200,61.3400001525879
2014-02-13,60.8950004577637,62.1150016784668,59.5400009155273,62.0349998474121,410600,62.0349998474121
2014-02-14,61.7400016784668,62.1500015258789,61.2550010681152,62,620600,62
2014-02-18,62,62.8499984741211,61.7200012207031,62.7999992370605,630800,62.7999992370605
2014-02-19,62.3250007629395,62.8950004577637,62.0299987792969,62.5449981689453,360000,62.5449981689453
2014-02-20,62.6100006103516,63.4150009155273,62.1100006103516,63.1650009155273,522800,63.1650009155273
2014-02-21,63.1100006103516,63.2150001525879,62.189998626709,62.3199996948242,613000,62.3199996948242
2014-02-24,62.6549987792969,63.0950012207031,62.3250007629395,62.7200012207031,390200,62.7200012207031
2014-02-25,62.8549995422363,63.1800003051758,62.5400009155273,62.7700004577637,517200,62.7700004577637
2014-02-26,63,63.3600006103516,62.8199996948242,63.064998626709,384200,63.064998626709
2014-02-27,63.0999984741211,63.4249992370605,62.4650001525879,63.1749992370605,489000,63.1749992370605
2014-02-28,63.060001373291,63.4949989318848,62.5400009155273,62.9500007629395,531200,62.9500007629395
2014-03-03,62.3450012207031,62.7799987792969,62.0349998474121,62.2900009155273,529600,62.2900009155273
2014-03-04,63.0250015258789,63.4099998474121,62.6599998474121,63.0449981689453,656000,63.0449981689453
2014-03-05,63.2150001525879,63.3800010681152,62.6150016784668,63,399200,63
2014-03-06,63.189998626709,63.7249984741211,62.8849983215332,63.3349990844727,703600,63.3349990844727
2014-03-07,63.5299987792969,63.689998626709,63,63.3650016784668,420000,63.3650016784668
2014-03-10,63.0800018310547,64.125,63.0800018310547,63.7750015258789,491000,63.7750015258789
2014-03-11,64.0100021362305,64.6350021362305,63.7200012207031,63.7949981689453,406600,63.7949981689453
2014-03-12,63.4049987792969,64.2350006103516,63.1100006103516,64.129997253418,497000,64.129997253418
2014-03-13,64.2799987792969,64.2799987792969,63.0149993896484,63.0449981689453,435200,63.0449981689453
2014-03-14,62.7949981689453,64.0250015258789,62.7949981689453,63.9550018310547,576800,63.9550018310547
2014-03-17,63.9949989318848,64.5849990844727,61.8199996948242,61.8400001525879,1255000,61.8400001525879
2014-03-18,62.0449981689453,62.810001373291,61.5699996948242,62.4700012207031,559600,62.4700012207031
2014-03-19,62.3549995422363,62.3549995422363,61.4799995422363,61.8699989318848,622600,61.8699989318848
2014-03-20,61.9449996948242,62.0750007629395,61.435001373291,61.7700004577637,526200,61.7700004577637
2014-03-21,61.9949989318848,62.4099998474121,60.7449989318848,60.875,1084600,60.875
2014-03-24,61.1599998474121,61.189998626709,60.0250015258789,60.8650016784668,830400,60.8650016784668
2014-03-25,60.9749984741211,61.7249984741211,60.814998626709,61.0900001525879,610800,61.0900001525879
2014-03-26,61.4900016784668,61.5499992370605,60.75,60.7750015258789,404000,60.7750015258789
2014-03-27,60.8400001525879,61.2599983215332,60.0950012207031,60.7750015258789,424000,60.7750015258789
2014-03-28,61.0449981689453,61.3600006103516,60.4799995422363,60.7949981689453,290600,60.7949981689453
2014-03-31,60.9700012207031,61.1749992370605,60.6349983215332,60.7000007629395,1048200,60.7000007629395
2014-04-01,61,61,60.4049987792969,60.8250007629395,878600,60.8250007629395
2014-04-02,61,61.1800003051758,60.5999984741211,61.1599998474121,684800,61.1599998474121
2014-04-03,61.2449989318848,62.3250007629395,60.6549987792969,62.0999984741211,1703000,62.0999984741211
2014-04-04,62.4949989318848,62.5999984741211,60.8899993896484,60.9749984741211,459200,60.9749984741211
2014-04-07,60.7200012207031,61.3650016784668,59.7900009155273,60.0099983215332,817800,60.0099983215332
2014-04-08,60.1049995422363,60.5999984741211,59.4599990844727,60.4850006103516,656200,60.4850006103516
2014-04-09,60.7400016784668,61.314998626709,60.3349990844727,61.2700004577637,481400,61.2700004577637
2014-04-10,61.2550010681152,61.9150009155273,59.5900001525879,59.8199996948242,348000,59.8199996948242
2014-04-11,59.4150009155273,60.0849990844727,58.689998626709,58.75,401800,58.75
2014-04-14,59.435001373291,59.7700004577637,58.0550003051758,59.1949996948242,468000,59.1949996948242
2014-04-15,59.314998626709,59.6300010681152,57.9199981689453,59.0699996948242,341000,59.0699996948242
2014-04-16,59.3600006103516,59.7599983215332,58.9449996948242,59.1199989318848,439800,59.1199989318848
2014-04-17,59.2099990844727,59.8650016784668,58.9300003051758,58.9700012207031,303400,58.9700012207031
2014-04-21,59.1500015258789,59.5800018310547,59.0149993896484,59.1650009155273,565200,59.1650009155273
2014-04-22,59.1749992370605,59.7400016784668,58.5750007629395,59.375,498600,59.375
2014-04-23,59.3800010681152,59.9500007629395,58.8650016784668,59.939998626709,406400,59.939998626709
2014-04-24,60.2750015258789,60.5750007629395,59.310001373291,60.3250007629395,624800,60.3250007629395
2014-04-25,61.0999984741211,62.6650009155273,60.0050010681152,61.875,932000,61.875
2014-04-28,62.1749992370605,62.7350006103516,61.1199989318848,62.0449981689453,428800,62.0449981689453
2014-04-29,62.1049995422363,63.3650016784668,62.1049995422363,63.2550010681152,802800,63.2550010681152
2014-04-30,63.0250015258789,63.4150009155273,62.8800010681152,63.2200012207031,575000,63.2200012207031
2014-05-01,63.2249984741211,64.0999984741211,62.8349990844727,63.8600006103516,605800,63.8600006103516
2014-05-02,63.7949981689453,64.4150009155273,63.5449981689453,64.1900024414062,507200,64.1900024414062
2014-05-05,64.4049987792969,64.9899978637695,63.5149993896484,64.9400024414062,703000,64.9400024414062
2014-05-06,64.6999969482422,65.0749969482422,64.1350021362305,64.9649963378906,697200,64.9649963378906
2014-05-07,65.1100006103516,65.5,63.8450012207031,64.6900024414062,966600,64.6900024414062
2014-05-08,64.8050003051758,65.9599990844727,64.4749984741211,65.4250030517578,673400,65.4250030517578
2014-05-09,65.2750015258789,65.7200012207031,64.8300018310547,65.6500015258789,523800,65.6500015258789
2014-05-12,66.1050033569336,66.6999969482422,65.9700012207031,66.2300033569336,402400,66.2300033569336
2014-05-13,66.1549987792969,66.1549987792969,64.1900024414062,64.4400024414062,846200,64.4400024414062
2014-05-14,64.2050018310547,64.3949966430664,63.7949981689453,63.9900016784668,674800,63.9900016784668
2014-05-15,63.8849983215332,64.4700012207031,63.0200004577637,63.3950004577637,495200,63.3950004577637
2014-05-16,63.5,63.7299995422363,63.064998626709,63.5449981689453,514200,63.5449981689453
2014-05-19,63.3650016784668,64.2850036621094,62.9799995422363,63.8549995422363,475800,63.8549995422363
2014-05-20,63.7200012207031,64.2399978637695,63.0999984741211,63.7799987792969,358800,63.7799987792969
2014-05-21,63.8800010681152,64.2699966430664,63.3849983215332,63.8199996948242,369600,63.8199996948242
2014-05-22,63.814998626709,64.5350036621094,63.7849998474121,64.120002746582,279000,64.120002746582
2014-05-23,64.1100006103516,64.4899978637695,63.75,64.2949981689453,396200,64.2949981689453
2014-05-27,64.3450012207031,65.0350036621094,64.1900024414062,64.5999984741211,323000,64.5999984741211
2014-05-28,64.4800033569336,64.5,63.5,63.7750015258789,580600,63.7750015258789
2014-05-29,64.0149993896484,64.0500030517578,63.3549995422363,64.0500030517578,352600,64.0500030517578
2014-05-30,64.1900024414062,64.4749984741211,63.9249992370605,64.2399978637695,630400,64.2399978637695
2014-06-02,64.25,64.7350006103516,63.7599983215332,64.5849990844727,306200,64.5849990844727
2014-06-03,64.3850021362305,65.1149978637695,64.2649993896484,64.9150009155273,373800,64.9150009155273
2014-06-04,64.754997253418,65.5199966430664,64.5250015258789,65.3850021362305,286600,65.3850021362305
2014-06-05,65.6050033569336,65.9649963378906,65.1650009155273,65.4850006103516,278800,65.4850006103516
2014-06-06,65.5,66.0400009155273,65.2099990844727,65.6750030517578,290600,65.6750030517578
2014-06-09,65.625,65.625,65.1699981689453,65.3949966430664,268200,65.3949966430664
2014-06-10,65.1949996948242,65.4599990844727,64.6549987792969,65.3399963378906,321000,65.3399963378906
2014-06-11,65.1800003051758,66.4150009155273,65.0899963378906,65.9700012207031,488200,65.9700012207031
2014-06-12,66.0199966430664,66.1350021362305,65.4649963378906,65.5100021362305,434400,65.5100021362305
2014-06-13,65.5149993896484,65.879997253418,65.0800018310547,65.4899978637695,243200,65.4899978637695
2014-06-16,65.254997253418,65.8300018310547,64.9199981689453,65.1449966430664,431800,65.1449966430664
2014-06-17,65.2200012207031,66.1500015258789,64.7649993896484,65.3600006103516,478200,65.3600006103516
2014-06-18,65.3649978637695,66.0899963378906,65.2850036621094,65.6750030517578,313200,65.6750030517578
2014-06-19,65.8499984741211,65.8499984741211,65.1949996948242,65.3499984741211,430600,65.3499984741211
2014-06-20,65.3300018310547,66.0350036621094,65.3150024414062,65.9700012207031,915600,65.9700012207031
2014-06-23,65.8399963378906,66.6350021362305,65.4049987792969,66.3099975585938,408400,66.3099975585938
2014-06-24,67.0800018310547,68.0650024414062,67.0800018310547,67.1900024414062,815600,67.1900024414062
2014-06-25,67.4649963378906,67.9850006103516,67.2649993896484,67.4400024414062,389800,67.4400024414062
2014-06-26,67.2249984741211,67.875,66.6800003051758,67.0849990844727,399000,67.0849990844727
2014-06-27,66.8099975585938,67.1900024414062,66.4800033569336,66.8550033569336,547000,66.8550033569336
2014-06-30,66.8899993896484,67.2099990844727,66.129997253418,66.7850036621094,501200,66.7850036621094
2014-07-01,66.7850036621094,68.504997253418,66.3600006103516,68.3550033569336,821600,68.3550033569336
2014-07-02,68.254997253418,68.8399963378906,67.5950012207031,67.754997253418,329800,67.754997253418
2014-07-03,67.879997253418,68.3600006103516,67.6800003051758,68.2050018310547,240400,68.2050018310547
2014-07-07,68.0650024414062,68.1549987792969,67.4100036621094,67.504997253418,315200,67.504997253418
2014-07-08,67.3399963378906,67.5500030517578,66.7149963378906,66.9850006103516,419800,66.9850006103516
2014-07-09,67.2649993896484,67.5100021362305,66.495002746582,67.1500015258789,327200,67.1500015258789
2014-07-10,66.4000015258789,66.9499969482422,65.870002746582,66.6949996948242,384400,66.6949996948242
2014-07-11,66.870002746582,67.1100006103516,66.2900009155273,66.8050003051758,268200,66.8050003051758
2014-07-14,67.2799987792969,67.7799987792969,66.8199996948242,67.6449966430664,523600,67.6449966430664
2014-07-15,67.5,67.7149963378906,66.3600006103516,66.4049987792969,465400,66.4049987792969
2014-07-16,66.5,67,65.1900024414062,65.7149963378906,874400,65.7149963378906
2014-07-17,65.379997253418,65.7399978637695,64.9800033569336,65.0999984741211,490200,65.0999984741211
2014-07-18,65.125,66.5749969482422,64.7249984741211,65.625,940400,65.625
2014-07-21,65.5749969482422,65.5749969482422,64.8450012207031,64.9800033569336,712800,64.9800033569336
2014-07-22,65.4250030517578,66.3450012207031,65.3450012207031,65.7750015258789,891400,65.7750015258789
2014-07-23,65.9400024414062,66.9049987792969,65.9400024414062,66.754997253418,873400,66.754997253418
2014-07-24,67.0449981689453,67.1600036621094,66.2850036621094,66.5250015258789,1154800,66.5250015258789
2014-07-25,70,70,64.0899963378906,64.5299987792969,2871400,64.5299987792969
2014-07-28,64.9100036621094,65.3850021362305,64.4250030517578,64.6999969482422,981800,64.6999969482422
2014-07-29,64.5449981689453,64.8499984741211,64.129997253418,64.1350021362305,744600,64.1350021362305
2014-07-30,64.5749969482422,64.995002746582,62.7900009155273,63.3549995422363,1176200,63.3549995422363
2014-07-31,63.0699996948242,63.2550010681152,62.2200012207031,62.2400016784668,842200,62.2400016784668
2014-08-01,62.2150001525879,62.7400016784668,61.8300018310547,62.3349990844727,1378200,62.3349990844727
2014-08-04,62.5950012207031,63.314998626709,62.1500015258789,63.1599998474121,703400,63.1599998474121
2014-08-05,62.7949981689453,63.3300018310547,62.5950012207031,62.8800010681152,970800,62.8800010681152
2014-08-06,62.7350006103516,63.4650001525879,62.689998626709,63.1049995422363,632600,63.1049995422363
2014-08-07,63.2750015258789,63.7200012207031,62.9700012207031,63.1349983215332,786800,63.1349983215332
2014-08-08,63.2900009155273,63.9749984741211,63.1650009155273,63.939998626709,583800,63.939998626709
2014-08-11,64.4349975585938,64.5449981689453,62.8600006103516,62.9500007629395,931400,62.9500007629395
2014-08-12,62.9500007629395,63.4199981689453,62.7050018310547,63.3250007629395,807400,63.3250007629395
2014-08-13,63.4199981689453,64.0699996948242,63.310001373291,63.7949981689453,549400,63.7949981689453
2014-08-14,63.9749984741211,64.3300018310547,63.2000007629395,63.6500015258789,654400,63.6500015258789
2014-08-15,63.9599990844727,64.0650024414062,62.7900009155273,63.1699981689453,488200,63.1699981689453
2014-08-18,63.625,63.9099998474121,63.185001373291,63.685001373291,595200,63.685001373291
2014-08-19,63.8400001525879,64.4000015258789,63.3600006103516,64.3899993896484,508600,64.3899993896484
2014-08-20,63.4500007629395,63.5349998474121,62.0849990844727,62.4199981689453,2213200,62.4199981689453
2014-08-21,62.3800010681152,62.4949989318848,61.0400009155273,61.1949996948242,1404600,61.1949996948242
2014-08-22,61.0750007629395,61.8250007629395,60.7700004577637,61.5499992370605,851000,61.5499992370605
2014-08-25,61.9599990844727,62.5400009155273,61.6749992370605,62.2550010681152,725600,62.2550010681152
2014-08-26,62.2249984741211,62.560001373291,62.0200004577637,62.435001373291,570000,62.435001373291
2014-08-27,62.3800010681152,62.7200012207031,61.9599990844727,62,436000,62
2014-08-28,61.9199981689453,61.9700012207031,61.5750007629395,61.8549995422363,427800,61.8549995422363
2014-08-29,62,62.060001373291,61.4199981689453,61.9850006103516,673400,61.9850006103516
2014-09-02,62.1500015258789,62.5499992370605,61.685001373291,62.0099983215332,712800,62.0099983215332
2014-09-03,62.5,63.8800010681152,62.5,63.3600006103516,1341000,63.3600006103516
2014-09-04,63.2849998474121,63.810001373291,62.9249992370605,63.2550010681152,988400,63.2550010681152
2014-09-05,63.2200012207031,63.2550010681152,62.4650001525879,62.7849998474121,419800,62.7849998474121
2014-09-08,62.8050003051758,63.1199989318848,61.875,62.4650001525879,816000,62.4650001525879
2014-09-09,62.2599983215332,62.9599990844727,62.2599983215332,62.4449996948242,760600,62.4449996948242
2014-09-10,62.3349990844727,62.6399993896484,62.0849990844727,62.3250007629395,732400,62.3250007629395
2014-09-11,62.1199989318848,62.5900001525879,61.9700012207031,62.060001373291,658200,62.060001373291
2014-09-12,61.9249992370605,62.6349983215332,61.8050003051758,61.8400001525879,767600,61.8400001525879
2014-09-15,61.4500007629395,61.8349990844727,60.3450012207031,60.8899993896484,811400,60.8899993896484
2014-09-16,60.7150001525879,61.4599990844727,60.5149993896484,61.3549995422363,623200,61.3549995422363
2014-09-17,61.1699981689453,61.4550018310547,60.3549995422363,60.4500007629395,816400,60.4500007629395
2014-09-18,60.6349983215332,60.6349983215332,59.8400001525879,59.8950004577637,1182400,59.8950004577637
2014-09-19,59.8849983215332,60.560001373291,58.2400016784668,58.3899993896484,2747200,58.3899993896484
2014-09-22,58.2700004577637,58.2700004577637,57.2599983215332,57.3349990844727,1873800,57.3349990844727
2014-09-23,56.9949989318848,58.0550003051758,56.7449989318848,57.625,1800600,57.625
2014-09-24,57.7649993896484,59.5200004577637,57.7050018310547,59.3549995422363,1495000,59.3549995422363
2014-09-25,59.314998626709,59.9150009155273,58.6549987792969,58.6549987792969,1265200,58.6549987792969
2014-09-26,58.6549987792969,59.185001373291,58.5200004577637,58.8800010681152,899800,58.8800010681152
2014-09-29,58.3300018310547,59.8849983215332,58.2949981689453,59.7599983215332,875200,59.7599983215332
2014-09-30,59.7599983215332,59.8849983215332,58.8950004577637,58.9150009155273,1425400,58.9150009155273
2014-10-01,58.6949996948242,61.0499992370605,58.0050010681152,60.4799995422363,2721000,60.4799995422363
2014-10-02,60.310001373291,60.9500007629395,60.1800003051758,60.7799987792969,1377200,60.7799987792969
2014-10-03,61.3050003051758,61.3050003051758,60.2449989318848,60.9749984741211,2072800,60.9749984741211
2014-10-06,61.1450004577637,61.6599998474121,60.8499984741211,61.0250015258789,840000,61.0250015258789
2014-10-07,60.9099998474121,61.3450012207031,60.5550003051758,60.75,919600,60.75
2014-10-08,60.6949996948242,61.5950012207031,60.2150001525879,61.4900016784668,760600,61.4900016784668
2014-10-09,61.3450012207031,61.5750007629395,60.2449989318848,60.4199981689453,1339200,60.4199981689453
2014-10-10,60.4700012207031,61.0849990844727,59.9799995422363,59.9949989318848,1223000,59.9949989318848
2014-10-13,60.0999984741211,60.3600006103516,59.1599998474121,59.2299995422363,908000,59.2299995422363
2014-10-14,59.375,59.6949996948242,58.685001373291,58.9049987792969,663400,58.9049987792969
2014-10-15,58.1650009155273,59.2350006103516,57.560001373291,58.8349990844727,888000,58.8349990844727
2014-10-16,57.9900016784668,59.2999992370605,57.9150009155273,59.0950012207031,1106800,59.0950012207031
2014-10-17,59.5,59.9949989318848,59.0499992370605,59.6749992370605,745800,59.6749992370605
2014-10-20,59.4249992370605,60.2999992370605,59.0950012207031,60.2900009155273,844400,60.2900009155273
2014-10-21,60.7700004577637,62.2350006103516,60.2799987792969,62.2000007629395,852600,62.2000007629395
2014-10-22,62.1949996948242,62.689998626709,61.6500015258789,62.3699989318848,1118400,62.3699989318848
2014-10-23,62.935001373291,63.2099990844727,61.9599990844727,63.1749992370605,1152400,63.1749992370605
2014-10-24,66.5,70.2099990844727,65.0299987792969,67.5999984741211,3559600,67.5999984741211
2014-10-27,67.6650009155273,69.495002746582,67.6650009155273,69.379997253418,1252800,69.379997253418
2014-10-28,69.8300018310547,71.5650024414062,69.1350021362305,71.2949981689453,1313200,71.2949981689453
2014-10-29,71.0849990844727,71.8399963378906,70.3099975585938,70.9749984741211,1126400,70.9749984741211
2014-10-30,70.5749969482422,71.5550003051758,69.8349990844727,71.4300003051758,636000,71.4300003051758
2014-10-31,72.254997253418,72.254997253418,70.7699966430664,70.8349990844727,1042200,70.8349990844727
2014-11-03,71.0449981689453,71.495002746582,69.9899978637695,71.4150009155273,1137000,71.4150009155273
2014-11-04,71.4199981689453,72.2249984741211,70.9150009155273,72.1449966430664,971800,72.1449966430664
2014-11-05,72.4649963378906,72.8099975585938,71.0749969482422,72.0550003051758,1202600,72.0550003051758
2014-11-06,72.2149963378906,72.9700012207031,71.5199966430664,72.9550018310547,939600,72.9550018310547
2014-11-07,72.8050003051758,73,71.9300003051758,72.5800018310547,1990200,72.5800018310547
2014-11-10,72.875,73.8349990844727,72.0950012207031,73.5899963378906,1120200,73.5899963378906
2014-11-11,73.5449981689453,76.1149978637695,73.3099975585938,76.0950012207031,1778000,76.0950012207031
2014-11-12,75.6999969482422,76.5800018310547,75.4800033569336,76.4400024414062,859800,76.4400024414062
2014-11-13,76.7399978637695,76.9449996948242,76.0599975585938,76.25,1027000,76.25
2014-11-14,76.0400009155273,76.0550003051758,74.7600021362305,75.1100006103516,957400,75.1100006103516
2014-11-17,75.004997253418,75.5,74.6999969482422,74.7050018310547,1338000,74.7050018310547
2014-11-18,74.6800003051758,75.4749984741211,74.625,74.9850006103516,935400,74.9850006103516
2014-11-19,74.995002746582,75.0350036621094,73.9700012207031,74.2900009155273,670000,74.2900009155273
2014-11-20,73.8600006103516,74.5250015258789,73.3499984741211,73.9300003051758,781000,73.9300003051758
2014-11-21,74.6750030517578,74.754997253418,73.7300033569336,73.875,554400,73.875
2014-11-24,74.129997253418,74.875,73.75,74.7949981689453,678600,74.7949981689453
2014-11-25,74.7399978637695,75,73.4250030517578,74.0599975585938,790600,74.0599975585938
2014-11-26,74.0100021362305,74.8399963378906,73.6050033569336,74.4700012207031,498800,74.4700012207031
2014-11-28,74.4300003051758,75.2249984741211,73.9049987792969,74.6750030517578,416600,74.6750030517578
2014-12-01,74.5599975585938,75.1399993896484,73.5550003051758,73.7750015258789,800200,73.7750015258789
2014-12-02,73.9150009155273,74.995002746582,73.5650024414062,74.5350036621094,615600,74.5350036621094
2014-12-03,74.5,74.5250015258789,73.6849975585938,74.3249969482422,578400,74.3249969482422
2014-12-04,74.0500030517578,75.0699996948242,73.75,74.3600006103516,677400,74.3600006103516
2014-12-05,74.4250030517578,74.9250030517578,74.0899963378906,74.3099975585938,611800,74.3099975585938
2014-12-08,74.1100006103516,74.1100006103516,73.1050033569336,73.9199981689453,859200,73.9199981689453
2014-12-09,73.2050018310547,74.745002746582,72.504997253418,74.629997253418,656000,74.629997253418
2014-12-10,74.7750015258789,74.8649978637695,73.4449996948242,73.5199966430664,500400,73.5199966430664
2014-12-11,74.0299987792969,75.0800018310547,73.5749969482422,74.5449981689453,715200,74.5449981689453
2014-12-12,74.0400009155273,75.1849975585938,73.875,74.4300003051758,627200,74.4300003051758
2014-12-15,74.6449966430664,75.2249984741211,73.2350006103516,73.25,982600,73.25
2014-12-16,73.1750030517578,73.5849990844727,71.629997253418,71.6849975585938,952000,71.6849975585938
2014-12-17,71.9899978637695,72.5650024414062,71.3150024414062,72.25,690800,72.25
2014-12-18,73.0550003051758,74.004997253418,72.3099975585938,73.9899978637695,578000,73.9899978637695
2014-12-19,73.9649963378906,75.0999984741211,73.9649963378906,74.120002746582,1589000,74.120002746582
2014-12-22,73.9449996948242,74.8300018310547,73.5350036621094,74.2399978637695,495400,74.2399978637695
2014-12-23,74.7249984741211,74.8199996948242,73.129997253418,73.6149978637695,460000,73.6149978637695
