"Fecha","UAL.Open","UAL.High","UAL.Low","UAL.Close","UAL.Volume","UAL.Adjusted"
2013-12-31,37.4300003051758,37.9000015258789,37.3499984741211,37.8300018310547,2115500,37.8300018310547
2014-01-02,37.7000007629395,38.1300010681152,37.5,37.7299995422363,2228400,37.7299995422363
2014-01-03,38.439998626709,40.1500015258789,38.2099990844727,39.9500007629395,7080400,39.9500007629395
2014-01-06,40.1100006103516,40.5,39.1399993896484,39.3600006103516,4640000,39.3600006103516
2014-01-07,39.5800018310547,39.9799995422363,38.4500007629395,38.689998626709,4528400,38.689998626709
2014-01-08,39,41.060001373291,38.6500015258789,41.0200004577637,7799500,41.0200004577637
2014-01-09,44.1300010681152,46.189998626709,43.7099990844727,43.7999992370605,24475700,43.7999992370605
2014-01-10,44.0699996948242,45.75,44.0099983215332,45.0800018310547,12481600,45.0800018310547
2014-01-13,45.310001373291,45.9000015258789,44.3400001525879,44.5999984741211,5528200,44.5999984741211
2014-01-14,44.810001373291,46.7799987792969,44.75,46.75,8855400,46.75
2014-01-15,46.5,46.7700004577637,45.5099983215332,46.5,8506200,46.5
2014-01-16,46.0800018310547,47.2400016784668,46.0400009155273,47.2099990844727,4673500,47.2099990844727
2014-01-17,47.2999992370605,47.8600006103516,46.4199981689453,47.0699996948242,5887000,47.0699996948242
2014-01-21,47.5499992370605,47.9199981689453,46.8899993896484,47.9099998474121,7026800,47.9099998474121
2014-01-22,47.9000015258789,49.2000007629395,47.8699989318848,49.1800003051758,6962400,49.1800003051758
2014-01-23,48.0999984741211,48.7400016784668,47,48.4300003051758,11049800,48.4300003051758
2014-01-24,48.0900001525879,48.2299995422363,45.6800003051758,46.1300010681152,10894800,46.1300010681152
2014-01-27,46.1399993896484,46.9700012207031,43.8800010681152,45.2700004577637,7611000,45.2700004577637
2014-01-28,45.3499984741211,46.8300018310547,45.3499984741211,46.0299987792969,6293800,46.0299987792969
2014-01-29,45.5400009155273,46.7200012207031,45.0999984741211,45.4300003051758,5199100,45.4300003051758
2014-01-30,45.9700012207031,46.75,45.7599983215332,46.4300003051758,4301600,46.4300003051758
2014-01-31,46.2900009155273,46.5099983215332,45.8199996948242,45.8400001525879,4731400,45.8400001525879
2014-02-03,45.9099998474121,45.9599990844727,43.25,43.8199996948242,9528000,43.8199996948242
2014-02-04,44.1699981689453,44.3699989318848,43.5099983215332,43.9700012207031,5430200,43.9700012207031
2014-02-05,43.4900016784668,44.0200004577637,42.9599990844727,43.6100006103516,4482100,43.6100006103516
2014-02-06,43.6399993896484,45.9300003051758,43.6399993896484,45.0299987792969,4084100,45.0299987792969
2014-02-07,45.0299987792969,46.0099983215332,44.8800010681152,45.5400009155273,3331400,45.5400009155273
2014-02-10,45.4500007629395,45.8400001525879,44.4599990844727,45.1100006103516,2780500,45.1100006103516
2014-02-11,45.4300003051758,45.4300003051758,43.2999992370605,44.0099983215332,6444100,44.0099983215332
2014-02-12,44.060001373291,44.7200012207031,43.3499984741211,44.4900016784668,4867700,44.4900016784668
2014-02-13,43.9900016784668,45.1399993896484,43.6800003051758,45.0999984741211,3665800,45.0999984741211
2014-02-14,45.0200004577637,45.0699996948242,44.1800003051758,44.5,3373200,44.5
2014-02-18,44.4700012207031,44.810001373291,43.5800018310547,43.6599998474121,5539200,43.6599998474121
2014-02-19,43.5299987792969,43.8400001525879,43.0699996948242,43.2799987792969,4052600,43.2799987792969
2014-02-20,43.3300018310547,45.8499984741211,43.3300018310547,45.689998626709,5218200,45.689998626709
2014-02-21,45.4599990844727,46.7299995422363,45.3600006103516,45.5999984741211,4131300,45.5999984741211
2014-02-24,45.6399993896484,46.5400009155273,45.25,46.0999984741211,3347800,46.0999984741211
2014-02-25,46.8899993896484,48.4500007629395,46.6500015258789,47.2599983215332,6162700,47.2599983215332
2014-02-26,47.25,47.5400009155273,46.4199981689453,46.810001373291,3399200,46.810001373291
2014-02-27,46.810001373291,47.3499984741211,46.4199981689453,46.5099983215332,3054000,46.5099983215332
2014-02-28,45.2200012207031,45.9500007629395,44.7400016784668,44.9599990844727,9394500,44.9599990844727
2014-03-03,44.2599983215332,44.2599983215332,43.3800010681152,44.0099983215332,4780200,44.0099983215332
2014-03-04,44.7299995422363,45.5,44.7299995422363,45.2400016784668,3811700,45.2400016784668
2014-03-05,45.4199981689453,47.3800010681152,45.3600006103516,47.0999984741211,4926600,47.0999984741211
2014-03-06,47.5900001525879,48.8499984741211,47.5800018310547,47.9799995422363,6104200,47.9799995422363
2014-03-07,48.2200012207031,48.5,46.9700012207031,47.75,2848000,47.75
2014-03-10,47.7099990844727,49.1800003051758,46.4099998474121,46.6599998474121,4580200,46.6599998474121
2014-03-11,46.6300010681152,47.1300010681152,45.9199981689453,46.2000007629395,2994800,46.2000007629395
2014-03-12,45.9900016784668,46.5699996948242,45.5699996948242,45.939998626709,3210000,45.939998626709
2014-03-13,46.1800003051758,46.2299995422363,44.5,44.9300003051758,3632000,44.9300003051758
2014-03-14,44.689998626709,45.4300003051758,44.1800003051758,44.4000015258789,4864800,44.4000015258789
2014-03-17,44.9799995422363,45.939998626709,44.4700012207031,45.6399993896484,4947700,45.6399993896484
2014-03-18,45.6399993896484,46.939998626709,45.1599998474121,45.2200012207031,4338000,45.2200012207031
2014-03-19,45.2000007629395,45.5,44.3800010681152,44.6699981689453,3595600,44.6699981689453
2014-03-20,44.4700012207031,45.3800010681152,44.0999984741211,45.2299995422363,3493100,45.2299995422363
2014-03-21,45.4300003051758,45.4700012207031,43.8400001525879,44.3300018310547,6295800,44.3300018310547
2014-03-24,45.0299987792969,45.2599983215332,43.6500015258789,44.4500007629395,4280300,44.4500007629395
2014-03-25,44.6800003051758,45.5,44.5,45.2000007629395,3210900,45.2000007629395
2014-03-26,45.4799995422363,45.6800003051758,44.1300010681152,44.1300010681152,3311400,44.1300010681152
2014-03-27,44,44.0800018310547,42.8499984741211,43.8899993896484,3501100,43.8899993896484
2014-03-28,44,44.8400001525879,42.9099998474121,42.9599990844727,3381400,42.9599990844727
2014-03-31,43.2599983215332,44.7999992370605,43.2599983215332,44.6300010681152,3105700,44.6300010681152
2014-04-01,45.9700012207031,46.9199981689453,45.7700004577637,46.9000015258789,6527800,46.9000015258789
2014-04-02,47.0099983215332,48.2000007629395,46.9500007629395,47.2299995422363,3946300,47.2299995422363
2014-04-03,47.0299987792969,47.439998626709,45.75,46.4500007629395,2967900,46.4500007629395
2014-04-04,46.810001373291,46.9700012207031,44.5299987792969,44.8800010681152,3915600,44.8800010681152
2014-04-07,44.5,45.2900009155273,43.8699989318848,44.3499984741211,5026900,44.3499984741211
2014-04-08,44.2299995422363,44.689998626709,42.7700004577637,43.310001373291,6329100,43.310001373291
2014-04-09,43.1800003051758,44.6199989318848,42.5400009155273,44.5200004577637,9319900,44.5200004577637
2014-04-10,44.4099998474121,44.75,42.2599983215332,42.2799987792969,5767000,42.2799987792969
2014-04-11,41.9700012207031,42.8699989318848,40.8800010681152,41.4900016784668,4168600,41.4900016784668
2014-04-14,41.8800010681152,42,40.4300003051758,41.1199989318848,4537700,41.1199989318848
2014-04-15,41.7799987792969,42.7700004577637,40.5,41.9799995422363,5000900,41.9799995422363
2014-04-16,42.2700004577637,44.4900016784668,42.189998626709,43.939998626709,4613900,43.939998626709
2014-04-17,44,44.0299987792969,42.7700004577637,43.5499992370605,3224100,43.5499992370605
2014-04-21,43.4199981689453,44.0800018310547,42.7999992370605,43.7799987792969,3539300,43.7799987792969
2014-04-22,44.0499992370605,45.9500007629395,44.0400009155273,45.810001373291,4664200,45.810001373291
2014-04-23,47.060001373291,47.4900016784668,45.5099983215332,46.060001373291,4338700,46.060001373291
2014-04-24,44.1800003051758,44.5800018310547,40.810001373291,41.5299987792969,15587900,41.5299987792969
2014-04-25,41.5200004577637,41.5400009155273,39.25,39.4099998474121,13220400,39.4099998474121
2014-04-28,39.6300010681152,39.8199996948242,38.060001373291,39.2000007629395,11360600,39.2000007629395
2014-04-29,39.3499984741211,41.5999984741211,39.2700004577637,41.560001373291,9453000,41.560001373291
2014-04-30,41.6599998474121,42.1699981689453,40.4900016784668,40.8699989318848,8674700,40.8699989318848
2014-05-01,40.7700004577637,41.8800010681152,40.689998626709,40.9199981689453,3201400,40.9199981689453
2014-05-02,41.0099983215332,41.3400001525879,40.25,40.7200012207031,2637700,40.7200012207031
2014-05-05,40.2599983215332,41,39.75,40.5200004577637,3337800,40.5200004577637
2014-05-06,40.5499992370605,41.0499992370605,39.9099998474121,40.0900001525879,2852200,40.0900001525879
2014-05-07,40.0800018310547,40.4199981689453,38.9300003051758,39.9000015258789,5593100,39.9000015258789
2014-05-08,39.7700004577637,41.4700012207031,39.7099990844727,40.3699989318848,5041300,40.3699989318848
2014-05-09,40.2799987792969,40.4700012207031,39.5099983215332,40.1599998474121,3885000,40.1599998474121
2014-05-12,40.3300018310547,41.5900001525879,40.2200012207031,41.5800018310547,5333300,41.5800018310547
2014-05-13,41.5499992370605,42.3400001525879,41.310001373291,42.1399993896484,4172500,42.1399993896484
2014-05-14,41.9000015258789,42.2099990844727,41.1300010681152,41.8899993896484,3406700,41.8899993896484
2014-05-15,41.4799995422363,41.6500015258789,40.1199989318848,40.7999992370605,4732500,40.7999992370605
2014-05-16,40.6100006103516,41.0499992370605,39.560001373291,40.5099983215332,4289400,40.5099983215332
2014-05-19,40.2999992370605,41.75,40.2099990844727,41.2400016784668,3127100,41.2400016784668
2014-05-20,41.2599983215332,41.3400001525879,40.0200004577637,40.3800010681152,4368400,40.3800010681152
2014-05-21,40.4300003051758,41.9799995422363,40.4300003051758,41.3199996948242,6504000,41.3199996948242
2014-05-22,41.2599983215332,42.3600006103516,41.2299995422363,42,3589600,42
2014-05-23,42,44.3899993896484,41.9599990844727,43.5699996948242,7412100,43.5699996948242
2014-05-27,43.810001373291,44,43.2700004577637,43.4900016784668,3643600,43.4900016784668
2014-05-28,43.6100006103516,45.4199981689453,43.2000007629395,44.8899993896484,4373300,44.8899993896484
2014-05-29,44.7799987792969,45.3300018310547,43.8499984741211,44.5999984741211,5394100,44.5999984741211
2014-05-30,44.6100006103516,45.2999992370605,43.7700004577637,44.3699989318848,7028800,44.3699989318848
2014-06-02,44.4900016784668,46.8199996948242,44.3699989318848,46.7000007629395,7957600,46.7000007629395
2014-06-03,46.6300010681152,47.75,46.5,47.5099983215332,7507000,47.5099983215332
2014-06-04,47.4000015258789,48.060001373291,46.2799987792969,46.8699989318848,10944600,46.8699989318848
2014-06-05,46.9300003051758,47.689998626709,46.8300018310547,47,4454800,47
2014-06-06,47.25,48.1300010681152,47.1500015258789,48.0499992370605,4178200,48.0499992370605
2014-06-09,47.5999984741211,48.1300010681152,46.1800003051758,46.3800010681152,7622000,46.3800010681152
2014-06-10,46.2599983215332,47.9000015258789,45.5,47.7599983215332,6683600,47.7599983215332
2014-06-11,46.9900016784668,47.2700004577637,44.9199981689453,45.2599983215332,9453100,45.2599983215332
2014-06-12,44.0200004577637,44.1300010681152,41.5999984741211,42.5999984741211,17072500,42.5999984741211
2014-06-13,42.6500015258789,43.3699989318848,41.9099998474121,42.7799987792969,10900500,42.7799987792969
2014-06-16,42.4900016784668,42.7700004577637,41.7599983215332,42.5299987792969,6974500,42.5299987792969
2014-06-17,42.5800018310547,44.0499992370605,42.4000015258789,43.9199981689453,6882900,43.9199981689453
2014-06-18,43.8199996948242,43.9000015258789,43.0099983215332,43.7599983215332,5034900,43.7599983215332
2014-06-19,44.2400016784668,44.7000007629395,43.1300010681152,43.6300010681152,3676700,43.6300010681152
2014-06-20,43.7999992370605,44.1800003051758,43.5,43.6599998474121,4864900,43.6599998474121
2014-06-23,43.6399993896484,43.6599998474121,42.25,43.1500015258789,5024000,43.1500015258789
2014-06-24,43.1500015258789,43.5900001525879,41.5900001525879,41.7900009155273,6871400,41.7900009155273
2014-06-25,41.5800018310547,42.2099990844727,40.7400016784668,41.810001373291,5060000,41.810001373291
2014-06-26,41.4900016784668,42.2299995422363,41.0400009155273,41.5099983215332,6673100,41.5099983215332
2014-06-27,41.5999984741211,42.0800018310547,41.0400009155273,41.4900016784668,4881500,41.4900016784668
2014-06-30,41.6199989318848,42.189998626709,41,41.0699996948242,4453000,41.0699996948242
2014-07-01,41.7400016784668,42.4000015258789,41.310001373291,42.2599983215332,6201000,42.2599983215332
2014-07-02,40.8899993896484,40.9900016784668,39.2200012207031,39.2700004577637,12841200,39.2700004577637
2014-07-03,39.5499992370605,40.4900016784668,39.5499992370605,39.8800010681152,4290700,39.8800010681152
2014-07-07,39.8699989318848,40.0099983215332,38.0800018310547,38.6199989318848,8454700,38.6199989318848
2014-07-08,37.439998626709,39.7799987792969,36.6500015258789,39.5400009155273,15925200,39.5400009155273
2014-07-09,40.5499992370605,40.9799995422363,39.2400016784668,40.0699996948242,7504500,40.0699996948242
2014-07-10,41.5999984741211,45.2599983215332,41.2000007629395,45.1699981689453,20815900,45.1699981689453
2014-07-11,44.9599990844727,45.810001373291,44.6599998474121,45.7000007629395,7650600,45.7000007629395
2014-07-14,45.7299995422363,45.8300018310547,44.8199996948242,44.9199981689453,5269100,44.9199981689453
2014-07-15,45.2400016784668,45.9000015258789,44.8899993896484,45.2200012207031,5158400,45.2200012207031
2014-07-16,45.3499984741211,45.5900001525879,44.7400016784668,44.9000015258789,3880400,44.9000015258789
2014-07-17,44.6800003051758,45.3300018310547,42.9599990844727,43.3499984741211,8266200,43.3499984741211
2014-07-18,43.7599983215332,44.5900001525879,43.6500015258789,44.25,5226100,44.25
2014-07-21,44.25,44.2700004577637,43.5499992370605,43.7900009155273,2590700,43.7900009155273
2014-07-22,44.0900001525879,45.0999984741211,43.9599990844727,44.8199996948242,3545700,44.8199996948242
2014-07-23,44.75,46.3199996948242,44.5999984741211,46,7820700,46
2014-07-24,48.9300003051758,49.2799987792969,44.5499992370605,44.9199981689453,14792900,44.9199981689453
2014-07-25,45.5200004577637,47.9900016784668,45.2200012207031,46.7799987792969,11748200,46.7799987792969
2014-07-28,46.7999992370605,47.2900009155273,45.8800010681152,46.5499992370605,5312900,46.5499992370605
2014-07-29,46.7700004577637,46.9000015258789,45.75,45.8400001525879,4900100,45.8400001525879
2014-07-30,47.4300003051758,47.7400016784668,46.1500015258789,46.9700012207031,7006100,46.9700012207031
2014-07-31,46.0400009155273,47.2200012207031,45.4500007629395,46.3899993896484,5015500,46.3899993896484
2014-08-01,46.5,46.7700004577637,45.6300010681152,46.7299995422363,3360900,46.7299995422363
2014-08-04,46.6800003051758,47.3899993896484,44.9500007629395,45.5,5029500,45.5
2014-08-05,45.6800003051758,46.1699981689453,43.5,43.939998626709,8486300,43.939998626709
2014-08-06,43.5499992370605,44.2400016784668,42.6599998474121,43.8899993896484,5368700,43.8899993896484
2014-08-07,44.0900001525879,44.7200012207031,42.7099990844727,43.2599983215332,5836500,43.2599983215332
2014-08-08,43.2299995422363,43.2299995422363,41.9300003051758,42.9500007629395,6789000,42.9500007629395
2014-08-11,43.4099998474121,43.75,42.75,43.1199989318848,4971500,43.1199989318848
2014-08-12,43.4099998474121,43.6399993896484,42.5999984741211,42.7999992370605,4529100,42.7999992370605
2014-08-13,43.0900001525879,44.6599998474121,42.7099990844727,44.1100006103516,4068800,44.1100006103516
2014-08-14,44.1500015258789,45.939998626709,44.1500015258789,45.9199981689453,5620900,45.9199981689453
2014-08-15,46,46.4000015258789,44.9900016784668,46.0099983215332,5649100,46.0099983215332
2014-08-18,46.4000015258789,47.8899993896484,46.3199996948242,47.8400001525879,5664900,47.8400001525879
2014-08-19,47.7999992370605,48.3199996948242,47.4199981689453,47.6800003051758,5411500,47.6800003051758
2014-08-20,47.9799995422363,49.3600006103516,47.810001373291,49.25,4813800,49.25
2014-08-21,49.4500007629395,49.5200004577637,47.8300018310547,48.0099983215332,5271500,48.0099983215332
2014-08-22,48.189998626709,48.8499984741211,48,48.4599990844727,3380700,48.4599990844727
2014-08-25,48.7999992370605,49,48.0800018310547,48.5099983215332,3591100,48.5099983215332
2014-08-26,48.6500015258789,48.8199996948242,48.0800018310547,48.2200012207031,2270200,48.2200012207031
2014-08-27,48.1800003051758,48.75,47.9199981689453,48.2200012207031,2438100,48.2200012207031
2014-08-28,47.8300018310547,48.5,47.5200004577637,48.3199996948242,2203700,48.3199996948242
2014-08-29,48.1500015258789,48.4099998474121,47.2299995422363,47.6100006103516,4096000,47.6100006103516
2014-09-02,48,50,48,49.9900016784668,6237800,49.9900016784668
2014-09-03,48.7400016784668,49.1500015258789,48.2000007629395,49.0299987792969,5439400,49.0299987792969
2014-09-04,49.2700004577637,50.8600006103516,48.7999992370605,50.4199981689453,5688300,50.4199981689453
2014-09-05,50.2900009155273,51.7000007629395,49.8300018310547,50.7299995422363,6309200,50.7299995422363
2014-09-08,51.1300010681152,51.7400016784668,50.8600006103516,51.1300010681152,5489500,51.1300010681152
2014-09-09,50.9000015258789,52.4500007629395,50.5,50.8400001525879,6348800,50.8400001525879
2014-09-10,51,51.9000015258789,50.560001373291,51.7400016784668,4671400,51.7400016784668
2014-09-11,52,52.4099998474121,50.5999984741211,51.0299987792969,5888900,51.0299987792969
2014-09-12,51.0400009155273,51.4799995422363,50.3699989318848,50.4099998474121,5294800,50.4099998474121
2014-09-15,50.4099998474121,50.5,49.1699981689453,49.560001373291,4064800,49.560001373291
2014-09-16,49.2700004577637,49.9599990844727,48.439998626709,49.5400009155273,4920900,49.5400009155273
2014-09-17,49.8400001525879,50.6300010681152,48.7200012207031,48.9300003051758,5042600,48.9300003051758
2014-09-18,49,50.0499992370605,48.4700012207031,49.9000015258789,3552300,49.9000015258789
2014-09-19,50.0200004577637,50.1800003051758,49.2200012207031,49.3800010681152,5738500,49.3800010681152
2014-09-22,49.4700012207031,49.4700012207031,47.5400009155273,47.7900009155273,4804800,47.7900009155273
2014-09-23,47.7299995422363,48.7599983215332,47,48.25,4098800,48.25
2014-09-24,48.1500015258789,48.75,47.8899993896484,48.2000007629395,3987500,48.2000007629395
2014-09-25,47.9599990844727,47.9599990844727,46.4300003051758,47.0099983215332,5666300,47.0099983215332
2014-09-26,47.060001373291,47.4799995422363,46.6500015258789,47.3300018310547,2837700,47.3300018310547
2014-09-29,46.6800003051758,47.2200012207031,46.2700004577637,46.75,3585400,46.75
2014-09-30,46.7599983215332,47.2599983215332,45.7200012207031,46.7900009155273,5221900,46.7900009155273
2014-10-01,45.6199989318848,46.1500015258789,44.3699989318848,45.4700012207031,10629300,45.4700012207031
2014-10-02,45.7999992370605,46.939998626709,45.2700004577637,46.1300010681152,5260700,46.1300010681152
2014-10-03,46.9300003051758,48.8499984741211,46.9300003051758,48.2799987792969,6526600,48.2799987792969
2014-10-06,48.3400001525879,48.7999992370605,46.8899993896484,46.939998626709,5318400,46.939998626709
2014-10-07,46.6300010681152,46.810001373291,45.3600006103516,45.4900016784668,5872100,45.4900016784668
2014-10-08,45.9700012207031,46,42.8600006103516,43.8300018310547,10650900,43.8300018310547
2014-10-09,46.2000007629395,47.1800003051758,44.4599990844727,45.0400009155273,15993400,45.0400009155273
2014-10-10,44.8899993896484,45.7099990844727,42.8600006103516,43.7400016784668,7869600,43.7400016784668
2014-10-13,44.0800018310547,44.2099990844727,39.4599990844727,40.5499992370605,14869500,40.5499992370605
2014-10-14,41.6300010681152,43.8699989318848,41.4199981689453,43.1699981689453,10138500,43.1699981689453
2014-10-15,40.4799995422363,44.189998626709,39.7900009155273,42.5499992370605,15803300,42.5499992370605
2014-10-16,41.4000015258789,44.439998626709,41.3600006103516,43.7700004577637,10699200,43.7700004577637
2014-10-17,44.25,45.4500007629395,43.9700012207031,44.6800003051758,4644000,44.6800003051758
2014-10-20,45.6500015258789,47.6300010681152,45.2299995422363,47.2900009155273,8639600,47.2900009155273
2014-10-21,48.1300010681152,50,48.0699996948242,49.5099983215332,9314000,49.5099983215332
2014-10-22,49.6800003051758,49.939998626709,48.8300018310547,49.060001373291,7620900,49.060001373291
2014-10-23,46.6599998474121,50.5499992370605,46.6599998474121,49.4199981689453,15770500,49.4199981689453
2014-10-24,49.3199996948242,50.2200012207031,48.1500015258789,49.6199989318848,7255600,49.6199989318848
2014-10-27,49.6399993896484,51.8400001525879,49.2599983215332,51.7299995422363,10247200,51.7299995422363
2014-10-28,51.9599990844727,53.2599983215332,51.1300010681152,52.3600006103516,8493900,52.3600006103516
2014-10-29,52.310001373291,52.7400016784668,51.5400009155273,52.2599983215332,5327900,52.2599983215332
2014-10-30,52.1800003051758,52.4300003051758,51.3699989318848,51.7400016784668,3917400,51.7400016784668
2014-10-31,52.939998626709,53.6500015258789,52.439998626709,52.810001373291,6389900,52.810001373291
2014-11-03,52.9500007629395,54.4599990844727,52.810001373291,54.2799987792969,4787300,54.2799987792969
2014-11-04,54.9900016784668,56.9000015258789,54.9700012207031,55.2099990844727,7707500,55.2099990844727
2014-11-05,55.5800018310547,55.6500015258789,53.7700004577637,54.1100006103516,3868100,54.1100006103516
2014-11-06,54.8499984741211,56.4700012207031,54.5999984741211,55.6599998474121,6666700,55.6599998474121
2014-11-07,55.4300003051758,55.8400001525879,53.8699989318848,54.1800003051758,5311400,54.1800003051758
2014-11-10,53.7000007629395,54.9599990844727,53.2599983215332,54.8300018310547,3902100,54.8300018310547
2014-11-11,54.7700004577637,55.25,54.2400016784668,54.6599998474121,3632500,54.6599998474121
2014-11-12,54.2799987792969,54.7400016784668,53.560001373291,54.5999984741211,3120300,54.5999984741211
2014-11-13,54.7900009155273,56.7900009155273,54.6800003051758,56.7599983215332,6223200,56.7599983215332
2014-11-14,56.25,57.2000007629395,55.7299995422363,56.0999984741211,5260500,56.0999984741211
2014-11-17,56.0800018310547,57,55.8600006103516,55.9900016784668,4929400,55.9900016784668
2014-11-18,56.2299995422363,58.8600006103516,56.0400009155273,58.2900009155273,6590700,58.2900009155273
2014-11-19,57.4500007629395,58.2700004577637,56.4700012207031,57.5400009155273,3836600,57.5400009155273
2014-11-20,56.7900009155273,57.6399993896484,56.0400009155273,56.3899993896484,4670800,56.3899993896484
2014-11-21,56.5900001525879,56.6300010681152,54.6100006103516,55.3300018310547,5273700,55.3300018310547
2014-11-24,56.1300010681152,56.5,55.25,55.9099998474121,3794400,55.9099998474121
2014-11-25,55.6800003051758,56.7700004577637,55.1100006103516,56.25,6844200,56.25
2014-11-26,56.5299987792969,56.7999992370605,56.2400016784668,56.5999984741211,3548800,56.5999984741211
2014-11-28,59.6399993896484,61.9300003051758,59.0099983215332,61.2299995422363,8699400,61.2299995422363
2014-12-01,61,61.2099990844727,58.9700012207031,59.5699996948242,5294200,59.5699996948242
2014-12-02,59.9900016784668,60.7599983215332,58.1199989318848,59.3800010681152,5597100,59.3800010681152
2014-12-03,59.5299987792969,60.2099990844727,57.8899993896484,59.2900009155273,4098400,59.2900009155273
2014-12-04,61.810001373291,63.1500015258789,61.189998626709,61.75,8908200,61.75
2014-12-05,62.5800018310547,64.9800033569336,61.9500007629395,63.0299987792969,8157000,63.0299987792969
2014-12-08,63.189998626709,64.9400024414062,62.8400001525879,64.25,5467000,64.25
2014-12-09,61.6399993896484,63.3400001525879,61.1100006103516,62.5200004577637,9159900,62.5200004577637
2014-12-10,64.2399978637695,66.3499984741211,63.3699989318848,63.689998626709,8788400,63.689998626709
2014-12-11,64.4400024414062,66.5,64.379997253418,65.8000030517578,6767600,65.8000030517578
2014-12-12,67.3099975585938,67.4000015258789,63.7700004577637,64.0999984741211,8168700,64.0999984741211
2014-12-15,64.1900024414062,64.8399963378906,62.4199981689453,64.0400009155273,6773600,64.0400009155273
2014-12-16,64.8499984741211,65.0400009155273,61.560001373291,61.6300010681152,6408000,61.6300010681152
2014-12-17,62.0699996948242,63.4300003051758,59.6500015258789,62.8499984741211,8608400,62.8499984741211
