"Fecha","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
2014-04-23,124.190002441406,124.959999084473,124.190002441406,124.690002441406,5596300,83.5443801879883
2014-04-24,124.839996337891,124.919998168945,124.139999389648,124.300003051758,5185300,83.2830505371094
2014-04-25,124.230003356934,124.699996948242,123.580001831055,123.98999786377,5776300,83.0753479003906
2014-04-28,124.26000213623,126.059997558594,124.25,125.730003356934,7687800,84.2411651611328
2014-04-29,125.919998168945,127.269996643066,125.76000213623,125.970001220703,6666800,84.401985168457
2014-04-30,125.76000213623,125.980003356934,125.309997558594,125.519996643066,6123500,84.100471496582
2014-05-01,125.660003662109,125.76000213623,124.279998779297,124.940002441406,6379600,83.7118759155273
2014-05-02,123.900001525879,125.800003051758,123.580001831055,124.720001220703,5406100,83.5644760131836
2014-05-05,124.819999694824,125.849998474121,124.339996337891,125.360000610352,4224400,83.9932708740234
2014-05-06,125,125.690002441406,124.519996643066,124.970001220703,5600000,83.7319793701172
2014-05-07,125.949996948242,126.779998779297,125.639999389648,126.230003356934,5436000,84.5762023925781
2014-05-08,125.699996948242,126.129997253418,124.870002746582,125.089996337891,5009800,83.8123550415039
2014-05-09,125.389999389648,126.069999694824,124.639999389648,125.029998779297,4826100,83.7721557617188
2014-05-12,125.569999694824,125.569999694824,124.629997253418,125.23999786377,4914700,83.9128799438477
2014-05-13,125.569999694824,125.98999786377,124.970001220703,125.849998474121,4415200,84.3215866088867
2014-05-14,126.139999389648,126.779998779297,125.76000213623,126.419998168945,4961400,84.703498840332
2014-05-15,125.169998168945,125.5,123.550003051758,123.809997558594,5939500,83.6628723144531
2014-05-16,123.959999084473,124.349998474121,122.889999389648,123.180000305176,6435100,83.2371444702148
2014-05-19,122.949996948242,123.419998168945,122.849998474121,122.949996948242,4042300,83.0817108154297
2014-05-20,122.949996948242,123.099998474121,122.23999786377,122.5,4044400,82.7776565551758
2014-05-21,123,124.360000610352,122.940002441406,124.160003662109,4758700,83.8993682861328
2014-05-22,124.099998474121,124.410003662109,123.559997558594,123.629997253418,3262700,83.5412445068359
2014-05-23,124.099998474121,124.360000610352,123.330001831055,123.370002746582,3808100,83.3655548095703
2014-05-27,123.76000213623,123.98999786377,122.75,122.839996337891,4283300,83.0073928833008
2014-05-28,122.900001525879,123.309997558594,122.519996643066,122.519996643066,4702900,82.7911758422852
2014-05-29,122.889999389648,122.900001525879,121.650001525879,122.319999694824,6255000,82.6560211181641
2014-05-30,122.23999786377,122.879997253418,122.01000213623,122.790000915527,5174700,82.9736251831055
2014-06-02,122.930000305176,123.040000915527,122.01000213623,122.209999084473,3689800,82.5816802978516
2014-06-03,122.389999389648,122.819999694824,121.720001220703,122.550003051758,3563800,82.8114395141602
2014-06-04,122.319999694824,122.680000305176,122,122.349998474121,3285500,82.6763000488281
2014-06-05,122.529998779297,123.779998779297,122.459999084473,123.519996643066,4220600,83.4669036865234
2014-06-06,123.699996948242,124.699996948242,123.540000915527,124.190002441406,4295400,83.9196548461914
2014-06-09,124.01000213623,124.639999389648,123.879997253418,124.370002746582,3657700,84.0412750244141
2014-06-10,124.980003356934,125.370002746582,124.150001525879,125.339996337891,5869400,84.6967620849609
2014-06-11,125.129997253418,125.470001220703,124.620002746582,125.180000305176,4570900,84.5886077880859
2014-06-12,125.730003356934,126.230003356934,125.419998168945,126.110000610352,6815800,85.2170562744141
2014-06-13,125.940002441406,127.26000213623,125.900001525879,127.26000213623,5573600,85.9941329956055
2014-06-16,127.150001525879,128.809997558594,127.139999389648,128.539993286133,7065300,86.8590774536133
2014-06-17,127.900001525879,129.039993286133,127.569999694824,128.830001831055,6720700,87.055061340332
2014-06-18,128.960006713867,130.5,128.360000610352,130.279998779297,7697700,88.0348739624023
2014-06-19,130.289993286133,132,129.910003662109,131.990005493164,7419900,89.1903762817383
2014-06-20,131.949996948242,132.399993896484,130.880004882812,132.339996337891,11348300,89.4268798828125
2014-06-23,132.520004272461,133.570007324219,132.419998168945,132.979995727539,11006900,89.8593673706055
2014-06-24,132.740005493164,133.460006713867,131.710006713867,131.770004272461,8581100,89.0417327880859
2014-06-25,131.339996337891,132.360000610352,131.009994506836,131.229995727539,6714200,88.6768188476562
2014-06-26,131.210006713867,131.220001220703,129.529998779297,130.919998168945,6111400,88.4673538208008
2014-06-27,130.729995727539,130.949996948242,129.300003051758,130.360000610352,8674700,88.0889358520508
2014-06-30,130.149993896484,130.630004882812,129.369995117188,130.550003051758,5698900,88.2173156738281
2014-07-01,130.940002441406,131.419998168945,130.460006713867,130.539993286133,4000500,88.2105712890625
2014-07-02,130.529998779297,130.919998168945,129.990005493164,130.229995727539,5136800,88.0010986328125
2014-07-03,131.440002441406,131.589996337891,130.720001220703,131.190002441406,3514000,88.649787902832
2014-07-07,130.440002441406,130.639999389648,130.020004272461,130.470001220703,3660000,88.1632766723633
2014-07-08,129.699996948242,130.380004882812,129.520004272461,129.899993896484,4687600,87.778076171875
2014-07-09,130.270004272461,131.690002441406,129.990005493164,131.389999389648,5200800,88.7849426269531
2014-07-10,130.479995727539,130.860000610352,129.899993896484,130.25,4404800,88.0145950317383
2014-07-11,129.130004882812,129.889999389648,128.029998779297,128.470001220703,5242700,86.8117828369141
2014-07-14,128.800003051758,129.5,128.380004882812,129.259994506836,4135800,87.3456039428711
2014-07-15,129.070007324219,129.5,128.610000610352,129.259994506836,4845000,87.3456039428711
2014-07-16,129.889999389648,130.940002441406,129.690002441406,130.889999389648,4491800,88.4470520019531
2014-07-17,130.639999389648,131.5,129.880004882812,130.080001831055,4953600,87.8997344970703
2014-07-18,130.639999389648,130.729995727539,129.580001831055,130.389999389648,4339400,88.1091918945312
2014-07-21,130.110000610352,131.339996337891,130.009994506836,131.289993286133,3714000,88.7173690795898
2014-07-22,131.550003051758,133.199996948242,131.550003051758,132.580001831055,4391700,89.5890579223633
2014-07-23,132.699996948242,133.929992675781,132.479995727539,133.880004882812,4589500,90.467529296875
2014-07-24,134.029998779297,135.100006103516,133.690002441406,134.850006103516,5337900,91.1229858398438
2014-07-25,134.580001831055,134.610000610352,133.059997558594,133.570007324219,3702000,90.2580413818359
2014-07-28,133.559997558594,133.800003051758,132.889999389648,133.240005493164,4625000,90.0350646972656
2014-07-29,132.899993896484,133.720001220703,132.419998168945,132.419998168945,4189100,89.4809494018555
2014-07-30,132.970001220703,133.690002441406,131.5,132.529998779297,4601800,89.5552825927734
2014-07-31,131.729995727539,131.970001220703,129.100006103516,129.240005493164,7973700,87.3321151733398
2014-08-01,127.76000213623,128.960006713867,126.360000610352,127.900001525879,7377800,86.4266204833984
2014-08-04,127.690002441406,128.360000610352,126.029998779297,128.169998168945,7360000,86.6090545654297
2014-08-05,127.809997558594,127.809997558594,124.580001831055,124.959999084473,8066700,84.4399642944336
2014-08-06,124.900001525879,126.970001220703,124.800003051758,125.730003356934,5134900,84.9602584838867
2014-08-07,126.190002441406,126.730003356934,124.830001831055,125.650001525879,4650700,84.9062042236328
2014-08-08,126.069999694824,127.959999084473,125.910003662109,127.860000610352,4730700,86.3996047973633
2014-08-11,128.160003662109,128.669998168945,127.540000915527,127.709999084473,3466500,86.2982482910156
2014-08-12,127.139999389648,127.279998779297,126.26000213623,127.089996337891,4944100,85.8792724609375
2014-08-13,127.639999389648,128.240005493164,126.870002746582,127.599998474121,3518200,86.2239074707031
2014-08-14,127.680000305176,127.699996948242,126.529998779297,126.959999084473,4524000,85.7914276123047
2014-08-15,126.419998168945,126.790000915527,125.680000305176,126.099998474121,5754300,85.9345092773438
2014-08-18,126.269996643066,126.589996337891,125.629997253418,126.300003051758,4630000,86.0708389282227
2014-08-19,126.720001220703,127.699996948242,126.550003051758,127.629997253418,3887800,86.9771957397461
2014-08-20,127.25,127.599998474121,126.779998779297,127.48999786377,3230300,86.8817977905273
2014-08-21,127.680000305176,128.179992675781,127.180000305176,127.930000305176,2668100,87.181640625
2014-08-22,127.019996643066,127.5,126.470001220703,127.110000610352,3236900,86.6228256225586
2014-08-25,127.569999694824,128.070007324219,127.379997253418,127.839996337891,2645700,87.1203079223633
2014-08-26,128.059997558594,128.710006713867,127.940002441406,128.25,2832400,87.3997344970703
2014-08-27,128.410003662109,128.820007324219,128.190002441406,128.639999389648,2767000,87.6654968261719
2014-08-28,128.279998779297,128.899993896484,128.25,128.75,2409000,87.7404632568359
2014-08-29,129,129.529998779297,128.5,129.449996948242,3519000,88.2175140380859
2014-09-02,129.199996948242,129.380004882812,127.059997558594,127.540000915527,4744500,86.915885925293
2014-09-03,128.449996948242,128.880004882812,127.669998168945,127.860000610352,3846300,87.1339645385742
2014-09-04,128.210006713867,128.460006713867,126.199996948242,126.800003051758,5191200,86.4115676879883
2014-09-05,127.150001525879,127.440002441406,126.160003662109,127.400001525879,5035500,86.8204803466797
2014-09-08,126.680000305176,126.75,125.690002441406,126.209999084473,4200800,86.0094909667969
2014-09-09,124.48999786377,125.790000915527,124.26000213623,125.180000305176,6721600,85.3075790405273
2014-09-10,124.459999084473,124.73999786377,123.01000213623,124.279998779297,10941800,84.6942520141602
2014-09-11,123.279998779297,124.069999694824,122.410003662109,123.830001831055,6569600,84.387580871582
2014-09-12,123.540000915527,123.660003662109,122.209999084473,122.660003662109,4915600,83.5902404785156
2014-09-15,122.349998474121,124.779998779297,122.059997558594,124.23999786377,5437600,84.6669845581055
2014-09-16,124.059997558594,125.680000305176,123.610000610352,124.959999084473,6587200,85.1576461791992
2014-09-17,125.129997253418,125.48999786377,124.449996948242,124.720001220703,4583500,84.9941024780273
2014-09-18,124.849998474121,125.040000915527,123.849998474121,124.139999389648,4683200,84.5988616943359
2014-09-19,124.940002441406,125.699996948242,124.650001525879,124.800003051758,10090000,85.0486221313477
2014-09-22,124.599998474121,124.919998168945,123.470001220703,123.48999786377,5850500,84.155876159668
2014-09-23,123.529998779297,123.980003356934,122.860000610352,123.059997558594,5620700,83.8628540039062
2014-09-24,123.069999694824,123.069999694824,120.849998474121,122.400001525879,8005900,83.4130630493164
2014-09-25,122.199996948242,122.610000610352,120.680000305176,120.680000305176,6466300,82.2409133911133
2014-09-26,120.550003051758,122.040000915527,120.019996643066,121.470001220703,5500500,82.779296875
2014-09-29,120.720001220703,120.73999786377,119.139999389648,120.550003051758,6791500,82.1523284912109
2014-09-30,120.51000213623,120.51000213623,118.660003662109,119.319999694824,8385700,81.3140869140625
2014-10-01,118.800003051758,119.349998474121,117.379997253418,117.650001525879,8027900,80.1760559082031
2014-10-02,117.389999389648,117.900001525879,116.129997253418,117.110000610352,8171200,79.8080520629883
2014-10-03,118.160003662109,118.160003662109,116.400001525879,117.709999084473,6298300,80.2169189453125
2014-10-06,117.910003662109,119.050003051758,117.279998779297,118.089996337891,5409500,80.4758834838867
2014-10-07,117.470001220703,118.430000305176,116,116.019996643066,7303800,79.0652313232422
2014-10-08,115.830001831055,118.25,115.150001525879,117.949996948242,9517400,80.3804931640625
2014-10-09,117.019996643066,117.080001831055,114.23999786377,114.51000213623,11489200,78.0361862182617
2014-10-10,114.699996948242,115.730003356934,112.879997253418,113.889999389648,9253100,77.6136703491211
2014-10-13,113.550003051758,114.589996337891,111.849998474121,112.029998779297,7799100,76.3461532592773
2014-10-14,112.599998474121,113.050003051758,109.099998474121,109.779998779297,11541500,74.8128128051758
2014-10-15,108.569999694824,109.5,106.650001525879,109.269996643066,15278400,74.4652404785156
2014-10-16,107.959999084473,111.319999694824,107.199996948242,111.059997558594,11908400,75.6851119995117
2014-10-17,111.779998779297,112.73999786377,110.730003356934,111.800003051758,10895500,76.1893768310547
2014-10-20,111.529998779297,112.279998779297,110.970001220703,111.48999786377,8823800,75.9781188964844
2014-10-21,113.180000305176,115.169998168945,112.910003662109,115.089996337891,8899700,78.4314575195312
2014-10-22,115.199996948242,116.23999786377,113.910003662109,114,7211600,77.6886444091797
2014-10-23,116,117.319999694824,114.949996948242,116.190002441406,7195500,79.1810760498047
2014-10-24,116.190002441406,116.26000213623,114.529998779297,115.910003662109,5507900,78.9902801513672
2014-10-27,114.379997253418,115.370002746582,113.459999084473,115.019996643066,6714600,78.3837661743164
2014-10-28,116.169998168945,117.269996643066,115.160003662109,117.129997253418,7272600,79.821662902832
2014-10-29,118,118.930000305176,116.099998474121,117.139999389648,6873700,79.8284912109375
2014-10-30,116.180000305176,117.25,115.569999694824,117.199996948242,5174400,79.8693771362305
2014-10-31,118.349998474121,120.169998168945,116.389999389648,119.949996948242,10669500,81.7434387207031
2014-11-03,119.830001831055,119.970001220703,116.459999084473,116.779998779297,10343300,79.5831604003906
2014-11-04,115.98999786377,116.019996643066,114.800003051758,115.370002746582,9585800,78.6222763061523
2014-11-05,117.269996643066,117.300003051758,114.860000610352,117.050003051758,6603300,79.7671661376953
2014-11-06,116.900001525879,118.550003051758,116.360000610352,118.529998779297,6383800,80.7757415771484
2014-11-07,118.75,119.730003356934,118.360000610352,118.800003051758,7366600,80.9597625732422
2014-11-10,119.580001831055,119.669998168945,117.309997558594,117.919998168945,6114600,80.3600311279297
2014-11-11,117.949996948242,118.669998168945,117.300003051758,118.440002441406,3957000,80.7144012451172
2014-11-12,117.860000610352,118.709999084473,117.379997253418,117.650001525879,4923900,80.1760559082031
2014-11-13,117.089996337891,117.470001220703,115.639999389648,116.449996948242,11019900,79.3582763671875
2014-11-14,115.699996948242,116.349998474121,115.419998168945,116.319999694824,4891700,80.0047988891602
2014-11-17,115.959999084473,116.150001525879,115.269996643066,115.75,5713700,79.6127471923828
2014-11-18,115.970001220703,116.629997253418,115.25,115.470001220703,5672800,79.4201736450195
2014-11-19,115.970001220703,116.680000305176,115.069999694824,116.470001220703,4270300,80.1079788208008
2014-11-20,116.160003662109,117.470001220703,116.160003662109,117.309997558594,5272800,80.6857147216797
2014-11-21,118.790000915527,118.910003662109,117.730003356934,118.580001831055,7361600,81.5592269897461
2014-11-24,118.129997253418,118.580001831055,117.150001525879,117.589996337891,5807600,80.8783111572266
2014-11-25,117.800003051758,117.819999694824,115.629997253418,116.150001525879,6671400,79.8878860473633
2014-11-26,116.069999694824,116.349998474121,115.019996643066,115.110000610352,6715100,79.1725692749023
2014-11-28,111.589996337891,111.690002441406,108.430000305176,108.870002746582,11935600,74.8807220458984
2014-12-01,109.379997253418,112.48999786377,108.680000305176,111.730003356934,13400100,76.8477935791016
2014-12-02,111.269996643066,114.559997558594,110.889999389648,114.019996643066,8548700,78.4228363037109
2014-12-03,114.73999786377,114.819999694824,113.150001525879,113.709999084473,8049800,78.2096557617188
2014-12-04,113.080001831055,113.080001831055,111.01000213623,112.279998779297,8100700,77.2260971069336
2014-12-05,111.790000915527,112.290000915527,110.709999084473,110.870002746582,7663400,76.2562942504883
2014-12-08,109.889999389648,109.940002441406,106.410003662109,106.800003051758,13809000,73.4569320678711
2014-12-09,106.169998168945,108.150001525879,106.129997253418,107.01000213623,11053000,73.6014022827148
2014-12-10,106.220001220703,106.25,103.069999694824,104.860000610352,15073400,72.1226043701172
2014-12-11,104.970001220703,107.269996643066,104.300003051758,104.910003662109,10293600,72.1569976806641
2014-12-12,103.76000213623,104.349998474121,102.370002746582,102.379997253418,12013600,70.416862487793
2014-12-15,103.129997253418,103.910003662109,100.419998168945,100.860000610352,13144200,69.3714141845703
2014-12-16,100.5,104.470001220703,100.150001525879,101.699996948242,12722200,69.9491729736328
2014-12-17,102.180000305176,106.589996337891,102.01000213623,106.019996643066,13354000,72.9204635620117
2014-12-18,108.01000213623,109.029998779297,105.48999786377,109.029998779297,13533000,74.9907455444336
2014-12-19,109.529998779297,112.959999084473,108.5,112.930000305176,15723300,77.6731643676758
2014-12-22,112.360000610352,112.98999786377,111.069999694824,112.029998779297,9433500,77.0541381835938
2014-12-23,112.76000213623,114.449996948242,112.319999694824,113.949996948242,8092000,78.3747100830078
2014-12-24,113.660003662109,114.139999389648,112.069999694824,113.470001220703,4536500,78.0445709228516
2014-12-26,113.930000305176,114.349998474121,112.819999694824,113.25,4380400,77.8932571411133
2014-12-29,113.440002441406,114.379997253418,112.779998779297,113.319999694824,6043000,77.9413986206055
2014-12-30,112.930000305176,113.650001525879,112.150001525879,113.110000610352,5659500,77.7969589233398
2014-12-31,111.650001525879,113.309997558594,111.529998779297,112.180000305176,6411800,77.1573028564453
2015-01-02,111.629997253418,113,110.849998474121,112.580001831055,5898800,77.4324188232422
2015-01-05,110.959999084473,111.199996948242,107.440002441406,108.080001831055,11758100,74.3373184204102
2015-01-06,107.870002746582,109.019996643066,106.480003356934,108.029998779297,11591600,74.3029251098633
2015-01-07,109.25,109.730003356934,107.51000213623,107.940002441406,10353800,74.2410583496094
2015-01-08,109.190002441406,110.440002441406,108.599998474121,110.410003662109,8650800,75.9399032592773
2015-01-09,110.139999389648,110.220001220703,107.669998168945,108.209999084473,9584500,74.4267425537109
2015-01-12,107.470001220703,107.470001220703,105.559997558594,105.879997253418,8912300,72.8241729736328
2015-01-13,106.919998168945,107.660003662109,103.190002441406,104.199996948242,13277700,71.6686935424805
