"Fecha","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
2014-02-07,64.7900009155273,65,64.1600036621094,64.9700012207031,5337100,46.8572807312012
2014-02-10,64.9599990844727,64.9599990844727,64.129997253418,64.5800018310547,5854800,46.5760116577148
2014-02-11,64.6500015258789,65.6999969482422,64.5999984741211,65.5699996948242,5754200,47.2899856567383
2014-02-12,66.629997253418,66.7900009155273,65.0899963378906,65.2200012207031,6962800,47.0375747680664
2014-02-13,64.4400024414062,65.1100006103516,64.2300033569336,64.7099990844727,5844700,47.1687889099121
2014-02-14,64.6600036621094,65.6500015258789,64.5,65.5299987792969,4596800,47.7665061950684
2014-02-18,65.5699996948242,65.7300033569336,65.1999969482422,65.370002746582,4877100,47.6498908996582
2014-02-19,65.2600021362305,66,64.9899978637695,65,6144900,47.3801651000977
2014-02-20,64.9800033569336,65.1999969482422,64.870002746582,64.9199981689453,6111800,47.3218536376953
2014-02-21,64.9899978637695,65.0299987792969,64.629997253418,64.6800003051758,6576200,47.146915435791
2014-02-24,65,66.7900009155273,64.9800033569336,66.4199981689453,8054500,48.4152526855469
2014-02-25,66.3000030517578,66.8499984741211,66.1399993896484,66.5199966430664,5871500,48.4881362915039
2014-02-26,66.629997253418,66.8000030517578,65.8300018310547,66.129997253418,5159400,48.2038612365723
2014-02-27,66,66.25,65.3300018310547,66.25,4988900,48.291332244873
2014-02-28,66.2900009155273,66.879997253418,65.620002746582,66.5,6263300,48.4735679626465
2014-03-03,66.3600006103516,67.1999969482422,65.9800033569336,66.3099975585938,6218300,48.3350639343262
2014-03-04,66.8000030517578,66.8899993896484,66.3499984741211,66.5,4906600,48.4735679626465
2014-03-05,66.5800018310547,67,66.25,66.3000030517578,4671500,48.3277778625488
2014-03-06,66.5999984741211,66.6699981689453,66.3000030517578,66.3899993896484,3996600,48.393383026123
2014-03-07,66.6399993896484,67,66.3099975585938,66.5100021362305,4938700,48.4808616638184
2014-03-10,66.4000015258789,66.9400024414062,66.0999984741211,66.8899993896484,3711400,48.7578468322754
2014-03-11,67,67.3899993896484,66.2799987792969,66.5299987792969,4415600,48.4954299926758
2014-03-12,66.1699981689453,66.75,66.0100021362305,66.5400009155273,4135300,48.5027160644531
2014-03-13,66.7799987792969,66.8399963378906,66.0899963378906,66.3199996948242,4531900,48.342357635498
2014-03-14,66.0899963378906,66.7099990844727,66.0400009155273,66.5999984741211,4648300,48.5464553833008
2014-03-17,66.7399978637695,67.2900009155273,66.6500015258789,67.2900009155273,4663900,49.0494155883789
2014-03-18,67.4199981689453,68.120002746582,67.3499984741211,68.0999984741211,5658600,49.6398544311523
2014-03-19,68.379997253418,68.4100036621094,67.0299987792969,67.5,4322600,49.2024879455566
2014-03-20,67.4100036621094,68,67.1100006103516,67.9000015258789,3968600,49.4940490722656
2014-03-21,68.4599990844727,68.4800033569336,67.4700012207031,67.4800033569336,9094200,49.187915802002
2014-03-24,67.6800003051758,68.0699996948242,67.4100036621094,67.5599975585938,5339900,49.2462387084961
2014-03-25,67.9400024414062,68.4700012207031,67.6800003051758,68.3899993896484,5986600,49.8512496948242
2014-03-26,68.7099990844727,69.1900024414062,68.4899978637695,68.5999984741211,5732100,50.0042991638184
2014-03-27,68.6100006103516,69.6100006103516,68.6100006103516,69.2900009155273,6049900,50.507266998291
2014-03-28,69.4300003051758,70.4000015258789,69.1699981689453,70.3499984741211,5763100,51.2799263000488
2014-03-31,70.7600021362305,70.9899978637695,70.129997253418,70.3499984741211,5020800,51.2799263000488
2014-04-01,70.4700012207031,70.6699981689453,70.129997253418,70.3099975585938,4957700,51.2507743835449
2014-04-02,70.3099975585938,71,70.25,70.8899993896484,5672800,51.6735496520996
2014-04-03,70.9199981689453,70.9199981689453,70.1800003051758,70.1999969482422,5161000,51.1705856323242
2014-04-04,70.8300018310547,71,70.0400009155273,70.2200012207031,5520200,51.1851654052734
2014-04-07,70.2399978637695,70.2399978637695,69.3300018310547,69.4800033569336,5528800,50.6457633972168
2014-04-08,70.0100021362305,70.2300033569336,69.4599990844727,70.0699996948242,5751200,51.0758209228516
2014-04-09,70.1100006103516,71.5599975585938,70.0699996948242,71.5400009155273,7536400,52.1473388671875
2014-04-10,70.7300033569336,70.8300018310547,69.7099990844727,69.7099990844727,7581100,50.8134155273438
2014-04-11,70.2799987792969,71.3600006103516,69.9800033569336,70.870002746582,8390800,51.6589660644531
2014-04-14,71.629997253418,71.629997253418,70.5899963378906,71.5100021362305,6240700,52.1254730224609
2014-04-15,71.4700012207031,73.0199966430664,71.2900009155273,72.9400024414062,7615000,53.1678428649902
2014-04-16,73.379997253418,73.870002746582,73.1900024414062,73.7799987792969,7284800,53.780143737793
2014-04-17,73.5699996948242,74.8899993896484,73.5500030517578,74.7699966430664,7229700,54.5017738342285
2014-04-21,74.7300033569336,74.9499969482422,74.1999969482422,74.5999984741211,6328900,54.3778648376465
2014-04-22,74.6900024414062,74.6900024414062,73.9400024414062,74.1699981689453,5086300,54.0644378662109
2014-04-23,74.1600036621094,74.5400009155273,73.9499969482422,74.0199966430664,5285700,53.9550704956055
2014-04-24,74.4199981689453,74.6399993896484,73.9499969482422,74.4899978637695,5250300,54.2976570129395
2014-04-25,74.4400024414062,74.5,74.1500015258789,74.4000015258789,4658500,54.2320861816406
2014-04-28,74.5599975585938,74.8300018310547,74.0800018310547,74.6500015258789,5190800,54.4143104553223
2014-04-29,74.9899978637695,75.3399963378906,74.6699981689453,74.6800003051758,5293400,54.4361839294434
2014-04-30,75.0299987792969,75.0299987792969,74.1699981689453,74.3099975585938,6853600,54.1664733886719
2014-05-01,75.0100021362305,75.3300018310547,74.0500030517578,75.0299987792969,5895900,54.691291809082
2014-05-02,74.879997253418,76.8499984741211,74.870002746582,76.5199966430664,9359500,55.7773742675781
2014-05-05,76.4000015258789,77.3000030517578,76.2200012207031,76.8899993896484,5842700,56.0471115112305
2014-05-06,77.1999969482422,77.3000030517578,76.6399993896484,77.0800018310547,5020100,56.1855850219727
2014-05-07,77.620002746582,78.2200012207031,77.3399963378906,78.1100006103516,7189300,56.9363975524902
2014-05-08,77.9199981689453,78.0699996948242,76.7699966430664,77.0100021362305,6709900,56.1345672607422
2014-05-09,77.0999984741211,77.6500015258789,76.9100036621094,77.6399993896484,5609600,56.5937843322754
2014-05-12,78.1100006103516,78.4199981689453,77.7900009155273,78.4100036621094,4979100,57.1550636291504
2014-05-13,78.4499969482422,78.8199996948242,78.2399978637695,78.6399993896484,5229000,57.3227348327637
2014-05-14,78.7399978637695,78.7900009155273,78.3499984741211,78.5299987792969,4463000,57.2425308227539
2014-05-15,78.4599990844727,78.6800003051758,77.5199966430664,78.1100006103516,7914100,56.9363975524902
2014-05-16,78.1100006103516,78.2399978637695,77.4499969482422,78.0599975585938,5868000,56.8999328613281
2014-05-19,78.0100021362305,78.5699996948242,77.9400024414062,78.4300003051758,3341700,57.1696395874023
2014-05-20,78.5,78.6800003051758,78.1100006103516,78.5400009155273,4353500,57.249813079834
2014-05-21,78.2399978637695,78.6600036621094,78.0400009155273,78.5299987792969,4484300,57.749885559082
2014-05-22,78.4000015258789,78.75,78.1399993896484,78.4599990844727,3508900,57.6984329223633
2014-05-23,78.5299987792969,78.7699966430664,78.3000030517578,78.4300003051758,3566300,57.676342010498
2014-05-27,78.4599990844727,79.0500030517578,78.4599990844727,79.0400009155273,4175600,58.1249542236328
2014-05-28,79.8099975585938,80.5400009155273,79.5100021362305,79.5699996948242,6549900,58.5146789550781
2014-05-29,79.4899978637695,79.8399963378906,78.9000015258789,79.5500030517578,4065600,58.4999885559082
2014-05-30,79.4199981689453,80.1100006103516,79.2099990844727,79.9400024414062,5991400,58.7868003845215
2014-06-02,80.2099990844727,80.5500030517578,79.0500030517578,79.4800033569336,5071900,58.4484939575195
2014-06-03,79.4700012207031,79.870002746582,79.2799987792969,79.8199996948242,4551700,58.6985206604004
2014-06-04,79.7200012207031,79.9899978637695,79.5800018310547,79.8000030517578,3585400,58.6838455200195
2014-06-05,79.8099975585938,80.0599975585938,79.5,80.0500030517578,4144600,58.8676643371582
2014-06-06,80.3600006103516,81.1800003051758,80.2200012207031,80.8399963378906,5409500,59.4486389160156
2014-06-09,80.5699996948242,81.129997253418,80.4000015258789,80.8499984741211,3213400,59.455982208252
2014-06-10,80.8300018310547,81.6600036621094,80.5599975585938,81.629997253418,6663400,60.0295829772949
2014-06-11,81.5,82.0999984741211,81.4599990844727,81.9499969482422,4538300,60.2648963928223
2014-06-12,82.1500015258789,83.2399978637695,82.129997253418,82.8600006103516,6279100,60.9341201782227
2014-06-13,82.8000030517578,83.0899963378906,82.0500030517578,83.0800018310547,4374900,61.0959129333496
2014-06-16,83.1900024414062,83.8300018310547,82.9199981689453,83.6900024414062,4753500,61.5444831848145
2014-06-17,83.1800003051758,83.7799987792969,82.6399993896484,83.75,4859500,61.5886001586914
2014-06-18,83.5699996948242,84.3000030517578,83.1800003051758,84.2399978637695,4511900,61.9489326477051
2014-06-19,84.2699966430664,84.7699966430664,84.1399993896484,84.7699966430664,4083800,62.3386764526367
2014-06-20,85.1100006103516,85.4599990844727,84.7799987792969,85.3600006103516,7426200,62.7725791931152
2014-06-23,85.5899963378906,86.4300003051758,85.4700012207031,86.0999984741211,5943500,63.316764831543
2014-06-24,86.0199966430664,86.0199966430664,84.7900009155273,84.8000030517578,8087800,62.360782623291
2014-06-25,84.6500015258789,85.7300033569336,84.6500015258789,85.620002746582,4980600,62.9637794494629
2014-06-26,85.5899963378906,85.9700012207031,84.5599975585938,85.9599990844727,4587900,63.2138061523438
2014-06-27,85.75,86.0599975585938,85.4000015258789,86,4511900,63.2432441711426
2014-06-30,85.8099975585938,85.9300003051758,85.2200012207031,85.7300033569336,4045900,63.0446815490723
2014-07-01,86.25,86.3899993896484,85.6399993896484,86.1100006103516,3537900,63.3241081237793
2014-07-02,85.8099975585938,85.9800033569336,85.3099975585938,85.8600006103516,3513600,63.1402702331543
2014-07-03,85.7300033569336,86.4000015258789,85.5400009155273,86.4000015258789,2669800,63.5373802185059
2014-07-07,85.8399963378906,86.2099990844727,85.1800003051758,86.0999984741211,3925600,63.316764831543
2014-07-08,85.9800033569336,86.6500015258789,85.7300033569336,86.0400009155273,4988900,63.2726364135742
2014-07-09,86.0699996948242,86.2900009155273,85.7099990844727,85.8000030517578,5722700,63.0961227416992
2014-07-10,84.9100036621094,85.9300003051758,82.7799987792969,85.6699981689453,8248600,63.0005493164062
2014-07-11,85.5199966430664,85.6100006103516,84.4400024414062,84.7300033569336,4875800,62.3092765808105
2014-07-14,85.129997253418,85.9000015258789,84.9199981689453,85.8399963378906,4671900,63.1255569458008
2014-07-15,85.629997253418,85.8000030517578,84.3199996948242,84.7099990844727,6041900,62.2945861816406
2014-07-16,85.2200012207031,86.7600021362305,85.1699981689453,86.6900024414062,6313600,63.7506446838379
2014-07-17,86.0199966430664,86.4000015258789,84.5800018310547,84.6800003051758,5087400,62.8013496398926
2014-07-18,84.9000015258789,85.2099990844727,84.5199966430664,84.7600021362305,4689200,62.8606872558594
2014-07-21,84.879997253418,85.1699981689453,84.3300018310547,84.5299987792969,4718900,62.6900978088379
2014-07-22,84.9300003051758,86.1100006103516,84.8600006103516,86.0199966430664,4426100,63.7951469421387
2014-07-23,86.120002746582,86.870002746582,85.6900024414062,86.7600021362305,4104700,64.3439331054688
2014-07-24,86.6800003051758,87.0899963378906,86.2399978637695,86.25,5033400,63.9657173156738
2014-07-25,86.1600036621094,86.6399993896484,85.7799987792969,85.9199981689453,3047300,63.7209968566895
2014-07-28,86,86.1100006103516,85.0800018310547,85.1900024414062,4804400,63.1795959472656
2014-07-29,85.0100021362305,85.4400024414062,84.6999969482422,84.7099990844727,4054300,62.8236045837402
2014-07-30,85.25,85.8899993896484,84.1100006103516,84.629997253418,5531800,62.7642478942871
2014-07-31,84.2200012207031,84.5599975585938,82.370002746582,82.5,7106000,61.1846084594727
2014-08-01,81.9100036621094,81.9300003051758,79.8300018310547,80.6999969482422,9530200,59.8496627807617
2014-08-04,80.7600021362305,82.1600036621094,80.3000030517578,81.9800033569336,5609600,60.7989387512207
2014-08-05,81.4400024414062,81.5899963378906,79.379997253418,79.7399978637695,6406400,59.1376876831055
2014-08-06,79.6500015258789,81.5,79.5,80.6100006103516,5412400,59.7829170227051
2014-08-07,80.8300018310547,80.9800033569336,79.1699981689453,79.5899963378906,4055500,59.0264511108398
2014-08-08,79.6900024414062,81.4300003051758,79.6900024414062,81.3300018310547,4104900,60.3168754577637
2014-08-11,81.7300033569336,81.879997253418,80.7600021362305,80.8000030517578,3583300,59.923828125
2014-08-12,80.5199966430664,80.7600021362305,80.0899963378906,80.4199981689453,4046400,59.6419868469238
2014-08-13,81.1900024414062,81.4199981689453,80.7200012207031,80.8899993896484,3837600,59.9905815124512
2014-08-14,81.120002746582,81.2099990844727,79.9499969482422,80.1699981689453,4557800,59.4565849304199
2014-08-15,80.2600021362305,80.8899993896484,79.8099975585938,80.620002746582,5433200,59.790340423584
2014-08-18,80.9499969482422,80.9499969482422,78.9100036621094,79.3399963378906,8478100,58.8410491943359
2014-08-19,79.6500015258789,80.1800003051758,79.4000015258789,79.9100036621094,5417300,59.2637672424316
2014-08-20,80.1900024414062,80.5999984741211,79.7699966430664,80.5,4301800,59.7013359069824
2014-08-21,80.5699996948242,81.0699996948242,80.4000015258789,80.9800033569336,3122100,60.057300567627
2014-08-22,80.6800003051758,80.9100036621094,79.870002746582,80.2399978637695,3645600,59.5084915161133
2014-08-25,80.3300018310547,80.9899978637695,80.3099975585938,80.8000030517578,3531700,59.923828125
2014-08-26,80.7300033569336,81,80.5299987792969,80.5400009155273,3335600,59.7309989929199
2014-08-27,80.879997253418,81.4700012207031,80.6100006103516,81.0299987792969,3146400,60.0943984985352
2014-08-28,80.8899993896484,81,80.5400009155273,80.6600036621094,2987000,59.820011138916
2014-08-29,80.870002746582,81.2300033569336,80.6600036621094,81.2200012207031,3409200,60.2353096008301
2014-09-02,81.0599975585938,81.0999984741211,79.7699966430664,80.2200012207031,5578000,59.4936714172363
2014-09-03,80.9800033569336,81.370002746582,80.8000030517578,80.9000015258789,5902700,59.9979934692383
2014-09-04,81.1399993896484,81.2399978637695,79.4499969482422,79.8499984741211,5772500,59.2192802429199
2014-09-05,79.7799987792969,80.4899978637695,79.4700012207031,80.3499984741211,3596500,59.5900955200195
2014-09-08,79.9400024414062,80.0500030517578,78.6600036621094,79.0299987792969,6122800,58.6111335754395
2014-09-09,79.4700012207031,79.75,78.4400024414062,78.9599990844727,6466800,58.5592269897461
2014-09-10,78.7600021362305,79.0100021362305,77.7099990844727,78.9899978637695,6569200,58.5814590454102
2014-09-11,78.2300033569336,79.4499969482422,78.0199966430664,79.379997253418,4310300,58.8707046508789
2014-09-12,79.2099990844727,79.2200012207031,78.1100006103516,78.4499969482422,3950800,58.1809959411621
2014-09-15,78.2399978637695,79.620002746582,77.9599990844727,79.4000015258789,3919800,58.8855361938477
2014-09-16,79.5,81.2799987792969,79.3199996948242,80.75,6172500,59.8867607116699
2014-09-17,81,81.0899963378906,80.370002746582,80.6399993896484,4242500,59.80517578125
2014-09-18,80.8399963378906,80.870002746582,79.6500015258789,79.9700012207031,4424100,59.3082733154297
2014-09-19,80.4599990844727,81,80.3099975585938,80.5599975585938,8054300,59.7458343505859
2014-09-22,80.3300018310547,80.3300018310547,79.4100036621094,79.6800003051758,5235600,59.093189239502
2014-09-23,79.5400009155273,79.8399963378906,78.8600006103516,78.9100036621094,4344800,58.5221405029297
2014-09-24,78.8499984741211,79.0800018310547,77.5899963378906,78.7200012207031,6278900,58.3812446594238
2014-09-25,78.6999969482422,78.6999969482422,77.5699996948242,77.5699996948242,4911400,57.5283584594727
2014-09-26,77.5999984741211,78.4700012207031,77.120002746582,78.120002746582,5253100,57.9362449645996
2014-09-29,77.5,77.9499969482422,76.7799987792969,77.8399963378906,5887100,57.7285766601562
2014-09-30,77.3199996948242,77.6399993896484,75.9199981689453,76.5199966430664,8400600,56.7496223449707
2014-10-01,76.2699966430664,76.5199966430664,74.5800018310547,75,8719600,55.6223526000977
2014-10-02,74.5699996948242,75.129997253418,73.370002746582,74.6900024414062,7414200,55.3924674987793
2014-10-03,74.9499969482422,75.1699981689453,74.1100006103516,74.7699966430664,5562700,55.4517822265625
2014-10-06,75.2600021362305,75.7399978637695,74.3199996948242,74.9599990844727,6384900,55.5926895141602
2014-10-07,74.620002746582,75.3399963378906,73.8899993896484,73.9100036621094,7293900,54.8139877319336
2014-10-08,73.6800003051758,74.629997253418,72.6600036621094,74.5299987792969,11995700,55.273796081543
2014-10-09,73.4499969482422,73.5699996948242,71.4000015258789,71.4400024414062,10351000,53.506233215332
2014-10-10,71.4000015258789,71.9000015258789,69.9100036621094,70.3600006103516,10320600,52.6973533630371
2014-10-13,70.120002746582,70.620002746582,68,68.0699996948242,8606300,50.9822120666504
2014-10-14,68.2699966430664,68.620002746582,65.9100036621094,66.1999969482422,13016100,49.5816497802734
2014-10-15,63.7900009155273,66.3499984741211,63.560001373291,66.25,16072300,49.6190948486328
2014-10-16,64.9599990844727,67.370002746582,64.8899993896484,66.9300003051758,12799200,50.1283988952637
2014-10-17,67.9300003051758,70.0199966430664,67.5,68.0800018310547,11005600,50.9896926879883
2014-10-20,68.1800003051758,68.9599990844727,67.3300018310547,68.8300018310547,6742800,51.5514221191406
2014-10-21,70.0699996948242,70.8399963378906,69.6500015258789,70.5899963378906,9000900,52.8696060180664
2014-10-22,71,71.4499969482422,69.379997253418,69.4400024414062,9845000,52.0082969665527
2014-10-23,70.7900009155273,70.9199981689453,69.6999969482422,70,7660700,52.4277305603027
2014-10-24,69.9899978637695,70.2600021362305,69.1100006103516,70.0699996948242,5421600,52.4801445007324
2014-10-27,69.0199966430664,69.1699981689453,68.2600021362305,68.8300018310547,7491000,51.5514221191406
2014-10-28,69.0800018310547,70.2799987792969,68.6900024414062,70.2200012207031,5758400,52.5924911499023
2014-10-29,71.9100036621094,72.1500015258789,70.2099990844727,70.75,7751900,52.9894561767578
2014-10-30,69.370002746582,71.9100036621094,69.25,71.3499984741211,7172900,53.4388084411621
2014-10-31,71.5899963378906,72.2399978637695,70.0699996948242,72.1500015258789,9434100,54.0379943847656
2014-11-03,72.2600021362305,72.5699996948242,70.4700012207031,70.5599975585938,9544400,52.8471412658691
2014-11-04,69.1999969482422,69.8399963378906,68.2099990844727,68.7699966430664,10962400,51.5064849853516
2014-11-05,69.9499969482422,70.25,68.9800033569336,69.879997253418,7883400,52.3378295898438
2014-11-06,69.7200012207031,71.3499984741211,69.4899978637695,71.3199996948242,7761100,53.4163475036621
2014-11-07,71.4400024414062,72.3099975585938,71.4000015258789,72.1600036621094,7367200,54.0454864501953
2014-11-10,72.8199996948242,73.2200012207031,71.4599990844727,71.5999984741211,7301800,53.6260528564453
2014-11-11,71.5199966430664,71.9499969482422,71.0699996948242,71.75,5921800,53.7384223937988
2014-11-12,71.3600006103516,71.879997253418,71.0899963378906,71.1999969482422,5751500,53.3264808654785
2014-11-13,70.7799987792969,71,69.5400009155273,70.3499984741211,7521100,52.6898536682129
2014-11-14,70.5699996948242,71.4599990844727,70.4899978637695,71.4100036621094,5272700,53.483772277832
2014-11-17,71.0299987792969,71.7699966430664,70.6100006103516,71.4199981689453,5100600,53.4912567138672
2014-11-18,71.5299987792969,72.1500015258789,71.0699996948242,71.6699981689453,5305700,53.6785011291504
2014-11-19,72.3600006103516,72.4800033569336,71.3199996948242,72.129997253418,6372600,54.0230102539062
2014-11-20,72.129997253418,73.25,72.129997253418,73.2099990844727,5726300,54.8319053649902
2014-11-21,74.4700012207031,74.6800003051758,73.1800003051758,73.6399993896484,8938200,55.1539764404297
2014-11-24,73.5599975585938,73.7900009155273,72.6600036621094,73.3300018310547,6118600,54.9217720031738
2014-11-25,73.9000015258789,73.9100036621094,71.5699996948242,71.7300033569336,8907100,53.7234382629395
2014-11-26,71.75,71.75,70.5500030517578,70.8300018310547,7391200,53.0493621826172
2014-11-28,67.6999969482422,68.1399993896484,65.6500015258789,66.0699996948242,11779100,49.4842834472656
2014-12-01,65.9300003051758,67.9000015258789,65.4000015258789,67.7699966430664,14028700,50.7575073242188
2014-12-02,67.3300018310547,69.5800018310547,67.2399978637695,69.2099990844727,11685600,51.8360290527344
2014-12-03,69.6600036621094,71.2200012207031,69.2799987792969,70.8000030517578,11904000,53.0268898010254
2014-12-04,70.1600036621094,70.4300003051758,68.6800003051758,69.3099975585938,10649700,51.9109344482422
2014-12-05,69.370002746582,69.370002746582,67.4700012207031,67.8499984741211,9822100,50.8174438476562
2014-12-08,66.9800033569336,67.129997253418,64.879997253418,65.0299987792969,10164200,48.7053565979004
2014-12-09,64.3499984741211,66.25,63.3699989318848,64.9599990844727,12127800,48.6529159545898
2014-12-10,63.9099998474121,64.1500015258789,62.8300018310547,63.5400009155273,9843100,47.5893783569336
2014-12-11,63.2999992370605,65.4499969482422,63.2999992370605,63.6100006103516,8175100,47.6418228149414
2014-12-12,62.689998626709,63.7900009155273,62.310001373291,62.4500007629395,8678400,46.7730102539062
2014-12-15,63.2799987792969,63.5,61.5,61.689998626709,9823200,46.2037887573242
